ID,LightParamID,Time,DirectColor,AmbientColor,SkyTopColor,SkyMiddleColor,SkyBand1Color,SkyBand2Color,SkySmogColor,SkyFogColor,SunColor,CloudSunColor,CloudEmissiveColor,CloudLayer1AmbientColor,CloudLayer2AmbientColor,OceanCloseColor,OceanFarColor,RiverCloseColor,RiverFarColor,ShadowOpacity,FogEnd,FogScaler,FogDensity,FogHeight,FogHeightScaler,FogHeightDensity,FogZScalar,MainFogStartDist,MainFogEndDist,SunFogAngle,CloudDensity,ColorGradingFileDataID,DarkerColorGradingFileDataID,HorizonAmbientColor,GroundAmbientColor,EndFogColor,EndFogColorDistance,FogStartOffset,SunFogColor,SunFogStrength,FogHeightColor,EndFogHeightColor,Field_10_0_0_44649_042,Field_12_0_0_63854_043,Field_1_60_1_69876_045,Field_1_60_1_69876_046,Field_1_60_1_69876_047,Field_1_60_1_69876_048,Field_1_60_1_69876_049,Field_1_60_1_69876_050,Field_1_60_1_69876_051,Field_1_60_1_69876_052,Field_1_60_1_69876_053,Field_1_60_1_69876_054,Field_1_60_1_69876_055,Field_1_60_1_69876_056,Field_1_60_1_69876_057,Field_1_60_1_69876_058,Field_1_60_1_69876_059,FogHeightCoefficients[0],FogHeightCoefficients[1],FogHeightCoefficients[2],FogHeightCoefficients[3],MainFogCoefficients[0],MainFogCoefficients[1],MainFogCoefficients[2],MainFogCoefficients[3],HeightDensityFogCoeff[0],HeightDensityFogCoeff[1],HeightDensityFogCoeff[2],HeightDensityFogCoeff[3]
75496,7791,540,2060460,2639976,2318,29846,1411746,39595,1940653,24192,14086911,8316159,0,407896,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,4,1,1,0,24192,39629,5546195,4,2,0,0,0,0,0,0,0,0,0,0,0,0
75497,7791,660,2520753,2837356,3090,33962,1743538,42420,2401972,26250,13955583,8316159,0,342874,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.54,1,3,1,0.8666667,0,26250,39629,5546195,3,3,0,0,0,0,0,0,0,0,0,0,0,0
75498,7791,840,3178424,3101042,3863,38077,1944516,47557,2996933,29338,13758719,6075856,0,277852,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,1,3,1,0.6666666,0,29338,39629,5546195,3,3,0,0,0,0,0,0,0,0,0,0,0,0
75499,7791,960,3638974,3364215,4379,40906,2078671,50896,3459024,31396,13627391,6075858,0,212574,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.64,1,2,1,0.5333333,0,31396,39629,4624063,2,3,0,0,0,0,0,0,0,0,0,0,0,0
75500,7791,1440,5546195,4220297,9013,51967,2680575,64767,5242367,39629,13102335,6142683,0,17510,0,0,0,0,0,0,6500,0.1,0,0,0,0,0,0,0,1,0.5,8286665,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,1,2,1,0,0,39629,39629,1198703,1,3,0,0,0,0,0,0,0,0,0,0,0,0
75501,7791,1800,4165059,3168383,5150,43736,2212828,54493,3921373,33454,13496063,5021884,0,147552,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,1,2,1,0.25,0,33454,38086,3767722,2,3,0,0,0,0,0,0,0,0,0,0,0,0
75502,7791,2040,3244217,2445177,3864,38334,1944773,47814,3062470,29338,13758719,4231079,0,277852,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8,1,2,1,0.41666666,0,29338,37314,5546195,2,3,0,0,0,0,0,0,0,0,0,0,0,0
75503,7791,2160,2783924,2116470,3348,35505,1810873,44475,2600379,27280,13890047,3901084,0,343131,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,1,2,1,0.5,0,27280,39629,5546195,2.5,3,0,0,0,0,0,0,0,0,0,0,0,0
75504,7791,2340,2060716,1590384,2575,31390,1609640,39337,1939881,24193,14086911,3308173,0,408152,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,1,1,1,0.625,0,24193,39629,5546195,3,3,0,0,0,0,0,0,0,0,0,0,0,0
75505,7791,2480,1534630,1196141,1803,28302,1475226,35228,1477276,21877,14218239,2912129,0,473174,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,1,1.2916666,1,0.7222222,0,21877,39629,5546195,2.4166667,3,0,0,0,0,0,0,0,0,0,0,0,0
75506,7791,2580,1139874,867435,1288,24187,1078154,33175,1082521,20332,14349567,2582648,0,538452,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.5,0,0,15995,7738,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,1,1.5,1,0.7916667,0,20332,39629,5546195,2,3,0,0,0,0,0,0,0,0,0,0,0,0
75544,7796,0,6455743,17010,0,6207,14683,30366,9550,270136,16774362,5669806,3355954,12627,0,0,0,0,0,0,10000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1,0,0,0,0,0,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75545,7796,540,6455743,2182514,2853,3689574,6644308,7703163,10647131,3168632,16774362,11105623,3684408,3440288,0,0,0,0,0,0,0,-0.075,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1,1,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0
75546,7796,660,14840122,3691890,4926,6188673,12289615,15573081,16752470,5274516,16774362,14773021,16728320,5679049,0,0,0,0,0,0,0,0.041666657,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.16,1.4,0,0,0,0,0,1.22,1.12,0,0,0,0,0,0,0,0,0,0,0,0
75547,7796,840,14840122,4414067,10085,6849447,12289615,15573081,16730409,8764889,16774362,16744233,14457990,8501700,0,0,0,0,0,0,20000,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.4,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75548,7796,960,13795922,4348788,14208,6127032,9022155,10469593,11261166,8699360,16774362,16750932,12368825,10139050,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.6,1.4,0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75549,7796,1440,13217396,4087931,30700,3237119,10930687,15266303,16772070,8503039,16775134,16777215,4864809,16759921,0,0,0,0,0,0,17000,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.8,1.5,0,0,0,0,0,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75550,7796,1800,13215860,5789787,15257,2117808,6327999,7970765,7514102,6590149,16774362,14803711,7564131,12416800,0,0,0,0,0,0,0,0.39999998,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.6,1.4,0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75551,7796,2040,14128706,6967878,5218,1393276,3303316,3106987,7501738,4283521,16774362,13488127,9407369,9459979,0,0,0,0,0,0,0,0.3333335,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.4,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75552,7796,2160,14518328,7622716,70,1064033,10824960,13121536,16734720,1059132,16774362,12830463,16724480,8014336,0,0,0,0,0,0,10000,0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1,1.4,0,0,0,0,0,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75553,7796,2340,15233833,3819862,0,535120,10824960,13121536,13971968,1976888,16774362,6453419,16724480,4208957,0,0,0,0,0,0,0,0.2750002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1.2,2,1.4,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75554,7796,2480,8280922,869227,0,72770,10824960,13121536,20897,399923,16774362,931684,3159086,8772,0,0,0,0,0,0,0,0.2555556,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,2,1.4,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75555,7796,2580,6455743,17010,0,4656,14683,18576,18060,5938,16774362,2050678,3159087,9800,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
75556,7797,0,4351366,17010,0,6207,14683,30366,9550,270136,16774362,5669806,3355954,12627,0,0,0,0,0,0,10000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1,0,0,0,0,0,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75557,7797,540,4351366,2182514,2853,3689574,6644308,7703163,10647131,3168632,16774362,11105623,3684408,3440288,0,0,0,0,0,0,0,-0.075,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1,1.5625,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0
75558,7797,660,4351366,3691890,4926,6188673,12289615,15573081,16752470,5274516,16774362,14773021,16728320,5679049,0,0,0,0,0,0,0,0.041666657,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.16,1.6875,0,0,0,0,0,1.22,1.12,0,0,0,0,0,0,0,0,0,0,0,0
75559,7797,840,4351366,4414067,10085,6849447,12289615,15573081,16730409,8764889,16774362,16744233,14457990,8501700,0,0,0,0,0,0,20000,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.875,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75560,7797,960,4351366,4348788,14208,6127032,9022155,10469593,11261166,8699360,16774362,16750932,12368825,10139050,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.6,2,0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75561,7797,1440,4351366,4087931,30700,3237119,10930687,15266303,16772070,8503039,16775134,16777215,4864809,16759921,0,0,0,0,0,0,17000,0.5,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.8,2.5,0,0,0,0,0,0.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75562,7797,1800,4351366,5789787,15257,2117808,6327999,7970765,7514102,6590149,16774362,14803711,7564131,12416800,0,0,0,0,0,0,0,0.39999998,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.6,2.125,0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75563,7797,2040,4351366,6967878,5218,1393276,3303316,3106987,7501738,4283521,16774362,13488127,9407369,9459979,0,0,0,0,0,0,0,0.3333335,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.875,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75564,7797,2160,4351366,7622716,70,1064033,10824960,13121536,16734720,1059132,16774362,12830463,16724480,8014336,0,0,0,0,0,0,10000,0.3,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1,1.75,0,0,0,0,0,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75565,7797,2340,4351366,3819862,0,535120,10824960,13121536,13971968,1976888,16774362,6453419,16724480,4208957,0,0,0,0,0,0,0,0.2750002,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1.2,2,1.5625,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75566,7797,2480,4351366,869227,0,72770,10824960,13121536,20897,399923,16774362,931684,3159086,8772,0,0,0,0,0,0,0,0.2555556,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,2,1.4166667,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75567,7797,2580,4351366,17010,0,4656,14683,18576,18060,5938,16774362,2050678,3159087,9800,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,2,1.3125,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
75568,7406,0,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,9500,0.1,0,0,0,0,0,0,0,1,0.40068966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.5,0,0,0,0,0,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75569,7406,540,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.43793103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1,1.5,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0
75570,7406,660,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.4462069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.16,1.5,0,0,0,0,0,1.22,1.12,0,0,0,0,0,0,0,0,0,0,0,0
75571,7406,840,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.4586207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.5,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75572,7406,960,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.46689656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.6,1.5,0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75573,7406,1800,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.47482517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.6,1.5,0,0,0,0,0,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75574,7406,2040,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.45804197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1.4,1.5,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75575,7406,2160,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.44965035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,1,1.5,0,0,0,0,0,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75576,7406,2340,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.43706295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1.2,2,1.5,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75577,7406,2480,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.42727274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,2,1.5,0,0,0,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
75578,7406,2580,8558306,5916505,16490495,11894240,8541152,6438825,5912988,5912988,16703743,7753339,1048594,3941693,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.4202797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,1,2,1.5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
75579,7798,0,4746641,18060,0,16973,35492,5749474,29581,28033,15721727,16769263,0,3875387,0,0,0,0,0,0,16000,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
75580,7798,540,4746641,1390430,0,12611,5087414,9816023,4229005,3830387,16051967,16772084,0,6309476,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
75581,7798,660,8421207,1717076,1974058,2714764,6266554,10734293,5213069,4682864,16183551,16772854,0,6836078,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75582,7798,840,16754486,2373974,2500662,5733523,8039616,12111570,6656921,5798524,16315391,16773880,0,7691132,0,0,0,0,0,0,0,-0.225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75583,7798,960,16164404,2900317,2895421,6586520,9155012,13029840,7641253,6455177,16381439,16774393,0,8217477,0,0,0,0,0,0,0,-0.19999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75584,7798,1440,13804333,4940156,4408925,9933485,13813461,16768711,11644373,9147583,16777215,16777215,0,10454443,0,0,0,0,0,0,16000,-0.1,0,0,0,0,0,0,0,1,0,8286666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75585,7798,1800,14653243,4476005,3092801,10390441,14074323,16767440,12234201,9209777,16513279,16775163,0,8809615,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75586,7798,2040,15241028,4210262,2171694,10717095,14270161,16766678,12627421,9273256,16315391,16773880,0,7691388,0,0,0,0,0,0,0,-0.18333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1.7666667,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75587,7798,2160,15633482,4077390,1711141,10847654,14400977,16766426,12824030,9271972,16249343,16773111,0,7164787,0,0,0,0,0,0,0,-0.20000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1.8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75588,7798,2340,15633482,3878211,1118487,11109028,14531536,16765919,13151713,9335965,16117503,16772085,0,6309733,0,0,0,0,0,0,0,-0.225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1.8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75589,7798,2480,15633482,3679546,592140,11304867,14662095,16765410,13348323,9334680,15985663,16771315,0,5717338,0,0,0,0,0,0,0,-0.24444446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.5,1.8,0,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0
75590,7798,2580,4746641,1848417,197381,4645,7381175,11257315,6787513,4746893,15919615,16770802,0,5256786,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
75591,7799,0,4746641,18060,0,16973,35492,5749474,29581,28033,15721727,16769263,0,3875387,0,0,0,0,0,0,16000,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
75592,7799,540,4746641,1390430,0,12611,5087414,9816023,4229005,3830387,16051967,16772084,0,6309476,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
75593,7799,660,8421207,1717076,1974058,2714764,6266554,10734293,5213069,4682864,16183551,16772854,0,6836078,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75594,7799,840,16754486,2373974,2500662,5733523,8039616,12111570,6656921,5798524,16315391,16773880,0,7691132,0,0,0,0,0,0,0,-0.225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75595,7799,960,16164404,2900317,2895421,6586520,9155012,13029840,7641253,6455177,16381439,16774393,0,8217477,0,0,0,0,0,0,0,-0.19999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75596,7799,1440,13804333,4940156,4408925,9933485,13813461,16768711,11644373,9147583,16777215,16777215,0,10454443,0,0,0,0,0,0,16000,-0.1,0,0,0,0,0,0,0,1,0,8286666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75597,7799,1800,14653243,4476005,3092801,10390441,14074323,16767440,12234201,9209777,16513279,16775163,0,8809615,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
75598,7799,2040,15241028,4210262,2171694,10717095,14270161,16766678,12627421,9273256,16315391,16773880,0,7691388,0,0,0,0,0,0,0,-0.18333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75599,7799,2160,15633482,4077390,1711141,10847654,14400977,16766426,12824030,9271972,16249343,16773111,0,7164787,0,0,0,0,0,0,0,-0.20000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75600,7799,2340,15633482,3878211,1118487,11109028,14531536,16765919,13151713,9335965,16117503,16772085,0,6309733,0,0,0,0,0,0,0,-0.225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
75601,7799,2480,15633482,3679546,592140,11304867,14662095,16765410,13348323,9334680,15985663,16771315,0,5717338,0,0,0,0,0,0,0,-0.24444446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.5,1.8,0,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0
75602,7799,2580,4746641,1848417,197381,4645,7381175,11257315,6787513,4746893,15919615,16770802,0,5256786,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
75603,7465,540,4748179,1722731,2506831,5615050,12498038,12502403,12496792,3440280,15979655,13533749,0,5148882,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0
75604,7465,660,14923655,1854317,3100256,6868205,15322231,15322997,15317137,4165288,16436588,15628561,0,6202351,0,0,0,0,0,0,0,0.020833328,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.7,1.2,0,0,0,0,0,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0
75605,7465,840,15120265,1985648,2839154,7527679,15851150,16505733,16237728,4890556,16765299,15762985,0,5677553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6,1.2,0,0,0,0,0,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0
75606,7465,960,15711370,1985906,2248315,7527679,14935204,16310942,15715251,5220810,16767113,14850388,0,4494819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.55,1.2,0,0,0,0,0,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0
