ID,Duration,FadeIn,FadeOut,FresnelCoefficient,GlowRed,GlowGreen,GlowBlue,GlowAlpha,GlowMultiplier,Flags,InitialDelay,CurveID,Priority,Field_12_1_0_68569_013
6912,0,0,0,2,0,0.45882356,0.67058825,1,1,0,0,106,0,-1
6913,0,1,1,1.5,0,0.7607844,0.7607844,1,0.2,0,0,106,0,-1
6914,0,0,0,0.9,1,0.011764707,0.9490197,1,1,0,0,106,0,-1
6915,0,0,1.5,1,0.8117648,0.003921569,0.8117648,1,1,0,0,89128,20,-1
6916,101,0,0,0.36,0.19607845,0.1254902,0.7568628,1,1,0,0,106,0,-1
6917,101,0,0,0.36,0.9568628,0.5176471,1,1,1,0,0,106,0,-1
6924,0,0.5,0.5,1.5,0.007843138,0,0.6313726,1,5,0,0,106,0,-1
6926,0.5,0.25,0.25,0.9,1,0.9450981,0.5568628,1,3,0,0,106,0,-1
6927,0,0.25,0.25,1.1,0.7137255,0,0,1,1,0,0,106,0,-1
6928,0,0.1,0.1,0.8,0.5372549,0,1,1,0.6,0,0,106,0,-1
6929,0,0.25,0.25,0.8,0.6745098,0.14117648,0.86666673,1,1,0,0,106,0,-1
6930,0,0,0,2,0.97647065,0.9490197,0.4901961,1,1,0,0,106,0,-1
6932,0,0,0,2,0.97647065,0.9490197,0.4901961,1,1,0,0,106,0,-1
6933,0,0,0,2,0.97647065,0.9490197,0.4901961,1,1,0,0,106,0,-1
6934,0,0,0,2,0.5019608,0.8313726,0.93725497,1,1,0,0,106,0,-1
6935,0,0,0,2,0.5411765,0.81568635,0.9450981,1,1,0,0,106,0,-1
6936,0,0,0,2,0.5411765,0.81568635,0.9450981,1,1,0,0,106,0,-1
6937,0,0,0,0.9,1,0,0.70980394,1,1,0,0,106,0,-1
6938,0,0.25,0.25,0.9,0.019607844,0.20000002,0.7137255,1,1,0,0,106,0,-1
6939,0.4,0.1,0.2,2,1,0.8862746,0.30980393,1,1,0,0,106,0,-1
6940,0.5,0.2,0.2,1,1,0.8862746,0.30980393,1,1,0,0,106,0,-1
6941,0,0,0,0.7,0,0.011764707,0.7294118,1,1,0,0,106,0,-1
6942,0,0,0,0.9,0.1764706,0.43921572,1,1,1,0,0,106,0,-1
6943,0,0,0,1.5,0.23529413,0.2392157,0.86666673,1,0.5,0,0,106,0,-1
6944,0.75,0.5,0.5,0.75,0.019607844,1,0.6313726,1,1,0,0,106,0,-1
6945,0,0.25,0.25,1,0.93725497,0.64705884,0.9294118,1,1,0,0,106,6,-1
6950,0,0,0,1.5,1,0.45098042,0.94117653,1,1,0,0,89630,6,-1
6952,2,0.25,0.25,1.7,1,0,0,1,1,0,0,106,0,-1
6953,0,0.35,0.5,0.9,0.27058825,1,0.6313726,1,1,0,0,106,1,-1
6954,1,0,0.25,1.7,1,0,0,1,1,0,0,106,0,-1
6955,0,1,1,0.9,0.8941177,0.8745099,0.14117648,1,1,0,0,106,0,-1
6956,0,1,1,0.9,0.06666667,0.9333334,0.8117648,1,1,0,0,106,0,-1
6957,1,0,0.25,1.7,1,0,0,1,1,0,0,106,0,-1
6958,0,0,0,0.8,1,1,0,1,1,0,0,106,0,-1
6960,0,0,0,0,0.97647065,0.007843138,0.007843138,1,1,0,0,106,0,-1
6961,0,0,0,2,0.2509804,0.35686275,1,1,1,0,0,90144,0,-1
6964,0,0.1,0.3,1,1,0.058823533,0,1,1,0,0,106,0,-1
6965,0,0.1,0.3,1,1,0.28235295,0.16862746,1,1,0,0,106,0,-1
6966,0,0,0,1,0,0.07058824,0.5019608,1,1,0,0,106,2,-1
6969,0,0.25,0.5,0.7,0,0.40784317,0.6117647,1,0.8,0,0,106,0,-1
6970,0,0,0,1.5,1,0.6313726,0,1,1,0,0,106,0,-1
6971,0,1.5,1.5,0.75,0.019607844,1,0.6313726,1,1,0,0,106,0,-1
6981,0,0,0,0.9,0.4431373,0.078431375,0.91372555,1,1,0,0,106,1,-1
6982,0,0.25,0.25,1.2,0.7058824,0.050980397,0.050980397,1,1,0,0,106,0,-1
6983,0,0,0,2,0.18431373,0.8941177,1,1,1,0,0,106,0,-1
6984,0,0,0,1,0.28235295,0.58431375,1,1,1,0,0,106,0,-1
6985,0,0,0,1,0,0.07058824,0.5019608,1,1,0,0,106,2,-1
6992,0,4,1,10,0,1,0.98823535,1,100,0,0,106,20,-1
6993,0,0.25,0.25,1.2,0.043137256,0.0627451,0.72156864,1,1,0,0,106,0,-1
6994,8,0.3,0.2,0.8,0.36862746,0.7568628,1,1,10,0,0,106,20,-1
6997,0,0.3,0.2,0.8,1,0.10196079,0.10588236,1,0.5,0,0,106,0,-1
6998,8,0.3,0.2,0.8,0.36862746,0.7568628,1,1,1.2,0,0,106,19,-1
6999,0,0,0,0.75,0.8431373,0.13333334,0.13333334,1,1,0,0,106,0,-1
7001,10,0.5,0.25,0.9,1,0.9490197,0,0.5019608,0.5,0,0,106,0,-1
7002,10,0.5,0.25,0.9,1,0.34901962,0,0.5019608,0.5,0,0,106,0,-1
7005,1,0.25,1,0.5,1,0.93725497,0.7176471,1,1,0,0,90748,0,-1
7006,0,2,2,1,0,0.68235296,0.25490198,0,0.5,0,0,90835,6,-1
7007,10,0.5,0.25,0.9,1,0.9058824,0,0.5019608,0.5,0,0,106,10,-1
7009,0,2,2,1,0,0.68235296,0.25490198,0,0.25,0,0,90837,6,-1
7011,0,0,0,0.5,0.73333335,0.04705883,0.04705883,1,1,0,0,106,0,-1
7012,1.2,0.2,1,1.6,0.7411765,0.9333334,0.9058824,1,2,0,0,90839,0,-1
7014,0,0,0,0.4,0.45882356,0.12941177,0.12941177,1,0.7,0,0,106,0,-1
7015,0,2.5,0.25,0.7,1,1,1,1,1,0,0,106,0,-1
7016,10,0.5,0.25,0.9,1,0,0.03137255,0.5019608,0.5,0,0,106,0,-1
7017,10,0.5,0.25,0.9,0,0.6627451,0.03137255,0.5019608,0.5,0,0,106,0,-1
7019,0,0,0,1,0,0.07058824,0.5019608,1,1,0,0,106,2,-1
7020,0,0,0,2,0.31764707,0.70980394,1,1,1,0,0,106,0,-1
7023,8,0,0,1.5,0.9333334,0.80392164,0.5411765,1,1,0,0,106,1,-1
7024,1.5,1.5,0,1.5,0.9333334,0.80392164,0.5411765,1,1,0,0,106,1,-1
7025,0,0.2,0.1,0.7,0.8078432,0.98823535,1,1,0.8,0,0,106,0,-1
7026,0,0.25,0.25,1.1,0.011764707,0.039215688,0.6784314,1,1,0,0,106,0,-1
7027,0,0,0,0.75,0.68235296,0.91372555,0.9450981,1,1,0,0,106,20,-1
7034,1,0.5,0.25,0.7,0.9843138,0.7019608,0.9843138,1,1,0,0,106,0,-1
7036,0,0,0,0.75,0.9490197,0.7137255,0.29803923,1,1,0,0,106,20,-1
7037,0,0.2,0.2,0.75,0.92549026,0.4666667,0.13333334,1,1,0,0,106,20,-1
7038,0,0.25,0.25,0.5,0.8431373,0.12941177,0.08235294,1,1,0,0,106,0,-1
7039,0,0.25,0.25,0.7,0.054901965,0.52156866,0.9686275,1,1,0,0,106,0,-1
7041,0,0.25,0.25,1.3,0.015686275,0.10196079,0.6313726,1,1,0,0,106,0,-1
7042,0,0,0,0.7,0.9921569,1,0.15294118,1,0.7,0,0,106,0,-1
7043,0,1.5,0.5,0.75,0.91372555,0.46274513,0.2901961,1,1,0,0,106,20,-1
7044,0,0,0,1,1,0.8862746,0.17254902,1,1,0,0,106,0,-1
7046,0,3,1,0.5,1,0.6313726,0,1,1,0,0,106,0,-1
7049,0,0,0,1.5,0,0.41960788,1,1,1,0,0,91163,0,-1
7050,1,0.5,0.5,1,0.3647059,0.07058824,0.9921569,1,1,0,0,106,0,-1
7051,1,0.2,0.5,1,0.49411768,0.07058824,0.9921569,1,1,0,0,106,0,-1
7055,0,0,0,0.8,1,0,0,1,0.3,0,0,106,0,-1
7056,2,0.5,0.5,0.8,1,0.3372549,0.9921569,1,1,0,0,106,0,-1
7058,0,0,0,1,0.09411766,0,0.68235296,0.46274513,1,0,0,91186,20,-1
7059,0,0,0,1,1,0.76470596,0,1,1,0,0,91191,0,-1
7060,0,0,0,0.75,0.9450981,0.5137255,0.13333334,1,1,0,0,106,20,-1
7061,0,0,0,0.3,1,1,0.2392157,1,5,0,0,106,0,-1
7063,0.9,0.1,3,10,0.48235297,1,0.9921569,1,100,0,0,106,20,-1
7064,0,0.25,0.25,1.1,0.67058825,0,0,1,1,0,0,106,0,-1
7067,0,0,0,0.75,0.86666673,0.16078432,0.16078432,1,1,0,0,106,20,-1
7068,0.5,0.1,1,0.5,0.5294118,0.79215693,0.96470594,0,0.3,2,0,106,0,-1
7069,0.5,0.1,1,0.5,0.5294118,0.79215693,0.96470594,0,0.3,2,0,106,0,-1
7070,0.5,0.1,1,0.5,0.5294118,0.79215693,0.96470594,0,0.3,2,0,106,0,-1
7071,0,1,1,1.3,0.9607844,0.26666668,0.9215687,1,0.7,0,0,106,0,-1
7073,0,0,0,0.75,0.8431373,0.9215687,0.7803922,1,1,0,0,106,0,-1
7074,0,0,0,0.75,0.9450981,0.42352945,0.18823531,1,1,0,0,106,0,-1
7075,0,0,0,0.75,0.87843144,0.23137257,0.23137257,1,1,0,0,106,0,-1
7076,0,0,0,0.1,0,0.6901961,0.854902,1,1,0,0,106,0,-1
7078,0,1,1,1,1,0,0.94117653,1,1,0,0,106,0,-1
7080,0,0.2,0.2,0.3,0.19607845,0.5372549,1,1,0.8,0,0.2,106,1,-1
7081,2,0,1,0.8,0.3921569,0.9058824,1,1,1,0,0,106,1,-1
7082,0,0.2,0.2,0.8,0.19607845,0.5372549,1,1,0.6,0,0.2,106,1,-1
7083,0.5,0.1,1,0.5,0.5294118,0.79215693,0.96470594,0,0.6,2,0,106,0,-1
7085,0,0,0,0.75,0.75294125,0.882353,0.90196085,1,1,0,0,106,20,-1
7086,30,0.5,0.25,0.9,0.7254902,0.62352943,0.098039225,0.5019608,0.5,0,0,106,0,-1
7087,0,1,2,0.85,0.9725491,0.9921569,0.98823535,1,2,0,0,106,1,-1
7088,0,0,0,1,0.9686275,0.9490197,0.9490197,1,0.8,0,0,106,0,-1
7089,1,0.2,0.2,0.85,1,0.97647065,0.86666673,1,5,0,0,106,0,-1
7094,0,0,0,1,0,0.13333334,1,1,2,0,0,106,0,-1
7095,0,0,0,0.9,0,1,0.09411766,1,1,0,0,106,0,-1
7096,0,0,0,0.8,0.13725491,0.4156863,1,1,2,0,0,106,0,-1
7097,15,0.5,0.25,0.9,1,0.2627451,0,0.5019608,0.5,0,0,106,10,-1
7101,0,0.5,0.25,0.8,0.08627451,0.5137255,0.3372549,1,1,0,0,106,0,-1
7102,0,0.25,0.25,1.5,0.7176471,0.34509805,1,1,1,0,0,106,0,-1
7104,0,0,0,1,0,0.07058824,0.5019608,1,1,0,0,106,2,-1
7106,0,0,0,1,1,0.7803922,0.1137255,1,2,0,0,106,0,-1
7107,0,1,2,1,0.019607844,1,0.6313726,1,1,0,0.5,106,0,-1
7108,0,0.2,0.2,0.9,1,0,0.08235294,1,1,0,0,106,0,-1
7109,0,0.3,0.3,1,0.74509805,0.8313726,0,1,0.7,0,0,106,0,-1
7111,0.5,0,0.5,0.5,1,0.40784317,0.18823531,1,1,0,0,106,0,-1
7112,3,0.5,0.5,1,0.7725491,0.23529413,0.23529413,1,1,1,0,106,0,-1
7114,0,0,0,0.2,1,1,1,1,1,0,0,106,0,-1
7115,0,0.25,0.25,1.5,0.49803925,0,1,1,1,0,0,106,0,-1
7117,0,0.5,0.5,1.5,0.007843138,0,0.6313726,1,5,0,0,106,0,-1
7119,0,0.5,1,0.7,1,0.027450982,0,1,0.6,0,0,106,0,-1
7120,0,0.5,1,0.7,1,0.027450982,0,1,0.6,0,0,106,0,-1
7122,0,0.5,0.25,1,0.10196079,0.80392164,0.7294118,1,1,0,0,106,0,-1
7123,0,0.3,0.3,0.8,0.96470594,1,0.1764706,1,1,0,0,106,0,-1
7125,0,0.5,0.5,0.9,0.09019608,0.8117648,0.52156866,1,1,0,0,106,0,-1
7126,0,0.25,0.25,0.8,1,0,0,1,1,0,0,106,0,-1
7127,0,0.25,0.25,0.9,1,0,0,1,1,0,0,106,0,-1
7128,0,0,0,0.6,1,0.90196085,0.20000002,1,0.5,0,0,106,0,-1
7131,0,0.1,0.4,0.6,0,0.4666667,0.69803923,1,2,0,0.15,106,0,-1
7132,0,0,0,0.6,1,0.27450982,0.9490197,1,2,0,0,106,0,-1
7133,0,0,0,0.6,0.9607844,0.18823531,1,1,2,0,0,106,0,-1
7134,0.5,0.2,0.2,0.8,1,1,1,1,3,0,0,106,0,-1
7135,0.5,0.2,0.2,0.75,1,1,1,1,2,0,0,106,0,-1
7138,0,0,0,0.8,1,0.38823533,0.8117648,1,3,0,0,106,0,-1
7139,0.25,0.2,0.2,0.4,0.69411767,0.31764707,1,1,2,0,0,106,0,-1
7141,0.1,0,1,2,0.3137255,0.8745099,1,1,0.8,0,0,106,2,-1
7142,0,0,0,0.5,0.29411766,0.20392159,1,1,1,0,0,106,0,-1
7143,2,0.25,0.25,1,1,0,0,1,0.3,0,0,106,6,-1
7144,0,0,0,0.75,0.8431373,0.13333334,0.13333334,1,1,0,0,106,0,-1
7145,0,0,0.1,0.6,0.8980393,0.8941177,0.8470589,1,1,0,0,106,0,-1
7146,0,0.3,1,0.66,0.4901961,0.21568629,1,1,1,0,0,106,0,-1
7147,0,0.5,0.5,0.9,0.9490197,0.058823533,0.058823533,1,1,0,0,106,0,-1
7148,0,0,0,1,0.14117648,0.8862746,0.54901963,1,1,0,0,106,0,-1
7149,0.5,0.2,0.2,0.9,1,0.98823535,0.8000001,1,3,0,0,106,0,-1
7150,0,0,0,1,0.09411766,0,0.68235296,0.46274513,1,0,0,92031,20,-1
7152,0,0,0,0.7,0,0.8705883,0.6156863,1,1,0,0,106,0,-1
7153,0,0.5,0.5,0.9,0.9490197,0.058823533,0.058823533,1,1,0,0,106,0,-1
7155,0,0,0,0.8,1,0.1137255,0,1,1,0,0,106,0,-1
7156,0,0,0,0.9,1,0,0.70980394,1,1,0,0,106,0,-1
7157,0,0,0,0,0,0,0,1,1,1,0,106,0,-1
7158,0,0,0,0.75,1,0.47450984,0.94117653,1,2,0,0,106,0,-1
7159,0,0,0,0.75,0,0,0,1,4,1,0,106,0,-1
7160,4,3.5,0.25,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0,-1
7165,10,0.5,0.25,0.9,0.25882354,0,1,0.5019608,0.5,0,0,106,0,-1
7166,0,0,1,0.75,0.9725491,0.5647059,0.23137257,1,1,0,0,106,20,-1
7168,0,0.25,0.25,1.3,0.80392164,0,0,1,1,0,0,106,0,-1
7170,0,0.5,0.5,2,1,0.86666673,0.41176474,1,0.5,0,0,106,6,-1
7172,0,3.5,0.75,1,1,0.7176471,0,1,1,0,0,106,0,-1
7174,0,0,0,0.8,0.79215693,0,1,1,0.6,0,0,106,0,-1
7175,0.75,0.25,0.25,0.75,1,0.6156863,0.91372555,1,3,0,0,106,0,-1
7180,0,0,0,2,0.60784316,0.9843138,1,1,1,0,0,106,0,-1
7181,0,0.5,1,0.7,0.015686275,1,0,1,0.6,0,0,106,0,-1
7182,0,0.5,0.5,1.5,0.007843138,0,0.6313726,1,5,0,0,106,0,-1
7183,0,0,0,2,0.6156863,0.37254903,1,1,1,0,0,106,0,-1
7184,0.3,0.1,0.3,0.75,1,0.91372555,0.45098042,1,0.6,0,2.9,106,0,-1
7185,0,0,0,2,1,0.6745098,0.13333334,1,1,0,0,106,0,-1
7186,0,0,0,2,1,0.6745098,0.13333334,1,1,0,0,106,0,-1
7187,0,0,0,0.8,0.8117648,0,1,1,0.6,0,0,106,0,-1
7188,0,0,0,2,1,0.6745098,0.13333334,1,1,0,0,106,0,-1
7191,0,0,0,2,1,0.6745098,0.13333334,1,1,0,0,106,0,-1
7192,0,0.5,0.5,0.7,0.9607844,0.50980395,0.1137255,1,1,0,0,106,0,-1
7193,0,0.5,0.5,0.9,0.9490197,0.058823533,0.058823533,1,1,0,0,106,0,-1
7194,0,0,0,2,1,0.6745098,0.13333334,1,1,0,0,106,0,-1
7195,0,0,0,2,1,0.6745098,0.13333334,1,1,0,0,106,0,-1
7196,0,0,0,0.8,0.18431373,1,0,1,0.6,0,0,106,0,-1
7197,0,0.5,0,0.75,0.9450981,0.7019608,0.24705884,1,1,0,0,106,20,-1
7198,0,0,0,1,1,0.9607844,0,1,1,0,0,106,0,-1
7199,0,0,0,0.5,1,0.9333334,0.44705886,1,2,0,0,106,0,-1
7203,0,0,0,0.5,0.5137255,0.8000001,0.95294124,1,0.8,0,0,106,0,-1
7205,0,0,0,0.7,0.854902,0.74509805,0.9176471,1,1,0,0,106,0,-1
7207,0,0.1,0.1,0.6,0.29803923,0.07058824,0.4156863,1,1,0,0,92514,0,-1
7208,0,0.5,0.5,1.2,1,0,0,1,1,0,0,106,1,-1
7210,0,0,0,0.8,1,0,0,1,1,0,0,106,1,-1
7211,0,0,0,0.8,1,0,0,1,1,0,0,106,1,-1
7217,0,0,0,1,0,0.7490196,0.5058824,1,1,0,0,106,0,-1
7220,0,0.5,0.25,0.9,0.25882354,0,1,0.5019608,0.5,0,0,106,0,-1
7221,1,0,0.5,0.8,1,0.50980395,0.07058824,1,0.3,0,0,106,0,-1
7224,0,0,0,0,0.4431373,0.909804,1,1,1,0,0,92964,1,-1
7227,0,0.25,0.25,0.9,0.9686275,0.7176471,0.18431373,1,1,0,0,106,0,-1
7228,0,0,0,3,0,0.8470589,0.5372549,1,1,1,0,106,0,-1
7229,0,1,1,1,0.21176472,0.9843138,0.8941177,0.2392157,1,0,0,106,0,-1
7230,0,1,1,1,0.21176472,0.9843138,0.8941177,0.2392157,1,0,0,106,0,-1
7231,0,0.25,0.25,0.8,1,0,0,1,1,0,0,106,0,-1
7232,0,0,0,1,0,0.92549026,0.58431375,1,1,0,0,106,0,-1
7234,8,7.5,0.5,1.6,0.93725497,0.95294124,0.6117647,1,2,4,0,93177,2,-1
7235,0,0.5,1,0.7,0.34117648,0.14509805,0.5568628,1,0.6,0,0,106,0,-1
7238,0,1,1,1,0.36078432,0.9960785,0.9215687,0.2392157,1,0,0,106,0,-1
7240,0,0.5,1,0.7,1,0.027450982,0,1,0.6,0,0,106,0,-1
7243,0,0.5,0.5,0.9,0.8941177,0.9294118,0.0627451,1,1,0,0,106,0,-1
7244,0,0,0,1,0.34117648,1,0.5803922,1,1,0,0,106,0,-1
7245,0,0,0,1.5,0.23529413,0.2392157,0.86666673,1,0.5,0,0,106,0,-1
7247,1.5,0.5,0.5,0.7,0.75294125,0.93725497,0.15294118,1,1,0,0,106,0,-1
7248,0,0,0,2,0,0.77647066,0.28235295,1,0.3,0,0,106,0,-1
7250,0,0,0,1,0,0.7490196,0.5058824,1,1,0,0,106,0,-1
7253,6.5,3,1.5,10,0.48235297,1,0.9921569,1,100,0,0,106,20,-1
7254,0,0.5,0.5,0.2,1,0.20784315,0.039215688,1,1,0,0,93579,10,-1
7255,0,0.5,0.5,0.2,0.039215688,0.43137258,1,1,1,0,0,93580,10,-1
7257,0,3.5,0.5,1,0.43137258,0.9960785,0.30980393,1,1,0,0,106,0,-1
7258,0,0,0,0.8,0,0.77647066,1,1,0.6,0,0,106,0,-1
7261,0,0,0,1,0,0.07058824,0.5019608,1,1,0,0,106,2,-1
7262,0,0,0,1.5,0,0.07058824,0.5019608,1,1,0,0,93906,2,-1
7263,0,0,0,1.5,0,0.07058824,0.5019608,1,1,0,0,93907,2,-1
7264,0,0,0,1.5,0,0.07058824,0.5019608,1,1,0,0,93908,2,-1
7265,0,0,0,1.5,0.08235294,0.08627451,0.7019608,1,0.5,0,0,106,0,-1
7266,0,0.5,0.5,1.5,0.20392159,0.9215687,0.8980393,1,1,0,0,94020,20,-1
7267,0,0,2,1,0.9333334,0.6784314,0.29411766,1,2,0,0,106,0,-1
7268,0,0,0,1.2,1,0.7254902,0,1,1,0,0,94062,0,-1
7271,0,0.15,0.5,0.6,0.10980393,0.22352943,0.60784316,1,1.3,0,0,106,0,-1
7272,0,0.5,0,1,0.93725497,0.18039216,0.18039216,1,1,0,0,106,20,-1
7273,0,0,0,0.8,0.81568635,0,1,1,0.6,0,0,106,0,-1
7274,0,0,0,0.75,0.0627451,0.21960786,0.9058824,1,2,0,0,106,0,-1
7275,0,0,0,1,0,0.34509805,0.7058824,1,1,0,0,106,0,-1
7276,0,0.8,0.8,0.8,0.32941177,0.20000002,1,1,1.2,0,0,106,0,-1
7277,0,0,0,1.5,0,0.07058824,0.5019608,1,1,0,0,94116,2,-1
7280,0,0,0,1.2,1,0.7254902,0,1,1,0,0,94123,0,-1
7282,0,0,0,0.95,0.5411765,0,1,1,1,0,0,106,0,-1
7284,0.7,0.15,0.5,0.6,0.5176471,1,0.24313727,1,1.3,0,0.75,106,0,-1
7285,0,0.5,0.5,0.9,0.8941177,0.9294118,0.0627451,1,1,0,0,106,0,-1
7288,0.5,0.15,0.5,0.6,0.12941177,0.9215687,0.9450981,1,1.3,0,0,106,0,-1
7289,0,0,0,1,0.9058824,0,1,1,0.6,0,0,106,0,-1
7290,0,0,0,0.6,1,0,0,1,0.8,0,0,106,0,-1
7292,0,0,0,1,0.09411766,0,0.68235296,0.46274513,1,0,0,94169,20,-1
7293,0.5,0.15,0.5,0.6,0.12941177,0.9215687,0.9450981,1,1.3,0,0,106,0,-1
7294,1,0.15,0.5,0.6,0,0.34509805,1,1,1.3,0,0,106,0,-1
7295,0.5,0.15,0.5,0.6,0.12941177,0.21176472,0.9450981,1,1.3,0,0,106,0,-1
7296,0,0.25,0.5,0.7,0.227451,1,0.14509805,0.20000002,1,0,0,106,0,-1
7298,0,0,0.15,0.8,1,0.52156866,0.90196085,1,1,0,0,106,0,-1
7299,3.5,1,1,0.7,0.39607847,0.69803923,1,1,0.7,0,0.5,106,10,-1
7305,0,0.5,0.5,0.9,0.8862746,0.5803922,0.8941177,0.58431375,0.2,0,0,106,0,-1
7307,0,0.5,0.5,0.8,1,0.54509807,0,1,1,0,0,106,1,-1
7308,0,0.25,0.25,0.7,0.8862746,0.67058825,1,1,0.8,0,0,106,0,-1
7309,0.5,0.35,3,1.5,0.15294118,0.15294118,0.8235295,1,1,0,0.5,106,0,-1
7310,0,0,0,1,0.21176472,0,0.79215693,1,1,0,0,106,0,-1
7311,3,1,1,1,0,0.0627451,0.56078434,1,2,0,0,106,0,-1
7312,0.5,0.15,0.5,0.6,0.74509805,0.6901961,0.89019614,1,1.3,0,0,106,0,-1
7313,0,0,0,1,0.8588236,0.21568629,0.29411766,1,0.75,0,0,106,20,-1
7314,3.5,1,1,0.5,1,0.8235295,0.48627454,1,0.7,0,0.5,106,0,-1
7316,0,0,0.15,1.5,0.54901963,0.1254902,0.8588236,1,1,0,0,106,0,-1
7317,0,0,0,0.8,0,0.77647066,1,1,0.6,0,0,106,0,-1
7318,0,0,0.15,1,0.28627452,0.7568628,0.97647065,1,1.3,0,0,106,0,-1
7319,0,0,0.15,1,1,0.8862746,0.5529412,1,2,8,0,106,20,-1
7320,0,0.3,0.1,0.9,1,0,0,1,1,0,0,106,0,-1
7321,18,0.15,0.5,0.9,0.34901962,0.9450981,0.12941177,1,1.3,0,0,106,0,-1
7322,18,0.15,0.5,0.9,0.20392159,0.9450981,0.12941177,1,1.3,0,0,106,0,-1
7328,0,0,0,1.5,0,0.14509805,0.5568628,1,1,0,0,94586,0,-1
7330,0,0,0,1,0.09411766,0,0.68235296,0.46274513,1,0,0,94656,20,-1
7331,0.5,0.1,0.1,0.6,1,0.98823535,0.64705884,1,3,0,0,106,0,-1
7332,0.5,0.25,0.25,0.9,1,0.9450981,0.5568628,1,3,0,0,106,0,-1
7335,0,0.5,0.5,0.7,0.62352943,1,0.4431373,1,1,0,0,106,0,-1
7336,0,0,0,1,0.078431375,0.33333334,1,1,1,0,0,106,0,-1
7337,0,0,0,1,0.2784314,0.10196079,1,1,1,0,0,106,0,-1
7339,0,0.25,0.25,1,1,0.027450982,0.18431373,0,0.5,0,0,94776,6,-1
7342,0,0.5,0.5,0.9,0.9490197,0.058823533,0.058823533,1,1,0,0,106,0,-1
7351,0,0.3,0.3,0.5,0.3647059,0.6392157,0.7254902,1,0.3,0,0,106,0,-1
7353,0.75,0.1,0.25,0.65,1,0.96470594,0.41960788,1,3,0,0,106,0,-1
7355,0,0.5,0.5,0.9,0.9490197,0.058823533,0.058823533,1,1,0,0,106,0,-1
7356,0,0,0,0.3,1,1,0.2392157,1,5,0,0,106,0,-1
7358,0,0.2,0.1,0.7,0.8078432,0.98823535,1,1,0.8,0,0,106,0,-1
7361,6,1,1,1,0.4666667,1,0.35686275,1,1,0,0,106,0,-1
7362,1,0,1,0.5,0.4666667,1,0.35686275,1,1.5,8,0,106,20,-1
7363,12,1,1,1,0.4666667,1,0.35686275,1,2,0,0,106,0,-1
7364,0,0,0,2,0,1,0.7686275,1,1,0,0,106,0,-1
7365,0,0,0,1,0.1764706,1,0.53333336,1,1,0,0,106,0,-1
7367,0,1,1,1,0.21176472,0.9843138,0.8941177,0.2392157,2,0,0,106,0,-1
7369,0,1,1.5,0.8,0,1,0.8117648,1,1,0,0,94924,1,-1
7377,0.8,0.3,0.5,0.8,0,0.62352943,1,1,0.6,0,0,106,0,-1
7380,0,0,0,2,0.909804,0.058823533,0,1,0.7,0,0,106,6,-1
7382,0,0.25,1,0.8,1,0.14901961,0.098039225,1,1,0,0,106,0,-1
7383,0,0.25,1,0.8,0.098039225,0.31764707,1,1,1,0,0,106,0,-1
7384,0,0.15,0.5,0.6,0.10980393,0.22352943,0.60784316,1,1.3,0,0,106,0,-1
7385,0,0,0,0.3,1,1,0.2392157,1,2,0,0,106,0,-1
7386,0,0.15,0.5,0.6,0.10980393,0.22352943,0.60784316,1,1.3,0,0,106,0,-1
7387,0,0.5,0.5,0.8,0.427451,0.1137255,0.5372549,1,1,0,0,106,0,-1
7388,0,0.25,0.25,1.1,0.43921572,0.023529414,0.65882355,1,1,0,0,106,0,-1
7389,1,0.25,1,0.7,0.3019608,0.4784314,1,1,1,0,0,106,0,-1
7390,0,0,0,1,0.09411766,0,0.68235296,0.46274513,1,0,0,95171,20,-1
7391,0,0.2,0.2,0.5,0.28627452,0.6509804,0.73333335,1,1,0,0,106,0,-1
7392,0,0.2,0.2,0.9,0.23529413,0,1,1,1,0,0,106,0,-1
7394,0,0.2,0.2,0.6,0.23529413,0,1,1,1,0,0,106,0,-1
7395,0,0.8,0.8,1,0.32941177,0.20000002,1,1,1.2,0,0,106,0,-1
7397,0,0,0,0,0.93725497,1,0.33333334,1,0.1,0,0,106,0,-1
7407,0,0.25,0.25,0.6,0.007843138,1,0.6313726,1,0.6,0,0,106,0,-1
7408,0,0,0,1,0,0.07058824,0.5019608,1,1,0,0,106,2,-1
7409,0,0.25,0.25,1.1,0.9294118,0,0,1,1,0,0,106,0,-1
7410,0,0,0,0.9,0.63529414,1,0,1,0.8,0,0,106,20,-1
7411,0,0.3,0.3,1,0.36078432,0.20392159,0.41176474,1,0.8,0,0,106,0,-1
7413,0,0,0,0.8,1,0,0,1,1,0,0,106,1,-1
7414,0,0,0,0.9,0,0.4784314,1,1,0.5,0,0,106,0,-1
7415,0,2,0.25,0.85,0.27058825,0.18823531,0.8862746,1,3,0,0,95916,0,-1
7416,0.5,0.1,0.5,0.9,0.7843138,0.7843138,0.7843138,1,1,0,0,106,0,-1
7418,0,2,0.85,0.85,0.13725491,0.03137255,0.9333334,1,3,0,0,95925,0,-1
7419,0,0,0,0.8,1,0,0,1,1,0,0,106,1,-1
7420,0,1.85,0.5,0.8,0.28627452,0,1,1,3,0,0,106,0,-1
7421,0,0,0,0.9,0.4784314,0,1,1,1,0,0,106,0,-1
