ID,Pos[0],Pos[1],Pos[2],SequenceID,TimeIndex,TransportID
189085,40.07639,-27.6958,0,148,7033,193182
189086,50.19119,-34.68587,0,148,7900,193182
189087,61.309353,-42.369358,0,148,8767,193182
189088,73.3916,-50.719074,0,148,9633,193182
189089,86.39844,-59.707737,0,148,10533,193182
189090,100.29047,-69.308266,0,148,11400,193182
189091,115.02865,-79.493385,0,148,12267,193182
189092,130.57335,-90.23595,0,148,13133,193182
189093,146.88531,-101.50874,0,148,14000,193182
189094,163.92519,-113.28462,0,148,14867,193182
189095,181.65364,-125.53629,0,148,15733,193182
189096,200.03136,-138.23665,0,148,16600,193182
189097,219.01894,-151.35846,0,148,17467,193182
189098,238.57698,-164.87457,0,148,18333,193182
189099,258.6663,-178.75777,0,148,19200,193182
189100,279.2474,-192.98085,0,148,20067,193182
189101,300.27078,-207.5096,0,148,20967,193182
189102,321.71735,-222.33078,0,148,21833,193182
189103,343.53766,-237.41026,0,148,22700,193182
189104,365.6925,-252.72087,0,148,23567,193182
189105,388.14243,-268.23547,0,148,24433,193182
189106,410.84808,-283.92682,0,148,25300,193182
189107,433.77017,-299.7677,0,148,26167,193182
189108,456.86942,-315.73096,0,148,27033,193182
189109,480.1063,-331.7894,0,148,27900,193182
189110,503.44156,-347.91586,0,148,28767,193182
189111,526.8359,-364.08307,0,148,29633,193182
189112,550.2499,-380.2639,0,148,30533,193182
189113,573.6443,-396.43112,0,148,31400,193182
189114,596.97955,-412.5576,0,148,32267,193182
189115,620.21655,-428.6161,0,148,33133,193182
189116,643.31573,-444.5794,0,148,34000,193182
189117,666.238,-460.42035,0,148,34867,193182
189118,688.9438,-476.11176,0,148,35733,193182
189119,711.39386,-491.6264,0,148,36600,193182
189120,733.5488,-506.93716,0,148,37467,193182
189121,755.3694,-522.01685,0,148,38333,193182
189122,776.81616,-536.83813,0,148,39200,193182
189123,797.8496,-551.37384,0,148,40067,193182
189124,818.421,-565.59015,0,148,40967,193182
189125,838.51056,-579.4736,0,148,41833,193182
189126,858.0689,-592.9899,0,148,42700,193182
189127,877.0567,-606.1119,0,148,43567,193182
189128,895.4347,-618.81244,0,148,44433,193182
189129,913.1635,-631.06433,0,148,45300,193182
189130,930.2037,-642.84045,0,148,46167,193182
189131,946.51605,-654.1135,0,148,47033,193182
189132,962.0611,-664.85626,0,148,47900,193182
189133,976.7996,-675.04175,0,148,48767,193182
189134,990.69226,-684.6425,0,148,49633,193182
189135,1003.6995,-693.63153,0,148,50533,193182
189136,1015.7821,-701.9815,0,148,51400,193182
189137,1026.9008,-709.66534,0,148,52267,193182
189138,1037.0161,-716.65576,0,148,53133,193182
189139,1046.0886,-722.9256,0,148,54000,193182
189140,1054.0793,-728.44775,0,148,54867,193182
189141,1060.9486,-733.1949,0,148,55733,193182
189142,1066.657,-737.13995,0,148,56600,193182
189143,1071.1655,-740.2556,0,148,57467,193182
189144,1074.4346,-742.5148,0,148,58333,193182
189145,1076.4248,-743.8902,0,148,59200,193182
189146,1077.097,-744.35474,0,148,60067,193182
189147,1077.097,-744.35474,0,149,60100,193182
189148,1077.097,-744.35474,0,149,60133,193182
189149,1077.097,-744.35474,0,146,60167,193182
189150,0,0,0,146,60633,193182
189151,0,0,0,147,0,193183
189152,0,0,0,147,33,193183
189153,0,0,0,148,67,193183
189154,0.594835,0.592231,0,148,967,193183
189155,2.357313,2.346788,0,148,1833,193183
189156,5.252496,5.229058,0,148,2700,193183
189157,9.24566,9.20421,0,148,3567,193183
189158,14.301867,14.237847,0,148,4433,193183
189159,20.386177,20.294922,0,148,5300,193183
189160,27.463867,27.340929,0,148,6167,193183
189161,35.50011,35.341145,0,148,7033,193183
189162,44.45996,44.260853,0,148,7900,193183
189163,54.30854,54.06543,0,148,8767,193183
189164,65.01107,64.720055,0,148,9633,193183
189165,76.532715,76.19005,0,148,10533,193183
189166,88.838486,88.44076,0,148,11400,193183
189167,101.89372,101.4375,0,148,12267,193183
189168,115.66336,115.14551,0,148,13133,193183
189169,130.11275,129.53017,0,148,14000,193183
189170,145.20686,144.5567,0,148,14867,193183
189171,160.91092,160.19049,0,148,15733,193183
189172,177.19011,176.39676,0,148,16600,193183
189173,194.00949,193.14084,0,148,17467,193183
189174,211.33426,210.38808,0,148,18333,193183
189175,229.12961,228.10373,0,148,19200,193183
189176,247.36057,246.25304,0,148,20067,193183
189177,265.98334,264.79248,0,148,20967,193183
189178,284.98096,283.705,0,148,21833,193183
189179,304.3097,302.94717,0,148,22700,193183
189180,323.93463,322.48428,0,148,23567,193183
189181,343.821,342.28165,0,148,24433,193183
189182,363.93402,362.3046,0,148,25300,193183
189183,384.23868,382.51834,0,148,26167,193183
189184,404.7002,402.88824,0,148,27033,193183
189185,425.28375,423.3796,0,148,27900,193183
189186,445.95438,443.95773,0,148,28767,193183
189187,466.67737,464.5879,0,148,29633,193183
189188,487.41776,485.23547,0,148,30533,193183
189189,508.14075,505.86563,0,148,31400,193183
189190,528.8114,526.4438,0,148,32267,193183
189191,549.39496,546.93524,0,148,33133,193183
189192,569.85657,567.3052,0,148,34000,193183
189193,590.1614,587.519,0,148,34867,193183
189194,610.2744,607.54205,0,148,35733,193183
189195,630.16095,627.33954,0,148,36600,193183
189196,649.786,646.8768,0,148,37467,193183
189197,669.1149,666.1191,0,148,38333,193183
189198,688.11273,685.0319,0,148,39200,193183
189199,706.74445,703.5802,0,148,40067,193183
189200,724.9668,721.72095,0,148,40967,193183
189201,742.7624,739.43677,0,148,41833,193183
189202,760.08746,756.6843,0,148,42700,193183
189203,776.90704,773.4286,0,148,43567,193183
189204,793.1864,789.6351,0,148,44433,193183
189205,808.89087,805.26917,0,148,45300,193183
189206,823.9852,820.296,0,148,46167,193183
189207,838.4349,834.68097,0,148,47033,193183
189208,852.2049,848.38934,0,148,47900,193183
189209,865.2605,861.3864,0,148,48767,193183
189210,877.5667,873.6375,0,148,49633,193183
189211,889.0887,885.1079,0,148,50533,193183
189212,899.79156,895.76294,0,148,51400,193183
189213,909.64056,905.5679,0,148,52267,193183
189214,918.6008,914.488,0,148,53133,193183
189215,926.6375,922.4887,0,148,54000,193183
189216,933.7157,929.53516,0,148,54867,193183
189217,939.8006,935.5928,0,148,55733,193183
189218,944.85724,940.62683,0,148,56600,193183
189219,948.8508,944.60254,0,148,57467,193183
189220,951.74664,947.48535,0,148,58333,193183
189221,953.50964,949.2405,0,148,59200,193183
189222,954.10504,949.83325,0,148,60067,193183
189223,954.10504,949.83325,0,149,60100,193183
189224,954.10504,949.83325,0,149,60133,193183
189225,954.10504,949.83325,0,146,60167,193183
189226,0,0,0,146,60633,193183
190295,0,0,0,164,0,205079
190296,0,0,0,162,6667,205079
190297,0,0,-98.74784,162,11000,205079
190298,0.00651,0,-99.671585,162,11233,205079
190299,0.004449,0,-99.97193,162,11400,205079
190300,0.002903,0,-100.07993,164,11600,205079
190301,0,0,-100.06107,164,11667,205079
190302,0,0,-100.08204,164,11700,205079
190303,0,0,-100.08204,164,21667,205079
190304,0,0,-100.08966,162,21767,205079
190305,0,0,-99.66768,162,21900,205079
190306,0,0,-1.180162,162,26333,205079
190307,2.7E-05,3E-06,-0.328159,162,26467,205079
190308,0,0,-0.043593,162,26600,205079
190309,0,0,0,162,26667,205079
190310,0,0,0,0,0,205080
190311,0,0,0,0,6600,205080
190312,-0.004069,0.003554,-0.797146,0,6833,205080
190313,0,0,-3.62975,0,7000,205080
190314,0,0,-12.079661,0,7233,205080
190315,0,0,-11.731557,0,7333,205080
190316,0,0,-12.079661,0,7433,205080
190317,0,0,-11.918691,0,7500,205080
190318,0,0,-12.079661,0,7600,205080
190319,0,0,-12.079661,0,25667,205080
190320,0,0,-12.024594,0,25867,205080
190321,0,0,-11.767453,0,26000,205080
190322,0,0,-0.28282,0,26567,205080
190323,0,0,-0.041307,0,26633,205080
190324,0,0,0,0,26667,205080
191162,0,0,0,164,0,152614
191163,0,0,0,162,1333,152614
191164,0.443128,0.536558,-12.827268,164,3333,152614
191165,0.443128,0.536558,-12.827268,162,4667,152614
191166,0,0,0,162,6667,152614
191194,0,0,0,11,0,196840
191195,0,0,0,11,2222,196840
191196,0,0,0.038476,22,2233,196840
191197,0,0,2.052043,22,2822,196840
191198,0,0,3.645915,22,3044,196840
191199,0,0,6.587823,22,3289,196840
191200,0,0,11.308417,22,3555,196840
191201,0,0,122.66203,22,9333,196840
191202,0,0,129.44766,22,9733,196840
191203,0,0,132.98581,22,9967,196840
191204,0,0,135.70747,33,10233,196840
191205,0,0,137.96913,44,10600,196840
191206,0,0,137.96913,55,12800,196840
191207,0,0,137.96913,55,12833,196840
191208,0,0,136.46544,66,13133,196840
191209,0,0,132.5793,66,13467,196840
191210,0,0,129.29102,66,13667,196840
191211,0,0,122.08854,66,14067,196840
191212,0,0,8.535306,66,19500,196840
191213,0,0,5.950724,66,19700,196840
191214,0,0,4.105211,66,19900,196840
191215,0,0,2.608371,77,20133,196840
191216,0,0,0,88,20733,196840
191217,0,0,0,11,0,202234
191218,0,0,0,22,3533,202234
191219,0,0,0.43807,33,5167,202234
191220,0,0,1.577257,33,5600,202234
191221,0,0,3.230455,33,5933,202234
191222,0,0,5.412177,33,6300,202234
191223,0,0,11.393121,33,6933,202234
191224,0,0,19.057428,33,7533,202234
191225,0,0,26.459229,33,8033,202234
191226,0,0,135.68219,33,12300,202234
191227,0,0,136.98763,33,12367,202234
191228,0,0,146.19441,33,13033,202234
191229,0,0,151.81767,33,13633,202234
191230,0,0,153.93918,33,14067,202234
191231,0,0,154.6122,44,14400,202234
191232,0,0,154.75073,55,14533,202234
191233,0,0,154.75406,66,17667,202234
191234,0,0,154.70326,66,17767,202234
191235,0,0,154.51001,77,17933,202234
191236,0,0,153.92773,77,18233,202234
191237,0,0,151.58325,77,18767,202234
191238,0,0,146.92128,77,19300,202234
191239,0,0,139.28104,77,19900,202234
191240,0,0,18.227974,77,24067,202234
191241,0,0,11.063436,77,24667,202234
191242,0,0,6.852905,77,25200,202234
191243,0,0,3.775323,77,25667,202234
191244,0,0,1.577257,77,26100,202234
191245,0,0,0.857164,77,26333,202234
191246,0,0,0.454563,77,26533,202234
191247,0,0,0.140666,88,26767,202234
191248,0,0,0,99,26967,202234
191864,0,0,0,147,0,208000
191865,0,0,0,147,33,208000
191866,0,0,0,148,67,208000
191867,0.671549,-0.464084,0,148,967,208000
191868,2.661241,-1.839084,0,148,1833,208000
191869,5.929579,-4.097819,0,148,2700,208000
191870,10.4375,-7.213108,0,148,3567,208000
191871,16.145508,-11.157715,0,148,4433,208000
191872,23.014107,-15.904514,0,148,5300,208000
191873,31.004232,-21.42627,0,148,6167,208000
191874,40.07639,-27.6958,0,148,7033,208000
191875,50.19119,-34.68587,0,148,7900,208000
191876,61.309353,-42.369358,0,148,8767,208000
191877,73.3916,-50.719074,0,148,9633,208000
191878,86.39844,-59.707737,0,148,10533,208000
191879,100.29047,-69.308266,0,148,11400,208000
191880,115.02865,-79.493385,0,148,12267,208000
191881,130.57335,-90.23595,0,148,13133,208000
191882,146.88531,-101.50874,0,148,14000,208000
191883,163.92519,-113.28462,0,148,14867,208000
191884,181.65364,-125.53629,0,148,15733,208000
191885,200.03136,-138.23665,0,148,16600,208000
191886,219.01894,-151.35846,0,148,17467,208000
191887,238.57698,-164.87457,0,148,18333,208000
191888,258.6663,-178.75777,0,148,19200,208000
191889,279.2474,-192.98085,0,148,20067,208000
191890,300.27078,-207.5096,0,148,20967,208000
191891,321.71735,-222.33078,0,148,21833,208000
191892,343.53766,-237.41026,0,148,22700,208000
191893,365.6925,-252.72087,0,148,23567,208000
191894,388.14243,-268.23547,0,148,24433,208000
191895,410.84808,-283.92682,0,148,25300,208000
191896,433.77017,-299.7677,0,148,26167,208000
191897,456.86942,-315.73096,0,148,27033,208000
191898,480.1063,-331.7894,0,148,27900,208000
191899,503.44156,-347.91586,0,148,28767,208000
191900,526.8359,-364.08307,0,148,29633,208000
191901,550.2499,-380.2639,0,148,30533,208000
191902,573.6443,-396.43112,0,148,31400,208000
191903,596.97955,-412.5576,0,148,32267,208000
191904,620.21655,-428.6161,0,148,33133,208000
191905,643.31573,-444.5794,0,148,34000,208000
191906,666.238,-460.42035,0,148,34867,208000
191907,688.9438,-476.11176,0,148,35733,208000
191908,711.39386,-491.6264,0,148,36600,208000
191909,733.5488,-506.93716,0,148,37467,208000
191910,755.3694,-522.01685,0,148,38333,208000
191911,776.81616,-536.83813,0,148,39200,208000
191912,797.8496,-551.37384,0,148,40067,208000
191913,818.421,-565.59015,0,148,40967,208000
191914,838.51056,-579.4736,0,148,41833,208000
191915,858.0689,-592.9899,0,148,42700,208000
191916,877.0567,-606.1119,0,148,43567,208000
191917,895.4347,-618.81244,0,148,44433,208000
191918,913.1635,-631.06433,0,148,45300,208000
191919,930.2037,-642.84045,0,148,46167,208000
191920,946.51605,-654.1135,0,148,47033,208000
191921,962.0611,-664.85626,0,148,47900,208000
191922,976.7996,-675.04175,0,148,48767,208000
191923,990.69226,-684.6425,0,148,49633,208000
191924,1003.6995,-693.63153,0,148,50533,208000
191925,1015.7821,-701.9815,0,148,51400,208000
191926,1026.9008,-709.66534,0,148,52267,208000
191927,1037.0161,-716.65576,0,148,53133,208000
191928,1046.0886,-722.9256,0,148,54000,208000
191929,1054.0793,-728.44775,0,148,54867,208000
191930,1060.9486,-733.1949,0,148,55733,208000
191931,1066.657,-737.13995,0,148,56600,208000
191932,1071.1655,-740.2556,0,148,57467,208000
191933,1074.4346,-742.5148,0,148,58333,208000
191934,1076.4248,-743.8902,0,148,59200,208000
191935,1077.097,-744.35474,0,148,60067,208000
191936,1077.097,-744.35474,0,149,60100,208000
191937,1077.097,-744.35474,0,149,60133,208000
191938,1077.097,-744.35474,0,146,60167,208000
191939,0,0,0,146,60633,208000
191940,0,0,0,147,0,208001
191941,0,0,0,147,33,208001
191942,0,0,0,148,67,208001
191943,0.594835,0.592231,0,148,967,208001
191944,2.357313,2.346788,0,148,1833,208001
191945,5.252496,5.229058,0,148,2700,208001
191946,9.24566,9.20421,0,148,3567,208001
191947,14.301867,14.237847,0,148,4433,208001
191948,20.386177,20.294922,0,148,5300,208001
191949,27.463867,27.340929,0,148,6167,208001
191950,35.50011,35.341145,0,148,7033,208001
191951,44.45996,44.260853,0,148,7900,208001
191952,54.30854,54.06543,0,148,8767,208001
191953,65.01107,64.720055,0,148,9633,208001
191954,76.532715,76.19005,0,148,10533,208001
191955,88.838486,88.44076,0,148,11400,208001
191956,101.89372,101.4375,0,148,12267,208001
191957,115.66336,115.14551,0,148,13133,208001
191958,130.11275,129.53017,0,148,14000,208001
191959,145.20686,144.5567,0,148,14867,208001
191960,160.91092,160.19049,0,148,15733,208001
191961,177.19011,176.39676,0,148,16600,208001
191962,194.00949,193.14084,0,148,17467,208001
191963,211.33426,210.38808,0,148,18333,208001
191964,229.12961,228.10373,0,148,19200,208001
191965,247.36057,246.25304,0,148,20067,208001
191966,265.98334,264.79248,0,148,20967,208001
191967,284.98096,283.705,0,148,21833,208001
191968,304.3097,302.94717,0,148,22700,208001
191969,323.93463,322.48428,0,148,23567,208001
191970,343.821,342.28165,0,148,24433,208001
191971,363.93402,362.3046,0,148,25300,208001
191972,384.23868,382.51834,0,148,26167,208001
191973,404.7002,402.88824,0,148,27033,208001
191974,425.28375,423.3796,0,148,27900,208001
191975,445.95438,443.95773,0,148,28767,208001
191976,466.67737,464.5879,0,148,29633,208001
191977,487.41776,485.23547,0,148,30533,208001
191978,508.14075,505.86563,0,148,31400,208001
191979,528.8114,526.4438,0,148,32267,208001
191980,549.39496,546.93524,0,148,33133,208001
191981,569.85657,567.3052,0,148,34000,208001
191982,590.1614,587.519,0,148,34867,208001
191983,610.2744,607.54205,0,148,35733,208001
191984,630.16095,627.33954,0,148,36600,208001
191985,649.786,646.8768,0,148,37467,208001
191986,669.1149,666.1191,0,148,38333,208001
191987,688.11273,685.0319,0,148,39200,208001
191988,706.74445,703.5802,0,148,40067,208001
191989,724.9668,721.72095,0,148,40967,208001
191990,742.7624,739.43677,0,148,41833,208001
191991,760.08746,756.6843,0,148,42700,208001
191992,776.90704,773.4286,0,148,43567,208001
191993,793.1864,789.6351,0,148,44433,208001
191994,808.89087,805.26917,0,148,45300,208001
191995,823.9852,820.296,0,148,46167,208001
191996,838.4349,834.68097,0,148,47033,208001
191997,852.2049,848.38934,0,148,47900,208001
191998,865.2605,861.3864,0,148,48767,208001
191999,877.5667,873.6375,0,148,49633,208001
192000,889.0887,885.1079,0,148,50533,208001
192001,899.79156,895.76294,0,148,51400,208001
192002,909.64056,905.5679,0,148,52267,208001
192003,918.6008,914.488,0,148,53133,208001
192004,926.6375,922.4887,0,148,54000,208001
192005,933.7157,929.53516,0,148,54867,208001
192006,939.8006,935.5928,0,148,55733,208001
192007,944.85724,940.62683,0,148,56600,208001
192008,948.8508,944.60254,0,148,57467,208001
192009,951.74664,947.48535,0,148,58333,208001
192010,953.50964,949.2405,0,148,59200,208001
192011,954.10504,949.83325,0,148,60067,208001
192012,954.10504,949.83325,0,149,60100,208001
192013,954.10504,949.83325,0,149,60133,208001
192014,954.10504,949.83325,0,146,60167,208001
192015,0,0,0,146,60633,208001
192016,0,0,0,147,0,193184
192017,0,0,0,147,33,193184
192018,0,0,0,148,67,193184
192019,0.671549,-0.464084,0,148,967,193184
192020,2.661241,-1.839084,0,148,1833,193184
192021,5.929688,-4.097819,0,148,2700,193184
192022,10.4375,-7.213108,0,148,3567,193184
192023,16.1454,-11.157715,0,148,4433,193184
192024,23.014107,-15.904514,0,148,5300,193184
192025,31.004232,-21.42627,0,148,6167,193184
192026,40.07639,-27.6958,0,148,7033,193184
192027,50.19119,-34.68587,0,148,7900,193184
192028,61.309353,-42.369358,0,148,8767,193184
192029,73.391495,-50.719074,0,148,9633,193184
192030,86.39844,-59.707737,0,148,10533,193184
192031,100.29058,-69.308266,0,148,11400,193184
192032,115.02865,-79.493385,0,148,12267,193184
192033,130.57335,-90.23595,0,148,13133,193184
192034,146.88531,-101.50874,0,148,14000,193184
192035,163.92525,-113.28462,0,148,14867,193184
192036,181.65364,-125.53629,0,148,15733,193184
192037,200.03136,-138.23665,0,148,16600,193184
192038,219.01888,-151.35846,0,148,17467,193184
192039,238.57704,-164.87457,0,148,18333,193184
192040,258.66623,-178.75777,0,148,19200,193184
192041,279.2474,-192.98085,0,148,20067,193184
192042,300.27078,-207.5096,0,148,20967,193184
192043,321.71735,-222.33078,0,148,21833,193184
192044,343.53766,-237.41026,0,148,22700,193184
192045,365.6925,-252.72087,0,148,23567,193184
192046,388.14243,-268.23547,0,148,24433,193184
192047,410.84808,-283.92682,0,148,25300,193184
192048,433.77017,-299.7677,0,148,26167,193184
192049,456.86935,-315.73096,0,148,27033,193184
192050,480.1063,-331.7894,0,148,27900,193184
192051,503.44156,-347.91586,0,148,28767,193184
192052,526.8359,-364.08307,0,148,29633,193184
192053,550.2499,-380.2639,0,148,30533,193184
192054,573.6443,-396.43115,0,148,31400,193184
192055,596.97955,-412.55762,0,148,32267,193184
192056,620.21655,-428.61612,0,148,33133,193184
192057,643.31573,-444.5794,0,148,34000,193184
192058,666.238,-460.42035,0,148,34867,193184
192059,688.9438,-476.11176,0,148,35733,193184
192060,711.39386,-491.6264,0,148,36600,193184
192061,733.5488,-506.93716,0,148,37467,193184
192062,755.3694,-522.01685,0,148,38333,193184
192063,776.81616,-536.83813,0,148,39200,193184
192064,797.8496,-551.37384,0,148,40067,193184
192065,818.421,-565.59015,0,148,40967,193184
192066,838.51056,-579.4736,0,148,41833,193184
192067,858.0689,-592.9899,0,148,42700,193184
192068,877.0567,-606.1119,0,148,43567,193184
192069,895.4347,-618.81244,0,148,44433,193184
192070,913.1634,-631.06433,0,148,45300,193184
192071,930.2037,-642.84045,0,148,46167,193184
192072,946.51605,-654.1135,0,148,47033,193184
192073,962.0611,-664.85626,0,148,47900,193184
192074,976.7996,-675.04175,0,148,48767,193184
192075,990.69226,-684.6425,0,148,49633,193184
192076,1003.6995,-693.63153,0,148,50533,193184
192077,1015.7821,-701.9815,0,148,51400,193184
192078,1026.9008,-709.66534,0,148,52267,193184
192079,1037.0161,-716.65576,0,148,53133,193184
192080,1046.0886,-722.9256,0,148,54000,193184
192081,1054.0793,-728.44775,0,148,54867,193184
192082,1060.9486,-733.1949,0,148,55733,193184
192083,1066.6571,-737.13995,0,148,56600,193184
192084,1071.1656,-740.2556,0,148,57467,193184
192085,1074.4346,-742.5148,0,148,58333,193184
192086,1076.4249,-743.8902,0,148,59200,193184
192087,1077.097,-744.35474,0,148,60067,193184
192088,1077.097,-744.35474,0,149,60100,193184
192089,1077.097,-744.35474,0,149,60133,193184
192090,1077.097,-744.35474,0,146,60167,193184
192091,0,0,0,146,60633,193184
192092,0,0,0,147,0,193185
192093,0,0,0,147,33,193185
192094,0,0,0,148,67,193185
192095,0.594835,0.592231,0,148,967,193185
192096,2.357313,2.346788,0,148,1833,193185
192097,5.252604,5.229058,0,148,2700,193185
192098,9.24566,9.20421,0,148,3567,193185
192099,14.301867,14.237739,0,148,4433,193185
192100,20.386177,20.294922,0,148,5300,193185
192101,27.463976,27.340929,0,148,6167,193185
192102,35.50011,35.341145,0,148,7033,193185
192103,44.45996,44.26096,0,148,7900,193185
192104,54.308594,54.06543,0,148,8767,193185
192105,65.01107,64.71995,0,148,9633,193185
192106,76.53266,76.19005,0,148,10533,193185
192107,88.83854,88.44076,0,148,11400,193185
192108,101.89366,101.4375,0,148,12267,193185
192109,115.66341,115.14551,0,148,13133,193185
192110,130.11275,129.53017,0,148,14000,193185
192111,145.20682,144.5567,0,148,14867,193185
192112,160.91092,160.19049,0,148,15733,193185
192113,177.19011,176.39676,0,148,16600,193185
192114,194.00949,193.14084,0,148,17467,193185
192115,211.3343,210.38808,0,148,18333,193185
192116,229.12956,228.10373,0,148,19200,193185
192117,247.36057,246.25304,0,148,20067,193185
192118,265.98334,264.79248,0,148,20967,193185
192119,284.98096,283.705,0,148,21833,193185
192120,304.3097,302.94717,0,148,22700,193185
192121,323.93463,322.48428,0,148,23567,193185
192122,343.82108,342.28165,0,148,24433,193185
192123,363.93402,362.3046,0,148,25300,193185
192124,384.23868,382.51834,0,148,26167,193185
192125,404.7002,402.88824,0,148,27033,193185
192126,425.28375,423.3796,0,148,27900,193185
192127,445.95444,443.95773,0,148,28767,193185
192128,466.67737,464.5879,0,148,29633,193185
192129,487.41776,485.23547,0,148,30533,193185
192130,508.14075,505.86566,0,148,31400,193185
192131,528.8114,526.4438,0,148,32267,193185
192132,549.39496,546.93524,0,148,33133,193185
192133,569.8566,567.3052,0,148,34000,193185
192134,590.1614,587.519,0,148,34867,193185
192135,610.2744,607.54205,0,148,35733,193185
192136,630.16095,627.33954,0,148,36600,193185
192137,649.786,646.8768,0,148,37467,193185
192138,669.1149,666.1191,0,148,38333,193185
192139,688.11273,685.0319,0,148,39200,193185
192140,706.74445,703.5802,0,148,40067,193185
192141,724.9668,721.72095,0,148,40967,193185
192142,742.7624,739.4368,0,148,41833,193185
192143,760.08746,756.6843,0,148,42700,193185
192144,776.90704,773.4286,0,148,43567,193185
192145,793.1864,789.6351,0,148,44433,193185
192146,808.89087,805.26917,0,148,45300,193185
192147,823.9852,820.296,0,148,46167,193185
192148,838.4349,834.68097,0,148,47033,193185
192149,852.2049,848.38934,0,148,47900,193185
192150,865.26044,861.3864,0,148,48767,193185
192151,877.5667,873.6375,0,148,49633,193185
192152,889.0887,885.1079,0,148,50533,193185
192153,899.79156,895.76294,0,148,51400,193185
192154,909.64056,905.5679,0,148,52267,193185
192155,918.6009,914.488,0,148,53133,193185
192156,926.6375,922.4887,0,148,54000,193185
192157,933.7157,929.53516,0,148,54867,193185
192158,939.8006,935.5928,0,148,55733,193185
192159,944.85724,940.62683,0,148,56600,193185
192160,948.8509,944.60254,0,148,57467,193185
192161,951.7465,947.48535,0,148,58333,193185
192162,953.5096,949.2405,0,148,59200,193185
192163,954.10504,949.83325,0,148,60067,193185
192164,954.10504,949.83325,0,149,60100,193185
192165,954.10504,949.83325,0,149,60133,193185
192166,954.10504,949.83325,0,146,60167,193185
192167,0,0,0,146,60633,193185
192223,0,0,0,0,0,186760
192224,0,0,0,0,200,186760
192225,0,0,0.977214,0,367,186760
192226,0,0,3.077182,0,533,186760
192227,0,0,5.052402,0,700,186760
192228,0,0,5.704434,0,833,186760
192229,0,0,5.704434,0,867,186760
192230,0,0,5.704434,0,5367,186760
192231,0,0,4.278327,0,5533,186760
192232,0,0,2.85222,0,5700,186760
192233,0,0,1.426107,0,5867,186760
192234,0,0,0,0,6033,186760
192235,0,0,0,0,25000,186760
192544,0,0,0,147,0,207547
192545,0,0,0,148,33,207547
192546,0,0,0,148,833,207547
192547,0,0,1.064107,148,1167,207547
192548,0,0,6.382592,146,1633,207547
192549,0,0,6.762484,149,1667,207547
192550,0,0,19.550726,149,2233,207547
192551,0,0,42.73717,149,3000,207547
192552,0,-2.7E-05,206.75253,149,6833,207547
192553,0,-2.7E-05,225.03322,149,7400,207547
192554,0,-2.7E-05,239.41978,149,8000,207547
192555,0,-2.7E-05,244.1249,149,8333,207547
192556,0,-2.7E-05,244.59538,146,8367,207547
192557,0,-2.7E-05,248.82997,146,8667,207547
192558,0,-2.7E-05,250.52295,146,8933,207547
192559,0,-2.7E-05,250.83597,146,9167,207547
192560,0,-2.7E-05,250.83597,148,9967,207547
192561,0,-2.7E-05,250.83597,147,10000,207547
192562,0,-2.7E-05,250.83597,148,10033,207547
192563,0,-2.7E-05,250.83597,148,10833,207547
192564,0,-2.7E-05,251.51929,148,11033,207547
192565,0,-2.7E-05,253.0189,148,11233,207547
192566,0,-2.7E-05,256.90146,148,11567,207547
192567,0,-2.7E-05,258.04593,146,11633,207547
192568,0,-2.7E-05,258.61816,149,11667,207547
192569,0,-2.7E-05,270.06293,149,12333,207547
192570,0,-2.7E-05,319.26517,149,14333,207547
192571,0,-2.7E-05,331.59952,149,15000,207547
192572,0,-2.7E-05,332.21622,146,15033,207547
192573,0,-2.7E-05,332.83292,146,15067,207547
192574,0,-2.7E-05,337.90417,146,15500,207547
192575,0,-2.7E-05,339.19977,146,15700,207547
192576,0,-2.7E-05,339.47568,146,15833,207547
192577,0,-2.7E-05,339.47568,148,16633,207547
192578,0,-2.7E-05,339.47568,147,16667,207547
192579,0,-2.7E-05,339.47568,148,16700,207547
192580,0,-2.7E-05,339.47568,148,17500,207547
192581,0,-2.7E-05,339.0364,148,17667,207547
192582,0,-2.7E-05,337.9878,148,17833,207547
192583,0,-2.7E-05,334.60074,148,18167,207547
192584,0,-2.7E-05,332.44104,146,18300,207547
192585,0,-2.7E-05,331.90106,149,18333,207547
192586,0,-2.7E-05,325.42188,149,18733,207547
192587,0,-2.7E-05,301.9706,149,19567,207547
192588,0,0,57.329937,149,24833,207547
192589,0,0,26.315329,149,25833,207547
192590,0,0,25.281507,146,25867,207547
192591,0,0,15.977124,146,26167,207547
192592,0,0,4.834335,146,26800,207547
192593,0,0,1.248338,146,27167,207547
192594,0,0,0.336412,146,27333,207547
192595,0,0,0,146,27500,207547
192596,0,0,0,148,28300,207547
192597,0,0,0,147,28333,207547
193238,0,0,0,162,0,176080
193239,0,-170.81439,-0.107302,162,4039,176080
193240,0,-178.16124,-1.014882,162,4213,176080
193241,-2E-06,-308.56793,-40.172077,162,7297,176080
193242,-2E-06,-314.07806,-40.621254,162,7427,176080
193243,-2E-06,-545.504,-40.67877,162,12900,176080
193244,-2E-06,-552.8509,-41.504345,162,13074,176080
193245,-4E-06,-683.25757,-80.81892,162,16158,176080
193246,-4E-06,-690.6044,-81.23481,162,16331,176080
193247,-4E-06,-922.0303,-81.32298,162,21804,176080
193248,-4E-06,-927.54047,-82.153145,162,21934,176080
