ID,BroadcastTextID,Field_10_2_0_51239_001,SpellVisualKitID,AdditionalDuration,NextConversationLineID,AnimKitID,SpeechType,StartAnimation,EndAnimation
53909,0,0,0,0,53855,0,0,60,60
53910,0,0,0,0,53853,0,0,60,60
53912,235584,0,0,1000,53924,0,0,60,60
53914,235585,0,0,2000,53915,0,0,60,60
53915,235586,0,0,2000,53958,0,0,60,60
53916,235441,0,0,1000,0,0,0,60,60
53917,235190,0,0,0,0,0,0,60,60
53918,235629,0,0,2000,53919,0,0,60,60
53919,235626,0,0,2000,53920,0,0,60,60
53920,235627,0,0,3000,53921,0,0,60,60
53921,235628,0,0,1000,0,0,0,60,60
53922,235632,0,0,1000,54565,0,0,60,60
53924,235583,0,0,1000,0,0,0,60,60
53925,0,0,0,1000,53912,0,0,60,60
53926,235635,0,0,1000,0,0,0,60,60
53927,235636,0,0,1000,0,0,0,60,60
53928,235638,0,0,500,53967,0,0,60,60
53931,235222,0,0,0,0,0,0,60,60
53932,236004,0,0,1000,53933,0,0,60,60
53933,236005,0,0,0,53935,0,0,60,60
53934,236006,0,0,1000,54522,0,0,60,60
53935,236007,0,0,0,53934,0,0,60,60
53936,0,0,0,1000,53937,0,0,60,60
53937,235662,0,0,1000,0,0,0,60,60
53940,0,0,0,1000,53941,0,0,60,60
53941,235705,0,0,1000,53942,0,0,60,60
53942,235706,0,0,1000,53943,0,0,60,60
53943,235707,0,0,1000,0,0,0,60,60
53944,235708,0,0,1000,0,0,0,60,60
53945,235709,0,0,1000,0,0,0,60,60
53946,235710,0,0,1000,0,0,0,60,60
53947,235711,0,0,1000,0,0,0,60,60
53948,235712,0,0,1000,0,0,0,60,60
53949,235713,0,0,1000,0,0,0,60,60
53950,235714,0,0,1000,0,0,0,60,60
53951,235715,0,0,1000,0,0,0,60,60
53952,235716,0,0,1000,53954,0,0,60,60
53953,235717,0,0,1500,54043,0,0,60,60
53954,235718,0,0,0,53953,0,0,60,60
53955,235404,0,0,1000,53956,0,0,60,60
53956,235574,0,0,1000,53957,0,0,60,60
53957,235406,0,0,1000,0,0,0,60,60
53958,235439,0,0,1000,0,0,0,60,60
53962,235719,0,0,1000,53963,0,0,60,60
53963,235720,0,0,0,53964,0,0,60,60
53964,235721,0,0,1000,53965,0,0,60,60
53965,235725,0,0,0,0,0,0,60,60
53967,235639,0,0,0,0,0,0,60,60
53968,235727,0,0,4000,0,0,0,60,60
53969,0,0,0,2000,53926,0,0,60,60
53970,233440,0,0,1000,0,0,0,60,60
53971,235291,0,0,0,0,0,0,60,60
53972,0,0,0,1000,53971,0,0,60,60
53973,0,0,0,1000,53974,0,0,60,60
53974,235730,0,0,0,53975,0,0,60,60
53975,235731,0,0,4000,53976,0,0,60,60
53976,235732,0,0,0,53977,0,0,60,60
53977,235733,0,0,4000,53978,0,0,60,60
53978,235734,0,0,0,53979,0,0,60,60
53979,235735,0,0,4000,53980,0,0,60,60
53980,235736,0,0,1000,53981,0,0,60,60
53981,235737,0,0,4000,53982,0,0,60,60
53982,237361,0,0,1000,55039,0,2,60,60
53983,235739,0,0,2000,53984,0,0,60,60
53984,235740,0,0,2000,52694,0,0,60,60
53985,235757,0,0,2000,53986,0,0,60,60
53986,235758,0,0,2000,53987,0,0,60,60
53987,235759,0,0,1000,53988,0,0,60,60
53988,235760,0,0,1000,53989,0,0,60,60
53989,235761,0,0,1000,53990,0,0,60,60
53990,0,0,0,4000,53991,0,0,60,60
53991,235762,0,0,2000,53992,0,0,60,60
53992,235763,0,0,1000,53993,0,0,60,60
53993,235764,0,0,1000,53994,0,0,60,60
53994,235765,0,0,1000,53995,0,0,60,60
53995,235766,0,0,1000,53996,0,0,60,60
53996,235767,0,0,1000,53997,0,0,60,60
53997,235768,0,0,0,0,0,0,60,60
53998,0,0,0,1000,53999,0,0,60,60
53999,235294,0,0,0,0,0,0,60,60
54000,0,0,0,1000,53985,0,0,60,60
54009,0,0,0,1000,54010,0,0,60,60
54010,235293,0,0,0,0,0,0,60,60
54011,0,0,0,1000,54012,0,0,60,60
54012,235292,0,0,0,0,0,0,60,60
54013,0,0,0,1000,54014,0,0,60,60
54014,235295,0,0,1000,54018,0,0,60,60
54017,235296,0,0,0,0,0,0,60,60
54018,0,0,0,0,54017,0,0,60,60
54019,0,0,0,1000,54020,0,0,60,60
54020,235297,0,0,0,56130,0,0,60,60
54021,235298,0,0,1000,54022,0,0,60,60
54022,235299,0,0,1000,54023,0,0,60,60
54023,235300,0,0,1000,54024,0,0,60,60
54024,235301,0,0,1000,0,0,0,60,60
54025,235777,0,0,2000,54026,0,0,60,60
54026,235778,0,0,2500,54027,0,0,60,60
54027,235779,0,0,2000,54036,0,0,60,60
54028,0,0,0,1000,54029,0,0,60,60
54029,235780,0,0,0,54031,0,0,60,60
54031,235782,0,0,2000,54033,0,0,60,60
54033,235784,0,0,1000,0,0,0,60,60
54034,235669,0,0,1000,0,0,0,60,60
54035,235443,0,0,1000,0,0,0,60,60
54036,235786,0,0,0,0,0,0,60,60
54037,237159,0,0,4000,55041,0,1,60,60
54039,0,0,0,0,54040,0,0,60,60
54040,0,0,0,0,0,0,0,60,60
54041,235814,0,0,500,52979,0,2,60,60
54042,235812,0,0,1000,52980,0,0,60,60
54043,235813,0,0,1000,0,0,0,60,60
54044,233722,0,0,1000,0,0,0,60,60
54045,235829,0,0,2000,54046,0,0,60,60
54046,235830,0,0,2000,54047,0,0,60,60
54047,235831,0,0,2000,0,0,0,60,60
54048,235824,0,0,2000,54049,0,0,60,60
54049,235825,0,0,2000,54050,0,0,60,60
54050,235826,0,0,2000,0,0,0,60,60
54051,235818,0,0,2000,54052,0,0,60,60
54052,235819,0,0,2000,54053,0,0,60,60
54053,235820,0,0,1000,54054,0,0,60,60
54054,235821,0,0,0,0,0,0,60,60
54055,235832,0,0,1000,0,0,0,60,60
54056,235833,0,0,1000,0,0,0,60,60
54057,235334,0,0,0,54058,0,0,60,60
54058,235335,0,0,0,54059,0,0,60,60
54059,235337,0,0,0,54060,0,0,60,60
54060,235447,0,0,1000,54061,0,0,60,60
54061,235338,0,0,1000,54062,0,0,60,60
54062,235339,0,0,0,54063,0,0,60,60
54063,235340,0,0,1000,54065,0,0,60,60
54065,235344,0,0,1000,0,0,0,60,60
54066,235835,0,0,1000,54067,0,0,60,60
54067,234373,0,0,1000,0,0,0,60,60
54068,233519,0,0,0,52803,0,0,60,60
54069,0,0,0,1000,54070,0,0,60,60
54070,235839,0,0,3000,54071,0,0,60,60
54071,235840,0,0,0,54072,0,0,60,60
54072,235841,0,0,2000,54091,0,0,60,60
54074,235843,0,0,2000,54075,0,0,60,60
54075,235844,0,0,1000,54076,0,0,60,60
54076,235845,0,0,1000,54077,0,0,60,60
54077,235846,0,0,1000,54078,0,0,60,60
54078,235847,0,0,1000,54084,0,0,60,60
54079,235863,0,0,4000,54080,0,0,60,60
54080,235851,0,0,1000,54081,0,0,60,60
54081,235856,0,0,2000,54082,0,0,60,60
54082,0,0,0,0,54083,0,0,60,60
54083,0,0,0,0,0,0,0,60,60
54084,235850,0,0,4000,54079,0,0,60,60
54085,235871,0,0,1000,54086,0,0,60,60
54086,235872,0,0,1000,54087,0,0,60,60
54087,235873,0,0,1000,54092,0,0,60,60
54091,235867,0,0,1000,54074,0,0,60,60
54092,235874,0,0,1000,54093,0,0,60,60
54093,235875,0,0,1000,0,0,0,60,60
54094,235879,0,0,1000,54095,0,0,60,60
54095,235880,0,0,1750,54096,0,0,60,60
54096,235881,0,0,500,0,0,0,60,60
54097,235893,0,0,1000,0,0,0,60,60
54098,0,0,0,1000,54099,0,0,60,60
54099,235895,0,0,2000,56257,0,0,60,60
54102,235899,0,0,1000,54104,0,0,60,60
54104,235901,0,0,1000,56258,0,0,60,60
54105,235902,0,0,1000,0,0,0,60,60
54107,235789,0,0,1000,54108,0,0,60,60
54108,235791,0,0,1000,54109,0,0,60,60
54109,235793,0,0,1000,54110,0,2,60,60
54110,235794,0,0,2000,54111,0,0,60,60
54111,235795,0,0,1000,0,0,0,60,60
54112,235928,0,0,1000,0,0,0,60,60
54113,235456,0,0,1000,0,0,0,60,60
54114,235798,0,0,2000,54115,0,0,60,60
54115,235799,0,0,2000,54116,0,0,60,60
54116,235800,0,0,3000,54117,0,0,60,60
54117,235801,0,0,2000,54118,0,0,60,60
54118,235802,0,0,2000,54119,0,0,60,60
54119,235803,0,0,1000,0,0,0,60,60
54120,235804,0,0,3000,54121,0,0,60,60
54121,235806,0,0,1500,54122,0,0,60,60
54122,235807,0,0,1000,54123,0,0,60,60
54123,235808,0,0,1000,54124,0,0,60,60
54124,235809,0,0,1000,54125,0,0,60,60
54125,235810,0,0,2000,54126,0,0,60,60
54126,235811,0,0,1000,0,0,0,60,60
54127,235932,0,0,1000,0,0,0,60,60
54128,235864,0,0,2000,54129,0,0,60,60
54129,235865,0,0,2000,54130,0,0,60,60
54130,235866,0,0,0,54131,0,0,60,60
54131,235868,0,0,2000,54132,0,0,60,60
54132,235869,0,0,2000,54133,0,0,60,60
54133,235870,0,0,2000,0,0,0,60,60
54134,235939,0,0,1000,0,0,0,60,60
54135,235882,0,0,2000,54136,0,0,60,60
54136,235883,0,0,1000,0,0,0,60,60
54137,235941,0,0,1000,0,0,0,60,60
54138,235904,0,0,1000,54139,0,0,60,60
54139,235905,0,0,2000,0,0,0,60,60
54140,235945,0,0,500,54141,0,0,60,60
54141,235946,0,0,0,0,0,0,60,60
54142,235906,0,0,1000,0,0,0,60,60
54143,235907,0,0,2000,54144,0,0,60,60
54144,235908,0,0,1000,0,0,0,60,60
54145,235909,0,0,2000,54146,0,1,60,60
54146,235910,0,0,1000,0,0,0,60,60
54147,235912,0,0,1000,54148,0,0,60,60
54148,235913,0,0,1000,54149,0,2,60,60
54149,235914,0,0,2000,54150,0,0,60,60
54150,235915,0,0,2000,54151,0,0,60,60
54151,235916,0,0,2000,54152,0,0,60,60
54152,235917,0,0,3000,54153,0,0,60,60
54153,235921,0,0,3000,54154,0,0,60,60
54154,235918,0,0,1000,54155,0,0,60,60
54155,235919,0,0,2000,54156,0,0,60,60
54156,235920,0,0,1000,0,0,0,60,60
54158,235358,0,0,1000,54159,0,0,60,60
54159,235360,0,0,1000,54160,0,0,60,60
54160,235359,0,0,1000,0,0,0,60,60
54161,0,0,0,1000,54162,0,0,60,60
54162,235965,0,0,1000,54163,0,0,60,60
54163,235972,0,0,3000,54164,0,0,60,60
54164,0,0,0,1000,54165,0,0,60,60
54165,0,0,0,0,0,0,0,60,60
54166,235966,0,0,1000,54167,0,0,60,60
54167,235967,0,0,1000,54168,0,0,60,60
54168,235968,0,0,1000,54169,0,0,60,60
54169,235969,0,0,0,54170,0,0,60,60
54170,235970,0,0,1000,54171,0,0,60,60
54171,235971,0,0,1000,54172,0,0,60,60
54172,235973,0,0,1000,54173,0,0,60,60
54173,235970,0,0,1000,54174,0,0,60,60
54174,235975,0,0,0,54175,0,0,60,60
54175,235978,0,0,1000,54176,0,0,60,60
54176,235979,0,0,1000,54177,0,0,60,60
54177,235980,0,0,1000,54178,0,0,60,60
54178,235981,0,0,0,54179,0,0,60,60
54179,235982,0,0,1000,0,0,0,60,60
54185,235989,0,0,0,54186,0,0,60,60
54186,235990,0,0,0,0,0,0,60,60
54187,0,0,0,1000,54166,0,0,60,60
54189,238233,0,0,1000,0,0,0,60,60
54190,236049,0,0,1000,54191,0,0,60,60
54191,236050,0,0,1000,0,0,0,60,60
54192,236053,0,0,1000,54193,0,0,60,60
54193,236054,0,0,1000,56286,0,0,60,60
54194,236057,0,0,1000,0,0,0,60,60
54195,236058,0,0,1000,54196,0,0,60,60
54196,236060,0,0,1000,56158,0,0,60,60
54197,236064,0,0,1000,54198,0,0,60,60
54198,236065,0,0,1000,54199,0,2,60,60
54199,236066,0,0,1000,54202,0,0,60,60
54202,236089,0,0,1000,0,0,2,60,60
54297,235670,0,0,1000,0,0,0,60,60
54496,236675,0,0,1000,0,0,1,60,60
54497,236676,0,0,1000,0,0,1,60,60
54505,236690,0,0,1000,54506,0,0,60,60
54506,236691,0,0,3000,0,0,0,60,60
54507,235357,0,0,1000,0,0,0,60,60
54508,235455,0,0,1000,0,0,0,60,60
54509,233794,0,0,1000,0,0,0,60,60
54517,0,0,0,1000,54518,0,0,60,60
54518,236703,0,0,1000,54519,0,0,60,60
54519,236704,0,0,4000,54520,0,0,60,60
54520,0,0,0,0,54521,0,0,60,60
54521,0,0,0,0,0,0,0,60,60
54522,236707,0,0,1000,0,0,0,60,60
54529,0,0,0,1000,53962,0,0,60,60
54530,236713,0,0,0,0,0,0,60,60
54531,236714,0,0,0,0,0,0,60,60
54532,0,0,0,5000,54531,0,0,60,60
54533,235500,0,0,0,0,0,0,60,60
54534,235501,0,0,0,54533,0,0,60,60
54535,0,0,0,1000,54534,0,0,60,60
54541,236721,0,0,0,54542,0,0,60,60
54542,236722,0,0,0,56085,0,1,60,60
54543,236734,0,0,0,54544,0,0,60,60
54544,236735,0,0,0,54545,0,0,60,60
54545,236736,0,0,0,0,0,0,60,60
54546,0,0,0,1000,54543,0,0,60,60
54548,236740,0,0,0,54549,0,0,60,60
54549,236741,0,0,0,0,0,0,60,60
54550,236747,0,0,0,54551,0,0,60,60
54551,236748,0,0,0,0,0,0,60,60
54552,236745,0,0,0,0,0,0,60,60
54553,236742,0,0,0,54554,0,0,60,60
54554,236743,0,0,0,55828,0,0,60,60
54555,236749,0,0,0,54556,0,0,60,60
54556,236750,0,0,0,54557,0,0,60,60
54557,236751,0,0,0,0,0,0,60,60
54558,236752,0,0,0,54559,0,0,60,60
54559,236753,0,0,0,54560,0,0,60,60
54560,236754,0,0,0,0,0,0,60,60
54562,0,0,0,1000,54563,0,0,60,60
54563,236764,0,0,0,54564,0,0,60,60
54564,236765,0,0,0,55848,0,0,60,60
54565,235584,0,0,0,57937,0,0,60,60
54567,236766,0,0,0,54568,0,0,60,60
54568,236767,0,0,0,55829,0,0,60,60
54569,236768,0,0,0,54570,0,0,60,60
54570,236769,0,0,0,55830,0,0,60,60
54571,236770,0,0,0,54572,0,0,60,60
54572,236771,0,0,0,54573,0,0,60,60
54573,236772,0,0,0,54574,0,0,60,60
54574,236773,0,0,0,0,0,0,60,60
54575,0,0,0,1000,54571,0,0,60,60
54576,236774,0,0,2000,54577,0,0,60,60
54577,236775,0,0,0,54578,0,1,60,60
54578,236776,0,0,2000,54580,0,0,60,60
54580,236777,0,0,0,55831,0,1,60,60
54581,236779,0,0,0,0,0,0,60,60
54584,236780,0,0,0,54588,0,0,60,60
54585,236781,0,0,0,54584,0,0,60,60
54586,236784,0,0,0,54587,0,0,60,60
54587,236785,0,0,0,54590,0,0,60,60
54588,236782,0,0,0,54589,0,0,60,60
54589,236783,0,0,0,0,0,0,60,60
54590,236786,0,0,0,54591,0,0,60,60
54591,236787,0,0,0,0,0,0,60,60
54592,236788,0,0,1000,54593,0,0,60,60
54593,236789,0,0,0,54594,0,0,60,60
54594,236790,0,0,0,0,0,0,60,60
54595,0,0,0,1000,54581,0,0,60,60
54596,0,0,0,1000,54592,0,0,60,60
54618,235334,0,0,1000,54619,0,0,60,60
54619,235335,0,0,1000,54620,0,0,60,60
54620,235337,0,0,1000,54621,0,0,60,60
54621,235447,0,0,1000,54622,0,0,60,60
54622,235338,0,0,1000,54623,0,0,60,60
54623,235339,0,0,1000,54624,0,0,60,60
54624,235340,0,0,1000,54625,0,0,60,60
54625,235342,0,0,1000,54626,0,0,60,60
54626,235344,0,0,1000,0,0,0,60,60
54627,236812,0,0,1500,54628,0,0,60,60
54628,236813,0,0,0,0,0,0,60,60
54629,235317,0,0,1000,0,0,0,60,60
54673,236850,0,0,2000,54674,0,0,60,60
54674,236851,0,0,1000,54675,0,0,60,60
54675,236852,0,0,1000,54886,0,0,60,60
54677,236854,0,0,2000,54688,0,0,60,60
54688,236865,0,0,1000,54718,0,0,60,60
54718,0,0,0,0,0,0,0,60,60
54719,0,0,0,1000,54727,0,0,60,60
54727,236883,0,0,2000,54729,0,0,60,60
54729,236885,0,0,2000,54731,0,0,60,60
54731,236887,0,0,2000,54732,0,0,60,60
54732,236888,0,0,2000,0,0,0,60,60
54737,0,0,0,0,0,0,0,60,60
54738,233688,0,0,1000,0,0,1,60,60
54739,233687,0,0,1000,0,0,1,60,60
54740,233689,0,0,1000,0,0,1,60,60
54741,233685,0,0,1000,0,0,1,60,60
54742,233686,0,0,1000,0,0,1,60,60
54743,233685,0,0,1000,0,0,1,60,60
54744,233687,0,0,1000,0,0,1,60,60
54745,233688,0,0,1000,0,0,1,60,60
54746,233689,0,0,1000,0,0,1,60,60
54747,236929,0,0,1000,0,0,0,60,60
54748,235273,0,0,1000,54749,0,0,60,60
54749,235275,0,0,1000,54750,0,0,60,60
54750,235276,0,0,1000,54751,0,0,60,60
54751,235277,0,0,1000,54752,0,0,60,60
54752,235278,0,0,1000,54753,0,0,60,60
54753,235279,0,0,1000,0,0,0,60,60
54754,236930,0,0,1000,0,0,0,60,60
54755,0,0,0,1000,54576,0,0,60,60
54757,234711,0,0,1000,54758,0,0,60,60
54758,234712,0,0,1000,56348,0,0,60,60
54761,236934,0,0,0,0,0,0,60,60
54762,236935,0,0,0,54763,0,0,60,60
54763,236936,0,0,0,0,0,0,60,60
54765,236944,0,0,1000,54766,0,0,60,60
54766,236946,0,0,1000,54767,0,0,60,60
54767,236947,0,0,1000,0,0,0,60,60
54768,236952,0,0,1000,0,0,0,60,60
54769,236956,0,0,1000,0,0,0,60,60
54770,236957,0,0,1000,0,0,0,60,60
54771,236959,0,0,1000,0,0,0,60,60
54772,236955,0,0,1000,0,0,0,60,60
54773,236953,0,0,0,54774,0,0,60,60
54774,236954,0,0,0,54783,0,0,60,60
54775,236961,0,0,0,54776,0,0,60,60
54776,236962,0,0,0,0,0,0,60,60
54777,236963,0,0,0,54778,0,0,60,60
54778,236964,0,0,0,54779,0,0,60,60
54779,236965,0,0,0,0,0,0,60,60
54780,236968,0,0,1000,54781,0,0,60,60
54781,236969,0,0,1000,54782,0,0,60,60
54782,236970,0,0,0,0,0,0,60,60
54783,236972,0,0,0,56472,0,0,60,60
54784,236977,0,0,1000,54785,0,0,60,60
54785,236978,0,0,0,54786,0,0,60,60
54786,236982,0,0,0,54787,0,0,60,60
54787,236983,0,0,0,54788,0,0,60,60
54788,236984,0,0,0,0,0,0,60,60
54789,236489,0,0,1000,54790,0,0,60,60
54790,236490,0,0,1000,0,0,0,60,60
54793,237025,0,0,1000,0,0,0,60,60
54795,233715,0,0,1000,0,0,1,60,60
54796,233716,0,0,1000,0,0,1,60,60
54797,233717,0,0,1000,0,0,1,60,60
54798,233718,0,0,1000,0,0,1,60,60
54799,236483,0,0,1000,54800,0,0,60,60
54800,236484,0,0,1000,54801,0,0,60,60
54801,236485,0,0,2000,54802,0,2,60,60
54802,236486,0,0,1000,54803,0,3,60,60
54803,236487,0,0,1000,0,0,0,60,60
54804,237028,0,0,1000,54805,0,0,60,60
54805,237029,0,0,1000,54806,0,0,60,60
54806,237030,0,0,1000,54807,0,0,60,60
54807,237032,0,0,1000,54808,0,0,60,60
54808,237033,0,0,1000,54809,0,0,60,60
54809,237034,0,0,1000,54810,0,0,60,60
54810,237038,0,0,1000,0,0,0,60,60
54811,237050,0,0,2000,54812,0,0,60,60
54812,237051,0,0,2000,54813,0,0,60,60
54813,237052,0,0,2000,54814,0,0,60,60
54814,237053,0,0,6000,54815,0,0,60,60
54815,237054,0,0,0,0,0,0,60,60
54816,237055,0,0,2000,54817,0,0,60,60
54817,237056,0,0,2000,54818,0,0,60,60
54818,237057,0,0,2000,54819,0,0,60,60
54819,237058,0,0,2000,0,0,0,60,60
54820,237059,0,0,2000,54821,0,0,60,60
54821,237060,0,0,2000,54822,0,0,60,60
54822,237061,0,0,2000,54823,0,0,60,60
54823,237062,0,0,2000,54824,0,0,60,60
54824,237063,0,0,0,0,0,0,60,60
54825,237064,0,0,2000,54826,0,0,60,60
54826,237065,0,0,2000,54827,0,0,60,60
54827,237066,0,0,2000,0,0,0,60,60
54828,237067,0,0,2000,54829,0,0,60,60
54829,237068,0,0,2000,54830,0,0,60,60
54830,237069,0,0,2000,54831,0,0,60,60
54831,237070,0,0,0,0,0,0,60,60
54832,237071,0,0,1000,54833,0,0,60,60
54833,237072,0,0,1000,54834,0,0,60,60
54834,237073,0,0,1000,54835,0,0,60,60
54835,237074,0,0,1000,54836,0,0,60,60
54836,237075,0,0,1000,0,0,0,60,60
54840,237099,0,0,1000,0,0,0,60,60
54842,236695,0,0,0,54843,0,0,60,60
54843,237103,0,0,1000,54844,0,0,60,60
54844,237104,0,0,1000,56342,0,0,60,60
54845,237105,0,0,2000,0,0,0,60,60
54847,237119,0,0,1000,0,0,0,60,60
54848,237108,0,0,2000,54849,0,0,60,60
54849,237109,0,0,2000,54850,0,0,60,60
54850,237111,0,0,2000,56381,0,0,60,60
54851,237113,0,0,0,56343,0,0,60,60
54859,237115,0,0,2000,54860,0,0,60,60
54860,237120,0,0,2000,54861,0,0,60,60
54861,237121,0,0,2000,54862,0,0,60,60
54862,237122,0,0,2000,54863,0,0,60,60
54863,237116,0,0,2000,54864,0,0,60,60
54864,237117,0,0,2000,54865,0,0,60,60
54865,237118,0,0,1000,0,0,0,60,60
54866,237134,0,0,0,0,0,0,60,60
54867,236491,0,0,1000,0,0,0,60,60
54868,236492,0,0,1000,0,0,0,60,60
54869,236495,0,0,1000,54870,0,0,60,60
54870,236496,0,0,1000,54871,0,0,60,60
54871,236497,0,0,1000,54872,0,0,60,60
54872,236498,0,0,1000,54873,0,0,60,60
54873,236499,0,0,1000,54874,0,0,60,60
54874,236503,0,0,1000,54875,0,0,60,60
54875,236504,0,0,1000,0,0,0,60,60
54876,237137,0,0,0,0,0,0,60,60
54877,0,0,0,0,0,0,0,60,60
54878,237140,0,0,0,0,0,0,60,60
54880,237143,0,0,2000,54883,0,0,60,60
54883,237145,0,0,3000,0,0,0,60,60
54884,236493,0,0,1000,0,0,0,60,60
54885,0,0,0,1000,54673,0,0,60,60
54886,237151,0,0,2000,54677,0,0,60,60
54888,237159,0,0,3000,0,0,1,60,60
54889,234269,0,0,1000,54890,0,0,60,60
54890,234271,0,0,1000,54748,0,0,60,60
54891,237168,0,0,1750,54892,0,0,60,60
54892,237169,0,0,2500,54893,0,0,60,60
54893,237170,0,0,1750,54894,0,0,60,60
54894,237171,0,0,3500,54895,0,0,60,60
54895,237172,0,0,1250,54896,0,0,60,60
54896,237173,0,0,1000,0,0,0,60,60
54897,236664,0,0,1000,0,0,0,60,60
54898,237181,0,0,0,54900,0,0,60,60
54900,237182,0,0,0,54901,0,0,60,60
54901,237184,0,0,0,56152,0,0,60,60
54911,237192,0,0,2000,0,0,0,60,60
54914,237200,0,0,0,54915,0,0,60,60
54915,237201,0,0,0,54916,0,0,60,60
54916,237202,0,0,0,0,0,0,60,60
54917,237204,0,0,2000,54918,0,0,60,60
54918,237205,0,0,2000,54919,0,0,60,60
54919,237207,0,0,2000,54920,0,0,60,60
54920,237208,0,0,2000,0,0,0,60,60
54925,237213,0,0,1000,0,0,0,60,60
54927,237186,0,0,1000,54928,0,0,60,60
54928,237187,0,0,0,56264,0,0,60,60
54929,237188,0,0,2000,0,0,0,60,60
54933,237227,0,0,0,54934,0,0,60,60
54934,237233,0,0,1000,54938,0,0,60,60
54935,237235,0,0,5000,54939,0,0,60,60
54938,0,0,0,1000,54935,0,0,60,60
54939,0,0,0,0,54940,0,0,60,60
54940,0,0,0,0,0,0,0,60,60
54941,237245,0,0,1000,54942,0,0,60,60
54942,237249,0,0,0,0,0,0,60,60
54943,237253,0,0,1000,54944,0,0,60,60
54944,237254,0,0,1000,54945,0,0,60,60
54945,237255,0,0,1000,0,0,0,60,60
54946,0,0,0,1000,54947,0,0,60,60
54947,237277,0,0,2000,54948,0,0,60,60
54948,237278,0,0,2000,54949,0,0,60,60
54949,237279,0,0,2000,54950,0,0,60,60
54950,237280,0,0,2000,54951,0,0,60,60
54951,237281,0,0,2000,54952,0,0,60,60
54952,0,0,0,0,0,0,0,60,60
54953,0,0,0,1000,54954,0,0,60,60
54954,237282,0,0,2000,54955,0,0,60,60
54955,0,0,0,3000,55752,0,0,60,60
54956,0,0,0,1000,54957,0,0,60,60
54957,237284,0,0,2000,54958,0,0,60,60
54958,0,0,0,0,0,0,0,60,60
54959,0,0,0,1000,54960,0,0,60,60
54960,237285,0,0,2000,55090,0,0,60,60
54963,0,0,0,1000,54964,0,0,60,60
54964,237291,0,0,2000,54965,0,0,60,60
54965,237288,0,0,2000,54966,0,0,60,60
54966,237289,0,0,2000,54968,0,0,60,60
54968,237292,0,0,2000,54969,0,0,60,60
54969,0,0,0,0,0,0,0,60,60
54970,0,0,0,1000,54971,0,0,60,60
54971,237293,0,0,2000,54972,0,0,60,60
54972,237294,0,0,2000,54974,0,0,60,60
54974,0,0,0,0,0,0,0,60,60
54977,237296,0,0,1000,54978,0,0,60,60
54978,237297,0,0,3000,57972,0,0,60,60
54982,237302,0,0,1000,56153,0,0,60,60
54992,0,0,0,1000,54993,0,0,60,60
54993,237311,0,0,2000,54994,0,0,60,60
54994,237312,0,0,2000,55112,0,0,60,60
54995,0,0,0,0,0,0,0,60,60
54996,237317,0,0,1000,54997,0,0,60,60
54997,237318,0,0,1000,54998,0,0,60,60
54998,237319,0,0,1000,54999,0,0,60,60
54999,237320,0,0,1000,55000,0,0,60,60
55000,237321,0,0,1000,55001,0,0,60,60
55001,237322,0,0,1000,55002,0,0,60,60
55002,0,0,0,1000,55003,0,0,60,60
55003,237323,0,0,1000,55004,0,0,60,60
55004,237324,0,0,1000,55005,0,0,60,60
55005,237325,0,0,1000,55006,0,0,60,60
55006,237326,0,0,1000,0,0,0,60,60
55007,237328,0,0,3000,55130,0,0,60,60
55008,237330,0,0,1000,0,0,0,60,60
55009,237327,0,0,0,55010,0,0,60,60
55010,237329,0,0,0,0,0,0,60,60
55011,237335,0,0,1000,0,0,0,60,60
55012,237332,0,0,1000,0,0,0,60,60
55013,235138,0,0,1000,0,0,0,60,60
55014,237333,0,0,1000,0,0,0,60,60
55015,237336,0,0,1000,0,0,0,60,60
55016,237337,0,0,1000,0,0,0,60,60
55017,237338,0,0,1000,0,0,0,60,60
55018,237339,0,0,1000,0,0,0,60,60
55019,237264,0,0,1000,0,0,0,60,60
55021,237344,0,0,1000,0,0,0,60,60
55022,0,0,0,1000,54127,0,0,60,60
55023,237348,0,0,0,55024,0,0,60,60
55024,237349,0,0,0,0,0,0,60,60
55026,237225,0,0,1000,0,0,0,60,60
55027,237347,0,0,1000,55028,0,0,60,60
55028,237351,0,0,2000,55029,0,0,60,60
55029,237352,0,0,2000,55030,0,0,60,60
55030,237353,0,0,0,0,0,0,60,60
55031,237231,0,0,1000,0,0,0,60,60
55032,237232,0,0,1000,0,0,0,60,60
55033,237234,0,0,1000,55034,0,0,60,60
55034,237265,0,0,0,0,0,0,60,60
55035,237266,0,0,1000,55036,0,0,60,60
55036,237226,0,0,0,0,0,0,60,60
55037,237228,0,0,1000,0,0,0,60,60
55038,237237,0,0,1000,0,0,0,60,60
55039,235738,0,0,1000,54039,0,0,60,60
55040,237379,0,0,2000,55042,0,0,60,60
55041,237378,0,0,2000,55040,0,0,60,60
55042,237380,0,0,3000,0,0,0,60,60
55043,0,0,0,1000,55044,0,0,60,60
55044,237382,0,0,1000,55045,0,0,60,60
55045,237384,0,0,1000,55046,0,0,60,60
55046,237385,0,0,0,55047,0,0,60,60
55047,237386,0,0,1000,55048,0,0,60,60
55048,237389,0,0,1000,55049,0,0,60,60
55049,237390,0,0,0,55050,0,0,60,60
55050,237391,0,0,0,55051,0,0,60,60
55051,237392,0,0,0,55052,0,0,60,60
