ID,GeosetGroupOverride,ItemVisual,ParticleColorID,ItemRangedDisplayInfoID,OverrideSwooshSoundKitID,SheatheTransformMatrixID,StateSpellVisualKitID,SheathedSpellVisualKitID,UnsheathedSpellVisualKitID,Flags,ModelResourcesID[0],ModelResourcesID[1],ModelMaterialResourcesID[0],ModelMaterialResourcesID[1],ModelType[0],ModelType[1],GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],GeosetGroup[3],GeosetGroup[4],GeosetGroup[5],AttachmentGeosetGroup[0],AttachmentGeosetGroup[1],AttachmentGeosetGroup[2],AttachmentGeosetGroup[3],AttachmentGeosetGroup[4],AttachmentGeosetGroup[5],HelmetGeosetVis[0],HelmetGeosetVis[1]
660894,0,0,0,0,0,0,0,0,0,0,64717,0,763945,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660895,0,0,0,0,0,0,0,0,0,0,63506,0,757737,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660905,0,0,0,0,0,0,0,0,0,0,49032,0,463426,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660907,0,0,0,0,0,0,0,0,0,0,41061,0,272061,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660908,0,0,0,0,0,0,0,0,0,0,65243,0,743633,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660909,0,0,0,0,0,0,0,0,0,0,65243,0,743632,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660911,0,0,0,0,0,0,0,0,0,0,64717,0,763943,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660912,0,0,0,0,0,0,0,0,0,0,64651,0,768214,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660913,0,0,0,0,0,0,0,0,0,0,64652,64652,768211,768211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660914,0,0,0,0,0,0,0,0,0,0,64834,0,768210,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660915,0,0,0,0,0,0,0,0,0,0,64675,0,768212,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660916,0,0,0,0,0,0,0,0,0,0,64834,0,768210,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660917,0,0,0,0,0,0,0,0,0,0,64834,0,768210,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660919,0,0,0,0,0,0,0,0,0,0,64834,0,768210,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660920,0,0,0,0,0,0,0,0,0,0,0,0,768213,0,5,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
660921,0,0,0,0,0,0,0,0,0,0,64651,0,768214,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660922,0,0,0,0,0,0,0,0,0,0,64652,64652,768211,768211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660923,0,0,0,0,0,0,0,0,0,0,65092,0,766410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660924,0,0,0,0,0,0,0,0,0,0,65093,65093,766415,766415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660925,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660926,0,0,0,0,0,0,0,0,0,0,65095,0,766420,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660928,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660930,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660931,0,0,0,0,0,0,0,0,0,0,0,0,766405,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660932,0,0,0,0,0,0,0,0,0,0,65092,0,766410,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660933,0,0,0,0,0,0,0,0,0,0,65093,65093,766415,766415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660934,0,0,0,0,0,0,0,0,0,0,65092,0,766411,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660935,0,0,0,0,0,0,0,0,0,0,65093,65093,766416,766416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660936,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660937,0,0,0,0,0,0,0,0,0,0,65095,0,766421,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660939,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660941,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660942,0,0,0,0,0,0,0,0,0,0,0,0,766406,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660943,0,0,0,0,0,0,0,0,0,0,65092,0,766411,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660944,0,0,0,0,0,0,0,0,0,0,65093,65093,766416,766416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660945,0,0,0,0,0,0,0,0,0,0,65092,0,766412,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660946,0,0,0,0,0,0,0,0,0,0,65093,65093,766417,766417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660947,0,0,0,0,0,0,0,0,0,0,65059,0,766340,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660948,0,0,0,0,0,0,0,0,0,0,65095,0,766422,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660950,0,0,0,0,0,0,0,0,0,0,65059,0,766340,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660952,0,0,0,0,0,0,0,0,0,0,65059,0,766340,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660953,0,0,0,0,0,0,0,0,0,0,0,0,766407,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660954,0,0,0,0,0,0,0,0,0,0,65092,0,766412,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660955,0,0,0,0,0,0,0,0,0,0,65093,65093,766417,766417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660956,0,0,0,0,0,0,0,0,0,0,65092,0,766413,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660957,0,0,0,0,0,0,0,0,0,0,65093,65093,766418,766418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660958,0,0,0,0,0,0,0,0,0,0,65059,0,766342,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660959,0,0,0,0,0,0,0,0,0,0,65095,0,766423,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660961,0,0,0,0,0,0,0,0,0,0,65059,0,766342,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660963,0,0,0,0,0,0,0,0,0,0,65059,0,766342,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660964,0,0,0,0,0,0,0,0,0,0,0,0,766408,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660965,0,0,0,0,0,0,0,0,0,0,65092,0,766413,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660966,0,0,0,0,0,0,0,0,0,0,65093,65093,766418,766418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660967,0,0,0,0,0,0,0,0,0,0,65092,0,766414,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660968,0,0,0,0,0,0,0,0,0,0,65093,65093,766419,766419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660969,0,0,0,0,0,0,0,0,0,0,65059,0,766343,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660970,0,0,0,0,0,0,0,0,0,0,65095,0,766424,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660972,0,0,0,0,0,0,0,0,0,0,65059,0,766343,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660974,0,0,0,0,0,0,0,0,0,0,65059,0,766343,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660975,0,0,0,0,0,0,0,0,0,0,0,0,766409,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660976,0,0,0,0,0,0,0,0,0,0,65092,0,766414,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660977,0,0,0,0,0,0,0,0,0,0,65093,65093,766419,766419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660978,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660979,0,0,0,0,0,0,0,0,0,0,65092,0,766410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660980,0,0,0,0,0,0,0,0,0,0,65093,65093,766415,766415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660981,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660982,0,0,0,0,0,0,0,0,0,0,65095,0,766420,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660984,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660986,0,0,0,0,0,0,0,0,0,0,65059,0,766338,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660987,0,0,0,0,0,0,0,0,0,0,0,0,766405,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660988,0,0,0,0,0,0,0,0,0,0,65092,0,766410,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
660989,1,0,0,0,0,0,0,0,0,0,65093,65093,766415,766415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660990,0,0,0,0,0,0,0,0,0,0,65092,0,766411,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
660991,0,0,0,0,0,0,0,0,0,0,65093,65093,766416,766416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660992,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660993,0,0,0,0,0,0,0,0,0,0,65095,0,766421,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
660995,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660997,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660998,0,0,0,0,0,0,0,0,0,0,0,0,766406,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660999,0,0,0,0,0,0,0,0,0,0,65092,0,766411,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
661000,1,0,0,0,0,0,0,0,0,0,65093,65093,766416,766416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661001,0,0,0,0,0,0,0,0,0,0,65092,0,766412,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
661002,0,0,0,0,0,0,0,0,0,0,65093,65093,766417,766417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661003,0,0,0,0,0,0,0,0,0,0,65059,0,766340,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661004,0,0,0,0,0,0,0,0,0,0,65095,0,766422,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
661006,0,0,0,0,0,0,0,0,0,0,65059,0,766340,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661008,0,0,0,0,0,0,0,0,0,0,65059,0,766340,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661009,0,0,0,0,0,0,0,0,0,0,0,0,766407,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661010,0,0,0,0,0,0,0,0,0,0,65092,0,766412,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
661011,1,0,0,0,0,0,0,0,0,0,65093,65093,766417,766417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661012,0,0,0,0,0,0,0,0,0,0,65092,0,766413,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
661013,0,0,0,0,0,0,0,0,0,0,65093,65093,766418,766418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661014,0,0,0,0,0,0,0,0,0,0,65059,0,766342,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661015,0,0,0,0,0,0,0,0,0,0,65095,0,766423,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
661017,0,0,0,0,0,0,0,0,0,0,65059,0,766342,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661019,0,0,0,0,0,0,0,0,0,0,65059,0,766342,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661020,0,0,0,0,0,0,0,0,0,0,0,0,766408,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661021,0,0,0,0,0,0,0,0,0,0,65092,0,766413,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
661022,1,0,0,0,0,0,0,0,0,0,65093,65093,766418,766418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661023,0,0,0,0,0,0,0,0,0,0,65092,0,766414,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,625,626
661024,0,0,0,0,0,0,0,0,0,0,65093,65093,766419,766419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661025,0,0,0,0,0,0,0,0,0,0,65059,0,766343,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661026,0,0,0,0,0,0,0,0,0,0,65095,0,766424,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
661028,0,0,0,0,0,0,0,0,0,0,65059,0,766343,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661030,0,0,0,0,0,0,0,0,0,0,65059,0,766343,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661031,0,0,0,0,0,0,0,0,0,0,0,0,766409,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661032,0,0,0,0,0,0,0,0,0,0,65092,0,766414,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,625,626
661033,1,0,0,0,0,0,0,0,0,0,65093,65093,766419,766419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661034,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661035,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661036,0,0,0,0,0,0,0,0,0,0,65059,0,766339,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661040,0,0,0,0,0,0,0,0,0,0,65092,0,766410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661041,0,0,0,0,0,0,0,0,0,0,65092,0,766410,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,489,490
661042,0,0,0,0,0,0,0,0,0,0,65092,0,766411,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661043,0,0,0,0,0,0,0,0,0,0,65092,0,766411,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,489,490
661044,0,0,0,0,0,0,0,0,0,0,65092,0,766412,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661045,0,0,0,0,0,0,0,0,0,0,65092,0,766412,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,489,490
661046,0,0,0,0,0,0,0,0,0,0,65092,0,766413,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661047,0,0,0,0,0,0,0,0,0,0,65092,0,766413,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,489,490
661048,0,0,0,0,0,0,0,0,0,0,65092,0,766414,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661049,0,0,0,0,0,0,0,0,0,0,65092,0,766414,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,489,490
661050,0,0,0,0,0,0,0,0,0,0,65092,0,766335,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661051,0,0,0,0,0,0,0,0,0,0,64717,0,763945,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661052,0,0,0,0,0,0,0,0,0,0,64717,0,763947,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661053,0,0,0,0,0,0,0,0,0,0,64717,0,763949,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661054,0,0,0,0,0,0,0,0,0,0,64717,0,763951,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661055,0,0,0,0,0,0,0,0,0,0,64886,0,764935,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661056,0,0,0,0,0,0,0,0,0,0,64886,0,764937,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661057,0,0,0,0,0,0,0,0,0,0,64886,0,764939,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661058,0,0,0,0,0,0,0,0,0,0,64886,0,764941,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661059,0,0,0,0,0,0,0,0,0,0,64886,0,764943,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661060,0,0,0,0,0,0,0,0,0,256,64886,0,764943,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661061,0,0,0,0,0,0,0,0,0,256,64886,0,764941,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661062,0,0,0,0,0,0,0,0,0,256,64886,0,764939,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661063,0,0,0,0,0,0,0,0,0,256,64886,0,764937,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661064,0,0,0,0,0,0,0,0,0,256,64886,0,764935,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661065,0,0,0,173,0,0,0,0,0,0,64806,0,764408,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661066,0,0,0,0,0,0,0,0,0,0,65092,0,769283,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,489,490
661067,0,0,0,0,0,0,0,0,0,0,65093,65093,769284,769284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661068,0,0,0,0,0,0,0,0,0,0,65059,0,769282,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661069,0,0,0,0,0,0,0,0,0,0,65095,0,769285,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
661071,0,0,0,0,0,0,0,0,0,0,65059,0,769282,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661073,0,0,0,0,0,0,0,0,0,0,65059,0,769282,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661074,0,0,0,0,0,0,0,0,0,0,0,0,769281,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
661075,0,0,0,0,0,0,0,0,0,0,65092,0,769283,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,489,490
661076,1,0,0,0,0,0,0,0,0,0,65093,65093,769284,769284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661077,0,0,0,173,0,0,0,0,0,0,64806,0,764408,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661080,0,0,0,173,0,0,0,0,0,0,64806,0,764410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661081,0,0,0,0,0,0,0,0,0,0,42171,0,349339,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661082,0,0,0,173,0,0,0,0,0,0,64806,0,764412,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661083,0,0,0,173,0,0,0,0,0,0,64806,0,764414,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661084,0,0,0,173,0,0,0,0,0,0,64806,0,764416,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661085,0,0,0,0,0,0,0,0,0,0,61158,0,734364,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661086,0,0,0,0,0,0,0,0,0,0,61158,0,734365,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661087,0,0,0,0,0,0,0,0,0,0,61158,0,734366,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661088,0,0,0,0,0,0,0,0,0,0,61158,0,734367,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661089,0,0,0,0,0,0,0,0,0,0,61158,0,734368,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661090,0,0,0,0,0,0,0,0,0,0,64948,0,765143,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661091,0,0,0,173,0,0,0,0,0,0,64806,0,764410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661092,0,0,0,173,0,0,0,0,0,0,64806,0,764410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661093,0,0,0,0,0,0,0,0,0,0,61091,0,734026,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661094,0,0,0,0,0,0,0,0,0,0,61091,0,734027,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661095,0,0,0,0,0,0,0,0,0,0,61091,0,734028,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661096,0,0,0,0,0,0,0,0,0,0,61091,0,734029,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661097,0,0,0,0,0,0,0,0,0,0,61091,0,734030,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
