ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
63604,52507,0,7,0,2048,0,0
63605,52786,0,9,0,0,0,0
63606,51970,0,15,0,0,0,0
63607,52033,0,11,67125248,0,0,0
63608,52034,0,11,67125248,0,0,0
63609,52035,0,11,67125248,0,0,0
63610,52036,0,11,67125248,0,0,0
63611,52113,0,11,33554432,0,0,0
63612,52471,0,9,0,268435456,0,0
63613,52014,0,9,0,268435456,0,0
63614,52586,0,6,8388608,0,0,0
63615,52718,75,9,131072,0,0,0
63616,52719,0,4,69206016,0,0,0
63618,52041,0,11,67117056,0,0,0
63619,52120,0,11,0,65536,0,0
63620,52795,0,6,0,0,0,0
63621,51907,0,9,1,0,0,0
63622,52046,0,11,67117056,0,0,0
63623,52047,0,11,67117056,0,0,0
63624,52048,0,11,67117056,0,0,0
63625,52049,0,11,67117056,0,0,0
63626,52050,0,11,67117056,0,0,0
63627,52123,0,11,0,65536,0,0
63628,52234,0,9,0,0,0,0
63629,52314,0,7,0,0,0,0
63630,52456,0,11,0,0,0,0
63631,52797,0,6,0,0,0,0
63632,51983,0,15,0,0,0,0
63633,52799,0,6,0,0,0,0
63634,52800,0,6,0,0,0,0
63635,52060,0,3,0,0,0,0
63636,52128,0,11,0,32,0,0
63637,52394,0,15,0,0,0,0
63638,51884,0,11,0,0,0,0
63639,52606,0,9,4,0,0,0
63640,52803,0,6,4194304,0,0,0
63641,51772,0,7,4096,0,0,0
63642,51988,0,11,0,2048,0,0
63643,51989,0,11,0,1048576,0,0
63644,51990,0,11,0,524288,0,0
63645,52129,0,11,0,32,0,0
63646,52395,0,9,0,268435456,0,0
63647,52396,0,9,0,268435456,0,0
63648,52397,0,9,0,268435456,0,0
63649,52468,0,5,8388608,0,0,0
63651,51991,0,11,0,2048,0,0
63652,51992,0,11,0,2048,0,0
63653,52130,0,11,0,32,0,0
63654,52179,0,11,0,0,0,0
63655,52460,0,4,1,0,0,0
63656,52398,0,9,0,268435456,0,0
63657,52399,0,9,0,268435456,0,0
63658,52472,0,9,0,268435456,0,0
63659,52473,0,9,0,268435456,0,0
63660,52474,0,9,0,268435456,0,0
63661,52744,0,4,0,0,0,0
63662,52221,0,4,64,0,0,0
63663,51994,0,11,0,2048,0,0
63664,52131,0,11,0,32,0,0
63665,52648,0,7,0,0,0,0
63666,52475,0,9,0,268435456,0,0
63667,52476,0,9,0,268435456,0,0
63668,51937,0,8,8388610,0,0,0
63669,51998,0,11,0,524288,0,0
63670,51999,0,11,0,524288,0,0
63671,52000,0,11,0,524288,0,0
63672,52132,0,11,0,32,0,0
63673,52818,0,9,1,0,0,0
63676,52004,0,11,0,1048576,0,0
63677,52005,0,11,0,1048576,0,0
63678,52007,0,11,0,1048576,0,0
63679,52085,0,7,0,0,0,0
63680,52134,0,11,0,32,0,0
63681,52553,0,7,0,0,0,0
63682,52758,0,9,1,0,0,0
63685,52008,0,11,0,1048576,0,0
63686,52012,0,9,0,268435456,0,0
63687,52135,0,11,0,32,0,0
63688,52764,0,9,1,0,0,0
63689,52825,0,9,0,268435456,0,0
63691,52015,0,9,0,268435456,0,0
63692,51993,0,11,0,2048,0,0
63693,52802,0,6,4194304,0,0,0
63694,52356,0,3,1,0,0,0
63695,52697,0,13,0,0,0,0
63699,51956,0,6,64,0,0,0
63700,52016,0,9,0,268435456,0,0
63702,52137,0,11,0,32,0,0
63703,51881,0,11,0,0,0,0
63704,52284,0,15,0,0,0,0
63705,52566,0,9,1,0,0,0
63706,53308,0,7,512,0,0,0
63708,52984,0,6,0,65536,0,0
63709,53055,0,10,0,0,0,0
63710,53189,0,7,0,8388608,0,0
63711,53220,0,9,0,0,0,0
63712,53265,0,9,0,0,0,0
63714,53313,0,7,512,0,0,0
63715,53412,0,9,0,0,0,0
63716,53483,0,9,0,0,0,0
63717,53485,0,9,0,0,0,0
63718,53538,0,9,0,268435456,0,0
63719,53540,0,9,0,268435456,0,0
63720,53542,0,9,0,268435456,0,0
63721,53587,0,9,0,268435456,0,0
63722,53588,0,9,0,268435456,0,0
63723,53698,0,8,0,0,0,0
63725,52909,0,13,0,0,0,0
63726,52910,0,8,0,2097152,0,0
63727,52986,0,6,0,65536,128,0
63728,52987,0,6,0,65536,128,0
63729,52988,0,6,0,65536,128,0
63730,53253,0,9,0,0,0,0
63731,53564,0,9,0,268435456,0,0
63733,53221,0,9,0,0,0,0
63736,53366,75,9,0,0,1024,0
63737,53488,0,10,0,0,0,0
63738,53543,0,9,0,268435456,0,0
63739,53544,0,9,0,268435456,0,0
63740,53545,0,9,0,268435456,0,0
63741,53590,0,10,0,0,0,0
63742,53591,0,10,0,0,0,0
63744,53742,0,10,0,2048,0,0
63746,52915,0,8,0,2097152,0,0
63747,52916,0,8,0,2097152,0,0
63748,53223,0,7,0,16777216,0,0
63749,53225,0,7,0,16777216,0,0
63751,53271,0,9,0,0,4,0
63753,53489,0,10,0,0,2,0
63754,53490,0,9,0,268435456,0,0
63755,53547,0,9,0,268435456,0,0
63756,53548,0,9,0,268435456,0,0
63757,53549,0,15,-2147483646,0,0,0
63758,53593,0,9,0,268435456,0,0
63759,53595,0,10,0,262144,0,0
63760,53646,0,5,0,1048576,0,0
63761,53709,0,10,0,0,0,0
63762,52999,0,6,0,32768,0,0
63764,53227,0,7,0,16777216,0,0
63765,53228,0,9,0,0,0,0
63766,53325,0,3,16777216,0,0,0
63767,53327,0,9,1,0,0,0
63768,53426,0,9,0,268435456,0,0
63770,53493,0,5,0,0,0,0
63771,53551,0,10,0,0,0,0
63772,53552,0,10,0,0,0,0
63773,53597,0,9,0,268435456,0,0
63774,53598,0,9,0,268435456,0,0
63775,53711,0,10,0,0,0,0
63777,53001,0,6,0,0,128,0
63778,53002,0,6,0,0,128,0
63780,53230,0,9,0,0,0,0
63782,53376,0,10,0,0,0,0
63783,53429,0,17,0,0,0,0
63784,53430,0,17,0,0,0,0
63786,53497,0,9,0,0,0,0
63787,53498,0,7,2048,0,0,0
63788,53553,0,10,0,0,0,0
63789,53554,0,9,0,0,0,0
63790,53556,0,10,0,0,0,0
63791,53600,0,10,0,1048576,0,0
63792,53653,0,10,0,16777216,0,0
63794,53005,0,6,0,8388608,0,0
63795,53138,0,15,0,0,0,0
63797,53140,0,3,-2147483648,0,0,0
63798,53270,0,9,0,0,0,0
63799,53232,0,9,0,0,0,0
63802,53434,0,9,0,268435456,0,0
63803,53557,0,10,0,0,0,0
63804,53558,0,9,0,268435456,0,0
63805,53560,0,9,0,268435456,0,0
63806,53655,0,10,0,0,0,0
63807,53719,0,10,0,1024,0,0
63808,52938,0,9,16,0,0,0
63809,53008,0,7,0,0,0,0
63810,53142,0,3,-2147483648,0,0,0
63811,53197,0,7,0,0,256,0
63812,53237,0,9,0,0,0,0
63813,53379,0,10,0,0,0,0
63814,53380,0,10,0,0,0,0
63815,53502,0,10,0,0,0,0
63816,53561,0,9,0,268435456,0,0
63817,53562,0,9,0,268435456,0,0
63818,53656,0,10,0,0,0,0
63819,53720,0,10,0,1024,0,0
63820,52869,0,3,0,0,0,0
63821,53148,0,9,0,0,0,0
63822,53198,0,7,0,0,256,0
63823,53238,0,9,0,0,0,0
63824,53290,0,9,0,0,0,0
63825,53291,0,9,0,0,0,0
63826,53339,0,9,2,0,0,0
63827,53571,0,9,0,268435456,0,0
63830,53648,0,10,0,0,0,0
63832,53506,0,7,0,0,0,0
63833,53555,0,9,0,0,0,0
63834,53565,0,9,0,268435456,0,0
63835,53566,0,9,0,268435456,0,0
63836,53567,0,9,0,268435456,0,0
63837,53612,0,11,0,0,0,0
63838,53661,0,10,0,0,0,0
63841,53144,0,13,0,0,0,0
63842,52874,0,8,0,262144,0,0
63843,53199,0,7,0,8388608,0,0
63845,53241,0,9,0,0,0,0
63846,53292,0,9,0,0,0,0
63848,53385,0,10,0,131072,0,0
63849,53386,0,15,0,0,0,0
63850,53511,0,9,0,0,0,0
63851,53512,0,9,0,0,0,0
63852,53568,0,9,0,268435456,0,0
63853,53559,0,9,0,268435456,0,0
63855,53022,0,6,0,524288,0,0
63856,53023,0,6,0,1048576,0,0
63857,53200,0,7,0,8388608,0,0
63858,53244,0,9,0,0,0,0
63859,53245,0,9,0,0,0,0
63861,53295,0,9,0,0,0,0
63862,53652,0,10,0,16777216,0,0
63863,53514,0,0,0,131072,0,0
63864,53516,0,0,0,131072,0,0
63865,53572,0,9,0,268435456,0,0
63866,53620,0,9,0,0,0,0
63868,53026,0,8,0,0,0,0
63869,53172,0,9,0,0,0,0
63870,53201,0,7,0,8388608,0,0
63871,53546,0,9,0,268435456,0,0
63872,53246,0,9,0,0,0,0
63873,53296,0,9,0,0,0,0
63874,53298,0,9,0,0,0,0
63875,53390,0,11,0,67108864,0,0
63876,53517,0,9,0,268439552,0,0
63877,53573,0,9,0,268435456,0,0
63878,53575,0,9,0,268435456,0,0
63879,53621,0,9,0,0,0,0
63880,53622,0,9,0,0,0,0
63881,53670,0,13,0,0,0,0
63882,53671,0,10,0,0,0,0
63883,53726,0,10,8388608,8,16,0
63885,53003,0,6,0,0,128,0
63887,52889,75,0,0,0,0,0
63888,53203,0,17,0,0,0,0
63889,53204,0,17,0,0,0,0
63890,53249,0,7,0,67108864,0,0
63891,53299,0,9,0,0,0,0
63892,53301,75,9,0,-2147483648,0,0
63893,53351,75,9,0,8388608,0,0
63894,53352,0,9,0,0,512,0
63895,53397,0,9,0,0,0,0
63896,53398,0,9,0,0,0,0
63898,53576,0,10,0,0,0,0
63900,53625,0,4,1,0,0,0
63901,53673,0,10,0,0,0,0
63903,52965,0,3,67108864,0,0,0
63904,53178,0,17,0,0,0,0
63905,53179,0,17,0,0,0,0
63906,53180,0,17,0,0,0,0
63907,53205,0,17,0,0,0,0
63908,53252,0,9,0,0,0,0
63909,53254,0,9,1,0,128,0
63910,53302,0,9,0,0,0,0
63911,53353,0,9,0,0,3072,0
63912,53401,0,9,0,268435456,0,0
63914,53526,0,9,0,268435456,0,0
63915,53578,0,9,0,1342177280,0,0
63918,53733,0,10,8388608,4194312,0,0
63921,53181,0,17,0,0,0,0
63922,53183,0,17,0,0,0,0
63923,53184,0,17,0,0,0,0
63924,53257,0,9,0,0,0,0
63925,53304,0,9,0,0,0,0
63926,53403,0,17,0,0,0,0
63927,53527,0,10,0,0,0,0
63928,53528,0,9,0,268435456,0,0
63929,53529,0,9,0,268435456,0,0
63930,53581,0,9,0,1342177280,0,0
63931,53736,0,10,0,2048,0,0
63932,53672,0,10,0,0,0,0
63933,52974,0,4,131072,0,0,0
63934,53186,0,17,0,0,0,0
63935,53187,0,17,0,0,0,0
63936,53214,75,9,2048,0,0,0
63937,53215,0,9,0,0,0,0
63938,53259,0,9,0,0,0,0
63939,53260,0,9,0,0,0,0
63940,53307,0,7,256,0,0,0
63942,53358,75,9,0,0,1024,0
63944,53476,0,9,0,268435456,0,0
63945,53478,0,9,0,268435456,0,0
63946,53530,0,10,0,0,0,0
63947,53532,0,9,0,268435456,0,0
63948,53533,0,9,0,268435456,0,0
63949,53582,0,9,0,1342177280,0,0
63950,53583,0,10,0,0,0,0
63952,53182,0,17,0,0,0,0
63953,53188,0,7,0,8388608,0,0
63954,53216,0,9,0,0,0,0
63955,53262,0,9,0,0,0,0
63956,53263,0,9,0,0,0,0
63957,53264,0,9,0,0,0,0
63958,53312,0,7,1048576,0,4096,0
63959,53408,0,10,8388608,0,0,0
63960,53480,0,9,65536,268435456,0,0
63961,53536,0,15,0,2,0,0
63962,53537,0,9,0,268435456,0,0
63963,53584,0,9,0,268435456,0,0
63964,53586,0,9,0,268435456,0,0
63965,53638,0,6,8388608,0,0,0
63966,53639,0,15,256,2048,0,0
63967,54828,0,7,0,0,0,0
63968,54830,0,7,0,0,0,0
63969,54831,0,7,0,0,0,0
63971,54149,0,10,0,0,0,0
63973,54216,0,9,0,0,524288,0
63974,54486,0,3,0,0,0,0
63975,54760,0,7,0,0,0,0
63976,54832,0,7,0,0,0,0
63977,54833,0,7,0,0,0,0
63978,54151,0,10,0,0,0,0
63979,54223,0,15,0,0,0,0
63980,54370,0,5,0,0,0,0
63981,54428,0,10,0,-2147467264,1,0
63982,54431,0,9,0,0,0,0
63983,54489,0,3,0,0,0,0
63985,54637,0,15,0,0,0,0
63986,53908,0,13,0,0,0,0
63987,54090,0,5,4,0,0,0
63988,54154,0,10,0,0,0,0
63989,53762,0,13,0,0,0,0
63990,54227,0,9,0,0,0,0
63991,54371,0,5,0,0,0,0
63992,54372,0,5,0,0,0,0
63994,54639,0,15,0,0,0,0
63995,53914,0,13,0,0,0,0
63996,54706,0,9,0,268435456,0,0
63997,53746,0,13,0,0,0,0
63998,53748,0,13,0,0,0,0
63999,53749,0,13,0,0,0,0
64000,53814,0,11,0,4096,512,0
64001,53909,0,13,0,0,0,0
64002,53911,0,13,0,0,0,0
64003,53913,0,13,0,0,0,0
64004,54155,0,10,0,0,0,0
64006,54374,0,5,0,0,0,0
64008,54829,0,7,0,0,0,0
64009,54497,0,13,0,0,0,0
64013,54843,0,11,0,0,0,0
64014,53750,0,13,0,0,0,0
64015,53752,0,13,0,0,0,0
64016,53817,0,11,0,0,512,0
64017,53915,0,13,0,0,0,0
64018,54562,0,15,0,0,0,0
64019,54498,0,10,536870912,0,0,0
64020,54572,0,13,0,0,0,0
64021,54646,0,3,-2147483648,0,8,0
64022,54845,0,7,0,0,0,0
64023,53754,0,5,0,0,0,0
64024,53755,0,13,0,0,0,0
64025,53818,0,11,0,0,512,0
64027,54380,0,9,1,0,0,0
64028,54501,0,5,0,0,0,0
64029,54648,0,3,-2147483648,0,8,0
64031,54718,0,5,2097152,0,0,0
64032,54787,0,3,0,0,0,0
64033,54848,0,8,0,0,0,0
64034,53756,0,5,0,0,0,0
64035,53758,0,13,0,0,0,0
64036,53820,0,8,0,0,0,0
64038,53759,0,5,0,0,0,0
64039,53760,0,13,0,0,0,0
64040,53761,0,13,0,0,0,0
64041,54038,0,5,0,0,0,0
64042,54114,0,9,16777216,0,0,0
64045,53763,0,13,0,0,0,0
64046,53764,0,13,0,0,0,0
64047,54043,0,10,8,0,32,0
64048,54044,0,9,0,268435456,0,0
64049,53769,0,15,8192,0,0,0
64051,54800,0,15,0,0,0,0
64052,54803,0,15,0,0,0,0
64053,54049,0,5,0,4194304,0,0
64054,54050,0,5,0,4194304,0,0
64055,54271,0,15,0,0,0,0
64056,54734,0,3,0,0,0,0
64057,54802,0,15,0,0,0,0
64058,54807,0,15,0,0,0,0
64059,54052,0,5,0,4194304,0,0
64060,54274,0,5,0,0,0,0
64061,54347,0,5,0,0,0,0
64062,54404,0,9,0,268435456,0,0
64063,54824,0,7,0,0,0,0
64064,54676,0,17,0,0,0,0
64065,54809,0,15,0,0,0,0
64066,54811,0,7,0,0,0,0
64067,54278,0,5,0,16777216,0,0
64068,54348,0,5,0,0,0,0
64069,54349,0,5,0,0,0,0
64070,54615,75,9,131072,0,0,0
64071,54756,0,7,0,0,0,0
64072,54680,0,9,0,268435456,0,0
64073,54741,0,3,0,0,0,0
64074,54812,0,7,0,0,0,0
64075,54813,0,7,0,0,0,0
64076,54879,0,5,0,0,0,0
64077,54061,0,11,67108864,0,0,0
64078,54062,0,15,67108864,0,0,0
64081,54354,0,3,0,0,0,0
64083,54617,0,9,0,0,0,0
64084,54681,0,17,0,16384,0,0
64085,54747,0,3,0,0,0,0
64086,54815,0,7,0,0,0,0
64087,54817,0,5,0,0,0,0
64088,54818,0,7,0,0,0,0
64089,53790,0,4,8388608,0,0,0
64090,53791,0,4,8388608,0,0,0
64091,54143,0,15,32,2048,0,0
64092,54540,0,3,1572896,0,0,0
64093,54689,0,9,0,268435456,0,0
64094,54748,0,3,0,0,0,0
64095,54821,0,7,0,0,0,0
64096,53792,0,4,8388608,0,0,0
64097,53793,0,8,0,0,0,0
64099,54754,0,7,0,0,0,0
64100,54825,0,7,0,0,0,0
64101,54826,0,7,0,0,0,0
64102,55918,0,4,0,32768,0,0
64103,55172,0,5,131072,0,0,0
64105,55237,0,15,0,0,0,0
64106,55360,0,3,0,131072,8,0
64107,55440,0,11,0,0,0,0
64108,55442,0,11,0,0,0,0
64109,55443,0,11,0,0,0,0
64110,55566,0,9,0,0,0,0
64111,55686,0,6,0,0,0,0
64112,55687,0,6,0,0,0,0
64113,55688,0,6,0,0,0,0
64115,55176,0,5,131072,0,0,0
64117,55362,0,3,0,65536,0,0
64118,55445,0,11,0,0,0,0
64119,55446,0,11,0,0,0,0
64120,55447,0,11,0,0,0,0
64122,55690,0,6,0,0,0,0
64123,55692,0,6,0,0,0,0
64124,55180,0,5,131072,0,0,0
64125,55448,0,11,0,0,0,0
64126,55449,0,11,0,0,0,0
64127,55450,0,11,0,0,0,0
64128,55451,0,11,0,0,0,0
64129,55505,0,9,0,268435456,0,0
64130,55507,0,9,0,268435456,0,0
64131,55694,0,4,0,131072,0,0
64132,54909,0,5,0,1048576,0,0
64133,54912,0,7,0,0,0,0
64134,55061,0,15,0,0,0,0
64135,55062,0,15,0,0,0,0
64136,55452,0,11,0,0,0,0
64137,55453,0,11,0,0,0,0
64138,55454,0,11,0,0,0,0
64139,55455,0,11,0,0,0,0
64140,55508,0,9,0,268435456,0,0
64141,55509,0,9,0,268435456,0,0
64142,55191,0,5,131072,0,0,0
64143,55378,0,9,0,0,0,0
64144,55456,0,11,0,0,0,0
64145,55458,0,11,256,0,0,0
64146,55516,0,4,1,0,0,0
64147,54922,0,10,0,0,0,0
64148,55317,0,4,1,0,0,0
64149,55709,0,9,0,0,0,0
64150,54923,0,10,0,0,0,0
64151,54924,0,10,0,0,0,0
64152,54926,0,10,0,0,0,0
64153,55136,0,15,65536,0,0,0
64154,55195,0,5,131072,0,0,0
64155,55259,0,15,16777216,0,0,0
64156,55598,0,6,-1073741824,0,0,0
64157,55711,0,9,0,0,0,0
64158,55864,0,11,2,0,0,0
64159,54927,0,10,0,0,0,0
64160,54928,0,10,0,0,0,0
64161,54930,0,10,0,0,0,0
64162,55078,0,15,0,33556480,2,0
64164,54937,0,10,0,0,0,0
64166,54934,0,10,0,0,0,0
64167,54935,0,10,0,0,0,0
64168,55261,0,15,16777216,0,0,0
64169,54936,0,10,0,0,0,0
64170,54938,0,10,0,0,0,0
64171,55147,0,5,2097152,0,0,0
64172,55148,0,5,2097152,0,0,0
64173,55482,0,9,0,268436480,0,0
64174,55881,0,7,4194304,0,0,0
64175,54940,0,10,0,0,0,0
64176,54943,0,10,0,0,0,0
64177,55090,0,15,0,134217728,0,0
64178,55091,0,3,0,0,0,0
64179,55149,0,5,2097152,0,0,0
64180,55151,0,5,2097152,0,0,0
64181,55268,0,15,0,4,0,0
64182,55484,0,9,0,268436480,0,0
64183,55485,0,9,0,268436480,0,0
64184,55610,0,15,0,0,0,0
64185,55667,0,15,128,0,0,0
64187,55974,0,15,262144,0,0,0
64188,55021,0,3,0,1073741824,0,0
64189,55094,0,3,0,0,0,0
64190,54986,0,10,0,0,0,0
64191,55153,0,5,0,0,0,0
64192,55154,0,5,0,0,0,0
64193,55217,0,9,0,0,0,0
64194,55270,0,15,0,134217728,0,0
64195,55684,0,6,0,0,0,0
64196,55487,0,9,0,268435456,0,0
64197,55489,0,9,0,268435456,0,0
64202,55095,0,15,0,67110912,2,0
64205,55490,0,9,0,268435456,0,0
64206,55492,0,9,0,268435456,0,0
64207,55550,0,9,0,0,0,0
64209,55620,0,15,0,0,0,0
64210,55672,0,6,0,0,0,0
64211,55673,0,6,0,0,0,0
64212,55741,0,15,0,524288,0,0
64213,55742,0,6,0,2097152,0,0
64214,55978,0,15,4194304,0,0,0
64215,54957,0,10,0,0,0,0
64217,55225,0,15,0,0,0,0
64218,55226,0,15,0,0,0,0
64219,55277,0,11,1,0,0,0
64222,55495,0,9,0,268435456,0,0
64223,55621,0,15,0,0,0,0
64224,55622,0,9,1,0,0,0
64225,55674,0,6,0,0,0,0
64226,55675,0,6,0,0,0,0
64227,55677,0,6,0,1,0,0
64228,55981,0,4,32768,0,0,0
64229,55982,0,4,1,0,0,0
64230,55040,0,9,128,0,0,0
64231,55092,0,3,0,0,0,0
64233,55676,0,6,0,0,0,0
64234,55497,0,9,0,268435456,0,0
64235,55498,0,9,0,268435456,0,0
64236,55623,0,15,0,0,0,0
64237,55678,0,6,0,0,0,0
64238,55679,0,6,0,0,0,0
64239,55681,0,6,0,0,0,0
64240,55750,0,9,0,268435456,0,0
64241,55233,0,15,0,8,0,0
64243,55436,0,11,0,0,0,0
64244,55437,0,11,0,0,0,0
64245,55439,0,11,0,0,0,0
64246,55499,0,9,0,268435456,0,0
64247,55682,0,6,0,0,0,0
64248,55683,0,6,0,0,0,0
64249,55685,0,6,0,0,0,0
64250,55752,0,9,0,268435456,0,0
64254,56240,0,5,0,0,0,0
64255,56241,0,5,0,0,0,0
64256,56244,0,5,0,0,0,0
64257,56363,0,3,0,0,0,0
64258,56364,0,3,0,0,0,0
64259,56365,0,3,0,0,0,0
64260,56651,0,9,0,0,0,0
64261,56654,0,9,0,0,0,0
64262,56801,0,8,0,0,0,0
64263,56802,0,8,0,0,0,0
64264,56803,0,8,0,0,0,0
64265,56805,0,8,0,0,0,0
64267,56930,0,4,0,0,0,0
64268,56931,0,4,0,0,0,0
64269,56932,0,4,0,0,0,0
64270,56246,0,5,0,0,0,0
64271,56247,0,5,0,0,0,0
64272,56314,0,9,0,0,0,0
64273,56366,0,3,0,0,0,0
64274,56368,0,3,0,0,0,0
64275,56369,0,3,0,0,0,0
64276,56521,0,10,268500992,0,0,0
64277,56806,0,8,0,0,0,0
64278,56807,0,8,0,0,0,0
64279,56808,0,8,0,0,0,0
64280,56809,0,8,0,0,0,0
64281,56250,0,5,0,0,0,0
64282,56315,0,9,0,0,0,0
64283,56316,0,9,0,0,0,0
64284,56370,0,3,0,0,0,0
64285,56371,0,3,0,0,0,0
64286,56372,0,3,0,0,0,0
64287,56373,0,3,0,0,0,0
64288,56525,0,10,285212672,0,0,0
64289,56810,0,8,0,0,0,0
64290,56811,0,8,0,0,0,0
64291,56812,0,8,0,0,0,0
64292,56813,0,8,0,0,0,0
64293,56938,0,3,131088,0,0,0
64295,56318,0,9,0,0,0,0
64296,56319,0,10,32,0,0,0
64297,56374,0,3,0,0,0,0
64298,56375,0,3,0,0,0,0
64299,56376,0,3,0,0,0,0
64300,56446,0,9,0,0,0,0
64301,56814,0,8,0,0,0,0
64302,56816,0,15,0,0,0,0
64304,56104,0,4,1,0,0,0
64306,56381,0,3,0,0,0,0
64307,56382,0,3,0,0,0,0
64308,56451,0,11,0,0,0,0
64309,56818,0,8,0,0,0,0
64310,56819,0,8,0,0,0,0
64311,56820,0,8,0,0,0,0
64312,56106,0,4,1,0,0,0
64313,56107,0,4,1,0,0,0
64314,56188,0,11,0,0,0,0
64315,56384,0,3,0,0,0,0
64316,56539,0,10,-2147483648,0,0,0
64317,56822,0,15,0,0,0,0
64319,57051,0,3,1573376,0,0,0
64320,56828,0,9,0,0,0,0
64321,57054,0,7,128,0,0,0
64322,56331,0,6,268437504,0,0,0
64323,56333,0,9,0,0,0,0
64325,56830,0,9,0,0,0,0
64326,56832,0,9,0,0,0,0
64327,56833,0,9,0,0,0,0
64328,56337,0,9,0,0,0,0
64329,56339,0,9,0,0,0,0
64330,56835,0,15,0,0,0,0
64331,56836,0,9,0,0,0,0
64332,56898,0,5,2,0,0,0
64333,56131,0,6,0,0,0,0
64334,56340,0,9,0,0,0,0
64335,56341,0,9,0,0,0,0
64336,56404,0,8,-2130706432,0,0,0
64337,56626,0,9,0,268435456,0,0
64338,56216,0,5,0,0,0,0
64339,56629,0,9,0,268435456,0,0
64340,56841,0,9,0,0,0,0
64341,56842,0,9,0,0,0,0
64342,56218,0,5,0,0,0,0
64343,56343,0,9,0,0,0,0
64344,56631,0,9,0,268435456,0,0
64345,56778,0,3,0,0,0,0
64346,56844,0,9,0,0,0,0
64347,56846,0,9,0,0,0,0
64348,56847,0,9,0,0,0,0
64349,56062,0,4,0,32768,0,0
64350,56222,0,15,0,268435456,0,0
64351,56224,0,5,0,0,0,0
64352,56344,0,9,0,0,0,0
64353,56414,0,10,0,0,0,0
64355,56636,0,4,0,0,0,0
64356,56848,0,9,0,0,0,0
64357,56850,0,9,0,0,0,0
64358,56851,0,9,0,0,0,0
64359,56226,0,5,0,0,0,0
64360,56229,0,5,0,0,0,0
64361,56420,0,10,0,0,0,0
64362,56637,0,4,0,0,0,0
64363,56160,0,6,0,0,32768,0
64364,56161,0,6,0,0,0,0
64365,56231,0,5,0,0,0,0
64366,56232,0,5,0,0,0,0
64367,56641,75,9,0,1,0,0
64368,56857,0,9,0,0,0,0
64369,56238,0,5,0,0,0,0
64370,56360,0,3,0,0,0,0
64371,56513,0,4,64,0,0,0
64372,56798,0,8,0,0,0,0
64373,56799,0,8,0,0,0,0
64374,56927,0,4,0,0,0,0
64376,57330,0,15,0,1073741824,0,0
64377,57566,0,5,0,33554432,0,0
64378,57567,0,5,0,33554432,0,0
64379,57640,0,8,8388610,0,0,0
64380,57767,0,10,0,0,0,0
64382,58015,0,6,0,0,0,0
64383,57386,0,9,0,268435456,0,0
64384,57770,0,10,33554432,0,0,0
64385,57771,0,6,4194304,0,0,0
64386,58017,0,8,0,0,0,0
64387,58094,0,5,0,0,0,0
64388,57775,0,6,268437504,0,0,0
64389,57840,0,8,0,0,0,0
64390,57900,0,9,0,0,0,0
64391,57902,0,9,0,0,0,0
64392,57903,0,9,0,0,0,0
64393,57965,0,8,8192,0,0,0
64394,58096,0,4,0,0,0,0
64395,58098,0,4,0,0,0,0
64396,58099,0,4,0,0,0,0
64397,58179,0,7,0,0,0,0
64398,57390,0,9,0,268435456,0,0
64399,57392,0,9,0,268435456,0,0
64400,57515,0,13,0,0,0,0
64401,57654,0,3,0,0,0,0
64402,57781,0,11,1,0,0,0
64403,57842,0,8,0,0,0,0
64404,57907,0,7,0,0,0,0
64405,57968,0,8,8192,0,0,0
64406,58228,0,6,0,0,0,0
64407,58104,0,4,0,0,0,0
64410,57589,0,9,1,0,0,0
64411,57657,0,7,0,1024,0,0
64412,57722,0,11,536870912,0,0,0
64413,57846,0,4,64,0,0,0
64414,58057,0,11,0,0,0,0
64415,58032,0,8,0,0,0,0
64416,58033,0,8,0,0,0,0
64417,58107,0,5,0,0,0,0
64418,57658,0,11,67108864,33554432,0,0
64420,57850,0,7,0,0,0,0
64421,57918,0,7,0,0,0,0
64422,57973,0,8,65536,0,0,0
64423,58038,0,8,0,0,0,0
64424,58039,0,8,0,0,0,0
64425,57662,0,11,67108864,33554432,0,0
64426,57728,0,4,0,32768,0,0
64427,57791,0,4,0,0,0,0
64428,57792,0,4,0,0,0,0
64429,57851,0,7,0,0,0,0
64430,57924,0,3,0,0,0,0
64431,57925,0,3,0,0,0,0
64432,57974,0,8,268435456,524288,0,0
64433,57529,0,3,0,536870912,8,0
64434,57856,0,7,0,0,0,0
64436,57855,0,7,0,0,0,0
64437,57857,0,7,0,0,0,0
64438,57858,0,7,0,0,0,0
64439,57926,0,3,0,0,0,0
64440,57928,0,3,0,0,0,0
64441,57978,0,8,268435456,0,0,0
64442,57470,0,6,0,0,0,0
64443,57531,0,3,0,536870912,8,0
64444,57602,0,15,33554432,0,0,0
64445,57604,0,15,33554432,0,0,0
64446,57862,0,7,0,0,0,0
64447,57933,0,8,0,67108864,0,0
64448,57979,0,10,0,0,0,0
64449,57904,0,9,0,0,0,0
64450,58053,0,10,-2147483648,0,0,0
64451,57472,0,6,0,0,0,0
64452,57741,0,4,0,32768,0,0
64453,57866,0,9,0,0,0,0
64454,57984,0,3,131074,0,0,0
64455,57985,0,6,0,0,0,0
64456,58054,0,10,285212672,0,0,0
64457,58055,0,11,0,0,0,0
