ID,ChrCustomizationChoiceID,RelatedChrCustomizationChoiceID,ChrCustomizationGeosetID,ChrCustomizationSkinnedModelID,ChrCustomizationMaterialID,ChrCustomizationBoneSetID,ChrCustomizationCondModelID,ChrCustomizationDisplayInfoID,ChrCustItemGeoModifyID,ChrCustomizationVoiceID,AnimKitID,ParticleColorID,ChrCustGeoComponentLinkID
183929,17789,17799,0,0,96217,0,0,0,0,0,0,0,0
183930,17789,17799,0,0,96218,0,0,0,0,0,0,0,0
183931,17789,17800,0,0,96219,0,0,0,0,0,0,0,0
183932,17789,17800,0,0,96220,0,0,0,0,0,0,0,0
183933,17789,17800,0,0,96221,0,0,0,0,0,0,0,0
183934,17789,17801,0,0,96222,0,0,0,0,0,0,0,0
183935,17789,17801,0,0,96223,0,0,0,0,0,0,0,0
183936,17789,17801,0,0,96224,0,0,0,0,0,0,0,0
183937,17789,28572,0,0,96225,0,0,0,0,0,0,0,0
183938,17789,28572,0,0,96226,0,0,0,0,0,0,0,0
183939,17789,28572,0,0,96227,0,0,0,0,0,0,0,0
183940,17789,28573,0,0,96228,0,0,0,0,0,0,0,0
183941,17789,28573,0,0,96229,0,0,0,0,0,0,0,0
183942,17789,28573,0,0,96230,0,0,0,0,0,0,0,0
183943,17789,28574,0,0,96231,0,0,0,0,0,0,0,0
183944,17789,28574,0,0,96232,0,0,0,0,0,0,0,0
183945,17789,28574,0,0,96233,0,0,0,0,0,0,0,0
183946,17790,17793,0,0,96234,0,0,0,0,0,0,0,0
183947,17790,17793,0,0,96235,0,0,0,0,0,0,0,0
183948,17790,17793,0,0,96236,0,0,0,0,0,0,0,0
183949,17790,17794,0,0,96237,0,0,0,0,0,0,0,0
183950,17790,17794,0,0,96238,0,0,0,0,0,0,0,0
183951,17790,17794,0,0,96239,0,0,0,0,0,0,0,0
183952,17790,17795,0,0,96240,0,0,0,0,0,0,0,0
183953,17790,17795,0,0,96241,0,0,0,0,0,0,0,0
183954,17790,17795,0,0,96242,0,0,0,0,0,0,0,0
183955,17790,17796,0,0,96243,0,0,0,0,0,0,0,0
183956,17790,17796,0,0,96244,0,0,0,0,0,0,0,0
183957,17790,17796,0,0,96245,0,0,0,0,0,0,0,0
183958,17790,17797,0,0,96246,0,0,0,0,0,0,0,0
183959,17790,17797,0,0,96247,0,0,0,0,0,0,0,0
183960,17790,17797,0,0,96248,0,0,0,0,0,0,0,0
183961,17790,17798,0,0,96249,0,0,0,0,0,0,0,0
183962,17790,17798,0,0,96250,0,0,0,0,0,0,0,0
183963,17790,17798,0,0,96251,0,0,0,0,0,0,0,0
183964,17790,17799,0,0,96252,0,0,0,0,0,0,0,0
183965,17790,17799,0,0,96253,0,0,0,0,0,0,0,0
183966,17790,17799,0,0,96254,0,0,0,0,0,0,0,0
183967,17790,17800,0,0,96255,0,0,0,0,0,0,0,0
183968,17790,17800,0,0,96256,0,0,0,0,0,0,0,0
183969,17790,17800,0,0,96257,0,0,0,0,0,0,0,0
183970,17790,17801,0,0,96258,0,0,0,0,0,0,0,0
183971,17790,17801,0,0,96259,0,0,0,0,0,0,0,0
183972,17790,17801,0,0,96260,0,0,0,0,0,0,0,0
183973,17790,28572,0,0,96261,0,0,0,0,0,0,0,0
183974,17790,28572,0,0,96262,0,0,0,0,0,0,0,0
183975,17790,28572,0,0,96263,0,0,0,0,0,0,0,0
183976,17790,28573,0,0,96264,0,0,0,0,0,0,0,0
183977,17790,28573,0,0,96265,0,0,0,0,0,0,0,0
183978,17790,28573,0,0,96266,0,0,0,0,0,0,0,0
183979,17790,28574,0,0,96267,0,0,0,0,0,0,0,0
183980,17790,28574,0,0,96268,0,0,0,0,0,0,0,0
183981,17790,28574,0,0,96269,0,0,0,0,0,0,0,0
183982,17791,17793,0,0,96270,0,0,0,0,0,0,0,0
183983,17791,17793,0,0,96271,0,0,0,0,0,0,0,0
183984,17791,17793,0,0,96272,0,0,0,0,0,0,0,0
183985,17791,17794,0,0,96273,0,0,0,0,0,0,0,0
183986,17791,17794,0,0,96274,0,0,0,0,0,0,0,0
183987,17791,17794,0,0,96275,0,0,0,0,0,0,0,0
183988,17791,17795,0,0,96276,0,0,0,0,0,0,0,0
183989,17791,17795,0,0,96277,0,0,0,0,0,0,0,0
183990,17791,17795,0,0,96278,0,0,0,0,0,0,0,0
183991,17791,17796,0,0,96279,0,0,0,0,0,0,0,0
183992,17791,17796,0,0,96280,0,0,0,0,0,0,0,0
183993,17791,17796,0,0,96281,0,0,0,0,0,0,0,0
183994,17791,17797,0,0,96282,0,0,0,0,0,0,0,0
183995,17791,17797,0,0,96283,0,0,0,0,0,0,0,0
183996,17791,17797,0,0,96284,0,0,0,0,0,0,0,0
183997,17791,17798,0,0,96285,0,0,0,0,0,0,0,0
183998,17791,17798,0,0,96286,0,0,0,0,0,0,0,0
183999,17791,17798,0,0,96287,0,0,0,0,0,0,0,0
184000,17791,17799,0,0,96288,0,0,0,0,0,0,0,0
184001,17791,17799,0,0,96289,0,0,0,0,0,0,0,0
184002,17791,17799,0,0,96290,0,0,0,0,0,0,0,0
184003,17791,17800,0,0,96291,0,0,0,0,0,0,0,0
184004,17791,17800,0,0,96292,0,0,0,0,0,0,0,0
184005,17791,17800,0,0,96293,0,0,0,0,0,0,0,0
184006,17791,17801,0,0,96294,0,0,0,0,0,0,0,0
184007,17791,17801,0,0,96295,0,0,0,0,0,0,0,0
184008,17791,17801,0,0,96296,0,0,0,0,0,0,0,0
184009,17791,28572,0,0,96297,0,0,0,0,0,0,0,0
184010,17791,28572,0,0,96298,0,0,0,0,0,0,0,0
184011,17791,28572,0,0,96299,0,0,0,0,0,0,0,0
184012,17791,28573,0,0,96300,0,0,0,0,0,0,0,0
184013,17791,28573,0,0,96301,0,0,0,0,0,0,0,0
184014,17791,28573,0,0,96302,0,0,0,0,0,0,0,0
184015,17791,28574,0,0,96303,0,0,0,0,0,0,0,0
184016,17791,28574,0,0,96304,0,0,0,0,0,0,0,0
184017,17791,28574,0,0,96305,0,0,0,0,0,0,0,0
184018,17792,17793,0,0,96306,0,0,0,0,0,0,0,0
184019,17792,17793,0,0,96307,0,0,0,0,0,0,0,0
184020,17792,17793,0,0,96308,0,0,0,0,0,0,0,0
184021,17792,17794,0,0,96309,0,0,0,0,0,0,0,0
184022,17792,17794,0,0,96310,0,0,0,0,0,0,0,0
184023,17792,17794,0,0,96311,0,0,0,0,0,0,0,0
184024,17792,17795,0,0,96312,0,0,0,0,0,0,0,0
184025,17792,17795,0,0,96313,0,0,0,0,0,0,0,0
184026,17792,17795,0,0,96314,0,0,0,0,0,0,0,0
184027,17792,17796,0,0,96315,0,0,0,0,0,0,0,0
184028,17792,17796,0,0,96316,0,0,0,0,0,0,0,0
184029,17792,17796,0,0,96317,0,0,0,0,0,0,0,0
184030,17792,17797,0,0,96318,0,0,0,0,0,0,0,0
184031,17792,17797,0,0,96319,0,0,0,0,0,0,0,0
184032,17792,17797,0,0,96320,0,0,0,0,0,0,0,0
184033,17792,17798,0,0,96321,0,0,0,0,0,0,0,0
184034,17792,17798,0,0,96322,0,0,0,0,0,0,0,0
184035,17792,17798,0,0,96323,0,0,0,0,0,0,0,0
184036,17792,17799,0,0,96324,0,0,0,0,0,0,0,0
184037,17792,17799,0,0,96325,0,0,0,0,0,0,0,0
184038,17792,17799,0,0,96326,0,0,0,0,0,0,0,0
184039,17792,17800,0,0,96327,0,0,0,0,0,0,0,0
184040,17792,17800,0,0,96328,0,0,0,0,0,0,0,0
184041,17792,17800,0,0,96329,0,0,0,0,0,0,0,0
184042,17792,17801,0,0,96330,0,0,0,0,0,0,0,0
184043,17792,17801,0,0,96331,0,0,0,0,0,0,0,0
184044,17792,17801,0,0,96332,0,0,0,0,0,0,0,0
184045,17792,28572,0,0,96333,0,0,0,0,0,0,0,0
184046,17792,28572,0,0,96334,0,0,0,0,0,0,0,0
184047,17792,28572,0,0,96335,0,0,0,0,0,0,0,0
184048,17792,28573,0,0,96336,0,0,0,0,0,0,0,0
184049,17792,28573,0,0,96337,0,0,0,0,0,0,0,0
184050,17792,28573,0,0,96338,0,0,0,0,0,0,0,0
184051,17792,28574,0,0,96339,0,0,0,0,0,0,0,0
184052,17792,28574,0,0,96340,0,0,0,0,0,0,0,0
184053,17792,28574,0,0,96341,0,0,0,0,0,0,0,0
184054,28567,17793,0,0,96342,0,0,0,0,0,0,0,0
184055,28567,17793,0,0,96343,0,0,0,0,0,0,0,0
184056,28567,17793,0,0,96344,0,0,0,0,0,0,0,0
184057,28567,17794,0,0,96345,0,0,0,0,0,0,0,0
184058,28567,17794,0,0,96346,0,0,0,0,0,0,0,0
184059,28567,17794,0,0,96347,0,0,0,0,0,0,0,0
184060,28567,17795,0,0,96348,0,0,0,0,0,0,0,0
184061,28567,17795,0,0,96349,0,0,0,0,0,0,0,0
184062,28567,17795,0,0,96350,0,0,0,0,0,0,0,0
184063,28567,17796,0,0,96351,0,0,0,0,0,0,0,0
184064,28567,17796,0,0,96352,0,0,0,0,0,0,0,0
184065,28567,17796,0,0,96353,0,0,0,0,0,0,0,0
184066,28567,17797,0,0,96354,0,0,0,0,0,0,0,0
184067,28567,17797,0,0,96355,0,0,0,0,0,0,0,0
184068,28567,17797,0,0,96356,0,0,0,0,0,0,0,0
184069,28567,17798,0,0,96357,0,0,0,0,0,0,0,0
184070,28567,17798,0,0,96358,0,0,0,0,0,0,0,0
184071,28567,17798,0,0,96359,0,0,0,0,0,0,0,0
184072,28567,17799,0,0,96360,0,0,0,0,0,0,0,0
184073,28567,17799,0,0,96361,0,0,0,0,0,0,0,0
184074,28567,17799,0,0,96362,0,0,0,0,0,0,0,0
184075,28567,17800,0,0,96363,0,0,0,0,0,0,0,0
184076,28567,17800,0,0,96364,0,0,0,0,0,0,0,0
184077,28567,17800,0,0,96365,0,0,0,0,0,0,0,0
184078,28567,17801,0,0,96366,0,0,0,0,0,0,0,0
184079,28567,17801,0,0,96367,0,0,0,0,0,0,0,0
184080,28567,17801,0,0,96368,0,0,0,0,0,0,0,0
184081,28567,28572,0,0,96369,0,0,0,0,0,0,0,0
184082,28567,28572,0,0,96370,0,0,0,0,0,0,0,0
184083,28567,28572,0,0,96371,0,0,0,0,0,0,0,0
184084,28567,28573,0,0,96372,0,0,0,0,0,0,0,0
184085,28567,28573,0,0,96373,0,0,0,0,0,0,0,0
184086,28567,28573,0,0,96374,0,0,0,0,0,0,0,0
184087,28567,28574,0,0,96375,0,0,0,0,0,0,0,0
184088,28567,28574,0,0,96376,0,0,0,0,0,0,0,0
184089,28567,28574,0,0,96377,0,0,0,0,0,0,0,0
184090,28568,17793,0,0,96378,0,0,0,0,0,0,0,0
184091,28568,17793,0,0,96379,0,0,0,0,0,0,0,0
184092,28568,17793,0,0,96380,0,0,0,0,0,0,0,0
184093,28568,17794,0,0,96381,0,0,0,0,0,0,0,0
184094,28568,17794,0,0,96382,0,0,0,0,0,0,0,0
184095,28568,17794,0,0,96383,0,0,0,0,0,0,0,0
184096,28568,17795,0,0,96384,0,0,0,0,0,0,0,0
184097,28568,17795,0,0,96385,0,0,0,0,0,0,0,0
184098,28568,17795,0,0,96386,0,0,0,0,0,0,0,0
184099,28568,17796,0,0,96387,0,0,0,0,0,0,0,0
184100,28568,17796,0,0,96388,0,0,0,0,0,0,0,0
184101,28568,17796,0,0,96389,0,0,0,0,0,0,0,0
184102,28568,17797,0,0,96390,0,0,0,0,0,0,0,0
184103,28568,17797,0,0,96391,0,0,0,0,0,0,0,0
184104,28568,17797,0,0,96392,0,0,0,0,0,0,0,0
184105,28568,17798,0,0,96393,0,0,0,0,0,0,0,0
184106,28568,17798,0,0,96394,0,0,0,0,0,0,0,0
184107,28568,17798,0,0,96395,0,0,0,0,0,0,0,0
184108,28568,17799,0,0,96396,0,0,0,0,0,0,0,0
184109,28568,17799,0,0,96397,0,0,0,0,0,0,0,0
184110,28568,17799,0,0,96398,0,0,0,0,0,0,0,0
184111,28568,17800,0,0,96399,0,0,0,0,0,0,0,0
184112,28568,17800,0,0,96400,0,0,0,0,0,0,0,0
184113,28568,17800,0,0,96401,0,0,0,0,0,0,0,0
184114,28568,17801,0,0,96402,0,0,0,0,0,0,0,0
184115,28568,17801,0,0,96403,0,0,0,0,0,0,0,0
184116,28568,17801,0,0,96404,0,0,0,0,0,0,0,0
184117,28568,28572,0,0,96405,0,0,0,0,0,0,0,0
184118,28568,28572,0,0,96406,0,0,0,0,0,0,0,0
184119,28568,28572,0,0,96407,0,0,0,0,0,0,0,0
184120,28568,28573,0,0,96408,0,0,0,0,0,0,0,0
184121,28568,28573,0,0,96409,0,0,0,0,0,0,0,0
184122,28568,28573,0,0,96410,0,0,0,0,0,0,0,0
184123,28568,28574,0,0,96411,0,0,0,0,0,0,0,0
184124,28568,28574,0,0,96412,0,0,0,0,0,0,0,0
184125,28568,28574,0,0,96413,0,0,0,0,0,0,0,0
184126,28569,17793,0,0,96414,0,0,0,0,0,0,0,0
184127,28569,17793,0,0,96415,0,0,0,0,0,0,0,0
184128,28569,17793,0,0,96416,0,0,0,0,0,0,0,0
184129,28569,17794,0,0,96417,0,0,0,0,0,0,0,0
184130,28569,17794,0,0,96418,0,0,0,0,0,0,0,0
184131,28569,17794,0,0,96419,0,0,0,0,0,0,0,0
184132,28569,17795,0,0,96420,0,0,0,0,0,0,0,0
184133,28569,17795,0,0,96421,0,0,0,0,0,0,0,0
184134,28569,17795,0,0,96422,0,0,0,0,0,0,0,0
184135,28569,17796,0,0,96423,0,0,0,0,0,0,0,0
184136,28569,17796,0,0,96424,0,0,0,0,0,0,0,0
184137,28569,17796,0,0,96425,0,0,0,0,0,0,0,0
184138,28569,17797,0,0,96426,0,0,0,0,0,0,0,0
184139,28569,17797,0,0,96427,0,0,0,0,0,0,0,0
184140,28569,17797,0,0,96428,0,0,0,0,0,0,0,0
184141,28569,17798,0,0,96429,0,0,0,0,0,0,0,0
184142,28569,17798,0,0,96430,0,0,0,0,0,0,0,0
184143,28569,17798,0,0,96431,0,0,0,0,0,0,0,0
184144,28569,17799,0,0,96432,0,0,0,0,0,0,0,0
184145,28569,17799,0,0,96433,0,0,0,0,0,0,0,0
184146,28569,17799,0,0,96434,0,0,0,0,0,0,0,0
184147,28569,17800,0,0,96435,0,0,0,0,0,0,0,0
184148,28569,17800,0,0,96436,0,0,0,0,0,0,0,0
184149,28569,17800,0,0,96437,0,0,0,0,0,0,0,0
184150,28569,17801,0,0,96438,0,0,0,0,0,0,0,0
184151,28569,17801,0,0,96439,0,0,0,0,0,0,0,0
184152,28569,17801,0,0,96440,0,0,0,0,0,0,0,0
184153,28569,28572,0,0,96441,0,0,0,0,0,0,0,0
184154,28569,28572,0,0,96442,0,0,0,0,0,0,0,0
184155,28569,28572,0,0,96443,0,0,0,0,0,0,0,0
184156,28569,28573,0,0,96444,0,0,0,0,0,0,0,0
184157,28569,28573,0,0,96445,0,0,0,0,0,0,0,0
184158,28569,28573,0,0,96446,0,0,0,0,0,0,0,0
184159,28569,28574,0,0,96447,0,0,0,0,0,0,0,0
184160,28569,28574,0,0,96448,0,0,0,0,0,0,0,0
184161,28569,28574,0,0,96449,0,0,0,0,0,0,0,0
184162,28570,17793,0,0,96450,0,0,0,0,0,0,0,0
184163,28570,17793,0,0,96451,0,0,0,0,0,0,0,0
184164,28570,17793,0,0,96452,0,0,0,0,0,0,0,0
184165,28570,17794,0,0,96453,0,0,0,0,0,0,0,0
184166,28570,17794,0,0,96454,0,0,0,0,0,0,0,0
184167,28570,17794,0,0,96455,0,0,0,0,0,0,0,0
184168,28570,17795,0,0,96456,0,0,0,0,0,0,0,0
184169,28570,17795,0,0,96457,0,0,0,0,0,0,0,0
184170,28570,17795,0,0,96458,0,0,0,0,0,0,0,0
184171,28570,17796,0,0,96459,0,0,0,0,0,0,0,0
184172,28570,17796,0,0,96460,0,0,0,0,0,0,0,0
184173,28570,17796,0,0,96461,0,0,0,0,0,0,0,0
184174,28570,17797,0,0,96462,0,0,0,0,0,0,0,0
184175,28570,17797,0,0,96463,0,0,0,0,0,0,0,0
184176,28570,17797,0,0,96464,0,0,0,0,0,0,0,0
184177,28570,17798,0,0,96465,0,0,0,0,0,0,0,0
184178,28570,17798,0,0,96466,0,0,0,0,0,0,0,0
184179,28570,17798,0,0,96467,0,0,0,0,0,0,0,0
184180,28570,17799,0,0,96468,0,0,0,0,0,0,0,0
184181,28570,17799,0,0,96469,0,0,0,0,0,0,0,0
184182,28570,17799,0,0,96470,0,0,0,0,0,0,0,0
184183,28570,17800,0,0,96471,0,0,0,0,0,0,0,0
184184,28570,17800,0,0,96472,0,0,0,0,0,0,0,0
184185,28570,17800,0,0,96473,0,0,0,0,0,0,0,0
184186,28570,17801,0,0,96474,0,0,0,0,0,0,0,0
184187,28570,17801,0,0,96475,0,0,0,0,0,0,0,0
184188,28570,17801,0,0,96476,0,0,0,0,0,0,0,0
184189,28570,28572,0,0,96477,0,0,0,0,0,0,0,0
184190,28570,28572,0,0,96478,0,0,0,0,0,0,0,0
184191,28570,28572,0,0,96479,0,0,0,0,0,0,0,0
184192,28570,28573,0,0,96480,0,0,0,0,0,0,0,0
184193,28570,28573,0,0,96481,0,0,0,0,0,0,0,0
184194,28570,28573,0,0,96482,0,0,0,0,0,0,0,0
184195,28570,28574,0,0,96483,0,0,0,0,0,0,0,0
184196,28570,28574,0,0,96484,0,0,0,0,0,0,0,0
184197,28570,28574,0,0,96485,0,0,0,0,0,0,0,0
184198,28571,17793,0,0,96486,0,0,0,0,0,0,0,0
184199,28571,17793,0,0,96487,0,0,0,0,0,0,0,0
184200,28571,17793,0,0,96488,0,0,0,0,0,0,0,0
184201,28571,17794,0,0,96489,0,0,0,0,0,0,0,0
184202,28571,17794,0,0,96490,0,0,0,0,0,0,0,0
184203,28571,17794,0,0,96491,0,0,0,0,0,0,0,0
184204,28571,17795,0,0,96492,0,0,0,0,0,0,0,0
184205,28571,17795,0,0,96493,0,0,0,0,0,0,0,0
184206,28571,17795,0,0,96494,0,0,0,0,0,0,0,0
184207,28571,17796,0,0,96495,0,0,0,0,0,0,0,0
184208,28571,17796,0,0,96496,0,0,0,0,0,0,0,0
184209,28571,17796,0,0,96497,0,0,0,0,0,0,0,0
184210,28571,17797,0,0,96498,0,0,0,0,0,0,0,0
184211,28571,17797,0,0,96499,0,0,0,0,0,0,0,0
184212,28571,17797,0,0,96500,0,0,0,0,0,0,0,0
184213,28571,17798,0,0,96501,0,0,0,0,0,0,0,0
184214,28571,17798,0,0,96502,0,0,0,0,0,0,0,0
184215,28571,17798,0,0,96503,0,0,0,0,0,0,0,0
184216,28571,17799,0,0,96504,0,0,0,0,0,0,0,0
184217,28571,17799,0,0,96505,0,0,0,0,0,0,0,0
184218,28571,17799,0,0,96506,0,0,0,0,0,0,0,0
184219,28571,17800,0,0,96507,0,0,0,0,0,0,0,0
184220,28571,17800,0,0,96508,0,0,0,0,0,0,0,0
184221,28571,17800,0,0,96509,0,0,0,0,0,0,0,0
184222,28571,17801,0,0,96510,0,0,0,0,0,0,0,0
184223,28571,17801,0,0,96511,0,0,0,0,0,0,0,0
184224,28571,17801,0,0,96512,0,0,0,0,0,0,0,0
184225,28571,28572,0,0,96513,0,0,0,0,0,0,0,0
184226,28571,28572,0,0,96514,0,0,0,0,0,0,0,0
184227,28571,28572,0,0,96515,0,0,0,0,0,0,0,0
184228,28571,28573,0,0,96516,0,0,0,0,0,0,0,0
184229,28571,28573,0,0,96517,0,0,0,0,0,0,0,0
184230,28571,28573,0,0,96518,0,0,0,0,0,0,0,0
184231,28571,28574,0,0,96519,0,0,0,0,0,0,0,0
184232,28571,28574,0,0,96520,0,0,0,0,0,0,0,0
184233,28571,28574,0,0,96521,0,0,0,0,0,0,0,0
184234,55943,17793,0,0,96522,0,0,0,0,0,0,0,0
184235,55943,17793,0,0,96523,0,0,0,0,0,0,0,0
184236,55943,17793,0,0,96524,0,0,0,0,0,0,0,0
184237,55943,17794,0,0,96525,0,0,0,0,0,0,0,0
184238,55943,17794,0,0,96526,0,0,0,0,0,0,0,0
184239,55943,17794,0,0,96527,0,0,0,0,0,0,0,0
184240,55943,17795,0,0,96528,0,0,0,0,0,0,0,0
184241,55943,17795,0,0,96529,0,0,0,0,0,0,0,0
184242,55943,17795,0,0,96530,0,0,0,0,0,0,0,0
184243,55943,17796,0,0,96531,0,0,0,0,0,0,0,0
184244,55943,17796,0,0,96532,0,0,0,0,0,0,0,0
184245,55943,17796,0,0,96533,0,0,0,0,0,0,0,0
184246,55943,17797,0,0,96534,0,0,0,0,0,0,0,0
184247,55943,17797,0,0,96535,0,0,0,0,0,0,0,0
184248,55943,17797,0,0,96536,0,0,0,0,0,0,0,0
184249,55943,17798,0,0,96537,0,0,0,0,0,0,0,0
184250,55943,17798,0,0,96538,0,0,0,0,0,0,0,0
184251,55943,17798,0,0,96539,0,0,0,0,0,0,0,0
184252,55943,17799,0,0,96540,0,0,0,0,0,0,0,0
184253,55943,17799,0,0,96541,0,0,0,0,0,0,0,0
184254,55943,17799,0,0,96542,0,0,0,0,0,0,0,0
184255,55943,17800,0,0,96543,0,0,0,0,0,0,0,0
184256,55943,17800,0,0,96544,0,0,0,0,0,0,0,0
184257,55943,17800,0,0,96545,0,0,0,0,0,0,0,0
184258,55943,17801,0,0,96546,0,0,0,0,0,0,0,0
184259,55943,17801,0,0,96547,0,0,0,0,0,0,0,0
184260,55943,17801,0,0,96548,0,0,0,0,0,0,0,0
184261,55943,28572,0,0,96549,0,0,0,0,0,0,0,0
184262,55943,28572,0,0,96550,0,0,0,0,0,0,0,0
184263,55943,28572,0,0,96551,0,0,0,0,0,0,0,0
184264,55943,28573,0,0,96552,0,0,0,0,0,0,0,0
184265,55943,28573,0,0,96553,0,0,0,0,0,0,0,0
184266,55943,28573,0,0,96554,0,0,0,0,0,0,0,0
184267,55943,28574,0,0,96555,0,0,0,0,0,0,0,0
184268,55943,28574,0,0,96556,0,0,0,0,0,0,0,0
184269,55943,28574,0,0,96557,0,0,0,0,0,0,0,0
184270,55944,17793,0,0,96558,0,0,0,0,0,0,0,0
184271,55944,17793,0,0,96559,0,0,0,0,0,0,0,0
184272,55944,17793,0,0,96560,0,0,0,0,0,0,0,0
184273,55944,17794,0,0,96561,0,0,0,0,0,0,0,0
184274,55944,17794,0,0,96562,0,0,0,0,0,0,0,0
184275,55944,17794,0,0,96563,0,0,0,0,0,0,0,0
184276,55944,17795,0,0,96564,0,0,0,0,0,0,0,0
184277,55944,17795,0,0,96565,0,0,0,0,0,0,0,0
184278,55944,17795,0,0,96566,0,0,0,0,0,0,0,0
184279,55944,17796,0,0,96567,0,0,0,0,0,0,0,0
184280,55944,17796,0,0,96568,0,0,0,0,0,0,0,0
184281,55944,17796,0,0,96569,0,0,0,0,0,0,0,0
184282,55944,17797,0,0,96570,0,0,0,0,0,0,0,0
184283,55944,17797,0,0,96571,0,0,0,0,0,0,0,0
184284,55944,17797,0,0,96572,0,0,0,0,0,0,0,0
184285,55944,17798,0,0,96573,0,0,0,0,0,0,0,0
184286,55944,17798,0,0,96574,0,0,0,0,0,0,0,0
184287,55944,17798,0,0,96575,0,0,0,0,0,0,0,0
184288,55944,17799,0,0,96576,0,0,0,0,0,0,0,0
184289,55944,17799,0,0,96577,0,0,0,0,0,0,0,0
184290,55944,17799,0,0,96578,0,0,0,0,0,0,0,0
184291,55944,17800,0,0,96579,0,0,0,0,0,0,0,0
184292,55944,17800,0,0,96580,0,0,0,0,0,0,0,0
184293,55944,17800,0,0,96581,0,0,0,0,0,0,0,0
184294,55944,17801,0,0,96582,0,0,0,0,0,0,0,0
184295,55944,17801,0,0,96583,0,0,0,0,0,0,0,0
184296,55944,17801,0,0,96584,0,0,0,0,0,0,0,0
184297,55944,28572,0,0,96585,0,0,0,0,0,0,0,0
184298,55944,28572,0,0,96586,0,0,0,0,0,0,0,0
184299,55944,28572,0,0,96587,0,0,0,0,0,0,0,0
184300,55944,28573,0,0,96588,0,0,0,0,0,0,0,0
184301,55944,28573,0,0,96589,0,0,0,0,0,0,0,0
184302,55944,28573,0,0,96590,0,0,0,0,0,0,0,0
184303,55944,28574,0,0,96591,0,0,0,0,0,0,0,0
184304,55944,28574,0,0,96592,0,0,0,0,0,0,0,0
184305,55944,28574,0,0,96593,0,0,0,0,0,0,0,0
184345,55949,17882,0,0,96633,0,0,0,0,0,0,0,0
184346,55949,17883,0,0,96634,0,0,0,0,0,0,0,0
184347,55949,17884,0,0,96635,0,0,0,0,0,0,0,0
184348,55949,17885,0,0,96636,0,0,0,0,0,0,0,0
184349,55949,17886,0,0,96637,0,0,0,0,0,0,0,0
184350,55949,17887,0,0,96638,0,0,0,0,0,0,0,0
184351,55949,17888,0,0,96639,0,0,0,0,0,0,0,0
184352,55949,17889,0,0,96640,0,0,0,0,0,0,0,0
184353,55949,17890,0,0,96641,0,0,0,0,0,0,0,0
184354,55949,17891,0,0,96642,0,0,0,0,0,0,0,0
184355,55949,28604,0,0,96643,0,0,0,0,0,0,0,0
184356,55949,28605,0,0,96644,0,0,0,0,0,0,0,0
184357,55949,28606,0,0,96645,0,0,0,0,0,0,0,0
184358,55950,17882,0,0,96646,0,0,0,0,0,0,0,0
184359,55950,17883,0,0,96647,0,0,0,0,0,0,0,0
184360,55950,17884,0,0,96648,0,0,0,0,0,0,0,0
184361,55950,17885,0,0,96649,0,0,0,0,0,0,0,0
184362,55950,17886,0,0,96650,0,0,0,0,0,0,0,0
184363,55950,17887,0,0,96651,0,0,0,0,0,0,0,0
184364,55950,17888,0,0,96652,0,0,0,0,0,0,0,0
184365,55950,17889,0,0,96653,0,0,0,0,0,0,0,0
184366,55950,17890,0,0,96654,0,0,0,0,0,0,0,0
184367,55950,17891,0,0,96655,0,0,0,0,0,0,0,0
184368,55950,28604,0,0,96656,0,0,0,0,0,0,0,0
184369,55950,28605,0,0,96657,0,0,0,0,0,0,0,0
184370,55950,28606,0,0,96658,0,0,0,0,0,0,0,0
184371,17898,0,0,0,96659,0,0,0,0,0,0,0,0
184372,17899,0,0,0,96660,0,0,0,0,0,0,0,0
184373,17900,0,0,0,96661,0,0,0,0,0,0,0,0
184374,55951,0,0,0,96662,0,0,0,0,0,0,0,0
184375,55951,0,0,0,96663,0,0,0,0,0,0,0,0
184376,55952,0,0,0,96664,0,0,0,0,0,0,0,0
184377,55952,0,0,0,96665,0,0,0,0,0,0,0,0
184378,55953,0,0,0,96666,0,0,0,0,0,0,0,0
184379,55953,0,0,0,96667,0,0,0,0,0,0,0,0
184380,55954,0,0,0,96668,0,0,0,0,0,0,0,0
184381,55954,0,0,0,96669,0,0,0,0,0,0,0,0
184382,55955,0,0,0,96670,0,0,0,0,0,0,0,0
184383,55955,0,0,0,96671,0,0,0,0,0,0,0,0
184384,55956,0,0,0,96672,0,0,0,0,0,0,0,0
184385,55956,0,0,0,96673,0,0,0,0,0,0,0,0
184386,55957,0,0,0,96674,0,0,0,0,0,0,0,0
184387,55957,0,0,0,96675,0,0,0,0,0,0,0,0
184388,55958,0,0,0,96676,0,0,0,0,0,0,0,0
184389,55958,0,0,0,96677,0,0,0,0,0,0,0,0
184390,55959,0,0,0,96678,0,0,0,0,0,0,0,0
184391,55959,0,0,0,96679,0,0,0,0,0,0,0,0
184392,55960,0,0,0,96680,0,0,0,0,0,0,0,0
184393,55961,0,0,0,96681,0,0,0,0,0,0,0,0
184394,55962,0,0,0,96682,0,0,0,0,0,0,0,0
184395,55963,0,0,0,96683,0,0,0,0,0,0,0,0
184396,55964,0,0,0,96684,0,0,0,0,0,0,0,0
184397,55965,0,0,0,96685,0,0,0,0,0,0,0,0
184398,55966,0,0,0,96686,0,0,0,0,0,0,0,0
184399,55967,17898,0,0,96687,0,0,0,0,0,0,0,0
