ID,BattlePetStateID,Value,BattlePetSpeciesID
9596,20,-50,2541
9603,18,25,2544
9604,19,75,2544
9605,20,-100,2544
9606,18,0,2545
9607,19,0,2545
9608,20,0,2545
9609,18,50,2546
9610,19,-75,2546
9611,20,25,2546
9612,18,25,2547
9613,19,75,2547
9614,20,-100,2547
9615,18,-50,2548
9616,19,125,2548
9617,20,-75,2548
9618,18,25,2549
9619,19,25,2549
9620,20,-50,2549
9621,18,-100,2550
9622,19,-50,2550
9623,20,150,2550
9624,18,150,2551
9625,20,-150,2551
9626,19,0,2551
9627,18,150,2552
9628,19,-50,2552
9629,20,-100,2552
9630,18,125,2554
9631,19,-50,2554
9632,20,-75,2554
9633,18,125,2555
9634,19,-75,2555
9635,20,-50,2555
9636,18,100,2556
9637,19,-100,2556
9639,18,-75,2557
9640,19,75,2557
9642,20,-200,2558
9643,19,200,2558
9644,18,125,2559
9645,19,-125,2559
9647,18,-25,2560
9648,19,-50,2560
9649,20,75,2560
9650,18,175,2561
9651,20,-100,2561
9652,19,-75,2561
9653,19,125,2562
9654,18,-50,2562
9655,20,-75,2562
9656,18,25,2563
9657,19,25,2563
9658,20,-50,2563
9659,18,-75,2564
9660,19,150,2564
9661,20,-75,2564
9662,18,-75,2565
9663,19,-75,2565
9664,20,150,2565
9665,18,-150,2566
9666,19,50,2566
9667,20,100,2566
9668,18,50,2567
9669,19,-150,2567
9670,20,100,2567
9671,18,-100,2568
9672,19,100,2568
9673,20,0,2568
9674,18,-150,2569
9675,19,300,2569
9676,20,-150,2569
9680,18,150,2575
9681,19,-75,2575
9682,20,-75,2575
9683,18,150,2576
9684,19,100,2576
9685,20,-250,2576
9686,18,-150,2577
9687,19,-150,2577
9688,20,300,2577
9689,18,200,2578
9690,19,50,2578
9691,20,-250,2578
9692,18,150,2579
9693,19,-100,2579
9694,20,-50,2579
9695,18,-200,2580
9696,19,-150,2580
9697,20,350,2580
9698,18,200,2581
9699,19,50,2581
9700,20,-250,2581
9701,18,350,2582
9702,19,-150,2582
9703,20,-200,2582
9704,18,200,2583
9705,19,-100,2583
9706,20,-100,2583
9707,18,-50,2584
9708,19,-50,2584
9709,20,100,2584
9710,18,100,2585
9711,19,-200,2585
9712,20,100,2585
9713,18,-75,2586
9714,19,-75,2586
9715,20,150,2586
9716,18,-350,2587
9717,19,500,2587
9718,20,-150,2587
9722,18,200,2589
9723,19,0,2589
9724,20,-200,2589
9725,18,125,2590
9726,19,-250,2590
9727,20,125,2590
9728,18,75,2591
9729,19,225,2591
9730,20,-300,2591
9731,18,250,2592
9732,19,0,2592
9733,20,-250,2592
9734,162,1,2592
9735,183,2261,2592
9736,18,-350,2593
9737,19,0,2593
9738,20,0,2593
9741,18,0,2594
9742,19,-150,2594
9743,20,150,2594
9746,18,25,2595
9747,19,-175,2595
9748,20,-175,2595
9751,18,175,2596
9752,19,175,2596
9753,20,0,2596
9756,18,100,2597
9757,19,250,2597
9758,20,500,2597
9761,18,250,2598
9762,19,-250,2598
9763,20,250,2598
9766,18,-350,2599
9767,19,0,2599
9768,20,0,2599
9771,18,275,2600
9772,19,0,2600
9773,20,275,2600
9776,18,-250,2601
9777,19,-350,2601
9778,20,0,2601
9781,18,500,2602
9782,19,500,2602
9783,20,0,2602
9786,18,350,2603
9787,19,350,2603
9788,20,500,2603
9796,18,150,2605
9797,19,150,2605
9798,20,150,2605
9801,18,250,2606
9802,19,0,2606
9803,20,250,2606
9806,18,350,2607
9807,19,0,2607
9808,20,0,2607
9811,18,250,2608
9812,19,1500,2608
9813,20,-500,2608
9816,18,-500,2609
9817,19,-250,2609
9818,20,0,2609
9826,18,350,2611
9827,19,350,2611
9828,20,-350,2611
9831,18,0,2612
9832,19,450,2612
9833,20,225,2612
9836,18,150,2613
9837,19,1250,2613
9838,20,125,2613
9841,153,1,2608
9843,153,1,2613
9845,153,1,2612
9860,18,100,2621
9861,19,50,2621
9862,20,-150,2621
9863,18,-25,2622
9864,19,-100,2622
9865,20,125,2622
9866,18,25,2623
9867,19,-50,2623
9868,20,25,2623
9869,19,2500,2061
9877,18,-350,2638
9878,19,225,2638
9879,20,125,2638
9950,93,1,2663
9954,93,1,2664
9994,20,50,2665
9995,19,-50,2665
9996,19,50,2666
9997,20,-50,2666
9998,19,25,2661
9999,20,-25,2661
10000,20,25,2662
10001,19,-25,2662
10002,19,-35,2670
10003,18,35,2670
10004,20,35,2663
10005,19,-35,2663
10006,19,200,2664
10007,20,-200,2664
10008,19,60,2669
10009,18,-60,2669
10010,18,30,2676
10011,19,30,2676
10012,20,-60,2676
10013,20,60,2668
10014,18,-30,2668
10015,19,-30,2668
10016,20,10,2667
10017,18,10,2667
10018,19,-20,2667
10019,19,100,2674
10020,20,50,2674
10021,18,-150,2674
10022,19,45,2675
10023,20,15,2675
10024,18,-60,2675
10025,18,100,2671
10026,19,-100,2671
10027,18,80,2672
10028,19,-80,2672
10029,18,40,2673
10030,19,-40,2673
10031,18,20,2645
10032,20,-20,2645
10033,18,30,2646
10034,19,30,2646
10035,20,-60,2646
10036,20,60,2651
10037,18,60,2651
10038,19,-120,2651
10039,20,90,2652
10040,18,90,2652
10041,19,-180,2652
10042,19,180,2647
10043,20,-180,2647
10044,18,90,2648
10045,20,60,2648
10046,19,-150,2648
10047,18,180,2658
10048,20,120,2658
10049,19,-300,2658
10050,18,140,2649
10051,19,-180,2649
10052,20,40,2649
10053,19,20,2660
10054,20,-20,2660
10055,19,40,2659
10056,20,-40,2659
10057,19,120,2653
10058,20,-120,2653
10059,19,180,2657
10060,20,-180,2657
10061,20,90,2650
10062,19,-45,2650
10063,18,-45,2650
10064,18,180,2677
10065,19,-90,2677
10066,20,-90,2677
10067,18,175,2678
10068,19,-100,2678
10069,20,-75,2678
10073,18,0,2680
10074,19,-50,2680
10075,20,50,2680
10076,18,55,2681
10077,19,-55,2681
10078,20,0,2681
10079,18,-25,2682
10080,19,-150,2682
10081,20,175,2682
10082,18,0,2683
10083,19,-75,2683
10084,20,75,2683
10085,18,-75,2684
10086,19,175,2684
10087,20,-100,2684
10088,18,20,2685
10089,19,-40,2685
10090,20,20,2685
10091,18,0,2686
10092,19,75,2686
10093,20,-75,2686
10094,18,0,2687
10095,19,175,2687
10096,20,-175,2687
10097,18,0,2688
10098,19,120,2688
10099,20,-120,2688
10100,18,166,2689
10101,19,-100,2689
10102,20,-66,2689
10103,18,66,2690
10104,19,-99,2690
10105,20,33,2690
10106,18,35,2691
10107,19,-135,2691
10108,20,100,2691
10109,18,65,2692
10110,19,15,2692
10111,20,-80,2692
10112,18,-15,2693
10113,19,30,2693
10114,20,-15,2693
10115,18,75,2694
10116,19,-100,2694
10117,20,25,2694
10118,85,1,2694
10119,18,60,2695
10120,19,-90,2695
10121,20,30,2695
10122,85,1,2695
10123,19,33,2696
10124,18,33,2696
10125,20,-66,2696
10126,18,35,2697
10127,19,55,2697
10128,20,-90,2697
10129,18,25,2698
10130,19,50,2698
10131,20,-75,2698
10132,18,10,2699
10133,19,30,2699
10134,20,-40,2699
10135,18,-10,2700
10136,19,-30,2700
10137,20,40,2700
10138,18,35,2701
10139,19,65,2701
10140,20,-100,2701
10141,18,65,2702
10142,19,15,2702
10143,20,-80,2702
10144,18,25,2703
10145,20,-250,2703
10146,19,225,2703
10147,18,175,2704
10148,20,-175,2704
10152,20,-135,2706
10153,19,135,2706
10154,20,-85,2707
10155,19,85,2707
10156,18,65,2708
10157,19,-25,2708
10158,20,-40,2708
10159,18,20,2709
10160,19,-40,2709
10161,20,20,2709
10162,18,0,2710
10163,19,-250,2710
10164,20,250,2710
10165,18,10,2714
10166,19,10,2714
10167,20,-20,2714
10168,18,50,2715
10169,19,-75,2715
10170,20,25,2715
10171,18,50,2716
10172,19,50,2716
10173,20,-100,2716
10174,18,-15,2717
10175,19,90,2717
10176,20,-75,2717
10177,18,-30,2718
10178,19,120,2718
10179,20,-90,2718
10180,19,30,2711
10181,20,-30,2711
10182,19,15,2713
10183,20,-15,2713
10184,19,-30,2712
10185,20,30,2712
10186,18,55,2719
10187,19,35,2719
10188,20,-90,2719
10189,18,75,2720
10190,19,-175,2720
10191,20,100,2720
10192,18,175,2721
10193,19,-75,2721
10194,20,-100,2721
10195,183,2296,2613
10201,162,1,2723
10203,19,350,2723
10204,18,500,2723
10205,20,100,2723
10206,162,1,2724
10208,19,550,2724
10209,18,1100,2724
10210,20,150,2724
10211,162,1,2725
10213,19,400,2725
10214,18,1100,2725
10215,20,-200,2725
10216,162,1,2726
10218,19,500,2726
10219,18,900,2726
10220,20,-250,2726
10221,162,1,2727
10223,19,600,2727
10224,18,1000,2727
10225,20,200,2727
10226,162,1,2728
10228,19,400,2728
10229,18,1100,2728
10230,20,200,2728
10231,162,1,2729
10233,19,600,2729
10234,18,1200,2729
10235,20,0,2729
10236,162,1,2730
10238,19,600,2730
10239,18,1100,2730
10240,20,20,2730
10241,162,1,2731
10243,19,700,2731
10244,18,1100,2731
10245,20,300,2731
10246,162,1,2732
10248,19,550,2732
10249,18,1000,2732
10250,20,125,2732
10251,162,1,2733
10253,19,500,2733
10254,18,1200,2733
10255,20,-300,2733
10256,162,1,2734
10258,19,550,2734
10259,18,1200,2734
10260,20,250,2734
10261,162,1,2735
10263,19,400,2735
10264,18,1000,2735
10265,20,0,2735
10266,162,1,2736
10268,19,550,2736
10269,18,1100,2736
10270,20,-400,2736
10271,162,1,2737
10273,19,600,2737
10274,18,1000,2737
10275,20,-150,2737
10276,162,1,2738
10278,19,600,2738
10279,18,1100,2738
10280,20,-50,2738
10281,162,1,2739
10283,19,600,2739
10284,18,1100,2739
10285,20,-100,2739
10286,162,1,2740
10288,19,500,2740
10289,18,1100,2740
10290,20,-450,2740
10291,162,1,2741
10293,19,400,2741
10294,18,1200,2741
10295,20,-350,2741
10296,162,1,2742
10298,19,400,2742
10299,18,1200,2742
10300,20,-500,2742
10301,40,20,2730
10302,183,2337,2595
10303,18,75,2747
10304,19,225,2747
10305,20,-300,2747
10306,18,-100,2748
10307,19,-250,2748
10308,20,350,2748
10309,18,150,2749
10310,19,-250,2749
10311,20,100,2749
10312,18,225,2750
10313,19,-325,2750
10314,20,100,2750
10315,18,150,2751
10316,19,150,2751
10317,20,150,2751
10318,18,150,2752
10319,19,150,2752
10320,20,150,2752
10321,153,1,2603
10322,153,1,2602
10323,18,50,2753
10324,19,-75,2753
10325,20,25,2753
10326,18,50,2754
10327,19,-175,2754
10328,20,125,2754
10329,18,50,2755
10330,19,75,2755
10331,20,-125,2755
10332,18,-100,2756
10333,19,225,2756
10334,20,-125,2756
10335,18,75,2757
10336,19,-175,2757
10337,20,100,2757
10338,18,235,2758
10339,19,-175,2758
10340,20,-60,2758
10344,18,235,2760
10345,19,-175,2760
10346,20,-60,2760
10347,18,75,2761
10348,19,-75,2761
10349,20,0,2761
10350,18,-175,2762
10351,19,325,2762
10352,20,-150,2762
10353,18,25,2763
10354,19,50,2763
10355,20,-75,2763
10359,18,125,2765
10360,19,-50,2765
10361,20,-75,2765
10362,18,-225,2766
10363,19,450,2766
10364,20,-225,2766
10365,18,90,2767
10366,19,-135,2767
10367,20,45,2767
10368,19,-455,2768
10369,18,-200,2768
10370,20,-200,2768
10371,19,-550,2769
10372,18,-350,2769
10373,20,-250,2769
10374,19,250,2770
10375,18,-300,2770
10376,20,-300,2770
10377,153,1,2768
10378,153,1,2769
10379,153,1,2770
10380,18,75,2771
10381,19,0,2771
10382,20,0,2771
10383,153,1,2771
10384,18,-450,2772
10385,19,650,2772
10386,20,-225,2772
10387,153,1,2772
10392,18,0,2774
10393,19,0,2774
10394,20,-200,2774
10395,153,1,2774
10399,18,-85,2776
10400,19,30,2776
10401,20,55,2776
10402,18,75,2777
10403,19,-75,2777
10404,19,75,2778
10405,20,-75,2778
10406,18,250,2779
10407,19,-150,2779
10408,20,-100,2779
10409,18,60,2780
10410,19,140,2780
10411,20,-200,2780
10412,18,55,2792
10413,19,145,2792
10414,20,-200,2792
10415,18,50,2793
10416,19,-150,2793
10417,20,100,2793
10418,18,200,2794
10419,19,-150,2794
10420,20,-50,2794
10424,18,50,2796
10425,19,-50,2796
10426,20,0,2796
10427,18,50,2797
10428,19,-50,2797
10429,20,0,2797
10430,18,135,2795
10431,19,-35,2795
10432,20,-100,2795
10433,153,1,2799
10434,18,-150,2799
10435,19,0,2799
10436,20,0,2799
10437,153,1,2800
10438,18,-150,2800
10439,19,75,2800
10440,20,25,2800
10441,153,1,2801
10442,18,0,2801
10443,19,-125,2801
10444,20,0,2801
10445,153,1,2802
10446,18,0,2802
10447,19,400,2802
10448,20,125,2802
10449,153,1,2803
10450,18,-350,2803
10451,19,350,2803
10452,20,175,2803
10453,153,1,2804
10454,18,-250,2804
10455,19,0,2804
10456,20,150,2804
10457,153,1,2805
10458,18,-350,2805
10459,19,75,2805
10460,20,-150,2805
10461,153,1,2806
10462,18,-350,2806
10463,19,125,2806
10464,20,125,2806
10465,153,1,2807
10466,18,-250,2807
10467,19,75,2807
10468,20,-200,2807
10469,153,1,2808
10470,18,0,2808
10471,19,150,2808
10472,20,-250,2808
10473,153,1,2809
10474,18,-80,2809
10475,19,75,2809
10476,20,-500,2809
10477,153,1,2810
10478,18,175,2810
10479,19,-150,2810
10480,20,200,2810
10481,153,1,2811
10482,18,-75,2811
10483,19,400,2811
10484,20,150,2811
10485,153,1,2812
10486,18,0,2812
10487,19,375,2812
10488,20,75,2812
10489,183,2235,2803
10490,183,2235,2802
10495,18,150,2814
10496,19,12500,2814
10497,20,-500,2814
10498,162,1,2814
10499,18,350,2815
10500,19,1000,2815
10501,20,250,2815
10502,153,1,2815
10503,18,0,2816
10504,19,1000,2816
10505,20,250,2816
10506,153,1,2816
10507,18,0,2817
10508,19,1000,2817
10509,20,250,2817
10510,153,1,2817
10511,18,0,2818
10512,19,1000,2818
10513,20,250,2818
10514,153,1,2818
10515,18,300,2819
10516,19,1000,2819
10517,20,250,2819
10518,153,1,2819
10519,18,450,2820
10520,19,1000,2820
10521,20,250,2820
10522,153,1,2820
10523,18,225,2821
10524,19,1000,2821
10525,20,250,2821
10526,153,1,2821
10527,18,450,2822
10528,19,900,2822
10529,20,250,2822
10530,153,1,2822
10531,18,350,2823
10532,19,1000,2823
10533,20,250,2823
10534,153,1,2823
10535,18,0,2798
10536,20,-100,2798
10537,19,100,2798
10538,18,155,2832
10539,19,145,2832
10540,20,-300,2832
10541,18,135,2833
10542,19,-25,2833
10543,20,-110,2833
10544,18,85,2834
10545,19,115,2834
10546,20,-200,2834
10547,18,-85,2835
10548,19,115,2835
10549,20,-30,2835
10550,18,185,2836
10551,19,-150,2836
10552,20,-35,2836
10553,18,185,2837
10554,19,-150,2837
10555,20,-35,2837
10556,18,55,2838
10557,19,345,2838
10558,20,-400,2838
10559,18,355,2839
10560,19,-155,2839
10561,20,-200,2839
10562,18,-125,2840
10563,19,150,2840
10564,20,-25,2840
10565,18,0,2841
10566,19,0,2841
10567,20,0,2841
10568,18,225,2842
10569,19,-450,2842
10570,20,225,2842
10571,18,100,2843
10572,19,0,2843
10573,20,-100,2843
10574,18,100,2844
10575,19,0,2844
10576,20,-100,2844
10577,18,225,2845
10578,19,-225,2845
10579,20,0,2845
10580,18,115,2846
10581,19,-100,2846
10582,20,-15,2846
10583,18,115,2847
10584,19,-100,2847
10585,20,-15,2847
10586,18,325,2848
10587,19,-175,2848
10588,20,-150,2848
10589,18,0,2849
10590,19,150,2849
10591,20,-150,2849
10592,18,225,2850
10593,19,-450,2850
10594,20,225,2850
10595,18,225,2851
10596,19,0,2851
10597,20,-225,2851
10598,18,-200,2852
10599,19,455,2852
10600,20,-255,2852
10601,18,125,2853
10602,19,-250,2853
10603,20,125,2853
10604,18,350,2854
10605,20,350,2854
10606,19,2250,2854
10607,153,1,2854
10608,18,1150,2855
10609,20,-550,2855
10610,19,1950,2855
10611,153,1,2855
10612,18,850,2856
10613,20,550,2856
10614,19,1750,2856
10615,153,1,2856
10616,18,250,2857
10617,20,0,2857
10618,19,2450,2857
10619,153,1,2857
10620,18,550,2858
10621,20,0,2858
10622,19,1650,2858
10623,153,1,2858
10624,18,1150,2859
10625,20,-850,2859
10626,19,1550,2859
10627,153,1,2859
10628,18,450,2860
10629,20,250,2860
10630,19,1400,2860
10631,153,1,2860
10632,18,1050,2861
10633,20,0,2861
10634,19,2650,2861
10635,153,1,2861
10639,18,225,2863
10640,19,-125,2863
10641,20,-100,2863
10642,18,325,2864
10643,19,-250,2864
10644,20,-75,2864
10645,18,125,2865
10646,19,-250,2865
10647,20,125,2865
10648,18,125,2866
10649,19,-250,2866
10650,20,125,2866
10651,18,225,2867
10652,19,-250,2867
10653,20,25,2867
10654,183,2363,2814
10655,18,75,2868
10656,19,225,2868
10657,20,-300,2868
10658,18,55,2869
10659,19,-250,2869
10660,20,195,2869
10661,18,225,2870
10662,19,-250,2870
10663,20,25,2870
10664,18,0,2871
10665,19,20000,2871
10666,20,0,2871
10667,68,1,2871
10668,18,65,2872
10669,19,115,2872
10670,20,-180,2872
10674,18,50,2878
10675,19,-125,2878
10676,20,75,2878
10678,18,200,2885
10679,19,-100,2885
10680,20,-100,2885
10681,18,-100,2886
10682,19,200,2886
10683,20,-100,2886
10684,18,-100,2887
10685,19,-100,2887
10686,20,200,2887
10687,18,35,2888
10688,19,-70,2888
10689,20,35,2888
10690,18,50,2889
10691,19,100,2889
10692,20,-150,2889
10693,18,35,2891
10694,19,-100,2891
10695,20,65,2891
10696,18,200,2892
10697,19,0,2892
10698,20,-200,2892
10699,18,150,2893
10700,19,-100,2893
10701,20,-50,2893
10702,19,-50,2894
10703,20,-125,2894
10704,18,175,2894
10705,19,-50,2895
10706,20,-50,2895
10707,18,100,2895
10708,18,0,2896
10709,19,150,2896
10710,20,-150,2896
10711,18,130,2897
10712,19,-65,2897
10713,20,-65,2897
10714,18,65,2898
10715,19,0,2898
10716,20,-65,2898
10717,18,-50,2899
10718,19,-75,2899
10719,20,125,2899
10720,18,-50,2900
10721,19,-75,2900
10722,20,125,2900
10723,18,-50,2901
10724,19,-75,2901
10725,20,125,2901
10726,18,35,2902
10727,20,55,2902
10728,19,-90,2902
10729,18,35,2903
10730,20,55,2903
10731,19,-90,2903
10732,18,35,2904
10733,20,55,2904
10734,19,-90,2904
10735,18,50,2905
10736,19,-125,2905
10737,20,75,2905
10741,18,50,2907
10742,19,-125,2907
10743,20,75,2907
10744,18,30,2908
10745,19,-15,2908
10746,20,-15,2908
10747,18,30,2909
10748,19,-15,2909
10749,20,-15,2909
10750,18,-35,2910
10751,19,-65,2910
10752,20,100,2910
10753,18,-35,2911
10754,19,-65,2911
10755,20,100,2911
10756,18,-35,2912
10757,19,-65,2912
10758,20,100,2912
10759,18,-35,2913
10760,19,-65,2913
10761,20,100,2913
10762,18,-35,2914
10763,19,-115,2914
10764,20,150,2914
10765,18,-35,2915
10766,19,-115,2915
10767,20,150,2915
10768,18,15,2916
10769,19,-30,2916
10770,20,15,2916
10771,18,15,2917
10772,19,-30,2917
10773,20,15,2917
10774,18,15,2918
10775,19,-30,2918
10776,20,15,2918
10777,18,75,2919
10778,19,-100,2919
10779,20,25,2919
10780,18,75,2920
10781,19,-100,2920
10782,20,25,2920
10783,18,75,2921
10784,19,-100,2921
10785,20,25,2921
10786,18,-35,2922
10787,19,-115,2922
10788,20,150,2922
10789,18,0,2923
10790,19,-75,2923
10791,20,75,2923
10792,18,0,2924
10793,19,-75,2924
10794,20,75,2924
10795,18,30,2925
10796,19,-15,2925
10797,20,-15,2925
10798,18,30,2926
10799,19,-15,2926
10800,20,-15,2926
10801,18,-75,2927
10802,19,-75,2927
10803,20,150,2927
10804,18,-75,2928
10805,19,-75,2928
10806,20,150,2928
10807,18,-75,2929
10808,19,-75,2929
10809,20,150,2929
10810,18,-50,2930
10811,20,-200,2930
10812,19,250,2930
10813,18,-50,2931
10814,20,-200,2931
10815,19,250,2931
10816,18,-50,2932
10817,20,-200,2932
10818,19,250,2932
10819,18,50,2933
10820,19,-125,2933
10821,20,75,2933
10822,18,50,2934
10823,19,-125,2934
10824,20,75,2934
10825,18,50,2935
10826,19,-125,2935
10827,20,75,2935
10828,18,50,2936
10829,19,-125,2936
10830,20,75,2936
10831,18,50,2937
10832,19,-125,2937
10833,20,75,2937
10834,18,0,2938
10835,19,-75,2938
10836,20,75,2938
10837,18,0,2939
10838,19,-75,2939
10839,20,75,2939
10840,18,0,2940
10841,19,-75,2940
10842,20,75,2940
10843,18,-35,2941
10844,19,-115,2941
10845,20,150,2941
10846,18,-35,2942
10847,19,-115,2942
10848,20,150,2942
10849,18,65,2943
10850,19,-100,2943
10851,20,35,2943
10852,18,150,2944
10853,20,-150,2944
10854,19,0,2944
10855,18,35,2965
10856,19,-100,2965
10857,20,65,2965
10858,18,0,2966
10859,20,-125,2966
10860,19,125,2966
10861,18,50,2967
10862,19,100,2967
10863,20,-150,2967
10864,18,55,2890
10865,20,-55,2890
10866,19,1500,2968
10867,20,-750,2968
10868,18,-225,2968
10870,19,450,2969
10871,20,750,2969
10872,18,-225,2969
10873,19,450,2970
10874,20,-250,2970
10875,18,550,2970
10876,19,650,2971
10877,20,-250,2971
10878,18,150,2971
10879,20,-250,2972
10880,19,350,2972
10881,18,0,2972
10882,20,450,2973
10883,19,-250,2973
10884,18,500,2973
10885,20,0,2974
10886,19,450,2974
10887,18,350,2974
10888,20,-250,2975
10889,19,850,2975
10890,18,350,2975
10891,20,500,2976
10892,19,0,2976
10893,18,0,2976
10894,20,-250,2977
10895,19,850,2977
10896,18,600,2977
10897,20,-250,2978
10898,19,3250,2978
10899,18,1000,2978
10900,20,650,2979
10901,19,2350,2979
10902,18,1000,2979
10903,20,0,2980
10904,19,725,2980
10905,18,200,2980
10906,20,-250,2981
10907,19,1250,2981
10908,18,1250,2981
10909,20,1200,2982
10910,19,700,2982
10911,18,600,2982
10912,20,175,2983
10913,19,225,2983
10914,18,350,2983
10915,20,0,2984
10916,19,995,2984
10917,18,750,2984
10918,20,-250,2985
10919,19,350,2985
10920,18,1150,2985
10921,20,-250,2986
10922,19,600,2986
10923,18,600,2986
10924,20,700,2987
10925,19,500,2987
10926,18,600,2987
10927,20,300,2988
10928,19,225,2988
10929,18,100,2988
10930,20,0,2989
10931,19,650,2989
10932,18,225,2989
10933,20,350,2990
10934,19,350,2990
10935,18,350,2990
10936,20,-250,2991
10937,19,0,2991
10938,18,980,2991
10939,20,350,2992
10940,19,600,2992
10941,18,250,2992
10942,20,450,2993
10943,19,777,2993
10944,18,125,2993
10945,20,-250,2994
10946,19,1250,2994
10947,18,350,2994
10951,20,-250,2996
10952,19,2000,2996
10957,20,333,2998
10958,19,2000,2998
10959,18,500,2998
10960,20,500,2999
10961,19,2500,2999
10962,18,175,2999
10963,20,750,3000
10964,19,350,3000
10965,18,600,3000
10966,20,500,3001
10967,19,800,3001
10968,18,350,3001
10969,20,350,3002
10970,19,650,3002
10971,18,225,3002
10972,20,250,3003
10973,19,500,3003
10974,18,450,3003
10975,20,444,3004
10976,19,333,3004
10977,18,222,3004
10978,20,777,3005
10979,19,777,3005
10980,18,777,3005
10981,183,2428,2978
10982,183,2386,2998
10983,183,2343,2999
10984,183,1303,2999
10986,18,35,3006
10987,20,55,3006
10988,19,-90,3006
10989,18,35,3007
10990,19,-100,3007
10991,20,65,3007
10992,18,-100,3008
10993,19,-150,3008
10994,20,250,3008
10995,18,0,3009
10996,20,100,3009
10997,19,-100,3009
10998,18,0,3010
10999,20,100,3010
11000,19,-100,3010
11001,18,0,3011
11002,20,100,3011
11003,19,-100,3011
11004,18,0,3012
11005,20,100,3012
11006,19,-100,3012
11007,18,50,3014
11008,19,125,3014
11009,20,-175,3014
11010,18,50,3015
11011,19,125,3015
11012,20,-175,3015
11013,18,0,3016
11014,19,150,3016
11015,20,-150,3016
11016,18,0,3017
11017,19,150,3017
11018,20,-150,3017
11019,18,0,3018
11020,19,150,3018
11021,20,-150,3018
11022,18,0,3019
11023,19,150,3019
11024,20,-150,3019
11025,18,-35,3020
11026,19,-115,3020
11027,20,150,3020
11028,18,-35,3021
11029,19,-115,3021
11030,20,150,3021
11031,18,-35,3022
11032,19,-115,3022
11033,20,150,3022
11034,18,-35,3023
11035,19,-115,3023
11036,20,150,3023
11037,18,75,3024
11038,19,125,3024
11039,20,-200,3024
11040,18,75,3025
11041,19,0,3025
11042,20,-75,3025
11043,18,-50,3026
11044,19,200,3026
11045,20,-150,3026
11046,18,-50,3027
11047,19,200,3027
11048,20,-150,3027
11049,18,50,3028
11050,19,-150,3028
11051,20,100,3028
11052,18,50,3029
11053,19,-150,3029
11054,20,100,3029
11055,18,100,3030
11056,19,-65,3030
11057,20,-35,3030
11061,18,100,3032
11062,19,-65,3032
11063,20,-35,3032
11064,18,75,3033
11065,19,75,3033
11066,20,-150,3033
11067,18,135,3034
11068,19,-135,3034
11069,20,0,3034
11070,18,15,3035
11071,19,-30,3035
11072,20,15,3035
11073,18,225,3036
11074,19,-125,3036
11075,20,-100,3036
11076,18,65,3037
11077,19,65,3037
11078,20,-130,3037
11079,93,1,3026
11080,93,1,3027
11081,18,-50,3038
11082,19,200,3038
11083,20,-150,3038
11084,93,1,3038
11085,18,100,3039
11086,19,-65,3039
11087,20,-35,3039
11088,18,50,3040
11089,19,-150,3040
11090,20,100,3040
11091,18,111,3041
11092,19,222,3041
11093,20,-333,3041
11094,18,75,3042
11095,19,100,3042
11096,20,-175,3042
11097,18,95,3043
11098,19,-195,3043
11099,20,100,3043
11100,18,15,3044
11101,19,-30,3044
11102,20,15,3044
11103,18,55,3046
11104,20,105,3046
11105,19,-160,3046
11106,18,0,3045
11107,20,-100,3045
11108,19,100,3045
11112,18,120,3053
11113,19,-120,3053
11114,20,0,3053
11115,18,-100,3054
11116,19,-150,3054
11117,20,250,3054
11119,18,75,3061
11120,19,100,3061
11121,20,-175,3061
11122,18,75,3062
11123,19,100,3062
11124,20,-175,3062
11125,18,135,3063
11126,19,-35,3063
11127,20,-100,3063
11128,18,135,3064
11129,19,-35,3064
11130,20,-100,3064
11131,18,135,3065
11132,19,-35,3065
11133,20,-100,3065
11134,19,75,2946
11135,20,-75,2946
11136,19,75,2945
11137,20,-75,2945
11138,18,35,2948
11139,19,-100,2948
11140,20,65,2948
11141,18,35,2949
11142,19,-100,2949
11143,20,65,2949
11144,18,35,2947
11145,19,-100,2947
11146,20,65,2947
11147,18,35,3050
11148,19,-100,3050
11149,20,65,3050
11150,18,75,2955
11151,19,-75,2955
11152,18,75,2956
11153,19,-75,2956
11154,18,75,2954
11155,19,-75,2954
11156,18,75,3013
11157,19,-75,3013
11158,19,-50,3049
11159,20,50,3049
11160,18,75,2964
11161,19,-100,2964
11162,20,25,2964
11163,18,150,2961
11164,20,-150,2961
11165,18,0,2953
11166,19,100,2953
11167,20,-100,2953
11168,18,0,3051
11169,19,100,3051
11170,20,-100,3051
11171,18,0,2952
11172,19,100,2952
11173,20,-100,2952
11174,18,0,2960
11175,19,100,2960
11176,20,-100,2960
11177,18,75,2963
11178,19,125,2963
11179,20,-200,2963
11180,18,75,2962
11181,19,125,2962
11182,20,-200,2962
11183,18,75,2950
11184,19,0,2950
11185,20,-75,2950
11186,18,-75,3047
11187,19,0,3047
11188,20,75,3047
11189,18,-75,2957
11190,19,0,2957
11191,20,75,2957
11192,18,-75,2958
11193,19,0,2958
11194,20,75,2958
11195,18,150,2959
11196,19,-50,2959
11197,20,-100,2959
11198,18,20,3066
11199,19,-40,3066
11200,20,20,3066
11201,18,75,3067
11202,19,-150,3067
11203,20,75,3067
11204,162,1,3068
11205,19,1000,3068
11206,18,500,3068
11207,20,-500,3068
11212,162,1,3070
11213,19,800,3070
11214,18,800,3070
11215,20,0,3070
11216,162,1,3071
