Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
2242.0244,4732.5728,146.6598,9065,870,0,2326,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9066,870,0,2327,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9067,870,0,2328,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9068,870,0,2330,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9069,870,0,2331,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9070,870,0,2332,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9071,870,0,2333,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9072,870,0,2334,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9073,870,0,2335,0,0,200,175,50,5.347,1,0,4740,0
2242.0244,4732.5728,146.6598,9074,870,0,2336,0,0,200,175,50,5.347,1,0,4740,0
-1900.3663,1052.6754,-4.399043,9075,870,0,2337,0,0,30,30,20,5.361,1,0,4696,0
1494.8351,1000.6389,38.045433,9078,1131,0,0,0,0,10,15,15,6.207,1,0,4697,0
2324.4844,-4215.7725,15.780993,9079,1099,0,0,0,0,90,40,30,5.075,1,0,4698,0
-1814.9375,1053.2257,-31.72836,9081,870,0,2339,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9082,870,0,2340,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9083,870,0,2341,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9084,870,0,2342,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9085,870,0,2343,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9086,870,0,2344,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9087,870,0,2345,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9088,870,0,2346,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9089,870,0,2347,0,0,100,100,80,0,1,0,4739,0
-1814.9375,1053.2257,-31.72836,9090,870,0,2348,0,0,100,100,80,0,1,0,4739,0
1494.8351,1000.6389,38.045433,9091,1131,0,0,0,0,10,15,15,6.207,1,0,4700,0
1494.8351,1000.6389,38.045433,9092,1131,0,0,0,0,10,15,15,6.207,1,0,4701,0
1494.8351,1000.6389,38.045433,9093,1131,0,0,0,0,10,15,15,6.207,1,0,4702,0
1403.9757,-4664.3696,34.359894,9094,1,0,0,0,16.4207,0,0,0,0,0,0,4703,0
1335.4913,-4750.259,26.191654,9095,1,0,0,0,26.6417,0,0,0,0,0,0,4704,0
1418.0087,-4908.6196,12.110053,9096,1,0,0,0,16.4207,0,0,0,0,0,0,4705,0
1126.1406,903.8368,404.10135,9097,1144,0,0,0,5,0,0,0,0,0,81,4708,0
-784.55554,-4943.047,22.246325,9098,1,0,0,0,11,0,0,0,0,0,0,4709,0
-784.55554,-4943.047,22.246325,9099,1,0,2282,0,11,0,0,0,0,0,0,4710,0
1445.5955,388.467,548.01624,9100,870,0,0,0,7.5,0,0,0,0,0,0,4714,0
3594.092,2027.9618,958.8665,9102,870,0,2350,0,0,38.5,15.4,20,6.062,1,0,4726,0
3597.0227,2059.4185,982.78766,9103,870,0,2350,0,0,24.38,35.28,25,5.106,1,0,4726,0
3574.1667,2109.2656,1012.293,9104,870,0,2350,0,0,38.88,21.89,30,5.776,1,0,4726,0
3614.8333,2103.4705,1001.2953,9105,870,0,2350,0,0,38.88,21.89,30,6.203,1,0,4726,0
3598.1848,2138.5781,1023.5117,9106,870,0,2350,0,0,61.15,33.26,30,6.056,1,0,4726,0
3538.4636,2160.9236,1029.7329,9107,870,0,2350,0,0,61.52,48.72,30,0.883,1,0,4726,0
3473.7466,2156.3784,1060.0377,9108,870,0,2350,0,0,49.66,32.77,40,0.883,1,0,4726,0
1534.5817,1008.3281,39.131702,9110,1131,0,0,0,0,55,95,35,0.09989,1,0,4728,0
6824.4126,5944.1206,253.0084,9112,1116,0,0,0,17.5037,0,0,0,0,0,0,4730,0
2454.6025,-4075.9602,9.039534,9113,1099,0,0,0,10,0,0,0,0,0,0,4734,0
2328.804,-4170.7676,-48.70091,9114,1099,0,0,0,0,750,900,100,5.406,1,0,4736,0
2169.8923,-4230.394,8.877339,9115,1099,0,0,0,4,0,0,0,5.075,0,0,4737,0
2169.7222,-4230.8853,9.784728,9116,1099,0,0,0,0,50,20,5,1.44,1,0,4738,0
943.2899,305.14932,506.14062,9117,870,0,0,0,1.31545,0,0,0,0,0,0,4743,0
2164.4446,-4222.0923,16.809605,9119,1099,0,0,0,0,5,5,5,0,1,0,4752,0
2342.9426,-4134.309,12.723028,9120,1099,0,0,0,0,90,40,26,5.075,1,0,4754,0
841.7257,1091.8368,356.62552,9121,1144,0,0,0,3,0,0,0,0,0,48,4758,0
737.8941,-501.30902,440.15668,9122,870,0,0,0,0,20,20,14.14,0,1,0,4762,0
2464.4426,-4094.7395,9.03997,9131,1099,0,0,0,5,0,0,0,5.075,0,0,4768,0
2462.9236,-4081.0972,9.040776,9132,1099,0,0,0,5,0,0,0,5.075,0,0,4769,0
2465.54,-4102.014,15.137826,9133,1099,0,0,0,5,0,0,0,5.075,0,0,4769,0
1461.3455,1090.316,50.365166,9134,1131,0,0,0,0,55,55,15,5.87,1,0,4728,0
1387.3698,1069.7327,52.073574,9135,1131,0,0,0,0,55,55,25,5.513,1,0,4728,0
1350.7604,1006.1702,59.763992,9136,1131,0,0,0,0,55,55,25,2.786,1,0,4728,0
1466.625,943.4809,49.971333,9137,1131,0,0,0,0,55,55,15,5.732,1,0,4728,0
2328.8801,-4211.5225,11.320073,9138,1099,0,0,0,15,0,0,0,0,0,0,4776,0
2462.9236,-4104.8926,10.621922,9141,1099,0,0,0,0,40,20,5,4.798,1,0,4738,0
2167.4219,-4234.6704,14.344862,9142,1099,0,0,0,15,0,0,0,0,0,0,4777,0
2342.9426,-4134.309,22.948498,9144,1099,0,0,0,0,90,40,16,5.075,1,0,4779,0
2324.4705,-4215.799,24.2154,9145,1099,0,0,0,0,90,40,15,2.051,1,0,4779,0
2321.9966,-4210.9204,15.879654,9146,1099,0,0,0,0,12,40,10,5.326,1,0,4779,0
1599.9149,1066.2014,0,9147,1131,0,0,0,0,1000,1000,25,0,1,0,3586,0
2313.9758,-4193.9653,8.053524,9148,1099,0,0,0,5,0,0,0,0,0,0,4792,0
2352.5625,-4160.4707,5.7248263,9149,1099,0,0,0,5,0,0,0,0,0,0,4792,0
679.4323,666.9965,5.24942,9153,529,0,0,0,0,50,50,20,5.612,1,0,4798,1
1321.474,1325.3264,10.623198,9154,529,0,0,0,0,50,50,20,3.891,1,0,4799,1
1382.7014,-750.19794,62.735706,9157,628,0,0,0,0,49.88,232.3,159.1,3.15,1,0,2392,0
204.28645,-833.0035,48.564533,9158,628,0,0,0,0,49.88,232.3,159.1,3.144,1,0,2395,0
-94.02952,375.50348,135.58322,9159,1105,0,0,0,4,0,0,0,0,0,0,4820,0
-239.42361,624.566,135.61649,9160,1105,0,0,0,4,0,0,0,0,0,0,4821,0
96.40452,426.0729,111.34691,9161,1105,0,0,0,4,0,0,0,0,0,0,4830,0
-429.4809,581.35767,110.95921,9162,1105,0,0,0,4,0,0,0,0,0,0,4833,0
1437.8577,1010.3038,34.197403,9167,1131,0,0,0,0,2.5,2.5,15,5.875,1,0,4840,0
1437.8577,1010.3038,34.197403,9168,1131,0,0,0,0,2.5,2.5,15,5.875,1,0,4841,0
2121.611,-4740.9375,142.72743,9169,1043,1,0,0,0,20,170,80,0.05909,1,0,3120,0
1945.5834,-4747.7173,141.88374,9170,1043,1,0,0,0,20,170,80,0.05909,1,0,3120,0
2039.6233,-4826.9946,145.38641,9171,1043,1,0,0,0,20,170,80,4.766,1,0,3120,0
2028.0122,-4663.913,148.5389,9172,1043,1,0,0,0,20,170,80,4.766,1,0,3120,0
16473.164,16373.804,69.444435,9173,451,0,0,0,0,14.14,14.14,14.14,0.1416,1,0,4842,0
16497.334,16374.351,69.44444,9174,451,0,0,0,0,14.14,14.14,14.14,0,1,0,4843,0
7525.626,5518.008,110.94334,9175,1116,0,0,0,19.8477,0,0,0,0,0,0,4845,0
1252.9913,-767.3785,48.91625,9176,628,0,0,0,0,210,180,50,0,1,0,4851,0
326.05728,-832.63196,48.91625,9178,628,0,0,0,0,180,140,50,0.0004075,1,0,4852,0
2019.8629,-5541.502,-305.3,9179,1136,0,0,0,0,250,33.2,5,5.304,1,0,4853,0
892.5851,-2672.6338,200.18405,9185,870,1,0,0,0,120,150,60,5.949,1,0,4882,0
-1814.9375,1053.2257,-31.72836,9186,870,1,0,0,0,100,100,80,0,1,0,4884,0
3795.4548,533.69617,639.00714,9187,870,1,0,0,0,125,125,150,0,1,0,4883,0
2242.0244,4732.5728,146.6598,9188,870,1,0,0,0,200,175,50,5.347,1,0,4885,0
1958.0192,-5537.264,-308.84915,9189,1136,0,0,0,3.75,0,0,0,0,0,0,4887,0
1988.3541,-5544.165,-308.59903,9190,1136,0,0,0,3.25,0,0,0,0,0,0,4887,0
2027.9305,-5592.8267,-304.96042,9194,1136,0,0,0,3.5,0,0,0,3.142,0,0,4891,0
6111.9165,4510.693,-141.53845,9196,1098,0,0,0,0,80,40,40,2.68,1,0,4061,0
6187.547,4480.2666,-163.74362,9197,1098,0,0,0,0,100,50,60,5.822,1,0,4061,0
7434.488,5712.6797,75.142166,9198,1116,1,0,0,20,0,0,0,0,0,0,4895,0
7067.2915,5029.4272,112.97174,9205,1116,0,0,0,0,70.51,19.25,33.39,5.838,1,0,4904,0
7183.0337,5491.7334,107.29379,9208,1116,1,0,0,17.4184,0,0,0,2.964,0,0,4942,0
-347.93402,-5168.4185,7.702762,9211,870,0,0,0,8,0,0,0,0,0,0,4944,0
1204.3368,-5113.3906,-289.9396,9214,1136,0,0,0,240,0,0,0,0,0,0,4839,0
2036.4584,-5605.0503,-304.63547,9216,1136,0,0,0,3.5,0,0,0,0,0,0,4891,0
-685.13715,-4519.2363,-74.63616,9222,870,0,0,0,20,0,0,0,0,0,107,4991,0
1956.0035,-5608.608,-427,9225,1136,0,0,0,0,350,375,200,2.14,1,0,4999,0
1973.8004,-5538.7847,-304.4739,9236,1136,0,0,0,4.5,0,0,0,0,0,0,4887,0
2052.6753,-5549.347,-304.31033,9238,1136,0,0,0,3.5,0,0,0,0,0,0,4891,0
2071.7432,-5579.068,-304.06088,9239,1136,0,0,0,4,0,0,0,0,0,0,4891,0
1936.2673,-5540.58,-307.3395,9240,1136,0,0,0,3.75,0,0,0,0,0,0,4887,0
1945.7622,-5537.059,-306.9164,9241,1136,0,0,0,3.25,0,0,0,0,0,0,4887,0
6583.8257,4014.0625,108.35813,9242,1116,0,0,0,10,0,0,0,0,0,0,5025,0
1440.3212,235.70833,290.55795,9244,1136,0,0,0,0,25,30,25,1.545,1,0,5068,0
1244.8403,598.9167,325.8603,9245,870,0,0,0,0,14.14,20,25,2.307,1,0,5026,0
778.36285,967.6441,374.4047,9247,1136,0,0,0,0,85,100,40,0.2144,1,0,5027,0
1921.2692,-5527.655,-295.84058,9250,1136,0,0,0,6,0,0,0,0,0,0,5036,0
1893.5486,-5545.6597,-294.25803,9251,1136,0,0,0,6,0,0,0,0,0,0,5036,0
1907.0625,-5536.5454,-297.5861,9252,1136,0,0,0,6,0,0,0,0,0,0,5036,0
1902.3524,-5563.6895,-307.73477,9253,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1886.3716,-5587.8853,-309.5685,9254,1136,0,0,0,4.4,0,0,0,0,0,0,5040,0
1878.1476,-5595.1147,-307.16986,9255,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1885.3004,-5607.6597,-307.78867,9256,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1894.4879,-5573.436,-303.45084,9257,1136,0,0,0,4,0,0,0,0,0,0,5040,0
2074.1824,-5620.134,-297.01663,9258,1136,0,0,0,0,40,30,80,3.706,1,0,4999,0
1974.1997,-5473.672,-297.01663,9259,1136,0,0,0,0,37.5,29,80,3.706,1,0,4999,0
796.9097,-1806.6598,3.523831,9260,1116,0,2572,0,15,0,0,0,0,0,69,5055,0
1040.7656,-1738.3334,-0.60593,9261,1116,0,2572,0,15,0,0,0,0,0,69,5056,0
1191.5729,-1306.8281,-10.414076,9262,1116,0,2572,0,15,0,0,0,0,0,69,5057,0
1433.6771,-1391.1267,-9.391751,9263,1116,0,2572,0,15,0,0,0,0,0,69,5058,0
1956.9774,-5607.358,-309.32693,9264,1136,0,0,0,0,0,0,0,0,3,6085,5064,0
805.0278,838.69794,385.81808,9267,1136,0,0,0,0,25,14.14,30,0.2234,1,0,5069,0
1828.1545,-4382.6113,-4.3011694,9271,1136,0,0,0,0,37.9,15.62,10,5.205,1,0,5072,0
1621.3229,-4368.2554,25.234966,9272,1136,0,0,0,0,15.3,4.641,10,5.205,1,0,5074,0
1817.8368,-4524.5244,23.286415,9273,1136,0,0,0,0,61.14,24.32,10,4.917,1,0,5075,0
1657.0087,-5634.7256,-309.01566,9274,1136,0,0,0,0,10,30,200,0.5934,1,0,5076,0
1508.882,-5735.3594,-308.98624,9275,1136,0,0,0,0,10,30,200,0.5934,1,0,5076,0
1580.9966,-4346.191,21.278347,9278,1136,0,0,0,0,40.6,28.04,10,5.662,1,0,5080,0
1490.2899,-4420.8315,24.090164,9280,1136,0,0,0,0,38.07,11.6,10,4.855,1,0,5086,0
1098.7952,-5396.139,-349.7607,9282,1136,0,0,0,0,100,250,30,3.011,1,0,5087,0
946.92883,-5616.2603,-416.45996,9283,1136,0,0,0,0,450,200,75,3.011,1,0,5087,0
1051.1459,-5869.3213,-317.88718,9284,1136,0,0,0,0,175,175,150,3.011,1,0,5087,0
6460.58,5003.4243,59.231007,9285,1116,0,0,0,0,55.25,67.07,44.48,0.319,1,0,5101,0
1671.1649,-5675.0225,-299.23825,9286,1136,0,0,0,0,14.14,14.14,8,3.678,1,0,5103,0
1646.158,-5704.627,-295.31903,9287,1136,0,0,0,0,14.14,14.14,8,2.673,1,0,5103,0
1577.0695,-5750.58,-295.32697,9288,1136,0,0,0,0,14.14,14.14,8,1.653,1,0,5103,0
1540.0521,-5763.2847,-299.25726,9289,1136,0,0,0,0,14.14,14.14,8,0.6344,1,0,5103,0
1495.0017,-5694.8735,-299.2399,9290,1136,0,0,0,0,14.14,14.14,8,0.6344,1,0,5103,0
1519.3629,-5665.394,-295.33517,9291,1136,0,0,0,0,14.14,14.14,8,5.843,1,0,5103,0
1588.6354,-5618.8735,-295.33026,9292,1136,0,0,0,0,14.14,14.14,8,4.813,1,0,5103,0
1625.6024,-5606.7446,-299.2511,9293,1136,0,0,0,0,14.14,14.14,8,3.745,1,0,5103,0
-54.727432,836.03644,165.91722,9299,1105,0,0,0,0,45,45,45,0.0004075,1,0,5144,0
877.57117,-2720.0747,192.1645,9300,960,0,0,0,0,51.8,76.18,14.14,5.969,1,0,5027,0
-275.67014,165.07466,169.61465,9301,1105,0,0,0,0,38,55,45,3.142,1,0,5145,0
137.82292,411.26215,116.988,9302,1105,0,0,0,0,35,70,50,3.013,1,0,5146,0
-465.27432,586.1667,112.21128,9303,1105,0,0,0,0,35,70,50,2.974,1,0,5147,0
-876.4149,-5268.955,3.284903,9304,870,0,0,0,8.21934,0,0,0,0,0,0,5148,0
-192.19444,-4912.8037,15.824055,9307,870,0,0,0,10.4996,0,0,0,0,0,0,5150,0
-139.40625,-5663.8784,236.8088,9308,870,0,0,0,14.8308,0,0,0,0,0,0,5151,0
841.1476,874.6024,379.9112,9316,1136,0,0,0,0,20.75,37.82,20,3.35,1,0,5175,0
1671.7396,-5624.8926,-306.7397,9320,1136,0,0,0,20,0,0,0,0,0,0,5179,0
1434.5695,390.1389,548.0794,9321,870,0,0,0,0,31.94,35.12,37.19,0.727,1,0,5180,0
5830.1484,3637.0955,120.89651,9330,1116,0,0,0,0,24.07,26.68,20,5.365,1,0,5191,0
-260.85416,586.809,167.54778,9333,1157,0,0,0,0,10,10,10,0,1,0,5198,0
1813.0538,-4801.309,-255.80186,9344,1136,0,0,0,0,10,45,10,2.159,1,0,5226,0
1989.0469,-4901.6753,-209.62692,9346,1136,0,0,0,0,5,20,10,0.6084,1,0,5227,0
1321.6997,-5031.5156,-290.9846,9347,1136,0,0,0,0,60,20,50,5.276,1,0,5229,0
-611.0052,-4994.021,-6.277342,9349,1161,0,0,0,3,0,0,0,0,0,48,5233,0
1802.4497,-4939.6875,-248.79018,9352,1136,0,0,0,0,10,14,10,0.5992,1,0,5238,0
1806.0209,-5038.432,-248.97032,9353,1136,0,0,0,0,10,55,10,5.387,1,0,5239,0
2018.6267,-4966.5903,-248.79959,9354,1136,0,0,0,0,5,20,10,0.6028,1,0,5243,0
1440.8385,306.52777,289.20035,9355,1136,0,0,0,0,28,16,30,0,1,0,5245,0
1438.2135,452.09723,245.93031,9356,1136,0,0,0,0,250,40,100,0,1,0,5246,0
1387.7101,-4709.703,30.57731,9357,1136,0,0,0,0,200,100,141.4,0.1834,1,0,5249,0
1461.3976,-4805.5415,82.460205,9358,1136,0,0,0,0,40,40,30,5.895,1,0,5250,0
1364.3993,-4840.335,84.843475,9359,1136,0,0,0,0,43,43,30,5.628,1,0,5250,0
1361.4827,-4839.2466,71.85421,9360,1136,0,0,0,0,38,38,100,5.364,1,0,5251,0
1462.8872,-4804.1494,68.460236,9361,1136,0,0,0,0,39,39,100,5.895,1,0,5251,0
1914.8108,-5550.2554,-308.69672,9371,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1144.9548,-5648.613,-297.7831,9374,1136,0,0,0,0,40,185,30,3.045,1,0,5285,0
837.28644,-2408.0227,96.24848,9375,1116,0,2572,0,0,52.06,16.89,14.14,4.688,1,0,5289,0
-509.2795,-4962.934,2.0755095,9381,870,0,0,0,0,11,8,5,0,1,0,5316,0
940.48267,-2690.8386,99.3355,9382,1116,0,2572,0,0,67.25,20.71,14.14,5.994,1,0,5317,0
998.8368,-2761.6858,99.3355,9383,1116,0,2572,0,0,33.8,15.79,14.14,5.136,1,0,5317,0
2145.0244,1534.9045,341.23282,9384,1,1,0,0,5,0,0,0,0,0,0,5318,0
919.783,-2719.0815,99.33549,9385,1116,0,2572,0,0,33.02,15.41,14.14,6.018,1,0,5322,0
951.32117,-2794.0696,99.3355,9386,1116,0,2572,0,0,36.74,11.55,14.14,5.101,1,0,5323,0
1046.007,-2595.448,99.715004,9387,1116,0,2572,0,0,117.1,16.8,14.14,3.833,1,0,5324,0
745.0868,-2351.7136,94.90414,9388,1116,0,2572,0,0,112.4,13.08,14.14,0.007107,1,0,5325,0
921.6823,-2624.25,100.88698,9399,1116,0,2572,0,0,170.8,20.26,14.14,6.271,1,0,5324,0
-8498.781,1110.6528,17.962214,9401,1136,0,0,0,0,250,150,25,0,1,0,5338,0
1983.7882,-5053.788,-253.61372,9402,1136,0,0,0,0,30,25,10,5.321,1,0,5339,0
211.75348,-501.89062,-5.30455,9403,1116,0,0,0,6.42572,0,0,0,0,0,0,5341,0
1321.6632,-4664.7725,25.610819,9406,1136,0,0,0,0,22.79,55.91,14.14,0,1,0,5345,0
1972.342,-5185.849,-272.1762,9410,1136,0,0,0,0,15,60,10,0.6023,1,0,5353,0
1089.5834,-5738.396,-317.59967,9412,1136,0,0,0,0,0,0,0,0,3,6662,5360,0
1825.5295,-5284.099,-274.51834,9413,1136,0,0,0,0,15,80,10,0.6107,1,0,5357,0
-186.75348,-5371.6753,123.07769,9414,870,0,0,0,0,230,320,100,4.515,1,0,5358,0
-651.29517,-5018.729,-6.2773438,9415,870,0,0,0,0,180,240,100,4.714,1,0,5359,0
1030.1146,-5731.6006,-317.63538,9416,1136,0,0,0,0,0,0,0,0,3,6674,5360,0
1117.2952,-5682.4478,-317.59683,9417,1136,0,0,0,0,0,0,0,0.0355,3,6675,5360,0
1126.408,-5606.2935,-317.60236,9418,1136,0,0,0,0,0,0,0,0,3,6676,5360,0
1115.8854,-5546.932,-317.63882,9419,1136,0,0,0,0,0,0,0,0,3,6677,5360,0
1055.6545,-5539.5728,-317.6784,9420,1136,0,0,0,0,0,0,0,0,3,6678,5360,0
1021.7188,-5673.618,-317.55798,9421,1136,0,0,0,0,0,0,0,0,3,6679,5360,0
1029.5348,-5598.085,-317.57642,9422,1136,0,0,0,0,0,0,0,0,3,6680,5360,0
-250.57986,-179.34029,81.18289,9425,1116,0,0,0,20.4353,0,0,0,0.6851,0,0,5362,0
1525.8438,-353.39062,5.037892,9432,1116,0,0,0,25.3429,0,0,0,0,0,0,5368,0
-0.6354167,-203.36111,90.87657,9433,1116,0,0,0,18.221,0,0,0,0,0,0,5367,0
-154.23785,-28.973959,92.158875,9435,1116,0,0,0,24.6493,0,0,0,0,0,0,5370,0
7186.252,6116.0356,106,9436,1116,0,0,0,0,125,125,10,0,1,0,5371,0
1229.1649,-4418.1895,23.249619,9438,1136,0,0,0,80,0,0,0,0,0,0,5377,0
1619.4688,-4602.983,-66.70558,9440,1136,0,0,0,0,61.74,27.54,20,5.272,1,0,5399,0
-522.3889,-4962.9653,2.0559626,9444,870,0,0,0,0,14,12,10,0,1,0,5407,0
-520.38367,-5008.769,2.0559895,9445,870,0,0,0,0,17,12,10,0,1,0,5409,0
-518.6389,-5046.5034,2.0559895,9446,870,0,0,0,0,20,12,10,0,1,0,5410,0
-520.36456,-5062.5522,2.0559895,9448,870,0,0,0,0,17,12,10,0,1,0,5412,0
-519.8264,-5076.5034,2.0559895,9449,870,0,0,0,0,18,12,10,0,1,0,5413,0
-559.7743,-5110.905,2.0559895,9450,870,0,0,0,0,12,13,10,0,1,0,5414,0
-728.7934,-5113.0557,2.0559895,9451,870,0,0,0,0,12,17,10,0,1,0,5415,0
-778.53125,-5086.2397,2.0559895,9452,870,0,0,0,0,15,12,10,0,1,0,5416,0
-780.4948,-5071.6494,2.0559895,9453,870,0,0,0,0,19,12,10,0,1,0,5417,0
-775.783,-4945.8037,2.0559895,9454,870,0,0,0,0,10,12,10,0,1,0,5418,0
-755.7014,-4922.116,2.0559895,9455,870,0,0,0,0,12,12,10,0,1,0,5419,0
-721.5382,-4921.3403,2.0559845,9456,870,0,0,0,0,12,16,10,0,1,0,5420,0
-688.36456,-4921.6094,2.0559726,9457,870,0,0,0,0,12,15,10,0,1,0,5421,0
-579.809,-4920.4395,2.0559626,9458,870,0,0,0,0,12,16,10,0,1,0,5422,0
-520.46704,-4946.163,2.055961,9459,870,0,0,0,0,16,12,10,0,1,0,5423,0
-648.29517,-5017.729,-6.277344,9482,870,0,0,0,0,170,238,100,4.714,1,0,5442,0
1884.1528,-5607.436,-316.26944,9486,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1878.0017,-5594.941,-315.13184,9487,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1893.7778,-5573.0156,-314.0705,9488,1136,0,0,0,4,0,0,0,0,0,0,5040,0
1901.9358,-5563.4097,-315.87668,9489,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
1885.0435,-5587.5884,-319.4015,9490,1136,0,0,0,4.4,0,0,0,0,0,0,5040,0
1914.4305,-5549.651,-316.7796,9491,1136,0,0,0,3.5,0,0,0,0,0,0,5040,0
2027.4635,-5593.4985,-311.89612,9492,1136,0,0,0,3.5,0,0,0,3.142,0,0,4891,0
2036.0052,-5605.887,-311.8962,9493,1136,0,0,0,3.5,0,0,0,0,0,0,4891,0
2053.4167,-5548.4673,-313.2005,9494,1136,0,0,0,3.5,0,0,0,0,0,0,4891,0
2072.3472,-5579.186,-313.20102,9495,1136,0,0,0,4,0,0,0,0,0,0,4891,0
1921.4462,-5527.8853,-309.14792,9496,1136,0,0,0,6,0,0,0,0,0,0,5036,0
1893.6528,-5547.087,-307.8388,9497,1136,0,0,0,6,0,0,0,0,0,0,5036,0
1907.4567,-5537.6787,-309.14764,9498,1136,0,0,0,6,0,0,0,0,0,0,5036,0
1958.5435,-5537.3228,-316.38702,9499,1136,0,0,0,3.75,0,0,0,0,0,0,4887,0
1988.7153,-5543.644,-317.10355,9500,1136,0,0,0,3.25,0,0,0,0,0,0,4887,0
1973.8923,-5537.962,-314.64566,9501,1136,0,0,0,4.5,0,0,0,0,0,0,4887,0
1945.8611,-5536.2603,-315.41693,9502,1136,0,0,0,3.25,0,0,0,0,0,0,4887,0
1936.3524,-5540.1616,-315.06525,9503,1136,0,0,0,3.75,0,0,0,0,0,0,4887,0
1400.1077,-368.22223,7.172755,9505,1116,0,0,0,33.4421,0,0,0,0,0,0,5467,0
-509.8559,-5345.491,124.97038,9509,870,0,0,0,0,18.27,6.629,10,4.847,1,0,5469,0
1527.4479,-3848.4114,36.438004,9518,1136,0,0,0,10,0,0,0,0,0,0,5486,0
1546.658,-5657.78,-250.49466,9519,1136,0,0,0,10,0,0,0,0,0,0,5486,0
954.0417,-5701.2397,-300.03824,9520,1136,0,0,0,10,0,0,0,0,0,0,5486,0
-8480.058,1207.1615,5.274238,9521,1136,0,0,0,10,0,0,0,0,0,0,5486,0
5593.4297,3516.5676,110.0358,9525,1116,1,0,0,70.9542,0,0,0,0,0,0,6186,0
1996.5903,-884.98785,-2.842119,9530,1116,1,0,0,13.7593,0,0,0,0,0,0,5490,0
1408.4254,418.89062,548.05383,9531,870,0,2623,0,10,0,0,0,0,0,0,5511,0
1457.5817,-370.7934,5.617465,9533,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
1503.7188,-372.0764,5.7015347,9534,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
1601.776,-415.6771,16.251469,9535,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
1716.2673,-468.6684,20.137497,9536,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
1843.5677,-698.2344,8.499051,9537,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
1879.3733,-762.9583,4.8472257,9539,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
1946.599,-780.2101,4.1066656,9540,1116,0,0,0,16.6539,0,0,0,0,0,0,5513,0
6150.9834,5005.8726,136.43301,9554,1116,0,0,0,17.0954,0,0,0,0,0,0,5522,0
6143.2207,5084.402,133.17973,9555,1116,0,0,0,0,73.98,12.55,14.14,0.2515,1,0,5523,0
1683.5156,-5486.25,-276.2059,9563,1136,0,0,0,0,15,50,40,2.521,1,0,5342,0
-161.22842,79.084755,-46.0543,9564,48,0,0,0,10,0,0,0,0,0,0,5528,0
6117.608,5059.087,134.09613,9565,1116,0,0,0,8.04154,0,0,0,0,0,0,5529,0
6759.471,5703.8145,325.2368,9566,1116,0,2677,0,30,0,0,0,0.2924,0,0,5530,0
6442.251,3057.5227,304.80206,9571,1116,0,0,0,30,0,0,0,0,0,0,5536,0
7071.608,2984.2979,178.92174,9575,1116,0,0,0,20,0,0,0,0,0,0,5539,0
6327.9688,5442.415,150.30511,9581,1116,1,0,0,0,30.14,100.1,215.1,0.3655,1,0,5541,0
2085.3281,1635.0399,60.21881,9587,47,0,0,0,0,200,200,25,3.973,1,229,5556,0
7007.809,2976.132,195.26859,9593,1116,0,4182,0,0,15.66,96.56,14.14,0,1,0,5574,0
6931.2676,2978.6182,214.79395,9594,1116,0,4182,0,0,15.66,96.56,14.14,0,1,0,5575,0
6830.383,3020.3586,223.42061,9595,1116,0,4182,0,0,15.66,96.56,14.14,5.526,1,0,5577,0
