ID,TraitDefinitionID,MaxRanks,NodeEntryType,TraitSubTreeID
124543,129381,1,8,0
124544,129382,10,7,0
124545,129383,1,8,0
124546,129384,1,8,0
124547,129385,1,8,0
124548,129386,1,8,0
124549,129387,1,8,0
124550,129388,1,8,0
124551,129389,1,8,0
124552,129390,1,8,0
124553,129391,1,8,0
124554,129392,40,7,0
124555,129393,1,8,0
124556,129394,1,8,0
124557,129395,1,8,0
124558,129396,1,8,0
124559,129397,1,8,0
124560,129398,1,8,0
124561,129399,1,8,0
124562,129400,30,7,0
124563,129401,1,8,0
124564,129402,1,8,0
124565,129403,1,8,0
124566,129404,1,8,0
124567,129405,1,8,0
124568,129406,1,8,0
124569,129407,1,8,0
124570,129408,1,8,0
124571,129409,1,8,0
124572,129410,40,7,0
124573,129411,1,9,0
124574,129412,1,9,0
124575,129413,1,9,0
124576,129414,1,9,0
124577,129415,1,9,0
124578,129416,1,9,0
124579,129417,1,9,0
124580,129418,1,9,0
124617,129455,1,8,0
124618,129456,1,8,0
124619,129457,1,8,0
124620,129458,1,8,0
124621,129459,1,8,0
124622,129460,1,8,0
124623,129461,1,8,0
124624,129462,30,7,0
124625,129463,1,8,0
124626,129464,1,8,0
124627,129465,1,8,0
124628,129466,1,8,0
124629,129467,1,8,0
124630,129468,1,8,0
124631,129469,1,8,0
124632,129470,30,7,0
124633,129471,1,8,0
124634,129472,1,8,0
124635,129473,1,8,0
124636,129474,1,8,0
124637,129475,1,8,0
124638,129476,1,8,0
124639,129477,1,8,0
124640,129478,30,7,0
124641,129479,1,8,0
124642,129480,1,8,0
124643,129481,1,8,0
124644,129482,1,8,0
124645,129483,1,8,0
124646,129484,1,8,0
124647,129485,1,8,0
124648,129486,30,7,0
124649,129487,1,9,0
124650,129488,1,9,0
124651,129489,1,9,0
124652,129490,1,9,0
124653,129491,1,8,0
124654,129492,1,8,0
124655,129493,1,8,0
124656,129494,1,8,0
124657,129495,1,8,0
124658,129496,1,8,0
124659,129497,1,8,0
124660,129498,30,7,0
124661,129499,1,8,0
124662,129500,1,8,0
124663,129501,1,8,0
124664,129502,1,8,0
124665,129503,1,8,0
124666,129504,1,8,0
124667,129505,1,8,0
124668,129506,30,7,0
124669,129507,1,8,0
124670,129508,1,8,0
124671,129509,1,8,0
124672,129510,1,8,0
124673,129511,1,8,0
124674,129512,1,8,0
124675,129513,1,8,0
124676,129514,30,7,0
124677,129515,1,8,0
124678,129516,1,8,0
124679,129517,1,8,0
124680,129518,1,8,0
124681,129519,1,8,0
124682,129520,1,8,0
124683,129521,1,8,0
124684,129522,30,7,0
124685,129523,1,9,0
124686,129524,1,9,0
124687,129525,1,9,0
124688,129526,1,9,0
124689,129527,1,1,0
124690,129528,1,2,0
124691,129529,1,1,0
124692,129530,1,1,0
124693,129531,1,2,0
124694,129532,1,1,0
124748,129586,1,1,0
124749,129587,1,2,0
124750,129588,1,1,0
124751,129589,1,2,0
124752,129590,1,2,0
124753,129591,1,2,0
124754,129592,1,2,0
124755,129593,1,2,0
124756,129594,1,1,0
124757,129595,1,2,0
124758,129596,1,2,0
124759,129597,1,1,0
124760,129598,1,2,0
124761,129599,1,2,0
124762,129600,1,2,0
124763,129601,1,2,0
124764,129602,1,2,0
124765,129603,2,2,0
124766,129604,1,2,0
124767,129605,1,2,0
124768,129606,1,2,0
124769,129607,1,2,0
124770,129608,1,2,0
124771,129609,1,2,0
124772,129610,1,2,0
124773,129611,1,2,0
124774,129612,1,2,0
124775,129613,1,1,0
124776,129614,1,2,0
124777,129615,1,2,0
124778,129616,1,2,0
124779,129617,1,1,0
124780,129618,1,2,0
124781,129619,1,2,0
124782,129620,1,2,0
124783,129621,2,2,0
124784,129622,1,2,0
124785,129623,1,2,0
124786,129624,1,2,0
124787,129625,1,2,0
124788,129626,1,2,0
124789,129627,1,2,0
124790,129628,1,2,0
124791,129629,1,2,0
124792,129630,1,2,0
124793,129631,1,2,0
124794,129632,1,2,0
124795,129633,1,2,0
124804,129642,1,2,0
124805,129643,1,2,0
124806,129644,1,2,0
124807,129645,1,2,0
124808,129646,1,2,0
124809,129647,1,2,0
124810,129648,1,2,0
124811,129649,1,2,0
124812,129650,1,2,0
124813,129651,1,2,0
124814,129652,1,2,0
124815,129653,1,2,0
124816,129654,1,2,0
124817,129655,1,2,0
124818,129656,1,2,0
124819,129657,1,2,0
124820,129658,1,2,0
124821,129659,1,2,0
124822,129660,1,2,0
124823,129661,1,2,0
124824,129662,1,2,0
124825,129663,1,2,0
124826,129664,1,1,0
124827,129665,1,2,0
124828,129666,1,2,0
124829,129667,1,2,0
124830,129668,1,2,0
124831,129669,1,2,0
124832,129670,1,2,0
124833,129671,1,2,0
124834,129672,1,2,0
124835,129673,1,2,0
124836,129674,1,2,0
124837,129675,1,2,0
124838,129676,1,1,0
124839,129677,1,2,0
124840,129678,1,2,0
124841,129679,1,1,0
124842,129680,1,1,0
124843,129681,1,1,0
124844,129682,1,2,0
124845,129683,1,2,0
124846,129684,1,2,0
124847,129685,1,2,0
124848,129686,2,2,0
124849,129687,1,1,0
124850,129688,1,2,0
124851,129689,1,2,0
124852,129690,1,2,0
124853,129691,1,2,0
124854,129692,1,2,0
124855,129693,1,2,0
124856,129694,2,2,0
124857,129695,1,2,0
124858,129696,1,2,0
124859,129697,1,2,0
124860,129698,1,2,0
124861,129699,1,2,0
124862,129700,1,2,0
124863,129701,1,2,0
124864,129702,1,2,0
124865,129703,1,1,0
124866,129704,1,2,0
124867,129705,1,1,0
124868,129706,1,2,0
124869,129707,1,2,0
124870,129708,1,2,0
124871,129709,1,2,0
124872,129710,2,2,0
124873,129711,1,2,0
124874,129712,1,2,0
124875,129713,1,1,0
124876,129714,1,2,0
124877,129715,1,2,0
124878,129716,1,2,0
124879,129717,1,2,0
124880,129718,1,2,0
124881,129719,1,1,0
124882,129720,1,2,0
124883,129721,1,2,0
124884,129722,1,2,0
124885,129723,1,2,0
124886,129724,1,2,0
124887,129725,1,2,0
124888,129726,1,1,0
124889,129727,1,2,0
124890,129728,1,2,0
124891,129729,1,2,0
124892,129730,2,2,0
124893,129731,1,2,0
124894,129732,1,2,0
124895,129733,1,2,0
124896,129734,2,2,0
124897,129735,1,2,0
124898,129736,1,2,0
124899,129737,1,2,0
124900,129738,1,2,0
124901,129739,1,2,0
124902,129740,1,2,0
124903,129741,1,2,0
124904,129742,1,1,0
124905,129743,1,2,0
124906,129744,1,2,0
124907,129745,1,2,0
124908,129746,2,2,0
124909,129747,1,2,0
124910,129748,1,2,0
124911,129749,2,2,0
124912,129750,1,2,0
124913,129751,1,2,0
124914,129752,1,1,0
124915,129753,1,1,0
124916,129754,1,2,0
124917,129755,1,2,0
124918,129756,1,1,0
124919,129757,1,1,0
124920,129758,1,1,0
124921,129759,1,1,0
124922,129760,1,1,0
124923,129761,1,2,0
124924,129762,1,2,0
124925,129763,1,1,0
124926,129764,1,1,0
124927,129765,1,2,0
124928,129766,1,2,0
124929,129767,1,2,0
124930,129768,1,2,0
124931,129769,1,2,0
124932,129770,1,1,0
124933,129771,1,1,0
124934,129772,1,2,0
124935,129773,1,2,0
124936,129774,1,2,0
124937,129775,1,1,0
124938,129776,1,2,0
124939,129777,1,1,0
124940,129778,1,2,0
124941,129779,1,1,0
124942,129780,1,2,0
124943,129781,1,1,0
124944,129782,1,2,0
124945,129783,1,1,0
124946,129784,1,2,0
124947,129785,1,2,0
124948,129786,1,2,0
124949,129787,1,2,0
124950,129788,1,2,0
124951,129789,1,2,0
124952,129790,1,1,0
124953,129791,1,2,0
124954,129792,1,2,0
124955,129793,1,2,0
124956,129794,1,2,0
124957,129795,1,2,0
124958,129796,1,1,0
124959,129797,1,1,0
124960,129798,1,2,0
124961,129799,1,2,0
124962,129800,1,1,0
124963,129801,1,2,0
124964,129802,2,2,0
124965,129803,1,2,0
124966,129804,1,2,0
124967,129805,1,1,0
124968,129806,1,1,0
124969,129807,1,2,0
124970,129808,1,2,0
124971,129809,1,2,0
124972,129810,1,2,0
124973,129811,1,2,0
124974,129812,1,2,0
124975,129813,1,2,0
124976,129814,2,2,0
124977,129815,1,2,0
124978,129816,1,1,0
124979,129817,1,2,0
124980,129818,1,2,0
124981,129819,1,1,0
124982,129820,1,2,0
124983,129821,2,2,0
124984,129822,1,2,0
124985,129823,1,1,0
124986,129824,1,2,0
124987,129825,1,2,0
124988,129826,1,2,0
124989,129827,1,2,0
124990,129828,2,2,0
124991,129829,1,1,0
124992,129830,1,2,0
124993,129831,1,2,0
124994,129832,1,2,0
124995,129833,1,2,0
124996,129834,1,1,0
124997,129835,1,2,0
124998,129836,1,2,0
124999,129837,1,2,0
125000,129838,1,2,0
125001,129839,1,1,0
125002,129840,1,2,0
125003,129841,1,2,0
125004,129842,1,2,0
125005,129843,1,2,0
125006,129844,1,1,0
125007,129845,1,1,0
125008,129846,1,2,0
125009,129847,1,2,0
125010,129848,1,2,0
125011,129849,1,1,0
125012,129850,1,2,0
125013,129851,1,1,0
125014,129852,1,2,0
125015,129853,1,2,0
125016,129854,1,2,0
125017,129855,1,2,0
125018,129856,1,2,0
125019,129857,1,2,0
125020,129858,1,2,0
125021,129859,1,2,0
125022,129860,1,1,0
125023,129861,1,2,0
125024,129862,1,2,0
125025,129863,1,2,0
125026,129864,1,1,0
125027,0,1,2,65
125028,0,1,2,66
125029,129865,1,2,0
125030,129866,1,2,0
125031,129867,1,2,0
125032,129868,1,2,0
125033,129869,1,2,0
125034,129870,1,2,0
125035,129871,1,2,0
125036,129872,1,2,0
125037,129873,1,2,0
125038,129874,1,2,0
125039,129875,1,2,0
125040,129876,1,2,0
125041,129877,1,2,0
125042,129878,1,2,0
125043,129879,1,2,0
125044,0,1,2,66
125045,0,1,2,64
125046,0,1,2,65
125047,0,1,2,64
125048,129880,1,2,0
125049,129881,1,2,0
125050,129882,1,2,0
125051,129883,1,2,0
125052,129884,1,2,0
125053,129885,1,2,0
125054,129886,1,2,0
125055,129887,1,2,0
125056,129888,1,2,0
125057,129889,1,2,0
125058,129890,1,2,0
125059,129891,1,2,0
125060,129892,1,2,0
125061,129893,1,2,0
125062,129894,1,1,0
125063,129895,1,2,0
125064,129896,1,2,0
125065,129897,1,2,0
125066,129898,1,2,0
125067,129899,1,2,0
125068,129900,1,2,0
125069,129901,1,2,0
125070,129902,1,2,0
125071,129903,1,2,0
125072,129904,1,2,0
125073,129905,1,2,0
125074,129906,1,2,0
125075,129907,1,2,0
125076,129908,1,2,0
125077,129909,1,1,0
125078,129910,1,1,0
125079,129911,1,1,0
125080,129912,1,1,0
125081,129913,1,1,0
125082,129914,1,1,0
125083,129915,1,2,0
125084,129916,1,2,0
125085,129917,1,2,0
125086,129918,1,2,0
125087,129919,1,2,0
125088,129920,1,2,0
125089,129921,1,1,0
125090,129922,1,2,0
125091,129923,1,2,0
125092,129924,1,2,0
125093,129925,1,2,0
125094,129926,1,2,0
125095,129927,1,2,0
125096,129928,1,2,0
125097,129929,1,2,0
125098,129930,1,2,0
125099,129931,1,2,0
125100,129932,1,1,0
125101,129933,1,2,0
125102,129934,1,2,0
125103,129935,1,1,0
125104,129936,1,2,0
125105,129937,1,1,0
125106,129938,1,2,0
125107,129939,1,2,0
125108,129940,1,2,0
125109,129941,1,1,0
125110,129942,1,2,0
125111,129943,1,2,0
125112,129944,1,2,0
125113,129945,1,2,0
125114,129946,1,2,0
125115,129947,2,2,0
125116,129948,1,1,0
125117,129949,1,2,0
125118,129950,1,2,0
125119,129951,1,2,0
125120,129952,1,2,0
125121,129953,1,2,0
125122,129954,2,2,0
125123,129955,1,2,0
125124,129956,1,2,0
125125,129957,1,2,0
125126,129958,1,2,0
125127,129959,1,2,0
125128,129960,1,1,0
125129,129961,1,1,0
125130,129962,1,2,0
125131,129963,1,2,0
125132,129964,1,2,0
125133,129965,30,7,0
125134,129966,30,7,0
125135,129967,30,7,0
125136,129968,20,7,0
125137,129969,20,7,0
125138,129970,20,7,0
125139,129971,1,2,0
125140,129972,1,2,0
125141,129973,1,8,0
125142,129974,1,8,0
125143,129975,1,8,0
125144,129976,1,8,0
125145,129977,1,8,0
125146,129978,20,7,0
125147,129979,1,8,0
125148,129980,1,8,0
125149,129981,1,8,0
125150,129982,1,8,0
125151,129983,1,8,0
125152,129984,1,8,0
125153,129985,1,8,0
125154,129986,30,7,0
125155,129987,1,8,0
125156,129988,1,8,0
125157,129989,1,8,0
125158,129990,1,8,0
125159,129991,1,8,0
125160,129992,20,7,0
125161,129993,1,8,0
125162,129994,1,8,0
125163,129995,1,8,0
125164,129996,1,8,0
125165,129997,1,8,0
125166,129998,1,8,0
125167,129999,1,8,0
125168,130000,30,7,0
125169,130001,1,8,0
125170,130002,1,8,0
125171,130003,1,8,0
125172,130004,1,8,0
125173,130005,1,8,0
125174,130006,1,8,0
125175,130007,1,8,0
125176,130008,30,7,0
125177,130009,30,7,0
125178,130010,30,7,0
125179,130011,30,7,0
125180,130012,20,7,0
125181,130013,20,7,0
125182,130014,20,7,0
125183,130015,1,8,0
125184,130016,1,8,0
125185,130017,1,8,0
125186,130018,1,8,0
125187,130019,1,8,0
125188,130020,20,7,0
125189,130021,1,8,0
125190,130022,1,8,0
125191,130023,1,8,0
125192,130024,1,8,0
125193,130025,1,8,0
125194,130026,20,7,0
125195,130027,1,8,0
125196,130028,1,8,0
125197,130029,1,8,0
125198,130030,1,8,0
125199,130031,1,8,0
125200,130032,20,7,0
125201,130033,1,8,0
125202,130034,1,8,0
125203,130035,1,8,0
125204,130036,1,8,0
125205,130037,1,8,0
125206,130038,1,8,0
125207,130039,1,8,0
125208,130040,30,7,0
125209,130041,1,8,0
125210,130042,1,8,0
125211,130043,1,8,0
125212,130044,1,8,0
125213,130045,1,8,0
125214,130046,20,7,0
125215,130047,1,8,0
125216,130048,1,8,0
125217,130049,1,8,0
125218,130050,1,8,0
125219,130051,1,8,0
125220,130052,20,7,0
125221,130053,1,8,0
125222,130054,1,8,0
125223,130055,1,8,0
125224,130056,1,8,0
125225,130057,1,8,0
125226,130058,1,8,0
125227,130059,1,8,0
125228,130060,30,7,0
125229,130061,1,8,0
125230,130062,1,8,0
125231,130063,1,8,0
125232,130064,1,8,0
125233,130065,1,8,0
125234,130066,1,8,0
125235,130067,1,8,0
125236,130068,30,7,0
125237,130069,1,8,0
125238,130070,1,8,0
125239,130071,1,8,0
125240,130072,1,8,0
125241,130073,1,8,0
125242,130074,20,7,0
125243,130075,1,8,0
125244,130076,1,8,0
125245,130077,1,8,0
125246,130078,1,8,0
125247,130079,1,8,0
125248,130080,20,7,0
125249,130081,1,8,0
125250,130082,1,8,0
125251,130083,1,8,0
125252,130084,1,8,0
125253,130085,1,8,0
125254,130086,20,7,0
125255,130087,1,8,0
125256,130088,1,8,0
125257,130089,1,8,0
125258,130090,1,8,0
125259,130091,1,8,0
125260,130092,20,7,0
125261,130093,1,8,0
125262,130094,1,8,0
125263,130095,1,8,0
125264,130096,1,8,0
125265,130097,1,8,0
125266,130098,1,8,0
125267,130099,1,8,0
125268,130100,30,7,0
125269,130101,1,9,0
125270,130102,1,9,0
125271,130103,1,9,0
125272,130104,1,9,0
125273,130105,1,9,0
125274,130106,1,9,0
125275,130107,1,9,0
125276,130108,1,9,0
125277,130109,1,9,0
125278,130110,1,9,0
125279,130111,1,9,0
125280,130112,1,9,0
125281,130113,1,9,0
125282,130114,1,8,0
125283,130115,1,8,0
125284,130116,1,8,0
125285,130117,1,8,0
125286,130118,1,8,0
125287,130119,1,8,0
125288,130120,1,8,0
125289,130121,20,7,0
125290,130122,1,8,0
125291,130123,1,8,0
125292,130124,1,8,0
125293,130125,1,8,0
125294,130126,1,8,0
125295,130127,1,8,0
125296,130128,1,8,0
125297,130129,20,7,0
125298,130130,1,8,0
125299,130131,1,8,0
125300,130132,1,8,0
125301,130133,1,8,0
125302,130134,1,8,0
125303,130135,1,8,0
125304,130136,1,8,0
125305,130137,20,7,0
125306,130138,1,8,0
125307,130139,1,8,0
125308,130140,1,8,0
125309,130141,1,8,0
125310,130142,1,8,0
125311,130143,1,8,0
125312,130144,1,8,0
125313,130145,30,7,0
125314,130146,1,8,0
125315,130147,1,8,0
125316,130148,1,8,0
125317,130149,1,8,0
125318,130150,1,8,0
125319,130151,1,8,0
125320,130152,1,8,0
125321,130153,20,7,0
125322,130154,1,8,0
125323,130155,1,8,0
125324,130156,1,8,0
125325,130157,1,8,0
125326,130158,1,8,0
125327,130159,1,8,0
125328,130160,1,8,0
125329,130161,20,7,0
125330,130162,1,8,0
125331,130163,1,8,0
125332,130164,1,8,0
125333,130165,1,8,0
125334,130166,1,8,0
125335,130167,1,8,0
125336,130168,1,8,0
125337,130169,20,7,0
125338,130170,1,8,0
125339,130171,1,8,0
125340,130172,1,8,0
125341,130173,1,8,0
125342,130174,1,8,0
125343,130175,1,8,0
125344,130176,1,8,0
125345,130177,20,7,0
125346,130178,1,8,0
125347,130179,1,8,0
125348,130180,1,8,0
125349,130181,1,8,0
125350,130182,1,8,0
125351,130183,1,8,0
125352,130184,1,8,0
125353,130185,30,7,0
125354,130186,1,8,0
125355,130187,1,8,0
125356,130188,1,8,0
125357,130189,1,8,0
125358,130190,1,8,0
125359,130191,1,8,0
125360,130192,1,8,0
125361,130193,30,7,0
125362,130194,1,9,0
125363,130195,1,9,0
125364,130196,1,9,0
125365,130197,1,9,0
125366,130198,1,9,0
125367,130199,1,9,0
125368,130200,1,9,0
125369,130201,1,9,0
125370,130202,1,9,0
125371,130203,1,9,0
125372,130204,1,8,0
125373,130205,1,8,0
125374,130206,1,8,0
125375,130207,1,8,0
125376,130208,1,8,0
125377,130209,1,8,0
125378,130210,1,8,0
125379,130211,30,7,0
125380,130212,1,8,0
125381,130213,1,8,0
125382,130214,1,8,0
125383,130215,1,8,0
125384,130216,1,8,0
125385,130217,1,8,0
125386,130218,1,8,0
125387,130219,30,7,0
125388,130220,1,8,0
125389,130221,1,8,0
125390,130222,1,8,0
125391,130223,1,8,0
125392,130224,1,8,0
125393,130225,1,8,0
125394,130226,1,8,0
125395,130227,30,7,0
125396,130228,1,8,0
125397,130229,1,8,0
125398,130230,1,8,0
125399,130231,1,8,0
125400,130232,1,8,0
125401,130233,1,8,0
125402,130234,1,8,0
125403,130235,30,7,0
125404,130236,1,8,0
125405,130237,1,8,0
125406,130238,1,8,0
125407,130239,1,8,0
125408,130240,1,8,0
125409,130241,1,8,0
125410,130242,1,8,0
125411,130243,30,7,0
125412,130244,1,8,0
125413,130245,1,8,0
125414,130246,1,8,0
125415,130247,1,8,0
125416,130248,1,8,0
125417,130249,1,8,0
125418,130250,1,8,0
125419,130251,30,7,0
125420,130252,1,8,0
125421,130253,1,8,0
125422,130254,1,8,0
125423,130255,1,8,0
125424,130256,1,8,0
125425,130257,1,8,0
125426,130258,1,8,0
125427,130259,30,7,0
125428,130260,1,8,0
125429,130261,1,8,0
125430,130262,1,8,0
125431,130263,1,8,0
125432,130264,1,8,0
125433,130265,1,8,0
125434,130266,1,8,0
125435,130267,30,7,0
125436,130268,1,9,0
125437,130269,1,9,0
125438,130270,1,9,0
125439,130271,1,9,0
125440,130272,1,9,0
125441,130273,1,9,0
125442,130274,1,9,0
125443,130275,1,9,0
125444,130276,1,8,0
125445,130277,1,8,0
125446,130278,1,8,0
125447,130279,1,8,0
125448,130280,1,8,0
125449,130281,1,8,0
125450,130282,1,8,0
125451,130283,30,7,0
125452,130284,1,8,0
125453,130285,1,8,0
125454,130286,1,8,0
125455,130287,1,8,0
125456,130288,1,8,0
125457,130289,1,8,0
125458,130290,1,8,0
125459,130291,30,7,0
125460,130292,1,8,0
125461,130293,1,8,0
125462,130294,1,8,0
125463,130295,1,8,0
125464,130296,1,8,0
125465,130297,1,8,0
125466,130298,1,8,0
125467,130299,30,7,0
125468,130300,1,8,0
125469,130301,1,8,0
125470,130302,1,8,0
125471,130303,1,8,0
125472,130304,1,8,0
125473,130305,1,8,0
125474,130306,1,8,0
125475,130307,30,7,0
125476,130308,1,9,0
125477,130309,1,9,0
125478,130310,1,9,0
125479,130311,1,9,0
125480,130312,1,8,0
125481,130313,1,8,0
125482,130314,1,8,0
125483,130315,1,8,0
125484,130316,1,8,0
125485,130317,1,8,0
125486,130318,1,8,0
125487,130319,30,7,0
125488,130320,1,8,0
125489,130321,1,8,0
125490,130322,1,8,0
125491,130323,1,8,0
125492,130324,1,8,0
125493,130325,1,8,0
125494,130326,1,8,0
125495,130327,30,7,0
125496,130328,1,8,0
125497,130329,1,8,0
125498,130330,1,8,0
125499,130331,1,8,0
125500,130332,1,8,0
125501,130333,1,8,0
125502,130334,1,8,0
125503,130335,30,7,0
125504,130336,1,8,0
125505,130337,1,8,0
125506,130338,1,8,0
125507,130339,1,8,0
125508,130340,1,8,0
125509,130341,1,8,0
125510,130342,1,8,0
125511,130343,30,7,0
125512,130344,1,9,0
125513,130345,1,9,0
125514,130346,1,9,0
125515,130347,1,9,0
125516,130348,1,8,0
125517,130349,1,8,0
125518,130350,1,8,0
125519,130351,1,8,0
125520,130352,1,8,0
125521,130353,1,8,0
125522,130354,1,8,0
125523,130355,30,7,0
125524,130356,1,8,0
125525,130357,1,8,0
125526,130358,1,8,0
125527,130359,1,8,0
125528,130360,1,8,0
125529,130361,1,8,0
125530,130362,1,8,0
125531,130363,30,7,0
125532,130364,1,8,0
125533,130365,1,8,0
125534,130366,1,8,0
125535,130367,1,8,0
125536,130368,1,8,0
125537,130369,1,8,0
125538,130370,1,8,0
125539,130371,30,7,0
125540,130372,1,8,0
125541,130373,1,8,0
125542,130374,1,8,0
125543,130375,1,8,0
125544,130376,1,8,0
125545,130377,1,8,0
125546,130378,1,8,0
125547,130379,30,7,0
125548,130380,1,8,0
125549,130381,1,8,0
125550,130382,1,8,0
125551,130383,1,8,0
125552,130384,1,8,0
125553,130385,1,8,0
125554,130386,1,8,0
125555,130387,30,7,0
125556,130388,1,8,0
125557,130389,1,8,0
125558,130390,1,8,0
125559,130391,1,8,0
125560,130392,1,8,0
125561,130393,1,8,0
125562,130394,1,8,0
125563,130395,30,7,0
125564,130396,1,8,0
125565,130397,1,8,0
125566,130398,1,8,0
125567,130399,1,8,0
125568,130400,1,8,0
125569,130401,1,8,0
125570,130402,1,8,0
125571,130403,30,7,0
125572,130404,1,8,0
125573,130405,1,8,0
125574,130406,1,8,0
125575,130407,1,8,0
125576,130408,1,8,0
125577,130409,1,8,0
125578,130410,1,8,0
125579,130411,30,7,0
125580,130412,1,8,0
125581,130413,1,8,0
125582,130414,1,8,0
125583,130415,1,8,0
125584,130416,1,8,0
125585,130417,1,8,0
125586,130418,1,8,0
125587,130419,30,7,0
125588,130420,1,8,0
125589,130421,1,8,0
125590,130422,1,8,0
125591,130423,1,8,0
125592,130424,1,8,0
125593,130425,1,8,0
125594,130426,1,8,0
125595,130427,30,7,0
125596,130428,1,9,0
125597,130429,1,9,0
125598,130430,1,9,0
125599,130431,1,9,0
125600,130432,1,9,0
125601,130433,1,9,0
125602,130434,1,9,0
125603,130435,1,9,0
125604,130436,1,9,0
125605,130437,1,9,0
125606,130438,1,2,0
125607,130439,1,2,0
125608,130440,1,1,0
125609,130441,1,2,0
125610,130442,1,1,0
125611,130443,1,2,0
125612,130444,50,1,0
125613,130445,1,1,0
125614,130446,1,2,0
125615,130447,1,2,0
125616,130448,1,2,0
125617,130449,1,2,0
125618,130450,1,1,0
125619,130451,1,2,0
125620,130452,30,7,0
125621,130453,30,7,0
125622,130454,20,7,0
125623,130455,20,7,0
125624,130456,20,7,0
125625,130457,30,7,0
125626,130458,1,8,0
125627,130459,1,8,0
125628,130460,1,8,0
125629,130461,1,8,0
125630,130462,1,8,0
125631,130463,20,7,0
125632,130464,1,8,0
125633,130465,1,8,0
125634,130466,1,8,0
125635,130467,1,8,0
125636,130468,1,8,0
125637,130469,20,7,0
125638,130470,1,8,0
125639,130471,1,8,0
125640,130472,1,8,0
125641,130473,1,8,0
125642,130474,1,8,0
125643,130475,20,7,0
125644,130476,1,8,0
125645,130477,1,8,0
125646,130478,1,8,0
125647,130479,1,8,0
125648,130480,1,8,0
125649,130481,1,8,0
125650,130482,1,8,0
125651,130483,30,7,0
125652,130484,1,8,0
125653,130485,1,8,0
125654,130486,1,8,0
125655,130487,1,8,0
125656,130488,1,8,0
125657,130489,20,7,0
125658,130490,1,8,0
125659,130491,1,8,0
125660,130492,1,8,0
125661,130493,1,8,0
125662,130494,1,8,0
125663,130495,20,7,0
125664,130496,1,8,0
125665,130497,1,8,0
125666,130498,1,8,0
125667,130499,1,8,0
125668,130500,1,8,0
125669,130501,1,8,0
125670,130502,1,8,0
125671,130503,30,7,0
125672,130504,1,8,0
125673,130505,1,8,0
125674,130506,1,8,0
125675,130507,1,8,0
125676,130508,1,8,0
125677,130509,20,7,0
125678,130510,1,8,0
125679,130511,1,8,0
125680,130512,1,8,0
125681,130513,1,8,0
125682,130514,1,8,0
125683,130515,20,7,0
125684,130516,1,8,0
125685,130517,1,8,0
125686,130518,1,8,0
125687,130519,1,8,0
125688,130520,1,8,0
125689,130521,20,7,0
125690,130522,1,8,0
125691,130523,1,8,0
125692,130524,1,8,0
125693,130525,1,8,0
125694,130526,1,8,0
125695,130527,20,7,0
125696,130528,1,8,0
125697,130529,1,8,0
125698,130530,1,8,0
125699,130531,1,8,0
125700,130532,1,8,0
125701,130533,1,8,0
125702,130534,1,8,0
125703,130535,30,7,0
125704,130536,1,8,0
125705,130537,1,8,0
125706,130538,1,8,0
125707,130539,1,8,0
125708,130540,1,8,0
125709,130541,1,8,0
125710,130542,1,8,0
125711,130543,30,7,0
125712,130544,1,9,0
125713,130545,1,9,0
125714,130546,1,9,0
125715,130547,1,9,0
125716,130548,1,9,0
125717,130549,1,9,0
125718,130550,1,9,0
125719,130551,1,9,0
125720,130552,1,9,0
125721,130553,1,9,0
125722,130554,1,9,0
125723,130555,1,9,0
125724,130556,1,9,0
125725,130557,1,8,0
125726,130558,1,8,0
125727,130559,1,8,0
125728,130560,1,8,0
125729,130561,1,8,0
125730,130562,1,8,0
125731,130563,1,8,0
125732,130564,30,7,0
125733,130565,1,8,0
125734,130566,1,8,0
125735,130567,1,8,0
125736,130568,1,8,0
125737,130569,1,8,0
125738,130570,1,8,0
125739,130571,1,8,0
125740,130572,30,7,0
125741,130573,1,8,0
125742,130574,1,8,0
125743,130575,1,8,0
125744,130576,1,8,0
125745,130577,1,8,0
125746,130578,1,8,0
125747,130579,1,8,0
125748,130580,30,7,0
125749,130581,1,8,0
125750,130582,1,8,0
125751,130583,1,8,0
125752,130584,1,8,0
125753,130585,1,8,0
125754,130586,1,8,0
125755,130587,1,8,0
125756,130588,30,7,0
125757,130589,1,8,0
125758,130590,1,8,0
125759,130591,1,8,0
125760,130592,1,8,0
125761,130593,1,8,0
125762,130594,1,8,0
125763,130595,1,8,0
125764,130596,30,7,0
125765,130597,1,8,0
125766,130598,1,8,0
125767,130599,1,8,0
125768,130600,1,8,0
125769,130601,1,8,0
125770,130602,1,8,0
125771,130603,1,8,0
125772,130604,30,7,0
125773,130605,1,8,0
125774,130606,1,8,0
125775,130607,1,8,0
125776,130608,1,8,0
125777,130609,1,8,0
125778,130610,1,8,0
125779,130611,1,8,0
125780,130612,30,7,0
125781,130613,1,8,0
125782,130614,1,8,0
125783,130615,1,8,0
125784,130616,1,8,0
125785,130617,1,8,0
125786,130618,1,8,0
125787,130619,1,8,0
125788,130620,30,7,0
125789,130621,1,8,0
125790,130622,1,8,0
125791,130623,1,8,0
125792,130624,1,8,0
125793,130625,1,8,0
125794,130626,1,8,0
125795,130627,1,8,0
125796,130628,30,7,0
125797,130629,1,8,0
125798,130630,1,8,0
125799,130631,1,8,0
125800,130632,1,8,0
125801,130633,1,8,0
125802,130634,1,8,0
125803,130635,1,8,0
