ID,ItemDisplayInfoID,ItemSlot,NpcModelID
1510837,24088,3,23923
1510838,8072,4,23923
1510839,8073,5,23923
1510840,12184,6,23923
1510841,6021,8,23923
1510842,15396,0,23924
1510843,10567,1,23924
1510844,38480,2,23924
1510845,24088,3,23924
1510846,8072,4,23924
1510847,8073,5,23924
1510848,12184,6,23924
1510849,6021,8,23924
1510850,42414,1,23925
1510851,61426,2,23925
1510852,42411,3,23925
1510853,43363,4,23925
1510854,42319,5,23925
1510855,72086,6,23925
1510856,42410,8,23925
1510857,57844,2,23926
1510858,73544,3,23926
1510859,48661,4,23926
1510860,48651,5,23926
1510861,48668,6,23926
1510862,48664,7,23926
1510863,48649,8,23926
1510864,25512,2,23927
1510865,7172,3,23927
1510866,8606,4,23927
1510867,8974,5,23927
1510868,7623,6,23927
1510869,11049,8,23927
1510870,15308,0,23929
1510871,8814,1,23929
1510872,13622,3,23929
1510873,8811,4,23929
1510874,8949,5,23929
1510875,8813,6,23929
1510876,8021,0,23930
1510877,8814,1,23930
1510878,8810,3,23930
1510879,8811,4,23930
1510880,8812,5,23930
1510881,8813,6,23930
1510882,15308,0,23931
1510883,8807,1,23931
1510884,8808,2,23931
1510885,8072,4,23931
1510886,8073,5,23931
1510887,8074,6,23931
1510888,8075,8,23931
1510889,8021,0,23932
1510890,8807,1,23932
1510891,8808,2,23932
1510892,8072,4,23932
1510893,8073,5,23932
1510894,8074,6,23932
1510895,8075,8,23932
1510896,15308,0,23933
1510897,8807,1,23933
1510898,8808,2,23933
1510899,8072,4,23933
1510900,8073,5,23933
1510901,8074,6,23933
1510902,8075,8,23933
1510903,8021,0,23934
1510904,8807,1,23934
1510905,8808,2,23934
1510906,8072,4,23934
1510907,8073,5,23934
1510908,8074,6,23934
1510909,8075,8,23934
1510910,57338,0,23935
1510911,8145,3,23935
1510912,7700,4,23935
1510913,5855,5,23935
1510914,8146,6,23935
1510915,8147,7,23935
1510916,33223,8,23935
1510917,66592,0,23936
1510918,47137,2,23936
1510919,6816,3,23936
1510920,2018,5,23936
1510921,4027,6,23936
1510922,3377,7,23936
1510923,5847,8,23936
1510924,15911,0,23937
1510925,17746,1,23937
1510926,8361,3,23937
1510927,8362,4,23937
1510928,8363,5,23937
1510929,8355,6,23937
1510930,10376,8,23937
1510931,10643,9,23937
1510932,15076,10,23937
1510933,58021,0,23938
1510934,4594,1,23938
1510935,62670,2,23938
1510936,12337,3,23938
1510937,9045,4,23938
1510938,62728,5,23938
1510939,74351,6,23938
1510940,11617,7,23938
1510941,8398,8,23938
1510942,11700,0,23939
1510943,4594,1,23939
1510944,62670,2,23939
1510945,12337,3,23939
1510946,9045,4,23939
1510947,62728,5,23939
1510948,74351,6,23939
1510949,11617,7,23939
1510950,8398,8,23939
1510951,74410,1,23940
1510952,74411,2,23940
1510953,74412,3,23940
1510954,74413,4,23940
1510955,55451,5,23940
1510956,57662,6,23940
1510957,55635,7,23940
1510958,55449,8,23940
1510959,15441,3,23941
1510960,14853,4,23941
1510961,15673,5,23941
1510962,14842,6,23941
1510963,16420,7,23941
1510964,14843,8,23941
1510965,13684,2,23942
1510966,7619,4,23942
1510967,1883,5,23942
1510968,6077,6,23942
1510969,73414,0,23943
1510970,5854,2,23943
1510971,8551,4,23943
1510972,5469,5,23943
1510973,5470,6,23943
1510974,34688,1,23944
1510975,34689,3,23944
1510976,34699,4,23944
1510977,34687,5,23944
1510978,42513,6,23944
1510979,74402,8,23944
1510980,34688,1,23945
1510981,34689,3,23945
1510982,34699,4,23945
1510983,34687,5,23945
1510984,42513,6,23945
1510985,74402,8,23945
1510986,34688,1,23946
1510987,34689,3,23946
1510988,34699,4,23946
1510989,34687,5,23946
1510990,42513,6,23946
1510991,74402,8,23946
1510992,74602,0,23947
1510993,8265,5,23947
1510994,6175,6,23947
1510995,23411,0,23949
1510996,8265,5,23949
1510997,6175,6,23949
1510998,9969,3,23950
1510999,6035,4,23950
1511000,6163,5,23950
1511001,4314,6,23950
1511002,4313,7,23950
1511003,23410,0,23951
1511004,8265,5,23951
1511005,3051,6,23951
1511006,52687,0,23952
1511007,39972,2,23952
1511008,37013,4,23952
1511009,37014,5,23952
1511010,36852,6,23952
1511011,37015,8,23952
1511012,74603,2,23953
1511013,16025,3,23953
1511014,18126,4,23953
1511015,16245,5,23953
1511016,15643,6,23953
1511017,16027,7,23953
1511018,74604,2,23954
1511019,74605,3,23954
1511020,74606,4,23954
1511021,74607,5,23954
1511022,74608,6,23954
1511023,15911,0,23955
1511024,54121,2,23955
1511025,74609,3,23955
1511026,74610,4,23955
1511027,10436,5,23955
1511028,5736,6,23955
1511029,27599,2,23956
1511030,27598,5,23956
1511031,25281,6,23956
1511032,29156,7,23956
1511033,4483,1,23957
1511034,4492,3,23957
1511035,8316,4,23957
1511036,4497,5,23957
1511037,8317,6,23957
1511038,4494,7,23957
1511039,24671,8,23957
1511040,70989,2,23958
1511041,70990,3,23958
1511042,9211,4,23958
1511043,9212,5,23958
1511044,70991,6,23958
1511045,9214,7,23958
1511046,4483,1,23959
1511047,4492,3,23959
1511048,8316,4,23959
1511049,4497,5,23959
1511050,8317,6,23959
1511051,36086,0,23960
1511052,63207,4,23960
1511053,62404,5,23960
1511054,62424,6,23960
1511055,58466,2,23963
1511056,4311,3,23963
1511057,58467,4,23963
1511058,4312,5,23963
1511059,4314,6,23963
1511060,3875,8,23963
1511061,63751,2,23964
1511062,11803,3,23964
1511063,65414,4,23964
1511064,11804,5,23964
1511065,11815,6,23964
1511066,15785,7,23964
1511067,11813,8,23964
1511068,13639,3,23965
1511069,6131,4,23965
1511070,5765,5,23965
1511071,13940,6,23965
1511072,6020,3,23966
1511073,3078,5,23966
1511074,2990,6,23966
1511075,3377,7,23966
1511076,6021,8,23966
1511077,15488,0,23967
1511078,13638,3,23967
1511079,5670,4,23967
1511080,5824,5,23967
1511081,13940,6,23967
1511082,5362,2,23968
1511083,8167,3,23968
1511084,5725,4,23968
1511085,7942,5,23968
1511086,23325,6,23968
1511087,5572,7,23968
1511088,22335,8,23968
1511089,6054,3,23969
1511090,6055,4,23969
1511091,3058,5,23969
1511092,10789,6,23969
1511093,6057,7,23969
1511094,7194,8,23969
1511095,15433,3,23970
1511096,8347,4,23970
1511097,5735,5,23970
1511098,16026,6,23970
1511099,1975,3,23971
1511100,1978,5,23971
1511101,1981,6,23971
1511102,1980,7,23971
1511103,2362,8,23971
1511104,44163,1,23972
1511105,74721,2,23972
1511106,37452,3,23972
1511107,37449,5,23972
1511108,36858,6,23972
1511109,37433,7,23972
1511110,44164,8,23972
1511111,15040,10,23972
1511112,57792,1,23973
1511113,59811,2,23973
1511114,33380,3,23973
1511115,33324,4,23973
1511116,33381,5,23973
1511117,43540,6,23973
1511118,33328,7,23973
1511119,33382,8,23973
1511120,43187,1,23974
1511121,74739,2,23974
1511122,49446,3,23974
1511123,43189,4,23974
1511124,47388,5,23974
1511125,43192,6,23974
1511126,43188,7,23974
1511127,43190,8,23974
1511128,10708,2,23975
1511129,8606,4,23975
1511130,21874,5,23975
1511131,2342,6,23975
1511132,1017,8,23975
1511133,63251,2,23976
1511134,46555,4,23976
1511135,9487,5,23976
1511136,8062,6,23976
1511137,8063,8,23976
1511138,5851,2,23978
1511139,4473,4,23978
1511140,3248,5,23978
1511141,8443,6,23978
1511142,74747,2,23979
1511143,74750,3,23979
1511144,63429,4,23979
1511145,7520,5,23979
1511146,66467,6,23979
1511147,74747,2,23980
1511148,74750,3,23980
1511149,63429,4,23980
1511150,7520,5,23980
1511151,66467,6,23980
1511152,74747,2,23981
1511153,74750,3,23981
1511154,63429,4,23981
1511155,7520,5,23981
1511156,66467,6,23981
1511157,74747,2,23982
1511158,74750,3,23982
1511159,63429,4,23982
1511160,7520,5,23982
1511161,66467,6,23982
1511162,74747,2,23983
1511163,74748,3,23983
1511164,63429,4,23983
1511165,7520,5,23983
1511166,66467,6,23983
1511167,74747,2,23984
1511168,74748,3,23984
1511169,63429,4,23984
1511170,7520,5,23984
1511171,66467,6,23984
1511172,74747,2,23985
1511173,74748,3,23985
1511174,63429,4,23985
1511175,7520,5,23985
1511176,66467,6,23985
1511177,74747,2,23986
1511178,74748,3,23986
1511179,63429,4,23986
1511180,7520,5,23986
1511181,66467,6,23986
1511182,57407,0,23987
1511183,63061,2,23987
1511184,45997,3,23987
1511185,46058,4,23987
1511186,46847,5,23987
1511187,65098,6,23987
1511188,46060,7,23987
1511189,65099,8,23987
1511190,58323,2,23988
1511191,58323,3,23988
1511192,31547,5,23988
1511193,58326,6,23988
1511194,58323,2,23989
1511195,58323,3,23989
1511196,31547,5,23989
1511197,58326,6,23989
1511198,58323,2,23990
1511199,58323,3,23990
1511200,31547,5,23990
1511201,58326,6,23990
1511202,58323,2,23991
1511203,58323,3,23991
1511204,31547,5,23991
1511205,58326,6,23991
1511206,69854,2,23992
1511207,66665,3,23992
1511208,69855,4,23992
1511209,66663,5,23992
1511210,66661,6,23992
1511211,66664,7,23992
1511212,66662,8,23992
1511213,69854,2,23993
1511214,66665,3,23993
1511215,69855,4,23993
1511216,66663,5,23993
1511217,66661,6,23993
1511218,66664,7,23993
1511219,66662,8,23993
1511220,36497,1,23994
1511221,74752,2,23994
1511222,36498,3,23994
1511223,36499,4,23994
1511224,36500,5,23994
1511225,36501,6,23994
1511226,37647,7,23994
1511227,36502,8,23994
1511228,38179,10,23994
1511229,45954,0,23995
1511230,45953,1,23995
1511231,59939,2,23995
1511232,46718,3,23995
1511233,46065,4,23995
1511234,45957,5,23995
1511235,46067,6,23995
1511236,45955,8,23995
1511237,62160,0,23996
1511238,61597,1,23996
1511239,74762,2,23996
1511240,61598,3,23996
1511241,61611,4,23996
1511242,61928,5,23996
1511243,61599,6,23996
1511244,61653,7,23996
1511245,61640,8,23996
1511246,47691,0,23997
1511247,72788,2,23997
1511248,72628,3,23997
1511249,72787,4,23997
1511250,72631,5,23997
1511251,72789,6,23997
1511252,72632,7,23997
1511253,72630,8,23997
1511254,47691,0,23998
1511255,72788,2,23998
1511256,72628,3,23998
1511257,72787,4,23998
1511258,72631,5,23998
1511259,72789,6,23998
1511260,72632,7,23998
1511261,72630,8,23998
1511262,47691,0,23999
1511263,72788,2,23999
1511264,72628,3,23999
1511265,72787,4,23999
1511266,72631,5,23999
1511267,72789,6,23999
1511268,72632,7,23999
1511269,72630,8,23999
1511270,47691,0,24000
1511271,72788,2,24000
1511272,72628,3,24000
1511273,72787,4,24000
1511274,72631,5,24000
1511275,72789,6,24000
1511276,72632,7,24000
1511277,72630,8,24000
1511278,62160,0,24001
1511279,61597,1,24001
1511280,74762,2,24001
1511281,61598,3,24001
1511282,61611,4,24001
1511283,61928,5,24001
1511284,61599,6,24001
1511285,61653,7,24001
1511286,61640,8,24001
1511287,63424,3,24002
1511288,9495,4,24002
1511289,6802,5,24002
1511290,30012,6,24002
1511291,12946,8,24002
1511292,73450,9,24002
1511293,57506,2,24003
1511294,8551,4,24003
1511295,62626,5,24003
1511296,57506,2,24004
1511297,8551,4,24004
1511298,62626,5,24004
1511299,67610,1,24005
1511300,46555,4,24005
1511301,67782,5,24005
1511302,69912,6,24005
1511303,71579,8,24005
1511304,73450,9,24005
1511305,67610,1,24006
1511306,46555,4,24006
1511307,67782,5,24006
1511308,69912,6,24006
1511309,71579,8,24006
1511310,73450,9,24006
1511311,67610,1,24007
1511312,46555,4,24007
1511313,67782,5,24007
1511314,69912,6,24007
1511315,71579,8,24007
1511316,73450,9,24007
1511317,73353,0,24008
1511318,43841,3,24008
1511319,67479,5,24008
1511320,15450,6,24008
1511321,71764,7,24008
1511322,74780,1,24011
1511323,56082,2,24011
1511324,65940,4,24011
1511325,65094,5,24011
1511326,42234,6,24011
1511327,74781,1,24012
1511328,56082,2,24012
1511329,65940,4,24012
1511330,65094,5,24012
1511331,42234,6,24012
1511332,7685,1,24013
1511333,12233,2,24013
1511334,7687,4,24013
1511335,7688,5,24013
1511336,7689,6,24013
1511337,7693,8,24013
1511338,7690,9,24013
1511339,33917,0,24015
1511340,62582,2,24015
1511341,62586,3,24015
1511342,62594,4,24015
1511343,62587,5,24015
1511344,68702,6,24015
1511345,11976,0,24016
1511346,66099,1,24016
1511347,19177,2,24016
1511348,14845,3,24016
1511349,4990,4,24016
1511350,4377,5,24016
1511351,4630,6,24016
1511352,4375,8,24016
1511353,72773,1,24019
1511354,74802,2,24019
1511355,73198,3,24019
1511356,73193,4,24019
1511357,73196,5,24019
1511358,74803,6,24019
1511359,73197,7,24019
1511360,73195,8,24019
1511361,31528,9,24019
1511362,72773,1,24020
1511363,74802,2,24020
1511364,73198,3,24020
1511365,73193,4,24020
1511366,73196,5,24020
1511367,74803,6,24020
1511368,73197,7,24020
1511369,73195,8,24020
1511370,31528,9,24020
1511371,72773,1,24021
1511372,74802,2,24021
1511373,73198,3,24021
1511374,73193,4,24021
1511375,73196,5,24021
1511376,74803,6,24021
1511377,73197,7,24021
1511378,73195,8,24021
1511379,31528,9,24021
1511380,72773,1,24022
1511381,74802,2,24022
1511382,73198,3,24022
1511383,73193,4,24022
1511384,73196,5,24022
1511385,74803,6,24022
1511386,73197,7,24022
1511387,73195,8,24022
1511388,31528,9,24022
1511389,71708,0,24023
1511390,70439,1,24023
1511391,67630,2,24023
1511392,67631,3,24023
1511393,67632,4,24023
1511394,67633,5,24023
1511395,67634,6,24023
1511396,67635,7,24023
1511397,67636,8,24023
1511398,31528,9,24023
1511399,18871,0,24024
1511400,74806,1,24024
1511401,74805,2,24024
1511402,62453,3,24024
1511403,44693,4,24024
1511404,68641,5,24024
1511405,74807,6,24024
1511406,67609,2,24025
1511407,66702,3,24025
1511408,66697,4,24025
1511409,66700,5,24025
1511410,66698,6,24025
1511411,66701,7,24025
1511412,66699,8,24025
1511413,31528,9,24025
1511414,67609,2,24026
1511415,66702,3,24026
1511416,66697,4,24026
1511417,66700,5,24026
1511418,66698,6,24026
1511419,66701,7,24026
1511420,66699,8,24026
1511421,31528,9,24026
1511422,67609,2,24027
1511423,66702,3,24027
1511424,66697,4,24027
1511425,66700,5,24027
1511426,66698,6,24027
1511427,66701,7,24027
1511428,66699,8,24027
1511429,31528,9,24027
1511430,67609,2,24028
1511431,66702,3,24028
1511432,66697,4,24028
1511433,66700,5,24028
1511434,66698,6,24028
1511435,66701,7,24028
1511436,66699,8,24028
1511437,31528,9,24028
1511438,71753,2,24029
1511439,74846,3,24029
1511440,42525,4,24029
1511441,42526,5,24029
1511442,74847,6,24029
1511443,31528,9,24029
1511444,74848,0,24030
1511445,42052,1,24030
1511446,74849,2,24030
1511447,49669,3,24030
1511448,42053,4,24030
1511449,49670,5,24030
1511450,49671,6,24030
1511451,74850,7,24030
1511452,49672,8,24030
1511453,31528,9,24030
1511454,74851,0,24031
1511455,64718,1,24031
1511456,73285,2,24031
1511457,64854,3,24031
1511458,64856,4,24031
1511459,64722,5,24031
1511460,74852,6,24031
1511461,64724,7,24031
1511462,73287,8,24031
1511463,31528,9,24031
1511464,7787,3,24032
1511465,23529,4,24032
1511466,2018,5,24032
1511467,23528,6,24032
1511468,13097,8,24032
1511469,21171,3,24033
1511470,7821,5,24033
1511471,12359,3,24034
1511472,38131,5,24034
1511473,5623,3,24035
1511474,74825,5,24035
1511475,31492,3,24036
1511476,17612,5,24036
1511477,74826,3,24037
1511478,74827,5,24037
1511479,74828,3,24038
1511480,7814,5,24038
1511481,74829,3,24039
1511482,35011,5,24039
1511483,34006,4,24040
1511484,62939,9,24040
1511485,42521,1,24041
1511486,74830,2,24041
1511487,42021,3,24041
1511488,42017,4,24041
1511489,46824,5,24041
1511490,74831,6,24041
1511491,42522,7,24041
1511492,42020,8,24041
1511493,74833,5,24042
1511494,9788,6,24042
1511495,66351,7,24042
1511496,74837,2,24043
1511497,10719,3,24043
1511498,74838,4,24043
1511499,67448,5,24043
1511500,8243,6,24043
1511501,74839,7,24043
1511502,11311,2,24045
1511503,11311,3,24045
1511504,19151,4,24045
1511505,36463,5,24045
1511506,74840,6,24045
1511507,74841,1,24046
1511508,60389,3,24046
1511509,13200,4,24046
1511510,44939,5,24046
1511511,71839,6,24046
1511512,74842,2,24047
1511513,60389,3,24047
1511514,40228,4,24047
1511515,52789,5,24047
1511516,71839,6,24047
1511517,24798,7,24047
1511518,62453,3,24048
1511519,3253,4,24048
1511520,68687,5,24048
1511521,71839,6,24048
1511522,74843,2,24049
1511523,74843,3,24049
1511524,10143,5,24049
1511525,34033,6,24049
1511526,72065,7,24049
1511527,62453,3,24050
1511528,2849,4,24050
1511529,35234,5,24050
1511530,71839,6,24050
1511531,62483,3,24051
1511532,29389,4,24051
1511533,74844,5,24051
1511534,71839,6,24051
1511535,60389,3,24052
1511536,8606,4,24052
1511537,10199,5,24052
1511538,71839,6,24052
1511539,59927,3,24053
1511540,47142,5,24053
1511541,71839,6,24053
1511542,74845,2,24054
1511543,8873,3,24054
1511544,4878,4,24054
1511545,9817,5,24054
1511546,9954,6,24054
1511547,47539,3,24055
1511548,47540,4,24055
1511549,47541,5,24055
1511550,15371,0,24056
1511551,63072,2,24056
1511552,62570,3,24056
1511553,62572,4,24056
1511554,62573,5,24056
1511555,62628,6,24056
1511556,63073,8,24056
1511557,31528,9,24056
1511558,65425,0,24057
1511559,63072,2,24057
1511560,62570,3,24057
1511561,62572,4,24057
1511562,62573,5,24057
1511563,62628,6,24057
1511564,63073,8,24057
1511565,31528,9,24057
1511566,15371,0,24058
1511567,63072,2,24058
1511568,62570,3,24058
1511569,62572,4,24058
1511570,62573,5,24058
1511571,62628,6,24058
1511572,63073,8,24058
1511573,31528,9,24058
1511574,65425,0,24059
1511575,63072,2,24059
1511576,62570,3,24059
1511577,62572,4,24059
1511578,62573,5,24059
1511579,62628,6,24059
1511580,63073,8,24059
1511581,31528,9,24059
1511582,36281,2,24060
1511583,21884,3,24060
1511584,74857,4,24060
1511585,74858,5,24060
1511586,74859,6,24060
1511587,6178,7,24060
1511588,36281,2,24061
1511589,21884,3,24061
1511590,74857,4,24061
1511591,74858,5,24061
1511592,74859,6,24061
1511593,6178,7,24061
1511594,36281,2,24062
1511595,21884,3,24062
1511596,74857,4,24062
1511597,74858,5,24062
1511598,74859,6,24062
1511599,6178,7,24062
1511600,36281,2,24063
1511601,21884,3,24063
1511602,74857,4,24063
1511603,74858,5,24063
1511604,74859,6,24063
1511605,6178,7,24063
1511606,9182,3,24064
1511607,8003,5,24064
1511608,9992,6,24064
1511609,47475,2,24065
1511610,10996,3,24065
1511611,5855,5,24065
1511612,15621,6,24065
1511613,74861,1,24066
1511614,74862,2,24066
1511615,30315,3,24066
1511616,30322,4,24066
1511617,30317,5,24066
1511618,30319,6,24066
1511619,30320,7,24066
1511620,30321,8,24066
1511621,31528,9,24066
1511622,65280,0,24067
1511623,65285,1,24067
1511624,74863,2,24067
1511625,74864,3,24067
1511626,74865,4,24067
1511627,65282,5,24067
1511628,74866,6,24067
1511629,65296,7,24067
1511630,74867,8,24067
1511631,73115,1,24068
1511632,73023,2,24068
1511633,73434,3,24068
1511634,73024,4,24068
1511635,73435,5,24068
1511636,73436,6,24068
1511637,73026,7,24068
1511638,73437,8,24068
1511639,74350,9,24068
1511640,60222,10,24068
1511641,10639,0,24069
1511642,10640,2,24069
1511643,7543,5,24069
1511644,46223,1,24070
1511645,7223,3,24070
1511646,13200,4,24070
1511647,4365,5,24070
1511648,7255,6,24070
1511649,10427,2,24071
1511650,8551,4,24071
1511651,3173,5,24071
1511652,5380,6,24071
1511653,38233,0,24072
1511654,38177,1,24072
1511655,74896,2,24072
1511656,43870,3,24072
1511657,43871,4,24072
1511658,74897,5,24072
1511659,43873,6,24072
1511660,74898,7,24072
1511661,74899,8,24072
1511662,58388,9,24072
1511663,22177,0,24073
1511664,74903,1,24073
1511669,74908,6,24073
1511671,74910,8,24073
1511672,29718,10,24073
1511673,22177,0,24074
1511674,74911,1,24074
1511675,74912,2,24074
1511676,74913,3,24074
1511677,74914,4,24074
1511678,74915,5,24074
1511679,74916,6,24074
1511680,74917,7,24074
1511681,74918,8,24074
1511682,29718,10,24074
1511683,22177,0,24075
1511684,74926,1,24075
1511685,74920,2,24075
1511686,74921,3,24075
1511687,74922,4,24075
1511688,72409,5,24075
1511689,74923,6,24075
1511690,74924,7,24075
1511691,74925,8,24075
1511692,29718,10,24075
1511693,22177,0,24076
1511694,74927,1,24076
1511695,74928,2,24076
1511696,74929,3,24076
1511697,72506,4,24076
1511698,74930,5,24076
1511699,74931,6,24076
1511700,72509,7,24076
1511701,74932,8,24076
1511702,29718,10,24076
1511703,74933,0,24077
1511704,13746,1,24077
1511705,8084,3,24077
1511706,8085,5,24077
1511707,4835,6,24077
1511708,74933,0,24078
1511709,73243,1,24078
1511710,73008,2,24078
1511711,73009,3,24078
1511712,73011,5,24078
1511713,74934,6,24078
1511714,72180,7,24078
1511715,74935,8,24078
1511716,22177,0,24079
1511717,72620,1,24079
1511718,74936,2,24079
1511719,72611,3,24079
1511720,74937,4,24079
1511721,72333,5,24079
1511722,72618,6,24079
1511723,72065,7,24079
1511724,72617,8,24079
1511725,29718,10,24079
1511726,22177,0,24080
1511727,73022,1,24080
1511728,74938,2,24080
1511729,74939,3,24080
1511730,74940,4,24080
1511731,74941,5,24080
1511732,74942,6,24080
1511733,74943,7,24080
1511734,74944,8,24080
1511735,29718,10,24080
1511736,1883,5,24081
1511737,13909,9,24081
1511738,5904,4,24082
1511739,1883,5,24082
1511740,13909,9,24082
1511741,15361,0,24083
1511742,66809,3,24083
1511743,46555,4,24083
1511744,66807,5,24083
1511745,55085,6,24083
1511746,52397,8,24083
1511747,58390,9,24083
1511748,3087,0,24084
1511749,74945,2,24084
1511750,62436,3,24084
1511751,62432,5,24084
1511752,66429,6,24084
1511753,66347,7,24084
1511754,66424,8,24084
1511755,62897,1,24085
1511756,8316,4,24085
1511757,4497,5,24085
1511758,8317,6,24085
1511759,4494,7,24085
1511760,73450,9,24085
1511761,71259,1,24086
1511762,59792,2,24086
1511763,71262,4,24086
1511764,71263,5,24086
1511765,74948,6,24086
1511766,74349,9,24086
1511767,17725,0,24087
1511768,54583,2,24087
1511769,49068,3,24087
1511770,3442,5,24087
1511771,3709,6,24087
1511772,3846,8,24087
1511773,47298,3,24088
1511774,41476,4,24088
1511775,41140,5,24088
1511776,45614,6,24088
1511777,49171,8,24088
1511778,3686,3,24089
1511779,32786,4,24089
1511780,7788,5,24089
1511781,13940,6,24089
1511782,10204,8,24089
1511783,21343,0,24090
1511784,47298,3,24090
1511785,41476,4,24090
1511786,41140,5,24090
1511787,45614,6,24090
1511788,49171,8,24090
1511789,47298,3,24091
1511790,41476,4,24091
1511791,41140,5,24091
1511792,45614,6,24091
1511793,49171,8,24091
1511794,41142,1,24092
1511795,47298,3,24092
1511796,41476,4,24092
1511797,41140,5,24092
1511798,45614,6,24092
1511799,49171,8,24092
1511800,2457,0,24093
1511801,47298,3,24093
1511802,41476,4,24093
1511803,41140,5,24093
1511804,45614,6,24093
1511805,49171,8,24093
1511806,65217,3,24094
1511807,12958,5,24094
1511808,5591,6,24094
1511809,65215,2,24095
1511810,65205,3,24095
1511811,8428,5,24095
1511812,6077,6,24095
1511813,46191,3,24096
1511814,8945,5,24096
1511815,7879,6,24096
1511816,46191,3,24097
1511817,8945,5,24097
1511818,7879,6,24097
1511819,9182,3,24098
1511820,8003,5,24098
1511821,9992,6,24098
1511822,10005,3,24099
1511823,10006,5,24099
1511824,10911,6,24099
1511825,9182,3,24100
1511826,8003,5,24100
1511827,9992,6,24100
1511828,71900,0,24101
1511830,53861,2,24101
1511831,71897,3,24101
1511832,6035,4,24101
1511833,62587,5,24101
1511834,7516,8,24101
1511835,12554,2,24102
1511836,12229,3,24102
1511837,10091,4,24102
1511838,7033,5,24102
1511839,5380,6,24102
1511840,18205,1,24103
1511841,6040,2,24103
1511842,6041,4,24103
1511843,6042,5,24103
1511844,6043,6,24103
1511845,17465,7,24103
1511846,18206,8,24103
1511847,3454,9,24103
1511848,57759,0,24104
1511849,68120,2,24104
1511850,66622,3,24104
1511851,65627,4,24104
1511852,66625,5,24104
1511853,65633,6,24104
1511854,68121,7,24104
1511855,65634,8,24104
1511856,58388,9,24104
1511857,37027,1,24105
1511858,68120,2,24105
1511859,66622,3,24105
1511860,65627,4,24105
1511861,66625,5,24105
1511862,65633,6,24105
1511863,68121,7,24105
1511864,65634,8,24105
1511865,58388,9,24105
1511866,68120,2,24106
1511867,66622,3,24106
1511868,65627,4,24106
1511869,66625,5,24106
1511870,65633,6,24106
1511871,68121,7,24106
1511872,65634,8,24106
1511873,58388,9,24106
1511874,74952,2,24107
1511875,10719,3,24107
1511876,62572,4,24107
1511877,8248,5,24107
1511878,65695,6,24107
1511879,11307,2,24108
1511880,11646,3,24108
1511881,11308,5,24108
1511882,11782,6,24108
1511883,50923,10,24108
1511884,69789,1,24109
1511885,63196,2,24109
1511886,63197,3,24109
1511887,67374,4,24109
1511888,63199,5,24109
1511889,67375,6,24109
1511890,63200,8,24109
1511891,62483,2,24110
1511892,62483,3,24110
1511893,62385,5,24110
1511894,62386,6,24110
1511895,49021,1,24111
1511896,71260,2,24111
1511897,71261,3,24111
1511898,71262,4,24111
1511899,71263,5,24111
1511900,74948,6,24111
1511901,71265,7,24111
1511902,71266,8,24111
1511903,15287,0,24112
1511904,19177,2,24112
1511905,5624,3,24112
1511906,5821,4,24112
1511907,5589,5,24112
1511908,15621,6,24112
1511909,39534,8,24112
1511910,6040,2,24113
1511911,6041,4,24113
1511912,6042,5,24113
1511913,6043,6,24113
1511914,6044,7,24113
1511915,6045,8,24113
1511916,68314,2,24114
1511917,75013,3,24114
1511918,66907,4,24114
1511919,75014,5,24114
1511920,66909,6,24114
1511921,66908,7,24114
1511922,69565,8,24114
1511923,57262,9,24114
1511924,23421,10,24114
1511925,38591,0,24116
1511926,24794,1,24116
1511927,24795,2,24116
1511928,13423,3,24116
1511929,15571,4,24116
1511930,24796,5,24116
1511931,24797,6,24116
1511932,24798,7,24116
1511933,24799,8,24116
1511934,15907,0,24119
1511935,47476,3,24119
1511936,6059,5,24119
1511937,5850,6,24119
1511938,12198,8,24119
1511939,62582,2,24120
1511940,62586,3,24120
1511941,62594,4,24120
1511942,62587,5,24120
1511943,62628,6,24120
1511944,62670,2,24121
1511945,62614,3,24121
1511946,63429,4,24121
1511947,62671,5,24121
1511948,62617,6,24121
1511949,62683,8,24121
1511950,62582,2,24122
1511951,62586,3,24122
1511952,62594,4,24122
1511953,62587,5,24122
1511954,62628,6,24122
1511955,62670,2,24123
1511956,62614,3,24123
1511957,63429,4,24123
1511958,62671,5,24123
1511959,62617,6,24123
1511960,62683,8,24123
1511961,31099,0,24124
1511962,31100,1,24124
1511963,72974,2,24124
1511964,32456,3,24124
1511965,32457,4,24124
1511966,32458,5,24124
1511967,53141,6,24124
1511968,41265,7,24124
1511969,31098,8,24124
1511970,25992,9,24124
1511971,75056,5,24125
1511972,30415,7,24125
1511973,29975,5,24126
1511974,29977,7,24126
1511975,75060,2,24127
1511976,75061,3,24127
1511977,75062,4,24127
1511978,75063,5,24127
1511979,75437,6,24127
1511980,75065,7,24127
1511981,75438,8,24127
1511982,47251,9,24127
1511983,12008,2,24128
1511984,10429,4,24128
1511985,11019,5,24128
1511986,75060,2,24129
1511987,75061,3,24129
1511988,75062,4,24129
1511989,75063,5,24129
1511990,75064,6,24129
1511991,75065,7,24129
1511992,75066,8,24129
1511993,47251,9,24129
1511994,75068,1,24130
1511995,73449,3,24130
1511996,8316,4,24130
1511997,66710,5,24130
1511998,8317,6,24130
1511999,16952,8,24130
1512000,73450,9,24130
1512001,75068,1,24131
1512002,73449,3,24131
1512003,8316,4,24131
1512004,66710,5,24131
1512005,8317,6,24131
1512006,16952,8,24131
