ID,OrderIndex,ManaCost,ManaCostPerLevel,ManaPerSecond,PowerDisplayID,AltPowerBarID,PowerCostPct,PowerCostMaxPct,PowerPctPerSecond,PowerType,RequiredAuraSpellID,OptionalCost,SpellID
256247,0,0,0,0,0,0,0,0,0,3,0,0,61851
256248,0,1665,0,0,0,0,0,0,0,0,0,0,48319
256260,0,0,0,0,0,0,12,0,0,0,0,0,62735
256265,0,250,0,0,0,0,0,0,0,0,0,0,51799
256278,0,0,0,0,0,0,10,0,0,0,0,0,66043
256311,0,500,0,0,0,0,0,0,0,0,0,0,67247
256312,0,100,0,0,0,0,0,0,0,3,0,0,66203
256324,0,180,0,0,0,0,0,0,0,0,0,0,70759
256325,0,150,0,0,0,0,0,0,0,0,0,0,50090
256337,0,200,0,0,0,0,0,0,0,0,0,0,59471
256338,0,0,0,0,0,0,15,0,0,0,0,0,65997
256342,0,0,0,0,0,0,16,0,0,0,0,0,67765
256360,0,0,0,0,0,0,8,0,0,0,0,0,65791
256362,0,0,0,0,0,0,0,0,0,5,0,0,52143
256369,0,90,0,0,0,0,0,0,0,0,0,0,66004
256405,0,0,0,0,0,0,0,0,0,1,0,0,50132
256406,0,0,0,0,0,0,0,0,0,1,0,0,50413
256408,0,90,0,0,0,0,0,0,0,0,0,0,55984
256418,0,0,0,0,0,0,0,0,0,6,0,0,48707
256422,0,2,0,0,0,0,0,0,0,3,0,0,52202
256433,0,90,0,0,0,0,0,0,0,0,0,0,66004
256435,0,90,0,0,0,0,0,0,0,0,0,0,69528
256447,0,0,0,0,0,0,3,0,0,0,0,0,62124
256462,0,0,0,0,0,0,0,0,0,1,0,0,55266
256472,0,750,0,0,0,0,0,0,0,0,0,0,65980
256494,0,250,0,0,0,0,0,0,0,1,0,0,64382
256497,0,0,0,0,0,0,0,0,0,3,0,0,51713
256521,0,0,0,0,0,0,15,0,0,0,0,0,68835
256525,0,0,0,0,0,0,3,0,0,0,0,0,66010
256530,0,500,0,0,0,0,0,0,0,0,0,0,66099
256531,0,400,0,0,0,0,0,0,0,0,0,0,51732
256539,0,0,0,0,0,0,7,0,0,0,0,0,71319
256540,0,400,0,0,0,0,0,0,0,6,0,0,52375
256545,0,0,0,0,0,0,0,0,0,1,0,0,69652
256546,0,0,0,0,0,0,0,0,0,1,0,0,51857
256547,0,0,0,0,0,0,0,0,0,1,0,0,52174
256561,0,0,0,0,0,0,0,0,0,1,0,0,51211
256578,0,0,0,0,0,0,0,0,0,1,0,0,67037
256590,0,200,0,0,0,0,0,0,0,0,0,0,66086
256595,0,0,0,0,0,0,8,0,0,0,0,0,65855
256597,0,700,0,0,0,0,0,0,0,0,0,0,48140
256604,0,0,0,0,0,0,10,0,0,0,0,0,58537
256606,0,0,0,0,0,0,10,0,0,0,0,0,55336
256607,0,0,0,0,0,0,0,0,0,1,0,0,72865
256629,0,1200,0,0,0,0,0,0,0,0,0,0,55414
256632,0,50,0,0,0,0,0,0,0,3,0,0,56092
256647,0,0,0,0,0,0,0,0,0,3,0,0,72293
256649,0,200,0,0,0,0,0,0,0,0,0,0,51972
256652,0,0,0,0,0,0,0,0,0,1,0,0,55636
256655,0,25,0,0,0,0,0,0,0,3,0,0,52610
256663,0,0,0,0,0,0,0,0,0,2,0,0,60192
256664,0,0,0,0,0,0,0,0,0,1,0,0,67725
256669,0,0,0,0,0,0,0,0,0,-2,0,0,70591
256678,0,0,0,0,0,0,0,0,0,1,0,0,65926
256679,0,95,0,0,0,0,0,0,0,0,0,0,72318
256686,0,0,0,0,0,0,35,0,0,0,0,0,42387
256701,0,0,0,0,0,0,10,0,0,0,0,0,70410
256706,0,400,0,0,0,0,0,0,0,6,0,0,59134
256724,0,300,0,0,0,0,0,0,0,6,0,0,56815
256727,0,0,0,0,0,0,0,0,0,1,0,0,65033
256732,0,0,0,0,0,0,17,0,0,0,0,0,66068
256746,0,400,0,0,0,0,0,0,0,6,0,0,47541
264027,0,500,0,0,0,0,0,0,0,0,0,0,67247
264052,0,100,0,0,0,0,0,0,0,3,0,0,66203
264079,0,1000,0,0,0,0,0,0,0,0,0,0,66538
264082,0,0,0,0,0,0,0,0,0,1,0,0,66620
264084,0,500,0,0,0,0,0,0,0,0,0,0,66862
264091,0,0,0,0,0,0,0,0,0,3,0,0,67798
264092,0,20,0,0,0,0,0,0,0,3,0,0,67796
264098,0,0,0,0,0,0,0,0,0,1,0,0,67761
264102,0,0,0,0,0,0,0,0,0,1,0,0,67719
264103,0,0,0,0,0,0,0,0,0,1,0,0,67774
264104,0,0,0,0,0,0,0,0,0,1,0,0,67749
264107,0,0,0,0,0,0,0,0,0,1,0,0,67725
264110,0,0,0,0,0,0,0,0,0,1,0,0,67729
264118,0,0,0,0,0,0,0,0,0,1,0,0,66047
264120,0,0,0,0,0,0,8,0,0,0,0,0,65855
264121,0,0,0,0,0,0,21,0,0,0,0,0,65856
264122,0,0,0,0,0,0,16,0,0,0,0,0,65854
264123,0,0,0,0,0,0,11,0,0,0,0,0,65862
264126,0,0,0,0,0,0,18,0,0,0,0,0,66066
264127,0,0,0,0,0,0,29,0,0,0,0,0,66067
264128,0,0,0,0,0,0,18,0,0,0,0,0,66065
264129,0,200,0,0,0,0,0,0,0,0,0,0,66086
264130,0,0,0,0,0,0,8,0,0,0,0,0,65883
264132,0,0,0,0,0,0,7,0,0,0,0,0,65866
264134,0,270,0,0,0,0,0,0,0,0,0,0,65881
264135,0,0,0,0,0,0,18,0,0,0,0,0,65799
264136,0,0,0,0,0,0,8,0,0,0,0,0,65791
264137,0,0,0,0,0,0,22,0,0,0,0,0,65800
264138,0,0,0,0,0,0,13,0,0,0,0,0,65807
264139,0,0,0,0,0,0,7,0,0,0,0,0,66113
264140,0,0,0,0,0,0,29,0,0,0,0,0,66112
264143,0,90,0,0,0,0,0,0,0,0,0,0,66004
264144,0,0,0,0,0,0,18,0,0,0,0,0,66104
264145,0,0,0,0,0,0,14,0,0,0,0,0,66100
264147,0,500,0,0,0,0,0,0,0,0,0,0,66099
264148,0,0,0,0,0,0,17,0,0,0,0,0,66177
264149,0,0,0,0,0,0,17,0,0,0,0,0,65492
264151,0,0,0,0,0,0,0,0,0,3,0,0,67440
264152,0,350,0,0,0,0,0,0,0,0,0,0,65541
264153,0,0,0,0,0,0,16,0,0,0,0,0,65490
264154,0,35,0,0,0,0,0,0,0,3,0,0,65957
264155,0,30,0,0,0,0,0,0,0,3,0,0,65955
264156,0,0,0,0,0,0,18,0,0,0,0,0,65973
264160,0,90,0,0,0,0,0,0,0,0,0,0,65987
264161,0,0,0,0,0,0,15,0,0,0,0,0,66055
264162,0,0,0,0,0,0,18,0,0,0,0,0,66053
264165,0,0,0,0,0,0,14,0,0,0,0,0,65810
264166,0,0,0,0,0,0,10,0,0,0,0,0,65814
264167,0,0,0,0,0,0,23,0,0,0,0,0,65820
264169,0,0,0,0,0,0,64,0,0,0,0,0,65816
264170,0,0,0,0,0,0,8,0,0,0,0,0,65819
264171,0,0,0,0,0,0,17,0,0,0,0,0,65821
264172,0,0,0,0,0,0,15,0,0,0,0,0,65812
264181,0,90,0,0,0,0,0,0,0,0,0,0,66042
264182,0,0,0,0,0,0,10,0,0,0,0,0,66043
264183,0,120,0,0,0,0,0,0,0,0,0,0,66044
264187,0,0,0,0,0,0,0,0,0,3,0,0,67709
264188,0,750,0,0,0,0,0,0,0,0,0,0,67528
264189,0,150,0,0,0,0,0,0,0,0,0,0,67529
264196,0,0,0,0,0,0,6,0,0,0,0,0,66116
264197,0,0,0,0,0,0,14,0,0,0,0,0,65546
264198,0,0,0,0,0,0,7,0,0,0,0,0,66056
264200,0,0,0,0,0,0,0,0,0,1,0,0,66017
264201,0,0,0,0,0,0,6,0,0,0,0,0,66115
264203,0,0,0,0,0,0,0,0,0,1,0,0,65927
264204,0,0,0,0,0,0,0,0,0,1,0,0,65926
264205,0,0,0,0,0,0,0,0,0,3,0,0,66529
264206,0,0,0,0,0,0,0,0,0,3,0,0,67034
264207,0,0,0,0,0,0,0,0,0,3,0,0,66456
264208,0,0,0,0,0,0,0,0,0,3,0,0,67200
264209,0,0,0,20,0,0,0,0,0,3,0,0,66183
264210,0,40,0,0,0,0,0,0,0,3,0,0,66186
264224,0,0,0,0,0,0,-36,0,0,0,0,0,66109
264225,0,0,0,0,0,0,0,0,0,3,0,0,66518
264226,0,80,0,0,0,0,0,0,0,3,0,0,67797
264227,0,25,0,0,0,0,0,0,0,3,0,0,67461
264239,0,90,0,0,0,0,0,0,0,0,0,0,70080
264241,0,160,0,0,0,0,0,0,0,0,0,0,70145
264243,0,360,0,0,0,0,0,0,0,0,0,0,69564
264246,0,90,0,0,0,0,0,0,0,0,0,0,69068
264249,0,0,0,0,0,0,0,0,0,3,0,0,69088
264252,0,300,0,0,0,0,0,0,0,0,0,0,69578
264253,0,90,0,0,0,0,0,0,0,0,0,0,69577
264258,0,100,0,0,0,0,0,0,0,0,0,0,69574
264259,0,90,0,0,0,0,0,0,0,0,0,0,69573
264262,0,90,0,0,0,0,0,0,0,0,0,0,69528
264263,0,90,0,0,0,0,0,0,0,0,0,0,69583
264264,0,0,0,0,0,0,64,0,0,0,0,0,69586
264276,0,90,0,0,0,0,0,0,0,0,0,0,70386
264279,0,0,0,0,0,0,0,0,0,3,0,0,69933
264284,0,0,0,0,0,0,0,0,0,1,0,0,69055
264297,0,150,0,0,0,0,0,0,0,0,0,0,69355
264298,0,360,0,0,0,0,0,0,0,0,0,0,69389
264299,0,0,0,0,0,0,7,0,0,0,0,0,69576
264301,0,0,0,0,0,0,10,0,0,0,0,0,69404
264305,0,95,0,0,0,0,0,0,0,0,0,0,70362
264312,0,0,0,0,0,0,7,0,0,0,0,0,69975
264316,0,0,0,0,0,0,2,0,0,0,0,0,69963
264332,0,120,0,0,0,0,0,0,0,0,0,0,70407
264334,0,90,0,0,0,0,0,0,0,0,0,0,70409
264336,0,0,0,0,0,0,0,0,0,1,0,0,70449
264355,0,0,0,0,0,0,0,0,0,1,0,0,71323
264356,0,400,0,0,0,0,0,0,0,0,0,0,71330
264373,0,500,0,0,0,0,0,0,0,0,0,0,69325
264382,0,300,0,0,0,0,0,0,0,0,0,0,70754
264384,0,500,0,0,0,0,0,0,0,0,0,0,71780
264385,0,0,0,0,0,0,18,0,0,0,0,0,71782
264390,0,180,0,0,0,0,0,0,0,0,0,0,70759
264398,0,0,0,0,0,0,0,0,0,1,0,0,70670
264415,0,90,0,0,0,0,0,0,0,0,0,0,72163
264416,0,90,0,0,0,0,0,0,0,0,0,0,72166
264417,0,150,0,0,0,0,0,0,0,0,0,0,72169
264425,0,75,0,0,0,0,0,0,0,0,0,0,72268
264429,0,0,0,0,0,0,0,0,0,3,0,0,72260
264433,0,95,0,0,0,0,0,0,0,0,0,0,72318
264435,0,215,0,0,0,0,0,0,0,0,0,0,72322
264439,0,0,0,0,0,0,0,0,0,3,0,0,72344
264445,0,0,0,0,0,0,0,0,0,3,0,0,72385
264447,0,0,0,0,0,0,0,0,0,3,0,0,72409
264453,0,45,0,0,0,0,0,0,0,3,0,0,70539
264476,0,0,0,0,0,0,0,0,0,1,0,0,69651
264482,0,0,0,0,0,0,0,0,0,1,0,0,69903
264507,0,90,0,0,0,0,0,0,0,0,0,0,72960
264526,0,0,0,0,0,0,0,0,0,1,0,0,72149
264543,0,300,0,0,0,0,0,0,0,0,0,0,74392
264547,0,90,0,0,0,0,0,0,0,0,0,0,75330
264548,0,0,0,0,0,0,0,0,0,1,0,0,75417
264612,0,0,0,0,0,0,0,0,0,3,0,0,437
264613,0,0,0,0,0,0,0,0,0,3,0,0,439
264614,0,0,0,0,0,0,0,0,0,3,0,0,441
264615,0,0,0,0,0,0,0,0,0,4,0,0,673
264617,0,0,0,0,0,0,0,0,0,4,0,0,2367
264618,0,0,0,0,0,0,0,0,0,4,0,0,2370
264619,0,0,0,0,0,0,0,0,0,4,0,0,2374
264620,0,0,0,0,0,0,0,0,0,4,0,0,2378
264621,0,0,0,0,0,0,0,0,0,4,0,0,2380
264622,0,0,0,0,0,0,0,0,0,4,0,0,3160
264623,0,0,0,0,0,0,0,0,0,4,0,0,3164
264624,0,0,0,0,0,0,0,0,0,4,0,0,3166
264625,0,0,0,0,0,0,0,0,0,4,0,0,3219
264626,0,0,0,0,0,0,0,0,0,4,0,0,3220
264627,0,0,0,0,0,0,0,0,0,4,0,0,3222
264628,0,0,0,0,0,0,0,0,0,4,0,0,3223
264629,0,0,0,0,0,0,0,0,0,4,0,0,3593
264631,0,0,0,0,0,0,0,0,0,2,0,0,4167
264634,0,45,0,0,0,0,0,0,0,4,0,0,6512
264637,0,0,0,0,0,0,0,0,0,4,0,0,7178
264638,0,0,0,0,0,0,0,0,0,4,0,0,7245
264639,0,100,0,0,0,0,0,0,0,0,0,0,7377
264640,0,0,0,0,0,0,0,0,0,-2,0,0,7812
264641,0,0,0,0,0,0,0,0,0,4,0,0,7840
264642,0,0,0,0,0,0,0,0,0,4,0,0,7844
264643,0,0,0,0,0,0,0,0,0,4,0,0,8212
264644,0,0,0,0,0,0,0,0,0,4,0,0,11319
264645,0,0,0,0,0,0,0,0,0,4,0,0,11328
264646,0,0,0,0,0,0,0,0,0,4,0,0,11334
264647,0,0,0,0,0,0,0,0,0,4,0,0,11348
264648,0,0,0,0,0,0,0,0,0,4,0,0,11349
264649,0,60,0,0,0,0,0,0,0,4,0,0,11371
264650,0,0,0,0,0,0,0,0,0,4,0,0,11389
264651,0,0,0,0,0,0,0,0,0,4,0,0,11390
264652,0,0,0,0,0,0,0,0,0,4,0,0,11396
264653,0,0,0,0,0,0,0,0,0,4,0,0,11403
264654,0,0,0,0,0,0,0,0,0,4,0,0,11405
264655,0,0,0,0,0,0,0,0,0,4,0,0,11406
264656,0,0,0,0,0,0,0,0,0,4,0,0,11474
264657,0,0,0,0,0,0,0,0,0,4,0,0,12608
264658,0,0,0,0,0,0,0,0,0,4,0,0,16589
264659,0,0,0,0,0,0,0,0,0,4,0,0,17535
264660,0,0,0,0,0,0,0,0,0,4,0,0,17537
264661,0,0,0,0,0,0,0,0,0,4,0,0,17538
264662,0,0,0,0,0,0,0,0,0,3,0,0,17539
264663,0,0,0,0,0,0,0,0,0,3,0,0,17624
264664,0,0,0,0,0,0,0,0,0,4,0,0,17626
264665,0,0,0,0,0,0,0,0,0,4,0,0,17627
264666,0,0,0,0,0,0,0,0,0,4,0,0,17628
264667,0,0,0,0,0,0,0,0,0,4,0,0,17629
264673,0,0,0,0,0,0,0,0,0,-2,0,0,19931
264674,0,0,0,0,0,0,0,0,0,4,0,0,21920
264675,0,0,0,0,0,0,0,0,0,4,0,0,22807
264678,0,0,0,0,0,0,0,0,0,4,0,0,24361
264679,0,0,0,0,0,0,0,0,0,4,0,0,24363
264680,0,0,0,0,0,0,0,0,0,4,0,0,26276
264684,0,0,0,0,0,0,0,0,0,4,0,0,28489
264685,0,0,0,0,0,0,0,0,0,4,0,0,28490
264686,0,0,0,0,0,0,0,0,0,4,0,0,28491
264687,0,0,0,0,0,0,0,0,0,4,0,0,28493
264688,0,0,0,0,0,0,0,0,0,4,0,0,28496
264689,0,0,0,0,0,0,0,0,0,4,0,0,28497
264690,0,0,0,0,0,0,0,0,0,4,0,0,28501
264691,0,0,0,0,0,0,0,0,0,4,0,0,28502
264692,0,0,0,0,0,0,0,0,0,4,0,0,28503
264693,0,0,0,0,0,0,0,0,0,4,0,0,28509
264694,0,0,0,0,0,0,0,0,0,4,0,0,28514
264695,0,0,0,0,0,0,0,0,0,4,0,0,28518
264696,0,0,0,0,0,0,0,0,0,4,0,0,28519
264697,0,0,0,0,0,0,0,0,0,4,0,0,28520
264698,0,0,0,0,0,0,0,0,0,4,0,0,28521
264699,0,0,0,0,0,0,0,0,0,4,0,0,28540
264700,0,0,0,0,0,0,0,0,0,4,0,0,29348
264701,0,0,0,0,0,0,0,0,0,-2,0,0,33394
264702,0,0,0,0,0,0,0,0,0,4,0,0,33720
264703,0,0,0,0,0,0,0,0,0,4,0,0,33721
264704,0,0,0,0,0,0,0,0,0,4,0,0,33726
264705,0,0,0,0,0,0,0,0,0,3,0,0,33912
264706,0,0,0,0,0,0,0,0,0,-2,0,0,36093
264707,0,0,0,0,0,0,0,0,0,-2,0,0,36094
264708,0,0,0,0,0,0,0,0,0,4,0,0,38954
264709,0,0,0,0,0,0,0,0,0,4,0,0,39625
264710,0,0,0,0,0,0,0,0,0,4,0,0,39626
264711,0,0,0,0,0,0,0,0,0,4,0,0,39627
264712,0,0,0,0,0,0,0,0,0,4,0,0,39628
264713,0,0,0,0,0,0,0,0,0,4,0,0,42735
265098,0,1,0,0,0,0,0,0,0,21,0,0,3714
265101,0,-100,0,0,0,0,0,0,0,6,0,0,71316
265102,0,1,0,0,0,0,0,0,0,22,0,0,71488
265103,1,-100,0,0,0,0,0,0,0,6,0,0,71488
265104,0,1,0,0,0,0,0,0,0,21,0,0,71489
265105,1,1,0,0,0,0,0,0,0,22,0,0,71489
265106,2,-150,0,0,0,0,0,0,0,6,0,0,71489
265107,0,2,0,0,0,0,0,0,0,22,0,0,43000
265111,0,1,0,0,0,0,0,0,0,21,0,0,52372
265112,1,-100,0,0,0,0,0,0,0,6,0,0,52372
265113,0,1,0,0,0,0,0,0,0,20,0,0,52373
265114,1,1,0,0,0,0,0,0,0,22,0,0,52373
265115,2,-100,0,0,0,0,0,0,0,6,0,0,52373
265116,0,1,0,0,0,0,0,0,0,20,0,0,52374
265117,1,-100,0,0,0,0,0,0,0,6,0,0,52374
265121,0,-100,0,0,0,0,0,0,0,6,0,0,70292
265122,0,1,0,0,0,0,0,0,0,20,0,0,42650
265123,1,1,0,0,0,0,0,0,0,21,0,0,42650
265124,2,1,0,0,0,0,0,0,0,22,0,0,42650
265125,3,-300,0,0,0,0,0,0,0,6,0,0,42650
265126,0,1,0,0,0,0,0,0,0,22,0,0,42653
265130,0,1,0,0,0,0,0,0,0,22,0,0,43265
265131,1,-100,0,0,0,0,0,0,0,6,0,0,43265
265134,0,1,0,0,0,0,0,0,0,20,0,0,43001
265135,1,1,0,0,0,0,0,0,0,21,0,0,43001
265136,2,1,0,0,0,0,0,0,0,22,0,0,43001
265137,0,1,0,0,0,0,0,0,0,21,0,0,42996
265138,0,2,0,0,0,0,0,0,0,21,0,0,42997
265139,0,1,0,0,0,0,0,0,0,22,0,0,42998
265140,0,2,0,0,0,0,0,0,0,20,0,0,42991
265141,0,1,0,0,0,0,0,0,0,20,0,0,42541
265142,0,1,0,0,0,0,0,0,0,21,0,0,45477
265143,1,-100,0,0,0,0,0,0,0,6,0,0,45477
265150,0,1,0,0,0,0,0,0,0,22,0,0,45462
265151,1,-100,0,0,0,0,0,0,0,6,0,0,45462
265152,0,1,0,0,0,0,0,0,0,21,0,0,45524
265153,1,-100,0,0,0,0,0,0,0,6,0,0,45524
265154,0,1,0,0,0,0,0,0,0,20,0,0,45902
265155,1,-100,0,0,0,0,0,0,0,6,0,0,45902
265157,0,-250,0,0,0,0,0,0,0,6,0,0,47568
265158,0,1,0,0,0,0,0,0,0,20,0,0,47476
265159,1,-100,0,0,0,0,0,0,0,6,0,0,47476
265161,0,0,0,0,0,0,0,0,0,5,0,0,48266
265162,0,0,0,0,0,0,0,0,0,5,0,0,48265
265163,0,0,0,0,0,0,0,0,0,5,0,0,48263
265164,0,1,0,0,0,0,0,0,0,20,0,0,47139
265165,1,1,0,0,0,0,0,0,0,22,0,0,47139
265192,0,1,0,0,0,0,0,0,0,21,0,0,49998
265193,1,1,0,0,0,0,0,0,0,22,0,0,49998
265194,2,-200,0,0,0,0,0,0,0,6,0,0,49998
265228,0,1,0,0,0,0,0,0,0,20,0,0,43735
265229,0,1,0,0,0,0,0,0,0,22,0,0,50977
265230,0,1,0,0,0,0,0,0,0,22,0,0,49222
265231,1,-100,0,0,0,0,0,0,0,6,0,0,49222
265234,0,1,0,0,0,0,0,0,0,21,0,0,49184
265235,1,-100,0,0,0,0,0,0,0,6,0,0,49184
265244,0,1,0,0,0,0,0,0,0,20,0,0,50842
265245,1,-100,0,0,0,0,0,0,0,6,0,0,50842
265253,0,1,0,0,0,0,0,0,0,21,0,0,49020
265254,1,1,0,0,0,0,0,0,0,22,0,0,49020
265255,2,-200,0,0,0,0,0,0,0,6,0,0,49020
265270,0,1,0,0,0,0,0,0,0,20,0,0,48982
265272,0,1,0,0,0,0,0,0,0,22,0,0,51052
265273,0,1,0,0,0,0,0,0,0,21,0,0,51271
265274,1,-100,0,0,0,0,0,0,0,6,0,0,51271
265280,0,1,0,0,0,0,0,0,0,22,0,0,50462
265288,0,1,0,0,0,0,0,0,0,20,0,0,55050
265289,1,-100,0,0,0,0,0,0,0,6,0,0,55050
265290,0,1,0,0,0,0,0,0,0,22,0,0,55090
265291,1,-100,0,0,0,0,0,0,0,6,0,0,55090
265297,0,1,0,0,0,0,0,0,0,22,0,0,53276
265298,1,-100,0,0,0,0,0,0,0,6,0,0,53276
265312,0,0,0,0,0,0,0,0,0,5,0,0,55233
265317,0,1,0,0,0,0,0,0,0,21,0,0,57532
265318,0,1,0,0,0,0,0,0,0,21,0,0,59131
265319,1,-100,0,0,0,0,0,0,0,6,0,0,59131
265320,0,-100,0,0,0,0,0,0,0,6,0,0,57330
265326,0,1,0,0,0,0,0,0,0,20,0,0,59133
265327,1,1,0,0,0,0,0,0,0,22,0,0,59133
265328,2,-100,0,0,0,0,0,0,0,6,0,0,59133
265331,0,-100,0,0,0,0,0,0,0,6,0,0,55978
265332,0,-100,0,0,0,0,0,0,0,6,0,0,61088
265333,0,-100,0,0,0,0,0,0,0,6,0,0,60951
265334,0,-100,0,0,0,0,0,0,0,6,0,0,61099
265335,0,1,0,0,0,0,0,0,0,22,0,0,63560
265336,1,-100,0,0,0,0,0,0,0,6,0,0,63560
265339,0,0,0,0,0,0,0,0,0,-2,0,0,46318
265340,0,0,0,0,0,0,0,0,0,-2,0,0,46323
265341,0,0,0,0,0,0,0,0,0,-2,0,0,46328
265504,0,0,0,0,0,0,0,0,0,1,0,0,385807
265530,0,0,0,0,0,0,9,0,0,0,0,0,387060
265531,0,0,0,0,0,0,9,0,0,0,0,0,387064
265565,0,0,0,0,0,0,9,0,0,0,0,0,388098
265566,0,0,0,0,0,0,9,0,0,0,0,0,388099
265571,0,0,0,0,0,0,9,0,0,0,0,0,388616
270836,0,0,0,0,0,0,27,0,0,0,0,0,29886
271228,0,300,0,0,0,0,0,0,0,0,0,0,32363
271229,0,300,0,0,0,0,0,0,0,0,0,0,32363
271230,0,300,0,0,0,0,0,0,0,0,0,0,32364
271231,0,300,0,0,0,0,0,0,0,0,0,0,32364
272223,0,150,0,0,0,0,0,0,0,0,0,0,42477
272224,0,150,0,0,0,0,0,0,0,0,0,0,42477
272225,0,80,0,0,0,0,0,0,0,0,0,0,42478
272226,0,80,0,0,0,0,0,0,0,0,0,0,42478
272285,0,300,0,0,0,0,0,0,0,0,0,0,43240
272286,0,300,0,0,0,0,0,0,0,0,0,0,43240
272358,0,90,0,0,0,0,0,0,0,0,0,0,43526
272359,0,90,0,0,0,0,0,0,0,0,0,0,43526
272360,0,150,0,0,0,0,0,0,0,0,0,0,43527
272361,0,150,0,0,0,0,0,0,0,0,0,0,43527
272420,0,0,0,0,0,0,27,0,0,0,0,0,43985
273199,0,500,0,0,0,0,0,0,0,6,0,0,61999
273245,0,0,0,0,0,0,5,0,0,0,0,0,62286
273247,0,0,0,0,0,0,25,0,0,0,0,0,62294
273272,0,0,0,0,0,0,4,0,0,0,0,0,62608
273295,0,0,0,0,0,0,3,0,0,0,0,0,62695
273310,0,90,0,0,0,0,0,0,0,0,0,0,62804
273313,0,90,0,0,0,0,0,0,0,0,0,0,62810
273367,0,0,0,0,0,0,15,0,0,0,0,0,63032
273534,0,0,0,0,0,0,17,0,0,0,0,0,64159
273535,0,0,0,0,0,0,17,0,0,0,0,0,64160
273554,0,0,0,0,0,0,24,0,0,0,0,0,64244
273628,0,25,0,0,0,0,0,0,0,3,0,0,64664
273693,0,90,0,0,0,0,0,0,0,0,0,0,65060
273694,0,35,0,0,0,0,0,0,0,3,0,0,65063
273733,0,90,0,0,0,0,0,0,0,0,0,0,65172
273826,0,25,0,0,0,0,0,0,0,3,0,0,65402
273829,0,20,0,0,0,0,0,0,0,3,0,0,65406
273830,0,25,0,0,0,0,0,0,0,3,0,0,65407
274059,0,30,0,0,0,0,0,0,0,2,0,0,65864
274421,0,25,0,0,0,0,0,0,0,3,0,0,67171
274422,0,50,0,0,0,0,0,0,0,3,0,0,67175
274423,0,10,0,0,0,0,0,0,0,3,0,0,67192
274426,0,10,0,0,0,0,0,0,0,3,0,0,67212
274427,0,25,0,0,0,0,0,0,0,3,0,0,67219
274475,0,100,0,0,82,0,0,0,0,0,0,0,67492
274555,0,0,0,0,0,0,1,0,0,0,0,0,67794
274696,0,115,0,0,0,0,0,0,0,0,0,0,68246
274698,0,150,0,0,0,0,0,0,0,0,0,0,68249
274699,0,50,0,0,0,0,0,0,0,0,0,0,68250
274700,0,15,0,0,0,0,0,0,0,0,0,0,68252
274709,0,50,0,0,0,0,0,0,0,0,0,0,68263
274819,0,15,15,0,0,0,0,0,0,0,0,0,68538
274879,0,0,0,0,61,0,0,0,0,3,0,0,68659
274880,0,0,0,0,61,0,0,0,0,3,0,0,68660
274888,0,90,0,0,0,0,0,0,0,0,0,0,68670
275021,0,0,0,0,0,0,100,0,0,0,0,0,68990
275049,0,75,0,0,0,0,0,0,0,0,0,0,69060
275050,0,75,0,0,0,0,0,0,0,0,0,0,69060
275277,0,0,0,0,0,0,8,0,0,0,0,0,69607
275278,0,0,0,0,0,0,10,0,0,0,0,0,69608
275286,0,0,0,0,0,0,5,0,0,0,0,0,69626
275287,0,0,0,0,0,0,5,0,0,0,0,0,69630
275336,0,0,0,0,0,0,33,0,0,0,0,0,69867
275722,0,-100,0,0,0,0,0,0,0,6,0,0,71316
275723,0,-100,0,0,0,0,0,0,0,6,0,0,71316
275784,0,0,0,0,0,0,7,0,0,0,0,0,71521
275878,0,0,0,0,0,0,7,0,0,0,0,0,71974
275879,0,0,0,0,0,0,26,0,0,0,0,0,71975
275882,0,0,0,0,0,0,3,0,0,0,0,0,71984
275883,0,0,0,0,0,0,15,0,0,0,0,0,71985
275899,0,0,0,0,0,0,6,0,0,0,0,0,72043
276152,0,250,0,0,0,0,0,0,0,0,0,0,72922
276155,0,280,0,0,0,0,0,0,0,0,0,0,72932
276182,0,90,0,0,0,0,0,0,0,0,0,0,72991
276343,0,10,0,0,0,0,0,0,0,0,0,0,73253
276344,0,5,0,0,0,0,0,0,0,0,0,0,73254
276345,0,10,0,0,0,0,0,0,0,0,0,0,73255
276379,0,0,0,0,0,0,100,0,0,0,0,0,73291
276407,0,0,0,0,0,0,13,0,0,0,0,0,73325
276469,0,0,0,0,0,0,3,0,0,0,0,0,73393
276571,0,0,0,0,0,0,12,0,0,0,0,0,73510
276592,0,0,0,0,0,0,8,0,0,0,0,0,73538
276595,0,0,0,0,0,0,10,0,0,0,0,0,73543
276687,0,30,0,0,0,0,0,0,0,3,0,0,73651
276712,0,0,0,0,0,0,7,0,0,0,0,0,73680
276810,0,20,0,0,145,0,0,0,0,3,0,0,73872
276811,0,20,0,0,145,0,0,0,0,3,0,0,73872
276812,0,20,0,0,145,0,0,0,0,3,0,0,73872
276832,0,0,0,0,0,0,8,0,0,0,0,0,73899
276836,0,0,0,0,0,0,24,0,0,0,0,0,73903
276842,0,0,0,0,0,0,19,0,0,0,0,0,73910
276848,0,0,0,0,0,0,46,0,0,0,0,0,73920
276876,0,1,0,0,0,0,0,0,0,22,0,0,73975
276922,0,150,0,0,0,0,0,0,0,0,0,0,74022
276961,0,300,0,0,0,0,0,0,0,0,0,0,74063
