ID,JournalEncounterID,ItemID,FactionMask,Flags,DifficultyMask,DisplaySeasonID,WorldStateExpressionID
36642,1647,156206,-1,2,0,0,0
36644,1647,156489,-1,2,0,0,0
36645,1647,156380,-1,2,0,0,0
36646,1647,156373,-1,2,0,0,0
36647,1647,156434,-1,2,0,0,0
36648,1647,156452,-1,2,0,0,0
36649,1647,156258,-1,2,0,0,0
36653,1647,156330,-1,2,0,0,0
36654,1647,156210,-1,2,0,0,0
36655,1647,156389,-1,2,0,0,0
36656,1647,156324,-1,2,0,0,0
36659,1647,156211,-1,2,0,0,0
36660,1647,156329,-1,2,0,0,0
36661,1648,156232,-1,2,0,0,0
36662,1648,156221,-1,2,0,0,0
36663,1648,156226,-1,2,0,0,0
36664,1648,156215,-1,2,0,0,0
36665,1648,156353,-1,2,0,0,0
36666,1648,156228,-1,2,0,0,0
36667,1648,156352,-1,2,0,0,0
36668,1648,156331,-1,2,0,0,0
36669,1648,156220,-1,2,0,0,0
36670,1648,156356,-1,2,0,0,0
36671,1648,156355,-1,2,0,0,0
36672,1648,156332,-1,2,0,0,0
36673,1648,156225,-1,2,0,0,0
36674,1648,156354,-1,2,0,0,0
36675,1648,156216,-1,2,0,0,0
36676,1648,156231,-1,2,0,0,0
36677,1648,156223,-1,2,0,0,0
36678,1648,156230,-1,2,0,0,0
36679,1648,156217,-1,2,0,0,0
36680,1648,156337,-1,2,0,0,0
36681,1648,156222,-1,2,0,0,0
36682,1648,156338,-1,2,0,0,0
36683,1648,156339,-1,2,0,0,0
36684,1648,156334,-1,2,0,0,0
36685,1648,156224,-1,2,0,0,0
36686,1648,156219,-1,2,0,0,0
36687,1648,156336,-1,2,0,0,0
36688,1649,156234,-1,2,0,0,0
36689,1649,156492,-1,2,0,0,0
36690,1649,156119,-1,2,0,0,0
36691,1649,156351,-1,2,0,0,0
36692,1649,156359,-1,2,0,0,0
36693,1649,156238,-1,2,0,0,0
36694,1649,156376,-1,2,0,0,0
36695,1649,156349,-1,2,0,0,0
36696,1649,156413,-1,2,0,0,0
36697,1649,156456,-1,2,0,0,0
36698,1649,156239,-1,2,0,0,0
36699,1649,156144,-1,2,0,0,0
36700,1649,156493,-1,2,0,0,0
36701,1649,156371,-1,2,0,0,0
36702,1649,156243,-1,2,0,0,0
36703,1649,156422,-1,2,0,0,0
36704,1649,156345,-1,2,0,0,0
36705,1649,156242,-1,2,0,0,0
36706,1649,156245,-1,2,0,0,0
36707,1649,156089,-1,2,0,0,0
36708,1649,156235,-1,2,0,0,0
36709,1649,156241,-1,2,0,0,0
36710,1649,156246,-1,2,0,0,0
36711,1649,156411,-1,2,0,0,0
36712,1649,156441,-1,2,0,0,0
36713,1649,156344,-1,2,0,0,0
36714,1649,156348,-1,2,0,0,0
36715,1649,156343,-1,2,0,0,0
36716,1649,156502,-1,2,0,0,0
36717,1649,156120,-1,2,0,0,0
36718,1649,156350,-1,2,0,0,0
36719,1649,156079,-1,2,0,0,0
36720,1649,156503,-1,2,0,0,0
36721,1649,156134,-1,2,0,0,0
36722,1649,156357,-1,2,0,0,0
36723,1649,156092,-1,2,0,0,0
36724,1649,156236,-1,2,0,0,0
36725,1649,156382,-1,2,0,0,0
36726,1649,156147,-1,2,0,0,0
36727,1649,156358,-1,2,0,0,0
36728,1649,156347,-1,2,0,0,0
36729,1649,156384,-1,2,0,0,0
36730,1649,156341,-1,2,0,0,0
36731,1649,156233,-1,2,0,0,0
36732,1649,156361,-1,2,0,0,0
36733,1649,156392,-1,2,0,0,0
36734,1649,156247,-1,2,0,0,0
36735,1649,156105,-1,2,0,0,0
36736,1649,156061,-1,2,0,0,0
36737,1641,156611,-1,2,0,0,0
36738,1644,156612,-1,2,0,0,0
36739,1645,156610,-1,2,0,0,0
36740,1646,156613,-1,2,0,0,0
36741,1647,156614,-1,2,0,0,0
36742,1649,156458,-1,2,0,0,0
36743,1649,46312,-1,2,0,0,0
36745,1647,156505,-1,2,0,0,0
36746,1647,156140,-1,2,0,0,0
36747,1647,156115,-1,2,0,0,0
36748,1647,156459,-1,2,0,0,0
36749,1647,156090,-1,2,0,0,0
36750,1647,156122,-1,2,0,0,0
36751,1647,156148,-1,2,0,0,0
36752,1647,156086,-1,2,0,0,0
36753,1647,156495,-1,2,0,0,0
36754,1647,156106,-1,2,0,0,0
36755,1647,156062,-1,2,0,0,0
36756,1647,156131,-1,2,0,0,0
36757,533,34810,-1,2,3,0,0
36758,533,34796,-1,2,3,0,0
36759,533,34625,-1,2,3,0,0
36760,533,34793,-1,2,3,0,0
36761,533,34809,-1,2,3,0,0
36762,533,34808,-1,2,3,0,0
36763,533,34797,-1,2,3,0,0
36764,533,34807,-1,2,3,0,0
36765,533,34799,-1,2,3,0,0
36766,533,34795,-1,2,3,0,0
36767,533,34794,-1,2,3,0,0
36768,533,34798,-1,2,3,0,0
36769,532,34789,-1,2,3,0,0
36770,532,34792,-1,2,3,0,0
36771,532,34790,-1,2,3,0,0
36772,532,34791,-1,2,3,0,0
36773,532,34788,-1,2,3,0,0
36774,531,34706,-1,2,3,0,0
36775,531,34704,-1,2,3,0,0
36776,531,34707,-1,2,3,0,0
36777,531,34708,-1,2,3,0,0
36778,531,34703,-1,2,3,0,0
36779,531,34705,-1,2,3,0,0
36780,530,34702,-1,2,3,0,0
36781,530,34701,-1,2,3,0,0
36782,530,34699,-1,2,3,0,0
36783,530,34698,-1,2,3,0,0
36784,530,34697,-1,2,3,0,0
36785,530,34700,-1,2,3,0,0
36786,1646,156063,-1,2,0,0,0
36798,2031,152789,-1,2,0,0,0
36799,554,127453,-1,2,0,0,0
36800,554,127448,-1,2,0,0,0
36801,554,127457,-1,2,0,0,0
36802,554,127446,-1,2,0,0,0
36803,554,127447,-1,2,0,0,0
36804,554,127449,-1,2,0,0,0
36805,554,127450,-1,2,0,0,0
36806,554,127451,-1,2,0,0,0
36807,554,127455,-1,2,0,0,0
36808,554,127431,-1,2,0,0,0
36809,554,127452,-1,2,0,0,0
36810,554,127454,-1,2,0,0,0
36811,728,124012,-1,2,0,0,0
36812,728,123997,-1,2,0,0,0
36813,728,124000,-1,2,0,0,0
36814,728,124013,-1,2,0,0,0
36815,728,124015,-1,2,0,0,0
36816,728,124011,-1,2,0,0,0
36817,728,124014,-1,2,0,0,0
36818,552,127432,-1,2,0,0,0
36819,552,127433,-1,2,0,0,0
36820,618,127578,-1,2,0,0,0
36821,105,56311,-1,2,3,0,0
36822,105,56310,-1,2,3,0,0
36823,105,56312,-1,2,3,0,0
36824,105,157608,-1,2,3,0,0
36825,105,56314,-1,2,3,0,0
36826,105,56313,-1,2,3,0,0
36827,106,56299,-1,2,3,0,0
36828,106,56296,-1,2,3,0,0
36829,106,56295,-1,2,3,0,0
36830,106,56297,-1,2,3,0,0
36831,106,56298,-1,2,3,0,0
36832,107,56302,-1,2,3,0,0
36833,107,56304,-1,2,3,0,0
36834,107,56301,-1,2,3,0,0
36835,107,56303,-1,2,3,0,0
36836,107,157610,-1,2,3,0,0
36837,107,56300,-1,2,3,0,0
36838,108,56305,-1,2,3,0,0
36839,108,56306,-1,2,3,0,0
36840,108,56309,-1,2,3,0,0
36841,108,56308,-1,2,3,0,0
36842,108,157607,-1,2,3,0,0
36843,108,56307,-1,2,3,0,0
36844,109,56315,-1,2,3,0,0
36845,109,56318,-1,2,3,0,0
36846,109,56317,-1,2,3,0,0
36847,109,56319,-1,2,3,0,0
36848,109,56321,-1,2,3,0,0
36849,109,56322,-1,2,3,0,0
36850,109,56320,-1,2,3,0,0
36851,109,56323,-1,2,3,0,0
36852,109,56324,-1,2,3,0,0
36853,110,56331,-1,2,3,0,0
36854,110,157591,-1,2,3,0,0
36855,110,157592,-1,2,3,0,0
36856,110,56330,-1,2,3,0,0
36857,110,157590,-1,2,3,0,0
36858,110,56332,-1,2,3,0,0
36859,110,56329,-1,2,3,0,0
36860,110,56328,-1,2,3,0,0
36861,111,56334,-1,2,3,0,0
36862,111,56335,-1,2,3,0,0
36863,111,56336,-1,2,3,0,0
36864,111,157594,-1,2,3,0,0
36865,111,56333,-1,2,3,0,0
36866,112,56341,-1,2,3,0,0
36867,112,56339,-1,2,3,0,0
36868,112,56340,-1,2,3,0,0
36869,112,56338,-1,2,3,0,0
36870,112,56342,-1,2,3,0,0
36871,112,157595,-1,2,3,0,0
36872,113,56352,-1,2,3,0,0
36873,113,56347,-1,2,3,0,0
36874,113,56345,-1,2,3,0,0
36875,113,56346,-1,2,3,0,0
36876,113,56351,-1,2,3,0,0
36877,113,56349,-1,2,3,0,0
36878,113,56344,-1,2,3,0,0
36879,113,56348,-1,2,3,0,0
36880,113,56343,-1,2,3,0,0
36881,131,56444,-1,2,3,0,0
36882,131,157596,-1,2,3,0,0
36883,131,56443,-1,2,3,0,0
36884,131,56440,-1,2,3,0,0
36885,131,56442,-1,2,3,0,0
36886,131,157612,-1,2,3,0,0
36887,131,56441,-1,2,3,0,0
36888,132,56445,-1,2,3,0,0
36889,132,56447,-1,2,3,0,0
36890,132,56448,-1,2,3,0,0
36891,132,157613,-1,2,3,0,0
36892,132,56449,-1,2,3,0,0
36893,132,157597,-1,2,3,0,0
36894,132,56446,-1,2,3,0,0
36895,133,56453,-1,2,3,0,0
36896,133,56450,-1,2,3,0,0
36897,133,157614,-1,2,3,0,0
36898,133,56452,-1,2,3,0,0
36899,133,56454,-1,2,3,0,0
36900,133,157598,-1,2,3,0,0
36901,133,56451,-1,2,3,0,0
36902,134,56463,-1,2,3,0,0
36903,134,56461,-1,2,3,0,0
36904,134,56460,-1,2,3,0,0
36905,134,56455,-1,2,3,0,0
36906,134,56459,-1,2,3,0,0
36907,134,157615,-1,2,3,0,0
36908,134,56464,-1,2,3,0,0
36909,134,56458,-1,2,3,0,0
36910,134,56462,-1,2,3,0,0
36911,134,56457,-1,2,3,0,0
36912,134,56456,-1,2,3,0,0
36913,124,56409,-1,0,-1,0,0
36914,124,56410,-1,0,-1,0,0
36915,124,56411,-1,0,-1,0,0
36916,124,56407,-1,0,-1,0,0
36917,124,56408,-1,0,-1,0,0
36918,125,56424,-1,0,-1,0,0
36919,125,56423,-1,0,-1,0,0
36920,125,56425,-1,0,-1,0,0
36921,125,56422,-1,0,-1,0,0
36922,125,56426,-1,0,-1,0,0
36923,126,57866,-1,0,-1,0,0
36924,126,57868,-1,0,-1,0,0
36925,126,157611,-1,0,-1,0,0
36926,126,57867,-1,0,-1,0,0
36927,126,57869,-1,0,-1,0,0
36928,126,57870,-1,0,-1,0,0
36929,127,157609,-1,0,-1,0,0
36930,127,56414,-1,0,-1,0,0
36931,127,56413,-1,0,-1,0,0
36932,127,56412,-1,0,-1,0,0
36933,127,56416,-1,0,-1,0,0
36934,127,56415,-1,0,-1,0,0
36935,128,56417,-1,0,-1,0,0
36936,128,56419,-1,0,-1,0,0
36937,128,56418,-1,0,-1,0,0
36938,128,56421,-1,0,-1,0,0
36939,129,57871,-1,0,-1,0,0
36940,129,57874,-1,0,-1,0,0
36941,129,57873,-1,0,-1,0,0
36942,129,57872,-1,0,-1,0,0
36943,129,57875,-1,0,-1,0,0
36944,130,56429,-1,0,-1,0,0
36945,130,56436,-1,0,-1,0,0
36946,130,56427,-1,0,-1,0,0
36947,130,56434,-1,0,-1,0,0
36948,130,56433,-1,0,-1,0,0
36949,130,56428,-1,0,-1,0,0
36950,130,56435,-1,0,-1,0,0
36951,130,56431,-1,0,-1,0,0
36952,130,56430,-1,0,-1,0,0
36953,130,56432,-1,0,-1,0,0
36954,117,56381,-1,2,3,0,0
36955,117,56383,-1,2,3,0,0
36956,117,157600,-1,2,3,0,0
36957,117,56382,-1,2,3,0,0
36958,117,56379,-1,2,3,0,0
36959,117,56380,-1,2,3,0,0
36960,118,56386,-1,2,3,0,0
36961,118,56385,-1,2,3,0,0
36962,118,56388,-1,2,3,0,0
36963,118,56387,-1,2,3,0,0
36964,118,56384,-1,2,3,0,0
36965,119,56393,-1,2,3,0,0
36966,119,56389,-1,2,3,0,0
36967,119,56391,-1,2,3,0,0
36968,119,56392,-1,2,3,0,0
36969,119,56390,-1,2,3,0,0
36970,122,56401,-1,2,3,0,0
36971,122,56395,-1,2,3,0,0
36972,122,56398,-1,2,3,0,0
36973,122,56402,-1,2,3,0,0
36974,122,157599,-1,2,3,0,0
36975,122,56403,-1,2,3,0,0
36976,122,56394,-1,2,3,0,0
36977,122,56397,-1,2,3,0,0
36978,122,56396,-1,2,3,0,0
36979,122,56399,-1,2,3,0,0
36980,122,56400,-1,2,3,0,0
36981,114,56358,-1,2,3,0,0
36982,114,56359,-1,2,3,0,0
36983,114,157601,-1,2,3,0,0
36984,114,157602,-1,2,3,0,0
36985,114,56356,-1,2,3,0,0
36986,114,56357,-1,2,3,0,0
36987,114,56360,-1,2,3,0,0
36988,114,157603,-1,2,3,0,0
36989,115,157605,-1,2,3,0,0
36990,115,56361,-1,2,3,0,0
36991,115,56365,-1,2,3,0,0
36992,115,56363,-1,2,3,0,0
36993,115,157604,-1,2,3,0,0
36994,115,56364,-1,2,3,0,0
36995,115,56362,-1,2,3,0,0
37006,116,56373,-1,2,3,0,0
37007,116,56368,-1,2,3,0,0
37008,116,56367,-1,2,3,0,0
37009,116,56374,-1,2,3,0,0
37010,116,56370,-1,2,3,0,0
37011,116,56371,-1,2,3,0,0
37012,116,56366,-1,2,3,0,0
37013,116,56375,-1,2,3,0,0
37014,116,56369,-1,2,3,0,0
37015,101,56267,-1,2,3,0,0
37016,101,56270,-1,2,3,0,0
37017,101,56266,-1,2,3,0,0
37018,101,56268,-1,2,3,0,0
37019,101,56269,-1,2,3,0,0
37020,102,56275,-1,2,3,0,0
37021,102,56272,-1,2,3,0,0
37022,102,56274,-1,2,3,0,0
37023,102,56271,-1,2,3,0,0
37024,102,56273,-1,2,3,0,0
37025,103,56278,-1,2,3,0,0
37026,103,56277,-1,2,3,0,0
37027,103,157586,-1,2,3,0,0
37028,103,56276,-1,2,3,0,0
37029,103,56280,-1,2,3,0,0
37030,104,56290,-1,2,3,0,0
37031,104,56289,-1,2,3,0,0
37032,104,157589,-1,2,3,0,0
37033,104,56286,-1,2,3,0,0
37034,104,56288,-1,2,3,0,0
37035,104,56282,-1,2,3,0,0
37036,104,56283,-1,2,3,0,0
37037,104,56281,-1,2,3,0,0
37038,104,56284,-1,2,3,0,0
37039,104,56285,-1,2,3,0,0
37040,104,56291,-1,2,3,0,0
37041,340,157606,-1,2,2,0,0
37042,323,157606,-1,2,2,0,0
37043,285,157606,-1,2,2,0,0
37044,283,157606,-1,2,2,0,0
37045,101,157587,-1,2,3,0,0
37046,101,157588,-1,2,3,0,0
37047,342,157616,-1,0,-1,0,0
37048,89,157628,-1,2,2,0,0
37049,90,157752,-1,2,2,0,0
37050,91,157755,-1,2,2,0,0
37051,91,157754,-1,2,2,0,0
37052,91,157753,-1,2,2,0,0
37053,100,157617,-1,2,2,0,0
37054,543,27985,-1,2,3,0,0
37055,543,27948,-1,2,3,0,0
37056,543,27981,-1,2,3,0,0
37057,543,27986,-1,2,3,0,0
37059,543,27946,-1,2,3,0,0
37060,543,29355,-1,2,3,0,0
37061,543,29259,-1,2,3,0,0
37062,543,29249,-1,2,3,0,0
37063,543,32073,-1,2,3,0,0
37064,543,27776,-1,2,3,0,0
37065,543,27925,-1,2,3,0,0
37066,543,27980,-1,2,3,0,0
37067,543,27875,-1,2,3,0,0
37068,543,27838,-1,2,3,0,0
37069,551,127178,-1,2,0,0,0
37070,551,28231,-1,2,3,0,0
37071,551,127177,-1,2,0,0,0
37072,551,28407,-1,2,3,0,0
37073,551,29248,-1,2,3,0,0
37074,551,127175,-1,2,0,0,0
37075,551,28418,-1,2,3,0,0
37076,551,127167,-1,2,0,0,0
37077,551,29252,-1,2,3,0,0
37078,551,127174,-1,2,0,0,0
37079,551,29241,-1,2,3,0,0
37080,551,127149,-1,2,0,0,0
37081,551,29360,-1,2,3,0,0
37082,551,28412,-1,2,3,0,0
37083,551,28419,-1,2,3,0,0
37084,551,28406,-1,2,3,0,0
37085,551,28205,-1,2,3,0,0
37086,551,127168,-1,2,0,0,0
37087,551,127166,-1,2,0,0,0
37088,551,127173,-1,2,0,0,0
37089,551,127150,-1,2,0,0,0
37090,551,127176,-1,2,0,0,0
37091,550,28394,-1,2,3,0,0
37092,550,28413,-1,2,3,0,0
37093,550,28391,-1,2,3,0,0
37094,550,28397,-1,2,3,0,0
37095,550,28393,-1,2,3,0,0
37096,550,28403,-1,2,3,0,0
37097,550,28398,-1,2,3,0,0
37098,549,28386,-1,2,3,0,0
37099,549,28384,-1,2,3,0,0
37100,549,28392,-1,2,3,0,0
37101,549,28390,-1,2,3,0,0
37102,549,28414,-1,2,3,0,0
37103,549,28416,-1,2,3,0,0
37104,549,28387,-1,2,3,0,0
37105,548,28415,-1,2,3,0,0
37106,548,28396,-1,2,3,0,0
37107,548,28384,-1,2,3,0,0
37108,548,28373,-1,2,3,0,0
37109,548,28374,-1,2,3,0,0
37110,548,28375,-1,2,3,0,0
37111,554,28193,-1,2,3,0,0
37112,554,28194,-1,2,3,0,0
37113,554,27839,-1,2,3,0,0
37114,554,28192,-1,2,3,0,0
37115,554,30531,-1,2,3,0,0
37116,554,28189,-1,2,3,0,0
37117,554,28190,-1,2,3,0,0
37118,554,29253,-1,2,3,0,0
37119,554,28206,-1,2,3,0,0
37120,554,28188,-1,2,3,0,0
37121,554,28207,-1,2,3,0,0
37122,554,29247,-1,2,3,0,0
37123,553,28186,-1,2,3,0,0
37124,553,28034,-1,2,3,0,0
37125,553,28187,-1,2,3,0,0
37126,553,28033,-1,2,3,0,0
37127,553,29356,-1,2,3,0,0
37128,553,28185,-1,2,3,0,0
37129,553,28184,-1,2,3,0,0
37130,553,27509,-1,2,3,0,0
37131,552,27977,-1,2,3,0,0
37132,552,27988,-1,2,3,0,0
37133,552,27996,-1,2,3,0,0
37134,552,27995,-1,2,3,0,0
37135,552,27993,-1,2,3,0,0
37136,552,27987,-1,2,3,0,0
37137,552,27994,-1,2,3,0,0
37138,552,27873,-1,2,3,0,0
37139,556,27494,-1,2,3,0,0
37140,575,27738,-1,2,3,0,0
37141,575,29243,-1,2,3,0,0
37142,575,28203,-1,2,3,0,0
37143,575,27510,-1,2,3,0,0
37144,575,27801,-1,2,3,0,0
37145,575,27799,-1,2,3,0,0
37146,575,27874,-1,2,3,0,0
37147,575,30543,-1,2,3,0,0
37148,575,27737,-1,2,3,0,0
37149,575,27804,-1,2,3,0,0
37150,575,29463,-1,2,3,0,0
37151,575,27805,-1,2,3,0,0
37152,575,29351,-1,2,3,0,0
37153,574,27795,-1,2,3,0,0
37154,574,27787,-1,2,3,0,0
37155,573,27806,-1,2,3,0,0
37156,573,27475,-1,2,3,0,0
37157,564,28275,-1,2,3,0,0
37158,564,28202,-1,2,3,0,0
37159,558,28350,-1,2,3,0,0
37160,558,28347,-1,2,3,0,0
37161,559,28228,-1,2,3,0,0
37162,559,28348,-1,2,3,0,0
37163,561,28349,-1,2,3,0,0
37164,562,29262,-1,2,3,0,0
37165,562,28367,-1,2,3,0,0
37166,562,28370,-1,2,3,0,0
37167,562,28342,-1,2,3,0,0
37168,562,28229,-1,2,3,0,0
37169,562,28371,-1,2,3,0,0
37170,562,32072,-1,2,3,0,0
37171,562,29359,-1,2,3,0,0
37172,562,28345,-1,2,3,0,0
37173,562,28343,-1,2,3,0,0
37174,562,28341,-1,2,3,0,0
37175,562,29258,-1,2,3,0,0
37176,547,27912,-1,2,3,0,0
37177,547,27902,-1,2,3,0,0
37178,547,27910,-1,2,3,0,0
37179,547,27913,-1,2,3,0,0
37180,547,29353,-1,2,3,0,0
37181,547,28232,-1,2,3,0,0
37182,547,29357,-1,2,3,0,0
37183,547,27803,-1,2,3,0,0
37184,547,27905,-1,2,3,0,0
37185,547,27903,-1,2,3,0,0
37186,547,30532,-1,2,3,0,0
37187,547,28230,-1,2,3,0,0
37188,547,29261,-1,2,3,0,0
37189,547,27778,-1,2,3,0,0
37190,546,27900,-1,2,3,0,0
37191,546,27901,-1,2,3,0,0
37192,546,27909,-1,2,3,0,0
37193,546,27897,-1,2,3,0,0
37194,546,27898,-1,2,3,0,0
37195,546,27775,-1,2,3,0,0
37196,546,27468,-1,2,3,0,0
37197,545,27890,-1,2,3,0,0
37198,545,27892,-1,2,3,0,0
37199,545,27891,-1,2,3,0,0
37200,545,27893,-1,2,3,0,0
37201,545,28134,-1,2,3,0,0
37202,544,27908,-1,2,3,0,0
37203,544,27888,-1,2,3,0,0
37204,544,27885,-1,2,3,0,0
37205,544,27884,-1,2,3,0,0
37206,544,27889,-1,2,3,0,0
37207,544,27887,-1,2,3,0,0
37208,542,27936,-1,2,2,0,0
37209,569,27535,-1,2,3,0,0
37210,569,27540,-1,2,3,0,0
37211,569,27528,-1,2,3,0,0
37212,569,27531,-1,2,3,0,0
37213,569,27538,-1,2,3,0,0
37214,569,27533,-1,2,3,0,0
37215,569,29255,-1,2,3,0,0
37216,569,27527,-1,2,3,0,0
37217,569,27537,-1,2,3,0,0
37218,569,29348,-1,2,3,0,0
37219,568,29254,-1,2,3,0,0
37220,568,27526,-1,2,3,0,0
37221,568,29263,-1,2,3,0,0
37222,568,27868,-1,2,3,0,0
37223,568,27524,-1,2,3,0,0
37224,568,27525,-1,2,3,0,0
37225,568,27522,-1,2,3,0,0
37226,728,27536,-1,2,3,0,0
37227,728,30707,-1,2,3,0,0
37228,728,30705,-1,2,3,0,0
37229,728,30710,-1,2,3,0,0
37230,728,30709,-1,2,3,0,0
37232,728,30708,-1,2,3,0,0
37233,728,27474,-1,2,3,0,0
37235,566,27529,-1,2,3,0,0
37236,566,27519,-1,2,3,0,0
37237,566,27521,-1,2,3,0,0
37238,566,27520,-1,2,3,0,0
37239,566,27534,-1,2,3,0,0
37240,566,27517,-1,2,3,0,0
37241,569,27802,-1,2,3,0,0
37242,584,37622,-1,2,3,0,0
37243,584,35612,-1,2,3,0,0
37244,584,37620,-1,2,3,0,0
37245,584,37615,-1,2,3,0,0
37246,584,35614,-1,2,3,0,0
37247,584,37616,-1,2,3,0,0
37248,584,37617,-1,2,3,0,0
37249,584,37623,-1,2,3,0,0
37250,584,35613,-1,2,3,0,0
37251,584,37618,-1,2,3,0,0
37252,584,37619,-1,2,3,0,0
37253,583,43286,-1,2,3,0,0
37254,583,43284,-1,2,3,0,0
37255,583,43287,-1,2,3,0,0
37256,583,43285,-1,2,3,0,0
37257,582,43279,-1,2,3,0,0
37258,582,43280,-1,2,3,0,0
37259,582,43278,-1,2,3,0,0
37260,582,43277,-1,2,3,0,0
37261,582,43282,-1,2,3,0,0
37262,582,43283,-1,2,3,0,0
37263,582,43281,-1,2,3,0,0
37264,581,37614,-1,2,3,0,0
37265,581,35611,-1,2,3,0,0
37266,581,37595,-1,2,3,0,0
37267,581,35609,-1,2,3,0,0
37268,581,37612,-1,2,3,0,0
37269,581,37613,-1,2,3,0,0
37270,581,35610,-1,2,3,0,0
37271,580,37593,-1,2,3,0,0
37272,580,37592,-1,2,3,0,0
37273,580,35608,-1,2,3,0,0
37274,580,35606,-1,2,3,0,0
37275,580,37594,-1,2,3,0,0
37276,580,37591,-1,2,3,0,0
37277,580,35607,-1,2,3,0,0
37278,587,37235,-1,2,3,0,0
37279,587,37241,-1,2,3,0,0
37280,587,35662,-1,2,3,0,0
37281,587,37237,-1,2,3,0,0
37282,587,37240,-1,2,3,0,0
37283,587,37236,-1,2,3,0,0
37284,587,37242,-1,2,3,0,0
37285,587,35663,-1,2,3,0,0
37286,587,35661,-1,2,3,0,0
37287,587,37232,-1,2,3,0,0
37288,587,37238,-1,2,3,0,0
37289,586,37230,-1,2,3,0,0
37290,586,35660,-1,2,3,0,0
37291,586,157581,-1,2,3,0,0
37292,586,35659,-1,2,3,0,0
37293,586,37222,-1,2,3,0,0
37294,586,37220,-1,2,3,0,0
37295,586,35658,-1,2,3,0,0
37296,586,37221,-1,2,3,0,0
37297,585,35656,-1,2,3,0,0
37298,585,35655,-1,2,3,0,0
37299,585,37219,-1,2,3,0,0
37300,585,35657,-1,2,3,0,0
37301,585,37217,-1,2,3,0,0
37302,585,37218,-1,2,3,0,0
37303,585,157582,-1,2,3,0,0
37304,585,37216,-1,2,3,0,0
37305,591,35638,-1,2,3,0,0
37306,591,37791,-1,2,3,0,0
37307,591,37733,-1,2,3,0,0
37308,591,37784,-1,2,3,0,0
37309,591,37732,-1,2,3,0,0
37310,591,37734,-1,2,3,0,0
37311,591,37788,-1,2,3,0,0
37312,591,35636,-1,2,3,0,0
37313,591,37735,-1,2,3,0,0
37314,591,35637,-1,2,3,0,0
37315,591,37798,-1,2,3,0,0
37316,590,37726,-1,2,3,0,0
37317,590,35635,-1,2,3,0,0
37318,590,35634,-1,2,3,0,0
37319,590,35633,-1,2,3,0,0
37320,590,37723,-1,2,3,0,0
37321,590,37724,-1,2,3,0,0
37322,590,37725,-1,2,3,0,0
37323,590,157561,-1,2,3,0,0
37324,589,37721,-1,2,3,0,0
37325,589,35631,-1,2,3,0,0
37326,589,37722,-1,2,3,0,0
37327,589,37718,-1,2,3,0,0
37328,589,35630,-1,2,3,0,0
37329,589,157558,-1,2,3,0,0
37330,589,35632,-1,2,3,0,0
37331,589,40490,-1,2,3,0,0
37332,588,37714,-1,2,3,0,0
37333,588,35620,-1,2,3,0,0
37334,588,37715,-1,2,3,0,0
37335,588,37712,-1,2,3,0,0
37336,588,35618,-1,2,3,0,0
37337,588,35619,-1,2,3,0,0
37338,588,37717,-1,2,3,0,0
37339,592,37629,-1,2,3,0,0
37340,592,35584,-1,2,3,0,0
37341,592,37628,-1,2,3,0,0
37342,592,35585,-1,2,3,0,0
37343,592,37626,-1,2,3,0,0
37344,592,35583,-1,2,3,0,0
37345,592,37627,-1,2,3,0,0
37346,592,157578,-1,2,3,0,0
37347,595,43313,-1,2,3,0,0
37348,595,43310,-1,2,3,0,0
37349,595,43311,-1,2,3,0,0
37350,595,43312,-1,2,3,0,0
37351,594,37631,-1,2,3,0,0
37352,594,157584,-1,2,3,0,0
37353,594,35587,-1,2,3,0,0
37354,594,37633,-1,2,3,0,0
37355,594,37630,-1,2,3,0,0
37356,594,37632,-1,2,3,0,0
37357,594,35588,-1,2,3,0,0
37358,594,35589,-1,2,3,0,0
37359,593,37635,-1,2,3,0,0
37360,593,37634,-1,2,3,0,0
37361,593,37636,-1,2,3,0,0
37362,593,35591,-1,2,3,0,0
37363,593,35590,-1,2,3,0,0
37364,593,37637,-1,2,3,0,0
37365,593,35592,-1,2,3,0,0
37366,600,37855,-1,2,3,0,0
37367,600,36993,-1,2,3,0,0
37368,600,36995,-1,2,3,0,0
37369,600,36994,-1,2,3,0,0
37370,600,37851,-1,2,3,0,0
37371,600,37849,-1,2,3,0,0
37372,600,36988,-1,2,3,0,0
37373,600,37848,-1,2,3,0,0
37374,600,36996,-1,2,3,0,0
37375,600,36991,-1,2,3,0,0
37376,600,37852,-1,2,3,0,0
37377,600,36992,-1,2,3,0,0
37378,600,37853,-1,2,3,0,0
37379,600,37850,-1,2,3,0,0
37380,600,36989,-1,2,3,0,0
37381,600,37854,-1,2,3,0,0
37382,599,39534,-1,2,3,0,0
37383,599,37844,-1,2,3,0,0
37384,599,39657,-1,2,3,0,0
37385,599,39536,-1,2,3,0,0
37386,599,37846,-1,2,3,0,0
37387,599,37847,-1,2,3,0,0
37388,599,39535,-1,2,3,0,0
37389,599,37845,-1,2,3,0,0
37390,598,37842,-1,2,3,0,0
37391,598,36983,-1,2,3,0,0
37392,598,36986,-1,2,3,0,0
37393,598,37841,-1,2,3,0,0
37394,598,157579,-1,2,3,0,0
37395,598,37840,-1,2,3,0,0
37396,598,36985,-1,2,3,0,0
37397,598,36984,-1,2,3,0,0
