ID,Pos[0],Pos[1],PointOrder,ZoneLightID
25646,-6.7284613,7304.8413,9,2452
25647,33.84326,7265.007,10,2452
25648,89.722916,7235.5,11,2452
25649,114.8036,7200.83,12,2452
25650,133.98294,7149.194,13,2452
25651,130.29463,7067.312,14,2452
25652,54.3149,7062.886,15,2452
25653,-1.010116,7018.626,16,2452
25654,-93.95616,6918.303,17,2452
25655,-113.13553,6845.2744,18,2452
25656,-116.82387,6768.557,19,2452
25657,-145.59288,6731.674,20,2452
25658,-189.11523,6700.6914,21,2452
25659,-240.01427,6689.627,22,2452
25660,-297.5523,6704.38,23,2452
25661,-329.27197,6719.1333,24,2452
25662,-386.07236,6734.624,25,2452
25663,-457.62604,6737.575,26,2452
25664,-492.2964,6688.151,27,2452
25665,-551.3098,6664.546,28,2452
25666,-611.0608,6576.764,29,2452
25667,-679.6639,6573.813,30,2452
25668,-718.7602,6608.483,31,2452
25669,-768.9216,6615.86,32,2452
25670,-799.1659,6620.286,33,2452
25671,-817.6076,6711.019,34,2452
25672,-829.4103,6758.2295,35,2452
25673,-833.09863,6793.6377,36,2452
25674,-855.22864,6839.3735,37,2452
25675,-883.9976,6882.1577,38,2452
25676,-880.3094,6908.7134,39,2452
25677,-905.38995,6913.1396,40,2452
25678,-900.2264,6938.958,41,2452
25679,-909.816,6961.0884,42,2452
25680,-906.8653,7000.922,43,2452
25681,-894.325,7013.4624,44,2452
25682,-886.9483,7045.9204,45,2452
25683,-872.9326,7111.5723,46,2452
25684,-882.5223,7141.8164,47,2452
25685,-891.3743,7212.6323,48,2452
25686,-941.5356,7226.648,49,2452
25687,-972.5177,7228.8613,50,2452
25688,-967.35394,7266.483,51,2452
25689,-970.3047,7294.514,52,2452
25690,-950.3877,7338.7734,53,2452
25691,-960.7151,7375.6587,54,2452
25692,-953.3383,7405.903,55,2452
25693,-957.0267,7437.6226,56,2452
25694,-946.69934,7461.2285,57,2452
25695,-910.5536,7519.508,58,2452
25696,-833.83624,7526.885,59,2452
25697,-774.82294,7494.4272,60,2452
25698,-756.3812,7465.658,61,2452
25699,-732.0382,7438.364,62,2452
25700,-707.6952,7414.021,63,2452
25701,-688.51587,7368.2856,64,2452
25702,-692.94183,7344.6807,65,2452
25703,-698.8432,7305.5845,66,2452
25704,-717.285,7282.7163,67,2452
25705,-740.89026,7270.9136,68,2452
25706,-779.2489,7254.685,69,2452
25707,-796.2153,7235.5063,70,2452
25708,-808.0179,7209.6875,71,2452
25709,-814.65704,7194.934,72,2452
25710,-806.5426,7164.69,73,2452
25711,-807.2803,7143.2974,74,2452
25712,-792.5269,7127.069,75,2452
25713,-771.87225,7123.3804,76,2452
25714,-755.64355,7119.692,77,2452
25715,-721.7109,7119.692,78,2452
25716,-682.61456,7125.5933,79,2452
25717,-670.07416,7142.5596,80,2452
25718,-664.17285,7179.444,81,2452
25719,-667.1235,7202.311,82,2452
25720,-674.5002,7235.5063,83,2452
25721,-670.07416,7269.4385,84,2452
25722,-656.7962,7287.8804,85,2452
25723,-631.7155,7314.436,86,2452
25724,-600.73346,7327.7144,87,2452
25725,-570.4891,7347.6313,88,2452
25726,-535.8188,7360.171,89,2452
25727,-512.95105,7387.4653,90,2452
25728,-495.24707,7416.2344,91,2452
25729,-476.06772,7445.0034,92,2452
25730,-459.1014,7478.936,93,2452
25731,-472.3794,7498.1157,94,2452
25732,-494.50943,7534.9985,95,2452
25733,-499.67307,7561.5547,96,2452
25734,-515.90173,7590.3237,97,2452
25735,-552.0474,7700.974,98,2452
25736,-539.50714,7731.9556,99,2452
25737,-516.63947,7753.348,100,2452
25738,-493.77176,7771.0522,101,2452
25739,-461.31445,7796.8706,102,2452
25740,-428.85706,7823.4272,103,2452
25741,-386.07233,7822.6885,104,2452
25742,-344.02533,7808.673,105,2452
25743,-313.0433,7799.0825,106,2452
25744,-262.88193,7776.2153,107,2452
25745,-1430.1478,6553.3486,1,2453
25746,-1413.1814,6531.2183,2,2453
25747,-1408.7555,6509.0884,3,2453
25748,-1398.4282,6495.0728,4,2453
25749,-1381.4618,6490.647,5,2453
25750,-1363.7578,6495.0728,6,2453
25751,-1343.1031,6483.27,7,2453
25752,-1323.1862,6489.1714,8,2453
25753,-1299.5807,6489.1714,9,2453
25754,-1267.8611,6503.187,10,2453
25755,-1260.4844,6509.0884,11,2453
25756,-1240.5674,6515.7275,12,2453
25757,-1222.8633,6495.0728,13,2453
25758,-1194.0919,6477.3687,14,2453
25759,-1176.388,6467.78,15,2453
25760,-1155.7332,6462.6157,16,2453
25761,-1139.5045,6475.8936,17,2453
25762,-1106.3096,6492.8594,18,2453
25763,-1073.8522,6506.1377,19,2453
25764,-1026.6396,6532.694,20,2453
25765,-1016.3123,6562.2007,21,2453
25766,-1002.2967,6584.3306,22,2453
25767,-983.8549,6607.936,23,2453
25768,-979.42896,6626.3774,24,2453
25769,-978.6913,6649.245,25,2453
25770,-988.28094,6669.1626,26,2453
25771,-999.34595,6691.292,27,2453
25772,-1030.328,6738.503,28,2453
25773,-1050.245,6745.8794,29,2453
25774,-1064.2606,6765.7974,30,2453
25775,-1076.0634,6789.403,31,2453
25776,-1070.8997,6819.647,32,2453
25777,-1072.375,6844.728,33,2453
25778,-1082.7024,6856.5303,34,2453
25779,-1104.0947,6866.12,35,2453
25780,-1129.1754,6873.497,36,2453
25781,-1151.3053,6877.186,37,2453
25782,-1175.6484,6880.8735,38,2453
25783,-1226.5475,6884.5615,39,2453
25784,-1254.5787,6883.824,40,2453
25785,-1292.1998,6874.2344,41,2453
25786,-1328.3455,6849.894,42,2453
25787,-1357.1145,6834.4033,43,2453
25788,-1396.2108,6827.0264,44,2453
25789,-1485.4685,6719.327,45,2453
25790,-1489.8945,6672.854,46,2453
25791,-1486.944,6641.872,47,2453
25792,-1471.4529,6607.9395,48,2453
25902,-6727.4087,-3240.507,1,2455
25903,-6624.391,-3098.8574,2,2455
25904,-6363.0337,-3112.4067,3,2455
25905,-6116.2197,-3148.8923,4,2455
25906,-5998.178,-2925.6868,5,2455
25907,-5908.0376,-2648.8254,6,2455
25908,-5918.7686,-2404.1575,7,2455
25909,-5972.424,-2230.3142,8,2455
25910,-6060.4185,-2159.4895,9,2455
25911,-6204.2144,-2189.5364,10,2455
25912,-6348.0103,-2243.1917,11,2455
25913,-6508.9766,-2339.771,12,2455
25914,-6611.9946,-2412.7422,13,2455
25915,-6785.838,-2479.2747,14,2455
25916,-6970.4126,-2507.1753,15,2455
25917,-7026.9907,-2535.412,16,2455
25918,-7230.88,-2526.8274,17,2455
25919,-7468.0366,-2533.266,18,2455
25920,-7606.4673,-2442.052,19,2455
25921,-7820.0146,-2400.201,20,2455
25922,-7847.916,-2281.0864,21,2455
25923,-8040.001,-2230.6504,22,2455
25924,-8231.014,-2143.729,23,2455
25925,-8385.541,-2086.8547,24,2455
25926,-8252.476,-2005.2986,25,2455
25927,-8249.257,-1964.5206,26,2455
25928,-8283.597,-1842.1866,27,2455
25929,-8400.564,-1807.8473,28,2455
25930,-8513.24,-1787.4584,29,2455
25931,-8669.914,-1858.2832,30,2455
25932,-8828.733,-1899.0612,31,2455
25933,-9364.214,-1959.1552,32,2455
25934,-9624.978,-2327.2302,33,2455
25935,-9838.526,-2795.1042,34,2455
25936,-10893.207,-3468.011,35,2455
25937,-11675.018,-5536.2856,36,2455
25938,-9294.872,-5879.678,37,2455
25939,-8320.491,-6051.3765,38,2455
25940,-6582.061,-5954.7964,39,2455
25941,-6380.082,-4937.8057,40,2455
25942,-6367.205,-4753.232,41,2455
25943,-6392.9595,-4607.289,42,2455
25944,-6556.0713,-4538.611,43,2455
25945,-6671.9673,-4431.3,44,2455
25946,-6779.277,-4220.971,45,2455
25947,-6835.0786,-3916.2097,46,2455
25948,-6869.418,-3662.9565,47,2455
25949,-6792.155,-3426.8738,48,2455
25950,-4045.845,-802.90784,21,153
25951,392.0392,-6014.358,4,139
25952,-4307.682,-779.2996,11,293
25953,-3848.3945,-719.2066,8,293
25954,-5970.996,-247.0408,2,294
25955,-6646.216,-4521.4424,4,300
25956,-6534.6123,-5633.1772,2,300
25957,-4015.7979,-770.7144,26,300
25958,-4135.9854,-766.42255,25,300
25959,-4251.8813,-738.5216,24,300
25960,-3925.6572,-807.2,9,2444
25961,-3807.38,-647.08356,22,153
25962,-5171.294,-350.9059,20,300
25963,-4734.5415,-454.99725,21,300
25964,-6184.44,-618.10944,16,300
25965,-5947.284,199.59755,19,300
25966,-3886.0703,-4126.899,24,155
25967,-3985.5305,-4120.3477,23,155
25968,-4214.229,-4480.0728,19,155
25969,-4318.4546,-4614.0757,18,155
25970,-4621.0034,-4721.279,15,155
25971,-4808.608,-4885.656,13,155
25972,-4892.5845,-4982.7344,12,155
25973,-5023.609,-5013.704,11,155
25974,-5645.52,-4466.6196,7,155
25975,-5716.989,-4444.286,6,155
25976,-5842.058,-4552.3823,5,155
25977,-6018.0493,-4777.508,4,155
25978,-2282.9275,-3930.1597,34,155
25979,-1380.1488,-5089.1313,37,155
25980,-1381.9357,-5476.847,38,155
25981,-4485.128,-4688.9927,6,237
25982,-4059.2336,-4391.78,10,237
25983,-4307.5864,-4628.8164,8,237
25984,-4404.664,-4662.764,7,237
25985,-4609.5405,-4735.4243,5,237
25986,-4789.9985,-4893.2495,3,237
25987,-3958.582,-4205.664,12,237
25988,-4174.178,-3898.3499,15,237
25989,-4474.346,-3564.8303,18,237
25990,-4678.3735,-3648.944,20,237
25991,-4702.94,-3730.6858,21,237
25992,-4756.0947,-3790.5403,22,237
25993,-4766.8145,-3940.1775,24,237
25994,-4782.448,-4075.5208,26,237
25995,-5196.0723,-4218.2344,33,237
25996,-5266.2007,-4224.935,34,237
25997,-5336.3286,-4240.122,35,237
25998,-5468.099,-4327.671,37,237
25999,-5532.4204,-4398.693,38,237
26000,-4842.303,-4072.6172,27,237
26001,-4897.6914,-4073.9575,28,237
26002,-5033.0347,-4119.0723,30,237
26003,-4966.033,-4090.0378,29,237
26004,-5079.936,-4163.293,31,237
26005,-4103.9014,-4026.9927,11,292
26006,-4264.7056,-3725.0386,13,292
26007,-4031.8372,-4105.608,10,292
26008,10948.259,2172.9075,1,2456
26009,10755.1,2275.9255,2,2456
26010,10523.31,2366.0664,3,2456
26011,10394.536,2542.056,4,2456
26012,10304.396,2696.583,5,2456
26013,10149.868,2810.332,6,2456
26014,10008.219,2891.888,8,2456
26015,9911.639,2842.5251,9,2456
26016,9763.551,2829.648,10,2456
26017,9583.27,2778.139,11,2456
26018,9450.204,2636.489,12,2456
26019,9390.109,2490.5466,13,2456
26020,9299.969,2361.7742,14,2456
26021,9184.075,2271.6333,15,2456
26022,9051.009,2151.4453,16,2456
26023,9012.377,1902.485,17,2456
26024,9055.302,1559.0912,18,2456
26025,9106.81,1125.5566,19,2456
26026,9141.149,898.0586,20,2456
26027,9188.366,640.5131,21,2456
26028,9377.232,485.9861,22,2456
26029,9501.713,378.67557,23,2456
26030,9647.655,254.19542,24,2456
26031,9823.645,198.39377,25,2456
26032,9906.591,169.48524,26,2456
26033,10089.019,158.75423,27,2456
26034,10258.569,188.8011,28,2456
26035,10385.195,242.45638,29,2456
26036,10488.214,278.94217,30,2456
26037,10683.52,283.2345,31,2456
26038,10829.461,371.22906,32,2456
26039,10941.064,480.68588,33,2456
26040,11001.158,635.213,34,2456
26041,11026.912,809.05597,35,2456
26042,11007.597,1060.1626,36,2456
26043,11007.597,1195.3739,37,2456
26044,11056.959,1311.2693,38,2456
26045,11093.444,1491.551,39,2456
26046,11125.638,1596.7153,40,2456
26047,11084.86,1676.125,41,2456
26048,11065.544,1847.8219,42,2456
26049,11037.644,1987.3256,43,2456
26050,10080.435,2841.5173,7,2456
26051,317.99435,-9171.474,1,2457
26052,-6781.6704,-9222.982,2,2457
26053,-6751.6206,-15311.781,3,2457
26054,-2248.8735,-15326.806,4,2457
26055,-2214.5342,-14142.098,5,2457
26056,369.50327,-14133.513,6,2457
26057,-973.8446,-9932.484,1,2458
26058,-2929.0427,-10117.06,3,2458
26059,-3008.4524,-11761.057,5,2458
26060,-2643.1484,-11864.521,7,2458
26061,-2539.5486,-11901.944,8,2458
26062,-2462.6433,-11970.981,9,2458
26063,-2404.695,-11976.348,10,2458
26064,-2346.7473,-11988.151,11,2458
26065,-2311.6926,-12037.156,12,2458
26066,-2262.6875,-12084.373,13,2458
26067,-2231.9253,-12115.851,14,2458
26068,-2197.9438,-12191.685,15,2458
26069,-2133.5574,-12213.503,16,2458
26070,-2052.359,-12280.751,17,2458
26071,-1914.2863,-12376.615,18,2458
26072,-1922.7372,-12476.906,19,2458
26073,-1993.5623,-12584.217,20,2458
26074,-2047.2174,-12652.896,21,2458
26075,-2167.4055,-12938.341,22,2458
26076,-2070.8257,-13084.284,23,2458
26077,-1718.8473,-13097.161,24,2458
26078,-1238.0962,-13002.728,25,2458
26079,-838.9011,-12942.634,26,2458
26080,-568.4785,-12652.896,27,2458
26081,-613.5491,-12163.56,28,2458
26082,-490.94788,-11091.438,29,2458
26083,-2834.2058,-11830.404,6,2458
26084,-3097.2512,-10957.389,4,2458
26085,-1888.1309,-9753.276,2,2458
26086,-364.84805,8284.703,16,2448
26087,-66.238174,8445.261,22,2448
26088,-98.44965,8424.36,21,2448
26097,-2390.3743,-3912.6997,44,292
26102,-922.87036,-4792.488,1,2461
26103,-729.7108,-5133.7344,2,2461
26104,-240.37604,-5148.7583,3,2461
26105,122.3336,-5146.613,4,2461
26106,497.92035,-5075.788,5,2461
26107,768.3421,-5164.856,6,2461
26108,974.37823,-5340.845,7,2461
26109,1206.1691,-5358.0146,8,2461
26110,1167.5371,-5203.4873,9,2461
26111,1193.2916,-5053.2524,10,2461
26112,1180.4146,-4911.603,11,2461
26113,1077.3964,-4817.1704,12,2461
26114,1077.3964,-4688.397,13,2461
26115,1245.338,-4614.3525,14,2461
26116,1382.6954,-4487.726,15,2461
26117,1447.0817,-4346.0767,16,2461
26118,1459.959,-4195.8423,17,2461
26119,1408.45,-4067.069,18,2461
26120,1346.2098,-3974.7822,19,2461
26121,1326.8942,-3856.7405,20,2461
26122,1290.4084,-3740.845,21,2461
26123,1202.4137,-3689.336,22,2461
26124,1114.4191,-3631.3882,23,2461
26125,1013.5473,-3567.002,24,2461
26126,929.84503,-3423.2063,25,2461
26127,921.26056,-3230.0469,26,2461
26128,957.7462,-3149.0278,27,2461
26129,968.47723,-2988.062,28,2461
26130,934.1378,-2827.0962,29,2461
26131,904.0909,-2638.2297,30,2461
26132,880.48267,-2507.3108,31,2461
26133,826.8273,-2361.3684,32,2461
26134,702.3461,-2163.9165,33,2461
26135,631.5223,-2043.7296,34,2461
26136,573.5746,-1919.2485,35,2461
26137,504.89578,-1805.4996,36,2461
26138,414.7548,-1751.8451,37,2461
26139,37.021755,-1723.9442,38,2461
26140,-59.557728,-1762.5762,39,2461
26141,-304.22565,-1932.1267,40,2461
26142,-364.3196,-1987.9282,41,2461
26143,-375.05057,-2078.069,42,2461
26144,-525.2853,-2183.2336,43,2461
26145,-634.7422,-2427.9016,44,2461
26146,-724.8831,-2631.7913,45,2461
26147,-757.07623,-2820.658,46,2461
26148,-735.61414,-2985.916,47,2461
26149,-630.44977,-3095.3728,48,2461
26150,-593.96423,-3209.122,49,2461
26151,-570.35596,-3425.889,50,2461
26152,-576.79474,-3608.3174,51,2461
26153,-671.22784,-3696.3118,52,2461
26154,-819.31647,-3857.2778,53,2461
26155,-866.53314,-3934.5413,54,2461
26156,-875.118,-4076.191,55,2461
26157,-830.04767,-4194.233,56,2461
26158,-778.5385,-4338.029,57,2461
26159,-759.22266,-4468.9478,58,2461
26160,-819.3166,-4655.668,59,2461
26161,1375.0052,337.31213,3,158
26162,1336.3724,227.85526,25,162
26163,2415.2012,2552.5596,1,2462
26164,2058.9302,2689.9167,2,2462
26165,1887.2335,2758.5955,3,2462
26166,1732.7062,2664.1624,4,2462
26167,1505.2081,2471.0032,5,2462
26168,1436.5293,2149.0715,6,2462
26169,1410.7748,1831.4325,7,2462
26170,1488.0385,1316.3422,8,2462
26171,1539.5474,1106.0134,9,2462
26172,1552.4247,904.26984,10,2462
26173,1552.4247,711.1108,11,2462
26174,1509.5005,586.6307,12,2462
26175,1432.2368,500.78217,13,2462
26176,1329.2188,359.13226,14,2462
26177,1329.2188,359.13226,15,2462
26178,1282.718,240.73322,16,2462
26179,1353.543,120.54541,17,2462
26180,1437.2451,8.942492,18,2462
26181,1445.83,-111.24528,19,2462
26182,1415.783,-420.2996,20,2462
26183,1407.1981,-660.67523,21,2462
26184,1510.2162,-712.1844,22,2462
26185,1643.2814,-746.52356,23,2462
26186,1890.0955,-740.0851,24,2462
26187,1965.2129,-802.3251,25,2462
26188,2048.9153,-1107.0869,26,2462
26189,2139.056,-1289.5149,27,2462
26190,2297.8755,-1287.3688,28,2462
26191,2617.661,-1250.8833,29,2462
26192,2806.527,-1250.8833,30,2462
26193,2973.9314,-1295.9536,31,2462
26194,3130.6047,-1386.0944,32,2462
26195,3192.8442,-1431.1649,33,2462
26196,3270.1077,-1373.2173,34,2462
26197,3289.4236,-1246.5908,35,2462
26198,3244.353,-974.02216,36,2462
26199,3218.5986,-722.9157,37,2462
26200,3388.1494,-626.33575,38,2462
26201,3493.3137,-203.53273,39,2462
26202,3534.0916,382.3826,40,2462
26203,3536.2378,779.43097,41,2462
26204,3539.813,1302.3922,42,2462
26205,3451.818,1858.2604,43,2462
26206,3224.3196,2278.9177,44,2462
26207,2795.0776,2532.1707,45,2462
26221,4192.6216,-3394.5002,1,2466
26222,4081.0183,-3029.6445,2,2466
26223,4016.6323,-2793.561,3,2466
26224,3866.3977,-2523.139,4,2466
26225,3608.852,-2201.2073,5,2466
26226,3385.6462,-2128.2363,6,2466
26227,3102.347,-2089.6047,7,2466
26228,2909.1877,-2218.377,8,2466
26229,2716.0286,-2325.6875,9,2466
26230,2471.3606,-2385.7812,10,2466
26231,2334.0032,-2415.8289,11,2466
26232,2076.458,-2608.9875,13,2466
26233,1836.0825,-2578.9402,14,2466
26234,1672.9703,-2608.9875,15,2466
26235,1632.1925,-2776.3916,16,2466
26236,1509.8585,-2887.9946,17,2466
26237,1411.133,-3006.0364,18,2466
26238,1278.068,-3021.0598,19,2466
26239,1033.3998,-2973.843,21,2466
26240,921.7967,-2999.5974,22,2466
26241,891.7499,-3145.54,23,2466
26242,915.3585,-3501.81,25,2466
26243,1054.8618,-3634.8757,26,2466
26244,1205.0964,-3733.6016,27,2466
26245,1273.7751,-3828.0347,28,2466
26246,1303.8223,-3995.4392,29,2466
26247,1402.548,-4137.089,30,2466
26248,1419.7177,-4257.277,31,2466
26249,1368.2086,-4416.096,32,2466
26250,1278.068,-4540.5767,33,2466
26251,1093.4938,-4617.8403,34,2466
26252,1024.815,-4686.519,35,2466
26253,1067.7391,-4871.093,37,2466
26254,1145.0028,-4961.234,38,2466
26255,1132.1254,-5090.007,39,2466
26256,1114.9557,-5218.78,40,2466
26257,1157.8799,-5313.2124,41,2466
26258,1269.4817,-5493.4946,42,2466
26259,1278.0669,-5635.144,43,2466
26260,1243.7277,-5763.917,44,2466
26261,1308.1139,-5927.03,45,2466
26262,1359.6229,-6051.51,46,2466
26263,1488.3955,-6163.112,47,2466
26264,1707.3091,-6137.358,48,2466
26265,1883.2982,-6090.141,49,2466
26266,2037.8256,-6017.1704,50,2466
26267,2188.0603,-6000,51,2466
26268,2303.9556,-6034.3394,52,2466
26269,2432.728,-6128.7725,53,2466
26270,2638.765,-6210.329,54,2466
26271,2797.584,-6218.9136,55,2466
26272,2917.7717,-6291.885,56,2466
26273,2959.6233,-6191.4155,57,2466
26274,3004.6936,-6075.52,58,2466
26275,3054.0564,-6004.695,59,2466
26276,3036.8867,-5888.7993,60,2466
26277,2989.6702,-5779.343,61,2466
26278,2908.1143,-5740.711,62,2466
26279,2951.0383,-5624.8154,63,2466
26280,3006.8398,-5504.6274,64,2466
26281,3026.1558,-5397.3174,65,2466
26282,3101.2732,-5311.4688,66,2466
26283,3204.2913,-5296.4453,67,2466
26284,3300.8706,-5305.0303,68,2466
26285,3416.7659,-5257.8135,69,2466
26286,3560.562,-5165.5264,70,2466
26287,3644.2644,-5105.4326,71,2466
26288,3682.8958,-4976.66,72,2466
26289,3676.4575,-4841.4487,73,2466
26290,3730.1128,-4783.501,74,2466
26291,3764.452,-4731.9917,75,2466
26292,3755.8672,-4628.974,76,2466
26293,3762.3057,-4517.371,77,2466
26294,3760.1597,-4459.4233,78,2466
26295,3777.3293,-4341.382,79,2466
26296,3785.914,-4261.9717,80,2466
26297,3779.4758,-4191.147,81,2466
26298,3758.0134,-4137.4917,82,2466
26299,3760.1597,-4077.3977,83,2466
26300,3689.3347,-3970.0872,84,2466
26301,3633.5332,-3967.941,85,2466
26302,3631.387,-3869.2153,86,2466
26303,3678.6038,-3811.2678,87,2466
26304,3758.0134,-3781.221,88,2466
26305,3813.8147,-3813.414,89,2466
26306,3908.2478,-3826.2913,90,2466
26307,4021.997,-3764.0508,91,2466
26308,4097.1147,-3774.7822,92,2466
26309,4165.793,-3650.302,93,2466
26310,4200.1323,-3525.8215,94,2466
26311,1136.4174,-3021.4617,20,2466
26312,874.5791,-3324.0774,24,2466
26313,1039.837,-4785.647,36,2466
26314,2215.9602,-2529.9797,12,2466
26315,1289.8711,33.910645,5,158
26316,1036.6179,-41.20725,6,158
26317,643.8621,239.946,8,158
26318,1246.9469,61.81093,24,162
26319,1036.618,1.717665,23,162
26320,13544.62,9160.738,1,2467
26321,13467.356,3584.8823,2,2467
26322,7756.289,3475.4258,3,2467
26323,7917.2554,9231.5625,4,2467
26328,-4430.6763,1972.108,1,2469
26329,-4357.421,1823.811,2,2469
26330,-4257.3657,1634.4196,3,2469
26331,-4193.0435,1305.6647,4,2469
26332,-4107.2812,948.3225,5,2469
26333,-4046.533,608.84717,6,2469
26334,-4092.0942,305.99973,7,2469
26335,-4278.806,280.9856,8,2469
26336,-4503.0376,132.68864,9,2469
26337,-4543.2393,-173.73193,10,2469
26338,-4536.0923,-398.8579,11,2469
26339,-4419.9556,-672.22455,12,2469
26340,-4322.5806,-847.3226,13,2469
26341,-4233.2446,-1051.0074,14,2469
26342,-4233.2446,-1275.2399,15,2469
26343,-4233.2446,-1422.6436,16,2469
26344,-4190.3633,-1617.3954,17,2469
26345,-4185.897,-1754.0787,18,2469
26346,-4205.5503,-2020.2986,19,2469
26347,-4277.0186,-2092.6604,20,2469
26348,-4359.2075,-2152.5151,21,2469
26349,-4447.65,-2298.1323,22,2469
26350,-4512.8647,-2416.0552,23,2469
26351,-4690.643,-2487.5242,25,2469
26352,-4804.991,-2433.0288,26,2469
26353,-4886.471,-2440.8586,27,2469
26354,-4957.94,-2481.9526,28,2469
26355,-5061.569,-2521.2605,29,2469
26356,-5136.611,-2555.2083,30,2469
26357,-5208.0796,-2589.1555,31,2469
26358,-5300.9883,-2621.3164,32,2469
26359,-5395.684,-2639.1833,33,2469
26360,-5436.7783,-2628.4631,34,2469
26361,-5499.3135,-2632.0364,35,2469
26362,-5594.009,-2587.3687,36,2469
26363,-5651.1836,-2560.568,37,2469
26364,-5695.8516,-2523.0474,38,2469
26365,-5758.386,-2501.6067,39,2469
26366,-5820.921,-2473.0193,40,2469
26367,-5878.188,-2450.5798,41,2469
26368,-5942.51,-2438.073,42,2469
26369,-5987.178,-2415.739,43,2469
26370,-6005.938,-2375.5383,44,2469
26371,-5992.5376,-2346.9504,45,2469
26372,-5971.9907,-2319.2566,46,2469
26373,-5979.137,-2261.1885,47,2469
26374,-6012.1914,-2193.2935,48,2469
26375,-6018.445,-2108.425,49,2469
26376,-6019.3384,-2003.0084,50,2469
26377,-6097.061,-1903.846,51,2469
26378,-6148.875,-1827.0173,52,2469
26379,-6182.8228,-1736.7887,53,2469
26380,-6212.303,-1642.0929,54,2469
26381,-6244.464,-1553.6506,55,2469
26382,-6238.211,-1492.0083,56,2469
26383,-6243.5713,-1381.2322,57,2469
26384,-6262.3315,-1303.5103,58,2469
26385,-6281.986,-1219.5348,59,2469
26386,-6278.4126,-1154.32,60,2469
26387,-6236.4243,-1096.2517,61,2469
26388,-6214.984,-1024.7832,62,2469
26389,-6230.171,-950.63477,63,2469
26390,-6257.8657,-899.71356,64,2469
26391,-6264.1187,-796.0843,65,2469
26392,-6261.4385,-715.68225,66,2469
26393,-6275.733,-644.21375,67,2469
26394,-6305.213,-570.0658,68,2469
26395,-6361.4946,-486.98373,69,2469
26396,-6407.9487,-382.46115,70,2469
26397,-6449.9365,-276.1518,71,2469
26398,-6476.737,-178.77605,72,2469
26399,-6504.431,-57.27968,73,2469
26400,-6622.354,6.148529,74,2469
26401,-6751.8906,29.375776,75,2469
26402,-6881.4272,33.842594,76,2469
26403,-6987.737,109.77783,77,2469
26404,-7015.4307,265.22168,78,2469
26405,-7041.3384,395.65152,79,2469
26406,-7060.991,501.96094,80,2469
26407,-7082.432,652.0446,81,2469
26408,-7102.086,788.72845,82,2469
26409,-7013.644,980.80023,83,2469
26410,-6967.1895,1113.0164,84,2469
26411,-6873.387,1233.6196,85,2469
26412,-6776.905,1354.2224,86,2469
26413,-6725.9834,1455.1716,87,2469
26414,-6554.4595,1505.1996,88,2469
26415,-6463.337,1502.5195,89,2469
26416,-6340.0537,1427.4777,90,2469
26417,-6230.1714,1410.5039,91,2469
26418,-6120.288,1438.1979,92,2469
26419,-5990.752,1472.1454,93,2469
26420,-5860.322,1559.6945,94,2469
26421,-5740.6123,1626.6959,95,2469
26422,-5628.0493,1696.3777,96,2469
26423,-5435.978,1758.0192,97,2469
26424,-5350.216,1858.0748,98,2469
26425,-5168.8647,1984.9314,99,2469
26426,-4889.2446,2106.4282,100,2469
26427,-4671.2656,2084.9875,101,2469
26428,-4576.57,2022.4528,102,2469
26429,-4595.3296,-2476.7097,24,2469
26430,-4027.381,-1323.8268,2,2371
26431,-1684.7899,430.95865,51,2371
26432,-1174.1082,-3125.5205,11,2371
26433,-8.410862,-3077.0657,15,2371
26439,-1924.9542,-1836.8251,1,2470
26440,-1608.8755,-1837.5887,3,2470
26441,-1335.6973,-1740.8121,4,2470
26442,-1287.6365,-1585.9391,5,2470
26443,-1288.9791,-1493.0149,6,2470
26445,-1272.5664,-1382.061,7,2470
26452,-1339.3202,-1303.345,8,2470
26453,-1421.5173,-1234.9971,9,2470
26463,-1505.1731,-1186.047,10,2470
26464,-1583.9646,-1157.8812,11,2470
26465,-1621.5404,-1232.3346,12,2470
26466,-1790.2277,-1278.9375,13,2470
26467,-1804.9235,-1455.2865,14,2470
26468,-1834.315,-1580.2003,15,2470
26469,-1984.6984,-1632.8234,16,2470
26477,-7705.4565,-94.90763,12,1859
26478,-7632.2017,140.93819,11,1859
26479,-7655.4287,355.34323,10,1859
26480,-7616.1206,530.4412,9,1859
26481,-7564.3066,689.45844,8,1859
26482,-7587.5337,884.2102,7,1859
26483,-7671.509,1270.1403,5,1859
26484,-7721.5376,1422.0105,4,1859
26485,-7723.3237,1661.4303,3,1859
26486,-7757.271,1854.3945,2,1859
26487,-8187.869,1988.3981,25,1859
26488,-8759.616,1766.8457,23,1859
26489,-9324.216,1321.9552,21,1859
26490,-8704.228,114.13639,17,1859
26491,-8153.9204,-139.57585,14,1859
26492,-8384.406,-64.53483,15,1859
26493,-7912.7144,-362.91516,1,2471
26494,-7887.7007,-169.95036,2,2471
26495,-8148.56,-109.2022,3,2471
26496,-8373.686,-34.16021,4,2471
26497,-8513.05,71.25575,5,2471
26498,-8688.146,137.36407,6,2471
26499,-8963.302,349.98248,7,2471
26500,-9091.944,528.6536,8,2471
26501,-9411.766,1018.2126,9,2471
26502,-9524.328,1045.0131,10,2471
26503,-9586.864,962.82446,11,2471
26504,-9642.252,911.00977,12,2471
26505,-9753.028,889.5692,13,2471
