ID,GarrEncounterID,GarrEncounterSetID,OrderIndex,BoardIndex,GarrMissionID
5391,0,57,2,-1,1789
5392,0,58,1,-1,1789
5393,0,56,0,-1,1790
5394,0,57,2,-1,1790
5395,0,58,1,-1,1790
5396,0,56,2,-1,1791
5397,0,57,0,-1,1791
5398,0,56,0,-1,1792
5399,0,66,2,-1,1792
5400,0,66,1,-1,1792
5401,0,56,0,-1,1793
5402,0,63,1,-1,1793
5404,0,57,0,-1,1794
5405,0,67,2,-1,1794
5406,0,57,0,-1,1795
5407,0,60,1,-1,1795
5409,0,58,0,-1,1796
5410,0,68,2,-1,1796
5411,0,61,1,-1,1796
5412,0,58,0,-1,1797
5413,0,61,1,-1,1797
5419,0,66,1,-1,1719
5420,0,66,1,-1,1713
5421,0,63,1,-1,1716
5425,0,64,1,-1,1731
5426,0,64,1,-1,1737
5427,0,64,1,-1,1740
5428,0,64,1,-1,1734
5433,0,61,1,-1,1752
5434,0,61,1,-1,1758
5435,0,68,2,-1,1755
5436,0,58,1,-1,1791
5437,0,58,1,-1,1788
5438,0,61,1,-1,1785
5440,2151,0,1,-1,1782
5441,2170,0,2,-1,1782
5442,2161,0,0,-1,1781
5445,0,58,0,-1,1704
5446,0,61,2,-1,1704
5447,0,65,1,-1,1704
5448,0,58,0,-1,1709
5449,0,61,2,-1,1709
5450,0,65,1,-1,1709
5451,0,58,0,-1,1710
5452,0,61,2,-1,1710
5453,0,68,1,-1,1710
5454,2163,0,1,-1,1780
5455,2147,0,0,-1,1780
5456,2162,0,2,-1,1780
5457,2177,0,0,-1,1785
5467,0,60,1,-1,1794
5468,0,56,0,-1,1798
5469,0,59,2,-1,1798
5470,0,63,1,-1,1798
5471,0,56,0,-1,1799
5472,0,66,1,-1,1799
5473,0,57,0,-1,1800
5474,0,64,2,-1,1800
5475,0,67,1,-1,1800
5476,0,57,0,-1,1801
5477,0,67,1,-1,1801
5478,0,58,0,-1,1815
5479,0,65,2,-1,1815
5480,0,68,1,-1,1815
5481,0,58,0,-1,1816
5482,0,68,1,-1,1816
5501,2161,0,0,-1,1834
5503,2172,0,0,-1,1833
5504,0,67,1,-1,1833
5505,2177,0,0,-1,1832
5506,0,61,1,-1,1832
5510,0,63,1,-1,1834
5524,0,69,0,-1,1853
5527,2182,0,0,-1,1854
5530,2209,0,0,-1,1858
5538,2179,0,0,-1,1861
5545,0,72,0,-1,1865
5547,2211,0,0,-1,1866
5548,0,74,1,-1,1866
5551,0,74,1,-1,1861
5552,0,74,2,-1,1861
5553,0,74,1,-1,1853
5554,0,74,2,-1,1853
5555,0,74,1,-1,1858
5558,0,74,2,-1,1866
5559,0,74,1,-1,1865
5560,0,74,2,-1,1865
5563,0,69,0,-1,1876
5564,0,74,1,-1,1876
5565,0,70,2,-1,1876
5566,2201,0,0,-1,1877
5570,2205,0,0,-1,1878
5571,2243,0,0,-1,1879
5572,0,75,1,-1,1879
5573,2207,0,0,-1,1880
5578,2214,0,0,-1,1882
5579,0,74,1,-1,1882
5580,2221,0,0,-1,1883
5581,0,74,1,-1,1883
5582,2224,0,0,-1,1884
5583,0,74,1,-1,1884
5584,2236,0,0,-1,1885
5585,0,74,1,-1,1885
5586,2237,0,0,-1,1886
5587,0,74,1,-1,1886
5588,2213,0,0,-1,1887
5589,0,74,1,-1,1887
5590,2222,0,0,-1,1888
5591,0,74,1,-1,1888
5592,2223,0,0,-1,1889
5593,0,74,1,-1,1889
5594,2233,0,0,-1,1890
5595,0,74,1,-1,1890
5596,2238,0,0,-1,1891
5597,0,74,1,-1,1891
5598,2210,0,0,-1,1892
5599,0,74,1,-1,1892
5600,2212,0,0,-1,1893
5601,0,74,1,-1,1893
5602,2225,0,0,-1,1894
5603,0,74,1,-1,1894
5604,2226,0,0,-1,1895
5605,0,74,1,-1,1895
5606,2234,0,0,-1,1896
5607,0,74,1,-1,1896
5608,2235,0,0,-1,1897
5609,0,74,1,-1,1897
5610,2265,0,0,-1,1898
5611,0,74,2,-1,1898
5612,0,178,1,-1,1898
5613,2260,0,0,-1,1899
5614,0,74,2,-1,1899
5615,0,178,1,-1,1899
5616,2266,0,0,-1,1900
5618,0,178,1,-1,1900
5619,2253,0,0,-1,1901
5620,0,74,2,-1,1901
5621,0,178,1,-1,1901
5622,2267,0,0,-1,1902
5623,0,74,2,-1,1902
5624,0,178,1,-1,1902
5625,2256,0,0,-1,1903
5627,0,178,1,-1,1903
5628,2255,0,0,-1,1904
5629,0,74,2,-1,1904
5630,0,178,1,-1,1904
5631,2250,0,0,-1,1905
5632,0,74,2,-1,1905
5633,0,178,1,-1,1905
5634,2257,0,0,-1,1906
5635,0,177,1,-1,1906
5636,0,74,2,-1,1906
5637,2254,0,0,-1,1907
5638,0,178,1,-1,1907
5639,0,74,2,-1,1907
5640,2263,0,0,-1,1908
5641,0,74,2,-1,1908
5642,0,177,1,-1,1908
5643,2259,0,0,-1,1909
5644,0,74,2,-1,1909
5645,0,178,1,-1,1909
5646,2269,0,0,-1,1910
5647,0,74,2,-1,1910
5648,0,178,1,-1,1910
5649,2252,0,0,-1,1911
5650,0,74,2,-1,1911
5651,0,177,1,-1,1911
5652,2258,0,0,-1,1912
5653,0,74,2,-1,1912
5654,0,178,1,-1,1912
5655,2268,0,0,-1,1913
5656,0,74,2,-1,1913
5657,0,177,1,-1,1913
5658,2249,0,0,-1,1914
5659,0,74,2,-1,1914
5660,0,177,1,-1,1914
5661,2262,0,0,-1,1915
5662,0,74,2,-1,1915
5663,0,178,1,-1,1915
5664,2251,0,0,-1,1916
5665,0,74,2,-1,1916
5666,0,178,1,-1,1916
5667,2264,0,0,-1,1917
5668,0,74,2,-1,1917
5669,0,177,1,-1,1917
5670,2261,0,0,-1,1918
5671,0,74,2,-1,1918
5672,0,178,1,-1,1918
5673,2216,0,0,-1,1919
5674,0,75,1,-1,1919
5675,2219,0,0,-1,1920
5676,0,75,1,-1,1920
5677,2230,0,0,-1,1921
5678,0,75,1,-1,1921
5679,2232,0,0,-1,1922
5680,0,75,1,-1,1922
5681,2240,0,0,-1,1923
5682,0,75,1,-1,1923
5683,2202,0,0,-1,1924
5684,0,75,1,-1,1924
5685,2217,0,0,-1,1925
5686,0,75,1,-1,1925
5687,2220,0,0,-1,1926
5688,0,75,1,-1,1926
5689,2227,0,0,-1,1927
5690,0,75,1,-1,1927
5691,2231,0,0,-1,1928
5692,0,75,1,-1,1928
5693,2239,0,0,-1,1929
5694,0,75,1,-1,1929
5695,2215,0,0,-1,1930
5696,0,75,1,-1,1930
5697,2218,0,0,-1,1931
5698,0,75,1,-1,1931
5699,2228,0,0,-1,1932
5700,0,75,1,-1,1932
5701,2229,0,0,-1,1933
5702,0,75,1,-1,1933
5703,2241,0,0,-1,1934
5704,0,75,1,-1,1934
5705,2242,0,0,-1,1935
5706,0,75,1,-1,1935
5707,2270,0,0,-1,1936
5708,0,75,2,-1,1936
5709,0,180,1,-1,1936
5710,2272,0,0,-1,1937
5711,0,75,2,-1,1937
5712,0,180,1,-1,1937
5713,2282,0,0,-1,1938
5714,0,75,2,-1,1938
5715,0,180,1,-1,1938
5716,2281,0,0,-1,1939
5717,0,75,2,-1,1939
5718,0,180,1,-1,1939
5719,2277,0,0,-1,1940
5721,0,180,1,-1,1940
5722,2278,0,0,-1,1941
5724,0,180,1,-1,1941
5725,2280,0,0,-1,1942
5726,0,75,2,-1,1942
5727,0,180,1,-1,1942
5728,2283,0,0,-1,1943
5729,0,75,2,-1,1943
5730,0,180,1,-1,1943
5731,0,180,1,-1,1944
5732,2279,0,0,-1,1944
5733,0,75,2,-1,1944
5734,2284,0,0,-1,1945
5735,0,179,1,-1,1945
5736,0,75,2,-1,1945
5737,2271,0,0,-1,1946
5738,0,75,2,-1,1946
5739,0,180,1,-1,1946
5740,2276,0,0,-1,1947
5741,0,75,2,-1,1947
5742,0,180,1,-1,1947
5743,2274,0,0,-1,1948
5744,0,75,2,-1,1948
5745,0,180,1,-1,1948
5746,2275,0,0,-1,1949
5747,0,75,2,-1,1949
5748,0,180,1,-1,1949
5749,2273,0,0,-1,1950
5750,0,75,2,-1,1950
5751,0,180,1,-1,1950
5752,2286,0,0,-1,1951
5753,0,75,2,-1,1951
5754,0,179,1,-1,1951
5755,2288,0,0,-1,1952
5756,0,75,2,-1,1952
5757,0,179,1,-1,1952
5758,2290,0,0,-1,1953
5759,0,75,2,-1,1953
5760,0,179,1,-1,1953
5761,2285,0,0,-1,1954
5762,0,75,2,-1,1954
5763,0,179,1,-1,1954
5764,2287,0,0,-1,1955
5765,0,75,2,-1,1955
5766,0,179,1,-1,1955
5767,2289,0,0,-1,1956
5768,0,75,2,-1,1956
5769,0,179,1,-1,1956
5771,2208,0,0,-1,1957
5772,0,58,0,-1,1958
5773,0,61,1,-1,1958
5774,2244,0,0,-1,1959
5775,0,75,1,-1,1959
5778,2245,0,1,-1,1963
5780,2246,0,0,-1,1964
5781,2247,0,1,-1,1965
5782,2248,0,0,-1,1966
5783,2291,0,0,-1,1967
5883,2291,0,0,-1,2067
5885,2207,0,1,-1,1880
5886,2208,0,1,-1,1957
5889,2372,0,0,-1,1963
5890,2246,0,1,-1,1964
5892,2373,0,0,-1,1965
5896,2374,0,1,-1,1967
5898,2374,0,1,-1,2067
5900,2349,0,0,-1,2068
5901,2376,0,1,-1,2068
5903,2350,0,0,-1,2069
5904,2377,0,1,-1,2069
5907,2349,0,0,-1,2070
5909,2351,0,0,-1,2071
5910,0,178,1,-1,2071
5911,2352,0,0,-1,2072
5912,0,177,1,-1,2072
5913,2353,0,0,-1,2073
5914,0,178,1,-1,2073
5915,2354,0,0,-1,2074
5916,0,177,1,-1,2074
5917,2355,0,0,-1,2075
5918,0,178,1,-1,2075
5919,2356,0,0,-1,2076
5920,0,178,1,-1,2076
5921,2357,0,0,-1,2077
5922,2358,0,0,-1,2078
5923,2359,0,0,-1,2079
5924,0,178,1,-1,2079
5925,2360,0,0,-1,2080
5926,0,177,1,-1,2080
5927,2361,0,0,-1,2081
5928,0,180,1,-1,2081
5929,2362,0,0,-1,2082
5930,0,179,1,-1,2082
5931,2363,0,0,-1,2083
5932,0,180,1,-1,2083
5933,2364,0,0,-1,2084
5934,0,179,1,-1,2084
5935,2365,0,0,-1,2085
5936,0,180,1,-1,2085
5937,2366,0,0,-1,2086
5938,0,180,1,-1,2086
5939,2367,0,0,-1,2087
5940,0,180,1,-1,2087
5941,2368,0,0,-1,2088
5942,0,179,1,-1,2088
5943,2349,0,0,-1,2089
5944,2376,0,1,-1,2089
5946,0,176,1,-1,2078
5947,0,176,2,-1,2078
5948,0,176,1,-1,2077
5949,0,176,2,-1,2077
5950,2379,0,1,-1,2090
5951,2378,0,0,-1,2090
5956,2380,0,1,-1,2091
5957,2381,0,0,-1,2091
5959,2375,0,1,-1,2070
5963,2198,0,1,-1,2092
5969,2382,0,0,-1,2093
5970,2246,0,0,-1,2094
5971,2246,0,1,-1,2094
5973,2246,0,0,-1,2095
5974,2246,0,1,-1,2095
5979,2379,0,1,-1,2096
5981,2378,0,0,-1,2096
5985,2380,0,1,-1,2097
5987,2381,0,0,-1,2097
5988,2385,0,0,-1,2098
5989,2384,0,1,-1,2098
5994,2386,0,1,-1,2099
5996,2387,0,0,-1,2099
6000,2376,0,1,-1,2100
6002,2349,0,0,-1,2100
6005,2388,0,0,-1,2092
6010,2363,0,0,-1,1859
6011,2200,0,1,-1,1859
6013,2394,0,0,-1,2106
6014,2396,0,1,-1,2106
6015,2395,0,2,-1,2106
6016,2414,0,0,-1,2107
6017,2398,0,1,-1,2107
6018,2399,0,2,-1,2107
6019,2400,0,0,-1,2108
6020,2402,0,1,-1,2108
6021,2401,0,2,-1,2108
6022,2397,0,0,-1,2109
6023,2412,0,1,-1,2109
6024,2413,0,2,-1,2109
6025,2405,0,0,-1,2110
6026,2406,0,1,-1,2110
6027,2407,0,2,-1,2110
6028,2408,0,0,-1,2111
6029,2403,0,1,-1,2111
6030,2404,0,2,-1,2111
6031,2409,0,0,-1,2112
6032,2410,0,1,-1,2112
6033,2411,0,2,-1,2112
6034,2415,0,0,-1,2113
6055,2416,0,1,-1,2113
6056,2417,0,2,-1,2113
6057,2418,0,0,-1,2114
6058,2419,0,1,-1,2114
6059,2420,0,2,-1,2114
6060,2421,0,0,-1,2115
6061,2422,0,1,-1,2115
6062,2423,0,2,-1,2115
6063,2424,0,0,-1,2116
6064,2425,0,1,-1,2116
6065,2426,0,2,-1,2116
6066,2427,0,0,-1,2117
6067,2428,0,1,-1,2117
6068,2429,0,2,-1,2117
6072,2430,0,0,-1,2120
6073,2431,0,1,-1,2120
6074,2432,0,2,-1,2120
6075,2433,0,0,-1,2118
6076,2434,0,1,-1,2118
6077,2435,0,2,-1,2118
6078,2406,0,0,-1,2119
6079,2437,0,1,-1,2119
6080,2438,0,2,-1,2119
6082,2440,0,0,-1,2121
6083,2441,0,1,-1,2121
6085,2443,0,0,-1,2122
6086,2444,0,1,-1,2122
6087,2446,0,0,-1,2123
6091,2448,0,0,-1,2124
6094,2454,0,1,-1,2125
6095,2455,0,0,-1,2125
6096,2458,0,0,-1,2133
6097,2459,0,1,-1,2133
6098,2459,0,2,-1,2133
6099,2461,0,0,-1,2131
6100,2460,0,1,-1,2131
6101,2462,0,2,-1,2131
6102,2463,0,0,-1,2135
6103,2464,0,1,-1,2135
6104,2465,0,0,-1,2137
6105,2466,0,1,-1,2137
6106,2467,0,0,-1,2132
6107,2468,0,1,-1,2132
6108,2469,0,0,-1,2136
6109,2470,0,0,-1,2134
6110,2471,0,1,-1,2134
6111,2471,0,2,-1,2134
6112,2472,0,0,-1,2126
6113,2473,0,2,-1,2126
6114,2474,0,0,-1,2127
6115,2475,0,1,-1,2127
6116,2476,0,2,-1,2127
6117,2477,0,0,-1,2129
6118,2478,0,1,-1,2129
6119,2479,0,0,-1,2130
6120,2480,0,0,-1,2128
6121,2481,0,1,-1,2128
6124,2482,0,1,-1,2126
6125,2483,0,2,-1,2129
6126,2484,0,1,-1,2130
6127,2485,0,2,-1,2130
6128,2486,0,2,-1,2128
6132,2489,0,0,-1,2138
6133,2498,0,0,-1,2140
6134,2508,0,0,-1,2141
6135,2490,0,0,-1,2142
6136,2519,0,0,-1,2143
6137,2518,0,0,-1,2144
6138,2526,0,0,-1,2145
6139,2516,0,0,-1,2146
6140,2525,0,0,-1,2147
6141,2515,0,0,-1,2148
6142,2524,0,0,-1,2149
6143,2517,0,0,-1,2150
6144,2487,0,0,-1,2151
6145,2506,0,0,-1,2152
6146,2500,0,0,-1,2153
6147,2504,0,0,-1,2154
6148,2520,0,0,-1,2155
6149,2521,0,0,-1,2156
6150,0,181,1,-1,2151
6151,0,182,1,-1,2138
6154,0,182,2,-1,2138
6155,2499,0,1,-1,2140
6156,0,182,1,-1,2153
6157,0,182,2,-1,2153
6158,2505,0,1,-1,2154
6159,2507,0,1,-1,2152
6160,0,181,1,-1,2141
6161,0,181,2,-1,2141
6162,0,183,1,-1,2142
6163,0,183,2,-1,2142
6164,0,183,1,-1,2143
6165,0,183,2,-1,2143
6166,0,184,1,-1,2148
6167,0,184,2,-1,2148
6168,0,184,1,-1,2146
6169,0,184,2,-1,2146
6170,0,184,1,-1,2150
6171,0,184,2,-1,2150
6172,0,183,1,-1,2144
6173,0,183,2,-1,2144
6174,0,181,1,-1,2155
6175,0,181,2,-1,2155
6176,0,181,1,-1,2156
6177,0,181,2,-1,2156
6178,0,181,2,-1,2151
6179,0,181,2,-1,2152
6180,0,182,2,-1,2140
6181,0,181,2,-1,2154
6182,0,182,1,-1,2149
6183,0,182,2,-1,2149
6184,0,182,1,-1,2147
6185,0,182,2,-1,2147
6186,0,182,1,-1,2145
6187,0,182,2,-1,2145
6188,2527,0,0,-1,2157
6191,0,186,1,-1,2157
6192,0,186,2,-1,2157
6193,2272,0,0,-1,2158
6194,0,180,1,-1,2158
6195,0,179,2,-1,2158
6196,2269,0,0,-1,2159
6197,0,178,1,-1,2159
6198,0,177,2,-1,2159
6199,2530,0,0,-1,2160
6200,0,187,1,-1,2160
6201,0,187,2,-1,2160
6202,2535,0,0,-1,2161
6203,0,188,1,-1,2161
6204,0,188,2,-1,2161
6205,2539,0,0,-1,2162
6206,0,189,1,-1,2162
6207,0,189,2,-1,2162
6208,2365,0,0,-1,2163
6209,0,184,1,-1,2163
6210,0,184,2,-1,2163
6211,2490,0,0,-1,2164
6212,0,183,1,-1,2164
6213,0,183,2,-1,2164
6229,2560,0,1,10,2168
6230,2560,0,0,6,2168
6231,2560,0,2,11,2168
6232,2560,0,3,7,2168
6233,2560,0,4,9,2168
6234,2560,0,5,5,2168
6235,2560,0,6,12,2168
6236,2560,0,7,8,2168
6239,2554,0,0,6,2169
6240,2554,0,1,10,2169
6241,2554,0,2,7,2169
6242,2554,0,3,11,2169
6243,2555,0,0,7,2170
6244,2553,0,0,6,2171
6245,2560,0,2,10,2171
6246,2560,0,1,11,2171
6247,2553,0,3,7,2171
6248,2560,0,4,9,2171
6249,2560,0,5,5,2171
6250,2556,0,6,12,2171
6251,2553,0,7,8,2171
6253,2554,0,0,5,2172
6254,2554,0,3,7,2172
6255,2554,0,2,8,2172
6256,2554,0,4,11,2172
6260,2553,0,0,5,2174
6261,2553,0,1,6,2174
6262,2560,0,0,5,2175
6263,2553,0,1,6,2175
6264,2553,0,2,9,2175
6265,2560,0,3,10,2175
6266,2554,0,0,6,2176
6267,2554,0,1,5,2176
6268,2554,0,2,8,2176
6269,2554,0,3,7,2176
6270,2561,0,4,11,2176
6271,2562,0,0,6,2177
6272,2563,0,1,10,2177
6273,2562,0,2,7,2177
6274,2563,0,3,11,2177
6275,2565,0,0,6,2178
6276,2564,0,1,10,2178
6277,2565,0,2,7,2178
6279,2565,0,1,6,2179
6280,2564,0,0,10,2179
6281,2565,0,2,7,2179
6282,2564,0,3,11,2179
6285,2565,0,4,12,2179
6286,2564,0,5,9,2179
6287,2570,0,0,7,2180
6288,2568,0,0,7,2181
6289,2579,0,0,6,2182
6305,2565,0,0,6,2184
6313,2583,0,0,11,2185
6321,2585,0,0,5,2186
6329,2579,0,0,6,2187
6337,2588,0,0,6,2188
6345,2590,0,0,5,2189
6353,2568,0,0,6,2190
6361,2590,0,0,6,2191
6369,2566,0,0,6,2192
6377,2595,0,0,6,2193
6385,2599,0,0,6,2194
6393,2567,0,0,6,2195
6401,2554,0,0,6,2196
6409,2588,0,0,7,2197
6417,2589,0,0,11,2198
6425,2603,0,0,6,2199
6433,2607,0,0,6,2200
6441,2609,0,0,6,2201
6449,2619,0,0,6,2202
6457,2620,0,0,6,2203
6465,2622,0,0,9,2204
6473,2617,0,0,10,2205
6481,2603,0,0,6,2206
6489,2613,0,0,6,2207
6497,2680,0,0,6,2208
6505,2612,0,0,11,2209
6513,2615,0,0,6,2210
6521,2623,0,0,10,2211
6529,2609,0,0,6,2212
6537,2624,0,0,6,2213
6545,2625,0,0,10,2214
6553,2609,0,0,6,2215
6570,2655,0,0,6,2217
6578,2657,0,0,6,2218
6586,2658,0,0,10,2219
6594,2660,0,0,6,2220
6602,2661,0,0,6,2221
6610,2663,0,0,10,2222
6626,2665,0,0,6,2224
6634,2652,0,0,6,2225
6642,2667,0,0,11,2226
6650,2664,0,0,6,2227
6658,2656,0,0,6,2228
6665,2671,0,0,10,2229
6674,2672,0,0,9,2230
6681,2673,0,0,6,2231
6690,2675,0,0,7,2232
6697,2628,0,0,6,2233
6705,2632,0,0,6,2234
6713,2633,0,0,6,2235
6721,2634,0,0,6,2236
6729,2573,0,0,6,2237
6737,2574,0,0,10,2238
6745,2628,0,0,6,2239
6753,2640,0,0,6,2240
6761,2574,0,0,10,2241
6769,2642,0,0,6,2242
6777,2639,0,0,6,2243
6785,2645,0,0,6,2244
6793,2647,0,0,6,2245
6801,2632,0,0,6,2246
6809,2633,0,0,6,2247
6817,2577,0,0,6,2248
6825,2639,0,0,6,2249
6834,2677,0,0,6,2250
6842,2678,0,0,7,2251
6850,2681,0,0,7,2252
6858,2683,0,0,6,2253
6866,2679,0,0,9,2254
6874,2685,0,0,6,2255
6882,2687,0,0,6,2256
6890,2578,0,0,7,2257
6900,2557,0,1,10,2172
6901,2579,0,1,7,2182
6902,2579,0,2,8,2182
6903,2579,0,3,12,2182
6907,2580,0,0,6,2183
6908,2580,0,1,7,2183
6909,2581,0,2,11,2183
6910,2565,0,1,7,2184
6911,2582,0,2,5,2184
6912,2582,0,3,8,2184
6913,2580,0,1,6,2185
6914,2580,0,2,7,2185
6915,2580,0,3,5,2185
6916,2580,0,4,8,2185
6917,2585,0,1,8,2186
6918,2586,0,2,11,2186
6919,2584,0,3,10,2186
6920,2579,0,1,7,2187
6921,2587,0,2,5,2187
6922,2587,0,3,8,2187
6923,2588,0,1,7,2188
6924,2589,0,2,10,2188
6925,2588,0,3,5,2188
6927,2590,0,1,8,2189
6928,2591,0,2,6,2189
6929,2591,0,3,7,2189
6930,2565,0,1,6,2198
6931,2565,0,2,7,2198
6932,2582,0,3,9,2198
6933,2582,0,4,12,2198
6935,2590,0,1,5,2190
6936,2590,0,2,8,2190
6937,2590,0,1,7,2191
6938,2590,0,2,8,2191
6939,2590,0,3,5,2191
6940,2593,0,4,11,2191
6941,2593,0,5,10,2191
6942,2566,0,1,7,2192
6943,2587,0,2,5,2192
6944,2587,0,3,8,2192
6945,2594,0,4,10,2192
6946,2594,0,5,11,2192
6947,2595,0,1,7,2193
6948,2596,0,2,9,2193
6949,2596,0,3,12,2193
6950,2597,0,4,10,2193
6951,2598,0,5,5,2193
6952,2598,0,6,8,2193
6953,2567,0,1,7,2195
6954,2567,0,2,5,2195
6955,2567,0,3,8,2195
6956,2554,0,1,7,2196
6957,2554,0,2,5,2196
6958,2554,0,3,8,2196
6959,2602,0,5,10,2196
6960,2600,0,4,11,2196
6962,2601,0,1,5,2197
6963,2601,0,2,8,2197
6964,2589,0,3,6,2197
6965,2603,0,1,7,2199
6968,2603,0,1,7,2206
6969,2605,0,2,5,2206
6970,2605,0,3,8,2206
6971,2607,0,1,7,2200
6973,2608,0,2,12,2200
6974,2609,0,1,7,2201
6975,2610,0,2,10,2201
6976,2609,0,1,7,2208
6977,2610,0,2,9,2208
6978,2610,0,3,12,2208
6979,2611,0,4,11,2208
6980,2613,0,1,6,2209
6981,2613,0,2,7,2209
6982,2613,0,1,7,2207
6983,2614,0,2,5,2207
6984,2614,0,3,8,2207
6985,2614,0,3,5,2209
6986,2614,0,4,8,2209
6987,2615,0,1,7,2210
6988,2615,0,2,8,2210
6989,2615,0,3,5,2210
6990,2615,0,4,10,2210
6991,2616,0,5,11,2210
6992,2615,0,6,9,2210
6993,2615,0,7,12,2210
6994,2617,0,1,11,2205
6995,2618,0,2,5,2205
6996,2618,0,3,8,2205
6997,2619,0,1,7,2202
6998,2614,0,2,5,2202
6999,2621,0,1,7,2203
7000,2621,0,2,5,2203
7001,2621,0,3,8,2203
7002,2620,0,1,5,2204
7003,2618,0,2,6,2204
7004,2618,0,3,7,2204
7005,2617,0,4,12,2204
7007,2607,0,1,6,2211
7008,2607,0,2,7,2211
7009,2609,0,1,7,2212
7010,2611,0,2,10,2212
7011,2610,0,3,9,2212
7012,2610,0,4,12,2212
7013,2610,0,1,11,2214
7014,2609,0,2,6,2214
7015,2609,0,3,7,2214
7016,2613,0,4,5,2214
7017,2613,0,5,8,2214
7018,2609,0,1,7,2215
7019,2626,0,2,9,2215
7020,2610,0,3,12,2215
7021,2627,0,4,11,2215
7022,2628,0,1,7,2233
7023,2629,0,2,5,2233
7024,2628,0,1,7,2239
7025,2629,0,2,5,2239
7026,2629,0,3,8,2239
7027,2630,0,4,9,2239
7028,2630,0,5,12,2239
7029,2631,0,6,10,2239
7030,2630,0,7,11,2239
7031,2632,0,1,7,2234
7032,2632,0,2,9,2234
7033,2632,0,3,12,2234
7034,2633,0,1,7,2235
7035,2634,0,1,7,2236
7036,2635,0,2,10,2236
7037,2635,0,3,11,2236
7038,2573,0,1,7,2237
7039,2636,0,2,9,2237
7040,2636,0,3,12,2237
7041,2637,0,1,6,2238
7042,2637,0,2,7,2238
7043,2637,0,3,5,2238
7044,2637,0,4,8,2238
7045,2638,0,1,11,2241
7047,2639,0,2,6,2241
7049,2639,0,3,7,2241
7050,2640,0,1,7,2240
7051,2640,0,2,5,2240
7052,2641,0,3,11,2240
7053,2642,0,1,7,2242
7054,2642,0,2,5,2242
7055,2642,0,3,8,2242
7056,2643,0,4,10,2242
7057,2639,0,1,7,2243
7058,2638,0,2,9,2243
7059,2638,0,3,12,2243
7060,2644,0,4,10,2243
7061,2636,0,5,11,2243
7062,2645,0,1,7,2244
7063,2645,0,2,8,2244
7064,2646,0,3,10,2244
7065,2632,0,1,7,2246
7066,2632,0,2,5,2246
7067,2632,0,3,8,2246
7068,2648,0,4,10,2246
7070,2633,0,1,8,2247
7071,2649,0,2,7,2247
7072,2650,0,1,7,2248
7073,2650,0,2,5,2248
7074,2650,0,3,8,2248
7077,2650,0,1,8,2249
7078,2638,0,2,10,2249
7079,2651,0,3,11,2249
7081,2653,0,0,5,2216
7083,2652,0,1,7,2225
7084,2653,0,2,5,2225
7085,2653,0,3,8,2225
7086,2654,0,4,9,2225
7087,2654,0,5,11,2225
7089,2656,0,1,5,2217
7090,2656,0,2,8,2217
7091,2657,0,1,7,2218
7092,2653,0,2,9,2218
7093,2654,0,3,12,2218
7094,2659,0,1,6,2219
7095,2659,0,2,7,2219
7096,2659,0,3,5,2219
7097,2659,0,4,8,2219
7098,2660,0,1,7,2220
7099,2660,0,2,5,2220
7100,2660,0,3,8,2220
7101,2660,0,4,10,2220
7102,2660,0,5,11,2220
7103,2661,0,1,7,2221
7104,2662,0,2,9,2221
7105,2662,0,3,10,2221
7106,2662,0,4,11,2221
7107,2662,0,5,12,2221
7108,2656,0,1,5,2222
7109,2656,0,2,8,2222
7110,2664,0,0,6,2223
7111,2664,0,1,7,2223
7112,2664,0,2,5,2223
7113,2664,0,3,8,2223
7114,2665,0,1,7,2224
7115,2665,0,2,9,2224
7116,2665,0,3,12,2224
7117,2665,0,4,10,2224
7118,2666,0,5,11,2224
7119,2668,0,1,5,2226
7120,2668,0,2,8,2226
7121,2668,0,3,6,2226
7122,2668,0,4,7,2226
7123,2664,0,1,7,2227
7124,2664,0,2,5,2227
7125,2664,0,3,8,2227
7126,2669,0,4,10,2227
7127,2670,0,5,11,2227
7128,2656,0,1,7,2228
7129,2656,0,2,9,2228
7130,2656,0,3,12,2228
7131,2653,0,1,6,2229
7132,2654,0,2,7,2229
7133,2668,0,1,10,2230
7134,2668,0,2,11,2230
7135,2668,0,3,12,2230
7136,2674,0,1,7,2231
7137,2675,0,1,11,2232
7138,2676,0,2,10,2232
7139,2676,0,3,6,2232
7140,2676,0,4,9,2232
7141,2676,0,5,5,2232
7142,2676,0,6,12,2232
7143,2676,0,7,8,2232
7144,2604,0,4,10,2206
7145,2653,0,1,8,2216
7146,2656,0,3,9,2222
7147,2656,0,4,12,2222
7148,2664,0,4,11,2223
7149,2664,0,5,10,2223
7150,2668,0,5,9,2226
7151,2668,0,6,12,2226
7152,2668,0,7,10,2226
7153,2688,0,0,10,2258
7161,2690,0,0,10,2259
7169,2692,0,0,10,2260
7177,2677,0,1,7,2250
7178,2679,0,2,9,2250
7179,2679,0,3,12,2250
7180,2679,0,4,10,2250
7181,2680,0,5,11,2250
7182,2679,0,1,9,2251
7183,2679,0,2,12,2251
7184,2680,0,3,6,2251
7185,2681,0,1,6,2252
7186,2682,0,2,9,2252
7187,2682,0,3,12,2252
7188,2682,0,4,10,2252
7190,2679,0,1,9,2253
7191,2679,0,2,12,2253
7192,2683,0,3,7,2253
7193,2679,0,1,12,2254
7194,2680,0,2,7,2254
7195,2680,0,3,6,2254
