ID,Component,Color,FileDataID,EmblemID
27984,4,11,180828,102
27985,3,12,180831,102
27986,4,12,180830,102
27987,3,13,180833,102
27988,4,13,180832,102
27989,3,14,180835,102
27990,4,14,180834,102
27991,3,15,180837,102
27992,4,15,180836,102
27993,3,16,180839,102
27994,4,16,180838,102
27995,3,0,180841,103
27996,4,0,180840,103
27997,3,1,180843,103
27998,4,1,180842,103
27999,3,2,180845,103
28000,4,2,180844,103
28001,3,3,180847,103
28002,4,3,180846,103
28003,3,4,180849,103
28004,4,4,180848,103
28005,3,5,180851,103
28006,4,5,180850,103
28007,3,6,180853,103
28008,4,6,180852,103
28009,3,7,180855,103
28010,4,7,180854,103
28011,3,8,180857,103
28012,4,8,180856,103
28013,3,9,180859,103
28014,4,9,180858,103
28015,3,10,180861,103
28016,4,10,180860,103
28017,3,11,180863,103
28018,4,11,180862,103
28019,3,12,180865,103
28020,4,12,180864,103
28021,3,13,180867,103
28022,4,13,180866,103
28023,3,14,180869,103
28024,4,14,180868,103
28025,3,15,180871,103
28026,4,15,180870,103
28027,3,16,180873,103
28028,4,16,180872,103
28029,3,0,180875,104
28030,4,0,180874,104
28031,3,1,180877,104
28032,4,1,180876,104
28033,3,2,180879,104
28034,4,2,180878,104
28035,3,3,180881,104
28036,4,3,180880,104
28037,3,4,180883,104
28038,4,4,180882,104
28039,3,5,180885,104
28040,4,5,180884,104
28041,3,6,180887,104
28042,4,6,180886,104
28043,3,7,180889,104
28044,4,7,180888,104
28045,3,8,180891,104
28046,4,8,180890,104
28047,3,9,180893,104
28048,4,9,180892,104
28049,3,10,180895,104
28050,4,10,180894,104
28051,3,11,180897,104
28052,4,11,180896,104
28053,3,12,180899,104
28054,4,12,180898,104
28055,3,13,180901,104
28056,4,13,180900,104
28057,3,14,180903,104
28058,4,14,180902,104
28059,3,15,180905,104
28060,4,15,180904,104
28061,3,16,180907,104
28062,4,16,180906,104
28063,3,0,180909,105
28064,4,0,180908,105
28065,3,1,180911,105
28066,4,1,180910,105
28067,3,2,180913,105
28068,4,2,180912,105
28069,3,3,180915,105
28070,4,3,180914,105
28071,3,4,180917,105
28072,4,4,180916,105
28073,3,5,180919,105
28074,4,5,180918,105
28075,3,6,180921,105
28076,4,6,180920,105
28077,3,7,180923,105
28078,4,7,180922,105
28079,3,8,180925,105
28080,4,8,180924,105
28081,3,9,180927,105
28082,4,9,180926,105
28083,3,10,180929,105
28084,4,10,180928,105
28085,3,11,180931,105
28086,4,11,180930,105
28087,3,12,180933,105
28088,4,12,180932,105
28089,3,13,180935,105
28090,4,13,180934,105
28091,3,14,180937,105
28092,4,14,180936,105
28093,3,15,180939,105
28094,4,15,180938,105
28095,3,16,180941,105
28096,4,16,180940,105
28097,3,0,180943,106
28098,4,0,180942,106
28099,3,1,180945,106
28100,4,1,180944,106
28101,3,2,180947,106
28102,4,2,180946,106
28103,3,3,180949,106
28104,4,3,180948,106
28105,3,4,180951,106
28106,4,4,180950,106
28107,3,5,180953,106
28108,4,5,180952,106
28109,3,6,180955,106
28110,4,6,180954,106
28111,3,7,180957,106
28112,4,7,180956,106
28113,3,8,180959,106
28114,4,8,180958,106
28115,3,9,180961,106
28116,4,9,180960,106
28117,3,10,180963,106
28118,4,10,180962,106
28119,3,11,180965,106
28120,4,11,180964,106
28121,3,12,180967,106
28122,4,12,180966,106
28123,3,13,180969,106
28124,4,13,180968,106
28125,3,14,180971,106
28126,4,14,180970,106
28127,3,15,180973,106
28128,4,15,180972,106
28129,3,16,180975,106
28130,4,16,180974,106
28131,3,0,180977,107
28132,4,0,180976,107
28133,3,1,180979,107
28134,4,1,180978,107
28135,3,2,180981,107
28136,4,2,180980,107
28137,3,3,180983,107
28138,4,3,180982,107
28139,3,4,180985,107
28140,4,4,180984,107
28141,3,5,180987,107
28142,4,5,180986,107
28143,3,6,180989,107
28144,4,6,180988,107
28145,3,7,180991,107
28146,4,7,180990,107
28147,3,8,180993,107
28148,4,8,180992,107
28149,3,9,180995,107
28150,4,9,180994,107
28151,3,10,180997,107
28152,4,10,180996,107
28153,3,11,180999,107
28154,4,11,180998,107
28155,3,12,181001,107
28156,4,12,181000,107
28157,3,13,181003,107
28158,4,13,181002,107
28159,3,14,181005,107
28160,4,14,181004,107
28161,3,15,181007,107
28162,4,15,181006,107
28163,3,16,181009,107
28164,4,16,181008,107
28165,3,0,181011,108
28166,4,0,181010,108
28167,3,1,181013,108
28168,4,1,181012,108
28169,3,2,181015,108
28170,4,2,181014,108
28171,3,3,181017,108
28172,4,3,181016,108
28173,3,4,181019,108
28174,4,4,181018,108
28175,3,5,181021,108
28176,4,5,181020,108
28177,3,6,181023,108
28178,4,6,181022,108
28179,3,7,181025,108
28180,4,7,181024,108
28181,3,8,181027,108
28182,4,8,181026,108
28183,3,9,181029,108
28184,4,9,181028,108
28185,3,10,181031,108
28186,4,10,181030,108
28187,3,11,181033,108
28188,4,11,181032,108
28189,3,12,181035,108
28190,4,12,181034,108
28191,3,13,181037,108
28192,4,13,181036,108
28193,3,14,181039,108
28194,4,14,181038,108
28195,3,15,181041,108
28196,4,15,181040,108
28197,3,16,181043,108
28198,4,16,181042,108
28199,3,0,181045,109
28200,4,0,181044,109
28201,3,1,181047,109
28202,4,1,181046,109
28203,3,2,181049,109
28204,4,2,181048,109
28205,3,3,181051,109
28206,4,3,181050,109
28207,3,4,181053,109
28208,4,4,181052,109
28209,3,5,181055,109
28210,4,5,181054,109
28211,3,6,181057,109
28212,4,6,181056,109
28213,3,7,181059,109
28214,4,7,181058,109
28215,3,8,181061,109
28216,4,8,181060,109
28217,3,9,181063,109
28218,4,9,181062,109
28219,3,10,181065,109
28220,4,10,181064,109
28221,3,11,181067,109
28222,4,11,181066,109
28223,3,12,181069,109
28224,4,12,181068,109
28225,3,13,181071,109
28226,4,13,181070,109
28227,3,14,181073,109
28228,4,14,181072,109
28229,3,15,181075,109
28230,4,15,181074,109
28231,3,16,181077,109
28232,4,16,181076,109
28233,3,0,181113,110
28234,4,0,181112,110
28235,3,1,181115,110
28236,4,1,181114,110
28237,3,2,181117,110
28238,4,2,181116,110
28239,3,3,181119,110
28240,4,3,181118,110
28241,3,4,181121,110
28242,4,4,181120,110
28243,3,5,181123,110
28244,4,5,181122,110
28245,3,6,181125,110
28246,4,6,181124,110
28247,3,7,181127,110
28248,4,7,181126,110
28249,3,8,181129,110
28250,4,8,181128,110
28251,3,9,181131,110
28252,4,9,181130,110
28253,3,10,181133,110
28254,4,10,181132,110
28255,3,11,181135,110
28256,4,11,181134,110
28257,3,12,181137,110
28258,4,12,181136,110
28259,3,13,181139,110
28260,4,13,181138,110
28261,3,14,181141,110
28262,4,14,181140,110
28263,3,15,181143,110
28264,4,15,181142,110
28265,3,16,181145,110
28266,4,16,181144,110
28267,3,0,181147,111
28268,4,0,181146,111
28269,3,1,181149,111
28270,4,1,181148,111
28271,3,2,181151,111
28272,4,2,181150,111
28273,3,3,181153,111
28274,4,3,181152,111
28275,3,4,181155,111
28276,4,4,181154,111
28277,3,5,181157,111
28278,4,5,181156,111
28279,3,6,181159,111
28280,4,6,181158,111
28281,3,7,181161,111
28282,4,7,181160,111
28283,3,8,181163,111
28284,4,8,181162,111
28285,3,9,181165,111
28286,4,9,181164,111
28287,3,10,181167,111
28288,4,10,181166,111
28289,3,11,181169,111
28290,4,11,181168,111
28291,3,12,181171,111
28292,4,12,181170,111
28293,3,13,181173,111
28294,4,13,181172,111
28295,3,14,181175,111
28296,4,14,181174,111
28297,3,15,181177,111
28298,4,15,181176,111
28299,3,16,181179,111
28300,4,16,181178,111
28301,3,0,181181,112
28302,4,0,181180,112
28303,3,1,181183,112
28304,4,1,181182,112
28305,3,2,181185,112
28306,4,2,181184,112
28307,3,3,181187,112
28308,4,3,181186,112
28309,3,4,181189,112
28310,4,4,181188,112
28311,3,5,181191,112
28312,4,5,181190,112
28313,3,6,181193,112
28314,4,6,181192,112
28315,3,7,181195,112
28316,4,7,181194,112
28317,3,8,181197,112
28318,4,8,181196,112
28319,3,9,181199,112
28320,4,9,181198,112
28321,3,10,181201,112
28322,4,10,181200,112
28323,3,11,181203,112
28324,4,11,181202,112
28325,3,12,181205,112
28326,4,12,181204,112
28327,3,13,181207,112
28328,4,13,181206,112
28329,3,14,181209,112
28330,4,14,181208,112
28331,3,15,181211,112
28332,4,15,181210,112
28333,3,16,181213,112
28334,4,16,181212,112
28335,3,0,181215,113
28336,4,0,181214,113
28337,3,1,181217,113
28338,4,1,181216,113
28339,3,2,181219,113
28340,4,2,181218,113
28341,3,3,181221,113
28342,4,3,181220,113
28343,3,4,181223,113
28344,4,4,181222,113
28345,3,5,181225,113
28346,4,5,181224,113
28347,3,6,181227,113
28348,4,6,181226,113
28349,3,7,181229,113
28350,4,7,181228,113
28351,3,8,181231,113
28352,4,8,181230,113
28353,3,9,181233,113
28354,4,9,181232,113
28355,3,10,181235,113
28356,4,10,181234,113
28357,3,11,181237,113
28358,4,11,181236,113
28359,3,12,181239,113
28360,4,12,181238,113
28361,3,13,181241,113
28362,4,13,181240,113
28363,3,14,181243,113
28364,4,14,181242,113
28365,3,15,181245,113
28366,4,15,181244,113
28367,3,16,181247,113
28368,4,16,181246,113
28369,3,0,181249,114
28370,4,0,181248,114
28371,3,1,181251,114
28372,4,1,181250,114
28373,3,2,181253,114
28374,4,2,181252,114
28375,3,3,181255,114
28376,4,3,181254,114
28377,3,4,181257,114
28378,4,4,181256,114
28379,3,5,181259,114
28380,4,5,181258,114
28381,3,6,181261,114
28382,4,6,181260,114
28383,3,7,181263,114
28384,4,7,181262,114
28385,3,8,181265,114
28386,4,8,181264,114
28387,3,9,181267,114
28388,4,9,181266,114
28389,3,10,181269,114
28390,4,10,181268,114
28391,3,11,181271,114
28392,4,11,181270,114
28393,3,12,181273,114
28394,4,12,181272,114
28395,3,13,181275,114
28396,4,13,181274,114
28397,3,14,181277,114
28398,4,14,181276,114
28399,3,15,181279,114
28400,4,15,181278,114
28401,3,16,181281,114
28402,4,16,181280,114
28403,3,0,181283,115
28404,4,0,181282,115
28405,3,1,181285,115
28406,4,1,181284,115
28407,3,2,181287,115
28408,4,2,181286,115
28409,3,3,181289,115
28410,4,3,181288,115
28411,3,4,181291,115
28412,4,4,181290,115
28413,3,5,181293,115
28414,4,5,181292,115
28415,3,6,181295,115
28416,4,6,181294,115
28417,3,7,181297,115
28418,4,7,181296,115
28419,3,8,181299,115
28420,4,8,181298,115
28421,3,9,181301,115
28422,4,9,181300,115
28423,3,10,181303,115
28424,4,10,181302,115
28425,3,11,181305,115
28426,4,11,181304,115
28427,3,12,181307,115
28428,4,12,181306,115
28429,3,13,181309,115
28430,4,13,181308,115
28431,3,14,181311,115
28432,4,14,181310,115
28433,3,15,181313,115
28434,4,15,181312,115
28435,3,16,181315,115
28436,4,16,181314,115
28437,3,0,181317,116
28438,4,0,181316,116
28439,3,1,181319,116
28440,4,1,181318,116
28441,3,2,181321,116
28442,4,2,181320,116
28443,3,3,181323,116
28444,4,3,181322,116
28445,3,4,181325,116
28446,4,4,181324,116
28447,3,5,181327,116
28448,4,5,181326,116
28449,3,6,181329,116
28450,4,6,181328,116
28451,3,7,181331,116
28452,4,7,181330,116
28453,3,8,181333,116
28454,4,8,181332,116
28455,3,9,181335,116
28456,4,9,181334,116
28457,3,10,181337,116
28458,4,10,181336,116
28459,3,11,181339,116
28460,4,11,181338,116
28461,3,12,181341,116
28462,4,12,181340,116
28463,3,13,181343,116
28464,4,13,181342,116
28465,3,14,181345,116
28466,4,14,181344,116
28467,3,15,181347,116
28468,4,15,181346,116
28469,3,16,181349,116
28470,4,16,181348,116
28471,3,0,181351,117
28472,4,0,181350,117
28473,3,1,181353,117
28474,4,1,181352,117
28475,3,2,181355,117
28476,4,2,181354,117
28477,3,3,181357,117
28478,4,3,181356,117
28479,3,4,181359,117
28480,4,4,181358,117
28481,3,5,181361,117
28482,4,5,181360,117
28483,3,6,181363,117
28484,4,6,181362,117
28485,3,7,181365,117
28486,4,7,181364,117
28487,3,8,181367,117
28488,4,8,181366,117
28489,3,9,181369,117
28490,4,9,181368,117
28491,3,10,181371,117
28492,4,10,181370,117
28493,3,11,181373,117
28494,4,11,181372,117
28495,3,12,181375,117
28496,4,12,181374,117
28497,3,13,181377,117
28498,4,13,181376,117
28499,3,14,181379,117
28500,4,14,181378,117
28501,3,15,181381,117
28502,4,15,181380,117
28503,3,16,181383,117
28504,4,16,181382,117
28505,3,0,181385,118
28506,4,0,181384,118
28507,3,1,181387,118
28508,4,1,181386,118
28509,3,2,181389,118
28510,4,2,181388,118
28511,3,3,181391,118
28512,4,3,181390,118
28513,3,4,181393,118
28514,4,4,181392,118
28515,3,5,181395,118
28516,4,5,181394,118
28517,3,6,181397,118
28518,4,6,181396,118
28519,3,7,181399,118
28520,4,7,181398,118
28521,3,8,181401,118
28522,4,8,181400,118
28523,3,9,181403,118
28524,4,9,181402,118
28525,3,10,181405,118
28526,4,10,181404,118
28527,3,11,181407,118
28528,4,11,181406,118
28529,3,12,181409,118
28530,4,12,181408,118
28531,3,13,181411,118
28532,4,13,181410,118
28533,3,14,181413,118
28534,4,14,181412,118
28535,3,15,181415,118
28536,4,15,181414,118
28537,3,16,181417,118
28538,4,16,181416,118
28539,3,0,181419,119
28540,4,0,181418,119
28541,3,1,181421,119
28542,4,1,181420,119
28543,3,2,181423,119
28544,4,2,181422,119
28545,3,3,181425,119
28546,4,3,181424,119
28547,3,4,181427,119
28548,4,4,181426,119
28549,3,5,181429,119
28550,4,5,181428,119
28551,3,6,181431,119
28552,4,6,181430,119
28553,3,7,181433,119
28554,4,7,181432,119
28555,3,8,181435,119
28556,4,8,181434,119
28557,3,9,181437,119
28558,4,9,181436,119
28559,3,10,181439,119
28560,4,10,181438,119
28561,3,11,181441,119
28562,4,11,181440,119
28563,3,12,181443,119
28564,4,12,181442,119
28565,3,13,181445,119
28566,4,13,181444,119
28567,3,14,181447,119
28568,4,14,181446,119
28569,3,15,181449,119
28570,4,15,181448,119
28571,3,16,181451,119
28572,4,16,181450,119
28573,3,0,181487,120
28574,4,0,181486,120
28575,3,1,181489,120
28576,4,1,181488,120
28577,3,2,181491,120
28578,4,2,181490,120
28579,3,3,181493,120
28580,4,3,181492,120
28581,3,4,181495,120
28582,4,4,181494,120
28583,3,5,181497,120
28584,4,5,181496,120
28585,3,6,181499,120
28586,4,6,181498,120
28587,3,7,181501,120
28588,4,7,181500,120
28589,3,8,181503,120
28590,4,8,181502,120
28591,3,9,181505,120
28592,4,9,181504,120
28593,3,10,181507,120
28594,4,10,181506,120
28595,3,11,181509,120
28596,4,11,181508,120
28597,3,12,181511,120
28598,4,12,181510,120
28599,3,13,181513,120
28600,4,13,181512,120
28601,3,14,181515,120
28602,4,14,181514,120
28603,3,15,181517,120
28604,4,15,181516,120
28605,3,16,181519,120
28606,4,16,181518,120
28607,3,0,181521,121
28608,4,0,181520,121
28609,3,1,181523,121
28610,4,1,181522,121
28611,3,2,181525,121
28612,4,2,181524,121
28613,3,3,181527,121
28614,4,3,181526,121
28615,3,4,181529,121
28616,4,4,181528,121
28617,3,5,181531,121
28618,4,5,181530,121
28619,3,6,181533,121
28620,4,6,181532,121
28621,3,7,181535,121
28622,4,7,181534,121
28623,3,8,181537,121
28624,4,8,181536,121
28625,3,9,181539,121
28626,4,9,181538,121
28627,3,10,181541,121
28628,4,10,181540,121
28629,3,11,181543,121
28630,4,11,181542,121
28631,3,12,181545,121
28632,4,12,181544,121
28633,3,13,181547,121
28634,4,13,181546,121
28635,3,14,181549,121
28636,4,14,181548,121
28637,3,15,181551,121
28638,4,15,181550,121
28639,3,16,181553,121
28640,4,16,181552,121
28641,3,0,181555,122
28642,4,0,181554,122
28643,3,1,181557,122
28644,4,1,181556,122
28645,3,2,181559,122
28646,4,2,181558,122
28647,3,3,181561,122
28648,4,3,181560,122
28649,3,4,181563,122
28650,4,4,181562,122
28651,3,5,181565,122
28652,4,5,181564,122
28653,3,6,181567,122
28654,4,6,181566,122
28655,3,7,181569,122
28656,4,7,181568,122
28657,3,8,181571,122
28658,4,8,181570,122
28659,3,9,181573,122
28660,4,9,181572,122
28661,3,10,181575,122
28662,4,10,181574,122
28663,3,11,181577,122
28664,4,11,181576,122
28665,3,12,181579,122
28666,4,12,181578,122
28667,3,13,181581,122
28668,4,13,181580,122
28669,3,14,181583,122
28670,4,14,181582,122
28671,3,15,181585,122
28672,4,15,181584,122
28673,3,16,181587,122
28674,4,16,181586,122
28675,3,0,181589,123
28676,4,0,181588,123
28677,3,1,181591,123
28678,4,1,181590,123
28679,3,2,181593,123
28680,4,2,181592,123
28681,3,3,181595,123
28682,4,3,181594,123
28683,3,4,181597,123
28684,4,4,181596,123
28685,3,5,181599,123
28686,4,5,181598,123
28687,3,6,181601,123
28688,4,6,181600,123
28689,3,7,181603,123
28690,4,7,181602,123
28691,3,8,181605,123
28692,4,8,181604,123
28693,3,9,181607,123
28694,4,9,181606,123
28695,3,10,181609,123
28696,4,10,181608,123
28697,3,11,181611,123
28698,4,11,181610,123
28699,3,12,181613,123
28700,4,12,181612,123
28701,3,13,181615,123
28702,4,13,181614,123
28703,3,14,181617,123
28704,4,14,181616,123
28705,3,15,181619,123
28706,4,15,181618,123
28707,3,16,181621,123
28708,4,16,181620,123
28709,3,0,181623,124
28710,4,0,181622,124
28711,3,1,181625,124
28712,4,1,181624,124
28713,3,2,181627,124
28714,4,2,181626,124
28715,3,3,181629,124
28716,4,3,181628,124
28717,3,4,181631,124
28718,4,4,181630,124
28719,3,5,181633,124
28720,4,5,181632,124
28721,3,6,181635,124
28722,4,6,181634,124
28723,3,7,181637,124
28724,4,7,181636,124
28725,3,8,181639,124
28726,4,8,181638,124
28727,3,9,181641,124
28728,4,9,181640,124
28729,3,10,181643,124
28730,4,10,181642,124
28731,3,11,181645,124
28732,4,11,181644,124
28733,3,12,181647,124
28734,4,12,181646,124
28735,3,13,181649,124
28736,4,13,181648,124
28737,3,14,181651,124
28738,4,14,181650,124
28739,3,15,181653,124
28740,4,15,181652,124
28741,3,16,181655,124
28742,4,16,181654,124
28743,3,0,181657,125
28744,4,0,181656,125
28745,3,1,181659,125
28746,4,1,181658,125
28747,3,2,181661,125
28748,4,2,181660,125
28749,3,3,181663,125
28750,4,3,181662,125
28751,3,4,181665,125
28752,4,4,181664,125
28753,3,5,181667,125
28754,4,5,181666,125
28755,3,6,181669,125
28756,4,6,181668,125
28757,3,7,181671,125
28758,4,7,181670,125
28759,3,8,181673,125
28760,4,8,181672,125
28761,3,9,181675,125
28762,4,9,181674,125
28763,3,10,181677,125
28764,4,10,181676,125
28765,3,11,181679,125
28766,4,11,181678,125
28767,3,12,181681,125
28768,4,12,181680,125
28769,3,13,181683,125
28770,4,13,181682,125
28771,3,14,181685,125
28772,4,14,181684,125
28773,3,15,181687,125
28774,4,15,181686,125
28775,3,16,181689,125
28776,4,16,181688,125
28777,3,0,181691,126
28778,4,0,181690,126
28779,3,1,181693,126
28780,4,1,181692,126
28781,3,2,181695,126
28782,4,2,181694,126
28783,3,3,181697,126
28784,4,3,181696,126
28785,3,4,181699,126
28786,4,4,181698,126
28787,3,5,181701,126
28788,4,5,181700,126
28789,3,6,181703,126
28790,4,6,181702,126
28791,3,7,181705,126
28792,4,7,181704,126
28793,3,8,181707,126
28794,4,8,181706,126
28795,3,9,181709,126
28796,4,9,181708,126
28797,3,10,181711,126
28798,4,10,181710,126
28799,3,11,181713,126
28800,4,11,181712,126
28801,3,12,181715,126
28802,4,12,181714,126
28803,3,13,181717,126
28804,4,13,181716,126
28805,3,14,181719,126
28806,4,14,181718,126
28807,3,15,181721,126
28808,4,15,181720,126
28809,3,16,181723,126
28810,4,16,181722,126
28811,3,0,181725,127
28812,4,0,181724,127
28813,3,1,181727,127
28814,4,1,181726,127
28815,3,2,181729,127
28816,4,2,181728,127
28817,3,3,181731,127
28818,4,3,181730,127
28819,3,4,181733,127
28820,4,4,181732,127
28821,3,5,181735,127
28822,4,5,181734,127
28823,3,6,181737,127
28824,4,6,181736,127
28825,3,7,181739,127
28826,4,7,181738,127
28827,3,8,181741,127
28828,4,8,181740,127
28829,3,9,181743,127
28830,4,9,181742,127
28831,3,10,181745,127
28832,4,10,181744,127
28833,3,11,181747,127
28834,4,11,181746,127
28835,3,12,181749,127
28836,4,12,181748,127
28837,3,13,181751,127
28838,4,13,181750,127
28839,3,14,181753,127
28840,4,14,181752,127
28841,3,15,181755,127
28842,4,15,181754,127
28843,3,16,181757,127
28844,4,16,181756,127
28845,3,0,181759,128
28846,4,0,181758,128
28847,3,1,181761,128
28848,4,1,181760,128
28849,3,2,181763,128
28850,4,2,181762,128
28851,3,3,181765,128
28852,4,3,181764,128
28853,3,4,181767,128
28854,4,4,181766,128
28855,3,5,181769,128
28856,4,5,181768,128
28857,3,6,181771,128
28858,4,6,181770,128
28859,3,7,181773,128
28860,4,7,181772,128
28861,3,8,181775,128
28862,4,8,181774,128
28863,3,9,181777,128
28864,4,9,181776,128
28865,3,10,181779,128
28866,4,10,181778,128
28867,3,11,181781,128
28868,4,11,181780,128
28869,3,12,181783,128
28870,4,12,181782,128
28871,3,13,181785,128
28872,4,13,181784,128
28873,3,14,181787,128
28874,4,14,181786,128
28875,3,15,181789,128
28876,4,15,181788,128
28877,3,16,181791,128
28878,4,16,181790,128
28879,3,0,181793,129
28880,4,0,181792,129
28881,3,1,181795,129
28882,4,1,181794,129
28883,3,2,181797,129
28884,4,2,181796,129
28885,3,3,181799,129
28886,4,3,181798,129
28887,3,4,181801,129
28888,4,4,181800,129
28889,3,5,181803,129
28890,4,5,181802,129
28891,3,6,181805,129
28892,4,6,181804,129
28893,3,7,181807,129
28894,4,7,181806,129
28895,3,8,181809,129
28896,4,8,181808,129
28897,3,9,181811,129
28898,4,9,181810,129
28899,3,10,181813,129
28900,4,10,181812,129
28901,3,11,181815,129
28902,4,11,181814,129
28903,3,12,181817,129
28904,4,12,181816,129
28905,3,13,181819,129
28906,4,13,181818,129
28907,3,14,181821,129
28908,4,14,181820,129
28909,3,15,181823,129
28910,4,15,181822,129
28911,3,16,181825,129
28912,4,16,181824,129
28913,3,0,181861,130
28914,4,0,181860,130
28915,3,1,181863,130
28916,4,1,181862,130
28917,3,2,181865,130
28918,4,2,181864,130
28919,3,3,181867,130
28920,4,3,181866,130
28921,3,4,181869,130
28922,4,4,181868,130
28923,3,5,181871,130
28924,4,5,181870,130
28925,3,6,181873,130
28926,4,6,181872,130
28927,3,7,181875,130
28928,4,7,181874,130
28929,3,8,181877,130
28930,4,8,181876,130
28931,3,9,181879,130
28932,4,9,181878,130
28933,3,10,181881,130
28934,4,10,181880,130
28935,3,11,181883,130
28936,4,11,181882,130
28937,3,12,181885,130
28938,4,12,181884,130
28939,3,13,181887,130
28940,4,13,181886,130
28941,3,14,181889,130
28942,4,14,181888,130
28943,3,15,181891,130
28944,4,15,181890,130
28945,3,16,181893,130
28946,4,16,181892,130
28947,3,0,181895,131
28948,4,0,181894,131
28949,3,1,181897,131
28950,4,1,181896,131
28951,3,2,181899,131
28952,4,2,181898,131
28953,3,3,181901,131
28954,4,3,181900,131
28955,3,4,181903,131
28956,4,4,181902,131
28957,3,5,181905,131
28958,4,5,181904,131
28959,3,6,181907,131
28960,4,6,181906,131
28961,3,7,181909,131
28962,4,7,181908,131
28963,3,8,181911,131
28964,4,8,181910,131
28965,3,9,181913,131
28966,4,9,181912,131
28967,3,10,181915,131
28968,4,10,181914,131
28969,3,11,181917,131
28970,4,11,181916,131
28971,3,12,181919,131
28972,4,12,181918,131
28973,3,13,181921,131
28974,4,13,181920,131
28975,3,14,181923,131
28976,4,14,181922,131
28977,3,15,181925,131
28978,4,15,181924,131
28979,3,16,181927,131
28980,4,16,181926,131
28981,3,0,181929,132
28982,4,0,181928,132
28983,3,1,181931,132
28984,4,1,181930,132
28985,3,2,181933,132
28986,4,2,181932,132
28987,3,3,181935,132
28988,4,3,181934,132
28989,3,4,181937,132
28990,4,4,181936,132
28991,3,5,181939,132
28992,4,5,181938,132
28993,3,6,181941,132
28994,4,6,181940,132
28995,3,7,181943,132
28996,4,7,181942,132
28997,3,8,181945,132
28998,4,8,181944,132
28999,3,9,181947,132
29000,4,9,181946,132
29001,3,10,181949,132
29002,4,10,181948,132
29003,3,11,181951,132
29004,4,11,181950,132
29005,3,12,181953,132
29006,4,12,181952,132
29007,3,13,181955,132
29008,4,13,181954,132
29009,3,14,181957,132
29010,4,14,181956,132
29011,3,15,181959,132
29012,4,15,181958,132
29013,3,16,181961,132
29014,4,16,181960,132
29015,3,0,181963,133
29016,4,0,181962,133
29017,3,1,181965,133
29018,4,1,181964,133
29019,3,2,181967,133
29020,4,2,181966,133
29021,3,3,181969,133
29022,4,3,181968,133
29023,3,4,181971,133
29024,4,4,181970,133
29025,3,5,181973,133
29026,4,5,181972,133
29027,3,6,181975,133
29028,4,6,181974,133
29029,3,7,181977,133
29030,4,7,181976,133
29031,3,8,181979,133
29032,4,8,181978,133
29033,3,9,181981,133
29034,4,9,181980,133
29035,3,10,181983,133
29036,4,10,181982,133
29037,3,11,181985,133
29038,4,11,181984,133
29039,3,12,181987,133
29040,4,12,181986,133
29041,3,13,181989,133
29042,4,13,181988,133
29043,3,14,181991,133
29044,4,14,181990,133
29045,3,15,181993,133
29046,4,15,181992,133
29047,3,16,181995,133
29048,4,16,181994,133
29049,3,0,181997,134
29050,4,0,181996,134
29051,3,1,181999,134
29052,4,1,181998,134
29053,3,2,182001,134
29054,4,2,182000,134
29055,3,3,182003,134
29056,4,3,182002,134
29057,3,4,182005,134
29058,4,4,182004,134
29059,3,5,182007,134
29060,4,5,182006,134
29061,3,6,182009,134
29062,4,6,182008,134
29063,3,7,182011,134
29064,4,7,182010,134
29065,3,8,182013,134
29066,4,8,182012,134
29067,3,9,182015,134
29068,4,9,182014,134
29069,3,10,182017,134
29070,4,10,182016,134
29071,3,11,182019,134
29072,4,11,182018,134
29073,3,12,182021,134
29074,4,12,182020,134
29075,3,13,182023,134
29076,4,13,182022,134
29077,3,14,182025,134
29078,4,14,182024,134
29079,3,15,182027,134
29080,4,15,182026,134
29081,3,16,182029,134
29082,4,16,182028,134
29083,3,0,182031,135
29084,4,0,182030,135
29085,3,1,182033,135
29086,4,1,182032,135
29087,3,2,182035,135
29088,4,2,182034,135
29089,3,3,182037,135
29090,4,3,182036,135
29091,3,4,182039,135
29092,4,4,182038,135
29093,3,5,182041,135
29094,4,5,182040,135
29095,3,6,182043,135
29096,4,6,182042,135
29097,3,7,182045,135
29098,4,7,182044,135
29099,3,8,182047,135
29100,4,8,182046,135
29101,3,9,182049,135
29102,4,9,182048,135
29103,3,10,182051,135
29104,4,10,182050,135
29105,3,11,182053,135
29106,4,11,182052,135
29107,3,12,182055,135
29108,4,12,182054,135
29109,3,13,182057,135
29110,4,13,182056,135
29111,3,14,182059,135
29112,4,14,182058,135
29113,3,15,182061,135
29114,4,15,182060,135
29115,3,16,182063,135
29116,4,16,182062,135
29117,3,0,182065,136
29118,4,0,182064,136
29119,3,1,182067,136
29120,4,1,182066,136
29121,3,2,182069,136
29122,4,2,182068,136
29123,3,3,182071,136
29124,4,3,182070,136
29125,3,4,182073,136
29126,4,4,182072,136
29127,3,5,182075,136
29128,4,5,182074,136
29129,3,6,182077,136
29130,4,6,182076,136
29131,3,7,182079,136
29132,4,7,182078,136
29133,3,8,182081,136
29134,4,8,182080,136
29135,3,9,182083,136
29136,4,9,182082,136
29137,3,10,182085,136
29138,4,10,182084,136
29139,3,11,182087,136
29140,4,11,182086,136
29141,3,12,182089,136
29142,4,12,182088,136
29143,3,13,182091,136
29144,4,13,182090,136
29145,3,14,182093,136
29146,4,14,182092,136
29147,3,15,182095,136
