ID,SoundKitID,InnerRadius2D,OuterRadius2D,TimeA,TimeB,TimeC,TimeD,RandomOffsetRange,Usage,TimeIntervalMin,TimeIntervalMax,DelayMin,DelayMax,VolumeSliderCategory,DuckToSFX,DuckToMusic,DuckToAmbience,DuckToDialog,DuckToSuppressors,DuckToCinematicSFX,DuckToCinematicMusic,Field_11_2_0_61476_021,InnerRadiusOfInfluence,OuterRadiusOfInfluence,TimeToDuck,TimeToUnduck,InsideAngle,OutsideAngle,OutsideVolume,MinRandomPosOffset,MaxRandomPosOffset,MsOffset,TimeCooldownMin,TimeCooldownMax,MaxInstancesBehavior,VolumeControlType,VolumeFadeInTimeMin,VolumeFadeInTimeMax,VolumeFadeInCurveID,VolumeFadeOutTimeMin,VolumeFadeOutTimeMax,VolumeFadeOutCurveID,ChanceToPlay,RolloffType,RolloffParam0,Field_8_2_0_30080_045,Field_8_2_0_30080_046,Field_8_2_0_30080_047,Field_8_2_0_30080_048,Field_8_3_0_32044_049,Field_8_3_0_32044_050,Field_8_3_0_32044_051,Field_8_3_0_32044_052,Field_8_3_0_32044_053,Field_8_3_0_32044_054,Field_9_1_0_38312_055,Field_9_1_0_38312_056
303558,340140,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303559,340141,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303560,340142,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303561,340143,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303562,340144,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303563,340145,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303564,340146,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303565,340147,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303566,340148,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303567,340149,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303568,340150,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303569,340151,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303570,340152,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303571,340153,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303572,340154,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303573,340155,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303574,340156,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303575,340157,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303576,340158,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303577,340159,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303578,340160,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303579,340161,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303580,340162,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303581,340163,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303582,340164,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303583,340165,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303584,340166,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303585,340167,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303586,340168,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303587,340169,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303588,340170,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303589,340171,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303590,340172,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303591,340173,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303592,340174,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303593,340175,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303594,340176,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303595,340177,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303596,340178,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303597,340179,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303598,340180,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303599,340181,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303600,340182,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303601,340183,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303602,340184,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303603,340185,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303604,340186,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303605,340187,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303606,340188,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303607,340189,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303608,340190,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303609,340191,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303610,340192,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303611,340193,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303612,340194,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303613,340195,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303614,340196,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303615,340197,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303616,340198,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303617,340199,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303618,340200,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303619,340201,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303620,340202,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303621,340203,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303622,340204,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303623,340205,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303624,340206,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303625,340207,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303626,340208,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303627,340209,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303628,340210,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303629,340211,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303630,340212,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303631,340213,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303632,340214,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303633,340215,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303634,340216,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303635,340217,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303636,340218,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303637,340219,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303638,340220,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303639,340221,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303640,340222,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303641,340223,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303642,340224,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303643,340225,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303644,340226,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303645,340227,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303646,340228,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303647,340229,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303648,340230,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303649,340231,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303650,340232,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303651,340233,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303652,340234,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303653,340235,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
303654,340236,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
304099,340697,0,0,0,0,0,0,0,1,3000,15000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,15,45,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
304126,340724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,300,300,3159,300,300,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,8000
304127,340725,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,80,1000,1000,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
304149,325758,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,100,100,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,80,20000
304432,341030,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
304433,341031,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
304434,341032,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
304435,341033,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.75,1,1,1,1,1,1,200,200,250,250,360,360,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
