Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,UiWidgetSetID,Importance,Icon
Tower of Life,Supplies power to Freya's Ward,2331,-223.332,-299.08,418.652,0,15149,0,903,0,0,0,0,603,4273,4053,0,0,10
Tower of Flames,Provides power to Mimiron's Inferno,2332,-79.7775,89.057,483.743,0,15103,0,903,0,0,0,0,603,4445,4195,0,0,10
Tower of Frost,Provides power to Hodir's Fury,2333,82.2553,-392.476,460.16,0,15104,0,903,0,0,0,0,603,4445,4196,0,0,10
Tower of Storms,Provides power to Thorim's Hammer,2334,341.266,317.85,459.083,0,15105,0,903,0,0,0,0,603,4445,4197,0,0,10
Workshop,Alliance Controlled,2345,772.7344,-805.5174,6.617547,0,15106,0,5039,0,0,0,0,628,4710,4229,0,0,136
Workshop,Horde Controlled,2346,772.7344,-805.5174,6.617547,0,15107,0,5039,0,0,0,0,628,4710,4230,0,0,138
Workshop,In Conflict,2347,772.7344,-805.5174,6.617547,0,15161,0,5039,0,0,0,0,628,4710,4228,0,0,137
Workshop,In Conflict,2348,772.7344,-805.5174,6.617547,0,15203,0,5039,0,0,0,0,628,4710,4293,0,0,139
Workshop,Uncontrolled,2349,772.7344,-805.5174,6.617547,0,15108,0,5039,0,0,0,0,628,4710,4294,0,0,135
Hangar,Alliance Controlled,2350,690.2934,-1125.382,133.70567,0,15130,0,5039,0,0,0,0,628,4710,4299,0,0,141
Hangar,Horde Controlled,2352,690.2882,-1125.3959,133.70567,0,15158,0,5039,0,0,0,0,628,4710,4298,0,0,143
Hangar,In Conflict,2353,690.2674,-1125.3716,133.70567,0,15110,0,5039,0,0,0,0,628,4710,4300,0,0,142
Hangar,In Conflict,2354,690.30206,-1125.3889,133.70567,0,15109,0,5039,0,0,0,0,628,4710,4297,0,0,144
Hangar,Uncontrolled,2355,690.29517,-1125.4045,133.70567,0,15111,0,5039,0,0,0,0,628,4710,4296,0,0,140
Docks,In Conflict,2356,796.9948,-379.9479,11.905823,0,15112,0,5039,0,0,0,0,628,4710,4305,0,0,147
Docks,Horde Controlled,2357,797.0018,-379.91495,11.905823,0,15113,0,5039,0,0,0,0,628,4710,4303,0,0,148
Docks,Alliance Controlled,2358,797.00696,-379.908,11.905823,0,15114,0,5039,0,0,0,0,628,4710,4304,0,0,146
Docks,In Conflict,2359,796.9983,-379.91147,11.905823,0,15219,0,5039,0,0,0,0,628,4710,4302,0,0,149
Docks,Uncontrolled,2360,796.9965,-379.9375,11.905823,0,15129,0,5039,0,0,0,0,628,4710,4301,0,0,145
Quarry,Uncontrolled,2361,225.0382,-1188.757,8.066819,0,15160,0,5039,0,0,0,0,628,4710,4306,0,0,16
Quarry,Alliance Controlled,2362,225.0382,-1188.757,8.066819,0,15085,0,5039,0,0,0,0,628,4710,4309,0,0,18
Quarry,Horde Controlled,2363,225.0382,-1188.757,8.066819,0,15115,0,5039,0,0,0,0,628,4710,4308,0,0,20
Quarry,In Conflict,2364,225.0382,-1188.757,8.066819,0,15116,0,5039,0,0,0,0,628,4710,4310,0,0,17
Quarry,In Conflict,2365,225.0382,-1188.757,8.066819,0,15117,0,5039,0,0,0,0,628,4710,4307,0,0,19
Refinery,Horde Controlled,2366,1267.118,-396.06946,24.233713,0,15118,0,5039,0,0,0,0,628,4710,4313,0,0,153
Refinery,Alliance Controlled,2367,1267.118,-396.06946,24.233713,0,15220,0,5039,0,0,0,0,628,4710,4314,0,0,151
Refinery,In Conflict,2368,1267.118,-396.06946,24.233713,0,15119,0,5039,0,0,0,0,628,4710,4312,0,0,154
Refinery,In Conflict,2369,1267.118,-396.06946,24.233713,0,15131,0,5039,0,0,0,0,628,4710,4315,0,0,152
Refinery,Uncontrolled,2370,1267.118,-396.06946,24.233713,0,15120,0,5039,0,0,0,0,628,4710,4311,0,0,150
Horde Gate,Front Gate,2371,1151.1892,-762.52606,49.44239,0,15159,0,5039,0,0,0,0,628,4710,4317,0,0,77
Horde Gate,Destroyed,2372,1151.1892,-762.52606,49.44239,0,15134,0,5039,0,0,0,0,628,4710,4322,0,0,79
Horde Gate,East Gate,2373,1218.5851,-850.99304,50.193066,0,15204,0,5039,0,0,0,0,628,4710,4319,0,0,77
Horde Gate,Destroyed,2374,1218.6302,-851.1024,50.193066,0,15121,0,5039,0,0,0,0,628,4710,4320,0,0,79
Horde Gate,West Gate,2375,1218.0781,-677.0816,49.554085,0,15122,0,5039,0,0,0,0,628,4710,4318,0,0,77
Horde Gate,Destroyed,2376,1218.0521,-677.1215,49.554085,0,15123,0,5039,0,0,0,0,628,4710,4321,0,0,79
Alliance Gate,East Gate,2377,352.00348,-901.0434,49.98815,0,15124,0,5039,0,0,0,0,628,4710,4326,0,0,80
Alliance Gate,Destroyed,2378,411.3854,-833.7969,49.303783,0,15125,0,5039,0,0,0,0,628,4710,4323,0,0,82
Alliance Gate,Destroyed,2379,352.00348,-901.0434,49.98815,0,15205,0,5039,0,0,0,0,628,4710,4325,0,0,82
Alliance Gate,West Gate,2380,351.6684,-764.71704,50.141834,0,15126,0,5039,0,0,0,0,628,4710,4327,0,0,80
Alliance Gate,Destroyed,2381,351.6684,-764.71704,50.141834,0,15127,0,5039,0,0,0,0,628,4710,4324,0,0,82
Alliance Gate,Front Gate,2382,411.3854,-833.7969,49.303783,0,15128,0,5039,0,0,0,0,628,4710,4328,0,0,80
Alliance Keep,Uncontrolled,2383,347.7604,-831.559,48.91625,0,15150,0,5039,0,0,0,0,628,4710,4341,0,0,6
Alliance Keep,Alliance Controlled,2384,347.7604,-831.559,48.91625,0,15151,0,5039,0,0,0,0,628,4710,4339,0,0,11
Alliance Keep,In Conflict,2385,347.7604,-831.559,48.91625,0,15152,0,5039,0,0,0,0,628,4710,4342,0,0,9
Alliance Keep,In Conflict,2386,347.7604,-831.559,48.91625,0,15153,0,5039,0,0,0,0,628,4710,4343,0,0,12
Alliance Keep,Horde Controlled,2387,347.7604,-831.559,48.91625,0,15221,0,5039,0,0,0,0,628,4710,4340,0,0,10
Horde Keep,Horde Controlled,2388,1212.8923,-765.4184,48.91625,0,15206,0,5039,0,0,0,0,628,4710,4345,0,0,10
Horde Keep,Alliance Controlled,2389,1212.8923,-765.4184,48.91625,0,15154,0,5039,0,0,0,0,628,4710,4344,0,0,11
Horde Keep,In Conflict,2390,1212.8923,-765.4184,48.91625,0,15155,0,5039,0,0,0,0,628,4710,4347,0,0,9
Horde Keep,In Conflict,2391,1212.8923,-765.4184,48.91625,0,15156,0,5039,0,0,0,0,628,4710,4348,0,0,12
Horde Keep,Uncontrolled,2392,1212.8923,-765.4184,48.91625,0,15157,0,5039,0,0,0,0,628,4710,4346,0,0,6
Stoneward Prison,Alliance Controlled,2395,1978.74,829.606,20.5552,0,15193,0,655,0,0,0,0,728,3820,1787,0,0,11
Stoneward Prison,In Conflict,2396,1978.94,829.552,19.8081,0,14963,0,655,0,0,0,0,728,3820,1790,0,0,12
Stoneward Prison,In Conflict,2397,1978.88,829.538,19.8069,0,15077,0,655,0,0,0,0,728,3820,1789,0,0,9
Stoneward Prison,Horde Controlled,2398,1979.11,830.01,19.9286,0,15053,0,655,0,0,0,0,728,3820,1788,0,0,10
Stoneward Prison,Uncontrolled,2399,1976.22,828.076,19.8781,0,14999,0,655,0,0,0,0,728,3820,1843,0,0,6
Mines,In Conflict,2400,1244.42,923.115,7.69153,0,15066,0,4751,0,0,0,0,761,5449,1775,0,0,19
Mines,Alliance Controlled,2401,1244.51,923.099,7.66423,0,15079,0,4751,0,0,0,0,761,5449,1772,0,0,18
Mines,Horde Controlled,2402,1244.61,923.04,7.8363,0,15063,0,4751,0,0,0,0,761,5449,1773,0,0,20
Mines,In Conflict,2403,1244.51,923.08,7.83132,0,14842,0,4751,0,0,0,0,761,5449,1774,0,0,17
Mines,Uncontrolled,2404,1244.51,923.092,7.71945,0,15078,0,4751,0,0,0,0,761,5449,1845,0,0,16
Waterworks,Uncontrolled,2405,980.462,948.932,14.1637,0,15192,0,4751,0,0,0,0,761,5449,1846,0,0,26
Waterworks,In Conflict,2406,980.382,948.997,13.803,0,14958,0,4751,0,0,0,0,761,5449,1785,0,0,29
Waterworks,In Conflict,2407,980.363,949.045,13.7139,0,14998,0,4751,0,0,0,0,761,5449,1784,0,0,27
Waterworks,Alliance Controlled,2408,980.448,948.875,14.0296,0,14946,0,4751,0,0,0,0,761,5449,1782,0,0,28
Waterworks,Horde Controlled,2409,980.436,948.884,14.2473,0,14957,0,4751,0,0,0,0,761,5449,1783,0,0,30
Lighthouse,In Conflict,2410,1057.57,1277.96,4.43823,0,14955,0,4751,0,0,0,0,761,5449,1769,0,0,9
Lighthouse,In Conflict,2411,1057.52,1277.77,4.11623,0,14956,0,4751,0,0,0,0,761,5449,1770,0,0,12
Lighthouse,Uncontrolled,2412,1057.29,1278.17,3.62827,0,14837,0,4751,0,0,0,0,761,5449,1842,0,0,6
Lighthouse,Horde Controlled,2413,1057.5,1278.1,4.45569,0,14910,0,4751,0,0,0,0,761,5449,1768,0,0,10
Lighthouse,Alliance Controlled,2414,1057.82,1277.99,4.66849,0,15084,0,4751,0,0,0,0,761,5449,1767,0,0,11
Trade District,,2428,-8839.79,614.043,92.8776,0,15086,0,935,0,0,0,0,0,1519,5398,0,0,46
Old Town,,2429,-8722.51,417.172,98.3145,0,15087,0,935,0,0,0,0,0,1519,5399,0,0,46
The Dwarven District,,2430,-8444.19,595.262,93.7736,0,15088,0,935,0,0,0,0,0,1519,5404,0,0,46
Cathedral Square,,2431,-8635.6,795.168,96.6507,0,15089,0,935,0,0,0,0,0,1519,5401,0,0,46
The Park,,2432,-8756.01,1106.16,92.222,0,15175,0,935,0,0,0,0,0,1519,5403,0,0,46
The Mage Quarter,,2433,-8979.6,874.806,106.295,0,15090,0,935,0,0,0,0,0,1519,5400,0,0,46
Stormwind Harbor,,2434,-8503.96,1011.85,59.4769,0,15091,0,935,0,0,0,0,0,1519,5402,0,0,46
Elder Rise,,2435,-1072.98,-281.852,159.03,0,15092,0,934,0,0,0,0,1,1638,5414,0,0,48
Hunter Rise,,2436,-1457.86,-88.8611,159.019,0,15093,0,934,0,0,0,0,1,1638,5415,0,0,48
Spirit Rise,,2437,-974.498,283.786,137.59,0,15094,0,934,0,0,0,0,1,1638,5416,0,0,48
Pools of Vision,,2438,-1058.27,194.363,107.688,0,15140,0,934,0,0,0,0,1,1638,5417,0,0,48
Thunder Bluff,,2439,-1197.69,30.8854,132.139,0,15145,0,934,0,0,0,0,1,1638,5413,0,0,48
Ironclad Garrison,Alliance Controlled,2440,-914.184,979.191,121.441,0,15142,0,1967,0,0,0,0,2755,15306,5422,0,0,11
Ironclad Garrison,Horde Controlled,2441,-914.184,979.191,121.441,0,15171,0,1967,0,0,0,0,2755,15306,5418,0,0,10
Ironclad Garrison,In Conflict,2442,-914.184,979.191,121.441,0,15207,0,1967,0,0,0,0,2755,15306,5421,0,0,9
Ironclad Garrison,In Conflict,2443,-914.184,979.191,121.441,0,15095,0,1967,0,0,0,0,2755,15306,5419,0,0,12
Warden's Vigil,Alliance Controlled,2444,-1496.24,1312.83,133.584,0,15168,0,1967,0,0,0,0,2755,15306,5427,0,0,11
Warden's Vigil,Horde Controlled,2445,-1496.24,1312.83,133.584,0,15096,0,1967,0,0,0,0,2755,15306,5423,0,0,10
Warden's Vigil,In Conflict,2446,-1496.24,1312.83,133.584,0,15167,0,1967,0,0,0,0,2755,15306,5426,0,0,9
Warden's Vigil,In Conflict,2447,-1496.24,1312.83,133.584,0,15222,0,1967,0,0,0,0,2755,15306,5424,0,0,12
Slagworks,Alliance Controlled,2448,-1436.89,685.561,123.421,0,15165,0,1967,0,0,0,0,2755,15306,5432,0,0,28
Slagworks,Horde Controlled,2449,-1436.89,685.561,123.421,0,15143,0,1967,0,0,0,0,2755,15306,5428,0,0,30
Slagworks,In Conflict,2450,-1436.89,685.561,123.421,0,15146,0,1967,0,0,0,0,2755,15306,5431,0,0,27
Slagworks,In Conflict,2451,-1436.89,685.561,123.421,0,15179,0,1967,0,0,0,0,2755,15306,5429,0,0,29
West Spire,Alliance Controlled,2452,-950.056,1469.46,180.104,0,15176,0,1967,0,0,0,0,2755,15306,5436,0,0,11
West Spire,Horde Controlled,2453,-950.056,1469.46,180.104,0,15162,0,1967,0,0,0,0,2755,15306,5433,0,0,10
West Spire,"Horde Controlled, Damaged",2454,-950.056,1469.46,180.104,0,15097,0,1967,0,0,0,0,2755,15306,5434,0,0,52
West Spire,"Alliance Controlled, Damaged",2455,-950.056,1469.46,180.104,0,15223,0,1967,0,0,0,0,2755,15306,5437,0,0,50
West Spire,Damaged,2456,-950.056,1469.46,180.104,0,15163,0,1967,0,0,0,0,2755,15306,5454,0,0,54
West Spire,Destroyed,2457,-950.056,1469.46,180.104,0,15098,0,1967,0,0,0,0,2755,15306,5435,0,0,55
West Spire,Uncontrolled,2458,-950.056,1469.46,180.104,0,15173,0,1967,0,0,0,0,2755,15306,5453,0,0,6
East Spire,Uncontrolled,2459,-1012.88,530.448,153.305,0,15099,0,1967,0,0,0,0,2755,15306,5451,0,0,6
East Spire,Destroyed,2460,-1012.88,530.448,153.305,0,15169,0,1967,0,0,0,0,2755,15306,5445,0,0,55
East Spire,Damaged,2461,-1012.88,530.448,153.305,0,15141,0,1967,0,0,0,0,2755,15306,5452,0,0,54
East Spire,Alliance Controlled,2462,-1012.88,530.448,153.305,0,15100,0,1967,0,0,0,0,2755,15306,5446,0,0,11
East Spire,"Alliance Controlled, Damaged",2463,-1012.88,530.448,153.305,0,15224,0,1967,0,0,0,0,2755,15306,5447,0,0,50
East Spire,Horde Controlled,2464,-1012.88,530.448,153.305,0,15170,0,1967,0,0,0,0,2755,15306,5443,0,0,10
East Spire,"Horde Controlled, Damaged",2465,-1012.88,530.448,153.305,0,15225,0,1967,0,0,0,0,2755,15306,5444,0,0,52
South Spire,Uncontrolled,2466,-1618.03,953.585,170.797,0,15172,0,1967,0,0,0,0,2755,15306,5455,0,0,6
South Spire,Damaged,2467,-1618.03,953.585,170.797,0,15101,0,1967,0,0,0,0,2755,15306,5456,0,0,54
South Spire,Destroyed,2468,-1618.03,953.585,170.797,0,15102,0,1967,0,0,0,0,2755,15306,5440,0,0,55
South Spire,Alliance Controlled,2469,-1618.03,953.585,170.797,0,15226,0,1967,0,0,0,0,2755,15306,5441,0,0,11
South Spire,"Alliance Controlled, Damaged",2470,-1618.03,953.585,170.797,0,15177,0,1967,0,0,0,0,2755,15306,5442,0,0,50
South Spire,Horde Controlled,2471,-1618.03,953.585,170.797,0,15164,0,1967,0,0,0,0,2755,15306,5438,0,0,10
South Spire,"Horde Controlled, Damaged",2472,-1618.03,953.585,170.797,0,15135,0,1967,0,0,0,0,2755,15306,5439,0,0,52
Hall of Explorers,,2473,-4703.6,-1217.26,501.659,0,15136,0,934,0,0,0,0,0,1537,5457,0,0,46
Mystic Ward,,2474,-4645.04,-944.885,501.66,0,15147,0,934,0,0,0,0,0,1537,5458,0,0,46
The Commons,,2475,-4930.1,-943.351,501.614,0,15137,0,934,0,0,0,0,0,1537,5459,0,0,46
The Forlorn Cavern,,2476,-4639.32,-1098.48,501.231,0,15174,0,934,0,0,0,0,0,1537,5460,0,0,46
The Great Forge,,2477,-4818.28,-1090.15,502.213,0,15144,0,934,0,0,0,0,0,1537,5461,0,0,46
The Military Ward,,2478,-4983.07,-1220.4,501.675,0,15178,0,934,0,0,0,0,0,1537,5462,0,0,46
The Cleft of Shadow,,2481,1773.42,-4336.81,-7.82195,0,15227,0,934,0,0,0,0,1,1637,5465,0,0,48
The Drag,,2482,1841.67,-4519.81,23.7195,0,15138,0,934,0,0,0,0,1,1637,5466,0,0,48
Baradin Hold,Alliance Controlled,2485,-1292.11,980.354,119.752,0,123734,0,943,0,0,0,0,2755,15306,0,0,0,46
Baradin Hold,Horde Controlled,2486,-1292.11,980.354,119.752,0,123733,0,943,0,0,0,0,2755,15306,0,0,0,48
The Goblim Slums,,2500,1581.96,-4204.51,53.7287,0,15139,0,934,0,0,0,0,1,1637,5463,0,0,48
New Kargath,,2557,-6764.0103,-2433.2847,273.5188,0,0,0,525,0,0,0,0,0,3,0,0,3,5
Dragon's Mouth,,2558,-7011.733,-2554.184,241.71349,0,0,0,517,0,0,0,0,0,3,0,0,1,7
Fuselight,,2559,-6615.3384,-3892.4758,378.93765,0,0,0,525,0,0,0,0,0,3,0,0,3,5
Nethergarde Keep,,2560,-10994.636,-3435.7952,62.203613,0,0,0,525,0,0,0,0,0,4,0,0,2,5
Dreadmaul Hold,,2561,-10930.781,-2728.7883,7.6366916,0,0,0,525,0,0,0,0,0,4,0,0,2,5
Surwich,,2562,-12706.021,-2873.4307,1.3922526,0,0,0,517,0,0,0,0,0,4,0,0,3,7
Light's Hope Chapel,,2564,2302.9758,-5341.2954,105.23831,0,0,0,525,0,0,0,0,0,139,0,0,3,5
Eastvale Logging Camp,,2566,-9478.264,-1290.3802,41.263863,0,0,0,517,0,0,0,0,0,12,0,0,1,7
Farstrider Lodge,,2567,-5656.009,-4274.7485,407.82437,0,0,0,517,0,0,0,0,0,38,0,0,3,7
Fort Livingston,,2568,-12836.271,-425.6736,13.381524,0,0,0,525,0,0,0,0,0,33,0,0,3,5
Iron Summit,,2569,-7095.238,-1202.0521,317.84756,0,0,0,525,0,0,0,0,0,51,0,0,2,5
Forsaken Rear Guard,,2570,1065.5104,1559.382,28.40172,0,0,0,517,0,0,0,0,0,130,0,0,1,7
Bogpaddle,,2571,-9767.96,-3912.948,21.666132,0,0,0,525,0,0,0,0,0,8,0,0,3,5
The Harborage,,2572,-10110.455,-2804.2605,22.322998,0,0,0,517,0,0,0,0,0,8,0,0,1,7
Hardwrench Hideaway,,2573,-13272.816,728.36633,3.9522164,0,0,0,0,0,0,0,0,0,33,0,0,0,5
Hiri'watha Research Station,,2574,-25.463541,-2815.5,145.504,0,0,0,517,0,0,0,0,0,47,0,0,1,7
Stormfeather Outpost,,2575,340.6684,-4128.1284,126.29004,0,0,0,517,0,0,0,0,0,47,0,0,1,7
The Bulwark,,2576,1712.1754,-751.52954,55.46126,0,0,0,525,0,0,0,0,0,85,0,0,2,5
Dragonmaw Port,,2577,-4013.1458,-6417.5728,37.60102,0,0,0,525,0,0,0,0,0,4922,0,0,3,5
Highbank,,2578,-4812.7085,-6678.2915,4.8833823,0,0,0,525,0,0,0,0,0,4922,0,0,3,5
Firebeard's Patrol,,2579,-4186.21,-5608.1616,25.196154,0,0,0,517,0,0,0,0,0,4922,0,0,1,7
Bloodgulch,,2580,-3663.5278,-5303.932,35.772488,0,0,0,517,0,0,0,0,0,4922,0,0,2,7
The Krazzworks,,2581,-2743.804,-6410.026,241.7703,0,0,0,517,0,0,0,0,0,4922,0,0,1,7
Kirthaven,,2582,-2769.2258,-5333.9443,177.33432,0,0,0,517,0,0,0,0,0,4922,0,0,1,7
Thundermar,,2583,-3201.3176,-5029.646,119.74021,0,0,0,517,0,0,0,0,0,4922,0,0,2,7
Victor's Point,,2584,-4194.932,-4724.7446,126.78745,0,0,0,517,0,0,0,0,0,4922,0,0,1,7
Crushblow,,2585,-4840.4946,-4821.4985,196.22318,0,0,0,517,0,0,0,0,0,4922,0,0,1,7
Deepmist Grotto,,2586,-5132.0415,3282.9062,-118.47186,0,0,0,0,0,0,0,0,0,5146,0,0,3,7
Silver Tide Hollow,,2587,-6116.9775,4294.889,-348.483,0,0,0,517,0,0,0,0,0,5146,0,0,3,7
Tranquil Wash,,2588,-6608.521,4285.433,-563.1512,0,0,0,517,0,0,0,0,0,5146,0,0,3,7
Legion's Rest,,2589,-6778.962,4193.5254,-480.16428,0,0,0,517,0,0,0,0,0,5146,0,0,3,7
Darkbreak Cove,,2590,-6876.415,6009.471,-764.8592,0,0,0,517,0,0,0,0,0,5146,0,0,3,7
Tenebrous Cavern,,2591,-6549.0312,6126.4087,-670.2721,0,0,0,517,0,0,0,0,0,5146,0,0,3,7
Andorhal,,2592,1537.4791,-1596.3403,86.04756,0,0,0,525,0,0,0,0,0,28,0,0,2,5
Swiftgear Station,,2593,-2871.9949,-1493.7709,9.5735035,0,0,0,517,0,0,0,0,0,11,0,0,1,7
Greenwarden's Grove,,2594,-3280.6667,-2752.481,12.280572,0,0,0,517,0,0,0,0,0,11,0,0,2,7
Keel Harbor,,2596,-1380.6892,2126.2847,12.026692,0,0,0,517,0,0,0,0,0,4714,0,0,1,7
Hellscream's Watch,,2597,3015.7708,-514.8507,203.01744,0,0,0,517,0,0,0,0,1,331,0,0,1,7
Bilgewater Harbor,,2598,3511.2004,-6549.8384,41.032825,0,0,0,525,0,0,0,0,1,16,0,0,3,5
Lor'danel,,2599,7415.803,-272.47397,7.658942,0,0,0,525,0,0,0,0,1,148,0,0,3,5
Karnum's Glade,,2600,-977.8316,1640.6875,67.47268,0,0,0,525,0,0,0,0,1,405,0,0,3,5
Whisperwind Grove,,2601,6089.463,-871.80206,411.49536,0,0,0,525,0,0,0,0,1,361,0,0,3,5
Talonbranch Glade,,2602,6197.8647,-1931.3473,568.132,0,0,0,517,0,0,0,0,1,361,0,0,1,7
Camp Ataya,,2603,-3077.5295,2573.9878,50.26794,0,0,0,517,0,0,0,0,1,357,0,0,1,7
Stonemaul Hold,,2604,-4573.4395,1832.9601,88.981285,0,0,0,517,0,0,0,0,1,357,0,0,1,7
Dreamer's Rest,,2605,-3168.9688,1909.2726,45.380337,0,0,0,517,0,0,0,0,1,357,0,0,1,7
Nordrassil,,2606,5523.9375,-3609.8665,1569.5598,0,0,0,525,0,0,0,0,1,616,0,0,3,5
Grove of Aessina,,2607,5136.8335,-1755.382,1334.2184,0,0,0,517,0,0,0,0,1,616,0,0,1,7
Shrine of Aviana,,2608,4919.508,-2727.566,1437.6241,0,0,0,517,0,0,0,0,1,616,0,0,1,7
Nozzlepot's Outpost,,2609,1169.868,-3390.9758,91.666664,0,0,0,517,0,0,0,0,1,17,0,0,1,7
Hunter's Hill,,2611,-789.2674,-1568.9861,140.48886,0,0,0,517,0,0,0,0,1,4709,0,0,1,7
Honor's Stand,,2612,-442.16495,-1475.0798,91.02652,0,0,0,517,0,0,0,0,1,4709,0,0,1,7
Northwatch Hold,,2613,-2171.9097,-3632.0435,92.31681,0,0,0,517,0,0,0,0,1,4709,0,0,1,7
Desolation Hold,,2614,-3253.8247,-1725.4375,92.02309,0,0,0,525,0,0,0,0,1,4709,0,0,3,5
Fort Triumph,,2615,-3146.6494,-2280.6233,93.10373,0,0,0,525,0,0,0,0,1,4709,0,0,3,5
Krom'gar Fortress,,2616,902.5382,3.7708333,92.92836,0,0,0,525,0,0,0,0,1,406,0,0,3,5
Windshear Hold,,2617,1202.0035,443.18402,77.996124,0,0,0,525,0,0,0,0,1,406,0,0,3,5
Farwatcher's Glen,,2618,1025.5192,2003.1163,126.77988,0,0,0,517,0,0,0,0,1,406,0,0,1,7
Thal'darah Overlook,,2619,2127.559,1592.0452,342.05463,0,0,0,517,0,0,0,0,1,406,0,0,1,7
Bootlegger Outpost,,2620,-8670.891,-4065.6284,41.60059,0,0,0,517,0,0,0,0,1,440,0,0,1,7
Fizzle and Pozzik's Speedbarge,,2621,-6126.9097,-3852.3403,6.171231,0,0,0,525,0,0,0,0,1,400,0,0,3,5
Ramkahen,,2622,-9440.91,-958.63544,111.01172,0,0,0,525,0,0,0,0,1,5034,0,0,3,5
Oasis of Vir'sar,,2623,-8340.511,788.28644,152.09772,0,0,0,517,0,0,0,0,1,5034,0,0,1,7
Schnottz's Landing,,2624,-10676.896,1052.0955,24.276863,0,0,0,525,0,0,0,0,1,5034,0,0,3,5
Marshal's Stand,,2625,-7504.5645,-1503.8785,-265.89374,0,0,0,525,0,0,0,0,1,490,0,0,3,5
Chiselgrip,,2626,-7924.009,-1918.4254,132.78166,0,0,0,525,0,0,0,0,0,46,0,0,2,5
Smuggler's Scar,,2627,-4635.432,3535.1675,-130.59691,0,0,0,0,0,0,0,0,0,4815,0,0,1,7
Blood Elf Tower,,2693,2048.4219,1394.0469,1194.358,0,15180,0,655,0,0,0,0,968,5799,1763,0,0,10
Fel Reaver Ruins,,2694,2043.8298,1730.0278,1189.8129,0,15228,0,655,0,0,0,0,968,5799,1764,0,0,10
Mage Tower,,2695,2284.9028,1731.5399,1189.8069,0,15181,0,655,0,0,0,0,968,5799,1761,0,0,10
Draenei Ruins,,2696,2286.5676,1402.5035,1197.0864,0,15182,0,655,0,0,0,0,968,5799,1765,0,0,10
Darkmoon Faire,,2704,-9548.009,90.97396,59.06316,0,15184,0,29,0,0,0,0,0,12,6078,0,0,181
Darkmoon Faire,,2705,-1524.8507,176.76216,-7.6320257,0,15184,0,29,0,0,0,0,1,215,6078,0,0,181
Portal 1,CoT Well of Eternity - Portal 1,2723,3289.2205,-4993.1997,181.07677,0,15210,0,643,0,0,0,0,939,5993,6246,0,0,45
Portal 2,CoT Well of Eternity - Portal 2,2724,3452.3125,-4880.193,181.07674,0,15210,0,643,0,0,0,0,939,5993,6246,0,0,45
Portal 3,CoT Well of Eternity - Portal 3,2725,3478.842,-4851.0156,194.13211,0,15210,0,643,0,0,0,0,939,5993,6246,0,0,45
Fort Grookin,,2743,1422.0625,-471.908,354.90872,0,15364,0,4254,0,0,0,0,870,5785,0,0,0,188
Inkgill Mere,,2744,1869.0469,194.50348,482.44553,0,15507,0,4252,0,0,0,0,870,5841,0,0,0,188
Tian Monastery,,2745,2485.8333,-1687.1354,429.9389,0,15694,0,4260,0,0,0,0,870,5785,0,0,1,188
Nectarbreeze Orchard,,2746,119.12674,-1586.908,92.79261,0,15697,0,4228,0,0,0,0,870,5785,0,0,0,188
Woods of the Lost ,,2747,2493.783,-1947.2587,217.61594,0,15695,0,4228,0,0,0,0,870,5785,0,0,0,188
Glassfin Village,,2748,-101.79166,-2607.3213,15.157028,0,15704,0,4255,0,0,0,0,870,5785,0,0,0,188
Nesingwary's Safari,,2749,-1061.8264,2047.3038,148.20448,0,15717,0,4228,0,0,0,0,870,5805,0,0,0,188
Fallsong Village,,2750,-1330.8785,1556.8959,18.304111,0,15718,0,4228,0,0,0,0,870,5805,0,0,0,188
Firebough Nook,,2751,1891.4601,1998.1077,452.22208,0,15862,0,4108,0,0,0,0,870,5841,0,0,0,188
Nayeli Lagoon,,2753,-2511.8315,532.5851,11.459383,0,16152,0,4255,0,0,0,0,870,5805,0,0,0,188
Kota Basecamp,,2754,2728.191,2175.3125,590.3597,0,16179,0,4228,0,0,0,0,870,5841,0,0,0,188
Muskpaw Ranch,,2755,2723.0452,383.65103,508.36682,0,16178,0,4260,0,0,0,0,870,5841,0,0,0,188
Onekeg,,2756,3071.8699,1204.4757,652.9736,0,16177,0,4228,0,0,0,0,870,5841,0,0,0,188
Seein' Red,,2763,2841.8525,-714.34894,259.25745,0,16419,0,4252,0,0,0,0,870,5785,0,0,0,188
Bluesaddle and Bag-of-Rocks,,2773,2389.2761,5045.7476,171.95123,0,16750,0,4231,0,0,0,0,870,5842,0,0,0,188
Power Orb,Uncontrolled,2774,1708.8368,1244.1493,10.555555,0,16754,0,655,0,0,0,0,998,6051,6960,0,0,45
Power Orb,Uncontrolled,2775,1857.9132,1422.75,10.555555,0,16757,0,655,0,0,0,0,998,6051,6960,0,0,45
Power Orb,Uncontrolled,2776,1855.0278,1245.3646,10.555554,0,16759,0,655,0,0,0,0,998,6051,6960,0,0,45
Power Orb,Uncontrolled,2777,1710.6858,1421.8942,10.556098,0,16758,0,655,0,0,0,0,998,6051,6960,0,0,45
Sunset Brewgarden,,2778,973.30383,3510.987,236.3721,0,16954,0,4228,0,0,0,0,870,6334,0,0,0,188
