ID,Fidget,Index,CreatureSoundDataID
50062,243154,6,8710
50063,243160,7,8710
50064,243124,4,8706
50065,243125,5,8706
50066,243168,10,8706
50067,243164,12,8706
50068,243165,13,8706
50069,243166,8,8710
50070,243169,9,8710
50071,243132,17,8706
50072,246264,0,8712
50073,246265,1,8712
50074,246266,2,8712
50075,246267,6,8712
50076,243220,1,8713
50077,243221,4,8713
50078,243223,0,8713
50079,243227,5,8713
50080,243239,0,8715
50081,243240,1,8715
50082,243243,2,8715
50083,243244,6,8715
50084,243245,7,8715
50085,243246,8,8715
50086,7096,2,8718
50087,243296,0,8725
50089,243297,2,8725
50090,243298,6,8725
50091,243299,7,8725
50093,243310,0,8726
50094,243311,1,8726
50095,243312,2,8726
50096,243313,3,8726
50097,243314,4,8726
50098,243315,5,8726
50099,243316,6,8726
50100,243318,7,8726
50101,243320,8,8726
50102,230501,4,6019
50103,230500,5,6019
50104,230497,6,6019
50105,230499,7,6019
50106,230501,4,3099
50107,230500,5,3099
50108,230497,6,3099
50109,230499,7,3099
50110,230501,4,2778
50111,230500,5,2778
50112,230497,6,2778
50113,230499,7,2778
50114,230501,4,2235
50115,230500,5,2235
50116,230497,6,2235
50117,230499,7,2235
50118,230501,4,3845
50119,230500,5,3845
50120,230497,6,3845
50121,230499,7,3845
50122,230501,4,6783
50123,230500,5,6783
50124,230497,6,6783
50125,230499,7,6783
50126,230501,4,2237
50127,230500,5,2237
50128,230497,6,2237
50129,230499,7,2237
50130,230501,4,2614
50131,230500,5,2614
50132,230497,6,2614
50133,230499,7,2614
50134,230501,4,2236
50135,230500,5,2236
50136,230497,6,2236
50137,230499,7,2236
50138,230501,4,2729
50139,230500,5,2729
50140,230497,6,2729
50141,230499,7,2729
50142,230501,4,5408
50143,230500,5,5408
50144,230497,6,5408
50145,230499,7,5408
50146,230501,4,7187
50147,230500,5,7187
50148,230497,6,7187
50149,230499,7,7187
50150,230501,4,7437
50151,230500,5,7437
50152,230497,6,7437
50153,230499,7,7437
50154,230501,4,6422
50155,230500,5,6422
50156,230497,6,6422
50157,230499,7,6422
50158,230501,4,5731
50159,230500,5,5731
50160,230497,6,5731
50161,230499,7,5731
50162,230501,4,4956
50163,230500,5,4956
50164,230497,6,4956
50165,230499,7,4956
50166,230501,4,6428
50167,230500,5,6428
50168,230497,6,6428
50169,230499,7,6428
50170,230501,4,7153
50171,230500,5,7153
50172,230497,6,7153
50173,230499,7,7153
50174,230501,4,5723
50175,230500,5,5723
50176,230497,6,5723
50177,230499,7,5723
50178,230501,4,4899
50179,230500,5,4899
50180,230497,6,4899
50181,230499,7,4899
50182,230501,4,4487
50183,230500,5,4487
50184,230497,6,4487
50185,230499,7,4487
50186,230501,4,5642
50187,230500,5,5642
50188,230497,6,5642
50189,230499,7,5642
50190,230501,4,7349
50191,230500,5,7349
50192,230497,6,7349
50193,230499,7,7349
50194,243327,9,8726
50195,243309,10,8726
50196,243416,0,8728
50197,243418,1,8728
50198,243419,2,8728
50200,243420,4,8728
50201,243421,5,8728
50202,243422,6,8728
50203,243423,7,8728
50204,243425,8,8728
50205,243426,9,8728
50206,243429,0,8729
50207,243434,1,8729
50208,243436,2,8729
50209,243431,3,8729
50210,243437,4,8729
50211,243438,5,8729
50212,243440,10,8728
50213,243449,11,8728
50214,243450,12,8728
50215,243451,13,8728
50216,243468,6,8729
50217,243659,0,8730
50218,243658,17,8730
50219,230501,4,7195
50220,230500,5,7195
50221,230497,6,7195
50222,230499,7,7195
50223,243680,1,8730
50224,113553,0,8731
50225,243915,4,8731
50226,172422,2,8731
50227,243742,5,8731
50228,243743,6,8731
50229,243741,7,8731
50230,246183,2,8730
50231,243809,3,8730
50232,243810,4,8730
50233,243934,8,8731
50234,244036,0,8732
50235,244060,1,8731
50236,244062,9,8731
50237,244485,5,8730
50238,244486,6,8730
50239,244487,7,8730
50240,244484,8,8730
50241,244561,9,8730
50242,243659,0,8734
50243,243680,1,8734
50244,246183,2,8734
50245,244590,3,8734
50246,244603,4,8734
50247,244485,5,8734
50248,244486,6,8734
50249,244487,7,8734
50250,244484,8,8734
50251,244561,9,8734
50253,245533,0,8733
50254,245542,1,8733
50255,245541,2,8733
50256,245536,3,8733
50257,245537,4,8733
50258,245534,5,8733
50259,245985,6,8732
50260,245998,1,8732
50261,245997,9,8732
50262,245999,10,8732
50263,246000,8,8732
50264,246001,13,8732
50265,246003,2,8732
50266,246004,7,8732
50267,246005,14,8732
50268,246008,4,8732
50269,246007,3,8732
50270,246006,5,8732
50271,246009,16,8732
50272,246010,17,8732
50273,246014,11,8732
50274,246015,12,8732
50275,246053,0,8736
50276,246055,1,8736
50277,246054,2,8736
50278,246056,3,8736
50279,246057,4,8736
50280,246058,5,8736
50281,246059,6,8736
50282,246060,7,8736
50283,246072,8,8736
50284,246073,9,8736
50285,246076,10,8736
50286,246077,11,8736
50287,246123,0,8737
50288,246124,1,8737
50289,246122,2,8737
50290,246125,3,8737
50291,246126,4,8737
50292,246127,5,8737
50293,246128,6,8737
50294,246130,7,8737
50295,246131,8,8737
50296,246132,9,8737
50297,246133,10,8737
50298,246134,11,8737
50299,246144,0,8738
50300,246145,1,8738
50301,246143,2,8738
50302,246056,3,8738
50303,246057,4,8738
50304,246058,5,8738
50305,246059,6,8738
50306,246060,7,8738
50307,246146,8,8738
50308,246073,9,8738
50309,246147,10,8738
50310,246077,11,8738
50311,246160,0,8739
50312,246161,1,8739
50313,246162,2,8739
50314,246163,4,8739
50315,246164,5,8739
50316,246165,6,8739
50317,246166,7,8739
50318,246167,8,8739
50319,246168,9,8739
50320,246169,10,8739
50321,246170,11,8739
50322,246171,12,8739
50323,246172,13,8739
50324,246178,1,8735
50325,246177,2,8735
50326,246176,3,8735
50327,246355,4,8735
50328,246192,0,8740
50329,246193,1,8740
50330,246194,2,8740
50331,246195,4,8740
50332,246196,5,8740
50333,246197,6,8740
50334,246198,7,8740
50335,246199,8,8740
50336,246200,9,8740
50337,246201,10,8740
50338,246202,11,8740
50339,246203,12,8740
50340,246204,13,8740
50341,246226,15,8732
50342,246239,0,8741
50343,246253,1,8741
50344,246248,2,8741
50345,246236,3,8741
50346,246237,4,8741
50347,246238,5,8741
50348,246245,6,8741
50349,246244,7,8741
50350,246232,8,8741
50351,246247,9,8741
50352,246246,10,8741
50353,246242,11,8741
50354,246241,12,8741
50355,246250,13,8741
50356,246234,14,8741
50357,246252,15,8741
50358,246235,16,8741
50359,246233,17,8741
50360,246254,4,4087
50361,246255,5,4087
50362,246254,4,2196
50363,196405,5,2196
50364,246257,14,8728
50365,246258,14,8739
50366,246259,14,8740
50367,246263,6,4087
50368,246263,6,2196
50369,246293,10,8734
50370,246294,11,8734
50371,246293,10,8730
50372,246294,11,8730
50373,246298,12,8734
50374,246298,12,8730
50375,246299,13,8730
50376,246299,13,8734
50377,246181,14,8730
50378,246181,14,8734
50379,246309,14,8666
50380,246310,14,8667
50381,246313,15,8734
50383,246313,15,8730
50384,246348,0,8735
50386,246179,5,8735
50387,246356,6,8735
50388,246357,7,8735
50389,246354,8,8735
50390,246347,9,8735
50391,246345,10,8735
50392,246349,17,8735
50393,246363,16,8735
50395,246418,4,8744
50397,246422,9,8744
50398,246423,10,8744
50400,246424,12,8744
50401,246370,13,8744
50402,246377,14,8744
50403,246425,15,8744
50405,246412,0,8744
50406,246414,1,8744
50407,246415,2,8744
50408,246419,6,8744
50409,246420,8,8744
50410,246592,10,8710
50411,246593,11,8710
50412,246596,12,8710
50413,246597,13,8710
50414,246598,11,8735
50415,246641,0,8745
50416,246648,1,8745
50417,246642,2,8745
50418,246645,3,8745
50419,246923,0,8746
50420,246928,3,8746
50421,246681,1,8746
50422,246680,5,8746
50423,246879,2,8746
50424,246735,2,8747
50425,246724,4,8746
50426,246767,6,8746
50427,246913,7,8746
50428,246959,0,8750
50431,246959,15,8750
50432,246961,16,8750
50433,246962,17,8750
50434,246978,8,8746
50435,247074,0,8751
50436,247075,1,8751
50437,247148,2,8751
50438,247152,3,8751
50439,247172,4,8751
50440,247184,5,8751
50441,247195,6,8751
50442,247196,7,8751
50443,247198,8,8751
50444,247202,9,8751
50445,247203,10,8751
50446,247205,11,8751
50447,247206,12,8751
50448,247210,13,8751
50449,247248,9,8746
50450,247251,10,8746
50451,247249,0,8752
50452,247257,1,8752
50453,247250,2,8752
50454,247258,3,8752
50455,247259,4,8752
50456,247260,5,8752
50457,247261,6,8752
50458,247262,7,8752
50459,247268,8,8752
50460,247269,9,8752
50461,247272,10,8752
50462,247256,17,8752
50463,247284,11,8752
50464,247285,12,8752
50465,247293,13,8752
50466,247331,14,8752
50467,247371,6,8749
50468,247422,0,8749
50469,247424,1,8749
50470,247421,9,8749
50471,247427,10,8749
50472,247428,17,8749
50473,247429,11,8749
50474,247430,12,8749
50475,247432,14,8749
50476,247433,15,8749
50477,247438,16,8749
50478,259552,1,8757
50479,259549,0,8757
50486,259554,2,8757
50487,259546,3,8757
50488,259543,5,8757
50489,248193,0,8761
50490,248194,1,8761
50491,248196,2,8761
50492,248198,5,8761
50493,248205,6,8761
50494,248212,8,8761
50495,248214,9,8761
50496,248516,10,8761
50497,248517,11,8761
50498,248523,12,8761
50499,248524,13,8761
50501,248201,3,8761
50502,248199,4,8761
50503,248209,7,8761
50505,248238,0,8762
50506,259540,4,8757
50507,259530,7,8757
50508,259529,8,8757
50509,259531,6,8757
50510,259551,9,8757
50520,213471,0,8764
50521,213473,1,8764
50522,213475,2,8764
50523,213476,4,8764
50524,213474,5,8764
50525,213472,6,8764
50526,214033,15,8764
50527,214032,16,8764
50528,214034,17,8764
50529,248595,12,8764
50530,248594,13,8764
50531,213413,0,8765
50532,213718,1,8765
50533,213418,12,8765
50534,213419,13,8765
50535,248596,15,8765
50536,213415,16,8765
50537,213416,17,8765
50538,248596,10,8765
50539,248597,9,8765
50542,249569,0,5991
50543,249571,2,5991
50544,249576,0,8769
50545,249605,1,8769
50546,249606,2,8769
50547,249608,3,8769
50548,249610,4,8769
50549,249611,5,8769
50550,249614,6,8769
50551,249626,0,8770
50552,249777,0,8771
50553,249787,1,8771
50554,249766,2,8771
50555,249806,3,8771
50556,249876,1,8772
50557,249874,4,8772
50558,242110,8,8772
50559,242111,9,8772
50560,237703,10,8772
50561,242106,11,8772
50563,249962,1,8770
50564,249971,2,8770
50565,249972,3,8770
50566,249973,6,8770
50567,249974,7,8770
50568,249975,8,8770
50569,249995,4,8770
50570,250026,9,8770
50572,250047,6,7567
50573,250054,10,8770
50574,250064,0,8773
50575,250073,1,8773
50577,250087,11,8770
50578,250257,0,8775
50580,250131,1,8778
50581,250171,0,8779
50582,250172,1,8779
50585,250121,9,8779
50586,250132,0,8778
50587,250133,2,8778
50588,250134,3,8778
50589,250135,4,8778
50590,250143,5,8778
50592,250147,0,8783
50594,250161,1,8783
50596,250149,3,8783
50597,250163,4,8783
50599,250151,4,8773
50600,250156,5,8773
50601,250211,0,8776
50602,250194,1,8776
50603,250195,3,8776
50604,250197,4,8776
50605,250198,5,8776
50606,250216,2,8776
50607,250222,3,8779
50608,250233,6,8776
50609,259541,10,8757
50610,250244,7,8776
50611,250245,8,8776
50612,250251,0,8785
50613,250253,1,8785
50614,250254,4,8785
50615,250255,5,8785
50616,250250,9,8776
50617,250258,1,8775
50618,250259,2,8775
50619,259548,11,8757
50620,259562,12,8757
50621,259567,13,8757
50622,250284,0,8786
50623,250285,1,8786
50624,250287,2,8786
50625,250290,3,8786
50626,250291,4,8786
50627,250289,5,8786
50628,250292,6,8786
50629,250294,7,8786
50630,250293,8,8786
50631,250295,9,8786
50632,250301,0,8784
50633,250308,0,8787
50634,250311,1,8787
50635,250312,2,8787
50636,250314,3,8787
50637,250315,4,8787
50638,250316,5,8787
50639,250317,6,8787
50640,250318,7,8787
50641,250319,8,8787
50642,250320,9,8787
50643,250309,3,8775
50644,250310,4,8775
50645,250260,1,8784
50646,250326,2,8784
50647,250302,4,8784
50648,250256,5,8775
50649,250373,6,8775
50650,250377,7,8775
50651,250381,6,8784
50652,250380,7,8784
50653,250383,9,8784
50654,250385,8,8784
50655,250387,5,8784
50656,250389,3,8784
50657,250350,0,8788
50658,250352,1,8788
50659,250355,2,8788
50660,250358,3,8788
50661,250359,4,8788
50662,250363,5,8788
50663,250364,6,8788
50664,250365,7,8788
50665,250369,8,8788
50666,250391,9,8788
50667,250405,0,8789
50668,250407,1,8789
50669,250409,2,8789
50670,250410,3,8789
50671,250411,4,8789
50672,250412,5,8789
50673,250413,6,8789
50674,250416,7,8789
50675,250419,8,8789
50676,250420,9,8789
50677,250398,10,8788
50678,250421,10,8789
50679,250429,11,8788
50680,250428,11,8789
50681,250453,0,8790
50682,250456,1,8790
50683,250457,3,8790
50685,250464,4,8790
50686,250465,6,8790
50687,250471,8,8775
50688,250486,0,8794
50689,250497,1,8794
50690,250493,2,8794
50691,250499,3,8794
50692,250495,4,8794
50693,250500,5,8794
50694,250522,6,8794
50695,250532,0,8795
50696,243149,1,8795
50697,243150,2,8795
50698,243151,3,8795
50699,243152,4,8795
50700,243153,5,8795
50701,243154,6,8795
50702,243160,7,8795
50703,243166,8,8795
50704,243169,9,8795
50705,246592,10,8795
50706,246593,11,8795
50707,246596,12,8795
50708,246597,13,8795
50709,250577,0,8797
50710,250578,1,8797
50711,250579,2,8797
50712,250580,3,8797
50713,250582,4,8797
50714,250583,5,8797
50715,250605,0,8798
50716,250727,1,8798
50717,250615,2,8798
50718,250608,3,8798
50719,250614,4,8798
50720,250611,5,8798
50721,250641,6,8798
50722,250672,7,8798
50723,250740,6,8797
50724,250742,7,8797
50725,250743,8,8797
50726,250741,8,8798
50727,250748,9,8797
50728,250301,0,8800
50729,250260,1,8800
50730,250326,2,8800
50731,250389,3,8800
50732,250302,4,8800
50733,250387,5,8800
50734,250381,6,8800
50735,250380,7,8800
50736,250385,8,8800
50737,250383,9,8800
50738,251060,10,8784
50739,251061,11,8784
50740,250581,10,8797
50742,251364,7,8799
50743,251249,1,8799
50744,251244,0,8799
50745,251266,2,8799
50746,251268,5,8799
50747,251267,9,8799
50748,251269,4,8799
50749,251270,3,8799
50750,251284,13,8784
50751,251277,0,8804
50752,251279,1,8804
50753,251278,2,8804
50754,251280,3,8804
50755,251296,12,8784
50756,251292,4,8804
50757,251293,5,8804
50758,251294,6,8804
50759,251299,14,8784
50760,251301,15,8784
50761,251334,12,8735
50762,251217,6,8799
50771,251451,0,8806
50772,251453,1,8806
50774,251687,0,8807
50775,251688,1,8807
50776,251692,2,8807
50777,251695,3,8807
50778,251696,4,8807
50779,251697,5,8807
50780,251422,6,8807
50781,85534,0,8809
50782,252573,1,8809
50783,252632,2,8809
50784,87240,3,8809
50785,248026,0,8759
50786,248027,1,8759
50787,248028,2,8759
50788,248029,3,8759
50789,248030,4,8759
50790,248093,5,8759
50791,251678,0,8810
50792,251674,1,8810
50793,251671,2,8810
50794,251670,3,8810
50795,251669,4,8810
50796,251665,5,8810
50797,251422,6,8810
50799,252320,0,8812
50800,252351,1,8812
50801,252347,2,8812
50802,252342,3,8812
50803,252341,4,8812
50804,252340,5,8812
50811,252381,0,8813
50812,252382,1,8813
50813,252384,2,8813
50814,32740,4,4256
50815,236909,0,8816
50816,236910,1,8816
50817,236911,2,8816
50822,242928,0,8817
50823,242929,1,8817
50824,242930,2,8817
50825,242932,3,8817
50826,242929,4,8817
50827,242935,5,8817
50828,242936,6,8817
50829,242922,7,8817
50830,242938,8,8817
50831,252443,0,8818
50832,252444,1,8818
50833,252445,2,8818
50834,252446,3,8818
50835,252496,4,8818
50836,252497,5,8818
50837,252498,6,8818
50838,252505,7,8818
50839,252499,8,8818
50840,252500,9,8818
50841,252437,10,8818
50842,252454,0,8819
50843,252455,1,8819
50844,252456,2,8819
50845,252457,3,8819
50846,252458,4,8819
50847,252459,5,8819
50848,252460,6,8819
50849,252461,7,8819
50850,252462,8,8819
50851,252465,9,8819
50852,252466,10,8819
50853,252470,11,8819
50854,252471,12,8819
50855,252472,13,8819
50856,252475,14,8819
50858,252505,11,8818
50859,252539,0,8821
50860,252541,1,8821
50861,252542,2,8821
50862,252446,3,8821
50863,252497,4,8821
50864,252496,5,8821
50865,252498,6,8821
50866,252543,7,8821
50867,252545,8,8821
50868,252546,9,8821
50873,252548,0,8815
50874,252549,1,8815
50875,252550,2,8815
50876,252551,3,8815
50877,252557,4,8809
50878,252558,5,8809
50879,252559,6,8815
50880,252560,7,8815
50881,252563,4,8815
50882,252564,5,8815
50883,252567,8,8815
50884,252569,6,8809
50885,251489,7,8809
50886,252571,8,8809
50887,252576,9,8809
50888,252579,10,8809
50889,252580,11,8809
50890,252581,12,8809
50891,251610,13,8809
50893,252609,0,8822
50894,252610,1,8822
50895,252612,2,8822
50896,252614,3,8822
50897,252615,4,8822
50898,252616,5,8822
50899,252617,6,8822
50900,252619,7,8822
50901,252619,8,8822
50902,252621,9,8822
50903,252622,10,8822
50904,252625,11,8822
50905,252626,12,8822
50906,252627,13,8822
50907,252628,14,8822
50908,252629,15,8822
50909,252630,16,8822
50910,252631,17,8822
50911,252657,0,8824
50912,252658,1,8824
50913,243090,2,8824
50914,243091,3,8824
50915,243089,4,8824
50916,252659,5,8824
50917,243105,6,8824
50919,242928,0,8826
50920,242929,1,8826
50921,242930,2,8826
50922,242932,3,8826
50923,242929,4,8826
50924,242935,5,8826
50925,242936,6,8826
50926,242922,7,8826
50927,242938,8,8826
50928,252710,0,8823
50929,252711,1,8823
50930,252718,2,8823
50931,252715,3,8823
50932,252713,4,8823
50933,252714,5,8823
50934,252719,6,8823
50935,252722,7,8823
50936,252726,8,8823
50939,252766,17,8784
50940,252768,2,8214
50941,252769,3,8214
50942,252770,4,8214
50943,230501,0,8827
50944,230500,1,8827
50945,230497,2,8827
50946,230499,3,8827
50947,235583,4,8827
50948,235546,5,8827
50949,235584,6,8827
50950,235635,7,8827
50951,235591,8,8827
50952,235581,9,8827
50953,212242,10,8827
50954,235656,11,8827
50955,235658,12,8827
50956,201255,13,8827
50957,196223,16,8827
50958,248193,14,8827
50959,253510,0,8830
50960,253512,1,8830
50961,253513,2,8830
50962,253516,3,8830
50963,253519,4,8830
50964,253521,5,8830
50965,253524,6,8830
50966,253525,7,8830
50967,253533,8,8830
50968,253534,9,8830
50969,253537,10,8830
50970,253539,11,8830
50971,253540,12,8830
50972,253541,13,8830
50973,253542,14,8830
50974,253543,15,8830
50975,253544,17,8830
50976,205258,0,8832
50977,205261,1,8832
50978,253528,2,8832
50979,209570,3,8832
50980,205900,5,8832
50981,205304,6,8832
50982,206533,7,8832
50983,206534,8,8832
50984,206535,9,8832
50985,206536,10,8832
50986,206537,11,8832
50987,206538,12,8832
50988,254930,13,8832
50989,207515,14,8832
50990,195710,0,8834
50991,195711,1,8834
50992,200261,2,8834
50993,200265,3,8834
50994,200264,4,8834
50995,200269,5,8834
50996,200272,6,8834
50997,200271,7,8834
50998,200270,8,8834
50999,200276,11,8834
51000,200279,13,8834
51001,200969,14,8834
51002,200273,15,8834
51003,196304,16,8834
51004,196305,17,8834
51005,253587,0,8829
51006,253588,1,8829
51007,253589,2,8829
51008,253592,3,8829
51009,253594,4,8829
51010,253596,5,8829
51011,253601,6,8829
51012,253646,7,8829
51013,253651,0,8835
51014,253652,1,8835
51015,253653,2,8835
51016,253654,3,8835
51017,253655,4,8835
51018,253656,5,8835
51019,253657,6,8835
51020,253659,7,8835
51021,253662,8,8835
51022,253663,9,8835
51023,253650,10,8835
51024,253769,0,8837
51025,253771,1,8837
51026,253772,2,8837
51030,253774,6,8837
51031,253784,7,8837
51033,253786,9,8837
51038,253788,14,8837
51039,253789,15,8837
51041,253802,8,8837
51042,253809,11,8837
51043,253724,8,8829
51044,253890,9,8829
51045,253905,10,8829
51047,253971,0,8839
51048,253988,0,8828
51049,253992,1,8828
51050,253996,2,8828
51051,253999,3,8828
51052,254001,4,8828
51053,254003,5,8828
51054,254005,6,8828
51055,254008,7,8828
51056,254012,8,8828
51057,254013,9,8828
51058,254015,10,8828
51059,254032,0,8840
51060,254033,1,8840
51061,254034,2,8840
51062,254035,3,8840
51063,254036,4,8840
51064,254037,5,8840
51065,254038,6,8840
51066,254039,7,8840
51067,254040,8,8840
51068,254041,9,8840
51069,254042,10,8840
51070,254043,11,8840
51071,254044,12,8840
51072,254269,14,8809
51073,254278,0,8841
51074,254281,1,8841
51075,254275,2,8841
51076,254270,3,8841
51077,254373,4,8841
51078,254374,5,8841
51079,254379,6,8841
51080,254412,7,8841
51081,254508,0,8843
51082,254509,1,8843
51083,254510,2,8843
51084,254511,3,8843
51085,254512,4,8843
51086,254513,5,8843
51087,254514,6,8843
51088,254515,7,8843
51089,254516,8,8843
51090,254583,15,8844
51091,254608,17,8835
51092,254633,0,8845
51093,254635,1,8845
51094,254642,2,8845
51095,254644,3,8845
51096,254645,4,8845
51097,242553,0,8846
51098,242555,1,8846
51099,242557,2,8846
51100,242558,3,8846
51101,242559,4,8846
51102,242554,5,8846
51105,242568,8,8846
51106,254732,0,8847
51107,254733,1,8847
51108,254735,2,8847
51109,254736,3,8847
51110,254738,4,8847
51111,254739,5,8847
51112,254740,6,8847
51113,254741,7,8847
51114,254743,8,8847
51115,255012,0,8849
51116,255013,1,8849
51117,243090,2,8849
51118,255016,3,8849
51119,255019,4,8849
51120,255131,0,8850
51121,255132,1,8850
51122,255133,3,8850
51123,255134,4,8850
51124,255145,0,8852
51125,255146,1,8852
51126,255146,4,8852
51127,255152,6,8852
51128,255212,0,8853
51129,255213,1,8853
51130,255214,2,8853
51131,255215,7,8853
51132,255219,0,8854
51133,255220,1,8854
51134,255218,2,8854
51135,255221,6,8854
51136,255234,3,8856
51137,255234,4,8856
51138,255231,5,8856
51139,255232,6,8856
51140,255233,7,8856
51141,255230,8,8856
51142,255235,12,8856
51143,230501,0,8859
51144,255320,0,8860
51145,255321,1,8860
51146,255322,2,8860
51147,255323,7,8860
51148,255324,9,8860
51149,255319,10,8860
51150,255327,0,8861
51151,255328,1,8861
51152,255332,2,8861
51153,255333,8,8861
51154,255339,0,8862
51155,255340,1,8862
51156,255338,2,8862
51157,255341,6,8862
51158,255753,0,8855
51159,255755,9,8855
51160,256060,0,8867
51162,256060,0,8868
51163,256089,0,8870
51164,250194,1,8870
51165,250216,2,8870
51166,256090,3,8870
51167,250197,4,8870
51168,250198,5,8870
51169,250233,6,8870
51170,250244,7,8870
51171,250245,8,8870
51172,250250,9,8870
51173,256132,0,8873
51174,256213,0,8880
51175,256214,1,8880
51176,256215,2,8880
51177,256216,3,8880
51178,256217,4,8880
51179,256218,5,8880
51180,256219,6,8880
51181,256220,7,8880
51182,256221,8,8880
51183,256230,0,8881
51184,256231,1,8881
51185,256232,2,8881
51186,256233,3,8881
51187,256234,4,8881
51188,256235,5,8881
51189,256236,6,8881
51190,256237,7,8881
51191,256238,8,8881
51192,256265,2,8855
51193,256263,1,8855
51194,256269,3,8855
51195,256271,5,8855
51196,256275,17,8855
51197,256286,15,8855
51198,256288,16,8855
51199,256290,14,8855
51200,256293,13,8855
51201,256292,12,8855
51202,256295,11,8855
51203,256297,10,8855
51204,256303,7,8855
51205,256301,8,8855
51206,256300,6,8855
51207,256394,0,8883
51208,256395,2,8883
51209,256396,4,8883
51210,256417,1,8883
51211,256418,3,8883
51212,256415,5,8883
51214,256487,1,8885
51215,256488,2,8885
51217,256490,4,8885
51218,256491,5,8885
51219,256492,6,8885
51220,256493,7,8885
51222,256516,1,8886
51223,256517,2,8886
51224,256518,3,8886
51225,256519,4,8886
51226,256520,5,8886
51227,256521,6,8886
51228,256544,0,8887
51229,256548,3,8887
51230,256572,1,8887
51231,256582,2,8887
51232,240513,0,8888
51233,240514,1,8888
51234,240515,2,8888
51235,240516,3,8888
51236,240517,4,8888
51237,240518,5,8888
51238,240548,6,8888
51239,240566,7,8888
51240,240568,8,8888
51241,240569,9,8888
51242,240570,10,8888
51243,240571,11,8888
51244,240572,12,8888
51245,240774,13,8888
51246,256586,4,8887
51247,256591,0,8889
51248,256592,1,8889
51249,256593,2,8889
51250,256679,0,8890
51251,256664,3,8890
51252,256673,1,8890
51253,256660,4,8890
51254,256680,2,8890
51255,256675,5,8890
51256,256652,0,8891
51257,256654,1,8891
51258,256653,2,8891
51259,256698,0,8893
51260,256731,2,8893
51261,256701,6,8893
51262,256736,7,8893
51263,256487,1,8894
51264,256488,2,8894
51265,256490,4,8894
51266,256491,5,8894
51267,256492,6,8894
51268,256493,7,8894
51269,256442,6,8883
51270,256811,7,8883
51271,256836,8,8883
51272,256838,9,8883
51273,243147,0,8896
51274,243149,1,8896
51275,243150,2,8896
51276,243151,3,8896
51277,243152,4,8896
51278,243153,5,8896
51279,243154,6,8896
51280,243160,7,8896
51281,243166,8,8896
51282,243169,9,8896
51283,246592,10,8896
51284,246593,11,8896
51285,246596,12,8896
51286,246597,13,8896
51287,256855,14,8896
51288,256856,15,8896
51290,256894,10,8883
51291,256895,11,8883
51292,256904,0,8898
51293,256905,1,8898
51294,256906,2,8898
51295,256907,3,8898
51296,256909,4,8898
51302,257205,8,8897
51303,246053,0,8900
51304,246055,1,8900
51305,246054,2,8900
51306,246056,3,8900
51307,246057,4,8900
51308,246058,5,8900
51309,246059,6,8900
51310,246060,7,8900
51311,246072,8,8900
51312,246073,9,8900
51313,246076,10,8900
51314,246077,11,8900
51315,256993,17,8900
51343,257052,0,8903
51344,257053,1,8903
51345,257054,2,8903
51346,242772,3,8903
51347,242776,5,8903
51348,242777,6,8903
51349,242778,7,8903
51350,257055,8,8903
51351,242916,9,8903
51352,257120,0,8905
51353,257121,1,8905
51354,257122,2,8905
51355,257123,3,8905
51356,257124,4,8905
51357,257125,5,8905
51358,257127,6,8905
51359,257139,7,8905
51361,257128,9,8905
51362,257129,10,8905
51363,257130,11,8905
51365,257131,13,8905
51366,257136,0,8906
51367,257137,1,8906
51368,257138,2,8906
51369,257146,3,8906
51370,257149,4,8906
51371,257152,5,8906
51372,257135,6,8906
51373,257163,7,8906
51374,257164,8,8906
51375,257174,9,8906
51376,257176,10,8906
51377,257178,11,8906
51378,257175,12,8906
51379,257133,13,8906
51380,243416,0,8907
51381,243418,1,8907
51382,243419,2,8907
51383,243420,4,8907
51384,243421,5,8907
51385,243422,6,8907
51386,243423,7,8907
51387,243425,8,8907
51388,243426,9,8907
51389,243440,10,8907
51390,257184,11,8907
51391,257183,12,8907
51392,243451,13,8907
51393,246257,14,8907
51394,257193,0,8908
51395,257194,1,8908
51396,257194,2,8908
51397,257225,0,8909
51398,257243,1,8909
51399,257228,2,8909
51400,257233,3,8909
51401,257235,4,8909
51402,257238,5,8909
51403,257224,6,8909
51404,257267,7,8909
51405,257242,8,8909
51406,257484,9,8909
51407,257221,10,8909
51408,257178,11,8909
51409,257248,12,8909
51410,257222,13,8909
51411,257229,14,8909
51412,257299,15,8909
51413,257301,16,8909
51414,195981,0,8897
51415,195982,2,8897
51416,195980,4,8897
51417,195993,5,8897
51418,195994,6,8897
51419,196013,7,8897
51420,216504,16,8897
51421,216505,17,8897
51422,257304,14,8906
51423,257340,1,8897
51424,257341,3,8897
51425,257342,9,8897
51426,257343,10,8897
51427,196122,11,8897
51428,196140,12,8897
51429,196333,14,8897
51430,257377,0,8911
51431,246253,1,8911
51432,257378,2,8911
51433,257380,3,8911
51434,257381,4,8911
51435,257383,5,8911
51436,257385,6,8911
51437,257386,7,8911
51439,246247,9,8911
51440,246246,10,8911
51441,246242,11,8911
51442,246241,12,8911
51443,246250,13,8911
51444,246234,14,8911
51445,246252,15,8911
51446,246235,16,8911
51447,246233,17,8911
51448,257352,14,8710
51449,257397,0,8912
51450,257399,1,8912
51451,257403,2,8912
51452,257404,3,8912
51453,257405,4,8912
51454,257406,5,8912
51455,257408,6,8912
