ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
129557,0,0,0,0,0,0,133,0,65571
129558,0,0,1,1,29,1,133,0,65802
129559,0,0,1,1,0,1,133,0,65807
129560,0,0,0,0,21,0,330,0,65917
129561,0,0,1,1,0,0,0,0,65986
129562,0,0,1,0,0,1,133,0,65987
129563,0,0,0,0,21,0,133,0,64992
129564,0,0,1,2,17,1,133,0,66054
129565,0,0,0,0,21,0,133,0,66122
129566,0,0,0,0,21,0,133,0,66124
129567,0,0,1,2,0,1,0,0,66211
129568,0,0,1,0,0,0,0,0,66213
129569,0,0,1,0,0,1,0,0,64876
129570,0,0,1,0,0,1,0,0,64940
129571,0,0,1,0,0,0,0,0,65004
129573,0,0,1,1,0,1,133,0,65810
129574,0,310,0,0,28,0,0,0,53776
129575,0,230,1,0,0,0,133,0,65989
129576,0,0,1,0,0,1,133,0,66055
129577,0,0,1,0,0,1,133,0,66056
129578,0,0,1,0,0,1,133,0,66057
129579,0,1207,2,0,0,2,133,0,66215
129580,0,65,2,0,0,2,0,0,66217
129581,0,1152,0,0,0,0,0,0,64943
129582,0,0,2,0,0,2,0,0,64944
129583,0,0,1,0,0,1,0,0,64888
129584,0,0,1,0,0,1,0,0,65301
129586,0,0,0,0,0,0,133,0,65428
129587,0,0,0,0,0,0,133,0,65430
129589,0,0,1,1,0,1,133,0,65812
129590,0,65,2,0,0,2,133,0,65924
129591,0,0,1,0,0,0,133,0,65990
129592,0,0,1,0,0,0,133,0,65991
129593,0,0,1,0,0,1,0,0,66059
129594,0,1159,0,0,0,0,0,0,66061
129595,0,0,0,0,0,0,133,0,66218
129596,0,0,0,0,0,0,133,0,66224
129597,0,0,1,4,0,0,0,0,67710
129598,0,0,1,0,0,1,0,0,66515
129600,0,0,0,0,21,0,330,0,66847
129601,0,0,1,1,0,1,0,0,66862
129602,5,0,1,1,0,1,0,0,66532
129603,6,0,1,1,0,1,0,0,66532
129605,0,0,0,0,0,1,133,0,67194
129606,5,1159,0,0,0,0,0,0,65950
129607,4,0,1,0,0,1,0,0,66320
129608,4,0,0,0,0,2,0,0,66330
129609,0,0,1,0,0,0,133,0,67714
129610,0,0,0,0,0,0,133,0,66520
129611,0,0,0,0,0,2,0,0,66733
129612,0,1152,0,0,0,0,0,0,66863
129614,0,0,1,0,0,1,0,0,67196
129615,0,0,1,0,0,1,0,0,67197
129616,6,1159,0,0,0,0,0,0,65950
129618,0,0,0,0,0,0,133,0,67372
129619,0,0,0,0,0,0,133,0,67373
129620,6,0,1,0,0,1,0,0,66320
129621,4,0,2,0,0,2,0,0,66331
129622,0,50,1,1,0,0,0,0,67575
129623,0,50,1,1,0,0,0,0,67576
129624,5,0,0,0,0,2,0,0,66330
129625,4,0,1,0,12,1,0,0,66689
129626,0,0,2,0,0,2,0,0,67716
129627,0,0,1,0,0,1,0,0,67718
129628,0,0,0,0,0,0,133,0,66529
129629,0,1152,0,0,0,0,0,0,66734
129632,0,0,3,0,0,2,0,0,67199
129633,5,0,1,0,0,1,0,0,65875
129634,6,0,1,0,0,1,0,0,65875
129635,4,0,1,0,0,1,0,0,65876
129637,5,0,2,0,0,2,0,0,66331
129638,6,0,2,0,0,2,0,0,66331
129640,0,0,1,0,0,0,0,0,67577
129641,5,0,1,0,12,1,0,0,66689
129642,0,0,1,1,0,0,0,0,67653
129643,0,0,0,0,12,0,0,0,66533
129644,0,0,1,0,0,1,133,0,66655
129645,0,310,0,0,28,0,0,0,66658
129647,0,0,1,0,0,0,0,0,68789
129648,4,0,1,0,0,1,0,0,66359
129649,4,0,1,0,0,1,0,0,66048
129650,5,0,1,0,0,1,0,0,66048
129651,4,0,1,0,0,1,0,0,65875
129652,5,0,1,0,0,1,0,0,65876
129653,6,0,1,0,0,1,0,0,65876
129655,0,1211,1,0,0,2,133,0,67382
129657,0,0,1,0,0,0,0,0,67596
129658,4,0,0,9,31,0,0,0,66759
129659,0,0,0,0,0,0,133,0,66342
129660,0,0,1,0,0,1,0,0,66536
129661,0,0,1,1,0,1,0,0,66537
129662,0,0,1,1,0,1,133,0,66538
129663,0,310,0,0,28,0,0,0,66659
129664,0,310,0,0,28,0,0,0,66660
129665,0,0,0,9,31,0,0,0,66759
129666,0,0,1,0,0,1,0,0,66881
129668,5,0,1,0,0,1,0,0,66359
129669,6,0,1,0,0,1,0,0,66359
129671,0,4,1,0,0,0,0,0,67486
129672,5,0,0,9,31,0,0,0,66759
129673,6,0,0,9,31,0,0,0,66759
129674,0,0,0,2,0,0,133,0,66456
129675,0,0,1,0,0,1,133,0,66542
129676,0,310,0,0,28,0,0,0,66664
129677,0,1152,0,0,0,0,0,0,66665
129679,0,0,1,0,0,1,0,0,66765
129680,0,0,0,0,0,1,0,0,66882
129683,4,0,1,0,0,1,0,0,66059
129684,0,0,1,0,0,1,133,0,67254
129685,0,0,1,0,11,1,0,0,67255
129688,0,4,0,0,0,0,0,0,67487
129689,0,4,0,0,0,0,0,0,67489
129690,0,4,0,0,0,0,0,0,67490
129691,0,0,1,0,0,1,0,0,66351
129692,0,0,1,0,0,1,0,0,66546
129696,5,0,1,0,0,1,0,0,66059
129697,6,0,1,0,0,1,0,0,66059
129698,0,0,1,1,0,0,0,0,67666
129699,0,0,1,1,0,0,0,0,67667
129700,0,0,1,0,0,1,0,0,66672
129701,0,32,0,0,0,0,0,0,66675
129702,0,0,0,0,0,1,0,0,66903
129703,0,1152,1,1,0,1,0,0,67009
129704,0,0,1,0,0,0,0,0,67324
129705,0,0,0,0,0,0,133,0,67413
129706,0,0,1,0,0,1,133,0,57670
129707,0,0,1,0,0,0,0,0,67669
129708,0,0,1,1,0,0,0,0,67670
129709,0,0,1,0,0,0,0,0,67671
129711,0,1244,0,0,0,0,1244,0,66480
129712,0,1244,0,0,0,0,1244,0,66481
129713,0,0,1,0,0,1,0,0,66676
129714,0,1152,0,0,0,0,0,0,66681
129716,0,0,0,0,0,1,0,0,66904
129717,0,0,0,0,0,1,0,0,66905
129718,0,0,0,0,21,0,0,0,66906
129721,0,0,1,0,0,0,0,0,67325
129722,4,0,1,0,0,1,0,0,65769
129723,5,0,1,0,0,1,0,0,65769
129724,4,1152,0,0,0,0,0,0,66665
129725,4,0,1,0,0,1,133,0,66813
129726,0,0,0,0,0,0,133,0,67414
129727,0,0,0,0,0,0,133,0,67415
129728,0,0,0,0,0,0,133,0,67417
129729,0,0,0,0,0,0,133,0,67418
129730,0,0,0,0,0,0,133,0,67527
129731,0,0,1,0,0,1,0,0,67528
129732,4,0,1,0,0,1,0,0,66536
129733,4,0,1,1,0,1,0,0,66537
129734,4,0,1,1,0,1,133,0,66538
129735,0,0,1,0,0,1,0,0,66484
129738,0,0,2,0,0,2,0,0,67028
129739,0,1152,1,1,0,0,0,0,66528
129740,4,0,1,0,0,1,0,0,66881
129741,6,0,1,0,0,1,0,0,65769
129742,4,0,1,0,0,1,0,0,66809
129743,4,0,1,0,0,1,0,0,66765
129744,0,0,0,0,0,0,133,0,67419
129745,0,0,1,1,0,1,133,0,67530
129746,4,0,1,1,0,1,0,0,66619
129747,4,0,2,0,15,2,0,0,66620
129748,0,0,0,0,0,0,133,0,66489
129749,0,1152,0,0,0,0,0,0,66688
129750,0,0,1,0,12,1,0,0,66689
129751,0,0,1,0,0,1,0,0,66809
129752,0,0,1,1,12,1,0,0,66940
129753,0,0,0,0,21,0,330,0,66907
129754,4,1152,1,1,0,0,0,0,66528
129755,5,1152,1,1,0,0,0,0,66528
129757,4,0,1,0,0,1,133,0,66655
129758,0,0,3,0,0,2,133,0,67439
129759,0,0,1,2,0,1,0,0,67534
129760,0,0,1,1,29,1,0,0,67251
129761,4,0,1,1,0,1,0,0,66862
129762,0,1159,0,0,0,1,0,0,66379
129763,0,0,1,0,0,1,133,0,66813
129765,0,1152,0,2,0,0,133,0,67034
129767,5,1152,1,1,0,1,0,0,66228
129768,0,1152,0,0,0,0,133,0,67195
129769,4,0,1,0,0,1,0,0,65767
129770,5,0,1,0,0,1,0,0,65767
129771,6,0,1,0,0,1,0,0,65767
129773,0,0,0,2,0,0,1421,0,67440
129774,0,1152,0,0,0,2,0,0,67540
129779,0,0,0,0,0,0,133,0,67416
129780,6,1152,1,1,0,1,0,0,66228
129781,0,0,1,1,1,1,0,0,67229
129782,0,0,3,0,15,2,0,0,67280
129783,4,1159,0,0,0,0,0,0,66001
129784,4,0,1,0,0,1,133,0,66195
129785,4,0,3,0,0,2,0,0,66289
129787,0,310,0,0,28,0,0,0,66662
129788,0,0,1,0,0,0,0,0,67699
129789,0,0,2,0,0,2,0,0,66954
129790,5,1159,0,0,0,0,0,0,66001
129793,4,0,3,0,0,2,0,0,67199
129794,0,0,1,0,0,1,1152,0,67452
129795,0,0,1,0,0,1,0,0,67453
129796,0,0,1,1,0,0,0,0,67631
129797,4,1159,1,0,0,1,0,0,66013
129798,0,65,2,0,12,2,0,0,66407
129800,0,0,0,0,0,5,133,0,66842
129803,4,1152,0,0,0,0,0,0,66237
129804,0,0,2,0,0,2,0,0,67235
129805,0,0,1,0,0,1,0,0,67289
129808,4,0,1,0,0,1,133,0,66542
129809,4,0,3,0,0,2,133,0,67458
129810,0,0,2,0,0,2,133,0,67709
129811,0,0,0,0,0,0,133,0,66413
129812,0,1152,0,0,0,0,0,0,66511
129813,0,1152,0,0,11,0,0,0,66513
129814,0,32,1,1,12,1,133,0,66613
129815,0,0,1,1,0,1,0,0,66619
129816,0,0,2,0,15,2,0,0,66620
129817,0,0,0,0,0,5,133,0,66844
129818,0,0,0,0,21,0,330,0,66846
129820,4,0,1,1,0,1,0,0,66532
129821,6,1152,0,0,0,0,0,0,66237
129822,0,1152,2,0,0,2,133,0,67237
129823,4,0,1,0,0,1,133,0,67254
129826,0,0,0,0,0,0,133,0,67461
129827,0,0,0,0,21,0,0,0,67466
129828,0,1152,0,0,0,0,0,0,67560
129829,5,0,1,0,0,1,0,0,66881
129830,6,0,1,0,0,1,0,0,66881
129831,0,0,1,1,0,1,0,0,69369
129832,0,0,1,0,0,0,0,0,69483
129833,0,0,0,3,22,0,0,0,67767
129834,4,0,1,0,0,0,0,0,65775
129835,4,0,2,0,0,2,133,0,66047
129836,6,0,2,0,0,2,133,0,66047
129837,5,0,1,0,0,1,133,0,65799
129838,6,0,1,0,0,1,133,0,65799
129840,0,0,1,0,0,1,133,0,68073
129841,5,0,1,2,0,1,133,0,65814
129842,0,1244,0,0,0,0,133,0,68282
129843,0,0,0,0,0,0,133,0,68458
129844,6,0,1,0,0,1,133,0,65546
129845,0,0,1,0,0,1,133,0,69068
129846,0,0,1,1,0,1,0,0,68786
129847,0,0,3,0,0,0,0,0,68788
129848,0,0,1,0,0,1,0,0,68882
129849,0,0,0,4,0,0,0,0,68989
129850,0,0,1,1,0,1,133,0,69377
129851,0,0,1,1,0,1,133,0,69378
129852,0,0,1,0,0,1,0,0,69490
129853,0,85,2,0,0,2,0,0,69492
129854,5,0,1,0,0,0,0,0,65775
129855,4,0,1,1,0,1,133,0,66021
129856,6,0,1,0,0,1,133,0,65791
129857,6,0,1,2,0,1,133,0,65814
129858,4,633,1,1,0,1,133,0,65820
129859,0,1244,0,0,0,0,1244,0,68301
129860,4,0,1,0,0,1,0,0,67731
129861,4,0,1,0,0,1,133,0,66056
129862,5,0,1,0,0,1,133,0,66056
129863,6,0,1,0,0,1,133,0,66056
129864,0,0,2,0,0,2,0,0,68884
129865,0,0,0,0,0,1,133,0,68993
129866,0,0,1,0,0,1,0,0,68997
129867,0,0,1,0,0,1,0,0,68999
129870,0,0,2,0,0,0,0,0,69209
129872,4,0,0,0,0,0,133,0,66518
129873,0,0,0,0,0,0,133,0,67777
129874,0,0,0,0,0,0,133,0,54179
129875,0,0,0,0,12,0,0,0,67868
129876,6,0,1,1,0,1,133,0,66021
129877,4,0,1,1,0,1,133,0,65855
129878,5,0,1,0,0,1,133,0,65800
129879,6,0,1,0,0,1,133,0,65800
129880,4,0,1,1,0,1,133,0,65541
129881,5,0,1,1,0,1,133,0,65541
129882,5,633,1,1,0,1,133,0,65820
129883,4,0,1,0,0,1,0,0,65817
129884,4,0,1,0,12,1,0,0,67745
129885,4,0,1,0,0,1,133,0,66042
129886,0,0,0,0,0,0,133,0,69452
129887,0,0,1,0,0,1,133,0,68891
129888,0,0,1,0,0,1,0,0,68893
129889,0,0,1,0,0,1,0,0,68895
129890,0,0,0,0,0,0,133,0,69002
129891,0,18,1,1,0,1,0,0,69124
129893,0,0,2,0,0,0,0,0,69210
129894,0,0,1,0,0,0,133,0,69211
129895,0,0,1,0,0,0,133,0,69212
129896,0,0,1,0,0,1,133,0,69387
129897,0,0,0,3,22,0,0,0,67719
129898,0,0,0,0,0,2,0,0,67721
129899,4,0,0,0,0,0,133,0,67761
129900,4,0,1,0,0,1,0,0,67808
129901,4,0,0,0,0,0,133,0,67749
129902,5,0,1,1,0,1,133,0,65855
129903,6,0,1,1,0,1,133,0,65855
129904,5,0,1,1,0,1,133,0,65807
129905,6,0,1,1,0,1,133,0,65807
129906,6,0,1,1,0,1,133,0,65541
129907,4,0,1,1,0,1,133,0,65490
129908,5,0,1,1,0,1,133,0,65490
129909,5,0,1,0,0,1,0,0,65817
129910,6,0,1,0,0,1,0,0,65817
129911,4,250,1,0,14,1,133,0,66044
129914,0,0,1,0,0,1,0,0,68497
129916,0,0,0,0,0,0,133,0,68810
129917,0,0,1,1,0,1,133,0,69128
129918,0,1152,3,0,0,2,0,0,69222
129919,0,0,1,0,9,1,0,0,69223
129920,0,0,1,0,0,1,0,0,69389
129921,0,55,1,1,0,1,0,0,69391
129922,0,0,0,0,21,0,330,0,69395
129923,0,0,0,3,0,0,0,0,67722
129924,0,1152,0,3,0,2,0,0,67724
129925,0,0,2,0,0,2,133,0,67793
129926,0,0,0,0,0,0,133,0,67796
129927,4,0,1,0,11,1,0,0,67781
129928,4,0,1,1,0,1,133,0,65856
129929,6,0,1,1,0,1,133,0,65856
129930,4,0,1,0,0,1,133,0,66113
129931,5,0,1,0,0,1,133,0,66113
129932,4,0,1,0,0,1,133,0,66112
129933,6,0,1,1,0,1,133,0,65490
129934,4,0,2,0,0,2,133,0,65957
129935,5,0,2,0,0,2,133,0,65957
129936,6,0,2,0,0,2,133,0,65957
129937,4,0,1,0,0,1,133,0,65816
129938,5,0,1,0,0,1,133,0,65816
129939,4,0,1,4,0,0,0,0,67710
129940,4,0,2,0,0,2,133,0,67709
129941,0,0,3,0,0,1,133,0,68812
129942,0,1152,0,0,0,0,0,0,68820
129943,0,0,1,0,0,1,0,0,69019
129944,0,18,1,1,0,1,0,0,69131
129945,0,0,1,0,12,1,0,0,69133
129946,0,0,1,0,0,1,0,0,69134
129947,0,0,1,0,0,1,0,0,69233
129948,0,0,1,1,11,1,0,0,69397
129949,0,0,1,0,11,1,0,0,69398
129950,0,0,1,0,0,1,0,0,69400
129951,0,0,1,0,0,2,133,0,67797
129952,0,0,2,0,0,2,0,0,67798
129953,0,1283,0,0,0,0,2094,0,67799
129954,4,0,0,3,22,0,0,0,67719
129955,4,0,2,0,0,2,133,0,67774
129956,4,0,1,0,0,1,0,0,67718
129957,4,0,1,0,0,1,133,0,65854
129958,5,0,1,0,0,1,133,0,65854
129959,4,0,1,0,0,1,133,0,65862
129960,5,0,1,0,0,1,133,0,65862
129961,5,0,1,0,0,1,133,0,66112
129962,6,0,1,0,0,1,133,0,66112
129963,5,0,1,0,0,1,133,0,66114
129964,4,0,2,0,0,2,133,0,65955
129965,5,0,2,0,0,2,133,0,65955
129966,6,0,2,0,0,2,133,0,65955
129967,6,0,1,0,0,1,133,0,65816
129968,4,0,1,0,0,1,133,0,65819
129969,5,0,1,0,0,1,133,0,65819
129970,4,0,1,0,0,1,0,0,67528
129971,0,0,0,0,0,2,133,0,68503
129972,4,0,0,2,0,0,133,0,66456
129973,0,0,0,0,0,1,0,0,68910
129974,0,0,1,0,0,1,133,0,69028
129975,0,0,0,0,0,0,133,0,69137
129976,0,1152,1,0,0,1,0,0,69140
129977,0,0,0,0,0,0,133,0,69144
129978,0,1152,0,0,0,0,0,0,69240
129979,0,1152,0,0,0,0,1421,0,69401
129980,0,0,1,0,0,0,0,0,67729
129981,0,1152,0,0,0,0,0,0,67730
129982,4,0,1,0,0,1,0,0,67823
129983,4,1152,0,0,0,2,0,0,67725
129984,6,0,1,0,0,1,133,0,65862
129985,4,0,1,0,0,1,1421,0,66005
129986,5,0,1,0,0,1,1421,0,66005
129987,6,0,1,0,0,1,1421,0,66005
129988,6,19,1,0,0,1,133,0,65973
129989,6,0,1,0,0,1,133,0,65819
129990,4,0,1,0,0,1,133,0,65821
129991,6,0,1,0,0,1,133,0,65821
129992,0,0,3,0,0,2,0,0,68508
129993,5,1159,1,0,0,1,0,0,66013
129994,4,0,3,0,0,2,0,0,68508
129997,4,0,0,0,0,0,133,0,66183
129998,4,0,0,0,0,0,133,0,66186
129999,0,0,1,0,0,1,0,0,68921
130000,0,34,3,0,7,2,0,0,59260
130001,0,1159,0,0,0,0,0,0,69037
130002,0,0,1,0,0,1,133,0,69080
130003,0,0,1,0,0,1,0,0,69148
130005,0,0,1,1,0,1,0,0,69242
130006,0,0,1,2,0,1,133,0,69404
130007,4,1152,0,2,0,0,133,0,67034
130008,0,0,1,0,0,1,0,0,67731
130009,4,0,1,0,0,0,0,0,67729
130010,0,1152,1,1,0,0,0,0,67888
130011,5,0,1,1,0,1,133,0,66093
130012,6,0,1,1,0,1,133,0,66093
130013,4,0,1,0,0,1,133,0,66004
130014,6,0,1,0,0,1,133,0,66004
130015,4,0,1,0,0,1,0,0,65998
130016,4,0,1,1,0,1,133,0,65812
130017,0,0,1,0,0,1,0,0,68335
130018,0,0,0,0,0,2,0,0,68339
130019,0,0,2,0,0,2,133,0,68340
130021,5,0,1,0,6,1,0,0,66017
130022,0,0,1,0,0,1,0,0,68839
130023,0,0,1,0,0,1,0,0,68925
130024,4,0,1,0,0,1,133,0,18392
130025,0,1152,0,0,0,0,0,0,69048
130028,0,1152,0,0,0,0,0,0,69155
130029,4,0,0,1,0,1,0,0,48165
130030,4,0,3,0,15,2,0,0,67280
130031,4,0,3,0,0,2,133,0,67439
130032,0,1283,1,0,0,0,2096,0,67890
130033,0,0,1,1,0,1,0,0,67892
130034,4,0,1,0,0,1,133,0,66066
130035,5,0,1,0,0,1,133,0,66066
130036,6,0,1,0,0,1,133,0,66066
130037,4,0,1,0,0,1,133,0,66104
130038,5,0,1,0,0,1,133,0,66104
130039,6,0,1,0,0,1,133,0,66104
130040,4,0,1,0,0,1,133,0,66100
130041,5,0,1,0,0,1,0,0,65998
130042,6,0,1,0,0,1,0,0,65998
130043,4,0,1,0,0,0,0,0,65978
130044,6,0,1,1,0,1,133,0,65812
130045,6,0,1,1,0,1,133,0,66177
130046,6,0,1,0,6,1,0,0,66017
130047,0,0,1,0,11,1,0,0,43512
130048,0,0,1,0,0,1,0,0,68933
130049,0,0,2,9,0,2,0,0,69052
130050,6,0,1,0,0,1,133,0,66113
130051,0,0,1,0,0,1,0,0,69161
130052,0,0,1,0,0,1,133,0,69273
130053,0,0,1,1,0,1,0,0,69274
130054,0,1152,0,0,0,0,0,0,69275
130055,4,0,1,0,0,1,0,0,66672
130056,4,0,1,0,0,1,0,0,66676
130057,4,0,2,0,0,2,0,0,67798
130058,5,0,1,1,0,1,133,0,66067
130059,4,0,1,1,0,1,133,0,66065
130060,5,0,1,1,0,1,133,0,66065
130061,5,0,1,0,0,1,133,0,66100
130062,6,0,1,0,0,1,133,0,66100
130063,4,0,1,0,0,1,0,0,66098
130064,5,0,1,0,0,0,0,0,65978
130065,4,0,1,0,0,1,133,0,65987
130066,5,0,1,1,0,1,133,0,65813
130067,6,0,1,1,0,1,133,0,65813
130068,5,0,1,1,0,1,133,0,66115
130069,0,0,1,0,5,1,0,0,68950
130070,0,0,1,0,0,1,0,0,69053
130071,0,0,2,0,0,2,0,0,69055
130072,0,0,1,0,0,1,0,0,69163
130073,0,0,3,0,0,2,0,0,69276
130074,0,55,0,1,0,0,0,0,69277
130075,5,0,0,1,0,1,0,0,48165
130076,0,0,1,0,0,1,0,0,67820
130077,6,0,1,1,0,1,133,0,66065
130078,5,46,1,0,0,1,133,0,66086
130079,5,0,1,0,0,1,0,0,66098
130080,6,0,1,0,0,1,0,0,66098
130081,6,0,1,0,0,1,133,0,65987
130082,4,0,1,0,0,1,133,0,66055
130083,5,0,1,0,0,1,133,0,66055
130085,4,1219,0,0,0,2,1178,0,65927
130086,5,1219,0,0,0,2,1178,0,65927
130087,6,1219,0,0,0,2,1178,0,65927
130088,0,1152,1,0,0,1,0,0,68958
130089,0,0,1,0,0,1,133,0,69058
130090,0,0,1,1,0,1,0,0,69060
130092,4,0,0,0,12,0,0,0,68867
130093,4,0,1,1,0,0,0,0,66109
130094,0,0,0,0,0,0,133,0,67749
130095,0,0,1,0,0,1,0,0,67823
130096,5,85,3,0,0,2,133,0,65883
130097,0,1152,0,0,0,0,133,0,69399
130098,5,56,1,1,19,1,133,0,66099
130099,6,0,1,0,0,1,133,0,66055
130100,5,1228,1,1,0,1,133,0,66053
130101,6,1228,1,1,0,1,133,0,66053
130102,4,0,1,0,0,1,1152,0,67452
130103,4,0,1,0,0,1,0,0,17731
130104,0,0,0,0,0,0,133,0,68372
130105,0,21,0,0,0,0,0,0,68378
130106,4,0,0,0,12,0,0,0,66533
130107,5,0,0,0,12,0,0,0,66533
130108,6,0,0,0,12,0,0,0,66533
130109,0,0,0,0,0,0,133,0,68767
130110,0,0,0,0,21,0,0,0,68768
130112,0,0,1,0,0,1,0,0,68858
130113,0,0,1,0,0,1,0,0,68861
130114,0,0,1,0,0,0,0,0,69062
130115,0,0,0,0,0,0,133,0,69063
130116,0,0,1,1,0,1,133,0,69066
130117,0,0,0,0,0,0,133,0,69174
130118,4,0,1,0,0,2,0,0,18500
130119,5,0,1,1,0,0,0,0,66109
130120,0,0,0,0,0,0,133,0,67830
130121,0,0,0,0,0,2,0,0,67833
130122,4,0,1,0,26,1,0,0,66335
130123,5,0,1,0,26,1,0,0,66335
130124,4,0,2,0,0,2,133,0,67793
130125,5,0,2,0,0,2,133,0,67793
130126,6,0,2,0,0,2,133,0,67793
130127,4,0,1,1,0,1,133,0,66177
130128,5,0,1,1,0,1,133,0,66177
130129,4,19,1,0,0,1,133,0,65492
130130,4,1152,0,0,0,0,0,0,66197
130131,5,1152,0,0,0,0,0,0,66197
130132,0,0,0,0,21,0,0,0,68187
130133,0,0,0,0,21,0,0,0,68769
130134,0,0,1,0,0,1,0,0,68863
130135,0,0,1,0,0,1,0,0,68866
130136,0,0,2,0,0,2,0,0,68868
130137,0,0,1,1,0,1,133,0,69067
130138,0,0,1,1,0,1,133,0,69069
130139,0,0,1,2,0,0,133,0,69180
130140,0,0,1,2,0,0,133,0,69181
130141,0,0,0,0,0,0,133,0,69299
130144,4,633,1,0,0,1,133,0,66019
130145,4,0,1,0,0,1,0,0,68858
130146,4,1173,3,0,0,2,133,0,65866
130147,6,1173,3,0,0,2,133,0,65866
130148,5,19,1,0,0,1,133,0,65492
130149,4,0,1,0,11,1,0,0,65488
130150,5,0,1,0,11,1,0,0,65488
130151,0,0,1,1,0,1,0,0,68778
130152,0,0,1,0,0,1,0,0,68872
130153,4,0,1,0,0,1,0,0,20203
130154,4,50,1,0,0,1,133,0,18435
130155,0,0,2,0,0,0,0,0,69075
130156,0,0,2,0,0,0,0,0,69076
130157,0,0,1,1,0,1,133,0,69187
130158,0,0,1,0,0,1,0,0,69326
130160,0,0,1,0,0,0,133,0,67760
130161,4,0,0,0,0,2,0,0,67721
130163,6,633,1,0,0,1,133,0,66019
130164,4,0,0,3,22,0,0,0,67767
130165,4,0,3,0,0,2,0,0,65868
130166,5,0,3,0,0,2,0,0,65868
130167,6,0,3,0,0,2,0,0,65868
130168,4,0,3,4,0,2,133,0,65881
130169,6,0,1,0,11,1,0,0,65488
130170,4,971,2,0,0,2,133,0,65926
130171,0,0,0,0,0,1,0,0,68874
130172,0,0,2,0,0,2,0,0,69088
130174,0,0,0,0,0,0,133,0,69342
130175,0,0,1,0,0,1,0,0,69470
130177,6,0,0,3,22,0,0,0,67767
130178,6,0,3,4,0,2,133,0,65881
130179,4,0,1,0,0,1,133,0,65799
130181,0,0,0,0,21,0,0,0,68056
130182,0,0,0,0,21,0,0,0,68057
130183,4,0,1,1,0,1,133,0,65810
130184,5,0,1,1,0,1,133,0,65810
130185,6,0,1,1,0,1,133,0,65810
130186,0,0,1,0,0,1,133,0,68272
130187,4,0,1,0,0,1,133,0,66116
130188,5,0,1,0,0,1,133,0,66116
130189,5,971,2,0,0,2,133,0,65926
130190,0,0,1,1,0,1,0,0,68982
130191,0,0,1,0,0,1,0,0,69099
130192,0,0,1,0,0,1,133,0,69355
130194,0,0,1,1,0,1,0,0,70871
130195,0,1225,1,0,0,1,133,0,69576
130196,0,0,1,0,0,1,133,0,69577
130197,0,0,1,0,0,1,133,0,69671
130198,0,0,1,0,0,0,0,0,69754
130199,0,0,1,0,0,1,133,0,69958
130201,0,2,1,1,0,0,0,0,70116
130202,4,0,1,0,0,1,133,0,69642
130203,4,0,1,0,0,1,0,0,69564
130204,4,0,1,0,0,1,133,0,69080
130205,0,0,2,4,2,2,0,0,70302
130206,0,0,1,0,0,1,0,0,70385
130207,0,0,1,1,0,1,0,0,70452
130208,0,0,1,1,0,1,0,0,70645
130209,0,0,2,1,0,0,0,0,70964
130210,0,0,2,0,0,2,0,0,70965
130211,0,0,2,0,0,2,0,0,69579
130212,0,0,0,0,0,0,133,0,69677
130213,0,0,1,0,0,1,0,0,69963
130214,0,0,1,0,11,1,0,0,69965
130215,4,0,1,0,0,1,133,0,69068
130216,4,0,1,0,0,1,0,0,69148
130217,4,0,2,0,0,2,0,0,69088
130218,0,0,2,0,0,2,0,0,70305
130219,0,49,2,0,0,2,0,0,70306
130220,0,0,1,0,0,1,133,0,70386
130221,4,0,1,0,0,1,133,0,70386
130222,4,0,2,0,0,2,0,0,69055
130223,0,1152,0,0,0,0,0,0,70882
130224,0,18,1,4,0,1,0,0,69581
130225,0,35,1,0,0,1,0,0,69582
130226,0,0,1,1,0,1,133,0,69583
130227,0,0,1,0,0,1,0,0,69680
130228,0,0,1,0,0,1,0,0,69761
130229,0,0,1,0,0,1,0,0,69967
130230,0,0,1,0,0,1,133,0,69968
130231,0,0,1,0,0,1,133,0,69970
130232,0,1152,0,0,0,0,0,0,70126
130233,4,0,1,0,0,1,0,0,68895
130234,4,0,1,1,0,1,133,0,69066
130235,0,0,2,0,0,2,0,0,70309
130236,0,0,0,3,0,0,0,0,70311
130237,0,0,1,2,0,1,133,0,70391
130238,0,0,2,0,0,2,133,0,70393
130239,4,0,1,0,0,1,0,0,69163
130240,0,0,1,0,0,1,0,0,70744
130241,0,0,2,0,0,0,0,0,70890
130242,0,0,1,0,0,1,133,0,69586
130244,5,0,1,0,0,1,0,0,69680
130245,0,0,1,0,0,1,133,0,69973
130246,0,0,3,0,0,2,0,0,69974
130247,0,1173,3,0,0,2,133,0,69975
130248,4,0,1,0,0,1,0,0,69159
130249,4,0,1,1,0,1,0,0,68982
130250,0,0,1,0,0,1,0,0,70395
130251,5,0,1,0,0,1,0,0,69163
130252,0,43,0,0,0,0,0,0,70750
130253,4,0,1,0,0,0,0,0,69146
130254,5,0,1,0,0,0,0,0,69146
130255,4,0,0,0,0,0,133,0,67461
130256,0,0,1,0,0,1,133,0,69507
130257,0,0,1,0,0,1,0,0,69508
130258,0,0,1,3,0,1,0,0,69603
130259,6,0,1,0,0,1,0,0,69680
130260,0,0,1,0,0,1,133,0,69691
130261,0,0,0,0,0,0,133,0,69692
