ID,SpellID,MinScalingLevel,MaxScalingLevel,ScalesFromItemLevel
8139,242642,0,0,0
8140,242650,0,0,0
8147,239937,0,0,0
8148,243627,0,0,0
8149,243628,0,0,0
8150,243629,0,0,0
8156,236303,0,0,0
8160,243877,0,0,0
8162,243902,0,50,0
8163,243941,0,0,0
8164,243942,0,0,0
8166,243991,0,0,0
8167,243992,0,0,0
8168,243996,0,0,0
8170,244035,0,0,0
8171,244040,0,0,0
8174,244067,0,0,0
8175,244120,0,0,0
8177,244176,0,0,0
8178,244189,0,0,0
8179,244293,0,0,0
8180,244329,0,0,0
8182,244386,0,0,0
8186,244584,0,0,0
8187,244585,0,0,0
8188,244586,0,0,0
8189,244587,0,0,0
8193,244193,0,0,0
8205,245705,0,0,0
8206,245710,0,0,0
8207,245712,0,0,0
8208,245728,0,0,0
8209,245740,0,0,0
8210,245744,0,0,0
8211,245747,0,0,0
8215,245998,0,0,0
8217,246025,0,0,0
8221,246265,0,0,0
8224,240672,0,45,0
8225,240670,0,45,0
8226,240671,0,45,0
8227,240673,0,45,0
8254,246442,0,0,0
8257,246464,0,0,0
8258,246466,0,0,0
8306,246751,0,0,0
8314,242525,0,0,0
8317,248169,0,0,0
8318,248170,0,0,0
8319,248172,0,0,0
8320,248174,0,0,0
8321,248196,0,0,0
8322,242010,0,45,0
8327,248747,0,0,0
8355,250047,0,0,0
8356,250076,0,0,0
8357,250077,0,5,0
8358,18088,0,0,0
8359,250091,0,0,0
8360,250092,0,0,0
8361,250093,0,0,0
8370,250834,0,0,0
8373,250781,0,0,0
8374,250870,0,50,0
8375,250871,0,50,0
8376,250872,0,50,0
8377,250766,0,0,0
8378,250896,0,0,0
8380,250908,0,0,0
8383,251034,0,0,0
8384,251231,0,50,0
8385,251232,0,45,0
8387,246422,0,0,0
8395,251645,0,45,0
8398,251671,0,0,0
8399,251673,0,0,0
8400,251812,0,0,0
8401,251817,0,0,0
8402,251836,0,50,0
8403,251837,0,50,0
8404,251838,0,50,0
8405,251839,0,50,0
8407,251926,0,0,0
8408,251927,0,0,0
8409,251929,0,0,0
8410,251930,0,0,0
8411,251938,0,0,0
8412,251940,0,0,0
8413,251941,0,0,0
8414,251946,0,0,0
8415,251947,0,0,0
8416,251948,0,0,0
8417,251949,0,0,0
8418,251952,0,0,0
8419,251967,0,0,0
8420,251968,0,0,0
8422,252258,0,45,0
8424,252545,0,0,0
8425,252547,0,0,0
8426,252550,0,0,0
8433,253248,0,0,0
8434,253258,0,0,0
8435,253259,0,0,0
8439,253265,0,0,0
8440,253268,0,0,0
8441,253269,0,0,0
8442,253277,0,0,0
8444,253282,0,0,0
8445,253284,0,0,0
8448,253288,0,0,0
8451,253304,0,0,0
8452,253305,0,0,0
8453,253307,0,0,0
8454,253308,0,0,0
8456,253310,0,0,0
8458,253321,0,0,0
8459,253322,0,0,0
8461,253324,0,0,0
8464,253329,0,0,0
8465,253789,0,45,0
8466,253797,0,34,0
8467,253802,0,45,0
8468,253808,0,45,0
8469,253819,0,0,0
8470,253825,0,45,0
8471,253826,0,45,0
8475,254872,44,50,0
8476,254877,44,50,0
8479,254970,0,0,0
8480,254971,0,0,0
8481,254981,0,0,0
8483,255007,0,0,0
8484,255009,0,0,0
8521,255113,0,0,0
8530,255251,1,50,0
8533,255317,1,50,0
8534,255586,0,0,0
8535,255609,0,0,0
8537,255672,0,0,0
8538,255673,0,0,0
8539,255629,0,0,0
8544,255773,0,0,0
8546,255810,0,0,0
8549,255846,0,0,0
8553,255880,0,0,0
8554,255881,0,0,0
8555,255882,0,0,0
8556,255883,0,0,0
8557,255884,0,0,0
8564,255932,0,0,0
8567,255981,0,0,0
8572,256046,0,0,0
8573,256055,0,0,0
8578,256229,0,1,0
8579,256230,0,1,0
8580,256231,0,1,0
8581,256325,0,0,0
8582,161360,0,0,0
8586,256718,0,0,0
8587,256719,0,0,0
8589,256816,0,0,0
8591,256818,0,0,0
8592,256819,0,0,0
8594,256821,0,0,0
8595,256822,0,0,0
8596,256823,0,0,0
8597,256824,0,0,0
8601,256828,0,0,0
8602,256831,0,0,0
8603,256832,0,0,0
8605,256834,0,0,0
8606,256835,0,0,0
8607,256836,0,0,0
8611,256896,1,80,0
8618,257241,0,0,0
8619,257242,0,0,0
8620,257243,0,0,0
8621,257244,0,0,0
8625,257286,0,0,0
8635,257408,0,50,0
8636,257409,0,50,0
8637,257410,0,50,0
8638,257411,0,50,0
8639,257413,0,50,0
8640,257414,0,50,0
8641,257415,0,50,0
8642,257417,0,50,0
8643,257418,0,50,0
8644,257419,0,50,0
8645,257420,0,50,0
8646,257421,0,50,0
8647,257422,0,50,0
8648,257423,0,50,0
8649,257424,0,50,0
8650,257425,0,50,0
8651,257427,0,50,0
8652,257428,0,50,0
8653,257430,0,0,0
8654,257442,0,0,0
8655,257444,0,0,0
8665,257532,0,0,0
8666,257533,0,0,0
8667,257534,0,0,0
8675,257702,0,0,0
8685,257781,0,50,0
8692,258466,0,0,0
8699,253278,0,0,0
8709,258880,0,0,0
8712,258888,0,0,0
8714,258897,0,0,0
8716,258911,0,0,0
8725,258936,0,25,0
8727,258943,0,0,0
8730,258949,0,0,0
8732,258956,0,0,0
8733,258967,0,0,0
8736,258974,0,0,0
8738,258977,0,0,0
8739,258980,0,0,0
8740,258981,0,0,0
8742,258985,0,0,0
8744,258990,0,0,0
8746,258994,0,0,0
8754,259011,0,0,0
8755,259012,0,0,0
8756,259013,0,0,0
8757,259014,0,0,0
8758,259015,0,0,0
8759,259016,0,0,0
8760,259017,0,0,0
8766,259384,0,0,0
8768,64981,0,0,0
8769,259448,0,50,0
8770,259449,0,50,0
8771,259452,0,50,0
8772,259453,0,50,0
8773,259454,0,50,0
8774,259455,0,50,0
8775,259456,0,50,0
8776,259457,0,50,0
8789,261582,0,0,0
8794,262265,0,25,0
8805,262568,0,25,0
8806,262569,0,25,0
8807,262571,0,23,0
8810,263188,0,0,0
8815,263679,0,0,0
8816,263786,0,0,0
8817,263790,0,0,0
8818,263792,0,0,0
8819,263795,0,0,0
8820,263814,0,0,0
8822,263818,0,0,0
8823,263821,0,0,0
8824,263829,0,0,0
8838,263962,0,0,0
8839,263975,0,0,0
8840,263984,0,0,0
8841,263987,0,0,0
8843,264108,0,0,0
8845,264113,0,0,0
8849,264195,0,0,0
8850,264198,0,0,0
8851,264199,0,0,0
8861,264121,0,0,0
8865,264761,0,30,0
8867,264764,0,30,0
8868,264878,0,50,0
8871,264957,0,50,0
8872,265000,0,0,0
8873,265003,0,0,0
8874,265025,0,0,0
8875,265027,0,0,0
8876,265034,0,0,0
8878,265037,0,0,0
8879,265057,0,0,0
8880,265066,0,0,0
8881,265070,0,0,0
8883,265072,0,0,0
8885,265074,0,0,0
8886,265078,0,0,0
8888,265082,0,0,0
8889,265083,0,0,0
8890,265092,0,50,0
8892,265115,45,50,0
8893,265145,0,0,0
8894,265146,0,0,0
8895,265147,0,0,0
8896,265150,0,0,0
8897,265151,0,0,0
8898,265152,0,0,0
8900,265162,0,0,0
8901,265167,0,0,0
8902,265170,0,0,0
8904,265174,0,0,0
8905,265175,0,0,0
8908,265230,0,0,0
8909,265232,0,0,0
8911,265234,0,0,0
8912,265236,0,0,0
8913,265238,0,0,0
8914,265240,0,0,0
8915,265255,0,0,0
8916,265266,0,0,0
8917,265269,0,0,0
8919,265274,0,0,0
8920,265276,0,0,0
8921,265278,0,0,0
8922,265282,0,0,0
8923,265285,0,0,0
8924,265310,0,0,0
8925,265317,0,0,0
8926,265327,0,0,0
8927,265331,0,0,0
8928,265353,0,0,0
8929,265383,0,0,0
8930,265384,0,0,0
8931,265385,0,0,0
8932,265386,0,0,0
8933,265408,0,0,0
8934,265413,0,0,0
8935,265414,0,0,0
8936,265415,0,0,0
8938,265419,0,0,0
8939,265421,0,0,0
8940,265442,0,45,0
8941,265443,0,45,0
8942,265444,0,45,0
8943,265446,0,45,0
8944,265476,0,47,0
8945,255658,0,0,0
8946,265514,1,50,0
8947,265946,0,0,0
8948,265948,0,0,0
8949,265950,0,0,0
8950,265953,0,0,0
8951,265954,0,0,0
8952,266018,0,0,0
8956,266047,0,0,0
8958,266180,0,0,0
8959,168349,0,45,0
8960,8893,0,0,0
8961,8338,0,0,0
8962,13238,0,0,0
8963,13239,0,0,0
8964,13486,0,0,0
8965,13821,0,0,0
8966,16411,0,0,0
8967,17407,0,0,0
8968,18112,0,0,0
8969,18798,0,0,0
8970,18980,0,11,0
8972,266920,0,0,0
8973,266936,0,0,0
8974,266937,0,0,0
8976,201695,0,32,0
8977,201670,0,45,0
8980,24255,0,27,0
8981,28347,0,0,0
8982,28791,0,25,0
8983,28826,0,25,0
8984,31807,25,25,0
8985,31812,25,25,0
8986,31813,25,25,0
8987,31814,25,25,0
8988,35081,0,27,0
8994,41719,0,25,0
8995,41823,0,25,0
8996,45480,0,27,0
8999,267177,0,0,0
9000,267179,0,0,0
9001,267198,0,50,0
9002,267199,0,50,0
9003,267205,0,0,0
9004,16596,0,0,0
9005,20893,0,0,0
9006,23001,0,13,0
9007,23055,1,22,0
9008,23580,0,25,0
9009,23590,0,25,0
9010,27635,0,25,0
9011,29641,0,25,0
9012,39948,0,27,0
9013,41990,0,27,0
9014,45428,0,0,0
9015,45429,0,27,0
9016,54712,0,30,0
9017,55069,0,30,0
9018,62103,0,30,0
9019,71466,0,30,0
9020,138146,0,32,0
9021,147620,0,32,0
9022,147891,0,0,0
9023,171727,0,60,0
9024,177262,0,40,0
9025,177266,0,40,0
9026,177577,0,40,0
9027,179132,0,40,0
9028,179136,0,40,0
9030,179154,0,40,0
9031,179155,0,40,0
9033,179156,0,40,0
9034,179157,0,40,0
9035,189509,0,40,0
9036,215766,0,40,0
9037,228136,0,45,0
9039,27664,0,0,0
9040,27665,0,0,0
9041,27666,0,0,0
9042,27669,0,0,0
9043,27670,0,0,0
9044,27671,0,0,0
9045,267303,0,0,0
9046,267305,0,0,0
9047,267325,0,0,0
9048,267326,0,0,0
9049,267327,0,0,0
9050,267329,0,0,0
9051,267330,0,0,0
9052,267331,0,0,0
9053,267410,0,0,0
9054,252753,0,50,0
9055,267665,0,0,0
9057,267671,0,0,0
9061,267682,0,0,0
9062,267683,0,0,0
9063,267879,0,0,0
9064,267880,0,0,0
9065,267882,0,0,0
9066,267883,0,0,0
9067,267884,0,0,0
9068,267886,0,0,0
9069,267889,0,0,0
9070,267892,0,0,0
9071,268068,0,0,0
9072,268194,0,0,0
9073,268196,0,0,0
9074,268197,0,0,0
9075,268311,0,0,0
9076,268399,0,0,0
9077,268400,0,0,0
9078,268401,0,0,0
9079,268402,0,0,0
9081,268435,0,0,0
9082,268437,0,0,0
9083,268439,0,0,0
9084,268441,0,0,0
9086,268504,0,0,0
9087,268506,0,0,0
9088,268507,0,0,0
9089,268508,0,0,0
9090,268509,0,0,0
9092,268512,0,0,0
9094,268514,0,0,0
9095,268515,0,0,0
9097,268517,0,0,0
9098,268518,0,0,0
9099,268519,0,0,0
9100,268520,0,0,0
9101,268522,0,0,0
9102,268523,0,0,0
9104,268525,0,0,0
9105,268526,0,0,0
9107,268528,0,0,0
9109,268531,0,0,0
9110,268532,0,0,0
9111,268533,0,0,0
9112,268534,0,0,0
9113,268535,0,0,0
9114,268536,0,0,0
9121,268544,0,0,0
9123,268546,0,0,0
9124,268547,0,0,0
9127,268550,0,0,0
9129,268553,0,0,0
9130,268554,0,0,0
9133,268557,0,0,0
9134,268558,0,0,0
9141,268566,0,0,0
9142,268567,0,0,0
9157,268594,0,194,0
9158,268595,0,0,0
9159,268596,0,0,0
9160,268599,0,0,0
9161,268600,0,0,0
9162,268602,0,0,0
9164,268604,0,0,0
9165,268605,0,0,0
9166,268607,0,0,0
9167,268608,0,0,0
9168,268609,0,0,0
9169,268610,0,0,0
9170,268616,0,0,0
9171,268617,0,0,0
9172,268619,0,0,0
9173,268620,0,0,0
9174,268621,0,0,0
9175,268622,0,0,0
9176,268623,0,0,0
9177,268624,0,0,0
9183,268756,0,0,0
9184,268758,0,0,0
9188,268769,0,0,0
9189,268771,0,0,0
9191,268828,0,0,0
9192,268836,0,0,0
9208,268953,0,0,0
9209,268954,0,0,0
9210,268955,0,0,0
9211,268956,0,0,0
9212,268965,0,50,0
9213,268966,0,50,0
9214,268998,0,0,0
9215,268999,0,0,0
9216,269009,0,0,0
9217,269011,0,0,0
9218,269031,0,0,0
9219,269069,0,50,0
9220,269075,0,0,0
9221,269085,0,0,0
9222,269108,0,0,0
9225,269214,0,0,0
9232,269243,0,0,0
9234,269245,0,0,0
9235,269256,0,0,0
9236,269262,0,0,0
9237,269279,0,0,0
9238,269297,0,0,0
9239,269308,0,0,0
9241,269343,0,0,0
9244,269379,0,0,0
9245,269380,0,0,0
9256,269498,0,0,0
9257,269555,0,0,0
9259,269561,0,0,0
9260,269567,0,0,0
9262,269570,0,0,0
9263,269594,0,0,0
9264,269621,0,0,0
9265,269622,0,0,0
9266,269624,0,0,0
9267,269625,0,0,0
9274,269717,0,0,0
9275,269718,0,0,0
9278,269883,0,0,0
9279,269884,0,0,0
9280,269885,0,0,0
9281,269886,0,0,0
9282,269887,0,0,0
9283,269888,0,0,0
9284,269889,0,0,0
9285,269891,0,0,0
9286,270058,0,50,0
9287,270117,0,0,0
9288,270568,0,0,0
9289,270576,0,0,0
9290,270579,0,0,0
9291,270583,0,0,0
9292,270584,0,0,0
9293,270586,0,0,0
9295,270596,0,0,0
9296,270611,0,0,0
9298,270621,0,0,0
9299,270627,0,0,0
9302,270639,0,0,0
9304,270643,0,0,0
9305,270647,0,0,0
9307,270649,0,0,0
9308,270650,0,0,0
9309,270651,0,0,0
9310,270652,0,0,0
9311,270653,0,0,0
9312,270654,0,0,0
9313,270657,0,0,0
9314,270658,0,0,0
9315,270659,0,0,0
9316,270667,0,0,0
9317,270668,0,0,0
9318,270669,0,0,0
9319,270670,0,0,0
9320,270671,0,0,0
9321,270673,0,0,0
9323,270675,0,0,0
9324,270677,0,0,0
9325,270679,0,0,0
9326,270809,0,0,0
9327,270810,0,0,0
9328,270827,0,0,0
9329,270908,0,0,0
9330,270921,0,0,0
9331,270925,0,0,0
9332,271054,0,0,0
9333,271058,0,0,0
9334,271071,0,0,0
9335,271072,0,0,0
9336,271102,0,0,0
9337,271103,0,0,0
9339,271105,0,0,0
9340,271115,0,0,0
9344,271190,0,0,0
9345,271191,0,0,0
9346,271197,0,0,0
9348,271259,0,0,0
9349,271261,0,0,0
9350,271262,0,0,0
9352,271376,0,0,0
9353,271462,0,0,0
9354,271465,0,0,0
9355,271468,0,0,0
9356,271536,0,0,0
9357,271537,0,0,0
9358,271538,0,0,0
9359,271539,0,0,0
9360,271540,0,0,0
9361,271542,0,0,0
9362,271543,0,0,0
9363,271544,0,0,0
9364,271546,0,0,0
9365,271547,0,0,0
9366,271548,0,0,0
9367,271550,0,0,0
9368,271557,0,0,0
9369,271558,0,0,0
9370,271559,0,0,0
9371,271560,0,0,0
9372,271631,0,0,0
9373,271671,0,0,0
9374,271681,0,0,0
9375,271682,0,0,0
9376,271683,0,0,0
9377,271685,0,0,0
9378,271686,0,0,0
9379,271705,0,0,0
9380,271711,0,0,0
9384,268524,0,0,0
9388,272089,0,0,0
9389,272090,0,0,0
9390,272091,0,0,0
9391,272092,0,0,0
9392,272093,0,0,0
9393,272094,0,0,0
9394,272095,0,0,0
9395,272258,0,0,0
9396,272260,0,0,0
9397,272275,0,0,0
9398,272276,0,0,0
9399,272428,0,0,0
9400,272436,0,0,0
9402,272572,0,0,0
9404,272684,0,0,0
9405,272685,0,0,0
9407,272717,0,0,0
9408,272718,0,0,0
9409,272719,0,0,0
9410,272721,0,0,0
9411,272723,0,0,0
9413,272726,0,0,0
9414,272733,0,0,0
9415,272738,0,0,0
9416,272739,0,0,0
9417,272741,0,0,0
9418,272742,0,0,0
9419,272743,0,0,0
9422,272748,0,0,0
9423,272749,0,0,0
9424,272753,0,0,0
9425,272762,0,0,0
9426,272763,0,0,0
9427,272764,0,0,0
9428,272775,0,0,0
9429,272776,0,0,0
9430,272780,0,0,0
9431,272782,0,0,0
9432,272783,0,0,0
9433,272788,0,0,0
9434,272792,0,0,0
9435,272793,0,0,0
9436,272794,0,0,0
9437,272797,0,0,0
9438,272798,0,0,0
9440,272801,0,0,0
9441,272802,0,0,0
9442,272804,0,0,0
9443,272805,0,0,0
9444,272806,0,0,0
9445,272807,0,0,0
9447,272818,0,45,0
9448,272819,0,50,0
9449,272824,0,0,0
9450,272825,0,0,0
9451,272836,0,0,0
9452,272837,0,0,0
9453,272838,0,0,0
9454,250166,0,45,0
9455,250164,0,45,0
9456,250162,0,45,0
9457,250159,0,45,0
9458,250157,0,45,0
9459,250155,0,45,0
9460,250152,0,45,0
9461,250149,0,45,0
9462,250147,0,45,0
9463,250145,0,45,0
9464,250143,0,45,0
9465,208859,0,45,0
9466,208858,0,45,0
9467,208857,0,45,0
9468,208856,0,45,0
9469,208855,0,45,0
9470,208854,0,45,0
9471,208853,0,45,0
9472,208852,0,45,0
9473,208851,0,45,0
9474,208850,0,45,0
9475,208849,0,45,0
9476,208848,0,45,0
9477,208847,0,45,0
9478,208846,0,45,0
9479,208845,0,45,0
9480,208844,0,45,0
9481,208843,0,45,0
9487,272866,0,0,0
9488,272867,0,0,0
9489,272870,0,0,0
9490,272871,0,0,0
9491,272872,0,0,0
9492,272873,0,0,0
9495,272891,0,0,0
9498,272892,0,0,0
9509,272898,0,0,0
9510,272903,0,0,0
9511,272904,0,0,0
9512,272911,0,0,0
9513,272913,0,0,0
9514,272916,0,0,0
9515,272927,0,0,0
9516,272929,0,0,0
9517,272932,0,0,0
9518,272933,0,0,0
9519,272934,0,0,0
9520,272935,0,0,0
9521,272936,0,0,0
9522,272940,0,0,0
9523,272944,0,0,0
9586,272955,0,0,0
9587,272956,0,0,0
9588,272957,0,0,0
9589,272968,0,0,0
9590,272969,0,0,0
9591,272970,0,0,0
9592,272976,0,0,0
9593,272977,0,0,0
9594,272978,0,0,0
9595,272979,0,0,0
9596,272980,0,0,0
9597,272981,0,0,0
9598,272983,0,0,0
9599,272985,0,0,0
9600,272987,0,0,0
9601,272989,0,0,0
9602,272992,0,0,0
9603,273005,0,0,0
9604,273006,0,0,0
9605,273007,0,0,0
9607,273018,0,0,0
9608,273019,0,0,0
9609,269268,0,50,0
9610,273027,0,0,0
9611,273032,0,0,0
9612,269269,0,50,0
9613,269270,0,50,0
9614,269271,0,50,0
9615,269272,0,50,0
9616,273034,0,0,0
9617,269273,0,50,0
9618,269274,0,50,0
9619,269275,0,50,0
9620,273035,0,0,0
9623,273088,0,0,0
9624,273089,0,0,0
9625,273090,0,0,0
9626,273093,0,0,0
9627,273095,0,0,0
9628,273096,0,0,0
9629,265221,0,0,0
9630,265226,0,0,0
9633,273130,0,0,0
9634,273131,0,0,0
9635,273134,0,0,0
9637,273139,0,0,0
9638,273140,0,0,0
9639,273142,0,0,0
9641,273145,0,0,0
9644,273148,0,0,0
9646,273150,0,0,0
9647,273153,0,0,0
9648,273154,0,0,0
9649,271107,0,0,0
9650,273231,0,0,0
9651,273232,0,0,0
9652,273236,0,0,0
9653,273237,0,0,0
9654,273238,0,0,0
9655,273239,0,0,0
9656,273262,0,0,0
9657,273263,0,0,0
9658,273264,0,0,0
9659,273265,0,0,0
9660,273266,0,0,0
9661,273267,0,0,0
9662,273283,0,0,0
9663,273284,0,0,0
9664,273286,0,0,0
9665,273289,0,0,0
9666,273291,0,0,0
9667,273292,0,0,0
9668,273298,0,0,0
9669,273307,0,0,0
9670,273308,0,0,0
9671,273310,0,0,0
9672,273312,0,0,0
9673,273313,0,0,0
9674,273319,0,0,0
9675,273320,0,0,0
9676,273321,0,0,0
9677,273326,0,0,0
9678,273327,0,0,0
9679,273328,0,0,0
9680,273329,0,0,0
9681,273330,0,0,0
9682,273331,0,0,0
9683,273332,0,0,0
9684,273333,0,0,0
9685,273334,0,0,0
9686,273338,0,0,0
9687,273339,0,0,0
9688,273340,0,0,0
9689,273344,0,0,0
9690,273346,0,0,0
9691,273347,0,0,0
9692,273348,0,0,0
9693,273349,0,0,0
9694,273353,0,0,0
9695,273354,0,0,0
9696,273355,0,0,0
9697,273367,0,0,0
9698,273389,0,0,0
9699,273390,0,0,0
9700,273409,0,0,0
9701,273412,0,0,0
9702,273414,0,0,0
9703,273415,0,0,0
9704,273418,0,0,0
9705,273419,0,0,0
9706,273420,0,0,0
9708,273424,0,0,0
9709,273428,0,0,0
9710,273444,0,0,0
9711,273445,0,0,0
9712,273448,0,0,0
9713,273449,0,0,0
9714,273452,0,0,0
9715,273453,0,0,0
9716,273454,0,0,0
9717,273455,0,0,0
9718,273461,0,0,0
9720,273464,0,0,0
9721,273465,0,0,0
9722,273466,0,0,0
9723,273468,0,0,0
9724,273469,0,0,0
9725,273473,0,0,0
9726,273476,0,0,0
9727,273481,0,0,0
9728,273488,0,0,0
9732,273513,0,0,0
9733,273516,0,50,0
9734,273521,0,0,0
9735,273522,0,0,0
9736,273523,0,0,0
9737,273524,0,0,0
9738,273526,0,0,0
9739,273553,0,0,0
9740,273555,0,0,0
9741,273597,0,0,0
9743,273682,0,0,0
9744,273684,0,0,0
9745,273685,0,0,0
9746,273702,0,0,0
9747,273703,0,0,0
9748,273705,0,0,0
9749,273714,0,0,0
9750,273790,0,0,0
9751,273792,0,0,0
9752,273794,0,0,0
9753,273798,0,0,0
9754,273799,0,0,0
9755,273823,0,0,0
9758,273829,0,0,0
9759,273830,0,0,0
9760,273834,0,0,0
9761,273835,0,0,0
9762,273836,0,0,0
9763,273840,0,0,0
9764,273841,0,0,0
9765,273842,0,0,0
9766,273843,0,0,0
9768,273853,0,0,0
9769,273858,0,0,0
9770,273866,0,0,0
9771,273868,0,0,0
9772,273870,0,0,0
9773,273935,0,0,0
9774,273936,0,0,0
9776,273942,0,0,0
9781,273955,0,0,0
9782,273974,0,0,0
9783,273975,0,0,0
9784,273987,0,0,0
9785,273988,0,0,0
9786,273991,0,0,0
9787,273992,0,0,0
9791,274057,0,0,0
9793,274070,0,0,0
9794,274071,0,0,0
9796,274073,0,0,0
9797,274074,0,0,0
9798,274075,0,0,0
9799,274076,0,0,0
9800,274079,0,0,0
9801,274081,0,0,0
9803,274105,0,0,0
9805,274145,0,0,0
9807,274162,0,0,0
9810,274289,0,0,0
9811,274344,0,0,0
9812,274345,0,0,0
9813,274346,0,0,0
9814,274352,0,0,0
9815,274355,0,0,0
9816,274356,0,0,0
9817,274357,0,0,0
9818,274366,0,0,0
9819,274368,0,0,0
9820,274369,0,0,0
9821,274373,0,0,0
9823,274376,0,0,0
9824,274379,0,0,0
9825,274388,0,0,0
9826,274391,0,0,0
9827,274395,0,0,0
9828,274397,0,0,0
9829,274398,0,0,0
9830,274399,0,0,0
9831,274412,0,0,0
9832,274416,0,0,0
9833,274418,0,0,0
9834,274419,0,0,0
9835,274420,0,0,0
9836,274424,0,0,0
9837,274425,0,0,0
9838,274426,0,0,0
9839,274430,0,0,0
9840,274431,0,0,0
9841,274432,0,0,0
9842,274436,0,0,0
9843,274441,0,0,0
9844,274442,0,0,0
9845,274443,0,0,0
9846,274444,0,0,0
9847,274445,0,0,0
9848,274446,0,0,0
9850,274459,0,0,0
9851,274472,0,0,0
9852,274477,0,0,0
9853,274484,0,0,0
9855,274570,0,0,0
9856,274571,0,0,0
9858,274575,0,0,0
9859,274590,0,0,0
9860,274594,0,0,0
9861,274596,0,0,0
9862,274597,0,0,0
9863,274598,0,0,0
9864,274692,0,0,0
9865,274694,0,0,0
9866,274695,0,0,0
9867,274738,0,0,0
9868,274739,0,0,0
9869,274740,0,0,0
9870,274741,0,0,0
9871,274742,0,0,0
9872,274762,0,0,0
9873,274771,0,0,0
9874,274774,0,0,0
9875,274790,0,0,0
9876,274813,0,0,0
9877,274814,0,0,0
9878,274823,0,0,0
9879,274835,0,0,0
9880,274910,0,47,0
9881,274911,0,50,0
9882,274913,0,45,0
9883,274914,0,50,0
9884,271292,0,50,0
9890,275350,0,0,0
9891,275351,0,0,0
9892,275372,0,0,0
9893,275376,0,0,0
9894,275378,0,0,0
9895,275381,0,0,0
9896,275385,0,0,0
9897,275386,0,0,0
9898,275388,0,0,0
9899,275389,0,0,0
9900,275391,0,0,0
9901,275393,0,0,0
9902,275394,0,0,0
9903,275395,0,0,0
9904,275398,0,0,0
9905,275425,0,0,0
9906,275429,0,0,0
9907,275463,0,0,0
9908,275466,0,0,0
9909,275468,0,0,0
9910,275469,0,0,0
9911,275477,0,0,0
9912,275481,0,0,0
9913,275483,0,0,0
9914,275488,0,0,0
9915,275495,0,0,0
9916,275496,0,0,0
9918,275499,0,0,0
9919,275502,0,0,0
9920,275509,0,0,0
9921,275514,0,0,0
9922,275517,0,0,0
9923,275529,0,0,0
9924,275531,0,0,0
9925,275532,0,0,0
9926,275540,0,0,0
9927,275541,0,0,0
9928,275542,0,0,0
9929,275544,0,0,0
9930,275602,0,0,0
9937,275632,0,0,0
9940,275670,0,0,0
9941,275672,0,0,0
9942,275673,0,0,0
9943,275689,0,0,0
9944,275722,0,0,0
9945,275725,0,0,0
9946,275726,0,0,0
9947,275846,0,0,0
9948,275858,0,0,0
9949,275860,0,0,0
9950,275863,0,0,0
9951,275864,0,0,0
9952,275867,0,0,0
9953,275892,0,0,0
9954,275893,0,0,0
9955,275894,0,0,0
9956,275896,0,0,0
9957,275906,0,0,0
9958,275908,0,0,0
9959,275909,0,0,0
9960,275917,0,0,0
9961,275924,0,0,0
9962,275926,0,0,0
9963,275929,0,0,0
9964,275930,0,0,0
9965,275931,0,0,0
9966,275934,0,0,0
9967,275935,0,0,0
9968,275936,0,0,0
9969,275968,0,0,0
9970,275969,0,0,0
9971,275972,0,0,0
9972,275974,0,0,0
9973,275975,0,0,0
9974,276007,0,0,0
9975,276021,0,0,0
9976,276018,0,0,0
9977,276025,0,0,0
9978,276026,0,0,0
9979,276027,0,0,0
9980,276030,0,50,0
9981,276072,0,0,0
9982,276076,0,0,0
9983,276132,0,0,0
9984,276144,0,50,0
9985,276146,0,0,0
9988,276152,0,0,0
9989,276153,0,0,0
9990,276154,0,0,0
9991,276155,0,0,0
9992,276156,0,0,0
9993,276157,0,0,0
9996,276197,0,45,0
9997,276199,0,32,0
9998,276204,0,0,0
9999,276205,0,0,0
10000,276206,0,0,0
10001,276207,0,0,0
10002,276208,0,0,0
10003,276209,0,0,0
10004,276210,0,0,0
10005,276211,0,0,0
10006,276214,0,0,0
10069,276778,0,0,0
10070,268911,0,50,0
10071,268910,0,50,0
10072,268905,0,50,0
10073,268904,0,50,0
10074,268887,0,50,0
10075,268893,0,50,0
10076,268899,0,50,0
10077,268898,0,50,0
10078,268854,0,50,0
10079,268856,0,50,0
10090,265096,0,50,0
10091,277179,0,0,0
10092,277181,0,0,0
10093,277185,0,0,0
10094,277187,0,0,0
10095,277634,0,0,0
10096,277635,0,0,0
10097,277636,0,0,0
10098,277638,0,0,0
10099,277639,0,0,0
10100,277644,0,0,0
10103,277651,0,0,0
10104,277653,0,0,0
10105,277656,0,0,0
10106,277658,0,0,0
10107,277663,0,0,0
10108,277665,0,0,0
10109,277666,0,0,0
10110,277667,0,0,0
10111,277669,0,0,0
10112,277671,0,0,0
10113,277673,0,0,0
10114,277674,0,0,0
10115,277675,0,0,0
10116,277676,0,0,0
10117,277678,0,0,0
10118,277679,0,0,0
10119,277680,0,0,0
10120,277681,0,0,0
10121,277682,0,0,0
10122,277695,0,0,0
10123,277700,0,0,0
10124,277705,0,0,0
10125,277706,0,0,0
10126,277719,0,0,0
10127,277720,0,0,0
10128,277723,0,0,0
10129,277724,0,0,0
10130,277725,0,0,0
10132,277731,0,0,0
10133,277902,0,0,0
10134,277904,0,0,0
10135,277916,0,0,0
