ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
63473,Darkhatched Brute,,,,1,7,0,0,43052,0,0,0,1,1,0,0,0,0,0
63478,Goblin Female 11,,,,0,7,0,0,43064,0,0,0,1,1,1,1,0,0,0
63479,Goblin Female 12,,,,0,7,0,0,43065,0,0,0,1,1,1,1,0,0,0
63481,Pandaren Male 00,,,,0,7,0,0,43071,0,0,0,1,1,1,1,79272,0,0
63483,Pandaren Male 01,,,,0,7,0,0,43074,0,0,0,1,1,1,1,79272,0,0
63486,Pandaren Male 02,,,,0,7,0,0,43076,0,0,0,1,1,1,1,79272,0,0
63488,Pandaren Male 03,,,,0,7,0,0,43077,0,0,0,1,1,1,1,79272,0,0
63491,Pandaren Female 04,,,,0,7,0,0,43078,0,0,0,1,1,1,1,79272,0,0
63492,Pandaren Female 05,,,,0,7,0,0,43079,0,0,0,1,1,1,1,79272,0,0
63493,Pandaren Female 06,,,,0,7,0,0,43081,0,0,0,1,1,1,1,79272,0,0
63496,Pandaren Female 07,,,,0,7,0,0,43083,0,0,0,1,1,1,1,79272,0,0
63547,Plains Monitor,,,,0,14,0,0,45999,0,0,0,1,0,0,0,0,0,0
63548,Crunchy Scorpion,,,,0,14,0,0,15469,5905,36617,36616,1,1,1,1,0,0,0
63549,Grassland Hopper,,,,0,14,0,0,43344,43352,0,0,1,1,1,1,0,0,0
63550,Alpine Foxling,,,,0,14,0,0,36388,0,0,0,0,0,0,0,0,0,0
63551,Alpine Foxling Kit,,,,0,14,0,0,42757,0,0,0,0,0,0,0,0,0,0
63555,Zooey Snake,,,,0,14,0,0,4440,0,0,0,1,0,0,0,0,0,0
63557,Tolai Hare,,,,0,14,0,0,6302,0,0,0,0,0,0,0,0,0,0
63558,Tolai Hare Pup,,,,0,14,0,0,28998,0,0,0,0,0,0,0,0,0,0
63559,Tiny Goldfish,,,,0,12,0,3,47955,0,0,0,1,0,0,0,0,0,0
63560,Krik'thik Infiltrator,,,,1,7,0,0,45331,0,0,0,1,0,0,0,84769,0,0
63561,Krik'thik Conscript,,,,1,7,0,0,45332,0,0,0,1,0,0,0,0,0,0
63585,Szechuan Chicken,,,,0,14,0,0,304,5369,43152,43153,1,1,1,1,0,0,0
63621,Feral Vermling,,,,0,12,0,0,45894,0,0,0,1,1,1,1,0,0,0
63627,Dojani Quilen,,,,6,4,0,0,40154,0,0,0,1,0,0,0,0,0,0
63715,Jumping Spider,,,,0,14,0,0,45911,45912,0,0,1,1,1,1,0,0,0
63716,Masked Tanuki Pup,,,,0,14,0,0,43194,0,0,0,0,0,0,0,0,0,0
63724,Elayna,,,,0,14,0,0,32935,0,0,0,1,1,1,1,0,0,0
63832,Lucky Quilen Cub,,,,0,12,0,0,43255,0,0,0,1,0,0,0,0,0,0
63838,Gilded Moth,,,,0,14,0,3,36956,0,0,0,1,1,1,1,0,0,0
63841,Golden Civet,,,,0,14,0,0,43428,0,0,0,1,1,1,1,0,0,0
63842,Golden Civet Kitten,,,,0,14,0,0,43259,43260,0,0,1,1,1,1,0,0,0
63847,Dancing Water Skimmer,,,,0,14,0,0,40584,0,0,0,0,0,0,0,0,0,0
63849,Yellow-Bellied Bullfrog,,,,0,14,0,0,6297,0,22468,0,1,1,1,1,0,0,0
63850,Effervescent Glowfly,,,,0,14,0,3,46000,0,0,0,1,1,1,1,0,0,0
63919,Leopard Tree Frog,,,,0,14,0,0,6296,0,43311,0,1,1,1,1,0,0,0
63953,Kuitan Mongoose,,,,0,14,0,0,43347,0,0,0,1,1,1,1,0,0,0
63954,Mongoose Pup,,,,0,14,0,0,43346,43350,0,0,1,1,1,1,0,0,0
63957,Yakrat,,,,0,14,0,0,4959,36357,0,0,1,1,0,0,0,0,0
63980,Amber Moth,,,,0,8,0,3,36956,0,0,0,1,1,1,1,0,0,0
64213,Darkhatched Megabrute,,,,1,7,0,0,43469,0,0,0,1,1,0,0,0,0,0
64232,Singing Cricket,,,,0,12,0,0,43127,0,0,0,1,1,1,1,0,0,0
64238,Resilient Roach,,,,0,14,0,0,45898,0,0,0,1,1,0,0,0,0,0
64242,Clouded Hedgehog,,,,0,14,0,0,45985,0,0,0,1,1,1,1,0,0,0
64245,Sha of Doubt,,,,0,4,0,3,46187,0,0,0,0,0,0,0,0,0,0
64246,Shy Bandicoon,,,,0,14,0,0,40089,0,0,0,1,1,1,0,0,0,0
64248,Summit Kid,,,,0,14,0,0,43485,0,0,0,1,1,1,0,0,0,0
64330,Julia Stevens,,Aspiring Pet Tamer,,0,7,0,0,1691,0,0,0,1,1,1,1,0,0,0
64334,Fangs,,,,0,12,0,0,2958,0,0,0,1,0,1,1,0,0,0
64335,Slither,,,,0,12,0,0,2954,0,0,0,1,1,1,1,0,0,0
64337,Nomi,,,,0,7,0,0,45303,0,0,0,1,0,0,0,0,0,0
64352,Rapana Whelk,,,,0,14,0,0,45882,45883,34590,0,2,1,1,0,0,0,0
64374,Nether Roach,,,,0,8,0,0,2177,0,0,0,1,1,1,1,0,0,0
64375,Shimmershell Snail,,,,0,8,0,0,42407,42408,42409,0,1,1,1,0,0,0,0
64439,Long-Eared Mink,,,,0,8,0,0,43391,42855,0,0,1,1,1,1,0,0,0
64440,Softshell Turtle,,,,0,8,0,0,27883,27678,27677,0,1,0,0,0,0,0,0
64442,Emerald Singer,,,,0,8,0,0,43340,43360,0,0,1,1,1,1,0,0,0
64473,Wu Kao Rogue,,,,0,7,0,0,43561,0,0,0,1,0,0,0,80269,80269,0
64551,Duskwing Crow,,,,0,1,26,0,43583,0,0,0,0,0,0,0,0,0,0
64566,Sunwalker Dezco,,Dawnchaser Chieftain,,1,7,0,0,40006,0,0,0,0,0,0,0,32450,73425,0
64576,Bandit,,Battle Pet,,0,8,0,0,43194,0,0,0,0,0,0,0,0,0,0
64577,The Fiddler,,Battle Pet,,0,8,0,0,43360,43361,0,0,1,1,1,1,0,0,0
64580,Cairo,,Battle Pet,,0,8,0,0,43391,42855,0,0,1,1,1,1,0,0,0
64616,Wrathion,,The Black Prince,,1,2,0,0,47214,0,0,0,1,0,0,0,0,0,0
64628,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,44414,0,0,0,1,0,0,0,0,0,0
64629,Garrosh Hellscream,,Warchief,,1,7,0,0,32904,0,0,0,1,0,0,0,0,0,0
64632,Hopling,,,,0,12,0,0,43597,0,0,0,1,1,1,1,0,0,0
64633,Aqua Strider,,,,0,12,0,0,45854,0,0,0,1,1,1,1,0,0,0
64634,Grinder,,,,0,12,0,0,45938,0,0,0,1,1,1,1,0,0,0
64651,Infernal Ball,,,,0,10,0,0,43609,0,0,0,1,0,0,0,0,0,0
64652,Troll,,,,0,7,0,0,43610,0,0,0,1,1,1,1,0,0,0
64653,Tauren,,,,0,7,0,0,43611,0,0,0,1,1,1,1,0,0,0
64654,Nerubian,,,,0,6,0,0,43612,0,0,0,1,1,1,1,0,0,0
64655,High Elf,,,,0,7,0,0,43613,0,0,0,1,1,1,1,0,0,0
64657,Jinyu Warrior,,,,0,7,0,0,43614,0,0,0,1,1,1,1,0,0,0
64658,Jinyu Waterspeaker,,,,0,7,0,0,43615,0,0,0,1,1,1,1,0,0,0
64659,Jinyu Waterspeaker,,,,0,7,0,0,45740,0,0,0,1,1,1,1,35,0,0
64662,Yaungol Warrior,,,,0,7,0,0,42487,43833,0,0,1,1,1,1,0,0,0
64665,Tiger Pillar,,,,0,10,0,0,43618,0,0,0,1,1,1,1,0,0,0
64666,Crane Pillar,,,,0,10,0,0,43619,0,0,0,1,1,1,1,0,0,0
64667,Ox Pillar,,,,0,10,0,0,43620,0,0,0,1,1,1,1,0,0,0
64668,Serpent Pillar,,,,0,10,0,0,43621,0,0,0,1,1,1,1,0,0,0
64673,Golden Forest Tree,,,,0,10,0,0,43623,0,0,0,1,1,1,1,0,0,0
64674,Pandaren Cub,,,,0,7,0,0,43624,0,0,0,1,0,0,0,0,0,0
64675,Pandaren Father,,,,0,7,0,0,42311,42310,42312,42313,0,0,0,1,0,0,0
64677,Star,,,,1,10,0,0,43829,0,0,0,1,0,0,0,0,0,0
64717,Dread Kunchong,,,,1,1,0,0,44093,0,0,0,1,0,0,0,0,0,0
64746,Arcane Familiar,,,,0,12,0,0,43649,0,0,0,1,1,1,1,0,0,0
64747,Fiery Familiar,,,,0,12,0,0,8409,0,0,0,1,1,1,1,0,0,0
64748,Icy Familiar,,,,0,12,0,0,36131,0,0,0,1,1,1,1,0,0,0
64761,Jumping Spider,,,,0,8,0,0,45911,45912,0,0,1,1,1,1,0,0,0
64774,Leopard Tree Frog,,,,0,8,0,0,6296,0,43311,0,1,1,1,1,0,0,0
64775,Masked Tanuki,,,,0,8,0,0,40093,0,0,0,0,0,0,0,0,0,0
64776,Masked Tanuki Pup,,,,0,8,0,0,43194,0,0,0,0,0,0,0,0,0,0
64777,Sandy Petrel,,,,0,8,0,0,34160,0,0,0,1,0,0,0,0,0,0
64779,Spirebound Crab,,,,0,8,0,0,45880,0,0,0,1,0,0,0,0,0,0
64781,Tiger Temple Monk,,,,0,7,0,0,45929,45928,0,0,1,1,0,0,0,0,0
64782,Bandicoon,,,,0,8,0,0,40089,40090,40094,0,1,1,1,0,0,0,0
64783,Bandicoon Kit,,,,0,8,0,0,41834,42861,42860,0,1,1,1,1,0,0,0
64784,Malayan Quillrat,,,,0,8,0,0,45991,45992,0,0,1,1,1,1,0,0,0
64785,Malayan Quillrat Pup,,,,0,8,0,0,45989,45990,0,0,1,1,1,1,0,0,0
64786,Marsh Fiddler,,,,0,8,0,0,43360,43361,0,0,1,1,1,1,0,0,0
64787,Sifang Otter,,,,0,8,0,0,42856,0,0,0,1,1,1,1,0,0,0
64788,Sifang Otter Pup,,,,0,8,0,0,42983,0,0,0,1,1,1,1,0,0,0
64789,Softshell Snapling,,,,0,8,0,0,27679,43339,0,0,1,0,0,0,0,0,0
64790,Alpine Foxling,,,,0,8,0,0,36388,0,0,0,0,0,0,0,0,0,0
64791,Alpine Foxling Kit,,,,0,8,0,0,42757,0,0,0,0,0,0,0,0,0,0
64792,Plains Monitor,,,,0,8,0,0,45999,0,0,0,1,0,0,0,0,0,0
64793,Prairie Mouse,,,,0,8,0,0,4959,0,0,0,1,0,0,0,0,0,0
64794,Szechuan Chicken,,,,0,8,0,0,304,5369,43152,43153,1,1,1,1,0,0,0
64795,Tolai Hare,,,,0,8,0,0,6302,0,0,0,0,0,0,0,0,0,0
64796,Tolai Hare Pup,,,,0,8,0,0,28998,0,0,0,0,0,0,0,0,0,0
64797,Zooey Snake,,,,0,8,0,0,4440,0,0,0,1,0,0,0,0,0,0
64798,Amethyst Spiderling,,,,0,8,0,0,45910,0,0,0,1,1,1,1,0,0,0
64799,Savory Beetle,,,,0,8,0,0,45996,0,0,0,1,1,1,1,0,0,0
64800,Spiny Terrapin,,,,0,8,0,0,42859,42874,0,0,1,0,0,0,0,0,0
64801,Grassland Hopper,,,,0,8,0,0,43344,43352,0,0,1,1,1,1,0,0,0
64802,Yakrat,,,,0,8,0,0,4959,36357,0,0,1,1,0,0,0,0,0
64803,Clouded Hedgehog,,,,0,8,0,0,45985,45986,0,0,1,1,1,1,0,0,0
64804,Silent Hedgehog,,,,0,14,0,0,45984,0,0,0,1,1,1,1,0,0,0
64805,Crunchy Scorpion,,,,0,8,0,0,15469,5905,36617,36616,1,1,1,1,0,0,0
64806,Rapana Whelk,,,,0,8,0,0,45882,45883,34590,0,2,1,1,0,0,0,0
64807,Resilient Roach,,,,0,8,0,0,45898,0,0,0,1,1,0,0,0,0,0
64809,Wrathion,,The Black Prince,,1,2,0,0,45066,0,0,0,1,0,0,0,0,0,0
64814,Globe of Azeroth [DND],,,,0,10,0,0,44652,0,0,0,1,0,0,0,0,0,0
64818,Alliance Banner,,,,0,10,0,0,44713,0,0,0,1,0,0,0,0,0,0
64819,Horde Banner,,,,0,10,0,0,45067,0,0,0,1,0,0,0,0,0,0
64868,Kor'kron Dubs,,,,1,7,0,0,14360,0,0,0,1,0,0,0,30178,0,0
64872,Sky Marshal Schwind,,,,1,7,0,0,45503,0,0,0,1,0,0,0,851,0,0
64874,Cannoneer Buczacki,,,,1,7,0,0,45501,0,0,0,1,0,0,0,851,0,0
64875,Lorewalker Amai,,,,0,7,0,0,43666,0,0,0,1,1,1,1,0,0,0
64899,Mechanical Pandaren Dragonling,,,,0,12,0,3,45386,0,0,0,1,1,1,1,0,0,0
64977,Onyx Cloud Serpent,,,,0,1,35,0,41990,0,0,0,0,0,0,0,0,0,0
65029,Amorous Rooster,,,,0,14,0,0,304,5369,26183,0,1,1,1,1,0,0,0
65054,Feverbite Hatchling,,,,0,14,0,0,44816,0,0,0,1,2,2,0,0,0,0
65099,Wild Silkworm,,,,0,14,0,0,40630,0,0,0,1,1,0,0,0,0,0
65124,Luyu Moth,,,,0,14,0,3,36955,0,0,0,1,1,1,1,0,0,0
65149,Klaxxi'va Lor,,,,0,7,0,0,43920,0,0,0,1,0,0,0,0,0,0
65185,Mei Li Sparkler,,,,0,14,0,3,28434,0,0,0,1,1,1,1,0,0,0
65187,Amber Moth,,,,0,14,0,3,36956,0,0,0,1,1,1,1,0,0,0
65190,Mongoose,,,,0,14,0,0,43347,0,0,0,1,1,1,1,0,0,0
65191,Mongoose,,,,0,8,0,0,43347,0,0,0,1,1,1,1,0,0,0
65192,Mongoose Pup,,,,0,8,0,0,43346,43350,0,0,1,1,1,1,0,0,0
65203,Emperor Crab,,,,0,14,0,0,45881,0,0,0,1,0,0,0,0,0,0
65204,Effervescent Glowfly,,,,0,8,0,3,46000,0,0,0,1,1,1,1,0,0,0
65205,Gilded Moth,,,,0,8,0,3,36956,0,0,0,1,1,1,1,0,0,0
65206,Golden Civet,,,,0,8,0,0,43428,0,0,0,1,1,1,1,0,0,0
65207,Golden Civet Kitten,,,,0,8,0,0,43259,43260,0,0,1,1,1,1,0,0,0
65209,Dancing Water Skimmer,,,,0,8,0,0,40584,0,0,0,0,0,0,0,0,0,0
65211,Yellow-Bellied Bullfrog,,,,0,8,0,0,6297,0,22468,0,1,1,1,1,0,0,0
65215,Garden Moth,,,,0,14,0,2,36671,0,0,0,0,0,0,0,0,0,0
65216,Shrine Fly,,,,0,14,0,3,20042,0,0,0,1,0,0,0,0,0,0
65223,Death's Head Cockroach,,,,0,8,0,0,2177,0,0,0,1,1,1,1,0,0,0
65247,Player Clone (TEMP),,,,1,7,0,0,41826,0,0,0,1,0,0,0,0,0,0
65313,Thundering Serpent Hatchling,,,,0,12,0,0,43865,0,0,0,1,1,1,1,0,0,0
65314,Jade Crane Chick,,,,0,12,0,0,43868,0,0,0,1,1,1,1,0,0,0
65321,Wild Crimson Hatchling,,,,0,14,0,3,43874,0,0,0,1,1,1,1,0,0,0
65323,Wild Jade Hatchling,,,,0,14,0,3,43875,0,0,0,1,1,1,1,0,0,0
65324,Wild Golden Hatchling,,,,0,14,0,3,45064,0,0,0,1,1,1,1,0,0,0
65343,Bone Spider,,,,0,8,0,0,43897,43898,43899,0,1,1,1,1,0,0,0
65344,Muffin,,,,0,14,0,0,31174,0,0,0,1,1,1,1,0,0,0
65395,Klaxxi'va Ik,,,,1,7,0,0,44540,0,0,0,1,0,0,0,0,0,0
65396,Klaxxi'va Kor,,,,1,7,0,3,43459,0,0,0,1,0,0,0,0,0,0
65397,Klaxxi'va Krik,,,,1,7,0,3,43459,0,0,0,1,0,0,0,0,0,0
65398,Klaxxi'va Sra,,,,1,7,0,0,43459,0,0,0,1,0,0,0,0,0,0
65434,General Purpose Bunny ZTO,,,,0,10,0,0,1126,43983,0,0,0,1,0,0,0,0,0
65443,Bomb Target,,,,0,10,0,0,16480,21342,0,0,0,1,1,1,0,0,0
65445,Mantid,,,,0,7,0,0,44003,0,0,0,1,1,0,0,82849,0,0
65446,Goblin Captain,,,,0,7,0,0,44011,0,0,0,1,0,0,0,61620,0,0
65447,Goblin Marine,,,,0,7,0,0,44007,44008,44009,44010,1,1,1,1,88668,0,0
65449,Goblin Crew,,,,0,7,0,0,44012,44013,44014,44015,1,1,1,1,0,0,0
65561,Lorewalker Cho,,,,0,7,0,0,42688,0,0,0,1,1,1,1,0,0,0
65596,Lil' Canny,,,,0,9,0,0,29280,0,0,0,1,1,1,1,0,0,0
65630,ThunderKing,,,,1,7,0,0,44482,0,0,0,1,0,0,0,0,0,0
65648,Old MacDonald,,Master Pet Tamer,,0,7,0,0,44495,0,0,0,1,0,0,0,3367,0,0
65651,Lindsay,,Master Pet Tamer,,0,7,0,0,44496,0,0,0,1,0,0,0,0,0,0
65655,Eric Davidson,,Master Pet Tamer,,0,7,0,0,44498,0,0,0,1,0,0,0,0,0,0
65656,Bill Buckler,,Master Pet Tamer,,0,7,0,0,44500,0,0,0,1,0,0,0,0,0,0
65659,Teensy,,,,0,12,0,0,1418,0,0,0,1,0,1,1,0,0,0
65660,Clucks,,,,0,12,0,0,26184,0,0,0,1,1,1,1,0,0,0
65661,Foe Reaper 800,,,,0,12,0,0,45555,0,0,0,1,1,1,1,0,0,0
65662,Darkwidow,,,,0,12,0,0,45558,0,0,0,1,1,1,1,0,0,0
65664,Blackfang,,,,0,12,0,0,43193,0,0,0,1,1,1,1,0,0,0
65665,Webwinder,,,,0,12,0,0,40338,0,0,0,1,1,1,1,0,0,0
65668,Flipsy,,,,0,12,0,0,36342,0,0,0,1,1,1,1,0,0,0
65675,Young Beaky,,,,1,12,0,0,45561,0,0,0,1,1,1,1,0,0,0
65676,Eyegouger,,,,1,12,0,0,45560,0,0,0,1,1,1,1,0,0,0
65677,Nanners,,,,0,12,0,0,29963,0,0,0,1,1,1,1,0,0,0
65725,Nimbus,,,,0,12,0,3,44550,0,0,0,1,0,0,0,0,0,0
65758,XE-321 Boombot,,,,0,9,0,0,19139,28575,26442,0,1,0,0,0,0,0,0
65763,Osul Treelauncher,,,,1,9,0,0,41444,0,0,0,1,0,0,0,0,0,0
65764,Osul Invader,,,,0,7,0,0,41417,41418,41419,41420,1,1,1,1,0,0,0
65766,Lao-Chin,,,,0,7,0,0,41790,0,0,0,1,1,1,1,79718,0,0
65767,Klaxxi'va Ik,,,,1,7,0,0,44594,0,0,0,1,0,0,0,0,0,0
65771,Lin Silentstrike,,,,0,7,0,0,42258,0,0,0,1,0,0,0,0,0,0
65780,Gong Da,,,,1,7,0,0,44597,0,0,0,1,0,0,0,0,0,0
65781,Suna Silentstrike,,,,0,7,0,0,41872,0,0,0,1,0,0,0,80285,74050,0
65782,Ban Bearheart,,,,0,7,0,0,41861,0,0,0,1,0,0,0,80274,73458,0
65825,Mr. Growls,,,,0,14,0,0,36549,0,0,0,1,1,1,1,0,0,0
65826,Mrs. Skitters,,,,0,14,0,0,30996,0,0,0,1,1,1,1,0,0,0
65827,Madam Flapsalot,,,,0,14,0,0,16731,0,0,0,1,1,1,1,0,0,0
65828,Sir Buckethead,,,,0,14,0,0,28734,0,0,0,1,1,1,1,0,0,0
65829,Ms. Croaker,,,,0,14,0,0,6297,0,0,0,1,1,1,1,0,0,0
65830,Lady Burninator,,,,0,14,0,0,42745,0,0,0,1,1,1,1,0,0,0
65831,Lord Landslide,,,,0,14,0,0,35015,0,0,0,1,1,1,1,0,0,0
65832,Boomy Jr.,,,,0,14,0,0,8909,0,0,0,1,1,1,1,0,0,0
65833,Miss Mystical,,,,0,14,0,0,39163,0,0,0,1,1,1,1,0,0,0
65834,Dr. Stinky,,,,0,14,0,0,31275,0,0,0,1,1,1,1,0,0,0
65843,Strongarm Gyrocopter,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
65895,Niuzao,,The Black Ox,,1,1,0,0,41837,0,0,0,1,0,0,0,0,0,0
65898,Chi-Ji,,The Red Crane,,1,1,0,0,40924,0,0,0,1,0,0,0,0,0,0
65902,Xuen,,,,1,1,0,0,41271,0,0,0,1,0,0,0,0,0,0
65904,Yu'lon,,The Jade Serpent,,1,1,35,0,40800,0,0,0,1,0,0,0,0,0,0
65961,Door to Vale,,,,0,7,0,0,44711,0,0,0,1,0,0,0,0,0,0
66036,Mantid Flyer,,,,1,7,0,3,44749,0,0,0,1,0,0,0,0,0,0
66053,Leven Dawnblade,,,,0,7,0,0,40175,0,0,0,1,1,1,1,80125,0,0
66055,Kun Autumnlight,,,,0,7,0,0,40182,0,0,0,1,1,1,1,80273,89102,0
66056,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
66057,Rook Stonetoe,,,,0,7,0,0,40177,0,0,0,1,1,1,1,82272,0,0
66058,Zhi the Harmonious,,Caretaker,,0,7,0,0,44184,0,0,0,1,0,0,0,0,0,0
66059,He Softfoot,,,,0,7,0,0,40181,0,0,0,1,1,1,1,83071,83071,0
66061,Anji Autumnlight,,,,0,7,0,0,42710,0,0,0,1,1,1,1,43579,0,0
66064,Bartender Tomro,,Innkeeper,,0,7,0,0,39696,0,0,0,1,1,1,1,0,0,0
66065,Cook Tope,,,,0,7,0,0,42817,0,0,0,1,1,1,1,0,0,0
66066,Sunwalker Dezco,,Dawnchaser Chieftain,,1,7,0,0,40006,0,0,0,0,0,0,0,32450,73425,0
66072,Kun-Lai Refugee 01,,,,0,7,0,0,41222,41223,43335,43336,1,1,1,1,0,0,0
66074,Kun-Lai Refugee 02,,,,0,7,0,0,41150,41151,41221,43334,1,1,1,1,0,0,0
66104,Chi-Ji Kite,,,,0,12,0,0,44791,0,0,0,0,0,0,0,0,0,0
66105,Yu'lon Kite,,,,0,12,0,0,44792,0,0,0,0,0,0,0,0,0,0
66126,Zunta,,Aspiring Pet Tamer,,0,7,0,0,44805,0,0,0,1,1,1,1,0,0,0
66135,Dagra the Fierce,,Master Pet Tamer,,0,7,0,0,44809,0,0,0,1,0,0,0,0,0,0
66136,Analynn,,Master Pet Tamer,,0,7,0,0,44999,0,0,0,1,0,0,0,0,0,0
66144,Mumtar,,,,0,12,0,0,45564,0,0,0,1,1,1,1,0,0,0
66145,Spike,,,,0,12,0,0,45563,0,0,0,1,1,1,1,0,0,0
66154,Ripper,,,,0,12,0,0,45567,0,0,0,1,1,1,1,0,0,0
66155,Springtail,,,,0,12,0,0,45565,0,0,0,1,1,1,1,0,0,0
66156,Longneck,,,,0,12,0,0,45895,0,0,0,1,1,1,1,0,0,0
66212,Troll High-Priest,,,,0,7,0,0,44860,0,0,0,1,1,1,1,0,0,0
66278,Wild Imp,,,,0,3,0,0,21048,20104,39178,0,1,1,1,0,0,0,0
66292,Sky Admiral Rogers,,,,0,7,0,0,45220,0,0,0,1,0,0,0,0,0,0
66300,Skyfire Marine,,,,0,7,0,0,44977,44978,44979,44980,1,1,1,1,3364,4067,61576
66329,Flutterby,,,,0,12,0,0,45569,0,0,0,1,1,1,1,0,0,0
66330,Oozer,,,,0,12,0,0,36313,0,0,0,1,1,1,1,0,0,0
66331,Mister Pinch,,,,0,12,0,0,45568,0,0,0,1,1,1,1,0,0,0
66333,Acidous,,,,0,12,0,0,45570,0,0,0,1,1,1,1,0,0,0
66334,Odoron,,,,0,12,0,0,42670,0,0,0,1,1,1,1,0,0,0
66335,Constrictor,,,,0,12,0,0,1986,0,0,0,1,1,1,1,0,0,0
66352,Traitor Gluk,,Master Pet Tamer,,0,7,0,0,45025,0,0,0,1,0,0,0,0,0,0
66361,Prancer,,,,0,12,0,0,45576,0,0,0,1,1,1,1,0,0,0
66363,Rasp,,,,0,12,0,0,45574,0,0,0,1,1,1,1,0,0,0
66364,Glimmer,,,,0,12,0,3,45577,0,0,0,1,1,1,1,0,0,0
66365,Jade Tentacle,,,,0,12,0,0,45133,11686,0,0,0,1,0,0,0,0,0
66370,Admiral Rogers' Personal Gyrocopter,,,,0,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
66375,Rockhide,,,,0,12,0,0,45572,0,0,0,1,1,1,1,0,0,0
66376,Ambershell,,,,0,12,0,0,45573,0,0,0,1,1,1,1,0,0,0
66377,Bounder,,,,0,12,0,0,43221,0,0,0,1,1,1,1,0,0,0
66398,Garrosh'ar Grunt,,,,0,7,0,0,46033,46035,46036,46037,1,1,1,1,0,0,0
66412,Elena Flutterfly,,Master Pet Tamer,,0,7,0,0,45078,0,0,0,1,1,1,1,0,0,0
66414,Lacewing,,,,0,12,0,3,39352,0,0,0,1,1,1,1,0,0,0
66416,Beacon,,,,0,12,0,3,45590,0,0,0,1,1,1,1,0,0,0
66417,Willow,,,,0,12,0,3,45589,0,0,0,1,1,1,1,0,0,0
66422,Cassandra Kaboom,,Master Pet Tamer,,0,7,0,0,45093,0,0,0,1,1,1,1,0,0,0
66427,Whirls,,,,1,12,0,0,45578,0,0,0,1,1,1,1,0,0,0
66428,Cluckatron,,,,1,12,0,0,45579,0,0,0,1,1,1,1,0,0,0
66429,Gizmo,,,,1,12,0,0,45580,0,0,0,1,1,1,1,0,0,0
66436,Grazzle the Great,,Master Pet Tamer,,0,7,0,0,45105,0,0,0,1,1,1,1,0,0,0
66438,Firetooth,,,,0,12,0,0,45581,0,0,0,1,1,1,1,0,0,0
66439,Flameclaw,,,,0,12,0,3,45582,0,0,0,1,1,1,1,0,0,0
66442,Zoltan,,Master Pet Tamer,,0,3,0,0,45110,0,0,0,1,1,1,1,0,0,0
66443,Ultramus,,,,0,12,0,0,45587,0,0,0,1,1,1,1,0,0,0
66444,Beamer,,,,0,12,0,2,45585,0,0,0,1,1,1,1,0,0,0
66445,Hatewalker,,,,0,12,0,0,45586,0,0,0,1,1,1,1,0,0,0
66448,Veiled Basilisk,,,,0,1,130,0,45505,45463,0,0,1,1,0,0,0,0,0
66450,Jade Tentacle,,,,0,12,0,0,45987,0,0,0,0,0,0,0,0,0,0
66452,Kela Grimtotem,,Master Pet Tamer,,0,3,0,0,45132,0,0,0,1,1,1,1,0,0,0
66453,Cho'guana,,,,0,12,0,0,45583,0,0,0,1,1,1,1,0,0,0
66454,Plague,,,,0,12,0,0,22175,0,0,0,1,1,1,1,0,0,0
66455,Indigon,,,,0,12,0,0,45584,0,0,0,1,1,1,1,0,0,0
66460,Skyfire Gyrocopter Pilot,,,,0,7,0,0,45156,45157,45158,45159,1,1,1,1,0,0,61576
66466,Stone Cold Trixxy,,Grand Master Pet Tamer,,0,3,0,0,45164,0,0,0,1,1,1,1,0,0,0
66468,Blizzy,,,,1,12,0,3,45591,0,0,0,1,1,1,1,0,0,0
66469,Frostmaw,,,,1,12,0,0,45637,0,0,0,1,1,1,1,0,0,0
66470,Tinygos,,,,1,12,0,3,45593,0,0,0,1,1,1,1,0,0,0
66473,Skyfire Gyrocopter,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
66478,David Kosse,,Master Pet Tamer,,0,7,0,0,45186,0,0,0,1,1,1,1,0,0,0
66481,Plop,,,,0,12,0,0,45594,0,0,0,1,1,1,1,0,0,0
66482,Corpsefeeder,,,,0,12,0,0,45595,0,0,0,1,1,1,1,0,0,0
66483,Subject 142,,,,0,12,0,0,45597,0,0,0,1,1,1,1,0,0,0
66485,Plaguebringer,,,,0,12,0,0,45599,0,0,0,1,1,1,1,0,0,0
66486,Bleakspinner,,,,0,12,0,0,45598,0,0,0,1,1,1,1,0,0,0
66487,Carrion,,,,0,12,0,0,20265,0,0,0,1,1,1,1,0,0,0
66488,Obsidion,,,,0,12,0,3,45600,0,0,0,1,1,1,1,0,0,0
66489,Veridia,,,,0,12,0,3,45601,0,0,0,1,1,1,1,0,0,0
66490,Garnestrasz,,,,0,12,0,3,45602,0,0,0,1,1,1,1,0,0,0
