ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID
223381,1,6,0,-1,-1,0,461730,0,0
223382,1,6,0,-1,-1,0,461733,0,0
223383,1,6,0,-1,-1,0,461735,0,0
223384,1,6,0,-1,-1,0,461737,0,0
223385,1,6,0,-1,-1,0,461739,0,0
223386,1,6,0,-1,-1,0,461743,0,0
223387,1,6,0,-1,-1,0,461747,0,0
223388,1,6,0,-1,-1,0,461750,0,0
223389,1,6,0,-1,-1,0,461752,0,0
223390,1,6,0,-1,-1,0,461754,0,0
223391,1,6,0,-1,-1,0,462282,0,0
223392,1,6,0,-1,-1,0,463866,0,0
223393,1,6,0,-1,-1,0,463869,0,0
223394,1,6,0,-1,-1,0,463871,0,0
223395,1,6,0,-1,-1,0,463972,0,0
223396,1,6,0,-1,-1,0,470349,0,0
223397,1,6,0,-1,-1,0,470359,0,0
223398,1,6,0,-1,-1,0,470370,0,0
223399,1,6,0,-1,-1,0,471400,0,0
223400,1,6,0,-1,-1,0,1213481,0,0
223401,1,6,0,-1,-1,0,1213484,0,0
223402,1,6,0,-1,-1,0,1213490,0,0
223403,1,6,0,-1,-1,0,1213492,0,0
223404,1,6,0,-1,-1,0,1213498,0,0
223405,1,6,0,-1,-1,0,1213500,0,0
223406,1,6,0,-1,-1,0,1213502,0,0
223407,1,6,0,-1,-1,0,1213504,0,0
223408,1,6,0,-1,-1,0,1213506,0,0
223409,1,6,0,-1,-1,0,1213513,0,0
223410,1,6,0,-1,-1,0,1213519,0,0
223411,1,6,0,-1,-1,0,1213521,0,0
223412,1,6,0,-1,-1,0,1213523,0,0
223413,1,6,0,-1,-1,0,1213525,0,0
223414,1,6,0,-1,-1,0,1213527,0,0
223415,1,6,0,-1,-1,0,1213530,0,0
223416,1,6,0,-1,-1,0,1213532,0,0
223417,1,6,0,-1,-1,0,1213534,0,0
223418,1,6,0,-1,-1,0,1213536,0,0
223419,1,6,0,-1,-1,0,1213538,0,0
223420,1,6,0,-1,-1,0,1213540,0,0
223421,1,6,0,-1,-1,0,1213544,0,0
223422,1,6,0,-1,-1,0,1213546,0,0
223423,1,6,0,-1,-1,0,1213548,0,0
223424,1,6,0,-1,-1,0,1213552,0,0
223425,1,6,0,-1,-1,0,1213559,0,0
223426,1,6,0,-1,-1,0,1213563,0,0
223427,1,6,0,-1,-1,0,1213565,0,0
223428,1,6,0,-1,-1,0,1213571,0,0
223429,1,6,0,-1,-1,0,1213573,0,0
223430,1,6,0,-1,-1,0,1213576,0,0
223431,1,6,0,-1,-1,0,1213578,0,0
223432,1,6,0,-1,-1,0,1213586,0,0
223433,1,6,0,-1,-1,0,1213588,0,0
223434,1,6,0,-1,-1,0,1213593,0,0
223435,1,6,0,-1,-1,0,1213595,0,0
223436,1,6,0,-1,-1,0,1213598,0,0
223437,1,6,0,-1,-1,0,1213600,0,0
223438,1,6,0,-1,-1,0,1213603,0,0
223439,1,6,0,-1,-1,0,1213607,0,0
223440,1,6,0,-1,-1,0,1213610,0,0
223441,1,6,0,-1,-1,0,1213616,0,0
223442,1,6,0,-1,-1,0,1213622,0,0
223443,1,6,0,-1,-1,0,1213626,0,0
223444,1,6,0,-1,-1,0,1213628,0,0
223445,1,6,0,-1,-1,0,1213633,0,0
223446,1,6,0,-1,-1,0,1213635,0,0
223447,1,6,0,-1,-1,0,1213638,0,0
223448,1,6,0,-1,-1,0,1213643,0,0
223449,1,6,0,-1,-1,0,1213646,0,0
223450,1,6,0,-1,-1,0,1213709,0,0
223451,1,6,0,-1,-1,0,1213711,0,0
223452,1,6,0,-1,-1,0,1213715,0,0
223453,1,6,0,-1,-1,0,1213717,0,0
223454,1,6,0,-1,-1,0,1213720,0,0
223455,1,6,0,-1,-1,0,1213723,0,0
223456,1,6,0,-1,-1,0,1213726,0,0
223457,1,6,0,-1,-1,0,1213728,0,0
223458,1,6,0,-1,-1,0,1213731,0,0
223459,1,6,0,-1,-1,0,1213734,0,0
223460,1,6,0,-1,-1,0,1213736,0,0
223461,1,6,0,-1,-1,0,1213738,0,0
223462,1,6,0,-1,-1,0,1213740,0,0
223463,1,6,0,-1,-1,0,1213742,0,0
223464,1,6,0,-1,-1,0,1213744,0,0
223465,1,6,0,-1,-1,0,1213746,0,0
223466,1,6,0,-1,-1,0,1213748,0,0
223467,1,6,0,-1,-1,0,1213751,0,0
223468,1,6,0,-1,-1,0,1214137,0,0
223469,1,6,0,-1,-1,0,1214145,0,0
223470,1,6,0,-1,-1,0,1214173,0,0
223471,1,6,0,-1,-1,0,1214257,0,0
223472,1,6,0,-1,-1,0,1214270,0,0
223473,1,6,0,-1,-1,0,1214274,0,0
223474,1,6,0,-1,-1,0,1214303,0,0
223475,1,6,0,-1,-1,0,1214306,0,0
223476,1,6,0,-1,-1,0,1214307,0,0
223477,1,6,0,-1,-1,0,1214309,0,0
223478,1,6,0,-1,-1,0,1215507,0,0
223479,1,6,0,-1,-1,0,1216005,0,0
223480,1,6,0,-1,-1,0,1216007,0,0
223481,1,6,0,-1,-1,0,1216010,0,0
223482,1,6,0,-1,-1,0,1216014,0,0
223483,1,6,0,-1,-1,0,1216016,0,0
223484,1,6,0,-1,-1,0,1216018,0,0
223485,1,6,0,-1,-1,0,1216020,0,0
223486,1,6,0,-1,-1,0,1216022,0,0
223487,1,6,0,-1,-1,0,1216024,0,0
223488,1,6,0,-1,-1,0,1221404,0,0
223495,0,0,-1,-1,-1,0,402265,0,0
223496,1,6,0,-1,-1,0,1257013,0,0
223497,0,0,0,10000,-1,0,1257010,0,0
223498,0,0,-1,-1,-1,0,402265,0,0
223499,1,6,0,-1,-1,0,1257017,0,0
223622,0,0,-1,-1,-1,0,402265,0,0
223623,1,6,0,-1,-1,0,1257368,0,0
223624,0,0,-1,-1,-1,0,402265,0,0
223625,1,6,0,-1,-1,0,1257369,0,0
223626,0,0,-1,-1,-1,0,402265,0,0
223627,1,6,0,-1,-1,0,1257370,0,0
223628,0,0,-1,-1,-1,0,402265,0,0
223629,1,6,0,-1,-1,0,1257371,0,0
223630,0,0,-1,-1,-1,0,402265,0,0
223631,1,6,0,-1,-1,0,1257372,0,0
223632,0,0,-1,-1,-1,0,402265,0,0
223633,1,6,0,-1,-1,0,1257373,0,0
223634,0,0,-1,-1,-1,0,402265,0,0
223635,1,6,0,-1,-1,0,1257374,0,0
223636,0,0,-1,-1,-1,0,402265,0,0
223637,1,6,0,-1,-1,0,1257375,0,0
223638,0,0,-1,-1,-1,0,402265,0,0
223639,1,6,0,-1,-1,0,1257376,0,0
223640,0,0,-1,-1,-1,0,402265,0,0
223641,1,6,0,-1,-1,0,1257377,0,0
223642,0,0,-1,-1,-1,0,402265,0,0
223643,1,6,0,-1,-1,0,1257378,0,0
223644,0,0,-1,-1,-1,0,402265,0,0
223645,1,6,0,-1,-1,0,1257379,0,0
223646,0,0,-1,-1,-1,0,402265,0,0
223647,1,6,0,-1,-1,0,1257380,0,0
223648,0,0,-1,-1,-1,0,402265,0,0
223649,1,6,0,-1,-1,0,1257381,0,0
223650,0,0,-1,-1,-1,0,402265,0,0
223651,1,6,0,-1,-1,0,1257382,0,0
223652,0,0,-1,-1,-1,0,402265,0,0
223653,1,6,0,-1,-1,0,1257383,0,0
223654,0,0,-1,-1,-1,0,402265,0,0
223655,1,6,0,-1,-1,0,1257384,0,0
223656,0,0,-1,-1,-1,0,402265,0,0
223657,1,6,0,-1,-1,0,1257385,0,0
223658,0,0,-1,-1,-1,0,402265,0,0
223659,1,6,0,-1,-1,0,1257386,0,0
223660,0,0,-1,-1,-1,0,402265,0,0
223661,1,6,0,-1,-1,0,1257387,0,0
223662,0,0,-1,-1,-1,0,402265,0,0
223663,1,6,0,-1,-1,0,1257388,0,0
223664,0,0,-1,-1,-1,0,402265,0,0
223665,1,6,0,-1,-1,0,1257389,0,0
223666,0,0,-1,-1,-1,0,402265,0,0
223667,1,6,0,-1,-1,0,1257390,0,0
223668,0,0,-1,-1,-1,0,402265,0,0
223669,1,6,0,-1,-1,0,1257391,0,0
223670,0,0,-1,-1,-1,0,402265,0,0
223671,1,6,0,-1,-1,0,1257392,0,0
223672,0,0,-1,-1,-1,0,402265,0,0
223673,1,6,0,-1,-1,0,1257393,0,0
223674,0,0,-1,-1,-1,0,402265,0,0
223675,1,6,0,-1,-1,0,1257394,0,0
223676,0,0,-1,-1,-1,0,402265,0,0
223677,1,6,0,-1,-1,0,1257395,0,0
223678,0,0,-1,-1,-1,0,402265,0,0
223679,1,6,0,-1,-1,0,1257396,0,0
223680,0,0,-1,-1,-1,0,402265,0,0
223681,1,6,0,-1,-1,0,1257397,0,0
223682,0,0,-1,-1,-1,0,402265,0,0
223683,1,6,0,-1,-1,0,1257398,0,0
223684,0,0,-1,-1,-1,0,402265,0,0
223685,1,6,0,-1,-1,0,1257399,0,0
223686,0,0,-1,-1,-1,0,402265,0,0
223687,1,6,0,-1,-1,0,1257400,0,0
223688,0,0,-1,-1,-1,0,402265,0,0
223689,1,6,0,-1,-1,0,1257401,0,0
223690,0,0,-1,-1,-1,0,402265,0,0
223691,1,6,0,-1,-1,0,1257402,0,0
223692,0,0,-1,-1,-1,0,402265,0,0
223693,1,6,0,-1,-1,0,1257403,0,0
223694,0,0,-1,-1,-1,0,402265,0,0
223695,1,6,0,-1,-1,0,1257404,0,0
223696,0,0,-1,-1,-1,0,402265,0,0
223697,1,6,0,-1,-1,0,1257405,0,0
223698,0,0,-1,-1,-1,0,402265,0,0
223699,1,6,0,-1,-1,0,1257406,0,0
223700,0,0,-1,-1,-1,0,402265,0,0
223701,1,6,0,-1,-1,0,1257407,0,0
223702,0,0,-1,-1,-1,0,402265,0,0
223703,1,6,0,-1,-1,0,1257408,0,0
223704,0,0,-1,-1,-1,0,402265,0,0
223705,1,6,0,-1,-1,0,1257409,0,0
223706,0,0,-1,-1,-1,0,402265,0,0
223707,1,6,0,-1,-1,0,1257410,0,0
223708,0,0,-1,-1,-1,0,402265,0,0
223709,1,6,0,-1,-1,0,1257411,0,0
223710,0,0,-1,-1,-1,0,402265,0,0
223711,1,6,0,-1,-1,0,1257412,0,0
223712,0,0,-1,-1,-1,0,402265,0,0
223713,1,6,0,-1,-1,0,1257413,0,0
223714,0,0,-1,-1,-1,0,402265,0,0
223715,1,6,0,-1,-1,0,1257414,0,0
223716,0,0,-1,-1,-1,0,402265,0,0
223717,1,6,0,-1,-1,0,1257415,0,0
223718,0,0,-1,-1,-1,0,402265,0,0
223719,1,6,0,-1,-1,0,1257416,0,0
223720,0,0,-1,-1,-1,0,402265,0,0
223721,1,6,0,-1,-1,0,1257417,0,0
223722,0,0,-1,-1,-1,0,402265,0,0
223723,1,6,0,-1,-1,0,1257418,0,0
223724,0,0,-1,-1,-1,0,402265,0,0
223725,1,6,0,-1,-1,0,1257419,0,0
223726,0,0,-1,-1,-1,0,402265,0,0
223727,1,6,0,-1,-1,0,1257420,0,0
223728,0,0,-1,-1,-1,0,402265,0,0
223729,1,6,0,-1,-1,0,1257421,0,0
223730,0,0,-1,-1,-1,0,402265,0,0
223731,1,6,0,-1,-1,0,1257422,0,0
223732,0,0,-1,-1,-1,0,402265,0,0
223733,1,6,0,-1,-1,0,1257423,0,0
223734,0,0,-1,-1,-1,0,402265,0,0
223735,1,6,0,-1,-1,0,1257424,0,0
223736,0,0,-1,-1,-1,0,402265,0,0
223737,1,6,0,-1,-1,0,1257425,0,0
223738,0,0,-1,-1,-1,0,402265,0,0
223739,1,6,0,-1,-1,0,1257426,0,0
223740,0,0,-1,-1,-1,0,402265,0,0
223741,1,6,0,-1,-1,0,1257427,0,0
223742,0,0,-1,-1,-1,0,402265,0,0
223743,1,6,0,-1,-1,0,1257428,0,0
223744,0,0,-1,-1,-1,0,402265,0,0
223745,1,6,0,-1,-1,0,1257429,0,0
223746,0,0,-1,-1,-1,0,402265,0,0
223747,1,6,0,-1,-1,0,1257430,0,0
223748,0,0,-1,-1,-1,0,402265,0,0
223749,1,6,0,-1,-1,0,1257431,0,0
223750,0,0,-1,-1,-1,0,402265,0,0
223751,1,6,0,-1,-1,0,1257432,0,0
223752,0,0,-1,-1,-1,0,402265,0,0
223753,1,6,0,-1,-1,0,1257433,0,0
223754,0,0,-1,-1,-1,0,402265,0,0
223755,1,6,0,-1,-1,0,1257434,0,0
223756,0,0,-1,-1,-1,0,402265,0,0
223757,1,6,0,-1,-1,0,1257435,0,0
223758,0,0,-1,-1,-1,0,402265,0,0
223759,1,6,0,-1,-1,0,1257436,0,0
223760,0,0,-1,-1,-1,0,402265,0,0
223761,1,6,0,-1,-1,0,1257437,0,0
223762,0,0,-1,-1,-1,0,402265,0,0
223763,1,6,0,-1,-1,0,1257438,0,0
223764,0,0,-1,-1,-1,0,402265,0,0
223765,1,6,0,-1,-1,0,1257439,0,0
223766,0,0,-1,-1,-1,0,402265,0,0
223767,1,6,0,-1,-1,0,1257440,0,0
223768,0,0,-1,-1,-1,0,402265,0,0
223769,1,6,0,-1,-1,0,1257441,0,0
223770,0,0,-1,-1,-1,0,402265,0,0
223771,1,6,0,-1,-1,0,1257442,0,0
223772,0,0,-1,-1,-1,0,402265,0,0
223773,1,6,0,-1,-1,0,1257443,0,0
223774,0,0,-1,-1,-1,0,402265,0,0
223775,1,6,0,-1,-1,0,1257444,0,0
223776,0,0,-1,-1,-1,0,402265,0,0
223777,1,6,0,-1,-1,0,1257445,0,0
223778,0,0,-1,-1,-1,0,402265,0,0
223779,1,6,0,-1,-1,0,1257446,0,0
223780,0,0,-1,-1,-1,0,402265,0,0
223781,1,6,0,-1,-1,0,1257447,0,0
223782,0,0,-1,-1,-1,0,402265,0,0
223783,1,6,0,-1,-1,0,1257448,0,0
223784,0,0,-1,-1,-1,0,402265,0,0
223785,1,6,0,-1,-1,0,1257449,0,0
223786,0,0,-1,-1,-1,0,402265,0,0
223787,1,6,0,-1,-1,0,1257450,0,0
223788,0,0,-1,-1,-1,0,402265,0,0
223789,1,6,0,-1,-1,0,1257451,0,0
223790,0,0,-1,-1,-1,0,402265,0,0
223791,1,6,0,-1,-1,0,1257452,0,0
223792,0,0,-1,-1,-1,0,402265,0,0
223793,1,6,0,-1,-1,0,1257453,0,0
223794,0,0,-1,-1,-1,0,402265,0,0
223795,1,6,0,-1,-1,0,1257454,0,0
223796,0,0,-1,-1,-1,0,402265,0,0
223797,1,6,0,-1,-1,0,1257455,0,0
223798,0,0,-1,-1,-1,0,402265,0,0
223799,1,6,0,-1,-1,0,1257456,0,0
223800,0,0,-1,-1,-1,0,402265,0,0
223801,1,6,0,-1,-1,0,1257457,0,0
223802,0,0,-1,-1,-1,0,402265,0,0
223803,1,6,0,-1,-1,0,1257458,0,0
223804,0,0,-1,-1,-1,0,402265,0,0
223805,1,6,0,-1,-1,0,1257459,0,0
223806,0,0,-1,-1,-1,0,402265,0,0
223807,1,6,0,-1,-1,0,1257460,0,0
223808,0,0,-1,-1,-1,0,402265,0,0
223809,1,6,0,-1,-1,0,1257461,0,0
223810,0,0,-1,-1,-1,0,402265,0,0
223811,1,6,0,-1,-1,0,1257462,0,0
223812,0,0,-1,-1,-1,0,402265,0,0
223813,1,6,0,-1,-1,0,1257463,0,0
223814,0,0,-1,-1,-1,0,402265,0,0
223815,1,6,0,-1,-1,0,1257464,0,0
223816,0,0,-1,-1,-1,0,402265,0,0
223817,1,6,0,-1,-1,0,1257465,0,0
223818,0,0,-1,-1,-1,0,402265,0,0
223819,1,6,0,-1,-1,0,1257466,0,0
223820,0,0,-1,-1,-1,0,402265,0,0
223821,1,6,0,-1,-1,0,1257467,0,0
223822,0,0,-1,-1,-1,0,402265,0,0
223823,1,6,0,-1,-1,0,1257468,0,0
223824,0,0,-1,-1,-1,0,402265,0,0
223825,1,6,0,-1,-1,0,1257469,0,0
223826,0,0,-1,-1,-1,0,402265,0,0
223827,1,6,0,-1,-1,0,1257470,0,0
223828,0,0,-1,-1,-1,0,402265,0,0
223829,1,6,0,-1,-1,0,1257471,0,0
223830,0,0,-1,-1,-1,0,402265,0,0
223831,1,6,0,-1,-1,0,1257472,0,0
223832,0,0,-1,-1,-1,0,402265,0,0
223833,1,6,0,-1,-1,0,1257473,0,0
223834,0,0,-1,-1,-1,0,402265,0,0
223835,1,6,0,-1,-1,0,1257474,0,0
223836,0,0,-1,-1,-1,0,402265,0,0
223837,1,6,0,-1,-1,0,1257475,0,0
223838,0,0,-1,-1,-1,0,402265,0,0
223839,1,6,0,-1,-1,0,1257476,0,0
223840,0,0,-1,-1,-1,0,402265,0,0
223841,1,6,0,-1,-1,0,1257477,0,0
223842,0,0,-1,-1,-1,0,402265,0,0
223843,1,6,0,-1,-1,0,1257478,0,0
223844,0,0,-1,-1,-1,0,402265,0,0
223845,1,6,0,-1,-1,0,1257479,0,0
223846,0,0,-1,-1,-1,0,402265,0,0
223847,1,6,0,-1,-1,0,1257480,0,0
223848,0,0,-1,-1,-1,0,402265,0,0
223849,1,6,0,-1,-1,0,1257481,0,0
223850,0,0,-1,-1,-1,0,402265,0,0
223851,1,6,0,-1,-1,0,1257482,0,0
223852,0,0,-1,-1,-1,0,402265,0,0
223853,1,6,0,-1,-1,0,1257483,0,0
223854,0,0,-1,-1,-1,0,402265,0,0
223855,1,6,0,-1,-1,0,1257484,0,0
223856,0,0,-1,-1,-1,0,402265,0,0
223857,1,6,0,-1,-1,0,1257485,0,0
223858,0,0,-1,-1,-1,0,402265,0,0
223859,1,6,0,-1,-1,0,1257486,0,0
223860,0,0,-1,-1,-1,0,402265,0,0
223861,1,6,0,-1,-1,0,1257487,0,0
223862,0,0,-1,-1,-1,0,402265,0,0
223863,1,6,0,-1,-1,0,1257488,0,0
223864,0,0,-1,-1,-1,0,402265,0,0
223865,1,6,0,-1,-1,0,1257489,0,0
223866,0,0,-1,-1,-1,0,402265,0,0
223867,1,6,0,-1,-1,0,1257490,0,0
223868,0,0,-1,-1,-1,0,402265,0,0
223869,1,6,0,-1,-1,0,1257491,0,0
223870,0,0,-1,-1,-1,0,402265,0,0
223871,1,6,0,-1,-1,0,1257492,0,0
223872,0,0,-1,-1,-1,0,402265,0,0
223873,1,6,0,-1,-1,0,1257493,0,0
223874,0,0,-1,-1,-1,0,402265,0,0
223875,1,6,0,-1,-1,0,1257494,0,0
223876,0,0,-1,-1,-1,0,402265,0,0
223877,1,6,0,-1,-1,0,1257495,0,0
223988,0,0,0,15000,-1,0,1257860,0,0
224214,0,0,-1,-1,-1,0,402265,0,0
224215,1,6,0,-1,-1,0,12062,0,0
224216,0,0,-1,-1,-1,0,402265,0,0
224217,1,6,0,-1,-1,0,12063,0,0
224218,0,0,-1,-1,-1,0,402265,0,0
224219,1,6,0,-1,-1,0,12068,0,0
224220,0,0,-1,-1,-1,0,402265,0,0
224221,1,6,0,-1,-1,0,12083,0,0
224222,0,0,-1,-1,-1,0,402265,0,0
224223,1,6,0,-1,-1,0,12087,0,0
224224,0,0,-1,-1,-1,0,402265,0,0
224225,1,6,0,-1,-1,0,12090,0,0
224297,0,0,0,-1,-1,0,1258773,0,0
224307,0,0,0,-1,-1,0,1258812,0,0
224308,0,0,0,-1,-1,0,1258822,0,0
224753,0,0,0,-1,-1,0,1259093,0,0
224777,0,0,-1,120000,0,4,1259231,0,0
224819,0,0,-1,60000,0,150,1259326,0,0
224820,0,0,-1,60000,0,150,1259330,0,0
224821,0,0,-1,60000,0,150,1259332,0,0
224822,0,0,-1,60000,0,150,1259333,0,0
224823,0,0,-1,60000,0,150,1259334,0,0
224824,0,0,-1,60000,0,150,1259335,0,0
224825,0,0,-1,60000,0,150,1259336,0,0
224826,0,0,-1,60000,0,150,1259337,0,0
224827,0,0,-1,-1,-1,0,402265,0,0
224828,1,6,0,-1,-1,0,1244434,0,0
224829,0,0,-1,-1,-1,0,402265,0,0
224830,1,6,0,-1,-1,0,1259343,0,0
224831,0,0,-1,-1,-1,0,402265,0,0
224832,1,6,0,-1,-1,0,1244435,0,0
224833,0,0,-1,-1,-1,0,402265,0,0
224834,1,6,0,-1,-1,0,1259348,0,0
224835,0,0,-1,-1,-1,0,402265,0,0
224836,1,6,0,-1,-1,0,1259344,0,0
224837,0,0,-1,-1,-1,0,402265,0,0
224838,1,6,0,-1,-1,0,1259341,0,0
224839,0,0,-1,-1,-1,0,402265,0,0
224840,1,6,0,-1,-1,0,1244436,0,0
224841,0,0,-1,-1,-1,0,402265,0,0
224842,1,6,0,-1,-1,0,1259349,0,0
224843,0,0,-1,-1,-1,0,402265,0,0
224844,1,6,0,-1,-1,0,1259345,0,0
225044,0,0,0,-1,-1,0,1259904,0,0
225119,0,0,0,-1,-1,0,1260031,0,0
225851,0,0,0,-1,-1,0,1261692,0,0
226427,0,0,0,-1,-1,0,1263770,0,0
226441,0,9,0,-1,-1,0,1263895,0,0
226678,0,0,0,-1,-1,0,1264887,0,0
226806,0,0,0,-1,-1,0,1265220,0,0
226807,0,0,0,-1,-1,0,1265304,0,0
226825,0,2,0,-1,-1,0,16784,0,0
226835,1,1,0,-1,-1,0,1318159,0,0
226848,0,0,0,-1,-1,0,1265776,0,0
226863,0,0,0,-1,-1,0,1265886,0,0
226973,0,0,-1,-1,-1,0,1266339,0,0
226974,0,0,-1,-1,-1,0,1266339,0,0
226975,0,0,-1,-1,-1,0,1266339,0,0
226976,0,0,-1,-1,-1,0,1266339,0,0
226977,0,0,-1,-1,-1,0,1266339,0,0
226978,0,0,-1,-1,-1,0,1266339,0,0
226979,0,0,-1,-1,-1,0,1266339,0,0
226980,0,0,-1,-1,-1,0,1266339,0,0
226981,0,0,-1,-1,-1,0,1266339,0,0
226982,0,0,-1,-1,-1,0,1266339,0,0
226988,0,1,0,-1,-1,0,1284734,0,0
227010,0,0,-1,-1,-1,0,55884,0,0
227011,1,6,0,-1,-1,0,458,0,0
227016,0,0,-1,0,-1,11,1127,0,0
227017,0,0,-1,0,-1,11,1129,0,0
227018,0,0,-1,0,-1,11,1129,0,0
227019,0,0,-1,0,-1,11,1131,0,0
227020,0,0,-1,0,-1,11,1131,0,0
227021,0,0,-1,-1,-1,0,11007,0,0
227022,0,0,-1,-1,-1,0,11008,0,0
227023,0,0,-1,-1,-1,0,11008,0,0
227024,0,0,-1,-1,-1,0,11009,0,0
227284,0,0,-1,0,60000,24,1269155,0,0
227285,0,0,-1,0,60000,24,1269161,0,0
227300,0,0,-1,0,60000,24,1269192,0,0
227301,0,0,-1,0,60000,24,1269216,0,0
227326,0,0,-1,0,60000,24,1269264,0,0
227327,0,0,-1,0,60000,24,1269265,0,0
227328,0,0,-8,-1,-1,0,1269268,0,0
227329,0,0,-1,0,60000,24,1269270,0,0
227330,0,0,-1,0,60000,24,1269272,0,0
227334,0,0,3,3600000,3600000,2465,4079,0,0
227337,0,0,-1,0,60000,24,1269278,0,0
227342,0,0,3,1800000,1800000,2466,12438,0,0
227343,0,0,-1,0,60000,24,1269282,0,0
227351,0,0,-1,0,60000,24,1269330,0,0
227355,0,0,-1,0,60000,24,1269334,0,0
227358,0,0,-1,0,60000,24,1269337,0,0
227359,0,0,0,14400000,14400000,2467,1269339,0,0
227360,0,0,3,-1,-1,0,1225982,0,0
227361,0,0,3,-1,-1,0,1226001,0,0
227362,0,0,3,-1,-1,0,1225951,0,0
227367,0,0,-1,0,-1,11,1269354,0,0
227420,0,0,-1,-1,-1,0,1269670,0,0
227421,0,0,-1,-1,-1,0,1269671,0,0
227422,0,0,-1,-1,-1,0,1269673,0,0
227423,0,0,-1,-1,-1,0,1269675,0,0
227438,0,0,-1,-1,-1,0,1269577,0,0
227439,0,0,-1,-1,-1,0,1269580,0,0
227447,0,0,-1,-1,-1,0,1269600,0,0
227458,1,6,0,-1,-1,0,470,0,0
227475,0,0,-1,-1,-1,0,1269692,0,0
227631,0,1,0,-1,-1,0,1270470,0,0
227632,0,1,0,-1,-1,0,1270478,0,0
227633,0,1,0,-1,-1,0,1270490,0,0
227634,0,1,0,-1,-1,0,1270492,0,0
227678,0,0,-1,-1,-1,0,402265,0,0
227679,1,6,0,-1,-1,0,1270632,0,0
227681,0,0,-1,-1,-1,0,1248377,0,0
227683,0,0,-1,-1,-1,0,402265,0,0
227684,1,6,0,-1,-1,0,1270633,0,0
227685,0,0,-1,-1,-1,0,1248379,0,0
227686,0,0,-1,-1,-1,0,402265,0,0
227687,1,6,0,-1,-1,0,1270635,0,0
227747,1,6,0,-1,-1,0,6898,0,0
227748,1,6,0,-1,-1,0,578,0,0
227749,1,6,0,-1,-1,0,458,0,0
227750,1,6,0,-1,-1,0,580,0,0
227751,1,6,0,-1,-1,0,581,0,0
227752,1,6,0,-1,-1,0,459,0,0
227753,1,6,0,-1,-1,0,472,0,0
227754,1,6,0,-1,-1,0,6899,0,0
227755,1,6,0,-1,-1,0,6896,0,0
227756,1,6,0,-1,-1,0,6897,0,0
227757,1,6,0,-1,-1,0,6648,0,0
227758,1,6,0,-1,-1,0,6654,0,0
227759,1,6,0,-1,-1,0,8395,0,0
227760,1,6,0,-1,-1,0,10796,0,0
227761,1,6,0,-1,-1,0,10799,0,0
227762,1,6,0,-1,-1,0,6653,0,0
227763,1,6,0,-1,-1,0,10789,0,0
227764,1,6,0,-1,-1,0,10792,0,0
227765,1,6,0,-1,-1,0,8980,0,0
227766,1,6,0,-1,-1,0,10788,0,0
227767,1,6,0,-1,-1,0,10790,0,0
227768,1,6,0,-1,-1,0,10873,0,0
227769,1,6,0,-1,-1,0,10793,0,0
227770,1,6,0,-1,-1,0,16060,0,0
227771,1,6,0,-1,-1,0,16058,0,0
227772,1,6,0,-1,-1,0,16083,0,0
227773,1,6,0,-1,-1,0,10969,0,0
227774,1,6,0,-1,-1,0,6777,0,0
227775,1,6,0,-1,-1,0,16081,0,0
227776,1,6,0,-1,-1,0,16082,0,0
227777,1,6,0,-1,-1,0,8394,0,0
227778,1,6,0,-1,-1,0,17458,0,0
227779,1,6,0,-1,-1,0,16056,0,0
227780,1,6,0,-1,-1,0,16055,0,0
227781,1,6,0,-1,-1,0,16080,0,0
227782,1,6,0,-1,-1,0,15779,0,0
227783,1,6,0,-1,-1,0,17454,0,0
227784,1,6,0,-1,-1,0,17463,0,0
227785,1,6,0,-1,-1,0,17481,0,0
227786,1,6,0,-1,-1,0,17459,0,0
227787,1,6,0,-1,-1,0,17460,0,0
227788,1,6,0,-1,-1,0,17462,0,0
227789,1,6,0,-1,-1,0,17229,0,0
227790,1,6,0,-1,-1,0,16059,0,0
227791,1,6,0,-1,-1,0,17464,0,0
227792,1,6,0,-1,-1,0,18990,0,0
227793,1,6,0,-1,-1,0,17465,0,0
227794,1,6,0,-1,-1,0,17450,0,0
227795,1,6,0,-1,-1,0,17455,0,0
227796,1,6,0,-1,-1,0,17456,0,0
227797,1,6,0,-1,-1,0,17453,0,0
227798,1,6,0,-1,-1,0,18363,0,0
227799,1,6,0,-1,-1,0,18989,0,0
227800,1,6,0,-1,-1,0,16081,0,0
227801,1,6,0,-1,-1,0,18991,0,0
227802,1,6,0,-1,-1,0,18992,0,0
227803,1,6,0,-1,-1,0,22719,0,0
227804,1,6,0,-1,-1,0,22722,0,0
227805,1,6,0,-1,-1,0,16082,0,0
227806,1,6,0,-1,-1,0,458,0,0
227807,1,6,0,-1,-1,0,22723,0,0
227808,1,6,0,-1,-1,0,22724,0,0
227809,1,6,0,-1,-1,0,22718,0,0
227810,1,6,0,-1,-1,0,22720,0,0
227811,1,6,0,-1,-1,0,23228,0,0
227812,1,6,0,-1,-1,0,23246,0,0
227813,1,6,0,-1,-1,0,23251,0,0
227814,1,6,0,-1,-1,0,23221,0,0
227815,1,6,0,-1,-1,0,23229,0,0
227816,1,6,0,-1,-1,0,23222,0,0
227817,1,6,0,-1,-1,0,17461,0,0
