ID,Field_1_60_1_69876_000,Field_1_60_1_69876_001,Field_1_60_1_69876_002,Field_1_60_1_69876_003,Field_1_60_1_69876_004,Field_1_60_1_69876_005,Field_1_60_1_69876_006,Field_1_60_1_69876_007,Field_1_60_1_69876_008,Field_1_60_1_69876_009,Field_1_60_1_69876_010,Field_1_60_1_69876_011,Field_1_60_1_69876_012,Field_1_60_1_69876_013,Field_1_60_1_69876_014,Field_1_60_1_69876_015,Field_1_60_1_69876_016,Field_1_60_1_69876_017,Field_1_60_1_69876_018,Field_1_60_1_69876_019,Field_1_60_1_69876_020,Field_1_60_1_69876_021,Field_1_60_1_69876_022,Field_1_60_1_69876_023,Field_1_60_1_69876_024,Field_1_60_1_69876_025,Field_1_60_1_69876_026,Field_1_60_1_69876_027[0],Field_1_60_1_69876_027[1],Field_1_60_1_69876_028[0],Field_1_60_1_69876_028[1]
14865,75198,13626879,1456202,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14866,75198,14066039,14066039,0,0,2000,1,1,0.6,0,0,0,0,0,3,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14867,75198,10652035,4671787,4671787,0,0,2,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14868,75197,16749396,3034975,0,0,2100,0.1,1,0.1,0,0,0,0,0,2,0.6,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14869,75197,14066039,14066039,0,0,2000,1,1,0.7,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14870,75197,16749396,4803116,4803116,0,0,2,1,1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14871,75196,16762984,3495012,0,0,2100,0.1,1,0.1,0,0,0,0,0,4,0.9,0,0,0,0,0,0,10,0,1,1,1,0,0,0,0
14872,75196,12753545,12753545,0,0,2000,1,1,0.7,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14873,75196,16752480,4869422,4869422,0,0,2,1,1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14874,75195,16372925,4021098,0,0,2100,0.1,1,0.1,0,0,0,0,0,0.6,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14875,75195,11113121,11113121,0,0,2000,1,1,0.7,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14876,75195,16756335,5066800,5066800,0,0,2,1,1,0,0,0,0,0,1,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14877,75194,16308678,4415342,0,0,2100,0.1,1,0.1,0,0,0,0,0,0.6,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14878,75194,11114661,11114661,0,0,2000,1,1,0.7,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14879,75194,16758906,5132849,5132849,0,0,2,0.7,1,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14880,75193,16048854,5073014,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14881,75193,11248558,11248558,0,0,2000,1,1,0.7,0,0,0,0,0,5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14882,75193,16764046,5330484,5330484,0,0,2,0.7,1,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14883,75192,14547711,6190723,0,0,2100,0.1,1,0.1,0,0,0,0,0,5,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14884,75192,11384251,11384251,0,0,2000,1,1,0.7,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14885,75192,16771757,5659705,5659705,0,0,2,0.7,1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14886,75191,16115142,4020585,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,0.2,-0.2,0,-0.2,0.2,0,10,0,1,1,1,20,20,14,10
14887,75191,13476995,13542532,0,0,2000,1,1,0.62,32,0,0,0,0,3.6,0,0,0,0.8,0.8,0.8,-0.8,10,1,1,1,1,40,80,8,32
14888,75191,14585951,5198643,5198643,0,0,2,1,1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14889,75190,16572601,3494499,0,0,2100,0.1,1,0.1,0,0,0,0,0,3,0.9,0,0,0,0,0,0,10,0,1,1,1,0,0,0,0
14890,75190,14065782,14065782,0,0,2000,1,1,0.6,40,0,1,0,0,3,0,0,0,1,1,1,-1,10,1,1,1,1,50,100,10,40
14891,75190,14121548,5132593,5132593,0,0,2,1,1,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14892,75189,14397569,2705497,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.7,0,0,0,0,0,0,10,0,1,1,1,0,0,0,0
14893,75189,14397569,14397569,0,0,2000,1,1,0.6,40,0,1,0,0,3,0,0,0,1,1,1,-1,10,1,1,1,1,50,100,10,40
14894,75189,12871492,5000751,5000751,0,0,2,1,1,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14895,75188,13626879,2179411,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14896,75188,10913642,10913642,0,0,2000,1,1,0.6,40,0,1,0,0,1,0,0,0,1,1,1,-1,10,1,1,1,1,50,100,10,40
14897,75188,4555447,4869166,4869166,0,0,2,1,1,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,1,1,5,3,3,3
14898,75187,13626879,9015,0,0,2100,0.1,1,0.1,0,0,0,0,0,1,0.9,1,-1,0,-1,1,0,10,0,1,1,1,100,100,70,50
14899,75187,19310,19310,0,0,2000,1,1,0.6,0,0,0,0,0,4,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14900,75187,4555447,4473896,4473896,0,0,2,1,1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
14901,75210,11768185,5006449,0,0,0,0.03,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14903,75210,16511449,2964023,2964023,0,0,0.15,1,2,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,75,1,5,3,3,3
14904,75209,16287030,9926261,0,0,0,0.03,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14907,75208,16287030,10189429,0,0,0,0.03,1,0.1,0,0,0,0,0,4,0.5,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14910,75207,16643526,10452854,0,0,0,0.03,1,0.1,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14913,75206,16643526,10650231,0,0,0,0.03,0.5,0.1,0,0,0,0,0,2.5,0.8,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14916,75205,16643526,10979704,0,0,0,0.03,0.5,0.1,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14919,75204,16643526,11572346,0,0,0,0.03,0.5,0.1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14921,75204,15316800,3424320,3424320,0,0,0.1,0.5,1.5,0,0,0,0,0,2,0.8,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14922,75203,16770989,5995127,0,0,0,0.03,1,0.1,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14925,75202,16767648,4551798,0,0,0,0.03,1,0.1,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14934,75199,14213356,16726,0,0,0,0.03,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14942,75204,5141638,5141638,0,0,3000,2,1,0.6,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14949,75205,7892580,7892580,0,0,3000,2,1,0.6,0,0,0,0,0,24,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14950,75205,15770169,3686717,3686717,0,0,0.1,0.5,1.5,0,0,0,0,0,3,0.8,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14951,75206,9333072,9333072,0,0,3000,2,1,0.6,0,0,0,0,0,24,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14952,75206,16028725,3883580,3883580,0,0,0.1,0.5,1.5,0,0,0,0,0,1.5,0.6,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14953,75207,10053190,10053190,0,0,3000,2,1,0.6,0,0,0,0,0,24,0.2,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14954,75207,15962431,3949115,3949115,0,0,0.125,0.6,1.5,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14955,75208,16287030,16287030,0,0,3000,2,1,0.6,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14956,75208,16287030,4080442,4080442,0,0,0.125,1,2,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14957,75199,1996410,1996410,0,0,3000,2,1,0.8,0,0,0,0,0,24,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14958,75199,4881039,1650741,1650741,0,0,0.2,0.7,2,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,75,1,5,3,3,3
14959,75209,16280886,16280886,0,0,3000,2,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14960,75209,16287030,4211513,4211513,0,0,0.125,1,2,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14961,75210,8878168,8878168,0,0,3000,2,1,0.7,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14962,75200,14213356,2385779,0,0,0,0.03,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14963,75200,10055745,10055745,0,0,3000,2,1,0.6,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14964,75200,4881039,2437941,2437941,0,0,0.2,1,2,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,75,1,5,3,3,3
14965,75201,16507291,2911093,0,0,0,0.03,1,0.1,0,0,0,0,0,3,0.7,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
14966,75201,11890228,11890228,0,0,3000,2,1,0.6,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14967,75201,14785652,2634805,2634805,0,0,0.125,1,2,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14968,75202,14787180,2831926,2831926,0,0,0.1,1,1.5,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14969,75202,11496505,11496505,0,0,3000,2,1,0.6,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14970,75203,10054469,10054469,0,0,3000,2,1,0.6,0,0,0,0,0,24,0,0,0,0,0,0,0,10,1,1,0,1,0,0,0,0
14971,75203,14788199,2963512,2963512,0,0,0.1,0.6,1.5,0,0,0,0,0,3,0.6,0,0,0,0,0,0,11,2,1,75,1,0,0,0,0
14974,75227,4351366,860981,860981,0,0,1,1,1.5,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,0,1,5,3,3,3
14977,75226,4351366,1058877,1058877,0,0,1,1,1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14980,75225,4351366,1323079,1323079,0,0,1,1,1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14983,75224,4351366,1653333,1653333,0,0,1,1,1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14986,75223,4351366,1851485,1851485,0,0,1,1,1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14989,75222,4351366,2248047,2248047,0,0,1,1,1,0,0,0,0,0,3,0.8,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14992,75221,4351366,2908554,2908554,0,0,1,1,1,0,0,0,0,0,2,0.8,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14995,75220,4351366,2049638,2049638,0,0,1,1,1,0,0,0,0,0,3,0.6,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
14998,75219,4351366,1851485,1851485,0,0,1,1,1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
15001,75218,4351366,1521232,1521232,0,0,1,1,1,0,0,0,0,0,2,0.5,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0
15004,75217,4351366,1323079,1323079,0,0,1,1,1,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,0,1,5,3,3,3
15007,75216,4351366,398112,398112,0,0,1,1,1,0,0,0,0,0,1,0.8,1,1,0,-1,-1,0,11,2,1,0,1,5,3,3,3
15008,75239,3574227,3687503,0,0,1500,0.15,1,0.4,0,0,0,0,0,1,0.9,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15009,75239,6004430,3425099,0,0,800,0.1,1,0.3,0,0,0,0,0,1,0.7,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15010,75239,4683420,3425099,3425099,0,5,1,1,0.5,0,0,0,0,0,0,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15011,75238,16729088,4081744,0,0,1500,0.15,1,0.3,0,0,0,0,0,6,0.7,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15012,75238,16729088,4017750,0,0,800,0.1,1,0.5,0,0,0,0,0,3,0.4,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15013,75238,15919564,4017750,4017750,0,5,1,1,0.5,0,0,0,0,0,2,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15014,75237,16762984,4410965,0,0,1500,0.15,1,0.2,0,0,0,0,0,4,0.95,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15015,75237,11638887,4017750,0,0,800,0.75,1,0.4,0,0,0,0,0,2,0.4,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15016,75237,11638887,4017750,4017750,0,0,1,1,0.7,0,0,0,0,0,3,0.5,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15017,75236,16753413,4871260,0,0,1000,0.1,1,0.15,0,0,0,0,0,3,0.85,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15018,75236,15919564,4017750,0,0,800,0.75,1,0.4,0,0,0,0,0,1,0.4,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15019,75236,14207139,4017750,4017750,0,0,0.85,1,0.7,0,0,0,0,0,1,0.5,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15020,75235,16753413,5134688,0,0,2000,0.15,1,0.15,0,0,0,0,0,3,0.85,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15021,75235,15919564,4017750,0,0,800,0.75,1,0.4,0,0,0,0,0,1,0.4,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15022,75235,15919564,4017750,4017750,0,0,0.75,1,0.5,0,0,0,0,0,1,0.5,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15024,75234,12575487,4017750,0,0,800,0.75,1,0.4,0,0,0,0,0,1,0.4,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15026,75233,9872043,7833748,0,0,2100,0.5,1,0.1,0,0,0,0,0,1,0.7,1,1,0,-1,1,0,14,0,1,1,1,50,80,30,20
15027,75233,12495480,4017750,0,0,800,0.75,1,0.4,0,0,0,0,0,1,0.7,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15028,75233,9872043,4017750,4017750,0,0,2,1,2,0,0,0,0,0,1,0.7,1,1,0,-1,-1,0,15,2,1,1,1,10,6,2,2
15029,75232,16756263,4609634,0,0,1500,0.1,1,0.1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15030,75232,16756263,3820371,0,0,800,0.1,1,0.3,0,0,0,0,0,2,0.2,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15031,75232,12575487,3820371,3820371,0,5,1,1,0.75,0,0,0,0,0,1,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15032,75231,16752128,4083805,0,0,1000,0.1,1,0.15,0,0,0,0,0,4,0.95,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15033,75231,16765184,3754578,0,0,800,0.1,1,0.3,0,0,0,0,0,2,0.6,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15034,75231,12575487,3754578,3754578,0,5,1,1,0.5,0,0,0,0,0,2,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15035,75230,16752128,3491669,0,0,1500,0.15,1,0.15,0,0,0,0,0,4,0.95,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15036,75230,16765184,3622992,0,0,800,0.1,1,0.3,0,0,0,0,0,2,0.3,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15037,75230,12575487,3622992,3622992,0,5,1,1,0.5,0,0,0,0,0,2,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15038,75229,16773841,3359568,0,0,1500,0.2,1,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15039,75229,8218418,3491149,0,0,800,0.1,1,0.3,0,0,0,0,0,3,0.2,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15040,75229,1526130,3491149,3491149,0,5,1,1,0.5,0,0,0,0,0,1,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,5,5
15041,75228,25282,2634298,0,0,1500,0.5,1,0.4,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,14,0,1,1,1,0,0,0,0
15042,75228,12166,2898241,0,0,800,0.2,1,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0
15043,75228,1526130,2898241,2898241,0,5,1,0.8,0.5,0,0,0,0,0,0,0.4,1,1,0,-1,-1,0,15,2,1,1,1,5,3,1,1
15044,75234,9872043,5726825,0,0,2100,0.5,1,0.1,0,0,0,0,0,1,0.7,1,1,0,-1,1,0,14,0,1,1,1,50,80,30,20
15045,75234,9872043,4017750,4017750,0,0,2,1,2,0,0,0,0,0,1,0.7,1,1,0,-1,-1,0,15,2,1,1,1,10,6,2,2
15128,75281,8426364,8426364,0,0,3000,0.08,1,0.5,0,0,1,0,0,15,0.4,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15129,75281,10668797,3885163,3885163,0,0,0.08,1,0.8,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15131,75280,16733228,16733228,0,0,3000,0.1,1,0.5,0,0,1,0,0,20,0.5,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15132,75280,16751109,7761033,4468843,0,0,0.07,1,1,0,0,0,0,0,4,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15134,75279,16744492,16744492,0,0,3000,0.08,1,0.3,0,0,1,0,0,10,0.4,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15135,75279,16742656,7566223,4077149,0,0,0.07,1,0.8,0,0,0,0,0,4,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15138,75278,16753226,7371928,3620429,0,0,0.07,0.7,0.8,0,0,0,0,0,3,0.5,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15141,75277,16758897,7242142,3555408,0,0,0.05,0.5,0.8,0,0,0,0,0,2,0.6,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15144,75276,16770753,6983081,3295063,0,0,0.05,0.5,0.8,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15146,75275,12383487,12383487,0,0,3000,0.05,1,0.5,0,0,1,0,0,10,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15147,75275,16773337,6268113,2250103,0,0,0.05,0.5,0.8,0,0,0,0,0,1,0.7,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15150,75274,16752128,7974339,3234669,0,0,0.05,0.6,0.8,0,0,0,0,0,1.5,0.65,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15152,75273,15787121,15787121,0,0,3000,0.05,1,0.5,0,0,1,0,0,20,0.4,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15155,75272,13881186,13881186,0,0,3000,0.1,1,0.5,0,0,1,0,0,20,0.4,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15156,75272,16741120,7118261,3232096,0,0,0.07,1,1,0,0,0,0,0,3,0.6,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15159,75271,13163519,3298929,3298929,0,0,0.1,1,1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15162,75270,15661567,9808,9808,0,0,0.1,0.5,1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15163,75270,15661567,14683,14683,0,0,0.05,1,0.2,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15164,75271,15661567,3039101,3039101,0,0,0.05,1,0.2,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15165,75272,16770753,13861964,13861964,0,0,0.04,1,0.15,0,0,0,0,0,1,0.6,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15166,75273,16770753,14918251,14918251,0,0,0.03,0.5,0.1,0,0,0,0,0,1,0.8,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15167,75274,16771013,13085321,13085321,0,0,0.03,0.5,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15168,75275,16773337,3787775,29081,0,0,0.03,0.5,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15169,75276,16770753,9357550,1666469,0,0,0.03,0.5,0.1,0,0,0,0,0,1,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15170,75277,16756578,12891830,6837332,0,0,0.03,0.5,0.1,0,0,0,0,0,1.5,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
15171,75278,16756578,13015182,7422777,0,0,0.03,0.5,0.1,0,0,0,0,0,3,0.9,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0
15172,75279,16762512,14847091,14847091,0,0,0.03,1,0.1,0,0,0,0,0,10,0.96,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15173,75280,16762512,13595477,13595477,0,0,0.03,1,0.1,0,0,0,0,0,10,0.6,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15174,75281,11128829,8408138,8408138,0,0,0.03,1,0.1,0,0,0,0,0,0.5,0.8,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15175,75270,30366,30366,0,0,3000,0.1,1,0.7,0,0,1,0,0,20,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15176,75271,30366,30366,0,0,3000,0.1,1,0.7,0,0,1,0,0,20,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15177,75273,16747520,8303045,3300975,0,0,0.04,0.75,0.8,0,0,0,0,0,2,0.6,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0
15178,75274,15067021,14870414,0,0,3000,0.05,1,0.5,0,0,1,0,0,15,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15179,75276,14012091,14012091,0,0,3000,0.05,1,0.5,0,0,1,0,0,10,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15180,75277,15119758,15119758,0,0,3000,0.05,1,0.5,0,0,1,0,0,10,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15181,75278,16757279,16757279,0,0,3000,0.05,1,0.5,0,0,1,0,0,10,0.4,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15182,75293,11192292,4669800,0,0,0,0.05,1,0.1,0,0,0,0,0,0.5,0.8,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15183,75293,6383477,6383477,0,0,3000,0.2,1,0.5,0,0,1,0,0,20,0.5,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15184,75293,4885455,3878469,3878469,0,0,0.1,1,1,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,11,2,1,10,2,0,0,0,0
15185,75292,16741389,9075627,0,0,0,0.05,1,0.1,0,0,0,0,0,10,0.6,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15186,75292,15891273,15369820,0,0,3000,0.2,1,0.5,0,0,1,0,0,20,0.5,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15187,75292,16744448,7754341,7754341,0,0,0.1,1,1,0,0,0,0,0,4,0.5,0,0,0,0,0,0,11,2,1,10,2,0,0,0,0
15188,75291,16748603,11966848,0,0,0,0.03,1,0.1,0,0,0,0,0,10,0.96,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15189,75291,16748800,16748800,0,0,3000,0.2,1,0.4,0,0,1,0,0,5,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15190,75291,16744448,9599830,9596502,0,0,0.1,1,0.8,0,0,0,0,0,4,0.5,0,0,0,0,0,0,11,2,1,10,2,0,0,0,0
15191,75290,16745078,12949620,0,0,0,0.03,0.5,0.1,0,0,0,0,0,2,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15192,75290,16748800,16748800,0,0,3000,0.2,1,0.4,0,0,1,0,0,5,0.3,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15193,75290,16743936,9599830,9071168,0,0,0.08,0.7,0.8,0,0,0,0,0,2,0.6,0,0,0,0,0,0,11,2,1,10,2,0,0,0,0
15194,75289,16749885,7117519,0,0,0,0.03,0.5,0.1,0,0,0,0,0,1.5,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15195,75289,14074017,14074017,0,0,3000,0.2,1,0.4,0,0,1,0,0,10,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15196,75289,15637076,7238281,7238281,0,0,0.07,0.5,0.8,0,0,0,0,0,2,0.6,0,0,0,0,0,0,11,2,1,10,2,0,0,0,0
15197,75288,15901014,6337517,0,0,0,0.03,0.5,0.1,0,0,0,0,0,3,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15198,75288,12383487,12383487,0,0,3000,0.2,1,0.4,0,0,1,0,0,10,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
15199,75288,15901014,6980509,6980509,0,0,0.07,0.5,0.8,0,0,0,0,0,2,0.7,0,0,0,0,0,0,11,2,1,10,2,0,0,0,0
15200,75287,15773283,4572415,0,0,0,0.03,0.5,0.1,0,0,0,0,0,3,0.9,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0
15201,75287,12383487,12383487,0,0,3000,0.2,1,0.4,0,0,1,0,0,10,0,0,0,0,0,0,0,10,1,1,1,1,0,0,0,0
