ID,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2]
338228,4230.343,5892.655,4780.464,0,0,0
338229,4209.4697,5940.23,4822.795,0,0,0
338230,4247.269,6089.1606,4779.301,0,0,0
338231,4241.1626,6086.154,4778.692,0,0,0
338232,4235.905,6073.791,4780.979,0,0,0
338233,4249.04,6072.4473,4781.977,0,0,0
338234,4242.9204,6079.2935,4780.257,0,0,0
338235,4254.1865,6080.6816,4782.4126,0,0,0
338236,4230.6313,6084.8535,4777.4434,0,0,0
338237,4247.759,6081.85,4780.6016,0,0,0
338238,4247.2876,6099.377,4776.9463,0,0,0
338239,4241.6084,6066.6157,4782.069,0,0,0
338240,4276.061,5991.4253,4798.0957,0,0,0
338241,4290.114,5971.001,4795.031,0,0,0
338242,4300.843,5983.4575,4795.1494,0,0,0
338243,4319.499,5972.462,4795.217,0,0,0
338244,4339.1396,5971.106,4797.5464,0,0,0
338245,4344.5347,5981.2275,4798.9517,0,0,0
338246,4353.318,5965.7354,4799.079,0,0,0
338247,4320.2803,5986.7456,4794.911,0,0,0
338248,4308.04,5960.532,4795.0864,0,0,0
338249,4314.2354,5945.7534,4787.459,0,0,0
338250,4264.0767,5981.9844,4805.7563,0,0,0
338251,4246.1094,6076.2856,4781.1006,0,0,314.1719
338252,4257.146,6064.9253,4783.558,0,0,307.29922
338253,4270.8447,6043.815,4789.1387,0,0,302.43585
338254,4279.6416,6029.527,4793.4126,0,0,296.36185
338255,4289.1895,6006.798,4795.038,0,0,301.33435
338256,4304.674,5988.4116,4795.401,0,0,302.14264
338262,4418.202,5811.5034,4780.4526,0,0,0
338263,4424.2354,5819.7095,4780.459,0,0,0
338264,4429.8003,5807.04,4780.4634,0,0,0
338265,4432.1226,5821.299,4780.556,0,0,0
338266,4410.529,5816.132,4780.4595,0,0,0
338267,4430.549,5799.838,4780.4634,0,0,0
338268,4419.112,5825.1597,4780.6816,0,0,0
338269,4405.7725,5809.838,4780.527,0,0,0
338270,4395.922,5821.137,4780.532,0,0,0
338271,4439.0703,5801.0225,4780.462,0,0,0
338272,4408.8774,5821.3223,4780.4883,0,0,133.20753
338273,4389.093,5842.3853,4780.5415,0,0,127.35492
338274,4368.7197,5873.932,4780.421,0,0,120.12814
338275,4357.6753,5896.522,4780.432,0,0,117.31133
338276,4350.4116,5909.386,4780.4243,0,0,119.45081
338277,4240.193,5893.0894,4780.437,0,0,0
338278,4230.186,5923.683,4780.5596,0,0,0
338279,4269.776,5898.922,4780.451,0,0,0
338280,4294.6743,5924.5806,4780.451,0,0,0
338281,4328.5176,5902.153,4780.457,0,0,0
338282,4361.2397,5928.8423,4780.3525,0,0,0
338283,4364.493,5865.2666,4780.426,0,0,0
338284,4209.7646,5906.819,4780.465,0,0,0
338285,4312.096,5916.288,4780.4673,0,0,0
338286,4256.8257,5917.233,4780.455,0,0,0
338287,4298.9897,5904.9756,4780.4526,0,0,0
338288,4193.327,5894.952,4780.793,0,0,0
338289,4366.9575,5900.3125,4780.4155,0,0,0
338290,4366.7397,5889.393,4780.4272,0,0,0
338291,4309.4556,5897.8594,4780.451,0,0,0
338305,3181.5374,5869.338,4894.078,0,0,49.4793
338306,3207.711,5895.4316,4891.7764,0,0,225.43079
338307,4381.337,5892.9854,4780.422,0,0,184.70413
338340,3205.5034,5893.03,4892.138,0,0,233.12076
338341,3199.4202,5885.152,4892.991,0,0,223.795
338342,3190.5356,5878.6787,4893.955,0,0,161.59204
338343,4185.3525,5877.6787,4836.093,0,0,178.39911
338344,4377.4663,5897.422,4780.4214,0,0,0
338345,4372.4453,5895.059,4780.4214,0,0,0
338346,4377.3457,5890.7554,4780.4204,0,0,0
338347,4365.0615,5892.7344,4780.424,0,0,170.14644
338348,4345.7656,5896.086,4780.4673,0,0,154.5704
338349,4324.836,5911.8604,4780.1353,0,0,137.96223
338350,4313.358,5925.3047,4780.451,0,0,113.90053
338351,4308.138,5949.54,4790.7134,0,0,94.98124
338352,4310.2188,5961.3213,4795.0923,0,0,94.35098
338353,4305.7095,5981.461,4795.1553,0,0,113.85106
338354,4289.3145,6008.6035,4795.001,0,0,121.75408
338355,4273.018,6034.2812,4791.7974,0,0,124.48318
338356,4261.6963,6048.8135,4787.054,0,0,114.60538
338357,4256.1772,6071.0557,4783.0977,0,0,114.89491
338358,4237.7803,6100.348,4774.9663,0,0,123.96798
338359,4223.1675,6120.0537,4774.3384,0,0,126.55904
338385,-2078.5747,8223.444,4180.8574,0,0,305.35947
338386,-2077.9358,8222.544,4228.875,0,0,284.10492
338387,-2072.5557,8199.49,4296.4087,0,0,296.9739
338388,-2042.6041,8153.1235,4302.639,0,0,307.55487
338393,-2015.8802,8140.318,4242.5747,0,0,199.34468
338394,-2021.0625,8138.4985,4272.0425,0,0,190.91928
338395,-2028.8264,8137.8203,4296.534,0,0,305.19727
338396,-2007.2413,8118.904,4301.2134,0,0,316.12393
338397,-1992.1702,8102.5747,4301.023,0,0,312.70587
338398,-2005.4149,8117.2095,4297.4985,0,0,141.7239
338399,-2016.9185,8127.126,4300.299,0,0,309.20206
338400,-2001.243,8093.9185,4298.4956,0,0,118.28494
338401,-4215.991,6278.1475,18.046862,0,0,281.32547
338402,-4215.8525,6277.455,18.300535,0,0,281.32547
338403,-4219.5347,6291.259,16.401379,0,0,0
338404,-4217.8003,6295.0176,16.18781,0,0,187.2358
338405,-4220.5347,6294.6704,16.275173,0,0,187.83563
338406,-4215.7485,6281.224,17.490534,0,0,0
338452,4184.682,5872.8794,4836.093,0,0,0
338453,4178.4004,5878.191,4836.093,0,0,0
338454,4185.7144,5883.385,4836.093,0,0,0
338455,4187.3394,5878.0625,4836.093,0,0,0
338456,4161.954,5877.1006,4836.093,0,0,98.69078
338457,4158.0312,5902.764,4836.093,0,0,80.26801
338458,4171.4395,5932.4062,4831.064,0,0,41.345257
338459,4207.2993,5946.116,4822.4194,0,0,31.084297
338460,4220.4243,5961.9375,4818.0376,0,0,66.702385
338461,4225.8735,5989.25,4815.0327,0,0,83.747826
338462,4226.0513,6013.299,4815.1924,0,0,109.13381
338463,4206.4375,6045.271,4815.2354,0,0,130.23447
338464,4187.2163,6059.1978,4830.386,0,0,144.0747
338465,4232.23,5757.4707,4962.353,0,0,0
338466,4230.0757,5766.2803,4960.5103,0,0,79.8795
338467,4234.758,5792.511,4963.9946,0,0,62.095276
338468,4257.771,5818.577,4943.383,0,0,53.616478
338469,4274.652,5846.655,4911.219,0,0,85.43947
338470,4264.107,5898.01,4857.504,0,0,139.07341
338471,4198.0347,5913.085,4845.6294,0,0,174.15677
338472,4124.262,5912.3213,4857.504,0,0,200.73547
338473,4026.3994,5848.108,4900.0337,0,0,141.47305
338485,-6085.5454,533.408,5933.1367,0,0,203.64075
338486,-6093.547,424.44098,5798.411,0,0,197.49959
338487,-6194.533,499.04514,5798.411,0,0,123.214
338488,-6222.113,620.80554,5745.411,0,0,129.65866
338489,-6310.9844,639.5174,5722.466,0,0,200.26495
338490,-6376.776,563.7014,5727.341,0,0,261.19614
338491,-6339.9185,452.6979,5727.341,0,0,309.27893
338492,-6277.759,442.6354,5727.341,0,0,23.487427
338493,-6272.116,482.16147,5753.069,0,0,75.051674
338494,-6242.5347,574.56946,5729.2075,0,0,343.2566
338495,-6059.125,418.08508,5964.2505,0,0,319.52933
338496,4225.4756,5766.2476,4960.5103,0,0,103.86029
338497,4222.528,5796.8706,4963.9946,0,0,80.58119
338498,4235.093,5824.222,4943.383,0,0,43.684704
338499,4274.652,5846.655,4890.5493,0,0,53.404087
338500,4280.846,5885.8384,4857.504,0,0,33.643078
338501,4336.238,5887.639,4857.504,0,0,7.7730036
338502,4425.6426,5905.6035,4857.504,0,0,7.2410345
338503,4446.021,5901.588,4852.135,0,0,188.19492
338504,4226.1973,5757.107,4962.353,0,0,0
338505,4225.4756,5766.2476,4960.5103,0,0,48.871838
338506,4241.9585,5785.1235,4973.7183,0,0,70.4478
338507,4242.9272,5815.387,4943.383,0,0,87.85803
338508,4245.041,5867.54,4890.5493,0,0,61.709534
338509,4280.846,5885.8384,4857.504,0,0,56.414642
338510,4290.0923,5935.3853,4857.504,0,0,93.70418
338511,4275.548,5967.678,4857.504,0,0,125.62098
338512,4230.9897,6017.875,4852.135,0,0,338.80933
338513,4225.4756,5766.2476,4960.5103,0,0,79.33359
338514,4230.3804,5792.289,4973.7183,0,0,70.447815
338515,4242.9272,5815.387,4943.383,0,0,86.56529
338516,4235.751,5881.771,4867.002,0,0,61.381012
338517,4276.4297,5876.7866,4857.504,0,0,325.15347
338518,4306.4463,5832.5513,4857.504,0,0,286.29477
338519,4301.7676,5790.1084,4857.504,0,0,277.92816
338520,4323.343,5711.223,4852.135,0,0,107.26248
338524,4295.0737,6075.7134,4783.5386,0,0,0
338525,-5925.3716,597.7743,5717.433,0,0,0
338527,-5928.943,654.69794,5666.232,0,0,0
338529,-5931.328,564.61633,5699.756,0,0,0
338532,-5867.7915,517.6268,5676.2886,0,0,0
338535,-5890.6704,476.83334,5658.9844,0,0,0
338536,-5977.1704,529.7448,5699.756,0,0,0
338537,-5985.1475,651.00696,5662.8345,0,0,0
338538,-5708.028,422,5686.429,0,0,0
338539,-5771.3696,354.9375,5699.7563,0,0,0
338540,-5854.283,357.5434,5699.7563,0,0,0
338541,-5728.7134,477.5625,5644.1157,0,0,0
338542,-5839.6006,426.43402,5699.7563,0,0,0
338543,-5686.057,312.84723,5699.7563,0,0,0
338547,-5719.674,245.86285,5699.7563,0,0,0
338548,-5601.7812,377.27258,5732.467,0,0,0
338550,-5646.8735,421.96527,5770.5186,0,0,0
338552,-5645.6685,498.55035,5796.8896,0,0,0
338555,-5925.4634,311.4375,5699.7563,0,0,0
338557,-5444.3423,645.40625,5699.7563,0,0,0
338558,-5454.354,558.25696,5663.5923,0,0,0
338559,-5472.3213,499.67883,5727.8696,0,0,0
338560,-5526.1665,593.4792,5803.9116,0,0,0
338563,-5397.3022,721.28644,5566.537,0,0,0
338564,-5359.6997,703.0052,5699.7563,0,0,0
338565,-5391.3384,581.15625,5744.295,0,0,0
338566,-5432.241,877.5972,5816.298,0,0,0
338568,-5492.6406,666.8403,5649.6255,0,0,0
338569,-5593.3784,870.49133,5615.3774,0,0,0
338570,-5438.7812,769.066,5800.9507,0,0,0
338571,-5574.7812,798.9393,5662.045,0,0,0
338572,-5729.6006,868.1927,5699.7563,0,0,0
338573,-5789.663,882.0139,5699.7563,0,0,0
338574,-5889.759,836.31946,5752.774,0,0,0
338575,-5898.1978,955.309,5699.7563,0,0,0
338577,-6002.116,885.9427,5773.5728,0,0,0
338578,-6031.3525,912.533,5699.7563,0,0,0
338579,-6096.7812,855.2222,5649.6675,0,0,0
338581,-6188.405,830.40454,5724.8325,0,0,0
338582,-6202.012,764.0625,5699.7563,0,0,0
338583,-6261.186,693.9323,5830.117,0,0,0
338584,-6337.528,619.2899,5699.7563,0,0,0
338586,-6377.21,512.93054,5699.7563,0,0,0
338587,-6173.7188,560.09894,5699.7563,0,0,0
338589,-6089.875,593.94794,5699.7563,0,0,0
338590,-6062.059,510.7795,5732.7314,0,0,0
338592,-5827.1997,576.5781,5742.0864,0,0,0
338594,-6137.191,264.6684,5842.88,0,0,0
338595,-6128.132,238.75174,5699.7563,0,0,0
338597,-6039.616,152.00348,5706.8433,0,0,0
338598,-5995.2207,153.76042,5699.7563,0,0,0
338599,-6146.6406,128.53299,5699.7563,0,0,0
338601,-5841.182,133.70312,5699.7563,0,0,0
338602,-5531.4478,91.25868,5699.7563,0,0,0
338603,-5619.5034,139.73438,5699.7563,0,0,0
338604,-5514.7466,163.46007,5699.7563,0,0,0
338605,-5477.4897,84.28299,5699.7563,0,0,0
338606,-5447.186,250.64062,5699.7563,0,0,0
338607,-6283.132,232.86285,5784.845,0,0,0
338608,-6511.3784,196.01389,5699.7563,0,0,0
338609,-6414.4116,370.39062,5699.7563,0,0,0
338610,-6358.7275,358.24652,5699.7563,0,0,0
338612,-6521.6685,317.7014,5699.7563,0,0,0
338613,-6644.972,363.6962,5729.569,0,0,0
338615,-6707.257,207.76042,5678.6055,0,0,0
338616,-6793.066,113.09722,5725.697,0,0,0
338619,-6634.613,513.2049,5699.7563,0,0,0
338620,-6819.693,545.8316,5729.498,0,0,0
338621,-6513.7676,726.1406,5699.7563,0,0,0
338622,-6803.021,909.03125,5749.1294,0,0,0
338623,-6786.1006,771.8524,5699.7563,0,0,0
338624,-6596.299,821.2483,5699.7563,0,0,0
338625,-6654.4844,695.0434,5691.0645,0,0,0
338627,-6851.8975,655.9531,5699.7563,0,0,0
338628,-6674.597,979.4393,5699.7563,0,0,0
338629,-6615.5454,1036.5834,5699.7563,0,0,0
338631,-6826.106,1197.6007,5699.7563,0,0,0
338632,-6769.3853,1151.4827,5774.228,0,0,0
338633,-6728.729,1144.3942,5699.7563,0,0,0
338634,-6778.533,1258.8195,5788.128,0,0,0
338635,-6786.9775,1375.7118,5739.2495,0,0,0
338636,-6878.1616,1420.7361,5699.7563,0,0,0
338637,-6742.3315,1445.474,5699.7563,0,0,0
338638,-6590.6494,1377.8923,5738.128,0,0,0
338639,-6659.703,1308.1649,5699.7563,0,0,0
338640,-6527.8647,1320.5695,5699.7563,0,0,0
338641,-6344.3228,1448.382,5699.7563,0,0,0
338642,-6085.356,1281.0104,5699.7563,0,0,0
338643,-6015.693,1175.0052,5699.7563,0,0,0
338644,-5999.566,1413.6615,5699.7563,0,0,0
338645,-6022.4897,1226.0955,5699.7563,0,0,0
338647,-6050.9204,1121.9548,5699.7563,0,0,0
338648,-5820.8315,1062.4305,5699.7563,0,0,0
338649,-5657.125,1055.4653,5699.7563,0,0,0
338650,-5623.632,1179.9254,5663.3643,0,0,0
338651,-5511.068,1232.3785,5699.7563,0,0,0
338652,-5532.2866,1262.7327,5738.251,0,0,0
338653,-5537.3037,1214.1632,5853.37,0,0,0
338654,-5469.3784,1181.7743,5708.167,0,0,0
338655,-5897.7188,1288.3317,5699.7563,0,0,0
338657,-5732.6875,1238.033,5769.683,0,0,0
338658,-5739.328,1202.9723,5699.7563,0,0,0
338689,4270.6885,6060.7446,4785.26,0,0,0
338690,4265.612,6048.908,4787.318,0,0,0
338691,4251.693,6046.0425,4786.4473,0,0,0
338692,4307.634,6004.4775,4792.8223,0,0,0
338693,4299.4116,5992.8525,4795.393,0,0,0
338694,4285.723,5995.3794,4795.473,0,0,0
338695,-6032.6284,449.2587,6011.3193,0,0,346.21414
338696,-5926.521,423.22397,5908.0176,0,0,277.91122
338697,-6016.9062,336.06772,5876.5938,0,0,203.6255
338698,-6141.5645,329.15973,5823.5938,0,0,210.06926
338699,-6174.8125,244.64583,5800.6484,0,0,280.67828
338700,-6111.014,167.14062,5805.5234,0,0,341.60782
338701,-5995.4185,184.99654,5805.5234,0,0,29.691854
338702,-5975.146,244.61285,5805.5234,0,0,103.89927
338703,-6013.1772,256.7604,5831.252,0,0,155.4639
338704,-6099.3735,301.3212,5807.3906,0,0,63.667973
338705,-5914.5176,456.10245,6042.4336,0,0,39.94098
338706,-5895.514,383.28647,6029.9146,0,0,23.130476
338707,-5795.0415,426.20486,5926.612,0,0,314.82336
338708,-5814.955,302.22916,5895.188,0,0,240.54324
338709,-5910.4688,221.82812,5842.188,0,0,246.98584
338710,-5886.29,134.28993,5819.2427,0,0,317.596
338711,-5788.7256,110.64584,5824.1177,0,0,18.524456
338712,-5707.0312,194.35417,5824.1177,0,0,66.61016
338713,-5726.6353,254.19792,5824.1177,0,0,140.81856
338714,-5764.335,241.05904,5849.846,0,0,192.38326
338715,-5860.0156,224.9132,5825.985,0,0,100.58484
338716,-5805.193,459.7014,6061.028,0,0,76.85794
338717,-6108.1006,614.92017,6004.358,0,0,143.41824
338718,-6282.5054,585.691,5869.6313,0,0,149.14407
338719,-6267.905,710.3941,5869.6313,0,0,62.99067
338720,-6175.915,794.80206,5816.6313,0,0,69.43635
338721,-6203.8145,881.23267,5793.686,0,0,140.04149
338722,-6302.288,900.6858,5798.561,0,0,200.97314
338723,-6380.335,813.5677,5798.561,0,0,249.05655
338724,-6358.193,754.61804,5798.561,0,0,323.26413
338725,-6321.0884,769.34894,5824.289,0,0,14.827444
338726,-6226.1895,789.5625,5800.428,0,0,340.6571
338727,-6103.7207,693.04517,6035.471,0,0,259.30676
338728,-6036.337,864.9427,6004.358,0,0,113.25714
338729,-6201.816,927.2969,5869.6313,0,0,118.98364
338730,-6126.538,1027.7795,5869.6313,0,0,32.82942
338731,-6004.5903,1054.5435,5816.6313,0,0,39.27453
338732,-5985.288,1143.2865,5793.686,0,0,109.88093
338733,-6060.6562,1209.5851,5798.561,0,0,170.81154
338734,-6171.9097,1173.474,5798.561,0,0,218.89563
338735,-6182.382,1111.3802,5798.561,0,0,293.10516
338736,-6142.8994,1105.4774,5824.289,0,0,344.66718
338737,-6050.691,1075.2726,5800.428,0,0,310.49615
338738,-5993.2954,930.2899,6035.471,0,0,229.14566
338744,4190.5825,5876.501,4836.4443,0,0,176.12573
338745,4312.903,6080.893,4785.9365,0,0,179.72598
338746,4384.96,5893.788,4780.421,0,0,193.10738
338749,2542.342,5930.443,4790.4004,0,0,0
338759,2404.3958,6242.8457,4857.9688,0,0,0
338764,2335.8525,6438.632,4860.785,0,0,0
338765,2036.8594,6381.019,4887.965,0,0,0
338766,2259.4167,6011.846,4853.539,0,0,0
338767,3203.683,6096.0537,4804.951,0,0,0
338768,3203.683,6096.0537,4803.315,0,0,0
338770,2968.039,7021.059,4871.8477,0,0,0
338771,3060.3186,6861.6553,4871.493,0,0,0
338837,-6053.9204,663.0139,5716.5176,0,0,315.4576
338838,-6059.108,701.1528,5716.5176,0,0,315.4576
338839,-6151.809,668.94794,5768.33,0,0,315.4576
338840,-6091.0312,679.4549,5700.0884,0,0,315.4576
338841,-6081.4204,643.559,5680.0913,0,0,315.4576
338842,-6194.868,589.3802,5626.572,0,0,315.4576
338843,-6214.3057,567.9184,5712.439,0,0,315.4576
338844,-6204.366,528.3594,5768.33,0,0,315.4576
338845,-6269.5156,564.5903,5660.232,0,0,315.4576
338846,-6252.028,599.8108,5768.33,0,0,315.4576
338848,-6273.8267,613.7205,5768.33,0,0,315.4576
338849,-6194.455,705.73956,5768.33,0,0,315.4576
338850,-6157.578,348.14062,5649.034,0,0,315.4576
338851,-6249.762,344.77084,5768.3306,0,0,315.4576
338852,-6307.0312,404.7882,5796.55,0,0,315.4576
338853,-6133.3457,402.25174,5768.3306,0,0,315.4576
338854,-6248.243,443.592,5768.3306,0,0,315.4576
338855,-6218.483,254.9323,5719.2695,0,0,315.4576
338856,-6176.3003,197.61632,5768.3306,0,0,315.4576
338859,-6289.4253,230.7691,5713.201,0,0,315.4576
338860,-6113.2275,241.73611,5768.3306,0,0,315.4576
338861,-5998.146,296.76215,5768.3306,0,0,315.4576
338862,-6114.0156,305.217,5697.5386,0,0,315.4576
338863,-6076.0645,248.52779,5802.323,0,0,315.4576
338864,-6059.434,358.95834,5645.731,0,0,315.4576
338865,-6341.3975,383.9705,5745.473,0,0,315.4576
338867,-6390.1006,421.8559,5768.3306,0,0,315.4576
338868,-6297.396,465.37848,5768.3306,0,0,315.4576
338869,-5812.936,322.408,5742.366,0,0,315.4576
338870,-5881.2017,267.31772,5790.987,0,0,315.4576
338873,-5781.335,435.3507,5720.9155,0,0,315.4576
338874,-5845.363,457.90103,5768.3306,0,0,315.4576
338876,-5712.205,304.08853,5678.8345,0,0,315.4576
338877,-5820.224,239.4375,5768.3306,0,0,315.4576
338878,-5641.4443,479.41147,5750.6562,0,0,315.4576
338879,-5856.241,430.4132,5732.039,0,0,315.4576
338880,-5832.3228,371.56598,5663.5186,0,0,315.4576
338881,-5761.276,587.3733,5768.3306,0,0,315.4576
338883,-5798.2065,523.3351,5668.2954,0,0,315.4576
338884,-5859.9775,681.2882,5768.3306,0,0,315.4576
338885,-5893.0884,733.2674,5768.3306,0,0,315.4576
338886,-5996.4844,770.91144,5768.3306,0,0,315.4576
338887,-5919.033,861.63715,5768.3306,0,0,315.4576
338888,-5975.731,872.0226,5728.5737,0,0,315.4576
338890,-6043.9395,924.55035,5749.346,0,0,315.4576
338891,-6130.776,929.5972,5768.3306,0,0,315.4576
338892,-5956.4097,947.1632,5645.569,0,0,315.4576
338893,-6213.4844,976.17706,5768.3306,0,0,315.4576
338894,-6269.7207,938.4375,5768.3306,0,0,315.4576
338895,-6361.087,929.9601,5768.3306,0,0,315.4576
338898,-6570.743,882.33856,5753.724,0,0,315.4576
338899,-6392.6216,773.21875,5768.3306,0,0,315.4576
338900,-6348.3457,747.08856,5868.0996,0,0,315.4576
338901,-6309.1216,738.5347,5768.3306,0,0,315.4576
338902,-6347.632,659.7465,5768.3306,0,0,315.4576
338903,-6362.818,585.5972,5664.059,0,0,315.4576
338904,-6134.087,541.9028,5687.5347,0,0,315.4576
338905,-6496.4204,544.92706,5822.782,0,0,315.4576
338906,-6573.811,537.0382,5812.676,0,0,315.4576
338908,-6622.283,483.69272,5734.72,0,0,315.4576
338910,-6550.422,358.40625,5779.3667,0,0,315.4576
338912,-6550.8003,470.14236,5768.3306,0,0,315.4576
338913,-6454.703,236.06076,5768.3306,0,0,315.4576
338914,-6263.7173,-11.449653,5792.3867,0,0,315.4576
338915,-6292.4756,84.864586,5768.3306,0,0,315.4576
338917,-6230.151,-54.270832,5768.3306,0,0,315.4576
338918,-6091.863,43.041668,5768.3306,0,0,315.4576
338919,-6700.139,616.7344,5768.3306,0,0,315.4576
338921,-6618.413,668.6094,5722.026,0,0,315.4576
338922,-6666.0693,759.1268,5800.1313,0,0,315.4576
338923,-6763.8457,719.84204,5768.3306,0,0,315.4576
338924,-6810.6426,844.5208,5749.4272,0,0,315.4576
338925,-6866.264,963.7917,5768.3306,0,0,315.4576
338927,-7020.033,896.33856,5768.3306,0,0,315.4576
338929,-6958.7554,1028.0695,5768.3306,0,0,315.4576
338930,-6760.7173,1127.7396,5744.8315,0,0,315.4576
338931,-6754.009,1063.0834,5768.3306,0,0,315.4576
338932,-6863.0347,1216.1598,5807.323,0,0,315.4576
338933,-6518.5176,1130.0885,5768.3306,0,0,315.4576
338934,-6596.3906,1463.3317,5753.397,0,0,315.4576
338935,-6680.5522,1353.6892,5768.3306,0,0,315.4576
338936,-6510.6284,1255.7622,5743.3687,0,0,315.4576
338937,-6640.625,1206.6267,5768.3306,0,0,315.4576
338938,-6741.905,1265.493,5727.9497,0,0,315.4576
338939,-6808.7446,1317.2379,5701.4443,0,0,315.4576
338940,-6455.4707,1423.4323,5716.818,0,0,165.30426
338941,-6373.3022,1422.7379,5768.3306,0,0,315.4576
338942,-5929.9585,1460.7344,5663.481,0,0,315.4576
338943,-6410.4287,1685.1945,5687.586,0,0,315.4576
338946,-6333.5815,1695.4601,5768.3306,0,0,315.4576
338947,-5958.578,1339.2223,5768.3306,0,0,315.4576
338948,-6291.014,1880.7466,5731.7407,0,0,315.4576
338949,-6097.8975,1303.2048,5786.5947,0,0,315.4576
338950,-6048.7466,1473.2274,5798.9614,0,0,315.4576
338951,-6214.278,1647.2778,5780.9224,0,0,315.4576
338953,-5891.1426,1525.9948,5768.3306,0,0,315.4576
338954,-5823.9688,1225.0555,5768.3306,0,0,315.4576
338955,-5848.672,1100.6372,5768.3306,0,0,315.4576
338956,-5669.776,1259.4236,5768.3306,0,0,315.4576
338958,-5951.684,1115.5642,5768.3306,0,0,315.4576
338960,-5788.752,883.71875,5674.105,0,0,315.4576
338961,-5676.96,763.92535,5768.3306,0,0,315.4576
338963,-5448.7676,787.5643,5589.965,0,0,315.4576
338965,-5480.2446,792.98785,5768.3306,0,0,315.4576
338966,-5454.549,722.25696,5627.6665,0,0,315.4576
338968,-5739.665,1058.6302,5768.3306,0,0,315.4576
338969,-5602.757,947.0469,5674.5225,0,0,315.4576
338970,-5632.0835,926.71875,5629.483,0,0,315.4576
338976,2688.3525,6555.475,4813.805,0,0,0
338979,-5677.25,975.1528,5569.8174,0,0,0
338980,-5458.58,1062.0052,5560.421,0,0,0
338983,-5301.4478,1026.7067,5699.7563,0,0,0
338984,-5378.7812,894.38367,5619.306,0,0,0
338987,-5799.0693,504.4271,6004.358,0,0,18.39261
338988,-5631.2603,560.2257,5902.218,0,0,338.02173
338989,-5626.455,434.7604,5869.6313,0,0,251.86496
338990,-5704.3193,337.1632,5816.6313,0,0,258.31287
338991,-5663.4165,256.07812,5793.686,0,0,328.92062
338992,-5563.1113,252.05035,5798.561,0,0,29.847944
338993,-5499.441,350.17014,5798.561,0,0,77.934105
338994,-5530.4185,404.99307,5798.561,0,0,152.14001
338995,-5564.8022,384.71875,5824.289,0,0,203.70287
338996,-5655.4497,350.1007,5800.428,0,0,169.53519
338997,-5791.347,426.5625,6035.471,0,0,88.18378
338998,-5834.8037,627.7483,6087.1475,0,0,0
338999,-5800.3804,731.691,6027.055,0,0,0
339000,-5728.436,619.1233,6007.2095,0,0,0
339001,-5876.078,576.3976,6026.6978,0,0,0
339002,-5712.9307,713.9792,6106.656,0,0,0
339003,-5770.6113,825.61456,6007.2095,0,0,0
339004,-5910.729,752.6458,6007.2095,0,0,0
339005,-5866.25,800.5833,6007.2095,0,0,0
339006,-5943.2847,653.2448,6019.334,0,0,0
339007,-6011.559,759.5972,6007.2095,0,0,0
339008,-6072.257,611.36804,6023.7886,0,0,0
339009,-5970.0503,541.1007,6051.952,0,0,0
339010,-5792.472,548.2518,6007.2095,0,0,0
339011,-5662.4985,811.5625,6083.5137,0,0,0
339012,-5607.405,913.7639,6007.2095,0,0,0
339013,-5728.9946,898.80554,6046.0493,0,0,0
339014,-5609.6772,597.48785,6007.2095,0,0,0
339015,-5782.526,-197.94444,6007.2095,0,0,0
339016,-5972.9775,-257.25174,5971.518,0,0,0
339017,-6217.2812,-294.4132,6007.2095,0,0,0
339018,-6509.811,-206.44098,5923.1807,0,0,0
339019,-6530.526,-178.50868,6007.2095,0,0,0
339020,-6778.924,-22.255209,6058.6753,0,0,0
339021,-6877.9897,284.17188,6007.2095,0,0,0
339022,-6858.3213,614.033,6007.2095,0,0,0
339023,-6849.6963,686.6198,6055.6904,0,0,0
339024,-6727.1006,973.9618,5985.042,0,0,0
339025,-6745.6406,1176.6389,6007.2095,0,0,0
339026,-6134.229,1489.0156,6007.2095,0,0,0
339027,-6012.0054,1486.2778,6007.2095,0,0,0
339028,-5795.983,1231.0173,6007.2095,0,0,0
339029,3866.1355,7611.1963,4804.8276,0,0,207.7635
339030,3856.2708,7603.3906,4804.3506,0,0,234.45074
339031,3851.8447,7591.1978,4804.8384,0,0,250.04904
339032,3889.323,7627.032,4805.2017,0,0,71.91523
339033,3893.9895,7635.5415,4805.2056,0,0,45.384247
339034,3901.9426,7639.8223,4804.35,0,0,3.4370644
339035,3910.2249,7636.5166,4804.3574,0,0,338.2417
339082,-1779.5938,1337.6007,5448.4795,0,0,70.88367
339083,-1776.3281,1347.0226,5449.904,0,0,44.824097
339087,-1755.4827,1361.5642,5451.9917,0,0,41.85469
339088,-1714.0192,1402.8403,5450.7476,0,0,44.870247
339099,-1782.5173,1335.0435,5447.1978,0,0,0
339107,-1764.7205,1342.9115,5450.586,0,0,43.867386
339108,-1746.9896,1359.9548,5451.6577,0,0,44.474297
339109,-1729.8733,1377.125,5450.7046,0,0,44.953106
339110,-1704.5973,1402.2778,5450.7197,0,0,42.74164
339111,-1779.5938,1337.6007,5448.4795,0,0,7.8453636
339112,-1769.1736,1339.0365,5449.108,0,0,44.824097
339113,-1755.4827,1361.5642,5451.9917,0,0,49.158638
339114,-1714.0192,1402.8403,5450.7476,0,0,44.870247
339144,-1893.356,7539.1475,4255.038,0,0,239.93817
339156,-1898.6754,7511.974,4254.5107,0,0,270.4528
339157,-1923.9149,7551.803,4254.9087,0,0,303.17377
