ID,SpellID,Slot,ModifiedCraftingReagentSlotID,Field_9_0_1_35679_003,ReagentCount,ReagentReCraftCount
10128,444079,0,293,0,1,0
10132,444086,0,272,0,1,0
10133,444086,1,270,0,30,0
10134,444087,0,271,0,1,0
10135,444087,1,269,0,30,0
10136,444102,0,294,0,2,0
10137,444102,1,269,0,60,0
10139,444103,0,294,0,2,0
10140,444103,1,270,0,60,0
10142,444104,0,271,0,1,0
10143,444104,1,269,0,50,0
10145,444105,0,272,0,1,1
10146,444105,1,269,0,20,10
10148,444106,0,295,0,3,2
10149,444106,1,269,0,80,32
10151,444107,0,271,0,1,1
10152,444107,1,270,0,20,10
10154,444108,0,294,0,3,2
10155,444108,1,270,0,80,40
10157,444110,0,269,0,50,25
10158,444110,1,270,0,50,25
10160,444111,0,294,0,3,2
10161,444111,1,270,0,50,25
10163,444112,0,271,0,1,1
10164,444112,1,269,0,20,10
10165,444112,2,257,0,10,5
10167,444113,0,296,0,2,1
10168,444113,1,269,0,60,30
10169,444113,2,268,0,2,1
10171,444114,0,271,0,1,1
10172,444114,1,269,0,20,10
10174,444115,0,294,0,3,1
10175,444115,1,269,0,80,40
10177,444116,0,269,0,50,25
10178,444116,1,270,0,50,25
10180,444117,0,296,0,3,2
10181,444117,1,269,0,80,40
10183,444118,0,269,0,10,5
10184,444118,1,271,0,1,1
10186,444119,0,296,0,3,2
10187,444119,1,269,0,80,40
10189,444120,0,269,0,40,20
10190,444120,1,270,0,40,20
10192,444121,0,296,0,2,1
10193,444121,1,269,0,80,40
10195,444122,0,269,0,75,0
10196,444122,1,270,0,75,0
10197,444182,0,323,0,2,0
10198,444183,0,321,0,2,0
10199,444184,0,321,0,2,0
10200,444185,0,323,0,2,0
10201,444186,0,323,0,2,0
10202,444187,0,323,0,2,0
10203,444188,0,321,0,2,0
10204,444189,0,321,0,2,0
10205,444190,0,321,0,2,0
10206,444190,1,261,0,5,0
10209,444191,0,323,0,2,0
10210,444191,1,261,0,5,0
10211,444192,0,321,0,4,0
10212,444192,1,320,0,4,0
10215,444193,0,323,0,4,0
10216,444193,1,320,0,4,0
10219,444194,0,321,0,4,0
10220,444194,1,320,0,4,0
10223,444195,0,323,0,4,0
10224,444195,1,320,0,4,0
10226,444196,0,261,0,1,0
10227,444196,1,320,0,1,0
10233,444197,0,320,0,6,1
10234,444197,1,319,0,10,5
10242,444198,0,320,0,10,1
10243,444198,1,319,0,15,7
10251,444199,0,320,0,10,1
10252,444199,1,319,0,15,7
10260,444200,0,261,0,4,2
10261,444200,1,320,0,1,0
10267,444201,0,261,0,4,2
10268,444201,1,320,0,1,0
10281,444203,0,321,0,5,0
10282,444203,1,323,0,5,0
10285,444204,0,261,0,8,4
10286,444204,1,320,0,1,0
10290,444205,0,319,0,5,2
10291,444205,1,320,0,5,2
10295,444206,0,319,0,2,1
10296,444206,1,320,0,1,0
10300,444207,0,320,0,15,7
10301,444207,1,319,0,20,10
10305,444208,0,319,0,2,1
10306,444208,1,320,0,1,0
10309,444209,0,320,0,15,7
10310,444209,1,319,0,20,10
10313,444210,0,323,0,1,0
10314,444210,1,320,0,1,0
10317,444211,0,323,0,1,0
10318,444211,1,320,0,1,0
10321,444212,0,323,0,1,0
10322,444212,1,320,0,1,0
10325,444213,0,323,0,1,0
10326,444213,1,320,0,1,0
10329,444214,0,323,0,1,0
10330,444214,1,320,0,1,0
10333,444215,0,323,0,1,0
10334,444215,1,320,0,1,0
10337,444216,0,321,0,1,0
10338,444217,0,321,0,25,12
10339,444217,1,371,0,1,1
10342,444218,0,323,0,25,12
10343,444218,1,371,0,1,1
10345,444219,0,321,0,25,12
10346,444219,1,371,0,1,1
10349,444220,0,323,0,25,12
10350,444220,1,371,0,1,1
10352,444221,0,355,0,5,0
10353,444221,1,356,0,5,0
10357,444222,0,322,0,5,0
10358,444222,1,324,0,10,0
10362,444223,0,321,0,2,0
10363,444229,0,321,0,1,0
10364,444229,1,320,0,1,0
10367,444230,0,321,0,1,0
10368,444230,1,320,0,1,0
10371,444231,0,321,0,1,0
10372,444231,1,320,0,1,0
10375,444232,0,321,0,1,0
10376,444232,1,320,0,1,0
10379,444233,0,321,0,1,0
10380,444233,1,320,0,1,0
10383,444234,0,321,0,1,0
10384,444234,1,320,0,1,0
10387,444235,0,321,0,1,0
10388,444235,1,320,0,1,0
10391,444236,0,323,0,2,0
10398,444336,0,255,0,3,3
10399,444336,1,320,0,2,0
10400,444337,0,255,0,5,5
10401,444337,1,320,0,2,0
10402,444338,0,255,0,5,5
10403,444338,1,320,0,2,0
10479,445068,0,321,0,12,5
10480,445068,1,323,0,8,3
10481,445068,2,324,0,5,2
10482,445068,3,221,0,1,1
10483,445068,4,93,0,1,1
10484,445068,5,111,0,1,1
10485,445068,6,247,0,2,2
10486,445069,0,321,0,12,5
10487,445069,1,323,0,8,3
10488,445069,2,324,0,5,2
10489,445069,3,221,0,1,1
10490,445069,4,93,0,1,1
10491,445069,5,111,0,1,1
10492,445069,6,247,0,2,2
10493,445070,0,321,0,12,5
10494,445070,1,323,0,8,3
10495,445070,2,324,0,5,2
10496,445070,3,221,0,1,1
10497,445070,4,93,0,1,1
10498,445070,5,111,0,1,1
10499,445070,6,247,0,2,2
10500,445082,0,318,0,1,1
10502,445083,0,318,0,1,1
10504,445084,0,318,0,1,1
10506,445085,0,318,0,1,1
10508,445086,0,318,0,1,1
10510,445087,0,318,0,1,1
10512,445088,0,318,0,1,1
10514,445089,0,318,0,1,1
10516,445090,0,318,0,1,1
10518,445091,0,318,0,1,1
10520,445092,0,318,0,1,1
10522,445093,0,318,0,1,1
10524,445094,0,318,0,1,1
10526,445095,0,318,0,1,1
10528,445096,0,318,0,1,1
10530,445097,0,318,0,1,1
10532,445098,0,318,0,1,1
10534,445099,0,318,0,1,1
10536,445100,0,318,0,1,1
10538,445101,0,318,0,1,1
10540,445102,0,318,0,1,1
10542,445103,0,318,0,1,1
10544,445104,0,318,0,1,1
10546,445105,0,318,0,1,1
10548,445106,0,318,0,1,1
10550,445107,0,318,0,1,1
10552,445108,0,318,0,1,1
10554,445109,0,318,0,1,1
10556,445110,0,318,0,1,1
10558,445111,0,318,0,1,1
10560,445112,0,318,0,1,1
10562,445113,0,318,0,1,1
10566,445115,0,318,0,1,1
10568,445116,0,318,0,1,1
10580,445317,0,301,0,50,1
10581,445318,0,301,0,10,1
10582,445319,0,301,0,5,1
10583,445320,0,301,0,30,1
10584,445321,0,301,0,75,1
10585,445322,0,301,0,75,1
10586,445323,0,301,0,100,50
10587,445324,0,301,0,5,2
10588,445325,0,301,0,40,1
10589,445326,0,301,0,5,1
10590,445327,0,301,0,3,1
10591,445328,0,301,0,25,1
10592,445329,0,301,0,5,1
10593,445330,0,301,0,40,1
10594,445331,0,301,0,75,1
10595,445332,0,301,0,5,1
10596,445333,0,301,0,75,1
10597,445334,0,301,0,40,1
10598,445335,0,301,0,30,1
10599,445336,0,301,0,75,1
10600,445337,0,301,0,3,1
10601,445338,0,301,0,5,1
10602,445339,0,301,0,75,1
10603,445340,0,301,0,5,1
10604,445341,0,301,0,75,1
10605,445342,0,301,0,5,1
10606,445343,0,301,0,5,1
10607,445344,0,301,0,10,1
10608,445345,0,301,0,5,1
10609,445346,0,301,0,10,1
10610,445347,0,301,0,60,1
10611,445348,0,301,0,10,1
10612,445349,0,301,0,30,1
10613,445350,0,301,0,5,1
10614,445351,0,301,0,50,1
10615,445352,0,301,0,5,1
10616,445353,0,301,0,75,1
10617,445354,0,301,0,100,1
10618,445355,0,302,0,6,3
10619,445356,0,301,0,5,1
10620,445357,0,301,0,5,1
10621,445358,0,301,0,5,1
10622,445359,0,301,0,50,1
10623,445360,0,301,0,3,1
10624,445361,0,301,0,10,10
10625,445362,0,301,0,5,1
10626,445363,0,301,0,5,1
10627,445364,0,301,0,25,1
10628,445365,0,301,0,5,1
10629,445366,0,301,0,5,1
10630,445367,0,301,0,5,1
10631,445368,0,301,0,30,1
10632,445370,0,301,0,5,1
10633,445371,0,301,0,3,1
10634,445372,0,301,0,75,38
10635,445373,0,301,0,10,1
10636,445374,0,301,0,10,1
10637,445375,0,301,0,30,1
10638,445376,0,301,0,10,1
10639,445377,0,301,0,5,1
10640,445378,0,301,0,25,1
10641,445379,0,301,0,50,1
10642,445380,0,301,0,25,1
10643,445381,0,301,0,5,1
10644,445382,0,301,0,5,1
10645,445383,0,301,0,50,1
10646,445384,0,301,0,5,1
10647,445385,0,301,0,50,1
10648,445386,0,301,0,40,1
10649,445387,0,301,0,30,1
10650,445388,0,301,0,50,1
10651,445389,0,301,0,40,1
10652,445390,0,301,0,5,1
10653,445391,0,301,0,5,1
10654,445392,0,301,0,10,1
10655,445393,0,301,0,40,1
10656,445394,0,301,0,50,1
10657,445395,0,301,0,3,1
10658,445396,0,301,0,30,1
10659,445397,0,301,0,5,1
10660,445398,0,301,0,25,1
10661,445399,0,301,0,30,1
10662,445400,0,301,0,5,1
10663,445401,0,301,0,5,1
10664,445402,0,301,0,5,1
10665,445403,0,301,0,75,1
10672,446927,0,357,0,2,0
10673,446927,1,370,0,1,1
10674,446927,2,327,0,8,0
10675,446928,0,357,0,2,0
10676,446928,1,370,0,1,1
10677,446928,2,328,0,8,0
10678,446929,0,329,0,10,0
10679,446929,1,333,0,1,1
10680,446929,2,370,0,1,1
10681,446930,0,331,0,8,4
10682,446930,1,302,0,6,3
10683,446930,2,375,0,1,1
10684,446931,0,331,0,10,5
10685,446931,1,302,0,6,3
10686,446931,2,375,0,1,1
10687,446932,0,330,0,8,4
10688,446932,1,302,0,6,3
10689,446932,2,375,0,1,1
10690,446933,0,330,0,10,5
10691,446933,1,302,0,6,3
10692,446933,2,375,0,1,1
10693,446934,0,331,0,6,3
10694,446934,1,302,0,4,2
10695,446934,2,375,0,1,1
10696,446935,0,330,0,6,3
10697,446935,1,302,0,4,2
10698,446935,2,375,0,1,1
10702,446937,0,357,0,15,7
10703,446937,1,302,0,3,1
10704,446937,2,375,0,1,1
10705,446938,0,357,0,10,5
10706,446938,1,302,0,2,1
10707,446938,2,375,0,1,1
10708,446939,0,357,0,15,7
10709,446939,1,302,0,3,1
10710,446939,2,375,0,1,1
10711,446940,0,357,0,10,5
10712,446940,1,302,0,2,1
10713,446940,2,375,0,1,1
10714,446941,0,357,0,20,10
10715,446941,1,302,0,4,2
10716,446941,2,375,0,1,1
10717,446942,0,357,0,20,10
10718,446942,1,302,0,4,2
10719,446942,2,375,0,1,1
10720,446943,0,357,0,20,10
10721,446943,1,302,0,4,2
10722,446943,2,375,0,1,1
10723,446944,0,357,0,15,7
10724,446944,1,302,0,3,1
10725,446944,2,375,0,1,1
10726,446945,0,357,0,15,7
10727,446945,1,302,0,3,1
10728,446945,2,375,0,1,1
10756,446955,0,332,0,2,1
10757,446955,1,375,0,1,1
10758,446955,2,368,0,1,1
10759,446956,0,332,0,2,1
10760,446956,1,375,0,1,1
10761,446956,2,368,0,1,1
10762,446957,0,332,0,2,1
10763,446957,1,375,0,1,1
10764,446957,2,342,0,1,1
10765,446958,0,332,0,2,1
10766,446958,1,375,0,1,1
10767,446958,2,342,0,1,1
10768,446959,0,332,0,3,1
10769,446959,1,375,0,1,1
10770,446959,2,342,0,1,1
10771,446960,0,332,0,3,1
10772,446960,1,375,0,1,1
10773,446960,2,368,0,1,1
10774,446961,0,332,0,3,1
10775,446961,1,375,0,1,1
10776,446961,2,342,0,1,1
10777,446962,0,332,0,2,1
10778,446962,1,375,0,1,1
10779,446962,2,342,0,1,1
10780,446963,0,332,0,2,1
10781,446963,1,375,0,1,1
10782,446963,2,342,0,1,1
10783,446964,0,357,0,1,0
10784,446964,1,301,0,2,1
10785,446964,2,375,0,1,1
10786,446965,0,357,0,1,0
10787,446965,1,301,0,2,1
10788,446965,2,375,0,1,1
10789,446966,0,357,0,1,0
10790,446966,1,301,0,2,1
10791,446966,2,375,0,1,1
10792,446967,0,357,0,1,0
10793,446967,1,301,0,2,1
10794,446967,2,375,0,1,1
10795,446968,0,357,0,1,0
10796,446968,1,301,0,2,1
10797,446968,2,375,0,1,1
10798,446969,0,357,0,1,0
10799,446969,1,301,0,2,1
10800,446969,2,375,0,1,1
10801,446970,0,357,0,12,6
10802,446970,1,302,0,3,1
10803,446970,2,375,0,1,1
10804,446971,0,357,0,12,6
10805,446971,1,302,0,3,1
10806,446971,2,375,0,1,1
10807,446972,0,357,0,12,6
10808,446972,1,302,0,3,1
10809,446972,2,375,0,1,1
10810,446973,0,357,0,12,6
10811,446973,1,302,0,3,1
10812,446973,2,375,0,1,1
10813,446974,0,357,0,12,6
10814,446974,1,302,0,3,1
10815,446974,2,375,0,1,1
10816,446975,0,357,0,12,6
10817,446975,1,302,0,3,1
10818,446975,2,375,0,1,1
10819,446976,0,357,0,8,0
10820,446976,1,333,0,1,1
10822,446977,0,331,0,4,0
10823,446977,1,328,0,30,0
10824,446977,2,333,0,1,1
10825,446978,0,357,0,10,0
10826,446978,1,333,0,1,1
10828,446979,0,330,0,4,0
10829,446979,1,327,0,30,0
10830,446979,2,333,0,1,1
10837,446982,0,357,0,20,0
10838,446982,1,268,0,8,0
10839,446982,2,333,0,1,1
10840,446983,0,357,0,20,0
10841,446983,1,315,0,4,0
10842,446983,2,333,0,1,1
10843,446984,0,357,0,20,0
10844,446984,1,272,0,2,0
10845,446984,2,333,0,1,1
10846,446985,0,357,0,20,0
10847,446985,1,303,0,3,0
10848,446985,2,333,0,1,1
10849,446986,0,357,0,20,0
10850,446986,1,307,0,6,0
10851,446986,2,333,0,1,1
10852,446987,0,357,0,20,0
10853,446987,1,323,0,15,0
10854,446987,2,333,0,1,1
10855,446988,0,357,0,20,0
10856,446988,1,333,0,1,1
10858,446989,0,357,0,20,0
10859,446989,1,333,0,1,1
10861,446990,0,357,0,20,0
10862,446990,1,279,0,4,0
10863,446990,2,333,0,1,1
10864,446991,0,331,0,2,0
10865,446991,1,328,0,6,0
10866,446991,2,370,0,1,1
10867,446992,0,330,0,2,0
10868,446992,1,327,0,6,0
10869,446992,2,370,0,1,1
10876,446995,0,332,0,1,0
10877,446995,1,377,0,1,1
10878,446995,2,346,0,1,1
10879,446996,0,332,0,1,0
10880,446996,1,370,0,1,1
10881,446996,2,346,0,1,1
10882,446997,0,332,0,1,0
10883,446997,1,377,0,1,1
10884,446997,2,346,0,1,1
10885,446998,0,332,0,1,0
10886,446998,1,370,0,1,1
10887,446998,2,346,0,1,1
10888,446999,0,357,0,8,0
10889,446999,1,377,0,1,1
10890,446999,2,346,0,1,1
10891,447000,0,330,0,8,0
10892,447000,1,302,0,5,0
10893,447000,2,377,0,1,1
10894,447001,0,331,0,8,0
10895,447001,1,302,0,5,0
10896,447001,2,377,0,1,1
10897,447002,0,332,0,1,0
10898,447002,1,370,0,1,1
10899,447002,2,346,0,1,1
10905,438923,0,255,0,5,5
10906,438923,1,282,0,1,1
10907,438923,2,311,0,1,1
10908,438923,3,306,0,8,4
10909,438923,4,305,0,3,1
10910,438923,5,277,0,2,1
11003,430591,2,260,0,3,0
11021,430601,0,267,0,2,0
11022,430601,1,258,0,12,0
11023,430601,2,259,0,12,0
11032,430612,2,260,0,8,0
11046,430617,4,261,0,6,0
11070,445335,1,302,0,5,1
11071,445368,1,302,0,5,1
11072,445396,1,302,0,5,1
11073,445387,1,302,0,5,1
11074,445320,1,302,0,5,1
11075,445375,1,302,0,5,1
11076,445349,1,302,0,5,1
11077,445331,1,302,0,10,1
11078,445331,2,303,0,2,1
11079,445403,1,302,0,10,1
11080,445403,2,303,0,2,1
11081,445339,1,302,0,10,1
11082,445339,2,303,0,2,1
11083,445371,1,302,0,1,1
11084,445395,1,302,0,1,1
11085,445399,1,302,0,5,1
11086,445347,1,302,0,10,1
11087,445347,2,303,0,1,1
11088,445354,1,302,0,15,1
11089,445354,2,303,0,2,1
11090,445372,1,302,0,5,2
11091,445323,1,302,0,10,5
11092,445355,1,303,0,2,1
11093,445355,2,319,0,1,1
11094,445318,1,302,0,1,1
11095,445346,1,302,0,1,1
11096,445353,1,302,0,10,1
11097,445322,1,302,0,10,1
11098,445333,1,302,0,10,1
11099,445321,1,302,0,10,1
11100,445364,1,302,0,5,1
11101,445328,1,302,0,5,1
11102,445378,1,302,0,5,1
11103,445380,1,302,0,5,1
11104,445398,1,302,0,5,1
11105,445379,1,302,0,5,1
11106,445379,2,303,0,1,1
11107,445317,1,302,0,5,1
11108,445317,2,303,0,1,1
11109,445385,1,302,0,5,1
11110,445385,2,303,0,1,1
11111,445336,1,302,0,10,1
11112,445336,2,303,0,2,1
11113,445351,1,302,0,5,1
11114,445351,2,303,0,1,1
11115,445334,1,302,0,5,1
11116,445325,1,302,0,5,1
11117,445330,1,302,0,5,1
11118,445386,1,302,0,5,1
11119,445393,1,302,0,5,1
11120,445389,1,302,0,5,1
11121,445394,1,302,0,10,1
11122,445388,1,302,0,10,1
11123,445359,1,302,0,10,1
11124,445383,1,302,0,10,1
11125,445341,1,302,0,10,1
11126,445341,2,303,0,2,1
11127,445361,1,345,0,1,1
11128,445372,2,345,0,1,1
11130,445323,2,345,0,1,1
11131,435320,2,372,0,1,0
11132,435321,2,372,0,1,0
11133,435322,2,372,0,1,0
11134,435323,0,275,0,3,0
11135,435324,0,262,0,5,0
11136,435325,0,275,0,4,0
11137,435326,0,262,0,3,0
11138,435329,0,278,0,15,0
11139,435330,0,275,0,5,0
11140,435331,0,277,0,1,0
11142,435332,0,278,0,15,0
11143,435333,0,279,0,1,0
11145,435334,0,278,0,20,0
11146,435337,0,279,0,1,0
11147,435337,1,275,0,3,0
11149,435338,0,279,0,1,0
11150,435338,1,275,0,3,0
11152,435339,0,279,0,1,0
11153,435339,1,275,0,3,0
11155,435369,0,279,0,1,0
11156,435369,1,275,0,3,0
11158,435370,0,279,0,1,0
11159,435370,1,275,0,3,0
11161,435379,0,334,0,1,1
11162,435379,1,275,0,4,2
11163,435380,0,334,0,1,1
11164,435380,1,275,0,2,2
11166,435382,1,275,0,25,14
11167,435383,1,275,0,25,14
11168,435384,2,278,0,20,10
11169,435385,2,278,0,20,10
11170,435386,1,278,0,40,20
11171,435387,1,278,0,40,20
11172,435389,0,278,0,200,0
11173,450216,0,262,0,10,5
11174,450217,0,313,0,2,1
11175,450218,0,313,0,1,0
11176,450219,0,313,0,2,1
11177,450220,0,317,0,1,1
11178,450221,0,317,0,1,1
11179,450222,0,317,0,1,1
11180,450223,0,299,0,1,0
11181,450224,0,317,0,1,1
11182,450225,0,317,0,1,1
11183,450226,0,317,0,1,1
11184,450227,0,317,0,1,1
11185,450228,0,317,0,1,1
11186,450229,0,299,0,1,0
11187,450230,0,299,0,1,0
11188,450231,0,299,0,1,0
11189,450232,0,299,0,1,0
11190,450233,0,299,0,1,0
11191,450234,0,299,0,1,0
11192,450235,0,299,0,1,0
11193,450236,0,299,0,1,0
11194,450237,0,299,0,1,0
11195,450238,0,299,0,1,0
11196,450239,0,299,0,1,0
11197,450240,0,299,0,1,0
11198,450241,0,299,0,1,0
11199,450242,0,299,0,1,0
11200,450243,0,315,0,1,0
11202,450245,0,256,0,1,1
11203,450246,0,256,0,1,1
11205,450248,0,256,0,1,0
11206,450249,0,256,0,1,0
11207,450250,0,256,0,1,1
11208,450251,0,313,0,1,0
11209,450252,0,264,0,5,2
11210,450253,0,264,0,8,4
11211,450254,0,264,0,5,2
11212,450255,0,264,0,10,5
11213,450256,0,264,0,8,4
11214,450257,0,264,0,10,5
11215,450258,0,262,0,10,5
11216,450259,0,262,0,1,0
11217,450260,0,262,0,1,1
11218,450261,0,262,0,3,1
11219,450262,0,262,0,4,2
11220,450263,0,262,0,6,3
11221,450264,0,262,0,8,4
11222,450265,0,262,0,5,2
11223,450266,0,262,0,4,2
11224,450267,0,313,0,2,1
11225,450268,0,313,0,1,1
11226,450269,0,313,0,1,1
11227,450270,0,313,0,2,1
11228,450271,0,313,0,1,1
11229,450272,0,313,0,1,1
11230,450273,0,313,0,1,1
11231,450274,0,313,0,1,1
11232,450275,0,316,0,5,2
11233,450276,0,316,0,5,2
11234,450277,0,316,0,5,2
11235,450278,0,316,0,5,2
11236,450279,0,316,0,5,2
11237,450280,0,316,0,7,3
11238,450281,0,316,0,5,2
11239,450282,0,316,0,4,2
11240,450283,0,314,0,10,0
11241,450284,0,313,0,1,0
11242,450285,0,313,0,1,0
11243,450286,0,313,0,1,0
11244,450287,0,313,0,1,0
11245,450288,0,313,0,1,1
11246,450289,0,313,0,1,0
11248,450291,0,262,0,10,5
11249,450292,0,262,0,8,4
11250,450217,1,369,0,1,0
11251,450218,1,264,0,2,1
11252,450219,1,264,0,5,2
11253,450251,1,317,0,1,0
11254,450252,1,313,0,1,0
11255,450253,1,313,0,1,0
11256,450254,1,313,0,1,0
11257,450255,1,313,0,1,0
11258,450256,1,313,0,1,0
11259,450257,1,313,0,1,0
11260,450258,1,313,0,1,0
11261,450259,1,313,0,2,1
11262,450260,1,313,0,2,0
11263,450261,1,313,0,2,0
11264,450262,1,313,0,1,0
11265,450263,1,313,0,1,0
11266,450264,1,313,0,1,0
11267,450265,1,313,0,2,0
11268,450266,1,313,0,1,0
11483,435379,2,283,0,1,1
11484,435380,2,283,0,1,1
11486,435382,2,283,0,1,1
11487,435383,2,283,0,1,1
11488,435384,3,283,0,1,1
11489,435385,3,283,0,1,1
11490,438922,5,277,0,2,1
11491,438922,6,376,0,1,1
11493,438923,6,376,0,1,1
11495,438924,6,376,0,1,1
11497,438925,6,376,0,1,1
11499,438926,6,376,0,1,1
11500,438927,6,376,0,1,1
11501,438928,6,376,0,1,1
11502,438929,6,376,0,1,1
11503,443570,1,306,0,12,0
11504,443570,2,305,0,6,0
11505,443570,3,309,0,2,0
11506,447314,0,256,0,1,1
11507,447314,1,331,0,8,4
11508,447314,2,306,0,12,6
11509,447314,3,309,0,2,1
11510,447314,4,277,0,2,1
11511,447314,5,282,0,1,1
11512,447314,6,311,0,1,1
11513,447314,7,284,0,1,1
11514,447314,8,376,0,1,1
11516,447315,0,256,0,1,1
11517,447315,1,294,0,4,2
11518,447315,2,306,0,12,6
11519,447315,3,309,0,2,1
11520,447315,4,277,0,2,1
11521,447315,5,282,0,1,1
11522,447315,6,311,0,1,1
11523,447315,7,284,0,1,1
11524,447315,8,376,0,1,1
11526,447316,0,256,0,1,1
11527,447316,1,295,0,4,2
11528,447316,2,306,0,12,6
11529,447316,3,309,0,2,1
11530,447316,4,277,0,2,1
11531,447316,5,282,0,1,1
11532,447316,6,311,0,1,1
11533,447316,7,284,0,1,1
11534,447316,8,376,0,1,1
11536,447317,0,256,0,1,1
11537,447317,1,314,0,8,4
11538,447317,2,306,0,12,6
11539,447317,3,309,0,2,1
11540,447317,4,277,0,2,1
11541,447317,5,282,0,1,1
11542,447317,6,311,0,1,1
11543,447317,7,284,0,1,1
11544,447317,8,376,0,1,1
11546,447318,0,256,0,1,1
11547,447318,1,330,0,6,3
11548,447318,2,306,0,9,4
11549,447318,3,305,0,4,2
11550,447318,4,308,0,2,1
11551,447318,5,282,0,1,1
11552,447318,6,311,0,1,1
11553,447318,7,284,0,1,1
11554,447318,8,376,0,1,1
11555,447319,0,256,0,1,1
11556,447319,1,297,0,3,1
11557,447319,2,306,0,9,4
11558,447319,3,305,0,4,2
11559,447319,4,308,0,2,1
11560,447319,5,282,0,1,1
11561,447319,6,311,0,1,1
11562,447319,7,284,0,1,1
11563,447319,8,376,0,1,1
11564,447320,0,256,0,1,1
11565,447320,1,296,0,3,1
11566,447320,2,306,0,9,4
11567,447320,3,305,0,4,2
11568,447320,4,308,0,2,1
11569,447320,5,282,0,1,1
11570,447320,6,311,0,1,1
11571,447320,7,284,0,1,1
11572,447320,8,376,0,1,1
11573,447321,0,256,0,1,1
11574,447321,1,314,0,6,3
11575,447321,2,306,0,9,4
11576,447321,3,305,0,4,2
11577,447321,4,308,0,2,1
11578,447321,5,282,0,1,1
11579,447321,6,311,0,1,1
11580,447321,7,284,0,1,1
11581,447321,8,376,0,1,1
11582,447322,0,304,0,8,4
11583,447322,1,306,0,3,1
11584,447322,2,305,0,2,1
11585,447322,3,376,0,1,1
11586,447322,4,346,0,1,1
11587,447323,0,304,0,48,24
11588,447323,1,306,0,6,3
11589,447323,2,305,0,8,4
11590,447323,3,376,0,1,1
11591,447323,4,346,0,1,1
11592,447324,0,304,0,8,4
11593,447324,1,306,0,2,1
11594,447324,2,305,0,4,2
11595,447324,3,376,0,1,1
11596,447324,4,346,0,1,1
11597,447325,0,304,0,32,16
11598,447325,1,306,0,8,4
11599,447325,2,305,0,8,4
11600,447325,3,307,0,4,2
11601,447325,4,376,0,1,1
11602,447325,5,346,0,1,1
11603,447326,0,304,0,4,2
11604,447326,1,306,0,2,1
11605,447326,2,305,0,4,2
11606,447326,3,376,0,1,1
11607,447326,4,346,0,1,1
11608,447327,0,304,0,24,12
11609,447327,1,306,0,6,3
11610,447327,2,305,0,8,4
11611,447327,3,309,0,3,1
11612,447327,4,376,0,1,1
11613,447327,5,346,0,1,1
11614,447328,0,304,0,8,4
11615,447328,1,306,0,2,1
11616,447328,2,305,0,2,1
11617,447328,3,376,0,1,1
11618,447328,4,346,0,1,1
11619,447329,0,304,0,36,18
11620,447329,1,306,0,16,8
11621,447329,2,305,0,8,4
11622,447329,3,308,0,2,1
11623,447329,4,376,0,1,1
11624,447329,5,346,0,1,1
11625,447330,0,304,0,8,4
11626,447330,1,306,0,2,1
11627,447330,2,305,0,4,2
11628,447330,3,376,0,1,1
11629,447330,4,346,0,1,1
11630,447331,0,304,0,28,14
11631,447331,1,306,0,8,4
11632,447331,2,305,0,8,4
11633,447331,3,308,0,2,1
11634,447331,4,376,0,1,1
11635,447331,5,346,0,1,1
11636,447332,0,304,0,8,4
11637,447332,1,306,0,2,1
11638,447332,2,305,0,2,1
11639,447332,3,376,0,1,1
11640,447332,4,346,0,1,1
11641,447333,0,304,0,64,32
11642,447333,1,306,0,16,8
11643,447333,2,305,0,8,4
11644,447333,3,307,0,2,1
11645,447333,4,309,0,4,2
11646,447333,5,376,0,1,1
11647,447333,6,346,0,1,1
11648,447334,0,304,0,8,4
11649,447334,1,306,0,2,1
11650,447334,2,305,0,4,2
11651,447334,3,376,0,1,1
11652,447334,4,346,0,1,1
11653,447335,0,304,0,24,12
11654,447335,1,306,0,12,6
11655,447335,2,305,0,8,4
11656,447335,3,309,0,3,1
11657,447335,4,376,0,1,1
11658,447335,5,346,0,1,1
11659,447336,0,262,0,4,0
11660,447336,1,347,0,1,0
11661,447336,2,346,0,1,0
11662,447337,0,262,0,3,0
11663,447337,1,347,0,1,0
11664,447337,2,346,0,1,0
11665,447338,0,262,0,3,0
11666,447338,1,263,0,1,0
11667,447338,2,347,0,1,0
11668,447339,0,262,0,5,0
11669,447339,1,263,0,3,0
11670,447339,2,347,0,1,0
11671,447339,3,346,0,1,0
11672,447340,0,263,0,5,0
11673,447340,1,264,0,3,0
11674,447340,2,347,0,1,0
11675,447340,3,346,0,1,0
11676,447342,0,304,0,2,0
11677,447342,1,306,0,1,0
11678,447342,2,305,0,2,0
11679,447342,3,307,0,1,0
11680,447342,4,348,0,3,0
11681,447342,5,347,0,1,0
11682,447342,6,346,0,1,0
11683,447343,0,304,0,2,0
11684,447343,1,306,0,1,0
11685,447343,2,305,0,2,0
11686,447343,3,307,0,1,0
11687,447343,4,350,0,3,0
11688,447343,5,347,0,1,0
11689,447343,6,346,0,1,0
11690,447344,0,304,0,2,0
11691,447344,1,306,0,1,0
11692,447344,2,305,0,2,0
11693,447344,3,307,0,1,0
11694,447344,4,351,0,3,0
11695,447344,5,347,0,1,0
11696,447344,6,346,0,1,0
11729,447350,0,304,0,24,0
11730,447350,1,306,0,3,0
11731,447350,2,305,0,12,0
11732,447350,3,308,0,3,0
