ID,DataTagID,HouseDecorID
14430,67,17469
14431,60,17469
14432,210,2443
14433,210,2245
14434,84,17472
14435,110,17472
14436,67,17472
14437,60,17472
14438,210,1863
14439,84,17474
14440,110,17474
14441,67,17474
14442,60,17474
14443,210,488
14444,203,17476
14445,110,17476
14446,66,17476
14447,128,17476
14448,210,487
14449,91,14381
14450,160,14381
14451,87,11483
14452,87,2516
14458,68,5132
14465,109,17515
14466,186,17515
14467,68,17515
14468,110,17516
14469,209,17516
14470,110,17517
14471,209,17517
14472,84,17518
14473,110,17518
14474,187,17518
14475,66,17518
14476,84,17519
14477,110,17519
14478,187,17519
14479,66,17519
14480,84,17520
14481,110,17520
14482,67,17520
14483,60,17520
14484,84,17521
14485,110,17521
14486,67,17521
14487,60,17521
14488,84,17522
14489,110,17522
14490,67,17522
14491,60,17522
14492,84,17523
14493,110,17523
14494,67,17523
14495,60,17523
14522,66,1718
14523,66,1719
14524,66,15339
14545,68,4459
14550,452,17626
14551,110,17626
14552,180,17626
14553,151,17626
14555,452,17627
14556,110,17627
14557,180,17627
14558,188,17628
14559,167,17628
14560,110,17628
14561,66,17628
14562,60,17628
14563,188,17629
14564,167,17629
14565,110,17629
14566,66,17629
14567,60,17629
14570,188,17630
14571,167,17630
14572,110,17630
14573,66,17630
14574,60,17630
14575,67,1896
14576,83,1896
14577,84,1896
14578,110,1896
14579,145,1896
14581,66,1901
14582,66,2459
14583,67,7782
14584,66,12154
14585,66,14204
14586,66,14350
14587,66,14351
14588,66,14352
14589,67,14970
14590,66,14971
14591,67,14972
14592,66,14978
14593,67,14979
14594,67,14985
14595,66,14995
14596,66,15013
14597,66,15158
14598,66,15160
14601,110,17740
14602,176,17740
14603,177,17740
14604,178,17740
14605,68,17740
14606,159,17740
14607,141,17740
14608,72,17740
14609,196,17747
14610,195,17747
14611,110,17747
14612,66,17747
14613,161,17747
14614,110,17748
14615,179,17748
14616,180,17748
14617,66,17748
14618,161,17748
14619,110,17749
14620,179,17749
14621,180,17749
14622,66,17749
14623,161,17749
14624,110,17750
14625,176,17750
14626,177,17750
14627,66,17750
14628,145,17750
14629,73,17750
14630,110,17751
14631,183,17751
14632,66,17751
14633,159,17751
14634,141,17751
14635,72,17751
14636,110,17752
14637,183,17752
14638,66,17752
14639,159,17752
14640,141,17752
14641,72,17752
14642,110,17753
14643,176,17753
14644,67,17753
14645,159,17753
14646,141,17753
14647,72,17753
14648,193,17786
14649,195,17786
14650,84,17786
14651,110,17786
14652,453,17786
14653,66,17786
14654,110,17787
14656,68,17787
14657,159,17787
14658,141,17787
14659,72,17787
14665,110,17792
14666,232,17792
14667,68,17792
14668,161,17792
14669,188,17793
14670,110,17793
14671,234,17793
14672,66,17793
14673,161,17793
14674,200,17794
14675,201,17794
14676,110,17794
14677,67,17794
14678,161,17794
14679,110,17795
14680,225,17795
14681,214,17795
14682,66,17795
14683,161,17795
14684,188,17796
14685,110,17796
14686,67,17796
14687,161,17796
14688,236,17797
14689,110,17797
14690,69,17797
14691,161,17797
14721,67,17611
14722,67,17609
14723,67,17610
14735,225,15764
14736,110,17862
14737,214,17862
14738,67,17862
14739,110,17863
14740,232,17863
14741,230,17863
14742,231,17863
14743,68,17863
14744,151,17863
14745,110,17864
14746,233,17864
14747,231,17864
14748,68,17864
14749,151,17864
14750,110,17865
14751,232,17865
14752,233,17865
14753,231,17865
14754,68,17865
14755,151,17865
14756,110,17866
14757,232,17866
14758,233,17866
14759,231,17866
14760,68,17866
14761,151,17866
14762,110,17867
14763,232,17867
14764,233,17867
14765,231,17867
14766,68,17867
14767,151,17867
14768,110,17868
14769,232,17868
14770,233,17868
14771,231,17868
14772,68,17868
14773,151,17868
14774,110,17869
14775,232,17869
14776,231,17869
14777,68,17869
14778,151,17869
14779,110,17870
14780,232,17870
14781,231,17870
14782,68,17870
14783,151,17870
14784,110,17871
14785,232,17871
14786,233,17871
14787,231,17871
14788,68,17871
14789,151,17871
14790,110,17872
14791,233,17872
14792,231,17872
14793,68,17872
14794,151,17872
14795,203,17873
14796,174,17873
14797,110,17873
14798,68,17873
14800,174,17874
14801,110,17874
14802,68,17874
14803,225,15756
14804,110,17879
14805,214,17879
14806,67,17879
14807,110,17880
14808,214,17880
14809,67,17880
14810,225,15755
14815,452,17886
14816,110,17886
14817,181,17886
14818,67,17886
14819,151,17886
14820,110,17887
14821,183,17887
14822,66,17887
14823,159,17887
14824,141,17887
14825,72,17887
14826,200,17888
14827,201,17888
14828,110,17888
14829,67,17888
14830,159,17888
14831,141,17888
14832,72,17888
14839,174,17919
14840,110,17919
14841,67,17919
14846,188,18396
14847,167,18396
14848,110,18396
14849,66,18396
14850,60,18396
14851,188,18397
14852,167,18397
14853,110,18397
14854,66,18397
14855,60,18397
14856,188,18398
14857,167,18398
14858,110,18398
14859,66,18398
14860,60,18398
14862,110,1137
14863,168,1137
14864,218,2341
14865,215,11948
14872,200,18482
14873,100,18482
14874,68,18482
14875,169,18483
14876,101,18483
14877,69,18483
14878,172,18484
14879,106,18484
14880,215,18484
14881,67,18484
14882,235,18485
14883,93,18485
14884,110,18485
14885,67,18485
14893,66,16290
14895,159,15148
14896,160,15149
14897,65,15148
14898,65,15070
14899,65,15072
14900,65,15073
14901,65,15074
14902,65,15142
14903,65,15143
14904,65,15144
14905,65,15145
14906,65,15146
14907,65,15147
14908,65,15149
14909,65,15150
14910,65,15151
14911,65,15152
14912,65,15153
14913,65,16027
14914,65,16028
14915,65,16029
14916,65,16030
14917,65,16031
14918,65,16032
14919,65,16033
14920,65,16034
14921,65,16035
14922,65,16036
14923,65,16037
14924,65,16038
14925,65,16811
14926,65,16812
14927,65,16813
14928,65,16814
14929,65,16815
14930,65,16816
14931,65,16817
14932,65,16818
14933,65,16819
14934,65,16820
14935,65,16821
14936,65,16822
14937,65,16964
14938,65,16965
14939,65,16966
14940,65,16967
14941,65,16968
14942,65,16969
14943,65,16970
14944,65,16971
14945,65,16972
14946,65,16973
14947,505,15070
14948,110,18614
14949,187,18614
14950,179,18614
14951,222,18614
14952,67,18614
14953,159,18614
14954,141,18614
14955,138,18614
14956,72,18614
14957,169,18615
14958,93,18615
14959,110,18615
14960,216,18615
14961,190,18616
14962,110,18616
14963,67,18616
14964,129,18616
14965,174,18617
14966,110,18617
14967,180,18617
14968,156,18617
14969,110,18618
14970,222,18618
14971,215,18618
14972,67,18618
14973,142,18618
14974,160,18618
14975,154,18618
14976,70,18618
14977,79,18619
14978,67,18619
14979,163,18619
14980,71,18619
14981,110,18620
14982,214,18620
14983,66,18620
14984,142,18620
14985,160,18620
14986,154,18620
14987,70,18620
14988,505,15148
14989,505,15149
14990,505,15151
14992,505,15072
14993,110,15072
14994,168,15072
14996,505,15073
14997,110,15073
14998,167,15073
15000,505,15074
15001,110,15074
15002,168,15074
15004,505,15142
15005,505,15143
15006,505,15144
15007,505,15145
15008,505,15146
15009,505,15147
15010,505,15150
15011,505,15152
15012,505,15153
15013,505,16027
15014,505,16028
15015,505,16029
15016,505,16030
15017,505,16031
15018,505,16032
15019,505,16033
15020,505,16034
15021,505,16035
15022,505,16036
15023,505,16037
15024,505,16038
15039,505,16811
15040,505,16812
15041,505,16813
15042,505,16814
15043,505,16815
15044,505,16816
15045,505,16817
15046,505,16818
15047,505,16819
15048,505,16820
15049,505,16821
15050,505,16822
15051,505,16964
15052,505,16965
15053,505,16966
15054,505,16967
15055,505,16968
15056,505,16969
15057,505,16970
15058,505,16971
15059,505,16972
15060,505,16973
15061,87,18792
15062,105,18792
15063,68,18792
15064,211,18792
15065,145,18792
15066,160,18792
15067,235,18793
15068,236,18793
15069,110,18793
15070,68,18793
15071,159,18793
15072,141,18793
15073,72,18793
15074,110,18794
15075,69,18794
15076,210,18794
15077,161,18794
15078,188,18795
15079,110,18795
15080,225,18795
15081,215,18795
15082,67,18795
15083,159,18795
15084,142,18795
15085,154,18795
15086,71,18795
15087,188,18796
15088,110,18796
15089,225,18796
15090,214,18796
15091,66,18796
15092,159,18796
15093,142,18796
15094,154,18796
15095,71,18796
15096,110,18797
15097,176,18797
15098,177,18797
15099,67,18797
15100,159,18797
15101,141,18797
15102,72,18797
15103,110,18799
15104,67,18799
15105,86,18800
15106,110,18800
15107,67,18800
15108,203,18801
15109,167,18801
15110,110,18801
15111,67,18801
15112,159,18801
15113,149,18801
15114,203,18802
15115,167,18802
15116,110,18802
15117,67,18802
15118,159,18802
15119,149,18802
15124,203,18825
15125,167,18825
15126,110,18825
15127,67,18825
15128,159,18825
15129,149,18825
15130,79,18826
15131,80,18826
15132,104,18826
15133,176,18826
15134,177,18826
15135,66,18826
15136,159,18826
15137,154,18826
15138,71,18826
15168,188,18880
15169,191,18880
15170,110,18880
15171,67,18880
15172,159,18880
15173,141,18880
15174,72,18880
15175,110,18881
15176,186,18881
15177,67,18881
15178,159,18881
15179,141,18881
15180,72,18881
15181,66,725
15182,66,722
15183,66,724
15184,66,721
15191,188,18897
15192,103,18897
15193,63,18897
15194,68,18897
15195,83,18898
15196,87,18898
15197,105,18898
15198,183,18898
15199,185,18898
15200,68,18898
15201,145,18898
15202,160,18898
15203,188,18899
15204,110,18899
15205,225,18899
15206,216,18899
15207,214,18899
15208,66,18899
15209,159,18899
15210,142,18899
15211,154,18899
15212,71,18899
15252,66,14838
15253,66,14839
15295,87,18959
15296,105,18959
15297,230,18959
15298,69,18959
15299,211,18959
15300,145,18959
15301,160,18959
15302,110,18960
15303,218,18960
15304,214,18960
15305,66,18960
15306,159,18960
15307,141,18960
15308,72,18960
15309,66,5131
15310,66,5129
15312,69,1647
15313,69,1648
15314,69,1646
15315,66,1441
15327,200,19011
15328,174,19011
15329,105,19011
15330,67,19011
15337,220,14583
15338,66,12300
15339,93,1148
15340,110,1148
15341,84,1159
15342,110,1159
15343,84,1160
15344,110,1160
15345,84,1442
15346,110,1442
15347,110,8874
15348,84,11470
15349,110,11470
15350,110,12140
15351,110,12141
15352,110,12142
15354,110,12143
15355,155,11496
15356,217,11496
15357,215,11296
15358,155,11296
15359,155,11497
15360,154,11497
15361,92,9442
15362,160,9442
15363,67,9442
15364,143,9442
15365,67,9624
15366,143,9624
15367,188,9624
15368,92,9624
15369,160,9624
15370,64,2524
15371,64,9149
15372,64,9152
15373,64,9151
15374,64,9490
15375,64,9486
15376,64,9480
15377,64,9484
15378,64,9494
15379,64,9491
15380,64,9489
15381,64,9629
15382,64,9497
15383,64,9479
15384,64,9481
15385,64,9482
15386,64,9483
15387,64,9485
15388,64,9487
15389,64,9488
15390,64,9492
15391,64,9493
15392,64,9495
15393,64,9496
15394,64,11755
15395,84,9494
15396,148,9494
15397,84,9491
15398,148,9491
15399,154,9483
15400,84,9483
15401,154,9490
15402,84,9490
15403,210,9476
15404,84,9476
15405,148,9476
15406,83,9419
15407,84,9419
15408,148,9419
15409,67,14834
15410,188,14834
15411,67,15061
15412,183,15061
15413,148,15061
15414,190,15061
15415,66,15553
15416,165,15553
15417,82,15553
15418,188,15553
15419,458,7700
15420,67,7700
15421,169,7700
15422,188,7700
15423,188,7699
15424,66,7699
15425,84,8874
15426,148,8874
15427,143,8874
15428,188,1442
15430,148,1442
15431,84,9628
15432,154,9628
15433,84,9486
15434,191,9486
15435,154,9486
15436,191,9487
15437,154,9487
15438,84,9487
15439,191,9629
15440,84,9629
15441,154,9629
15442,191,9488
15443,84,9488
15444,154,9488
15445,154,9489
15446,191,9489
15447,84,9489
15448,203,14582
15449,203,14589
15450,458,14588
15451,203,14588
15452,203,9420
15453,148,9420
15454,84,9420
15455,143,14619
15456,84,14619
15457,166,14640
15458,84,9422
15459,458,9422
15460,129,9422
15461,166,9422
15462,84,14579
15463,148,14579
15464,65,14623
15465,191,9479
15466,84,9479
15467,148,9479
15468,191,9480
15469,84,9480
15470,148,9480
15471,148,9481
15472,84,9481
15473,191,9481
15474,191,9482
15475,84,9482
15476,148,9482
15477,148,9484
15478,191,9484
15479,84,9484
15480,84,9485
15481,191,9485
15482,148,9485
15483,148,9492
15484,84,9492
15485,191,9492
15486,148,9493
15487,191,9493
15488,84,9493
15489,191,9495
15490,84,9495
15491,148,9495
15492,84,9496
15493,148,9496
15494,191,9496
15495,191,9497
15496,84,9497
15497,148,9497
15498,84,11284
15499,148,11284
15500,143,11872
15501,148,9477
15502,84,9477
15503,193,9477
15504,169,9477
15505,193,9478
15506,148,9478
15507,84,9478
15508,84,9421
15509,193,9421
15510,195,9421
15511,148,9421
15528,110,19159
15529,65,19159
15530,160,19159
15531,154,19159
15532,70,19159
15533,452,1080
15534,200,11372
15535,200,11373
15536,234,4406
15538,234,4407
15539,234,4408
15540,235,4408
15620,110,19197
15621,66,19197
15622,60,19197
15623,110,19198
15624,66,19198
15625,60,19198
15629,200,19203
15630,110,19203
15631,66,19203
15632,159,19203
15633,142,19203
15634,154,19203
15635,71,19203
15636,200,19204
15637,110,19204
15638,66,19204
15639,159,19204
15640,142,19204
15641,154,19204
15642,71,19204
15643,200,19205
15644,110,19205
15645,66,19205
15646,159,19205
15647,142,19205
15648,154,19205
15649,71,19205
15650,200,19206
15651,110,19206
15652,68,19206
15653,159,19206
15654,142,19206
15655,154,19206
15656,71,19206
15657,110,19218
15658,217,19218
15659,67,19218
15660,110,19219
15661,217,19219
15662,66,19219
15678,190,19229
15679,84,19229
15680,110,19229
15681,458,19229
15682,129,19229
15683,66,19229
15684,190,19231
15685,84,19231
15686,110,19231
15687,458,19231
15688,129,19231
15689,66,19231
15690,84,19234
15691,190,19234
15692,110,19234
15693,458,19234
15694,129,19234
15695,66,19234
15702,110,19252
15703,66,19252
15704,60,19252
15705,85,14358
15706,83,14358
15707,176,518
15708,176,985
15709,176,9183
15710,176,11160
15711,176,11917
15712,141,11917
15713,180,9168
15714,236,9170
15715,211,9239
15716,236,9240
15717,183,9241
15718,195,751
15719,195,4157
15720,196,9280
15721,195,9280
15722,87,11380
15723,83,11380
15724,458,11380
15725,188,9252
15726,85,9252
15727,83,9252
15728,145,9252
15729,66,1908
15730,83,1908
15731,84,4472
15732,151,4472
15733,145,7780
15734,83,7780
15735,203,7780
15736,187,7780
15737,145,8918
15738,84,8918
15739,148,8918
15740,187,675
15741,203,7781
15742,187,7781
15743,67,7781
15744,145,7781
15745,83,7781
15748,203,7782
15749,187,7782
15750,83,7782
15751,145,7782
15752,72,7782
15753,203,9273
15754,203,10537
15755,187,10537
15756,203,15605
15757,167,15605
15758,150,15654
15759,97,15654
15760,211,9062
15761,209,9062
15762,177,2534
15763,177,2548
15764,177,11891
15765,145,11891
15766,100,11903
15767,154,11903
15768,174,11903
15769,177,11903
15770,235,7698
15771,484,7698
15772,68,7698
15773,166,4424
15774,171,4424
15775,150,4424
15777,235,4424
15778,166,14638
15779,151,14638
15782,203,15258
15783,68,15258
15784,84,15258
15785,148,15258
15786,110,15258
15787,203,5796
15788,210,5796
15789,203,4430
15790,210,4430
15791,203,8124
15792,210,8124
15793,203,8810
15794,210,8810
15795,203,16691
15796,210,12208
15797,203,17294
15798,203,14819
15799,210,14819
15800,203,15163
15801,210,15163
15802,203,5133
15803,210,5133
15804,210,15258
15805,203,5564
15806,210,5564
15807,203,11940
15808,210,11940
15809,84,14819
15810,84,15163
15811,84,4430
15812,66,1229
15813,84,1229
15814,148,1229
15815,110,1229
15816,217,1229
15817,72,1229
15818,216,1906
15819,68,1906
15820,148,1906
15821,216,1226
15822,84,1226
15823,110,1226
15824,148,1226
15825,67,10543
15826,84,10543
15827,156,10543
15828,148,10543
15829,216,10543
15831,216,17611
15832,90,17611
15833,160,17611
15834,110,17611
15843,216,17610
15844,90,17610
15845,110,17610
15846,70,17610
15847,160,17610
15848,90,17609
15849,216,17609
15850,160,17609
15851,70,17609
15852,188,9251
15853,458,9251
15854,68,7832
15855,188,7832
15856,68,7833
15857,188,7833
15858,188,7834
15859,68,7834
15860,458,7834
15861,188,2301
15879,52,18617
15880,67,18617
16063,83,19688
16064,110,19688
16065,69,19688
16066,211,19688
16067,188,19689
16068,83,19689
16069,110,19689
16070,66,19689
16071,188,19690
16072,191,19690
16073,83,19690
16074,110,19690
16075,68,19690
16076,188,19691
16077,191,19691
16078,83,19691
16079,110,19691
16080,68,19691
16085,66,1204
16098,67,15155
16099,67,1726
16100,110,1147
16101,151,1147
16103,68,1147
16104,110,19760
16105,176,19760
16106,178,19760
16107,68,19760
16108,159,19760
16109,141,19760
16110,72,19760
16111,110,19761
16112,234,19761
16113,68,19761
16114,159,19761
16115,141,19761
16116,72,19761
16117,188,19762
16118,191,19762
16119,110,19762
16120,183,19762
16121,184,19762
16122,67,19762
16123,159,19762
16124,141,19762
16125,72,19762
16126,165,19763
16127,110,19763
16128,225,19763
16129,214,19763
16130,66,8844
16131,193,12244
16132,65,12244
16133,66,12245
16134,186,12245
16135,66,12246
16136,226,12246
16137,203,12246
16138,186,12246
16149,67,12265
16150,67,12264
16151,110,12264
16152,110,12265
16153,84,10273
16154,143,10273
16155,203,9423
16156,193,9423
16157,145,9423
16158,148,9423
16159,84,9423
16160,210,17787
16161,145,17787
16162,148,17787
16163,83,17787
16164,210,16228
16165,158,16228
16166,171,16228
16167,193,2588
16168,188,2588
16169,452,2588
16170,188,16232
16171,66,16232
16172,93,11382
16173,203,11382
16174,183,5651
16175,169,11921
16176,183,11921
16177,183,14832
16178,183,14833
16179,183,14829
16180,183,14830
16181,188,15479
16182,188,15478
16183,199,9473
16184,199,17359
16185,203,14970
16186,183,14970
16187,145,14970
16188,183,15550
16189,199,15550
16190,193,15550
16191,162,15550
16192,173,15669
16193,145,15669
16194,161,15669
16195,189,15669
16196,188,15669
16197,231,15669
16198,235,9246
16199,74,9246
16200,83,15455
16201,85,15455
16202,145,15455
16203,67,4429
16204,180,4429
16205,148,4429
16206,234,7830
16207,151,7830
16208,183,7830
16209,200,19848
16210,201,19848
16211,110,19848
16212,67,19848
16213,161,19848
16224,110,1080
16225,188,1080
16226,214,1080
16227,151,1080
16228,151,1137
16229,236,1137
16230,234,1137
16231,184,1142
16232,183,1142
16233,68,1148
16234,179,1148
16235,155,1148
16236,151,1157
16237,177,1157
16238,176,1157
16239,168,1157
16240,83,1159
16241,67,1159
16242,148,1159
16243,145,1159
16244,188,1159
16245,83,1160
16246,148,1160
16247,145,1160
16248,188,1160
16249,67,1160
16250,151,1247
16251,168,1247
16252,193,1247
16253,203,1328
16254,151,1328
16255,110,1328
16256,458,1896
16257,188,1896
16258,210,4425
16259,66,4428
16260,188,4428
16261,210,11437
16262,210,10791
16263,66,14433
16264,160,14433
16265,165,14433
16266,201,14433
16267,200,14433
16268,200,17918
16269,202,17918
16270,68,17918
16271,151,17918
16272,154,17918
16273,110,17918
16274,66,14432
16275,159,14432
16276,110,14432
16277,154,14432
16278,169,14432
16279,210,14467
16280,69,14467
16281,100,14467
16282,168,14467
16289,65,8180
16290,193,8180
16291,65,8181
16292,193,8181
16293,65,14977
16294,83,14977
16295,193,14977
16296,145,14977
16297,148,14977
16298,194,8874
16299,145,15062
16300,68,15062
16310,148,15062
16311,458,15062
16312,210,10858
16313,69,10858
16314,236,10858
16315,176,14632
16316,176,14633
16317,176,15484
16318,68,1489
16319,145,1489
16320,148,1489
16321,67,9440
16322,160,9440
16323,90,9440
16324,151,9440
16325,235,11470
16326,145,11470
16327,141,11470
16328,148,11470
16329,83,11470
16330,68,11470
16331,93,12140
16332,160,12140
16334,93,12141
16335,160,12141
16338,93,12142
16339,160,12142
16340,93,12143
16341,160,12143
16343,65,15229
16344,110,15229
16345,110,15551
16346,65,15551
16347,65,15552
16348,110,15552
16349,160,15490
16350,67,15490
16351,68,15743
16352,160,15743
16353,160,15744
16354,68,15744
16355,160,15745
16356,68,15745
16357,67,15851
16358,160,15851
16359,68,16092
16360,160,16092
16361,108,7692
16362,110,12154
16363,160,12154
16364,151,12154
16365,188,14838
16366,143,14838
16367,159,14838
16368,160,14839
16369,143,14839
16370,110,14839
16371,188,14839
16372,127,15402
16373,110,15402
16374,191,15402
16375,191,15403
16376,110,15403
16377,110,15404
16378,191,15404
16379,110,15405
16380,191,15405
16381,110,15406
16382,191,15406
16383,139,15407
16384,110,15407
16385,191,15407
16386,128,15403
16387,138,15404
16388,129,15405
16389,130,15406
16390,135,15408
16391,110,15408
16392,191,15408
16393,191,15409
16394,110,15409
16395,131,15409
16396,110,15410
16397,132,15410
16398,191,15410
16399,133,15411
16400,191,15411
16401,110,15411
16402,191,15457
16403,136,15457
16404,110,15457
16405,137,15458
16406,110,15458
16407,191,15458
16408,191,15459
16409,134,15459
16410,110,15459
16411,110,15463
16412,110,15478
16413,110,15480
16414,188,15497
16415,110,15497
16423,203,20162
16424,110,20162
16425,68,20162
16426,211,20162
16427,154,20162
16428,155,20162
16429,70,20162
16430,203,20163
16431,110,20163
16432,68,20163
16433,211,20163
16434,154,20163
16435,155,20163
16436,70,20163
16437,110,20164
16438,180,20164
16439,67,20164
16440,159,20164
16441,141,20164
16442,72,20164
16443,191,20165
16444,110,20165
16445,214,20165
16446,217,20165
16447,66,20165
16448,159,20165
16449,141,20165
16450,72,20165
16451,188,20166
16452,83,20166
16453,110,20166
16454,66,20166
16455,81,20167
16456,212,20167
16457,216,20167
16458,81,20168
16459,212,20168
16460,216,20168
16461,81,20169
16462,217,20169
16463,78,20171
16464,109,20171
16465,176,20171
16466,177,20171
16467,67,20171
16468,159,20171
16469,141,20171
16470,110,20172
16471,64,20172
16472,219,20172
16473,216,20172
16474,218,20172
16475,66,20172
16476,161,20172
16477,110,1204
16478,110,15494
16479,110,14838
16480,110,14433
16481,110,12246
16482,110,12245
16483,110,12244
16485,69,2299
16488,177,15851
16489,182,7836
16492,110,20326
16493,187,20326
16494,68,20326
16495,159,20326
16496,141,20326
16497,72,20326
16498,200,20327
16499,110,20327
16500,67,20327
16501,159,20327
16502,141,20327
16503,72,20327
16504,200,20328
16505,110,20328
16506,67,20328
16507,159,20328
16508,141,20328
16509,72,20328
16510,200,20329
16511,110,20329
16512,67,20329
16513,159,20329
16514,141,20329
16515,72,20329
16516,200,20330
16517,110,20330
16518,68,20330
16519,159,20330
16520,141,20330
16521,72,20330
16522,191,20331
16523,110,20331
16524,214,20331
16525,217,20331
16526,66,20331
16527,159,20331
16528,141,20331
16529,72,20331
16530,110,20332
16531,214,20332
16532,66,20332
16533,159,20332
16534,141,20332
16535,72,20332
16555,110,20632
16556,68,20632
16557,156,20632
16558,110,20633
16559,230,20633
16560,67,20633
16561,151,20633
16562,110,20634
16563,230,20634
16564,68,20634
16565,151,20634
16566,110,20635
16567,230,20635
16568,68,20635
16569,151,20635
16570,110,20636
16571,231,20636
16572,67,20636
16573,151,20636
16574,110,20637
16575,231,20637
16576,68,20637
16577,151,20637
16578,110,20638
16579,231,20638
16580,68,20638
16581,151,20638
16582,110,20639
16583,230,20639
16584,68,20639
16585,151,20639
16586,110,20640
16587,230,20640
16588,68,20640
16589,151,20640
16590,110,20641
16591,230,20641
16592,68,20641
16593,151,20641
16594,110,20642
16595,233,20642
16596,66,20642
16597,151,20642
16598,110,20643
16599,233,20643
16600,67,20643
16601,151,20643
16602,110,20644
16603,233,20644
16604,67,20644
16605,151,20644
16606,110,20645
16607,231,20645
16608,67,20645
16609,151,20645
16610,110,20646
16611,231,20646
16612,68,20646
16613,151,20646
16614,110,20647
16615,230,20647
16616,68,20647
16617,151,20647
16618,193,20648
16619,194,20648
16620,110,20648
16621,66,20648
16622,193,20649
16623,194,20649
16624,110,20649
16625,66,20649
16626,165,20650
16627,110,20650
16628,231,20650
16629,67,20650
16630,151,20650
16631,165,20651
16632,110,20651
16633,231,20651
16634,67,20651
16635,151,20651
16636,165,20652
16637,110,20652
16638,231,20652
16639,67,20652
16640,151,20652
16641,110,20653
16642,231,20653
16643,65,20653
16644,151,20653
16645,110,20654
16646,231,20654
16647,65,20654
16648,151,20654
16649,110,20655
16650,231,20655
16651,65,20655
16652,151,20655
16653,110,20656
16654,231,20656
16655,65,20656
16656,151,20656
16657,110,20657
16658,231,20657
16659,65,20657
16660,151,20657
16661,110,20658
16662,233,20658
16663,67,20658
16664,151,20658
16665,110,20659
16666,233,20659
16667,67,20659
16668,151,20659
16669,110,20660
16670,233,20660
16671,67,20660
16672,151,20660
16673,110,20661
16674,233,20661
16675,67,20661
16676,151,20661
16677,110,20662
16678,233,20662
16679,66,20662
16680,151,20662
16681,110,20663
16682,233,20663
16683,67,20663
16684,151,20663
16685,110,20664
16686,233,20664
16687,67,20664
16688,151,20664
16689,110,20665
16690,231,20665
16691,65,20665
16692,151,20665
16693,110,20666
16694,231,20666
16695,65,20666
16696,151,20666
16697,110,20667
16698,231,20667
16699,65,20667
16700,151,20667
16701,110,20668
16702,231,20668
16703,65,20668
16704,151,20668
16705,110,20669
16706,231,20669
16707,65,20669
16708,151,20669
16709,165,20670
16710,110,20670
16711,231,20670
16712,67,20670
16713,151,20670
16714,165,20671
16715,110,20671
16716,231,20671
16717,68,20671
16718,151,20671
16719,110,20672
16720,230,20672
16721,67,20672
16722,151,20672
16723,110,20673
16724,230,20673
16725,68,20673
16726,151,20673
16727,170,20674
16728,110,20674
16729,231,20674
16730,65,20674
16731,151,20674
16732,170,20675
16733,110,20675
16734,231,20675
16735,65,20675
16736,151,20675
16737,110,20676
16738,231,20676
16739,67,20676
16740,151,20676
16741,110,20677
16742,231,20677
16743,67,20677
16744,151,20677
16745,110,20678
16746,231,20678
16747,67,20678
16748,151,20678
16749,110,20679
16750,142,20679
16751,159,20679
16752,67,20679
16753,223,20679
16754,64,20679
16755,154,20679
16756,71,20679
16776,110,20692
16777,231,20692
16778,66,20692
16779,151,20692
16780,110,20693
16781,231,20693
16782,66,20693
16783,151,20693
16784,110,20694
16785,231,20694
16786,66,20694
16787,151,20694
16788,110,20695
16789,231,20695
16790,66,20695
16791,151,20695
16792,110,20696
16793,231,20696
16794,66,20696
16795,151,20696
16796,110,20697
16797,231,20697
16798,66,20697
16799,151,20697
16800,110,20698
16801,231,20698
16802,66,20698
16803,151,20698
16804,110,20699
16805,231,20699
16806,66,20699
16807,151,20699
16808,110,20700
16809,231,20700
16810,66,20700
16811,151,20700
16812,166,20701
16813,110,20701
16814,230,20701
16815,69,20701
16816,151,20701
16817,110,20702
16818,230,20702
16819,69,20702
16820,151,20702
16821,110,20703
16822,230,20703
16823,69,20703
16824,151,20703
16825,110,20704
16826,230,20704
16827,69,20704
16828,151,20704
16829,110,20705
16830,230,20705
16831,69,20705
16832,151,20705
16833,110,20706
16834,232,20706
16835,67,20706
16836,151,20706
16837,110,20707
16838,232,20707
16839,67,20707
16840,151,20707
16841,110,20708
16842,232,20708
16843,68,20708
16844,151,20708
16845,110,20709
16846,232,20709
16847,67,20709
16848,151,20709
16849,110,20710
16850,232,20710
16851,68,20710
16852,151,20710
16853,110,20711
16854,230,20711
16855,68,20711
16856,151,20711
16857,110,20712
16858,230,20712
16859,68,20712
16860,151,20712
16861,110,20713
16862,230,20713
16863,69,20713
16864,151,20713
16865,110,20714
16866,230,20714
16867,69,20714
16868,151,20714
16869,110,20715
16870,234,20715
16871,67,20715
16872,151,20715
16873,110,20716
16874,234,20716
16875,68,20716
16876,151,20716
16877,110,20717
16878,234,20717
16879,68,20717
16880,151,20717
16881,110,20718
16882,234,20718
16883,69,20718
16884,151,20718
16885,110,20719
16886,230,20719
16887,69,20719
16888,151,20719
16889,110,20720
16890,230,20720
16891,69,20720
16892,151,20720
16893,110,20721
16894,230,20721
16895,69,20721
16896,151,20721
16897,110,20722
16898,230,20722
16899,69,20722
16900,151,20722
16901,110,20723
16902,230,20723
16903,69,20723
16904,151,20723
16905,110,20724
16906,230,20724
16907,69,20724
16908,151,20724
16909,165,20725
16910,110,20725
16911,230,20725
16912,69,20725
16913,151,20725
16914,110,20726
16915,232,20726
16916,67,20726
16917,151,20726
