ID,SceneScriptPackageID,SceneScriptID,ChildSceneScriptPackageID,OrderIndex
26380,3670,0,3190,2
26381,3670,39287,0,3
26382,3670,39291,0,4
26383,3670,39292,0,5
26384,3670,39294,0,6
26385,3670,39297,0,7
26386,3670,39299,0,8
26387,3670,39304,0,9
26388,3670,39307,0,10
26389,3670,39310,0,11
26390,3670,39314,0,12
26391,3670,39321,0,13
26392,3670,39328,0,14
26395,3671,0,3189,1
26396,3671,0,3190,2
26397,3671,39330,0,3
26398,3671,39332,0,4
26399,3671,39335,0,5
26400,3671,39338,0,6
26401,3671,39340,0,7
26402,3671,39345,0,8
26403,3671,39348,0,9
26404,3671,39351,0,10
26405,3671,39355,0,11
26406,3671,39362,0,12
26407,3671,39368,0,13
26438,3675,0,3189,1
26439,3675,0,3190,2
26440,3675,39431,0,3
26441,3675,39440,0,4
26442,3675,39442,0,5
26443,3675,39447,0,6
26444,3675,39449,0,7
26445,3675,39454,0,8
26446,3675,39458,0,9
26447,3675,39462,0,10
26448,3675,39464,0,11
26449,3675,39467,0,12
26450,3675,39468,0,13
26451,3675,39469,0,14
26452,3675,39470,0,15
26454,3676,0,3189,1
26455,3676,0,3190,2
26456,3676,40467,0,3
26457,3676,39472,0,4
26458,3676,39475,0,5
26459,3676,39478,0,6
26460,3676,39480,0,7
26461,3676,39483,0,8
26462,3676,39485,0,9
26463,3676,39487,0,10
26464,3676,39490,0,11
26465,3676,39491,0,12
26466,3676,39493,0,13
26467,3676,39495,0,14
26468,3676,39499,0,15
26469,3676,39500,0,16
26470,3677,0,3189,1
26471,3677,0,3190,2
26472,3677,39504,0,3
26473,3677,39506,0,4
26474,3677,39509,0,5
26475,3677,39511,0,6
26476,3677,39513,0,7
26477,3677,39514,0,8
26478,3677,39516,0,9
26479,3677,39518,0,10
26480,3677,39520,0,11
26481,3677,39522,0,12
26482,3677,39524,0,13
26483,3677,39526,0,14
26484,3677,39528,0,15
26485,3677,39530,0,16
26486,3677,39532,0,17
26487,3677,39535,0,18
26488,3677,39538,0,19
26489,3677,39539,0,20
26490,3678,0,3189,1
26491,3678,0,3190,2
26492,3678,39540,0,3
26493,3678,39544,0,4
26494,3678,39545,0,5
26495,3678,39553,0,6
26496,3666,39559,0,5
26497,3666,39561,0,6
26498,3666,39564,0,7
26499,3666,39140,0,8
26523,3657,39089,0,13
26542,3682,0,3189,1
26543,3682,0,3190,2
26544,3682,43775,0,3
26545,3682,39637,0,4
26546,3682,39612,0,5
26547,3682,39614,0,6
26548,3682,39623,0,7
26549,3682,39625,0,8
26550,3682,39628,0,9
26551,3682,39630,0,10
26554,3683,0,3189,1
26555,3683,0,3190,2
26556,3683,43194,0,3
26557,3683,42087,0,4
26558,3683,42093,0,5
26559,3683,42095,0,6
26560,3683,42096,0,7
26563,3684,0,3189,1
26564,3684,0,3190,2
26565,3684,42893,0,3
26566,3684,42894,0,4
26567,3684,42898,0,5
26568,3684,42902,0,6
26569,3684,42914,0,7
26570,3684,42915,0,8
26571,3684,42919,0,9
26572,3684,42925,0,10
26573,3684,42926,0,11
26574,3684,42932,0,12
26575,3684,42933,0,13
26576,3684,42936,0,14
26577,3684,42939,0,15
26578,3684,42940,0,16
26579,3684,42941,0,17
26580,3684,42949,0,18
26581,3684,42950,0,19
26582,3684,42953,0,20
26583,3684,42955,0,21
26584,3684,42958,0,22
26585,3684,42963,0,23
26586,3684,42966,0,24
26587,3684,42973,0,25
26588,3684,42979,0,26
26591,3685,0,3189,1
26592,3685,0,3190,2
26593,3685,43774,0,3
26594,3685,39768,0,4
26595,3685,39742,0,5
26596,3685,39745,0,6
26597,3685,39746,0,7
26598,3685,39750,0,8
26599,3685,39751,0,9
26600,3685,39753,0,10
26601,3685,39756,0,11
26602,3685,39758,0,12
26603,3685,39762,0,13
26604,3685,39763,0,14
26605,3685,39765,0,15
26607,3686,0,3189,1
26608,3686,0,3190,2
26609,3686,39840,0,3
26610,3686,39772,0,4
26611,3686,39783,0,5
26612,3686,39785,0,6
26613,3686,39788,0,7
26614,3686,39793,0,8
26615,3686,39795,0,9
26616,3686,39797,0,10
26617,3686,41171,0,11
26618,3686,41174,0,12
26619,3686,39798,0,13
26620,3686,39807,0,14
26621,3686,39815,0,15
26622,3686,39818,0,16
26624,3452,40457,0,52
26625,3596,39843,0,25
26626,3687,0,3189,1
26627,3687,0,3190,2
26628,3687,39844,0,3
26629,3687,39845,0,4
26630,3687,39846,0,5
26631,3687,39847,0,6
26632,3687,39848,0,7
26633,3687,39850,0,8
26634,3687,39852,0,9
26635,3687,39853,0,10
26636,3687,39851,0,11
26637,3687,39855,0,12
26638,3687,39856,0,13
26639,3687,39857,0,14
26640,3687,39858,0,15
26641,3687,39863,0,16
26642,3687,39864,0,17
26643,3687,39865,0,18
26649,3688,0,3189,1
26650,3688,0,3190,2
26651,3688,43776,0,3
26652,3688,39882,0,4
26653,3688,39890,0,5
26654,3688,42227,0,6
26655,3688,39913,0,7
26656,3688,39893,0,8
26657,3688,42274,0,9
26658,3688,39925,0,10
26659,3688,39927,0,11
26660,3688,39930,0,12
26661,3688,39932,0,13
26662,3688,39934,0,14
26663,3688,39935,0,15
26664,3688,39937,0,16
26665,3688,39939,0,17
26666,3688,39940,0,18
26667,3688,39941,0,19
26668,3688,42696,0,20
26669,3688,39944,0,21
26670,3688,39946,0,22
26671,3688,39947,0,23
26672,3688,39949,0,24
26673,3688,39951,0,25
26674,3688,39953,0,26
26675,3689,0,3189,1
26676,3689,0,3190,2
26677,3689,39971,0,3
26678,3689,39960,0,4
26679,3689,39962,0,5
26680,3689,39963,0,6
26681,3689,39964,0,7
26682,3689,39965,0,8
26683,3689,39966,0,9
26684,3689,39967,0,10
26685,3689,39968,0,11
26686,3689,39969,0,12
26687,3689,39970,0,13
26688,3690,0,3189,1
26689,3690,0,3190,2
26690,3690,41488,0,3
26691,3690,40790,0,4
26692,3690,40792,0,5
26693,3690,40794,0,6
26694,3690,40796,0,7
26695,3690,40797,0,8
26696,3690,40799,0,9
26697,3690,40801,0,10
26698,3690,40802,0,11
26699,3690,40804,0,12
26700,3690,40805,0,13
26701,3690,40806,0,14
26702,3690,40808,0,15
26703,3690,40810,0,16
26704,3690,40814,0,17
26705,3690,40815,0,18
26706,3690,40816,0,19
26707,3690,40818,0,20
26708,3690,40819,0,21
26709,3690,40821,0,22
26710,3690,40822,0,23
26711,3690,40824,0,24
26712,3690,40825,0,25
26713,3690,40826,0,26
26714,3690,40829,0,27
26716,3691,0,3189,1
26717,3691,0,3190,2
26718,3691,43750,0,3
26719,3691,43672,0,4
26720,3691,43676,0,5
26721,3691,43680,0,6
26722,3691,43684,0,7
26723,3691,43688,0,8
26724,3691,43691,0,9
26725,3691,43695,0,10
26726,3691,43701,0,11
26727,3691,43707,0,12
26728,3691,43712,0,13
26729,3691,43717,0,14
26730,3691,43722,0,15
26813,3693,0,3189,1
26814,3693,0,3190,2
26815,3693,43772,0,3
26816,3693,41930,0,4
26817,3693,41899,0,5
26818,3693,41900,0,6
26819,3693,41901,0,7
26820,3693,41903,0,8
26821,3693,41904,0,9
26822,3693,41906,0,10
26823,3693,41907,0,11
26824,3693,41909,0,12
26825,3693,41911,0,13
26826,3693,41912,0,14
26827,3693,41913,0,15
26828,3693,41915,0,16
26829,3693,41917,0,17
26830,3693,41918,0,18
26831,3693,41920,0,19
26832,3693,41921,0,20
26833,3693,41922,0,21
26834,3693,41924,0,22
26835,3693,41925,0,23
26836,3693,41926,0,24
26838,3694,0,3189,1
26839,3694,0,3190,2
26840,3694,41778,0,3
26841,3694,40254,0,4
26842,3694,40259,0,5
26843,3694,40261,0,6
26844,3694,40263,0,7
26845,3694,40265,0,8
26846,3694,40267,0,9
26847,3694,40269,0,10
26848,3694,40272,0,11
26849,3694,40274,0,12
26850,3694,40276,0,13
26851,3694,40278,0,14
26852,3694,40280,0,15
26853,3694,40282,0,16
26854,3694,40284,0,17
26855,3694,40285,0,18
26856,3694,40287,0,19
26857,3694,40290,0,20
26858,3694,40292,0,21
26859,3694,40294,0,22
26860,3694,40295,0,23
26861,3694,40297,0,24
26862,3694,40301,0,25
26863,3694,40303,0,26
26864,3694,40305,0,27
26865,3694,40307,0,28
26866,3694,40310,0,29
26867,3694,40312,0,30
26868,3694,40314,0,31
26869,3694,40318,0,32
26873,3695,0,156,1
26874,3695,0,1340,2
26875,3695,0,1743,3
26876,3695,0,2167,4
26877,3695,40320,0,5
26878,3695,40321,0,6
26879,3695,40322,0,7
26880,3695,40323,0,8
26881,3695,40324,0,9
26882,3695,40325,0,10
26883,3695,40327,0,11
26884,3695,40328,0,12
26885,3695,40329,0,13
26886,3695,40330,0,14
26887,3695,40331,0,15
26888,3695,40332,0,16
26889,3695,40333,0,17
26890,3696,0,3189,1
26891,3696,0,3190,2
26892,3696,43110,0,3
26893,3696,43112,0,4
26894,3696,43113,0,5
26895,3696,43117,0,6
26896,3696,43121,0,7
26897,3696,43124,0,8
26898,3696,43126,0,9
26899,3696,43129,0,10
26900,3696,43132,0,11
26901,3696,43133,0,12
26903,3697,0,3189,1
26904,3697,0,3190,2
26905,3697,43329,0,3
26906,3697,43332,0,4
26907,3697,43342,0,5
26908,3697,43347,0,6
26909,3697,43349,0,7
26910,3697,43356,0,8
26911,3697,43357,0,9
26912,3697,43359,0,10
26913,3697,43363,0,11
26914,3697,43368,0,12
26915,3697,43373,0,13
26916,3697,43377,0,14
26917,3697,43381,0,15
26918,3697,43385,0,16
26919,3697,43388,0,17
26920,3697,43391,0,18
26945,3698,0,156,1
26946,3698,40435,0,2
26948,3492,40447,0,11
26958,3699,0,3189,1
26959,3699,0,3190,2
26960,3699,40470,0,3
26961,3699,40471,0,4
26962,3699,40472,0,5
26983,3702,0,156,1
26984,3702,40490,0,2
26985,3703,0,156,1
26986,3703,0,1340,2
26987,3703,0,1743,3
26988,3703,0,2035,4
26989,3703,40505,0,5
26990,3703,40506,0,6
26991,3703,40507,0,7
26992,3703,40508,0,8
26993,3703,40510,0,9
26994,3703,40511,0,10
26995,3703,40513,0,11
26996,3703,40514,0,12
26997,3703,40515,0,13
26998,3703,40516,0,14
26999,3703,40517,0,15
27000,3703,40518,0,16
27001,3703,40519,0,17
27002,3703,40520,0,18
27003,3703,40521,0,19
27004,3703,40522,0,20
27005,3703,40523,0,21
27006,3703,40524,0,22
27015,3603,38241,0,14
27033,3709,0,3189,1
27034,3709,0,3190,2
27035,3709,40543,0,3
27036,3709,40544,0,4
27037,3709,40545,0,5
27038,3709,40546,0,6
27039,3709,40547,0,7
27040,3709,40548,0,8
27087,3691,43727,0,16
27122,3591,40652,0,24
27127,3604,40659,0,22
27128,3652,40704,0,21
27130,3601,40713,0,21
27132,3686,39828,0,17
27133,3684,42980,0,27
27139,3711,0,3189,1
27140,3711,0,3190,2
27141,3711,40776,0,3
27142,3711,40777,0,4
27143,3711,40779,0,5
27144,3711,40780,0,6
27145,3711,40781,0,7
27146,3712,0,3189,1
27147,3712,0,3190,2
27148,3712,40782,0,3
27149,3712,40787,0,4
27153,3279,40973,0,5
27154,3279,40976,0,6
27155,3279,40978,0,7
27156,3279,40980,0,8
27157,3279,40984,0,9
27158,3279,40988,0,10
27159,3279,40991,0,11
27160,3279,40993,0,12
27161,3279,40996,0,13
27162,3279,41001,0,14
27163,3279,41002,0,15
27164,3279,41003,0,16
27165,3666,40924,0,9
27166,3678,40965,0,7
27179,3279,41072,0,17
27192,3670,41090,0,15
27193,3675,41096,0,16
27194,3686,39839,0,18
27195,3686,40722,0,19
27196,3717,0,3189,1
27197,3717,0,3190,2
27198,3717,42402,0,3
27199,3717,42403,0,4
27200,3717,42404,0,5
27210,3719,0,3189,1
27211,3719,0,3190,2
27212,3719,44282,0,3
27213,3719,44283,0,4
27214,3719,44285,0,5
27215,3719,44285,0,6
27219,3720,0,3189,1
27220,3720,0,3190,2
27221,3720,41239,0,3
27222,3720,41241,0,4
27223,3639,38850,0,20
27224,3721,0,156,1
27225,3721,41471,0,2
27226,3721,41472,0,3
27227,3721,41473,0,4
27228,3721,41475,0,5
27229,3676,41478,0,17
27230,3722,0,156,1
27231,3722,41480,0,2
27232,3722,41482,0,3
27233,3671,41484,0,14
27234,3684,42981,0,28
27235,3690,40831,0,28
27237,3723,0,3189,1
27238,3723,0,3190,2
27239,3723,41510,0,3
27240,3723,41511,0,4
27241,3723,41518,0,5
27242,3723,41519,0,6
27243,3723,41520,0,7
27244,3723,41521,0,8
27245,3723,41522,0,9
27246,3724,0,3189,1
27247,3724,0,3190,2
27248,3724,41523,0,3
27249,3724,41524,0,4
27250,3724,41525,0,5
27251,3724,41526,0,6
27252,3724,41527,0,7
27253,3724,41528,0,8
27254,3724,41535,0,9
27255,3725,0,3189,1
27256,3725,0,3190,2
27257,3725,41536,0,3
27258,3725,41537,0,4
27259,3725,41538,0,5
27260,3725,41539,0,6
27261,3725,41540,0,7
27262,3725,41541,0,8
27263,3725,41548,0,9
27264,3726,0,3189,1
27265,3726,0,3190,2
27266,3726,41549,0,3
27267,3726,41550,0,4
27268,3726,41551,0,5
27269,3726,41552,0,6
27270,3726,41553,0,7
27271,3726,41554,0,8
27272,3726,41561,0,9
27273,3727,0,3189,1
27274,3727,0,3190,2
27275,3727,41584,0,3
27276,3727,41585,0,4
27277,3727,41586,0,5
27278,3727,41587,0,6
27279,3727,41588,0,7
27280,3727,41589,0,8
27281,3727,41597,0,9
27286,3691,43730,0,17
27287,3691,43735,0,18
27288,3691,43738,0,19
27289,3730,0,3189,1
27290,3730,0,3190,2
27291,3730,41935,0,3
27292,3730,41937,0,4
27296,3731,0,3189,1
27297,3731,0,3190,2
27298,3731,43777,0,3
27299,3731,41762,0,4
27300,3731,41709,0,5
27301,3731,41718,0,6
27302,3731,42725,0,7
27303,3731,42726,0,8
27304,3731,42727,0,9
27305,3731,42752,0,10
27306,3731,42753,0,11
27307,3731,41721,0,12
27308,3731,41723,0,13
27309,3731,41725,0,14
27310,3731,41727,0,15
27311,3731,41729,0,16
27312,3731,41731,0,17
27313,3731,41734,0,18
27314,3731,41737,0,19
27315,3731,41739,0,20
27316,3731,41741,0,21
27317,3731,41743,0,22
27318,3731,41745,0,23
27319,3731,41746,0,24
27320,3731,41748,0,25
27322,3694,40319,0,33
27323,3668,41783,0,20
27324,3669,41785,0,21
27325,3732,0,156,1
27326,3732,41786,0,2
27327,3732,41789,0,3
27328,3732,41790,0,4
27329,3732,41791,0,5
27330,3732,41872,0,6
27331,3732,41879,0,7
27332,3732,41881,0,8
27333,3732,43023,0,9
27334,3732,41805,0,10
27335,3732,43105,0,11
27354,3732,43021,0,12
27355,3732,43027,0,13
27357,3733,41829,0,1
27358,3733,41832,0,2
27373,3736,41853,0,1
27374,3736,41854,0,2
27375,3736,41856,0,3
27376,3736,41857,0,4
27377,3732,41882,0,14
27378,3732,41861,0,15
27379,3732,41865,0,16
27380,3737,0,3189,1
27381,3737,0,3190,2
27382,3737,41867,0,3
27383,3737,41868,0,4
27384,3737,41869,0,5
27385,3732,41866,0,17
27386,3732,41821,0,18
27387,3732,41823,0,19
27388,3732,41824,0,20
27389,3732,41878,0,21
27390,3732,41871,0,22
27391,3732,41875,0,23
27392,3732,41874,0,24
27393,3732,41876,0,25
27394,3732,41873,0,26
27395,3738,0,156,1
27396,3738,41883,0,2
27397,3738,41884,0,3
27398,3738,41885,0,4
27399,3730,41939,0,5
27400,3730,41941,0,6
27401,3730,41943,0,7
27418,3683,42097,0,8
27419,3740,0,156,1
27420,3740,42112,0,2
27421,3740,42113,0,3
27422,3740,42116,0,4
27423,3741,0,156,1
27424,3741,42117,0,2
27425,3741,42118,0,3
27426,3741,42121,0,4
27427,3742,0,156,1
27428,3742,42122,0,2
27429,3742,42123,0,3
27430,3742,42126,0,4
27431,3743,0,156,1
27432,3743,42127,0,2
27433,3743,42128,0,3
27434,3743,42131,0,4
27435,3744,0,156,1
27436,3744,42132,0,2
27437,3744,42133,0,3
27438,3744,42136,0,4
27439,3730,42137,0,8
27442,3717,42405,0,6
27452,3717,42406,0,7
27453,3717,42407,0,8
27454,3688,39955,0,27
27455,3657,42237,0,14
27472,3747,0,156,1
27473,3747,42259,0,2
27474,3747,42260,0,3
27475,3747,42262,0,4
27476,3748,0,156,1
27477,3748,42263,0,2
27478,3748,42260,0,3
27479,3748,42262,0,4
27480,3749,0,156,1
27481,3749,42267,0,2
27482,3749,42260,0,3
27483,3749,42262,0,4
27484,3688,39956,0,28
27498,3750,0,3189,1
27499,3750,0,3190,2
27500,3750,43773,0,3
27501,3750,42365,0,4
27502,3750,42334,0,5
27503,3750,42338,0,6
27504,3750,42345,0,7
27505,3750,42347,0,8
27506,3750,42349,0,9
27507,3750,42350,0,10
27508,3750,42353,0,11
27509,3750,42355,0,12
27510,3750,42357,0,13
27511,3750,42358,0,14
27512,3750,42360,0,15
27513,3750,42361,0,16
27514,3750,42362,0,17
27532,3717,42408,0,9
27533,3717,42409,0,10
27534,3717,42410,0,11
27535,3717,42411,0,12
27536,3751,0,3189,1
27537,3751,0,3190,2
27538,3751,43244,0,3
27539,3751,43247,0,4
27540,3751,43251,0,5
27541,3751,43252,0,6
27542,3751,43258,0,7
27543,3751,43260,0,8
27544,3751,43265,0,9
27545,3751,43273,0,10
27546,3751,43275,0,11
27547,3751,43282,0,12
27548,3751,43286,0,13
27549,3751,43291,0,14
27550,3751,43292,0,15
27551,3751,43297,0,16
27552,3751,43302,0,17
27553,3751,43307,0,18
27554,3751,43309,0,19
27555,3751,43311,0,20
27556,3751,43316,0,21
27557,3751,43321,0,22
27558,3751,43327,0,23
27559,3751,43328,0,24
27562,3752,0,3189,1
27563,3752,0,3190,2
27564,3752,42508,0,3
27565,3752,42512,0,4
27566,3752,42525,0,5
27567,3752,42531,0,6
27568,3752,42532,0,7
27569,3752,42533,0,8
27570,3752,42538,0,9
27571,3752,42539,0,10
27574,3511,41453,0,18
27575,3753,0,3189,1
27576,3753,0,3190,2
27577,3753,42687,0,3
27578,3753,42692,0,4
27579,3688,39958,0,29
27582,3731,41751,0,26
27583,3731,41754,0,27
27584,3731,41756,0,28
27585,3731,41758,0,29
27588,3103,0,3189,35
27589,3103,0,3190,36
27590,3732,41806,0,27
27591,3683,42098,0,9
27592,3732,41814,0,28
27593,3671,43018,0,15
27594,3732,43015,0,29
27595,3732,41815,0,30
27597,3732,43025,0,31
27598,3732,43026,0,32
27602,3582,43097,0,18
27603,3731,43102,0,30
27605,3685,39767,0,16
27606,3754,0,3189,1
27607,3754,0,3190,2
27608,3754,43778,0,3
27609,3754,43177,0,4
27610,3754,43155,0,5
27611,3754,43161,0,6
27612,3754,43167,0,7
27613,3754,43168,0,8
27614,3754,43170,0,9
27615,3754,43171,0,10
27616,3754,43172,0,11
27617,3754,43174,0,12
27626,3670,43191,0,16
27627,3682,39632,0,11
27628,3683,43016,0,10
27630,3697,43392,0,19
27631,3623,43526,0,27
27632,3755,0,156,1
27633,3755,43535,0,2
27636,3755,43664,0,3
27637,3691,43739,0,20
27638,3669,43751,0,22
27639,3668,43752,0,21
27640,3750,42364,0,18
27641,3691,43766,0,21
27642,3690,43767,0,29
27644,3693,41929,0,25
27646,3693,43769,0,26
27647,3750,43765,0,19
27648,3685,43106,0,17
27649,3682,43192,0,12
27650,3688,39959,0,30
27651,3731,41761,0,31
27652,3754,43176,0,13
27653,3537,43807,0,4
27654,3609,38690,0,8
27655,3620,38409,0,8
27656,3621,43810,0,9
27657,3622,43811,0,20
27658,3600,43812,0,10
27659,3641,43813,0,8
27660,3492,43814,0,12
27661,3603,43815,0,15
27662,3604,43816,0,23
27663,3601,43817,0,22
27664,3686,43818,0,20
27665,3581,43819,0,19
27666,3625,43820,0,34
27667,3657,43821,0,15
27668,3652,43822,0,22
27669,3591,43823,0,25
27670,3511,43824,0,19
27671,3687,43825,0,19
27672,3671,43826,0,16
27673,3685,43827,0,18
27674,3755,43828,0,4
27675,3670,43829,0,17
27676,3682,43830,0,13
27677,3731,43831,0,32
27678,3754,43832,0,14
27679,3696,43833,0,13
27680,3752,43834,0,11
27681,3751,43835,0,25
27682,3691,43836,0,22
27683,3684,43837,0,29
27684,3697,43838,0,20
27685,3596,43839,0,26
27686,3676,43840,0,18
27687,3693,43841,0,27
27688,3750,43842,0,20
27689,3694,43843,0,34
27690,3677,43844,0,21
27691,3675,43845,0,17
27692,3623,43846,0,28
27693,3690,43848,0,30
27694,3635,43849,0,13
27695,3279,43850,0,18
27696,3582,43852,0,19
27697,3578,43853,0,25
27698,3688,43855,0,31
27699,3639,43856,0,21
27700,3756,0,156,1
27701,3756,43857,0,2
27702,3756,43875,0,3
27703,3756,44885,0,4
27704,3756,44886,0,5
27705,3756,43882,0,6
27706,3756,43889,0,7
27707,3756,43864,0,8
27708,3756,43874,0,9
27716,3757,0,156,1
27717,3757,43883,0,2
27718,3757,43884,0,3
27719,3757,43887,0,4
27720,3756,44883,0,10
27721,3756,44884,0,11
27737,3761,0,156,1
27738,3761,0,3762,2
27739,3761,43911,0,3
27741,3762,43912,0,1
27742,3762,43913,0,2
27744,3763,43914,0,1
27746,3764,0,156,1
27747,3764,0,3762,2
27748,3764,43915,0,3
27749,3765,0,156,1
27750,3765,0,3762,2
27751,3765,43916,0,3
27753,3767,0,3189,1
27754,3767,0,3190,2
27755,3767,43918,0,3
27756,3767,43919,0,4
27757,3767,43922,0,5
27762,3768,0,3189,1
27763,3768,0,3190,2
27764,3768,43928,0,3
27765,3768,43931,0,4
27766,3768,43933,0,5
27771,3769,0,3189,1
27772,3769,0,3190,2
27773,3769,43940,0,3
27774,3769,43942,0,4
27780,3770,0,156,1
27781,3770,43943,0,2
27782,3770,43944,0,3
27783,3770,43947,0,4
27787,3771,0,156,1
27788,3771,43954,0,2
27789,3575,43960,0,5
27790,3667,43961,0,7
27791,3683,43962,0,11
27792,3772,0,3189,1
27793,3772,0,3190,2
27794,3772,43968,0,3
27795,3772,43971,0,4
27801,3732,43972,0,33
27802,3773,0,3189,1
27803,3773,0,3190,2
27804,3773,43973,0,3
27805,3773,43974,0,4
27806,3773,43975,0,5
27807,3773,43976,0,6
27808,3773,43977,0,7
27809,3773,43978,0,8
27820,3776,0,156,1
27821,3776,43990,0,2
27822,3776,43991,0,3
27823,3776,43993,0,4
27824,3777,0,156,1
27825,3777,43994,0,2
27826,3777,43995,0,3
27827,3777,43997,0,4
27828,3778,0,3189,1
27829,3778,0,3190,2
27830,3778,43998,0,3
27831,3778,43999,0,4
27832,3778,44000,0,5
27833,3778,44001,0,6
27834,3778,44002,0,7
27835,3778,44003,0,8
27836,3778,44004,0,9
27837,3779,0,3189,1
27838,3779,0,3190,2
27839,3779,44005,0,3
27840,3779,44006,0,4
27841,3779,44010,0,5
27842,3779,44017,0,6
27884,3781,0,3189,1
27885,3781,0,3190,2
27886,3781,44057,0,3
27887,3781,44058,0,4
27888,3781,44059,0,5
27919,3782,0,3189,1
27920,3782,0,3190,2
27921,3782,44136,0,3
27922,3782,44137,0,4
27923,3782,44138,0,5
27929,3784,0,156,1
27930,3784,44118,0,2
27931,3784,44119,0,3
27932,3784,44120,0,4
27933,3785,0,3189,1
27934,3785,0,3190,2
27935,3785,44121,0,3
27936,3785,44122,0,4
27937,3785,44123,0,5
27938,3786,0,3189,1
27939,3786,0,3190,2
27940,3786,44258,0,3
27941,3786,44259,0,4
27942,3786,44260,0,5
27946,3787,44130,0,1
27948,3788,0,156,1
27949,3788,44131,0,2
27950,3788,44132,0,3
27951,3788,44135,0,4
27952,3789,0,3189,1
27953,3789,0,3190,2
27954,3789,44151,0,3
27955,3789,44152,0,4
27956,3789,44153,0,5
27957,3790,0,3189,1
27958,3790,0,3190,2
27959,3790,44157,0,3
27960,3790,44158,0,4
27961,3790,44159,0,5
27962,3791,0,3189,1
27963,3791,0,3190,2
27964,3791,44163,0,3
27965,3791,44164,0,4
27966,3791,44165,0,5
27967,3792,0,3189,1
27968,3792,0,3190,2
27969,3792,44169,0,3
27970,3792,44170,0,4
27971,3792,44171,0,5
27972,3793,0,3189,1
27973,3793,0,3190,2
27974,3793,44184,0,3
27975,3793,44186,0,4
27993,3786,44261,0,6
28003,3795,0,3189,1
28004,3795,0,3190,2
28005,3795,44228,0,3
28006,3795,44230,0,4
28008,3796,0,3189,1
28009,3796,0,3190,2
28010,3796,45070,0,3
28026,3799,0,3189,1
28027,3799,0,3190,2
28028,3799,44294,0,3
28029,3799,44297,0,4
28035,3801,0,3189,1
28036,3801,0,3190,2
28037,3801,44301,0,3
28038,3801,44304,0,4
28040,3802,0,3189,1
28041,3802,0,3190,2
28042,3802,44336,0,3
28043,3802,44338,0,4
28045,3803,0,3189,1
28046,3803,0,3190,2
28047,3803,44309,0,3
28048,3803,44312,0,4
28050,3804,0,3189,1
28051,3804,0,3190,2
28052,3804,44313,0,3
28053,3804,44314,0,4
28055,3805,0,3189,1
28056,3805,0,3190,2
28057,3805,44317,0,3
28058,3805,44318,0,4
28060,3806,0,3189,1
28061,3806,0,3190,2
28062,3806,44321,0,3
28063,3806,44322,0,4
28065,3807,0,3189,1
28066,3807,0,3190,2
28067,3807,44325,0,3
28068,3807,44327,0,4
28069,3808,0,3189,1
28070,3808,0,3190,2
28071,3808,44328,0,3
28072,3808,44331,0,4
28074,3809,0,3189,1
28075,3809,0,3190,2
28076,3809,44332,0,3
28077,3809,44335,0,4
28114,3814,0,156,1
28115,3814,44381,0,2
28172,3821,0,156,1
28173,3821,44437,0,2
28174,3821,44438,0,3
28175,3821,44439,0,4
28176,3821,44440,0,5
28177,3821,45273,0,6
28178,3821,44441,0,7
28179,3821,44442,0,8
28180,3821,44444,0,9
28181,3821,44446,0,10
28182,3821,44447,0,11
28183,3821,44448,0,12
28184,3821,45312,0,13
28185,3821,44449,0,14
28200,3824,0,3189,1
28201,3824,0,3190,2
28202,3824,44469,0,3
28203,3824,44470,0,4
28209,3825,0,156,1
28210,3825,44486,0,2
28211,3825,44487,0,3
28212,3825,44490,0,4
28215,3828,0,156,1
28216,3828,44493,0,2
28217,3828,44495,0,3
28221,3829,0,3189,1
28222,3829,0,3190,2
28223,3829,44498,0,3
28224,3829,44500,0,4
28225,3829,44505,0,5
28226,3829,44510,0,6
28227,3829,44514,0,7
28228,3829,44519,0,8
28229,3829,44521,0,9
28230,3829,44525,0,10
28231,3829,44528,0,11
28232,3829,44532,0,12
28233,3829,44534,0,13
28234,3829,44537,0,14
28235,3829,44541,0,15
28236,3829,44542,0,16
28238,3828,44547,0,4
28239,3828,44544,0,5
28240,3828,44548,0,6
28241,3828,44549,0,7
28242,3828,44550,0,8
28243,3829,44551,0,17
28288,3828,44581,0,9
28289,3852,0,3189,1
28290,3852,0,3190,2
28291,3852,44583,0,3
28292,3853,0,3189,1
28293,3853,0,3190,2
28294,3853,44584,0,3
28295,3853,44586,0,4
28296,3853,44590,0,5
28297,3853,44592,0,6
28309,3855,0,3189,1
28310,3855,0,3190,2
28311,3855,45201,0,3
28312,3855,45202,0,4
28313,3855,45203,0,5
28314,3855,45204,0,6
28315,3855,45205,0,7
28318,3855,45206,0,8
28319,3856,0,156,1
28320,3856,44612,0,2
28321,3857,0,156,1
28322,3857,44613,0,2
28323,3857,44614,0,3
28324,3857,44615,0,4
28325,3857,44617,0,5
28330,3779,44621,0,7
28331,3860,0,3189,1
28332,3860,0,3190,2
28333,3860,44700,0,3
28334,3860,44622,0,4
28335,3860,44628,0,5
28336,3860,44636,0,6
28337,3860,44640,0,7
28338,3860,44645,0,8
28339,3860,44650,0,9
28340,3860,44656,0,10
28341,3860,44659,0,11
28342,3860,44665,0,12
28343,3860,44668,0,13
28344,3860,44674,0,14
28345,3860,44682,0,15
28346,3860,44685,0,16
28347,3860,44690,0,17
28348,3860,44695,0,18
28349,3860,44824,0,19
