ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,ItemID,ItemQuantity,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
609,Just For Fun,An unusually large number of players have been dueling in front of the gates of Stormwind today! Join in to test your mettle in 1-on-1 combat!,,,,7,104882,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
610,Just For Fun,"Every few hours, Short John Mithril leaves a treasure chest out for grabs in the middle of the Stranglethorn Arena, but only one player can claim the prize. Think you have what it takes?",,,,7,104883,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
611,Just For Fun,Gold burning a hole in your pocket? Go visit an auction house in your capital city and see what other adventurers are selling! You never know what you might find...,,,,7,104884,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
612,Just For Fun,"Looking for something so rare, it's basically illegal? Check out the Black Market Auction House by the Petitioner's Concourse, west of Valdrakken. They have everything you never knew you needed.",,,,7,104885,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
613,Just For Fun,There's a rumour going around that YOU can't form the longest Conga line. Care to prove them wrong?,,,,7,104886,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
614,Just For Fun,Did you know that there's a weekly fishing contest every Sunday at 2PM? Head to Booty Bay in the Cape of Stranglethorn to out-angle your fellow fishers!,,,,7,104887,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
615,Just For Fun,"Today seems like a good day to take your pets out for a walk, or - if you're feeling up to it - into some PvP pet battles!",,,,7,104888,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
616,Just For Fun,"Did you know that some battle pets, like the Snowy Owl, only appear during certain seasons?",,,,7,104889,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
617,Just For Fun,Holidays like Brewfest and events like the Running of the Gnomes are happening all the time in Azeroth. Open up your calendar to see what's happening soon... or maybe even today!,,,,7,104890,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
618,Just For Fun,"Chromie needs you to save her from uncertain death...s! Head to the Broken Isles, establish your class order hall, and then look for an Image of Chromie in Dalaran. Save Chromie, and you may end up as a full-fledged Timelord!",,,,7,104891,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
619,Just For Fun,Fancy yourself a master pet tamer? Then seek out the Celestial Tournament on the Timeless Isle in Pandaria to achieve the pinnacle of pet prestige! Beginners need not apply.,,,,7,104892,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
620,Just For Fun,"Is your look a little dated? For a small fee, the miracle workers at the Barbershop will be happy to fix up your hair, face, or body type! Look for them in any major city.",,,,7,104893,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
621,Just For Fun,"Rumors have been swirling about exceedingly rare mounts, such as the ""Lucid Nightmare"" and ""The Hivemind"". Ask other adventurers and members of the community where you might find them!",,,,7,104894,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
622,Just For Fun,"Rumors have been swirling about exceedingly rare pets, with names like ""Baa'l"", ""Uuna"", and ""Jenafur"". Ask other adventurers and members of the community where you might find them!",,,,7,104895,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
623,Just For Fun,"Rumors have been swirling about an exceedingly rare belt, known as the ""Waist of Time"". Ask other adventurers and members of the community where you might find it!",,,,7,104896,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
624,Just For Fun,Still wearing last year's fashion? A transmogrifier can change your gear's appearance from drab to fab. We hear that spikes are in this year.,,,,7,104897,0,0,252282,0,0,0,1,1,0,0,0,0,0,0,0,0,0
625,Copper Coin,There appears to be a single copper coin tucked into your Adventure Guide.,"Sweet, free money!",,,7,104916,0,3,237283,0,72743,0,0,0,0,0,0,0,0,0,0,0,0
626,Silver Coin,There appears to be a single silver coin tucked into your Adventure Guide.,"Sweet, free money!",,,7,104912,0,3,237282,0,72746,0,0,0,0,0,0,0,0,0,0,0,0
627,Gold Coin,There appears to be a single gold coin tucked into your Adventure Guide.,"Sweet, free money!",,,7,104913,0,3,237281,0,72747,0,0,0,0,0,0,0,0,0,0,0,0
628,Bag of Coins,There appears to be a bag of coins tucked into your Adventure Guide.,"Sweet, free money!",,,7,104914,0,3,133657,0,72748,0,0,0,0,0,0,0,0,0,0,0,0
629,Mysterious Coin,There appears to be an unusual coin tucked into your Adventure Guide.,"Sweet, free money?",,,7,104915,0,3,133791,0,72749,0,0,0,202107,0,0,0,0,0,0,0,0
630,Field of Ferocity,Gather some friends (or whoever's nearby) and complete the Field of Ferocity questline in Ohn'ahran Plains!,,Completing this questline will unlock an additional world quest.,,7,104926,0,0,4672498,0,0,0,8,10,0,0,0,0,0,0,0,0,0
631,Engine of Innovation,Complete the Engine of Innovation questline that starts in Valdrakken to earn Sparks of Ingenuity. Sparks of Ingenuity are used to make extremely powerful crafted items!,,Sparks of Ingenuity can be used to create items at item level 382 and higher. Sample item:,,7,104926,1,0,4693221,0,0,0,8,10,202116,0,0,0,0,0,0,0,0
632,Revival Catalyst,Speak with Antuka near the Great Vault in Valdrakken to unlock the Revival Catalyst. The Revival Catalyst can imbue your weapons and armor with the wisdom and might of Tyr himself!,,,,7,5703,0,0,4554462,0,0,0,8,10,0,0,0,0,0,0,0,0,0
634,Event: The Storm's Fury,Aid the Timewalker Resistance within the Primalist Future in their battle against the Primalists for epic rewards.,Start Quest,,,7,106962,0,3,4687630,0,74436,0,2,6,202371,1,0,0,0,0,0,0,0
635,Event: The Storm's Fury,Aid the Timewalker Resistance within the Primalist Future in their battle against the Primalists for rewards.,,,,7,106963,0,0,4687630,0,0,0,2,6,203476,1,0,0,0,0,0,0,0
636,Event: The Storm's Fury,Aid the Timewalker Resistance within the Primalist Future in their battle against the Primalists for epic rewards.,,,,7,106965,0,0,4687630,0,0,0,2,6,202371,1,0,0,0,0,0,0,0
637,Sparks of Life: The Forbidden Reach,Kazure in Valdrakken has challenged you to defeat your foes in PvP combat.,Accept Quest,,,5,107128,0,3,4672496,0,74871,0,6,6,0,0,2797,8,0,0,0,0,0
638,"Trading Post, Collector's Cache",Tender is ready for collection at the Trading Post.,,,,7,104831,0,0,4696085,0,0,0,98,98,0,0,0,0,0,0,0,0,0
639,"Trading Post, Open for Business",Visit the T&W Trading Post in Stormwind to browse the exotic goods and learn how you can earn them.,Accept Quest,,,7,107533,0,3,4696085,0,66858,0,21,21,0,0,0,0,0,0,0,0,0
640,"Trading Post, Open for Business",Visit the Zen'kala Trading Post in Orgrimmar to browse the exotic goods and learn how you can earn them.,Accept Quest,,,7,107534,0,3,4696085,0,66959,0,21,21,0,0,0,0,0,0,0,0,0
641,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,107537,1,3,4696085,0,72681,0,99,99,0,0,0,0,0,0,0,0,0
642,"Trading Post, Open for Business","Visit Stormwind or Orgrimmar to see a multitude of mystical, magical items that are available to purchase this month. Be sure to review your Traveler's Log to see this month's activities.",,,,7,0,1,0,4696085,0,0,0,20,20,0,0,0,0,0,0,0,0,0
643,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,107836,1,3,4687630,0,75259,0,9,10,200073,1,0,0,0,0,0,0,0
644,Hidden Legacies,Delve into the mysteries of the dracthyr left behind during their escape.,Accept Quest,,,7,107837,0,3,4687630,0,74381,0,10,11,203460,1,0,0,0,0,0,0,0
645,Orc Heritage Armor,"Help Eitrigg restore the Kosh'harg festival from old Draenor, and prove yourself a true champion of your people!",Accept Quest,,,7,107838,0,3,4898329,0,73703,0,9,12,203215,0,0,0,0,0,0,0,0
646,Human Heritage Armor,The SI:7 and an unlikely ally need your help unraveling the mystery of a stolen artifact! Meet Master Mathias Shaw behind Stormwind Keep in search of clues...,Accept Quest,,,7,107839,0,3,4893169,0,72644,0,9,12,203211,0,0,0,0,0,0,0,0
647,Academic Assistance,"Learn to understand, and eventually speak, the language of the Winterpelt furbolg as you help Sonova Snowden crack their peculiar dialect and earn their trust.",Accept Quest,,,7,107840,0,3,4905324,0,72546,0,2,5,202253,1,0,0,0,0,0,0,0
649,Zskera Vault: Az,Delve into Neltharion's lost vaults in search of answers... and treasure!,Accept Quest,,,7,107842,0,3,4909720,0,72953,0,6,6,0,0,0,0,0,0,0,0,0
650,Zskera Vault: Ur,Delve into Neltharion's lost vaults in search of answers... and treasure!,Accept Quest,,,7,107843,0,3,4909720,0,72952,0,6,6,0,0,0,0,0,0,0,0,0
651,Zskera Vault: Ix,Delve into Neltharion's lost vaults in search of answers... and treasure!,Accept Quest,,,7,107844,0,3,4909720,0,72954,0,6,6,0,0,0,0,0,0,0,0,0
652,Zskera Vault: Kx,Delve into Neltharion's lost vaults in search of answers... and treasure!,Accept Quest,,,7,107845,0,3,4909720,0,72955,0,6,6,0,0,0,0,0,0,0,0,0
653,Zskera Vault,Delve into Neltharion's lost vaults in search of answers... and treasure!,Accept Quest,,,7,107846,0,3,4909720,0,72956,0,6,6,0,0,0,0,0,0,0,0,0
654,Old Hatreds,"Mayla Highmountain is worried about Baine, who has travelled alone to the Ohn'ahran Plains in search of a missing friend. Seek out Mayla in Valdrakken to learn more.",,,,7,108156,0,0,236555,0,0,0,2,5,203725,0,0,0,0,0,0,0,0
655,Sparks of Life:  Zaralek Cavern,Bram  in Valdrakken has challenged you to defeat your foes in PvP combat.,Accept Quest,,,5,107899,0,3,4672499,0,75305,0,6,6,0,0,2797,8,0,0,0,0,0
656,Old Hatreds,"Mayla Highmountain is worried about Baine, who has travelled alone to the Ohn'ahran Plains in search of a missing friend. Seek out Mayla in Valdrakken to learn more.",,,,7,108157,0,0,236555,0,0,0,2,5,203679,0,0,0,0,0,0,0,0
657,Old Hatreds,"Mayla Highmountain is worried about Baine, who has travelled alone to the Ohn'ahran Plains in search of a missing friend. Seek out Mayla in Valdrakken to learn more.",,,,7,108158,0,0,236555,0,0,0,2,5,204084,0,0,0,0,0,0,0,0
658,"Aberrus, the Shadowed Crucible",Forces seeking to claim Neltharion's legacy have raided his laboratory in search for power. Heroes must venture into the darkness and ensure the crucible's experiments don't fall into the wrong hands.,Find Group,,,6,110438,2,6,5161748,0,0,0,8,10,0,0,0,0,0,0,0,0,0
659,Raid Finder: Discarded Works,"Neglected for millenia, Neltharion's creations have twisted into something monstrous. If left unchecked, they could bring unfathomable destruction to the Dragon Isles.",Join Raid,,,6,108405,2,2,5161744,2399,0,0,8,10,0,0,0,0,0,0,0,0,0
660,Raid Finder: Fury of the Giants,The Zaqali warband has launched a devastating assault on the crucible in order to find and free their missing Elder.,Join Raid,,,6,108407,2,2,5161752,2400,0,0,8,10,0,0,0,0,0,0,0,0,0
661,Raid Finder: Neltharion's Shadow,Something stirs in the dark that once corrupted the Earth-Warder... and it is eager to claim new victims.,Join Raid,,,6,108408,2,2,5161747,2401,0,0,8,10,0,0,0,0,0,0,0,0,0
662,Raid Finder: Edge of the Void,"Sarkareth stands at the edge of the abyss, seeking to claim power, and what's left of Neltharion's legacy.",Join Raid,,,6,108409,2,2,5161750,2402,0,0,8,10,0,0,0,0,0,0,0,0,0
663,Dawn of the Infinite,The Infinite Dragonflight has invaded the Bronze Temple. Help Nozdormu and Chromie take back the Timeways!,Join Group,,,6,112019,2,6,5221804,2430,0,0,7,8,0,0,0,0,0,0,0,0,0
664,Blue Dragons,Meet with Kalecgos to help reunite the Blue Dragons.,Accept Quest,,,7,109228,0,3,134155,0,72900,0,6,6,0,0,0,0,0,0,0,0,0
665,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,109169,1,3,4687630,0,75860,0,9,10,200073,1,0,0,0,0,0,0,0
666,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,109167,1,3,4687630,0,75859,0,9,10,200073,1,0,0,0,0,0,0,0
667,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,109168,1,3,4687630,0,75861,0,9,10,200073,1,0,0,0,0,0,0,0
668,Embers of Neltharion: Chapter 1,Speak with Ebyssian to venture into Zaralek Cavern.,Accept Quest,,,7,109231,0,3,5140835,0,72975,0,6,6,0,0,0,0,0,0,0,0,0
669,Embers of Neltharion: Chapter 4,Speak with Ebyssian to return to Zaralek Cavern.,Accept Quest,,,7,109232,0,3,5140835,0,72987,0,6,6,0,0,0,0,0,0,0,0,0
670,Fyrakk Assaults,Defeat Fyrakk's forces as he burns his way across the Dragon Isles.,Accept Quest,,,7,109236,0,3,4914672,0,75887,0,0,0,0,0,0,0,0,0,0,2,5
671,Embers of Neltharion: Chapter 6,Speak with Ebyssian to continue your journey in Zaralek Cavern.,,,,7,109239,0,0,5140835,0,0,0,6,6,0,0,0,0,0,0,0,0,0
672,Tyr's Fall,Meet with Nozdormu in Tyrhold to restore Tyr's final memories.,,,,7,109892,0,0,4529128,0,0,0,2,5,204686,0,0,0,0,0,0,0,0
673,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110052,0,3,4696085,0,76103,0,99,99,0,0,0,0,0,0,0,0,0
674,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110056,0,3,4696085,0,76104,0,99,99,0,0,0,0,0,0,0,0,0
675,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110058,0,3,4696085,0,76105,0,99,99,0,0,0,0,0,0,0,0,0
676,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110059,0,3,4696085,0,76106,0,99,99,0,0,0,0,0,0,0,0,0
677,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110060,0,3,4696085,0,76107,0,99,99,0,0,0,0,0,0,0,0,0
678,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110062,0,3,4696085,0,76108,0,99,99,0,0,0,0,0,0,0,0,0
679,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110064,0,3,4696085,0,76112,0,99,99,0,0,0,0,0,0,0,0,0
680,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110065,0,3,4696085,0,76113,0,99,99,0,0,0,0,0,0,0,0,0
681,"Trading Post, New Stock",New activities and merchandise are available at the Trading Post.,Accept Quest,,,7,110066,0,3,4696085,0,76114,0,99,99,0,0,0,0,0,0,0,0,0
682,Fighting is Its Own Reward,Kemora in Valdrakken wants you to complete Heroic Dragonflight dungeons.,Accept Quest,,,7,110071,0,3,4295888,0,76122,0,6,6,0,0,0,0,0,0,0,0,0
683,Time Rift,"Assist the Bronze Dragonflight in fending off invaders from other timelines! Keep an eye on your map - Time Rifts appear periodically in Tyrhold Reservoir, east of Valdrakken.",,,,7,111937,0,0,236395,0,0,0,2,6,208090,1,0,0,0,0,0,0,0
684,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,111931,1,3,4687630,0,77254,0,9,10,200073,1,0,0,0,0,0,0,0
686,The Many Lives of Chromie,Alternate timeline Chromies have overrun Thaldrazus! Why have they come? Who is behind it all? Work with Chromie to solve this mystery before time is up!,,,,7,112617,0,0,5221804,0,0,0,2,5,208415,0,0,0,0,0,0,0,0
687,Eon's Fringe,Speak with Bartender Bob to assist in cleaning up the temporal mess in Eon's Fringe.,Accept Quest,,,7,112403,0,3,4622478,0,77437,0,6,6,0,0,0,0,0,0,0,0,0
688,Whelp Daycare,Something adorable is hatching at the Ruby Life Pools! Speak with Amella to help the Little Scales Daycare before they are overwhelmed.,Accept Quest,,,7,112469,0,3,4509421,0,72664,0,6,6,0,0,0,0,0,0,0,0,0
689,Soridormi Friendship,"Earn Soridormi's recognition by completing Time Rifts, Dawn of the Infinite, and helping the denizens of Eon's Fringe. Then report back to Soridormi in Tyrhold Reservoir, east of Valdrakken.",,,,7,112882,0,0,922527,0,0,0,2,6,207027,1,0,0,0,0,0,0,0
690,The Coalition of Flames,Discover what Fyrakk is plotting in Lunedane.,Accept Quest,,,7,113184,0,3,443393,0,76982,0,10,11,0,0,0,0,0,0,0,0,0
691,Forsaken Heritage Armor,"An old enemy has resurfaced and threatens the recently reclaimed Ruins of Lordaeron, forcing the Desolate Council and you to defend the Forsaken home.",Accept Quest,,,7,113188,0,3,5046205,0,76530,0,9,12,208475,0,0,0,0,0,0,0,0
692,Seeing Red,Prophet Velen has had a perplexing vision of his people's future. Join him on Argus to untangle its meaning.,,Man'ari Eredar Customization Options for Draenei,,7,113193,0,0,236559,0,0,0,2,5,208658,0,0,0,0,0,0,0,0
693,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,113342,1,3,4687630,0,77976,0,9,10,200073,1,0,0,0,0,0,0,0
694,Reforging the Tyr's Guard,"Work with Travard to reform the Tyr's Guard, then join the Tyr's Guard in finding the location of the disc of Tyr.",Accept Quest,,,7,113420,0,3,5172995,0,75632,0,9,12,208200,0,0,0,0,0,0,0,0
695,Night Elf Heritage Armor,A contingent of Sentinels have gone missing in Felwood. Work with the Wardens to determine their fate and reclaim ancient lands.,Accept Quest,,,7,113473,0,3,255141,0,75890,0,9,12,208879,0,0,0,0,0,0,0,0
696,Sparks of Life:  Emerald Dream,Jephyrn in Valdrakken has challenged you to defeat your foes in PvP combat.,Accept Quest,,,5,113945,0,3,5390645,0,78097,0,6,6,0,0,2797,8,0,0,0,0,0
697,Dawn of the Infinite: Galakrond's Fall,The infinite dragonflight has invaded the Bronze Temple. Help Nozdormu and Chromie take back the Timeways!,Join Group,,,6,114374,0,1,5221804,2431,0,0,7,8,0,0,0,0,0,0,0,0,0
698,Dawn of the Infinite: Murozond's Rise,Murozond rises. Race against time with Chromie to correct the past!,Join Group,,,6,114375,0,1,5221804,2432,0,0,7,8,0,0,0,0,0,0,0,0,0
699,"Amirdrassil, the Dream's Hope","Azeroth's champions must come together to face Fyrakk and his molten allies, before he devours the heart of Amirdrassil and takes its power for his own.",Find Group,,,6,114927,2,6,5342929,2502,0,0,92,92,0,0,0,0,0,0,0,0,0
704,Emerald Dream Campaign: Chapter 6,Speak with Tyrande to witness the blossoming of Amirdrassil.,Accept Quest,,,7,5793,0,3,5342929,0,77780,0,6,6,0,0,0,0,0,0,0,0,0
705,Raid Finder: Molten Incursion,"Larodar, twisted by flame, seeks to bathe the Emerald Dream in fire. If successful, everything will be reduced to ash.",Join Raid,,,6,114930,6,2,5342927,2468,0,0,94,94,0,0,0,0,0,0,0,0,0
706,Raid Finder: Fate of Amirdrassil,Fyrakk has reached the heart of Amirdrassil and threatens to consume its power for his own.,Join Raid,,,6,114929,6,2,5342925,2469,0,0,96,96,0,0,0,0,0,0,0,0,0
707,Raid Finder: The Viridian Weave,"Nymue weaves the mesmerizing patterns of the Emerald Dream. Our intrusion has distrupted the weave, and we will be dealt with.",Join Raid,,,6,114928,6,2,5342920,2467,0,0,95,95,0,0,0,0,0,0,0,0,0
708,Raid Finder: Incarnate's Wake,"Smolderon has forced his way into the Emerald Dream. If left unchecked, his forces will burn everything in their path.",Join Raid,,,6,114931,6,2,5342930,2466,0,0,93,93,0,0,0,0,0,0,0,0,0
709,Battleground Blitz,Embark on a mission alongside members of both factions to prove yourself in battlegrounds. Matches are sped up!,Start Quest,,,5,114958,0,3,1713483,0,78128,1101,97,97,0,0,1602,110,0,0,0,0,0
710,Guardians of the Dream: Chapter 1,Speak with Merithra to venture into the Emerald Dream.,Accept Quest,,,7,115434,0,3,5244643,0,76317,0,7,7,0,0,0,0,0,0,0,0,0
711,Tyr's Return,"Go with the Tyr's Guard to the Nighthold to recover the Disc of Tyr, and return it to Nozdormu to restore the titan keeper to function.",Accept Quest,,,7,115433,0,3,5245774,0,77339,0,9,12,208550,0,0,0,0,0,0,0,0
712,Guardians of the Dream: Chapter 4,The Emerald Dream remains under attack by Fyrakk and his army. Regroup with Merithra and Ysera in Amirdrassil.,,,,7,115446,0,0,5244643,0,0,0,7,7,0,0,0,0,0,0,0,0,0
713,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,114982,1,3,4687630,0,78446,0,9,10,200073,1,0,0,0,0,0,0,0
714,Aiding the Accord,"Earn renown among the factions of the Dragon Isles, and you shall be rewarded.",Accept Quest,,,7,114995,1,3,4687630,0,78447,0,9,10,200073,1,0,0,0,0,0,0,0
715,Misfit Dragons,Join Wrathion and Vyranoth as they recruit additional dragonflights to the defense of the world tree.,,,,7,115457,0,0,5175569,0,0,0,6,6,206156,0,0,0,0,0,0,0,0
716,Aiding the Accord,"Choose how you will aid the factions of the Dragon Isles, and you shall be rewarded.",Choose a Quest,,,7,107832,0,3,4687630,0,78861,0,9,10,200073,1,0,0,0,0,0,0,0
