ID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],Attributes[14],Attributes[15],Attributes[16],DifficultyID,CastingTimeIndex,DurationIndex,PvPDurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,ContentTuningID,ShowFutureSpellPlayerConditionID,SpellVisualScript,ActiveSpellVisualScript,SpellID
762074,448,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,469348
762083,262144,268435456,0,0,0,0,0,0,4096,0,0,0,0,0,0,8192,0,0,1,21,0,1,4,0,0,0,135802,136116,0,0,0,0,469357
762098,0,0,0,0,128,0,0,0,0,1048576,0,0,0,0,0,8192,0,0,1,0,0,4,4,19,0,0,135810,0,0,0,0,0,469370
762099,65536,0,0,0,128,0,0,0,0,1048576,0,0,0,0,0,8192,0,0,1,0,0,36,16,28,0,0,135845,0,0,0,0,0,469371
762100,65536,0,0,0,128,0,33554432,0,0,1048576,0,0,0,0,0,8192,0,0,1,0,0,4,8,20,0,0,136048,0,0,0,0,0,469372
762139,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,469410
762143,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,469414
762160,0,0,0,0,128,0,0,0,0,1048576,0,0,0,0,0,8192,0,0,1,32,0,10,8,40,0,0,136016,0,0,0,0,0,469433
762163,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469436
762167,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469440
762168,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469441
762169,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469442
762171,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469444
762190,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,6,0,14,1,0,0,0,135736,0,0,0,0,0,469463
762208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,469481
762213,256,268435456,0,0,0,0,1024,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,1,5,0,0,0,134337,0,0,0,0,0,469486
762214,256,0,4,0,128,0,0,0,0,1048576,0,0,0,0,0,8192,0,0,1,0,0,6,5,1,0,0,135809,0,0,0,0,0,469487
762216,256,8,4,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,6,5,0,0,0,136024,0,0,0,0,0,469489
762219,256,0,0,0,1,0,1024,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,476,1,0,0,0,136243,0,0,0,0,0,469492
762220,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136235,0,0,0,0,0,469493
762223,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469496
762224,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469497
762226,448,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,8,0,0,0,135953,0,0,0,0,0,469499
762248,1073807360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,3,32,0,0,0,136183,0,0,0,0,0,469521
762264,16,136,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,22,0,3,8,0,0,0,136007,0,0,0,0,0,469537
762275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,16,22,0,3,8,0,0,0,136022,0,0,0,0,0,469548
762293,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,2,0,0,0,135920,0,0,0,0,0,469566
762296,262416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,2,1,0,0,0,132338,0,0,0,0,0,469569
762320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,12,1,0,0,0,135741,0,0,0,0,0,469593
762332,-1459617408,1056,540677,1310720,0,393224,4100,0,32,2,4194304,67108864,0,2,0,8192,0,0,1,39,0,7,1,0,0,0,255128,0,0,0,0,0,469605
762333,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,1,1,0,0,0,136243,0,0,0,0,0,469606
762348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,8,0,1,4,0,0,0,135805,0,0,0,0,0,469622
762349,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,1,4,0,0,0,135818,135818,0,0,0,0,469624
762357,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,31,0,1,1,0,0,0,136243,0,0,0,0,0,469626
762364,448,0,0,524288,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,469632
762366,256,0,0,0,128,0,0,0,0,1048576,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,469634
762379,262144,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,42,0,1,1,0,0,0,236262,0,0,0,0,0,469647
762380,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,5,2,0,0,0,135924,0,0,0,0,0,469648
762399,384,0,16384,262144,0,393224,0,0,32,0,0,0,0,2,0,8192,0,0,1,21,0,14,1,0,0,0,136152,0,0,0,0,0,469668
762401,-2147483392,0,0,0,0,0,0,0,2097152,1,0,0,32,0,0,8192,0,0,18,21,0,6,1,0,0,0,5906169,0,0,0,0,0,469670
762405,134218176,136,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,135,8,35,0,0,135461,0,0,0,0,0,469672
762406,134218112,136,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,135,8,35,0,0,135461,0,0,0,0,0,469673
762407,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,469674
762409,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469676
762410,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469677
762411,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469678
762412,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469679
762413,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469680
762414,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469681
762415,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469682
762416,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469683
762418,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469684
762419,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469685
762420,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469686
762421,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469687
762422,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469688
762423,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469689
762424,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469690
762425,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469691
762433,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,21,0,1,1,0,0,0,132150,136116,0,0,0,0,469699
762441,272,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,2,1,0,0,0,5906169,0,0,0,0,0,469706
762444,16777472,0,4,262400,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,37,1,0,0,0,236316,0,0,0,0,0,469709
762445,16777600,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,5,1,0,0,0,136243,0,0,0,0,0,469710
762452,256,0,4,262400,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,236316,0,0,0,0,0,469717
762453,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469718
762465,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469730
762466,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469731
762467,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469732
762468,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469733
762469,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469734
762470,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469735
762471,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469736
762477,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469742
762478,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469743
762479,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469744
762481,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469746
762488,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135913,0,0,0,0,0,469753
762489,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469754
762493,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469758
762494,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469759
762496,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469761
762507,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,3,0,0,12,1,0,0,0,136235,0,0,0,0,0,469772
762508,256,0,0,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,36,4,0,0,0,135809,0,0,0,0,0,469259
762510,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469774
762511,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469775
762512,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,0,0,12,1,0,0,0,136235,0,0,0,0,0,469776
762519,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,136243,0,0,0,0,0,469777
762525,696254848,3104,273170437,269681152,8388736,393224,4612,0,0,1048578,0,0,0,131072,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,469788
762526,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136129,0,0,0,0,0,469789
762530,1073807360,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,130,31,0,1,32,0,0,0,136183,0,0,0,0,0,469793
762559,151060864,32,268451840,0,0,393224,4100,0,32,2048,4194304,67108864,0,2,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,469823
762563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,31,0,1,1,0,0,0,136012,0,0,0,0,0,469828
762601,67108864,0,0,0,0,0,0,0,0,0,0,0,0,4195328,0,8192,0,0,1,66,0,1,4,0,0,0,135805,0,0,0,0,0,469865
762605,67108864,0,0,0,0,0,0,0,0,0,0,0,0,4195328,0,8192,0,0,1,66,0,1,16,0,0,0,135852,0,0,0,0,0,469869
762609,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,136235,0,0,0,0,0,469872
762610,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,3,1,0,0,0,136243,0,0,0,0,0,469873
762615,67108864,268435456,0,0,0,0,0,0,134217728,0,0,1,2048,0,0,8192,0,0,14,407,0,7,9,0,0,0,136050,0,0,0,0,0,469878
762616,1073807360,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,31,0,1,32,0,0,0,136183,0,0,0,0,0,469879
762623,696254848,3104,273170437,269943296,8388736,393224,4612,0,32,1048578,0,0,0,131074,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,469884
762630,272,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,8192,0,0,4,21,0,2,1,0,0,0,5906169,0,0,0,0,0,469891
762723,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,42,0,1,1,0,0,0,134158,0,0,0,0,0,469985
762728,65536,268435592,0,256,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,24,9,0,4,4,0,0,0,136186,0,0,0,0,0,469990
762748,256,268435456,0,0,0,0,0,0,0,0,0,1,0,0,0,8192,0,0,1,28,0,1,1,0,0,0,136235,0,0,0,0,0,470009
762755,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,1,0,476,4,0,0,0,135809,0,0,0,0,0,470016
762756,687866240,16420,16384,268443648,128,393224,16777216,0,32,1048576,0,0,0,0,0,8192,0,0,1,105,0,13,4,0,0,0,135809,0,0,0,0,0,470017
762757,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,14,64,0,1,4,0,0,0,135809,0,0,0,0,0,470018
762766,75497472,268435456,4,1048576,8192,0,0,0,4096,0,0,0,0,0,0,8192,0,0,1,21,0,476,4,0,0,0,135809,0,0,0,0,0,470026
762770,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,4,39,0,1,1,0,0,0,132368,0,0,0,0,0,470031
762775,696254848,3104,273170437,269943296,8388736,393224,4612,0,32,1048576,0,0,0,131074,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,470036
762776,671088640,0,0,1048576,0,0,0,4,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,304287,0,0,0,0,0,470037
762789,696254848,3104,273170437,269943296,8388736,393224,4612,0,32,1048576,0,0,0,131074,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,470051
762790,384,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,13,32,0,0,0,136192,0,0,0,0,0,470052
762816,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135962,0,0,0,0,0,470078
762817,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136045,0,0,0,0,0,470079
762818,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136045,0,0,0,0,0,470080
762819,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136052,0,0,0,0,0,470081
762820,-2013265520,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,27,0,1,1,0,0,0,132340,0,0,0,0,0,470082
762823,603979776,131240,4,1074790400,132,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,3,0,13,1,0,0,0,136090,0,0,0,0,0,470085
762839,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,470101
762841,67108864,268435456,4,0,8192,0,0,0,134217728,0,0,1,2048,0,0,8192,0,0,1,0,0,7,9,0,0,0,136050,0,0,0,0,0,470103
762842,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136052,0,0,0,0,0,470104
762843,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136111,0,0,0,0,0,470105
762846,-2147221504,32768,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,3,0,1,8,0,0,0,134806,136116,0,0,0,0,470108
762856,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,9,0,7,1,0,0,0,135805,0,0,0,0,0,470117
762857,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135805,0,0,0,0,0,470118
762863,8388992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,5,0,0,0,0,135924,0,0,0,0,0,470124
762900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132264,0,0,0,0,0,470160
762903,696254848,1056,273170437,268632576,8388736,393224,4608,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,470163
762926,16777472,0,4,262400,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,236316,0,0,0,0,0,470187
762927,384,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,387,0,5,1,0,0,0,136243,0,0,0,0,0,470188
762937,696254848,3104,273170437,269681152,8388736,393224,4612,0,0,1048578,0,0,0,131072,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,470199
762973,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136111,0,0,0,0,0,470235
762978,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136111,0,0,0,0,0,470240
762985,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135962,0,0,0,0,0,470246
762999,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,135962,0,0,0,0,0,470263
763000,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,2,35,0,0,135874,0,0,0,0,0,470264
763001,327680,0,256,0,262144,0,256,0,0,0,0,0,0,0,0,8192,0,0,1,28,0,5,2,35,0,0,135874,0,0,0,0,0,470265
763002,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136052,0,0,0,0,0,470266
763005,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136045,0,0,0,0,0,470269
763006,537133056,0,536870912,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,132115,0,0,0,0,0,470270
763007,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,8,0,1,1,0,0,0,135902,0,0,0,0,0,470271
763011,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,8,0,1,1,0,0,0,237589,0,0,0,0,0,470272
763017,134479872,0,2097152,67108864,1048576,0,0,0,4096,0,0,0,0,0,0,8192,0,0,1,29,0,1,32,0,0,0,132221,0,0,0,0,0,470279
763018,0,0,0,262400,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,15,9,0,1,32,0,0,0,132291,0,0,0,0,0,470280
763055,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132320,0,0,0,0,0,470317
763076,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,66,0,1,1,0,0,0,132320,0,0,0,0,0,470338
763083,16,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,31,0,11,1,0,0,0,135915,0,0,0,0,0,470345
763087,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,14,0,0,1,1,0,0,0,136192,0,0,0,0,0,470349
763097,65568,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,14,0,0,1,1,0,0,0,136192,0,0,0,0,0,470359
763099,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,6,0,1,1,0,0,0,133943,0,0,0,0,0,470361
763100,402653440,0,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,9,0,1,1,0,0,0,134062,0,0,0,0,0,470362
763108,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,6,0,1,1,0,0,0,133943,0,0,0,0,0,470367
763110,402653440,0,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,9,0,1,1,0,0,0,134062,0,0,0,0,0,470369
763111,65568,0,0,0,0,0,0,0,0,0,0,0,0,32,0,8192,0,0,14,0,0,1,1,0,0,0,136192,0,0,0,0,0,470370
763192,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,12,1,0,0,0,135748,0,0,0,0,0,470451
763195,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132320,0,0,0,0,0,470454
763196,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,66,0,1,1,0,0,0,132320,0,0,0,0,0,470455
763198,262144,0,4,0,0,256,0,0,0,0,0,0,2048,0,0,8192,0,0,4,0,0,14,32,0,0,0,132291,0,0,0,0,0,470457
763199,690225536,1192,273170436,196864,8388736,393224,4096,0,0,0,0,0,0,0,0,8192,0,0,1,8,0,13,32,0,0,0,132291,0,0,0,0,0,470458
763200,8388864,268435456,1,0,128,8,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,135743,0,0,0,0,0,470459
763201,8388864,0,1,0,128,8,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,13,1,0,0,0,135743,0,0,0,0,0,470460
763203,218103808,168,16388,0,129,917512,0,0,32,1048576,0,0,0,0,0,8192,0,0,1,0,0,13,32,0,0,0,132843,0,0,0,0,0,470462
763237,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,135860,0,0,0,0,0,470495
763239,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,19,0,0,2,1,0,0,0,132090,0,0,0,0,0,470497
763242,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,470500
763283,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,28,0,11,1,0,0,0,136181,0,0,0,0,0,470535
763285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,132090,0,0,0,0,0,470537
763364,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,135,2,0,0,0,135924,0,0,0,0,0,470613
763365,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136115,0,0,0,0,0,470614
763417,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,4,1,0,0,0,135736,0,0,0,0,0,470665
763469,384,0,4,262144,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,470713
763499,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470743
763500,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470744
763501,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470745
763502,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470746
763504,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470748
763505,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470749
763510,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,6,8,0,0,0,136048,0,0,0,0,0,470753
763541,262528,394240,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,470784
763545,128,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,132852,0,0,0,0,0,470788
763546,128,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,21,0,1,1,0,0,0,132847,0,0,0,0,0,470789
763550,545259904,136,0,262400,1,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,470793
763552,545259904,136,0,262400,1,0,0,0,0,0,0,0,0,0,0,8192,0,0,1,0,0,1,1,0,0,0,136243,0,0,0,0,0,470795
763564,696254848,3104,273170437,269681152,8388736,393224,4612,0,0,1048578,0,0,0,131072,0,8192,0,0,1,21,0,1,1,0,0,0,136243,0,0,0,0,0,470807
