ID,WorldStateExpressionID,SelfConditionID,TargetConditionID,FriendConditionLogic,EnemyConditionLogic,FriendConditionID[0],FriendConditionID[1],FriendConditionOp[0],FriendConditionOp[1],FriendConditionCount[0],FriendConditionCount[1],EnemyConditionID[0],EnemyConditionID[1],EnemyConditionOp[0],EnemyConditionOp[1],EnemyConditionCount[0],EnemyConditionCount[1]
5033,0,0,0,1,0,2212,1565,5,5,0,0,0,0,0,0,0,0
5034,34023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,34028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,34030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,34031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,0,4872,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5039,0,4873,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,0,4874,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,0,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,34042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,0,641,0,1,0,1239,5368,5,5,0,0,0,0,0,0,0,0
5046,0,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,0,0,0,0,0,5370,0,5,0,0,0,0,0,0,0,0,0
5048,0,5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,0,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,34082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,33716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,33717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,0,0,0,0,0,0,0,0,0,0,0,5381,0,5,0,0,0
5055,24768,0,0,0,0,0,0,0,0,0,0,5381,0,5,0,0,0
5056,0,0,0,0,0,0,0,0,0,0,0,5382,0,5,0,0,0
5057,0,0,0,0,0,0,0,0,0,0,0,5383,0,1,0,0,0
5058,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,0,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,0,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,0,5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,0,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,0,3355,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,34285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,34285,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,0,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,0,0,5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,0,5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,0,0,5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,34288,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,34292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,34293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,34294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,0,5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,34308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,0,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,0,5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,0,641,5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,0,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,0,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,34341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,34340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,0,5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,32255,5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,0,5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,0,5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,34356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,34143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,0,0,0,1,0,5448,5447,5,5,0,0,0,0,0,0,0,0
5103,34382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,34383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,34384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,34385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,0,5458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,34456,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,0,5463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,0,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,0,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,0,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,0,5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,14874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,0,0,4981,0,0,0,0,0,0,0,0,2149,0,0,0,0,0
5119,0,5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,0,1382,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,0,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,0,5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,0,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,0,5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,0,5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,0,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,0,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,0,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,0,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,0,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,34628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,34629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,34630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,34631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,34632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,34633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,0,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,0,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,0,5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,0,5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,0,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,0,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,0,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,0,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,0,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,0,0,0,0,0,5547,0,5,0,0,0,0,0,0,0,0,0
5160,0,0,0,0,0,5547,0,1,0,0,0,0,0,0,0,0,0
5161,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,34946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,0,5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,0,5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,0,0,0,0,0,0,0,0,0,0,0,7494,0,0,0,0,0
5167,0,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,0,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,0,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,0,5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,0,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,34800,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,0,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,0,5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,0,5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,0,5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,34822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,34823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,34825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,34826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,0,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,34866,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,34867,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,34866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,34867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,34346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,34871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,34872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,0,0,5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,0,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,0,5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,34898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,0,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5198,0,5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,0,5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0,5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,0,5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,0,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,0,5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,0,5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,0,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,0,5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,0,5633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,34904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,34905,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,34906,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,34907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,0,5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,0,5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,0,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,0,5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,0,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,0,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,0,5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,34948,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,0,5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,0,5651,0,0,1,0,0,0,0,0,0,1239,5652,5,5,0,0
5225,0,5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,34825,5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,0,5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,0,5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,0,0,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,0,5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,0,5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,0,5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,0,5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,0,5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,0,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,0,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,0,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,34994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,34995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,0,0,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,0,5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,0,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,0,5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,0,5693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,0,5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,0,5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,35054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,0,5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,0,0,0,0,1,0,0,0,0,0,0,952,3756,5,5,0,0
5254,0,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,0,5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,0,5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,0,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,35071,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,0,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5261,0,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,0,5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,0,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,0,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,0,5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,0,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,0,5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,0,5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,0,5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,0,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,0,5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,0,5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,0,5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,0,5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,0,5740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,0,5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,0,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,0,5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,0,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,35132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,14806,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,0,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,0,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,0,5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,0,5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,0,5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,0,5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,0,5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,0,5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,0,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,0,5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,0,5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,0,5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,0,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,0,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,0,0,5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,0,5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,0,5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,35257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,0,5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,35337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,35338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,0,5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,0,5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,0,5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,0,5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,35359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,0,0,0,0,0,0,0,0,0,0,0,1050,0,1,0,0,0
5326,34776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,34774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,34594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,34778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,0,0,0,0,0,5811,0,5,0,0,0,0,0,0,0,0,0
5331,35379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,35380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,0,5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,0,5822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,35390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,35389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,35428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,35439,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,0,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,0,5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,0,5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,0,5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,0,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,0,5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,0,5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,0,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,35492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,0,5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,0,5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,0,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,0,0,0,0,0,0,0,0,0,0,0,5853,0,5,0,1,0
5353,0,5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,0,5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,0,5863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,0,5867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,0,5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,0,5869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,35567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,0,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,0,5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,35625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,35626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,0,5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,0,5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,0,5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,0,5897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,18177,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,0,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,0,5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,0,5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,0,5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,0,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,0,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,0,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,0,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,0,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,0,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5389,0,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,0,5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,0,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,0,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,0,5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,0,5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,0,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,0,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,0,5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,0,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,0,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,0,5930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,0,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,0,5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,0,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,0,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,0,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,0,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,0,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,0,5942,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,0,5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,0,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,0,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,0,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,17662,0,0,0,0,5952,0,0,0,0,0,0,0,0,0,0,0
5421,0,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,0,5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,0,5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,0,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,35643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,35679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,0,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,35643,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,0,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,0,5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,0,5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,0,0,0,0,0,0,0,0,0,0,0,5973,0,5,0,0,0
5438,35712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,35713,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,0,5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,0,5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,35738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,35741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,0,5990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,35761,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,35762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,35763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,35764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,0,6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,0,6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,0,6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,0,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,0,6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,0,6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
