ID,Description_lang,TierID,Flags,ColumnIndex,TabID,ClassID,SpecID,SpellID,OverridesSpellID,RequiredSpellID,CategoryMask[0],CategoryMask[1],SpellRank[0],SpellRank[1],SpellRank[2],SpellRank[3],SpellRank[4],SpellRank[5],SpellRank[6],SpellRank[7],SpellRank[8],PrereqTalent[0],PrereqTalent[1],PrereqTalent[2],PrereqRank[0],PrereqRank[1],PrereqRank[2]
2223,,3,0,2,399,0,0,0,0,0,0,0,55610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,,1,0,0,400,0,0,0,0,0,0,0,55666,55667,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,,9,2,1,361,0,0,0,0,0,0,0,56314,56315,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,,4,2,0,362,0,0,0,0,0,0,0,56339,56340,56341,0,0,0,0,0,0,1622,0,0,4,0,0
2229,,5,2,1,362,0,0,0,0,0,0,0,56333,56336,56337,0,0,0,0,0,0,1306,0,0,0,0,0
2231,,9,2,1,161,0,0,0,0,0,0,0,46867,56611,56612,56613,56614,0,0,0,0,0,0,0,0,0,0
2232,,3,2,2,161,0,0,0,0,0,0,0,56636,56637,56638,0,0,0,0,0,0,0,0,0,0,0,0
2233,,6,2,3,161,0,0,0,0,0,0,0,12862,12330,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,,9,2,1,164,0,0,0,0,0,0,0,56927,56929,56930,56931,56932,0,0,0,0,0,0,0,0,0,0
2235,,7,2,0,201,0,0,0,0,0,0,0,57470,57472,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,,8,2,0,163,0,0,0,0,0,0,0,57499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,,0,1,1,409,0,0,0,0,0,0,0,61685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,,0,2,2,283,0,0,0,0,0,0,0,57810,57811,57812,57813,57814,0,0,0,0,0,0,0,0,0,0
2240,,3,2,0,283,0,0,0,0,0,0,0,57865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,,7,2,1,281,0,0,0,0,0,0,0,57873,57876,57877,0,0,0,0,0,0,809,0,0,0,0,0
2242,,8,2,0,281,0,0,0,0,0,0,0,80316,80317,0,0,0,0,0,0,0,1921,0,0,0,0,0
2244,,0,0,2,183,0,0,0,0,0,0,0,14179,58422,58423,0,0,0,0,0,0,0,0,0,0,0,0
2245,,8,2,2,302,0,0,0,0,0,0,0,58435,0,0,0,0,0,0,0,0,0,1670,0,0,0,0
2246,,9,2,2,163,0,0,0,0,0,0,0,58872,58874,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,,3,2,0,163,0,0,0,0,0,0,0,59088,59089,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,,0,2,0,164,0,0,0,0,0,0,0,61216,61221,61222,0,0,0,0,0,0,0,0,0,0,0,0
2253,,5,0,2,410,0,0,0,0,0,0,0,62758,62762,0,0,0,0,0,0,0,2157,0,0,0,0,0
2254,,5,0,0,410,0,0,0,0,0,0,0,62759,62760,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,,5,0,2,409,0,0,0,0,0,0,0,62758,62762,0,0,0,0,0,0,0,2172,0,0,0,0,0
2256,,5,0,0,411,0,0,0,0,0,0,0,62758,62762,0,0,0,0,0,0,0,2181,0,0,0,0,0
2257,,4,0,3,411,0,0,0,0,0,0,0,53450,53451,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,,5,0,1,409,0,0,0,0,0,0,0,62764,62765,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,,5,0,1,398,0,0,0,0,0,0,0,62905,62908,81138,0,0,0,0,0,0,0,0,0,0,0,0
2260,,4,0,0,399,0,0,0,0,0,0,0,50040,50041,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,,7,2,2,303,0,0,0,0,0,0,0,63156,63158,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,,9,2,0,282,0,0,0,0,0,0,0,63410,63411,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,,9,3,2,281,0,0,0,0,0,0,0,80313,0,0,0,0,0,0,0,0,0,1918,0,0,4,0
2267,,5,2,2,203,0,0,0,0,0,0,0,63625,63626,63627,0,0,0,0,0,0,0,0,0,0,0,0
2268,,5,2,0,201,0,0,0,0,0,0,0,33201,33202,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,,2,1,3,409,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,,5,1,3,411,0,0,0,0,0,0,0,53480,0,0,0,0,0,0,0,0,2257,0,0,1,0,0
2279,,7,2,0,202,0,0,0,0,0,0,0,64127,64129,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,,2,3,0,383,0,0,0,0,0,0,0,64205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,,3,2,0,383,0,0,0,0,0,0,0,53527,53530,0,0,0,0,0,0,0,2280,0,0,0,0,0
2282,,6,2,0,383,0,0,0,0,0,0,0,31785,33776,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,,7,2,0,161,0,0,0,0,0,0,0,64976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,,5,0,0,399,0,0,0,0,0,0,0,65661,66191,66192,0,0,0,0,0,0,0,0,0,0,0,0
2799,,0,2,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,,1,2,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,,0,2,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,,5,2,3,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,,2,3,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,,2,2,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,,3,2,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,0,0,1,0,0
2806,,3,2,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,,3,3,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,0,0,2,0,0
2808,,4,2,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,,4,2,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,,1,2,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,,5,2,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,,5,3,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,,5,2,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,,6,3,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,,6,3,2,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,,1,2,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,,0,2,0,453,0,0,0,0,0,0,0,14913,15012,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,,0,2,1,453,0,0,0,0,0,0,0,14908,15020,17191,0,0,0,0,0,0,0,0,0,0,0,0
2823,,0,2,2,453,0,0,0,0,0,0,0,14889,15008,15009,15010,15011,0,0,0,0,0,0,0,0,0,0
2825,,1,2,1,453,0,0,0,0,0,0,0,27900,27901,27902,27903,27904,0,0,0,0,0,0,0,0,0,0
2827,,1,2,2,453,0,0,0,0,0,0,0,18530,18531,18533,18534,18535,0,0,0,0,0,0,0,0,0,0
2829,,2,3,0,453,0,0,0,0,0,0,0,19236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,,2,2,1,453,0,0,0,0,0,0,0,27811,27815,27816,0,0,0,0,0,0,0,0,0,0,0,0
2833,,2,2,3,453,0,0,0,0,0,0,0,14892,15362,15363,0,0,0,0,0,0,0,0,0,0,0,0
2835,,3,2,0,453,0,0,0,0,0,0,0,27789,27790,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,,3,2,1,453,0,0,0,0,0,0,0,14912,15013,15014,0,0,0,0,0,0,0,0,0,0,0,0
2839,,3,2,2,453,0,0,0,0,0,0,0,14909,15017,0,0,0,0,0,0,0,2827,0,0,4,0,0
2841,,4,2,0,453,0,0,0,0,0,0,0,14911,15018,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,,4,3,1,453,0,0,0,0,0,0,0,20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,,4,2,2,453,0,0,0,0,0,0,0,14901,15028,15029,15030,15031,0,0,0,0,0,0,0,0,0,0
2847,,5,2,0,453,0,0,0,0,0,0,0,33150,33154,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,,5,2,2,453,0,0,0,0,0,0,0,14898,15349,15354,15355,15356,0,0,0,0,0,0,0,0,0,0
2851,,6,2,0,453,0,0,0,0,0,0,0,34753,34859,34860,0,0,0,0,0,0,0,0,0,0,0,0
2853,,6,3,1,453,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,2843,0,0,0,0,0
2855,,6,2,2,453,0,0,0,0,0,0,0,33142,33145,33146,0,0,0,0,0,0,0,0,0,0,0,0
2857,,7,2,0,453,0,0,0,0,0,0,0,64127,64129,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,,7,2,1,453,0,0,0,0,0,0,0,33158,33159,33160,33161,33162,0,0,0,0,0,0,0,0,0,0
2861,,7,2,2,453,0,0,0,0,0,0,0,63730,63733,63737,0,0,0,0,0,0,0,0,0,0,0,0
2863,,8,2,0,453,0,0,0,0,0,0,0,63534,63542,63543,0,0,0,0,0,0,0,0,0,0,0,0
2865,,8,3,1,453,0,0,0,0,0,0,0,34861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,,8,2,2,453,0,0,0,0,0,0,0,47558,47559,47560,0,0,0,0,0,0,0,0,0,0,0,0
2869,,9,2,1,453,0,0,0,0,0,0,0,47562,47564,47565,47566,47567,0,0,0,0,0,0,0,0,0,0
2871,,10,3,1,453,0,0,0,0,0,0,0,47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,,0,2,0,459,0,0,0,0,0,0,0,18692,18693,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,,0,2,1,459,0,0,0,0,0,0,0,18694,18695,18696,0,0,0,0,0,0,0,0,0,0,0,0
2997,,0,2,2,459,0,0,0,0,0,0,0,18697,18698,18699,0,0,0,0,0,0,0,0,0,0,0,0
2999,,0,2,3,459,0,0,0,0,0,0,0,47230,47231,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,,1,2,0,459,0,0,0,0,0,0,0,18703,18704,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,,1,2,1,459,0,0,0,0,0,0,0,18705,18706,18707,0,0,0,0,0,0,0,0,0,0,0,0
3005,,1,2,2,459,0,0,0,0,0,0,0,18731,18743,18744,0,0,0,0,0,0,0,0,0,0,0,0
3007,,2,2,0,459,0,0,0,0,0,0,0,18754,18755,18756,0,0,0,0,0,0,0,0,0,0,0,0
3009,,2,3,1,459,0,0,0,0,0,0,0,19028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,,2,2,2,459,0,0,0,0,0,0,0,30143,30144,30145,0,0,0,0,0,0,0,0,0,0,0,0
3015,,3,2,1,459,0,0,0,0,0,0,0,18769,18770,18771,18772,18773,0,0,0,0,3009,0,0,0,0,0
3017,,3,2,2,459,0,0,0,0,0,0,0,18709,18710,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,,2,2,3,459,0,0,0,0,0,0,0,30326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,,4,2,2,459,0,0,0,0,0,0,0,18767,18768,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,,5,2,1,459,0,0,0,0,0,0,0,23785,23822,23823,23824,23825,0,0,0,0,3015,0,0,4,0,0
3025,,5,2,2,459,0,0,0,0,0,0,0,47245,47246,47247,0,0,0,0,0,0,0,0,0,0,0,0
3027,,6,2,0,459,0,0,0,0,0,0,0,30319,30320,30321,0,0,0,0,0,0,0,0,0,0,0,0
3029,,6,3,1,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,,6,2,2,459,0,0,0,0,0,0,0,35691,35692,35693,0,0,0,0,0,0,0,3029,0,0,0,0
3033,,7,2,1,459,0,0,0,0,0,0,0,30242,30245,30246,30247,30248,0,0,0,0,0,0,0,0,0,0
3035,,7,2,0,459,0,0,0,0,0,0,0,63156,63158,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,,8,2,0,459,0,0,0,0,0,0,0,54347,54348,54349,0,0,0,0,0,0,0,0,0,0,0,0
3039,,8,3,1,459,0,0,0,0,0,0,0,30146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,,8,2,2,459,0,0,0,0,0,0,0,63117,63121,63123,0,0,0,0,0,0,0,0,0,0,0,0
3043,,9,2,1,459,0,0,0,0,0,0,0,47236,47237,47238,47239,47240,0,0,0,0,0,0,0,0,0,0
3045,,10,3,1,459,0,0,0,0,0,0,0,59672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,,4,2,0,459,0,0,0,0,0,0,0,54509,0,0,0,0,0,0,0,0,0,0,3015,0,0,0
3049,,0,2,0,461,0,0,0,0,0,0,0,18692,18693,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,,0,2,1,461,0,0,0,0,0,0,0,18694,18695,18696,0,0,0,0,0,0,0,0,0,0,0,0
3053,,0,2,2,461,0,0,0,0,0,0,0,18697,18698,18699,0,0,0,0,0,0,0,0,0,0,0,0
3055,,0,2,3,461,0,0,0,0,0,0,0,47230,47231,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,,2,2,0,461,0,0,0,0,0,0,0,18703,18704,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,,1,2,1,461,0,0,0,0,0,0,0,18705,18706,18707,0,0,0,0,0,0,0,0,0,0,0,0
3063,,1,2,0,461,0,0,0,0,0,0,0,18754,18755,18756,0,0,0,0,0,0,0,0,0,0,0,0
3065,,2,3,2,461,0,0,0,0,0,0,0,19028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,,3,2,2,461,0,0,0,0,0,0,0,30143,30144,30145,0,0,0,0,0,0,0,0,0,0,0,0
3071,,2,2,1,461,0,0,0,0,0,0,0,18769,18770,18771,18772,18773,0,0,0,0,0,0,0,0,0,0
3073,,3,2,0,461,0,0,0,0,0,0,0,18709,18710,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,,1,2,2,461,0,0,0,0,0,0,0,30326,30327,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,,5,2,2,461,0,0,0,0,0,0,0,18767,18768,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,,5,2,1,461,0,0,0,0,0,0,0,23785,23822,23823,23824,23825,0,0,0,0,3102,0,0,0,0,0
3081,,6,2,2,461,0,0,0,0,0,0,0,47245,47246,47247,0,0,0,0,0,0,0,0,0,0,0,0
3083,,7,2,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,0,0
3085,,6,3,1,461,0,0,0,0,0,0,0,71521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,,4,2,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,,4,2,2,461,0,0,0,0,0,0,0,80228,80229,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,,8,2,2,461,0,0,0,0,0,0,0,63156,63158,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,,8,2,1,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,0,0,0,0
3095,,8,3,0,461,0,0,0,0,0,0,0,30146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,,7,2,2,461,0,0,0,0,0,0,0,63117,63121,63123,0,0,0,0,0,0,0,0,0,0,0,0
3099,,9,2,1,461,0,0,0,0,0,0,0,47236,47237,47238,47239,47240,0,0,0,0,0,0,0,0,0,0
3101,,10,3,1,461,0,0,0,0,0,0,0,59672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,,4,2,1,461,0,0,0,0,0,0,0,47193,0,0,0,0,0,0,0,0,3071,0,0,0,0,0
5201,,0,2,1,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,,0,2,2,642,0,0,0,0,0,0,0,17485,17486,17487,17488,17489,0,0,0,0,0,0,0,0,0,0
5207,,3,2,2,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,,1,2,1,642,0,0,0,0,0,0,0,16262,16287,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,,1,2,0,642,0,0,0,0,0,0,0,16261,16290,51881,0,0,0,0,0,0,0,0,0,0,0,0
5213,,2,2,0,642,0,0,0,0,0,0,0,16266,29079,29080,0,0,0,0,0,0,0,0,0,0,0,0
5215,,2,3,1,642,0,0,0,0,0,0,0,43338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,,1,2,2,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,,3,2,1,642,0,0,0,0,0,0,0,16256,16281,16282,16283,16284,0,0,0,0,0,0,0,0,0,0
5221,,2,2,2,642,0,0,0,0,0,0,0,16252,16306,16307,16308,16309,0,0,0,0,0,0,0,0,0,0
5225,,5,2,2,642,0,0,0,0,0,0,0,16268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,,6,2,0,642,0,0,0,0,0,0,0,30802,30808,30809,0,0,0,0,0,0,0,0,0,0,0,0
5233,,5,2,3,642,0,0,0,0,0,0,0,63373,63374,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,,5,2,0,642,0,0,0,0,0,0,0,30816,30818,30819,0,0,0,0,0,0,0,0,5237,0,0,0
5237,,4,3,1,642,0,0,0,0,0,0,0,30798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,,6,3,2,642,0,0,0,0,0,0,0,17364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,,7,2,0,642,0,0,0,0,0,0,0,51525,51526,51527,0,0,0,0,0,0,0,0,0,0,0,0
5243,,7,3,1,642,0,0,0,0,0,0,0,60103,0,0,0,0,0,0,0,0,5237,0,0,0,0,0
5245,,7,2,2,642,0,0,0,0,0,0,0,51521,51522,0,0,0,0,0,0,0,5239,0,0,0,0,0
5247,,8,2,0,642,0,0,0,0,0,0,0,30812,30813,30814,0,0,0,0,0,0,0,0,0,0,0,0
5249,,8,3,2,642,0,0,0,0,0,0,0,30823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,,8,2,3,642,0,0,0,0,0,0,0,51523,51524,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,,9,2,1,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5243,0,0,0,0,0
5255,,10,3,1,642,0,0,0,0,0,0,0,51533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,,6,2,3,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,,4,2,2,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,,9,2,2,642,0,0,0,0,0,0,0,51528,51529,51530,51531,51532,0,0,0,0,0,0,0,0,0,0
5262,,0,2,1,644,0,0,0,0,0,0,0,16182,16226,16227,16228,16229,0,0,0,0,0,0,0,0,0,0
5264,,0,2,2,644,0,0,0,0,0,0,0,16173,16222,16223,16224,16225,0,0,0,0,0,0,0,0,0,0
5266,,1,2,0,644,0,0,0,0,0,0,0,16184,16209,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,,1,2,1,644,0,0,0,0,0,0,0,29187,29189,29191,0,0,0,0,0,0,0,0,0,0,0,0
5270,,1,2,2,644,0,0,0,0,0,0,0,16179,16214,16215,16216,16217,0,0,0,0,0,0,0,0,0,0
5272,,2,2,0,644,0,0,0,0,0,0,0,16180,16196,16198,0,0,0,0,0,0,0,0,0,0,0,0
5274,,2,2,1,644,0,0,0,0,0,0,0,16181,16230,16232,0,0,0,0,0,0,0,0,0,0,0,0
5276,,2,3,2,644,0,0,0,0,0,0,0,55198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,,2,2,3,644,0,0,0,0,0,0,0,16176,16235,16240,0,0,0,0,0,0,0,0,0,0,0,0
5280,,3,2,1,644,0,0,0,0,0,0,0,16187,16205,16206,0,0,0,0,0,0,0,0,0,0,0,0
5284,,4,2,0,644,0,0,0,0,0,0,0,29206,29205,29202,0,0,0,0,0,0,0,0,0,0,0,0
5286,,4,3,2,644,0,0,0,0,0,0,0,16188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,,4,2,3,644,0,0,0,0,0,0,0,30864,30865,30866,0,0,0,0,0,0,0,0,0,0,0,0
5292,,6,2,0,644,0,0,0,0,0,0,0,30881,30883,30884,30885,30886,0,0,0,0,0,0,0,0,0,0
5294,,6,3,1,644,0,0,0,0,0,0,0,16190,0,0,0,0,0,0,0,0,5280,0,0,2,0,0
5296,,6,2,2,644,0,0,0,0,0,0,0,77130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,,7,2,0,644,0,0,0,0,0,0,0,51554,51555,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,,7,2,1,644,0,0,0,0,0,0,0,30872,30873,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,,8,2,0,644,0,0,0,0,0,0,0,51556,51557,51558,0,0,0,0,0,0,0,0,0,0,0,0
5306,,8,3,1,644,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,,8,2,2,644,0,0,0,0,0,0,0,51560,51561,0,0,0,0,0,0,0,0,5306,0,0,0,0
5310,,9,2,1,644,0,0,0,0,0,0,0,51562,51563,51564,51565,51566,0,0,0,0,0,0,0,0,0,0
5312,,10,3,1,644,0,0,0,0,0,0,0,61295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,,0,2,1,646,0,0,0,0,0,0,0,16039,16109,16110,16111,16112,0,0,0,0,0,0,0,0,0,0
5316,,0,2,2,646,0,0,0,0,0,0,0,16035,16105,16106,16107,16108,0,0,0,0,0,0,0,0,0,0
5318,,1,2,0,646,0,0,0,0,0,0,0,16038,16160,16161,0,0,0,0,0,0,0,0,0,0,0,0
5320,,1,2,1,646,0,0,0,0,0,0,0,28996,28997,28998,0,0,0,0,0,0,0,0,0,0,0,0
5322,,1,2,2,646,0,0,0,0,0,0,0,30160,29179,29180,0,0,0,0,0,0,0,0,0,0,0,0
5324,,2,2,0,646,0,0,0,0,0,0,0,16040,16113,16114,16115,16116,0,0,0,0,0,0,0,0,0,0
5326,,2,3,1,646,0,0,0,0,0,0,0,16164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,,2,2,2,646,0,0,0,0,0,0,0,16089,60184,60185,60187,60188,0,0,0,0,0,0,0,0,0,0
5330,,3,2,0,646,0,0,0,0,0,0,0,16086,16544,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,,3,2,3,646,0,0,0,0,0,0,0,29062,29064,29065,0,0,0,0,0,0,0,0,0,0,0,0
5334,,4,2,0,646,0,0,0,0,0,0,0,28999,29000,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,,4,2,3,646,0,0,0,0,0,0,0,30664,30665,30666,0,0,0,0,0,0,0,0,0,0,0,0
5340,,5,2,0,646,0,0,0,0,0,0,0,30672,30673,30674,0,0,0,0,0,0,0,0,0,0,0,0
5342,,5,2,2,646,0,0,0,0,0,0,0,16578,16579,16580,16581,16582,0,0,0,0,5328,0,0,4,0,0
5344,,4,3,1,646,0,0,0,0,0,0,0,16166,0,0,0,0,0,0,0,0,5326,0,0,0,0,0
5346,,6,2,0,646,0,0,0,0,0,0,0,51483,51485,51486,0,0,0,0,0,0,0,0,0,0,0,0
5348,,7,2,1,646,0,0,0,0,0,0,0,63370,63372,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,,6,2,1,646,0,0,0,0,0,0,0,51466,51470,0,0,0,0,0,0,0,5344,0,0,0,0,0
5352,,7,2,2,646,0,0,0,0,0,0,0,30675,30678,30679,0,0,0,0,0,0,0,0,0,0,0,0
5354,,8,2,0,646,0,0,0,0,0,0,0,51474,51478,51479,0,0,0,0,0,0,0,0,0,0,0,0
5356,,8,3,1,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,,8,2,2,646,0,0,0,0,0,0,0,51480,51481,51482,0,0,0,0,0,0,0,0,0,0,0,0
5360,,9,2,1,646,0,0,0,0,0,0,0,62097,62098,62099,62100,62101,0,0,0,0,0,0,0,0,0,0
5362,,10,3,1,646,0,0,0,0,0,0,0,51490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,,6,3,2,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,,9,2,2,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,,7,2,2,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,,3,2,2,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,,5,2,2,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,,5,2,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,,0,2,0,648,0,0,0,0,0,0,0,48979,49483,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,,0,2,2,648,0,0,0,0,0,0,0,49182,49500,49501,55225,55226,0,0,0,0,0,0,0,0,0,0
5378,,1,2,0,648,0,0,0,0,0,0,0,48978,49390,49391,49392,49393,0,0,0,0,0,0,0,0,0,0
5380,,1,2,1,648,0,0,0,0,0,0,0,49004,49508,49509,0,0,0,0,0,0,0,0,0,0,0,0
5384,,2,3,0,648,0,0,0,0,0,0,0,48982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,,2,2,2,648,0,0,0,0,0,0,0,49467,50033,50034,0,0,0,0,0,0,0,0,0,0,0,0
5390,,3,2,0,648,0,0,0,0,0,0,0,48985,49488,49489,0,0,0,0,0,0,5384,0,0,0,0,0
5392,,3,2,2,648,0,0,0,0,0,0,0,49145,49495,49497,0,0,0,0,0,0,0,0,0,0,0,0
5394,,0,2,1,648,0,0,0,0,0,0,0,49015,50154,55136,0,0,0,0,0,0,0,0,0,0,0,0
5396,,2,2,1,648,0,0,0,0,0,0,0,48977,49394,49395,49394,48977,0,0,0,0,0,0,0,0,0,0
5404,,5,2,2,648,0,0,0,0,0,0,0,53137,53138,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,,6,2,0,648,0,0,0,0,0,0,0,49027,49542,49543,0,0,0,0,0,0,0,0,0,0,0,0
5408,,6,3,1,648,0,0,0,0,0,0,0,49016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,,6,2,2,648,0,0,0,0,0,0,0,50365,50371,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,,7,2,0,648,0,0,0,0,0,0,0,62905,62908,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,,7,2,1,648,0,0,0,0,0,0,0,49018,49529,49530,0,0,0,0,0,0,0,0,0,0,0,0
