ID,SpellID,Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],ReagentReCraftCount[0],ReagentReCraftCount[1],ReagentReCraftCount[2],ReagentReCraftCount[3],ReagentReCraftCount[4],ReagentReCraftCount[5],ReagentReCraftCount[6],ReagentReCraftCount[7],ReagentSource[0],ReagentSource[1],ReagentSource[2],ReagentSource[3],ReagentSource[4],ReagentSource[5],ReagentSource[6],ReagentSource[7]
36740,1255125,2318,4231,249427,2321,5498,0,0,0,12,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36741,1255124,2313,10940,2455,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36742,1255123,2313,10940,2454,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36744,1255121,2318,4231,249427,2321,1210,0,0,0,14,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36745,1255120,2318,4231,249427,2321,6470,0,0,0,14,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36746,1255119,2318,4231,249427,2321,2458,0,0,0,14,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36747,1255118,2318,4231,249427,2321,249410,0,0,0,14,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36748,1255117,2318,4231,249427,2321,249409,0,0,0,14,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36749,1255116,2318,4231,249427,2321,5498,0,0,0,14,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36750,1255115,2319,4231,1210,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36751,1255114,2319,4231,6470,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36752,1255113,2319,4231,2458,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36753,1255112,2319,4231,249410,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36754,1255111,2319,4231,249409,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36755,1255110,2319,4231,5498,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36756,1255109,2319,4233,249427,2321,1210,0,0,0,8,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36757,1255108,2319,4233,249427,2321,6470,0,0,0,8,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36758,1255107,2319,4233,249427,2321,2458,0,0,0,8,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36759,1255106,2319,4233,249427,2321,249410,0,0,0,8,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36760,1255105,2319,4233,249427,2321,249409,0,0,0,8,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36761,1255104,2319,4233,249427,2321,5498,0,0,0,8,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36762,1255103,4233,2319,2321,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36763,1255102,2319,4233,249427,2321,1210,0,0,0,10,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36764,1255101,2319,4233,249427,2321,6470,0,0,0,10,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36765,1255100,2319,4233,249427,2321,2458,0,0,0,10,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36766,1255099,2319,4233,249427,2321,249410,0,0,0,10,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36767,1255098,2319,4233,249427,2321,249409,0,0,0,10,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36768,1255097,2319,4233,249427,2321,5498,0,0,0,10,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36769,1255096,4265,11083,3385,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36770,1255095,4265,11083,6662,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36772,1255093,2319,4233,1210,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36773,1255092,2319,4233,6470,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36774,1255091,2319,4233,2458,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36775,1255090,2319,4233,249410,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36776,1255089,2319,4233,249409,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36777,1255088,2319,4233,5498,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36778,1255087,2319,4233,249427,2321,1210,0,0,0,12,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36779,1255086,2319,4233,249427,2321,6470,0,0,0,12,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36780,1255085,2319,4233,249427,2321,2458,0,0,0,12,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36781,1255084,2319,4233,249427,2321,249410,0,0,0,12,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36782,1255083,2319,4233,249427,2321,249409,0,0,0,12,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36783,1255082,2319,4233,249427,2321,5498,0,0,0,12,4,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36784,1255081,4234,4233,1529,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36785,1255080,4234,4233,3182,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36786,1255079,4234,4233,7069,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36787,1255078,4234,4233,7067,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36788,1255077,4234,4233,3864,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36789,1255076,4234,4233,7070,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36790,1255075,4234,4233,5500,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36791,1255074,8173,11137,3827,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36792,1255073,8173,11137,3391,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36794,1255071,4234,4236,249428,4291,1529,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36795,1255070,4234,4236,249428,4291,3182,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36796,1255069,4234,4236,249428,4291,7069,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36797,1255068,4234,4236,249428,4291,7067,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36798,1255067,4234,4236,249428,4291,3864,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36799,1255066,4234,4236,249428,4291,7070,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36800,1255065,4234,4236,249428,4291,5500,249427,0,0,16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36801,1255064,4234,4233,1529,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802,1255063,4234,4233,3182,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36803,1255062,4234,4233,7067,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36804,1255061,4234,4233,7070,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36805,1255060,4234,4233,5500,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36806,1255059,4304,4236,249428,4291,1529,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36807,1255058,4304,4236,249428,4291,3182,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36808,1255057,4304,4236,249428,4291,7067,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36809,1255056,4304,4236,249428,4291,7070,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36810,1255055,4304,4236,249428,4291,5500,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36811,1255054,4304,4236,249428,8343,1529,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36812,1255053,4304,4236,249428,8343,3182,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36813,1255052,4304,4236,249428,8343,7067,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36814,1255051,4304,4236,249428,8343,7070,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36815,1255050,4304,4236,249428,8343,5500,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36816,1255049,8170,14341,6261,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36817,1255048,8170,14341,6260,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36818,1255047,4304,8172,249428,8343,1529,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36819,1255046,4304,8172,249428,8343,3182,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36820,1255045,4304,8172,249428,8343,7067,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36821,1255044,4304,8172,249428,8343,7070,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36822,1255043,4304,8172,249428,8343,5500,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36823,1255042,8170,14341,6261,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36824,1255041,8170,14341,6260,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36825,1255040,4304,8172,1529,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36826,1255039,4304,8172,3182,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36827,1255038,4304,8172,7067,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36828,1255037,4304,8172,7070,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36829,1255036,4304,8172,5500,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36830,1255035,8170,8172,249428,8343,1529,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36831,1255034,8170,8172,249428,8343,3182,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36832,1255033,8170,8172,249428,8343,7067,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36833,1255032,8170,8172,249428,8343,7070,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36834,1255031,8170,8172,249428,8343,5500,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36835,1255030,8170,14341,6261,15407,13423,0,0,0,16,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36836,1255029,8170,14341,6260,15407,0,0,0,0,14,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36837,1255028,8170,14341,2325,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36838,1255027,8170,14341,6261,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36839,1255026,8170,14341,6260,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36840,1255025,8170,14341,6261,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36841,1255024,8170,15407,14341,6260,15415,0,0,0,14,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36842,1255023,8170,14341,2325,15407,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36843,1255022,8170,14341,6261,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36844,1255021,8170,14341,6260,0,0,0,0,0,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36845,1255020,8170,14341,6261,15407,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36846,1255019,8170,14341,6260,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36847,1255018,8170,14341,6261,15407,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36848,1255017,8170,14341,6260,0,0,0,0,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36849,1255016,8170,12803,7080,249429,15407,14341,248825,0,20,20,20,10,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36850,1255015,12810,12809,7080,249429,15407,14341,248825,0,6,10,20,10,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36851,1255014,12810,12804,12803,249429,15407,14341,248825,0,6,20,20,10,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36852,1255013,8170,15419,14341,15407,249429,248825,0,0,20,20,4,2,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36853,1255012,8170,15420,1529,15407,14341,249429,248825,0,20,120,4,2,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36854,1255011,4234,4233,7069,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36855,1255010,4234,4233,7070,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36856,1255009,4234,4233,3864,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36857,1255008,4234,4233,5500,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36858,1255007,4304,4236,249428,4291,7069,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36859,1255006,4304,4236,249428,4291,7070,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36860,1255005,4304,4236,249428,4291,3864,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36861,1255004,4304,4236,249428,4291,5500,249427,0,0,10,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36862,1255003,4304,4236,249428,8343,7069,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36863,1255002,4304,4236,249428,8343,7070,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36864,1255001,4304,4236,249428,8343,3864,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36865,1255000,4304,4236,249428,8343,5500,249427,0,0,12,4,6,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36866,1254999,8170,15408,14341,0,0,0,0,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36867,1254998,8170,15408,14341,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36868,1254997,4304,8172,249428,8343,7069,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36869,1254996,4304,8172,249428,8343,7070,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36870,1254995,4304,8172,249428,8343,3864,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36871,1254994,4304,8172,249428,8343,5500,249427,0,0,16,2,8,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36872,1254993,8170,15408,14341,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36873,1254992,8170,15408,14341,7069,0,0,0,0,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36874,1254991,8170,15408,14341,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36875,1254990,8170,15408,14341,7069,0,0,0,0,4,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36876,1254989,4304,8172,7069,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36877,1254988,4304,8172,7070,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36878,1254987,4304,8172,3864,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36879,1254986,4304,8172,5500,0,0,0,0,0,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36880,1254985,8170,8172,249428,8343,7069,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36881,1254984,8170,8172,249428,8343,7070,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36882,1254983,8170,8172,249428,8343,3864,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36883,1254982,8170,8172,249428,8343,5500,249427,0,0,12,4,10,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36884,1254981,8170,15408,14341,0,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36885,1254980,8170,15408,14341,7069,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36886,1254979,8170,15408,14341,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36887,1254978,8170,15408,14341,0,0,0,0,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36888,1254977,8170,15408,14341,7069,0,0,0,0,4,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36889,1254976,8170,15408,14341,0,0,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36890,1254975,8170,15408,14341,7069,0,0,0,0,6,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36891,1254974,8170,15408,14341,0,0,0,0,0,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36892,1254973,8170,15408,14341,7069,0,0,0,0,12,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36893,1254972,8170,15408,14341,0,0,0,0,0,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36894,1254971,8170,15408,14341,7069,0,0,0,0,12,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36895,1254970,8170,15414,12810,15407,249429,14341,248825,0,20,40,12,4,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36896,1254969,8170,15415,12810,15407,249429,14341,248825,0,20,40,12,6,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36897,1254968,8170,15416,12810,15407,249429,14341,248825,0,20,40,12,4,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36898,1254967,8170,15408,12810,15407,249429,14341,248825,0,20,40,12,4,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36899,1254966,15564,11176,13444,249429,248824,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36900,1254965,15564,11176,9206,249429,248824,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36902,1255241,252948,5471,12207,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36954,1257013,2996,2320,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36955,1257017,2997,2321,249409,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36994,1257368,2996,2321,2455,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36995,1257369,2996,2321,118,0,0,0,0,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36996,1257370,2997,2321,249409,249427,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36997,1257371,2997,2321,249409,3182,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36998,1257372,2997,2321,249409,6371,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36999,1257373,2997,2321,249409,1210,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,1257374,2997,2321,249409,5498,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37001,1257375,2997,2321,249409,249391,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37002,1257376,2997,2321,249409,249427,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37003,1257377,2997,2321,249409,3182,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37004,1257378,2997,2321,249409,6371,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37005,1257379,2997,2321,249409,1210,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37006,1257380,2997,2321,249409,5498,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37007,1257381,2997,2321,249409,249391,0,0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37008,1257382,2997,2321,249409,249427,0,0,0,0,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37009,1257383,2997,2321,249409,3182,0,0,0,0,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37010,1257384,2997,2321,249409,6371,0,0,0,0,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37011,1257385,2997,2321,249409,1210,0,0,0,0,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37012,1257386,2997,2321,249409,5498,0,0,0,0,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37013,1257387,2997,2321,249409,249391,0,0,0,0,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
