ID,TraitNodeID,TraitNodeEntryID,Index
109533,90285,112137,200
109534,90286,112138,0
109535,90287,112140,0
109536,90287,112139,100
109537,90288,112142,100
109538,90288,112141,200
109539,90289,112143,0
109540,90290,112144,100
109541,90291,112145,0
109542,90292,112146,100
109543,90293,112147,100
109544,90294,112148,100
109545,90295,112149,100
109546,90296,112150,100
109547,90297,112151,100
109548,90298,112152,100
109549,90299,112153,0
109550,90300,112154,0
109551,90301,112155,0
109552,90302,112156,0
109553,90303,112157,100
109554,90304,112158,100
109555,90305,112159,100
109556,90306,112160,100
109557,90307,112161,0
109558,90308,112162,0
109559,90309,112163,100
109560,90310,112165,0
109561,90310,112164,100
109562,90311,112166,0
109563,90312,112167,100
109564,90313,112169,100
109565,90313,112168,200
109566,90314,112170,100
109567,90315,112171,0
109568,90316,112172,100
109569,90317,112173,100
109570,90318,112174,100
109571,90319,112176,0
109572,90319,112175,100
109573,90320,112177,0
109574,90320,112111,100
109575,90321,112178,0
109576,90322,112179,0
109577,90323,112180,0
109578,90324,112181,200
109579,90325,112182,100
109580,90326,112183,100
109581,90327,112184,100
109582,90328,112185,0
109583,90329,112186,100
109584,90330,112187,200
109585,90331,112188,100
109586,90332,112190,100
109587,90332,112189,200
109588,90333,112192,100
109589,90333,112191,200
109590,90334,112194,0
109591,90334,112193,100
109592,90335,112196,0
109593,90335,112195,100
109594,90336,112197,100
109595,90337,112198,0
109596,90338,112199,100
109597,90339,112200,100
109598,90340,112201,0
109599,90341,112202,0
109600,90342,112204,100
109601,90342,112203,200
109602,90343,112205,100
109603,90344,112206,100
109604,90345,112207,0
109605,90346,112208,100
109606,90347,112209,0
109607,90348,112211,100
109608,90348,112210,200
109609,90349,112212,0
109610,90350,112213,100
109611,90351,112215,0
109612,90351,112214,100
109613,90352,112216,100
109614,90353,112217,0
109615,90354,112218,0
109616,90355,112219,0
109617,90356,112220,0
109618,90357,112221,0
109619,90358,112222,100
109620,90359,112223,0
109621,90360,112224,100
109622,90361,112225,0
109623,90362,112227,0
109624,90362,112226,100
109625,90363,112229,0
109626,90363,112228,100
109627,90364,112231,0
109628,90364,112230,100
109629,90365,112232,100
109630,90366,112233,100
109631,90367,112234,0
109632,90368,112235,100
109633,90369,112236,100
109634,90370,112237,100
109635,90371,112238,100
109636,90372,112239,100
109637,90373,112240,100
109638,90374,112241,0
109639,90375,112242,100
109640,90376,112243,100
109641,90377,112244,0
109642,90378,112245,100
109643,90379,112246,0
109644,90380,112247,100
109645,90381,112248,100
109646,90382,112249,100
109647,90383,112251,100
109648,90383,112250,200
109649,90384,112252,200
109650,90385,112253,100
109651,90386,112254,0
109652,90387,112255,100
109653,90388,112256,0
109654,90389,112258,0
109655,90389,112257,100
109656,90390,112259,100
109657,90391,112260,200
109658,90392,112261,100
109659,90393,112262,100
109660,90394,112263,100
109661,90395,112264,100
109662,90396,112265,100
109663,90397,112266,100
109664,90398,112267,100
109665,90399,112268,100
109666,90400,112269,0
109667,90401,112270,0
109668,90402,112271,100
109669,90403,112272,100
109670,90404,112273,200
109671,90405,112274,100
109672,90406,112275,100
109673,90407,112276,100
109674,90408,112277,100
109675,90409,112278,100
109676,90410,112279,100
109677,90411,112280,100
109678,90412,112281,100
109679,90413,112282,100
109680,90414,112283,100
109681,90415,112285,100
109682,90415,112284,200
109683,90416,112286,100
109684,90417,112288,100
109685,90417,112287,200
109686,90418,112289,100
109687,90419,112290,0
109688,90420,112291,0
109689,90421,112292,100
109690,90422,112293,100
109691,90423,112294,100
109692,90424,112295,100
109693,90425,112296,100
109694,90426,112297,100
109695,90427,112298,100
109696,90428,112299,100
109697,90429,112300,100
109698,90430,112301,100
109699,90431,112303,0
109700,90432,112304,200
109701,90433,112305,100
109702,90434,112306,100
109703,90435,112307,100
109705,90437,112309,100
109706,90438,112310,0
109707,90439,112311,300
109708,90440,112313,0
109709,90440,112312,100
109710,90441,112314,100
109711,90442,112315,100
109713,90444,112317,100
109714,90445,112318,0
109715,90446,112319,100
109716,90447,112320,200
109717,90448,112321,100
109718,90449,112323,0
109719,90449,112322,100
109720,90450,112324,0
109721,90450,112110,100
109722,90451,112326,100
109723,90451,112325,200
109724,90452,112327,100
109901,90620,112504,100
109902,90621,112505,100
109903,90622,112507,100
109904,90622,112506,200
109905,90623,112508,100
109906,90624,112509,100
109907,90625,112510,100
109908,90626,112511,100
109909,90627,112512,100
109910,90628,112513,100
109911,90629,112514,100
109912,90630,112515,100
109913,90631,112516,100
109914,90632,112517,100
109915,90633,112518,100
109916,90634,112519,100
109917,90635,112520,100
109918,90636,112521,100
109919,90637,112522,100
109920,90638,112524,100
109921,90638,112523,200
109922,90639,112525,100
109923,90640,112526,100
109924,90641,112527,100
109925,90642,112528,100
109926,90643,112529,100
109927,90644,112530,100
109928,90645,112531,100
109929,90646,112532,100
109930,90647,112533,100
109931,90648,112534,100
109932,90649,112535,100
109933,90650,112536,100
109934,90651,112537,100
109935,90652,112538,100
109936,90653,112539,100
109937,90654,112540,100
109938,90655,112541,100
109939,90656,112542,100
109940,90657,112543,100
109941,90658,112544,100
109942,90659,112545,100
109943,90660,112546,100
109944,90661,112547,100
109945,90662,112548,100
109946,90663,112549,100
109947,90664,112551,100
109948,90664,112550,200
109949,90665,112552,100
109950,90666,112553,100
109951,90667,112554,100
109952,90668,112555,100
109953,90669,112556,100
109954,90670,112557,100
109955,90671,112558,100
109956,90672,112559,100
109957,90673,112560,100
109958,90674,112561,100
109959,90675,112562,100
109960,90676,112563,100
109961,90677,112565,100
109962,90677,112564,200
109963,90678,112566,100
109964,90679,112567,100
109965,90680,112568,100
109966,90681,112569,100
109967,90682,112570,100
109968,90683,112571,100
109969,90684,112572,100
109970,90685,112573,100
109971,90686,112574,100
109972,90687,112575,100
109973,90688,112576,100
109974,90689,112577,100
109975,90690,112578,100
109976,90691,112579,100
109977,90692,112580,100
109978,90693,112581,100
109979,90694,112582,100
109980,90695,112583,100
109981,90696,112584,100
109982,90697,112585,100
109983,90698,112586,100
109984,90699,112587,100
109985,90700,112588,100
109986,90701,112589,100
109987,90702,112590,100
109988,90703,112591,100
109989,90704,112592,100
109990,90705,112593,100
109991,90706,112594,100
109992,90707,112595,100
109993,90708,112596,100
109994,90709,112597,100
109995,90710,112598,100
109996,90711,112599,100
109997,90712,112600,100
109998,90713,112601,100
109999,90714,112602,100
110000,90715,112603,100
110001,90716,112604,100
110002,90717,112605,100
110003,90718,112606,100
110004,90719,112607,100
110005,90720,112608,100
110006,90721,112609,100
110007,90722,112610,100
110008,90723,112611,100
110009,90724,112612,100
110010,90725,112613,100
110011,90726,112614,100
110012,90727,112615,100
110013,90728,112616,100
110014,90729,112617,100
110015,90730,112618,100
110016,90731,112619,100
110017,90732,112620,100
110018,90733,112622,100
110019,90733,112621,200
110020,90734,112623,100
110021,90735,112625,100
110022,90735,112624,200
110023,90736,112626,100
110024,90737,112627,100
110025,90738,112628,100
110026,90739,112629,100
110027,90740,112630,100
110028,90741,112631,100
110029,90742,112632,100
110030,90743,112633,100
110031,90744,112634,100
110032,90745,112635,100
110033,90746,112636,100
110034,90747,112638,100
110036,90748,112639,100
110037,90749,112640,100
110038,90750,112642,100
110039,90750,112641,200
110040,90751,112643,100
110041,90752,112644,100
110042,90753,112645,100
110043,90754,112646,0
110044,90755,112647,100
110045,90756,112648,100
110046,90757,112649,100
110047,90758,112650,100
110048,90759,112651,100
110049,90760,112652,100
110050,90761,112653,100
110051,90762,112654,100
110052,90763,112656,100
110053,90763,112655,200
110054,90764,112657,100
110055,90765,112658,100
110056,90766,112659,100
110057,90767,112660,100
110058,90768,112661,100
110059,90769,112662,100
110060,90770,112663,100
110061,90771,112664,100
110062,90772,112665,100
110063,90773,112666,100
110064,90774,112667,100
110065,90775,112668,100
110066,90776,112669,100
110067,90777,112670,100
110068,90778,112671,100
110069,90779,112672,100
110070,90780,112673,100
110071,90781,112674,100
110072,90782,112675,100
110073,90783,112676,100
110074,90784,112677,100
110075,90785,112678,100
110076,90786,112679,100
110217,90912,112820,100
110220,90914,112823,100
110221,90915,112824,100
110222,90916,112825,100
110223,90917,112826,100
110224,90918,112827,100
110225,90919,112828,100
110226,90920,112829,100
110227,90921,112830,100
110228,90922,112831,100
110229,90923,112832,100
110230,90924,112833,100
110231,90925,112834,100
110232,90926,112836,100
110233,90926,112835,200
110234,90927,112837,100
110235,90928,112838,100
110236,90929,112839,100
110237,90930,112840,100
110238,90931,112841,100
110239,90932,112843,100
110240,90932,112842,200
110241,90933,112844,100
110242,90934,112845,100
110243,90935,112846,100
110244,90936,112847,100
110245,90937,112848,100
110246,90938,112849,100
110247,90939,112850,100
110248,90940,112851,100
110249,90941,112852,100
110250,90942,112853,100
110251,90943,112854,100
110252,90944,112856,100
110253,90944,112855,200
110254,90945,112858,100
110255,90945,112857,200
110256,90946,112859,100
110257,90947,112860,100
110258,90948,112861,100
110259,90949,112862,100
110260,90950,112863,100
110261,90951,112864,100
110262,90952,112865,100
110263,90953,112866,100
110264,90954,112867,100
110265,90955,112868,100
110266,90956,112870,100
110267,90956,112869,300
110268,90957,112871,100
110269,90958,112872,300
110270,90959,112873,100
110271,90960,112875,100
110272,90960,112874,200
110273,90961,112876,200
110274,90962,112877,100
110275,90963,112878,100
110276,90964,112879,100
110277,90965,112880,100
110278,90966,112881,100
110279,90967,112882,100
110280,90968,112883,100
110281,90969,112884,100
110282,90970,112886,100
110283,90970,112885,200
110284,90971,112887,100
110285,90972,112888,100
110286,90973,112889,100
110287,90974,112890,100
110288,90975,112891,100
110289,90976,112892,100
110290,90977,112893,100
110291,90978,112894,100
110292,90979,112895,100
110293,90980,112896,200
110294,90981,112897,100
110295,90982,112898,100
110296,90983,112899,100
110297,90984,112900,200
110298,90985,112901,200
110299,90986,112902,100
110300,90987,112903,100
110301,90988,112905,100
110302,90988,112904,200
110303,90989,112906,100
110304,90990,112907,100
110305,90991,112908,100
110306,90992,112910,100
110307,90992,112909,200
110308,90993,112911,100
110309,90994,112912,100
110310,90995,112913,100
110311,90996,112914,100
110312,90997,112915,100
110313,90998,112916,100
110314,90999,112917,100
110315,91000,112918,100
110316,91001,112920,100
110317,91001,112919,200
110318,91002,112921,100
110319,91003,112923,100
110320,91003,112922,200
110321,91004,112924,100
110322,91005,112925,100
110323,91006,112926,100
110324,91007,112927,100
110325,91008,112928,100
110326,91009,112929,100
110327,91010,112931,100
110328,91010,112930,200
110329,91011,112932,100
110330,91012,112933,100
110331,91013,112934,100
110333,91015,112936,100
110335,91017,112938,100
110336,91018,112939,100
110337,91019,112941,100
110338,91019,112940,200
110339,91020,112942,100
110340,91021,112943,100
110341,91022,112944,100
110342,91023,112946,100
110343,91023,112945,200
110344,91024,112947,100
110345,91025,112948,100
110346,91026,112949,100
110347,91027,112950,100
110348,91028,112951,100
110350,91030,112953,100
110351,91031,112954,100
110352,91032,112955,100
110353,91033,112956,100
110354,91034,112957,100
110355,91035,112958,100
110356,91036,112959,100
110360,91040,112963,100
110361,91041,112964,100
110362,91042,112965,100
110363,91043,112966,100
110364,91044,112967,100
110365,91045,112968,100
110366,91046,112969,100
110367,91047,112970,100
110368,91048,109841,200
111689,92219,101816,100
111690,92219,114291,200
111691,92220,114292,0
111692,92221,114293,0
111693,92222,114294,0
111694,92223,114295,100
111695,92224,114296,100
111696,92225,108225,100
111697,92226,103208,100
111698,92227,103218,100
111699,80583,114297,200
111700,92228,114299,100
111701,92228,114298,200
111702,92229,114300,100
111990,82695,114588,200
112039,92535,114639,100
112040,92536,114641,100
112041,92537,114643,200
112042,92538,114644,100
112045,90289,114642,100
112050,88210,114648,200
112100,92585,114698,0
112101,92586,114699,0
112102,92587,114700,0
112103,92588,114701,0
112127,92609,114726,100
112128,92609,114725,200
112131,92611,114729,100
112135,92614,114733,200
112137,82691,114735,100
112138,90742,114737,200
112139,90765,114736,200
112140,92615,114740,0
112141,90269,114738,200
112142,92536,114739,200
112171,92639,114769,100
112172,92640,114770,100
112173,92641,114771,100
112207,92671,114805,100
112208,92672,114806,100
112210,92674,114808,100
112211,82074,114809,200
112212,92675,114811,100
112213,92675,114810,200
112215,92677,114813,100
112216,92678,114814,100
112217,92679,114815,100
112219,92681,114818,100
112220,92681,114817,200
112221,92682,114819,100
112223,92684,114821,100
112224,80663,114822,200
112226,82098,114823,200
112227,92686,114824,0
112229,92688,114826,100
112230,92689,114830,100
112233,81521,114828,200
112235,81532,114831,100
112423,92838,115023,100
112424,92838,115022,200
112425,92839,115024,100
112426,81516,115016,200
112427,81531,115020,200
112428,81533,115021,200
112429,68634,115026,100
112430,68634,115025,200
112447,92854,115043,100
112455,92860,115051,100
112568,92951,115164,100
112569,92952,115165,100
112570,92953,115167,100
112571,81479,115168,200
112572,81623,115169,200
112573,90062,111886,200
112643,93008,115239,100
112644,93009,115034,100
112645,93010,102623,100
112650,93013,115244,100
112651,93014,115245,100
112652,93015,115246,100
112653,93016,115248,100
112654,93016,115247,200
112842,81539,115435,200
112844,93160,115439,100
112845,93161,115440,100
112848,93164,115443,100
112849,81545,115438,200
112850,93165,115444,100
112851,93166,115445,100
112853,93168,115447,100
112855,93170,103810,100
112856,93171,115448,100
112857,93172,115449,100
112858,93173,115453,100
112859,93174,115454,100
112862,92951,115452,200
112864,93176,115456,100
112865,93177,115457,100
112866,91048,115458,100
112867,93178,115461,100
112868,93179,115462,100
112869,71916,115459,200
112870,72005,115460,200
112872,80698,115464,200
112873,93180,115466,100
112874,93180,115465,200
112875,93181,115468,100
112876,93181,115467,200
112881,93186,115474,100
112882,93186,115473,200
112883,81512,115475,200
112885,92860,115477,200
112886,79832,115478,200
112887,93187,115479,100
112888,93188,115480,100
112889,93189,115482,100
112890,93189,115481,200
112891,93190,115483,100
112896,92688,115488,200
112897,93191,115489,100
112898,93192,115490,100
113079,82647,115671,200
113080,93356,115672,100
113081,93357,115673,100
113091,93363,87636,100
113092,93364,115682,100
113095,80599,115684,200
