Name_lang,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2],Rot[3],ID,OwnerID,DisplayID,Flags,Scale,TypeID,PhaseUseFlags,PhaseID,PhaseGroupID,Field_11_0_0_54210_011,PropValue[0],PropValue[1],PropValue[2],PropValue[3],PropValue[4],PropValue[5],PropValue[6],PropValue[7]
The Charred Vale,930.03754,1056.8998,107.76237,0,0,-0.688354,0.725374,176797,1,308,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Sun Rock Retreat,704.61237,1375.8374,13.58866,0,0,0.275637,0.961262,176798,1,308,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Sun Rock Retreat,913.05927,643.42523,99.902824,0,0,-0.688354,0.725374,176799,1,308,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Windshear Crag,911.7362,641.8037,99.80282,0,0,0.047978,0.998848,176800,1,308,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stonetalon Peak,914.52704,642.1999,99.88213,0,0,0.99999,-0.004363,176801,1,308,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Camp Mojache,-1902.9957,2449.257,62.189007,0,0,0.992689,0.120697,176945,1,309,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shadowprey Village,-1902.6337,2449.5093,62.188946,0,0,0.673241,0.739423,176946,1,309,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ghost Walker Post,-1902.7505,2448.8257,62.21037,0,0,-0.736959,0.675937,176947,1,309,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Nijel's Point,-1885.8834,2431.3113,59.82146,0,0,0.986286,0.165048,176948,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Feathermoon Stronghold,-1885.9972,2431.3772,59.82146,0,0,0.598325,0.801254,176949,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ghost Walker Post,-1434.6118,1564.882,61.102417,0,0,0.126199,0.992005,176950,1,309,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Nijel's Point,-253.20432,1391.274,95.32642,0,0,0.984041,0.177944,176958,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stonetalon Mountains,-253.14937,1391.276,95.3277,0,0,-0.803857,0.594823,176959,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ghost Walker Post,-507.22418,1424.2454,92.629,0,0,0.891007,-0.45399,176960,1,309,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shadowprey Village,-507.2218,1424.261,91.62779,0,0,0.891007,-0.45399,176961,1,309,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stratholme,3140.3684,-3411.0564,141.12376,0,0,-0.601815,0.798635,176967,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Terrordale,3140.3276,-3410.9973,141.1247,0,0,0.139173,0.990268,176968,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Quel'Thalas,3140.2673,-3411.106,141.11974,0,0,0.798636,0.601814,176969,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Corin's Crossing,2849.5862,-4406.5537,88.49452,0,0,0.961262,0.275637,176970,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Quel'Thalas,2849.6572,-4406.5693,88.551735,0,0,0.87462,-0.48481,176971,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stratholme,2849.6282,-4406.4517,88.49287,0,0,-0.275638,0.961262,176972,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tyr's Hand,2849.5798,-4406.5596,87.10559,0,0,0.961262,0.275637,176973,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Quel'Thalas,2046.4149,-4509.1875,73.70333,0,0,0.909961,-0.414694,176978,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stratholme,2046.4078,-4509.1875,72.37017,0,0,0.909961,-0.414693,176979,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tyr's Hand,2046.3359,-4509.1807,73.70584,0,0,0.936672,0.350207,176980,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darrowshire,2046.2874,-4509.087,73.71004,0,0,0.414693,0.909961,176981,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,2046.2812,-4509.087,72.37688,0,0,0.414693,0.909961,176982,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,1751.658,-3623.2449,119.8401,0,0,-0.01309,0.999914,176983,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Corin's Crossing,1751.662,-3623.4065,119.83514,0,0,0.999914,0.01309,176984,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stratholme,1751.6577,-3623.4016,118.50181,0,0,0.999914,0.01309,176985,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darrowshire,1751.6179,-3623.3418,119.83514,0,0,0.69779,0.716302,176986,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hearthglen,1689.4069,-1361.8796,70.13149,0,0,0.989651,-0.143493,176987,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,1689.2916,-1361.8247,70.12156,0,0,0.798635,0.601816,176988,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tirisfal Glades,1689.3649,-1361.7463,70.12652,0,0,0.139173,0.990268,176989,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darrowshire,1689.3932,-1361.8821,68.79649,0,0,0.989651,-0.143493,176990,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,1754.6041,-1735.3264,59.20015,0,0,0.104528,0.994522,176991,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Darrowshire,1754.623,-1735.4636,60.551697,0,0,0.994969,-0.100188,176992,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Andorhal,1754.592,-1735.3264,60.531826,0,0,0.104528,0.994522,176993,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Hearthglen,1754.7014,-1735.3923,60.551697,0,0,-0.632705,0.774393,176994,0,4531,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,3905.7727,-1264.3906,223.46867,0,0,0.94408894,0.32969093,177104,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Jaedenar,3905.856,-1264.3055,223.46242,0,0,-0.32969123,0.9440888,177105,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Talonbranch Glade,3905.888,-1264.2935,222.63571,0,0,-0.32969123,0.9440888,177106,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,4925.452,-741.67706,306.53604,0,0,0.71018505,0.70401496,177107,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Talonbranch Glade,4925.5713,-741.6893,306.57706,0,0,-0.704015,0.71018505,177108,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Moonglade,4925.6006,-741.7049,305.747,0,0,-0.704015,0.71018505,177109,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Jaedenar,4925.5454,-741.61285,306.55255,0,0,-0.008727114,0.9999619,177110,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Moonglade,6559.1787,-1957.3872,548.92365,0,0,0.99452186,-0.10452898,177111,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Winterspring,6559.151,-1957.408,548.20306,0,0,0.99452186,-0.10452898,177112,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,6559.166,-1957.3073,548.2143,0,0,0.10452808,0.9945219,177113,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Jaedenar,6559.1943,-1957.2865,548.9349,0,0,0.10452808,0.9945219,177114,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Talonbranch Glade,6559.153,-1957.316,548.90875,0,0,0.7771461,0.62932026,177115,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stormrage Barrow Dens,7612.7646,-2293.3672,457.73737,0,0,0.944089,0.329691,177116,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shrine of Remulos,7612.8257,-2293.317,457.7913,0,0,-0.329691,0.944089,177117,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Nighthaven,7612.827,-2293.3347,457.12463,0,0,-0.329691,0.944089,177118,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Winterspring,7612.749,-2293.3438,457.12625,0,0,0.434445,0.900698,177119,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,7612.7485,-2293.3254,457.7929,0,0,0.434445,0.900698,177120,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Nighthaven,7637.166,-2227.6638,462.56262,0,0,-0.748956,0.66262,177121,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shrine of Remulos,7637.1753,-2227.679,463.22427,0,0,-0.748956,0.66262,177122,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stormrage Barrow Dens,7637.114,-2227.7263,463.22928,0,0,0.998135,0.061049,177123,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Winterspring,7637.1035,-2227.7122,462.5676,0,0,-0.061049,0.998135,177124,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,7637.139,-2227.6519,463.18204,0,0,-0.061049,0.998135,177125,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Winterspring,7811.764,-2309.895,454.96136,0,0,0.503774,0.863836,177126,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Nighthaven,7811.7812,-2309.9182,455.62967,0,0,-0.863836,0.503774,177127,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,7811.722,-2309.839,455.56586,0,0,0.503774,0.863836,177128,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Shrine of Remulos,7811.761,-2309.8433,455.62473,0,0,-0.254602,0.967046,177129,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Stormrage Barrow Dens,7811.76,-2309.9094,454.40582,0,0,0.503774,0.863836,177130,1,386,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6500.373,-2444.4368,574.96796,0,0,1,0,177131,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6500.393,-2444.4602,574.3502,0,0,1,0,177132,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Everlook,6500.387,-2444.4148,573.6918,0,0,1,0,177133,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Moonglade,6500.3765,-2444.4426,574.96606,0,0,-0.707107,0.707107,177134,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,6500.397,-2444.466,574.3502,0,0,-0.707107,0.707107,177135,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6674.0825,-3655.8125,696.48486,0,0,1,0,177136,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Everlook,6674.1035,-3655.836,695.8821,0,0,1,0,177137,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6674.079,-3655.8064,696.4832,0,0,0.707107,0.707107,177138,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6915.432,-4129.608,694.5428,0,0,-0.511293,0.859406,177139,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Frostsaber Rock,6915.424,-4129.636,693.93994,0,0,-0.511293,0.859406,177140,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6915.436,-4129.6025,694.54114,0,0,0.246153,0.969231,177141,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Moonglade,6915.427,-4129.6304,693.9383,0,0,0.246153,0.969231,177142,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,6915.464,-4129.603,693.26666,0,0,0.246153,0.969231,177143,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Everlook,6915.4155,-4129.607,694.54016,0,0,0.859406,0.511293,177144,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mount Hyjal,6915.4067,-4129.635,693.9383,0,0,0.859406,0.511293,177145,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Everlook,7167.9736,-4150.6484,706.97864,0,0,0.71325,0.700909,177146,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,7167.952,-4150.6704,706.3675,0,0,0.71325,0.700909,177147,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Frostsaber Rock,7167.989,-4150.655,706.9803,0,0,-0.700909,0.71325,177148,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,7167.9937,-4150.6514,706.9803,0,0,0.008727,0.999962,177149,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Mount Hyjal,6652.973,-4557.887,717.69257,0,0,0.999048,0.04362,177150,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6652.983,-4557.8726,717.69257,0,0,-0.043619,0.999048,177151,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6652.9644,-4557.85,717.0881,0,0,-0.043619,0.999048,177152,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Everlook,6652.976,-4557.893,717.69086,0,0,-0.737277,0.67559,177153,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Moonglade,6674.1865,-3655.8098,696.5344,0,0,0,1,177154,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
Felwood,6674.2075,-3655.8333,695.9317,0,0,0,1,177155,1,388,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0
"Abandon hope, all ye who enter here.",-10451.551,-1721.8177,86.44454,0,0,-0.5075379,0.8616294,177185,0,4651,0,0.21,5,0,0,0,0,1,1,0,0,0,0,0,0
Turn Back!,-10451.484,-1721.776,87.888596,0.07195004,0.020943023,0.7847549,0.6152596,177186,0,4651,0,0.19,5,0,0,0,0,1,1,0,0,0,0,0,0
Danger! Crystalvein Mine closed!,-13275.774,-167.0052,15.987523,0,0,0.165048,0.986286,179144,0,3291,0,1.18,5,0,0,0,0,1,1,0,0,0,0,0,0
Crystalvein Mine - Keep Out!,-13179.455,-278.01562,7.584823,0,0,0.300706,0.953717,179224,0,3291,0,1.18,5,0,0,0,0,1,1,0,0,0,0,0,0
Hammerfall,-1566.7916,-2697.9375,34.74491,0,0,0.99999046,-0.004363209,423052,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1246.4115,-3229.837,35.03631,0,0,0.45399138,0.8910061,423055,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Thandol Span,-1553.6077,-2490.5435,55.007915,0,0,0.74895626,0.6626195,423063,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1322.2916,-1848.5278,63.34851,0,0,0.56280506,0.82658964,423068,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Wetlands,-1322.224,-1848.6459,62.734085,0,0,0.98245037,0.18652414,423069,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hammerfall,-1246.2135,-3229.962,35.06243,0,0,0.89100677,-0.45398995,423074,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Wetlands,-1553.6094,-2490.5503,54.450703,0,0,0.74895626,0.6626195,423075,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Refuge Pointe,-1456.3854,-2432.934,59.194756,0.02252905,0.029359858,0.990676,-0.13111615,423076,2719,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1566.7935,-2697.7847,34.719673,0,0,0.0043628076,0.99999046,423077,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-1322.1649,-1848.4688,63.304546,0,0,-0.18652384,0.9824504,423078,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Thandol Span,-1322.217,-1848.658,63.28964,0,0,0.98245037,0.18652414,423079,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stromgarde,-1553.375,-2490.5244,54.99099,0,0,-0.66262,0.7489557,423080,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hammerfall,-1553.4479,-2490.6963,54.966152,0,0,0.9988484,-0.04797826,423084,2719,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Azshara,1937.4896,-2171.9966,94.465096,0,0,1,0,454483,2784,386,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Barrens,1937.481,-2171.8994,94.46537,0,0,0.7071068,0.70710665,454492,2784,386,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Astranaar,1937.5,-2171.9307,93.85518,0,0,0,1,454493,2784,386,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Felwood,1937.5,-2171.9307,94.466286,0,0,0,1,454495,2784,386,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Magus Rimtori's Journal,4258.4316,-6259.3506,92.132545,0,0,-0.68199766,0.7313543,457008,2790,254,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Grove of the Ancients,5633.6685,324.34897,19.976343,0,0,0.68835515,0.7253738,470075,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Auberdine,5633.8516,324.27084,19.959785,0,0,-0.72537404,0.6883549,470076,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ameth'Aran,5633.7603,324.2396,19.910852,0,0,0.99965733,0.026176995,470077,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Moonglade,4925.6006,-741.7049,305.747,0,0,-0.70401484,0.7101852,470079,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Bashal'Aran,5633.8516,324.27084,19.293118,0,0,-0.72537404,0.6883549,470081,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,5633.6685,324.34897,19.309675,0,0,0.68835515,0.7253738,470082,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,4925.452,-741.67706,306.53604,0,0,0.7101853,0.7040148,470087,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Jaedenar,4925.5454,-741.61285,306.55255,0,0,-0.008727114,0.9999619,470088,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Auberdine,4983.0347,218.73611,38.400867,0,0,-0.7071066,0.7071069,470089,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ameth'Aran,4983.033,218.7448,38.95688,0,0,-0.7071066,0.7071069,470091,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Grove of the Ancients,4982.9385,218.76042,38.966255,0,0,1,0,470094,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Talonbranch Glade,4925.5713,-741.6893,306.57706,0,0,-0.70401484,0.7101852,470099,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ashenvale,4982.9263,218.8368,38.969982,0,0,0.71325016,0.70090955,470101,2806,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hearthglen,1754.7014,-1735.3923,60.551697,0,0,-0.6327048,0.7743931,470157,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Darrowshire,1754.6233,-1735.4635,60.551697,0,0,0.99496853,-0.10018789,470158,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Darrowshire,1689.3923,-1361.882,68.79649,0,0,0.9896513,-0.14349316,470161,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,1754.592,-1735.3264,60.531826,0,0,0.10452812,0.9945219,470167,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal Glades,1689.3646,-1361.7466,70.12652,0,0,0.13917315,0.99026805,470168,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,638.13367,-966.65454,164.82747,0,0,1,0,470171,2807,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Warning!!!! Plaguelands,758.9983,-1467.1805,78.806694,-0.01018593,-0.09540081,0.9935557,0.060349006,470173,2807,22,0,0.84,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,758.7118,-1467.8298,78.66837,0,0,0.6593458,0.75183976,470174,2807,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,638.1493,-966.61115,164.82564,0,0,0,1,470177,2807,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,1689.2916,-1361.8247,70.12156,0,0,0.7986352,0.6018155,470182,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,758.7309,-1467.8177,78.663414,0,0,-0.75183964,0.659346,470185,2807,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hearthglen,1689.4062,-1361.8802,70.13149,0,0,0.9896513,-0.14349316,470188,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,638.1875,-966.6458,164.82674,0,0,-0.7071066,0.7071069,470191,2807,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,1754.6041,-1735.3264,59.20015,0,0,0.10452812,0.9945219,470193,2807,4531,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Scarlet Watch Post,2654.6987,-633.4149,108.54667,0,0,0.10452812,0.9945219,470199,2807,22,0,0.67,5,1,0,0,0,1,1,0,0,0,0,0,0
Meeting Stone,2655.9497,-678.2465,111.193,0,0,0.21217826,0.97723097,470201,2807,5492,0,1,48,1,0,0,0,0,0,0,0,10,0,0,25
Monastery,2659.3706,-639.6597,109.28403,0,0,0.9869963,-0.16074334,470206,2807,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Meeting Stone,1232.2327,-2571.7551,90.45886,0,0,-0.7547096,0.656059,470212,2807,5494,0,1,48,1,0,0,0,0,0,0,0,10,0,0,25
Felwood,6915.4634,-4129.6025,693.26666,0,0,0.24615319,0.96923095,475947,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Mount Hyjal,6652.973,-4557.887,717.69257,0,0,0.9990482,0.04362017,475948,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,7167.993,-4150.651,706.9803,0,0,0.008727201,0.9999619,475949,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6674.0825,-3655.8125,696.48486,0,0,1,0,475950,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Frostsaber Rock,7167.989,-4150.655,706.9803,0,0,-0.70090884,0.7132508,475951,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Everlook,6915.415,-4129.608,694.54016,0,0,0.8594065,0.5112931,475952,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Felwood,6674.2075,-3655.8333,695.9317,0,0,0,1,475953,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6915.432,-4129.608,694.5428,0,0,-0.5112928,0.8594066,475954,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Moonglade,6674.1865,-3655.809,696.5344,0,0,0,1,475955,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Frostsaber Rock,6915.424,-4129.6353,693.93994,0,0,-0.5112928,0.8594066,475956,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Starfall Village,6652.983,-4557.8716,717.69257,0,0,-0.04361882,0.99904823,475957,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6652.9644,-4557.8506,717.0881,0,0,-0.04361882,0.99904823,475959,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6674.079,-3655.8057,696.4832,0,0,0.7071068,0.70710665,475961,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Everlook,6674.1035,-3655.837,695.8821,0,0,1,0,475962,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Mount Hyjal,6915.4062,-4129.6353,693.9383,0,0,0.8594065,0.5112931,475963,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Everlook,7167.974,-4150.6494,706.97864,0,0,0.71325016,0.70090955,475965,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Moonglade,6915.4272,-4129.6304,693.9383,0,0,0.24615319,0.96923095,475967,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Everlook,6652.9756,-4557.8926,717.69086,0,0,-0.73727673,0.6755908,475968,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,7167.952,-4150.6704,706.3675,0,0,0.71325016,0.70090955,475969,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Kel'Theril,6915.436,-4129.6025,694.54114,0,0,0.24615319,0.96923095,475970,2817,388,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Greatwood Vale,603.0191,325.87674,46.72472,0.08186679,0.08444717,0.73833007,0.6641048,494786,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Sun Rock Retreat,101.51736,-244.5625,8.887939,0,0,1,0,494793,2788,309,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Sun Rock Retreat,602.85767,327.26562,45.518078,0.11801594,-0.0073451884,0.04917808,0.991766,494794,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Windshear Crag,92.30903,-55.574654,22.152308,0.073728085,-0.026834847,-0.3409661,0.9367957,494795,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonetalon Mountains,-532.8715,-1569.25,94.00031,0,0,-0.7071066,0.7071069,494796,2788,308,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Charred Vale,-247.62154,-990.05206,17.234776,0.10286994,-0.020455208,-0.11167178,0.98819464,494797,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
KEEP OUT!,633.1233,359.45834,50.913616,0.14291796,0.13715784,0.9791245,-0.045578133,494802,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
End of Venture Co. Lands,633.42017,359.58853,52.01027,0.13958907,0.11572505,0.98252755,-0.04197802,494803,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Greatwood Vale,92.59028,-56.887154,19.967966,0.019279132,0.08157501,0.9218722,0.3783193,494809,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Desolace,602.7847,327.06598,44.975803,0.08243112,0.015208173,0.025001183,0.996167,494811,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stonetalon Peak,602.7691,327.69965,44.49972,0.17776825,0.008949933,0.024983281,0.98371446,494813,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Windshear Crag,603.941,326.3854,47.201893,-0.0051309722,0.07829082,0.99478287,-0.06520182,494815,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Windshear Crag,-247.68576,-990.1667,17.751333,0.07795495,-0.008881821,-0.11285399,0.99050903,494817,2788,22,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
