ID,FileDataID,Roll,Pitch,Yaw,TextureFileDataID[0],TextureFileDataID[1],TextureFileDataID[2],TextureScrollRateU[0],TextureScrollRateU[1],TextureScrollRateU[2],TextureScrollRateV[0],TextureScrollRateV[1],TextureScrollRateV[2],TextureScaleU[0],TextureScaleU[1],TextureScaleU[2],TextureScaleV[0],TextureScaleV[1],TextureScaleV[2]
1383,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1384,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1385,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1386,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1387,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1388,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1389,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1390,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1391,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1392,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1393,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1394,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1395,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1396,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1397,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1398,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1399,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1400,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1401,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1402,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1403,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1404,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1405,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1406,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1407,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1408,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1409,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1410,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1411,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1412,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1413,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1414,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1415,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1416,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1417,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1418,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1419,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1420,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1421,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1422,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1423,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1424,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1425,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1426,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1427,0,0,0,90,4293218,4293217,4293216,0,2,3,0,0,0,1,0.5,0.25,1,2,2
1428,0,0,0,90,4293218,4293217,4293216,0,2,3,0,0,0,1,0.5,0.35,1,2,2
1429,0,0,0,90,4293218,4293217,4293216,0,2,3,0,0,0,1,0.5,0.25,1,2,2
1430,0,0,0,90,1254358,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1431,0,0,0,90,1147509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1432,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1433,0,0,0,0,1305037,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1434,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1435,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1436,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1438,0,0,0,0,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1439,0,0,0,0,1080935,2470967,1869880,0,-1,2,0,0,0,1,1,1,1,1,1
1440,1101646,0,0,0,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1441,0,0,0,90,1376516,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1442,0,0,0,90,1376516,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1443,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1444,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1445,0,0,0,90,1360461,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1446,0,0,0,90,1360461,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1447,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1448,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1449,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1450,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1451,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1452,1121467,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1453,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1454,0,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1455,0,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1456,0,0,0,0,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1457,0,0,0,0,1237598,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1458,1101646,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1459,0,0,0,90,2147148,2470967,1869880,0,-1,0,0,0,0,1,1,1,1,1,1
1460,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1461,0,0,0,0,1080935,2470967,1869880,0,-1,2,0,0,0,1,1,1,1,1,1
1462,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1463,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1464,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1465,0,0,0,90,1989709,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1466,0,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1473,0,0,0,90,984065,0,0,0,0,0,0,0,0,0.25,1,1,0.25,1,1
1474,0,0,0,90,984065,0,0,0,0,0,0,0,0,0.25,1,1,0.25,1,1
1475,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1476,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1477,0,0,0,90,1147504,0,0,0,0,0,0,0,0,0.25,1,1,0.25,1,1
1478,0,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1479,0,0,0,90,1389444,4697912,4697912,0,0,0,0,0,0,1,3,3,1,1,1
1480,0,0,0,90,1260192,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1481,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1482,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1483,0,0,0,0,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1484,0,0,0,90,984065,4007020,4869864,0,2,2,0,2,2,1,2,2,1,2,2
1485,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1486,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1487,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1488,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1489,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1490,0,0,0,90,2147148,2470967,1869880,0,-1,2,0,0,0,1.6,1,1,1,1,1
1496,0,0,0,90,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1497,0,0,0,0,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1498,0,0,0,0,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1499,0,0,0,0,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1500,0,0,0,0,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1501,0,0,0,90,4521117,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1502,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1503,0,0,0,90,1399829,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1504,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1505,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1506,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1507,0,0,0,90,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1508,0,0,0,90,4293218,4293217,4293216,0,2,3,0,0,0,1,0.5,0.35,1,2,2
1509,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1510,1121467,0,0,0,1080935,0,0,0,0,0,0,0,0,0.5,1,1,1,0.5,1
1511,0,0,0,90,1268981,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1512,0,0,0,90,1101589,2747116,5198858,0,1,1,0,1,1,1,1,1,1,1,1
1513,0,0,0,90,1260195,4034205,4034205,0,-5,-1,0,0.1,0.1,1,1,1,1,1,1
1514,0,0,0,90,2147148,2470967,1869880,0,-1,2,0,0,0,1.6,1,1,1,1,1
1515,0,0,0,90,1405605,1503338,1869880,0,-1,2,0,0,0,1.6,1,1,1,1,1
1516,0,0,0,90,1405605,1958669,2132644,0,-1,2,0,0,0,1.6,1,1,1,1,1
1517,0,0,0,90,1405605,1958669,2132644,0,-1,2,0,0,0,1.6,1,1,1,1,1
1518,0,0,0,90,1405605,1958669,2132644,0,-1,2,0,0,0,1.6,1,1,1,1,1
1519,0,0,0,90,4236672,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1520,0,0,0,90,5544397,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1521,0,0,0,90,5544397,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1522,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1523,0,0,0,90,1147500,5384608,5612073,0,0.6,1.2,0,0.1,0.2,1,0.6,0.35,1,2,2
1524,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1525,0,0,0,90,1089595,0,0,5,0,0,5,0,0,1,1,1,1,1,1
1526,0,0,0,90,1278112,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1527,0,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1528,0,0,0,90,5751471,5751472,5751472,0,0.6,1.2,0,0.1,0.2,1,0.6,0.35,1,2,2
1529,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1530,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1531,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1532,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1533,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1534,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1535,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1536,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1537,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1538,0,0,0,90,5751471,5751472,5751472,0,1,1.8,0,0.1,0.2,1,0.6,0.35,1,2,2
1539,0,0,0,90,5751471,5751472,5751472,0,1,2,0,0.1,0.2,1,0.6,0.35,1,2,2
1540,0,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1541,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1542,959109,0,0,90,6066972,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1543,959109,0,0,90,2066349,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1544,0,0,0,90,5751471,5751472,5751472,0,1,1.8,0,0.1,0.2,1,0.6,0.35,1,2,2
1545,0,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1546,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1547,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1548,1054820,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1549,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1550,971054,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1552,0,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1553,0,0,0,0,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1555,0,0,0,90,4521117,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1556,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1558,0,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1567,0,0,0,90,1121467,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1574,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1582,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1583,0,0,0,90,6657873,0,0,0,0,0,0,0,0,1,1,1,1,1,1
