ID,NameSubtext_lang,Description_lang,AuraDescription_lang
116058,,"Burns the ground at an enemies location, inflicting Fire damage every second.",Fire damage inflicted periodically.
116060,,"The quilen attempts to turn its enemies to amethyst, reducing the Shadow damage they take by $115864s1% but progressively slowing their movement speed. Enemies who reach $u stacks of petrification turn to stone and are unable to move or act.","Movement speed slowed by ${$m1*0.7}%.
Shadow damage taken reduced by ${$116063m1/$m1*-1}%.

|cFFFFAA00You are $m1% Petrified.|r"
116063,,$@spelldesc116060,Shadow damage taken reduced by $s1%.
116066,,Throw anything but the cart at the attackers!,
116069,,Take a bite outta vine. Interrupts Vine Slam.,
116070,,"Infuses the caster's weapons with the power of Fire, giving successful melee attacks a chance to inflict Fire damage.",Successful melee attacks have a chance to inflict Fire damage.
116071,,"Infuses the caster's weapons with the power of Fire, giving successful melee attacks a chance to inflict Fire damage.",
116072,,,
116073,,Wrestle with the vine and show it who's boss. Generates 3 Dominance.,
116075,,"When in doubt, yell at it. Interrupts Vine Slam and generates 10 Dominance.",
116076,,,
116083,,,
116084,,"The wild crop slams you hard into the ground, removing 6 stacks of Dominance. How humiliating.",
116085,,Horde Controlled.,Horde Controlled.
116086,,Alliance Controlled.,Alliance Controlled.
116087,,,
116088,,,
116090,,,
116091,,"Periodically deals damage to nearby enemies, reduces damage taken by $s1%, and increases movement speed by $s2%.","Periodically dealing damage to nearby enemies. Attacks have a chance to knock back all enemies in a cone in front of the caster, instantly killing them. Damage taken reduced by $s1%. Movement speed increased by $s2%."
116092,,"When you kill an enemy while gaining experience or honor, you have a $h% chance to summon a Healing Sphere.

Enemies who die from Blackout Kick have a $m2% chance to summon a Chi Sphere.

|CFFFFFFFFHealing Sphere|R
Forms a healing sphere. If you walk through it, you are healed for $125355m1% of your total health. Lasts for $117032d.

|CFFFFFFFFChi Sphere|R
$@spelldesc121286",
116093,,,
116094,,,
116095,,"You disable the target's movement, reducing their movement speed by $s1%. The duration of Disable will be refreshed if the target remains within $125133A1 yards of the Monk.

Using Disable on a target already snared will cause them to be rooted for $116706d instead.","Movement slowed by $w1%. When struck by Disable again while snared, you are rooted for $116706d."
116096,,,
116098,,,
116099,,,
116100,,,Build 50 stacks of Dominance to tame this wild crop.
116101,,,
116102,,,
116103,,,
116104,,,
116106,,,
116109,,,
116110,,,
116111,,Throw a goblin fishing bomb and hope for the best!,
116112,,,
116113,,,
116114,,,Something's rustling around in there...
116115,,,
116116,,,
116117,,,Vertically challenged.
116118,,,
116119,,,
116120,,,
116121,,"Beats an enemy into submission, inflicting Physical damage and knocking them down.",
116128,,"Claws at an enemy, inflicting Shadow damage.",
116130,Rank 8,"Conjures $s1 Mana Puddings providing the mage and $ghis:her; allies with something to eat.

$@spellname118812
$@spelldesc118812",
116133,Rank 3,$@spelldesc43987,
116134,,,
116136,,,
116137,,,
116138,,,
116140,,"Injured, Houndmaster Braun goes into a rage, increasing his attack speed by $m2% and damage by $m3%.","Attack speed increased by $m2%.
Damage increased by $m3%."
116141,,,
116145,,,
116146,,,
116147,,,
116149,,,
116151,,,
116152,,,
116153,,,
116155,,Brew Bolt inflicts $s1 Frost damage.,
116157,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116158,,,
116159,,,
116160,,"Poisons an enemy, inflicting Nature damage every $t1 seconds and increases melee and casting speed by $s2% for $d. This effect stacks up to 4 times.","Nature damage inflicted every $t1 sec.
Melee and casting speed increased by $s2%."
116161,,The victim travels to the other side for $d.  If their spirit isn't returned to their body they will perish.,You or an ally must heal your spirit to full to return it to your body within $d or you will perish.
116162,,Summons forth a pool of Carbonation at the target's location.,
116164,,,
116165,,,
116166,,,
116168,,Inflicts Frost damage every $t1 sec. and prevents enemies from performing any actions due to acute asphyxiation.,"Inflicts Frost damage every $t1 sec.
Asphyxiated and unable to perform actions!"
116169,,,
116170,,Inflicts $s1 Frost damage every $115003t1 sec. and prevents enemies from attacking or casting spells.,"Inflicts $s1 Frost damage every $115003t1 sec.
Unable to attack or cast spells."
116171,,,
116172,,Reduces the mana cost of all shapeshifts by $s1%.,
116173,,Summons a totem that provides a conduit between this world and the spirit world.,
116174,,Summons a totem that provides a conduit between this world and the spirit world.,
116178,,Summons forth a pool of Suds at the caster's location.,
116179,,,
116182,,A pool of suds inflicts $s1 Frost damage.,
116184,,"Grants the effect of a flask based on your class and talents.  Lasts $92725d and persists through death.$?s33878[

Drink in bear form to gain Stamina or any other form to gain Agility.][]",
116186,,Reduces the movement penalty of Prowl by ${$m1*100/30}%.,
116187,,"Discharges electricity, inflicting Nature damage.",
116188,,"Everytime your Roll, your next Jab within $116349d will cost no Chi.",
116189,,$@spelldesc115546,Taunted. Movement speed increased by $s3%.
116190,,,
116191,,,
116192,,"A strange mist creeps out of the ground, periodically inflicting Nature damage.",Nature damage inflicted periodically.
116193,,,
116194,,,
116195,,,
116196,,,
116197,,,
116198,Metamorphosis,"Binds all enemies within $A1 yards in demonic energy, reducing physical damage by $s1% and increasing the casting time of all spells by $s2% (10% on player targets). Lasts $d. 

Less effective on dungeon and raid bosses.$?s103112[

|CFFE55BB0Soulburn: 
Your Curse of Enfeeblement will affect all enemies in a $109468A yard radius around your target.|R][]

$@spellname118773
$@spelldesc118773","$?$w1=0[Physical damage dealt by nearby enemies reduced by $s1%, causing them to speak Demonic, and increasing casting time by $s2%.][Physical damage dealt reduced by $w1%.
Speaking Demonic, and increasing casting time by $w2%.]"
116199,,"The energy that animates the cobalt quilen rips though your body, inflicting $s1 Arcane damage every $t1 sec. Charges of this energy can be drained into white floor tiles to energize them.","$s1 Arcane damage inflicted every $t1 sec.
This energy can be drained into white floor tiles."
116200,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116201,,,
116202,Metamorphosis,"Curses all targets within $A1 yards, increasing magic damage taken by $s1%. 
Lasts $d. $?s103112[

|CFFE55BB0Soulburn: 
Your Curse of the Elements will affect all enemies in a $104225A yard radius around your target.|R][]

$@spellname118773
$@spelldesc118773","$?$w1=0[Curses all targets within $A1 yards, increasing magic damage taken by $s1%.][Magic damage taken increased by $w1%.]"
116203,,Reduces the cooldown of Nature's Grasp by ${$m1/-1000} sec.,
116208,,"While using Metamorphosis, your Curse of the Elements and Curse of Enfeeblement become auras. 

|cFFFFFFFFAura of the Elements|r
Curses all targets within $116202A1 yards, increasing magic damage taken by $116202s1%. 

|cFFFFFFFFAura of Enfeeblement|r
Binds all enemies within $116198A1 yards in demonic energy, reducing physical damage by $116198s1% and increasing the casting time of all spells by $116198s2%.",
116214,,Feeds you,
116215,,,
116216,"Feral, Guardian","Increases the duration of your Skull Bash interrupt by ${$m2/1000} sec, but increases the cooldown by ${$m1/1000} sec.",
116217,,"A foul mist chokes an enemy, inflicting Nature damage periodically.",Nature damage inflicted periodically.
116218,Restoration,"Increases the critical strike chance of your Regrowth by $m1%, but removes the periodic component of the spell.",
116219,,,
116220,,,
116221,,,
116222,,,
116223,,"Fire shards of jade in all directions, inflicting $s1 Nature damage to all enemies.",
116224,,"Wildly gnashing its teeth, the hound tears apart all nearby enemies, ignoring all defenses and inflicting Physical damage.",
116225,,,
116226,,"Tosses a bag of loot at at enemy, inflicting Physical damage.",
116227,,The caster attempts to hold onto their corporeal body while in the spirit world.,Your spirit is holding onto to its last tether to the world of the living.
116228,,,
116229,,,
116233,,,Choked by tanglevines! These need to be pulled.
116235,,Creates a pool that inflicts $130774s2 Shadow damage every $130774t2 sec. to enemies who enter the area. Lasts $130774d.,
116236,,,
116237,,,
116238,,"Increases the health gain from Might of Ursoc by $m1%, but increases the cooldown by ${$m2/60000} min.",
116242,,,Pull the tanglevine out at least 15 yards away from the affected crop to remove it.
116243,,,
116248,,,
116252,,"Chi-Ji's protective wings allow you to jump much higher and farther than normal, move faster, and cast while moving.","Chi-Ji's protective wings allow you to jump much higher and farther than normal, move faster, and cast while moving."
116253,,The thermal updrafts allow you to jump much higher and farther than normal.,The thermal updrafts allow you to jump much higher and farther than normal.
116254,,The thermal updrafts allow you to jump much higher and farther than normal.,The thermal updrafts allow you to jump much higher and farther than normal.
116255,,,
116256,,"Deals $s2 Physical damage to enemies in a $a2 yard cone in front of the caster, stunning them for $d.",Stunned.
116257,,$@spelldesc114003,"Spell damage increased by $s1%.
Passive mana regeneration reduced by $s3%."
116258,,"Poisons an enemy, inflicting Nature damage every $t1 seconds and increases movement speed by $s2% for $d. This effect stacks up to 4 times.","Nature damage inflicted every $t1 sec.
Movement speed increased by $s2%"
116259,,,
116260,,"The victim travels to the other side for $d, then returns to its body in the real world.",In the spirit world for $d.
116266,,,
116267,,$@spelldesc1463,Increases spell damage by $w1%.
116270,,,
116271,,,
116272,,The caster banishes their current target to the spirit world.  Only by facing the torments therein can the victim free themselves.,"Banished.
Defeat all Severer of Souls to return to the real world."
116273,,Leaps to the enemy's location.,
116274,,,
116275,,,
116276,,,
116278,,"Attempts to tear the soul of the victim assunder.  If successful, the victim will die.","Banished.
You will die after $D.
Defeat all Severer of Souls to return to the real world."
116281,,$@spelldesc129460,Unable to move.
116282,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116283,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116286,,,
116289,,,
116290,,,
116291,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116292,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116293,,The anguish of Tortured Spirits inflicts Shadow damage to an enemy target.,
116295,,"Slams a lightning-charged fist into the ground, causing a shockwave to pulse in front of the caster.",
116296,,Alliance Controlled.,Alliance Controlled.
116297,,Deals $116297s1 Fire damage.,
116298,,,
116299,,,
116301,,"The energy that animates the jade quilen rips though your body, inflicting $s1 Nature damage every $t1 sec. Charges of this energy can be drained into white floor tiles to energize them.","$s1 Nature damage inflicted every $t1 sec.
This energy can be drained into white floor tiles."
116302,,,
116304,,"The energy that animates the jasper quilen rips though your body, inflicting $s1 Fire damage every $t1 sec. Charges of this energy can be drained into white floor tiles to energize them.","$s1 Fire damage inflicted every $t1 sec.
This energy can be drained into white floor tiles."
116305,,,
116306,,,
116309,,,
116310,,,
116311,,,
116313,,,
116314,,,
116315,,,
116316,,,
116317,,,
116318,,,
116319,,"Corruption seeps from the ground, inflicting Shadow damage.",
116320,,,
116322,,"The energy that animates the amethyst quilen rips though your body, inflicting $s1 Shadow damage every $t1 sec. Charges of this energy can be drained into white floor tiles to energize them.","$s1 Shadow damage inflicted every $t1 sec.
This energy can be drained into white floor tiles."
116325,,"The caster commits suicide, instantly killing themselves.",
116326,,,
116327,,,
116328,,$@spelldesc116329,
116329,Passive,"Your successful normal attacks restore up to $m1 energy per second, based on weapon speed. While dual wielding, this energy is halved.",
116330,,$@spelldesc115180,"Movement speed reduced by $m1%. $m2% chance to misfire attacks, hitting self instead for $118022m1 damage."
116331,,,
116332,,,
116333,,,
116334,,,
116335,,$@spelldesc115175,
116336,,,
116337,,,
116338,,,
116339,,,
116340,,,
116341,,,
116342,,,
116343,,"Bites the target, disorienting them.",Disoriented and hallucinating.
116344,,,
116345,,,
116346,,,
116347,,,
116348,,,Nahassa is dying.
116349,,"Everytime your Roll, your next Jab within $d will cost no Chi.",Your next Jab costs no Chi.
116350,,Gather the Battle Spear of the Thunder King.,
116351,,,
116353,,,
116356,,"Throw a handful of Green Cabbage Seeds in an area, sowing them in up to 4 plots of Tilled Soil.",
116357,,"Push the Master Plow forward for 4 seconds, breaking up any untilled soil in your path.

Can only be used in Sunsong Ranch.",
116358,,,
116359,,,
116360,,,
116361,,,
116362,,,
116363,,Merging spirits has caused this unit to become stronger. Damage dealt increased by 10%.,Damage dealt increased by $116363s1%.
116364,,"Deals $116365s1 Arcane damage every $116364t1 second, scaling based on far the target is from the caster.","Deals $116365s1 Arcane damage every $116364t1 second, scaling based on far the target is from the caster."
116365,,"Deals $116365s1 Arcane damage every $116364t1 second, scaling based on how far the target is from the caster.","Deals $116365s1 Arcane damage every $116364t1 second, scaling based on how far the target is from the caster."
116368,,,
116369,,,
116370,,,
116371,,Catch a fish.,Speared.
116373,,,
116374,,"A discharge of electrical energy deals $116374s1 Nature damage to enemies caught within its path, stunning them.",Stunned.
116375,,,
116391,,,
116395,,,
116400,,,
116401,,,
116402,,,
116406,,"Hurls a bolt of dark magic at an enemy, inflicting Shadow damage.",
116407,,,
116408,,Throw the fish back into the water.,
116412,,,
116413,,,
116417,,"Charges random targets with Arcane Resonance, which inflicts $116434s1 Arcane damage to all allies within $116434A1 yards of the target. Each nearby player will amplify the damage done by $116434s1.",Deals $116434s1 Arcane damage to surrounding allies every $116417t1 second for every nearby player.
116418,,,
116419,,,
116420,,Your melee and ranged attacks have a chance to grant $102659s1 haste for $102659d.,
116421,,,
116422,,Grants $s1 haste for $d.,Grants $s1 haste.
116423,,,
116424,,,
116425,,,
116426,,Your healing and damaging spells have a chance to grant $102662s1 mastery for $102662d.,
116427,,When you heal you have a chance to gain $116422s1 haste for $116422d.,
116428,,When you deal damage you have a chance to gain $107982s1 haste for $107982d.,
116431,,Grants $s1 mastery rating for $d.,Grants $s1 mastery rating.
116432,,When you heal you have a chance to gain $116431s1 mastery rating for $116431d.,
116433,,"You spin while kicking in the air, dealing ${5.3+2.5*$pl} Physical damage every $101546t1 sec, to all nearby enemies within $107270A1 yards. Movement speed is reduced by $101546s2%.","Attacking all nearby enemies for ${5.3+2.5*$pl} Physical damage every $101546t1 sec.

Movement speed reduced by $s2%."
116434,,Deals $s1 Arcane damage for every nearby player.,
116435,,When you deal damage you have a chance to gain $116436s1 haste rating for $116436d.,
116436,,Grants $s1 haste rating for $d.,Grants $s1 haste rating.
116437,,Your melee and ranged attacks have a chance to grant $116438s1 mastery rating for $116438d.,
116438,,Grants $s1 mastery rating for $d.,Grants $s1 mastery rating.
116440,,,
116442,,,
116443,,,
116444,,,
116445,,,
116446,,,
116447,,,
116448,,Grants $s1 paryy rating for $d.,Grants $s1 parry rating.
116449,,Your melee and ranged attacks have a chance to grant $116448s1 parry rating for $116448d.,
116450,,Grants $s1 haste rating for $d.,Grants $s1 haste rating.
116451,,Your melee and ranged attacks have a chance to grant $1116451s1 haste rating for $116451d.,
116452,,Grants $s1 critical rating for $d.,Grants $s1 critical rating.
116453,,Your healing and damaging spells have a chance to grant $116452s1 critical rating for $116452d.,
116454,,Grants $s1 haste rating for $d.,Grants $s1 haste rating.
116455,,When you deal damage you have a chance to gain $116454s1 haste rating for $116454d.,
116456,,Grants $s1 mastery rating for $d.,Grants $s1 mastery rating.
116457,,Your melee and ranged attacks have a chance to grant $116456s1 mastery rating for $116456d.,
116458,,,
116459,,,
116460,,Grants $s1 mastery rating for $d.,Grants $s1 mastery rating.
116461,,Your melee and ranged attacks have a chance to grant $116460s1 mastery rating for $116460d.,
116462,,Grants $s1 haste rating for $d.,Grants $s1 haste rating.
116463,,Your melee and ranged attacks have a chance to grant $102659s1 haste rating for $102659d.,
116465,,Throw the fish back into the water.,
116466,,,
116467,,"Consecrates the targeted land, causing ${$81297m1*9} Holy damage over $d to enemies who enter the area.",$s1 damage every $t1 $lsecond:seconds;.
116469,,,
116470,,Summons an Angry Monkey Totem with $s1 health at your feet for $d that repeatedly attacks an enemy within $116472r1 yards for $116472s1 Fire damage.,
116471,,"Unleashes dark energy, inflicting Shadow damage to all nearby players.",
116472,,Inflicts Fire damage to an enemy for $d.,Fire damage inflicted over $d.
116473,,,
116474,,"Spikes explode from the trap, piercing victims within 10 yds for $s1 damage.","Spikes explode from the trap, piercing victims within 10 yds for $s1 damage."
116477,,,
116478,,,
116479,,,
116480,,,
116481,,King Dun pounces on an enemy and ravages them.,
116482,,,
116483,,,
116484,,Throw The Golden Banana.,
116485,,,
116486,,"Kung Din claws at you, inflicting Physical damage.",
116487,,,
116488,,Mine Cart.,Mine Cart.
116489,,,
116490,,Mine Cart.,Mine Cart.
116491,,Mine Cart.,Mine Cart.
116492,,Mine Cart.,Mine Cart.
116493,,,
116494,,,
116495,,,
116496,,,
116497,,Combines five Spirit Dust into a single Mysterious Essence.,
116498,,Combines five Mysterious Essence into a single Ethereal Shard.,
116499,,Combines five Ethereal Shards into a single Sha Crystal.  This is a difficult task and can only be performed once each day.,
116500,,Poke a Riverblade trap to trigger it from a safe distance.,
116501,,Permanently enchant an item with Kyle's awesome test enchantment.,
116502,,,
116503,,,
116504,,,
116505,,,
116506,,Punch Kung Din in the face!,
116507,,,
116508,,,
116509,,,
116510,,The explosive forces of the bomb inflicts $s2 Fire damage to all enemies caught in the blast wave.,
116511,,Cut down a grummle.,
116517,,,
116519,,"Apply a guardian aura on the player that, if removed, will despawn the caster.","Apply a guardian aura on the player that, if removed, will despawn the caster."
116520,,,
116521,,,
116524,,"You are holding the Power Orb.
Holding the orb will gain your team Victory Points.
Decreases Healing taken by $w2%.","Holding the orb will gain your team Victory Points.
Decreases Healing taken by $w2%."
116525,,"Fixates on a target, attacking only that target until they are killed or can no longer be found.",A Berserker is fixated on you!
116528,,,
116529,,The Guardian powers down all Energized Tiles in the room to prevent players from using the energy.,
116532,,,
116533,,Jab the shark in the gills for a small amount of damage.,
116535,,,Susceptible to all forms of crowd control.
116537,,,"Can only be damaged from behind.
Can be snared."
116539,,,
116540,,,Immune to all forms of crowd control.
116541,,"The energy of the living stone flows through the room tiles, empowering players and permanent pets. Increases damage dealt by $s1% and Spirit by $s2%.","All damage done increased by $s1%.
Spirit increased by $s2%."
116542,,,
116543,,Reach around and poke the shark in the eyes for big damage!,
116544,,Thrust Spear Visual.,
116545,,,Explodes in $d or when hit by the blast of another Troll Explosive.
116546,,,
116547,,,
116548,,,
116549,,,
116550,,Deals $s2 Physical damage and knocks targets down.,Knocked down.
116552,,,
116553,,,
116554,,,
116555,,,
116556,,,
116558,,,
116559,,,
116560,,"Breaths a foul gas, inflicting Nature damage to all enemies in front of the caster every second for $d.",Inflicting Nature damage to all enemies in front of the caster.
116561,,,
116562,,,
116563,,Test,
116564,,The caster hurls a Troll Explosive at the target location.,
116569,,,
116570,,,
116571,,Able to walk on water.,Able to walk on water.
116572,,Jump up.,
116574,,"Charges random targets with Arcane Resonance, which inflicts $116434s1 Arcane damage to all allies within $116434A1 yards of the target. Each nearby player will amplify the damage done by $116434s1.",Deals $116434s1 Arcane damage to surrounding allies every $116417t1 second for every nearby player.
116575,,Inflicts $s1 Nature damage to nearby enemies every $t1 sec. for $d.,$s1 Nature damage inflicted every $t1 sec.
116576,,"Charges random targets with Arcane Resonance, which inflicts $116434s1 Arcane damage to all allies within $116434A1 yards of the target. Each nearby player will amplify the damage done by $116434s1.",Deals $116434s1 Arcane damage to surrounding allies every $116417t1 second for every nearby player.
116577,,"Charges random targets with Arcane Resonance, which inflicts $116434s1 Arcane damage to all allies within $116434A1 yards of the target. Each nearby player will amplify the damage done by $116434s1.",Deals $116434s1 Arcane damage to surrounding allies every $116417t1 second for every nearby player.
116579,,,
116580,,,
116581,,"After charging up, does $s1 nature damage to any enemies within 100 yards.",
116583,,Ignites the ground in multiple directions.,
116585,,,
116586,,Deals damage to enemies in the blast.,
116587,,,
116588,,,
116589,,,
116590,,,
116591,,,
116592,,The caster increases their casting speed by $m% for $d.,Casting Speed increased $m% for $d.
116593,,,
116594,,,
116595,,Creates a cloud of thick smoke in an $A1 yard radius around the caster for $d. Enemies are unable to target into or out of the smoke cloud.,A smoke cloud interferes with targeting.
116596,,Creates a cloud of thick smoke in an $A1 yard radius around the caster for $103558d. Enemies are unable to target into or out of the smoke cloud.,A smoke cloud interferes with targeting.
116597,,,
116598,,The Empyreal Focus channels energy from the Engine of Nalak'sha.,
116599,,Instantly counterattack an enemy for $s1 damage after dodging an attack.,
116600,,,"Ready to retaliate after dodging an attack from an attacker in front.
Can not occur more than once every three seconds."
116601,,,
116602,,,
116603,,,
116604,,,
116605,,,Energizing Smash radius increased by $s1 yards.
116606,,Targets a random enemy to chase down. Any enemies in the caster's path suffer $116608m1 Physical damage and are knocked back.,"Fixated
You've got a big troll running you down!"
116607,,"The Zandalari Skullcrusher charges at his chosen target, knocking back all enemies in their path and inflicting $116608s1 Physical damage to them.","Charging to the caster's fixated target, anyone caught in the way will be trampled."
116608,,"The Zandalari Skullcrusher charges at his chosen target, knocking back all enemies in their path and inflicting $m1 Physical damage to them.",
116609,,,
116610,,Lightning Spear picked up.,
116611,,,
116612,,Inflicts Nature damage every second.,
116613,,,
116614,,,
116616,,Inflicts $s1 Elemental damage.,
116617,,Spreads existing Blood Plague and Frost Fever infections from your target to all other enemies within $a3 yards.  Diseases spread this way deal $s2% of normal damage.,
116618,,,
116619,,,
116620,,,
116621,,,
116622,,,
116623,,,
116624,,Place a circle that heals friendly targets for an increasing amount every second for $d.,
116625,,,
116626,,,
116627,,,
116628,,,
116629,,,
116630,,,
116631,,Surrounds you in a protective shield.,Absorbs $w1 damage.
116632,,Heal an increasing amount every second while within the circle.,Healing an increasing amount every second while within the circle.
116633,,"Throws bombs, inflicting $116633s1 Fire damage to all enemies within $A1 yards.",
116645,,"You become adept in the ways of the Mistweaver, amplifying four of your abilities.

|CFFFFFFFFCrackling Jade Lightning|R
Damage increased by $s2%.

|CFFFFFFFFTiger Palm|R
Damage increased by $s6%. When you Tiger Palm, you gain Vital Mists, reducing the cast time and mana cost of your next Surging Mist by $118674m1%. Stacks up to $118674u times. Lasts $118674d.

|CFFFFFFFFBlackout Kick|R
Blackout Kick also hits $s4 additional nearby targets for $s5% damage.
$@spelldesc127722

|CFFFFFFFFSpinning Crane Kick|R
While channeling Spinning Crane Kick, you also heal nearby injured allies for ${$117640m1+($sp*0.1152)} every ${$101546t1}.2 sec for $101546d. Healing yourself does not count for Chi generation.",
116660,,Dodge increased by $s1.,Dodge increased by $w1.
116661,,Deals Arcane damage to nearby targets.,
116662,,,
116663,,,
116664,,,
116665,,,
116668,,,
116669,,,
116670,,Heals all targets with your Renewing Mist active for $s2.,
116671,,"Grab the shark more tightly, strengthening your grip on the beast by $s1.",
116672,,,
116673,,,Expels Titan energy on death or reaching target.
116674,,,
116679,,,
116680,,"You receive a jolt of energy, doubling the healing done by your next Surging Mist or causing your next Uplift to refresh the duration of your Renewing Mists on all targets. Lasts for $d.",Healing done by your next Surging Mist will be doubled or the duration of your Renewing Mists will be refreshed on targets when healed by your next Uplift.
116682,,,
116683,,Plant a flower.,
116684,,,
116685,,"Hurl Zhao-Jin's spear back at him, dealing $s1% of his health as Nature damage.",
116686,,,
116687,,,
116688,,,
116689,,,
116690,,,
116691,,,
116692,,,
116693,,,
116694,,"Heals the target for $116995s1. Generates $m2 Chi.

If cast while channeling Soothing Mist, Surging Mist will be instant cast and heal that target over all others.",
116695,,,
116696,,,
116697,,,
116698,,,
116699,,,
116701,,,
116702,,,
116703,,,
116704,,Increases Intellect by $s2% per stack.,Intellect increased by $s2% while in Krasarang Wilds and Valley of the Four Winds.
116705,,"You jab the target in the throat, interrupting their spell cast and preventing any spell in that school from being cast for $116705d.

If the enemy is facing you when cast, they are also silenced for $116709d.",
116706,,$@spelldesc116095,Rooted for $d.
116707,,Increases Strength by $s2% per stack.,Strength increased by $s2% while in Krasarang Wilds and Valley of the Four Winds.
116708,,Increases Agility by $s2% per stack.,Agility increased by $s2% while in Krasarang Wilds and Valley of the Four Winds.
116709,,$@spelldesc116705,Silenced.
116710,,"Zhi-Zhi becomes very nimble, evading all attacks and spells for $d.",Evading all attacks and spells.
116711,,"The caster draws upon the power of flame, commanding any nearby flame to his will.","The caster draws upon the power of flame, commanding any nearby flame to his will."
116713,,Does $s1 Nature damage to all enemies within $A1 yards,
116715,,"Unleashes a flurry of attacks on an enemy, inflicting Physical damage.",
116716,,Inflicts Physical damage.,
116717,,,
116718,,Grants $s1 agility for $d.,Grants $s1 agility.
116719,,Grants $s1 haste for $d.,Grants $s1 haste.
116720,,Grants $s1 mastery for $d.,Grants $s1 mastery.
116721,,Grants $s1 mastery for $d.,Grants $s1 mastery.
116722,,Grants $s1 haste for $d.,Grants $s1 haste.
116723,,Grants $s1 parry for $d.,Grants $s1 parry.
116724,,Grants $s1 haste for $d.,Grants $s1 haste.
116725,,Husshun invokes lightning to inflict Nature damage to all enemies in front of him.,
116738,,,The essence of a sacrificed grummle has infused this hozen with additional haste for $d.
116740,,"Increases damage and healing done by $m1% per stack of Tigereye Brew active, consuming up to $123980m2 Tigereye Brew stacks. Lasts $d.
$@spelltooltip123980",Increases damage and healing done by $w1%.
116758,,,
116763,,Your healing and damaging spells have a chance to grant $116720s1 mastery for $116720d.,
116764,,When you deal damage you have a chance to gain $116721s1 mastery for $116721d.,
116765,,Your melee and ranged attacks have a chance to grant $116722s1 haste for $116722d.,
116766,,Your melee attacks have a chance to grant $116723s1 parry for $116723d.,
116767,,Your melee and ranged attacks have a chance to grant $116724s1 haste for $116724d.,
116768,,$@spelldesc137384,Your next Blackout Kick costs no Chi.
116769,,,
116778,,"Fixates on a target, attacking only that target until they are killed or can no longer be found.",The Emperor's Courage is fixated on you!
116779,,"Titan Gas fills the room, dealing $116782s1 Frost damage every $116779t1 seconds to all players and energizing any constructs, increasing damage dealt by $116803s2%.",
116780,,,
116781,,"You honor the White Tiger's legacy, increasing critical strike chance by $116781m1%.  

If target is in your party or raid, all party and raid members will be affected.",Increases critical strike chance by $116781m1%.
116782,,"Titan Gas fills the room, dealing $116782s1 Frost damage every $116779t1 sec. to all players and energizing players and constructs, increasing melee damage dealt.","$s1 Frost damage every $116779t1 sec.
Melee damage dealt increased by $s2%."
116783,,"Tears at a target's soul, healing the Death Knight in proportion to the damage dealt.",
116784,,"Ignites an enemy, causing it to explode after $116784t1 seconds, igniting a wildfire at their location.","Target will explode after $t1 seconds, leaving fire at their location."
116785,,,
116786,,,
116787,,,
116788,,,
116789,,,
116790,,,
116791,,,
116792,,,
116793,,Deals $116793s1 Fire damage.,Deals $116793s1 Fire damage.
116794,,,
116795,,,
116796,,,
116797,,,
116798,,,
116799,,,
116800,,,
116801,,,
116802,,Summon an Avatar of Jade for $d.,
116803,,"Titan Gas fills the room, dealing $116782s1 Frost damage every $116779t1 seconds to all players and energizing any constructs, increasing damage dealt by $116803s2%.",Damage dealt increased by $116803s2%.
116804,,Inflicts $s1 Nature damage to enemies in a cone in front of the caster.,Inflicts $s1 Nature damage to enemies in a cone in front of the caster.
116805,,"Titanic energy is expelled, inflicting $116805s1 Natiure damage to players within $116805A1 yards and energizing constructs, increasing attack speed by $116805s2% for $d.  Stacks up to $116805U times.",Attack speed increased by $116805s2%.
116806,,,
116807,,,
116808,,"Opportunistically strike an unbalanced construct, dealing $116809s1 Physical damage.",
116809,,"Opportunistically strike an unbalanced construct, dealing $116809s1 Physical damage.",
116810,,,
116812,,Gives a chance to parry enemy melee attacks.,
116815,,,Periodically magnetizing current target.
116816,,Deals $116816s1 Fire damage.,Deals $116816s1 Fire damage.
116817,,"Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal $116816s1 additional Fire damage to all enemies.","Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal $116816s1 additional Fire damage to all enemies."
116818,,,Magnetically tied to Qin-xi.
116819,,,
116820,,,
116821,,"Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal 50,000 additional Fire damage to all enemies.","Absorbing Wildfire will charge the target's weapon with wildfire, causing melee swings to deal 50,000 additional Fire damage to all enemies."
116823,,"Causes an undead minion to erupt in a shower of bile, dealing $116823s1 Shadow damage to all enemies within $116823A1 yards of the minion, and infecting them with Blood Plague and Frost Fever.",
116826,,Calls upon Holy magic to heal an ally.,
116827,,,The connection to the spirit world is strong here.
116828,,,
116829,,"Fixates on a target, attacking only that target until they are killed or can no longer be found.",A Titan Spark is fixated on you!
