ID,SpecID,ItemID
138494,1467,151962
138495,1467,151969
138496,1467,151970
138497,1468,151970
138498,1467,151971
138499,1467,152243
138500,1468,152243
138501,1467,152288
138502,1468,152289
138503,1467,152626
138504,1468,152626
138505,1468,152702
138506,1467,152902
138507,1468,152902
138508,1467,152906
138509,1468,152906
138510,1467,152907
138511,1468,152907
138512,1467,152908
138513,1468,152908
138514,1467,152909
138515,1468,152909
138516,1467,152910
138517,1468,152910
138518,1468,154175
138519,1467,154177
138520,1467,154441
138521,1468,154441
138522,1467,154446
138523,1468,154446
138524,1467,155947
138525,1468,155947
138526,1467,156036
138527,1468,156036
138528,1467,156207
138529,1468,156207
138530,1467,156230
138531,1468,156245
138532,1468,156277
138533,1467,156288
138534,1468,156308
138535,1467,156458
138536,1467,157760
138537,1468,157761
138538,1468,157766
138539,1467,158156
138540,1468,158156
138541,1467,158165
138542,1468,158165
138543,1467,158180
138544,1468,158180
138545,1468,158320
138546,1468,158368
138547,1467,159610
138548,1467,159615
138549,1468,159615
138550,1467,159620
138551,1468,159620
138552,1467,159622
138553,1467,159624
138554,1467,159630
138555,1468,159630
138556,1467,159631
138557,1468,159631
138558,1468,160649
138559,1467,160651
138560,1467,160654
138561,1467,160656
138562,1468,160656
138563,1467,161374
138564,1468,161374
138565,1467,161377
138566,1468,161377
138567,1467,161380
138568,1468,161380
138569,1467,161411
138570,1468,161411
138571,1467,161414
138572,1468,161414
138573,1467,161417
138574,1468,161417
138575,1467,161461
138576,1468,161461
138577,1467,161472
138578,1468,161472
138579,1468,165569
138580,1467,165576
138581,1468,165578
138582,1467,166793
138583,1468,166793
138584,1467,167138
138585,1468,167138
138586,1467,167139
138587,1468,167139
138588,1467,167839
138589,1467,167842
138590,1468,167863
138591,1468,167865
138592,1467,167867
138593,1468,168436
138594,1468,168439
138595,1468,168440
138596,1467,168442
138597,1467,168443
138598,1467,168444
138599,1467,168620
138600,1467,168621
138601,1467,168622
138602,1467,168623
138603,1467,168814
138604,1468,168816
138605,1467,168854
138606,1467,168855
138607,1467,168856
138608,1467,168857
138609,1467,168858
138610,1467,168859
138611,1467,168860
138612,1467,168861
138613,1467,168863
138614,1467,168864
138615,1467,168865
138616,1467,168866
138617,1467,168905
138618,1468,168909
138619,1468,168920
138620,1468,168921
138621,1468,168922
138622,1468,168923
138623,1468,168924
138624,1468,168925
138625,1468,168926
138626,1468,168927
138627,1468,168928
138628,1468,168929
138629,1468,168930
138630,1468,168931
138631,1468,168932
138632,1468,168933
138633,1468,168934
138634,1468,168935
138635,1468,168936
138636,1468,168937
138637,1468,168938
138638,1468,168940
138639,1468,168941
138640,1468,168942
138641,1468,168943
138642,1468,168944
138643,1467,169304
138644,1467,169305
138645,1467,169306
138646,1468,169306
138647,1468,169309
138648,1468,169312
138649,1468,169316
138650,1467,169317
138651,1468,169317
138652,1467,169318
138653,1468,169318
138654,1468,169344
138655,1467,169430
138656,1468,169430
138657,1467,169958
138658,1468,169958
138659,1467,169959
138660,1468,169959
138661,1467,169960
138662,1468,169960
138663,1467,170128
138664,1468,170128
138665,1467,170129
138666,1468,170129
138667,1467,170273
138668,1467,170274
138669,1468,170274
138670,1467,170275
138671,1468,170275
138672,1467,171482
138673,1468,171482
138674,1467,171528
138675,1467,171549
138676,1468,171852
138677,1467,173280
138678,1467,173281
138679,1467,173282
138680,1467,173283
138681,1467,173288
138682,1467,173289
138683,1467,173290
138684,1467,173291
138685,1467,173944
138686,1468,173944
138687,1467,174044
138688,1468,174044
138689,1467,174060
138690,1467,174063
138691,1468,174063
138692,1467,174064
138693,1468,174064
138694,1467,174065
138695,1468,174065
138696,1467,174103
138697,1468,174103
138698,1468,174180
138699,1467,174227
138700,1468,174227
138701,1467,174228
138702,1468,174228
138703,1467,174500
138704,1468,174500
138705,1467,174528
138706,1468,174528
138707,1467,174908
138708,1468,174908
138709,1467,174909
138710,1468,174909
138711,1467,174910
138712,1468,174910
138713,1467,174911
138714,1468,174911
138715,1467,174912
138716,1468,174912
138717,1467,174913
138718,1468,174913
138719,1467,175722
138720,1468,175723
138721,1468,175728
138722,1467,178595
138723,1467,179948
138724,1468,179948
138725,1467,180937
138726,1468,180937
138727,1467,181075
138728,1468,181075
138729,1467,181084
138730,1468,181084
138731,1467,181093
138732,1468,181093
138733,1467,181459
138734,1468,181502
138735,1467,181503
138736,1467,182248
138737,1468,182248
138738,1467,182285
138739,1468,182285
138740,1467,182516
138741,1468,182516
138742,1467,182552
138743,1468,182552
138744,1467,183242
138745,1468,183242
138746,1467,183243
138747,1468,183243
138748,1467,183244
138749,1468,183244
138750,1467,183245
138751,1468,183245
138752,1467,183246
138753,1468,183246
138754,1467,183247
138755,1468,183247
138756,1467,183248
138757,1468,183248
138758,1467,183249
138759,1468,183249
138760,1467,183417
138761,1468,183417
138762,1468,183849
138763,1467,183851
138764,1465,184111
138765,1467,184111
138766,1467,184116
138767,1468,184116
138768,1467,184268
138769,1468,184268
138770,1467,184269
138771,1468,184269
138772,1467,184498
138773,1468,184498
138774,1468,184841
138775,1467,184873
138776,1467,185846
138777,1467,186423
138778,1468,186423
138779,1468,186425
138780,1467,188236
138781,1468,188236
138782,1467,188237
138783,1468,188237
138784,1467,188243
138785,1468,188243
138786,1467,188244
138787,1468,188244
138788,1467,188247
138789,1468,188247
138790,1467,188248
138791,1468,188248
138792,1467,188249
138793,1468,188249
138794,1468,188282
138795,1468,188359
138796,1468,188396
138797,1467,189627
138798,1468,189628
138799,1467,189633
138800,1468,189633
138801,1467,189791
138802,1468,189791
138804,1467,190005
138805,1468,190005
138806,1467,190006
138807,1468,190006
138808,1467,190007
138809,1468,190007
138810,1467,190008
138811,1468,190008
138812,1467,190602
138813,1468,190602
138816,62,203211
138817,63,203211
138818,64,203211
138819,65,203211
138820,66,203211
138821,70,203211
138822,71,203211
138823,72,203211
138824,73,203211
138825,102,203211
138826,103,203211
138827,104,203211
138828,105,203211
138829,250,203211
138830,251,203211
138831,252,203211
138832,253,203211
138833,254,203211
138834,255,203211
138835,256,203211
138836,257,203211
138837,258,203211
138838,259,203211
138839,260,203211
138840,261,203211
138841,262,203211
138842,263,203211
138843,264,203211
138844,265,203211
138845,266,203211
138846,267,203211
138847,268,203211
138848,269,203211
138849,270,203211
138850,577,203211
138851,581,203211
138852,1444,203211
138853,1446,203211
138854,1447,203211
138855,1448,203211
138856,1449,203211
138857,1450,203211
138858,1451,203211
138859,1452,203211
138860,1453,203211
138861,1454,203211
138862,1455,203211
138863,1456,203211
138864,1465,203211
138865,1467,203211
138866,1468,203211
138867,62,203212
138868,63,203212
138869,64,203212
138870,65,203212
138871,66,203212
138872,70,203212
138873,71,203212
138874,72,203212
138875,73,203212
138876,102,203212
138877,103,203212
138878,104,203212
138879,105,203212
138880,250,203212
138881,251,203212
138882,252,203212
138883,253,203212
138884,254,203212
138885,255,203212
138886,256,203212
138887,257,203212
138888,258,203212
138889,259,203212
138890,260,203212
138891,261,203212
138892,262,203212
138893,263,203212
138894,264,203212
138895,265,203212
138896,266,203212
138897,267,203212
138898,268,203212
138899,269,203212
138900,270,203212
138901,577,203212
138902,581,203212
138903,1444,203212
138904,1446,203212
138905,1447,203212
138906,1448,203212
138907,1449,203212
138908,1450,203212
138909,1451,203212
138910,1452,203212
138911,1453,203212
138912,1454,203212
138913,1455,203212
138914,1456,203212
138915,1465,203212
138916,1467,203212
138917,1468,203212
138918,62,203213
138919,63,203213
138920,64,203213
138921,65,203213
138922,66,203213
138923,70,203213
138924,71,203213
138925,72,203213
138926,73,203213
138927,102,203213
138928,103,203213
138929,104,203213
138930,105,203213
138931,250,203213
138932,251,203213
138933,252,203213
138934,253,203213
138935,254,203213
138936,255,203213
138937,256,203213
138938,257,203213
138939,258,203213
138940,259,203213
138941,260,203213
138942,261,203213
138943,262,203213
138944,263,203213
138945,264,203213
138946,265,203213
138947,266,203213
138948,267,203213
138949,268,203213
138950,269,203213
138951,270,203213
138952,577,203213
138953,581,203213
138954,1444,203213
138955,1446,203213
138956,1447,203213
138957,1448,203213
138958,1449,203213
138959,1450,203213
138960,1451,203213
138961,1452,203213
138962,1453,203213
138963,1454,203213
138964,1455,203213
138965,1456,203213
138966,1465,203213
138967,1467,203213
138968,1468,203213
138969,62,203214
138970,63,203214
138971,64,203214
138972,65,203214
138973,66,203214
138974,70,203214
138975,71,203214
138976,72,203214
138977,73,203214
138978,102,203214
138979,103,203214
138980,104,203214
138981,105,203214
138982,250,203214
138983,251,203214
138984,252,203214
138985,253,203214
138986,254,203214
138987,255,203214
138988,256,203214
138989,257,203214
138990,258,203214
138991,259,203214
138992,260,203214
138993,261,203214
138994,262,203214
138995,263,203214
138996,264,203214
138997,265,203214
138998,266,203214
138999,267,203214
139000,268,203214
139001,269,203214
139002,270,203214
139003,577,203214
139004,581,203214
139005,1444,203214
139006,1446,203214
139007,1447,203214
139008,1448,203214
139009,1449,203214
139010,1450,203214
139011,1451,203214
139012,1452,203214
139013,1453,203214
139014,1454,203214
139015,1455,203214
139016,1456,203214
139017,1465,203214
139018,1467,203214
139019,1468,203214
139020,62,203215
139021,63,203215
139022,64,203215
139023,65,203215
139024,66,203215
139025,70,203215
139026,71,203215
139027,72,203215
139028,73,203215
139029,102,203215
139030,103,203215
139031,104,203215
139032,105,203215
139033,250,203215
139034,251,203215
139035,252,203215
139036,253,203215
139037,254,203215
139038,255,203215
139039,256,203215
139040,257,203215
139041,258,203215
139042,259,203215
139043,260,203215
139044,261,203215
139045,262,203215
139046,263,203215
139047,264,203215
139048,265,203215
139049,266,203215
139050,267,203215
139051,268,203215
139052,269,203215
139053,270,203215
139054,577,203215
139055,581,203215
139056,1444,203215
139057,1446,203215
139058,1447,203215
139059,1448,203215
139060,1449,203215
139061,1450,203215
139062,1451,203215
139063,1452,203215
139064,1453,203215
139065,1454,203215
139066,1455,203215
139067,1456,203215
139068,1465,203215
139069,1467,203215
139070,1468,203215
139071,62,203216
139072,63,203216
139073,64,203216
139074,65,203216
139075,66,203216
139076,70,203216
139077,71,203216
139078,72,203216
139079,73,203216
139080,102,203216
139081,103,203216
139082,104,203216
139083,105,203216
139084,250,203216
139085,251,203216
139086,252,203216
139087,253,203216
139088,254,203216
139089,255,203216
139090,256,203216
139091,257,203216
139092,258,203216
139093,259,203216
139094,260,203216
139095,261,203216
139096,262,203216
139097,263,203216
139098,264,203216
139099,265,203216
139100,266,203216
139101,267,203216
139102,268,203216
139103,269,203216
139104,270,203216
139105,577,203216
139106,581,203216
139107,1444,203216
139108,1446,203216
139109,1447,203216
139110,1448,203216
139111,1449,203216
139112,1450,203216
139113,1451,203216
139114,1452,203216
139115,1453,203216
139116,1454,203216
139117,1455,203216
139118,1456,203216
139119,1465,203216
139120,1467,203216
139121,1468,203216
139122,66,194306
139123,73,194306
139124,104,194306
139125,250,194306
139126,268,194306
139127,581,194306
139128,65,197953
139129,1451,197953
139130,1465,197953
139131,1467,197953
139132,1468,197953
139133,581,198529
139134,581,197934
139135,581,198627
139136,65,194307
139137,105,194307
139138,256,194307
139139,257,194307
139140,264,194307
139141,270,194307
139142,1468,194307
139143,1465,201764
139144,1467,201764
139145,1468,201764
139146,1465,201976
139147,1467,201976
139148,1468,201976
139149,66,194299
139150,73,194299
139151,104,194299
139152,250,194299
139153,268,194299
139154,581,194299
139155,65,194300
139156,105,194300
139157,256,194300
139158,257,194300
139159,264,194300
139160,270,194300
139161,1468,194300
139162,70,194302
139163,71,194302
139164,72,194302
139165,103,194302
139166,251,194302
139167,252,194302
139168,255,194302
139169,259,194302
139170,260,194302
139171,261,194302
139172,263,194302
139173,269,194302
139174,577,194302
139175,103,194305
139176,104,194305
139177,253,194305
139178,254,194305
139179,255,194305
139180,259,194305
139181,260,194305
139182,261,194305
139183,263,194305
139184,268,194305
139185,269,194305
139186,577,194305
139187,581,194305
139188,1448,194305
139189,1453,194305
139190,70,194308
139191,71,194308
139192,72,194308
139193,103,194308
139194,251,194308
139195,252,194308
139196,253,194308
139197,254,194308
139198,255,194308
139199,259,194308
139200,260,194308
139201,261,194308
139202,263,194308
139203,269,194308
139204,577,194308
139205,1448,194308
139206,1453,194308
139207,62,194310
139208,63,194310
139209,64,194310
139210,102,194310
139211,258,194310
139212,262,194310
139213,265,194310
139214,266,194310
139215,267,194310
139216,1449,194310
139217,1467,194310
139218,62,193639
139219,63,193639
139220,64,193639
139221,102,193639
139222,258,193639
139223,262,193639
139224,265,193639
139225,266,193639
139226,267,193639
139227,1467,193639
139228,65,199084
139229,1451,199084
139230,1465,199084
139231,1467,199084
139232,1468,199084
139233,65,199049
139234,1451,199049
139235,1465,199049
139236,1467,199049
139237,1468,199049
139238,65,199314
139239,1451,199314
139240,1465,199314
139241,1467,199314
139242,1468,199314
139243,65,201245
139244,1451,201245
139245,1465,201245
139246,1467,201245
139247,1468,201245
139248,65,189701
139249,1451,189701
139250,1465,189701
139251,1467,189701
139252,1468,189701
139253,65,189358
139254,1451,189358
139255,1465,189358
139256,1467,189358
139257,1468,189358
139258,65,189139
139259,1451,189139
139260,1465,189139
139261,1467,189139
139262,1468,189139
139263,1465,186042
139264,1467,186042
139265,1468,186042
139266,62,193769
139267,63,193769
139268,64,193769
139269,102,193769
139270,253,193769
139271,254,193769
139272,256,193769
139273,258,193769
139274,262,193769
139275,265,193769
139276,266,193769
139277,267,193769
139278,1449,193769
139279,1454,193769
139280,1467,193769
139281,1468,202614
139282,65,203714
139283,66,203714
139284,73,203714
139285,104,203714
139286,105,203714
139287,250,203714
139288,256,203714
139289,257,203714
139290,264,203714
139291,268,203714
139292,270,203714
139293,581,203714
139294,1468,203714
139295,1467,202615
139444,62,203987
139445,63,203987
139446,64,203987
139447,102,203987
139448,253,203987
139449,254,203987
139450,258,203987
139451,262,203987
139452,265,203987
139453,266,203987
139454,267,203987
139455,1467,203987
139456,62,203996
139457,63,203996
139458,64,203996
139459,102,203996
139460,253,203996
139461,254,203996
139462,258,203996
139463,262,203996
139464,265,203996
139465,266,203996
139466,267,203996
139467,1467,203996
139478,257,110007
139479,258,110007
139480,262,110007
139481,264,110007
139482,265,110007
139483,266,110007
139484,267,110007
139485,270,110007
139486,1467,110007
139487,1468,110007
139488,65,204192
139489,105,204192
139490,256,204192
139491,257,204192
139492,264,204192
139493,270,204192
139494,1468,204192
139495,65,204714
139496,105,204714
139497,256,204714
139498,257,204714
139499,264,204714
139500,270,204714
139501,1468,204714
139502,62,204728
139503,63,204728
139504,64,204728
139505,65,204728
139506,66,204728
139507,70,204728
139508,71,204728
139509,72,204728
139510,73,204728
139511,102,204728
139512,103,204728
139513,104,204728
139514,105,204728
139515,250,204728
139516,251,204728
139517,252,204728
139518,253,204728
139519,254,204728
139520,255,204728
139521,256,204728
139522,257,204728
139523,258,204728
139524,259,204728
139525,260,204728
139526,261,204728
139527,262,204728
139528,263,204728
139529,264,204728
139530,265,204728
139531,266,204728
139532,267,204728
139533,268,204728
139534,269,204728
139535,270,204728
139536,577,204728
139537,581,204728
139538,1444,204728
139539,1446,204728
139540,1447,204728
139541,1448,204728
139542,1449,204728
139543,1450,204728
139544,1451,204728
139545,1452,204728
139546,1453,204728
139547,1454,204728
139548,1455,204728
139549,1456,204728
139550,1465,204728
139551,1467,204728
139552,1468,204728
139553,66,204797
139554,73,204797
139555,104,204797
139556,250,204797
139557,268,204797
139558,581,204797
139559,62,204805
139560,63,204805
139561,64,204805
139562,102,204805
139563,253,204805
139564,254,204805
139565,577,204620
139566,581,204620
139567,1456,204620
139573,577,204449
139574,581,204449
139575,1456,204449
139581,62,204459
139582,63,204459
139583,64,204459
139584,256,204459
139585,257,204459
139586,258,204459
139587,265,204459
139588,266,204459
139589,267,204459
139590,1454,204459
139598,66,204810
139599,70,204810
139600,71,204810
139601,72,204810
139602,73,204810
139603,103,204810
139604,104,204810
139612,1465,202640
139613,1467,202640
139614,1468,202640
139615,1465,202639
139616,1467,202639
139617,1468,202639
139618,1465,202638
139619,1467,202638
139620,1468,202638
139621,1465,202630
139622,1467,202630
139623,1468,202630
139624,65,204736
139625,66,204736
139626,70,204736
139627,71,204736
139628,72,204736
139629,73,204736
139630,103,204736
139631,104,204736
139632,250,204736
139633,251,204736
139634,252,204736
139635,255,204736
139636,259,204736
139637,260,204736
139638,261,204736
139639,263,204736
139640,268,204736
139641,269,204736
139642,270,204736
139643,577,204736
139644,581,204736
139645,1446,204736
139646,1450,204736
139647,1451,204736
139648,1453,204736
139649,1455,204736
139650,1456,204736
139651,62,204901
139652,63,204901
139653,64,204901
139654,102,204901
139655,105,204901
139656,253,204901
139657,254,204901
139658,256,204901
139659,257,204901
139660,258,204901
139661,262,204901
139662,264,204901
139663,265,204901
139664,266,204901
139665,267,204901
139666,270,204901
139667,1449,204901
139668,1452,204901
139669,1454,204901
139670,1465,204901
139671,1467,204901
139672,1468,204901
139673,250,204810
139674,251,204810
139675,252,204810
139676,255,204810
139677,259,204810
139678,260,204810
139679,261,204810
139680,263,204810
139681,268,204810
139682,269,204810
139683,577,204810
139684,581,204810
139685,1446,204810
139686,1453,204810
139687,1455,204810
139688,1456,204810
139689,66,204811
139690,70,204811
139691,71,204811
139692,72,204811
139693,73,204811
139694,103,204811
139695,104,204811
139696,250,204811
139697,251,204811
139698,252,204811
139699,255,204811
139700,259,204811
139701,260,204811
139702,261,204811
139703,263,204811
139704,268,204811
139705,269,204811
139706,577,204811
139707,581,204811
139708,1446,204811
139709,1453,204811
139710,1455,204811
139711,1456,204811
139778,62,203963
139779,63,203963
139780,64,203963
139781,65,203963
139782,66,203963
139783,70,203963
139784,71,203963
139785,72,203963
139786,73,203963
139787,102,203963
139788,103,203963
139789,104,203963
139790,105,203963
139791,250,203963
139792,251,203963
139793,252,203963
139794,253,203963
139795,254,203963
139796,255,203963
139797,256,203963
139798,257,203963
139799,258,203963
139800,259,203963
139801,260,203963
139802,261,203963
139803,262,203963
139804,263,203963
139805,264,203963
139806,265,203963
139807,266,203963
139808,267,203963
139809,268,203963
139810,269,203963
139811,270,203963
139812,577,203963
139813,581,203963
139814,1444,203963
139815,1446,203963
139816,1447,203963
139817,1448,203963
139818,1449,203963
139819,1450,203963
139820,1451,203963
139821,1452,203963
139822,1453,203963
139823,1454,203963
139824,1455,203963
139825,1456,203963
139826,1465,203963
139827,1467,203963
139828,1468,203963
139829,62,205229
139830,63,205229
139831,64,205229
139832,70,205229
139833,71,205229
139834,72,205229
139835,102,205229
139836,103,205229
139837,251,205229
139838,252,205229
139839,253,205229
139840,254,205229
139841,255,205229
139842,258,205229
139843,259,205229
139844,260,205229
139845,261,205229
139846,262,205229
139847,263,205229
139848,265,205229
139849,266,205229
139850,267,205229
139851,269,205229
139852,577,205229
139853,1467,205229
139880,62,204201
139881,63,204201
139882,64,204201
139883,65,204201
139884,66,204201
139885,70,204201
139886,71,204201
139887,72,204201
139888,73,204201
139889,577,204201
139890,581,204201
139891,1446,204201
139892,1449,204201
139893,1451,204201
139894,1456,204201
139895,1465,204201
139896,1467,204201
139897,1468,204201
139898,65,205262
139899,105,205262
139900,256,205262
139901,257,205262
139902,264,205262
139903,270,205262
139904,1468,205262
139950,66,205276
139951,73,205276
139952,104,205276
139953,250,205276
139954,268,205276
139955,581,205276
140003,1473,199551
140004,1473,199462
140005,1473,96186
140006,1473,96144
140012,1473,203987
140014,1473,203216
140015,1473,203215
140016,1473,203214
140017,1473,203213
140018,1473,203212
140019,1473,203211
140025,1473,202615
140026,1473,202268
140027,1473,202264
140028,1473,201976
140029,1473,201870
140030,1473,201866
140031,1473,201862
140032,1473,201858
140033,1473,201842
140034,1473,201764
140035,1473,201245
140036,1473,200971
140037,1473,200963
140038,1473,200952
140039,1473,199461
140040,1473,199460
140041,1473,199459
140042,1473,199458
140043,1473,199457
140044,1473,199456
140045,1473,199455
140046,1473,199454
140047,1473,199453
140050,1473,199049
140051,1473,197953
140052,1473,196595
140053,1473,196594
140054,1473,196593
140055,1473,196592
140056,1473,196591
140057,1473,194310
140058,1473,193791
140059,1473,193769
140060,1473,193677
140061,1473,193660
140062,1473,193639
140063,1473,190602
140064,1473,190008
140065,1473,190007
140066,1473,190006
140067,1473,190005
140068,1473,189791
140069,1473,189781
140070,1473,189701
140071,1473,189633
140072,1473,189627
140073,1473,189358
140074,1473,189139
140075,1473,188272
140076,1473,188268
140077,1473,188249
140078,1473,188248
140079,1473,188247
140080,1473,188244
140081,1473,188243
140082,1473,188237
140083,1473,188236
140084,1473,187506
140085,1473,186431
140086,1473,186428
140087,1473,186423
140088,1473,186422
140089,1473,186421
140090,1473,186042
140091,1473,185846
140092,1473,184873
140093,1473,184498
140094,1473,184269
140095,1473,184268
140096,1473,184116
140097,1468,184111
140098,1473,184030
140099,1473,184028
140100,1473,184021
140101,1473,184019
140102,1473,183851
140103,1473,183417
140104,1473,183249
140105,1473,183248
140106,1473,183247
140107,1473,183246
140108,1473,183245
140109,1473,183244
140110,1473,183243
140111,1473,183242
140112,1473,182552
140113,1473,182516
140114,1473,182285
140115,1473,182248
140116,1473,181503
140117,1473,181459
140118,1473,181093
140119,1473,181084
140120,1473,181075
140121,1473,180937
140122,1473,180117
140123,1473,179948
140124,1473,178849
140125,1473,178826
140126,1473,178772
140127,1473,178769
140128,1473,178595
140129,1473,175722
140130,1473,174913
140131,1473,174912
140132,1473,174911
140133,1473,174910
140134,1473,174909
140135,1473,174908
140136,1473,174528
140137,1473,174500
140138,1473,174228
140139,1473,174227
140140,1473,174103
140141,1473,174065
140142,1473,174064
140143,1473,174063
140144,1473,174060
140145,1473,174044
140146,1473,173944
140147,1473,173291
140148,1473,173290
140149,1473,173289
140150,1473,173288
140151,1473,173283
140152,1473,173282
140153,1473,173281
140154,1473,173280
140155,1473,171549
140156,1473,171528
140157,1473,171482
140158,1473,170275
140159,1473,170274
140160,1473,170273
140161,1473,170129
140162,1473,170128
140163,1473,169960
140164,1473,169959
140165,1473,169958
140166,1473,169430
140167,1473,169318
140168,1473,169317
140169,1473,169306
140170,1473,169305
140171,1473,169304
140172,1473,168905
140173,1473,168866
140174,1473,168865
140175,1473,168864
140176,1473,168863
140177,1473,168861
140178,1473,168860
140179,1473,168859
140180,1473,168858
140181,1473,168857
140182,1473,168856
140183,1473,168855
140184,1473,168854
140185,1473,168814
140186,1473,168623
140187,1473,168622
140188,1473,168621
140189,1473,168620
140190,1473,168444
140191,1473,168443
140192,1473,168442
140193,1473,167867
140194,1473,167842
140195,1473,167839
140196,1473,167139
140197,1473,167138
140198,1473,166793
140199,1473,165576
140200,1473,161472
140201,1473,161461
140202,1473,161417
140203,1473,161414
140204,1473,161411
140205,1473,161380
140206,1473,161377
140207,1473,161374
140208,1473,160656
140209,1473,160654
140210,1473,160651
140211,1473,159631
140212,1473,159630
140213,1473,159624
140214,1473,159622
140215,1473,159620
140216,1473,159615
140217,1473,159610
140218,1473,158180
140219,1473,157760
140220,1473,156458
140221,1473,156288
140222,1473,156230
140223,1473,156207
140224,1473,156036
140225,1473,155947
140226,1473,154177
140227,1473,152910
140228,1473,152909
140229,1473,152908
140230,1473,152907
140231,1473,152906
140232,1473,152902
140233,0,0
140234,1473,152243
140235,1473,151971
140236,1473,151970
140237,1473,151969
140238,1473,151962
140239,1473,151955
140240,1473,151694
140241,1473,151524
140242,1473,151310
140243,1473,151250
140244,1473,151249
140245,1473,151248
140246,1473,150522
140247,1473,150407
140248,1473,150404
140249,1473,150392
140250,1473,150388
140251,1473,150384
140252,1473,150209
140253,1473,150208
140254,1473,149963
140255,1473,149962
140256,1473,149713
140257,1473,149712
140258,1473,149347
140259,1473,149346
140260,1473,149101
140261,1473,149100
140262,1473,148855
140263,1473,148854
140264,1473,148609
140265,1473,148608
140266,1473,148362
140267,1473,148361
140268,1473,148116
140269,1473,148115
140270,1473,147019
140271,1473,147018
140272,1473,147017
140273,1473,147016
140274,1473,146895
140275,1473,146743
140276,1473,146668
140277,1473,146075
140278,1473,146074
140279,1473,145829
140280,1473,145828
140281,1473,145583
140282,1473,145582
140283,1473,145233
140284,1473,145232
140285,1473,144987
140286,1473,144986
140287,1473,144741
140288,1473,144740
140289,0,0
140290,1473,144156
140291,1473,144119
140292,1473,144070
140293,1473,143658
140294,1473,143657
140295,1473,143656
140296,1473,143517
140297,1473,143516
140298,1473,143515
140299,1473,143514
140300,1473,143233
140301,1473,143120
140302,1473,143007
140303,1473,142894
140304,1473,142781
140305,1473,142668
140306,1473,142165
140307,1473,142160
140308,1473,142157
140309,1473,141995
140310,1473,141305
140311,1473,141304
140312,1473,141303
140313,1473,140809
140314,1473,140804
140315,1473,140801
140316,1473,140800
140317,1473,140798
140318,1473,140792
140319,1473,140031
140320,1473,140030
140321,1473,139336
140322,1473,139326
140323,1473,139323
140324,1473,139321
140325,1473,138254
140326,1473,138224
140327,1473,137645
140328,1473,137541
140329,1473,137485
140330,1473,137446
140331,1473,137433
140332,1473,137398
140333,1473,137367
140334,1473,137349
140335,1473,137329
140336,1473,137306
140337,1473,137301
140338,1473,137009
140339,1473,136998
140340,1473,136716
140341,1473,136264
140342,1473,136151
140343,1473,136038
140344,1473,135925
140345,1473,135812
140346,1473,135699
140347,1473,135546
140348,1473,135545
140349,1473,135544
140350,1473,135543
140351,1473,135542
140352,1473,135541
140353,1473,135540
140354,1473,135539
140355,1473,133641
140356,1473,133596
140357,1473,133539
140358,1473,133538
140359,1473,133461
140360,1473,133304
140361,1473,133275
140362,1473,133216
140363,1473,133201
140364,1473,132970
140365,1473,132895
140366,0,0
140367,0,0
140368,1473,131277
140369,1473,131276
140370,1473,129893
140371,1473,129850
140372,1473,128421
140373,1473,128420
140374,1473,128419
140375,1473,128418
140376,1473,128417
140377,1473,128416
140378,1473,127995
140379,1473,127512
140380,1473,127413
140381,1473,127390
140382,1473,127389
140383,1473,127245
140384,1473,127201
140385,1473,127173
140386,1473,127115
140387,1473,126916
140388,1473,126914
140389,1473,126913
140390,1473,126912
140391,1473,126911
140392,1473,126909
140393,1473,126908
140394,1473,126906
140395,1473,126905
140396,1473,126904
140397,1473,126903
140398,1473,126901
140399,1473,126878
140400,1473,126793
140401,1473,126791
140402,1473,126761
140403,1473,126760
140404,1473,126731
140405,1473,126636
140406,1473,126627
140407,1473,126462
140408,1473,126455
140409,1473,126254
140410,1473,126159
140411,1473,126150
140412,1473,125985
140413,1473,125976
140414,1473,125764
140415,1473,125679
140416,1473,125677
140417,1473,125647
140418,1473,125646
140419,1473,125617
140420,1473,125522
140421,1473,125513
140422,1473,125348
140423,1473,125341
140424,1473,125140
140425,1473,125045
140426,1473,125036
140427,1473,124871
140428,1473,124862
140429,1473,124635
140430,1473,124620
140431,1473,124230
140432,1473,124229
140433,1473,124228
140434,1473,124227
140435,1473,121810
140436,1473,121652
140437,1473,120354
140438,1473,120353
140439,1473,119932
140440,1473,119330
140441,1473,119194
140442,1473,118777
140443,1473,118632
140444,1473,118390
140445,1473,118389
140446,1473,118388
140447,1473,118387
140448,1473,118386
140449,1473,118385
140450,1473,118384
140451,1473,118383
140452,1473,118382
140453,1473,118202
140454,1473,118021
140455,1473,118018
140456,1473,116823
140457,1473,116315
140458,1473,116290
140459,1473,116077
140460,1473,115981
140461,1473,115950
140462,1473,115865
140463,1473,115863
140464,1473,115833
140465,1473,115832
140466,1473,115755
140467,1473,115371
140468,1473,115280
140469,1473,115155
140470,1473,114975
140471,1473,114961
140472,1473,114889
140473,1473,114888
140474,1473,114611
140475,1473,114550
140476,1473,114489
140477,1473,114428
140478,1473,114367
140479,1473,114304
140480,1473,113984
140481,1473,113948
140482,1473,113859
140483,1473,113835
140484,1473,113254
140485,1473,113161
140486,1473,113160
140487,1473,113023
140488,1473,113022
140489,1473,113017
140490,1473,112938
140491,1473,112889
140492,1473,112888
140493,1473,112815
140494,1473,112768
140495,1473,112426
140496,1473,111600
