ID,VendorMapID,VendorPosition[0],VendorPosition[1],VendorPosition[2],VendorItemID,CreatureID,AreaTableID,WMOGroupID,CollectableSourceInfoID
250112,449,-7.023043,-5.139286,5.487631,271676,12777,2918,0,181687
250113,2908,-1205.5851,2689.9993,111.15768,271676,264238,16532,0,181687
250114,2908,-1209.4567,2677.5955,111.66854,271676,12777,16532,0,181687
250115,449,-7.023043,-5.139286,5.487631,271677,12777,2918,0,181688
250116,2908,-1205.5851,2689.9993,111.15768,271677,264238,16532,0,181688
250117,2908,-1209.4567,2677.5955,111.66854,271677,12777,16532,0,181688
250118,2908,-1209.4567,2677.5955,111.66854,271678,12777,16532,0,181689
250119,449,-7.023043,-5.139286,5.487631,271678,12777,2918,0,181689
250120,2908,-1205.5851,2689.9993,111.15768,271678,264238,16532,0,181689
250121,449,-7.023043,-5.139286,5.487631,271679,12777,2918,0,181690
250122,2908,-1205.5851,2689.9993,111.15768,271679,264238,16532,0,181690
250123,2908,-1209.4567,2677.5955,111.66854,271679,12777,16532,0,181690
250124,2908,-1205.5851,2689.9993,111.15768,271680,264238,16532,0,181691
250125,2908,-1209.4567,2677.5955,111.66854,271680,12777,16532,0,181691
250126,449,-7.023043,-5.139286,5.487631,271680,12777,2918,0,181691
250127,2908,-1209.4567,2677.5955,111.66854,271681,12777,16532,0,181692
250128,449,-7.023043,-5.139286,5.487631,271681,12777,2918,0,181692
250129,2908,-1205.5851,2689.9993,111.15768,271681,264238,16532,0,181692
250130,2908,-1205.5851,2689.9993,111.15768,271682,264238,16532,0,181693
250131,449,-7.023043,-5.139286,5.487631,271682,12777,2918,0,181693
250132,2908,-1209.4567,2677.5955,111.66854,271682,12777,16532,0,181693
250133,449,-7.023043,-5.139286,5.487631,271683,12777,2918,0,180926
250134,2908,-1205.5851,2689.9993,111.15768,271683,264238,16532,0,180926
250135,2908,-1209.4567,2677.5955,111.66854,271683,12777,16532,0,180926
250136,449,-7.023043,-5.139286,5.487631,271684,12777,2918,0,181694
250137,2908,-1209.4567,2677.5955,111.66854,271684,12777,16532,0,181694
250138,2908,-1205.5851,2689.9993,111.15768,271684,264238,16532,0,181694
250139,2908,-1209.4567,2677.5955,111.66854,271685,12777,16532,0,181695
250140,449,-7.023043,-5.139286,5.487631,271685,12777,2918,0,181695
250141,2908,-1205.5851,2689.9993,111.15768,271685,264238,16532,0,181695
250142,449,-7.023043,-5.139286,5.487631,271686,12777,2918,0,180916
250143,2908,-1205.5851,2689.9993,111.15768,271686,264238,16532,0,180916
250144,2908,-1209.4567,2677.5955,111.66854,271686,12777,16532,0,180916
250145,449,-7.023043,-5.139286,5.487631,271687,12777,2918,0,180931
250146,2908,-1209.4567,2677.5955,111.66854,271687,12777,16532,0,180931
250147,2908,-1205.5851,2689.9993,111.15768,271687,264238,16532,0,180931
250148,2908,-1205.5851,2689.9993,111.15768,271688,264238,16532,0,180927
250149,2908,-1209.4567,2677.5955,111.66854,271688,12777,16532,0,180927
250150,449,-7.023043,-5.139286,5.487631,271688,12777,2918,0,180927
250151,2908,-1209.4567,2677.5955,111.66854,271689,12777,16532,0,180917
250152,449,-7.023043,-5.139286,5.487631,271689,12777,2918,0,180917
250153,2908,-1205.5851,2689.9993,111.15768,271689,264238,16532,0,180917
250154,2908,-1209.4567,2677.5955,111.66854,271690,12777,16532,0,180922
250155,449,-7.023043,-5.139286,5.487631,271690,12777,2918,0,180922
250156,2908,-1205.5851,2689.9993,111.15768,271690,264238,16532,0,180922
250157,449,-7.023043,-5.139286,5.487631,271691,12777,2918,0,180920
250158,2908,-1205.5851,2689.9993,111.15768,271691,264238,16532,0,180920
250159,2908,-1209.4567,2677.5955,111.66854,271691,12777,16532,0,180920
250160,2908,-1205.5851,2689.9993,111.15768,271692,264238,16532,0,180915
250161,2908,-1209.4567,2677.5955,111.66854,271692,12777,16532,0,180915
250162,449,-7.023043,-5.139286,5.487631,271692,12777,2918,0,180915
250163,449,-7.023043,-5.139286,5.487631,271693,12777,2918,0,180929
250164,2908,-1205.5851,2689.9993,111.15768,271693,264238,16532,0,180929
250165,2908,-1209.4567,2677.5955,111.66854,271693,12777,16532,0,180929
250166,2908,-1209.4567,2677.5955,111.66854,271694,12777,16532,0,180925
250167,449,-7.023043,-5.139286,5.487631,271694,12777,2918,0,180925
250168,2908,-1205.5851,2689.9993,111.15768,271694,264238,16532,0,180925
250169,449,-7.023043,-5.139286,5.487631,271695,12777,2918,0,180921
250170,2908,-1209.4567,2677.5955,111.66854,271695,12777,16532,0,180921
250171,2908,-1205.5851,2689.9993,111.15768,271695,264238,16532,0,180921
250172,2908,-1209.4567,2677.5955,111.66854,271696,12777,16532,0,180918
250173,449,-7.023043,-5.139286,5.487631,271696,12777,2918,0,180918
250174,2908,-1205.5851,2689.9993,111.15768,271696,264238,16532,0,180918
250175,2908,-1209.4567,2677.5955,111.66854,271697,12777,16532,0,180919
250176,449,-7.023043,-5.139286,5.487631,271697,12777,2918,0,180919
250177,2908,-1205.5851,2689.9993,111.15768,271697,264238,16532,0,180919
250178,2908,-1209.4567,2677.5955,111.66854,271698,12777,16532,0,180923
250179,449,-7.023043,-5.139286,5.487631,271698,12777,2918,0,180923
250180,2908,-1205.5851,2689.9993,111.15768,271698,264238,16532,0,180923
250181,2908,-1205.5851,2689.9993,111.15768,271699,264238,16532,0,180928
250182,2908,-1209.4567,2677.5955,111.66854,271699,12777,16532,0,180928
250183,449,-7.023043,-5.139286,5.487631,271699,12777,2918,0,180928
250184,2908,-1205.5851,2689.9993,111.15768,271700,264238,16532,0,180930
250185,449,-7.023043,-5.139286,5.487631,271700,12777,2918,0,180930
250186,2908,-1209.4567,2677.5955,111.66854,271700,12777,16532,0,180930
250187,2908,-1205.5851,2689.9993,111.15768,271701,264238,16532,0,180924
250188,2908,-1209.4567,2677.5955,111.66854,271701,12777,16532,0,180924
250189,449,-7.023043,-5.139286,5.487631,271701,12777,2918,0,180924
250190,450,261.7707,86.275024,25.720913,271734,12792,2917,0,181696
250191,2908,-1211.5504,2684.5,111.17841,271734,264239,16532,0,181696
250192,2908,-1208.092,2678.843,111.44949,271734,12792,16532,0,181696
250193,2908,-1211.5504,2684.5,111.17841,271735,264239,16532,0,181697
250194,2908,-1208.092,2678.843,111.44949,271735,12792,16532,0,181697
250195,450,261.7707,86.275024,25.720913,271735,12792,2917,0,181697
250196,2908,-1208.092,2678.843,111.44949,271736,12792,16532,0,181698
250197,2908,-1211.5504,2684.5,111.17841,271736,264239,16532,0,181698
250198,450,261.7707,86.275024,25.720913,271736,12792,2917,0,181698
250199,2908,-1208.092,2678.843,111.44949,271737,12792,16532,0,181699
250200,2908,-1211.5504,2684.5,111.17841,271737,264239,16532,0,181699
250201,450,261.7707,86.275024,25.720913,271737,12792,2917,0,181699
250202,2908,-1208.092,2678.843,111.44949,271738,12792,16532,0,181700
250203,2908,-1211.5504,2684.5,111.17841,271738,264239,16532,0,181700
250204,450,261.7707,86.275024,25.720913,271738,12792,2917,0,181700
250205,450,261.7707,86.275024,25.720913,271739,12792,2917,0,181701
250206,2908,-1211.5504,2684.5,111.17841,271739,264239,16532,0,181701
250207,2908,-1208.092,2678.843,111.44949,271739,12792,16532,0,181701
250208,450,261.7707,86.275024,25.720913,271740,12792,2917,0,181702
250209,2908,-1211.5504,2684.5,111.17841,271740,264239,16532,0,181702
250210,2908,-1208.092,2678.843,111.44949,271740,12792,16532,0,181702
250211,450,261.7707,86.275024,25.720913,271741,12792,2917,0,181703
250212,2908,-1211.5504,2684.5,111.17841,271741,264239,16532,0,181703
250213,2908,-1208.092,2678.843,111.44949,271741,12792,16532,0,181703
250214,2908,-1208.092,2678.843,111.44949,271742,12792,16532,0,181704
250215,450,261.7707,86.275024,25.720913,271742,12792,2917,0,181704
250216,2908,-1211.5504,2684.5,111.17841,271742,264239,16532,0,181704
250217,2908,-1208.092,2678.843,111.44949,271743,12792,16532,0,181705
250218,2908,-1211.5504,2684.5,111.17841,271743,264239,16532,0,181705
250219,450,261.7707,86.275024,25.720913,271743,12792,2917,0,181705
250220,2908,-1208.092,2678.843,111.44949,271744,12792,16532,0,181706
250221,2908,-1211.5504,2684.5,111.17841,271744,264239,16532,0,181706
250222,450,261.7707,86.275024,25.720913,271744,12792,2917,0,181706
250223,450,261.7707,86.275024,25.720913,271745,12792,2917,0,181707
250224,2908,-1211.5504,2684.5,111.17841,271745,264239,16532,0,181707
250225,2908,-1208.092,2678.843,111.44949,271745,12792,16532,0,181707
250226,450,261.7707,86.275024,25.720913,271746,12792,2917,0,181708
250227,2908,-1211.5504,2684.5,111.17841,271746,264239,16532,0,181708
250228,2908,-1208.092,2678.843,111.44949,271746,12792,16532,0,181708
250229,2908,-1211.5504,2684.5,111.17841,271747,264239,16532,0,181709
250230,450,261.7707,86.275024,25.720913,271747,12792,2917,0,181709
250231,2908,-1208.092,2678.843,111.44949,271747,12792,16532,0,181709
250232,2908,-1211.5504,2684.5,111.17841,271748,264239,16532,0,181710
250233,2908,-1208.092,2678.843,111.44949,271748,12792,16532,0,181710
250234,450,261.7707,86.275024,25.720913,271748,12792,2917,0,181710
250235,2908,-1208.092,2678.843,111.44949,271749,12792,16532,0,181711
250236,2908,-1211.5504,2684.5,111.17841,271749,264239,16532,0,181711
250237,450,261.7707,86.275024,25.720913,271749,12792,2917,0,181711
250238,450,261.7707,86.275024,25.720913,271750,12792,2917,0,181712
250239,2908,-1211.5504,2684.5,111.17841,271750,264239,16532,0,181712
250240,2908,-1208.092,2678.843,111.44949,271750,12792,16532,0,181712
250241,2908,-1211.5504,2684.5,111.17841,271751,264239,16532,0,181713
250242,2908,-1208.092,2678.843,111.44949,271751,12792,16532,0,181713
250243,450,261.7707,86.275024,25.720913,271751,12792,2917,0,181713
250244,450,261.7707,86.275024,25.720913,271752,12792,2917,0,181714
250245,2908,-1211.5504,2684.5,111.17841,271752,264239,16532,0,181714
250246,2908,-1208.092,2678.843,111.44949,271752,12792,16532,0,181714
250247,2908,-1208.092,2678.843,111.44949,271753,12792,16532,0,181715
250248,450,261.7707,86.275024,25.720913,271753,12792,2917,0,181715
250249,2908,-1211.5504,2684.5,111.17841,271753,264239,16532,0,181715
250250,2908,-1211.5504,2684.5,111.17841,271754,264239,16532,0,181716
250251,2908,-1208.092,2678.843,111.44949,271754,12792,16532,0,181716
250252,450,261.7707,86.275024,25.720913,271754,12792,2917,0,181716
250253,450,261.7707,86.275024,25.720913,271755,12792,2917,0,181717
250254,2908,-1211.5504,2684.5,111.17841,271755,264239,16532,0,181717
250255,2908,-1208.092,2678.843,111.44949,271755,12792,16532,0,181717
250256,2908,-1211.5504,2684.5,111.17841,271756,264239,16532,0,181718
250257,2908,-1208.092,2678.843,111.44949,271756,12792,16532,0,181718
250258,450,261.7707,86.275024,25.720913,271756,12792,2917,0,181718
250259,2908,-1211.5504,2684.5,111.17841,271757,264239,16532,0,181719
250260,2908,-1208.092,2678.843,111.44949,271757,12792,16532,0,181719
250261,450,261.7707,86.275024,25.720913,271757,12792,2917,0,181719
250262,2908,-1208.092,2678.843,111.44949,271758,12792,16532,0,181189
250263,450,261.7707,86.275024,25.720913,271758,12792,2917,0,181189
250264,2908,-1211.5504,2684.5,111.17841,271758,264239,16532,0,181189
250265,450,261.7707,86.275024,25.720913,271759,12792,2917,0,181204
250266,2908,-1211.5504,2684.5,111.17841,271759,264239,16532,0,181204
250267,2908,-1208.092,2678.843,111.44949,271759,12792,16532,0,181204
250268,2908,-1211.5504,2684.5,111.17841,271760,264239,16532,0,181205
250269,450,261.7707,86.275024,25.720913,271760,12792,2917,0,181205
250270,2908,-1208.092,2678.843,111.44949,271760,12792,16532,0,181205
250271,2908,-1208.092,2678.843,111.44949,271761,12792,16532,0,181206
250272,450,261.7707,86.275024,25.720913,271761,12792,2917,0,181206
250273,2908,-1211.5504,2684.5,111.17841,271761,264239,16532,0,181206
250274,450,261.7707,86.275024,25.720913,271762,12792,2917,0,181198
250275,2908,-1208.092,2678.843,111.44949,271762,12792,16532,0,181198
250276,2908,-1211.5504,2684.5,111.17841,271762,264239,16532,0,181198
250277,2908,-1208.092,2678.843,111.44949,271763,12792,16532,0,181200
250278,450,261.7707,86.275024,25.720913,271763,12792,2917,0,181200
250279,2908,-1211.5504,2684.5,111.17841,271763,264239,16532,0,181200
250280,2908,-1208.092,2678.843,111.44949,271764,12792,16532,0,181190
250281,2908,-1211.5504,2684.5,111.17841,271764,264239,16532,0,181190
250282,450,261.7707,86.275024,25.720913,271764,12792,2917,0,181190
250283,2908,-1211.5504,2684.5,111.17841,271765,264239,16532,0,181192
250284,2908,-1208.092,2678.843,111.44949,271765,12792,16532,0,181192
250285,450,261.7707,86.275024,25.720913,271765,12792,2917,0,181192
250286,2908,-1208.092,2678.843,111.44949,271766,12792,16532,0,181039
250287,450,261.7707,86.275024,25.720913,271766,12792,2917,0,181039
250288,2908,-1211.5504,2684.5,111.17841,271766,264239,16532,0,181039
250289,2908,-1211.5504,2684.5,111.17841,271767,264239,16532,0,181037
250290,450,261.7707,86.275024,25.720913,271767,12792,2917,0,181037
250291,2908,-1208.092,2678.843,111.44949,271767,12792,16532,0,181037
250292,2908,-1208.092,2678.843,111.44949,271768,12792,16532,0,181054
250293,450,261.7707,86.275024,25.720913,271768,12792,2917,0,181054
250294,2908,-1211.5504,2684.5,111.17841,271768,264239,16532,0,181054
250295,2908,-1211.5504,2684.5,111.17841,271769,264239,16532,0,181048
250296,450,261.7707,86.275024,25.720913,271769,12792,2917,0,181048
250297,2908,-1208.092,2678.843,111.44949,271769,12792,16532,0,181048
250298,450,261.7707,86.275024,25.720913,271770,12792,2917,0,181036
250299,2908,-1211.5504,2684.5,111.17841,271770,264239,16532,0,181036
250300,2908,-1208.092,2678.843,111.44949,271770,12792,16532,0,181036
250301,2908,-1211.5504,2684.5,111.17841,271771,264239,16532,0,181041
250302,2908,-1208.092,2678.843,111.44949,271771,12792,16532,0,181041
250303,450,261.7707,86.275024,25.720913,271771,12792,2917,0,181041
250304,450,261.7707,86.275024,25.720913,271772,12792,2917,0,181053
250305,2908,-1208.092,2678.843,111.44949,271772,12792,16532,0,181053
250306,2908,-1211.5504,2684.5,111.17841,271772,264239,16532,0,181053
250307,450,261.7707,86.275024,25.720913,271773,12792,2917,0,181044
250308,2908,-1208.092,2678.843,111.44949,271773,12792,16532,0,181044
250309,2908,-1211.5504,2684.5,111.17841,271773,264239,16532,0,181044
250310,2908,-1208.092,2678.843,111.44949,271774,12792,16532,0,181056
250311,450,261.7707,86.275024,25.720913,271774,12792,2917,0,181056
250312,2908,-1211.5504,2684.5,111.17841,271774,264239,16532,0,181056
250313,2908,-1208.092,2678.843,111.44949,271775,12792,16532,0,181042
250314,2908,-1211.5504,2684.5,111.17841,271775,264239,16532,0,181042
250315,450,261.7707,86.275024,25.720913,271775,12792,2917,0,181042
250316,2908,-1211.5504,2684.5,111.17841,271776,264239,16532,0,181038
250317,450,261.7707,86.275024,25.720913,271776,12792,2917,0,181038
250318,2908,-1208.092,2678.843,111.44949,271776,12792,16532,0,181038
250319,2908,-1211.5504,2684.5,111.17841,271777,264239,16532,0,181052
250320,450,261.7707,86.275024,25.720913,271777,12792,2917,0,181052
250321,2908,-1208.092,2678.843,111.44949,271777,12792,16532,0,181052
250322,450,261.7707,86.275024,25.720913,271778,12792,2917,0,181058
250323,2908,-1211.5504,2684.5,111.17841,271778,264239,16532,0,181058
250324,2908,-1208.092,2678.843,111.44949,271778,12792,16532,0,181058
250325,450,261.7707,86.275024,25.720913,271779,12792,2917,0,181059
250326,2908,-1208.092,2678.843,111.44949,271779,12792,16532,0,181059
250327,2908,-1211.5504,2684.5,111.17841,271779,264239,16532,0,181059
250328,2908,-1211.5504,2684.5,111.17841,271780,264239,16532,0,181051
250329,2908,-1208.092,2678.843,111.44949,271780,12792,16532,0,181051
250330,450,261.7707,86.275024,25.720913,271780,12792,2917,0,181051
250331,2908,-1208.092,2678.843,111.44949,271781,12792,16532,0,181043
250332,450,261.7707,86.275024,25.720913,271781,12792,2917,0,181043
250333,2908,-1211.5504,2684.5,111.17841,271781,264239,16532,0,181043
250334,2908,-1208.092,2678.843,111.44949,271782,12792,16532,0,181035
250335,450,261.7707,86.275024,25.720913,271782,12792,2917,0,181035
250336,2908,-1211.5504,2684.5,111.17841,271782,264239,16532,0,181035
250337,450,261.7707,86.275024,25.720913,271783,12792,2917,0,181045
250338,2908,-1211.5504,2684.5,111.17841,271783,264239,16532,0,181045
250339,2908,-1208.092,2678.843,111.44949,271783,12792,16532,0,181045
250340,2908,-1208.092,2678.843,111.44949,271784,12792,16532,0,181055
250341,450,261.7707,86.275024,25.720913,271784,12792,2917,0,181055
250342,2908,-1211.5504,2684.5,111.17841,271784,264239,16532,0,181055
250343,450,261.7707,86.275024,25.720913,271785,12792,2917,0,181040
250344,2908,-1211.5504,2684.5,111.17841,271785,264239,16532,0,181040
250345,2908,-1208.092,2678.843,111.44949,271785,12792,16532,0,181040
250346,2908,-1211.5504,2684.5,111.17841,271786,264239,16532,0,181049
250347,450,261.7707,86.275024,25.720913,271786,12792,2917,0,181049
250348,2908,-1208.092,2678.843,111.44949,271786,12792,16532,0,181049
250349,2908,-1208.092,2678.843,111.44949,271787,12792,16532,0,181050
250350,450,261.7707,86.275024,25.720913,271787,12792,2917,0,181050
250351,2908,-1211.5504,2684.5,111.17841,271787,264239,16532,0,181050
250352,2908,-1211.5504,2684.5,111.17841,271788,264239,16532,0,181046
250353,450,261.7707,86.275024,25.720913,271788,12792,2917,0,181046
250354,2908,-1208.092,2678.843,111.44949,271788,12792,16532,0,181046
250355,450,261.7707,86.275024,25.720913,271789,12792,2917,0,181057
250356,2908,-1208.092,2678.843,111.44949,271789,12792,16532,0,181057
250357,2908,-1211.5504,2684.5,111.17841,271789,264239,16532,0,181057
250361,2908,-1208.092,2678.843,111.44949,271791,12792,16532,0,181221
250362,450,261.7707,86.275024,25.720913,271791,12792,2917,0,181221
250363,2908,-1211.5504,2684.5,111.17841,271791,264239,16532,0,181221
250364,2908,-1208.092,2678.843,111.44949,271792,12792,16532,0,181222
250365,2908,-1211.5504,2684.5,111.17841,271792,264239,16532,0,181222
250366,450,261.7707,86.275024,25.720913,271792,12792,2917,0,181222
250367,450,261.7707,86.275024,25.720913,271793,12792,2917,0,181231
250368,2908,-1211.5504,2684.5,111.17841,271793,264239,16532,0,181231
250369,2908,-1208.092,2678.843,111.44949,271793,12792,16532,0,181231
250370,450,261.7707,86.275024,25.720913,271794,12792,2917,0,181226
250371,2908,-1208.092,2678.843,111.44949,271794,12792,16532,0,181226
250372,2908,-1211.5504,2684.5,111.17841,271794,264239,16532,0,181226
250373,2908,-1211.5504,2684.5,111.17841,271795,264239,16532,0,181225
250374,450,261.7707,86.275024,25.720913,271795,12792,2917,0,181225
250375,2908,-1208.092,2678.843,111.44949,271795,12792,16532,0,181225
250376,450,261.7707,86.275024,25.720913,271796,12792,2917,0,181229
250377,2908,-1208.092,2678.843,111.44949,271796,12792,16532,0,181229
250378,2908,-1211.5504,2684.5,111.17841,271796,264239,16532,0,181229
250379,2908,-1211.5504,2684.5,111.17841,271797,264239,16532,0,181218
250380,450,261.7707,86.275024,25.720913,271797,12792,2917,0,181218
250381,2908,-1208.092,2678.843,111.44949,271797,12792,16532,0,181218
250382,2908,-1211.5504,2684.5,111.17841,271798,264239,16532,0,181014
250383,450,261.7707,86.275024,25.720913,271798,12792,2917,0,181014
250384,2908,-1208.092,2678.843,111.44949,271798,12792,16532,0,181014
250385,450,261.7707,86.275024,25.720913,271799,12792,2917,0,181010
250386,2908,-1208.092,2678.843,111.44949,271799,12792,16532,0,181010
250387,2908,-1211.5504,2684.5,111.17841,271799,264239,16532,0,181010
250388,450,261.7707,86.275024,25.720913,271800,12792,2917,0,181020
250389,2908,-1208.092,2678.843,111.44949,271800,12792,16532,0,181020
250390,2908,-1211.5504,2684.5,111.17841,271800,264239,16532,0,181020
250391,450,261.7707,86.275024,25.720913,271801,12792,2917,0,181011
250392,2908,-1211.5504,2684.5,111.17841,271801,264239,16532,0,181011
250393,2908,-1208.092,2678.843,111.44949,271801,12792,16532,0,181011
250394,450,261.7707,86.275024,25.720913,271802,12792,2917,0,181028
250395,2908,-1208.092,2678.843,111.44949,271802,12792,16532,0,181028
250396,2908,-1211.5504,2684.5,111.17841,271802,264239,16532,0,181028
250397,450,261.7707,86.275024,25.720913,271803,12792,2917,0,181027
250398,2908,-1208.092,2678.843,111.44949,271803,12792,16532,0,181027
250399,2908,-1211.5504,2684.5,111.17841,271803,264239,16532,0,181027
250400,2908,-1208.092,2678.843,111.44949,271804,12792,16532,0,181022
250401,2908,-1211.5504,2684.5,111.17841,271804,264239,16532,0,181022
250402,450,261.7707,86.275024,25.720913,271804,12792,2917,0,181022
250403,450,261.7707,86.275024,25.720913,271805,12792,2917,0,181023
250404,2908,-1208.092,2678.843,111.44949,271805,12792,16532,0,181023
250405,2908,-1211.5504,2684.5,111.17841,271805,264239,16532,0,181023
250406,2908,-1211.5504,2684.5,111.17841,271806,264239,16532,0,181009
250407,450,261.7707,86.275024,25.720913,271806,12792,2917,0,181009
250408,2908,-1208.092,2678.843,111.44949,271806,12792,16532,0,181009
250409,450,261.7707,86.275024,25.720913,271807,12792,2917,0,181019
250410,2908,-1211.5504,2684.5,111.17841,271807,264239,16532,0,181019
250411,2908,-1208.092,2678.843,111.44949,271807,12792,16532,0,181019
250412,2908,-1211.5504,2684.5,111.17841,271808,264239,16532,0,181008
250413,450,261.7707,86.275024,25.720913,271808,12792,2917,0,181008
250414,2908,-1208.092,2678.843,111.44949,271808,12792,16532,0,181008
250415,2908,-1208.092,2678.843,111.44949,271809,12792,16532,0,181013
250416,450,261.7707,86.275024,25.720913,271809,12792,2917,0,181013
250417,2908,-1211.5504,2684.5,111.17841,271809,264239,16532,0,181013
250418,2908,-1211.5504,2684.5,111.17841,271810,264239,16532,0,181016
250419,450,261.7707,86.275024,25.720913,271810,12792,2917,0,181016
250420,2908,-1208.092,2678.843,111.44949,271810,12792,16532,0,181016
250421,2908,-1211.5504,2684.5,111.17841,271811,264239,16532,0,181026
250422,450,261.7707,86.275024,25.720913,271811,12792,2917,0,181026
250423,2908,-1208.092,2678.843,111.44949,271811,12792,16532,0,181026
250424,2908,-1211.5504,2684.5,111.17841,271812,264239,16532,0,181024
250425,2908,-1208.092,2678.843,111.44949,271812,12792,16532,0,181024
250426,450,261.7707,86.275024,25.720913,271812,12792,2917,0,181024
250427,2908,-1211.5504,2684.5,111.17841,271813,264239,16532,0,181015
250428,450,261.7707,86.275024,25.720913,271813,12792,2917,0,181015
250429,2908,-1208.092,2678.843,111.44949,271813,12792,16532,0,181015
250430,2908,-1211.5504,2684.5,111.17841,271702,264239,16532,0,181139
250431,450,261.7707,86.275024,25.720913,271702,12792,2917,0,181139
250432,2908,-1208.092,2678.843,111.44949,271702,12792,16532,0,181139
250433,2908,-1208.092,2678.843,111.44949,271703,12792,16532,0,181145
250434,450,261.7707,86.275024,25.720913,271703,12792,2917,0,181145
250435,2908,-1211.5504,2684.5,111.17841,271703,264239,16532,0,181145
250436,2908,-1211.5504,2684.5,111.17841,271704,264239,16532,0,181143
250437,2908,-1208.092,2678.843,111.44949,271704,12792,16532,0,181143
250438,450,261.7707,86.275024,25.720913,271704,12792,2917,0,181143
250439,2908,-1211.5504,2684.5,111.17841,271705,264239,16532,0,181137
250440,450,261.7707,86.275024,25.720913,271705,12792,2917,0,181137
250441,2908,-1208.092,2678.843,111.44949,271705,12792,16532,0,181137
250442,2908,-1208.092,2678.843,111.44949,271706,12792,16532,0,181140
250443,450,261.7707,86.275024,25.720913,271706,12792,2917,0,181140
250444,2908,-1211.5504,2684.5,111.17841,271706,264239,16532,0,181140
250445,2908,-1211.5504,2684.5,111.17841,271707,264239,16532,0,181002
250446,2908,-1208.092,2678.843,111.44949,271707,12792,16532,0,181002
250447,450,261.7707,86.275024,25.720913,271707,12792,2917,0,181002
250448,2908,-1208.092,2678.843,111.44949,271708,12792,16532,0,181153
250449,450,261.7707,86.275024,25.720913,271708,12792,2917,0,181153
250450,2908,-1211.5504,2684.5,111.17841,271708,264239,16532,0,181153
250451,450,261.7707,86.275024,25.720913,271709,12792,2917,0,181151
250452,2908,-1208.092,2678.843,111.44949,271709,12792,16532,0,181151
250453,2908,-1211.5504,2684.5,111.17841,271709,264239,16532,0,181151
250454,2908,-1208.092,2678.843,111.44949,271710,12792,16532,0,181164
250455,2908,-1211.5504,2684.5,111.17841,271710,264239,16532,0,181164
250456,450,261.7707,86.275024,25.720913,271710,12792,2917,0,181164
250457,450,261.7707,86.275024,25.720913,271711,12792,2917,0,181172
250458,2908,-1211.5504,2684.5,111.17841,271711,264239,16532,0,181172
250459,2908,-1208.092,2678.843,111.44949,271711,12792,16532,0,181172
250460,2908,-1208.092,2678.843,111.44949,271712,12792,16532,0,181168
250461,2908,-1211.5504,2684.5,111.17841,271712,264239,16532,0,181168
250462,450,261.7707,86.275024,25.720913,271712,12792,2917,0,181168
250463,450,261.7707,86.275024,25.720913,271713,12792,2917,0,181170
250464,2908,-1208.092,2678.843,111.44949,271713,12792,16532,0,181170
250465,2908,-1211.5504,2684.5,111.17841,271713,264239,16532,0,181170
250466,2908,-1208.092,2678.843,111.44949,271714,12792,16532,0,181173
250467,450,261.7707,86.275024,25.720913,271714,12792,2917,0,181173
250468,2908,-1211.5504,2684.5,111.17841,271714,264239,16532,0,181173
250469,2908,-1211.5504,2684.5,111.17841,271715,264239,16532,0,181174
250470,2908,-1208.092,2678.843,111.44949,271715,12792,16532,0,181174
250471,450,261.7707,86.275024,25.720913,271715,12792,2917,0,181174
250472,2908,-1211.5504,2684.5,111.17841,271716,264239,16532,0,181177
250473,450,261.7707,86.275024,25.720913,271716,12792,2917,0,181177
250474,2908,-1208.092,2678.843,111.44949,271716,12792,16532,0,181177
250475,450,261.7707,86.275024,25.720913,271717,12792,2917,0,181166
250476,2908,-1211.5504,2684.5,111.17841,271717,264239,16532,0,181166
250477,2908,-1208.092,2678.843,111.44949,271717,12792,16532,0,181166
250478,2908,-1211.5504,2684.5,111.17841,271718,264239,16532,0,181004
250479,2908,-1208.092,2678.843,111.44949,271718,12792,16532,0,181004
250480,450,261.7707,86.275024,25.720913,271718,12792,2917,0,181004
250481,2908,-1211.5504,2684.5,111.17841,271719,264239,16532,0,180992
250482,450,261.7707,86.275024,25.720913,271719,12792,2917,0,180992
250483,2908,-1208.092,2678.843,111.44949,271719,12792,16532,0,180992
250484,2908,-1211.5504,2684.5,111.17841,271720,264239,16532,0,181720
250485,450,261.7707,86.275024,25.720913,271720,12792,2917,0,181720
250486,2908,-1208.092,2678.843,111.44949,271720,12792,16532,0,181720
250487,450,261.7707,86.275024,25.720913,271721,12792,2917,0,180996
250488,2908,-1211.5504,2684.5,111.17841,271721,264239,16532,0,180996
250489,2908,-1208.092,2678.843,111.44949,271721,12792,16532,0,180996
250490,450,261.7707,86.275024,25.720913,271722,12792,2917,0,180998
250491,2908,-1208.092,2678.843,111.44949,271722,12792,16532,0,180998
250492,2908,-1211.5504,2684.5,111.17841,271722,264239,16532,0,180998
250493,2908,-1208.092,2678.843,111.44949,271723,12792,16532,0,180993
250494,450,261.7707,86.275024,25.720913,271723,12792,2917,0,180993
250495,2908,-1211.5504,2684.5,111.17841,271723,264239,16532,0,180993
250496,2908,-1208.092,2678.843,111.44949,271724,12792,16532,0,180999
250497,450,261.7707,86.275024,25.720913,271724,12792,2917,0,180999
250498,2908,-1211.5504,2684.5,111.17841,271724,264239,16532,0,180999
250499,450,261.7707,86.275024,25.720913,271725,12792,2917,0,180990
250500,2908,-1211.5504,2684.5,111.17841,271725,264239,16532,0,180990
