OffsetPos[0],OffsetPos[1],OffsetPos[2],OffsetRot[0],OffsetRot[1],OffsetRot[2],ID,ComponentType,ExteriorComponentID
-27.2417,-5.1722,0,0,0,180,17349,11,1009
-8.0028,16.3361,6.4694,0,0,-132.075,17350,12,1009
-13.8361,22.5611,0,0,0,-132.075,17351,11,1009
-3.9083,4.0278,-0.5361,0,0,-58.1092,17352,15,1009
3.8583,16.6389,6.4694,0,0,-47.925,17353,12,1009
8.9,23.175,0,0,0,-47.925,17354,11,1009
1.9889,-5.6306,-0.9028,0,0,0,17355,15,1009
-23.0583,9.3528,0,0,0,-157.3801,17357,11,1009
17.6306,11.6278,0,0,0,-33.3985,17358,11,1009
-10.1111,-2.7944,16.4472,0,0,146.6015,17359,14,3829
-10.4556,-2.9389,16.3833,0,0,146.6015,17360,16,3829
-10.1056,8.7417,16.4472,0,0,-146.6015,17361,14,3829
-10.6167,8.7111,16.4167,0,0,-146.6015,17362,16,3829
-0.1139,14.5028,16.4472,0,0,-90,17363,14,3829
0.0861,15.2667,16.6333,0,0,-90,17364,16,3829
9.8722,8.7305,16.4472,0,0,-33.3985,17365,14,3829
9.8833,8.8833,16.3667,0,0,-33.3985,17366,16,3829
9.8667,-2.8028,16.4472,0,0,33.3985,17367,14,3829
10.0167,-2.7639,16.4472,0,0,33.3985,17368,16,3829
-0.125,-8.5667,16.4472,0,0,90,17369,14,3829
0.0611,-9.3361,16.3333,0,0,90,17370,16,3829
-0.3889,3.0194,22.425,0,0,90,17371,16,3829
16.125,-15.0306,9.7444,0,0,33.3985,17372,16,3829
8.0889,-18.6611,9.6306,0,0,90,17373,16,3829
10.9028,-14.9194,11.5,0,0,58.1092,17374,16,3829
-10.025,-2.7306,17.9222,20.8545,6.096,147.7244,17375,14,3835
-10.4278,-2.9667,16.2944,0,0,-73.7398,17376,16,3835
-9.425,8.3639,18.2139,20.8545,-6.096,-147.7244,17377,14,3835
-10.6278,9.0722,16.2944,0,0,-22.6199,17378,16,3835
-0.1,14.5667,18.1056,0,-16.2602,-90,17379,14,3835
-0.5083,15.5806,16.2944,0,0,33.3985,17380,16,3835
9.4444,9.5611,18.0167,-10.4915,-3.1268,-33.1113,17381,14,3835
10.4056,9.9333,16.1056,0,0,106.2602,17382,16,3835
10.4111,-2.3083,17.6111,-10.4915,3.1268,33.1113,17383,14,3835
10.7194,-2.5361,16.2944,0,0,168.5788,17384,16,3835
0.3667,-8.2695,17.5222,0,16.2602,90,17385,14,3835
0.0778,-9.3333,16.0972,0,0,-132.075,17386,16,3835
16.225,-14.7472,9.4778,0,0,157.3801,17387,16,3835
8.0722,-19.425,9.3278,0,0,-121.8908,17388,16,3835
-10.5306,-3.375,7.2639,0,0,146.6015,17389,12,1207
-0.325,2.5444,0,0,0,146.6015,17390,15,1207
-17.7139,-7.8333,0,0,0,146.6015,17391,11,1207
-0.9667,2.6444,0,0,0,-146.6015,17392,15,1207
-10.6778,8.7472,7.2306,0,0,-146.6015,17393,12,1207
-18.3444,13.3028,0,0,0,-146.6015,17394,11,1207
-0.475,3.4056,0,0,0,-33.3985,17399,15,1207
10.6139,9.1361,7.3917,0,0,-33.3985,17400,12,1207
-0.475,3.4056,0,0,0,-33.3985,17401,15,1207
18.0722,13.1444,0,0,0,-33.3985,17402,11,1207
16.925,-4.2444,4.4722,10.4915,3.1268,-33.1113,17403,12,1207
17.4917,-15.8472,4.5722,0,0,36.8699,17404,12,1207
7.5333,-20.7861,4.4306,0,0,90,17405,12,1207
-2.1694,-14.4556,4.625,0,0,146.6015,17406,12,1207
-0.325,2.5444,0,0,0,146.6015,17407,15,1006
-10.6417,-2.8611,6.4972,0,0,146.6015,17408,12,1006
-17.9417,-6.9417,0,0,0,146.6015,17409,11,1006
-0.9667,2.6444,0,0,0,-146.6015,17410,15,1006
-10.6528,9.5667,6.4972,0,0,-146.6015,17411,12,1006
-18.3917,13.2194,0,0,0,-157.3801,17412,11,1006
-0.0889,15.3639,6.4972,0,0,-90,17414,12,1006
-0.475,3.4056,0,0,0,-33.3985,17416,15,1006
10.425,9.0556,6.6,0,0,-22.6199,17417,12,1006
18.0361,12.6278,0,0,0,-22.6199,17418,11,1006
17.0389,-4.2333,4.4833,0,0,-33.3985,17419,12,1006
17.6278,-15.9472,4.5722,0,0,36.8699,17420,12,1006
7.5333,-20.7861,4.4306,0,0,90,17421,12,1006
-2.6167,-13.8833,4.625,0,0,146.6015,17422,12,1006
-10.1111,-2.7944,16.4472,0,0,146.6015,17423,14,3841
-10.4556,-2.9389,16.2944,0,0,146.6015,17424,16,3841
-10.1055,8.7417,16.4472,0,0,-146.6015,17425,14,3841
-10.6167,8.7111,16.2944,0,0,-146.6015,17426,16,3841
-0.1139,14.5028,16.4472,0,0,-90,17427,14,3841
0.0667,14.4167,16.2944,0,0,-90,17428,16,3841
9.8722,8.7305,16.4472,0,0,-33.3985,17429,14,3841
9.8833,8.8833,16.2944,0,0,-33.3985,17430,16,3841
9.8667,-2.8056,16.4472,0,0,33.3985,17431,14,3841
9.6278,-2.5361,16.2944,0,0,33.3985,17432,16,3841
-0.125,-8.5667,16.4472,0,0,90,17433,14,3841
0.0611,-9.3361,16.2944,0,0,90,17434,16,3841
-0.1722,2.8667,21.7861,0,0,90,17435,16,3841
15.3917,-15.1445,9.1917,0,0,33.3985,17436,16,3841
8.0583,-18.6611,9.1917,0,0,90,17437,16,3841
10.4361,-14.1083,11.6917,0,0,0,17438,16,3841
-14.2361,-16.7833,14.6361,0,0,132.075,17439,14,3847
-13.8889,-15.9611,14.3417,0,0,-47.925,17440,16,3847
-19.0139,-4.7667,14.6333,0,0,180,17441,14,3847
-18.4444,-4.6111,14.5444,0,0,0,17442,16,3847
-2.4333,-21.7056,14.5917,0,0,90,17443,14,3847
-2.8417,-21.2833,14.3417,0,0,-90,17444,16,3847
9,-16.5833,14.7222,0,0,47.925,17445,14,3847
9.0361,-16.3556,14.5472,0,0,-132.075,17446,16,3847
14.2556,-5.1389,14.6083,0,0,0,17447,14,3847
13.0056,-5.0944,14.8361,0,0,180,17448,16,3847
6.5861,0.2278,27.0722,0,0,-33.3985,17449,14,3847
5.9556,-0.4111,26.7639,0,0,146.6015,17450,16,3847
6.7389,-10.3417,27.0972,0,0,22.6199,17451,14,3847
5.7667,-9.65,26.9667,0,0,-146.6015,17452,16,3847
-2.2389,-15.8111,27.1917,0,0,90,17453,14,3847
-2.1472,-14.5389,26.9028,0,0,-90,17454,16,3847
-11.3472,-10.5611,27.1,0,0,146.6015,17455,14,3847
-10.8139,-9.6528,26.9028,0,0,-33.3985,17456,16,3847
-11.4333,-0.0833,27.2389,0,0,-157.3801,17457,14,3847
-10.7556,-0.275,27.0917,0,0,33.3985,17458,16,3847
-2.5861,5.1472,27.0944,0,0,-90,17459,14,3847
-2.3306,4.5194,26.9028,0,0,90,17460,16,3847
-2.4361,-5.1306,31.7889,0,0,0,17461,16,3847
10.7806,6.0917,14.6028,0,0,-47.925,17462,16,3847
3.4472,15.0944,15.0944,0,0,106.2602,17463,16,3847
-9.0028,13.9583,15.0917,0,0,-33.3985,17464,16,3847
-14.6139,5.4722,14.5444,0,0,33.3985,17465,16,3847
-14.2361,-16.7833,14.6361,0,0,132.075,17466,14,3853
-15.1028,-17.175,14.3417,0,0,-47.925,17467,16,3853
-19.0139,-4.7667,14.6333,0,0,180,17468,14,3853
-19.9917,-5.3444,14.1306,0,0,0,17469,16,3853
-2.4333,-21.7056,14.5917,0,0,90,17470,14,3853
-2.8417,-22.1417,14.3417,0,0,-90,17471,16,3853
9,-16.5833,14.7222,0,0,47.925,17472,14,3853
9.7639,-17.2222,14.5472,0,0,-132.075,17473,16,3853
14.2556,-5.1389,14.6083,0,0,0,17474,14,3853
6.4917,0.1667,27.6528,-11.4337,-3.7805,-36.4913,17475,14,3853
6.4694,-0.1167,26.425,0,0,146.6015,17476,16,3853
6.675,-10.3111,27.8222,-10.9887,2.1832,22.4098,17477,14,3853
6.2778,-9.9444,26.6278,0,0,-146.6015,17478,16,3853
-2.2472,-15.6667,27.6528,0,16.2602,90,17479,14,3853
-2.0944,-15.1278,26.5639,0,0,-90,17480,16,3853
-11.2972,-10.5278,27.8611,11.4337,3.7805,143.5087,17481,14,3853
-11.325,-9.95,26.5639,0,0,-33.3985,17482,16,3853
-11.5889,-0.1917,28.0417,21.8014,-4.248,-158.1986,17483,14,3853
-11.2667,0.0194,26.7556,0,0,33.3985,17484,16,3853
-2.6139,5.625,27.8444,0,-16.2602,-90,17485,14,3853
-2.5361,5.1111,26.5639,0,0,90,17486,16,3853
11.6222,6.9333,14.6028,0,0,-47.925,17487,16,3853
3.5167,15.2861,15.0944,0,0,121.8908,17488,16,3853
-9.1556,15.1639,15.0917,0,0,-33.3985,17489,16,3853
-16.3167,6.6667,14.5444,0,0,33.3985,17490,16,3853
9.1306,-16.7056,6.4694,0,0,47.925,17491,12,1000
15.1306,-22.6778,0,0,0,47.925,17492,11,1000
-2.3389,-21.6111,6.4694,0,0,90,17493,12,1000
-5.3056,-5.0333,-0.5361,0,0,132.075,17494,15,1000
-14.025,-16.8917,6.4694,0,0,132.075,17495,12,1000
-19.9583,-22.8806,0,0,0,132.075,17496,11,1000
-5.3056,-4.3417,-0.5361,0,0,180,17497,15,1000
-18.9222,-5.3278,6.4694,0,0,180,17498,12,1000
-27.3528,-5.1722,0,0,0,180,17499,11,1000
-8.0028,16.3361,6.4694,0,0,-132.075,17500,12,1000
-13.8361,22.5611,0,0,0,-132.075,17501,11,1000
-3.9083,4.0278,-0.5361,0,0,-58.1092,17502,15,1000
3.8583,16.6389,6.4694,0,0,-47.925,17503,12,1000
9.0694,23.3917,0,0,0,-47.925,17504,11,1000
1.9889,-5.6306,-0.9028,0,0,0,17505,15,1000
-22.9583,9.5694,0,0,0,-157.3801,17507,11,1000
17.6306,11.6278,0,0,0,-33.3985,17508,11,1000
9.2,-17.2444,7.3806,0,0,47.925,17509,12,999
14.8861,-22.7528,0,0,0,47.925,17510,11,999
-2.3417,-21.8694,7.4917,0,0,90,17511,12,999
-5.3056,-5.0333,-0.5361,0,0,132.075,17512,15,999
-14.3917,-16.9306,7.4917,0,0,132.075,17513,12,999
-19.9806,-22.8611,0,0,0,132.075,17514,11,999
-19.3806,-5.0806,7.4917,0,0,180,17515,12,999
-5.3056,-4.3417,-0.5361,0,0,180,17516,15,999
-27.2778,-5.3667,0,0,0,180,17517,11,999
-8.5889,15.9167,7.7944,0,0,-121.8908,17518,12,999
-13.3806,22.7056,0,0,0,-132.075,17519,11,999
-3.9083,4.0278,-0.5361,0,0,-58.1092,17520,15,999
3.3444,15.8889,7.7361,0,0,-58.1092,17521,12,999
7.1889,22.8639,0,0,0,-58.1092,17522,11,999
1.9889,-5.6306,-0.9028,0,0,0,17524,15,999
-23.3806,9.9556,0,0,0,-157.3801,17526,11,999
17.9472,12.2806,0,0,0,-33.3985,17527,11,999
2.9639,4.5722,12.475,0,0,-90,17895,14,1497
2.9194,4.2195,12.1806,0,0,90,17896,16,1497
-3.4111,4.5722,12.475,0,0,-90,17897,14,1497
-3.4583,4.2195,12.1806,0,0,90,17898,16,1497
-0.2333,4.2195,12.1806,0,0,90,17899,16,1497
-0.2944,2.3139,14.0083,0,0,0,17900,15,1497
2.9194,-3.3361,13.9389,0,0,90,17901,16,1497
2.9194,-3.9028,14.0917,0,0,-90,17902,14,1497
-0.2333,-3.3361,13.9389,0,0,90,17903,16,1497
-0.2944,-2.0194,14.0083,0,0,0,17904,15,1497
-3.4583,-3.9028,14.0917,0,0,-90,17905,14,1497
-3.4583,-3.3361,13.9389,0,0,90,17906,16,1497
7.2694,-3.5861,9.7861,0,0,0,17907,14,1491
7.2722,3.3028,9.7861,0,0,0,17908,14,1491
-0.1361,8.5305,9.7861,0,0,-90,17909,14,1491
-7.2195,3.3028,9.7861,0,0,180,17910,14,1491
-7.2195,-3.3417,9.7861,0,0,180,17911,14,1491
-0.1361,-8.7028,9.7861,0,0,90,17912,14,1491
-2.7555,-2.9278,15.7667,0,0,90,17913,16,1491
2.7694,-2.9278,15.7667,0,0,-90,17914,16,1491
-0.0861,-3.1472,15.7667,0,0,180,17915,15,1491
2.7694,2.7667,15.7667,0,0,-90,17916,16,1491
-2.7555,2.7667,15.7667,0,0,90,17917,16,1491
-0.0861,2.9194,15.7667,0,0,0,17918,15,1491
