ID,X,Y,Z,QuestPOIBlobID
265552,1840,1425,0,83120
265553,1838,1418,0,83120
265554,1838,1414,0,83120
265555,1838,1408,0,83120
265556,1840,1405,0,83120
265557,1714,1242,0,83121
265558,1722,1242,0,83121
265559,1726,1243,0,83121
265560,1729,1248,0,83121
265561,1727,1256,0,83121
265562,1725,1259,0,83121
265563,1721,1261,0,83121
265564,1716,1261,0,83121
265565,1712,1259,0,83121
265566,1709,1256,0,83121
265567,1708,1249,0,83121
265568,1710,1244,0,83121
265569,1714,1409,0,83122
265570,1718,1409,0,83122
265571,1724,1409,0,83122
265572,1727,1413,0,83122
265573,1729,1417,0,83122
265574,1727,1422,0,83122
265575,1725,1426,0,83122
265576,1720,1428,0,83122
265577,1716,1428,0,83122
265578,1712,1424,0,83122
265579,1710,1420,0,83122
265580,1710,1412,0,83122
265960,-3865,-4601,0,82495
265961,-3858,-4595,0,82495
265962,-3858,-4586,0,82495
265963,-3858,-4580,0,82495
265964,-3865,-4576,0,82495
265965,-3873,-4575,0,82495
265966,-3878,-4578,0,82495
265967,-3883,-4585,0,82495
265968,-3883,-4590,0,82495
265969,-3883,-4595,0,82495
265970,-3880,-4599,0,82495
265971,-3876,-4590,0,83200
265984,-3734,-4566,0,83202
265985,-3729,-4565,0,83202
265986,-3724,-4560,0,83202
265987,-3721,-4555,0,83202
265988,-3721,-4545,0,83202
265989,-3723,-4538,0,83202
265990,-3728,-4535,0,83202
265991,-3739,-4535,0,83202
265992,-3743,-4543,0,83202
265993,-3746,-4550,0,83202
265994,-3746,-4555,0,83202
265995,-3741,-4563,0,83202
267493,3844,527,0,83535
267494,3844,527,0,83536
267495,3844,527,0,83537
267496,3844,528,0,83538
267497,3845,527,0,83539
267503,796,2482,0,83545
267505,597,2355,0,83547
267506,745,2353,0,83548
270229,701,2468,0,84293
272130,-3999,-4745,0,85627
272131,-3981,-4728,0,85627
272132,-3979,-4726,0,85627
272133,-3977,-4722,0,85627
272134,-3992,-4705,0,85627
272135,-3997,-4703,0,85627
272136,-4019,-4725,0,85627
272137,-4012,-4732,0,85627
272138,-4007,-4737,0,85627
272139,-3803,-4788,0,85628
272146,-3805,-4765,0,85635
272147,-3795,-4713,0,85635
272148,-3789,-4664,0,85635
272149,-3795,-4629,0,85635
272150,-3888,-4527,0,85635
272151,-3914,-4505,0,85635
272152,-3941,-4486,0,85635
272153,-4038,-4512,0,85635
272154,-4080,-4545,0,85635
272155,-4078,-4548,0,85635
272156,-4032,-4593,0,85635
272157,-3822,-4791,0,85635
272158,-3823,-4534,0,85636
272213,-3783,-4268,0,85646
272217,-3693,-4465,0,85650
273742,-3698,-4466,0,86346
276509,1960,-1894,0,88243
276510,1970,-1889,0,88243
276511,1970,-1875,0,88243
276512,1961,-1862,0,88243
276513,1948,-1846,0,88243
276514,1938,-1840,0,88243
276515,1931,-1842,0,88243
276516,1921,-1853,0,88243
276517,1916,-1859,0,88243
276518,1924,-1874,0,88243
276519,1939,-1888,0,88243
276520,1948,-1892,0,88243
282424,722,1910,0,92020
282425,760,1930,0,92020
282426,775,1954,0,92020
282427,782,1996,0,92020
282428,777,2027,0,92020
282429,755,2066,0,92020
282430,689,2079,0,92020
282431,650,2071,0,92020
282432,619,2027,0,92020
282433,611,1985,0,92020
282434,619,1952,0,92020
282435,661,1915,0,92020
282460,733,1456,0,92022
282461,766,1461,0,92022
282462,810,1472,0,92022
282463,841,1509,0,92022
282464,838,1560,0,92022
282465,814,1584,0,92022
282466,784,1588,0,92022
282467,762,1586,0,92022
282468,722,1571,0,92022
282469,705,1542,0,92022
282470,703,1505,0,92022
282471,705,1465,0,92022
282472,1147,1968,0,92026
282473,1176,1981,0,92026
282474,1220,2035,0,92026
282475,1235,2093,0,92026
282476,1204,2132,0,92026
282477,1169,2128,0,92026
282478,1145,2119,0,92026
282479,1101,2099,0,92026
282480,1073,2057,0,92026
282481,1073,2035,0,92026
282482,1086,1996,0,92026
282483,1101,1974,0,92026
282484,1518,1608,0,92030
282485,1557,1619,0,92030
282486,1584,1643,0,92030
282487,1575,1665,0,92030
282488,1560,1680,0,92030
282489,1535,1698,0,92030
282490,1498,1702,0,92030
282491,1478,1702,0,92030
282492,1450,1689,0,92030
282493,1450,1667,0,92030
282494,1452,1641,0,92030
282495,1478,1610,0,92030
282496,1275,1842,0,92032
282497,1310,1842,0,92032
282498,1334,1880,0,92032
282499,1338,1919,0,92032
282500,1316,1957,0,92032
282501,1288,1968,0,92032
282502,1248,1972,0,92032
282503,1213,1957,0,92032
282504,1196,1935,0,92032
282505,1194,1910,0,92032
282506,1202,1873,0,92032
282507,1226,1851,0,92032
282532,782,1180,0,92038
282533,817,1184,0,92038
282534,832,1206,0,92038
282535,832,1226,0,92038
282536,832,1250,0,92038
282537,825,1272,0,92038
282538,810,1281,0,92038
282539,784,1285,0,92038
282540,757,1279,0,92038
282541,735,1255,0,92038
282542,733,1217,0,92038
282543,753,1187,0,92038
282631,1437,1812,0,92046
282632,1483,1816,0,92046
282633,1522,1840,0,92046
282634,1533,1871,0,92046
282635,1531,1893,0,92046
282636,1500,1928,0,92046
282637,1472,1939,0,92046
282638,1452,1939,0,92046
282639,1424,1928,0,92046
282640,1410,1913,0,92046
282641,1402,1882,0,92046
282642,1402,1832,0,92046
283112,937,1687,0,92150
283113,981,1687,0,92150
283114,1016,1691,0,92150
283115,1036,1728,0,92150
283116,1036,1772,0,92150
283117,1016,1812,0,92150
283118,992,1812,0,92150
283119,944,1807,0,92150
283120,928,1790,0,92150
283121,922,1759,0,92150
283122,922,1731,0,92150
283123,922,1704,0,92150
283128,988,1180,0,92156
283129,1027,1180,0,92156
283130,1055,1198,0,92156
283131,1062,1279,0,92156
283132,1058,1303,0,92156
283133,1016,1318,0,92156
283134,985,1318,0,92156
283135,959,1312,0,92156
283136,950,1283,0,92156
283137,944,1246,0,92156
283138,946,1204,0,92156
283139,963,1182,0,92156
283152,1268,252,0,92162
283153,1301,270,0,92162
283154,1321,287,0,92162
283155,1338,309,0,92162
283156,1345,327,0,92162
283157,1345,355,0,92162
283158,1332,382,0,92162
283159,1297,393,0,92162
283160,1259,388,0,92162
283161,1242,347,0,92162
283162,1240,301,0,92162
283163,1240,272,0,92162
283164,1128,145,0,92166
283165,1172,151,0,92166
283166,1194,173,0,92166
283167,1191,219,0,92166
283168,1172,252,0,92166
283169,1139,265,0,92166
283170,1110,265,0,92166
283171,1082,254,0,92166
283172,1066,219,0,92166
283173,1066,191,0,92166
283174,1082,162,0,92166
283175,1106,147,0,92166
283200,2513,4488,0,92172
283201,2578,4515,0,92172
283202,2600,4569,0,92172
283203,2600,4623,0,92172
283204,2600,4699,0,92172
283205,2530,4742,0,92172
283206,2459,4742,0,92172
283207,2400,4715,0,92172
283208,2378,4677,0,92172
283209,2373,4602,0,92172
283210,2384,4515,0,92172
283211,2438,4493,0,92172
283212,2248,4910,0,92174
283213,2308,4915,0,92174
283214,2340,4948,0,92174
283215,2335,5051,0,92174
283216,2319,5083,0,92174
283217,2270,5126,0,92174
283218,2211,5132,0,92174
283219,2146,5121,0,92174
283220,2124,5088,0,92174
283221,2119,5023,0,92174
283222,2119,4969,0,92174
283223,2156,4926,0,92174
283224,2935,3233,0,92178
283225,2989,3233,0,92178
283226,3022,3244,0,92178
283227,3049,3298,0,92178
283228,3060,3390,0,92178
283229,3016,3450,0,92178
283230,2941,3460,0,92178
283231,2887,3460,0,92178
283232,2827,3406,0,92178
283233,2827,3358,0,92178
283234,2827,3304,0,92178
283235,2870,3260,0,92178
283236,1902,2406,0,92180
283237,1956,2406,0,92180
283238,2027,2465,0,92180
283239,2059,2514,0,92180
283240,2054,2579,0,92180
283241,2010,2606,0,92180
283242,1962,2617,0,92180
283243,1902,2617,0,92180
283244,1859,2600,0,92180
283245,1832,2536,0,92180
283246,1832,2476,0,92180
283247,1854,2427,0,92180
283304,4021,5125,0,92196
283305,4075,5125,0,92196
283306,4138,5156,0,92196
283307,4176,5226,0,92196
283308,4184,5281,0,92196
283309,4145,5359,0,92196
283310,4083,5374,0,92196
283311,4029,5374,0,92196
283312,3959,5328,0,92196
283313,3959,5289,0,92196
283314,3959,5219,0,92196
283315,3959,5149,0,92196
283316,-830,2448,0,92200
283317,-777,2448,0,92200
283318,-719,2486,0,92200
283319,-719,2558,0,92200
283320,-738,2601,0,92200
283321,-767,2621,0,92200
283322,-815,2621,0,92200
283323,-873,2606,0,92200
283324,-921,2573,0,92200
283325,-945,2515,0,92200
283326,-931,2472,0,92200
283327,-887,2453,0,92200
283328,653,2107,0,92202
283329,696,2107,0,92202
283330,758,2131,0,92202
283331,758,2179,0,92202
283332,758,2222,0,92202
283333,744,2251,0,92202
283334,691,2275,0,92202
283335,648,2275,0,92202
283336,614,2270,0,92202
283337,590,2203,0,92202
283338,590,2145,0,92202
283339,614,2121,0,92202
283340,-86,2472,0,92206
283341,-66,2491,0,92206
283342,-62,2544,0,92206
283343,-62,2592,0,92206
283344,-81,2635,0,92206
283345,-110,2645,0,92206
283346,-158,2645,0,92206
283347,-210,2640,0,92206
283348,-244,2606,0,92206
283349,-249,2534,0,92206
283350,-220,2486,0,92206
283351,-182,2477,0,92206
283352,-1304,274,0,92210
283353,-1258,286,0,92210
283354,-1228,320,0,92210
283355,-1216,370,0,92210
283356,-1224,463,0,92210
283357,-1241,492,0,92210
283358,-1287,496,0,92210
283359,-1342,488,0,92210
283360,-1375,438,0,92210
283361,-1380,400,0,92210
283362,-1380,328,0,92210
283363,-1359,290,0,92210
283364,-1144,211,0,92212
283365,-1077,219,0,92212
283366,-1047,253,0,92212
283367,-1043,324,0,92212
283368,-1043,370,0,92212
283369,-1047,408,0,92212
283370,-1089,442,0,92212
283371,-1148,425,0,92212
283372,-1182,400,0,92212
283373,-1195,362,0,92212
283374,-1195,303,0,92212
283375,-1186,244,0,92212
286294,2230,-1919,0,93374
286295,2168,-1872,0,93375
286296,2187,-1943,0,93376
286297,1938,-1869,0,93377
286298,1677,236,0,93378
286299,1755,397,0,93379
286300,1918,336,0,93380
286301,1796,372,0,93381
286302,1804,304,0,93382
286303,1710,305,0,93383
286304,1796,341,0,93384
286319,-3779,-4281,0,93388
286320,1957,-1984,0,93389
286321,1983,-1917,0,93390
286322,2050,-1988,0,93391
286323,1941,-1949,0,93392
286324,2019,-1878,0,93393
286325,2025,-1912,0,93394
286412,-2997,950,0,93415
286413,-2705,948,0,93416
286414,-2891,496,0,93417
286415,-2820,507,0,93418
289699,2253,-1139,0,95231
289700,2181,-1026,0,95232
289701,2198,-1056,0,95233
289744,-3933,-4620,0,95247
289745,-4062,-4541,0,95248
366135,-1255,4578,0,140261
373489,-1650,632,0,145669
373490,-1491,646,0,145669
373491,-1436,683,0,145669
373492,-1413,777,0,145669
373493,-1442,875,0,145669
373494,-1530,932,0,145669
373495,-1629,953,0,145669
373496,-1711,924,0,145669
373497,-1803,855,0,145669
373498,-1827,793,0,145669
373499,-1809,726,0,145669
373500,-1738,665,0,145669
377662,-3917,-4765,0,148497
377663,-3912,-4679,0,148498
377664,-4087,-4521,0,148499
379270,-1226,613,0,149469
379271,-1157,627,0,149469
379272,-1114,653,0,149469
379273,-1100,706,0,149469
379274,-1100,749,0,149469
379275,-1124,822,0,149469
379276,-1189,957,0,149469
379277,-1246,994,0,149469
379278,-1348,976,0,149469
379279,-1392,911,0,149469
379280,-1332,680,0,149469
379281,-1287,619,0,149469
380142,-1380,925,0,149810
380143,-1294,971,0,149810
380144,-1263,1028,0,149810
380145,-1287,1086,0,149810
380146,-1344,1117,0,149810
380147,-1483,1140,0,149810
380148,-1539,1145,0,149810
380149,-1583,1130,0,149810
380150,-1609,1086,0,149810
380151,-1619,1002,0,149810
380152,-1585,946,0,149810
380153,-1451,920,0,149810
380226,702,593,0,149828
380228,687,62,0,149830
380229,494,164,0,149831
380230,496,168,0,149832
380231,779,62,0,149833
380234,677,305,0,149836
380235,-1523,1095,0,149837
380236,-1438,1128,0,149837
380237,-1403,1159,0,149837
380238,-1344,1233,0,149837
380239,-1323,1326,0,149837
380240,-1385,1420,0,149837
380241,-1462,1430,0,149837
380242,-1514,1418,0,149837
380243,-1564,1376,0,149837
380244,-1563,1296,0,149837
380245,-1566,1212,0,149837
380246,-1556,1128,0,149837
381870,-1644,1190,0,150840
381871,-1564,1204,0,150840
381872,-1519,1300,0,150840
381873,-1507,1386,0,150840
381874,-1536,1471,0,150840
381875,-1627,1531,0,150840
381876,-1821,1492,0,150840
381877,-1889,1443,0,150840
381878,-1917,1343,0,150840
381879,-1866,1243,0,150840
381880,-1778,1206,0,150840
381881,-1721,1194,0,150840
381991,-1703,1051,0,150914
382459,-1248,4572,0,151012
384174,-1067,-1112,0,151975
384175,-1033,-1147,0,151976
384176,-1013,-1090,0,151977
384178,-971,-1046,0,151979
384179,-967,-1166,0,151980
384180,-1112,-1175,0,151981
384181,-1051,-1185,0,151982
384183,-1118,-1120,0,151984
384188,-966,-1042,0,151989
384190,-1173,-1230,0,151991
384191,-962,-1098,0,151992
384498,-1777,2437,0,152134
384499,-1813,2055,0,152135
384500,-1890,2339,0,152136
384501,-1945,2412,0,152137
384502,-1916,2441,0,152138
384503,-1944,2372,0,152139
384504,-1952,2412,0,152140
384505,-1897,2430,0,152141
384506,-1835,2343,0,152142
384507,-1875,2299,0,152143
384511,-1952,2412,0,152147
384524,-978,-1066,0,152149
384525,-985,-1061,0,152150
384526,-981,-1062,0,152151
386434,790,-193,0,153296
386435,1151,-127,0,153297
386437,1187,-114,0,153299
386439,1540,-34,0,153301
386440,1590,8,0,153302
386441,1552,24,0,153303
386442,1627,-17,0,153304
386443,1585,6,0,153305
386444,1190,-119,0,153306
386603,-688,4393,0,153378
386606,-1434,3936,0,153381
386607,-1835,4575,0,153382
386608,-1812,4495,0,153383
386609,-1723,4551,0,153384
386610,-1661,4775,0,153385
386611,-1656,4842,0,153386
386612,-1569,4886,0,153387
386613,-1224,4753,0,153388
386614,-1176,4762,0,153388
386615,-1139,4795,0,153388
386616,-1151,4865,0,153388
386617,-1188,4929,0,153388
386618,-1221,4953,0,153388
386619,-1276,4962,0,153388
386620,-1345,4962,0,153388
386621,-1391,4956,0,153388
386622,-1406,4877,0,153388
386623,-1327,4808,0,153388
386624,-1288,4783,0,153388
386626,-1237,4266,0,153392
386630,-1237,4581,0,153396
386632,-1260,4759,0,153398
386633,-1182,4759,0,153398
386634,-1130,4771,0,153398
386635,-1127,4820,0,153398
386636,-1145,4892,0,153398
386637,-1170,4935,0,153398
386638,-1224,4971,0,153398
386639,-1279,4971,0,153398
386640,-1351,4965,0,153398
386641,-1391,4907,0,153398
386642,-1385,4853,0,153398
386643,-1297,4774,0,153398
386644,-1835,4575,0,153399
386645,-1812,4495,0,153400
386646,-1723,4551,0,153401
386647,-1661,4775,0,153402
386648,-1656,4842,0,153403
386649,-1569,4886,0,153404
386650,-1248,4257,0,153405
386651,-1237,4563,0,153406
386763,-1914,2387,0,153442
386764,-1909,2380,0,153443
386765,-1912,2383,0,153444
386817,1198,-128,0,153474
392975,-1159,-1225,0,151991
392976,-1152,-1215,0,151991
392977,-1152,-1201,0,151991
392978,-1159,-1194,0,151991
392979,-1166,-1188,0,151991
392980,-1173,-1188,0,151991
392981,-1184,-1190,0,151991
392982,-1189,-1195,0,151991
392983,-1191,-1206,0,151991
392984,-1191,-1222,0,151991
392985,-1186,-1227,0,151991
392986,-1104,-1120,0,151984
392987,-1091,-1112,0,151984
392988,-1084,-1105,0,151984
392989,-1079,-1091,0,151984
392990,-1084,-1082,0,151984
392991,-1090,-1075,0,151984
392992,-1102,-1073,0,151984
392993,-1119,-1073,0,151984
392994,-1130,-1086,0,151984
392995,-1132,-1099,0,151984
392996,-1132,-1108,0,151984
393009,-950,-1098,0,151992
393010,-941,-1087,0,151992
393011,-938,-1073,0,151992
393012,-938,-1063,0,151992
393013,-945,-1051,0,151992
393014,-954,-1045,0,151992
393015,-973,-1045,0,151992
393016,-981,-1056,0,151992
393017,-983,-1066,0,151992
393018,-983,-1082,0,151992
393019,-973,-1096,0,151992
393020,-955,-1157,0,151980
393021,-948,-1147,0,151980
393022,-948,-1140,0,151980
393023,-952,-1124,0,151980
393024,-966,-1112,0,151980
393025,-978,-1112,0,151980
393026,-988,-1113,0,151980
393027,-995,-1122,0,151980
393028,-995,-1134,0,151980
393029,-995,-1148,0,151980
393030,-985,-1162,0,151980
393031,-1090,-1161,0,151981
393032,-1088,-1159,0,151981
393033,-1088,-1157,0,151981
393034,-1088,-1155,0,151981
393035,-1090,-1152,0,151981
393036,-1105,-1131,0,151981
393037,-1111,-1133,0,151981
393038,-1114,-1134,0,151981
393039,-1123,-1141,0,151981
393040,-1128,-1145,0,151981
393041,-1130,-1147,0,151981
393042,-1039,-1185,0,151982
393043,-1034,-1182,0,151982
393044,-1025,-1175,0,151982
393045,-1020,-1162,0,151982
393046,-1025,-1148,0,151982
393047,-1037,-1143,0,151982
393048,-1053,-1143,0,151982
393049,-1060,-1152,0,151982
393050,-1060,-1164,0,151982
393051,-1060,-1171,0,151982
393052,-1058,-1180,0,151982
393053,-1752,2437,0,152134
393054,-1726,2444,0,152134
393055,-1723,2466,0,152134
393056,-1723,2495,0,152134
393057,-1730,2506,0,152134
393058,-1748,2521,0,152134
393059,-1781,2521,0,152134
393060,-1792,2510,0,152134
393061,-1803,2488,0,152134
393062,-1803,2459,0,152134
393063,-1792,2444,0,152134
393064,-1795,2055,0,152135
393065,-1781,2070,0,152135
393066,-1781,2084,0,152135
393067,-1784,2092,0,152135
393068,-1799,2106,0,152135
393069,-1828,2121,0,152135
393070,-1846,2124,0,152135
393071,-1868,2124,0,152135
393072,-1883,2121,0,152135
393073,-1883,2099,0,152135
393074,-1883,2081,0,152135
393075,-1930,2375,0,152139
393076,-1923,2393,0,152139
393077,-1919,2408,0,152139
393078,-1919,2426,0,152139
393079,-1933,2444,0,152139
393080,-1944,2444,0,152139
393081,-1963,2441,0,152139
393082,-1973,2433,0,152139
393083,-1977,2419,0,152139
393084,-1977,2397,0,152139
393085,-1963,2379,0,152139
393086,-1886,2430,0,152141
393087,-1875,2437,0,152141
393088,-1868,2459,0,152141
393089,-1868,2470,0,152141
393090,-1883,2484,0,152141
393091,-1897,2488,0,152141
393092,-1908,2488,0,152141
393093,-1919,2484,0,152141
393094,-1923,2470,0,152141
393095,-1923,2448,0,152141
393096,-1912,2437,0,152141
393097,-1824,2343,0,152142
393098,-1817,2357,0,152142
393099,-1817,2375,0,152142
393100,-1817,2393,0,152142
393101,-1832,2412,0,152142
393102,-1846,2412,0,152142
393103,-1857,2404,0,152142
393104,-1861,2390,0,152142
393105,-1861,2379,0,152142
393106,-1857,2364,0,152142
393107,-1850,2353,0,152142
393108,-1861,2299,0,152143
393109,-1853,2306,0,152143
393110,-1843,2317,0,152143
393111,-1839,2328,0,152143
393112,-1853,2343,0,152143
393113,-1861,2350,0,152143
393114,-1872,2346,0,152143
393115,-1879,2339,0,152143
393116,-1883,2332,0,152143
393117,-1886,2324,0,152143
393118,-1886,2310,0,152143
398874,6744,5648,0,160684
404795,6743,5655,0,163944
425112,6536,5358,0,175750
425115,6543,5357,0,175753
425500,6603,5327,0,175981
425521,6887,5394,0,175986
425522,6878,5394,0,175987
426415,6517,5494,0,176369
426416,6328,5244,0,176370
426417,6710,6476,0,176371
426419,6749,5904,0,176373
426420,6952,6041,0,176374
426421,7089,6058,0,176375
426422,7184,6300,0,176376
426424,6261,5174,0,176378
426425,6261,5171,0,176379
426426,6131,4991,0,176380
428344,3050,5531,0,177487
428345,3090,5531,0,177487
428346,3143,5544,0,177487
428347,3182,5571,0,177487
428348,3189,5617,0,177487
428349,3162,5677,0,177487
428350,3123,5696,0,177487
428351,3050,5723,0,177487
428352,2997,5716,0,177487
428353,2990,5670,0,177487
428354,2990,5630,0,177487
428355,3010,5564,0,177487
428380,2574,5901,0,177489
428381,2666,5921,0,177489
428382,2713,5981,0,177489
428383,2713,6014,0,177489
428384,2706,6060,0,177489
428385,2686,6087,0,177489
428386,2640,6100,0,177489
428387,2561,6100,0,177489
428388,2508,6054,0,177489
428389,2501,6001,0,177489
428390,2501,5935,0,177489
428391,2534,5908,0,177489
428416,2389,5875,0,177491
428417,2435,5875,0,177491
428418,2468,5915,0,177491
428419,2494,5981,0,177491
428420,2494,6007,0,177491
428421,2481,6054,0,177491
428422,2428,6073,0,177491
428423,2362,6060,0,177491
428424,2329,6027,0,177491
428425,2303,5981,0,177491
428426,2303,5928,0,177491
428427,2322,5888,0,177491
428452,2448,5551,0,177493
428453,2501,5571,0,177493
428454,2514,5597,0,177493
428455,2508,5650,0,177493
428456,2488,5683,0,177493
428457,2461,5703,0,177493
428458,2408,5703,0,177493
428459,2375,5690,0,177493
428460,2336,5644,0,177493
428461,2336,5604,0,177493
428462,2336,5577,0,177493
428463,2389,5551,0,177493
428488,2673,5577,0,177495
428489,2739,5577,0,177495
428490,2779,5577,0,177495
428491,2799,5604,0,177495
428492,2812,5650,0,177495
428493,2812,5690,0,177495
428494,2779,5716,0,177495
428495,2726,5716,0,177495
428496,2693,5716,0,177495
428497,2653,5716,0,177495
428498,2633,5657,0,177495
428499,2633,5610,0,177495
428500,3050,5974,0,177501
428501,3090,5987,0,177501
428502,3123,6034,0,177501
428503,3109,6140,0,177501
428504,3083,6153,0,177501
428505,3043,6153,0,177501
428506,2997,6133,0,177501
428507,2964,6113,0,177501
428508,2938,6080,0,177501
428509,2938,6040,0,177501
428510,2951,6001,0,177501
428511,2984,5974,0,177501
428512,1436,4248,0,177503
428513,1489,4281,0,177503
428514,1529,4321,0,177503
428515,1562,4361,0,177503
428516,1536,4427,0,177503
428517,1463,4440,0,177503
428518,1416,4440,0,177503
428519,1364,4440,0,177503
428520,1304,4407,0,177503
428521,1304,4334,0,177503
428522,1304,4294,0,177503
428523,1357,4248,0,177503
428536,1423,4506,0,177507
428537,1469,4506,0,177507
428538,1489,4513,0,177507
428539,1562,4552,0,177507
428540,1555,4605,0,177507
428541,1536,4638,0,177507
428542,1502,4658,0,177507
428543,1469,4671,0,177507
428544,1416,4658,0,177507
428545,1397,4625,0,177507
428546,1397,4592,0,177507
428547,1397,4559,0,177507
428548,1284,4612,0,177505
428549,1337,4612,0,177505
428550,1370,4612,0,177505
428551,1423,4691,0,177505
428552,1423,4731,0,177505
428553,1416,4771,0,177505
428554,1357,4771,0,177505
428555,1311,4771,0,177505
428556,1284,4751,0,177505
428557,1271,4704,0,177505
428558,1271,4671,0,177505
428559,1271,4645,0,177505
428560,60,3483,0,177509
428561,116,3489,0,177509
428562,171,3526,0,177509
428563,183,3582,0,177509
428564,177,3625,0,177509
428565,140,3649,0,177509
428566,109,3649,0,177509
428567,72,3643,0,177509
428568,17,3619,0,177509
428569,5,3582,0,177509
428570,5,3526,0,177509
428571,17,3489,0,177509
428572,-463,3280,0,177511
428573,-444,3280,0,177511
428574,-383,3292,0,177511
428575,-376,3298,0,177511
428576,-383,3384,0,177511
428577,-420,3415,0,177511
428578,-438,3421,0,177511
428579,-475,3421,0,177511
428580,-506,3409,0,177511
428581,-524,3378,0,177511
428582,-524,3335,0,177511
428583,-500,3292,0,177511
428584,-1178,4777,0,177513
428585,-1159,4783,0,177513
428586,-1091,4839,0,177513
428587,-1085,4857,0,177513
428588,-1085,4888,0,177513
428589,-1104,4913,0,177513
428590,-1147,4937,0,177513
428591,-1178,4937,0,177513
428592,-1202,4931,0,177513
428593,-1221,4900,0,177513
428594,-1221,4851,0,177513
428595,-1215,4820,0,177513
428596,-111,4617,0,177515
428597,-68,4617,0,177515
428598,-25,4648,0,177515
428599,-19,4697,0,177515
428600,-37,4746,0,177515
428601,-68,4765,0,177515
428602,-111,4765,0,177515
428603,-136,4765,0,177515
428604,-167,4746,0,177515
428605,-185,4709,0,177515
428606,-185,4666,0,177515
428607,-167,4635,0,177515
428608,-1868,4463,0,177517
428609,-1831,4463,0,177517
428610,-1794,4463,0,177517
428611,-1757,4494,0,177517
428612,-1739,4561,0,177517
428613,-1745,4623,0,177517
428614,-1782,4635,0,177517
428615,-1825,4642,0,177517
428616,-1868,4642,0,177517
428617,-1899,4605,0,177517
428618,-1911,4549,0,177517
428619,-1911,4500,0,177517
428620,-1135,3945,0,177519
428621,-1091,3945,0,177519
428622,-1054,3970,0,177519
428623,-1024,4007,0,177519
428624,-1011,4056,0,177519
428625,-1011,4093,0,177519
428626,-1067,4136,0,177519
428627,-1116,4136,0,177519
428628,-1147,4136,0,177519
428629,-1190,4093,0,177519
428630,-1202,4056,0,177519
428631,-1190,3995,0,177519
428656,-814,2972,0,177523
428657,-771,2972,0,177523
428658,-734,2978,0,177523
428659,-685,3015,0,177523
428660,-685,3058,0,177523
428661,-697,3095,0,177523
428662,-728,3126,0,177523
428663,-783,3132,0,177523
428664,-845,3107,0,177523
428665,-857,3058,0,177523
428666,-857,3015,0,177523
428667,-851,2984,0,177523
428668,-494,2639,0,177525
428669,-426,2676,0,177525
428670,-395,2707,0,177525
428671,-395,2744,0,177525
428672,-395,2799,0,177525
428673,-413,2830,0,177525
428674,-457,2836,0,177525
428675,-518,2818,0,177525
428676,-555,2774,0,177525
428677,-568,2713,0,177525
428678,-568,2676,0,177525
428679,-531,2645,0,177525
428680,880,3588,0,177485
428681,911,3588,0,177485
428682,954,3588,0,177485
428683,979,3612,0,177485
428684,997,3662,0,177485
428685,991,3717,0,177485
428686,972,3742,0,177485
428687,942,3767,0,177485
428688,880,3767,0,177485
428689,837,3717,0,177485
428690,831,3674,0,177485
428691,849,3612,0,177485
428716,744,2663,0,177529
428717,787,2663,0,177529
428718,837,2682,0,177529
428719,855,2750,0,177529
428720,849,2799,0,177529
428721,806,2848,0,177529
428722,763,2861,0,177529
428723,701,2855,0,177529
428724,683,2818,0,177529
428725,670,2774,0,177529
428726,670,2737,0,177529
428727,670,2682,0,177529
428728,2448,3527,0,177497
428729,2494,3527,0,177497
428730,2534,3574,0,177497
428731,2547,3640,0,177497
428732,2547,3726,0,177497
428733,2461,3772,0,177497
428734,2408,3772,0,177497
428735,2336,3759,0,177497
428736,2303,3732,0,177497
428737,2283,3679,0,177497
428738,2296,3593,0,177497
428739,2356,3540,0,177497
428740,7222,5310,0,177530
428838,7445,5588,0,177620
428839,7311,5632,0,177621
428946,7055,5340,0,177706
428947,6940,5217,0,177707
428949,7031,5301,0,177709
428950,7030,5257,0,177710
428951,7011,5257,0,177711
428952,7045,5228,0,177712
428953,7090,5186,0,177713
428954,7102,5171,0,177714
429186,6966,5242,0,177804
429219,6888,5225,0,177820
429220,6888,5225,0,177821
429221,6977,5214,0,177822
429222,6839,4878,0,177823
429223,6899,4824,0,177824
429224,6902,4825,0,177824
429225,6914,4837,0,177824
429226,6911,4846,0,177824
429227,6894,4863,0,177824
429228,6883,4868,0,177824
429229,6873,4855,0,177824
429230,6869,4833,0,177824
429231,6834,4861,0,177825
429232,6847,4849,0,177826
429233,6869,4895,0,177827
429234,6881,4882,0,177828
429271,6962,4925,0,177859
429272,6987,4950,0,177859
429273,7041,5033,0,177859
429274,6969,5107,0,177859
429275,6932,5121,0,177859
429276,6891,5012,0,177859
429277,6913,4975,0,177859
429278,6937,4950,0,177859
430857,6650,5038,0,178774
450429,7443,5675,0,191821
450635,6970,5241,0,191834
452187,6542,5359,0,192787
452219,6749,5661,0,192817
454323,6603,5327,0,194028
456588,7412,5099,0,195673
459565,7314,5637,0,197451
464528,-5282,-306,0,200472
468559,-5275,-306,0,200472
468560,-5269,-302,0,200472
468561,-5266,-296,0,200472
468562,-5268,-289,0,200472
468563,-5273,-281,0,200472
468564,-5275,-280,0,200472
468565,-5284,-281,0,200472
468566,-5290,-288,0,200472
468567,-5290,-296,0,200472
468568,-5290,-301,0,200472
