CastOffset[0],CastOffset[1],CastOffset[2],ImpactOffset[0],ImpactOffset[1],ImpactOffset[2],ID,SpellVisualEffectNameID,SoundEntriesID,Attachment,DestinationAttachment,CastPositionerID,ImpactPositionerID,FollowGroundHeight,FollowGroundDropSpeed,FollowGroundApproach,Flags,SpellMissileMotionID,AnimKitID,ClutterLevel,DecayTimeAfterImpact,Field_12_1_5_69594_017,Field_12_1_5_69594_018,Field_12_1_5_69594_019,Field_12_1_5_69594_020,Field_12_1_5_69594_021,SpellVisualMissileSetID
0,0,0,0,0,0,29717,57195,364082,-1,34,0,0,0,300,750,262148,5159,0,0,0,0,0,0,0,0,24781
0,0,0,0,0,0,29726,57242,3014,-1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24790
0,0,0,0,0,0,29751,39551,0,-1,34,0,0,0,300,750,262148,0,0,0,0,0,0,0,0,0,24811
0,0,0,0,0,0,29760,57372,0,-1,19,0,0,0,300,750,4,5161,0,0,0,0,0,0,0,0,24819
0,0,0,0,0,0,29761,57373,0,-1,19,0,0,0,300,750,4,5161,0,0,0,0,0,0,0,0,24819
0,0,0,0,0,0,29767,57403,0,34,34,0,0,0,300,750,262148,4708,0,0,0,0,0,0,0,0,24824
0,0,0,0,0,0,29768,57408,0,-1,34,0,0,0,300,750,278532,0,0,0,0,0,0,0,0,0,24825
0,0,0,0,0,0,29770,57413,165048,38,34,0,0,0,300,750,786452,5163,0,0,0,0,0,0,0,0,24826
0,0,0,0,0,0,29773,57411,0,-1,34,0,0,0,300,750,786452,5164,0,0,0,0,0,0,0,0,24826
0,0,0,0,0,0,29799,57507,0,19,19,0,0,0,300,750,393217,4709,0,0,0,0,0,0,0,0,24850
0,0,0,0,0,0,29837,51047,0,-1,34,0,0,0,300,750,262148,13,0,0,0,0,0,0,0,0,24883
0,0,0,0,0,0,29838,57615,0,34,34,0,0,0,300,750,262148,4595,0,0,0,0,0,0,0,0,24884
0,0,0,0,0,0,29870,259,3013,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24910
0,0,0,0,0,0,29937,224,0,-1,34,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,24967
0,0,0,0,0,0,29942,57772,0,20,19,0,0,0,0,0,0,5170,0,0,0,0,0,0,0,0,24972
0,0,0,0,0,0,29955,55421,3318,22,34,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24983
0,0,0,0,0,0,30008,52195,372392,22,34,0,0,0,300,750,262148,5177,0,0,0,0,0,0,0,0,25026
0,0,0,0,0,0,30051,57921,0,22,34,0,0,0,300,750,262148,341,0,0,0,0,0,0,0,0,25060
0,0,0,0,0,0,30052,57922,0,22,34,0,0,0,300,750,262148,341,0,0,0,0,0,0,0,0,25061
0,0,0,0,0,0,30090,57976,0,-1,34,0,0,0,300,750,262149,0,0,0,0,0,0,0,0,0,24701
0,0,0,0,0,0,30094,57981,0,-1,34,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,25093
0,0,0,0,0,0,30100,57991,0,-1,34,0,0,0,300,750,262149,0,0,0,0,0,0,0,0,0,25098
0,0,0,0,0,0,30109,58005,0,22,19,0,0,0,300,750,262148,38,0,0,0,0,0,0,0,0,25105
0,0,0,0,0,0,30147,58039,3011,-1,19,0,0,0,300,750,0,0,0,0,0,0,0,0,0,0,25131
