ID,DifficultyID,ConeDegrees,MaxTargets,MaxTargetLevel,TargetCreatureType,Targets,Width,SpellID
330563,0,0,0,0,0,64,0,458461
330564,0,0,0,0,0,64,0,458465
330565,0,0,0,0,0,64,0,458466
330566,0,0,0,0,0,64,0,458470
330567,0,0,0,0,0,64,0,458471
330571,0,0,5,0,0,0,0,458487
330576,0,0,5,0,0,0,0,458497
330580,0,60,0,0,0,0,0,458575
330581,0,0,0,0,0,64,0,458584
330586,0,45,0,0,0,64,0,458610
330589,0,0,1,0,0,0,0,458636
330590,0,40,0,0,0,0,0,458638
330591,0,0,0,0,0,64,0,458640
330593,0,0,1,0,0,0,0,458651
330594,0,0,0,0,0,64,0,458657
330595,0,0,0,0,0,64,0,458659
330597,0,40,0,0,0,0,0,458669
330599,0,0,1,0,0,0,0,458695
330601,0,0,0,0,0,64,0,458725
330603,0,0,0,0,0,64,0,458743
330604,0,0,5,0,0,0,0,458748
330607,0,0,1,0,0,0,0,458762
330608,0,0,1,0,0,0,0,458766
330609,0,60,0,0,0,0,0,458771
330610,0,0,0,0,0,64,0,458782
330611,0,0,1,0,0,0,0,458784
330612,0,0,0,0,0,64,0,458785
330613,0,0,0,0,0,64,0,458220
330614,0,0,0,0,22399,0,0,429412
330615,0,0,0,0,22399,0,0,436588
330616,0,0,0,0,22399,0,0,426748
330617,0,0,0,0,22399,0,0,436964
330618,0,0,0,0,22399,0,0,447596
330619,0,0,0,0,22399,0,0,447595
330621,0,0,1,0,0,0,0,434763
330632,0,0,0,0,0,64,0,451067
330633,0,0,0,0,0,64,0,458840
330635,0,0,0,0,0,64,0,458844
330636,0,0,5,0,0,0,0,458845
330637,0,0,0,0,0,64,0,458849
330642,0,0,0,0,0,64,0,458870
330643,0,0,0,0,0,64,0,458871
330645,0,0,1,0,0,0,0,458873
330646,0,0,0,0,0,64,0,458874
330649,0,0,0,0,64,0,0,458879
330657,0,0,0,0,0,16384,0,458907
330659,0,0,0,0,0,16384,0,458911
330660,0,0,0,0,0,16384,0,458912
330661,0,0,0,0,0,16,0,458929
330662,0,0,0,0,0,16,0,458930
330663,0,0,0,0,0,16,0,458931
330664,0,0,0,0,0,16,0,458932
330665,0,0,0,0,0,16,0,458933
330666,0,0,0,0,0,16,0,458934
330667,0,0,0,0,0,16,0,458935
330668,0,0,0,0,0,16,0,458936
330669,0,0,0,0,0,16,0,458937
330670,0,0,0,0,0,64,0,458939
330671,0,0,0,0,0,64,0,458940
330672,0,0,0,0,0,64,0,458945
330673,0,0,0,0,0,64,0,458946
330674,0,0,0,0,0,64,0,458951
330675,0,0,0,0,0,64,0,458952
330677,0,45,1,0,0,0,0,458960
330678,0,45,1,0,0,0,0,458962
330680,0,0,0,0,0,16384,0,458980
330681,0,0,0,0,0,16384,0,458983
330683,0,0,0,0,0,16384,0,458989
330685,0,0,0,0,0,32,0,459000
330686,0,0,1,0,0,0,0,458903
330690,0,0,0,0,0,64,0,459012
330691,0,40,0,0,0,0,0,459015
330692,0,0,3,0,0,0,0,428239
330696,0,0,0,0,0,64,0,459134
330697,0,0,0,0,0,64,0,459140
330698,0,0,0,0,0,64,0,459146
330700,0,0,0,0,0,64,0,459156
330701,0,0,0,0,0,64,0,459157
330710,0,0,4,0,0,0,0,426736
330712,0,0,0,0,0,16,0,459174
330713,0,0,0,0,0,16,0,459175
330714,0,0,0,0,0,16,0,459176
330715,0,0,0,0,0,16,0,459177
330717,0,0,0,0,0,64,0,459179
330718,0,0,0,0,0,16,0,459187
330719,0,0,0,0,0,64,0,459191
330731,0,0,2,0,0,0,0,459246
330732,0,0,0,0,0,16384,0,459247
330733,0,0,3,0,0,0,0,459248
330734,0,0,0,0,0,64,0,459250
330735,0,0,5,0,0,64,0,459251
330737,0,0,0,0,0,16,0,459255
330741,0,0,1,0,0,0,0,459268
330742,0,0,0,0,0,16,0,459272
330743,0,0,0,0,0,64,0,438232
330745,0,0,0,0,0,16,0,459278
330747,0,0,0,0,0,64,0,459282
330754,0,0,0,0,0,64,0,459320
330757,0,0,0,0,0,64,0,453939
330760,0,0,0,0,0,64,0,459343
330761,0,0,2,0,0,0,0,459346
330762,0,0,0,0,0,64,0,459347
330763,0,0,0,0,0,64,0,459348
330764,0,0,0,0,0,64,0,459349
330765,0,0,0,0,0,64,0,459350
330766,0,0,0,0,0,16384,0,459366
330771,0,0,0,69,0,0,0,459451
330775,0,0,1,0,0,0,0,459462
330777,0,30,0,0,0,0,0,459478
330780,0,0,0,0,0,64,0,459493
330783,0,0,0,0,0,64,0,459504
330785,0,0,0,0,0,64,0,459510
330787,0,0,0,0,0,64,0,459514
330788,0,0,0,0,0,64,0,457113
330789,0,60,0,0,0,0,0,459526
330795,0,0,0,0,0,16384,0,459563
330796,0,0,0,0,0,64,0,456280
330797,0,0,2,0,0,0,0,459570
330799,0,0,0,0,0,16384,0,459582
330828,0,0,2,0,0,0,0,459630
330829,0,0,0,0,0,32,0,459651
330832,0,0,2,0,0,32,0,459666
330834,0,0,0,0,0,64,0,459694
330846,0,0,0,0,0,16384,0,459727
330852,0,0,0,0,0,64,0,459763
330854,0,0,1,0,0,0,0,459772
330855,0,0,1,0,0,0,0,459776
330868,0,0,0,0,0,64,0,459852
330869,0,0,0,0,0,64,0,459853
330870,0,0,0,0,0,64,0,459919
330871,0,0,2,0,0,0,0,459923
330872,0,90,0,0,0,0,0,459925
330873,0,0,1,0,0,32,0,459825
330874,0,0,1,0,0,0,0,459933
330875,0,0,1,0,0,0,0,459934
330876,0,0,0,0,0,16384,0,459935
330877,0,0,0,0,0,64,0,459940
330878,0,0,0,0,0,64,0,459942
330879,0,0,0,0,0,64,0,459945
330880,0,0,0,0,0,64,0,459946
330881,0,0,1,0,0,0,0,436772
330882,0,0,1,0,0,0,0,436774
330883,0,0,0,0,0,64,0,459952
330887,0,0,0,0,0,64,0,459956
330888,0,0,2,0,0,0,0,459972
330890,0,0,1,0,0,0,0,459992
330892,0,0,0,0,0,64,0,453464
330893,0,0,0,0,0,64,0,459997
330896,0,0,0,0,0,64,0,460008
330898,0,0,0,0,0,32768,0,460044
330899,0,0,0,0,0,64,0,460047
330900,0,0,0,0,0,64,0,460048
330901,0,0,0,0,0,64,0,460050
330902,0,0,0,0,0,16384,0,460054
330904,0,0,0,0,0,64,0,460069
330905,0,0,0,0,0,64,0,448643
330907,0,0,0,0,0,16384,0,460080
330910,0,0,0,0,0,16384,0,460091
330911,0,0,0,0,0,0,5,460100
330912,0,60,0,0,0,0,0,460102
330914,0,20,0,0,0,0,0,456689
330916,0,0,0,0,0,64,0,441216
330918,0,0,0,0,0,64,0,460133
330920,0,0,0,0,0,64,0,460150
330921,0,0,1,0,0,0,0,460159
330922,0,0,0,0,0,64,0,460161
330925,0,0,0,0,0,64,0,429837
330928,0,0,0,0,0,16384,0,460176
330933,0,0,0,0,0,64,0,460184
330934,0,0,1,0,0,0,0,429824
330935,0,0,0,0,0,64,0,460186
330936,0,0,0,0,0,64,0,460188
330937,0,0,0,0,0,64,0,460189
330939,0,0,0,0,0,64,0,460193
330940,0,0,0,0,0,64,0,460194
330947,0,0,0,0,0,64,0,460202
330949,0,0,0,0,0,64,0,460203
330953,0,0,0,0,0,64,0,460206
330954,0,0,0,0,0,64,0,460224
330958,0,0,0,0,0,64,0,460238
330961,0,0,0,0,0,16384,0,460259
330964,0,0,0,0,0,64,0,460272
330965,0,0,0,0,0,64,0,460278
330966,0,0,0,0,0,64,0,460289
330967,0,0,0,0,0,64,0,460290
330968,0,0,0,0,0,64,0,460303
330969,0,0,0,0,0,64,0,460304
330970,0,30,1,0,0,0,0,460307
330971,0,0,3,0,0,0,0,460308
330972,0,0,0,0,0,64,0,460311
330973,0,0,0,0,0,64,0,460315
330984,0,0,0,0,0,64,0,460349
330986,0,0,0,0,0,64,0,460358
330988,0,0,0,0,0,64,0,460367
330994,0,0,0,0,0,64,0,449457
330995,0,0,0,0,0,32,0,460388
330996,0,0,0,0,8385,0,0,460392
330997,0,0,0,0,8385,0,0,460396
331004,0,0,0,0,0,64,0,460407
331006,0,0,0,0,0,64,0,460409
331007,0,0,0,0,0,64,0,460418
331008,0,0,3,0,0,0,0,460420
331011,0,0,0,0,0,64,0,460426
331015,17,0,5,0,0,0,0,454350
331017,0,0,0,0,0,64,0,115994
331026,17,0,2,0,0,0,0,438801
331029,16,0,6,0,0,0,0,439838
331030,15,0,5,0,0,0,0,439838
331031,14,0,4,0,0,0,0,439838
331032,0,0,0,0,0,64,0,460469
331033,17,0,2,0,0,0,0,438677
331034,16,0,4,0,0,0,0,438677
331035,0,0,0,0,0,64,0,460474
331036,0,0,0,0,0,64,0,460476
331048,0,0,0,0,0,64,0,455802
331051,0,0,0,0,0,64,0,434246
331057,0,0,1,0,0,0,0,460601
331061,0,0,1,0,0,0,0,460181
331062,0,0,0,0,0,64,0,460623
331063,0,0,0,0,0,64,0,460625
331066,0,0,0,0,0,32,0,460638
331068,0,0,3,0,0,0,0,107570
331071,0,0,1,0,0,0,0,460657
331076,0,0,0,0,0,64,0,460668
331101,0,0,0,0,0,64,0,460787
331102,0,0,0,0,0,64,0,460791
331103,0,0,0,0,0,64,0,460794
331104,0,0,0,0,0,64,0,460805
331105,0,0,1,0,0,0,0,460811
331107,0,0,5,0,0,0,0,460820
331108,0,0,1,0,0,0,0,460836
331109,0,0,7,0,0,0,0,460838
331110,0,0,1,0,0,0,0,460839
331111,0,0,0,0,0,64,0,440246
331116,0,0,0,0,0,64,0,460854
331122,0,0,0,0,0,64,0,460872
331131,0,0,0,0,0,64,0,460904
331135,0,0,0,0,0,16,0,460840
331154,0,0,0,0,0,64,0,460853
331156,0,0,1,0,0,0,0,460669
331158,0,0,0,0,0,32,0,460993
331162,0,0,0,0,0,64,0,437077
331163,0,0,0,0,0,64,0,461018
331165,0,0,0,0,0,64,0,461008
331167,0,65,0,0,0,0,0,461039
331168,0,0,0,0,0,16384,0,461042
331175,0,0,0,0,0,64,0,461066
331190,0,0,0,0,0,64,0,461097
331210,0,0,0,0,0,64,0,461116
331213,0,0,0,0,0,64,0,443390
331216,0,0,0,0,0,64,0,442111
331225,0,0,0,0,0,64,0,326021
331230,0,0,0,0,0,64,0,449138
331236,0,0,0,0,0,64,0,461160
331242,0,0,0,0,0,16384,0,461181
331245,0,0,0,0,0,64,0,461204
331247,0,0,0,0,0,64,0,461206
331248,0,0,0,0,0,16384,0,461223
331310,0,0,0,0,0,16384,0,461361
331321,0,0,0,0,0,16384,0,461425
331322,0,0,0,0,0,64,0,461431
331327,0,0,0,0,0,32,0,461448
331328,0,0,1,0,0,64,0,447427
331333,0,0,0,0,0,16384,0,461486
331334,0,0,0,0,8385,0,0,461489
331335,0,0,0,0,0,16384,0,461493
331339,0,0,0,0,0,64,0,461501
331340,0,0,0,0,0,32,0,461508
331345,0,0,4,0,0,32,0,461519
331349,0,0,0,0,0,64,0,429370
331351,0,0,0,0,0,64,0,461512
331362,0,0,0,0,0,64,0,426938
331366,0,0,0,0,0,32,0,461570
331368,0,0,0,0,0,64,0,455016
331374,0,0,0,0,0,32,0,461587
331377,0,0,1,0,0,0,0,461590
331456,0,0,4,0,0,0,0,435138
331491,0,0,0,0,0,64,0,443833
331494,0,0,0,0,0,16384,0,461749
331503,0,0,2,0,0,0,0,461759
331515,0,0,5,0,0,0,0,461780
331519,0,0,1,0,0,0,0,461784
331520,0,0,0,0,0,64,0,461792
331521,0,0,0,0,0,64,0,461793
331524,0,0,0,0,0,64,0,461801
331535,0,0,0,0,0,64,0,458265
331536,0,0,0,0,0,64,0,460675
331540,0,0,0,0,0,64,0,461883
331542,0,30,0,0,0,0,0,461891
331544,0,0,1,0,0,0,0,461916
331548,0,0,0,0,0,64,0,460814
331554,0,0,0,0,0,64,0,461936
331561,0,0,0,0,0,64,0,461963
331562,0,0,0,0,0,64,0,461964
331564,0,0,1,0,0,0,0,461976
331571,0,0,0,0,0,64,0,462016
331572,0,0,0,0,0,64,0,462018
331573,0,0,0,0,0,64,0,462020
331574,0,0,0,0,0,64,0,462023
331577,0,0,0,0,0,64,0,461912
331578,0,0,0,0,0,64,0,462030
331579,0,0,0,0,0,64,0,462031
331580,0,0,0,0,0,64,0,462032
331582,0,160,0,0,0,0,0,68793
331584,0,0,0,0,0,64,0,444995
331585,0,0,0,0,0,16384,0,462130
331593,0,0,0,0,0,64,0,462211
331594,0,0,0,0,0,64,0,462212
331595,0,0,0,0,0,64,0,462213
331598,0,0,0,0,0,64,0,462219
331600,0,0,0,0,0,64,0,462216
331611,0,0,0,0,0,64,0,462232
331612,0,0,0,0,0,64,0,462233
331613,0,0,0,0,0,64,0,462234
331622,0,53,0,0,0,0,0,52493
331628,0,0,0,0,0,64,0,450193
331631,0,0,0,0,0,64,0,462354
331632,0,0,0,0,0,64,0,462355
331633,0,0,0,0,0,64,0,462356
331634,0,0,0,0,0,64,0,462357
331642,0,0,0,0,0,64,0,462384
331652,1,0,2,0,0,0,0,452738
331653,0,0,0,0,0,64,0,462373
331654,0,0,0,0,0,16384,0,462442
331656,0,0,0,0,0,64,0,460075
331662,0,0,0,0,0,32,0,462389
331665,0,0,0,0,0,64,0,462564
331666,0,0,0,0,0,64,0,462566
331668,0,0,0,0,0,64,0,462579
331676,0,0,1,0,0,0,0,462598
331677,0,0,0,0,0,64,0,462604
331678,0,0,0,0,0,16384,0,462615
331683,0,0,0,0,0,64,0,462631
331684,0,0,0,0,0,64,0,462632
331688,0,0,0,0,0,64,0,462645
331703,0,0,1,0,0,0,0,462670
331709,0,0,0,0,0,64,0,462686
331711,0,0,0,0,0,16384,0,462691
331739,0,0,0,0,0,64,0,462749
331743,0,0,0,0,0,16,0,462760
331744,0,0,0,0,0,64,0,462761
331745,0,0,1,0,0,0,0,462770
331746,0,0,0,0,0,16384,0,462774
331752,0,60,0,0,0,0,0,462782
331762,0,0,0,0,0,64,0,462838
331763,0,0,1,0,0,0,0,462846
331765,0,0,0,0,0,16,0,462857
331766,0,0,4,0,0,0,0,462855
331771,0,0,0,0,0,64,0,462870
331776,0,0,0,0,0,64,0,462330
331777,0,0,0,0,0,64,0,462329
331778,0,0,0,0,0,64,0,462328
331779,0,0,0,0,0,64,0,462326
331791,0,0,0,0,0,64,0,462941
331792,0,0,0,0,0,64,0,462948
331793,0,0,0,0,0,64,0,462949
331798,0,0,0,0,0,64,0,448171
331799,0,65,0,0,0,0,0,462974
331800,0,0,1,0,0,0,0,462976
331801,0,0,1,0,0,0,0,462982
331803,0,0,0,0,0,64,0,462990
331804,0,0,0,0,0,64,0,462991
331805,0,0,0,0,0,64,0,462993
331820,0,0,0,0,0,64,0,463020
331824,0,0,0,0,0,64,0,463051
331829,0,0,0,0,0,64,0,463057
331830,0,0,0,0,0,64,0,463065
331831,0,0,1,0,0,0,0,463066
331833,0,0,0,0,0,64,0,463069
331838,0,0,0,0,0,64,0,463084
331840,0,0,1,0,0,0,0,463088
331842,0,0,1,0,0,0,0,463107
331844,0,0,0,0,0,64,0,463103
331845,0,0,0,0,0,64,0,463110
331849,0,0,1,0,0,0,0,463115
331850,0,0,0,0,0,64,0,463116
331851,0,0,0,0,0,64,0,463118
331852,0,0,0,0,0,64,0,463120
331853,0,0,0,0,0,64,0,463122
331854,0,0,0,0,0,64,0,463124
331855,0,0,0,0,0,16384,0,463125
331856,0,0,0,0,0,64,0,463127
331862,0,0,0,0,0,32,0,463153
331865,0,0,0,0,0,64,0,462967
331870,0,60,0,0,0,0,0,463193
331873,0,0,0,0,0,64,0,463211
331874,0,0,0,0,0,64,0,463215
331876,0,0,0,0,0,64,0,463225
331881,0,0,0,0,0,64,0,432656
331886,0,0,0,0,0,64,0,463272
331889,0,0,0,0,0,16384,0,463307
331895,0,0,0,0,0,64,0,463369
331898,0,0,0,0,0,16384,0,463397
331901,0,0,0,0,0,64,0,463398
331903,0,0,1,0,0,0,0,463409
331907,0,0,5,0,0,64,0,462129
331908,0,0,0,0,0,64,0,463418
331909,0,0,1,0,0,0,0,463420
331911,0,0,1,0,0,0,0,463423
331912,0,0,0,0,0,64,0,463425
331913,0,0,10,0,0,64,1,463426
331921,0,0,0,0,0,64,0,462033
331923,0,0,0,0,0,64,0,463470
331936,0,0,0,0,0,64,0,463501
331937,0,0,0,0,0,64,0,463502
331940,0,0,0,0,0,64,0,463505
331942,0,0,0,0,0,64,0,463515
331944,0,0,2,0,0,0,0,463503
331949,0,0,0,0,0,96,0,463539
331950,0,0,0,0,0,64,0,463554
331956,0,0,0,0,0,64,0,463578
331958,0,0,0,0,0,64,0,463606
331959,0,0,0,0,0,64,0,463607
331963,0,0,3,0,0,0,0,463623
331966,0,0,0,0,0,64,0,463630
331973,0,0,1,0,0,0,0,463664
331975,0,0,1,0,0,0,0,463687
331981,0,0,0,0,0,64,0,463706
331983,0,0,0,0,0,64,0,257288
331984,0,0,1,0,0,0,0,463734
331988,0,0,1,0,0,0,0,463705
331990,0,0,1,0,0,0,0,463753
331991,0,60,0,0,0,0,0,463754
331992,0,0,0,0,0,16384,0,463758
331993,0,0,1,0,0,64,0,463704
331997,0,0,1,0,0,0,0,463777
331998,0,0,0,0,0,64,0,463778
331999,0,0,1,0,0,0,0,463785
332000,0,0,0,0,0,64,0,463786
332001,0,0,0,0,0,64,0,463790
332002,0,0,0,0,0,64,0,463796
332006,0,0,0,0,0,64,0,463807
332009,0,0,1,0,0,0,0,463819
332010,0,0,0,0,0,64,0,463828
332021,0,0,0,0,0,64,0,463891
332022,0,0,0,0,0,64,0,463892
332024,0,0,0,0,0,64,0,463894
332025,0,0,0,0,0,64,0,463897
332027,0,0,0,0,0,64,0,463907
332034,0,0,0,0,0,64,0,463919
332035,0,0,1,0,0,0,0,463927
332036,0,0,2,0,0,0,0,463936
332039,0,0,0,0,0,64,0,463937
332043,16,0,3,0,0,0,0,438970
332046,0,0,0,0,0,64,0,463800
332052,0,0,0,0,0,16,0,464036
332053,0,0,0,0,0,64,0,463910
332054,0,0,0,0,0,64,0,463912
332058,0,0,0,0,0,64,0,464063
332061,0,0,0,0,0,64,0,464075
332062,0,0,0,0,0,64,0,464074
332064,0,0,0,0,0,64,0,464076
332065,0,0,0,0,0,32,0,464079
332066,0,0,1,0,0,0,0,464081
332067,0,0,1,0,0,64,0,464082
332068,0,0,1,0,0,64,0,464083
332071,0,0,1,0,0,0,0,464101
332072,0,45,0,0,0,0,0,463822
332089,0,0,0,0,0,16,0,464123
332109,0,0,0,0,0,64,0,463340
332113,0,0,0,0,0,64,0,464142
332114,0,0,0,0,0,64,0,464148
332115,0,0,1,0,0,0,0,464163
332117,0,0,0,0,0,64,0,448860
332118,0,0,0,0,0,64,0,464171
332119,0,0,0,0,0,64,0,464173
332120,0,0,0,0,0,64,0,464174
332122,0,0,0,0,0,64,0,461026
332125,0,0,0,0,0,32768,0,384893
332126,0,0,0,0,0,64,0,464212
332128,0,0,0,0,0,16,0,464228
332129,0,0,0,0,0,16,0,464230
332130,0,0,0,0,0,16,0,464234
332131,0,0,0,0,0,16,0,464236
332132,0,0,0,0,0,64,0,464249
332135,0,0,0,0,0,64,0,464258
332139,0,0,0,0,0,16384,0,464275
332140,0,0,0,0,0,64,0,464277
332144,0,0,0,0,0,64,0,464293
332145,0,0,0,0,0,64,0,464294
332146,0,0,0,0,0,64,0,464303
332147,0,0,0,0,0,16384,0,464304
332149,0,0,0,0,0,64,0,443875
332150,0,0,0,0,0,64,0,425288
332151,0,0,6,0,0,0,0,444487
332152,0,0,6,0,0,0,0,444720
332153,0,0,0,0,0,64,0,464447
332155,0,0,0,0,0,64,0,462671
332160,0,0,0,0,0,64,0,463831
332161,0,0,0,0,0,64,0,464481
332162,0,45,0,0,0,0,0,464494
332165,0,0,0,0,0,64,0,464508
332166,0,0,0,0,0,64,0,464512
332169,0,0,1,0,0,64,0,464531
332170,0,0,1,0,0,64,0,464542
332172,0,0,1,0,0,0,0,464539
332178,0,0,0,0,0,64,0,464565
332179,0,0,0,0,0,64,0,464567
332180,0,0,0,0,0,64,0,464568
332183,0,0,0,0,0,64,0,464593
332186,0,0,2,0,0,0,0,464610
332188,0,0,0,0,0,64,0,464612
332189,0,0,0,0,0,64,0,464615
332190,0,0,0,0,0,64,0,464618
332197,0,60,0,0,0,0,0,464647
332198,0,0,0,0,0,64,0,464669
332199,0,0,0,0,0,64,0,464673
332200,0,0,0,0,0,64,0,464682
332203,0,0,0,0,0,64,0,464719
332204,0,0,0,0,0,64,0,464723
332206,0,0,0,0,0,64,0,464640
332207,0,0,0,0,0,64,0,464638
332209,0,135,0,0,0,0,0,464744
332210,0,0,0,0,0,16384,0,464746
332213,0,0,0,0,0,16,0,464797
332214,0,0,0,0,0,64,0,464771
332218,0,0,0,0,0,64,0,464775
332220,0,0,0,0,0,64,0,463703
332226,0,0,0,0,0,64,0,464818
332227,0,0,0,0,0,64,0,464826
332228,0,0,0,0,0,16384,0,464829
332229,0,0,0,0,0,64,0,464839
332231,0,0,2,0,0,0,0,464841
332233,0,0,0,0,0,64,0,464858
332234,0,0,1,0,0,0,0,464869
332235,0,0,1,0,0,0,0,464870
332236,0,0,0,0,0,0,2,464871
332238,0,50,0,0,0,0,0,464379
332239,0,0,8,0,0,0,0,44461
332240,0,180,0,0,0,0,0,464883
332242,0,0,8,0,0,0,0,453251
332243,0,0,8,0,0,0,0,464884
332245,0,0,0,0,0,64,0,464890
332247,0,0,1,0,0,0,0,464377
332248,0,0,0,0,0,64,0,464904
332249,0,0,0,0,0,64,0,464907
332250,0,0,0,0,0,64,0,464378
332251,0,0,0,0,0,64,0,464380
332253,0,0,0,0,0,64,0,464381
332258,0,0,0,0,0,64,0,464930
332265,0,0,0,0,0,64,0,464961
332266,0,0,0,0,0,64,0,464963
332272,0,0,1,0,0,0,0,464978
332274,0,0,1,0,0,0,0,464981
332279,0,0,0,0,0,64,0,464989
332281,0,60,0,0,0,0,0,464997
332300,0,60,0,0,0,0,0,465071
332301,0,0,0,0,0,64,0,465080
332302,0,0,0,0,0,64,0,465101
332307,0,0,0,0,0,64,0,465121
332308,0,0,1,0,0,0,0,465120
332309,0,0,0,0,0,64,0,465128
332310,0,0,0,0,0,64,0,465130
332311,0,0,1,0,0,0,0,464934
332313,0,0,0,0,0,16384,0,465148
332315,0,0,0,0,0,64,0,428204
332319,0,0,0,0,0,64,0,465158
332321,0,0,0,0,0,64,0,465160
332322,0,0,1,0,0,0,0,465166
332323,0,50,0,0,0,0,0,465089
332326,0,0,1,0,0,0,0,465172
332327,0,0,5,0,0,0,0,465167
332330,0,0,0,0,0,64,0,465182
332331,0,0,1,0,0,0,0,465185
332332,0,0,1,0,0,0,0,465187
332336,0,0,3,0,0,0,0,465201
332338,0,0,0,0,0,64,3,465205
332340,0,0,0,0,0,64,0,465209
332341,0,0,0,0,0,64,0,465216
332342,0,0,0,0,0,64,0,465217
332343,0,0,0,0,0,64,0,465219
332348,0,0,0,0,0,64,0,465097
332349,0,0,0,0,0,64,0,465215
332350,0,0,0,0,0,64,0,465100
332351,0,0,6,0,0,0,0,465245
332354,0,0,0,0,0,64,0,465251
332357,0,0,0,0,0,64,0,465095
332360,0,0,0,0,0,64,0,465096
332363,0,0,0,0,0,64,0,465276
332368,0,0,0,0,0,64,0,465283
332370,0,0,0,0,0,64,0,465293
332378,0,0,0,0,0,64,0,465068
332380,0,0,0,0,0,64,0,465328
332381,0,0,0,0,0,64,0,465330
332382,0,0,0,0,0,64,0,465072
332388,0,0,1,0,0,0,0,465365
332390,0,0,1,0,0,0,0,465371
332391,0,0,0,0,0,64,0,465372
332392,0,0,0,0,0,64,0,465375
332393,0,0,0,0,0,64,0,465378
332395,0,0,2,0,0,0,0,465381
332398,0,0,2,0,0,0,0,465325
332399,0,0,0,0,0,64,5,465388
332400,0,0,0,0,0,64,0,451596
332406,0,0,0,0,0,64,0,465408
332414,0,0,8,0,0,0,0,438674
332416,0,0,0,0,0,64,0,465441
332418,0,0,0,0,0,64,0,465442
332419,0,60,0,0,0,0,0,465464
332423,0,0,0,0,0,64,4,465474
332427,0,0,0,0,0,64,0,465484
332431,0,0,0,0,0,64,0,465491
332432,0,0,8,0,0,0,0,465521
332434,0,0,0,0,0,64,0,205386
332438,0,0,0,0,0,16384,0,328858
332439,0,0,5,0,0,0,0,465529
332440,0,0,0,0,0,64,0,465530
332441,0,0,0,0,0,64,0,465531
332442,0,0,1,0,0,0,0,465532
332444,0,0,0,0,0,16384,0,465543
332445,0,0,0,0,0,64,0,465078
332446,0,0,0,0,0,64,0,465554
332447,0,0,0,0,0,64,0,465555
332448,0,0,0,0,0,64,0,465556
332449,0,0,0,0,0,64,0,465558
332450,0,0,0,0,0,16384,0,465561
332451,0,0,0,0,0,64,0,465562
332452,0,0,3,0,0,0,0,465565
332453,0,0,3,0,0,0,0,465572
332454,0,0,3,0,0,0,0,465574
332455,0,0,0,0,0,64,0,463690
332460,0,0,0,0,0,64,0,427812
332461,0,0,0,0,0,64,0,465603
332462,0,0,0,0,0,64,0,465604
332465,0,0,10,0,0,0,3,465605
332466,0,60,0,0,0,0,0,465606
332467,0,60,0,0,0,0,0,465608
332470,17,0,4,0,0,0,0,442526
332471,15,0,4,0,0,0,0,442526
332472,14,0,2,0,0,0,0,442526
332473,0,0,1,0,0,0,0,464291
332474,0,0,0,0,0,64,0,465658
332479,0,0,1,0,0,0,0,465680
332480,0,45,0,0,0,0,0,465682
332482,0,0,1,0,0,0,0,464337
332488,0,0,5,0,0,0,0,465704
332489,0,0,0,0,0,64,0,465705
332492,0,0,0,0,0,64,0,465707
332493,0,0,1,0,0,0,0,465717
332499,0,0,0,0,0,64,0,465736
332500,0,0,0,0,0,64,0,465739
332502,0,0,0,0,0,64,0,465742
332504,0,0,0,0,0,64,0,465744
332505,0,0,0,0,0,64,0,465745
332506,0,0,0,0,0,64,0,465746
332511,0,0,4,0,0,0,0,464507
332516,0,0,0,0,0,64,0,465795
332518,0,0,1,0,0,0,0,465824
332520,0,0,0,0,0,64,0,465837
332522,0,0,2,0,0,0,0,465853
332523,0,0,1,0,0,0,0,465856
332524,0,30,0,0,0,0,0,465860
332525,0,0,1,0,0,0,0,465862
332526,0,0,0,0,0,64,0,465866
332527,0,0,0,0,0,64,0,465867
332528,0,0,1,0,0,0,0,465869
332529,0,30,0,0,0,0,0,465879
332532,0,0,0,0,0,16384,0,465893
332534,0,0,0,0,0,64,0,463410
332538,0,0,0,0,0,64,0,462828
332542,0,60,0,0,0,0,0,465943
332546,0,0,1,0,0,0,0,465947
332547,0,0,0,0,0,64,0,465949
332548,0,0,0,0,0,64,0,465951
332549,0,0,0,0,0,64,0,465952
332551,0,0,1,0,0,0,0,465967
332553,0,0,0,0,0,64,0,465971
332554,0,0,0,0,0,64,0,465976
332555,0,0,0,0,0,64,0,465977
332556,0,0,0,0,0,64,0,465978
332557,0,0,0,0,0,64,0,465980
332562,0,0,0,0,0,64,0,466006
332563,0,0,0,0,0,64,0,466029
332564,0,30,0,0,0,0,0,466043
332569,0,0,0,0,0,64,0,466056
332578,0,0,1,0,0,0,0,466088
332580,0,0,2,0,0,0,0,466110
332585,0,0,0,0,0,64,0,466119
332587,0,0,0,0,0,64,0,466148
332588,0,0,0,0,0,64,0,466150
332590,0,0,1,0,0,0,0,466152
332591,0,0,0,0,0,64,0,466153
332593,0,0,0,0,0,64,0,466166
332595,0,0,0,0,0,64,0,466180
332596,0,0,0,0,0,64,0,466181
332597,0,0,0,0,0,64,0,466182
332598,0,0,0,0,0,64,0,466186
332603,0,0,0,0,0,16384,0,466220
332607,0,0,4,0,0,0,0,466239
332608,0,0,0,0,0,64,0,466244
332611,0,0,1,0,0,0,0,466258
332612,0,0,0,0,0,64,0,466262
332613,0,0,0,0,0,64,0,466263
332614,0,0,0,0,0,64,0,466264
