ID,ModelFileDataID,BaseMissileSpeed,Scale,MinAllowedScale,MaxAllowedScale,Alpha,Flags,TextureFileDataID,EffectRadius,Type,GenericID,RibbonQualityID,DissolveEffectID,ModelPosition,Field_9_1_0_38549_014,Field_11_0_0_54210_015
39704,199907,0,1,0.5,1.5,2,0,0,0,0,0,0,0,-1,0,0
39705,199920,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39706,204056,0,1,0.5,1.5,0,0,0,0,0,0,0,0,-1,0,0
39707,199969,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39708,166211,0,1,0.5,1.5,0.01,0,0,0,0,0,0,0,-1,0,0
39709,190970,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
39765,201047,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39767,201741,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39769,166329,0,1,0.5,1.5,0.25,0,0,0,0,0,0,0,-1,0,0
39771,166214,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
39777,166332,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
39788,166012,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
39789,165889,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
39797,201649,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
39801,166674,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
39811,166498,0,0.35,0.175,0.525,1,0,0,0,0,0,0,0,-1,0,0
39922,199946,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
40014,199917,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40015,166498,0,0.75,0.375,1.125,1,0,0,0,0,0,0,0,-1,0,0
40016,201085,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40017,199944,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40018,200990,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40024,199910,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40025,199905,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40026,199914,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40027,199918,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40036,198203,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40089,166830,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
40091,165651,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
40157,165977,0,3,1.5,4.5,1,0,0,0,0,0,0,0,-1,0,0
41857,166297,0,0.3,0.15,0.45,1,0,0,0,0,0,0,0,-1,0,0
41859,123934,0,0.3,0.15,0.45,1,0,0,0,0,0,0,0,-1,0,0
42111,166384,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
42113,167177,0,0.25,0.125,0.375,1,0,0,0,0,0,0,0,-1,0,0
42188,166214,0,1.5,0.75,2.25,1,0,0,0,0,0,0,0,-1,0,0
42206,167177,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,-1,0,0
42555,165889,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,-1,0,0
42586,123235,0,0.3,0.15,0.45,1,0,0,0,0,0,0,0,-1,0,0
43091,165992,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43095,166032,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43096,165991,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43108,166280,20,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43775,166018,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43776,166019,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43777,166016,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43778,166020,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43779,166022,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43780,166021,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43781,166021,0.25,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43856,201053,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43951,166071,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43954,2199344,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
43982,199967,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44227,166502,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
44237,166593,0,4,4,4,1,0,0,0,0,0,0,0,-1,0,0
44287,165992,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
44288,166065,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
44308,240787,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44309,165575,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44331,166538,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44380,165575,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44381,166039,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44467,123288,0,3,1.5,4.5,1,0,0,0,2,1060,0,0,-1,0,0
44496,203165,0,0.15,0.075,0.225,1,0,0,0,0,0,0,0,-1,0,0
44662,137816,0,1,0.5,1.5,1,0,137827,0,0,0,0,0,-1,0,0
44669,137816,0,1,0.5,1.5,1,0,137804,0,0,0,0,0,-1,0,0
44722,327202,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44723,166786,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44726,165967,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44727,327202,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44817,165862,0,1,0.5,1.5,1,0,0,10,0,0,0,0,-1,0,0
44829,202690,0,1.5,0.75,2.25,1,0,0,0,0,0,0,0,-1,0,0
44833,324681,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44834,324991,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44835,166350,0,1,0.5,1.5,1,0,166479,0,0,0,0,0,-1,0,0
44838,165812,0,1,0.5,1.5,2,0,201473,0,0,0,0,0,-1,0,0
44839,166593,0,1,0.5,1.5,1,0,165438,0,0,0,0,0,-1,0,0
44841,202690,0,1,0.5,1.5,1,0,0,0,2,6967,0,0,-1,0,0
44842,165784,0,1,0.5,1.5,1,0,154936,0,0,0,0,0,-1,0,0
44843,191098,0,3,3,3,1,0,0,0,0,0,0,0,-1,0,0
44861,191098,0,2,2,2,1,0,0,0,0,0,0,0,-1,0,0
44862,191098,0,1,1,1,1,0,0,0,0,0,0,0,-1,0,0
44863,146112,0,1,1,1,1,0,146114,0,0,0,0,0,-1,0,0
44866,166254,0,0.25,0.25,0.25,1,0,0,0,0,0,0,0,-1,0,0
44867,126022,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44868,166892,0,1,1,1,100,0,166720,0,0,0,2,0,-1,0,0
44873,198765,0,1,1,1,1,0,0,0,0,0,0,0,-1,0,0
44874,191099,0,2,2,2,1,0,0,0,0,0,0,0,-1,0,0
44888,166939,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
44889,166027,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44908,240922,0,3,3,3,1,0,0,0,0,0,0,0,-1,0,0
44909,240890,0,20,20,20,1,0,0,0,0,0,0,0,-1,0,0
44915,199923,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44925,165648,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
44928,137239,0,1,1,1,1,0,5454130,0,0,0,0,0,-1,0,0
44929,137241,0,1,0.5,1.5,1,0,5454130,0,0,0,0,0,-1,0,0
44930,165765,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,-1,0,0
44947,166068,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44951,199921,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
44952,0,0,1,0.5,1.5,1,0,0,0,2,6936,0,0,-1,0,0
44953,0,0,1,0.5,1.5,1,0,0,0,2,6982,0,0,-1,0,0
44954,166172,0,1,0.5,1.5,0.75,0,0,0,0,0,0,0,-1,0,0
44955,166604,0,1,0.5,1.5,0.25,0,0,0,0,0,0,0,-1,0,0
44957,166334,0,1,0.5,1.5,0.25,0,0,0,0,0,0,0,-1,0,0
44958,166733,0,1,0.5,1.5,0.2,0,0,0,0,0,0,0,-1,0,0
44959,166350,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
44961,166335,0,1,0.5,1.5,0.4,0,0,0,0,0,121,0,-1,0,0
44980,167112,0,1,0.5,100,0.5,0,0,0,0,0,0,0,-1,0,0
45016,166500,0,1,0.5,1.5,1,0,1065443,0,0,0,0,0,-1,0,0
45032,203165,0,0.02,0.01,0.03,1,0,0,0,0,0,0,0,-1,0,0
45033,197619,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,-1,0,0
45062,5593579,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45063,5593580,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45064,5593581,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45065,5593582,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45066,5593583,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45067,5593584,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45068,5593585,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45069,5593586,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45070,5593587,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45071,5593589,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45072,5593590,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45073,5593591,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45074,5593593,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45075,5593594,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45076,5593595,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45077,5593596,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45078,5593597,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45079,5593598,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45080,5593599,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45081,5593600,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45082,5593601,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45083,5593602,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45084,240896,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45085,240924,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45086,165832,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45087,165833,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45088,165834,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45089,165835,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45090,240811,0,1,0.5,1.5,1,0,0,0,0,0,0,1811,-1,0,0
45091,201007,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45092,0,0,1,0.5,1.5,1,0,0,0,2,12349,0,0,-1,0,0
45116,203165,0,0.06,0.03,0.09,1,0,0,0,0,0,0,0,-1,0,0
45144,166648,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
45177,166939,0,4,2,6,1,0,0,0,0,0,0,0,-1,0,0
45179,166579,0,4,2,6,1,0,0,0,0,0,0,0,-1,0,0
45194,199909,0,1,0.5,4,1,0,0,0,0,0,0,0,-1,0,0
45233,0,0,0.5,0.25,0.75,1,0,0,0,2,118008,0,0,-1,0,0
45234,0,0,0.5,0.25,0.75,1,0,0,0,2,118010,0,0,-1,0,0
45235,0,0,1,0.5,1.5,1,0,0,0,2,118011,0,0,-1,0,0
45236,0,0,1,0.5,1.5,1,0,0,0,2,118012,0,0,-1,0,0
45237,0,0,0.5,0.25,0.75,1,0,0,0,2,118013,0,0,-1,0,0
45239,0,0,0.5,0.25,0.75,1,0,0,0,2,118014,0,0,-1,0,0
45240,0,0,2,1,3,1,0,0,0,2,118015,0,0,-1,0,0
45270,166579,0,4,2,6,0.25,0,0,0,2,118070,0,0,-1,0,0
45439,165724,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
45451,166986,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45455,198194,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45456,166003,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45460,201929,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45468,200801,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45517,167213,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
45519,166604,0,1,0.5,1.5,0.7,0,0,0,0,0,0,0,-1,0,0
45522,0,0,0.7,0.35,1.05,1,0,0,0,2,5145,0,0,-1,0,0
45523,165722,0,8,4,12,1,0,0,0,0,0,0,0,-1,0,0
45524,165728,0,10,5,15,1,0,0,0,0,0,0,0,-1,0,0
45574,166563,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
45580,1725600,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45581,1728831,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45582,1733364,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45583,1733368,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45584,1777740,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45585,1843255,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45586,2032201,0,1,0.5,1.5,1,0,1290291,0,0,0,0,0,-1,0,0
45587,2066466,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45588,2066495,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45589,165549,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45592,166648,0,4,2,6,1,0,0,0,0,0,0,0,-1,0,0
45593,198194,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45608,2066466,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45648,166655,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
45655,201104,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45656,198209,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45657,165756,0,6,3,9,1,0,0,0,0,0,0,0,-1,0,0
45658,199940,0,10,5,15,1,0,0,0,0,0,0,0,-1,0,0
45661,165812,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45665,5593590,0.1,1,0.5,1.5,0.35,0,0,0,0,0,0,0,-1,0,0
45666,165833,0,1,0.1,4,0.75,0,0,0,0,0,0,1835,-1,0,0
45667,199911,0,1,0.5,1.5,0.2,0,0,0,0,0,0,0,-1,0,0
45668,190823,0,1,0.001,1.5,0.3,0,0,0,0,0,0,0,-1,0,0
45670,190823,0,1,0.001,1.5,1,0,0,0,0,0,0,0,-1,0,0
45705,197046,0,1,0.1,50,0.5,0,0,0,0,0,0,0,-1,0,0
45706,165833,0,1,0.1,100,1,0,0,0,0,0,0,0,-1,0,0
45707,165651,0,1,0.1,100,0.2,4,0,0,0,0,0,0,-1,0,0
45708,166037,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45709,198660,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45721,165669,0,1,0.5,100,0.35,4,0,0,0,0,0,0,-1,0,0
45723,167134,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
45724,166828,0,1,0.1,100,0.75,0,0,0,0,0,0,0,-1,0,0
45735,166323,0,1,0.5,1.5,1,0,0,0,1,19890,0,0,-1,0,0
45742,197461,0,0.25,0.125,0.375,1,0,0,0,0,0,0,0,-1,0,0
45743,241101,0,1,0.1,50,1,0,0,0,0,0,0,0,-1,0,0
45744,146919,0,1,0.5,1.5,1,0,0,0,1,12858,0,0,-1,0,0
45756,200669,0,0.25,0.125,0.375,1,0,0,0,0,0,0,0,-1,0,0
45765,512083,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45774,165552,0,1,0.01,100,1,0,0,0,0,0,0,0,-1,0,0
45775,199563,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45779,1084844,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45780,201440,0,1,0.01,100,0.25,0,0,0,0,0,0,0,-1,0,0
45781,202602,0,1,0.1,50,0.5,0,0,0,0,0,0,0,-1,0,0
45782,166786,0,1,0.5,25,0.5,0,0,0,0,0,0,0,-1,0,0
45805,293986,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45811,240896,0,0.25,0.125,0.375,1,0,0,0,0,0,0,0,-1,0,0
45817,166126,0,10,5,15,1,0,0,0,0,0,0,0,-1,0,0
45818,234780,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45819,201111,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
45821,0,0,1,0.5,1.5,1,0,0,0,1,221469,0,0,-1,0,0
45847,202487,0,0.1,0.05,0.15,1,0,0,0,0,0,0,0,-1,0,0
45857,138005,0,1,0.5,1.5,1,0,138020,0,0,0,0,0,-1,0,0
45902,0,0,1,0.5,1.5,1,0,0,0,2,119188,0,0,-1,0,0
45910,0,0,1,0.5,1.5,1,0,0,0,2,119184,0,0,-1,0,0
45911,0,0,1,0.5,1.5,1,0,0,0,2,119186,0,0,-1,0,0
45918,139144,0,1,0.5,1.5,0.75,0,0,0,0,0,0,0,-1,0,0
45920,166187,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46026,125938,0,1,0.5,1.5,1,0,0,0,2,7755,0,0,-1,0,0
46053,199907,0,1,0.5,1.5,0.2,0,0,0,0,0,0,0,-1,0,0
46055,166441,0,1,0.5,1.5,0.2,0,0,0,0,0,0,0,-1,0,0
46056,199907,0,1,0.5,1.5,0.1,0,0,0,0,0,0,0,-1,0,0
46057,199911,0,1,0.5,1.5,0.1,0,0,0,0,0,0,0,-1,0,0
46058,199915,0,1,0.5,1.5,0.1,0,0,0,0,0,0,0,-1,0,0
46075,198195,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46433,620834,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46437,620834,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46508,165713,0,4,2,6,0.9,0,0,0,0,0,0,0,-1,0,0
46511,148360,0,2,1,10,0.5,0,0,0,1,18822,0,0,-1,0,0
46512,166875,0,3,1.5,10,1,0,0,0,0,0,0,0,-1,0,0
46582,240877,0,4,2,6,1,0,0,0,0,0,0,0,-1,0,0
46610,199930,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
46613,166590,0,1,0.5,1.5,0.5,4,0,0,0,0,0,0,-1,0,0
46628,241013,0,1,0.5,10,0.5,0,0,0,0,0,0,0,-1,0,0
46629,166512,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
46677,166415,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
46678,189233,0,1,0.01,1,1,0,0,0,0,0,0,0,-1,0,0
46679,200527,0,1,0.01,1.5,1,0,0,0,0,0,0,0,-1,0,0
46689,198572,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
46812,200669,0,0.5,0.5,0.5,1,0,0,0,0,0,0,0,-1,0,0
46825,240920,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46842,137241,0,5,2.5,7.5,1,0,0,0,0,0,0,0,-1,0,0
46843,166384,0,10,5,15,1,0,0,0,0,0,0,0,-1,0,0
46851,166526,0,10,5,15,1,0,0,0,0,0,0,0,-1,0,0
46864,166973,0,1,0.5,1.5,0.25,0,0,0,0,0,0,0,-1,0,0
46865,201097,0,1,0.5,25,1,0,0,0,0,0,0,0,-1,0,0
46866,166994,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
46870,166254,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
46871,166004,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
46872,240924,0,0.25,0.125,0.375,0.4,0,0,0,0,0,0,0,-1,0,0
46881,219229,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
46891,0,0,1,0.5,5,1,0,0,0,1,10588,0,0,-1,0,0
46896,167177,0,1,0.5,1.5,0,0,0,0,0,0,0,0,-1,0,0
46904,191093,0,1,0.5,1.5,0.1,0,0,0,0,0,0,0,-1,0,0
46906,0,0,4,2,6,1,0,0,0,1,3433,0,0,-1,0,0
46907,166135,0,2,1,3,1,0,0,0,0,0,0,0,-1,0,0
46908,219226,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46909,137240,0,1,0.5,1.5,1,0,5454130,0,0,0,0,0,-1,0,0
46925,167130,0,1,0.5,1.5,1,2056,0,0,1,1906,0,0,-1,0,0
46926,189705,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46935,0,0,1,0.5,1.5,1,0,0,0,2,121882,0,0,-1,0,0
46936,0,0,1,0.5,1.5,1,0,0,0,2,121882,0,0,-1,0,0
46945,1087046,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46951,1315162,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46952,942241,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46953,5679913,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46954,5763802,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46955,1315163,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46956,5076825,0,0.05,0.05,0.05,1,0,0,0,0,0,0,0,-1,0,0
46957,942241,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,-1,0,0
46958,166554,10,0.6,0.3,0.9,1,0,5332737,0,0,0,0,0,-1,0,0
46962,5076825,0,0.5,0.25,0.75,1,0,0,0,0,0,0,1811,-1,0,0
46965,1062239,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46966,1611750,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46968,1392610,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46971,166003,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
46979,201764,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
46980,1611750,40,1.5,0.75,2.25,1,0,0,0,0,0,0,0,-1,0,0
46983,166302,0,1,0.5,1.5,0.75,0,0,0,0,0,0,0,-1,0,0
46990,189233,0,1,0.01,10,0.6,0,0,0,0,0,0,0,-1,0,0
46991,166278,0,1,0.5,1.5,0.6,0,0,0,0,0,0,0,-1,0,0
46992,0,0,1,0.5,1.5,0.5,0,0,0,1,228498,0,0,-1,0,0
46999,199956,0,0.5,0.25,0.75,1,0,0,0,0,0,0,0,-1,0,0
47000,199965,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47001,167144,0,1,0.5,1.5,0.6,0,0,0,0,0,0,0,-1,0,0
47020,165756,0,3,1.5,4.5,1,0,0,0,0,0,0,0,-1,0,0
47021,166294,0,1,0.5,1.5,0.35,0,0,0,0,0,0,0,-1,0,0
47024,0,0,1,0.5,1.5,1,0,0,0,1,208424,0,0,-1,0,0
47043,199926,0,1,0.5,10,1,0,0,0,0,0,0,0,-1,0,0
47046,166640,0,1,0.5,50,0.5,0,0,0,0,0,0,0,-1,0,0
47048,2066466,0,1,0.5,25,0.6,0,0,0,0,0,0,0,-1,0,0
47049,166794,0,1,0.5,40,0.2,0,0,0,0,0,0,0,-1,0,0
47054,199910,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47168,166111,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47319,628731,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47337,0,0,1,0.5,1.5,1,0,0,0,1,1280,0,0,-1,0,0
47347,0,0,1,0.5,1.5,1,0,0,0,1,230006,0,0,-1,0,0
47349,0,0,1,0.5,1.5,1,0,0,0,1,230010,0,0,-1,0,0
47353,0,0,1,0.5,1.5,1,0,0,0,1,230022,0,0,-1,0,0
47354,166415,0,1,0.5,10,0.3,0,0,0,0,0,0,0,-1,0,0
47355,329062,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47356,253570,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47357,512480,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47359,0,0,1,0.5,1.5,1,0,0,0,1,230094,0,0,-1,0,0
47360,0,0,1,0.5,1.5,1,0,0,0,1,230104,0,0,-1,0,0
47361,0,0,1,0.5,1.5,1,0,0,0,1,230748,0,0,-1,0,0
47362,0,0,1,0.5,1.5,1,0,0,0,1,230020,0,0,-1,0,0
47363,1328746,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47364,253570,0,1,0.5,1.5,0.5,0,0,0,0,0,0,0,-1,0,0
47365,166502,0,18,9,27,1,0,0,0,0,0,0,0,-1,0,0
47373,166575,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47374,166603,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47375,166607,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47376,166609,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47377,166646,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47378,303845,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47379,304176,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47380,304323,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47381,253573,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47385,138075,0,1,0.5,1.5,1,0,138285,0,0,0,0,0,-1,0,0
47392,165759,0,3,1.5,4.5,1,0,0,0,0,0,0,0,-1,0,0
47406,324681,0,1,0.5,1.5,0.3,0,0,0,0,0,0,0,-1,0,0
47415,165873,0,3,3,3,1,0,0,0,0,0,0,0,-1,0,0
47416,165873,0,3,3,3,1,0,0,0,0,0,0,0,-1,0,0
47418,201741,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47440,119940,0,1,0.5,1.5,1,0,0,0,2,123260,0,0,-1,0,0
47442,0,0,3,1.5,4.5,1,0,0,0,2,123371,0,0,-1,0,0
47483,191088,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
47489,5933408,0,1,0.5,1.5,1,0,5933401,0,0,0,0,0,-1,0,0
48251,166843,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
48682,1083712,0,1,0.5,1.5,1,0,0,0,0,0,0,0,-1,0,0
