ID,SoundEntriesIDDay,SoundEntriesIDNight,SoundAmbienceID
5372,211496,211496,2547
5373,0,211666,2444
5374,213821,213821,2586
5375,213822,213822,2586
5376,213823,213823,2586
5377,213824,213824,2586
5378,213825,213825,2586
5379,213827,213827,2586
5380,213828,213828,2586
5381,213829,0,2586
5382,213830,0,2586
5384,194955,194955,2588
5385,194864,194864,2588
5386,194865,194865,2588
5387,195214,195214,2588
5388,194961,194962,2588
5389,194963,194963,2588
5390,0,195284,2588
5391,195318,195318,2589
5392,215894,215894,2589
5393,217716,217716,2562
5396,194955,194955,2479
5397,194955,194955,2477
5398,218483,218483,2593
5399,209146,209146,2593
5400,218480,218480,2594
5401,220650,220650,2595
5402,220651,220651,2595
5403,220653,220653,2595
5404,220650,220650,2596
5405,220651,220651,2596
5406,220653,220653,2596
5407,220657,220657,2596
5408,220656,220656,2596
5409,220655,220655,2596
5410,220654,220654,2596
5411,220650,220650,2597
5412,220651,220651,2597
5413,220653,220653,2597
5414,220658,220658,2597
5415,195318,195318,2598
5474,224587,224587,2602
5475,224588,224588,2602
5476,225067,225067,2605
5477,225072,225072,2606
5478,225071,225071,2606
5479,225128,225128,2608
5480,225128,225128,2609
5481,225194,225194,2610
5482,225329,225329,2611
5483,225330,225330,2611
5484,225331,225331,2611
5485,112471,112471,2614
5486,112472,112472,2614
5487,226882,226882,2618
5488,226883,226883,2618
5489,227711,227711,2619
5490,227710,227710,2619
5491,227709,227709,2619
5492,227782,227782,2610
5493,227783,227783,2610
5494,227784,227784,2610
5495,228180,228180,2620
5496,228066,228066,2620
5497,228077,228077,2620
5498,228080,228080,2620
5499,229290,229290,2603
5500,225067,225067,2603
5501,230246,230246,2621
5502,230247,230247,2621
5503,230301,230301,2621
5504,230303,230303,2621
5505,230246,230246,2625
5506,230301,230301,2625
5507,230303,230303,2625
5508,230247,230247,2625
5509,231205,231205,2625
5510,231893,231893,2621
5511,230246,230246,2627
5512,230247,230247,2627
5513,230301,230301,2627
5514,230303,230303,2627
5515,231895,231895,2627
5516,230246,230246,2628
5517,230247,230247,2628
5518,230301,230301,2628
5519,230303,230303,2628
5520,231896,231896,2628
5521,130139,130139,2629
5522,195095,195095,2629
5523,195218,195218,2629
5524,195221,195221,2629
5525,195222,195222,2629
5526,195223,195223,2629
5527,195224,195224,2629
5528,231921,231921,2628
5529,230246,230246,2631
5530,230247,230247,2631
5531,230301,230301,2631
5532,230303,230303,2631
5533,231896,231896,2631
5534,130139,130139,2633
5535,195221,195221,2633
5536,195222,195222,2633
5537,195223,195223,2633
5538,195224,195224,2633
5544,234643,234643,2635
5545,234714,234714,2635
5546,234821,234821,2635
5547,234823,234823,2635
5548,234826,234826,2635
5549,234828,234828,2635
5550,234829,234829,2635
5551,234831,234831,2635
5552,234833,234833,2635
5553,234834,234834,2635
5554,235129,235129,2635
5555,235131,235131,2635
5556,235133,235133,2635
5557,235252,235252,2635
5558,130139,130139,2636
5559,235215,235215,2635
5560,235216,235216,2635
5561,234714,234714,2637
5562,235266,235266,2637
5563,235267,235267,2637
5564,235268,235268,2637
5565,235269,235269,2637
5577,234714,234714,2638
5578,235270,235270,2638
5579,235271,235271,2638
5580,235272,235272,2638
5581,235273,235273,2638
5582,235274,235274,2638
5583,235275,235275,2638
5584,235276,235276,2638
5585,235277,235277,2638
5586,235278,235278,2638
5587,235279,235279,2638
5588,234643,234643,2639
5589,234714,234714,2639
5590,234826,234826,2639
5591,234828,234828,2639
5592,234829,234829,2639
5593,234831,234831,2639
5594,234833,234833,2639
5595,234834,234834,2639
5596,235252,235252,2639
5604,235343,235343,2635
5610,234643,234643,2641
5611,234714,234714,2641
5612,234826,234826,2641
5613,234829,234829,2641
5614,234834,234834,2641
5615,235252,235252,2641
5616,235343,235343,2641
5627,195072,195072,2642
5628,234714,234714,2643
5629,235266,235266,2643
5630,235267,235267,2643
5631,235268,235268,2643
5632,235269,235269,2643
5633,234643,234643,2644
5634,234714,234714,2644
5635,234826,234826,2644
5636,234828,234828,2644
5637,234829,234829,2644
5638,234831,234831,2644
5639,234833,234833,2644
5640,234834,234834,2644
5641,235133,235133,2644
5642,235252,235252,2644
5643,235343,235343,2644
5650,234714,234714,2645
5651,235266,235266,2645
5652,235267,235267,2645
5653,235268,235268,2645
5654,235269,235269,2645
5655,235526,235526,2638
5656,235527,235527,2638
5657,234643,234643,2646
5658,234714,234714,2646
5659,234826,234826,2646
5660,234829,234829,2646
5661,234834,234834,2646
5662,235252,235252,2646
5663,235343,235343,2646
5664,235129,235129,2646
5665,235215,235215,2646
5666,234823,234823,2646
5680,155525,155525,2649
5681,155519,155519,2649
5682,155515,155515,2649
5683,155511,155511,2649
5684,155512,155512,2649
5685,236433,236433,2650
5686,236527,236527,2654
5689,236651,236651,2652
5690,236652,236652,2652
5691,236433,236433,2657
5692,236632,236632,2658
5693,236728,236728,2658
5694,236729,236729,2658
5695,236729,236729,2659
5696,236728,236728,2659
5697,236632,236632,2659
5698,236748,236748,2660
5699,236749,236749,2660
5700,236750,236750,2660
5701,236751,236751,2660
5707,236897,236897,2651
5709,236908,236908,2651
5710,236652,236652,2651
5711,236907,236907,2651
5712,234714,234714,2662
5713,235270,235270,2662
5714,235271,235271,2662
5715,235272,235272,2662
5716,235273,235273,2662
5717,235274,235274,2662
5718,235275,235275,2662
5719,235276,235276,2662
5720,235279,235279,2662
5721,235526,235526,2662
5722,235527,235527,2662
5725,237825,237825,2664
5726,239735,239735,2650
5727,239736,239736,2650
5728,239735,239735,2658
5729,239736,239736,2658
5730,234643,234643,2668
5731,234714,234714,2668
5732,234821,234821,2668
5733,234823,234823,2668
5734,234826,234826,2668
5735,234828,234828,2668
5736,234829,234829,2668
5737,234831,234831,2668
5738,234833,234833,2668
5739,234834,234834,2668
5740,235129,235129,2668
5741,235131,235131,2668
5742,235133,235133,2668
5743,235252,235252,2668
5744,235215,235215,2668
5745,235216,235216,2668
5746,240174,240174,2668
5747,237825,237825,2670
5748,240863,240863,2675
5749,241135,241135,2677
5758,242583,242583,2684
5759,242587,242587,2684
5760,242588,242588,2684
5761,242589,242589,2684
5762,242590,242590,2684
5763,242652,242652,2684
5764,242653,242653,2684
5765,242650,242650,2684
5766,242651,242651,2684
5767,242703,242703,2684
5768,242704,242704,2684
5769,242705,242705,2684
5770,242708,242708,2684
5771,242709,242709,2684
5772,242726,242726,2684
5773,242729,242729,2684
5774,242591,242591,2684
5775,242588,242588,2685
5776,242713,242713,2685
5777,242714,242715,2685
5778,242716,242716,2685
5779,242717,242717,2685
5780,242720,242720,2685
5781,242721,242721,2685
5794,242722,242722,2685
5795,242723,242723,2685
5796,242724,242724,2685
5797,242715,242715,2685
5800,242588,242588,2688
5801,242722,242722,2688
5802,242728,242728,2689
5803,242730,242730,2685
5804,242731,242731,2685
5806,242707,242707,2684
5807,242706,242706,2684
5808,242588,242588,2690
5809,242590,242590,2690
5810,242703,242703,2690
5811,242704,242704,2690
5812,242708,242708,2690
5813,242709,242709,2690
5814,242706,242706,2690
5815,246606,246606,2690
5816,246620,246620,2690
5817,246607,246607,2690
5818,242852,242852,2690
5819,242853,242853,2690
5820,242723,242724,2690
5821,242583,242583,2690
5822,242589,242589,2690
5823,242583,242583,2691
5824,242587,242587,2691
5825,242588,242588,2691
5826,242589,242589,2691
5827,242590,242590,2691
5828,242652,242652,2691
5829,242653,242653,2691
5830,242650,242650,2691
5831,242651,242651,2691
5832,242703,242703,2691
5833,242704,242704,2691
5834,242705,242705,2691
5835,242708,242708,2691
5836,242709,242709,2691
5837,242726,242726,2691
5838,242729,242729,2691
5839,242591,242591,2691
5840,242707,242707,2691
5841,242706,242706,2691
5842,242583,242583,2692
5843,242587,242587,2692
5844,242588,242588,2692
5845,242589,242589,2692
5846,242590,242590,2692
5847,242652,242652,2692
5848,242653,242653,2692
5849,242650,242650,2692
5850,242651,242651,2692
5851,242703,242703,2692
5852,242704,242704,2692
5853,242708,242708,2692
5854,242709,242709,2692
5855,242729,242729,2692
5856,242706,242706,2692
5857,242730,242730,2688
5858,242731,242731,2688
5859,242846,242846,2688
5860,246459,246459,2688
5861,242717,242717,2688
5862,242853,242853,2688
5863,242852,242852,2688
5864,242588,242588,2693
5865,242722,242722,2693
5866,242847,242847,2693
5867,242848,242848,2693
5868,242723,242723,2693
5869,242724,242724,2693
5870,242720,242703,2693
5871,242846,242846,2693
5872,242704,242704,2693
5873,242588,242588,2694
5874,242722,242722,2694
5875,242730,242730,2694
5876,242731,242731,2694
5877,242723,242723,2694
5878,246623,246623,2694
5879,257859,257859,2694
5880,257860,257860,2694
5882,242588,242588,2695
5883,242850,242850,2695
5884,242851,242851,2695
5885,242852,242852,2695
5886,242853,242853,2695
5887,246630,246630,2695
5888,246631,246631,2695
5889,246608,246608,2695
5901,242588,242588,2696
5902,242850,242850,2696
5903,242852,242852,2696
5904,242853,242853,2696
5905,242723,242723,2696
5906,242724,242724,2696
5907,242846,242846,2696
5908,246630,246630,2696
5909,258515,258515,2696
5924,242708,242708,2698
5925,242709,242709,2698
5926,242852,242852,2698
5927,242853,242853,2698
5928,242588,242588,2698
5929,242722,242722,2698
5930,242583,242583,2698
5935,242849,242849,2698
5936,242854,242854,2698
5937,242723,242723,2698
5938,246607,246607,2698
5939,242718,242718,2698
5940,242588,242588,2699
5941,242713,242713,2699
5942,242714,242715,2699
5943,242717,242717,2699
5944,242720,242720,2699
5945,242721,242721,2699
5946,242722,242722,2699
5947,242723,242723,2699
5948,242724,242724,2699
5949,242715,242715,2699
5950,242730,242730,2699
5951,242731,242731,2699
5952,242588,242588,2700
5953,242713,242713,2700
5954,242714,242715,2700
5955,242717,242717,2700
5956,242721,242721,2700
5957,242722,242722,2700
5958,242730,242730,2700
5959,242731,242731,2700
5960,246459,246459,2700
5961,246512,246512,2700
5962,246513,246513,2700
5963,130139,130139,2701
5964,243036,0,2701
5965,243037,0,2701
5966,243038,0,2701
5967,243039,0,2701
5968,243040,0,2701
5969,243041,0,2701
5972,130139,130139,2702
5973,243037,0,2702
5974,243039,0,2702
5975,243041,0,2702
5976,243045,0,2702
5977,243046,243046,2702
5978,243047,0,2702
5979,243049,0,2702
5980,243050,243050,2702
5981,243048,0,2702
5982,243052,0,2702
5984,130139,130139,2703
5985,243072,0,2703
5986,243071,0,2703
5987,0,243073,2703
5988,0,243075,2703
5989,243079,0,2703
5990,243080,243080,2703
5991,243083,0,2703
5992,243082,243082,2703
5993,130139,130139,2704
5994,243037,0,2704
5995,243041,0,2704
5996,243044,0,2704
5997,243114,0,2704
5998,243115,0,2704
5999,243112,0,2704
6000,243113,243113,2704
6001,243111,0,2704
6002,243110,243110,2704
6003,243108,0,2704
6004,243107,0,2704
6005,0,243109,2704
6006,130139,130139,2705
6007,130139,130139,2706
6008,243230,243230,2705
6009,243231,243231,2705
6010,243232,243232,2705
6011,243233,243233,2705
6012,243234,243234,2705
6013,243261,243261,2705
6014,243263,243263,2705
6015,243265,243265,2705
6016,243266,243266,2705
6017,130139,130139,2707
6018,243230,243230,2707
6019,243231,243231,2707
6020,243232,243232,2707
6021,243233,243233,2707
6022,243234,243234,2707
6023,243261,243261,2707
6024,243263,243263,2707
6025,243265,243265,2707
6026,243266,243266,2707
6027,243264,243264,2707
6028,243235,243235,2706
6029,243236,243236,2706
6030,243237,243237,2706
6031,243238,243238,2706
6032,243241,243241,2706
6033,243242,243242,2706
6034,243252,243252,2706
6035,243256,243256,2706
6036,242728,242728,2708
6037,243281,243281,2705
6038,243282,243282,2705
6039,243281,243281,2707
6040,243284,243284,2707
6041,243283,243283,2705
6042,243285,243285,2707
6043,243286,243286,2705
6044,243332,243332,2705
6045,243287,243287,2707
6046,243333,243333,2707
6051,243291,243291,2706
6052,243292,243292,2706
6053,243334,243334,2706
6054,130139,130139,2709
6055,243230,243230,2709
6056,243231,243231,2709
6057,243232,243232,2709
6058,243233,243233,2709
6059,243234,243234,2709
6060,243261,243261,2709
6061,243263,243263,2709
6062,243265,243265,2709
6063,243266,243266,2709
6064,243281,243281,2709
6065,243282,243282,2709
6066,243283,243283,2709
6067,243286,243286,2709
6068,243332,243332,2709
6071,244579,244579,2710
6072,244578,244578,2710
6073,244577,244577,2710
6074,244612,244612,2710
6075,130139,130139,2711
6076,243112,0,2711
6077,243113,243113,2711
6078,243110,243110,2711
6079,246035,246035,2711
6080,246036,246036,2711
6081,246037,246037,2711
6082,246024,246024,2710
6083,246038,246038,2711
6084,246039,246039,2711
6085,246040,246040,2711
6089,246043,246043,2712
6090,246044,246044,2712
6091,246045,246045,2712
6092,246024,246024,2712
6093,130139,130139,2713
6094,244612,244612,2712
6095,246118,246118,2712
6096,130139,130139,2714
6097,243282,243282,2714
6098,243283,243283,2714
6099,243286,243286,2714
6100,243332,243332,2714
6101,246138,246138,2714
6102,246137,246137,2714
6103,246139,246139,2714
6104,246148,246148,2714
6105,130139,130139,2715
6106,243230,243230,2715
6107,243231,243231,2715
6108,243232,243232,2715
6109,243233,243233,2715
6110,243234,243234,2715
6111,243261,243261,2715
6112,243281,243281,2715
6113,243282,243282,2715
6114,243283,243283,2715
6115,243286,243286,2715
6116,243332,243332,2715
6117,246148,246148,2715
6118,246139,246139,2715
6119,258738,258738,2715
6122,243291,243291,2715
6123,130139,130139,2716
6124,246300,246300,2716
6125,246305,246305,2716
6131,246306,246306,2716
6132,246307,246307,2716
6133,246321,246321,2712
6134,246367,246367,2721
6135,246381,246381,2722
6136,246383,246383,2722
6137,246384,246384,2722
6138,246385,246385,2722
6139,246395,246395,2725
6140,246396,246396,2725
6141,250051,250051,2700
6142,246482,246482,2707
6143,246483,246483,2707
6144,246484,246484,2706
6145,246485,246485,2706
6146,246395,246395,2726
6147,246396,246396,2726
6148,246498,246498,2710
6149,246496,246496,2710
6150,246495,246495,2710
6151,246494,246494,2710
6152,242588,242588,2727
6153,242713,242713,2727
6154,242714,242715,2727
6155,242717,242717,2727
6156,242722,242722,2727
6157,242723,242723,2727
6158,242724,242724,2727
6159,242730,242730,2727
6160,242731,242731,2727
6161,246623,246623,2727
6162,246624,246624,2727
6163,257860,257860,2727
6164,250052,250052,2700
6165,250053,250053,2700
6166,242588,242588,2728
6167,242851,242851,2728
6168,242852,242852,2728
6169,242853,242853,2728
6170,242724,242724,2728
6171,246459,246459,2728
6172,242718,242718,2728
6173,246620,246620,2728
6174,246607,246607,2728
6176,246586,246586,2712
6177,242846,242846,2685
6178,246459,246459,2685
6179,242588,242588,2729
6180,242713,242713,2729
6181,242714,242715,2729
6182,242716,242716,2729
6183,242717,242717,2729
6184,242722,242722,2729
6185,242723,242723,2729
6186,242724,242724,2729
6187,242715,242715,2729
6188,242730,242730,2729
6189,242731,242731,2729
6190,242846,242846,2729
6197,130139,130139,2730
6198,243036,0,2730
6199,243037,0,2730
6200,243038,0,2730
6201,243039,0,2730
6202,243040,0,2730
6203,243041,0,2730
6204,246613,246613,2730
6205,246614,246614,2730
6206,246615,246615,2730
6210,242588,242588,2732
6211,242722,242722,2732
6212,242730,242730,2732
6213,242731,242731,2732
6214,242723,242723,2732
6215,242724,242724,2732
6216,242720,242703,2732
6217,242846,242846,2732
6218,242704,242704,2732
6219,246459,246459,2732
6220,242721,242721,2732
6221,242717,242717,2732
6222,246606,246606,2732
6223,246607,246607,2732
6224,246608,246608,2732
6225,246618,246618,2732
6226,246512,246512,2732
6227,246620,246620,2732
6228,246619,246619,2702
6229,246621,246621,2702
6230,246622,246622,2702
6233,242730,242730,2698
6234,242731,242731,2698
6235,242715,242715,2698
6256,242588,242588,2733
6257,242722,242722,2733
6258,242730,242730,2733
6259,242731,242731,2733
6260,242723,242723,2733
6261,246459,246459,2733
6262,242721,242721,2733
6263,242717,242717,2733
6264,246607,246607,2733
6265,246608,246608,2733
6266,242852,242852,2733
6267,246633,246633,2733
6268,246632,246632,2733
6269,257859,257859,2733
6274,242588,242588,2734
6275,242713,242713,2734
6276,242714,242715,2734
6277,242717,242717,2734
6278,242720,242720,2734
6279,242722,242722,2734
6280,242730,242730,2734
6281,242731,242731,2734
6282,246636,246636,2734
6283,242714,242714,2734
6289,250074,250074,2738
6291,246910,246910,2742
6292,246904,246904,2742
6293,246903,246903,2742
6294,246905,246905,2742
6295,246906,246907,2742
6296,246908,246908,2742
6297,246909,246909,2742
6298,244577,244577,2742
6299,244578,244578,2742
6300,246916,246916,2743
6301,246936,246936,2744
6302,244579,244579,2745
6303,244578,244578,2745
6304,244577,244577,2745
6305,244612,244612,2745
6306,246024,246024,2745
6307,246498,246498,2745
6308,246496,246496,2745
6309,246495,246495,2745
6310,246494,246494,2745
6311,244579,244579,2746
6312,244578,244578,2746
6313,244577,244577,2746
6314,244612,244612,2746
6315,246024,246024,2746
6316,246498,246498,2746
6317,246496,246496,2746
6318,246495,246495,2746
6319,246494,246494,2746
6320,244579,244579,2747
6321,244578,244578,2747
6322,244577,244577,2747
6323,244612,244612,2747
6324,246024,246024,2747
6325,246498,246498,2747
6326,246496,246496,2747
6327,246495,246495,2747
6328,246494,246494,2747
6329,246916,246916,2748
6330,246994,246994,2748
6331,244579,244579,2749
6332,244578,244578,2749
6333,244577,244577,2749
6334,244612,244612,2749
6335,246024,246024,2749
6336,246498,246498,2749
6337,246496,246496,2749
6338,246495,246495,2749
6339,246494,246494,2749
6340,244579,244579,2750
6341,244578,244578,2750
6342,244577,244577,2750
6343,244612,244612,2750
6344,246024,246024,2750
6345,246498,246498,2750
6346,246496,246496,2750
6347,246495,246495,2750
6348,246494,246494,2750
6349,246916,246916,2751
6350,244579,244579,2752
6351,244578,244578,2752
6352,244577,244577,2752
6353,244612,244612,2752
6354,246024,246024,2752
6355,246498,246498,2752
6356,246496,246496,2752
6357,246495,246495,2752
6358,246494,246494,2752
6359,246916,246916,2753
6360,247029,247029,2753
6361,247030,247030,2753
6362,247042,247042,2754
6363,247041,247041,2754
6364,247040,247040,2754
6365,247042,247042,2755
6366,247041,247041,2755
6367,247040,247040,2755
6368,247045,247045,2756
6369,247046,247046,2756
6370,247047,247047,2756
6371,247135,247135,2757
6372,247149,247149,2757
6373,247170,247170,2757
6374,246516,246516,2705
6375,246517,246517,2705
6376,246518,246518,2705
6377,246519,246519,2705
6378,246520,246520,2705
6379,246521,246521,2705
6380,246522,246522,2705
6381,246523,246523,2705
6382,246524,246524,2705
6383,246525,246525,2705
6384,246526,246526,2705
6385,246527,246527,2705
6386,246528,246528,2705
6387,246516,246516,2707
6388,246517,246517,2707
6389,246518,246518,2707
6390,246519,246519,2707
6391,246520,246520,2707
6392,246521,246521,2707
6393,246522,246522,2707
6394,246523,246523,2707
6395,246524,246524,2707
6396,246525,246525,2707
6397,246526,246526,2707
6398,246527,246527,2707
6399,246528,246528,2707
6400,246516,246516,2709
6401,246517,246517,2709
6402,246518,246518,2709
6403,246519,246519,2709
6404,246520,246520,2709
6405,246521,246521,2709
6406,246522,246522,2709
6407,246523,246523,2709
6408,246524,246524,2709
6409,246525,246525,2709
6410,246526,246526,2709
6411,246527,246527,2709
6412,246528,246528,2709
6413,246516,246516,2715
6414,246517,246517,2715
6415,246518,246518,2715
6416,246519,246519,2715
6417,246520,246520,2715
6418,246521,246521,2715
6419,246522,246522,2715
6420,246523,246523,2715
6421,246524,246524,2715
6422,246525,246525,2715
6423,246526,246526,2715
6424,246527,246527,2715
6425,246528,246528,2715
6426,246118,246118,2760
6428,248110,248110,2760
6429,130139,130139,2761
6430,243235,243235,2761
6431,243236,243236,2761
6432,243237,243237,2761
6433,243238,243238,2761
6434,243241,243241,2761
6435,243242,243242,2761
6436,243252,243252,2761
6437,243256,243256,2761
6438,243291,243291,2761
6439,243292,243292,2761
6440,243334,243334,2761
6441,246484,246484,2761
6442,246485,246485,2761
6443,248280,248280,2761
6444,248282,248282,2761
6445,248281,248281,2761
6446,249896,249896,2741
6448,249897,249897,2766
6449,249896,249896,2766
6456,249897,249897,2768
6457,249896,249896,2768
6458,249933,249933,2768
6460,249948,249964,2731
6461,249949,249966,2731
6462,249951,249968,2731
6463,249961,0,2731
6464,249957,0,2731
6465,249958,249958,2731
6466,249959,249959,2731
6467,249960,249960,2731
6468,249969,0,2731
6469,249970,249970,2731
6470,250029,250029,2760
6471,250030,250030,2760
6472,250045,250045,2760
6473,250043,250043,2760
6474,250048,250048,2760
6475,250049,250049,2760
6476,250050,250050,2760
6479,250051,250051,2732
6480,250052,250052,2732
6481,250053,250053,2732
6483,246668,246668,2769
6484,250066,250066,2769
6485,250067,250067,2769
6486,250068,250068,2769
6487,250069,250069,2769
6488,250070,250070,2769
6489,250071,250071,2769
6490,251262,251262,2769
6492,246459,246459,2690
6493,246636,246636,2690
6528,251066,251066,2772
6529,251067,251067,2772
6530,251070,251070,2757
6531,251246,251246,2764
6532,251245,251245,2764
6533,251297,251297,2773
6534,251315,251315,2774
6535,251315,251315,2775
6536,246668,246668,2739
6537,250075,250075,2739
6538,250074,250074,2739
6539,246668,246668,2778
6540,250074,250074,2778
6541,252490,252490,2724
6542,252493,252493,2724
6543,252493,252493,2781
6544,252493,252493,2782
6545,130139,130139,2783
6546,252732,252732,2783
6547,252733,252733,2783
6548,252734,252734,2783
6549,252735,252735,2783
6550,252736,252736,2783
6551,252737,252737,2783
6552,252738,252738,2783
6553,252739,252739,2783
6554,252740,252740,2783
6555,252741,252741,2783
6556,252742,252742,2783
6557,252743,252743,2783
6558,252744,252744,2783
6559,252745,252745,2783
6560,246516,246516,2783
6561,246517,246517,2783
6562,246518,246518,2783
6563,246519,246519,2783
6564,246520,246520,2783
6565,246521,246521,2783
6566,246522,246522,2783
6567,246523,246523,2783
6568,246524,246524,2783
6569,246525,246525,2783
6570,246526,246526,2783
6571,246527,246527,2783
6572,246528,246528,2783
6573,252703,252703,2782
6574,252704,252704,2782
6575,252705,252705,2782
6576,252706,252706,2782
6577,252703,252703,2781
6578,252704,252704,2781
6579,252705,252705,2781
6580,252706,252706,2781
6581,252703,252703,2724
6582,252704,252704,2724
6583,252705,252705,2724
6584,252706,252706,2724
6585,252758,252758,2784
6586,252759,252759,2784
6587,252771,252771,2784
6588,252811,252811,2787
6589,252812,252812,2787
6590,252815,252815,2787
6593,252821,252821,2788
6594,252824,252824,2776
6595,252826,252826,2776
6596,252831,252831,2776
6597,252898,252898,2776
6599,242583,242583,2786
6600,242590,242590,2786
6601,242652,242652,2786
6602,242705,242705,2786
6603,242726,242726,2786
6604,252837,252837,2788
6605,252830,252830,2789
6606,252832,252832,2789
6607,252838,252838,2789
6608,252869,252869,2789
6609,130139,130139,2792
6610,243112,0,2792
6611,243113,243113,2792
6612,243110,243110,2792
6613,246039,246039,2792
6614,246040,246040,2792
6616,252909,252909,2776
6617,252910,252910,2776
6619,252831,252831,2799
6620,252898,252898,2799
6621,252909,252909,2799
6622,252910,252910,2799
6623,252926,252926,2799
6626,252831,252831,2800
6627,252898,252898,2800
6628,252909,252909,2800
6629,252910,252910,2800
6630,252930,252930,2800
6631,254180,254180,2800
6633,252824,252824,2801
6634,252826,252826,2801
6635,252831,252831,2801
6636,252898,252898,2801
6637,252909,252909,2801
6638,252910,252910,2801
6639,252926,252926,2801
6644,252958,252958,2785
6645,252959,252959,2785
6646,252960,252960,2785
6647,252961,252961,2785
6648,252962,252962,2785
6649,252963,252963,2785
6650,252964,252964,2785
6651,252965,252965,2785
6652,252966,252966,2785
6653,252999,252999,2785
6654,253001,253001,2785
6655,253002,253002,2785
6656,253004,253004,2785
6657,253005,253005,2785
6658,252830,252830,2803
6659,252832,252832,2803
6660,252838,252838,2803
6661,252869,252869,2803
6664,253196,253196,2796
6665,253198,253198,2796
6666,253201,253201,2796
6672,252909,252909,2804
6673,253456,253456,2804
6674,253457,253457,2804
6675,252909,252909,2805
6676,253456,253456,2805
6677,253457,253457,2805
6678,252898,252898,2805
6681,252831,252831,2807
6682,252909,252909,2807
6683,252910,252910,2807
6684,254178,254178,2807
6685,254180,254180,2807
6686,252929,252929,2807
6687,253456,253456,2807
6688,252831,252831,2808
6689,252909,252909,2808
6690,252910,252910,2808
6691,254178,254178,2808
6692,254180,254180,2808
6693,252929,252929,2808
6694,252930,252930,2808
6695,254182,254182,2808
6696,254324,254324,2810
6697,254186,254186,2810
6698,254202,254202,2810
6699,251297,251297,2812
6700,254818,254818,2812
6701,254824,254824,2812
6702,254826,254826,2812
6703,251297,251297,2813
6704,254824,254824,2813
6705,254826,254826,2813
6706,254908,254908,2814
6707,254909,254909,2814
6708,254910,254910,2814
6726,255475,255475,2789
6727,255475,255475,2803
6728,249897,249897,2816
6729,249896,249896,2816
6730,249933,249933,2816
6731,246404,246404,2816
6732,244579,244579,2817
6733,244578,244578,2817
6734,244577,244577,2817
6735,246024,246024,2817
6736,246495,246495,2817
6737,246494,246494,2817
6738,246916,246916,2818
6739,256893,256893,2819
6740,244579,244579,2822
6741,244578,244578,2822
6742,244577,244577,2822
6743,244612,244612,2822
6744,246024,246024,2822
6745,246498,246498,2822
6746,246496,246496,2822
6747,246495,246495,2822
6748,246494,246494,2822
6749,257860,257860,2733
6750,258089,258089,2823
6751,258090,258090,2823
6752,242588,242588,2825
6753,242713,242713,2825
6754,242714,242715,2825
6755,242717,242717,2825
6756,242720,242720,2825
6757,242721,242721,2825
6758,242722,242722,2825
6759,242730,242730,2825
6760,242731,242731,2825
6761,246459,246459,2825
6762,246636,246636,2825
6763,242714,242714,2825
6766,242588,242588,2826
6767,242850,242850,2826
6768,242851,242851,2826
6769,242852,242852,2826
6770,242853,242853,2826
6771,246630,246630,2826
6772,246631,246631,2826
6773,242717,242717,2826
6774,246607,246607,2826
6775,242588,242588,2827
6776,242590,242590,2827
6777,242703,242703,2827
6778,242704,242704,2827
6779,242708,242708,2827
6780,242709,242709,2827
6781,242706,242706,2827
6782,246606,246606,2827
6783,246620,246620,2827
6784,246607,246607,2827
6785,242852,242852,2827
6786,242853,242853,2827
6787,242723,242724,2827
6788,242583,242583,2827
6789,242589,242589,2827
6790,246459,246459,2827
6791,246636,246636,2827
6792,242588,242588,2828
6793,242713,242713,2828
6794,242714,242715,2828
6795,242717,242717,2828
6796,242722,242722,2828
6797,242730,242730,2828
6798,242731,242731,2828
6799,246636,246636,2828
6800,257859,257859,2828
6804,258515,258515,2695
6805,242588,242588,2829
6806,242852,242852,2829
6807,242853,242853,2829
6808,246630,246630,2829
6809,246631,246631,2829
6810,258515,258515,2829
6811,242718,242718,2829
6812,257859,257859,2829
6813,246459,246459,2829
6814,246636,246636,2829
6815,258810,258810,2823
6816,258831,258831,2830
6817,258832,258832,2830
6818,258866,258866,2831
6819,258867,258867,2831
6820,258870,258870,2831
6821,258871,258871,2831
6822,242728,242728,2832
6823,242588,242588,2833
6824,242722,242722,2833
6842,259237,259237,2834
6843,259238,259238,2834
6844,259239,259239,2834
6845,259240,259240,2834
6846,242588,242588,2835
6847,242722,242722,2835
6848,259159,259159,2835
6849,259160,259160,2835
6850,259161,259161,2835
6857,242588,242588,2836
6858,242722,242722,2836
6859,259158,259158,2836
6860,259157,259157,2836
6861,259156,259156,2836
6862,259822,259822,2837
6863,259828,259828,2837
6864,249906,249906,2837
6868,259841,259841,2838
6869,259842,259842,2838
6870,259843,259843,2838
6871,259844,259844,2838
6872,259845,259845,2838
6873,259846,259846,2838
6874,259847,259847,2838
6875,259848,259848,2838
6876,259849,259849,2838
6877,259850,259850,2838
6878,259858,259858,2840
6879,259859,259859,2840
6880,259860,259860,2840
6881,259841,259841,2841
6882,259842,259842,2841
6883,259843,259843,2841
6884,259846,259846,2841
6885,259847,259847,2841
6886,259849,259849,2841
6887,259896,259896,2841
6888,259895,259895,2841
6889,259894,259894,2841
6891,110907,0,2842
6894,259822,259822,2843
6895,259828,259828,2843
6896,249906,249906,2843
6897,259822,259822,2844
6898,259828,259828,2844
6899,259841,259841,2844
