ID,ModelFileID,Flags,Animscale,Pushscale,Size_variation_min,Size_variation_max,Rotation_variation_min,Rotation_variation_max,TerrainColorGradingRampID
2091,1815557,1,0,0,0.67,1.33,0,360,0
2092,1815837,1,0,0,0.67,1.33,0,360,0
2093,1817344,0,1,1,0.67,1.33,0,360,0
2094,1819858,1,0,0.2,0.67,1.33,0,360,0
2095,1818131,1,1,0.5,0.67,1.33,0,360,0
2096,1839255,0,0,0,0.67,1.33,0,360,0
2097,1839252,0,0,0,0.67,1.33,0,360,0
2098,1839258,0,0,0,0.67,1.33,0,360,0
2099,1839250,1,0,0,0.67,1.33,0,360,0
2100,1835126,0,1,1,0.67,1.33,0,360,0
2101,1835127,0,1,1,0.67,1.33,0,360,0
2102,1835128,0,1,1,0.67,1.33,0,360,0
2103,1847967,1,0,0,0.67,1.33,0,360,0
2104,1847965,1,0,0,0.67,1.33,0,360,0
2105,1847964,1,0,0,0.67,1.33,0,360,0
2106,1847963,1,0,0,0.67,1.33,0,360,0
2107,1786393,1,0,0,0.67,1.33,0,360,0
2108,1786394,1,0,0,0.67,1.33,0,360,0
2109,1793378,1,1,1,0.67,1.33,0,360,0
2110,1793379,1,1,1,0.67,1.33,0,360,0
2111,1854765,0,1,1,0.67,1.33,0,360,0
2112,1852145,0,1,1,0.67,1.33,0,360,0
2113,1854760,0,1,1,0.67,1.33,0,360,0
2114,1852121,0,1,1,0.67,1.33,0,360,0
2115,1854770,0,1,1,0.67,1.33,0,360,0
2116,1854772,1,0,0,0.67,1.33,0,360,0
2117,1858291,1,1,1,0.67,1.33,0,360,0
2118,1858293,0,1,1,0.67,1.33,0,360,0
2119,1859089,1,1,1,0.67,1.33,0,360,0
2120,1911912,0,1,1,0.67,1.33,0,360,0
2121,1911834,0,1,1,0.67,1.33,0,360,0
2122,1911902,0,1,1,0.67,1.33,0,360,0
2123,1911869,0,1,1,0.67,1.33,0,360,0
2124,1911851,0,1,1,0.67,1.33,0,360,0
2125,1926813,1,1,1,0.67,1.33,0,360,0
2126,1926814,1,1,1,0.67,1.33,0,360,0
2127,1926815,1,1,1,0.67,1.33,0,360,0
2128,1959115,0,1,1,0.67,1.33,0,360,0
2129,1959117,0,1,1,0.67,1.33,0,360,0
2130,1959119,1,1,1,0.67,1.33,0,360,0
2131,1959120,1,1,1,0.67,1.33,0,360,0
2132,1959122,1,3,1,0.67,1.33,0,360,0
2133,1959124,1,5,6,0.67,1.33,0,360,0
2134,1959129,1,1,1,0.67,1.33,0,360,0
2135,1959130,1,1,1,0.67,1.33,0,360,0
2136,1959131,1,1,1,0.67,1.33,0,360,0
2137,1959134,0,1,1,0.67,1.33,0,360,0
2138,1959135,0,1,1,0.67,1.33,0,360,0
3766,2016921,0,1,1,0.67,1.33,0,360,0
3767,2016924,1,1,1,0.67,1.33,0,360,0
3768,2016923,0,1,0.5,0.67,1.33,0,360,0
3769,2016922,0,1,0.5,0.67,1.33,0,360,0
3770,2020489,1,0,0,0.67,1.33,0,360,0
3771,2020490,1,0,0,0.67,1.33,0,360,0
3772,2020495,1,0,0.2,0.67,1.33,0,360,0
3773,2020491,1,0,0.2,0.67,1.33,0,360,0
3774,2032215,1,0,0,0.67,1.33,0,360,0
3775,2032216,1,0,0,0.67,1.33,0,360,0
3776,2032217,1,0,0,0.67,1.33,0,360,0
3777,2032218,1,0,0,0.67,1.33,0,360,0
3878,2114957,1,1,1,0.67,1.33,0,360,0
3879,2114959,3,1,1,0.67,1.33,0,360,0
3880,2114962,1,0,0,0.67,1.33,0,360,0
3881,2114963,1,0,0,0.67,1.33,0,360,0
3882,2125462,1,1,1,0.67,1.33,0,360,0
3883,2125470,1,1,1,0.67,1.33,0,360,0
3884,2125463,1,1,1,0.67,1.33,0,360,0
3885,2125464,1,1,1,0.67,1.33,0,360,0
3886,2176644,1,0,0,0.67,1.33,0,360,0
3887,2176645,1,0,0,0.67,1.33,0,360,0
3888,2165366,0,1,0.5,0.67,1.33,0,360,0
3889,2165367,0,1,0.5,0.67,1.33,0,360,0
3890,2165369,0,1,0.5,0.67,1.33,0,360,0
3891,2165370,0,1,0.4,0.67,1.33,0,360,0
3892,2175579,1,0,0.1,0.67,1.33,0,360,0
3893,2165389,0,0.2,0.1,0.67,1.33,0,360,0
3894,2165388,0,0,0,0.67,1.33,0,360,0
3895,2165387,0,0,0,0.67,1.33,0,360,0
3896,2165385,0,0,0,0.67,1.33,0,360,0
3897,2261690,1,1,1,0.67,1.33,0,360,0
3898,2204768,1,1,1,0.67,1.33,0,360,0
3899,2204769,1,1,1,0.67,1.33,0,360,0
3900,2204770,1,1,1,0.67,1.33,0,360,0
3901,2261687,1,1,1,0.67,1.33,0,360,0
3902,2261688,1,1,1,0.67,1.33,0,360,0
3903,2261689,1,1,1,0.67,1.33,0,360,0
3904,2204771,1,1,1,0.67,1.33,0,360,0
3905,2261684,1,1,1,0.67,1.33,0,360,0
3906,2261685,1,1,1,0.67,1.33,0,360,0
3907,2261686,1,1,1,0.67,1.33,0,360,0
3908,2261691,1,1,1,0.67,1.33,0,360,0
3909,2261692,1,1,1,0.67,1.33,0,360,0
3910,2261693,1,1,1,0.67,1.33,0,360,0
3911,2267434,1,1,1,0.67,1.33,0,360,0
3912,2267435,1,1,1,0.67,1.33,0,360,0
3913,2267436,1,1,1,0.67,1.33,0,360,0
3914,2267437,1,1,1,0.67,1.33,0,360,0
3915,2317027,0,1,1,0.67,1.33,0,360,0
3916,2317028,0,1,1,0.67,1.33,0,360,0
3917,2317029,0,1,1,0.67,1.33,0,360,0
3918,2317030,0,1,1,0.67,1.33,0,360,0
3919,2317032,1,1,1,0.67,1.33,0,360,0
3920,2317033,1,1,1,0.67,1.33,0,360,0
3921,2317031,0,1,1,0.67,1.33,0,360,0
3922,2317026,1,0,0,0.67,1.33,0,360,0
3923,2317025,0,1,1,0.67,1.33,0,360,0
3924,2301336,0,1,1,0.67,1.33,0,360,0
3925,2301337,0,1,0.5,0.67,1.33,0,360,0
3926,2301338,0,1,0.5,0.67,1.33,0,360,0
3927,2301339,1,1,1,0.67,1.33,0,360,0
3928,2301340,1,1,1,0.67,1.33,0,360,0
3929,2301341,1,1,1,0.67,1.33,0,360,0
3930,2301342,1,1,1,0.67,1.33,0,360,0
3931,2301343,1,0.1,0,0.67,1.33,0,360,0
3944,2319506,1,1,1,0.67,1.33,0,360,0
3945,2319507,1,1,1,0.67,1.33,0,360,0
3946,2319508,1,1,1,0.67,1.33,0,360,0
3947,2319509,1,1,1,0.67,1.33,0,360,0
3948,2319510,1,1,1,0.67,1.33,0,360,0
3949,2319516,1,1,1,0.67,1.33,0,360,0
3950,2319514,1,1,1,0.67,1.33,0,360,0
3951,2319515,1,1,1,0.67,1.33,0,360,0
3952,2319511,1,0,0,0.67,1.33,0,360,0
3953,2319512,1,0,0,0.67,1.33,0,360,0
3954,2319513,1,0,0,0.67,1.33,0,360,0
3955,2324056,1,1,1,0.67,1.33,0,360,0
3956,2324058,0,1,1,0.67,1.33,0,360,0
3957,2324059,1,0.2,0.2,0.67,1.33,0,360,0
3958,2324057,1,0,0.1,0.67,1.33,0,360,0
3959,2373029,1,1,1,0.67,1.33,0,360,0
3960,2373030,1,1,1,0.67,1.33,0,360,0
3961,2373031,1,1,1,0.67,1.33,0,360,0
3963,2393703,1,0,0.3,0.67,1.33,0,360,0
3964,2393704,1,0,0.3,0.67,1.33,0,360,0
3965,2393705,3,0,0.1,0.67,1.33,0,360,0
3966,2393706,1,0.3,0.5,0.67,1.33,0,360,0
3968,2404565,1,1,1,0.67,1.33,0,360,0
3969,2404554,1,1,1,0.67,1.33,0,360,0
3970,2404555,1,1,1,0.67,1.33,0,360,0
3971,2404556,0,1,1,0.67,1.33,0,360,0
3972,2404559,0,1,1,0.67,1.33,0,360,0
3973,2404561,0,1,1,0.67,1.33,0,360,0
3974,2404563,0,1,1,0.67,1.33,0,360,0
3975,2576978,0,0,0,0.67,1.33,0,360,0
3976,2576979,0,0,0,0.67,1.33,0,360,0
3977,2575499,1,1,1,0.67,1.33,280,360,7
3978,2575498,1,1,1,0.67,1.33,0,360,7
3979,2575497,1,1,1,0.67,1.33,0,360,7
3980,2574099,1,1,1,0.67,1.33,0,360,0
3981,2574100,1,1,1,0.67,1.33,0,360,0
3982,2574101,1,1,1,0.67,1.33,0,360,0
3983,2574102,1,1,1,0.67,1.33,0,360,0
3984,2574108,1,1,1,0.67,1.33,0,360,0
3985,2574109,1,1,1,0.67,1.33,0,360,0
3986,2574110,1,1,1,0.67,1.33,0,360,0
3987,2574112,1,1,1,0.67,1.33,0,360,0
3988,2574113,1,1,1,0.67,1.33,0,360,0
3989,2574103,1,1,1,0.67,1.33,0,360,0
3990,2574104,1,1,1,0.67,1.33,0,360,0
3991,2574106,1,1,1,0.67,1.33,0,360,0
3992,2574107,1,1,1,0.67,1.33,0,360,0
3993,2620955,1,1,1,0.67,1.33,0,360,0
3994,2620956,1,1,1,0.67,1.33,0,360,0
3995,2620957,1,1,1,0.67,1.33,0,360,0
3996,2620958,1,1,1,0.67,1.33,0,360,0
3997,2823388,1,0,1,0.67,1.33,0,360,0
3998,2823387,1,0,1,0.67,1.33,0,360,0
3999,2823389,1,0,1,0.67,1.33,0,360,0
4000,2823390,1,0,1,0.67,1.33,0,360,0
4001,2845734,0,1,1,0.67,1.33,0,360,0
4002,2845735,0,1,1,0.67,1.33,0,360,0
4003,2845737,0,1,1,0.67,1.33,0,360,0
4004,2845736,0,1,1,0.67,1.33,0,360,0
4005,2845738,0,1,1,0.67,1.33,0,360,0
4006,2845739,0,1,1,0.67,1.33,0,360,0
4007,2845740,0,1,1,0.67,1.33,0,360,0
4008,2575500,0,1,1,0.67,1.33,0,360,8
4009,2845732,0,1,1,0.67,1.33,0,360,8
4010,2845733,0,1,1,0.67,1.33,0,360,8
4011,2845730,0,1,1,0.67,1.33,280,360,0
4012,2845731,0,1,1,0.67,1.33,280,360,0
4013,2908539,1,1,1,0.67,1.33,0,360,0
4014,2908540,1,1,1,0.67,1.33,0,360,0
4015,2908541,1,0,0.5,0.67,1.33,0,360,0
4016,2908542,1,1,1,0.67,1.33,0,360,0
4017,2909945,1,1,1,0.67,1.33,0,360,0
4018,2909946,1,1,0.5,0.67,1.33,0,360,0
4019,2909947,1,1,0.5,0.67,1.33,0,360,0
4020,2909948,1,0,0,0.67,1.33,0,360,0
4021,2845741,1,0,0,0.67,1.33,0,360,0
4022,2845742,1,0,0,0.67,1.33,0,360,0
4023,2575509,1,0,0,0.67,1.33,0,360,0
4024,2575510,1,0,0,0.67,1.33,0,360,0
4025,2918331,1,0,0,0.67,1.33,0,360,0
4026,2918332,1,0,0,0.67,1.33,0,360,0
4027,2918333,0,1,1,0.67,1.33,0,360,0
4028,2918334,0,1,1,0.67,1.33,0,360,0
4031,2575501,1,1,1,0.67,1.33,0,360,0
4032,2575502,1,1,1,0.67,1.33,0,360,0
4033,2575503,1,1,1,0.67,1.33,0,360,0
4034,2575504,0,1,1,0.67,1.33,0,360,0
4036,2976322,1,1,1,0.67,1.33,0,360,0
4037,2976323,1,0,0,0.67,1.33,0,360,0
4038,2976324,1,1,1,0.67,1.33,0,360,0
4039,2976325,1,1,1,0.67,1.33,0,360,0
4040,2976326,1,1,1,0.67,1.33,0,360,0
4041,2976327,1,1,1,0.67,1.33,0,360,0
4042,2976328,1,1,1,0.67,1.33,0,360,0
4043,2976329,1,1,1,0.67,1.33,0,360,0
4044,3021023,1,1,1,0.67,1.33,0,360,0
4045,3021024,1,1,1,0.67,1.33,0,360,0
4046,3021025,1,1,1,0.67,1.33,0,360,0
4047,3021026,1,1,1,0.67,1.33,0,360,0
4048,3021027,1,0,0.5,0.67,1.33,0,360,0
4049,3021028,1,0,0.5,0.67,1.33,0,360,0
4050,3021029,1,0,0.5,0.67,1.33,0,360,0
4051,3021030,1,0,0.5,0.67,1.33,0,360,0
4052,3060859,0,1,0.5,0.67,1.33,0,360,0
4053,3060858,1,1,1,0.67,1.33,0,360,0
4054,3060857,1,1,1,0.67,1.33,0,360,0
4055,3060860,3,2,0,0.67,1.33,0,360,0
4056,3062174,1,0.7,1,0.67,1.33,0,360,0
4057,3062175,1,0.5,1,0.67,1.33,0,360,0
4058,3062172,1,0.6,1,0.67,1.33,0,360,0
4059,3062173,1,0.8,1,0.67,1.33,0,360,0
4062,3064846,1,0.5,1,0.67,1.33,0,360,0
4063,3064848,1,0.6,1,0.67,1.33,0,360,0
4064,3064843,1,0.3,1,0.67,1.33,0,360,0
4065,3064849,1,0.7,1,0.67,1.33,0,360,0
4066,3064847,1,0.7,1,0.67,1.33,0,360,0
4067,3066440,1,0.7,1,0.67,1.33,0,360,0
4068,3064845,1,0.8,1,0.67,1.33,0,360,0
4069,3064844,1,0.5,1,0.67,1.33,0,360,0
4070,3021031,1,0.1,0.2,0.67,1.33,0,360,0
4071,3021032,1,0.1,0.2,0.67,1.33,0,360,0
4072,3021033,1,0.1,0.2,0.67,1.33,0,360,0
4073,3021034,1,0.1,0.2,0.67,1.33,0,360,0
4074,3067285,1,1,1,0.67,1.33,0,360,0
4075,3067286,1,1,1,0.67,1.33,0,360,0
4076,3067287,1,1,1,0.67,1.33,0,360,0
4077,3067288,1,1,1,0.67,1.33,0,360,0
4078,3067289,1,1,1,0.67,1.33,0,360,0
4079,3067290,1,1,1,0.67,1.33,0,360,0
4080,3067291,1,1,1,0.67,1.33,0,360,0
4081,3067292,1,1,1,0.67,1.33,0,360,0
4082,3084324,1,0,0.1,0.67,1.33,0,360,0
4083,3084325,1,0,0.1,0.67,1.33,0,360,0
4084,3084326,1,0,0.1,0.67,1.33,0,360,0
4085,3084327,1,0,0.1,0.67,1.33,0,360,0
4086,3076358,1,1,1,0.67,1.33,0,360,0
4087,3076359,1,1,1,0.67,1.33,0,360,0
4088,3076360,1,1,1,0.67,1.33,0,360,0
4089,3076361,1,1,1,0.67,1.33,0,360,0
4090,3154885,1,0,0,0.67,1.33,0,360,0
4091,3154886,1,0,0,0.67,1.33,0,360,0
4092,3154887,1,0,0,0.67,1.33,0,360,0
4093,3154888,1,0,0,0.67,1.33,0,360,0
4094,3166126,3,1,0,0.67,1.33,0,360,0
4095,3166127,1,0.3,1,0.67,1.33,0,360,0
4096,3166124,1,0.6,1,0.67,1.33,0,360,0
4097,3166125,1,0.6,1,0.67,1.33,0,360,0
4098,3182251,1,1,1,0.67,1.33,0,360,0
4099,3182256,1,1,1,0.67,1.33,0,360,0
4100,3182246,1,1,1,0.67,1.33,0,360,0
4101,3182257,1,1,1,0.67,1.33,0,360,0
4102,3182270,1,1,1,0.67,1.33,0,360,7
4103,3182271,1,1,1,0.67,1.33,0,360,7
4104,3182272,1,1,1,0.67,1.33,0,360,7
4105,3182273,1,1,1,0.67,1.33,0,360,0
4106,3186569,0,2,0.2,0.67,1.33,0,360,0
4107,3189721,1,0,0,0.67,1.33,0,360,0
4108,3189722,1,0,0,0.67,1.33,0,360,0
4109,3195553,0,1,1,0.67,1.33,0,360,0
4112,3189732,1,0,0,0.67,1.33,0,360,0
4113,3189733,1,1,0.7,0.67,1.33,0,360,0
4114,3230286,1,0.5,1,0.67,1.33,0,360,0
4115,3230287,0,1,1,0.67,1.33,0,360,0
4116,3230288,0,1,1,0.67,1.33,0,360,0
4117,3230289,0,1,1,0.67,1.33,0,360,0
4120,3448313,0,1,1,0.67,1.33,0,360,0
4121,3448314,0,1,1,0.67,1.33,0,360,0
4122,3448315,0,1,1,0.67,1.33,0,360,0
4123,3448316,0,1,1,0.67,1.33,0,360,0
4124,3448859,1,0,0,0.67,1.33,0,360,0
4125,3448860,1,0,0,0.67,1.33,0,360,0
4126,3452218,1,0,0,0.67,1.33,0,360,0
4127,3452219,1,0,0,0.67,1.33,0,360,0
4128,3452220,1,0,0,0.67,1.33,0,360,0
4129,3452223,1,0,0,0.67,1.33,0,360,0
4130,3452224,1,0,0,0.67,1.33,0,360,0
4131,3452221,1,0,0,0.67,1.33,0,360,0
4132,3452222,1,0,0,0.67,1.33,0,360,0
4133,3456974,1,0,0,0.67,1.33,0,360,0
4134,3461926,1,1,1,0.67,1.33,0,360,0
4135,3461927,1,1,1,0.67,1.33,0,360,0
4136,3461928,1,1,1,0.67,1.33,0,360,0
4137,3461929,1,1,1,0.67,1.33,0,360,0
4138,3489268,1,0,0,0.67,1.33,0,360,0
4142,3189729,1,0.1,0.5,0.67,1.33,0,360,0
4143,3189728,1,0.1,0.5,0.67,1.33,0,360,0
4144,3189727,1,0.1,0.5,0.67,1.33,0,360,0
4146,3544479,1,1,1,0.67,1.33,0,360,0
4147,3544480,1,1,1,0.67,1.33,0,360,0
4148,3544481,1,1,1,0.67,1.33,0,360,0
4149,3544482,1,1,1,0.67,1,0,360,0
4151,3550645,1,1,1,0.67,1.33,0,360,0
4152,3550646,1,1,1,0.67,1.33,0,360,0
4153,3189734,1,1,1,0.67,1.6,0,360,0
4154,3189734,1,0.5,1,0.67,1.33,0,360,0
4155,3743604,0,1,1,0.67,1.33,0,360,9
4156,3743605,0,1,1,0.67,1.33,0,360,9
4157,3743606,0,1,1,0.67,1.33,0,360,9
4159,3761776,1,1,1,0.5,1.5,180,360,0
4160,3761777,1,1,1,0.5,1.2,90,360,0
4161,3761778,0,1.5,0.5,1,1.2,90,250,0
4162,3761779,1,1,1,0.67,1.2,90,360,0
4163,3761785,1,1,1,0.5,1.5,0,360,0
4166,3761784,1,1,1,0.67,1.5,100,360,0
4168,3761786,0,1.5,0.5,0.5,1.5,0,360,0
4169,3761787,0,1,1,0.5,1,0,360,0
4170,3763208,1,1,1,0.8,2,0,360,0
4171,3763209,1,1,1,0.8,2,0,360,0
4172,3763210,1,1,1,0.8,2,0,360,0
4173,3763211,1,1,1,0.8,2,0,360,0
4174,3847951,1,0,0,0.67,1.33,0,360,0
4175,3847952,1,3,3,0.67,1.33,0,360,0
4176,3847953,1,1,1,0.67,1.33,0,360,0
4177,3847954,1,0,0,0.67,1.33,0,360,0
4178,3851016,0,1,1,0.67,1.33,0,360,0
4179,3851017,0,1,1,0.67,1.33,0,360,0
4180,3851018,0,1,1,0.8,1.2,0,360,0
4181,3851019,0,1,1,0.67,1.33,0,360,0
4182,3788205,1,1,1,0.75,1.6,0,360,0
4183,3788206,1,1,1,0.75,1.6,0,360,0
4184,3788207,1,1,0.5,0.75,1.5,0,360,0
4185,3788208,1,1,1,0.75,1.6,0,360,0
4186,3788203,1,1,0.5,0.8,1.7,0,360,0
4187,3788204,1,1,1,0.8,1.6,0,360,0
4188,3788209,1,1,0,0.5,1.33,0,360,0
4189,3788210,1,1,0,0.5,1.33,0,360,0
4190,3788211,1,1,0,0.5,1.33,0,360,0
4191,3544487,1,1,1,1,1.2,0,360,0
4192,3544488,1,1,1,0.8,1,0,360,0
4193,3550648,1,1,1,0.67,1.33,0,360,0
4194,3550647,1,1,1,0.67,1.33,0,360,0
4195,3830887,1,1,1,0.67,1.33,0,360,0
4196,3830892,1,1,1,0.67,1.33,0,360,0
4197,3830895,1,1,1,0.67,1.33,0,360,0
4198,3830897,1,1,1,0.67,1.33,0,360,0
4199,3930603,1,1,1,0.67,1.33,0,360,0
4200,3930604,1,1,1,0.67,1.33,0,360,0
4201,3930610,1,1,1,0.67,1.33,0,360,0
4202,3930601,1,1,1,0.67,1.33,0,360,0
4203,3930608,1,1,1,0.67,1.33,0,360,0
4204,3930611,1,1,0,0.67,1.33,0,360,0
4205,3930606,1,1,0,0.67,1.33,0,360,0
4206,3930607,1,1,0,0.67,1.33,0,360,0
4207,3930605,1,1,1,0.67,1.33,0,360,0
4208,3930602,1,1,1,0.67,1.33,0,360,0
4209,3930609,1,1,1,0.67,1.33,0,360,0
4210,3987675,1,1,1,0.9,1.1,0,360,0
4211,3987676,1,1,1,1,1.1,0,360,0
4212,3987677,1,1,1,1,1.1,0,360,0
4213,3987678,1,1,1,0.9,1.1,0,360,0
4214,3987679,1,1,1,0.8,1.2,0,360,0
4215,3987680,1,1,1,0.9,1.1,0,360,0
4216,3987681,1,1,1,0.9,1.1,0,360,0
4217,3987682,1,1,1,0.8,1.3,0,360,0
4218,4005413,1,1,1,0.5,1.6,0,360,0
4219,4005414,0,1,1,0.5,1.5,0,360,0
4220,4005419,1,0,0,1,1.33,0,360,0
4221,4005410,1,1,1,1,1.33,0,360,0
4222,4005411,0,1,1,0.67,1.33,0,360,0
4223,4005412,0,1,1,0.67,1.33,0,360,0
4224,4005415,1,1,1,0.67,1.5,0,360,0
4225,4005523,0,1,1,0.67,1.33,0,360,0
4226,4005524,0,1,1,0.67,1.33,0,360,0
4227,4005525,0,1,1,0.67,1.33,0,360,0
4228,4005526,0,1,1,0.67,1.33,0,360,0
4229,4005527,0,1,1,0.67,1.33,0,360,0
4230,4005528,0,1,1,0.67,1.33,0,360,0
4231,4005529,0,1,1,0.67,1.33,0,360,0
4232,4005530,0,1,1,0.67,1.33,0,360,0
4233,4005571,0,1,1,0.67,1.33,0,360,0
4234,4005572,0,1,1,0.67,1.33,0,360,0
4235,4005573,0,1,1,0.67,1.33,0,360,0
4236,4008381,0,1,1,0.67,1.33,0,360,0
4237,4005531,1,0,0.5,0.67,1.33,0,360,0
4238,4005532,1,0,0.5,0.67,1.33,0,360,0
4239,4005533,1,0.5,1,0.67,1.33,0,360,0
4240,4005534,1,1,0.6,0.67,1.33,0,360,0
4241,4035502,1,1,1,0.67,1.33,0,360,0
4242,4035503,1,1,1,0.67,1.33,0,360,0
4243,4035504,1,1,1,0.67,1.33,0,360,0
4244,4035505,1,1,1,0.67,1.33,0,360,0
4245,4045648,1,1,1,0.67,1.33,0,360,0
4246,4045649,1,1,1,0.67,1.33,0,360,0
4247,4045650,1,1,1,0.67,1.33,0,360,0
4248,4045651,1,1,1,0.67,1.2,0,360,0
4249,4058744,1,1,0,0.67,1.33,0,360,0
4250,4058745,1,1,0,0.67,1.33,0,360,0
4251,4058742,1,1,0,0.67,1.33,0,360,0
4252,4058743,1,1,0,0.67,1.33,0,360,0
4256,3761783,1,1,1,0.67,1.33,0,360,0
4257,3761782,1,1,1,0.67,1.33,0,360,0
4258,3761781,1,1,1,0.67,1.33,0,360,0
4259,4064744,1,1,1,0.67,1.33,0,360,0
4260,4064745,1,1,1,0.67,1.33,0,360,0
4261,4064748,1,1,1,0.67,1.33,0,360,0
4262,4064749,1,1,1,0.67,1.33,0,360,0
4263,4064750,0,1,1,0.9,1.33,0,360,0
4264,4064751,1,1,1,0.67,1.33,0,360,0
4265,4064747,1,1,1,0.67,1.33,0,360,0
4266,4064746,1,1,1,0.67,1.33,0,360,0
4267,4074783,1,1,0,0.67,1.33,0,360,0
4268,4074784,1,1,0,0.67,1.33,0,360,0
4269,4074785,1,1,1,0.67,1.33,0,360,0
4270,4074786,1,1,1,0.67,1.33,0,360,0
4273,4081240,0,1,1,0.67,1.33,0,360,0
4274,4081241,0,1,1,0.67,1.33,0,360,0
4275,4081242,0,1,1,0.67,1.33,0,360,0
4276,4081243,0,1,1,0.67,1.33,0,360,0
4277,4081244,1,0,0,0.67,1.33,0,360,0
4278,4081245,1,0,0.25,0.67,1.33,0,360,0
4279,4081246,1,0,0.25,0.67,1.33,0,360,0
4280,4081247,1,0,0,0.67,1.33,0,360,0
4281,4178793,1,1,1,0.67,1.33,0,360,0
4282,4178794,1,1,1,0.67,1.33,0,360,0
4283,4178795,1,1,1,0.67,1.33,0,360,0
4284,4180107,0,0,0,0.67,1.33,0,360,0
4285,4180108,0,0,0,0.67,1.33,0,360,0
4286,4180109,0,0,0,0.67,1.33,0,360,0
4287,4180110,0,0,0,0.67,1.33,0,360,0
4288,4185476,1,1,1,0.67,1.33,0,360,0
4289,4185477,1,1,1,0.67,1.33,0,360,0
4290,4185478,1,1,1,0.67,1.33,0,360,0
4291,4185479,1,1,1,0.67,1.33,0,360,0
4292,4197294,1,1,1,0.67,1.33,0,360,0
4293,4197293,1,1,1,0.67,1.33,0,360,0
4294,4005416,0,1,1,0.67,1.33,0,360,0
4295,4196653,1,1,1,0.67,1.33,0,360,0
4296,4196652,0,1,1,0.67,1.33,0,360,0
4297,4196651,1,1,1,0.67,1.33,0,360,0
4298,4208786,1,1,1,0.8,1.7,0,360,0
4299,4208787,1,1,1,0.67,2,0,360,0
4300,4208788,1,1,1,0.67,1.8,0,360,0
4301,4208789,1,1,1,1,1.8,0,360,0
4302,4210211,1,1,1,0.6,1.8,180,360,0
4303,4210212,0,1,1,1,1.8,180,360,0
4304,4210214,0,1,1,0.67,1.33,0,360,0
4305,4210215,1,1,1,0.67,1.8,0,360,0
4306,4226854,1,1,1,0.67,1.33,0,360,0
4307,4226851,1,1,1,0.67,1.33,0,360,0
4308,4226852,1,1,1,0.67,1.33,0,360,0
4309,4226853,1,1,1,0.67,1.33,0,360,0
4310,4238246,1,1,0,0.5,2,0,360,0
4311,4238245,1,1,0,0.5,1.3,0,360,0
4312,4238247,1,1,0,0.5,2,0,360,0
4313,4238248,1,1,1,0.5,2,0,360,0
4314,4238242,1,1,0,0.67,1.33,0,360,0
4315,4238243,1,1,0,0.67,1.33,0,360,0
4316,4238244,1,1,0,0.67,1.33,0,360,0
4317,4240586,0,1,1,0.8,2,0,360,0
4318,4240587,0,1,1,0.6,1.8,0,360,0
4319,4240595,0,1,1,0.8,2,0,360,0
4320,4240596,0,1,1,0.7,1.9,0,360,0
4321,4248176,1,1,0,0.67,1.33,0,360,0
4322,4248186,1,1,0,0.67,1.33,0,360,0
4323,4248187,1,1,0,0.67,1.33,0,360,0
4324,4248188,1,1,1,0.67,1.33,0,360,0
4325,4250296,1,1,1,0.67,1.33,0,360,0
4326,4250297,1,1,1,0.67,1.33,0,360,0
4327,4250298,1,1,1,0.67,1.33,0,360,0
4328,4250299,1,1,1,0.67,1.33,0,360,0
4329,4005420,1,0,0,0.5,1.33,0,360,0
4330,4005421,1,0,0,0.5,1.5,0,360,0
4331,4269053,1,1,1,0.67,1.33,0,360,0
4332,4269054,1,1,1,0.67,1.33,0,360,0
4333,4269056,1,1,1,0.67,1.33,0,360,0
4334,4270749,1,1,1,0.67,1.33,0,360,0
4335,4270750,1,1,1,0.67,1.33,0,360,0
4336,4270745,1,1,1,0.67,1.33,0,360,0
4337,4270746,1,1,1,0.67,1.33,0,360,0
4338,4270747,1,1,1,0.67,1.33,0,360,0
4339,4270748,1,1,1,0.67,1.33,0,360,0
4340,4268930,0,1,1,0.8,2,0,360,0
4341,4489312,1,1,0,0.67,1.33,0,360,0
4342,4489313,1,1,0,0.67,1.33,0,360,0
4343,4489314,1,1,1,0.67,1.33,0,360,0
4344,4489315,1,1,0,0.67,1.33,0,360,0
4345,4495927,1,1,1,0.67,1.33,0,360,0
4346,4495928,1,1,1,0.67,1.33,0,360,0
4347,4495929,1,1,1,0.67,1.33,0,360,0
4348,4498317,1,1,1,0.67,1.15,0,360,0
4349,4498318,1,1,1,0.67,1.33,0,360,0
4350,4498319,0,1,0.5,0.67,1.4,0,360,0
4351,4498320,1,1,1,0.67,1.33,0,360,0
4352,4505422,1,1,1,0.67,1.33,0,360,0
4353,4505423,1,1,1,0.67,1.33,0,360,0
4354,4505424,1,1,1,0.67,1.33,0,360,0
4355,4505425,1,1,1,0.67,1.33,0,360,0
4356,4505430,1,1,1,0.67,1.33,0,360,0
4357,4505427,1,1,1,0.67,1.33,0,360,0
4358,4505428,1,1,1,0.67,1.33,0,360,0
4359,4505429,1,1,1,0.67,1.33,0,360,0
4360,4505978,1,1,1,0.67,1.33,0,360,0
4361,4505979,1,1,1,0.67,1.33,0,360,0
4362,4505980,1,1,1,0.67,1.33,0,360,0
4363,4505981,1,0,0,0.67,1.33,0,360,0
4364,4533626,1,1,1,0.67,1.33,0,360,0
4365,4533627,1,1,1,0.67,1.33,0,360,0
