ID,ModelID,SoundID,SizeClass,CreatureModelScale,CreatureModelAlpha,BloodID,ExtendedDisplayInfoID,NPCSoundID,ParticleColorID,PortraitCreatureDisplayInfoID,PortraitTextureFileDataID,ObjectEffectPackageID,AnimReplacementSetID,Flags,StateSpellVisualKitID,PlayerOverrideScale,PetInstanceScale,UnarmedWeaponType,MountPoofSpellVisualKitID,DissolveEffectID,Gender,DissolveOutEffectID,CreatureModelMinLod,ConditionalCreatureModelID,MountMaxBankingAngle,Field_11_0_0_54210_026,TextureVariationFileDataID[0],TextureVariationFileDataID[1],TextureVariationFileDataID[2],TextureVariationFileDataID[3]
124709,15187,0,0,1,255,0,0,0,0,0,0,0,0,2,198860,0,0.7,-1,0,0,2,0,0,0,45,0,5899939,0,5899936,0
124710,15132,9208,0,0.5,255,0,0,0,0,0,0,2249,0,2,198860,0,0.7,-1,0,0,2,0,0,0,45,0,5912698,5912704,0,0
124711,10717,0,-1,1,255,0,0,0,0,0,0,1288,0,2,198860,0,1,-1,0,0,2,0,0,0,45,0,1843295,0,0,0
124712,5368,0,0,1,255,0,0,0,0,0,0,2296,0,2,198860,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124715,11903,0,0,1,255,0,0,2327,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124716,11903,0,0,1,255,0,0,3224,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124717,11903,0,0,1,255,0,0,3224,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058069,0,0,0
124718,11903,0,0,1,255,0,0,3222,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058069,0,0,0
124719,11903,0,0,1,255,0,0,3222,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124720,11903,0,0,1,255,0,0,2327,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124721,11903,0,0,1,255,0,0,3222,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124722,11903,0,0,1,255,0,0,2188,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058067,0,0,0
124723,11903,0,0,1,255,0,0,2188,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058067,0,0,0
124724,831,0,-1,1,255,0,158788,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124725,12668,0,1,1.5,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1384,2,1522,0,0,45,0,3937806,0,0,0
124726,12668,0,1,1.5,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1384,2,1522,0,0,45,0,3937804,0,0,0
124727,12638,0,1,1,255,0,0,0,0,0,0,1717,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,3924119,0,0,0
124728,12638,0,1,1,255,0,0,0,0,0,0,1717,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,3924120,0,0,0
124729,832,0,-1,1,255,0,158789,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124730,11903,7214,0,1,255,0,0,3224,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3736718,0,0,0
124731,831,0,-1,1,255,0,158790,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124732,832,0,-1,1,255,0,158791,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124733,2790,0,-1,1,255,0,0,0,0,0,839974,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124734,5408,0,1,1,255,0,158792,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124735,7203,0,1,1,255,0,158794,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124736,10784,0,-1,1,255,0,158793,1514,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124737,10785,0,-1,1,255,0,158795,1517,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124738,15317,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,6190261,6190259,6190251,6190256
124739,11485,0,1,0.25,255,0,0,0,0,0,0,1471,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2621454,0,0,0
124740,832,0,-1,1,255,0,157765,63,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124742,11485,0,1,0.5,255,0,0,0,0,0,0,1471,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2621450,0,0,0
124743,9067,0,1,0.3,255,0,0,1106,0,0,0,0,0,2,220198,0,1,-1,0,0,2,0,0,0,45,0,1383916,0,0,0
124744,11485,0,1,0.75,255,0,0,0,0,0,0,1471,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2621453,0,0,0
124745,11485,0,1,0.75,255,0,0,0,0,0,0,1471,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2621448,0,0,0
124746,11485,0,1,0.75,255,0,0,0,0,0,0,1471,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2621452,0,0,0
124747,15456,0,0,0.15,255,0,0,0,0,0,237426,0,0,0,220198,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124748,6838,4803,1,1.6,255,0,158796,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124749,14940,0,0,1,255,0,0,0,0,0,133202,0,0,0,220198,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124751,12490,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3657352,3657355,3657355,3657355
124752,12756,0,-1,1,255,0,0,0,0,0,0,1712,0,8,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124753,10484,9362,0,2,255,0,0,0,0,0,0,0,0,2,220218,0,0.7,-1,0,0,2,0,0,0,45,0,1716219,1716219,1716219,1716219
124754,11903,0,0,1,255,0,0,3222,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124755,11903,0,0,1,255,0,0,3224,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058068,0,0,0
124756,11903,0,0,1,255,0,0,3223,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124757,14528,0,1,1,255,0,0,2956,0,0,0,2142,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5530985,0,0,0
124758,11903,0,0,1,255,0,0,2327,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124759,11903,0,0,1,255,0,0,3222,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124760,11903,0,0,1,255,0,0,3223,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058066,0,0,0
124761,11899,9209,1,0.85,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124762,11263,9209,1,0.85,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2202452,0,0,0
124763,8102,0,0,1,255,0,158798,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
124764,15457,0,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6051235,0,0,0
124766,7399,0,1,3,255,0,158800,68,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124769,8102,0,0,1,255,0,158801,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
124770,8103,0,0,1,255,0,158843,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,0,0,0,0
124771,831,0,1,1,255,0,158805,64,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124772,8103,0,1,1,255,0,158803,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124773,8102,0,1,1,255,0,158804,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124774,15132,9208,0,0.5,255,0,0,0,0,0,0,2249,0,0,220572,0,0.7,-1,0,0,2,0,0,0,45,0,5912699,5912705,0,0
124775,14380,0,0,1,255,0,158806,2958,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,0,0,0,0
124776,11899,9209,1,0.85,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124777,16076,6734,-1,1.18,255,0,0,3649,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124778,9129,0,0,1.5,255,0,0,1207,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,1394973,0,0,0
124779,15317,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,1323,0,1250,0,0,45,0,6190257,6190259,6190249,6190256
124780,8323,9211,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,1132156,1132159,1132162,0
124781,8323,9211,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,1132154,1132157,1132160,0
124782,15459,9324,-1,1,255,0,0,0,0,0,0,2134,0,8,0,0,0.7,-1,0,0,2,0,0,0,45,0,5140793,0,0,0
124783,11900,9209,1,0.85,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124784,11263,9209,1,0.85,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,2202452,0,0,0
124785,2594,9212,-1,1,255,0,159024,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124786,2594,9212,-1,1,255,0,159023,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124787,2594,9212,-1,1.2,255,0,159022,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124788,8891,9200,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,1339520,1339540,1339560,0
124789,8891,9200,2,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,1339520,1339540,1352640,0
124790,8891,9200,0,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,1339525,1339545,1339557,0
124791,8891,9213,2,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,1339529,1339549,1339557,0
124792,8891,9200,1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,1339520,1339540,1339559,0
124793,15769,0,0,1,255,0,0,0,0,0,2000855,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,0,0,0,0
124842,15972,0,-1,1.1,255,0,0,3370,0,0,0,2764,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,6838212,6838216,6937833,0
124843,15972,0,-1,1.1,255,0,0,3370,0,0,0,2764,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,6838212,6838216,6937833,0
124844,15972,0,-1,1.1,255,0,0,3370,0,0,0,2764,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,6838212,6838216,6937833,0
124845,15970,0,-1,1.3,255,0,0,3374,0,0,0,2763,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,6838202,6838197,6937822,0
124846,15970,0,-1,1.3,255,0,0,3374,0,0,0,2763,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,6838202,6838197,6937822,0
124847,15970,0,-1,1.3,255,0,0,3374,0,0,0,2763,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,6838202,6838197,6937822,0
124884,2206,0,1,1,255,0,0,0,0,0,1109118,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124885,7661,0,-1,1,255,0,159189,49,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124886,14381,0,1,1.2,255,0,158808,3012,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124887,14380,0,1,1.2,255,0,158812,3001,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124888,7599,0,-1,1,255,0,159188,46,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124889,7130,0,-1,1.2,255,0,159197,41,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124890,7369,0,-1,1.2,255,0,159196,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124891,7576,0,-1,1.4,255,0,161344,76,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124892,8102,0,-1,1.4,255,0,160970,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124893,14236,0,0,1,255,0,0,3069,0,0,0,2205,0,0,0,0,0.7,-1,0,0,0,0,0,0,45,0,5331807,5331803,5331795,0
124894,14381,0,1,1.2,255,0,158829,3096,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124895,6838,0,-1,1.4,255,0,21146,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124896,6838,0,-1,1.2,255,0,21146,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124897,6838,0,-1,1.4,255,0,21045,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124898,6838,0,-1,1.2,255,0,21045,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124899,15842,0,1,1,255,0,0,3670,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6777624,6777625,6779666,6777623
124900,7578,0,-1,1,255,0,159206,81,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124901,10532,0,1,1,255,0,158811,3030,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124902,5408,0,-1,1,255,0,159207,36,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124903,7599,0,-1,1.2,255,0,159198,76,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124904,7233,0,-1,1.2,255,0,159202,84,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124905,7200,0,-1,1.4,255,0,160977,58,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124906,5408,0,-1,1.4,255,0,160978,36,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124912,15766,0,1,1,255,0,0,0,2481,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6725719,6725720,6725721,0
124913,15766,0,1,1.2,255,0,0,0,2481,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6725719,6725720,6725721,0
124914,16644,9862,-1,0.5,255,0,0,0,0,0,0,2535,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124915,15765,0,1,1,255,7,0,0,2480,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6351653,6351654,0,0
124916,4883,9215,1,1,255,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
124917,14236,8993,0,1,255,0,0,3066,0,0,0,2206,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,5331800,5331805,5331795,0
124918,5408,0,0,1,255,0,16918,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
124919,14236,0,0,1,255,0,0,3066,0,0,0,2206,0,0,0,0,0.7,-1,0,0,1,0,0,0,45,0,5331798,5331804,5331795,0
124921,7599,0,1,1,255,0,158817,46,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124922,11903,0,0,1,255,0,0,3224,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,3058068,0,0,0
124923,15338,0,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119027,0,0,0
124924,15338,0,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119028,0,0,0
124925,15338,0,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119029,0,0,0
124926,15338,0,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119031,0,0,0
124927,15338,0,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119032,0,0,0
124928,15338,0,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119026,0,0,0
124929,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119027,0,0,0
124930,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119028,0,0,0
124931,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119029,0,0,0
124932,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119030,0,0,0
124933,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119031,0,0,0
124934,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119032,0,0,0
124935,15338,0,-1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119026,0,0,0
124936,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119027,0,0,0
124937,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119028,0,0,0
124938,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119029,0,0,0
124939,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119030,0,0,0
124940,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119031,0,0,0
124941,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119032,0,0,0
124942,15338,0,-1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6119026,0,0,0
124943,15967,0,-1,1.4,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154582,0,0,0
124944,15967,0,-1,1.4,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154580,0,0,0
124947,15967,0,-1,1.4,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154581,0,0,0
124948,15967,9826,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154582,0,0,0
124949,15967,9826,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154580,0,0,0
124952,15967,9826,-1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154581,0,0,0
124953,15967,9826,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154582,0,0,0
124954,15967,9826,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154580,0,0,0
124957,15967,9826,-1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154581,0,0,0
124958,15967,0,-1,1.75,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154582,0,0,0
124959,15967,0,-1,1.75,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154580,0,0,0
124962,15967,0,-1,1.75,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,7154581,0,0,0
124963,7599,0,1,1,255,0,158813,46,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
124964,15395,0,0,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163478,0,0,0
124965,15395,0,0,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163474,0,0,0
124966,15395,0,0,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163475,0,0,0
124967,15395,0,0,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163476,0,0,0
124968,15395,0,0,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163477,0,0,0
124969,15395,0,0,1.3,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163479,0,0,0
124970,15395,0,0,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163478,0,0,0
124971,15395,0,0,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163474,0,0,0
124972,15395,0,0,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163475,0,0,0
124973,15395,0,0,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163476,0,0,0
124974,15395,0,0,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163477,0,0,0
124975,15395,0,0,1.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163479,0,0,0
124976,15395,9544,0,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163478,0,0,0
124977,15395,9544,0,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163474,0,0,0
124978,15395,9544,0,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163475,0,0,0
124979,15395,9544,0,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163476,0,0,0
124980,15395,9544,0,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163477,0,0,0
124981,15395,9544,0,0.6,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,6163479,0,0,0
125014,7599,0,1,1,255,0,158814,46,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
125019,14067,9919,1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099660,0,0,0
125020,14067,9919,1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099659,0,0,0
125021,14067,9919,1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5156018,0,0,0
125022,14067,9919,1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5156017,0,0,0
125023,14067,9919,1,0.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099656,0,0,0
125024,14067,0,1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099660,0,0,0
125025,14067,0,1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099659,0,0,0
125026,14067,0,1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5156018,0,0,0
125027,14067,0,1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5156017,0,0,0
125028,14067,0,1,1.3,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099656,0,0,0
125029,14067,0,1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099660,0,0,0
125030,14067,0,1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099659,0,0,0
125031,14067,0,1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5156018,0,0,0
125032,14067,0,1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5156017,0,0,0
125033,14067,0,1,1.6,255,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,2,0,0,0,45,0,5099656,0,0,0
125034,7233,0,-1,1,255,0,159223,82,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
125036,7369,0,-1,1.2,255,0,159244,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
125037,7203,0,-1,1.2,255,0,159243,33,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
125038,5408,0,-1,1.4,255,0,160463,36,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
125039,7578,0,-1,1.4,255,0,161396,80,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
125040,6838,0,-1,1.2,255,0,21146,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
125041,6838,0,-1,1.4,255,0,21146,76,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,45,0,0,0,0,0
125042,7599,0,1,1,255,0,158815,46,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,45,0,0,0,0,0
125043,10508,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,1719771,1719772,1886563,0
125044,15460,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
125045,1731,1608,1,1,255,0,0,0,0,125044,0,2742,0,2,220720,0,1,-1,0,0,2,0,0,0,45,0,0,0,0,0
