ID,ItemEffectID,ItemID
154098,223134,19776
154099,223135,19777
154100,223136,19778
154101,223137,19779
154102,223138,19780
154103,223139,19781
154104,223140,20000
154105,223141,20001
154106,223142,20011
154107,223143,20012
154108,223144,20013
154109,223145,20014
154110,223146,20040
154111,223147,20075
154112,223148,20382
154113,223149,20506
154114,223150,20507
154115,223151,20508
154116,223152,20509
154117,223153,20510
154118,223154,20511
154119,223155,20546
154120,223156,20548
154121,223157,20547
154122,223158,20553
154123,223159,20555
154124,223160,20554
154125,223161,20576
154126,223162,20726
154127,223163,20727
154128,223164,20728
154129,223165,20729
154130,223166,20730
154131,223167,20731
154132,223168,20732
154133,223169,229008
154134,223170,20733
154135,223171,229009
154136,223172,20734
154137,223173,20735
154138,223174,20736
154139,223175,20751
154140,223176,20758
154141,223177,20752
154142,223178,20753
154143,223179,20754
154144,223180,20755
154145,223181,20756
154146,223182,20757
154147,223183,20761
154148,223184,21025
154149,223185,21099
154150,223186,21214
154151,223187,21219
154152,223188,21297
154153,223189,21298
154154,223190,21299
154155,223191,21288
154156,223192,21289
154157,223193,21290
154158,223194,21291
154159,223195,21292
154160,223196,21293
154161,223197,21304
154162,223198,21306
154163,223199,21307
154164,223200,21294
154165,223201,21295
154166,223202,21296
154167,223203,21300
154168,223204,21302
154169,223205,21303
154170,223206,21279
154171,223207,21280
154172,223208,21281
154173,223209,21282
154174,223210,21283
154175,223211,21284
154176,223212,21285
154177,223213,21287
154178,223214,21358
154179,223215,21369
154180,223216,21371
154181,223217,21547
154182,223218,21548
154183,223219,21722
154184,223220,21723
154185,223221,21724
154186,223222,21725
154187,223223,21726
154188,223224,21727
154189,223225,21728
154190,223226,21729
154191,223227,21730
154192,223228,21731
154193,223229,21732
154194,223230,21733
154195,223231,21734
154196,223232,21735
154197,223233,21738
154198,223234,21737
154199,223235,22209
154200,223236,22219
154201,223237,22222
154202,223238,22214
154203,223239,22220
154204,223240,22221
154205,223241,22393
154206,223242,22307
154207,223243,22308
154208,223244,22309
154209,223245,22310
154210,223246,22312
154211,223247,22388
154212,223248,22389
154213,223249,22390
154214,223250,22392
154215,223251,22683
154216,223252,22684
154217,223253,22686
154218,223254,22685
154219,223255,236691
154220,223256,22687
154221,223257,22692
154222,223258,22694
154223,223259,22695
154224,223260,22696
154225,223261,22697
154226,223262,22698
154227,223263,22703
154228,223264,22704
154229,223265,22705
154230,223266,4144
154231,223267,4142
154232,223268,22739
154233,223269,22729
154234,223270,22766
154235,223271,22767
154236,223272,22768
154237,223273,22771
154238,223274,22770
154239,223275,22769
154240,223276,22774
154241,223277,22773
154242,223278,22772
154243,223279,22891
154244,223280,22897
154245,223281,23320
154246,223282,23689
154247,223283,24102
154248,223284,24101
154249,223285,5682
154250,223286,8938
154251,223287,210709
154252,223288,210779
154253,223289,211247
154254,223290,211846
154255,223291,211849
154256,223292,212230
154257,223293,215129
154258,223294,215149
154259,223295,215367
154260,223296,215368
154261,223297,215369
154262,223298,215370
154263,223299,215138
154264,223300,215152
154265,223301,215383
154266,223302,215155
154267,223303,215384
154268,223304,215422
154269,223305,215423
154270,223306,215424
154271,223307,215429
154272,223308,215153
154273,223309,215156
154274,223310,215431
154275,223311,215432
154276,223312,215433
154277,223313,215434
154278,223314,215163
154279,223315,217244
154280,223316,217249
154281,223317,217251
154282,223318,217254
154283,223319,217258
154284,223320,217260
154285,223321,217262
154286,223322,217264
154287,223323,217266
154288,223324,217271
154289,223325,217274
154290,223326,217276
154291,223327,217278
154292,223328,217280
154293,223329,217282
154294,223330,217284
154295,223331,217286
154296,223332,215141
154297,223333,217399
154298,223334,221343
154299,223335,221338
154300,223336,221341
154301,223337,221342
154302,223338,221336
154303,223339,221339
154304,223340,221331
154305,223341,221327
154306,223342,221340
154307,223343,221335
154308,223344,221328
154309,223345,221330
154310,223346,221333
154311,223347,221329
154312,223348,221332
154313,223349,221334
154314,223350,227727
154315,223351,227899
154316,223352,227905
154317,223353,227900
154318,223354,227909
154319,223355,227910
154320,223356,227902
154321,223357,227903
154322,223358,227904
154323,223359,227906
154324,223360,227907
154325,223361,227908
154326,223362,227901
154327,223363,228117
154328,223364,228250
154329,223365,227898
154330,223366,228114
154331,223367,228251
154332,223368,228276
154333,223369,228115
154334,223370,228301
154335,223371,228303
154336,223372,228304
154337,223373,228305
154338,223374,228306
154339,223375,228307
154340,223376,228308
154341,223377,228309
154342,223378,228119
154343,223379,228120
154344,223380,228121
154345,223381,228310
154346,223382,228311
154347,223383,228312
154348,223384,228313
154349,223385,228314
154350,223386,228315
154351,223387,228316
154352,223388,228317
154353,223389,228318
154354,223390,228319
154355,223391,228477
154356,223392,228979
154357,223393,228981
154358,223394,228982
154359,223395,228993
154360,223396,232434
154361,223397,232437
154362,223398,232443
154363,223399,232610
154364,223400,234220
154365,223401,234221
154366,223402,234222
154367,223403,234223
154368,223404,234224
154369,223405,234225
154370,223406,234226
154371,223407,234227
154372,223408,234228
154373,223409,234235
154374,223410,234236
154375,223411,234237
154376,223412,234238
154377,223413,234239
154378,223414,234240
154379,223415,234241
154380,223416,234242
154381,223417,234244
154382,223418,234249
154383,223419,234250
154384,223420,234251
154385,223421,234252
154386,223422,234253
154387,223423,234255
154388,223424,234256
154389,223425,234257
154390,223426,234258
154391,223427,234259
154392,223428,234260
154393,223429,234261
154394,223430,234262
154395,223431,234263
154396,223432,234264
154397,223433,234265
154398,223434,234266
154399,223435,234267
154400,223436,234268
154401,223437,234269
154402,223438,234270
154403,223439,234271
154404,223440,234272
154405,223441,233997
154406,223442,233998
154407,223443,233999
154408,223444,234275
154409,223445,234276
154410,223446,234277
154411,223447,234278
154412,223448,234279
154413,223449,234280
154414,223450,234289
154415,223451,234291
154416,223452,234293
154417,223453,234295
154418,223454,234297
154419,223455,234299
154420,223456,234301
154421,223457,234303
154422,223458,234305
154423,223459,234307
154424,223460,234309
154425,223461,234311
154426,223462,234314
154427,223463,234316
154428,223464,234318
154429,223465,234320
154430,223466,234322
154431,223467,234325
154432,223468,234429
154433,223469,234435
154434,223470,234445
154435,223471,234085
154436,223472,234458
154437,223473,234461
154438,223474,234481
154439,223475,234483
154440,223476,234486
154441,223477,234488
154442,223478,235039
154443,223479,235133
154444,223480,235134
154445,223481,235135
154446,223482,235136
154447,223483,235137
154448,223484,235138
154449,223485,235139
154450,223486,235140
154451,223487,235141
154452,223488,237041
154459,223495,253665
154460,223496,253665
154461,223497,253666
154462,223498,253668
154463,223499,253668
154586,223622,253886
154587,223623,253886
154588,223624,253888
154589,223625,253888
154590,223626,253890
154591,223627,253890
154592,223628,253892
154593,223629,253892
154594,223630,253894
154595,223631,253894
154596,223632,253896
154597,223633,253896
154598,223634,253898
154599,223635,253898
154600,223636,253900
154601,223637,253900
154602,223638,253902
154603,223639,253902
154604,223640,253904
154605,223641,253904
154606,223642,253906
154607,223643,253906
154608,223644,253908
154609,223645,253908
154610,223646,253910
154611,223647,253910
154612,223648,253912
154613,223649,253912
154614,223650,253914
154615,223651,253914
154616,223652,253916
154617,223653,253916
154618,223654,253918
154619,223655,253918
154620,223656,253920
154621,223657,253920
154622,223658,253922
154623,223659,253922
154624,223660,253924
154625,223661,253924
154626,223662,253926
154627,223663,253926
154628,223664,253928
154629,223665,253928
154630,223666,253930
154631,223667,253930
154632,223668,253932
154633,223669,253932
154634,223670,253934
154635,223671,253934
154636,223672,253936
154637,223673,253936
154638,223674,253938
154639,223675,253938
154640,223676,253940
154641,223677,253940
154642,223678,253942
154643,223679,253942
154644,223680,253944
154645,223681,253944
154646,223682,253946
154647,223683,253946
154648,223684,253948
154649,223685,253948
154650,223686,253950
154651,223687,253950
154652,223688,253952
154653,223689,253952
154654,223690,253954
154655,223691,253954
154656,223692,253956
154657,223693,253956
154658,223694,253958
154659,223695,253958
154660,223696,253960
154661,223697,253960
154662,223698,253962
154663,223699,253962
154664,223700,253964
154665,223701,253964
154666,223702,253966
154667,223703,253966
154668,223704,253968
154669,223705,253968
154670,223706,253970
154671,223707,253970
154672,223708,253972
154673,223709,253972
154674,223710,253974
154675,223711,253974
154676,223712,253976
154677,223713,253976
154678,223714,253978
154679,223715,253978
154680,223716,253980
154681,223717,253980
154682,223718,253982
154683,223719,253982
154684,223720,253984
154685,223721,253984
154686,223722,253986
154687,223723,253986
154688,223724,253988
154689,223725,253988
154690,223726,253990
154691,223727,253990
154692,223728,253992
154693,223729,253992
154694,223730,253994
154695,223731,253994
154696,223732,253996
154697,223733,253996
154698,223734,253998
154699,223735,253998
154700,223736,254000
154701,223737,254000
154702,223738,254002
154703,223739,254002
154704,223740,254004
154705,223741,254004
154706,223742,254006
154707,223743,254006
154708,223744,254008
154709,223745,254008
154710,223746,254010
154711,223747,254010
154712,223748,254012
154713,223749,254012
154714,223750,254014
154715,223751,254014
154716,223752,254016
154717,223753,254016
154718,223754,254018
154719,223755,254018
154720,223756,254020
154721,223757,254020
154722,223758,254022
154723,223759,254022
154724,223760,254024
154725,223761,254024
154726,223762,254026
154727,223763,254026
154728,223764,254028
154729,223765,254028
154730,223766,254030
154731,223767,254030
154732,223768,254032
154733,223769,254032
154734,223770,254034
154735,223771,254034
154736,223772,254036
154737,223773,254036
154738,223774,254038
154739,223775,254038
154740,223776,254040
154741,223777,254040
154742,223778,254042
154743,223779,254042
154744,223780,254044
154745,223781,254044
154746,223782,254046
154747,223783,254046
154748,223784,254048
154749,223785,254048
154750,223786,254050
154751,223787,254050
154752,223788,254052
154753,223789,254052
154754,223790,254054
154755,223791,254054
154756,223792,254056
154757,223793,254056
154758,223794,254058
154759,223795,254058
154760,223796,254060
154761,223797,254060
154762,223798,254062
154763,223799,254062
154764,223800,254064
154765,223801,254064
154766,223802,254066
154767,223803,254066
154768,223804,254068
154769,223805,254068
154770,223806,254070
154771,223807,254070
154772,223808,254072
154773,223809,254072
154774,223810,254074
154775,223811,254074
154776,223812,254076
154777,223813,254076
154778,223814,254078
154779,223815,254078
154780,223816,254080
154781,223817,254080
154782,223818,254082
154783,223819,254082
154784,223820,254084
154785,223821,254084
154786,223822,254086
154787,223823,254086
154788,223824,254088
154789,223825,254088
154790,223826,254090
154791,223827,254090
154792,223828,254092
154793,223829,254092
154794,223830,254094
154795,223831,254094
154796,223832,254096
154797,223833,254096
154798,223834,254098
154799,223835,254098
154800,223836,254100
154801,223837,254100
154802,223838,254102
154803,223839,254102
154804,223840,254104
154805,223841,254104
154806,223842,254106
154807,223843,254106
154808,223844,254108
154809,223845,254108
154810,223846,254110
154811,223847,254110
154812,223848,254112
154813,223849,254112
154814,223850,254114
154815,223851,254114
154816,223852,254116
154817,223853,254116
154818,223854,254118
154819,223855,254118
154820,223856,254120
154821,223857,254120
154822,223858,254122
154823,223859,254122
154824,223860,254124
154825,223861,254124
154826,223862,254126
154827,223863,254126
154828,223864,254128
154829,223865,254128
154830,223866,254130
154831,223867,254130
154832,223868,254132
154833,223869,254132
154834,223870,254134
154835,223871,254134
154836,223872,254136
154837,223873,254136
154838,223874,254138
154839,223875,254138
154840,223876,254140
154841,223877,254140
154951,223988,254380
155099,224136,254584
155177,224214,254681
155178,224215,254681
155179,224216,254682
155180,224217,254682
155181,224218,254683
155182,224219,254683
155183,224220,254684
155184,224221,254684
155185,224222,254685
155186,224223,254685
155187,224224,254686
155188,224225,254686
155260,224297,254545
155266,224307,254870
155267,224308,254553
155710,224753,255403
155734,224777,255663
155776,224819,255715
155777,224820,255716
155778,224821,255717
155779,224822,255718
155780,224823,255719
155781,224824,255720
155782,224825,255721
155783,224826,255722
155784,224827,255723
155785,224828,255723
155786,224829,255724
155787,224830,255724
155788,224831,255725
155789,224832,255725
155790,224833,255726
155791,224834,255726
155792,224835,255727
155793,224836,255727
155794,224837,255728
155795,224838,255728
155796,224839,255729
155797,224840,255729
155798,224841,255730
155799,224842,255730
155800,224843,255731
155801,224844,255731
156002,225044,256058
156077,225119,256061
156792,225851,257517
157366,226427,258661
157380,226441,258734
157617,226678,259357
157745,226806,259846
157746,226807,259890
157764,226825,260186
157774,226835,260205
157786,226848,258296
157801,226863,260245
157908,226973,260348
157909,226974,260349
157910,226975,260350
157911,226976,260351
157912,226977,260352
157913,226978,260353
157914,226979,260354
157915,226980,260356
157916,226981,260357
157917,226982,260358
157922,226988,260308
157944,227010,5656
157945,227011,5656
157950,227016,260623
157951,227017,260624
157952,227018,260625
157953,227019,260627
157954,227020,260628
157955,227021,260629
157956,227022,260631
157957,227023,260632
157958,227024,260633
158220,227284,260792
158221,227285,260793
158237,227300,260795
158238,227301,260797
158263,227326,260798
158264,227327,260800
158265,227328,260802
158266,227329,260803
158267,227330,260805
158271,227334,260806
158274,227337,260809
158279,227342,260810
158280,227343,260814
158288,227351,260816
158292,227355,260817
158295,227358,260818
158296,227359,260823
158297,227360,260828
158298,227361,260829
158299,227362,260830
158304,227367,262433
158358,227420,262887
158359,227421,262888
158360,227422,262889
158361,227423,262890
158376,227438,262891
158377,227439,262892
158385,227447,262902
158396,227458,2411
158413,227475,263029
158571,227631,263411
158572,227632,263412
158573,227633,263435
158574,227634,263436
158668,227678,263505
158669,227679,263505
158671,227681,263509
158673,227683,263511
158674,227684,263511
158675,227685,263512
158676,227686,263513
158677,227687,263513
158749,227747,5873
158751,227748,1041
158752,227749,875
158753,227750,1132
158754,227751,1133
158755,227752,1134
158756,227753,2414
158757,227754,5872
158758,227755,5874
158759,227756,5875
158760,227757,5655
158761,227758,5668
158762,227759,8588
158763,227760,8591
158764,227761,8592
158765,227762,5665
158766,227763,8632
158767,227764,8628
158768,227765,8583
158769,227766,8633
158770,227767,8630
158771,227768,8563
158772,227769,8629
158773,227770,12327
158774,227771,12325
158775,227772,12353
158776,227773,8595
158777,227774,5864
158778,227775,12351
158779,227776,12354
158780,227777,8631
158781,227778,13325
158782,227779,12302
158783,227780,12303
158784,227781,12330
158785,227782,13326
158786,227783,13322
158787,227784,13332
158788,227785,13335
158789,227786,13327
158790,227787,13329
158791,227788,13331
158792,227789,13086
158793,227790,12326
158794,227791,13333
158795,227792,15290
158796,227793,13334
158797,227794,13317
158798,227795,13323
158799,227796,13324
158800,227797,13321
158801,227798,14062
158802,227799,15277
158803,227800,16344
158804,227801,15292
158805,227802,15293
158806,227803,18243
158807,227804,18248
158808,227805,16339
158809,227806,16338
158810,227807,18242
158811,227808,18245
158812,227809,18247
158813,227810,18244
158814,227811,18778
158815,227812,18791
158816,227813,18797
158817,227814,18766
158818,227815,18777
158819,227816,18774
158820,227817,13328
158821,227818,18776
158822,227819,16343
158823,227820,18767
158824,227821,18768
158825,227822,18772
158826,227823,18785
158827,227824,18787
158828,227825,18788
158829,227826,8586
158830,227827,18773
158831,227828,18241
158832,227829,19030
158833,227830,18795
158834,227831,20221
158835,227832,18796
158836,227833,18798
158837,227834,18246
158838,227835,18790
158839,227836,18793
158840,227837,18794
158841,227838,18789
158842,227839,19902
158843,227840,19029
158844,227841,18902
158845,227842,18786
158846,227843,19872
158847,227844,21321
158848,227845,21323
158849,227846,21324
158850,227847,21218
158851,227848,23720
158852,227849,23193
158853,227850,211498
158854,227851,211499
158855,227852,216492
158856,227853,216493
158857,227854,216549
158858,227855,216570
158859,227856,220358
158860,227857,228433
158861,227858,228746
158862,227859,228747
158863,227860,228748
158864,227861,233358
158865,227862,234465
158866,227863,234960
158867,227864,234961
158868,227865,236662
158869,227866,236663
158870,227867,236664
158871,227868,236665
158872,227869,239695
159002,227906,260819
159003,227907,260820
159004,227908,260821
159005,227909,260822
159006,227910,260824
159069,227911,263992
159102,227912,260825
159119,227929,264163
159124,227934,260827
159269,227950,262896
159270,227951,262897
159271,227952,262898
159287,227955,264201
159288,227956,264201
159289,227957,264202
159290,227958,264203
159291,227959,264204
159292,227960,264205
159293,227961,264206
159294,227962,264207
159295,227963,264208
159296,227964,264209
159297,227965,264210
159298,227966,264211
159299,227967,264212
159300,227968,264213
159301,227969,264214
159302,227970,264215
159304,227971,264216
159305,227972,264217
159306,227973,264218
159307,227974,264219
159315,227975,264220
159316,227976,264221
159317,227977,264222
159318,227978,264223
159319,227979,264224
159320,227980,264225
159321,227981,264226
159322,227982,264227
159323,227983,264228
159324,227984,264229
159325,227985,264230
159326,227986,264231
159327,227987,264232
159328,227988,264233
159329,227989,264234
159330,227990,264235
159331,227991,264236
159332,227992,264237
159333,227993,264238
159334,227994,264239
159335,227995,264240
159336,227996,264202
159337,227997,264203
159338,227998,264204
159339,227999,264205
159340,228000,264206
159341,228001,264207
159342,228002,264208
159343,228003,264209
159344,228004,264210
159345,228005,264211
159346,228006,264212
159347,228007,264213
159348,228008,264214
159349,228009,264215
159350,228010,264216
159351,228011,264217
159352,228012,264218
159353,228013,264219
159354,228014,264220
159355,228015,264221
159356,228016,264222
159357,228017,264223
159358,228018,264224
159359,228019,264225
159360,228020,264226
159361,228021,264227
159362,228022,264228
159363,228023,264229
159364,228024,264230
159365,228025,264231
159366,228026,264232
159367,228027,264233
159368,228028,264234
159369,228029,264235
159370,228030,264236
159371,228031,264237
159372,228032,264238
159373,228033,264239
159374,228034,264240
159376,228036,260812
160305,228777,46102
160306,228778,46102
160684,229141,265066
160997,229339,4401
160998,229340,8500
160999,229341,8495
161000,229342,8497
161001,229343,8499
161002,229344,8485
161003,229345,8486
161004,229346,8487
161005,229347,8488
161006,229348,8489
161007,229349,8492
161008,229350,8491
161009,229351,8501
161010,229352,10394
161011,229353,10361
161012,229354,10822
161013,229355,8498
161014,229356,10398
161015,229357,10392
161016,229358,10393
161017,229359,10360
161018,229360,11825
161019,229361,8496
161020,229362,11826
161021,229363,11023
161022,229364,11026
161023,229365,11027
161024,229366,8494
161025,229367,11474
161026,229368,13582
161027,229369,13584
161028,229370,12264
161029,229371,12529
161030,229372,8490
161031,229373,19450
161032,229374,15996
161033,229375,19054
161034,229376,19055
161035,229377,13583
161036,229378,20769
161037,229379,20371
161038,229380,22114
161039,229381,21277
161040,229382,21305
161041,229383,22780
161042,229384,22781
161043,229385,23002
161044,229386,23713
161045,229387,23015
161046,229388,23007
161047,229389,23712
161048,229390,22235
161049,229391,23083
161061,229403,265732
161071,229413,265747
161077,229419,265772
161127,229469,265821
161143,229485,265838
161144,229486,265838
161145,229488,265839
161146,229490,265839
161147,229491,265840
161148,229492,265840
161234,229567,266148
161235,229568,266158
161236,229569,266161
161290,229620,266253
161291,229621,266254
161331,229661,267001
161374,229701,267079
161392,229719,267089
161447,229773,267272
161477,229803,267298
161503,229829,267341
161554,229880,267412
161592,229918,267429
161616,229934,267474
162018,230337,268109
162019,230338,268109
162056,230370,11110
162057,230371,11110
162135,230399,268298
162140,230404,268336
162178,230430,268415
162232,230455,268484
162235,230458,267369
162236,230459,268502
162237,230460,268502
162238,230461,268503
162239,230462,268503
162326,230464,268505
162424,230468,268520
162425,230469,268521
162429,230473,268416
162430,230474,268417
162431,230475,268418
162441,230485,268549
162447,230490,11903
162448,230491,11903
162458,230501,268582
162475,230518,268646
162476,230519,268647
162493,230536,268675
162494,230537,268677
162584,230599,268879
162585,230600,268879
162586,230601,268880
162587,230602,268881
162588,230603,268882
162589,230604,268883
162594,230609,268912
162595,230610,268913
162655,230669,269000
162665,230678,269013
162667,230680,269025
163173,231185,269671
163174,231186,269671
163177,231188,269673
163178,231189,269673
163183,231194,269678
163184,231195,269678
163187,231198,269681
163188,231199,269681
163189,231200,269682
163190,231201,269682
163191,231202,269683
163192,231203,269683
163323,231263,269830
163324,231265,269830
163487,231330,269901
163488,231331,269901
163489,231332,269903
163490,231333,269903
163491,231334,269900
163492,231335,269902
163516,231359,227924
163521,231364,269944
163555,231394,269990
163562,231401,269997
163563,231402,269998
163653,231488,270225
163654,231489,270226
163679,231514,270275
163681,231516,270276
163682,231517,270298
163702,237976,13965
163703,237965,13968
163709,231542,270338
163760,231593,270870
163761,231594,270868
163767,231600,270877
163768,231601,270878
163769,231602,270879
163770,231603,270880
163771,231604,270881
163772,231605,270882
163773,231606,270883
163774,231607,270896
163968,231810,271621
163969,231811,271622
163971,231813,271624
163972,231814,271625
163973,231815,271626
163974,231816,271627
163976,231818,271629
163981,231823,271639
164034,231854,271718
164036,231856,271721
164037,231857,271731
164039,231859,271744
164041,231861,271755
164042,231862,271765
164045,231865,271770
164052,231870,271779
164079,231897,271871
164082,231900,271879
164083,231901,271882
164096,231914,271895
164097,231915,271896
164098,231916,271897
164099,231917,271899
164100,231918,271900
164101,231919,271901
164165,231983,271992
164181,231999,272044
164182,232000,272044
164185,232003,272053
164186,232004,272054
164187,232005,272055
164188,232006,272056
164189,232007,272057
164190,232008,272058
164240,232058,272126
164426,232240,272427
164427,232241,272428
164428,232242,272429
164429,232243,272430
164430,232244,272431
164431,232245,272432
164432,232246,272433
164433,232247,272434
164434,232248,272435
164435,232249,272436
164437,232251,272437
164438,232252,272438
164439,232253,272439
164441,232254,272440
164452,232266,272455
164459,232273,272464
164460,232274,272466
164475,232289,272478
164479,232293,272484
164491,232305,272495
164503,232317,272505
164511,232325,272513
164520,232334,272520
164522,232336,272523
164536,232350,272536
164538,232352,272538
164557,232371,272553
164560,232374,272556
164571,232385,272569
164574,232388,272572
164583,232397,272586
164584,232398,272591
164605,232419,272608
164607,232421,272609
164611,232425,272613
164612,232426,272614
164615,232429,272616
164619,232433,272618
164620,232434,272619
164622,232436,272620
164744,232558,272703
164746,232560,272704
164749,232563,272709
164751,232565,272715
164752,232566,272717
164753,232567,272719
164784,232598,272749
164793,232607,272755
164794,232608,272757
164812,232626,272772
164818,232632,272780
164838,232652,272793
164841,232655,272796
164851,232665,272808
164854,232668,272812
164869,232683,272824
164870,232684,272838
164934,232748,272942
164949,232763,272999
164952,232766,273003
164957,232773,273015
164959,232775,5243
164978,232794,6629
164983,232805,273084
164984,232806,273084
164985,232807,273085
164986,232808,273085
164987,232809,273086
164988,232810,273086
164989,232811,273087
164990,232812,273087
164991,232813,273089
164992,232814,273090
164993,232815,273090
164994,232816,273091
164995,232817,273091
164996,232818,273092
164997,232819,273092
164998,232820,273093
164999,232821,273093
165000,232822,273094
165001,232823,273094
165002,232824,273095
165003,232825,273095
165004,232826,273096
165005,232827,273096
165006,232828,273097
165007,232829,273097
165008,232830,273098
165009,232831,273098
165010,232832,273099
165011,232833,273099
165012,232834,273100
165013,232835,273100
165014,232836,273101
165015,232837,273101
165016,232838,273102
165017,232839,273102
165018,232840,273103
165019,232841,273103
165020,232842,273104
165021,232843,273104
165022,232844,273105
165023,232845,273105
165024,232846,273106
165025,232847,273106
165026,232848,273107
165027,232849,273107
165028,232850,273108
165029,232851,273108
165030,232852,273109
165031,232853,273109
165032,232854,273110
165033,232855,273110
165034,232856,273111
165035,232857,273111
165036,232858,273112
165037,232859,273112
165038,232860,273113
165039,232861,273113
165040,232862,273114
165041,232863,273114
165042,232864,273115
165043,232865,273115
165044,232866,273116
165045,232867,273116
165046,232868,273117
165047,232869,273117
165048,232870,273118
165049,232871,273118
165050,232872,273119
165051,232873,273119
165052,232874,273120
165053,232875,273120
165054,232876,273121
165055,232877,273121
165056,232878,273122
165057,232879,273122
165058,232880,273123
165059,232881,273123
165060,232882,273124
165061,232883,273124
165063,232885,273137
165064,232886,273141
165065,232887,273141
165069,232891,2460
165072,232894,872
165075,232897,5443
165076,232898,5199
165122,232944,5192
165126,232948,5197
165127,232949,2042
165128,232950,273293
165129,232951,273294
165130,232952,273296
165131,232953,273298
165295,233118,6321
165300,233123,273323
165301,233124,6323
165313,233136,6319
165315,233138,3748
165318,233141,1489
165319,233142,273329
165324,233147,273336
165329,233152,273344
165334,233157,273355
165340,233163,273363
165341,233164,273368
165345,233168,273377
165348,233171,273382
165351,233174,273391
165355,233178,273399
165362,233185,273411
165366,233189,273419
165368,233192,273427
165369,233193,273431
165371,233195,273445
165373,233199,273457
165375,233202,273636
165377,233205,273643
165378,233206,273589
165379,233207,273608
165380,233208,273610
165381,233209,273538
165382,233210,273515
165383,233211,273617
165384,233212,273489
165385,233213,273474
165386,233214,273481
165387,233215,273618
165388,233216,273568
165389,233217,273567
165390,233218,273622
165391,233219,273621
165392,233220,273465
165393,233221,273601
165394,233222,273562
165395,233223,273537
165396,233224,273556
165397,233225,273555
165398,233226,273500
165399,233227,273512
165400,233228,273503
165401,233229,273479
165402,233230,273530
165403,233231,273478
165404,233232,273557
165405,233233,273523
165406,233234,273597
165407,233235,273614
165408,233236,273535
165409,233237,273616
165410,233238,273545
165411,233239,273606
165412,233240,273525
165413,233241,273542
165414,233242,273539
165415,233243,273575
165416,233244,273458
165417,233245,273522
165418,233246,273613
165419,233247,273504
165420,233248,273615
165421,233249,273496
165422,233250,273476
165423,233251,273486
165424,233252,273490
165425,233253,273574
165426,233254,273470
165427,233255,273461
165428,233256,273612
165429,233257,273611
165430,233258,273467
165431,233259,273464
165432,233260,273471
165433,233261,273596
165434,233262,273502
165435,233263,273505
165436,233264,273510
165437,233265,273620
165438,233266,273626
165439,233267,273625
165440,233268,273546
165441,233269,273548
165442,233270,273547
165443,233271,273635
165444,233272,273511
165445,233273,273501
165446,233274,273558
165447,233275,273459
165448,233276,273492
165449,233277,273491
165450,233278,273469
165451,233279,273466
165452,233280,273517
165453,233281,273593
165454,233282,273560
165455,233283,273559
165456,233284,273460
165457,233285,273462
165458,233286,273497
165459,233287,273591
165460,233288,273475
165461,233289,273540
165462,233290,273534
165463,233291,273526
165464,233292,273604
165465,233293,273499
165466,233294,273588
165467,233295,273508
165468,233296,273518
165469,233297,273584
165470,233298,273585
165471,233299,273551
165472,233300,273528
165473,233301,273477
165474,233302,273483
165475,233303,273488
165476,233304,273482
165477,233305,273468
165478,233306,273463
165479,233307,273519
165480,233308,273586
165481,233309,273587
165482,233310,273552
165483,233311,273527
165484,233312,273524
165485,233313,273619
165486,233314,273520
165487,233315,273595
165488,233316,273581
165489,233317,273495
165490,233318,273580
165491,233319,273549
165492,233320,273550
165493,233321,273582
165494,233322,273494
165495,233323,273594
165496,233324,273493
165497,233325,273544
165498,233326,273624
165499,233327,273543
165500,233328,273579
165501,233329,273516
165502,233330,273529
165503,233331,273583
165504,233332,273623
165505,233333,273603
165506,233334,273578
165507,233335,273633
165508,233336,273634
165509,233337,273632
165510,233338,273631
165511,233339,273630
165512,233340,273599
165513,233341,273598
165514,233342,273600
165515,233343,273605
165516,233344,273602
165517,233345,273536
165518,233346,273532
165519,233347,273554
165520,233348,273592
165521,233349,273513
165522,233350,273484
165523,233351,273485
165524,233352,273498
165525,233353,273480
165526,233354,273509
165527,233355,273521
165528,233356,273553
165529,233357,273573
165530,233358,273566
165531,233359,273533
165532,233360,273590
165533,233361,273531
165534,233362,273607
165535,233363,273609
165536,233364,273541
165537,233365,273571
165538,233366,273561
165539,233367,273627
165540,233368,273506
165541,233369,273507
165542,233370,273487
165543,233371,273564
165544,233372,273577
165545,233373,273576
165546,233374,273472
165547,233375,273473
165548,233376,273628
165549,233377,273629
165550,233378,273570
165551,233379,273572
165552,233380,273514
165553,233381,273563
165554,233382,273565
165555,233383,273569
165556,233384,273645
165588,233416,273660
165589,233417,273662
165590,233418,273764
165591,233419,273765
165595,233423,273770
165596,233424,273770
165598,233426,273771
165607,233435,273801
165623,233451,2280
165628,233456,273817
165629,233457,273819
165630,233458,273820
165631,233459,273820
165632,233460,273824
165633,233461,273827
165636,233466,3078
165637,233467,1155
165640,233470,273839
165641,233471,273840
165642,233472,273841
165643,233473,273842
165645,233475,6907
165648,233478,273041
165649,233479,3416
165651,233481,273044
165655,233485,273857
165660,233490,273049
165661,233491,9509
165662,233492,273952
165663,233493,273952
165664,233494,273953
165665,233495,273953
165666,233496,273954
165667,233497,273954
165668,233498,273955
165669,233499,273955
165670,233500,273956
165671,233501,273956
165672,233502,273957
165673,233503,273957
165674,233504,273958
165675,233505,273958
165676,233506,273959
165677,233507,273959
165678,233508,273960
165679,233509,273960
