ID,OverrideCelestialSphere[0],OverrideCelestialSphere[1],OverrideCelestialSphere[2],OverrideSunPosition[0],OverrideSunPosition[1],OverrideSunPosition[2],HighlightSky,LightSkyboxID,CloudTypeID,Glow,WaterShallowAlpha,WaterDeepAlpha,OceanShallowAlpha,OceanDeepAlpha,Flags,SsaoSettingsID,SunPolar,SunAzimuth,SunAttenuationStart,SunAttenuationEnd,Field_12_0_0_63534_016,Field_12_0_0_63534_017,Field_12_0_0_63534_018,Field_12_0_0_63534_019,Field_12_0_0_63534_020,Field_12_0_0_63534_021,Field_12_0_0_63534_022,Field_12_0_0_63534_023,Field_12_0_0_63534_024,Field_12_0_0_63534_025,Field_12_0_0_63534_026,Field_12_0_0_63534_027,Field_12_0_0_63534_028,Field_12_0_0_63534_029,Field_12_0_1_65617_030,Field_12_0_1_65617_031,Field_1_60_1_69876_032,Field_1_60_1_69876_033,Field_1_60_1_69876_034,Field_1_60_1_69876_035,Field_1_60_1_69876_036,Field_1_60_1_69876_037,Field_1_60_1_69876_038
450,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
451,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
452,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
453,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
454,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
455,0,0,0,0,0,0,0,0,0,0.4,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
456,0,0,0,0,0,0,0,0,0,0.9,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
457,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
458,0,0,0,0,0,0,0,0,0,0.9,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
492,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
493,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
494,0,0,0,0,0,0,0,0,0,0.85,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
495,0,0,0,0,0,0,0,0,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
496,0,0,0,0,0,0,0,0,0,0.85,0.5,1,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
497,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
498,0,0,0,0,0,0,1,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
499,0,0,0,0,0,0,0,0,0,0.85,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
500,0,0,0,0,0,0,1,8,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
2919,0,0,0,0,0,0,0,329,0,0,0.5,1,0.8,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
3478,0,0,0,0,0,0,0,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
5614,0,0,0,0,0,0,0,624,0,0.2,0.2,0.3,0.25,1,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6356,0,0,0,0,0,0,0,655,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6357,0,0,0,0,0,0,0,655,0,0.9,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6359,0,0,0,0,0,0,1,3,0,0,0.2,0.3,0.25,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6360,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6361,0,0,0,0,0,0,0,3,0,0.9,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6362,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6364,0,0,0,0,0,0,0,3,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6365,0,0,0,0,0,0,1,0,0,0.2,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6418,0,0,0,0,0,0,0,5,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6498,0,0,0,0,0,0,0,4,0,0,0.2,0.3,0.25,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6507,0,0,0,0,0,0,1,1,0,0,0.85,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6519,0,0,0,0,0,0,1,1,0,0,0.85,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6548,0,0,0,0,0,0,0,0,0,0.6,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6563,0,0,0,0,0,0,0,4,0,0,0.2,0.3,0.25,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6565,0,0,0,0,0,0,0,4,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6566,0,0,0,0,0,0,0,329,0,0,0.2,0.3,0.25,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6574,0,0,0,0,0,0,0,4,0,0.4,0.2,0.3,0.25,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6588,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6589,0,0,0,0,0,0,1,0,0,0.5,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6616,0,0,0,0,0,0,0,329,0,0,0.5,1,0.8,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6618,0,0,0,0,0,0,0,329,0,0,0.5,1,0.8,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6670,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6671,0,0,0,0,0,0,0,1,0,0,0.2,0.3,0.25,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6691,0,0,0,0,0,0,0,1,0,0,0.2,0.3,0.25,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6705,0,0,0,0,0,0,0,3,0,0,0.2,0.3,0.25,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6730,0,0,0,0,0,0,1,678,0,0.25,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6759,0,0,0,0,0,0,1,678,0,0.2,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6790,0,0,0,0,0,0,1,0,0,0.2,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6802,0,0,0,0,0,0,0,683,0,0.05,0.5,1,0.75,0,524,116,130,45,0,0,1,0.6,0,0,0,0,0,0,0,2,1,1,1,0.4545,0,0.001,0.45,0.4,0.9,1,16,0.7,0
6809,0,0,0,0,0,0,0,682,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6811,0,0,0,0,0,0,1,682,0,0.4,0.5,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6813,0,0,0,0,0,0,1,682,0,0.4,0.5,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6829,0,0,0,0,0,0,0,683,0,0.3,0.5,1,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6832,0,0,0,0,0,0,0,685,0,0.35,0.5,1,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6842,0,0,0,0,0,0,0,705,0,0.3,0.5,1,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6847,0,0,0,0,0,0,0,695,0,0.3,0.5,1,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6848,0,0,0,0,0,0,0,683,0,0.07,0.5,1,0.75,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6853,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6858,0,0,0,0,0,0,1,0,0,0.65,0.85,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6865,0,0,0,0,0,0,0,702,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.95,0.4,0,0,0,0,0,0,0,5.3,1,0,1,0.35,1,0.001,0.4,0.56,0.85499996,0,1,0.7,0
6868,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6883,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6892,0,0,0,0,0,0,0,702,0,0,0.5,1,0.75,1,0,0,0,0,0,0,0.6999999,1,3.9999998,3.9999998,3.9999998,0.39999998,0.39999998,0.39999998,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6896,0,0,0,0,0,0,0,702,0,0.3,0.5,1,0.75,1,0,0,0,0,0,0,1.5999999,1.9999999,5.7999997,3.9999998,3.6,0.46,0.39999998,0.39999998,0,0.59999996,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6934,0,0,0,0,0,0,0,682,0,0.3,0.5,1,0.75,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.25,0.461,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6936,0,0,0,0,0,0,0,704,0,1,0.5,1,0.75,1,12,0,0,0,0,0,0.6999999,1,3.9999998,3.9999998,3.9999998,0.39999998,0.39999998,0.39999998,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6937,0,0,0,0,0,0,0,704,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
6989,0,0,0,0,0,0,0,0,0,0.3,0.5,1,0.75,0,30,116,130,180,0,0,1,0.5,0,0,0,0,0,0,0,1,1,1,1,0.35,0,0.001,0.5,0.5,0.8,1,4,0.7,0
7035,0,0,0,0,0,0,0,708,0,0.07,0.5,1,0.75,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7094,0,0,0,0,0,0,1,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7110,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1.5,0.8,0,0.011,0.009,0,0,0,0,1.5,1,0,1,0.35,0,0.001,0.475,0.47,0.115,1,1,0.7,0
7117,0,0,0,0,0,0,0,702,0,0,0.5,0.3,0.75,1,0,0,0,0,0,0,2,0.6,0,0,0,0,0,0,0,2.25,0.981,0,1.05,0.535,1.55,0.001,0.4,0.41,0.68,1,1,0.7,0
7118,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,2,0,0,20,8.34,0,0,0,0,9.2,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7124,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7132,0,0,0,0,0,0,0,683,0,0.07,0.5,1,0.75,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7135,0,0,0,0,0,0,0,683,0,0.07,0.5,1,0.75,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7136,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7137,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,1
7139,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,106,0,0,0,0,1.4,0.8,0,0.001,8.34,0,0,0,0,2,1,0,1.05,0.35,0,0.001,1,0.76,0.535,1,8,0.2,0.5
7140,0,0,0,0,0,0,1,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7150,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,106,0,0,0,0,0.5,1,0,0.001,8.34,0,0,0,0,2,1,0,1.05,0.35,0,0.001,1,0.76,0.535,1,1,0.7,0
7151,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,106,0,0,0,0,1.4,0.8,0,0.001,8.34,0,0,0,0,2,1,0,1.05,0.35,0,0.001,1,0.76,0.535,1,1,0.7,0
7153,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7162,0,0,0,0,0,0,1,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7163,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,106,0,0,0,0,1.4,0.8,0,0.001,8.34,0,0,0,0,2,1,0,1.05,0.35,0,0.001,1,0.76,0.535,1,10,0.4,0.5
7164,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,106,0,0,0,0,1.4,0.8,0,0.001,8.34,0,0,0,0,2,1,0,1.05,0.35,0,0.001,1,0.76,0.535,1,10,0.4,0.5
7167,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1.4,0.8,0,20,8.34,0,0,0,0,1.6,1,0,1,0.35,0,0.001,1,0.76,0.535,1,1,0.7,0
7177,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7178,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,474.22,0.7,0
7181,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.3,0.4,0,20,8,0,0,0,0,1,1,0,1,0.35,0.2,0.001,0.6,0.6,0.535,1,8,0.8,0
7182,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1.4,0.8,0,20,8.34,0,0,0,0,1.5,1,0,1,0.35,0,0.001,1,0.76,0.535,1,1,0.7,0
7186,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,2,0,0,0,0,0,1.4,0.3,0,20,8,0,0,0,0,1.5,0.1,0,1,0.35,0,0.001,0.5,0.6,0.535,1,8,0.8,0
7189,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,2,0,0,0,0,0,1.4,0.3,0,20,0,0,0,0,0,1.5,0.1,0,1,0.35,0.3,0.001,0.3,0.4,0.6,1,8,0.8,0
7195,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,1024,0,0,0,0,0,1.5,0.5,0,20,8,0,0,0,0,1.3,0.1,0,1,0.35,0,0.001,0.5,0.6,0.6,1,8,0.8,0.4
7209,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1.4,0.3,0,20,8,-5,0,5,0,1.5,0.1,0,1,0.35,0,0.001,0.4,0.6,0.535,1,8,0.8,0
7210,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,2,0,0,0,0,0,1.4,0.2,0,20,8.34,0,0,0,0,1.5,0.3,0,1,0.35,0,0.001,1,1,0.535,1,8,0.8,0
7212,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1,1,0,20,8.34,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7214,0,0,0,0,0,0,0,708,0,0.2,0.5,1,0.75,0,4,0,0,0,0,0,1,0.2,0,20,8,0,0,0,0,1,1,0,1,0.35,0,0.001,1,0.5,0.5,1,8,0.8,0
7217,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.4,0.8,0,20,8.34,0,0,0,0,1.5,1,0,1,0.35,0,0.001,1,1,0.535,1,13,0.75,0
7221,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.4,0.4,0,20,8,0,0,0,0,1,1,0,1,0.35,0,0.001,1,0.6,0.75,1,8,0.8,0
7222,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.4,0.4,0,0,0,0,0,0,0,1.5,1,1,1,0.4545,0,0.001,1,0.3,1,1,8,0.8,0
7224,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.6,0.3,-2,15,8,0,0,0,0,1.5,0.5,0,1,0.35,0,0.001,0.4,0.37,0.535,1,8,0.8,0
7225,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1.5,0.8,0,0.011,0.009,0,0,0,0,1.5,1,0,1,0.35,0,0.001,0.475,0.47,0.115,1,1,0.7,0
7226,0,0,0,0,0,0,0,0,0,0.65,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0,0,1,1,0,1,0.7,0
7227,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,0,0,0,0,0,0,1.5,0.8,0,0.011,0.009,0,0,0,0,1.5,1,0,1,0.35,0,0.001,0.475,0.47,0.115,1,1,0.7,0
7229,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.25,1,2,0,0,0,0,0,1,0.7,0,20,0.008,0,0,0,0,0.2,0.001,0,1,0.35,0,0.001,1,1,0.535,1,12,0.8,0
7236,0,0,0,0,0,0,0,0,0,0.15,0.5,1,0.75,1,0,0,0,0,0,0,1.1,0.3,0,20,8,0,0,0,0,1.5,1,0,1,0.35,0,0.001,0.5,0.5,0.535,1,8,0.8,0
7237,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,0.8,0,20,8.34,0,0,0,0,1.8,1,0,1,0.35,0,0.001,0.4,0.15,0.335,1,10,0.75,0
7241,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,2,0,0,0,0,0,1.4,0.6,0,0,0,0,0,0,0,1.3,1,1,1,0.35,0,0.001,0.4,0.2,1,1,8,0.8,0
7242,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.3,0.2,0,0,0,0,0,0,0,1.5,0.5,1,1,0.4545,0,0.001,1,0.5,1,1,8,0.8,0
7243,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.45,0.3,0,20,8,0,0,0,0,1.5,1,0,1,0.35,0,0.001,0.2,0.25,0.315,1,8,0.8,0
7244,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.4,0.3,0,0,0,0,0,0,0,1.5,1,1,1,0.454,0,0.001,0.65,0.35,1,1,8,0.8,0
7245,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.4,0.5,0,0,0,0,0,0,0,1.3,1,1,1,0.35,0,0.001,0.4,0.3,1,1,10,0.8,0
7246,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1,0.9,0,0,0,0,0,0,0,1.6,1,1,1,0.454,0,0.001,1,1,1,1,10,0.75,0
7247,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.2,0.2,0,20,8,0,0,0,0,1.75,1,0,1,0.35,0,0.001,0.7,0.4,0.5,1,8,0.8,0
7248,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.2,0.8,0,20,8.34,0,0,0,0,1.5,1,0,1,0.35,0,0.001,1,0.52,0.535,1,10,0.75,0
7249,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.4,0.25,0,20,8,0,0,0,0,1.75,1,0,1,0.35,0,0.001,1,0.55,0.535,1,8,0.8,0
7250,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.3,0.9,0,0,0,0,0,0,0,1.7,1,1,1,0.35,0,0.001,0.3,0.35,1,1,10,0.8,0
7251,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.3,0.2,0,0,0,0,0,0,0,1.7,1,1,1,0.35,0,0.001,0.3,0.3,1,1,8,0.8,0
7252,0,0,0,0,0,0,0,0,0,0.3,0.5,1,0.75,1,0,116,0,0,0,0,1.5,1,0,15,0,0,0,0,0,1.5,0.1,0,1,0.35,0,0.001,0.5,0.5,0.6,1,8,0.8,0
7253,0,0,0,0,0,0,0,0,0,0.3,0.5,1,0.75,1,0,116,0,0,0,0,1.3,0.2,0,20,0,0,0,0,0,1.5,1,0,1,0.35,0,0.001,0.5,0.65,0.5,1,8,0.8,0
7254,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.5,0.2,2,5,3,1,0,1,0,1.2,1,0,1,0.35,0,0.001,0.6,0.5,0.3,1,10,0.75,0
7255,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.5,0.2,0,10,0,0,0,0,0,1.6,1,0,1,0.35,0,0.001,0.4,0.65,0.5,1,8,0.8,0
7256,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.5,0.2,0,0,0,0,0,0,0,1,1,0,1,0.35,0,0.001,0.5,0.5,0.4,1,8,0.8,0
7257,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,1024,0,0,0,0,0,1.4,0.8,0,10,5,0,0,0,0,1,0.1,0,1,0.35,0,0.001,0.6,0.4,0.795,1,8,0.76,2
7258,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,116,0,0,0,0,1.3,0.3,0,0,0,0,0,0,0,1.5,1,1,1,0.454,0,0.001,1,0.5,1,1,8,0.8,0
7260,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1,0.8,0,20,8.34,0,0,0,0,2,1,0,1,0.35,0,0.001,0.5,0.26,0.795,1,10,0.75,0
7262,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0,0,0,0,0,0,1.5,0.5,0,20,8,0,0,0,0,1.5,0.1,0,1,0.35,0,0.001,0.3,0.7,0.535,1,10,0.75,0
