ID,AttachmentID,DisplayWeaponSubclassID,SpellVisualKitID,AttachmentModelFileID,Scale,ItemVisualsID
3136,7,7,157544,4533206,1,623
3137,6,0,157691,4533207,1,623
3138,7,2,157692,4533204,1,623
3139,6,2,157692,4533204,1,623
3140,6,18,157692,4533204,1,623
3141,7,13,157692,4533204,1,623
3142,8,3,157692,4533204,1,623
3143,6,4,157691,4533207,1,623
3144,6,6,157691,4533205,1,623
3145,6,10,157691,4533205,1,623
3146,7,19,157692,4533204,1,623
3147,7,8,157544,4533206,1,623
3148,6,5,157691,4533205,1,623
3149,7,15,157544,4533208,1,623
3150,7,7,157614,4533211,1,624
3151,6,0,157677,4533212,1,624
3152,7,2,157678,4533209,1,624
3153,6,2,157678,4533209,1,624
3154,6,18,157678,4533209,1,624
3155,7,13,157678,4533209,1,624
3156,8,3,157678,4533209,1,624
3157,6,4,157677,4533212,1,624
3158,6,6,157677,4533210,1,624
3159,6,10,157677,4533210,1,624
3160,7,19,157678,4533209,1,624
3161,7,8,157614,4533211,1,624
3162,6,5,157677,4533210,1,624
3163,7,15,157614,4533213,1,624
3164,7,7,158291,4533216,1,625
3165,6,0,158292,4533217,1,625
3166,7,2,158291,4533214,1,625
3167,6,2,158291,4533214,1,625
3168,6,18,158291,4533214,1,625
3169,7,13,158291,4533214,1,625
3170,8,3,158291,4533214,1,625
3171,6,4,158292,4533217,1,625
3172,6,6,158292,4533215,1,625
3173,6,10,158292,4533215,1,625
3174,7,19,158291,4533214,1,625
3175,7,8,158291,4533216,1,625
3176,6,5,158292,4533215,1,625
3177,7,15,158291,4533218,1,625
3178,7,7,158344,4533221,1,626
3179,6,0,158345,4533222,1,626
3180,7,2,158344,4533219,1,626
3181,6,2,158344,4533219,1,626
3182,6,18,158344,4533219,1,626
3183,7,13,158344,4533219,1,626
3184,8,3,158344,4533219,1,626
3185,6,4,158345,4533222,1,626
3186,6,6,158345,4533220,1,626
3187,6,10,158345,4533220,1,626
3188,7,19,158344,4533219,1,626
3189,7,8,158344,4533221,1,626
3190,6,5,158345,4533220,1,626
3191,7,15,158344,4533223,1,626
3245,6,19,0,983714,1,629
3246,5,-1,0,0,1,630
3247,4,10,0,4636728,0.07,628
3248,3,7,0,4636728,0.08,628
3249,4,0,0,4636728,0.08,628
3250,4,4,0,4636728,0.08,628
3251,4,13,0,4636728,0.07,628
3252,1,9,0,4636728,0.07,628
3253,5,9,0,4636728,0.07,628
3254,4,6,0,4636728,0.08,628
3255,5,1,0,4636728,0.08,628
3256,4,5,0,4636728,0.08,628
3257,4,8,0,4636728,0.08,628
3258,4,19,0,4636728,0.07,628
3259,4,15,0,4636728,0.07,628
3260,4,2,0,4636728,0.07,628
3261,4,18,0,4636728,0.07,628
3262,4,3,0,4636728,0.07,628
3263,6,4,173028,4901597,1,631
3264,6,6,173028,4901597,1,631
3265,6,10,173028,4901597,1,631
3266,7,19,173029,4901596,1,631
3267,7,8,172971,4901598,1,631
3268,6,5,173028,4901597,1,631
3269,7,15,172971,4901600,1,631
3270,7,7,172971,4901600,1,631
3271,6,1,173028,4901597,1,631
3272,6,0,173028,4901597,1,631
3273,7,2,173032,4901596,1,631
3274,6,2,173032,4901596,1,631
3275,6,18,173033,4901599,1,631
3276,7,13,173035,4901596,1,631
3277,7,3,172971,4901600,1,631
3284,6,6,175757,5098317,1,633
3285,6,4,175757,5098317,1,633
3286,6,10,175757,5098317,1,633
3287,7,19,175758,5098316,1,633
3288,7,8,175759,5098318,1,633
3289,6,5,175757,5098317,1,633
3290,7,15,175759,5098320,1,633
3291,7,7,175759,5098320,1,633
3292,6,1,175757,5098317,1,633
3293,6,0,175757,5098317,1,633
3294,7,2,175762,5098316,1,633
3295,6,2,175762,5098316,1,633
3296,6,18,175768,5098319,1,633
3297,7,13,175767,5098316,1,633
3298,7,3,175759,5098320,1,633
3299,6,6,179851,5175368,1,635
3300,6,4,179851,5175368,1,635
3301,6,10,179851,5175368,1,635
3302,7,19,179854,5168369,1,635
3303,7,8,179854,5168371,1,635
3304,6,5,179851,5175368,1,635
3305,7,15,179854,5168373,1,635
3306,7,7,179854,5168373,1,635
3307,6,1,179851,5175368,1,635
3308,6,0,179851,5175368,1,635
3309,7,2,179858,5168369,1,635
3310,6,2,179858,5168369,1,635
3311,6,18,179851,5168372,1,635
3312,7,13,181481,5168369,1,635
3313,7,3,179854,5168373,1,635
3402,6,6,185792,5313840,1,636
3403,6,4,185792,5313840,1,636
3404,6,10,185792,5313840,1,636
3405,7,19,185797,5313841,1,636
3406,7,8,185797,5313842,1,636
3407,6,5,185792,5313840,1,636
3408,7,15,185797,5313843,1,636
3409,7,7,185797,5313843,1,636
3410,6,1,185792,5313840,1,636
3411,6,0,185792,5313840,1,636
3412,7,2,185803,5313841,1,636
3413,6,2,185803,5313841,1,636
3414,6,18,185792,5313844,1,636
3415,7,13,185802,5313841,1,636
3416,7,3,185797,5313843,1,636
3417,6,6,191761,5493738,1,637
3418,6,4,191761,5493738,1,637
3419,6,10,191761,5493738,1,637
3420,7,19,191762,5493737,1,637
3421,7,8,191762,5493739,1,637
3422,6,5,191761,5493738,1,637
3423,7,15,191762,5493741,1,637
3424,7,7,191762,5493741,1,637
3425,6,1,191761,5493738,1,637
3426,6,0,191761,5493738,1,637
3427,7,2,191763,5493737,1,637
3428,6,2,191763,5493737,1,637
3429,6,18,191765,5493740,1,637
3430,7,13,191764,5493737,1,637
3431,7,3,191762,5493741,1,637
3484,6,6,197471,5175368,1,648
3485,6,4,197471,5175368,1,648
3486,6,10,197471,5175368,1,648
3487,7,19,197474,5168369,1,648
3488,7,8,197475,5168371,1,648
3489,6,5,197471,5175368,1,648
3490,7,15,197476,5168373,1,648
3491,7,7,197476,5168373,1,648
3492,6,1,197471,5175368,1,648
3493,6,0,197471,5175368,1,648
3494,7,2,197478,5168369,1,648
3495,6,2,197478,5168369,1,648
3496,6,18,197479,5168372,1,648
3497,7,13,197480,5168369,1,648
3498,7,3,197476,5168373,1,648
3499,6,6,197471,5679915,1,649
3500,6,4,197471,5679915,1,649
3501,6,10,197471,5679915,1,649
3502,7,19,197474,5679913,1,649
3503,7,8,197475,5679914,1,649
3504,6,5,197471,5679915,1,649
3505,7,15,197476,5679917,1,649
3506,7,7,197476,5679917,1,649
3507,6,1,197471,5679915,1,649
3508,6,0,197471,5679915,1,649
3509,7,2,197478,5679913,1,649
3510,6,2,197478,5679913,1,649
3511,6,18,197479,5679916,1,649
3512,7,13,197480,5679913,1,649
3513,7,3,197476,5679917,1,649
3514,7,7,126513,0,1,650
3515,6,1,126516,0,1,650
3516,6,0,126516,0,1,650
3517,7,2,126521,0,1,650
3518,6,2,126521,0,1,650
3519,6,18,126520,0,1,650
3520,7,13,126518,0,1,650
3521,7,3,126513,0,1,650
3522,6,4,146335,4080582,1,650
3523,6,6,126516,0,1,650
3524,6,10,126516,0,1,650
3525,7,19,126519,0,1,650
3526,7,8,126513,0,1,650
3527,6,5,199137,4080582,1,650
3528,7,15,126513,0,1,650
3529,7,7,199480,5747214,1,651
3530,6,1,199478,5747214,1.1,651
3531,6,0,199478,5747214,1,651
3532,7,2,199483,5747205,1,651
3533,6,2,199483,5747205,1,651
3534,6,18,199483,5747205,1,651
3535,7,13,199503,5747205,1,651
3536,7,3,199480,5747214,1,651
3537,6,4,199478,5747214,1,651
3538,6,6,199478,5747214,1,651
3539,6,10,199478,5747214,1,651
3540,7,19,199510,5747205,1,651
3541,7,8,199480,5747213,1.2,651
3542,6,5,199478,5747214,1,651
3543,7,15,199480,5747214,1.1,651
3544,7,9,199513,5747205,1,651
3545,6,9,199513,5747205,1,651
3656,7,7,158291,4533216,1,674
3657,6,0,158292,4533217,1,674
3658,7,2,158291,4533214,1,674
3659,6,2,158291,4533214,1,674
3660,6,18,158291,4533214,1,674
3661,7,13,158291,4533214,1,674
3662,8,3,158291,4533214,1,674
3663,6,4,158292,4533217,1,674
3664,6,6,158292,4533215,1,674
3665,6,10,158292,4533215,1,674
3666,7,19,158291,4533214,1,674
3667,7,8,158291,4533216,1,674
3668,6,5,158292,4533215,1,674
3669,7,15,158291,4533218,1,674
3670,7,7,200796,5493739,0.5,675
3671,6,0,200792,5493740,0.5,675
3672,7,2,200796,5493737,0.5,675
3673,6,2,200796,5493737,0.5,675
3674,6,18,200796,5493737,0.5,675
3675,7,13,200796,5493737,0.5,675
3676,8,3,200796,5493737,0.5,675
3677,6,4,200792,5493740,0.5,675
3678,6,6,200792,5493738,0.5,675
3679,6,10,200792,5493738,0.5,675
3680,7,19,200796,5493737,0.5,675
3681,7,8,200796,5493739,0.5,675
3682,6,5,200792,5493738,0.5,675
3683,7,15,200796,5493741,0.5,675
3684,7,7,200802,5587930,0.2,676
3685,6,0,199862,5587930,0.2,676
3686,7,2,200802,5587930,0.2,676
3687,6,2,200802,5587930,0.2,676
3688,6,18,200802,5587930,0.2,676
3689,7,13,200802,5587930,0.2,676
3690,8,3,200802,5587930,0.2,676
3691,6,4,199862,5587930,0.2,676
3692,6,6,199862,5587930,0.2,676
3693,6,10,199862,5587930,0.2,676
3694,7,19,200802,5587930,0.2,676
3695,7,8,200802,5587930,0.2,676
3696,6,5,199862,5587930,0.2,676
3697,7,15,200802,5587930,0.2,676
3698,6,6,199957,5763803,1,677
3699,6,4,199957,5763803,1,677
3700,6,10,199957,5763803,1,677
3701,7,19,200091,5763802,1,677
3702,7,8,200092,5763804,1,677
3703,6,5,199957,5763803,1,677
3704,7,15,200096,5763806,1,677
3705,7,7,200096,5763806,1,677
3706,6,1,199957,5763803,1,677
3707,6,0,199957,5763803,1,677
3708,7,2,200091,5763802,1,677
3709,6,2,200091,5763802,1,677
3710,6,18,200097,5763805,1,677
3711,7,13,200091,5763802,1,677
3712,7,3,200096,5763806,1,677
3713,7,7,200796,5493739,0.5,678
3714,6,0,200792,5493740,0.5,678
3715,7,2,200796,5493737,0.5,678
3716,6,2,200796,5493737,0.5,678
3717,6,18,200796,5493737,0.5,678
3718,7,13,200796,5493737,0.5,678
3719,8,3,200796,5493737,0.5,678
3720,6,4,200792,5493740,0.5,678
3721,6,6,200792,5493738,0.5,678
3722,6,10,200817,970098,1,678
3723,7,19,200796,5493737,0.5,678
3724,7,8,200796,5493739,0.5,678
3725,6,5,200792,5493738,0.5,678
3726,7,15,200796,5493741,0.5,678
3727,6,6,206223,5763803,1,679
3728,6,4,206223,5763803,1,679
3729,6,10,206223,5763803,1,679
3730,7,19,207103,5763802,1,679
3731,7,8,206232,5763804,1,679
3732,6,5,206223,5763803,1,679
3733,7,15,206232,5763806,1,679
3734,7,7,206232,5763806,1,679
3735,6,1,206223,5763803,1,679
3736,6,0,206223,5763803,1,679
3737,7,2,206308,5763802,1,679
3738,6,2,206308,5763802,1,679
3739,6,18,207091,5763805,1,679
3740,7,13,206313,5763802,1,679
3741,7,3,206232,5763806,1,679
3773,7,7,0,166031,2,688
3774,6,0,0,166031,2,688
3775,7,2,0,166031,2,688
3776,6,2,0,166031,2,688
3777,6,18,0,166031,2,688
3778,7,13,0,166031,2,688
3779,6,4,0,166031,2,688
3780,6,6,0,166031,2,688
3781,6,10,0,166031,2,688
3782,7,19,0,166031,2,688
3783,7,8,0,166031,2,688
3784,6,5,0,166031,2,688
3785,7,15,0,166031,2,688
3786,6,1,0,166031,2,688
