ID,ParentAnimKitID,OrderIndex,AnimID,AnimStartTime,AnimKitConfigID,StartCondition,StartConditionParam,StartConditionDelay,EndCondition,EndConditionParam,EndConditionDelay,Speed,SegmentFlags,ForcedVariation,OverrideConfigFlags,LoopToSegmentIndex,BlendInTimeMs,BlendOutTimeMs,Field_9_0_1_34278_018
72824,37557,0,153,0,341,0,0,0,0,0,0,0.39999998,0,0,0,-1,0,0,1
72875,37593,0,158,0,341,0,0,0,4,0,15000,1,0,0,0,-1,0,0,1
72884,37600,0,130,0,367,0,0,0,4,0,1000,0.89,0,0,0,-1,0,0,1
72885,37600,1,130,1000,367,2,0,0,0,0,0,0.84999996,0,0,0,-1,0,0,1
72886,37601,0,146,0,341,0,0,0,0,0,0,3,0,0,0,-1,0,0,1
72893,37605,0,159,0,367,0,0,0,5,0,0,1,0,0,0,-1,0,0,1
72910,37618,0,0,0,345,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
72911,37618,1,117,0,348,0,0,0,2,0,3500,0.19999999,2,1,0,-1,0,0,1
72914,37618,2,117,3650,348,0,0,3500,2,0,4500,0.01,2,1,0,-1,0,0,1
72935,37633,0,123,0,341,0,0,0,0,0,0,1,0,0,16777216,0,0,0,1
73058,37698,0,146,0,366,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73059,37698,1,147,0,367,2,0,0,0,0,0,1,0,0,0,1,0,0,1
73070,37704,0,0,0,341,0,0,0,4,0,1500,1,0,0,0,-1,0,0,1
73073,37707,0,148,0,342,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73074,37708,0,1776,0,361,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
73102,37726,0,4,0,341,0,0,0,0,0,0,1,0,0,0,0,4000,4000,1
73119,37735,0,224,0,367,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
73157,37756,0,103,0,1252,0,0,0,1,0,0,1,0,0,0,0,0,0,1
73158,37756,1,1798,0,1429,0,0,0,1,0,0,1,0,0,0,1,0,0,1
73170,37761,0,0,0,367,0,0,0,1,0,0,3,0,0,0,-1,0,0,1
73175,37764,0,66,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73178,37767,0,0,0,341,0,0,0,1,0,0,1,2,0,0,0,0,0,1
73180,37769,0,15,0,386,0,0,0,1,0,0,1,0,0,0,0,0,0,1
73181,37770,0,0,0,513,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
73211,37786,0,32,0,341,0,0,0,0,0,0,0.35,0,0,0,-1,0,0,1
73225,37793,0,193,0,341,0,0,0,0,0,0,3,0,0,0,-1,0,0,1
73235,37798,0,18,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73236,37799,0,19,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73237,37800,0,17,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73238,37801,0,87,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73299,37826,0,79,0,664,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73300,37826,1,65,0,664,2,0,0,0,0,0,1,0,0,0,-1,0,0,1
73301,37826,2,74,0,664,2,1,0,0,0,0,1,0,0,0,-1,0,0,1
73302,37827,0,84,0,367,0,0,0,0,0,0,0.84999996,0,2,0,-1,0,0,1
73303,37827,1,0,0,367,2,0,0,4,1,2000,0.5,2,2,0,-1,0,0,1
73304,37827,2,0,2000,367,1,2,0,4,1,2000,-0.5,2,2,0,-1,0,0,0.5
73305,37827,3,52,0,367,2,2,0,4,3,1000,0.59999996,0,0,0,-1,0,0,1
73306,37827,4,107,0,342,2,3,0,0,0,0,1.25,2,0,0,-1,0,0,1
73328,37837,0,146,0,341,0,0,0,1,0,0,2,0,0,0,-1,0,0,1
73329,37838,0,0,0,341,0,0,0,1,0,0,1,2,2,0,-1,0,0,1
73343,37846,0,58,0,341,0,0,0,3,0,1750,0.086,0,0,0,-1,0,0,1
73345,37847,0,58,300,341,0,0,0,0,0,0,1.1999999,0,0,0,-1,0,0,1
73357,37856,0,476,0,978,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
73358,37857,0,89,0,977,0,0,0,1,0,0,0.39999998,0,0,0,-1,0,0,1
73363,37860,0,30,730,341,0,0,0,1,0,0,0,0,0,0,0,0,0,1
73438,37901,0,26,0,350,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
73439,37902,0,1194,0,343,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
73441,37904,0,0,0,341,0,0,0,0,0,0,0.14999999,0,0,0,0,0,0,1
73442,37905,0,0,0,341,0,0,0,0,0,0,-0.14999999,0,0,0,1,0,0,1
73445,37905,1,0,0,342,2,0,0,0,0,0,0.14999999,0,0,0,0,0,0,1
73450,37907,0,133,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73451,37907,1,134,0,341,2,0,0,1,0,0,1,0,0,0,-1,0,0,1
73474,37919,0,61,0,348,0,0,0,4,0,1000,1,0,0,0,-1,0,0,1
73475,37919,1,61,1000,348,2,0,0,4,1,500,0.25,0,0,0,-1,0,0,1
73476,37919,2,61,1125,348,2,1,0,4,2,500,-0.25,0,0,0,1,0,0,1
73477,37920,0,60,0,406,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73478,37921,0,103,0,341,0,0,0,1,0,0,1,0,0,0,0,0,0,1
73515,37934,0,58,0,341,0,0,0,3,0,1500,0.10029999,0,0,0,-1,0,0,1
73516,37935,0,58,0,341,0,0,0,3,0,1250,0.2408,0,0,0,-1,0,0,1
73517,37936,0,57,0,691,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73524,37939,0,158,0,341,0,0,0,1,0,0,0.5,0,0,0,0,0,0,1
73570,37961,0,153,0,341,0,0,0,2,0,370,1,0,0,0,-1,0,0,1
73571,37961,1,153,370,341,2,0,0,1,0,0,0,0,0,0,-1,0,0,1
73679,38008,0,100,0,367,0,0,0,1,0,0,1,1,0,0,0,0,0,1
73685,38012,0,159,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73698,38022,0,1744,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73716,38030,0,0,0,977,0,0,0,2,0,600,0.79999995,2,4,0,-1,0,0,1
73719,38030,1,0,430,977,2,0,0,4,1,400,-0.59999996,66,4,0,-1,0,0,1
73722,38030,2,0,430,977,2,1,0,4,2,400,-0.59999996,66,4,0,-1,0,0,1
73723,38030,3,0,0,342,0,0,0,1,0,0,1,2,0,0,-1,0,0,1
73738,38038,0,75,0,341,0,0,0,2,0,1000,1,0,0,0,-1,0,0,1
73739,38038,1,116,0,344,2,0,0,4,1,1000,1,0,0,0,-1,0,0,1
73767,38057,0,213,0,758,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73769,38059,0,127,0,342,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73773,38059,1,159,0,342,2,0,0,0,1,0,0.099999994,3840,0,0,-1,0,0,1
73807,38085,0,17,0,341,0,0,0,0,0,0,1,2,2,0,-1,0,0,1
73824,38096,0,221,0,341,0,0,0,2,0,3000,1,0,0,0,-1,0,0,1
73825,38096,1,222,0,341,2,0,0,0,0,0,1,1280,0,0,-1,250,0,1
73826,38097,0,0,0,341,0,0,0,0,0,0,5,0,0,0,-1,0,0,1
73827,38098,0,54,0,101,0,0,0,0,0,0,1,0,1,0,-1,0,0,1
73835,38103,0,0,850,341,0,0,0,0,0,0,0.5,0,0,0,-1,0,0,1
73837,38105,0,101,0,344,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
73903,38141,0,0,0,341,0,0,0,1,0,0,-1,0,0,0,-1,0,0,1
73905,38143,0,0,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
73991,38187,0,41,0,341,0,0,0,1,0,0,0,0,0,0,-1,0,0,1
73992,38188,0,94,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
74042,38213,0,962,0,341,0,0,0,1,0,0,1,0,0,8388608,-1,0,0,1
74043,38214,0,213,0,341,0,0,0,2,0,1000,1,0,0,0,-1,0,0,1
74044,38215,0,213,1000,341,0,0,0,0,0,0,0.35,0,0,0,-1,0,0,1
74045,38216,0,0,0,341,0,0,0,2,0,1400,1,0,0,0,-1,0,0,1
74052,38220,0,1,0,367,0,0,0,1,0,0,1,16,0,0,-1,0,0,1
74071,38229,0,145,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
74226,38302,0,0,250,341,0,0,0,0,0,0,-0.01,0,0,0,-1,0,0,1
74244,38312,0,1324,0,365,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
74245,38312,1,0,0,409,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
74272,38329,0,0,0,341,0,0,0,2,0,500,-1,0,0,0,-1,0,0,1
74274,38329,1,0,1800,341,2,0,0,4,1,2000,0.29999998,0,0,0,-1,0,0,1
74275,38329,2,0,2500,341,2,1,0,0,0,0,1,0,0,0,-1,0,0,1
74276,38330,0,0,0,367,0,0,0,0,0,0,1,0,1,0,-1,0,0,1
74289,38338,0,53,0,367,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
74315,38345,0,153,0,341,0,0,0,0,0,0,1,0,0,0,-1,0,0,1
74333,38358,0,520,0,348,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
74442,38417,0,143,0,341,0,0,0,1,0,0,1,0,0,0,-1,0,0,1
74551,38466,0,158,0,341,0,0,0,1,0,0,0.099999994,0,0,0,0,0,0,1
74563,38474,0,213,0,758,0,0,0,0,0,0,1,0,0,2097152,1,0,0,1
74564,38474,1,213,2330,758,2,0,0,0,0,0,0,0,0,2097152,-1,0,0,1
