ID,Expression
39669,0102115C000000010103000000000102455C0000000101010000000000
39670,0102A75C000000010101000000000102455C0000000101010000000000
39671,0102A75C000000010102000000000102455C0000000101010000000000
39672,0102B45C000000010101000000000102455C0000000101010000000000
39673,0102B45C000000010102000000000102455C0000000101010000000000
39674,0102B45C000000060102000000000102455C0000000101010000000000
39675,0102B45C000000050100000000000102455C0000000101010000000000
39676,0102485C000000050100000000000102435C0000000101010000000000
39677,0102135D0000000501000000000000
39678,0102145D0000000501000000000000
39679,0102155D0000000501000000000000
39680,0102165D0000000501000000000000
39681,0102175D0000000501000000000000
39682,0102185D0000000501000000000000
39683,0102FD5B000000050100000000000102435C0000000101010000000000
39684,0102305C000000050100000000000102435C0000000101010000000000
39685,0102115C000000050100000000000102455C0000000101010000000000
39686,0102A75C000000050100000000000102455C0000000101010000000000
39687,01021A5D0000000101000000000000
39688,01021A5D0000000101010000000000
39689,0102305C000000060102000000000102435C0000000101010000000000
39690,0102F95B000000030164000000000102FD5B0000000101020000000000
39691,01027A5A0000000101010000000000
39692,0102D45A0000000101010000000000
39693,01025E5A0000000101010000000000
39694,0102555A0000000101010000000000
39695,0102CC5A0000000101010000000000
39696,0102715A0000000101010000000000
39697,01027E5A0000000101000000000000
39698,0102745A0000000101010000000000
39699,01021B5D0000000101000000000000
39700,0102215A000000050100000000000102F05A0000000101010000000000
39701,01021E5D000001021D5D00000000
39702,01021E5D00000006021C5D00000000
39703,0102115D0000000201010000000000
39704,0102225D0000000101010000000000
39705,01025E5A0000000101000000000000
39706,0102295D00000102285D00000000
39707,0102295D00000006021C5D00000000
39708,01022C5D000001022B5D00000000
39709,01022C5D00000006021C5D00000000
39710,0102395B000000010102000000000102355C0000000101010000000000
39711,0102485D0000000101000000000000
39712,01025A5C0000000101010000000000
39713,0102495D0000000101010000000000
39714,01024A5D0000000101010000000000
39715,01024B5D0000000101010000000000
39716,01024C5D0000000101010000000000
39717,01024D5D0000000101010000000000
39718,01024E5D0000000101010000000000
39719,01024F5D0000000101010000000000
39720,0102505D0000000101010000000000
39721,0102515D000000010103000000000102725A0000000101040000000000
39722,0102725A0000000101030000000000
39723,01024D5B0000000101010000000002024D5B0000000101140000000002024D5B00000001011500000000
39724,01024D5B0000000201010000000001024D5B0000000201140000000001024D5B00000002011500000000
39725,01032500000001410000000198E8000001032500000001410000000199E800000000
39726,0103250000000141000000019AE800000103250000000141000000019BE800000000
39727,0103250000000141000000019CE800000103250000000141000000019DE800000000
39728,0103250000000141000000019EE800000103250000000141000000019FE800000000
39729,0103250000000101000000012D9B00000103250000000101000000012E9B00000000
39730,0103250000000101000000012F9B0000010325000000010100000001309B00000000
39731,010325000000010100000001319B0000010325000000010100000001329B00000000
39732,010108000000000000
39733,0102555D00000102545D00000000
39734,0102555D00000006021C5D00000000
39737,0102C0140000000101000000000000
39738,01021C5D00000202555D00000000
39739,0102645C000000050100000000000102445C0000000101010000000000
39740,0102565D0000000101010000000000
39741,01025E5C000000050100000000000102445C0000000101010000000000
39742,0102215A000000010102000000000102CE5A000000010101000000000102EA5B00000001010000000000
39743,0102215A000000010102000000000102EA5B000000010101000000000102CE5A00000001010000000000
39744,01025B5C000000050100000000000102445C0000000101010000000000
39745,0102785D0000000101010000000000
39746,01023B5B000000010101000000000102215A000000010102000000000102F05A00000001010100000000
39747,0102575D0000000101010000000000
39748,01027B5D0000000101010000000000
39749,0102535D0000000101040000000000
39750,0102785A0000000101000000000000
39751,0102785A0000000101010000000000
39752,0102215A000000050100000000000102CE5A0000000101000000000001023C5B00000001010100000000
39753,01027E5D000000010100000000000102715A0000000101000000000000
39755,01027E5D0000000101000000000000
39756,01028353000005010C0000000101060000000000
39757,01028353000005010C0000000101070000000000
39758,01028353000005010C0000000101080000000000
39759,01028353000005010C0000000101090000000000
39760,01028353000005010C00000001010A0000000000
39761,01028353000005010C00000001010B0000000000
39762,01028353000005010C0000000101000000000000
39763,01028353000005010C0000000101010000000000
39764,01028353000005010C0000000101020000000000
39765,01027D5D0000000501000000000000
39766,01027D5D0000000101000000000000
39767,01027E5D0000000101010000000000
39768,0102715A0000000101010000000000
39769,0102EA5B000000010101000000000102CE5A0000000101000000000000
39770,0102215A000000010102000000000102345B000000010100000000000102EA5B00000102CE5A000001010000000000
39771,010316000000015C9B00000168280100010316000000015D9B0000000000
39772,010325000000013F0000000168280100000000
39773,0103250000000118000000016A2801000103250000000118000000016B2801000000
39774,0102215A000000010103000000000102345B000000010100000000000102CE5A00000001010000000000
39775,0102EC5A0000000201020000000000
39776,0102EC5A000000010101000000000102725A0000000101020000000000
39777,010214560000000101050000000000
39778,010214560000000101060000000000
39779,010215560000000101050000000000
39780,010215560000000101060000000000
39781,010212560000000101050000000000
39782,010212560000000101060000000000
39783,010216560000000101050000000000
39784,010216560000000101060000000000
39785,010213560000000101050000000000
39786,010213560000000101060000000000
39787,010210560000000101050000000000
39788,010210560000000101060000000000
39789,010211560000000101050000000000
39790,010211560000000101060000000000
39791,010217560000000101050000000000
39792,010217560000000101060000000000
39793,0102555A000000010100000000000102565A0000000101000000000000
39794,0102C15D0000000101010000000001028F5D0000000501000000000000
39795,0102C25D0000000101010000000001028F5D0000000501000000000000
39796,0102835D0000000101010000000001028F5D0000000501000000000000
39797,0102835D0000000101020000000001028F5D0000000501000000000000
39798,0102835D0000000101030000000001028F5D0000000501000000000000
39799,0102835D0000000101040000000001028F5D0000000501000000000000
39800,0102835D0000000101050000000001028F5D0000000501000000000000
39801,0102845D0000000601050000000000
39802,0102785A000000010101000000000202855D0000000101010000000000
39803,0102865D0000000101010000000000
39804,0102865D0000000201010000000000
39805,0102865D0000000101020000000000
39806,0102865D00000001010B0000000000
39807,0102865D0000000201020000000000
39808,0102745A0000000101000000000000
39809,0102215A000000010102000000000102F05A0000000101010000000000
39810,0102215A000000010103000000000102F05A0000000101010000000000
39812,0102875D0000000601010000000000
39813,0102895D00000102885D00000000
39814,0102895D00000006021C5D00000000
39815,01028B5D000001028A5D00000000
39816,01028B5D00000006021C5D00000000
39817,01028D5D000001028C5D00000000
39818,01028D5D00000006021C5D00000000
39820,01030F0000000000000201110000000000
39821,0102A05C0000000000
39822,01028353000005010C0000000101050000000000
39823,01023C5B000000010101000000000102215A000000010102000000000102F05A00000000
39824,01023C5B000000010101000000000102215A000000010103000000000102F05A00000001010100000000
39825,0102F15A000000010101000000000102F25A000000010101000000000102F35A00000001010100000000
39826,01023A5C0000000101010000000001023B5C0000000101010000000001023C5C00000001010100000000
39827,01031600000001919B000000000101010000000001031600000001929B000000000101010000000001023D5C00000001010100000000
39829,01027C5D0000000101010000000000
39832,0102945D0000000102A15D00000000
39833,0102955D0000000501000000000000
39834,0102965D0000000501000000000000
39835,0102975D0000000501000000000000
39836,0102985D0000000501000000000000
39837,0102995D0000000501000000000000
39838,01029A5D0000000501000000000000
39841,0102665C0000000101010000000001029B5D0000000101010000000000
39842,0102665C0000000101010000000001029C5D0000000101010000000000
39843,0102665C0000000101010000000001029D5D0000000101010000000000
39844,0102665C000000010101000000000102A05D0000000101010000000000
39845,0102665C0000000101010000000001029F5D0000000101010000000000
39846,0102665C0000000101010000000001029E5D0000000101010000000000
39847,01029F5C000000010101000000000102A05C0000000101000000000000
39848,01028F5D0000000101010000000000
39853,0102A35D000000010101000000000202A45D000000010101000000000102665C00000001010100000000
39854,0102A35D000000010102000000000202A45D000000010102000000000102665C00000001010100000000
39855,0102A35D000000010103000000000202A45D000000010103000000000102665C00000001010100000000
39856,0102A35D000000010104000000000202A45D000000010104000000000102665C00000001010100000000
39857,0102A35D000000010105000000000202A45D000000010105000000000102665C00000001010100000000
39858,0102A35D000000010106000000000202A45D000000010106000000000102665C00000001010100000000
39859,0102A35D000000010107000000000202A45D000000010107000000000102665C00000001010100000000
39860,0102A35D0000000101010000000000
39861,0102A35D0000000101020000000000
39862,0102A35D0000000101030000000000
39863,0102A35D0000000101040000000000
39864,0102A35D0000000101050000000000
39865,0102A35D0000000101060000000000
39866,0102A35D0000000101070000000000
39868,0102A45D0000000101010000000000
39869,0102A45D0000000101020000000000
39870,0102A45D0000000101030000000000
39871,0102A45D0000000101040000000000
39872,0102A45D0000000101050000000000
39873,0102A45D0000000101060000000000
39874,0102A45D0000000101070000000000
39875,0102705A0000000101000000000000
39876,01023E5C0000000101040000000000
39877,0102AA5D0000000601010000000000
39878,0102795D0000000101010000000000
39879,0102AB5D0000000101010000000000
39880,0102A05C0000000501010000000000
39881,0102AC5D0000000101010000000000
39882,0102AD5D0000000101010000000000
39883,0102AE5D0000000101010000000000
39884,0102AF5D0000000101010000000000
39885,0102B05D0000000101010000000000
39886,0102B15D0000000101010000000000
39889,0102515C0000000601080000000000
39890,0102B35D0000000101010000000000
39891,0102B45D0000000101010000000000
39892,0102B55D0000000101010000000000
39893,0102B65D0000000101010000000000
39894,0102B75D0000000101010000000000
39895,0102B85D0000000101010000000000
39896,0102B95D0000000101010000000000
39897,0102BA5D0000000101010000000000
39898,0102BB5D0000000101010000000000
39899,0102BC5D0000000101010000000000
39900,0102BE5D0000000601030000000000
39901,0102BF5D0000000601030000000000
39902,0102C05D0000000601030000000000
39903,0102C45D0000000201010000000000
39904,0102C45D0000000201020000000000
39905,0102C45D0000000201030000000000
39906,0102C45D0000000201040000000000
39907,01030F0000000000000201080000000000
39910,0102665C000000010101000000000102C55D0000000101010000000000
39911,0102665C000000010101000000000102C65D0000000101010000000000
39912,0102665C000000010101000000000102C75D0000000101010000000000
39913,0102CB5D0000000101010000000000
39914,0102665C000000010101000000000102C85D0000000101010000000000
39915,0102665C000000010101000000000102C95D0000000101010000000000
39916,0102665C000000010101000000000102CA5D0000000101010000000000
39919,0102665C000000010101000000000102CC5D0000000101010000000000
39925,0102925C00000302935C00000000
39926,0102CD5D00000502925C00000101000000000000
39927,0102CD5D0000000501000000000000
39928,0102CF5D0000000101000000000000
39929,0102CF5D0000000101040000000000
39930,0102CF5D000000010100000000000202CF5D0000000101010000000000
39933,01027A150000000101010000000000
39934,0102D35D0000000101010000000000
39935,0102D45D0000000101010000000000
39936,01028E5A000000010101000000000102215A000000010102000000000102F05A00000001010100000000
39937,0102D55D0000000101010000000000
39938,01028E5A000000010101000000000102215A000000010103000000000102F05A00000001010100000000
39939,0102D65D0000000101010000000000
39940,0102D75D0000000101010000000000
39941,01023E5C0000000201040000000000
39942,0102D85D0000000101010000000000
39943,0102D95D0000000101010000000000
39944,0102DA5D0000000101010000000000
39945,0102DB5D0000000101010000000000
39946,0102DC5D0000000101010000000000
39952,01031600000001069C0000000001010100000000020316000000010A9C000000000101010000000000
39953,0102DD5D0000000101000000000000
39954,0102DE5D0000000101000000000000
39955,0102DF5D0000000101000000000000
39956,0102E35D0000000101010000000000
39957,0102E45D0000000601010000000000
39958,0102E55D0000000101010000000000
39959,0102E05D000000060100000000000102E05D0000000401020000000000
39960,0102E05D0000000101040000000000
39961,0102E15D0000000101040000000000
39962,0102E15D0000000101000000000000
39964,01027A150000000101000000000000
39965,0102E15D0000000101010000000000
39966,0102E15D000000060100000000000102E15D0000000401020000000000
39968,0102E15D0000000101020000000000
39970,0102E75D0000000101010000000000
39971,0102E15D0000000101020000000000
39972,0102CF5D000000060100000000000102CF5D0000000401020000000000
39973,0102CF5D0000000101020000000000
39974,0102CF5D0000000101020000000000
39976,0102EB5D0000000101010000000000
39979,01021D5E0000000601010000000000
39980,0102215E0000000101010000000000
39981,01021F5E0000000101000000000000
39982,0102205E0000000101000000000000
39983,01021E5E0000000101000000000000
39984,01023E5C0000000101030000000000
39985,01027E5A0000000101000000000001023E5C0000000201030000000000
39986,01031600000001069C0000000001010100000000010316000000010A9C000000000101010000000000
39987,01031600000001079C000000000101010000000001031600000001099C000000000101010000000000
39988,01031600000001329C000000000101010000000001031600000001339C000000000101010000000000
39989,0102CD5A0000000101000000000000
39990,0102665C000000010101000000000102235E0000000101010000000000
39991,0102A15C0000000601020000000000
39992,01025F5A0000000101000000000000
39993,0102E05D0000000101020000000000
39994,0102E05D0000000101000000000000
39995,0102E05D0000000101020000000000
39996,0102665C000000010101000000000102245E0000000101010000000000
39997,0102665C000000010101000000000102255E0000000101010000000000
39998,0102665C000000010101000000000102275E0000000101010000000000
39999,0102665C000000010101000000000102285E0000000101010000000000
40000,0102665C000000010101000000000102295E0000000101010000000000
40001,0102E25D0000000101000000000000
40006,01022B5E0000000101010000000000
40007,01022C5E000000010101000000000102A3610000000101010000000001022E5E00000001010000000000
40008,01022F5E0000000501000000000000
40009,0102305E0000000501000000000000
40010,0102315E0000000501000000000000
40011,0102AE5D0000000101000000000000
40012,0102665C000000010101000000000102375E0000000101010000000000
40013,0102665C000000010101000000000102385E0000000101010000000000
40014,0102665C000000010101000000000102395E0000000101010000000000
40015,0102665C0000000101010000000001023A5E0000000101010000000000
40016,0102665C0000000101010000000001023B5E0000000101010000000000
40017,0102665C0000000101010000000001023C5E0000000101010000000000
40018,01023E5E0000000101000000000001023F5E0000000101000000000000
40029,0102485E0000000101010000000000
40030,0102455E0000000101010000000000
40031,0102465E0000000101010000000000
40032,01027B5D0000000101010000000000
40033,0102445E0000000101010000000000
40034,0102475E0000000101010000000000
40035,0102405E0000000101000000000000
40036,0102405E0000000101010000000000
40037,0102405E0000000101020000000000
40038,0102405E0000000101030000000000
40039,0102405E0000000101040000000000
40040,0102405E0000000101050000000000
40041,0102405E0000000101060000000000
40042,0102405E0000000101070000000000
40043,0102405E0000000101080000000000
40045,0102405E0000000401080000000000
40047,0102405E0000000301080000000000
40048,0102B45D0000000101000000000000
40049,0102405E0000000601090000000000
40050,0102E45D0000000301010000000000
40051,01024D5E0000000101010000000001031600000001FB2F000000000101010000000000
40057,0102535E0000000101010000000000
40058,0102535E0000000101020000000000
40059,0102535E0000000101030000000000
40060,01025A5E0000000101010000000000
40061,010316000000017C9C0000000001010100000000020316000000016A9A000000000101010000000000
40062,010316000000017D9C000000000101010000000001031600000001D095000000000101010000000000
40063,01025B5E0000000101000000000000
40064,01025C5E0000000101010000000000
40066,01025E5E0000000501000000000000
40067,01025F5E0000000101010000000000
40070,0102665C000000010101000000000102665E0000000101010000000000
40071,0102665C000000010101000000000102675E0000000101010000000000
40072,0102665C000000010101000000000102685E0000000101010000000000
40073,0102665C000000010101000000000102695E0000000101010000000000
40074,0102665C0000000101010000000001026A5E0000000101010000000000
40075,0102665C0000000101010000000001026B5E0000000101010000000000
40076,0102665C0000000101010000000001026D5E0000000101010000000000
40079,0102665C0000000101010000000001026E5E0000000101010000000000
40080,0102665C0000000101010000000001026F5E0000000101010000000000
40081,0102665C000000010101000000000102705E0000000101010000000000
40082,0102665C000000010101000000000102715E0000000101010000000000
40083,0102665C000000010101000000000102725E0000000101010000000000
40084,0102665C000000010101000000000102735E0000000101010000000000
40087,0102665C000000010101000000000102755E0000000101010000000000
40088,0102665C000000010101000000000102765E0000000101010000000000
40091,0102795E0000000101010000000000
40106,0102825E0000000101010000000000
40107,0102845E000000010100000000000102855E0000000101010000000000
40108,0102035B000000010101000000000202025B0000000101010000000000
40109,0102835300000001010D0000000000
40111,0102835300000006010D0000000000
40113,0100000000
40114,0102E45D0000000501000000000000
40115,0102665C0000000101010000000001028C5E0000000101010000000000
40116,0102665C0000000101010000000001028D5E0000000101010000000000
40117,0102665C0000000101010000000001028E5E0000000101010000000000
40118,0102665C0000000101010000000001028F5E0000000101010000000000
40119,0102665C000000010101000000000102905E0000000101010000000000
40120,0102665C000000010101000000000102915E0000000101010000000000
40121,0102925E0000000501000000000000
40122,0102935E0000000501000000000000
40123,0102945E0000000501000000000000
40124,0102305B000000030165000000000202CE5A000000050100000000000202345B00000005010000000000
40125,0102EA5B0000000501000000000000
40126,0102995E000000060100000000000102995E0000000401020000000000
40127,01029A5E0000000601000000000001029A5E0000000401020000000000
40128,01029B5E0000000601000000000001029B5E0000000401020000000000
40129,01029C5E0000000601000000000001029C5E0000000401020000000000
40131,0102E25D0000000101020000000000
40132,0102995E0000000101000000000000
40133,0102995E0000000101020000000000
40134,0102E25D000000060100000000000102E25D0000000401020000000000
40135,01029A5E0000000101000000000000
40136,01029A5E0000000101020000000000
40137,01029B5E0000000101000000000000
40138,01029B5E0000000101020000000000
40139,01029C5E0000000101000000000000
40140,01029C5E0000000101020000000000
40141,0102E25D0000000101040000000000
40142,0102995E0000000101040000000000
40143,01029A5E0000000101040000000000
40144,01029B5E0000000101040000000000
40145,01029C5E0000000101040000000000
40146,0102995E0000000101020000000000
40147,01029A5E0000000101020000000000
40148,01029B5E0000000101020000000000
40149,01029C5E0000000101020000000000
40150,0102995E0000000101040000000000
40151,01029A5E0000000101040000000000
40152,01029B5E0000000101040000000000
40153,0102FE5E0000000501000000000000
40154,01029C5E0000000101040000000000
40155,0102A05E0000000101000000000000
40156,0102A15E0000000101010000000000
40157,0102E25D0000000101020000000000
40158,0102995E0000000101020000000000
40159,01029B5E0000000101020000000000
40160,01029A5E0000000101020000000000
40161,01029C5E0000000101020000000000
40162,0102875E0000000101010000000000
40163,0102665C000000010101000000000102A85E0000000101010000000000
40164,0102D85E00000102D75E00000000
40165,0102D85E00000006021C5D00000000
40166,0102DA5E00000102D95E00000000
40167,0102DA5E00000006021C5D00000000
40168,0102DC5E00000102DB5E00000000
40169,0102DC5E00000006021C5D00000000
40170,01021C5D00000202DA5E00000000
40171,0102DD5E000000010101000000000202DE5E0000000101010000000000
40172,0102DD5E000000010102000000000202DE5E0000000101020000000000
40173,0102DD5E000000010103000000000202DE5E0000000101030000000000
40174,0102DD5E000000010104000000000202DE5E0000000101040000000000
40175,0102845E000000010100000000000102E25E0000000101010000000000
40176,0102665C000000010101000000000102E35E0000000101010000000000
40177,0102665C000000010101000000000102E45E0000000101010000000000
40178,0102665C000000010101000000000102E55E0000000101010000000000
40179,0102665C000000010101000000000102E65E0000000101010000000000
40180,0102DA5B0000000101010000000000
40181,0102DA5B0000000101020000000000
40182,0102DA5B0000000101030000000000
40183,01031600000001F69C000000000101010000000001031600000001651D000000000101010000000000
40184,01031600000001F69C000000000101010000000001031600000001641D000000000101010000000000
40191,0102AB070000000101010000000000
40198,0102F05E0000000201000000000000
40199,01031E00000001665C000001665C0000000000
40200,010325000000014C00000001665C00000201B40000000000
40201,0102F05E0000000101000000000000
40202,0102EF5E00000006010D000000000102F05E0000000101010000000000
40203,0102EF5E00000006011A000000000102F05E0000000101020000000000
40204,0102EF5E000000060127000000000102F05E0000000101030000000000
40205,0102EF5E00000004010D000000000102F05E0000000101020000000000
40206,0102EF5E00000004011A000000000102F05E0000000101030000000000
40207,0102F05E0000000101040000000000
40208,0102F05E0000000101040000000000
40209,01031600000001F59C000000000101010000000001031600000001641D000000000101010000000000
40210,01031600000001F59C000000000101010000000001031600000001651D000000000101010000000000
40211,01031600000001F49C000000000101010000000001031600000001641D000000000101010000000000
40212,01031600000001F49C000000000101010000000001031600000001651D000000000101010000000000
40213,0102FA5E0000000602FB5E00000000
40214,0102FA5E0000000302FB5E00000000
40215,0102A25E0000000101010000000000
40216,0102A25E0000000101020000000000
40217,0102A25E0000000101030000000000
40218,0102A25E0000000101040000000000
40219,01025D5E000000010101000000000102A25E0000000101010000000000
40220,01025D5E000000010101000000000102A25E0000000101020000000000
40221,01025D5E000000010101000000000102A25E0000000101030000000000
40222,01025D5E000000010101000000000102A25E0000000101040000000000
40223,01025D5E000000010102000000000102A25E0000000101010000000000
40224,01025D5E000000010102000000000102A25E0000000101020000000000
40225,01025D5E000000010102000000000102A25E0000000101030000000000
40226,01025D5E000000010102000000000102A25E0000000101040000000000
40227,01025D5E000000010103000000000102A25E0000000101010000000000
40228,01025D5E000000010103000000000102A25E0000000101020000000000
40229,01025D5E000000010103000000000102A25E0000000101030000000000
40230,01025D5E000000010103000000000102A25E0000000101040000000000
40231,01025D5E000000010104000000000102A25E0000000101010000000000
40232,01025D5E000000010104000000000102A25E0000000101020000000000
40233,01025D5E000000010104000000000102A25E0000000101030000000000
40234,01025D5E000000010104000000000102A25E0000000101040000000000
40235,0102665C000000010101000000000102FD5E0000000101010000000000
40236,0102FE5E0000000501000000000000
40237,0102FF5E0000000501000000000000
40238,0102665C000000010101000000000102FD5E0000000101010000000000
40239,0102665C000000010101000000000102015F0000000101010000000000
40240,0102665C000000010101000000000102025F0000000101010000000000
40242,0102D65E0000000601010000000000
40243,0102FE5E0000000501000000000000
40244,0102045F0000000101010000000000
40245,0102055F0000000101010000000000
40246,0102065F0000000101010000000000
40247,0102075F0000000101010000000000
40248,0102D15C0000000101000000000000
40249,0102F35E0000000101000000000000
40250,0102525D0000000101000000000000
40251,0102F45E0000000101000000000000
40252,0102F55E0000000101000000000000
40253,0102F65E0000000101000000000000
40254,0102F75E0000000101000000000000
40255,0102095F0000000501000000000000
40256,01020A5F0000000501000000000000
40257,01020B5F0000000501000000000000
40259,010325000000010800000001393C060000000102D05C00000003020E5F00000000
40260,010325000000010800000001393C060000000102D05C00000003020C5F00000000
40261,010325000000010800000001393C060000000102D05C00000006020C5F0000000102D05C00000003020D5F000000
40262,010325000000010800000001393C060000000102D05C00000006020D5F0000000102D05C00000003020E5F000000
40264,010316000000019E9A000000000101010000000001031600000001D095000000000101010000000000
40265,0102125F000000010100000000000102AB610000000101000000000000
40266,01031600000001229A0000000001010100000000020316000000016A9A000000000101010000000000
40267,0102155F0000000501000000000000
40268,0102135F0000000000
40271,01021D5F000001021E5F00000000
40272,01021D5F00000006021C5D00000000
40275,0102205F0000000101020000000000
40276,0102215F000000010101000000000102645E00000001010100000000010325000000010800000001E06106000000
40277,0102215F000000010102000000000102645E00000001010100000000010325000000010800000001E06106000000
40278,0102215F000000010103000000000102645E00000001010100000000010325000000010800000001E06106000000
40279,0102215F000000010104000000000102645E00000001010100000000010325000000010800000001E06106000000
40280,0102215F000000010105000000000102645E00000001010100000000010325000000010800000001E06106000000
40281,0102215F0000000000
40282,0102215F000000010101000000000102165F0000000602185F00000000
40283,0102215F000000010102000000000102165F0000000602195F00000000
40284,0102215F000000010103000000000102165F00000006021A5F00000000
40285,0102215F000000010104000000000102165F00000006021B5F00000001025E5700000001010100000000
40286,0102215F000000010105000000000102165F00000006021C5F00000001025E5700000001010100000000
40287,0102215F000000060106000000000102645E00000001010100000000010325000000010800000001E06106000000
40288,0102235F0000000301020000000000
40289,0102255F000000010100000000000102AE610000000101000000000000
40290,0102D25C000000010101000000000202665C0000000101010000000000
40291,0102D25C0000000201010000000000
40292,0102895A0000000101180000000001025D5E0000000201040000000000
40293,0102895A00000001011B0000000001025D5E0000000201040000000000
40294,0102895A0000000101120000000001025D5E0000000201040000000000
40295,0102895A0000000101100000000001025D5E0000000201040000000000
40296,0102895A0000000101160000000001025D5E0000000201040000000000
40297,0102895A0000000101050000000001025D5E0000000201040000000000
40298,0102895A0000000101020000000001025D5E0000000201040000000000
40299,0102895A00000001010C0000000001025D5E0000000201040000000000
40300,0102275F0000000101010000000000
40301,010316000000016C9D000000000101010000000002031600000001CC95000000000101010000000000
40302,010316000000016D9D000000000101010000000001031600000001D095000000000101010000000000
40303,01031600000001469A0000000001010100000000020316000000016E9D000000000101010000000000
40304,010316000000016F9D000000000101000000000000
40305,0102F15E0000000602A35D00000000
40306,0102F15E000001031600000001719D0000000000
40307,0102295F0000000101010000000000
40308,010316000000011A9A000000000101000000000000
40309,01022A5F0000000101010000000000
40310,01022B5F0000000401010000000000
40311,01022B5F0000000201000000000000
40312,0102215F000000060106000000000102165F00000006022C5F00000001025E5700000001010100000000
40313,01022B5F0000000101000000000000
40314,01022B5F00000004010C0000000000
40316,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010100000000
40317,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010200000000
40318,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010300000000
40319,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010400000000
40320,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010500000000
40321,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010600000000
40322,0102865F000000010101000000000202D25C000000010101000000000102A35D00000001010700000000
40323,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010100000000
40324,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010200000000
40325,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010300000000
40326,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010400000000
40327,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010500000000
40328,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010600000000
40329,0102865F000000010101000000000202665C000000010101000000000102A45D00000001010700000000
40330,01022D5F0000000401010000000000
40331,01022E5F0000000401010000000000
40332,01022D5F0000000101000000000000
40333,01022E5F0000000101000000000000
40335,01022D5F0000000201000000000000
40336,01022E5F0000000201000000000000
40338,010298580000000101090000000000
40339,0102335F0000000501000000000000
40340,01023B5F000001023A5F00000000
40341,01023B5F00000006021C5D00000000
40342,01023C5F0000000401010000000000
40343,01023D5F0000000401010000000000
40344,01023E5F0000000401010000000000
40345,01023F5F0000000401010000000000
40346,0102405F0000000401010000000000
40347,0102415F0000000401010000000000
40348,0102425F0000000401010000000000
40349,0102435F0000000101010000000000
40350,01031600000001229A0000000001010100000000020316000000019D9D0000000001010100000000020316000000016A9A0000000001010100000000
40351,010316000000019E9D000000000101010000000001031600000001D095000000000101010000000000
40352,0102445F0000000101010000000000
40353,01031600000001229A000000000101010000000002031600000001A09D0000000001010100000000020316000000016A9A0000000001010100000000
40354,01031600000001A19D000000000101010000000001031600000001D095000000000101010000000000
40355,01032600000001A601000000000003032600000001A701000000000000
40356,01031600000001D195000000000101010000000002031600000001209A000000000101010000000000
40357,0102455F0000000101010000000000
40358,0102472100000006010D000000000202465F0000000101010000000000
40361,01031600000001599A000000000101010000000001031600000001869A000000000101010000000000
40362,01031600000001E02F000000000101000000000000
40363,01025D5E0000000101040000000000
40364,01025D5E0000000101030000000000
40365,01025D5E0000000101020000000000
40366,01025D5E0000000101010000000000
40367,0102035F0000000101010000000000
40368,0102E65D0000000101010000000000
40369,01024B5F0000000601640000000000
40370,01024C5F0000000601640000000000
40371,01024D5F0000000601640000000000
40372,0102375F0000000501000000000000
40373,0102385F0000000501000000000000
40374,0102395F0000000501000000000000
40375,0102345F0000000000
40376,0102355F0000000000
40377,0102365F0000000000
40378,01023C5F0000000101000000000000
40379,01023C5F0000000201000000000000
40380,0102DA5C0000000101000000000000
40381,01024E5F0000000601640000000000
40382,01024F5F0000000601640000000000
40383,0102505F0000000601640000000000
40384,0102515F0000000601640000000000
40385,0102525F0000000601640000000000
40386,0102535F0000000601640000000000
40387,0102545F0000000601640000000000
40388,01025A5F0000000101010000000001023D610000000101000000000000
40389,01023D5F0000000201000000000000
40390,01023E5F0000000201000000000000
40391,0102035F0000000101010000000001025B5F0000000101010000000000
40392,0102035F0000000101010000000001025C5F0000000101010000000000
40393,0102035F0000000101010000000001025D5F0000000101010000000000
40394,0102035F0000000101010000000001025E5F0000000101010000000000
40397,01025F5F0000000201000000000000
40398,01022D440000000101000000000000
40399,0102605F0000000101000000000000
40400,0102615F0000000101010000000000
40401,0102625F0000000101010000000000
40402,0102635F0000000101010000000000
40403,0102645F0000000101010000000000
40405,0102665F00000102655F00000000
40406,0102665F00000006021C5D00000000
40407,0102685F00000102675F00000000
40408,0102685F00000006021C5D00000000
40409,01026A5F00000102695F00000000
40410,01026A5F00000006021C5D00000000
40411,01023D5F0000000101000000000000
40412,0102425F0000000101000000000000
40413,0102415F0000000101000000000000
40414,0102405F0000000101000000000000
40415,01023F5F0000000101000000000000
40416,01023E5F0000000101000000000000
40422,01026C5F0000000501000000000000
40423,01024B5F0000000601320000000001024B5F0000000301640000000000
40424,01024C5F0000000601320000000001024C5F0000000301640000000000
