ID,AzeritePowerSetID,AzeritePowerID,Class,Tier,OrderIndex
30572,496,215,8,4,2
30573,496,376,8,4,3
30574,496,225,8,4,4
30575,496,379,8,4,5
30576,496,227,5,4,0
30577,496,397,5,4,1
30578,496,228,5,4,2
30579,496,400,5,4,3
30580,496,236,5,4,4
30581,496,403,5,4,5
30582,496,230,9,4,0
30583,496,442,9,4,1
30584,496,231,9,4,2
30585,496,458,9,4,3
30586,496,232,9,4,4
30587,496,444,9,4,5
30606,498,127,8,4,0
30607,498,375,8,4,1
30608,498,128,8,4,2
30609,498,378,8,4,3
30610,498,132,8,4,4
30611,498,381,8,4,5
30612,498,113,5,4,0
30613,498,399,5,4,1
30614,498,114,5,4,2
30615,498,402,5,4,3
30616,498,115,5,4,4
30617,498,405,5,4,5
30618,498,123,9,4,0
30619,498,426,9,4,1
30620,498,130,9,4,2
30621,498,429,9,4,3
30622,498,131,9,4,4
30623,498,432,9,4,5
30624,499,127,8,4,0
30625,499,375,8,4,1
30626,499,128,8,4,2
30627,499,378,8,4,3
30628,499,132,8,4,4
30629,499,381,8,4,5
30630,499,113,5,4,0
30631,499,399,5,4,1
30632,499,114,5,4,2
30633,499,402,5,4,3
30634,499,115,5,4,4
30635,499,405,5,4,5
30636,499,123,9,4,0
30637,499,426,9,4,1
30638,499,130,9,4,2
30639,499,429,9,4,3
30640,499,131,9,4,4
30641,499,432,9,4,5
30642,500,214,8,4,0
30643,500,374,8,4,1
30644,500,215,8,4,2
30645,500,377,8,4,3
30646,500,225,8,4,4
30647,500,380,8,4,5
30648,500,227,5,4,0
30649,500,398,5,4,1
30650,500,228,5,4,2
30651,500,401,5,4,3
30652,500,236,5,4,4
30653,500,404,5,4,5
30654,500,230,9,4,0
30655,500,425,9,4,1
30656,500,231,9,4,2
30657,500,428,9,4,3
30658,500,232,9,4,4
30659,500,431,9,4,5
30660,501,214,8,4,0
30661,501,374,8,4,1
30662,501,215,8,4,2
30663,501,377,8,4,3
30664,501,225,8,4,4
30665,501,380,8,4,5
30666,501,227,5,4,0
30667,501,398,5,4,1
30668,501,228,5,4,2
30669,501,401,5,4,3
30670,501,236,5,4,4
30671,501,404,5,4,5
30672,501,230,9,4,0
30673,501,425,9,4,1
30674,501,231,9,4,2
30675,501,428,9,4,3
30676,501,232,9,4,4
30677,501,431,9,4,5
30678,497,214,8,4,0
30679,497,375,8,4,1
30680,497,215,8,4,2
30681,497,378,8,4,3
30682,497,225,8,4,4
30683,497,381,8,4,5
30684,497,227,5,4,0
30685,497,399,5,4,1
30686,497,228,5,4,2
30687,497,402,5,4,3
30688,497,236,5,4,4
30689,497,405,5,4,5
30690,497,230,9,4,0
30691,497,426,9,4,1
30692,497,231,9,4,2
30693,497,429,9,4,3
30694,497,232,9,4,4
30695,497,432,9,4,5
30696,502,159,12,4,0
30697,502,220,12,4,1
30698,502,160,12,4,2
30699,502,221,12,4,3
30700,502,173,11,4,0
30701,502,200,11,4,1
30702,502,169,11,4,2
30703,502,209,11,4,3
30704,502,171,11,4,4
30705,502,241,11,4,5
30706,502,172,11,4,6
30707,502,210,11,4,7
30708,502,186,10,4,0
30709,502,238,10,4,1
30710,502,185,10,4,2
30711,502,248,10,4,3
30712,502,184,10,4,4
30713,502,388,10,4,5
30714,502,181,4,4,0
30715,502,249,4,4,1
30716,502,180,4,4,2
30717,502,239,4,4,3
30718,502,175,4,4,4
30719,502,240,4,4,5
30720,503,220,12,4,0
30721,503,245,12,4,1
30722,503,221,12,4,2
30723,503,246,12,4,3
30724,503,200,11,4,0
30725,503,250,11,4,1
30726,503,209,11,4,2
30727,503,247,11,4,3
30728,503,241,11,4,4
30729,503,251,11,4,5
30730,503,210,11,4,6
30731,503,362,11,4,7
30732,503,238,10,4,0
30733,503,382,10,4,1
30734,503,248,10,4,2
30735,503,385,10,4,3
30736,503,388,10,4,4
30737,503,389,10,4,5
30738,503,249,4,4,0
30739,503,406,4,4,1
30740,503,239,4,4,2
30741,503,446,4,4,3
30742,503,240,4,4,4
30743,503,445,4,4,5
30744,504,159,12,4,0
30745,504,352,12,4,1
30746,504,160,12,4,2
30747,504,354,12,4,3
30748,504,173,11,4,0
30749,504,356,11,4,1
30750,504,169,11,4,2
30751,504,358,11,4,3
30752,504,171,11,4,4
30753,504,360,11,4,5
30754,504,172,11,4,6
30755,504,363,11,4,7
30756,504,186,10,4,0
30757,504,383,10,4,1
30758,504,185,10,4,2
30759,504,386,10,4,3
30760,504,184,10,4,4
30761,504,390,10,4,5
30762,504,181,4,4,0
30763,504,407,4,4,1
30764,504,180,4,4,2
30765,504,410,4,4,3
30766,504,175,4,4,4
30767,504,413,4,4,5
30768,505,126,12,4,0
30769,505,352,12,4,1
30770,505,134,12,4,2
30771,505,354,12,4,3
30772,505,122,11,4,0
30773,505,356,11,4,1
30774,505,111,11,4,2
30775,505,358,11,4,3
30776,505,112,11,4,4
30777,505,360,11,4,5
30778,505,120,11,4,6
30779,505,363,11,4,7
30780,505,116,10,4,0
30781,505,383,10,4,1
30782,505,76,10,4,2
30783,505,386,10,4,3
30784,505,117,10,4,4
30785,505,390,10,4,5
30786,505,136,4,4,0
30787,505,407,4,4,1
30788,505,129,4,4,2
30789,505,410,4,4,3
30790,505,124,4,4,4
30791,505,413,4,4,5
30792,506,126,12,4,0
30793,506,352,12,4,1
30794,506,134,12,4,2
30795,506,354,12,4,3
30796,506,122,11,4,0
30797,506,356,11,4,1
30798,506,111,11,4,2
30799,506,358,11,4,3
30800,506,112,11,4,4
30801,506,360,11,4,5
30802,506,120,11,4,6
30803,506,363,11,4,7
30804,506,116,10,4,0
30805,506,383,10,4,1
30806,506,76,10,4,2
30807,506,386,10,4,3
30808,506,117,10,4,4
30809,506,390,10,4,5
30810,506,136,4,4,0
30811,506,407,4,4,1
30812,506,129,4,4,2
30813,506,410,4,4,3
30814,506,124,4,4,4
30815,506,413,4,4,5
30816,507,220,12,4,0
30817,507,353,12,4,1
30818,507,221,12,4,2
30819,507,355,12,4,3
30820,507,200,11,4,0
30821,507,357,11,4,1
30822,507,209,11,4,2
30823,507,359,11,4,3
30824,507,241,11,4,4
30825,507,361,11,4,5
30826,507,210,11,4,6
30827,507,364,11,4,7
30828,507,238,10,4,0
30829,507,384,10,4,1
30830,507,248,10,4,2
30831,507,387,10,4,3
30832,507,388,10,4,4
30833,507,391,10,4,5
30834,507,249,4,4,0
30835,507,408,4,4,1
30836,507,239,4,4,2
30837,507,411,4,4,3
30838,507,240,4,4,4
30839,507,414,4,4,5
30840,508,220,12,4,0
30841,508,353,12,4,1
30842,508,221,12,4,2
30843,508,355,12,4,3
30844,508,200,11,4,0
30845,508,357,11,4,1
30846,508,209,11,4,2
30847,508,359,11,4,3
30848,508,241,11,4,4
30849,508,361,11,4,5
30850,508,210,11,4,6
30851,508,364,11,4,7
30852,508,238,10,4,0
30853,508,384,10,4,1
30854,508,248,10,4,2
30855,508,387,10,4,3
30856,508,388,10,4,4
30857,508,391,10,4,5
30858,508,249,4,4,0
30859,508,408,4,4,1
30860,508,239,4,4,2
30861,508,411,4,4,3
30862,508,240,4,4,4
30863,508,414,4,4,5
30864,509,107,3,4,0
30865,509,161,3,4,1
30866,509,36,3,4,2
30867,509,162,3,4,3
30868,509,110,3,4,4
30869,509,163,3,4,5
30870,509,457,7,4,0
30871,509,178,7,4,1
30872,509,137,7,4,2
30873,509,179,7,4,3
30874,509,138,7,4,4
30875,509,191,7,4,5
30876,510,211,3,4,0
30877,510,366,3,4,1
30878,510,212,3,4,2
30879,510,368,3,4,3
30880,510,213,3,4,4
30881,510,371,3,4,5
30882,510,222,7,4,0
30883,510,448,7,4,1
30884,510,223,7,4,2
30885,510,447,7,4,3
30886,510,224,7,4,4
30887,510,449,7,4,5
30888,511,161,3,4,0
30889,511,367,3,4,1
30890,511,162,3,4,2
30891,511,370,3,4,3
30892,511,163,3,4,4
30893,511,373,3,4,5
30894,511,178,7,4,0
30895,511,417,7,4,1
30896,511,179,7,4,2
30897,511,420,7,4,3
30898,511,191,7,4,4
30899,511,423,7,4,5
30900,512,365,3,4,0
30901,512,367,3,4,1
30902,512,369,3,4,2
30903,512,370,3,4,3
30904,512,372,3,4,4
30905,512,373,3,4,5
30906,512,416,7,4,0
30907,512,417,7,4,1
30908,512,530,7,4,2
30909,512,420,7,4,3
30910,512,422,7,4,4
30911,512,423,7,4,5
30912,513,365,3,4,0
30913,513,367,3,4,1
30914,513,369,3,4,2
30915,513,370,3,4,3
30916,513,372,3,4,4
30917,513,373,3,4,5
30918,513,416,7,4,0
30919,513,417,7,4,1
30920,513,530,7,4,2
30921,513,420,7,4,3
30922,513,422,7,4,4
30923,513,423,7,4,5
30924,514,161,3,4,0
30925,514,365,3,4,1
30926,514,162,3,4,2
30927,514,369,3,4,3
30928,514,163,3,4,4
30929,514,372,3,4,5
30930,514,178,7,4,0
30931,514,416,7,4,1
30932,514,179,7,4,2
30933,514,530,7,4,3
30934,514,191,7,4,4
30935,514,422,7,4,5
30936,515,161,3,4,0
30937,515,365,3,4,1
30938,515,162,3,4,2
30939,515,369,3,4,3
30940,515,163,3,4,4
30941,515,372,3,4,5
30942,515,178,7,4,0
30943,515,416,7,4,1
30944,515,179,7,4,2
30945,515,530,7,4,3
30946,515,191,7,4,4
30947,515,422,7,4,5
30948,516,106,6,4,0
30949,516,140,6,4,1
30950,516,108,6,4,2
30951,516,141,6,4,3
30952,516,109,6,4,4
30953,516,142,6,4,5
30954,516,139,2,4,0
30955,516,188,2,4,1
30956,516,133,2,4,2
30957,516,189,2,4,3
30958,516,125,2,4,4
30959,516,187,2,4,5
30960,516,121,1,4,0
30961,516,174,1,4,1
30962,516,119,1,4,2
30963,516,176,1,4,3
30964,516,118,1,4,4
30965,516,177,1,4,5
30966,517,197,6,4,0
30967,517,243,6,4,1
30968,517,198,6,4,2
30969,517,242,6,4,3
30970,517,199,6,4,4
30971,517,244,6,4,5
30972,517,233,2,4,0
30973,517,452,2,4,1
30974,517,234,2,4,2
30975,517,454,2,4,3
30976,517,235,2,4,4
30977,517,453,2,4,5
30978,517,226,1,4,0
30979,517,433,1,4,1
30980,517,229,1,4,2
30981,517,451,1,4,3
30982,517,237,1,4,4
30983,517,450,1,4,5
30984,518,140,6,4,0
30985,518,349,6,4,1
30986,518,141,6,4,2
30987,518,347,6,4,3
30988,518,142,6,4,4
30989,518,351,6,4,5
30990,518,188,2,4,0
30991,518,394,2,4,1
30992,518,189,2,4,2
30993,518,395,2,4,3
30994,518,187,2,4,4
30995,518,396,2,4,5
30996,518,174,1,4,0
30997,518,435,1,4,1
30998,518,176,1,4,2
30999,518,438,1,4,3
31000,518,177,1,4,4
31001,518,441,1,4,5
31002,519,106,6,4,0
31003,519,349,6,4,1
31004,519,108,6,4,2
31005,519,347,6,4,3
31006,519,109,6,4,4
31007,519,351,6,4,5
31008,519,139,2,4,0
31009,519,394,2,4,1
31010,519,133,2,4,2
31011,519,395,2,4,3
31012,519,125,2,4,4
31013,519,396,2,4,5
31014,519,121,1,4,0
31015,519,435,1,4,1
31016,519,119,1,4,2
31017,519,438,1,4,3
31018,519,118,1,4,4
31019,519,441,1,4,5
31020,520,106,6,4,0
31021,520,349,6,4,1
31022,520,108,6,4,2
31023,520,347,6,4,3
31024,520,109,6,4,4
31025,520,351,6,4,5
31026,520,139,2,4,0
31027,520,394,2,4,1
31028,520,133,2,4,2
31029,520,395,2,4,3
31030,520,125,2,4,4
31031,520,396,2,4,5
31032,520,121,1,4,0
31033,520,435,1,4,1
31034,520,119,1,4,2
31035,520,438,1,4,3
31036,520,118,1,4,4
31037,520,441,1,4,5
31038,521,197,6,4,0
31039,521,348,6,4,1
31040,521,198,6,4,2
31041,521,346,6,4,3
31042,521,199,6,4,4
31043,521,350,6,4,5
31044,521,233,2,4,0
31045,521,393,2,4,1
31046,521,234,2,4,2
31047,521,150,2,4,3
31048,521,235,2,4,4
31049,521,154,2,4,5
31050,521,226,1,4,0
31051,521,434,1,4,1
31052,521,229,1,4,2
31053,521,437,1,4,3
31054,521,237,1,4,4
31055,521,440,1,4,5
31056,522,197,6,4,0
31057,522,348,6,4,1
31058,522,198,6,4,2
31059,522,346,6,4,3
31060,522,199,6,4,4
31061,522,350,6,4,5
31062,522,233,2,4,0
31063,522,393,2,4,1
31064,522,234,2,4,2
31065,522,150,2,4,3
31066,522,235,2,4,4
31067,522,154,2,4,5
31068,522,226,1,4,0
31069,522,434,1,4,1
31070,522,229,1,4,2
31071,522,437,1,4,3
31072,522,237,1,4,4
31073,522,440,1,4,5
31074,895,562,8,3,0
31075,895,214,8,3,1
31076,895,215,8,3,2
31077,895,225,8,3,3
31078,895,562,5,3,0
31079,895,227,5,3,1
31080,895,228,5,3,2
31081,895,236,5,3,3
31082,895,562,9,3,0
31083,895,230,9,3,1
31084,895,231,9,3,2
31085,895,232,9,3,3
31086,895,461,8,2,0
31087,895,462,8,2,1
31088,895,30,8,2,2
31089,895,461,5,2,0
31090,895,38,5,2,1
31091,895,105,5,2,2
31092,895,461,9,2,0
31093,895,462,9,2,1
31094,895,30,9,2,2
31095,895,205,8,1,0
31096,895,87,8,1,1
31097,895,204,5,1,0
31098,895,87,5,1,1
31099,895,208,9,1,0
31100,895,87,9,1,1
31101,895,13,8,0,0
31102,895,13,5,0,0
31103,895,13,9,0,0
31104,895,375,8,4,0
31105,895,127,8,4,1
31106,895,378,8,4,2
31107,895,128,8,4,3
31108,895,381,8,4,4
31109,895,132,8,4,5
31110,895,399,5,4,0
31111,895,113,5,4,1
31112,895,402,5,4,2
31113,895,114,5,4,3
31114,895,405,5,4,4
31115,895,115,5,4,5
31116,895,426,9,4,0
31117,895,123,9,4,1
31118,895,429,9,4,2
31119,895,130,9,4,3
31120,895,432,9,4,4
31121,895,131,9,4,5
31122,896,562,8,3,0
31123,896,374,8,3,1
31124,896,377,8,3,2
31125,896,380,8,3,3
31126,896,562,5,3,0
31127,896,398,5,3,1
31128,896,401,5,3,2
31129,896,404,5,3,3
31130,896,562,9,3,0
31131,896,425,9,3,1
31132,896,428,9,3,2
31133,896,431,9,3,3
31134,896,31,8,2,0
31135,896,22,8,2,1
31136,896,459,8,2,2
31137,896,31,5,2,0
31138,896,19,5,2,1
31139,896,463,5,2,2
31140,896,31,9,2,0
31141,896,22,9,2,1
31142,896,459,9,2,2
31143,896,468,8,1,0
31144,896,85,8,1,1
31145,896,472,5,1,0
31146,896,85,5,1,1
31147,896,475,9,1,0
31148,896,85,9,1,1
31149,896,13,8,0,0
31150,896,13,5,0,0
31151,896,13,9,0,0
31152,896,127,8,4,0
31153,896,214,8,4,1
31154,896,128,8,4,2
31155,896,215,8,4,3
31156,896,132,8,4,4
31157,896,225,8,4,5
31158,896,113,5,4,0
31159,896,227,5,4,1
31160,896,114,5,4,2
31161,896,228,5,4,3
31162,896,115,5,4,4
31163,896,236,5,4,5
31164,896,123,9,4,0
31165,896,230,9,4,1
31166,896,130,9,4,2
31167,896,231,9,4,3
31168,896,131,9,4,4
31169,896,232,9,4,5
31170,897,560,8,3,0
31171,897,88,8,3,1
31172,897,376,8,3,2
31173,897,379,8,3,3
31174,897,560,5,3,0
31175,897,397,5,3,1
31176,897,400,5,3,2
31177,897,403,5,3,3
31178,897,560,9,3,0
31179,897,442,9,3,1
31180,897,458,9,3,2
31181,897,444,9,3,3
31182,897,462,8,2,0
31183,897,18,8,2,1
31184,897,461,8,2,2
31185,897,462,5,2,0
31186,897,103,5,2,1
31187,897,102,5,2,2
31188,897,462,9,2,0
31189,897,18,9,2,1
31190,897,461,9,2,2
31191,897,84,8,1,0
31192,897,546,8,1,1
31193,897,84,5,1,0
31194,897,537,5,1,1
31195,897,84,9,1,0
31196,897,531,9,1,1
31197,897,13,8,0,0
31198,897,13,5,0,0
31199,897,13,9,0,0
31200,897,127,8,4,0
31201,897,375,8,4,1
31202,897,128,8,4,2
31203,897,378,8,4,3
31204,897,132,8,4,4
31205,897,381,8,4,5
31206,897,113,5,4,0
31207,897,399,5,4,1
31208,897,114,5,4,2
31209,897,402,5,4,3
31210,897,115,5,4,4
31211,897,405,5,4,5
31212,897,123,9,4,0
31213,897,426,9,4,1
31214,897,130,9,4,2
31215,897,429,9,4,3
31216,897,131,9,4,4
31217,897,432,9,4,5
31218,898,561,8,3,0
31219,898,375,8,3,1
31220,898,378,8,3,2
31221,898,381,8,3,3
31222,898,561,5,3,0
31223,898,399,5,3,1
31224,898,402,5,3,2
31225,898,405,5,3,3
31226,898,561,9,3,0
31227,898,426,9,3,1
31228,898,429,9,3,2
31229,898,432,9,3,3
31230,898,18,8,2,0
31231,898,21,8,2,1
31232,898,31,8,2,2
31233,898,18,5,2,0
31234,898,42,5,2,1
31235,898,105,5,2,2
31236,898,18,9,2,0
31237,898,21,9,2,1
31238,898,31,9,2,2
31239,898,546,8,1,0
31240,898,83,8,1,1
31241,898,537,5,1,0
31242,898,83,5,1,1
31243,898,531,9,1,0
31244,898,83,9,1,1
31245,898,13,8,0,0
31246,898,13,5,0,0
31247,898,13,9,0,0
31248,898,167,8,4,0
31249,898,88,8,4,1
31250,898,168,8,4,2
31251,898,376,8,4,3
31252,898,170,8,4,4
31253,898,379,8,4,5
31254,898,164,5,4,0
31255,898,397,5,4,1
31256,898,165,5,4,2
31257,898,400,5,4,3
31258,898,166,5,4,4
31259,898,403,5,4,5
31260,898,183,9,4,0
31261,898,442,9,4,1
31262,898,190,9,4,2
31263,898,458,9,4,3
31264,898,460,9,4,4
31265,898,444,9,4,5
31266,899,561,8,3,0
31267,899,375,8,3,1
31268,899,378,8,3,2
31269,899,381,8,3,3
31270,899,561,5,3,0
31271,899,399,5,3,1
31272,899,402,5,3,2
31273,899,405,5,3,3
31274,899,561,9,3,0
31275,899,426,9,3,1
31276,899,429,9,3,2
31277,899,432,9,3,3
31278,899,18,8,2,0
31279,899,22,8,2,1
31280,899,462,8,2,2
31281,899,18,5,2,0
31282,899,104,5,2,1
31283,899,38,5,2,2
31284,899,18,9,2,0
31285,899,22,9,2,1
31286,899,462,9,2,2
31287,899,44,8,1,0
31288,899,205,8,1,1
31289,899,44,5,1,0
31290,899,204,5,1,1
31291,899,44,9,1,0
31292,899,208,9,1,1
31293,899,13,8,0,0
31294,899,13,5,0,0
31295,899,13,9,0,0
31296,899,167,8,4,0
31297,899,374,8,4,1
31298,899,168,8,4,2
31299,899,377,8,4,3
31300,899,170,8,4,4
31301,899,380,8,4,5
31302,899,164,5,4,0
31303,899,398,5,4,1
31304,899,165,5,4,2
31305,899,401,5,4,3
31306,899,166,5,4,4
31307,899,404,5,4,5
31308,899,183,9,4,0
31309,899,425,9,4,1
31310,899,190,9,4,2
31311,899,428,9,4,3
31312,899,460,9,4,4
31313,899,431,9,4,5
31314,900,560,8,3,0
31315,900,167,8,3,1
31316,900,168,8,3,2
31317,900,170,8,3,3
31318,900,560,5,3,0
31319,900,164,5,3,1
31320,900,165,5,3,2
31321,900,166,5,3,3
31322,900,560,9,3,0
31323,900,183,9,3,1
31324,900,190,9,3,2
31325,900,460,9,3,3
31326,900,21,8,2,0
31327,900,30,8,2,1
31328,900,461,8,2,2
31329,900,21,5,2,0
31330,900,105,5,2,1
31331,900,19,5,2,2
31332,900,21,9,2,0
31333,900,30,9,2,1
31334,900,461,9,2,2
31335,900,468,8,1,0
31336,900,15,8,1,1
31337,900,472,5,1,0
31338,900,15,5,1,1
31339,900,475,9,1,0
31340,900,15,9,1,1
31341,900,13,8,0,0
31342,900,13,5,0,0
31343,900,13,9,0,0
31344,900,88,8,4,0
31345,900,374,8,4,1
31346,900,376,8,4,2
31347,900,377,8,4,3
31348,900,379,8,4,4
31349,900,380,8,4,5
31350,900,397,5,4,0
31351,900,398,5,4,1
31352,900,400,5,4,2
31353,900,401,5,4,3
31354,900,403,5,4,4
31355,900,404,5,4,5
31356,900,442,9,4,0
31357,900,425,9,4,1
31358,900,458,9,4,2
31359,900,428,9,4,3
31360,900,444,9,4,4
31361,900,431,9,4,5
31362,901,562,8,3,0
31363,901,127,8,3,1
31364,901,128,8,3,2
31365,901,132,8,3,3
31366,901,562,5,3,0
31367,901,113,5,3,1
31368,901,114,5,3,2
31369,901,115,5,3,3
31370,901,562,9,3,0
31371,901,123,9,3,1
31372,901,130,9,3,2
31373,901,131,9,3,3
31374,901,22,8,2,0
31375,901,459,8,2,1
31376,901,18,8,2,2
31377,901,22,5,2,0
31378,901,463,5,2,1
31379,901,103,5,2,2
31380,901,22,9,2,0
31381,901,459,9,2,1
31382,901,18,9,2,2
31383,901,546,8,1,0
31384,901,14,8,1,1
31385,901,537,5,1,0
31386,901,14,5,1,1
31387,901,531,9,1,0
31388,901,14,9,1,1
31389,901,13,8,0,0
31390,901,13,5,0,0
31391,901,13,9,0,0
31392,901,88,8,4,0
31393,901,214,8,4,1
31394,901,376,8,4,2
31395,901,215,8,4,3
31396,901,379,8,4,4
31397,901,225,8,4,5
31398,901,397,5,4,0
31399,901,227,5,4,1
31400,901,400,5,4,2
31401,901,228,5,4,3
31402,901,403,5,4,4
31403,901,236,5,4,5
31404,901,442,9,4,0
31405,901,230,9,4,1
31406,901,458,9,4,2
31407,901,231,9,4,3
31408,901,444,9,4,4
31409,901,232,9,4,5
31410,902,560,8,3,0
31411,902,127,8,3,1
31412,902,128,8,3,2
31413,902,132,8,3,3
31414,902,560,5,3,0
31415,902,113,5,3,1
31416,902,114,5,3,2
31417,902,115,5,3,3
31418,902,560,9,3,0
31419,902,123,9,3,1
31420,902,130,9,3,2
31421,902,131,9,3,3
31422,902,30,8,2,0
31423,902,461,8,2,1
31424,902,21,8,2,2
31425,902,30,5,2,0
31426,902,102,5,2,1
31427,902,42,5,2,2
31428,902,30,9,2,0
31429,902,461,9,2,1
31430,902,21,9,2,2
31431,902,205,8,1,0
31432,902,15,8,1,1
31433,902,204,5,1,0
31434,902,15,5,1,1
31435,902,208,9,1,0
31436,902,15,9,1,1
31437,902,13,8,0,0
31438,902,13,5,0,0
31439,902,13,9,0,0
31440,902,214,8,4,0
31441,902,167,8,4,1
31442,902,215,8,4,2
31443,902,168,8,4,3
31444,902,225,8,4,4
31445,902,170,8,4,5
31446,902,227,5,4,0
31447,902,164,5,4,1
31448,902,228,5,4,2
31449,902,165,5,4,3
31450,902,236,5,4,4
31451,902,166,5,4,5
31452,902,230,9,4,0
31453,902,183,9,4,1
31454,902,231,9,4,2
31455,902,190,9,4,3
31456,902,232,9,4,4
31457,902,460,9,4,5
31458,903,561,8,3,0
31459,903,88,8,3,1
31460,903,376,8,3,2
31461,903,379,8,3,3
31462,903,561,5,3,0
31463,903,397,5,3,1
31464,903,400,5,3,2
31465,903,403,5,3,3
31466,903,561,9,3,0
31467,903,442,9,3,1
31468,903,458,9,3,2
31469,903,444,9,3,3
31470,903,459,8,2,0
31471,903,31,8,2,1
31472,903,22,8,2,2
31473,903,459,5,2,0
31474,903,105,5,2,1
31475,903,104,5,2,2
31476,903,459,9,2,0
31477,903,31,9,2,1
31478,903,22,9,2,2
31479,903,87,8,1,0
31480,903,468,8,1,1
31481,903,87,5,1,0
31482,903,472,5,1,1
31483,903,87,9,1,0
31484,903,475,9,1,1
31485,903,13,8,0,0
31486,903,13,5,0,0
31487,903,13,9,0,0
31488,903,374,8,4,0
31489,903,375,8,4,1
31490,903,377,8,4,2
31491,903,378,8,4,3
31492,903,380,8,4,4
31493,903,381,8,4,5
31494,903,398,5,4,0
31495,903,399,5,4,1
31496,903,401,5,4,2
31497,903,402,5,4,3
31498,903,404,5,4,4
31499,903,405,5,4,5
31500,903,425,9,4,0
31501,903,426,9,4,1
31502,903,428,9,4,2
31503,903,429,9,4,3
31504,903,431,9,4,4
31505,903,432,9,4,5
31506,904,562,12,3,0
31507,904,220,12,3,1
31508,904,221,12,3,2
31509,904,562,11,3,0
31510,904,200,11,3,1
31511,904,209,11,3,2
31512,904,241,11,3,3
31513,904,210,11,3,4
31514,904,562,10,3,0
31515,904,238,10,3,1
31516,904,248,10,3,2
31517,904,388,10,3,3
31518,904,562,4,3,0
31519,904,249,4,3,1
31520,904,239,4,3,2
31521,904,240,4,3,3
31522,904,461,12,2,0
31523,904,462,12,2,1
31524,904,100,12,2,2
31525,904,461,11,2,0
31526,904,38,11,2,1
31527,904,100,11,2,2
31528,904,461,10,2,0
31529,904,38,10,2,1
31530,904,100,10,2,2
31531,904,461,4,2,0
31532,904,462,4,2,1
31533,904,30,4,2,2
31534,904,202,12,1,0
31535,904,87,12,1,1
31536,904,219,11,1,0
31537,904,87,11,1,1
31538,904,218,10,1,0
31539,904,87,10,1,1
31540,904,217,4,1,0
31541,904,87,4,1,1
31542,904,13,12,0,0
31543,904,13,11,0,0
31544,904,13,10,0,0
31545,904,13,4,0,0
31546,904,353,12,4,0
31547,904,126,12,4,1
31548,904,355,12,4,2
31549,904,134,12,4,3
31550,904,357,11,4,0
31551,904,122,11,4,1
31552,904,359,11,4,2
31553,904,111,11,4,3
31554,904,361,11,4,4
31555,904,112,11,4,5
31556,904,364,11,4,6
31557,904,120,11,4,7
31558,904,384,10,4,0
31559,904,116,10,4,1
31560,904,387,10,4,2
31561,904,76,10,4,3
31562,904,391,10,4,4
31563,904,117,10,4,5
31564,904,408,4,4,0
31565,904,136,4,4,1
31566,904,411,4,4,2
31567,904,129,4,4,3
31568,904,414,4,4,4
31569,904,124,4,4,5
31570,905,562,12,3,0
31571,905,352,12,3,1
31572,905,354,12,3,2
31573,905,562,11,3,0
31574,905,356,11,3,1
31575,905,358,11,3,2
31576,905,360,11,3,3
31577,905,363,11,3,4
31578,905,562,10,3,0
31579,905,383,10,3,1
31580,905,386,10,3,2
31581,905,390,10,3,3
31582,905,562,4,3,0
31583,905,407,4,3,1
31584,905,410,4,3,2
31585,905,413,4,3,3
31586,905,31,12,2,0
31587,905,22,12,2,1
31588,905,101,12,2,2
31589,905,31,11,2,0
31590,905,19,11,2,1
31591,905,101,11,2,2
31592,905,31,10,2,0
31593,905,19,10,2,1
31594,905,101,10,2,2
31595,905,31,4,2,0
31596,905,22,4,2,1
31597,905,459,4,2,2
31598,905,466,12,1,0
31599,905,85,12,1,1
31600,905,467,11,1,0
31601,905,85,11,1,1
31602,905,470,10,1,0
31603,905,85,10,1,1
31604,905,473,4,1,0
31605,905,85,4,1,1
31606,905,13,12,0,0
31607,905,13,11,0,0
31608,905,13,10,0,0
31609,905,13,4,0,0
31610,905,126,12,4,0
31611,905,220,12,4,1
31612,905,134,12,4,2
31613,905,221,12,4,3
31614,905,122,11,4,0
31615,905,200,11,4,1
31616,905,111,11,4,2
31617,905,209,11,4,3
31618,905,112,11,4,4
31619,905,241,11,4,5
31620,905,120,11,4,6
31621,905,210,11,4,7
31622,905,116,10,4,0
31623,905,238,10,4,1
31624,905,76,10,4,2
31625,905,248,10,4,3
31626,905,117,10,4,4
31627,905,388,10,4,5
31628,905,136,4,4,0
31629,905,249,4,4,1
31630,905,129,4,4,2
31631,905,239,4,4,3
31632,905,124,4,4,4
31633,905,240,4,4,5
31634,906,562,12,3,0
31635,906,352,12,3,1
31636,906,354,12,3,2
31637,906,562,11,3,0
31638,906,356,11,3,1
31639,906,358,11,3,2
31640,906,360,11,3,3
31641,906,363,11,3,4
31642,906,562,10,3,0
31643,906,383,10,3,1
31644,906,386,10,3,2
31645,906,390,10,3,3
31646,906,562,4,3,0
31647,906,407,4,3,1
31648,906,410,4,3,2
31649,906,413,4,3,3
31650,906,31,12,2,0
31651,906,22,12,2,1
31652,906,101,12,2,2
31653,906,31,11,2,0
31654,906,19,11,2,1
31655,906,101,11,2,2
31656,906,31,10,2,0
31657,906,19,10,2,1
31658,906,101,10,2,2
31659,906,31,4,2,0
31660,906,22,4,2,1
31661,906,459,4,2,2
31662,906,466,12,1,0
31663,906,85,12,1,1
