ID,ChrModelTextureTargetID,MaterialResourcesID
63523,25,750887
63524,25,750888
63525,25,750889
63526,25,750890
63527,25,750891
63528,25,750892
63529,25,750893
63530,25,750894
63531,25,750895
63532,25,750896
63533,25,750897
63534,25,750898
63535,25,750899
63536,25,750900
63537,25,750901
63538,25,750902
63539,25,750903
63540,25,750904
63541,25,750905
63542,25,750906
63543,25,750907
63544,25,750908
63545,25,750909
63546,25,750910
63547,25,750911
63548,25,750912
63549,25,750786
63550,25,750787
63551,25,750788
63552,25,750789
63553,25,750790
63554,25,750791
63555,25,750792
63556,25,750793
63557,25,750794
63558,25,750795
63559,25,750796
63560,25,750797
63561,25,750798
63562,25,750799
63563,25,750800
63564,25,750801
63565,25,750802
63566,25,750803
63567,25,750804
63568,25,750805
63569,25,750806
63570,25,750807
63571,25,750808
63572,25,750809
63573,25,750810
63574,25,750811
63575,25,750812
63576,25,750813
63577,25,750814
63578,25,750815
63579,25,750816
63580,25,750817
63581,25,750818
63582,25,750819
63583,25,750820
63584,25,750821
63585,25,750822
63586,25,750823
63587,25,750824
63588,25,750825
63589,25,750826
63590,25,750827
63591,25,750828
63592,25,750829
63593,25,750830
63594,25,750831
63595,25,750832
63596,25,750833
63597,25,750834
63598,25,750835
63599,25,750836
63600,25,750837
63601,25,750838
63602,25,750839
63603,25,750840
63604,25,750841
63605,25,750842
63606,25,750843
63607,25,750844
63608,25,750845
63609,25,750846
63610,25,750847
63611,25,750848
63612,25,750849
63613,25,750850
63614,25,750851
63615,25,750852
63616,25,750853
63617,25,750854
63618,25,750855
63619,25,750856
63620,25,750857
63621,25,750858
63622,25,750859
63623,25,750860
63624,25,750861
63625,25,750862
63626,25,750863
63627,25,750864
63628,25,750865
63629,25,750866
63630,25,750867
63631,25,750868
63632,25,750869
63633,25,750870
63634,25,750871
63635,25,750872
63636,25,750873
63637,25,750874
63638,25,750875
63639,25,750876
63640,25,750877
63641,25,750878
63642,25,750879
63643,25,750880
63644,25,750881
63645,25,750882
63646,25,750883
63647,25,750884
63648,25,750885
63649,25,750886
63650,25,750887
63651,25,750888
63652,25,750889
63653,25,750890
63654,25,750891
63655,25,750892
63656,25,750893
63657,25,750894
63658,25,750895
63659,25,750896
63660,25,750897
63661,25,750898
63662,25,750899
63663,25,750900
63664,25,750901
63665,25,750902
63666,25,750903
63667,25,750904
63668,25,750905
63669,25,750906
63670,25,750907
63671,25,750908
63672,25,750909
63673,25,750910
63674,25,750911
63675,25,750912
63676,25,750786
63677,25,750787
63678,25,750788
63679,25,750789
63680,25,750790
63681,25,750791
63682,25,750792
63683,25,750793
63684,25,750794
63685,25,750795
63686,25,750796
63687,25,750797
63688,25,750798
63689,25,750799
63690,25,750800
63691,25,750801
63692,25,750802
63693,25,750803
63694,25,750804
63695,25,750805
63696,25,750806
63697,25,750807
63698,25,750808
63699,25,750809
63700,25,750810
63701,25,750811
63702,25,750812
63703,25,750813
63704,25,750814
63705,25,750815
63706,25,750816
63707,25,750817
63708,25,750818
63709,25,750819
63710,25,750820
63711,25,750821
63712,25,750822
63713,25,750823
63714,25,750824
63715,25,750825
63716,25,750826
63717,25,750827
63718,25,750828
63719,25,750829
63720,25,750830
63721,25,750831
63722,25,750832
63723,25,750833
63724,25,750834
63725,25,750835
63726,25,750836
63727,25,750837
63728,25,750838
63729,25,750839
63730,25,750840
63731,25,750841
63732,25,750842
63733,25,750843
63734,25,750844
63735,25,750845
63736,25,750846
63737,25,750847
63738,25,750848
63739,25,750849
63740,25,750850
63741,25,750851
63742,25,750852
63743,25,750853
63744,25,750854
63745,25,750855
63746,25,750856
63747,25,750857
63748,25,750858
63749,25,750859
63750,25,750860
63751,25,750861
63752,25,750862
63753,25,750863
63754,25,750864
63755,25,750865
63756,25,750866
63757,25,750867
63758,25,750868
63759,25,750869
63760,25,750870
63761,25,750871
63762,25,750872
63763,25,750873
63764,25,750874
63765,25,750875
63766,25,750876
63767,25,750877
63768,25,750878
63769,25,750879
63770,25,750880
63771,25,750881
63772,25,750882
63773,25,750883
63774,25,750884
63775,25,750885
63776,25,750886
63777,25,750887
63778,25,750888
63779,25,750889
63780,25,750890
63781,25,750891
63782,25,750892
63783,25,750893
63784,25,750894
63785,25,750895
63786,25,750896
63787,25,750897
63788,25,750898
63789,25,750899
63790,25,750900
63791,25,750901
63792,25,750902
63793,25,750903
63794,25,750904
63795,25,750905
63796,25,750906
63797,25,750907
63798,25,750908
63799,25,750909
63800,25,750910
63801,25,750911
63802,25,750912
63803,25,750786
63804,25,750787
63805,25,750788
63806,25,750789
63807,25,750790
63808,25,750791
63809,25,750792
63810,25,750793
63811,25,750794
63812,25,750795
63813,25,750796
63814,25,750797
63815,25,750798
63816,25,750799
63817,25,750800
63818,25,750801
63819,25,750802
63820,25,750803
63821,25,750804
63822,25,750805
63823,25,750806
63824,25,750807
63825,25,750808
63826,25,750809
63827,25,750810
63828,25,750811
63829,25,750812
63830,25,750813
63831,25,750814
63832,25,750815
63833,25,750816
63834,25,750817
63835,25,750818
63836,25,750819
63837,25,750820
63838,25,750821
63839,25,750822
63840,25,750823
63841,25,750824
63842,25,750825
63843,25,750826
63844,25,750827
63845,25,750828
63846,25,750829
63847,25,750830
63848,25,750831
63849,25,750832
63850,25,750833
63851,25,750834
63852,25,750835
63853,25,750836
63854,25,750837
63855,25,750838
63856,25,750839
63857,25,750840
63858,25,750841
63859,25,750842
63860,25,750843
63861,25,750844
63862,25,750845
63863,25,750846
63864,25,750847
63865,25,750848
63866,25,750849
63867,25,750850
63868,25,750851
63869,25,750852
63870,25,750853
63871,25,750854
63872,25,750855
63873,25,750856
63874,25,750857
63875,25,750858
63876,25,750859
63877,25,750860
63878,25,750861
63879,25,750862
63880,25,750863
63881,25,750864
63882,25,750865
63883,25,750866
63884,25,750867
63885,25,750868
63886,25,750869
63887,25,750870
63888,25,750871
63889,25,750872
63890,25,750873
63891,25,750874
63892,25,750875
63893,25,750876
63894,25,750877
63895,25,750878
63896,25,750879
63897,25,750880
63898,25,750881
63899,25,750882
63900,25,750883
63901,25,750884
63902,25,750885
63903,25,750886
63904,25,750887
63905,25,750888
63906,25,750889
63907,25,750890
63908,25,750891
63909,25,750892
63910,25,750893
63911,25,750894
63912,25,750895
63913,25,750896
63914,25,750897
63915,25,750898
63916,25,750899
63917,25,750900
63918,25,750901
63919,25,750902
63920,25,750903
63921,25,750904
63922,25,750905
63923,25,750906
63924,25,750907
63925,25,750908
63926,25,750909
63927,25,750910
63928,25,750911
63929,25,750912
63930,25,750786
63931,25,750787
63932,25,750788
63933,25,750789
63934,25,750790
63935,25,750791
63936,25,750792
63937,25,750793
63938,25,750794
63939,25,750795
63940,25,750796
63941,25,750797
63942,25,750798
63943,25,750799
63944,25,750800
63945,25,750801
63946,25,750802
63947,25,750803
63948,25,750804
63949,25,750805
63950,25,750806
63951,25,750807
63952,25,750808
63953,25,750809
63954,25,750810
63955,25,750811
63956,25,750812
63957,25,750813
63958,25,750814
63959,25,750815
63960,25,750816
63961,25,750817
63962,25,750818
63963,25,750819
63964,25,750820
63965,25,750821
63966,25,750822
63967,25,750823
63968,25,750824
63969,25,750825
63970,25,750826
63971,25,750827
63972,25,750828
63973,25,750829
63974,25,750830
63975,25,750831
63976,25,750832
63977,25,750833
63978,25,750834
63979,25,750835
63980,25,750836
63981,25,750837
63982,25,750838
63983,25,750839
63984,25,750840
63985,25,750841
63986,25,750842
63987,25,750843
63988,25,750844
63989,25,750845
63990,25,750846
63991,25,750847
63992,25,750848
63993,25,750849
63994,25,750850
63995,25,750851
63996,25,750852
63997,25,750853
63998,25,750854
63999,25,750855
64000,25,750856
64001,25,750857
64002,25,750858
64003,25,750859
64004,25,750860
64005,25,750861
64006,25,750862
64007,25,750863
64008,25,750864
64009,25,750865
64010,25,750866
64011,25,750867
64012,25,750868
64013,25,750869
64014,25,750870
64015,25,750871
64016,25,750872
64017,25,750873
64018,25,750874
64019,25,750875
64020,25,750876
64021,25,750877
64022,25,750878
64023,25,750879
64024,25,750880
64025,25,750881
64026,25,750882
64027,25,750883
64028,25,750884
64029,25,750885
64030,25,750886
64031,25,750887
64032,25,750888
64033,25,750889
64034,25,750890
64035,25,750891
64036,25,750892
64037,25,750893
64038,25,750894
64039,25,750895
64040,25,750896
64041,25,750897
64042,25,750898
64043,25,750899
64044,25,750900
64045,25,750901
64046,25,750902
64047,25,750903
64048,25,750904
64049,25,750905
64050,25,750906
64051,25,750907
64052,25,750908
64053,25,750909
64054,25,750910
64055,25,750911
64056,25,750912
64057,1,747065
64058,1,747066
64059,1,747067
64060,1,747068
64061,1,747069
64062,1,747070
64063,1,747071
64064,1,747072
64065,1,752657
64066,1,752658
64067,1,752659
64068,1,752660
64069,1,752661
64070,1,752662
64071,1,752663
64072,1,752664
64073,1,752665
64074,1,752666
64075,1,752667
64076,1,752668
64077,1,752669
64078,1,752670
64079,10,752647
64080,10,752648
64081,10,752649
64082,10,752650
64083,10,752651
64084,2,752652
64085,2,752653
64086,2,752654
64087,2,752655
64088,2,752656
64089,16,754512
64090,16,754513
64091,16,754514
64092,16,754515
64093,16,754516
64094,16,754517
64095,16,754518
64096,38,757928
64097,38,757929
64098,38,757930
64099,38,757931
64100,38,757932
64164,4,747002
64165,4,747003
64166,4,747004
64167,4,747005
64168,4,747006
64169,4,747007
64170,4,747008
64171,4,747009
64172,4,747010
64173,4,747011
64174,4,747012
64175,4,747013
64176,4,747014
64177,4,747015
64178,4,747016
64179,4,747017
64180,4,747018
64181,4,747019
64182,4,747020
64183,4,747021
64184,4,747022
64185,4,747023
64186,4,747024
64187,4,747025
64188,4,747026
64189,4,747027
64190,4,747028
64191,4,747029
64192,4,747030
64193,4,747031
64194,4,747032
64195,4,747033
64196,4,747034
64197,4,747035
64198,4,747036
64199,4,747037
64200,4,747038
64201,4,747039
64202,4,747040
64203,4,747041
64204,4,747042
64205,4,747043
64206,4,747044
64207,4,747045
64208,4,747046
64209,4,747047
64210,4,747048
64211,4,747049
64212,4,747050
64213,4,747051
64214,4,747052
64215,4,747053
64216,4,747054
64217,4,747055
64218,4,747056
64219,4,747057
64220,4,747058
64221,4,747059
64222,4,747060
64223,4,747061
64224,4,747062
64225,4,747063
64227,10,747238
64228,10,747239
64229,10,747240
64230,10,747241
64231,10,747242
64232,10,747243
64233,10,747244
64234,10,747245
64235,10,747246
64236,10,747247
64237,10,747248
64238,10,747249
64239,10,747250
64240,10,747251
64241,10,747252
64242,10,747253
64243,10,747254
64244,10,747255
64245,10,747256
64246,10,747257
64247,10,747258
64248,10,747259
64249,10,747260
64250,10,747261
64251,10,747262
64252,10,747263
64253,10,747264
64254,10,747265
64255,10,747266
64256,10,747267
64257,10,747268
64258,13,747306
64259,13,747307
64260,13,747308
64261,13,747309
64262,13,747310
64263,13,747311
64264,13,747312
64265,13,747313
64266,13,747314
64267,13,747315
64268,14,747286
64269,14,747287
64270,14,747288
64271,14,747289
64272,14,747290
64273,14,747291
64274,14,747292
64275,14,747293
64276,14,747294
64277,14,747295
64278,14,747296
64279,14,747297
64280,14,747298
64281,14,747299
64282,14,747300
64283,14,747301
64284,14,747302
64285,14,747303
64286,14,747304
64287,14,747305
64299,38,757928
64300,38,757929
64301,38,757930
64302,38,757931
64303,38,757932
64304,11,758128
64305,11,758129
64306,11,758130
64307,11,758131
64308,11,758132
64309,11,758133
64310,11,758134
64311,11,758135
64312,11,758136
64313,11,758137
64314,11,758138
64315,38,758139
64316,38,758140
64317,38,758141
64318,38,758142
64319,38,758143
64320,10,758144
64321,10,758145
64322,10,758146
64323,10,758147
64324,10,758148
64325,10,758149
64326,10,758150
64327,10,758151
64328,10,758152
64329,10,758153
64330,10,758154
64331,10,758155
64332,10,758156
64333,10,758157
64334,10,758158
64335,10,758159
64336,10,758160
64337,10,758161
64338,10,758162
64339,10,758163
64340,10,758164
64341,10,758165
64342,10,758166
64343,10,758167
64344,10,758168
64345,10,758169
64346,10,758170
64347,10,758171
64348,10,758172
64349,10,758173
64350,10,758174
64351,4,758078
64438,25,758227
64439,25,758127
64440,25,758222
64441,25,758204
64442,25,758207
64443,25,758191
64444,25,758219
64445,25,758223
64446,25,758211
64447,25,758214
64448,25,758188
64449,25,758216
64450,25,758228
64451,25,758213
64452,25,758225
64453,25,758218
64454,25,758209
64455,25,758205
64456,25,758208
64457,25,758193
64458,25,758215
64459,25,758201
64460,25,758226
64461,25,758194
64462,25,758198
64463,25,758190
64464,25,758187
64465,25,758224
64466,25,758212
64467,25,758220
64468,25,758206
64469,25,758200
64470,25,758195
64471,25,758210
64472,25,758203
64473,25,758197
64474,25,758199
64475,25,758196
64476,25,758189
64477,25,758202
64478,25,758192
64479,25,758221
64480,25,758217
64481,25,758227
64482,25,758127
64483,25,758222
64484,25,758204
64485,25,758207
64486,25,758191
64487,25,758219
64488,25,758223
64489,25,758211
64490,25,758214
64491,25,758188
64492,25,758216
64493,25,758228
64494,25,758213
64495,25,758225
64496,25,758218
64497,25,758209
64498,25,758205
64499,25,758208
64500,25,758193
64501,25,758215
64502,25,758201
64503,25,758226
64504,25,758194
64505,25,758198
64506,25,758190
64507,25,758187
64508,25,758224
64509,25,758212
64510,25,758220
64511,25,758206
64512,25,758200
64513,25,758195
64514,25,758210
64515,25,758203
64516,25,758197
64517,25,758199
64518,25,758196
64519,25,758189
64520,25,758202
64521,25,758192
64522,25,758221
64523,25,758217
64524,25,758187
64525,25,758127
64526,25,758188
64527,25,758189
64528,25,758190
64529,25,758191
64530,25,758192
64531,25,758193
64532,25,758194
64533,25,758195
64534,25,758196
64535,25,758197
64536,25,758198
64537,25,758199
64538,25,758200
64539,25,758201
64540,25,758202
64541,25,758203
64542,25,758204
64543,25,758205
64544,25,758206
64545,25,758207
64546,25,758208
64547,25,758209
64548,25,758210
64549,25,758211
64550,25,758212
64551,25,758213
64552,25,758214
64553,25,758215
64554,25,758216
64555,25,758217
64556,25,758218
64557,25,758219
64558,25,758220
64559,25,758221
64560,25,758222
64561,25,758223
64562,25,758224
64563,25,758225
64564,25,758226
64565,25,758227
64566,25,758228
64567,12,758175
64568,12,758176
64569,12,758177
64570,12,758178
64571,12,758179
64572,12,758180
64573,12,758181
64574,12,758182
64575,12,758183
64576,12,758184
64577,12,758185
64578,12,758186
64579,2,747073
64580,2,747074
64581,2,747075
64582,2,747076
64583,2,747077
64584,2,747078
64585,2,747079
64586,2,747080
64587,2,747081
64588,2,747082
64589,2,747083
64590,2,747084
64591,2,747085
64592,2,747086
64593,2,747087
64594,2,747088
64595,2,747089
64596,2,747090
64597,2,747091
64598,2,747092
64599,2,747093
64600,2,747094
64601,2,747095
64602,2,747096
64603,2,747097
64604,2,747098
64605,2,747099
64606,2,747100
64607,2,747101
64608,2,747102
64609,2,747103
64610,2,747104
64611,2,747105
64612,2,747106
64613,2,747107
64614,2,747108
64615,2,747109
64616,2,747110
64617,2,747111
64618,2,747112
64619,2,747113
64620,2,747114
64621,2,747115
64622,2,747116
64623,5,747117
64624,5,747118
64625,5,747119
64626,5,747120
64627,5,747121
64628,5,747122
64629,5,747123
64630,5,747124
64631,5,747125
64632,5,747126
64633,5,747127
64634,5,747128
64635,5,747129
64636,5,747130
64637,5,747131
64638,5,747132
64639,5,747133
64640,5,747134
64641,5,747135
64642,5,747136
64643,5,747137
64644,5,747138
64645,5,747139
64646,5,747140
64647,5,747141
64648,5,747142
64649,5,747143
64650,5,747144
64651,5,747145
64652,5,747146
64653,5,747147
64654,5,747148
64655,5,747149
64656,5,747150
64657,5,747151
64658,5,747152
64659,5,747153
64660,5,747154
64661,5,747155
64662,5,747156
64663,5,747157
64664,5,747158
64665,5,747159
64666,5,747160
64667,5,747161
64668,5,747162
64669,5,747163
64670,5,747164
64671,5,747165
64672,5,747166
64673,5,747167
64674,5,747168
64675,5,747169
64676,5,747170
64677,5,758933
64678,5,747172
64679,5,747173
64680,5,747174
64681,5,747175
64682,5,747176
64683,5,747177
64684,5,747178
64685,5,747179
64686,5,747180
64687,5,747181
64688,5,747182
64689,5,747183
64690,5,747184
64691,5,747185
64692,5,747186
64693,5,747187
64694,5,747188
64695,5,747189
64696,5,747190
64697,5,747191
64698,5,747192
64699,5,747193
64700,5,747194
64701,5,747195
64702,5,747196
64703,5,747197
64704,5,747198
64705,5,747199
64706,5,747200
64707,5,747201
64708,5,747202
64709,5,747203
64710,5,747204
64711,5,747205
64712,5,747206
64713,5,747207
64714,5,747208
64715,5,747209
64716,5,747210
64717,5,747211
64718,5,747212
64719,5,747213
64720,5,747214
64721,5,747215
64722,5,747216
64723,5,747217
64724,5,747218
64725,5,747219
64726,5,747220
64727,5,747221
64728,5,747222
64729,5,747223
64730,5,747224
64731,5,747225
64732,5,747226
64733,6,747227
64734,6,747228
64735,6,747229
64736,6,747230
64737,6,747231
64738,6,747232
64739,6,747233
64740,6,747234
64741,6,747235
64742,6,747236
64743,6,747237
64744,4,758761
64745,4,758760
64746,4,758762
64747,4,758763
64748,4,758764
64749,4,758765
64750,4,758766
64751,4,758767
64752,4,758768
64753,44,758756
64754,44,758755
64755,44,758757
64756,1,758564
64757,1,758563
64758,1,758565
64759,1,758566
64760,1,758567
64761,1,758568
64762,1,758569
64763,1,758570
64764,4,758491
64765,4,758492
64766,4,758493
64767,4,758494
64768,4,758495
64769,4,758496
64770,4,758497
64771,4,758498
64772,4,758499
64773,4,758500
64774,4,758501
64775,4,758502
64776,4,758503
64777,4,758504
64778,4,758505
64779,4,758506
64780,4,758507
64781,4,758508
64782,4,758509
64783,4,758510
64784,4,758511
64785,4,758512
64786,4,758513
64787,4,758514
64788,4,758515
64789,4,758516
64790,4,758517
64791,4,758518
64792,4,758519
64793,4,758520
64794,4,758521
64795,4,758522
64796,4,758523
64797,4,758524
64798,4,758525
64799,4,758526
64800,4,758527
64801,4,758528
64802,4,758529
64803,4,758530
64804,4,758531
64805,4,758532
64806,4,758533
64807,4,758534
64808,4,758535
64809,4,758536
64810,4,758537
64811,4,758538
64812,4,758539
64813,4,758540
64814,4,758541
64815,4,758542
64816,4,758543
64817,4,758544
64818,4,758545
64819,4,758546
64820,4,758547
64821,4,758548
64822,4,758549
64823,4,758550
64824,4,758551
64825,4,758552
64826,4,758553
64827,4,758554
64828,4,758555
64829,4,758556
64830,4,758557
64831,4,758558
64832,4,758559
64833,4,758560
64834,4,758561
64835,4,758562
64836,10,758144
64837,10,758145
64838,10,758146
64839,10,758147
64840,10,758148
64841,10,758149
64842,10,758150
64843,10,758151
64844,10,758152
64845,10,758153
64846,10,758154
64847,10,758155
64848,10,758156
64849,10,758157
64850,10,758158
64851,10,758159
64852,10,758160
64853,10,758161
64854,10,758162
64855,10,758163
64856,10,758164
64857,10,758165
64858,10,758166
64859,10,758167
64860,10,758168
64861,10,758169
64862,10,758170
64863,10,758171
64864,10,758172
64865,10,758173
64866,10,758174
64867,13,758740
64868,13,758741
64869,13,758742
64870,13,758743
64871,13,758744
64872,13,758745
64873,13,758746
64874,13,758747
64875,13,758748
64876,13,758749
64882,14,758735
64883,14,758736
64884,14,758737
64885,14,758738
64886,14,758739
64887,25,758187
64888,25,758127
64889,25,758188
64890,25,758189
64891,25,758190
64892,25,758191
64893,25,758192
64894,25,758193
64895,25,758194
64896,25,758195
64897,25,758196
64898,25,758197
64899,25,758198
64900,25,758199
64901,36,758757
64902,36,758755
64903,36,758756
64904,44,758756
64905,44,758755
64906,44,758757
64907,12,758175
64908,12,758176
64909,12,758177
64910,12,758178
64911,12,758179
64912,12,758180
64913,12,758181
64914,12,758182
64915,12,758183
64916,12,758184
64917,12,758185
64918,12,758186
64919,38,758139
64920,38,758140
64921,38,758141
64922,38,758142
64923,38,758143
64924,2,758571
64925,2,758572
64926,2,758573
64927,2,758574
64928,2,758575
64929,2,758576
64930,2,758577
64931,2,758578
64932,2,758579
64933,2,758580
64934,2,758581
64935,2,758582
64936,2,758583
64937,2,758584
64938,2,758585
64939,2,758586
64940,2,758587
64941,2,758588
64942,2,758589
64943,2,758590
64944,2,758591
64945,2,758592
64946,2,758593
64947,2,758594
64948,2,758595
64949,2,758596
64950,2,758597
64951,2,758598
64952,2,758599
64953,2,758600
64954,2,758601
64955,2,758602
64956,2,758603
64957,2,758604
64958,2,758605
64959,2,758606
64960,2,758607
64961,2,758608
64962,2,758609
64963,2,758610
64964,2,758611
64965,2,758612
64966,2,758613
64967,5,758614
64968,5,758615
64969,5,758616
64970,5,758617
64971,5,758618
64972,5,758619
64973,5,758620
64974,5,758621
64975,5,758622
64976,5,758623
64977,5,758624
64978,5,758625
64979,5,758626
64980,5,758627
64981,5,758628
64982,5,758629
64983,5,758630
64984,5,758631
64985,5,758632
64986,5,758633
64987,5,758634
64988,5,758635
64989,5,758636
64990,5,758637
64991,5,758638
64992,5,758639
64993,5,758640
64994,5,758641
64995,5,758642
64996,5,758643
64997,5,758644
64998,5,758645
64999,5,758646
65000,5,758647
65001,5,758648
65002,5,758649
65003,5,758650
65004,5,758651
65005,5,758652
65006,5,758653
65007,5,758654
65008,5,758655
65009,5,758656
65010,5,758657
65011,5,758658
65012,5,758659
65013,5,758660
65014,5,758661
65015,5,758662
65016,5,758663
65017,5,758664
65018,5,758665
65019,5,758666
65020,5,758667
65021,5,758933
65022,5,758669
65023,5,758670
65024,5,758671
65025,5,758672
65026,5,758673
65027,5,758674
65028,5,758675
65029,5,758676
65030,5,758677
65031,5,758678
65032,5,758679
65033,5,758680
65034,5,758681
65035,5,758682
65036,5,758683
65037,5,758684
65038,5,758685
65039,5,758686
65040,5,758687
65041,5,758688
65042,5,758689
65043,5,758690
65044,5,758691
65045,5,758692
65046,5,758693
65047,5,758694
65048,5,758695
65049,5,758696
65050,5,758697
65051,5,758698
65052,5,758699
65053,5,758700
65054,5,758701
65055,5,758702
65056,5,758703
65057,5,758704
65058,5,758705
65059,5,758706
65060,5,758707
65061,5,758708
65062,5,758709
65063,5,758710
65064,5,758711
65065,5,758712
65066,5,758713
65067,5,758714
65068,5,758715
65069,5,758716
65070,5,758717
65071,5,758718
65072,5,758719
65073,5,758720
65074,5,758721
65075,5,758722
65076,5,758723
65077,6,758724
65078,6,758725
65079,6,758726
65080,6,758728
65081,6,758727
65082,6,758729
65083,6,758730
65084,6,758731
65085,6,758732
65086,6,758733
65087,6,758734
65088,2,758571
65089,2,758572
65090,2,758573
65091,2,758574
65092,2,758575
65093,2,758576
65094,2,758577
65095,2,758578
65096,2,758579
65097,2,758580
65098,2,758581
65099,2,758582
65100,2,758583
65101,2,758584
65102,2,758585
65103,2,758586
65104,2,758587
65105,2,758588
65106,2,758589
65107,2,758590
65108,2,758591
65109,2,758592
65110,2,758593
65111,2,758594
65112,2,758595
65113,2,758930
65114,2,758596
65115,2,758597
65116,2,758598
65117,2,758599
65118,2,758600
65119,2,758601
65120,2,758602
65121,2,758603
65122,2,758604
65123,2,758605
65124,2,758606
65125,2,758607
65126,2,758608
65127,2,758609
65128,2,758610
65129,2,758611
65130,2,758612
65131,2,758613
65132,2,758571
65133,2,758582
65134,2,758593
65135,2,758603
65136,2,758572
65137,2,758583
65138,2,758594
65139,2,758604
65140,2,758573
65141,2,758584
65142,2,758595
65143,2,758605
65144,2,758574
65145,2,758585
65146,2,758930
65147,2,758606
65148,2,758575
65149,2,758586
65150,2,758596
65151,2,758607
65152,2,758576
65153,2,758587
65154,2,758597
65155,2,758608
65156,2,758577
65157,2,758588
65158,2,758598
65159,2,758609
65160,2,758578
65161,2,758589
65162,2,758599
65163,2,758610
65164,2,758579
65165,2,758590
65166,2,758600
65167,2,758611
65168,2,758580
65169,2,758591
65170,2,758601
65171,2,758612
65172,2,758581
65173,2,758592
65174,2,758602
65175,2,758613
65176,5,758614
65177,5,758625
65178,5,758636
65179,5,758647
65180,5,758658
65181,5,758669
65182,5,758680
65183,5,758691
65184,5,758702
65185,5,758713
65186,5,758615
65187,5,758626
65188,5,758637
65189,5,758648
65190,5,758659
65191,5,758670
65192,5,758681
65193,5,758692
65194,5,758703
65195,5,758714
65196,5,758616
65197,5,758627
65198,5,758638
65199,5,758649
65200,5,758660
65201,5,758671
65202,5,758682
65203,5,758693
65204,5,758704
65205,5,758715
65206,5,758617
65207,5,758628
65208,5,758639
65209,5,758650
65210,5,758661
65211,5,758672
65212,5,758683
65213,5,758694
65214,5,758705
65215,5,758716
65216,5,758618
65217,5,758629
65218,5,758640
65219,5,758651
65220,5,758662
65221,5,758673
65222,5,758684
65223,5,758695
65224,5,758706
65225,5,758717
65226,5,758619
65227,5,758630
65228,5,758641
65229,5,758652
65230,5,758663
65231,5,758674
65232,5,758685
65233,5,758696
65234,5,758707
65235,5,758718
65236,5,758620
65237,5,758631
65238,5,758642
65239,5,758653
65240,5,758664
65241,5,758675
65242,5,758686
65243,5,758697
65244,5,758708
65245,5,758719
65246,5,758621
65247,5,758632
65248,5,758643
65249,5,758654
65250,5,758665
65251,5,758676
65252,5,758687
65253,5,758698
65254,5,758709
65255,5,758720
65256,5,758622
65257,5,758633
65258,5,758644
65259,5,758655
65260,5,758666
65261,5,758677
65262,5,758688
65263,5,758699
65264,5,758710
65265,5,758721
65266,5,758623
65267,5,758634
65268,5,758645
65269,5,758656
65270,5,758667
65271,5,758678
65272,5,758689
65273,5,758700
65274,5,758711
65275,5,758722
65276,5,758624
65277,5,758635
65278,5,758646
65279,5,758657
65280,5,758932
65281,5,758679
65282,5,758690
65283,5,758701
65284,5,758712
65285,5,758723
65286,2,758571
65287,2,758582
65288,2,758593
65289,2,758603
65290,2,758572
65291,2,758583
65292,2,758594
65293,2,758604
65294,2,758573
65295,2,758584
65296,2,758595
65297,2,758605
65298,2,758574
65299,2,758585
65300,2,758930
65301,2,758606
65302,2,758575
65303,2,758586
65304,2,758596
65305,2,758607
65306,2,758576
65307,2,758587
65308,2,758597
65309,2,758608
65310,2,758577
65311,2,758588
65312,2,758598
65313,2,758609
65314,2,758578
65315,2,758589
65316,2,758599
65317,2,758610
65318,2,758579
65319,2,758590
65320,2,758600
65321,2,758611
65322,2,758580
65323,2,758591
65324,2,758601
65325,2,758612
65326,2,758581
65327,2,758592
65328,2,758602
65329,2,758613
65330,5,758614
65331,5,758625
65332,5,758636
65333,5,758647
65334,5,758658
65335,5,758669
65336,5,758680
65337,5,758691
65338,5,758702
65339,5,758713
65340,5,758615
65341,5,758626
65342,5,758637
65343,5,758648
65344,5,758659
65345,5,758670
65346,5,758681
65347,5,758692
65348,5,758703
65349,5,758714
65350,5,758616
65351,5,758627
65352,5,758638
65353,5,758649
65354,5,758660
65355,5,758671
65356,5,758682
65357,5,758693
65358,5,758704
65359,5,758715
65360,5,758617
65361,5,758628
65362,5,758639
65363,5,758650
65364,5,758661
65365,5,758672
65366,5,758683
65367,5,758694
65368,5,758705
65369,5,758716
65370,5,758618
65371,5,758629
65372,5,758640
65373,5,758651
65374,5,758662
65375,5,758673
65376,5,758684
65377,5,758695
65378,5,758706
65379,5,758717
65380,5,758619
65381,5,758630
65382,5,758641
65383,5,758652
65384,5,758663
65385,5,758674
65386,5,758685
65387,5,758696
65388,5,758707
65389,5,758718
65390,5,758620
65391,5,758631
65392,5,758642
65393,5,758653
65394,5,758664
65395,5,758675
65396,5,758686
65397,5,758697
65398,5,758708
65399,5,758719
65400,5,758621
65401,5,758632
65402,5,758643
65403,5,758654
65404,5,758665
65405,5,758676
65406,5,758687
65407,5,758698
65408,5,758709
65409,5,758720
65410,5,758622
65411,5,758633
65412,5,758644
65413,5,758655
65414,5,758666
65415,5,758677
65416,5,758688
65417,5,758699
65418,5,758710
65419,5,758721
65420,5,758623
65421,5,758634
65422,5,758645
65423,5,758656
65424,5,758667
65425,5,758678
65426,5,758689
65427,5,758700
65428,5,758711
65429,5,758722
65430,5,758624
65431,5,758635
65432,5,758646
65433,5,758657
65434,5,758932
