Description,ID,SourceTypeEnum,ItemModifiedAppearanceID,HouseDecorID
Item Appearance: (98258) - 11.1.0 Armor Head - Mail_RaidShamanGoblin_D_01 - Green Mythic,75715,3,227381,0
Item Appearance: (92735) - 11.0.0 Weapon Staff - Staff_2H_EarthenPitchfork_B_01,75720,3,222804,0
Item Appearance: (96202) - 11.1.0 Armor Wrist - Cloth_RaidWarlockGoblin_D_01 - Teal,75722,3,226879,0
Item Appearance: (92490) - 11.0.0 Armor Feet - Mail_RaidHunterNerubian_D_01 - Green,75723,3,217533,0
Item Appearance: (95543) - 11.1.0 Armor Feet - Leather_RaidDemonHunterGoblin_D_01 - Teal,75724,3,226983,0
Item Appearance: (97784) - 11.1.0 Armor Wrist - Mail_RaidHunterGoblin_D_01 - Green,75725,3,227338,0
Item Appearance: (92830) - 11.0.0 Armor Legs - Mail_RaidShamanNerubian_D_01 - Green,75727,3,217631,0
Item Appearance: (91668) - 11.0.0 Armor Head - Plate_RaidDeathKnightNerubian_D_01 - Green,75730,3,217705,0
Item Appearance: (92765) - 11.0.0 Armor Chest - Leather_RaidRogueNerubian_D_01 - Green,75734,3,217375,0
Item Appearance: (96290) - 11.1.0 Armor Shoulder - Armor_GoblinBruiser_D_01 - Purple,75735,3,229789,0
Item Appearance: (95599) - 11.1.0 Armor Legs - Leather_RaidDemonHunterGoblin_D_01 - Teal Mythic,75736,3,227009,0
Item Appearance: (95599) - 11.1.0 Armor Legs - Leather_RaidDemonHunterGoblin_D_01 - Teal Mythic,75737,3,227005,0
Item Appearance: (99565) - 11.1.0 Armor Cloak - Mail_RaidEvokerGoblin_D_01 - Infinite,75739,3,227270,0
Item Appearance: (94118) - 11.0.0 Armor Cloak - Cloth_OutdoorArathor_D_01 - red,75740,3,224577,0
Item Appearance: (92524) - 11.0.0 Armor Shoulder - Mail_RaidHunterNerubian_D_01 - Red Mythic,75741,3,217564,0
Item Appearance: (92489) - 11.0.0 Armor Legs - Mail_RaidHunterNerubian_D_01 - Green,75746,3,217561,0
Item Appearance: (94312) - 11.1.0 Armor Cloak - Leather_RaidRogueGoblin_D_01 - Green,75747,3,227187,0
Item Appearance: (93009) - 11.0.0 Armor Cloak - Cloth_RaidMageNerubian_D_01 - Red,75749,3,216988,0
Item Appearance: (92072) - 11.0.0 Armor Shoulder - Plate_RaidPaladinNerubian_D_01 - Red,75750,3,217794,0
Item Appearance: (98258) - 11.1.0 Armor Head - Mail_RaidShamanGoblin_D_01 - Green Mythic,75751,3,227377,0
Item Appearance: (90957) - 11.0.0 Weapon Polearms - Polearm_2H_ArathorOutdoor_D_01 - Dark,75753,3,220185,0
Item Appearance: (96666) - 11.1.0 Armor Wrist - Cloth_RaidMageGoblin_D_01 - Green,75755,3,226729,0
Item Appearance: (93027) - 11.0.0 Armor Chest - Cloth_RaidMageNerubian_D_01 - White,75756,3,216921,0
Item Appearance: (93076) - 11.0.0 Armor Head - Cloth_RaidWarlockNerubian_D_01 - Red,75757,3,217094,0
Item Appearance: (96961) - 11.1.0 Armor Hand - Leather_RaidMonkGoblin_D_01 - Purple,75758,3,227064,0
Item Appearance: (96204) - 11.1.0 Armor Cloak - Cloth_RaidWarlockGoblin_D_01 - Teal,75759,3,226891,0
Item Appearance: (96207) - 11.1.0 Armor Shoulder - Cloth_RaidWarlockGoblin_D_01 - Teal Mythic,75760,3,226865,0
Item Appearance: (93522) - 11.1.0 Armor Shield - Shield_1H_OutdoorUndermine_C_01 - Black,75763,3,227922,0
Item Appearance: (92258) - 11.0.0 Armor Cloak - Leather_RaidMonkNerubian_D_01 - Red,75767,3,217358,0
Item Appearance: (95650) - 11.1.0 Armor Cloak - Leather_RaidDemonHunterGoblin_D_01 - Purple,75770,3,227042,0
Item Appearance: (96801) - 11.1.0 Armor Shoulder - Leather_RaidDruidGoblin_D_01 - Purple Mythic,75773,3,226940,0
Item Appearance: (83593) - 10.2.6 Armor Body/Shirt - Shirt_Duelist_A_01 - Brown,75778,3,195319,0
Item Appearance: (91875) - 11.0.0 Armor Legs - Leather_RaidDemonHunterNerubian_D_01 - Red,75779,3,217252,0
Item Appearance: (92050) - 11.0.0 Armor Shoulder - Plate_RaidPaladinNerubian_D_01 - Green,75782,3,217797,0
Item Appearance: (96180) - 11.1.0 Armor Cloak - Cloth_RaidWarlockGoblin_D_01 - Purple,75785,3,226894,0
Item Appearance: (97780) - 11.1.0 Armor Chest - Mail_RaidHunterGoblin_D_01 - Green,75787,3,227278,0
Item Appearance: (93009) - 11.0.0 Armor Cloak - Cloth_RaidMageNerubian_D_01 - Red,75789,3,216984,0
Item Appearance: (95518) - 11.1.0 Armor Head - Leather_RaidDemonHunterGoblin_D_01 - Purple,75792,3,226998,0
Item Appearance: (97819) - 11.1.0 Armor Cloak - Mail_RaidHunterGoblin_D_01 - Teal,75794,3,227339,0
Item Appearance: (93061) - 11.0.0 Armor Shoulder - Cloth_RaidWarlockNerubian_D_01 - Green Mythic,75796,3,217111,0
Item Appearance: (93083) - 11.0.0 Armor Hand - Cloth_RaidWarlockNerubian_D_01 - Red,75797,3,217084,0
Item Appearance: (92071) - 11.0.0 Armor Head - Plate_RaidPaladinNerubian_D_01 - Red,75799,3,217774,0
Item Appearance: (96962) - 11.1.0 Armor Cloak - Leather_RaidMonkGoblin_D_01 - Purple,75801,3,227118,0
Item Appearance: (96800) - 11.1.0 Armor Head - Leather_RaidDruidGoblin_D_01 - Purple Mythic,75802,3,226924,0
Item Appearance: (96958) - 11.1.0 Armor Legs - Leather_RaidMonkGoblin_D_01 - Purple,75803,3,227086,0
Item Appearance: (95484) - 11.1.0 Armor Hand - Plate_RaidDeathKnightGoblin_D_01 - Teal,75805,3,227440,0
Item Appearance: (83354) - 11.0.0 Armor Head - Armor_Fungarian_D_01_Glow - White,75806,3,194657,0
Item Appearance: (92113) - 11.0.0 Armor Cloak - Mail_RaidEvokerNerubian_D_01 - Burnt,75808,3,217512,0
Item Appearance: (97067) - 11.1.0 Weapon Staff - Staff_2H_GoblinRaid_D_02 - Purple,75809,3,229137,0
Item Appearance: (99493) - 11.1.0 Armor Wrist - Mail_RaidEvokerGoblin_D_01 - Green,75810,3,227259,0
Item Appearance: (98255) - 11.1.0 Armor Hand - Mail_RaidShamanGoblin_D_01 - Green,75811,3,227373,0
Item Appearance: (96295) - 11.1.0 Armor Shoulder - Armor_GoblinBruiser_D_01 - Red,75812,3,229788,0
Item Appearance: (104610) - 11.1.0 Armor Chest - Leather_OutdoorUndermine_C_01 - Black,75813,3,227887,0
Item Appearance: (92290) - 11.0.0 Armor Head - Cloth_RaidPriestNerubian_D_01 - Red Mythic,75814,3,217020,0
Item Appearance: (85111) - 11.0.0 Armor Feet - Cloth_OutdoorArathor_D_01 - Yellow,75815,3,216835,0
Item Appearance: (98966) - 11.1.0 Armor Waist - Cloth_RaidPriestGoblin_D_01 - Green,75817,3,226795,0
Item Appearance: (92056) - 11.0.0 Armor Hand - Plate_RaidPaladinNerubian_D_01 - Green,75819,3,217771,0
Item Appearance: (98275) - 11.1.0 Armor Head - Mail_RaidShamanGoblin_D_01 - Purple,75821,3,227378,0
Item Appearance: (96743) - 11.1.0 Armor Cloak - Cape_Cloth_RaidMageGoblin_D_01 - Purple,75823,3,226740,0
Item Appearance: (93078) - 11.0.0 Armor Robe - Cloth_RaidWarlockNerubian_D_01 - Red,75824,3,217068,0
Item Appearance: (96203) - 11.1.0 Armor Hand - Cloth_RaidWarlockGoblin_D_01 - Teal,75825,3,226839,0
Item Appearance: (93521) - 11.1.0 Weapon Wand - Wand_1H_OutdoorUndermine_C_01 - Black,75827,3,227925,0
Item Appearance: (92111) - 11.0.0 Armor Wrist - Mail_RaidEvokerNerubian_D_01 - Burnt,75829,3,217504,0
Item Appearance: (92487) - 11.0.0 Armor Chest - Mail_RaidHunterNerubian_D_01 - Green,75830,3,217527,0
Item Appearance: (96664) - 11.1.0 Armor Legs - Cloth_RaidMageGoblin_D_01 - Green,75831,3,226701,0
Item Appearance: (91026) - 11.0.0 Armor Shield - Shield_1H_ArathorOutdoor_D_01 - Yellow,75832,3,216906,0
Item Appearance: (96666) - 11.1.0 Armor Wrist - Cloth_RaidMageGoblin_D_01 - Green,75834,3,226727,0
Item Appearance: (115075) - 11.0.7 Armor Feet - Armor_Warskirt_B_01 - Legwrap - Grey,75835,3,285162,0
Item Appearance: (98712) - 11.1.0 Armor Cloak - Plate_RaidWarriorGoblin_D_01 - Purple,75839,3,227647,0
Item Appearance: (98967) - 11.1.0 Armor Legs - Cloth_RaidPriestGoblin_D_01 - Green,75840,3,226775,0
Item Appearance: (92079) - 11.0.0 Armor Cloak - Plate_RaidPaladinNerubian_D_01 - Red,75842,3,217814,0
Item Appearance: (92113) - 11.0.0 Armor Cloak - Mail_RaidEvokerNerubian_D_01 - Burnt,75843,3,217514,0
Item Appearance: (97783) - 11.1.0 Armor Feet - Mail_RaidHunterGoblin_D_01 - Green,75845,3,227286,0
Item Appearance: (98976) - 11.1.0 Armor Chest - Cloth_RaidPriestGoblin_D_01 - Purple,75846,3,226748,0
Item Appearance: (98968) - 11.1.0 Armor Feet - Cloth_RaidPriestGoblin_D_01 - Green,75848,3,226757,0
Item Appearance: (97017) - 11.1.0 Armor Legs - Plate_RaidPaladinGoblin_D_01 - Green,75849,3,227539,0
Item Appearance: (91128) - 11.0.0 Armor Feet - Cloth_UndergroundQuest_B_01 - Teal,75850,3,193882,0
Item Appearance: (97015) - 11.1.0 Armor Chest - Plate_RaidPaladinGoblin_D_01 - Green,75856,3,227501,0
Item Appearance: (93538) - 11.1.0 Weapon Polearms - Polearm_2H_OutdoorUndermine_C_01 - Red,75857,3,226662,0
Item Appearance: (95462) - 11.1.0 Armor Hand - Plate_RaidDeathKnightGoblin_D_01 - Purple,75865,3,227447,0
Item Appearance: (91854) - 11.0.0 Armor Feet - Leather_RaidDemonHunterNerubian_D_01 - Green,75866,3,217227,0
Item Appearance: (94295) - 11.1.0 Armor Shoulder - Leather_RaidRogueGoblin_D_01 - Cyan,75869,3,227170,0
Item Appearance: (92109) - 11.0.0 Armor Legs - Mail_RaidEvokerNerubian_D_01 - Burnt,75870,3,217482,0
Item Appearance: (97784) - 11.1.0 Armor Wrist - Mail_RaidHunterGoblin_D_01 - Green,75871,3,227334,0
Item Appearance: (97021) - 11.1.0 Armor Cloak - Plate_RaidPaladinGoblin_D_01 - Green,75873,3,227566,0
Item Appearance: (92149) - 11.0.0 Armor Cloak - Mail_RaidEvokerNerubian_D_01 - Orange,75874,3,217519,0
Item Appearance: (92056) - 11.0.0 Armor Hand - Plate_RaidPaladinNerubian_D_01 - Green,75876,3,217769,0
Item Appearance: (96784) - 11.1.0 Armor Wrist - Leather_RaidDruidGoblin_D_01 - Green,75877,3,226957,0
Item Appearance: (92524) - 11.0.0 Armor Shoulder - Mail_RaidHunterNerubian_D_01 - Red Mythic,75878,3,217568,0
Item Appearance: (96202) - 11.1.0 Armor Wrist - Cloth_RaidWarlockGoblin_D_01 - Teal,75879,3,226877,0
Item Appearance: (104765) - 11.1.0 Armor Robe - Cloth_OutdoorUndermine_C_01 - Red,75880,3,226616,0
Item Appearance: (91527) - 11.0.0 Armor Feet - Plate_RaidDeathKnightNerubian_D_01 - Green,75882,3,217683,0
Item Appearance: (97024) - 11.1.0 Armor Head - Plate_RaidPaladinGoblin_D_01 - Purple,75889,3,227528,0
Item Appearance: (93088) - 11.0.0 Armor Waist - Cloth_RaidWarlockNerubian_D_01 - Red Mythic,75890,3,217116,0
Item Appearance: (92228) - 11.0.0 Armor Hand - Leather_RaidMonkNerubian_D_01 - Red,75893,3,217312,0
Item Appearance: (94294) - 11.1.0 Armor Head - Leather_RaidRogueGoblin_D_01 - Cyan,75894,3,227150,0
Item Appearance: (96183) - 11.1.0 Armor Shoulder - Cloth_RaidWarlockGoblin_D_01 - Purple Mythic,75897,3,226864,0
Item Appearance: (92521) - 11.0.0 Armor Wrist - Mail_RaidHunterNerubian_D_01 - Red,75899,3,217580,0
Item Appearance: (85177) - 11.0.0 Armor Wrist - Leather_OutdoorArathor_D_01 - Red,75900,3,219801,0
Item Appearance: (98970) - 11.1.0 Armor Hand - Cloth_RaidPriestGoblin_D_01 - Green,75904,3,226765,0
Item Appearance: (99492) - 11.1.0 Armor Feet - Mail_RaidEvokerGoblin_D_01 - Green,75909,3,227209,0
Item Appearance: (98280) - 11.1.0 Armor Legs - Mail_RaidShamanGoblin_D_01 - Purple,75916,3,227384,0
Item Appearance: (92419) - 11.0.0 Armor Legs - Plate_RaidWarriorNerubian_D_01 - Gold,75922,3,217861,0
Item Appearance: (95464) - 11.1.0 Armor Head - Plate_RaidDeathKnightGoblin_D_01 - Purple Mythic,75929,3,227454,0
Item Appearance: (93541) - 11.1.0 Weapon Axe1H - Axe_1H_OutdoorUndermine_C_01 - Black,75930,3,227910,0
Item Appearance: (97021) - 11.1.0 Armor Cloak - Plate_RaidPaladinGoblin_D_01 - Green,75932,3,227574,0
Item Appearance: (97017) - 11.1.0 Armor Legs - Plate_RaidPaladinGoblin_D_01 - Green,75933,3,227537,0
Item Appearance: (35202) - 7.3 Armor Boot - Leather_RaidRogueMythic_S_01 - Basic,75934,3,168318,0
Item Appearance: (91620) - 11.0.0 Armor Legs - Leather_RaidDruidNerubian_D_01 - Snow,75936,3,217179,0
Item Appearance: (92866) - 11.0.0 Armor Legs - Mail_RaidShamanNerubian_D_01 - White,75937,3,217630,0
Item Appearance: (91624) - 11.0.0 Armor Cloak - Leather_RaidDruidNerubian_D_01 - Snow,75938,3,217217,0
Item Appearance: (91010) - 11.0.0 Weapon Sword2H - Sword_2H_UndergroundQuest_B_01 - Teal,75939,3,218285,0
Item Appearance: (85099) - 11.0.0 Armor Robe - Cloth_OutdoorArathor_D_01 - Red,75942,3,219790,0
Item Appearance: (97033) - 11.1.0 Armor Head - Plate_RaidPaladinGoblin_D_01 - Purple Mythic,75943,3,227526,0
Item Appearance: (91856) - 11.0.0 Armor Hand - Leather_RaidDemonHunterNerubian_D_01 - Green,75945,3,217237,0
Item Appearance: (91858) - 11.0.0 Armor Shoulder - Leather_RaidDemonHunterNerubian_D_01 - Green Mythic,75949,3,217259,0
Item Appearance: (93029) - 11.0.0 Armor Legs - Cloth_RaidMageNerubian_D_01 - White,75950,3,216951,0
Item Appearance: (92834) - 11.0.0 Armor Cloak - Mail_RaidShamanNerubian_D_01 - Green,75953,3,217669,0
Item Appearance: (95461) - 11.1.0 Armor Wrist - Plate_RaidDeathKnightGoblin_D_01 - Purple,75954,3,227486,0
Item Appearance: (84669) - 11.0.0 Weapon Sword2H - Sword_2H_ArathorOutdoor_D_01 - Yellow,75958,3,216902,0
Item Appearance: (96922) - 11.1.0 Armor Legs - Leather_RaidMonkGoblin_D_01 - Gold,75959,3,227085,0
Item Appearance: (93002) - 11.0.0 Armor Shoulder - Cloth_RaidMageNerubian_D_01 - Red,75960,3,216954,0
Item Appearance: (97643) - 11.1.0 Weapon Generic - Offhand_1H_GoblinRaid_D_02 - Purple,75964,3,229141,0
Item Appearance: (96666) - 11.1.0 Armor Wrist - Cloth_RaidMageGoblin_D_01 - Green,75966,3,226725,0
Item Appearance: (92258) - 11.0.0 Armor Cloak - Leather_RaidMonkNerubian_D_01 - Red,75968,3,217364,0
Item Appearance: (95485) - 11.1.0 Armor Cloak - Plate_RaidDeathKnightGoblin_D_01 - Teal,75970,3,227497,0
Item Appearance: (94294) - 11.1.0 Armor Head - Leather_RaidRogueGoblin_D_01 - Cyan,75972,3,227148,0
Item Appearance: (85178) - 11.0.0 Armor Hand - Leather_OutdoorArathor_D_01 - Red,75973,3,224578,0
Item Appearance: (92309) - 11.0.0 Armor Hand - Cloth_RaidPriestNerubian_D_01 - White,75974,3,217009,0
Item Appearance: (95461) - 11.1.0 Armor Wrist - Plate_RaidDeathKnightGoblin_D_01 - Purple,75976,3,227484,0
Item Appearance: (85047) - 11.0.0 Armor Shoulder - Mail_OutdoorArathor_D_01 - Yellow,75978,3,216884,0
Item Appearance: (92827) - 11.0.0 Armor Shoulder - Mail_RaidShamanNerubian_D_01 - Green,75980,3,217641,0
Item Appearance: (96792) - 11.1.0 Armor Robe - Leather_RaidDruidGoblin_D_01 - Purple,75985,3,226902,0
Item Appearance: (92770) - 11.0.0 Armor Hand - Leather_RaidRogueNerubian_D_01 - Green,75986,3,217389,0
Item Appearance: (104663) - 11.1.0 Armor Legs - Cloth_OutdoorUndermine_C_01 - Black,75993,3,227877,0
Item Appearance: (94303) - 11.1.0 Armor Shoulder - Leather_RaidRogueGoblin_D_01 - Cyan Mythic,75997,3,227164,0
Item Appearance: (95458) - 11.1.0 Armor Waist - Plate_RaidDeathKnightGoblin_D_01 - Purple,75999,3,227480,0
Item Appearance: (92111) - 11.0.0 Armor Wrist - Mail_RaidEvokerNerubian_D_01 - Burnt,76002,3,217508,0
Item Appearance: (96671) - 11.1.0 Armor Head - Cloth_RaidMageGoblin_D_01 - Purple,76004,3,226694,0
Item Appearance: (92767) - 11.0.0 Armor Legs - Leather_RaidRogueNerubian_D_01 - Green,76006,3,217409,0
Item Appearance: (95601) - 11.1.0 Armor Legs - Leather_RaidDemonHunterGoblin_D_01 - Purple Mythic,76007,3,227004,0
Item Appearance: (92205) - 11.0.0 Armor Legs - Leather_RaidMonkNerubian_D_01 - Green,76008,3,217331,0
Item Appearance: (96962) - 11.1.0 Armor Cloak - Leather_RaidMonkGoblin_D_01 - Purple,76011,3,227112,0
Item Appearance: (82996) - Test Tabard - TABARD_A_05DEFAULT_CHEST,76013,3,193037,0
Item Appearance: (93058) - 11.0.0 Armor Cloak - Cloth_RaidWarlockNerubian_D_01 - Green,76018,3,217139,0
Item Appearance: (95539) - 11.1.0 Armor Shoulder - Leather_RaidDemonHunterGoblin_D_01 - Teal,76019,3,227015,0
Item Appearance: (96956) - 11.1.0 Armor Chest - Leather_RaidMonkGoblin_D_01 - Purple,76024,3,227054,0
Item Appearance: (104784) - 11.1.0 Armor Head - Cloth_OutdoorUndermine_C_01 - Red,76028,3,226628,0
Item Appearance: (96961) - 11.1.0 Armor Hand - Leather_RaidMonkGoblin_D_01 - Purple,76031,3,227068,0
Item Appearance: (92303) - 11.0.0 Armor Head - Cloth_RaidPriestNerubian_D_01 - White,76032,3,217021,0
Item Appearance: (115083) - 11.0.7 Armor Feet - Armor_Warskirt_B_01 - Legwrap - Yellow,76033,3,285155,0
Item Appearance: (96926) - 11.1.0 Armor Cloak - Leather_RaidMonkGoblin_D_01 - Gold,76034,3,227121,0
Item Appearance: (96678) - 11.1.0 Armor Hand - Cloth_RaidMageGoblin_D_01 - Purple,76035,3,226690,0
Item Appearance: (94298) - 11.1.0 Armor Legs - Leather_RaidRogueGoblin_D_01 - Cyan,76038,3,227160,0
Item Appearance: (92862) - 11.0.0 Armor Head - Mail_RaidShamanNerubian_D_01 - White,76039,3,217622,0
Item Appearance: (97029) - 11.1.0 Armor Feet - Plate_RaidPaladinGoblin_D_01 - Purple,76041,3,227514,0
Item Appearance: (104988) - 11.1.0 Armor Feet - Mail_OutdoorUndermine_C_01 - Red,76042,3,226590,0
Item Appearance: (98964) - 11.1.0 Armor Shoulder - Cloth_RaidPriestGoblin_D_01 - Green,76047,3,226787,0
Item Appearance: (91223) - 11.0.0 Armor Wrist - Mail_UndergroundQuest_B_01 - Teal,76049,3,221028,0
Item Appearance: (99502) - 11.1.0 Armor Feet - Mail_RaidEvokerGoblin_D_01 - Infinite,76056,3,227208,0
Item Appearance: (96174) - 11.1.0 Armor Robe - Cloth_RaidWarlockGoblin_D_01 - Purple,76059,3,226824,0
Item Appearance: (90946) - 11.0.0 Weapon Mace1H - Mace_1H_ArathorOutdoor_D_01 - Dark,76060,3,220181,0
Item Appearance: (96781) - 11.1.0 Armor Waist - Leather_RaidDruidGoblin_D_01 - Green,76061,3,226943,0
Item Appearance: (91610) - 11.0.0 Armor Wrist - Leather_RaidDruidNerubian_D_01 - Red,76064,3,217200,0
Item Appearance: (93050) - 11.0.0 Armor Head - Cloth_RaidWarlockNerubian_D_01 - Green,76065,3,217097,0
Item Appearance: (91621) - 11.0.0 Armor Feet - Leather_RaidDruidNerubian_D_01 - Snow,76066,3,217155,0
Item Appearance: (94305) - 11.1.0 Armor Shoulder - Leather_RaidRogueGoblin_D_01 - Green,76067,3,227163,0
Item Appearance: (91527) - 11.0.0 Armor Feet - Plate_RaidDeathKnightNerubian_D_01 - Green,76068,3,217689,0
Item Appearance: (92863) - 11.0.0 Armor Shoulder - Mail_RaidShamanNerubian_D_01 - White,76069,3,217638,0
Item Appearance: (93078) - 11.0.0 Armor Robe - Cloth_RaidWarlockNerubian_D_01 - Red,76076,3,217072,0
Item Appearance: (95460) - 11.1.0 Armor Feet - Plate_RaidDeathKnightGoblin_D_01 - Purple,76080,3,227433,0
Item Appearance: (69397) - 9.1.5 Armor Feet - Collections_Armor_Boot_A_01_Bone - Green,76086,3,165602,0
Item Appearance: (93054) - 11.0.0 Armor Legs - Cloth_RaidWarlockNerubian_D_01 - Green,76087,3,217105,0
Item Appearance: (95480) - 11.1.0 Armor Waist - Plate_RaidDeathKnightGoblin_D_01 - Teal,76089,3,227477,0
Item Appearance: (91123) - 11.0.0 Armor Waist - Cloth_UndergroundQuest_B_01 - Teal,76093,3,221035,0
Item Appearance: (99506) - 11.1.0 Armor Shoulder - Mail_RaidEvokerGoblin_D_01 - Infinite Mythic,76095,3,227240,0
Item Appearance: (91685) - 11.0.0 Armor Head - Plate_RaidDeathKnightNerubian_D_01 - Red Mythic,76097,3,217700,0
Item Appearance: (82436) - 11.0.0 Weapon Mace2H - Mace_2H_NerubianRaid_D_01 - Red,76098,3,217918,0
Item Appearance: (92054) - 11.0.0 Armor Feet - Plate_RaidPaladinNerubian_D_01 - Green,76101,3,217765,0
Item Appearance: (92078) - 11.0.0 Armor Hand - Plate_RaidPaladinNerubian_D_01 - Red,76102,3,217772,0
Item Appearance: (92110) - 11.0.0 Armor Feet - Mail_RaidEvokerNerubian_D_01 - Burnt,76103,3,217458,0
Item Appearance: (92053) - 11.0.0 Armor Legs - Plate_RaidPaladinNerubian_D_01 - Green,76104,3,217785,0
Item Appearance: (97811) - 11.1.0 Armor Head - Mail_RaidHunterGoblin_D_01 - Teal,76105,3,227303,0
Item Appearance: (96783) - 11.1.0 Armor Feet - Leather_RaidDruidGoblin_D_01 - Green,76106,3,226909,0
Item Appearance: (37900) - 8.0.1 Armor Head - Armor_Kultiras_B_04 - Green,76110,3,184347,0
Item Appearance: (96183) - 11.1.0 Armor Shoulder - Cloth_RaidWarlockGoblin_D_01 - Purple Mythic,76112,3,226860,0
Item Appearance: (91542) - 11.0.0 Armor Waist - Plate_RaidDeathKnightNerubian_D_01 - Red Mythic,76113,3,217724,0
Item Appearance: (92869) - 11.0.0 Armor Hand - Mail_RaidShamanNerubian_D_01 - White,76114,3,217618,0
Item Appearance: (91534) - 11.0.0 Armor Chest - Plate_RaidDeathKnightNerubian_D_01 - Red,76116,3,217674,0
Item Appearance: (93005) - 11.0.0 Armor Legs - Cloth_RaidMageNerubian_D_01 - Red,76119,3,216952,0
Item Appearance: (96959) - 11.1.0 Armor Feet - Leather_RaidMonkGoblin_D_01 - Purple,76120,3,227058,0
Item Appearance: (691) - 1.0 Weapon Dagger - KNIFE_1H_HUNTING_A_02 - Copper,76122,3,2680,0
Item Appearance: (97782) - 11.1.0 Armor Legs - Mail_RaidHunterGoblin_D_01 - Green,76123,3,227312,0
Item Appearance: (96957) - 11.1.0 Armor Waist - Leather_RaidMonkGoblin_D_01 - Purple,76130,3,227100,0
Item Appearance: (90918) - 11.0.0 Weapon Mace1H - Mace_1H_ArathorOutdoor_D_02 - Dark,76132,3,220189,0
Item Appearance: (91897) - 11.0.0 Armor Cloak - Cape_Leather_RaidDemonHunterNerubian_D_01 - Green,76134,3,217287,0
Item Appearance: (98707) - 11.1.0 Armor Waist - Plate_RaidWarriorGoblin_D_01 - Purple,76135,3,227633,0
Item Appearance: (84755) - 11.0.0 Weapon Staff - Staff_2H_NerubianRaid_D_02 - Red,76139,3,217906,0
Item Appearance: (96201) - 11.1.0 Armor Feet - Cloth_RaidWarlockGoblin_D_01 - Teal,76146,3,226833,0
Item Appearance: (96680) - 11.1.0 Armor Head - Cloth_RaidMageGoblin_D_01 - Purple Mythic,76149,3,226692,0
Item Appearance: (97018) - 11.1.0 Armor Feet - Plate_RaidPaladinGoblin_D_01 - Green,76154,3,227515,0
Item Appearance: (97033) - 11.1.0 Armor Head - Plate_RaidPaladinGoblin_D_01 - Purple Mythic,76155,3,227530,0
Item Appearance: (91851) - 11.0.0 Armor Chest - Leather_RaidDemonHunterNerubian_D_01 - Green,76156,3,217225,0
Item Appearance: (104646) - 11.1.0 Armor Chest - Leather_OutdoorUndermine_C_01 - Red,76157,3,226587,0
Item Appearance: (91618) - 11.0.0 Armor Chest - Leather_RaidDruidNerubian_D_01 - Snow,76160,3,217147,0
Item Appearance: (98694) - 11.1.0 Armor Chest - Plate_RaidWarriorGoblin_D_01 - Gold,76161,3,227582,0
Item Appearance: (85103) - 11.0.0 Armor Wrist - Cloth_OutdoorArathor_D_01 - Red,76165,3,219800,0
Item Appearance: (99495) - 11.1.0 Armor Head - Mail_RaidEvokerGoblin_D_01 - Green Mythic,76170,3,227225,0
Item Appearance: (97032) - 11.1.0 Armor Cloak - Plate_RaidPaladinGoblin_D_01 - Purple,76172,3,227575,0
Item Appearance: (92143) - 11.0.0 Armor Chest - Mail_RaidEvokerNerubian_D_01 - Orange,76175,3,217447,0
Item Appearance: (98966) - 11.1.0 Armor Waist - Cloth_RaidPriestGoblin_D_01 - Green,76176,3,226791,0
Item Appearance: (98980) - 11.1.0 Armor Wrist - Cloth_RaidPriestGoblin_D_01 - Purple,76177,3,226802,0
Item Appearance: (98257) - 11.1.0 Armor Chest - Mail_RaidShamanGoblin_D_01 - Green,76178,3,227351,0
Item Appearance: (92492) - 11.0.0 Armor Hand - Mail_RaidHunterNerubian_D_01 - Green,76180,3,217541,0
Item Appearance: (92457) - 11.0.0 Armor Wrist - Plate_RaidWarriorNerubian_D_01 - Red,76182,3,217884,0
Item Appearance: (83356) - 11.0.0 Armor Head - Armor_KobyssAngler_D_01 - Green,76183,3,194660,0
Item Appearance: (93033) - 11.0.0 Armor Cloak - Cloth_RaidMageNerubian_D_01 - White,76186,3,216979,0
Item Appearance: (91528) - 11.0.0 Armor Wrist - Plate_RaidDeathKnightNerubian_D_01 - Green,76187,3,217735,0
Item Appearance: (97090) - 11.1.0 Weapon FistWeapon - Hand_1H_GoblinRaid_D_01 - Green,76189,3,227665,0
Item Appearance: (96785) - 11.1.0 Armor Hand - Leather_RaidDruidGoblin_D_01 - Green,76190,3,226911,0
Item Appearance: (104892) - 11.1.0 Armor Shoulder - Plate_OutdoorUndermine_C_01 - Black,76191,3,227894,0
Item Appearance: (85048) - 11.0.0 Armor Chest - Mail_OutdoorArathor_D_01 - Yellow,76192,3,216864,0
Item Appearance: (91877) - 11.0.0 Armor Wrist - Leather_RaidDemonHunterNerubian_D_01 - Red,76193,3,217276,0
Item Appearance: (92487) - 11.0.0 Armor Chest - Mail_RaidHunterNerubian_D_01 - Green,76195,3,217529,0
Item Appearance: (11696) - 3.0 Armor Feet - MAIL_RAIDSHAMAN_G_01 - Red,76198,3,168948,0
Item Appearance: (98285) - 11.1.0 Armor Chest - Mail_RaidShamanGoblin_D_01 - Purple,76204,3,227352,0
Item Appearance: (95523) - 11.1.0 Armor Feet - Leather_RaidDemonHunterGoblin_D_01 - Purple,76205,3,226980,0
Item Appearance: (99497) - 11.1.0 Armor Head - Mail_RaidEvokerGoblin_D_01 - Infinite,76209,3,227230,0
