ID,DifficultyID,CasterAuraState,TargetAuraState,ExcludeCasterAuraState,ExcludeTargetAuraState,CasterAuraSpell,TargetAuraSpell,ExcludeCasterAuraSpell,ExcludeTargetAuraSpell,SpellID
6357,0,0,0,0,0,0,0,135216,135216,135216
6359,0,0,0,0,0,0,0,0,116510,135310
6365,0,0,0,0,0,0,0,0,135399,135398
6366,0,0,0,0,0,0,0,0,133466,135414
6367,0,0,0,0,0,0,135260,0,135436,135435
6368,0,0,0,0,0,0,135260,0,135436,135437
6370,0,0,0,0,0,0,135260,0,135436,135439
6371,0,0,0,0,0,0,135260,0,135436,135440
6372,0,0,0,0,0,0,135260,0,135436,135441
6373,0,0,0,0,0,0,132633,0,0,135451
6375,0,0,0,0,0,0,0,0,133680,135471
6376,0,0,0,0,0,0,0,0,135483,135480
6378,0,0,0,0,0,0,0,0,135421,135427
6381,0,0,0,0,0,0,0,0,135556,135531
6383,0,0,0,0,0,0,0,135706,135706,135708
6384,0,0,0,0,0,0,0,135722,135722,135721
6385,0,0,0,0,0,0,0,135725,135725,135724
6386,0,0,0,0,0,0,0,135730,135730,135729
6387,0,0,0,0,0,0,0,135737,135737,135736
6388,0,0,0,0,0,0,0,135741,135741,135740
6389,0,0,0,0,0,0,0,135745,135745,135744
6391,0,0,0,0,0,0,0,135748,135748,135747
6392,0,0,0,0,0,0,0,135752,135752,135751
6393,0,0,0,0,0,0,0,135757,135757,135756
6394,0,0,0,0,0,0,0,135762,135762,135761
6395,0,0,0,0,0,0,0,0,135763,135807
6396,0,0,0,0,0,0,0,135763,135763,135784
6399,0,0,0,0,0,0,0,122099,0,122099
6400,0,0,0,0,0,0,0,131526,131526,131526
6401,0,0,0,0,0,0,0,128943,128943,128943
6404,0,0,0,0,1,0,0,0,0,133467
6405,0,0,0,0,0,0,0,0,133467,133499
6410,0,0,0,0,0,0,0,136076,0,133556
6411,0,0,0,0,0,0,132633,0,0,134718
6415,0,0,0,0,0,135594,0,0,0,135596
6416,0,0,0,0,0,0,0,134959,0,135005
6417,0,0,0,0,0,0,133731,136116,0,136154
6423,0,0,0,0,0,0,136161,0,0,136159
6428,0,0,0,0,0,0,0,0,127249,129803
6429,0,0,0,0,0,0,0,136118,0,136177
6430,0,0,0,0,0,0,133737,0,0,136175
6431,0,0,0,0,0,0,0,132733,132733,132733
6432,0,0,0,0,0,0,0,134013,134013,134013
6433,0,0,0,0,0,0,0,134023,134023,134023
6434,0,0,0,0,0,0,0,134039,134039,134039
6435,0,0,0,0,0,0,0,135912,0,135912
6436,0,0,0,0,0,0,0,133778,0,133765
6440,0,0,0,0,0,115191,0,0,0,136227
6441,0,0,0,0,0,115191,0,0,0,136229
6442,0,0,0,0,0,115191,0,0,0,136230
6443,0,0,0,0,0,0,0,0,133680,133383
6444,0,0,0,0,0,0,0,134868,134868,134868
6445,0,0,0,0,0,0,0,134869,0,134869
6446,0,0,0,0,0,0,0,134866,0,134866
6450,0,0,0,0,0,0,126656,0,0,136313
6451,0,0,0,0,0,0,126656,0,0,128528
6453,0,0,0,0,0,0,0,103627,0,136324
6457,0,0,0,0,0,0,0,133052,0,133042
6465,0,0,0,0,0,0,0,133459,0,133377
6466,0,0,0,0,0,0,0,133377,0,133459
6467,0,0,0,0,0,0,0,134233,0,134233
6469,0,0,0,0,0,0,0,0,135763,135809
6473,0,0,0,0,0,0,0,0,136394,136374
6474,0,0,0,0,0,0,132276,0,0,131782
6475,0,0,0,0,0,0,132633,0,0,133288
6477,0,0,0,0,0,0,132633,0,0,133379
6478,0,0,0,0,0,0,0,136410,0,49576
6482,0,0,0,0,0,136528,0,0,0,136475
6501,0,0,0,0,0,0,0,136583,0,136583
6503,0,0,0,0,0,0,0,0,105695,136594
6507,0,0,0,0,0,0,136575,0,0,136633
6510,0,0,0,0,0,0,0,0,136655,136655
6511,0,0,0,0,0,30831,0,0,0,136679
6523,0,0,0,0,0,0,0,136613,136613,136613
6525,0,0,0,0,0,0,0,136736,0,136716
6526,0,0,0,0,0,0,0,0,136483,136483
6530,0,0,0,0,0,0,0,0,136816,136816
6531,0,0,0,0,0,0,136816,136820,136537,136820
6533,0,0,0,0,0,136215,0,0,0,136216
6534,0,0,0,0,0,136225,0,0,0,136228
6536,0,0,0,0,0,0,0,0,136857,136878
6538,0,0,0,0,0,0,0,0,136910,136903
6540,0,0,0,0,0,0,0,136892,0,136893
6541,0,0,0,0,0,0,132633,0,0,133082
6542,0,0,0,0,0,0,132633,0,0,132724
6543,0,0,0,0,0,0,136161,0,0,136153
6553,0,0,0,0,0,0,0,136736,0,136976
6556,0,0,0,0,0,137066,0,0,0,137070
6559,0,0,0,0,0,0,0,0,137085,137084
6561,0,0,0,0,0,0,0,0,136690,137118
6565,0,0,0,0,0,0,0,135924,135924,135924
6567,0,0,0,0,0,0,137192,0,0,137195
6568,0,0,0,0,0,0,137192,0,0,137196
6570,0,0,0,0,0,0,0,137237,0,136797
6571,0,0,0,0,0,0,137253,0,0,137264
6574,0,0,0,0,0,0,0,137262,0,137259
6576,0,0,0,0,0,0,0,0,137269,131836
6578,0,0,0,0,0,0,0,136736,0,137334
6583,0,0,0,0,0,0,105581,0,0,137387
6585,0,0,0,0,0,0,0,0,105581,137394
6586,0,0,0,0,0,0,0,0,105581,137396
6587,0,0,0,0,0,0,0,0,137341,137405
6588,0,0,0,0,0,0,0,137404,0,137401
6589,0,0,0,0,0,0,0,0,105581,137406
6590,0,0,0,0,0,0,137359,0,0,137407
6593,0,0,0,0,0,0,0,137420,0,137420
6595,0,0,0,0,0,0,0,96223,0,137452
6599,0,0,0,0,0,137291,0,0,0,137464
6600,0,0,0,0,0,137292,0,0,0,137465
6601,0,0,0,0,0,137293,0,0,0,137466
6602,0,0,0,0,0,0,0,137473,0,137472
6603,0,0,0,0,0,0,0,137404,0,137493
6606,0,0,0,0,0,0,137359,0,0,137390
6609,0,0,0,0,0,0,0,0,137527,136189
6610,0,0,0,0,0,0,0,0,6788,137533
6611,0,0,0,0,0,137290,0,0,0,137463
6616,0,0,0,0,0,0,137575,0,0,136990
6617,0,0,0,0,0,137290,0,0,0,137578
6618,0,0,0,0,0,0,0,96223,0,137582
6620,0,0,0,0,0,0,0,0,135153,135151
6621,0,0,0,0,0,0,0,0,137633,137633
6622,0,0,0,0,0,0,0,0,137633,137648
6623,0,0,0,0,0,0,0,0,137641,137645
6624,0,0,0,0,0,0,0,0,137641,137643
6628,0,0,0,0,0,0,0,0,96223,116841
6631,0,0,0,0,0,0,0,137420,0,137723
6632,0,0,0,0,0,0,0,0,79061,138017
6633,0,0,0,0,0,0,0,81209,0,81209
6634,0,0,0,0,0,0,0,81206,0,81206
6635,0,0,0,0,0,0,0,81208,0,81208
6641,0,0,0,0,0,0,0,0,79061,138076
6642,0,0,0,0,0,0,0,138000,0,138000
6643,0,0,0,0,0,138046,0,0,0,138036
6644,0,0,0,0,0,138047,0,0,0,138040
6645,0,0,0,0,0,138048,0,0,0,138042
6646,0,0,0,0,0,138049,0,0,0,138043
6647,0,0,0,0,0,138050,0,0,0,138044
6649,0,0,0,0,0,0,0,134334,0,134334
6650,0,0,0,0,0,0,0,0,138143,138143
6651,0,0,0,0,0,0,138112,0,0,138182
6652,0,0,0,0,0,0,138186,0,0,138189
6653,0,0,0,0,0,0,138256,0,0,138254
6654,0,0,0,0,0,0,138263,0,0,138264
6655,0,0,0,0,0,0,138266,0,0,138267
6657,0,0,0,0,0,138331,0,0,0,138333
6658,0,0,0,0,0,138332,0,0,0,138334
6659,0,0,0,0,0,138331,0,0,0,138338
6660,0,0,0,0,0,138332,0,0,0,138339
6661,0,0,0,0,0,0,0,120589,0,138344
6662,0,0,0,0,0,0,0,120589,0,138345
6663,0,0,0,0,0,0,0,120589,0,138346
6668,0,0,0,0,0,0,0,0,136192,135583
6669,0,0,0,0,0,0,0,0,136192,136591
6671,0,0,0,0,0,0,138412,0,0,138414
6673,0,0,0,0,0,0,0,0,137727,136413
6674,0,0,0,0,0,0,0,0,136192,137654
6677,0,0,0,12,0,0,0,0,125774,138475
6678,0,0,0,12,0,0,0,0,125773,138476
6681,0,0,0,0,0,0,0,0,138566,138566
6682,0,0,0,0,0,0,0,0,136615,137669
6687,0,0,0,0,0,0,138659,0,0,138691
6688,0,0,0,0,0,0,0,0,137527,138739
6689,0,0,0,0,0,0,0,138771,0,138770
6691,0,0,0,0,0,0,0,0,137404,138801
6692,0,0,0,0,0,132633,0,0,0,138810
6693,0,0,0,0,0,0,0,137404,0,138822
6694,0,0,0,0,0,0,0,0,137404,138823
6697,0,0,0,0,0,0,0,138000,0,138828
6703,0,0,0,0,0,0,138952,0,0,138953
6706,0,0,0,0,0,0,1098,0,0,139060
6707,0,0,0,0,0,0,0,0,139056,139061
6708,0,0,0,0,0,0,0,0,139057,139062
6709,0,0,0,0,0,0,0,0,139058,139063
6710,0,0,0,0,0,0,0,0,139055,139064
6711,0,0,0,0,0,0,0,0,139054,139065
6712,0,0,0,0,0,0,0,135583,0,139057
6713,0,0,0,0,0,0,0,0,139119,139119
6714,0,0,0,0,0,0,0,137570,0,137570
6715,0,0,0,0,0,0,0,139123,0,139123
6716,0,0,0,0,0,0,132633,0,0,134795
6717,0,0,0,0,0,0,0,139218,0,139231
6719,0,0,0,0,0,0,0,139218,0,139203
6721,0,0,0,0,0,0,139168,0,0,139264
6724,0,0,0,0,0,101010,0,0,0,139294
6727,0,0,0,0,0,0,0,137341,0,139041
6729,0,0,0,0,0,0,0,0,137531,137749
6731,0,0,0,0,0,0,136192,0,0,136199
6732,0,0,0,0,0,0,0,0,135583,136192
6733,0,0,0,0,0,0,0,0,137341,137120
6739,0,0,0,0,0,132633,0,0,0,139497
6754,0,0,0,0,0,139639,0,0,0,139724
6755,0,0,0,0,0,0,0,139769,0,139769
6757,0,0,0,0,0,0,0,0,139814,139814
6758,0,0,0,0,0,0,0,0,139822,139822
6760,0,0,0,0,0,139639,0,0,0,139862
6761,0,0,0,0,0,139639,0,0,0,139863
6762,0,0,0,0,0,0,0,0,138486,138541
6763,0,0,0,0,0,139639,0,0,0,139887
6764,0,0,0,0,0,0,0,139639,0,139594
6765,0,0,0,0,0,0,0,0,139892,139892
6766,0,0,0,0,0,139639,0,0,0,139898
6767,0,0,0,0,0,0,0,0,139822,139909
6769,0,0,0,0,0,0,0,75967,0,138411
6770,0,0,0,0,0,0,0,139885,139885,139885
6771,0,0,0,0,0,0,0,0,139935,136027
6772,0,0,0,0,0,0,0,0,139857,139922
6773,0,0,0,0,0,0,0,0,138400,138451
6775,0,0,0,0,0,0,0,131989,0,131989
6776,0,0,0,0,0,0,0,0,140065,139358
6777,0,0,0,0,0,0,0,0,139993,139994
6778,0,0,0,0,0,0,0,0,105581,140128
6779,0,0,0,0,0,0,0,139447,0,139360
6780,0,0,0,0,0,0,0,0,140065,139966
6782,0,0,0,0,0,0,0,139447,0,139382
6783,0,0,0,0,0,0,0,0,140274,140274
6784,0,0,0,0,0,0,0,96223,0,108843
6785,0,0,0,0,0,0,0,137586,0,121471
6786,0,0,0,0,0,0,0,121471,0,137586
6787,0,0,0,0,0,0,0,0,96223,121557
6788,0,0,0,0,0,0,0,140349,0,140349
6791,0,0,0,0,0,0,0,0,77816,77816
6792,0,0,0,0,0,0,0,0,76420,76420
6793,0,0,0,0,0,0,0,0,84516,84516
6794,0,0,0,0,0,0,0,0,80209,80209
6798,0,0,0,0,0,0,0,136820,0,136537
6799,0,0,0,0,0,0,0,0,59832,140542
6800,0,0,0,0,0,0,0,139447,0,139375
6801,0,0,0,0,0,0,0,0,140571,134339
6813,0,0,0,0,0,140467,0,0,0,137246
6814,0,0,0,0,0,0,137136,0,0,140467
6815,0,0,0,0,0,0,0,0,140616,140616
6816,0,0,0,0,0,0,0,0,140629,140629
6817,0,0,0,0,0,0,0,0,138659,138659
6818,0,0,0,12,0,0,0,0,0,140671
6819,0,0,0,0,0,0,0,0,140661,140315
6820,0,0,0,0,0,0,0,0,114371,137738
6821,0,0,0,0,0,0,0,0,114371,137739
6822,0,0,0,0,0,0,0,0,114371,137719
6823,0,0,0,0,0,0,0,0,140682,140682
6824,0,0,0,12,0,0,0,0,0,140692
6831,0,0,0,0,0,0,0,0,136192,139180
6832,0,0,0,0,0,0,0,0,137341,138744
6834,0,0,0,0,0,0,0,0,140765,137107
6835,0,0,0,0,0,0,0,0,140765,137359
6836,0,0,0,0,0,0,0,0,140782,139011
6838,0,0,0,0,0,0,0,0,140708,140708
6839,0,0,0,0,0,0,0,0,139011,135990
6843,0,0,0,0,0,0,0,0,139011,135695
6849,0,0,0,0,0,0,0,0,138962,140639
6850,0,0,0,0,0,0,0,138962,138962,140683
6855,0,0,0,0,0,0,0,136192,0,136592
6856,0,0,0,0,0,0,0,137257,0,140300
6857,0,0,0,0,0,0,0,137257,0,140295
6858,0,0,0,0,0,0,0,0,140867,136722
6859,0,0,0,0,0,0,0,0,140859,140862
6860,0,0,0,0,0,0,0,0,140860,140868
6862,0,0,0,0,0,0,0,0,140861,140886
6864,0,0,0,0,0,0,132633,0,0,140887
6865,0,0,0,0,0,0,132634,0,0,140858
6870,0,0,0,0,0,0,132633,0,140895,140924
6873,0,0,0,0,0,0,132633,0,0,140893
6874,0,0,0,0,0,0,132633,0,0,140890
6887,0,0,0,0,0,0,132633,0,0,140957
6889,0,0,0,0,0,0,0,0,139900,139900
6890,0,0,0,0,0,0,0,0,136340,136340
6897,0,0,0,0,0,0,0,0,140946,140946
6901,0,0,0,0,0,0,0,0,139124,139124
6903,0,0,0,0,0,0,132634,0,0,140954
6904,0,0,0,0,0,0,132634,0,0,140950
6905,0,0,0,0,0,0,132634,0,0,140955
6906,0,0,0,12,0,0,0,0,0,141035
6908,0,0,0,0,0,0,132634,0,0,140832
6909,0,0,0,0,0,0,0,0,140765,136521
6910,0,0,0,0,0,0,0,0,70628,137303
6913,0,0,0,0,0,141102,0,141103,0,141103
6914,0,0,0,0,0,141100,0,141102,0,141102
6915,0,0,0,0,0,141041,0,141100,0,141100
6916,0,0,0,0,0,0,0,141041,0,141041
6917,0,0,0,0,0,141103,0,0,0,141104
6920,0,0,0,0,0,0,0,0,122336,141112
6924,0,0,0,0,0,0,0,0,140946,140947
6929,0,0,0,0,0,141189,0,0,0,141190
6930,0,0,0,0,0,141202,0,0,0,141193
6931,0,0,0,0,0,0,0,0,141222,141222
6938,0,0,0,0,0,0,132634,0,141059,141059
6939,0,0,0,0,0,0,132634,0,0,141335
6940,0,0,0,0,0,0,0,120589,0,141337
6941,0,0,0,0,0,0,0,120589,0,141339
6942,0,0,0,0,0,0,0,120589,0,141347
6945,0,0,0,0,0,0,0,0,141371,141357
6946,0,0,0,0,0,141389,0,0,0,141381
6948,0,0,0,0,0,0,0,0,141410,141407
6952,0,0,0,0,0,0,0,0,141060,141463
6953,0,0,0,0,0,141496,0,0,0,141415
6955,0,0,0,0,0,0,141501,0,0,141518
6956,0,0,0,0,0,0,141501,0,0,141519
6957,0,0,0,0,0,0,141501,0,0,141520
6958,0,0,0,0,0,0,141501,0,0,141521
6959,0,0,0,0,0,0,141501,0,0,141522
6960,0,0,0,0,0,0,141501,0,0,141523
6961,0,0,0,0,0,0,141501,0,0,141524
6962,0,0,0,0,0,0,141501,0,0,141525
6963,0,0,0,0,0,0,141501,0,0,141526
6964,0,0,0,0,0,0,141501,0,0,141527
6965,0,0,0,0,0,0,141518,0,0,141535
6966,0,0,0,0,0,0,141519,0,0,141549
6967,0,0,0,0,0,0,132634,0,0,141568
6968,0,0,0,0,0,0,141520,0,0,141569
6969,0,0,0,0,0,0,141521,0,0,141572
6970,0,0,0,0,0,0,141522,0,0,141573
6971,0,0,0,0,0,0,141523,0,0,141574
6972,0,0,0,0,0,0,141524,0,0,141575
6973,0,0,0,0,0,0,141525,0,0,141576
6974,0,0,0,0,0,0,141526,0,0,141592
6975,0,0,0,0,0,0,141527,0,0,141594
6978,0,0,0,0,0,0,0,0,138771,138771
6979,0,0,0,0,0,0,141666,0,0,141671
6981,0,0,0,0,0,0,0,0,132998,141674
6982,0,0,0,0,0,0,141671,0,0,141676
6983,0,0,0,0,0,0,141666,0,0,141677
6984,0,0,0,0,0,0,141677,0,0,141678
6985,0,0,0,0,0,0,141666,0,0,141680
6986,0,0,0,0,0,0,141680,0,0,141684
6987,0,0,0,0,0,0,141666,0,0,141685
6988,0,0,0,0,0,0,141685,0,0,141687
6989,0,0,0,0,0,0,141666,0,0,141690
6990,0,0,0,0,0,0,141690,0,0,141692
6991,0,0,0,0,0,0,141666,0,0,141695
6992,0,0,0,0,0,0,141695,0,0,141697
6993,0,0,0,0,0,0,141666,0,0,141698
6994,0,0,0,0,0,0,141698,0,0,141699
6995,0,0,0,0,0,0,141666,0,0,141700
6996,0,0,0,0,0,0,141700,0,0,141701
6997,0,0,0,0,0,0,141666,0,0,141703
6998,0,0,0,0,0,0,141703,0,0,141704
6999,0,0,0,0,0,0,141666,0,0,141706
7000,0,0,0,0,0,0,141706,0,0,141707
7005,0,0,0,0,0,0,141756,0,0,141758
7006,0,0,0,0,0,0,141758,0,0,141761
7007,0,0,0,0,0,0,141756,0,0,141764
7008,0,0,0,0,0,0,141764,0,0,141765
7009,0,0,0,0,0,0,141756,0,0,141766
7010,0,0,0,0,0,0,141766,0,0,141768
7011,0,0,0,0,0,0,141756,0,0,141772
7012,0,0,0,0,0,0,141772,0,0,141773
7013,0,0,0,0,0,0,141756,0,0,141777
7014,0,0,0,0,0,0,141777,0,0,141779
7015,0,0,0,0,0,0,0,0,141771,141771
7016,0,0,0,0,0,0,141756,0,0,141780
7017,0,0,0,0,0,0,141780,0,0,141781
7018,0,0,0,0,0,0,141756,0,0,141782
7019,0,0,0,0,0,0,141782,0,0,141783
7020,0,0,0,0,0,0,141756,0,0,141784
7021,0,0,0,0,0,0,141784,0,0,141786
7022,0,0,0,0,0,0,141756,0,0,141787
7023,0,0,0,0,0,0,141787,0,0,141788
7024,0,0,0,0,0,0,141756,0,0,141791
7025,0,0,0,0,0,0,141791,0,0,141792
7026,0,0,0,0,0,0,141813,0,0,141821
7027,0,0,0,0,0,0,141821,0,0,141822
7028,0,0,0,0,0,0,141813,0,0,141823
7029,0,0,0,0,0,0,141823,0,0,141824
7030,0,0,0,0,0,0,141813,0,0,141825
7031,0,0,0,0,0,0,141825,0,0,141826
7032,0,0,0,0,0,0,141813,0,0,141827
7033,0,0,0,0,0,0,141827,0,0,141828
7034,0,0,0,0,0,0,141813,0,0,141829
7035,0,0,0,0,0,0,141829,0,0,141830
7036,0,0,0,0,0,0,141813,0,0,141831
7037,0,0,0,0,0,0,141831,0,0,141833
7038,0,0,0,0,0,0,141813,0,0,141834
7039,0,0,0,0,0,0,141834,0,0,141835
7040,0,0,0,0,0,0,141813,0,0,141836
7041,0,0,0,0,0,0,141836,0,0,141837
7042,0,0,0,0,0,0,141813,0,0,141838
7043,0,0,0,0,0,0,141838,0,0,141839
7044,0,0,0,0,0,0,141813,0,0,141840
7045,0,0,0,0,0,0,141840,0,0,141841
7047,0,0,0,0,0,0,0,0,11831,141383
7067,0,0,0,0,0,0,0,0,142268,141443
7070,0,0,0,0,0,0,0,142302,142304,142302
7072,0,0,0,0,0,142344,0,0,0,142346
7073,0,0,0,0,0,0,142381,0,0,142414
7074,0,0,0,0,0,0,142381,0,0,142415
7075,0,0,0,0,0,0,142381,0,0,142416
7076,0,0,0,0,0,0,142381,0,0,142417
7081,0,0,0,12,0,0,0,0,0,142453
7083,0,0,0,0,0,0,0,0,142446,142446
7084,0,0,0,0,0,0,142381,0,0,142504
7085,0,0,0,0,0,0,142381,0,0,142507
7086,0,0,0,0,0,0,142517,0,142514,142518
7089,0,0,0,0,0,0,0,0,142622,142617
7090,0,0,0,0,0,0,0,0,142622,142613
7091,0,0,0,0,0,0,0,0,142622,142608
7092,0,0,0,0,0,0,142636,142649,0,142638
7093,0,0,0,0,0,142651,0,0,0,142655
7094,0,0,0,0,0,0,0,0,142654,142654
7097,0,0,0,0,0,142701,142630,0,142708,142702
7098,0,0,0,0,0,0,0,27827,0,142723
7099,0,0,0,0,0,0,0,142780,0,142795
7100,0,0,0,0,0,0,0,0,142805,142805
7102,0,0,0,0,0,0,0,0,142855,132938
7103,0,0,0,0,0,0,0,0,142855,132941
7104,0,0,0,0,0,0,0,141394,0,136542
7106,0,0,0,0,0,142857,0,0,142268,142859
7107,0,0,0,0,0,0,0,0,142860,142860
7108,0,0,0,0,0,0,0,0,142861,142861
7109,0,0,0,0,0,0,141845,0,142919,141846
7113,0,0,0,0,0,0,0,0,142906,142906
7114,0,0,0,0,0,0,132633,0,0,142921
7115,0,0,0,0,0,0,142532,0,0,142935
7116,0,0,0,0,0,0,142533,0,0,142936
7118,0,0,0,0,0,0,142534,0,0,142937
7120,0,0,0,0,0,0,0,0,142913,142913
7125,0,0,0,0,0,0,0,106287,0,142717
7135,0,0,0,0,0,0,0,0,143200,143201
7137,0,0,0,0,0,0,0,126,0,137587
7138,0,0,0,0,0,0,132633,0,0,142400
7139,0,0,0,0,0,143264,0,0,144287,143291
7151,0,0,0,0,0,0,0,114168,0,143395
7152,0,0,0,0,0,0,132633,0,0,133253
7153,0,0,0,0,0,0,132633,0,0,134737
7156,0,0,0,0,0,0,143452,0,0,143430
7159,0,0,0,0,0,0,0,0,143475,143475
7162,0,0,0,0,0,0,0,0,143480,143480
7175,0,0,0,0,0,0,0,0,143638,143638
7187,0,0,0,0,0,0,0,143484,0,143500
7192,0,0,0,0,0,0,0,0,143874,143874
7193,0,0,0,0,0,0,0,0,143638,143882
7197,0,0,0,0,22,0,0,0,0,143800
7198,0,0,0,0,0,0,0,143999,0,125439
7199,0,0,0,0,0,0,0,143999,0,133994
7200,0,0,0,0,22,0,0,0,0,143357
7201,0,0,0,0,22,0,0,143359,143359,143945
7203,0,0,0,0,0,0,0,0,142651,142668
7204,0,0,0,0,0,0,0,143814,142671,143666
7209,0,0,0,0,0,0,0,143292,0,143210
7210,0,0,0,0,0,0,0,143292,0,143225
7211,0,0,0,0,0,0,0,143292,0,143262
7212,0,0,0,0,0,0,144104,0,0,144125
7218,0,0,0,0,0,0,144100,0,0,144135
7219,0,0,0,0,0,0,144105,0,0,144139
7220,0,0,0,0,0,0,0,142651,0,142651
7226,0,0,0,0,0,0,143355,0,0,144285
7227,0,0,0,0,0,0,143355,0,0,144286
7228,0,0,0,0,0,142701,142630,0,142708,144305
7230,0,0,0,0,0,0,0,0,144330,144330
7234,0,0,14,0,0,0,0,0,0,144363
7239,0,0,0,0,0,0,0,0,141853,142948
7243,0,0,0,0,0,0,0,0,144514,144514
7248,0,0,0,0,0,0,0,0,144287,144009
7249,0,0,0,0,0,0,0,0,144287,143641
7250,0,0,0,0,0,0,145480,0,144287,143833
7251,0,0,0,0,0,0,0,0,144287,143828
7252,0,0,0,0,0,0,0,0,144287,144010
7255,0,0,0,0,0,0,0,0,144699,144689
7256,0,0,0,0,0,0,143708,0,143869,143869
7258,0,0,0,0,0,0,0,105828,0,144702
7261,0,0,0,0,0,0,0,0,144343,144343
7262,0,0,0,0,0,0,0,0,144700,144590
7263,0,0,0,0,0,0,0,131785,0,144787
7268,0,0,0,0,0,0,0,0,144863,144854
7269,0,0,0,0,0,0,132634,0,0,141403
7270,0,0,0,0,0,0,0,0,144843,144359
7273,0,0,0,4,0,0,0,0,0,144904
7274,0,0,0,0,0,0,142097,0,0,142297
7275,0,0,0,0,0,0,0,0,144863,144563
7289,0,0,0,0,0,0,0,0,138609,138609
7290,0,0,0,0,0,0,0,103958,0,145158
7297,0,0,0,0,0,0,0,0,144287,144663
7298,0,0,0,0,0,0,0,0,144287,144658
7299,0,0,0,0,0,0,0,0,144287,144660
7300,0,0,0,0,0,0,0,0,144287,144661
7301,0,0,0,0,0,0,0,0,144287,144662
7302,0,0,0,0,0,0,0,0,144287,144664
7305,0,0,0,0,0,0,0,0,145347,143856
7306,0,0,0,0,0,0,0,143359,143359,143359
7307,0,0,0,0,0,0,0,143359,143359,143947
7309,0,0,0,0,0,0,0,132634,132633,127249
7311,0,0,0,0,0,0,0,145381,145381,143328
7314,0,0,0,0,0,0,0,0,144287,145444
7315,0,0,0,0,0,0,0,0,144287,143002
7316,0,0,0,0,0,0,0,143264,143264,143264
7317,0,0,0,0,0,0,0,94562,0,34368
7318,0,0,0,0,0,0,0,0,144498,144498
7320,0,0,0,0,0,0,0,0,145480,145351
7333,0,0,0,0,0,0,0,0,143475,145560
7334,0,0,0,0,0,0,0,0,145561,145561
7335,0,0,0,0,0,0,0,0,145568,145568
7343,0,0,0,0,0,0,145480,0,144287,145639
7346,0,0,0,0,0,0,0,145573,0,145214
7347,0,0,0,0,0,0,145178,0,0,145735
7351,0,0,0,0,0,0,0,0,145801,144798
7354,0,0,0,0,0,0,145333,0,0,145881
7365,0,0,0,0,0,0,0,0,144452,145725
7372,0,0,0,0,0,0,0,145987,0,146056
7374,0,0,0,0,0,0,0,145987,0,146103
7375,0,0,0,0,0,0,0,145987,0,146147
7376,0,0,0,0,0,0,0,0,144287,146152
7378,0,0,0,0,0,0,0,0,144791,144315
7379,0,0,0,0,0,0,0,0,144791,144458
7380,0,0,0,0,0,0,0,0,144791,144198
7383,0,0,0,0,0,146203,0,0,0,146163
7385,0,0,0,0,0,0,0,0,144791,144485
7386,0,0,0,0,0,0,0,0,144791,144456
7388,0,0,0,0,0,146349,0,0,0,146357
7389,0,0,0,0,0,0,0,120589,0,146397
7397,0,0,0,0,0,46598,0,0,0,146449
7409,0,0,0,0,0,0,0,0,144843,146594
7417,0,0,0,0,0,0,145178,0,0,145073
7421,0,0,0,0,0,0,0,0,145215,145320
7423,0,0,0,0,0,0,0,103958,0,146739
7427,0,0,0,0,0,146887,0,146889,0,146889
7429,0,10,0,0,0,0,0,0,0,146993
7431,0,0,0,0,0,0,0,0,142848,142848
7432,0,0,0,0,0,0,145178,0,0,147082
7436,0,0,0,0,0,0,145801,0,0,145275
7437,0,0,0,0,0,0,145801,0,0,145276
7438,0,0,0,0,0,0,0,137225,137225,137225
7440,0,0,0,0,0,0,145801,0,0,147325
7445,0,0,0,0,22,0,0,143359,143359,147379
7446,0,0,0,0,22,0,0,0,0,147380
7448,0,0,0,0,0,0,0,0,147317,146843
7454,0,0,0,0,0,0,0,147445,147445,147445
7455,0,0,0,0,22,0,0,0,0,147458
7456,0,0,0,0,22,0,0,143359,143359,147459
7463,0,0,0,0,0,0,0,101545,0,147489
7465,0,0,0,0,0,0,147317,0,0,147534
7473,0,0,0,0,0,146203,0,0,0,147588
7482,0,0,0,0,0,0,0,106668,0,147811
7483,0,0,0,0,0,0,0,106668,0,147815
7487,0,0,0,0,0,0,0,0,144863,144615
7503,0,0,0,0,0,0,0,147682,0,147682
7504,0,0,0,0,0,0,0,114371,0,138795
7505,0,0,0,0,0,0,0,148030,148030,148041
7506,0,0,0,0,0,0,0,148030,148030,148042
7508,0,0,0,0,0,0,132633,0,0,140833
7509,0,0,0,0,0,0,132633,0,0,140834
7510,0,0,0,0,0,0,132633,0,0,140835
7511,0,0,0,0,0,0,132633,0,0,140836
7512,0,0,0,0,0,0,132633,0,0,140837
7513,0,0,0,0,0,0,132633,0,0,140838
7519,0,0,0,0,0,132633,0,0,0,140873
7521,0,0,0,0,0,0,148110,0,0,148159
7530,0,0,0,0,0,0,147317,0,0,148310
7531,0,0,0,0,0,0,147317,0,0,148311
7536,0,0,0,0,0,0,0,0,145215,144400
7558,0,0,0,12,0,0,0,0,0,148523
7563,0,0,0,0,0,0,0,32727,0,108978
7572,0,0,0,0,0,0,0,90259,0,96268
7573,0,0,0,0,0,0,0,90259,0,124285
7578,0,0,0,0,0,0,0,79636,127282,148773
7587,0,0,0,0,0,0,0,0,144791,148841
