ID,SoundType,VolumeFloat,Flags,MinDistance,DistanceCutoff,EAXDef,SoundKitAdvancedID,VolumeVariationPlus,VolumeVariationMinus,PitchVariationPlus,PitchVariationMinus,DialogType,PitchAdjust,BusOverwriteID,MaxInstances,SoundMixGroupID
229186,1,0.2238721,512,90,180,0,189205,0,0,0.059463143,0.05612576,0,0.6817936,14,0,0
229187,1,0.35481337,512,90,180,0,189206,0,0,0.059463143,0.05612576,0,0,14,0,0
229188,1,1,0,90,180,0,189207,0,0,0.059463143,0.05612576,0,-0.3700397,14,0,0
229189,10,0.5011872,0,5,30,0,189208,0,0,0.059463143,0.05612576,0,0.33484018,14,0,0
229190,1,0.2238721,512,90,180,0,189209,0,0,0.059463143,0.05612576,0,0,14,0,0
229191,1,1,0,90,180,0,189210,0,0,0.059463143,0.05612576,0,-0.3700397,14,0,0
229192,1,1,1,150,200,0,189211,0,0,0.059463143,0.05612576,0,0,14,0,0
229193,1,1,1,150,200,0,189212,0,0,0.059463143,0.05612576,0,0,14,0,0
229194,1,1,0,150,200,0,189213,0,0,0.18920732,0.15910369,0,0,14,0,0
229195,28,1,0,8,45,0,189214,0,0,0,0,0,0,4,0,0
229196,1,1,0,10,40,0,189215,0,0,0.059463143,0.05612576,0,0,14,0,0
229197,1,0.5011872,512,10,40,0,189216,0,0,0.33484018,0.25084662,0,0,14,0,0
229198,28,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229200,28,1,0,8,45,0,189218,0,0,0,0,0,0,0,0,0
229201,28,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229202,28,1,0,8,45,0,189219,0,0,0,0,0,0,0,0,0
229203,1,0.56234133,4097,8,40,0,189220,0,0,0.12246215,0,0,0.18920732,14,0,0
229204,1,0.07943282,4096,10,40,0,189221,0,0,0.059463143,0.05612576,0,0.33484018,185,0,0
229205,1,0.70794576,4097,10,40,0,189222,0,0,0.12246215,0,0,0,14,0,0
229206,1,0.1,8704,10,40,0,189223,0,0,0.059463143,0.05612576,0,0.5874016,185,0,0
229207,1,0.7943282,4096,10,40,0,189224,0,0,0.18920732,0.10910136,0,0,14,0,0
229208,1,0.07943282,4096,6,36,0,189225,0,0,0.059463143,0.05612576,0,0.18920732,0,0,0
229209,1,1,0,20,80,2,189226,0,0,0.12246215,0.10910136,0,0,14,0,0
229210,1,0.5011872,0,20,80,0,189227,0,0,0.059463143,0.05612576,0,0,14,0,0
229211,1,0.56234133,4096,8,40,0,189228,0,0.20567179,0.059463143,0.05612576,0,0,0,0,0
229212,1,0.35481337,0,5,25,2,189229,0,0,0.059463143,0.05612576,0,0.33484018,0,0,0
229213,1,0.5011872,512,5,25,0,189230,0,0,0,0,0,0.4142139,0,1,0
229214,28,1,0,8,45,0,0,0,0,0,0,0,0,4,0,0
229215,1,0.35481337,0,5,20,0,189231,0,0,0,0,0,0.18920732,0,0,0
229216,1,0.25118864,512,5,20,0,189232,0,0,0.059463143,0.05612576,0,0.18920732,0,0,0
229217,1,0.19952624,512,5,20,0,189233,0,0,0,0,0,0,0,0,0
229218,1,0.15848932,0,5,25,0,189234,0,0,0,0,0,0.4983076,0,0,0
229219,1,0.35481337,0,5,25,2,189235,0,0,0.12246215,0.10910136,0,-0.15910369,0,0,0
229220,1,0.63095737,4161,750,1500,0,189236,0,0,0,0,0,0,14,0,0
229221,1,1,0,5,25,0,189237,0,0,0,0,0,0,0,0,0
229222,1,0.25118864,0,5,20,2,189238,0,0,0.12246215,0.05612576,0,0,0,0,0
229223,1,0.8,0,10,40,0,189239,0,0,0.18920732,0.15910369,0,0.16204572,0,0,0
229224,1,0.25118864,0,10,40,0,189240,0,0.049999997,0.18920732,0.15910369,0,-0.2062996,0,0,0
229225,1,0.63095737,0,12,65,2,189241,0,0,0.12246215,0.15910369,0,0,185,4,0
229226,1,0.31622776,65,12,65,0,189242,0,0,0.12246215,0.10910136,0,-0.15910369,185,0,0
229227,1,0.39810717,0,10,40,0,189243,0,0,0.18920732,0.15910369,0,-0.2928934,0,0,0
229228,1,0.70794576,0,12,52,0,189244,0,0,0.12246215,0.10910136,0,-0.15910369,0,0,0
229229,10,0.5011872,0,12,52,0,189245,0,0,0.12246215,0.10910136,0,0,0,0,0
229230,1,0.39810717,0,6,36,0,189246,0,0,0.18920732,0.15910369,0,0,0,0,0
229231,10,0.39810717,0,5,20,0,189353,0,0,0.12246215,0.10910136,0,0.4142139,0,1,0
229233,1,0.79,0,15,65,0,189284,0,0,0.059463143,0.05612576,0,0,0,0,0
229234,1,0.63095737,512,3,20,2,189285,0,0,0.12246215,0.05612576,0,0.78179824,0,5,0
229235,1,1,512,5,25,0,189286,0,0,0,0,0,0,0,0,0
229236,10,0.25118864,0,5,20,0,189343,0,0,0.12246215,0.10910136,0,0.4142139,0,0,0
229237,10,0.25118864,0,5,20,0,189344,0,0,0.12246215,0.10910136,0,1.9966168,0,0,0
229238,10,0.25118864,0,5,20,0,189345,0,0,0.12246215,0.10910136,0,1.9966168,0,3,0
229239,10,0.39810717,0,5,20,0,189346,0,0,0.12246215,0.10910136,0,1.9966168,0,0,0
229240,1,0.56234133,1024,8,45,0,189347,0,0,0,0,0,0,0,0,0
229241,1,0.56234133,65536,8,45,0,189348,0,0,0,0,0,0,0,0,0
229242,10,0.31622776,0,5,20,0,189349,0,0,0.12246215,0.10910136,0,1.9966168,0,3,0
229243,25,0.25118864,0,100,300,0,189350,0,0,0.059463143,0.05612576,0,0,14,0,0
229244,25,0.25118864,0,100,300,0,189351,0,0,0.059463143,0.05612576,0,0,14,0,0
229245,1,0.56234133,4096,8,45,0,194031,0,0,0,0,0,0,0,0,0
229246,1,0.39999998,0,15,45,0,189352,0.049999997,0.049999997,0.049999997,0.049999997,0,0,0,0,0
229247,1,0.39999998,0,15,45,0,189354,0.049999997,0.049999997,0.049999997,0.049999997,0,0,0,0,0
229248,10,0.31622776,0,5,20,0,189355,0,0,0.12246215,0.10910136,0,0.4142139,0,3,0
229249,10,0.07943282,65536,5,20,0,189356,0,0,0.12246215,0.10910136,0,0.4983076,0,0,0
229250,10,0.25118864,0,5,20,0,189357,0,0,0.12246215,0.10910136,0,0.4142139,0,0,0
229251,17,0.25118864,0,5,20,0,189358,0,0,0.12246215,0.10910136,0,1.0000012,2,0,0
229252,1,0.12589253,0,4,25,0,189359,0,0,0,0.10910136,0,0.2599213,0,0,0
229253,17,0.25118864,0,5,20,0,189360,0,0,0.12246215,0.10910136,0,1.3784158,2,0,0
229254,10,0.7943282,4096,8,40,0,189361,0,0.29205424,0.18920732,0.15910369,0,0,0,0,0
229255,1,0.35481337,0,10,40,0,189362,0,0,0.12246215,0.10910136,0,0,0,0,0
229256,10,0.25118864,0,5,20,0,189363,0,0,0.12246215,0.10910136,0,1.6696818,0,1,0
229257,1,0.5011872,0,10,40,2,189364,0,0,0.18920732,0.15910369,0,0,0,0,0
229258,25,0.31622776,512,50,150,0,189365,0,0,0.12246215,0.10910136,0,0.18920732,14,0,0
229259,1,1,0,5,25,0,189366,0,0,0.18920732,0.15910369,0,0,0,0,0
229260,10,0.56234133,4096,8,40,0,189367,0,0.20567179,0.18920732,0.15910369,0,0.2599213,0,0,0
229261,1,0.5011872,0,5,25,2,189368,0,0,0.18920732,0.15910369,0,0,0,0,0
229262,1,0.35481337,0,10,40,0,189369,0,0,0.12246215,0.10910136,0,0,0,0,0
229263,1,0.63095737,512,5,25,0,189370,0,0,0.14869845,0.12944955,0,0.12246215,0,0,0
229264,1,0.5011872,0,10,40,2,189371,0,0,0.18920732,0.15910369,0,0.2599213,0,0,0
229265,1,0.5011872,0,5,25,2,189372,0,0,0.18920732,0.15910369,0,0,0,0,0
229266,1,0.35481337,0,15,65,0,189373,0,0,0.12246215,0.10910136,0,-0.25084662,185,0,0
229267,1,0.63095737,65,25,80,2,189374,0,0,0.18920732,0.15910369,0,0,185,0,0
229268,1,0.70794576,512,6,25,0,189375,0,0,0,0,0,0,0,0,0
229269,1,0.1,512,5,25,0,189376,0,0.36904263,0.12246215,0.10910136,0,0.5874016,0,0,0
229270,1,1,0,10,50,2,189377,0,0,0.18920732,0.15910369,0,0.2599213,0,0,0
229271,1,0.79,0,8,45,0,0,0,0,0,0,0,0,14,0,0
229272,1,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229273,1,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229274,1,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229275,1,0.79,64,8,45,0,0,0,0,0,0,0,0,14,0,0
229276,1,0.79,0,8,45,0,0,0,0,0,0,0,0,14,0,0
229277,1,0.79,0,8,45,0,0,0,0,0,0,0,0,14,0,0
229278,1,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229279,1,0.79,0,8,45,0,190188,0,0,0,0,0,0,14,0,0
229280,1,0.79,0,8,45,0,190189,0,0,0,0,0,0,14,0,0
229281,1,0.79,0,8,45,0,0,0,0,0,0,0,0,14,0,0
229282,1,1,0,15,75,0,189378,0,0,0,0,0,0.18920732,0,7,0
229283,1,0.79,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229284,1,0.79,0,8,45,0,193484,0,0,0,0,0,0,14,1,0
229285,1,0.79,0,8,45,0,193482,0,0,0,0,0,0,14,1,0
229286,1,0.39810717,4096,10,40,0,189379,0,0,0.12246215,0.10910136,0,-0.10910136,0,0,0
229287,1,0.39810717,4096,10,40,0,189380,0,0,0.18920732,0.15910369,0,0,0,0,0
229288,1,1,0,15,75,0,189381,0,0,0,0,0,0.18920732,0,7,0
229289,10,1,0,5,35,0,189382,0,0,0.059463143,0.05612576,0,0,0,0,0
229290,1,0.15848932,0,25,100,0,189383,0,0,0,0,0,-0.2928934,0,0,0
229291,10,0.70794576,0,5,35,0,189384,0,0,0,0,0,0.18920732,0,0,0
229292,10,0.35481337,0,5,35,0,189385,0,0,0,0,0,0,0,0,0
229293,1,0.63095737,512,8,40,0,189386,0,0,0.059463143,0.05612576,0,0.4142139,0,0,0
229294,10,0.70794576,0,5,35,0,189387,0,0,0,0,0,0,0,0,0
229295,10,0.70794576,0,5,35,0,189388,0,0,0,0,0,0,0,0,0
229296,10,0.5011872,0,5,35,0,189389,0,0,0,0,0,-0.15910369,0,1,0
229297,1,0.5011872,0,5,35,0,189390,0,0,0,0,0,0,0,0,0
229298,1,0.19952624,4608,8,45,0,189391,0,0,0,0,0,-0.43876922,0,0,0
229299,1,0.12589253,4608,8,45,0,189392,0,0,0.12246215,0.10910136,0,0,0,0,0
229300,1,0.8912509,513,10,40,0,189393,0,0,0.12246215,0.10910136,0,0.18920732,185,0,0
229301,1,0.15848932,0,30,100,2,189394,0,0,0.059463143,0.05612576,0,-0.25084662,0,0,0
229302,1,1,4096,40,120,0,189395,0,0.25,0.099999994,0.099999994,0,0,14,3,0
229303,1,0.79,4096,40,120,0,189396,0,0,0.059463143,0.05612576,0,-0.2062996,14,0,0
229304,1,0.56234133,4608,10,40,0,189397,0,0,0.011619449,0.011485994,0,0,0,0,0
229305,1,0.14125374,4608,8,45,0,189398,0,0,0.0057929754,0.005759597,0,-0.15910369,0,0,0
229306,1,0.25118864,4608,8,45,0,189399,0,0,0.011619449,0.011485994,0,0.4142139,0,0,0
229307,1,0.2238721,512,12,28,0,189400,0,0,0,0,0,0,0,0,0
229308,1,0.4466836,512,35,150,0,189401,0,0,0,0,0,0,0,0,0
229309,10,0.8,4,20,60,0,189402,0,0,0,0,1,0,691,0,0
229310,1,1,0,10,40,0,189403,0,0,0.18920732,0.15910369,0,0,0,0,0
229311,10,1,0,10,60,2,189404,0,0,0.059463143,0.05612576,0,0.18920732,0,0,0
229312,10,1,0,10,60,2,189405,0,0,0.12246215,0.10910136,0,0.4142139,0,0,0
229313,1,0.79,0,10,60,0,0,0,0,0,0,0,0,0,0,0
229314,1,0.79,0,10,60,0,189406,0,0,0.059463143,0.05612576,0,0,0,0,0
229315,1,0.79,512,8,45,0,189407,0,0,0.12246215,0.10910136,0,0,0,0,0
229316,1,0.63095737,0,8,45,0,189408,0,0,0.12246215,0.10910136,0,0,0,0,0
229317,1,0.79,512,5,25,0,189409,0,0,0.12246215,0.10910136,0,0,0,0,0
229318,1,0.5011872,0,5,25,0,189410,0,0,0.12246215,0.10910136,0,0.33484018,0,0,0
229319,2,0.79,8192,8,45,0,0,0,0,0,0,0,0,193,0,0
229320,1,0.39810717,8704,5,25,0,189411,0,0,0.12246215,0.10910136,0,0.33484018,0,0,0
229321,2,0.7943282,8192,8,45,0,0,0,0,0,0,0,0,193,0,0
229322,2,0.70794576,8192,8,45,0,0,0,0,0,0,0,0,193,0,0
229323,1,0.17782794,512,5,35,0,189412,0,0,0,0,0,0,0,0,0
229324,1,0.63095737,4096,10,40,0,189413,0,0,0.059463143,0.05612576,0,0,185,3,0
229325,1,0.19952624,0,5,30,0,189414,0,0,0.12246215,0.10910136,0,0.18920732,0,0,0
229326,1,0.39810717,512,5,30,0,189415,0,0,0.12246215,0.10910136,0,0.18920732,0,0,0
229327,1,0.31622776,512,8,45,0,189416,0,0,0.12246215,0.10910136,0,0,0,0,0
229328,1,0.5011872,0,8,45,0,189417,0,0,0.12246215,0.10910136,0,0,0,0,0
229329,1,0.5011872,0,8,45,0,189418,0,0,0.12246215,0.10910136,0,-0.15910369,0,0,0
229330,1,1,64,10,60,0,189419,0,0,0.12246215,0.05612576,0,0.12246215,185,0,0
229331,1,0.25118864,64,10,60,0,189420,0,0,0.02930224,0.028468072,0,0.12246215,185,0,0
229332,28,1,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229333,1,0.39810717,8193,10,32,0,189421,0,0,0.12246215,0.10910136,0,0.15535283,0,0,0
229334,1,0.63095737,4096,10,40,2,189422,0,0,0.18920732,0,0,0.18920732,0,1,0
229335,1,0.39810717,0,8,45,0,189423,0,0,0.12246215,0.10910136,0,0,0,0,0
229336,1,0.25118864,0,5,25,0,189424,0,0,0.12246215,0.10910136,0,0,0,0,0
229340,1,0.56234133,65,5,20,0,189428,0,0,0.12246215,0.10910136,0,0.18920732,0,5,0
229341,1,0.56234133,65,5,20,0,189429,0,0,0.12246215,0.10910136,0,0.18920732,0,5,0
229342,1,0.79,0,8,45,0,189430,0,0,0.12246215,0.10910136,0,0,0,0,0
229343,1,0.5011872,0,15,75,0,189431,0,0,0.12246215,0.10910136,0,0,0,0,0
229344,1,0.39810717,0,10,65,0,189432,0,0,0.12246215,0.10910136,0,0,0,0,0
229345,1,0.56234133,577,5,30,0,189433,0,0,0.12246215,0.10910136,0,0.18920732,0,5,0
229346,1,0.63095737,65,5,30,0,189434,0,0,0.12246215,0.10910136,0,0.18920732,0,5,0
229347,1,0.12589253,0,12,25,2,189435,0.099999994,0.099999994,0.099999994,0.099999994,0,0,0,3,0
229348,1,0.63095737,65,5,30,0,189436,0,0,0.12246215,0.10910136,0,0.18920732,0,5,0
229349,1,0.56234133,577,5,30,0,189437,0,0,0.12246215,0.10910136,0,0,0,5,0
229350,1,0.5011872,577,5,50,0,189438,0,0,0.12246215,0.10910136,0,0,0,5,0
229351,1,0.12589253,0,12,45,2,189439,0.099999994,0.099999994,0.12246215,0.10910136,0,0.4142139,0,3,0
229352,1,0.7943282,65,20,100,0,189440,0,0,0.12246215,0.10910136,0,0.12246215,0,5,0
229353,1,0.7943282,65,20,100,0,189441,0,0,0.12246215,0.10910136,0,0.12246215,185,5,0
229354,1,0.7943282,65,20,100,0,189442,0,0,0.12246215,0.10910136,0,0.12246215,185,5,0
229355,1,0.56234133,0,15,65,0,189443,0,0,0.099999994,0.099999994,0,0,185,0,0
229356,1,0.63095737,65,20,80,0,189444,0,0,0.12246215,0.10910136,0,0.12246215,185,5,0
229357,1,0.70794576,0,10,60,0,189445,0,0,0.059463143,0.05612576,0,0.2599213,0,0,0
229358,1,0.70794576,0,10,60,0,189446,0,0,0.059463143,0.05612576,0,0,0,0,0
229359,1,0.7943282,1,20,75,2,189447,0,0,0.12246215,0.10910136,0,0,14,0,0
229360,28,1,0,8,45,0,0,0,0,0,0,0,0,0,0,0
229361,1,0.63095737,513,10,50,2,189448,0,0,0.12246215,0.10910136,0,0.2599213,14,5,0
229362,1,0.79999995,512,12,50,0,189449,0,0,0.14999999,0.14999999,0,0,185,0,0
229363,1,0.4466836,513,20,80,2,189450,0,0,0.12246215,0.10910136,0,0.2599213,14,5,0
229364,1,0.70794576,1,10,40,2,189451,0,0,0.12246215,0.10910136,0,0.2599213,14,5,0
229365,1,0.70794576,1,20,80,2,189452,0,0,0.12246215,0.10910136,0,0.2599213,14,5,0
229366,1,0.70794576,1,20,80,2,189453,0,0,0.12246215,0.10910136,0,0.2599213,14,5,0
229367,1,0.70794576,1,20,80,2,189454,0,0,0.12246215,0.10910136,0,0,14,5,0
229368,1,0.70794576,1,20,100,2,189455,0,0,0.12246215,0.10910136,0,0,14,5,0
229369,1,0.70794576,1,20,90,2,189456,0,0,0.12246215,0.10910136,0,0,14,5,0
229370,1,0.70794576,513,20,80,2,189457,0,0,0.12246215,0.10910136,0,0,14,5,0
229371,1,0.70794576,1,20,80,2,189458,0,0,0.12246215,0.10910136,0,0,14,5,0
229372,1,0.5011872,577,45,140,0,189459,0,0,0.059463143,0.05612576,0,0,14,1,0
229373,1,1,65,45,140,0,189460,0,0,0.059463143,0.05612576,0,0.33484018,14,0,0
229374,1,0.63095737,65,5,30,0,189461,0,0,0.12246215,0.10910136,0,0.18920732,0,5,0
229375,1,1,65,18,80,0,189462,0,0,0.12246215,0.10910136,0,-0.15910369,14,0,0
229376,1,0.63095737,577,10,55,0,189463,0,0,0.12246215,0.10910136,0,0.18920732,14,7,0
229377,1,1,0,6,32,0,189464,0,0.1964739,0.12246215,0.10910136,0,-0.15910369,0,0,0
229378,1,0.4466836,65,5,20,0,189465,0,0,0.12246215,0.10910136,0,0.18920732,14,7,0
229379,1,0.19952624,577,5,20,0,189466,0,0,0.12246215,0.10910136,0,0.18920732,14,7,0
229380,1,1,0,6,32,2,189467,0,0,0.099999994,0.099999994,0,0.29,0,0,0
229381,1,0.19952624,577,5,20,0,189468,0,0,0.12246215,0.10910136,0,0.18920732,14,7,0
229382,1,0.56234133,577,45,140,0,189469,0,0,0.059463143,0.05612576,0,0,14,1,0
229383,1,0.39810717,65,10,80,0,189470,0,0,0.12246215,0.10910136,0,0.18920732,14,7,0
229384,1,0.63095737,65,5,40,0,189471,0,0,0.12246215,0.10910136,0,0.18920732,14,9,0
229385,1,1,0,5,25,0,189472,0,0,0.18920732,0.10910136,0,0.2599213,0,0,0
229386,1,0.5011872,0,8,45,0,189473,0,0,0,0,0,0,0,0,0
229387,1,0.31622776,65,5,20,0,189474,0,0,0.12246215,0.10910136,0,0.18920732,0,8,0
229388,1,1,0,35,80,0,189475,0,0.099999994,0,0.09874964,0,-0.2062996,0,0,0
229389,1,1,0,15,45,0,189476,0,0.099999994,0,0.099999994,0,0.45,0,0,0
229390,4,0.5011872,65,20,80,2,189477,0,0.14886194,0.099999994,0.03,0,0,185,0,0
229391,1,0.5011872,65,20,80,0,189478,0,0,0.14869845,0.14933294,0,0,185,0,0
229392,1,0.63095737,65,40,140,0,189479,0,0,0.12246215,0.10910136,0,0,14,0,0
229393,1,0.31622776,65,40,140,0,189480,0,0,0.12246215,0.05612576,0,-0.10910136,185,0,0
229394,1,0.5011872,65,40,140,0,189481,0,0,0.12246215,0.10910136,0,-0.15910369,185,0,0
229395,1,0.39810717,65,10,50,0,189482,0,0,0.12246215,0.10910136,0,0.18920732,14,7,0
229396,1,0.5011872,0,40,140,0,189483,0,0,0.12246215,0.10910136,0,0,185,3,0
229397,1,0.5011872,4096,10,45,0,189484,0,0,0.14869845,0,0,0,0,3,0
229398,1,1,65,60,160,0,189485,0,0,0.14869845,0.14933294,0,0,14,0,0
229399,1,1,0,5,25,0,189486,0,0,0.18920732,0.10910136,0,0.2599213,0,0,0
229400,1,0.39810717,0,15,95,0,189487,0,0,0.14869845,0.14933294,0,0.2599213,0,0,0
229401,1,0.70794576,512,5,25,0,189488,0,0,0.059463143,0.05612576,0,0.2599213,0,0,0
229402,10,0.5011872,65,60,160,0,189489,0,0,0.4142139,0.14933294,0,0,14,0,0
229403,1,0.63095737,65,10,80,0,189490,0,0,0.12246215,0.10910136,0,0.12246215,0,5,0
229404,1,0.17782794,512,8,45,0,189491,0,0,0.0057929754,0.005759597,0,0,0,0,0
229405,1,0.63095737,65,10,80,0,189492,0,0,0.12246215,0.10910136,0,0.12246215,0,5,0
229406,1,0.70794576,4161,60,160,0,189493,0,0,0.059463143,0.10910136,0,0.4142139,185,0,0
229407,1,0.5011872,512,40,140,0,189494,0,0,0.059463143,0.05612576,0,0,185,0,0
229408,1,0.39810717,65,40,140,2,189495,0,0,0.12246215,0.05612576,0,0,185,0,0
229409,1,0.63095737,0,5,65,0,189496,0,0,0.18920732,0.15910369,0,1.3784158,0,0,0
229410,1,0.35481337,512,8,45,0,189497,0,0,0.0057929754,0.005759597,0,0,0,0,0
229411,1,0.5011872,0,8,45,0,0,0,0,0.0057929754,0.005759597,0,0,0,0,0
229412,1,0.70794576,0,5,25,0,189498,0,0,0.18920732,0.10910136,0,-0.2062996,0,0,0
229413,1,0.17782794,512,5,25,0,189499,0,0,0.059463143,0.05612576,0,0,0,0,0
229414,10,0.5011872,65,40,140,0,189500,0,0,0.14869845,0.14933294,0,-0.15910369,185,0,0
229415,1,0.5011872,512,2,20,0,189501,0,0,0.059463143,0.05612576,0,0,0,0,0
229416,1,0.35481337,0,5,25,0,189502,0,0,0.18920732,0.10910136,0,0,0,0,0
229417,1,0.39810717,65,40,140,0,189503,0,0,0.059463143,0.05612576,0,-0.15910369,14,3,0
229418,1,0.63095737,65,40,140,0,189504,0,0,0.12246215,0.10910136,0,-0.15910369,14,0,0
229419,10,0.63095737,65,60,140,0,189505,0,0,0.2599213,0.2062996,0,0,14,0,0
229420,1,0.5011872,65,40,140,0,189506,0,0,0,0,0,0,185,0,0
229421,1,0.4466836,0,8,45,0,0,0,0,0.0057929754,0.005759597,0,-0.10910136,0,0,0
229422,1,0.31622776,0,8,45,0,0,0,0,0.0057929754,0.005759597,0,-0.10910136,0,0,0
229423,1,0.7943282,8256,6,36,0,189507,0,0.098428845,0.059463143,0.05612576,0,0.4142139,14,0,0
229424,1,1,0,15,95,0,189508,0,0,0.14869845,0.14933294,0,0.2599213,0,0,0
229425,1,0.39810717,0,15,95,0,189509,0,0,0.14869845,0.14933294,0,0.2599213,0,0,0
229426,1,1,512,21,100,0,189510,0,0,0.33484018,0.25084662,0,1.3784158,0,0,0
229427,1,0.5011872,65,18,80,0,189511,0,0,0.33484018,0.25084662,0,0,185,0,0
229428,1,0.70794576,65,8,45,0,189512,0,0,0.18920732,0.15910369,0,0,0,0,0
229429,1,0.31622776,577,12,52,0,189513,0,0,0.011619449,0.011485994,0,0,185,0,0
229430,1,0.70794576,4161,60,140,0,189514,0,0,0.059463143,0.10910136,0,0,185,0,0
229431,1,1,4161,40,140,0,189515,0,0,0.18920732,0.15910369,0,0,185,0,0
229432,10,0.63095737,4161,40,140,0,189516,0,0,0.12246215,0.10910136,0,-0.2062996,185,0,0
229433,28,0.7943282,0,8,45,0,0,0,0,0,0,0,0,4,0,0
229434,28,1,0,8,45,0,189519,0,0,0,0,0,0,4,0,0
229435,1,0.70794576,65,40,140,0,189531,0,0,0.12246215,0.10910136,0,0.2599213,14,0,0
229436,1,0.70794576,65,12,52,0,189532,0,0,0.12246215,0.10910136,0,0.18920732,14,0,0
229437,1,0.5011872,577,18,80,0,189533,0,0,0.12246215,0.10910136,0,0.33484018,14,0,0
229438,1,0.7943282,65,35,120,0,189534,0,0,0,0,0,0,14,3,0
229439,1,0.7943282,65,40,140,0,189535,0,0,0.12246215,0.10910136,0,-0.15910369,185,0,0
229440,1,0.70794576,65,60,140,2,189536,0,0.25,0.18920732,0.15910369,0,0,185,0,0
229441,1,0.70794576,65,40,140,0,189537,0,0,0.12246215,0.10910136,0,0,14,0,0
229442,1,0.70794576,65,60,140,0,189538,0,0,0.059463143,0.05612576,0,-0.15910369,14,0,0
229443,1,0.25118864,512,25,80,0,189539,0,0,0.33484018,0.25084662,0,0.18920732,185,0,0
229444,1,0.5011872,65,60,140,2,189540,0,0,0.12246215,0.10910136,0,0.18920732,14,0,0
229445,1,0.8912509,12353,6,36,0,189541,0,0,0,0,0,0.18920732,14,0,0
229446,50,0.70794576,8257,8,45,0,189542,0,0,0,0,0,1.0000012,185,0,0
229447,1,0.39810717,8192,6,36,0,189543,0,0,0,0,0,0,185,0,0
229448,1,0.63095737,0,15,65,2,189544,0,0,0.12246215,0.10910136,0,0.12246215,185,0,0
229449,1,0.5011872,4161,80,140,0,189545,0,0,0,0,0,-0.10910136,14,1,0
229450,1,0.7943282,4161,80,140,0,189546,0,0,0,0.10910136,0,-0.15910369,14,1,0
229451,1,0.5011872,0,20,80,0,189547,0,0,0.12246215,0.10910136,0,-0.15910369,185,0,0
229452,10,0.5011872,0,20,80,0,189548,0,0,0.12246215,0.10910136,0,-0.10910136,185,0,0
229453,1,0.5011872,0,20,80,0,189549,0,0,0.12246215,0.10910136,0,0,185,0,0
229454,1,0.31622776,577,60,140,0,189550,0,0,0,0,0,0,14,0,0
229455,1,0.63095737,65,60,160,0,189551,0,0,0.12246215,0.10910136,0,-0.15910369,14,0,0
229456,1,0.5011872,8192,6,36,0,189552,0,0,0.049999997,0.049999997,0,0.5,185,0,0
229457,1,0.25118864,577,60,140,0,189553,0,0,0,0,0,0,14,0,0
229458,1,0.39810717,0,8,45,0,189554,0,0,0.12246215,0.10910136,0,0,0,0,0
229459,1,0.70794576,0,12,52,0,189555,0,0,0.059463143,0.05612576,0,0,0,0,0
229460,1,0.5011872,0,8,45,0,189556,0,0,0.12246215,0.10910136,0,0,0,0,0
229461,10,0.25118864,0,8,45,0,189557,0,0,0.18920732,0.15910369,0,0,0,0,0
229462,1,0.39810717,0,8,45,0,189558,0,0,0.14869845,0.14933294,0,0.18920732,0,0,0
229463,10,0.12589253,0,8,45,0,189559,0,0,0,0,0,-0.3700397,0,0,0
229464,10,0.39810717,0,8,45,0,189560,0,0,0.18920732,0.15910369,0,0,0,0,0
229465,1,0.5011872,4161,25,80,0,189561,0,0,0.10317886,0.09874964,0,0,185,0,0
229466,1,0.19952624,4161,25,80,0,189562,0,0,0.10317886,0.09874964,0,0,185,0,0
229467,1,0.5011872,64,20,80,0,189563,0,0,0.059463143,0.05612576,0,0,0,0,0
229468,1,0.7943282,4608,10,40,0,189564,0,0,0.059463143,0.05612576,0,0,0,0,0
229469,1,1,64,12,85,0,189566,0,0,0.12246215,0,0,-0.2928934,0,0,0
229470,1,0.8,64,25,55,0,0,0,0,0,0,0,0,0,0,0
229471,1,0.63095737,576,2,30,0,189567,0,0,0.12246215,0.10910136,0,0,0,0,0
229472,1,0.79,64,8,45,0,0,0,0,0.12246215,0.10910136,0,0,0,0,0
229473,10,0.31622776,4161,60,120,0,189568,0,0,0.12246215,0.10910136,0,0.4142139,14,5,0
229474,1,0.5011872,65,60,140,0,189569,0,0,0.4142139,0.10910136,0,-0.15910369,14,5,0
229475,1,0.25118864,8192,8,45,2,189570,0,0.099999994,0.18920732,0.15910369,0,0,0,0,0
229476,1,0.63095737,8192,8,45,2,189571,0,0.099999994,0.18920732,0.15910369,0,0.4142139,0,0,0
229477,1,0.7943282,4161,60,120,0,189572,0,0,0.18920732,0.15910369,0,0,14,5,0
229478,1,0.31622776,512,8,38,0,189573,0,0,0.059463143,0.05612576,0,0,185,0,0
229479,1,0.39810717,8192,6,36,2,189574,0,0,0.059463143,0.05612576,0,0.18920732,185,0,0
229480,1,0.5011872,8257,6,36,0,189575,0,0,0.12246215,0.10910136,0,0.18920732,14,0,0
