ID,RaceID,ClassID,SexID,SoundID,EmotesTextID
3438,75,0,0,212522,517
3439,75,0,1,212800,106
3440,75,0,0,212523,106
3441,75,0,1,212801,453
3442,75,0,0,212524,453
3443,75,0,1,212803,104
3444,75,0,0,212803,104
3445,75,0,0,212518,98
3446,75,0,1,212794,264
3447,75,0,1,212725,143
3448,75,0,0,212452,143
3449,75,0,1,212796,325
3450,75,0,0,212521,325
3451,75,0,1,212775,102
3452,75,0,0,212501,102
3453,75,0,1,212786,183
3454,75,0,0,212511,183
3455,75,0,1,212787,75
3456,75,0,0,212512,75
3457,75,0,0,212505,76
3458,75,0,1,212779,76
3459,75,0,1,212788,85
3460,75,0,0,212513,85
3461,75,0,0,212519,264
3462,85,0,1,262348,519
3464,85,0,0,262423,519
3465,85,0,1,262365,4
3466,84,0,1,262365,4
3467,85,0,1,262294,307
3468,84,0,1,262294,307
3469,85,0,1,262300,8
3470,84,0,1,262300,8
3471,85,0,1,262374,14
3472,84,0,1,262374,14
3473,85,0,1,262350,19
3474,84,0,1,262350,19
3475,85,0,1,261012,20
3476,84,0,1,261012,20
3477,85,0,1,262301,305
3478,84,0,1,262301,305
3479,85,0,1,262302,21
3480,84,0,1,262302,21
3481,85,0,1,262303,22
3482,84,0,1,262303,22
3483,85,0,1,261012,23
3484,84,0,1,261012,23
3485,85,0,1,262304,26
3486,84,0,1,262304,26
3487,85,0,1,262305,31
3488,84,0,1,262305,31
3489,85,0,1,262345,306
3490,84,0,1,262345,306
3491,85,0,1,262346,328
3492,84,0,1,262346,328
3493,85,0,1,262347,324
3494,84,0,1,262347,324
3495,85,0,1,262348,507
3496,84,0,1,262349,508
3497,85,0,1,261012,45
3498,84,0,1,261012,45
3499,85,0,1,261012,47
3500,84,0,1,261012,47
3501,85,0,1,261012,52
3502,84,0,1,261012,52
3503,85,0,1,262351,326
3504,84,0,1,262351,326
3505,85,0,1,262352,55
3506,84,0,1,262352,55
3507,85,0,1,262353,303
3508,84,0,1,262353,303
3509,84,0,1,262349,520
3510,85,0,1,262354,304
3511,84,0,1,262354,304
3512,85,0,1,262364,329
3513,84,0,1,262364,329
3514,85,0,1,262355,58
3515,84,0,1,262355,58
3516,85,0,1,261012,60
3517,84,0,1,261012,60
3518,85,0,1,262305,65
3519,84,0,1,262305,65
3520,85,0,1,262356,66
3521,84,0,1,262356,66
3522,85,0,1,262357,67
3523,84,0,1,262357,67
3524,85,0,1,262360,323
3525,84,0,1,262360,323
3526,85,0,1,262358,518
3527,84,0,1,262358,518
3528,85,0,1,262359,327
3529,84,0,1,262359,327
3530,85,0,1,262361,183
3531,84,0,1,262361,183
3532,85,0,1,262362,75
3533,84,0,1,262362,75
3534,85,0,1,261012,76
3535,84,0,1,261012,76
3536,85,0,1,262363,85
3537,84,0,1,262363,85
3538,85,0,1,262366,136
3539,84,0,1,262366,136
3540,85,0,1,262367,97
3541,84,0,1,262367,97
3542,85,0,1,262368,98
3543,84,0,1,262368,98
3544,85,0,1,262369,264
3545,84,0,1,262369,264
3546,85,0,1,262305,143
3547,84,0,1,262305,143
3548,85,0,1,262371,325
3549,84,0,1,262371,325
3550,85,0,1,262352,102
3551,84,0,1,262352,102
3552,85,0,1,262372,517
3553,84,0,1,262372,517
3554,85,0,1,262374,106
3555,84,0,1,262374,106
3556,85,0,1,262375,453
3557,84,0,1,262375,453
3558,85,0,0,262440,4
3559,84,0,0,262440,4
3560,85,0,0,262376,307
3561,84,0,0,262376,307
3562,85,0,0,262377,8
3563,84,0,0,262377,8
3564,85,0,0,262448,14
3565,84,0,0,262448,14
3566,85,0,0,262425,19
3567,84,0,0,262425,19
3568,85,0,0,261013,20
3569,84,0,0,261013,20
3570,85,0,0,262378,305
3571,84,0,0,262378,305
3572,85,0,0,262379,21
3573,84,0,0,262379,21
3574,85,0,0,262380,22
3575,84,0,0,262380,22
3576,85,0,0,261013,23
3577,84,0,0,261013,23
3578,85,0,0,262297,26
3579,84,0,0,262297,26
3580,85,0,0,262381,31
3581,84,0,0,262381,31
3582,85,0,0,262420,306
3583,84,0,0,262420,306
3584,85,0,0,262421,328
3585,84,0,0,262421,328
3586,85,0,0,262422,324
3587,84,0,0,262422,324
3588,85,0,0,262423,507
3589,84,0,0,262424,508
3590,85,0,0,261013,45
3591,84,0,0,261013,45
3592,85,0,0,261013,47
3593,84,0,0,261013,47
3594,85,0,0,261013,52
3595,84,0,0,261013,52
3596,85,0,0,262426,326
3597,84,0,0,262426,326
3598,85,0,0,262427,55
3599,84,0,0,262427,55
3600,85,0,0,262428,303
3601,84,0,0,262428,303
3602,84,0,0,262424,520
3603,85,0,0,262429,304
3604,84,0,0,262429,304
3605,85,0,0,262439,329
3606,84,0,0,262439,329
3607,85,0,0,262430,58
3608,84,0,0,262430,58
3609,85,0,0,261013,60
3610,84,0,0,261013,60
3611,85,0,0,262381,65
3612,84,0,0,262381,65
3613,85,0,0,262431,66
3614,84,0,0,262431,66
3615,85,0,0,262432,67
3616,84,0,0,262432,67
3617,85,0,0,262435,323
3618,84,0,0,262435,323
3619,85,0,0,262433,518
3620,84,0,0,262433,518
3621,85,0,0,262434,327
3622,84,0,0,262434,327
3623,85,0,0,262436,183
3624,84,0,0,262436,183
3625,85,0,0,262437,75
3626,84,0,0,262437,75
3627,85,0,0,261013,76
3628,84,0,0,261013,76
3629,85,0,0,262438,85
3630,84,0,0,262438,85
3631,85,0,0,262441,136
3632,84,0,0,262441,136
3633,85,0,0,262442,97
3634,84,0,0,262442,97
3635,85,0,0,262443,98
3636,84,0,0,262443,98
3637,85,0,0,262444,264
3638,84,0,0,262444,264
3639,85,0,0,262381,143
3640,84,0,0,262381,143
3641,85,0,0,262446,325
3642,84,0,0,262446,325
3643,85,0,0,262427,102
3644,84,0,0,262427,102
3645,85,0,0,262447,517
3646,84,0,0,262447,517
3647,85,0,0,262448,106
3648,84,0,0,262448,106
3649,85,0,0,262449,453
3650,84,0,0,262449,453
3651,85,0,1,263947,104
3652,84,0,1,263947,104
3653,85,0,0,263948,104
3654,84,0,0,263948,104
3655,85,0,1,263984,5
3656,84,0,1,263984,5
3657,85,0,0,263985,5
3658,84,0,0,263985,5
