ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
210262,66168,0,51343,0,0
210263,66169,0,51343,0,0
210264,66170,0,72567,0,0
210265,66171,0,45946,0,0
210266,66172,0,45946,0,0
210267,66173,0,45946,0,0
210268,66174,0,45946,0,0
210269,66175,0,46984,0,0
210270,66176,0,48340,0,0
210271,66177,0,46980,0,0
210272,66178,0,46980,0,0
210273,66179,0,46982,0,0
210274,66180,0,46979,0,0
210275,66181,0,46637,0,0
210276,66182,0,46985,0,0
210277,66183,0,46984,0,0
210278,66184,0,48340,0,0
210279,66185,0,46980,0,0
210280,66186,0,50335,0,0
210281,66189,0,46985,0,0
210282,66190,0,85353,0,0
210283,66191,0,46983,0,0
210284,66192,0,46983,0,0
210285,66193,0,46983,0,0
210286,66194,0,45946,0,0
210287,66195,0,51343,0,0
210288,66196,0,45946,0,0
210289,66197,0,51343,0,0
210290,66198,0,45946,0,0
210291,66199,0,46446,0,0
210292,66200,0,55322,0,0
210293,66201,0,55322,0,0
210294,66202,0,46983,0,0
210295,66203,0,46984,0,0
210296,66204,0,48340,0,0
210297,66205,0,48340,0,0
210298,66206,0,46980,0,0
210299,66207,0,46982,0,0
210300,66208,0,46979,0,0
210301,66209,0,46637,0,0
210302,66210,0,46985,0,0
210303,66211,0,46984,0,0
210304,66212,0,46446,0,0
210305,66213,0,46981,0,0
210306,66217,0,46985,0,0
210307,66218,0,46983,0,0
210308,66219,0,46983,0,0
210309,66220,0,51343,0,0
210310,66221,0,51343,0,0
210311,66222,0,45946,0,0
210312,66223,0,45946,0,0
210313,66224,0,45946,0,0
210314,66225,0,46446,0,0
210315,66226,0,46446,0,0
210316,66227,0,46446,0,0
210317,66228,0,46637,0,0
210318,66229,0,46983,0,0
210319,66230,0,46984,0,0
210320,66231,0,46984,0,0
210321,66232,0,48340,0,0
210322,66233,0,46980,0,0
210323,66234,0,46982,0,0
210324,66235,0,46979,0,0
210325,66236,0,46637,0,0
210326,66237,0,46985,0,0
210327,66238,0,46446,0,0
210328,66239,0,46981,0,0
210329,66243,0,46983,0,0
210330,66244,0,46983,0,0
210331,66245,0,46983,0,0
210332,66246,0,45946,0,0
210333,66247,0,47459,0,0
210334,66248,0,45946,0,0
210335,66249,0,45946,0,0
210336,66250,0,45946,0,0
210337,66251,0,46506,0,0
210338,66252,0,46979,0,0
210339,66253,0,46637,0,0
210340,66254,0,46637,0,0
210341,66255,0,46985,0,0
210342,66256,0,46984,0,0
210343,66257,0,48340,0,0
210344,66258,0,46980,0,0
210345,66259,0,46982,0,0
210346,66260,0,46979,0,0
210347,66261,0,46637,0,0
210348,66262,0,48058,0,0
210349,66263,0,46981,0,0
210350,66267,0,46983,0,0
210351,66268,0,46983,0,0
210352,66269,0,51343,0,0
210353,66270,0,51343,0,0
210354,66271,0,51343,0,0
210355,66272,0,45946,0,0
210356,66273,0,45946,0,0
210357,66274,0,46982,0,0
210358,66275,0,46979,0,0
210359,66276,0,46979,0,0
210360,66277,0,46637,0,0
210361,66278,0,46985,0,0
210362,66279,0,46984,0,0
210363,66280,0,48340,0,0
210364,66281,0,46980,0,0
210365,66282,0,46982,0,0
210366,66283,0,46979,0,0
210367,66284,0,48058,0,0
210368,66285,0,46981,0,0
210369,66289,0,46983,0,0
210370,66290,0,46983,0,0
210371,66291,0,45946,0,0
210372,66292,0,45946,0,0
210373,66293,0,46506,0,0
210374,66294,0,48340,0,0
210375,66295,0,46980,0,0
210376,66296,0,46982,0,0
210377,66297,0,46982,0,0
210378,66298,0,46979,0,0
210379,66299,0,46637,0,0
210380,66300,0,46985,0,0
210381,66301,0,46984,0,0
210382,66302,0,48340,0,0
210383,66303,0,46980,0,0
210384,66304,0,46982,0,0
210385,66305,0,50335,0,0
210386,66306,0,46981,0,0
210387,66308,0,46985,0,0
210388,66309,0,85353,0,0
210389,66310,0,85353,0,0
210390,66311,0,46983,0,0
210391,66312,0,46983,0,0
210392,66313,0,51343,0,0
210393,66314,0,51343,0,0
210394,66315,0,51343,0,0
210395,66316,0,45946,0,0
210396,66317,0,45946,0,0
210397,66318,0,45946,0,0
210398,66319,0,45946,0,0
210399,66320,0,45946,0,0
210400,66321,0,46984,0,0
210401,66322,0,48340,0,0
210402,66323,0,46980,0,0
210403,66324,0,46980,0,0
210404,66325,0,46982,0,0
210405,66326,0,46979,0,0
210406,66327,0,46637,0,0
210407,66328,0,46985,0,0
210408,66329,0,46984,0,0
210409,66330,0,48340,0,0
210410,66331,0,46980,0,0
210411,66332,0,50335,0,0
210412,66335,0,46985,0,0
210413,66336,0,85353,0,0
210414,66337,0,46983,0,0
210415,66338,0,46983,0,0
210416,66339,0,46983,0,0
210417,66340,0,45946,0,0
210418,66341,0,51343,0,0
210419,66342,0,45946,0,0
210420,66343,0,51343,0,0
210421,66344,0,45946,0,0
210422,66345,0,46446,0,0
210423,66346,0,55322,0,0
210424,66347,0,55322,0,0
210425,66348,0,46983,0,0
210426,66349,0,46984,0,0
210427,66350,0,48340,0,0
210428,66351,0,48340,0,0
210429,66352,0,46980,0,0
210430,66353,0,46982,0,0
210431,66354,0,46979,0,0
210432,66355,0,46637,0,0
210433,66356,0,46985,0,0
210434,66357,0,46984,0,0
210435,66358,0,46446,0,0
210436,66359,0,46981,0,0
210437,66363,0,46985,0,0
210438,66364,0,46983,0,0
210439,66365,0,46983,0,0
210440,66366,0,51343,0,0
210441,66367,0,51343,0,0
210442,66368,0,45946,0,0
210443,66369,0,45946,0,0
210444,66370,0,45946,0,0
210445,66371,0,46446,0,0
210446,66372,0,46446,0,0
210447,66373,0,46446,0,0
210448,66374,0,46637,0,0
210449,66375,0,46983,0,0
210450,66376,0,46984,0,0
210451,66377,0,46984,0,0
210452,66378,0,48340,0,0
210453,66379,0,46980,0,0
210454,66380,0,46982,0,0
210455,66381,0,46979,0,0
210456,66382,0,46637,0,0
210457,66383,0,46985,0,0
210458,66384,0,46446,0,0
210459,66385,0,46981,0,0
210460,66389,0,46983,0,0
210461,66390,0,46983,0,0
210462,66391,0,46983,0,0
210463,66392,0,45946,0,0
210464,66393,0,51343,0,0
210465,66394,0,45946,0,0
210466,66395,0,45946,0,0
210467,66396,0,45946,0,0
210468,66397,0,46506,0,0
210469,66398,0,46979,0,0
210470,66399,0,46637,0,0
210471,66400,0,46637,0,0
210472,66401,0,46985,0,0
210473,66402,0,46984,0,0
210474,66403,0,48340,0,0
210475,66404,0,46980,0,0
210476,66405,0,46982,0,0
210477,66406,0,46979,0,0
210478,66407,0,46637,0,0
210479,66408,0,48058,0,0
210480,66409,0,46981,0,0
210481,66413,0,46983,0,0
210482,66414,0,46983,0,0
210483,66415,0,51343,0,0
210484,66416,0,51343,0,0
210485,66417,0,51343,0,0
210486,66418,0,45946,0,0
210487,66419,0,45946,0,0
210488,66420,0,46982,0,0
210489,66421,0,46979,0,0
210490,66422,0,46979,0,0
210491,66423,0,46637,0,0
210492,66424,0,46985,0,0
210493,66425,0,46984,0,0
210494,66426,0,48340,0,0
210495,66427,0,46980,0,0
210496,66428,0,46982,0,0
210497,66429,0,46979,0,0
210498,66430,0,48058,0,0
210499,66431,0,46981,0,0
210500,66435,0,46983,0,0
210501,66436,0,46983,0,0
210502,66437,0,45946,0,0
210503,66438,0,45946,0,0
210504,66439,0,88320,0,0
210505,66440,0,48340,0,0
210506,66441,0,46980,0,0
210507,66442,0,46982,0,0
210508,66443,0,46982,0,0
210509,66444,0,46979,0,0
210510,66445,0,46637,0,0
210511,66446,0,46985,0,0
210512,66447,0,46984,0,0
210513,66448,0,48340,0,0
210514,66449,0,46980,0,0
210515,66450,0,46982,0,0
210516,66451,0,50335,0,0
210517,66452,0,46981,0,0
210518,66454,0,46985,0,0
210519,66455,0,85353,0,0
210520,66456,0,85353,0,0
210521,66457,0,46983,0,0
210522,66458,0,46983,0,0
210523,66459,0,51343,0,0
210524,66460,0,51343,0,0
210525,66461,0,51343,0,0
210526,66462,0,45946,0,0
210527,66463,0,45946,0,0
210528,66464,0,45946,0,0
210529,66465,0,45946,0,0
210530,66466,0,45946,0,0
210531,66467,0,46984,0,0
210532,66468,0,48340,0,0
210533,66469,0,46980,0,0
210534,66470,0,46980,0,0
210535,66471,0,46982,0,0
210536,66472,0,46979,0,0
210537,66473,0,46637,0,0
210538,66474,0,46985,0,0
210539,66475,0,46984,0,0
210540,66476,0,48340,0,0
210541,66477,0,46980,0,0
210542,66478,0,50335,0,0
210543,66481,0,46985,0,0
210544,66482,0,85353,0,0
210545,66483,0,46983,0,0
210546,66484,0,46983,0,0
210547,66485,0,46983,0,0
210548,66486,0,45946,0,0
210549,66487,0,51343,0,0
210550,66488,0,45946,0,0
210551,66489,0,51343,0,0
210552,66490,0,45946,0,0
210553,66491,0,46446,0,0
210554,66492,0,55322,0,0
210555,66493,0,55322,0,0
210556,66494,0,46983,0,0
210557,66495,0,46984,0,0
210558,66496,0,48340,0,0
210559,66497,0,48340,0,0
210560,66498,0,46980,0,0
210561,66499,0,46982,0,0
210562,66500,0,46979,0,0
210563,66501,0,46637,0,0
210564,66502,0,46985,0,0
210565,66503,0,46984,0,0
210566,66504,0,46446,0,0
210567,66505,0,46981,0,0
210568,66509,0,46985,0,0
210569,66510,0,46983,0,0
210570,66511,0,46983,0,0
210571,66512,0,51343,0,0
210572,66513,0,51343,0,0
210573,66514,0,45946,0,0
210574,66515,0,45946,0,0
210575,66516,0,45946,0,0
210576,66517,0,46446,0,0
210577,66518,0,46446,0,0
210578,66519,0,46446,0,0
210579,66520,0,46637,0,0
210580,66521,0,46983,0,0
210581,66522,0,46984,0,0
210582,66523,0,46984,0,0
210583,66524,0,48340,0,0
210584,66525,0,46980,0,0
210585,66526,0,46982,0,0
210586,66527,0,46979,0,0
210587,66528,0,46637,0,0
210588,66529,0,46985,0,0
210589,66530,0,46446,0,0
210590,66531,0,46981,0,0
210591,66535,0,46983,0,0
210592,66536,0,46983,0,0
210593,66537,0,46983,0,0
210594,66538,0,45946,0,0
210595,66539,0,51343,0,0
210596,66540,0,88321,0,0
210597,66541,0,45946,0,0
210598,66542,0,45946,0,0
210599,66543,0,46506,0,0
210600,66544,0,46979,0,0
210601,66545,0,46637,0,0
210602,66546,0,46637,0,0
210603,66547,0,46985,0,0
210604,66548,0,46984,0,0
210605,66549,0,48340,0,0
210606,66550,0,46980,0,0
210607,66551,0,46982,0,0
210608,66552,0,46979,0,0
210609,66553,0,46637,0,0
210610,66554,0,48058,0,0
210611,66555,0,46981,0,0
210612,66559,0,46983,0,0
210613,66560,0,46983,0,0
210614,66561,0,51343,0,0
210615,66562,0,51343,0,0
210616,66563,0,51343,0,0
210617,66564,0,45946,0,0
210618,66565,0,45946,0,0
210619,66566,0,46982,0,0
210620,66567,0,46979,0,0
210621,66568,0,46979,0,0
210622,66569,0,46637,0,0
210623,66570,0,46985,0,0
210624,66571,0,46984,0,0
210625,66572,0,48340,0,0
210626,66573,0,46980,0,0
210627,66574,0,46982,0,0
210628,66575,0,46979,0,0
210629,66576,0,48058,0,0
210630,66577,0,46981,0,0
210631,66581,0,46983,0,0
210632,66582,0,46983,0,0
210633,66583,0,45946,0,0
210634,66584,0,45946,0,0
210635,66585,0,46506,0,0
210636,66586,0,48340,0,0
210637,66587,0,46980,0,0
210638,66588,0,46982,0,0
210639,66589,0,46982,0,0
210640,66590,0,46979,0,0
210641,66591,0,46637,0,0
210642,66592,0,46985,0,0
210643,66593,0,46984,0,0
210644,66594,0,48340,0,0
210645,66595,0,46980,0,0
210646,66596,0,46982,0,0
210647,66597,0,50335,0,0
210648,66598,0,46981,0,0
210649,66600,0,46985,0,0
210650,66601,0,85353,0,0
210651,66602,0,85353,0,0
210652,66603,0,46983,0,0
210653,66604,0,46983,0,0
210654,66605,0,51343,0,0
210655,66606,0,51343,0,0
210656,66607,0,51343,0,0
210657,66608,0,45946,0,0
210658,66609,0,45946,0,0
210659,66610,0,45946,0,0
210660,66611,0,45946,0,0
210661,66612,0,45946,0,0
210662,66613,0,46984,0,0
210663,66614,0,48340,0,0
210664,66615,0,46980,0,0
210665,66616,0,46980,0,0
210666,66617,0,46982,0,0
210667,66618,0,46979,0,0
210668,66619,0,46637,0,0
210669,66620,0,46985,0,0
210670,66621,0,46984,0,0
210671,66622,0,48340,0,0
210672,66623,0,46980,0,0
210673,66624,0,50335,0,0
210674,66627,0,46985,0,0
210675,66628,0,85353,0,0
210676,66629,0,46983,0,0
210677,66630,0,46983,0,0
210678,66631,0,46983,0,0
210679,66632,0,45946,0,0
210680,66633,0,51343,0,0
210681,66634,0,45946,0,0
210682,66635,0,51343,0,0
210683,66636,0,45946,0,0
210684,66637,0,46446,0,0
210685,66638,0,55322,0,0
210686,66639,0,55322,0,0
210687,66640,0,46983,0,0
210688,66641,0,86654,0,0
210689,66642,0,46984,0,0
210690,66643,0,48340,0,0
210691,66644,0,48340,0,0
210692,66645,0,46980,0,0
210693,66646,0,46982,0,0
210694,66647,0,46979,0,0
210695,66648,0,46637,0,0
210696,66649,0,46985,0,0
210697,66650,0,46984,0,0
210698,66651,0,46446,0,0
210699,66652,0,46981,0,0
210700,66656,0,46985,0,0
210701,66657,0,46983,0,0
210702,66658,0,46983,0,0
210703,66659,0,51343,0,0
210704,66660,0,88322,0,0
210705,66661,0,45946,0,0
210706,66662,0,45946,0,0
210707,66663,0,45946,0,0
210708,66664,0,46446,0,0
210709,66665,0,46446,0,0
210710,66666,0,46446,0,0
210711,66667,0,46637,0,0
210712,66668,0,46983,0,0
210713,66669,0,46984,0,0
210714,66670,0,46984,0,0
210715,66671,0,48340,0,0
210716,66672,0,46980,0,0
210717,66673,0,46982,0,0
210718,66674,0,46979,0,0
210719,66675,0,46637,0,0
210720,66676,0,46985,0,0
210721,66677,0,46446,0,0
210722,66678,0,46981,0,0
210723,66682,0,46983,0,0
210724,66683,0,46983,0,0
210725,66684,0,46983,0,0
210726,66685,0,45946,0,0
210727,66686,0,51343,0,0
210728,66687,0,45946,0,0
210729,66688,0,45946,0,0
210730,66689,0,45946,0,0
210731,66690,0,46506,0,0
210732,66691,0,46979,0,0
210733,66692,0,46637,0,0
210734,66693,0,46637,0,0
210735,66694,0,46985,0,0
210736,66695,0,46984,0,0
210737,66696,0,48340,0,0
210738,66697,0,46980,0,0
210739,66698,0,46982,0,0
210740,66699,0,46979,0,0
210741,66700,0,46637,0,0
210742,66701,0,48058,0,0
210743,66702,0,46981,0,0
210744,66706,0,46983,0,0
210745,66707,0,46983,0,0
210746,66708,0,51343,0,0
210747,66709,0,51343,0,0
210748,66710,0,51343,0,0
210749,66711,0,45946,0,0
210750,66712,0,45946,0,0
210751,66713,0,46982,0,0
210752,66714,0,46979,0,0
210753,66715,0,46979,0,0
210754,66716,0,46637,0,0
210755,66717,0,46985,0,0
210756,66718,0,46984,0,0
210757,66719,0,48340,0,0
210758,66720,0,46980,0,0
210759,66721,0,46982,0,0
210760,66722,0,46979,0,0
210761,66723,0,48058,0,0
210762,66724,0,46981,0,0
210763,66728,0,46983,0,0
210764,66729,0,46983,0,0
210765,66730,0,45946,0,0
210766,66731,0,45946,0,0
210767,66732,0,46506,0,0
210768,66733,0,48340,0,0
210769,66734,0,46980,0,0
210770,66735,0,46982,0,0
210771,66736,0,46982,0,0
210772,66737,0,46979,0,0
210773,66738,0,46637,0,0
210774,66739,0,46985,0,0
210775,66740,0,46984,0,0
210776,66741,0,48340,0,0
210777,66742,0,46980,0,0
210778,66743,0,46982,0,0
210779,66744,0,50335,0,0
210780,66745,0,46981,0,0
210781,66747,0,46985,0,0
210782,66748,0,85353,0,0
210783,66749,0,85353,0,0
210784,66750,0,46983,0,0
210785,66751,0,46983,0,0
210786,66752,0,51343,0,0
210787,66753,0,51343,0,0
210788,66754,0,51343,0,0
210789,66755,0,45946,0,0
210790,66756,0,45946,0,0
210791,66757,0,45946,0,0
210792,66758,0,45946,0,0
210793,66759,0,45946,0,0
210794,66760,0,46984,0,0
210795,66761,0,48340,0,0
210796,66762,0,46980,0,0
210797,66763,0,46980,0,0
210798,66764,0,46982,0,0
210799,66765,0,46979,0,0
210800,66766,0,46637,0,0
210801,66767,0,46985,0,0
210802,66768,0,46984,0,0
210803,66769,0,48340,0,0
210804,66770,0,46980,0,0
210805,66771,0,50335,0,0
210806,66774,0,46985,0,0
210807,66775,0,85353,0,0
210808,66776,0,46983,0,0
210809,66777,0,46983,0,0
210810,66778,0,46983,0,0
210811,66779,0,45946,0,0
210812,66780,0,51343,0,0
210813,66781,0,45946,0,0
210814,66782,0,51343,0,0
210815,66783,0,45946,0,0
210816,66784,0,46446,0,0
210817,66785,0,55322,0,0
210818,66786,0,55322,0,0
210819,66787,0,46983,0,0
210820,66788,0,46984,0,0
210821,66789,0,48340,0,0
210822,66790,0,48340,0,0
210823,66791,0,46980,0,0
210824,66792,0,46982,0,0
210825,66793,0,46979,0,0
210826,66794,0,46637,0,0
210827,66795,0,46985,0,0
210828,66796,0,46984,0,0
210829,66797,0,46446,0,0
210830,66798,0,46981,0,0
210831,66802,0,46985,0,0
210832,66803,0,46983,0,0
210833,66804,0,46983,0,0
210834,66805,0,51343,0,0
210835,66806,0,51343,0,0
210836,66807,0,45946,0,0
210837,66808,0,45946,0,0
210838,66809,0,45946,0,0
210839,66810,0,46446,0,0
210840,66811,0,46446,0,0
210841,66812,0,46446,0,0
210842,66813,0,46637,0,0
210843,66814,0,46983,0,0
210844,66815,0,46984,0,0
210845,66816,0,46984,0,0
210846,66817,0,48340,0,0
210847,66818,0,46980,0,0
210848,66819,0,46982,0,0
210849,66820,0,46979,0,0
210850,66821,0,46637,0,0
210851,66822,0,46985,0,0
210852,66823,0,46446,0,0
210853,66824,0,46981,0,0
210854,66828,0,46983,0,0
210855,66829,0,46983,0,0
210856,66830,0,46983,0,0
210857,66831,0,45946,0,0
210858,66832,0,51343,0,0
210859,66833,0,45946,0,0
210860,66834,0,45946,0,0
210861,66835,0,45946,0,0
210862,66836,0,46506,0,0
210863,66837,0,46979,0,0
210864,66838,0,46637,0,0
210865,66839,0,46637,0,0
210866,66840,0,46985,0,0
210867,66841,0,46984,0,0
210868,66842,0,48340,0,0
210869,66843,0,46980,0,0
210870,66844,0,46982,0,0
210871,66845,0,46979,0,0
210872,66846,0,46637,0,0
210873,66847,0,48058,0,0
210874,66848,0,46981,0,0
210875,66852,0,46983,0,0
210876,66853,0,46983,0,0
210877,66854,0,51343,0,0
210878,66855,0,51343,0,0
210879,66856,0,51343,0,0
210880,66857,0,45946,0,0
210881,66858,0,45946,0,0
210882,66859,0,46982,0,0
210883,66860,0,46979,0,0
210884,66861,0,46979,0,0
210885,66862,0,46637,0,0
210886,66863,0,46985,0,0
210887,66864,0,46984,0,0
210888,66865,0,48340,0,0
210889,66866,0,46980,0,0
210890,66867,0,46982,0,0
210891,66868,0,46979,0,0
210892,66869,0,48058,0,0
210893,66870,0,46981,0,0
210894,66874,0,46983,0,0
210895,66875,0,46983,0,0
210896,66876,0,86213,0,0
210897,66877,0,45946,0,0
210898,66878,0,46506,0,0
210899,66880,0,88323,0,0
210900,66882,0,86468,0,0
210901,66883,0,86638,0,0
210902,66884,0,86664,0,0
210903,66885,0,86822,0,0
210904,66886,0,71369,0,0
210905,66887,0,86829,0,0
210906,66889,0,88324,0,0
210907,66891,0,86801,0,0
210908,66892,0,87949,0,0
210909,66894,0,88325,0,0
210910,66895,0,51843,0,0
210911,66896,0,86896,0,0
210912,66897,0,88326,0,0
210913,66898,0,86802,0,0
210914,66899,0,86661,0,0
210915,66901,0,86650,0,0
210916,66904,0,86870,0,0
210917,66905,0,86640,0,0
210918,66906,0,86668,0,0
210919,66907,0,87162,0,0
210920,66908,0,86910,0,0
210921,66909,0,86838,0,0
210922,66910,0,86850,0,0
210923,66911,0,86656,0,0
210924,66913,0,86804,0,0
210925,66914,0,86848,0,0
210926,66915,0,86636,0,0
210927,66916,0,88327,0,0
210928,66917,0,86845,0,0
210929,66919,0,86872,0,0
210930,66920,0,88328,0,0
210931,66921,0,71347,0,0
210932,66922,0,86313,0,0
210933,66923,0,86321,0,0
210934,66924,0,88329,0,0
210935,66925,0,86450,0,0
210936,66926,0,85504,0,0
210937,66928,0,86316,0,0
210938,66929,0,86314,0,0
210939,66930,0,86246,0,0
210940,66931,0,87130,0,0
210941,66933,0,86664,0,0
210942,66934,0,70866,0,0
210943,66935,0,86815,0,0
210944,66936,0,86818,0,0
210945,66937,0,87818,0,0
210946,66938,0,86827,0,0
210947,66940,0,87939,0,0
210948,66941,0,87949,0,0
210949,66952,0,86639,0,0
210950,66953,0,86833,0,0
210951,66954,0,86854,0,0
210952,66955,0,86657,0,0
210953,66956,0,86809,0,0
210954,66958,0,86815,0,0
210955,66959,0,86640,0,0
210956,66960,0,88330,0,0
210957,66962,0,86663,0,0
210958,66963,0,86910,0,0
210959,66964,0,88331,0,0
210960,66965,0,86802,0,0
210961,66966,0,86829,0,0
210962,66967,0,86848,0,0
210963,66968,0,86913,0,0
210964,66970,0,86832,0,0
210965,66971,0,86842,0,0
210966,66972,0,88332,0,0
210967,66973,0,87983,0,0
210968,66975,0,86818,0,0
210969,66976,0,86871,0,0
210970,66977,0,86801,0,0
210971,66978,0,88333,0,0
210972,66979,0,86660,0,0
210973,66980,0,86907,0,0
210974,66981,0,88334,0,0
210975,66982,0,86656,0,0
210976,66983,0,86647,0,0
210977,66985,0,88335,0,0
210978,66986,0,86839,0,0
210979,66989,0,86812,0,0
210980,66990,0,88336,0,0
210981,66991,0,86642,0,0
210982,66992,0,86892,0,0
210983,66993,0,88337,0,0
210984,67024,0,86664,0,0
210985,67029,0,88338,0,0
210986,67032,0,86838,0,0
210987,67043,0,86650,0,0
210988,67045,0,87904,0,0
210989,67050,0,86826,0,0
210990,67052,0,88339,0,0
210991,67057,0,86897,0,0
210992,67061,0,86800,0,0
210993,67067,0,86846,0,0
210994,67069,0,86642,0,0
210995,67071,0,87981,0,0
210996,67088,0,86912,0,0
210997,67098,0,86895,0,0
210998,67099,0,86816,0,0
210999,67102,0,86661,0,0
211000,67103,0,86893,0,0
211001,67104,0,88340,0,0
211002,67105,0,86840,0,0
211003,67106,0,87129,0,0
211004,67108,0,88341,0,0
211005,67109,0,86804,0,0
211006,67112,0,86830,0,0
211007,67113,0,86901,0,0
211008,67114,0,86855,0,0
211009,67115,0,86918,0,0
211010,67117,0,86806,0,0
211011,67119,0,86836,0,0
211012,67120,0,88342,0,0
211013,67121,0,86904,0,0
211014,67122,0,86834,0,0
211015,67123,0,86822,0,0
211016,67124,0,72735,0,0
211017,67125,0,71477,0,0
211018,67126,0,86810,0,0
211019,67127,0,86658,0,0
211020,67131,0,87177,0,0
211021,67132,0,87498,0,0
211022,67133,0,87431,0,0
211023,67134,0,87175,0,0
211024,67135,0,88343,0,0
211025,67140,0,87176,0,0
211026,67141,0,87447,0,0
211027,67142,0,87176,0,0
211028,67143,0,87378,0,0
211029,67144,0,87374,0,0
211030,67145,0,88344,0,0
211031,67146,0,87376,0,0
211032,67147,0,87424,0,0
211033,67148,0,87446,0,0
211034,67149,0,88345,0,0
211035,67150,0,87388,0,0
211036,67153,0,86733,0,0
211037,67154,0,46891,0,0
211038,67155,0,50010,0,0
211039,67156,0,47244,0,0
211040,67157,0,45749,0,0
211041,67158,0,87242,0,0
211042,67159,0,86277,0,0
211043,67160,0,88346,0,0
211044,67161,0,51317,0,0
211045,67162,0,87229,0,0
211046,67163,0,86271,0,0
211047,67164,0,88347,0,0
211048,67165,0,87237,0,0
211049,67166,0,86270,0,0
211050,67167,0,87225,0,0
211051,67168,0,87260,0,0
211052,67169,0,87224,0,0
211053,67170,0,87258,0,0
211054,67171,0,87263,0,0
211055,67172,0,87261,0,0
211056,67173,0,88348,0,0
211057,67174,0,86405,0,0
211058,67175,0,87230,0,0
211059,67176,0,86409,0,0
211060,67178,0,88349,0,0
211061,67179,0,86273,0,0
211062,67180,0,86407,0,0
211063,67181,0,88350,0,0
211064,67182,0,87232,0,0
211065,67183,0,86411,0,0
211066,67184,0,86554,0,0
211067,67185,0,87227,0,0
211068,67186,0,86356,0,0
211069,67187,0,87228,0,0
211070,67188,0,86439,0,0
211071,67189,0,86342,0,0
211072,67190,0,86555,0,0
211073,67191,0,88351,0,0
211074,67192,0,87303,0,0
211075,67193,0,86441,0,0
211076,67195,0,52344,0,0
211077,67196,0,87304,0,0
211078,67197,0,86438,0,0
211079,67198,0,49290,0,0
211080,67199,0,87301,0,0
211081,67200,0,86437,0,0
211082,67201,0,87295,0,0
211083,67202,0,86353,0,0
211084,67203,0,87297,0,0
211085,67204,0,86343,0,0
211086,67206,0,87293,0,0
211087,67207,0,85423,0,0
211088,67208,0,87775,0,0
211089,67209,0,86436,0,0
211090,67210,0,53805,0,0
211091,67211,0,50351,0,0
211092,67212,0,86406,0,0
211093,67214,0,87597,0,0
211094,67215,0,86440,0,0
211095,67217,0,87292,0,0
211096,67218,0,87294,0,0
211097,67219,0,87289,0,0
211098,67220,0,88352,0,0
211099,67221,0,87746,0,0
211100,67222,0,45703,0,0
211101,67223,0,88353,0,0
211102,67224,0,88354,0,0
211103,67225,0,86354,0,0
211104,67226,0,87003,0,0
211105,67228,0,88355,0,0
211106,67233,0,86843,0,0
211107,67234,0,86832,0,0
211108,67235,0,86907,0,0
211109,67236,0,88325,0,0
211110,67237,0,87818,0,0
211111,67238,0,86660,0,0
211112,67239,0,86636,0,0
211113,67240,0,86896,0,0
211114,67242,0,86855,0,0
211115,67243,0,88356,0,0
211116,67244,0,71404,0,0
211117,67245,0,86648,0,0
211118,67246,0,88357,0,0
211119,67434,0,52823,0,0
211120,67436,0,88358,0,0
211121,67439,0,46427,0,0
211122,67440,0,46426,0,0
211123,67447,0,88359,0,0
211124,67448,0,88360,0,0
211125,67449,0,88360,0,0
211126,67450,0,88360,0,0
211127,67451,0,88361,0,0
211128,67452,0,88362,0,0
211129,67453,0,88363,0,0
211130,67454,0,88364,0,0
211131,67455,0,88365,0,0
211132,67456,0,88365,0,0
211133,67457,0,88366,0,0
211134,67458,0,88367,0,0
211135,67459,0,88367,0,0
211136,67460,0,88366,0,0
211137,67461,0,88368,0,0
211138,67462,0,88369,0,0
211139,67463,0,88370,0,0
211140,67464,0,88371,0,0
211141,67465,0,88372,0,0
211142,67466,0,74597,0,0
211143,67467,0,74597,0,0
211144,67468,0,88373,0,0
211145,67469,0,88373,0,0
211146,67470,0,88364,0,0
211147,67471,0,88364,0,0
211148,67472,0,88366,0,0
211149,67473,0,88374,0,0
211150,67474,0,88374,0,0
211151,67475,0,88375,0,0
211152,67476,0,88375,0,0
211153,67477,0,88375,0,0
211154,67478,0,88376,0,0
211155,67479,0,88376,0,0
211156,67493,0,88377,0,0
211157,67496,0,88378,0,0
211158,67497,0,87973,0,0
211159,67498,0,87968,0,0
211160,67499,0,87980,0,0
211161,67500,0,87974,0,0
211162,67501,0,87966,0,0
211163,67502,0,87989,0,0
211164,67503,0,88379,0,0
211165,67504,0,87960,0,0
211166,67505,0,87979,0,0
211167,67542,0,87978,0,0
211168,67543,0,87988,0,0
211169,67544,0,87967,0,0
211170,67545,0,87964,0,0
211171,67546,0,87972,0,0
211172,67547,0,87976,0,0
211173,67548,0,87962,0,0
211174,67549,0,87970,0,0
211175,67550,0,87892,0,0
211176,67551,0,87888,0,0
211177,67552,0,88305,0,0
211178,67553,0,87890,0,0
211179,67554,0,87887,0,0
211180,67555,0,87886,0,0
211181,67556,0,87893,0,0
211182,67557,0,87889,0,0
211183,67558,0,87885,0,0
211184,67559,0,88380,0,0
211185,67560,0,88381,0,0
211186,67561,0,88382,0,0
211187,67562,0,88383,0,0
211188,67563,0,88384,0,0
211189,67564,0,88385,0,0
211190,67565,0,88386,0,0
