ID,Name_lang
1214403,Hybrid Healing/Spell Dam 81/27
1214405,Hybrid Healing/Spell Dam 86/29
1214406,Hybrid Healing/Spell Dam 88/30
1214407,Hybrid Healing/Spell Dam 92/31
1214408,Hybrid Healing/Spell Dam 95/32
1214409,Hybrid Healing/Spell Dam 97/32
1214410,Hybrid Healing/Spell Dam 99/33
1214411,Hybrid Healing/Spell Dam 101/34
1214413,Hybrid Healing/Spell Dam 103/35
1214416,Hybrid Healing/Spell Dam 106/35
1214417,Hybrid Healing/Spell Dam 108/36
1214418,Hybrid Healing/Spell Dam 110/37
1214421,Hybrid Healing/Spell Dam 161/54
1214422,Hybrid Healing/Spell Dam 153/51
1214427,Hybrid Healing/Spell Dam 136/45
1214428,Hybrid Healing/Spell Dam 120/40
1214432,Hybrid Healing/Spell Dam 112/37
1214440,Divergent Lightning
1214451,Spiritual Protection
1214632,Summon Eye Tentacle
1214681,[DNT] Despair Illusion
1214686,Summon Portal Ground State
1214691,[DNT] Illusion of Despair
1214725,[DNT] Illusion Selection
1214727,[DNT] Illusion Selection
1214777,Illusionary Shatter
1214789,Summon Eye Tentacle
1214811,[DNT] Copy
1214844,[DNT] Copy
1214851,[DNT] Speed
1214867,[DNT] Periodic Demon Checker
1214869,(DNT) Emeriss Faction Check
1214871,Illusionary Shatter
1214883,Void-Touched Dummy [DNT]
1214884,Void-Touched
1214917,Weapon Damage 02
1214918,Weapon Damage 01
1214927,Extra Attack
1214955,Increase Holy Dam 59
1214956,Curse of Despair
1214958,[DNT] Modify Health & Damage
1215061,[DNT] Curse of Decay
1215091,Summon Poison Cloud
1215198,Hybrid Healing/Spell Dam 76/26
1215202,Noxious Burst
1215329,Blood Alchemy
1215358,Spiritual Protection
1215375,Spirit Shade Visual
1215377,Acid Blast
1215378,Blood-Caked Tiger
1215380,Blood-Caked Raptor
1215404,Timeworn Pyromancy
1215405,Timeworn Pyromancy
1215420,(DNT) Poison Cloud Pool
1215421,Toxic Pool
1215425,[DNT] Character Visual
1215427,[DNT] Gong of Fortune Activate
1215428,[DNT] Character Visual
1215429,[DNT] Gong of Fortune Activate
1215430,[DNT] Character Visual
1215431,[DNT] Gong of Fortune Activate
1215432,[DNT] Character Visual
1215433,[DNT] Gong of Fortune Activate
1215434,[DNT] Gong of Fortune Activate
1215435,[DNT] Character Visual
1215436,[DNT] Character Visual
1215437,[DNT] Gong of Fortune Activate
1215438,[DNT] Character Visual
1215439,[DNT] Gong of Fortune Activate
1215440,[DNT] Character Visual
1215441,[DNT] Gong of Fortune Activate
1215442,[DNT] Character Visual
1215443,[DNT] Gong of Fortune Activate
1215444,[DNT] Gong of Fortune Activate
1215445,[DNT] Character Visual
1215446,[DNT] Gong of Fortune Activate
1215447,[DNT] Character Visual
1215448,[DNT] Character Visual
1215449,[DNT] Gong of Fortune Activate
1215450,[DNT] Character Visual
1215451,[DNT] Gong of Fortune Activate
1215452,[DNT] Character Visual
1215453,[DNT] Gong of Fortune Activate
1215454,[DNT] Gong of Fortune Activate
1215455,[DNT] Character Visual
1215456,Dummy Test Visual Proc Driver [DNT]
1215457,Void-Touched Visual [DNT]
1215491,[DNT] Madness Tracker
1215498,Caustic Emanations
1215507,Thick Obsidian Breastplate
1215508,Obsidian Armor
1215509,Fire Resistance
1215510,Frost Resistance
1215511,Nature Resistance
1215512,Shadow Resistance
1215513,Holy Resistance
1215514,Arcane Resistance
1215516,[DNT] Find Players
1215554,Share Health
1215555,Share Health
1215557,Share Health
1215558,Share Health
1215559,Share Health
1215578,[DNT] Player Death
1215615,Combine Goo-Covered Gauntlet
1215625,Spell Warding
1215635,Enter Dream
1215639,Exit Dream
1215685,Enter Dream
1215696,Enter Dream
1215697,Enter Dream
1215699,Exit Dream
1215700,Exit Dream
1215701,Exit Dream
1215736,Viscidus Frost Weakness
1215737,Viscidus Freeze
1215739,Summon Hook Tentacle
1215740,Mind Flay
1215742,[DNT] Madness Tracker
1215743,[DNT] Blinding Admiration
1215744,Blinding Admiration
1215745,Blinding Admiration
1215752,Noxious Poison
1215753,Wyvern Sting
1215755,Frenzy
1215756,[DNT] Frenzy Ramp
1215757,Acid Spit
1215779,Drain Mana
1215781,Drain Mana
1215866,Enter Hyjal
1215867,Exit Hyjal
1215885,Berserk
1215888,Poison Bolt
1215969,Capture Essence
1215978,Enter Hyjal
1215980,Exit Hyjal
1215983,Demonic Essence Captured
1216005,Libram of Righteousness
1216007,Libram of the Exorcist
1216010,Libram of Sanctity
1216014,Totem of Pyroclastic Thunder
1216016,Totem of Thunderous Strikes
1216018,Totem of Flowing Magma
1216020,Idol of Sidereal Wrath
1216022,Idol of Feline Ferocity
1216024,Idol of Ursin Power
1216026,Blood Alchemy
1216027,Blood Alchemy
1216028,[DNT] Madness Tracker
1216029,[DNT] Madness Tracker
1216030,[DNT] Madness Tracker
1216031,[DNT] Madness Tracker
1216032,[DNT] Madness Tracker
1216033,[DNT] Find Players
1216034,[DNT] Test Sound
1216043,[DNT] Find Players
1216047,[DNT] Find Players
1216049,[DNT] Find Players
1216051,[DNT] Find Players
1216053,[DNT] Find Players
1216119,Dark Offering
1216141,Summon Mouth Tentacle
1216183,Enter Dream
1216208,Portal Effect: Stormwind
1216252,Portal Effect: Stormwind
1216261,Portal Effect: Stormwind
1216264,Portal Effect: Stormwind
1216267,Portal Effect: Stormwind
1216272,Portal Effect: Stormwind
1216279,Portal Effect: Stormwind
1216287,Elementals Deck
1216291,Portals Deck
1216294,Beasts Deck
1216296,Warlord Deck
1216303,Portal Effect: Stormwind
1216319,Void-Touched
1216327,Void-Touched
1216337,Enter Dream
1216340,Void-Touched
1216341,Enter Dream
1216343,Enter Dream
1216345,Enter Dream
1216346,Enter Dream
1216347,Enter Dream
1216348,Enter Dream
1216349,Void-Touched
1216350,Void-Touched
1216353,[DNT] Void-Touched Cover Spell
1216354,Void-Touched
1216355,Void-Touched
1216356,Void-Touched
1216357,Void-Touched
1216358,[DNT] Death Aura
1216359,[DNT] Player Death
1216360,Void-Touched
1216361,Void-Touched
1216362,Void-Touched
1216363,Void-Touched
1216364,Void-Touched
1216365,Void-Touched
1216366,Void-Touched
1216367,Void-Touched
1216368,Void-Touched
1216369,Void-Touched
1216370,Void-Touched
1216371,Void-Touched
1216372,Void-Touched
1216373,Void-Touched
1216374,Void-Touched
1216375,Void-Touched
1216376,Void-Touched
1216377,Void-Touched
1216378,Void-Touched
1216379,Void-Touched
1216380,Void-Touched
1216381,Void-Touched
1216382,Void-Touched
1216383,Void-Touched
1216384,Void-Touched
1216385,Void-Touched
1216386,Void-Touched
1216387,Void-Touched
1216388,Void-Touched
1216389,Void-Touched
1216390,Void-Touched
1216436,Summon [DNT]
1216456,Shadowy Figure Whisper [DNT]
1216479,Noxious Breath
1216480,Noxious Breath
1216481,Noxious Breath
1216482,Noxious Breath
1216483,Noxious Breath
1216484,Noxious Breath
1216485,Noxious Breath
1216486,Noxious Breath
1216487,Noxious Breath
1216494,[DNT] Dummy Equip Aura
1216500,Drain Mana
1216501,Drain Mana
1216528,[DNT] Teleport to Nightmare Grove Raid Exit (Duskwood)
1216532,[DNT] Teleport to Twilight Grove Raid
1216533,[DNT] Teleport to AQ20
1216535,[DNT] Teleport to Nightmare Grove Raid Exit (Feralas)
1216536,[DNT] Teleport to Nightmare Grove Raid Exit (Ashenvale)
1216537,[DNT] Teleport to Nightmare Grove Raid Exit (Hinterlands)
1216566,Traces of Silithyst
1216602,Teleport to Deadwind Pass [DNT]
1216844,Void-Touched
1216928,Guiding Torchlight
1216932,Oppressive Darkness
1216968,Electrostatic Charge
1216971,Hybrid Healing/Spell Dam 44/24
1216982,Within Light
1216997,Unflinching Morale
1217084,Draught of the Sands
1217085,(DNT) Ignore Fog of War
1217127,[DNT] Satyrweed Tincture Quest Dummy
1217128,Satyr Corruption
1217130,Satyrweed Tincture
1217141,Summon Flawless Yellow Qiraji Battle Tank
1217142,Summon Flawless Yellow Qiraji Battle Tank
1217143,Summon Flawless Yellow Qiraji Battle Tank
1217144,Summon Flawless Yellow Qiraji Battle Tank
1217145,Summon Flawless Green Qiraji Battle Tank
1217146,Summon Flawless Green Qiraji Battle Tank
1217147,Summon Flawless Green Qiraji Battle Tank
1217148,Summon Flawless Green Qiraji Battle Tank
1217149,Summon Flawless Blue Qiraji Battle Tank
1217150,Summon Flawless Blue Qiraji Battle Tank
1217151,Summon Flawless Blue Qiraji Battle Tank
1217152,Summon Flawless Blue Qiraji Battle Tank
1217153,Summon Flawless Red Qiraji Battle Tank
1217154,Summon Flawless Red Qiraji Battle Tank
1217155,Summon Flawless Red Qiraji Battle Tank
1217156,Summon Flawless Red Qiraji Battle Tank
1217157,Test Torch
1217158,Test Torch
1217160,Timbermaw War Banner
1217161,Summon Timbermaw Ally
1217164,Summon Timbermaw Ally
1217165,Despawn Allies
1217167,(DNT) Spawn Torch
1217170,(DNT) Ignore Fog of War (Torch)
1217185,Guiding Torchlight
1217189,Enchant Bracer - Spell Power
1217203,Enchant Bracer - Agility
1217206,Obsidian Scope
1217207,Obsidian Scope
1217288,Summon Eye C'thun
1217289,[DNT] Blinding Admiration
1217297,Trance Stone
1217328,Twin Teleport
1217333,Twin Teleport
1217337,Vulnerability
1217339,Vulnerability
1217348,[DNT] Dummy Aura
1217350,Warlock Pet Healup [DNT]
1217353,Hunter Pet Healup [DNT]
1217376,Mirror Name
1217382,Mirror Name
1217420,(DNT) Mimic Stalker Whisper
1217424,Fel Pervasion
1217485,Fel Pervasion Visual
1217511,Increased Dodge 1
1217520,Firewater Cauldron
1217545,Firewater Cauldron
1217601,(DNT) Ignore Fog of War (Book)
1217604,(DNT) Burn Book
1217651,(DNT) Summon Light Stalker
1217679,Burst of Experience
1217680,Burst of Experience
1217682,(DNT) Summon Kharon
1217683,(DNT) Summon Kharon
1217694,The Red Death
1217711,Just a Flesh Wound
1217715,Irrepressible Blaze
1217724,Scorching Torchlight
1217733,(DNT) Spawn Brilliant Torch
1217775,Intolerable Heat
1217835,[DNT] Character Visual
1217844,Charred Skin
1217847,(DNT) Cancel Kharon Auras
1217848,(DNT) Charred Skin Periodic
1217852,Toggle Object Fog of War Flag
1217868,Intolerable Heat
1217927,Excommunication
1217948,Portal to Ironforge
1217949,Portal to Darnassus
1217950,Portal to Undercity
1217951,Portal to Orgrimmar
1217952,Dreadful Visage
1217959,Fading Hope
1217962,(DNT) Remove Fading Hope
1217988,Satyr Corruption
1218038,Inhume
1218044,(DNT) Summon Inhume Chains
1218071,Songflower Lullaby
1218072,Blessing of Neptulon
1218073,Dark Fortune of Damage
1218074,Might of Blackrock
1218075,Dreams of Zandalar
1218078,(DNT) Cancel Inhume
1218085,(DNT) Glacial Fetters Spawn Visual
1218089,Illimitable Dominion
1218091,Quietude
1218092,Quietude
1218121,Horn of the Dawn
1218134,Tranquilizing Shot
1218154,Strikes of the Sinister
1218178,Kill Shot
1218184,(DNT) Bonus Bar Test
1218198,Abhorrent Infestation
1218209,(DNT) Summon Egg
1218210,(DNT) Force Cast Egg Summon
1218212,Egg Sac Eruption
1218216,Subjugated Spinners
1218232,Authority of the Frozen Wastes
1218240,Kill Shot
1218271,Authority of the Frozen Wastes
1218275,Authority of the Frozen Wastes
1218276,Authority of the Frozen Wastes
1218283,Authority of the Frozen Wastes
1218285,Locked and Loading
1218309,Durability Repair (PT)
1218345,Glaciate
1218352,Glaciate
1218358,Rabid Frenzy
1218360,Smash
1218363,Sit A While
1218364,Free!
1218366,Living Darkness
1218367,Brandish
1218375,Dark Offering
1218415,Conjure Burning Conduit
1218423,S03 - Item - Naxxramas - Druid - Restoration 2P Bonus
1218427,S03 - Item - Naxxramas - Druid - Restoration 4P Bonus
1218429,S03 - Item - Naxxramas - Druid - Restoration 6P Bonus
1218443,S03 - Item - Naxxramas - Druid - Balance 2P Bonus
1218444,S03 - Item - Naxxramas - Druid - Balance 4P Bonus
1218445,S03 - Item - Naxxramas - Druid - Balance 6P Bonus
1218476,S03 - Item - Naxxramas - Druid - Feral 2P Bonus
1218477,S03 - Item - Naxxramas - Druid - Feral 4P Bonus
1218478,S03 - Item - Naxxramas - Druid - Feral 6P Bonus
1218479,Undead Slaying
1218482,S03 - Item - Naxxramas - Druid - Guardian 2P Bonus
1218485,Draught of the Sands
1218499,Burning Conduit
1218506,Growl
1218507,S03 - Item - Naxxramas - Druid - Guardian 4P Bonus
1218509,S03 - Item - Naxxramas - Druid - Guardian 6P Bonus
1218514,S03 - Item - Naxxramas - Hunter - Ranged 4P Bonus
1218515,S03 - Item - Naxxramas - Hunter - Ranged 2P Bonus
1218569,[DNT] S03 - AQ Big - Tracking Message
1218574,Critical Aim
1218575,S03 - Item - Naxxramas - Hunter - Ranged 6P Bonus
1218576,Satyr Corruption
1218577,[DNT] S03 - AQ Small - Trial Tracking Message
1218582,S03 - Item - Naxxramas - Hunter - Melee 2P Bonus
1218583,S03 - Item - Naxxramas - Hunter - Melee 4P Bonus
1218585,[DNT] Dummy Aura
1218587,Undead Slaying
1218589,S03 - Item - Naxxramas - Hunter - Melee 6P Bonus
1218592,S03 - Item - Naxxramas - Mage - Arcane 2P Bonus
1218599,Teleport to Deadwind Pass [DNT]
1218624,Resurrection
1218693,S03 - Item - Naxxramas - Mage - Arcane 4P Bonus
1218695,Overclocked
1218697,S03 - Item - Naxxramas - Mage - Arcane 6P Bonus
1218699,Chronosalvage
1218700,S03 - Item - Naxxramas - Mage - Damage 4P Bonus
1218701,Evoker
1218988,Subjugated Spinners
1218993,S03 - Item - Naxxramas - Mage - Damage 2P Bonus
1218995,S03 - Item - Naxxramas - Mage - Damage 6P Bonus
1219010,S03 - Item - Naxxramas - Paladin - Holy 2P Bonus
1219019,Creeping Darkness
1219020,Creeping Darkness
1219021,Spinner Leap
1219024,Shadowy Burst
1219038,Spinner Leap
1219043,Pulverize Corpse
1219057,Pulverize Corpse
1219058,Marching Orders
1219059,S03 - Item - Naxxramas - Paladin - Holy 4P Bonus
1219060,Marching Orders
1219066,Pulverized
1219072,Orders complete!
1219073,Kharon's Decree
1219083,Splintered Shield
1219085,Give me laps!
1219090,Strangulate
1219093,Death Grip
1219098,S03 - Item - Naxxramas - Paladin - Holy 6P Bonus
1219099,Shadow Cleave
1219101,Scythe of Chaos
1219108,Marching Orders
1219110,Death Grip
1219111,Death Grip
1219114,Fungal Contagion
1219121,Blood Plague
1219123,(DNT) Mushroom Growth
1219124,Frost Fever
1219125,(DNT) Mushroom Growth
1219150,Bolstering Spores
1219153,Mark of Blood
1219155,(DNT) Mushroom Growth
1219161,Mark of Blood
1219164,(DNT) Mushroom Growth
1219166,Fungus Burst
1219176,Obliterate
1219178,Obliterate
1219189,S03 - Item - Naxxramas - Paladin - Retribution 2P Bonus
1219191,S03 - Item - Naxxramas - Paladin - Retribution 4P Bonus
1219193,S03 - Item - Naxxramas - Paladin - Retribution 6P Bonus
1219194,Fungal Contagion
1219195,Fungal Contagion
1219205,S03 - Item - Naxxramas - Paladin - Protection 2P Bonus
1219206,Hand of Reckoning
1219225,S03 - Item - Naxxramas - Paladin - Protection 4P Bonus
1219226,S03 - Item - Naxxramas - Paladin - Protection 6P Bonus
1219229,Overcharged
1219230,S03 - Item - Naxxramas - Priest - Healer 2P Bonus
1219232,Mind's Eye
1219233,S03 - Item - Naxxramas - Priest - Healer 4P Bonus
1219234,Overcharged
1219235,Overcharged
1219238,S03 - Item - Naxxramas - Priest - Healer 6P Bonus
1219239,Overcharged
1219242,S03 - Item - Naxxramas - Priest - Shadow 2P Bonus
1219243,Crushing Despair
1219244,S03 - Item - Naxxramas - Priest - Shadow 4P Bonus
1219250,S03 - Item - Naxxramas - Priest - Shadow 6P Bonus
1219260,S03 - Item - Naxxramas - Rogue - Damage 2P Bonus
1219261,Feed from Pain
1219267,Demonic Destruction
1219269,Demonic Destruction
1219270,Stygian Grasp
1219274,Priest Racial Ability RAQ
1219275,Devouring Plague
1219286,S03 - Item - Naxxramas - Rogue - Damage 4P Bonus
1219288,The Thrill
1219289,(DNT) Proximity Check
1219290,(DNT) Proximity Check
1219291,Undead Slaying
1219293,S03 - Item - Naxxramas - Rogue - Damage 6P Bonus
1219325,(DNT) Sapphiron Ice Floor
1219338,Frozen Ground
1219342,Unknown Phantasm
1219351,Summon Blizzard
1219352,Summon Blizzard
1219355,Tease
1219356,S03 - Item - Naxxramas - Rogue - Tank 2P Bonus
1219357,Chill
1219358,S03 - Item - Naxxramas - Rogue - Tank 4P Bonus
1219359,S03 - Item - Naxxramas - Rogue - Tank 6P Bonus
1219361,S03 - Item - Naxxramas - Shaman - Restoration 2P Bonus
1219362,(DNT) Summon Ice Floor Stalker
1219363,(DNT) Summon Frost Stalker
1219364,S03 - Item - Naxxramas - Shaman - Restoration 4P Bonus
1219365,S03 - Item - Naxxramas - Shaman - Restoration 6P Bonus
1219367,S03 - Item - Naxxramas - Shaman - Elemental 2P Bonus
1219368,S03 - Item - Naxxramas - Shaman - Elemental 4P Bonus
1219369,S03 - Item - Naxxramas - Shaman - Elemental 6P Bonus
1219370,Undead Slaying
1219373,S03 - Item - Naxxramas - Shaman - Enhancement 2P Bonus
1219374,S03 - Item - Naxxramas - Shaman - Enhancement 4P Bonus
1219375,Undead Slaying
1219376,S03 - Item - Naxxramas - Shaman - Enhancement 6P Bonus
1219379,Earth Shock
1219382,S03 - Item - Naxxramas - Shaman - Tank 2P Bonus
1219387,Flame Whirl
1219388,Flame Whirl
1219389,Immolation
1219390,Immolation Aura
1219397,Smothering Darkness
1219403,[DNT] Fiery Spawn
1219413,S03 - Item - Naxxramas - Shaman - Tank 4P Bonus
1219414,S03 - Item - Naxxramas - Shaman - Tank 6P Bonus
1219415,Increase Spell Dam 96
1219420,Pull of the damned
1219421,S03 - Item - Naxxramas - Warlock - Damage 2P Bonus
1219423,S03 - Item - Naxxramas - Warlock - Damage 4P Bonus
1219425,Immolate
1219428,Corruption
1219429,Shadowflame
1219436,Unstable Affliction
1219462,S03 - Item - Naxxramas - Warlock - Damage 6P Bonus
1219474,S03 - Item - Naxxramas - Warlock - Tank 2P Bonus
1219475,Menace
1219476,S03 - Item - Naxxramas - Warlock - Tank 4P Bonus
1219479,S03 - Item - Naxxramas - Warlock - Tank 6P Bonus
1219481,S03 - Item - Naxxramas - Warrior - Damage 2P Bonus
1219483,S03 - Item - Naxxramas - Warrior - Damage 4P Bonus
1219485,Undead Slaying
1219486,S03 - Item - Naxxramas - Warrior - Damage 6P Bonus
1219487,Summon Halanox
1219500,Kiss of the Spider
1219501,Loatheb's Reflection
1219503,The Eye of Diminution
1219506,Mana Infusion
1219507,Resilience of the Scourge
1219510,Power of the Scourge
1219511,Fortitude of the Scourge
1219512,Might of the Scourge
1219513,The Eye of the Dead
1219515,Essence of Sapphiron
1219519,Slayer's Crest
1219520,Glyph of Deflection
1219521,Champion of the Dawn
1219522,Champion of the Dawn
1219539,Seal of the Dawn
1219540,S03 - Item - Naxxramas - Warrior - Protection 2P Bonus
1219541,Taunt
1219543,S03 - Item - Naxxramas - Warrior - Protection 4P Bonus
1219544,S03 - Item - Naxxramas - Warrior - Protection 6P Bonus
1219548,Seal of the Dawn
1219552,Power of the Guardian
1219553,Power of the Guardian
1219557,Power of the Guardian
1219558,Power of the Guardian
1219577,Enchant Off-Hand - Superior Intellect
1219578,Enchant Off-Hand - Excellent Spirit
1219579,Enchant Off-Hand - Wisdom
1219580,Enchant 2H Weapon - Spellblasting
1219581,Enchant Shield - Excellent Stamina
1219587,Enchant Cloak - Agility
1219623,Despawn Allies Override
1219670,Controller
1219682,Slip
1219706,Rejuvenation
1219707,Rejuvenation
1219708,Rejuvenation
1219728,Glacial Crash
1219729,Glacial Crash
1219732,Glacial Crash
1219733,Glacial Crash
1219740,Soul of the Tactician
1219741,Grasping Spirits
1219742,Soul of the War Veteran
1219743,Soul of the Battle Forecaster
1219744,Grasping Spirits
1219745,Soul of the Bloodseeker
1219747,Soul of the Titan
1219748,Soul of the Destroyer
1219749,Soul of the Deathbound
1219751,Soul of the Sanguinist
1219752,Soul of the Pristine Blocker
1219753,Soul of the Savage
1219754,Soul of Enmity
1219755,Soul of the Deflective
1219756,Soul of the Revenger
1219757,Soul of the Incessant
1219758,Soul of the Thunderbringer
1219760,Soul of the Sentinel
1219761,[DNT] Torch Bearer Tracker
1219762,Soul of the Southpaw
1219763,Soul of the Gladiator
1219764,Soul of the Aftershock
1219766,Soul of the Avoidant
1219767,Soul of the Toxicologist
1219768,Soul of the Executioner
1219769,Soul of the Opportunist
1219770,Soul of the Butcher
1219771,Soul of the Phantom
1219772,Soul of the Scoundrel
1219773,Soul of the Thrill Seeker
1219774,Soul of the Shiv Savant
1219775,Soul of the Stalker
1219776,Soul of the Efficient
1219777,Soul of the Knife Juggler
1219778,Soul of the Shadow Master
1219779,Soul of the Equilibrist
1219780,Soul of the Poised Brawler
1219781,Soul of the Black Belt
1219782,Soul of the Fencer
1219783,Soul of the Swashbuckler
1219784,Soul of the Bloodthirsty
1219785,Soul of the Transfusionist
1219786,Soul of the Refined
1219787,Soul of the Decimator
1219788,Soul of the Rotbringer
1219789,Soul of the Malevolent
1219790,Soul of the Shadowmancer
1219791,Soul of the Chaos Harbinger
1219792,Soul of the Arsonist
1219793,Soul of the Infernal Shepherd
1219794,Soul of the Demonlord
1219795,Soul of the Demonic Exorcist
1219796,Soul of the Pained
1219797,Soul of the Flamewraith
1219798,Soul of the Fleshfeaster
1219799,Soul of the Abyssal
1219800,Soul of the Voidborne
1219801,Soul of the Umbral Blade
1219802,Soul of the Ritualist
1219803,Soul of the Pain Spreader
1219804,Soul of the Misleader
1219805,Soul of the Preyseeker
1219806,Soul of the Sharpshooter
1219807,Soul of the Hazard Harrier
1219808,Soul of the Alternator
1219809,Soul of the Toxinologist
1219810,Soul of the Bounty Hunter
1219811,Soul of the Trick Shooter
1219812,Soul of the Beast Tender
1219813,Soul of the Hound Master
1219814,Grasping Spirits
1219815,Soul of the Alpha Tamer
1219816,Soul of the Huntsman
1219818,Soul of the Retaliator
1219819,Soul of Echoes
1219820,Soul of the Lethal Lasher
1219821,Soul of the Kineticist
1219822,Soul of the Strategist
1219823,Soul of the Deadly Striker
1219824,Soul of the Hastened Healer
1219825,Soul of the Refined
1219826,Soul of the Celebrant
1219827,Soul of the Faithful
1219828,Soul of the Serendipitous
1219829,Soul of the Resonant
1219830,Soul of the Devotee
1219831,Soul of the Archbishop
1219832,Soul of the Penitent
1219833,Soul of the Soul Warder
1219834,Soul of the Twilight Walker
1219835,Soul of the Mind Breaker
1219836,Soul of the Deathdealer
1219837,Soul of the Spirit Font
1219838,Soul of the Zealot
1219839,Soul of the Unwavering Defiler
1219840,Soul of the Contemnor
1219841,Soul of the Plaguebringer
1219842,Soul of the Reverberant
1219843,Soul of the Chronohealer
1219844,Soul of Temporal Longing
1219845,Soul of the Precognitive
1219846,Soul of the Arcanist
1219847,Soul of the Eternal Caretaker
1219848,Soul of the Spellbider
1219849,Soul of the Wardshaper
1219850,Soul of Winter's Grasp
1219851,Soul of the Cryomancer
1219852,Soul of the Evoker
1219853,Soul of the Elementalist
1219854,Soul of the Magical Armorer
1219855,Soul of the Kindler
1219856,Soul of Fiery Convergence
1219857,Soul of the Perpetual Blaze
1219858,Soul of the Pyromaniac
1219859,Soul of the Igniter
1219860,Soul of the Torcher
1219861,Soul of the Pristine Blocker
1219862,Soul of the Lightwarden
1219863,Soul of the Radiant Defender
1219864,Soul of the Shieldbearer
1219865,Soul of the Bastion
1219866,Soul of the Reckoner
1219867,Soul of the Ironclad
1219868,Soul of the Guardian
1219869,Soul of the Peacekeeper
1219870,Soul of the Refined
1219871,Soul of the Exemplar
1219872,Soul of the Inquisitor
1219873,Soul of the Sovereign
1219874,Soul of the Dominus
1219875,Soul of the Vindicator
1219876,Soul of the Altruist
1219877,Soul of the Arbiter
1219878,Soul of the Sealbearer
1219879,Soul of the Justicar
1219880,Soul of the Judicator
1219881,Soul of the Ascendant
1219882,Soul of the Retributor
1219883,Soul of the Excommunicator
1219884,Soul of the Lightbringer
1219885,Soul of the Exile
1219886,Soul of the Templar
1219887,Soul of the Windwalker
1219888,Soul of the Shield Master
1219889,Soul of the Totemic Protector
1219890,Soul of the Shock-Absorber
1219891,Soul of the Spiritual Bulwark
1219892,Soul of the Maelstrombringer
1219893,Soul of the Lavawalker
1219894,Soul of the True Alpha
1219895,Soul of the Totemkeeper
1219896,Soul of the Ancestors
1219897,Soul of the Spiritweaver
1219898,Soul of the Waterwalker
1219899,Soul of the Stormtender
1219900,Soul of the Elemental Seer
1219901,Soul of the Vitalist
1219902,Soul of the Spirithealer
1219903,Soul of the Refined
1219904,Soul of the Chieftain
1219905,Soul of the Furycharged
1219906,Soul of the Stormbreaker
1219907,Soul of the Tempest
1219908,Soul of the Seismic Smasher
1219909,Soul of the Flamebringer
1219910,Soul of the Volcano
1219911,Soul of the Raging Flame
1219912,Soul of the Elemental Master
1219913,Soul of the Tribesman
1219914,Soul of the Spirit Guide
1219915,Soul of the Elder
1219916,Soul of the Elements
1219917,Soul of the Lava Sage
1219918,Soul of the Ancestral Warden
1219919,Soul of the Corrupt
1219920,Soul of the Gentle Paw
1219921,Soul of the Ferocious
1219922,Soul of the Shifter
1219923,Soul of the Territorial
1219924,Soul of the Beast
1219925,Soul of the Lacerator
1219926,Soul of the Furious
1219927,Soul of the Mangler
1219928,Soul of the Innervator
1219929,Soul of the Nurturer
1219930,Soul of the Tranquil
1219931,Soul of the Dreamwalker
1219932,Soul of the Grove Tender
1219933,Soul of the Feathered Sage
1219934,Soul of the Benevolent Seer
1219935,Soul of the Lifeweaver
1219936,Soul of the Illuminator
1219937,Soul of Predatory Instincts
1219938,Soul of the Ripper
1219939,Soul of the Claw
1219940,Soul of the Prideful
1219941,Soul of the Barbaric
1219942,Soul of the Frenetic
1219943,Soul of the Exsanguinator
1219944,Soul of the Thornkeeper
1219945,Soul of the Lunatic
1219946,Soul of the Starcaller
1219947,Soul of the Night
1219948,Soul of the Keepers
1219949,Soul of the Wrathful
1219950,Soul of the Graceful
1219951,Soul of the Astral Ascendant
1219952,Soul of the Cometcaller
1219953,Soul of the Forest
1219954,Soul of Animalistic Expertise
1219955,Soul Engraving
1219956,Soul of the Tactician
1219957,Soul of the Tactician
1219958,Soul of the War Veteran
1219959,Soul of the War Veteran
1219960,Soul of the Battle Forecaster
1219961,Soul of the Battle Forecaster
1219962,Soul of the Bloodseeker
1219963,Soul of the Bloodseeker
1219964,Soul of the Titan
1219965,Soul of the Titan
1219966,Soul of the Destroyer
1219967,Soul of the Destroyer
1219968,Soul of the Deathbound
1219969,Soul of the Deathbound
1219970,Soul of the Sanguinist
1219971,Soul of the Sanguinist
1219972,Soul of the Pristine Blocker
1219973,Soul of the Pristine Blocker
1219974,Soul of the Savage
1219975,Soul of the Savage
1219976,Soul of Enmity
1219977,Soul of Enmity
1219978,Soul of the Deflective
1219979,Soul of the Deflective
1219980,Soul of the Revenger
1219981,Soul of the Revenger
1219982,Soul of the Incessant
1219983,Soul of the Incessant
1219984,Soul of the Thunderbringer
1219985,Soul of the Thunderbringer
1219986,Soul of the Sentinel
1219987,Soul of the Sentinel
1219988,Soul of the Southpaw
1219989,Soul of the Southpaw
1219990,Soul of the Gladiator
1219991,Soul of the Gladiator
1219992,Soul of the Aftershock
1219993,Soul of the Aftershock
1219994,Soul of the Avoidant
1219995,Soul of the Avoidant
1219996,Soul of the Toxicologist
1219997,Soul of the Toxicologist
1219998,Soul of the Executioner
1219999,Soul of the Executioner
1220000,Soul of the Opportunist
1220001,Soul of the Opportunist
1220002,Soul of the Butcher
1220003,Soul of the Butcher
1220004,Soul of the Phantom
1220005,Soul of the Phantom
1220006,Soul of the Scoundrel
1220007,Soul of the Scoundrel
