ID,StartEvent,EndEvent,StartMinOffsetMs,StartMaxOffsetMs,EndMinOffsetMs,EndMaxOffsetMs,TargetType,SpellVisualKitID,Field_10_0_0_44649_008,Field_10_0_0_44649_009,SpellVisualID
338883,3,13,0,0,0,0,1,183569,0,0,132035
338884,6,13,0,0,0,0,4,183485,0,0,132035
338885,7,8,0,0,0,0,2,183570,0,0,132036
338886,3,13,0,0,0,0,1,181649,0,0,132037
338887,3,13,0,0,0,0,2,181654,0,0,132037
338888,1,2,0,0,0,0,1,34156,0,0,132038
338889,7,8,0,0,0,0,2,183571,0,0,132039
338890,7,8,0,0,0,0,2,183572,0,0,132040
338893,9,10,0,0,0,0,3,183574,0,0,132042
338894,1,2,0,0,0,0,1,183579,0,0,130730
338895,11,12,0,0,0,0,2,183575,0,0,132041
338896,7,8,0,0,0,0,2,183576,0,0,132043
338897,7,8,0,0,0,0,2,183577,0,0,132044
338898,6,13,0,0,0,0,4,183580,0,0,132045
338902,1,2,0,0,0,0,1,183581,0,0,132046
338903,11,12,0,0,0,0,1,183582,0,0,132046
338908,11,12,0,0,0,0,1,183588,0,0,132048
338910,1,2,0,0,0,0,1,8200,0,0,132049
338911,6,13,0,0,0,0,4,183587,0,0,132050
338912,6,13,0,0,0,0,4,176658,0,0,131919
338913,7,8,0,0,0,0,2,183583,0,0,132051
338916,3,13,0,0,0,0,1,183589,0,0,132051
338917,6,13,0,0,0,0,4,183590,0,0,132051
338918,7,8,0,0,0,0,2,183592,0,0,132052
338919,11,12,0,0,0,0,1,183593,0,0,132052
338920,1,2,0,0,0,0,1,183594,0,0,132046
338921,7,8,0,0,0,0,1,183596,0,0,132053
338922,1,2,0,0,0,0,1,183597,0,0,132054
338923,11,12,0,0,0,0,2,183598,0,0,132054
338925,3,13,0,0,0,0,1,183600,0,0,132048
338926,7,8,0,0,0,0,1,183602,0,0,132055
338927,1,2,0,0,0,0,1,183603,0,0,132056
338928,3,13,0,0,0,0,1,183604,0,0,132056
338929,11,12,0,0,0,0,1,178047,0,0,132057
338931,7,8,0,0,0,0,2,183605,0,0,132058
338932,7,8,0,0,0,0,2,183606,0,0,132058
338933,3,13,0,0,0,0,1,395,0,0,132059
338935,7,8,0,0,0,0,2,183607,0,0,132060
338936,6,13,0,0,0,0,4,183608,0,0,132061
338937,7,8,0,0,0,0,2,183611,0,0,132062
338938,6,13,0,0,0,0,4,183612,0,0,132063
338939,7,8,0,0,0,0,2,181032,0,0,132064
338940,7,8,0,0,0,0,2,178900,0,0,132064
338941,3,13,0,0,0,0,1,183613,0,0,132065
338942,7,8,0,0,0,0,2,183614,0,0,132066
338943,3,13,0,0,0,0,1,183615,0,0,132068
338944,6,13,0,0,0,0,2,183616,0,0,132069
338945,7,8,0,0,0,0,2,25142,0,0,132069
338946,8,13,0,0,0,0,2,182008,0,0,132069
338947,1,2,0,0,0,0,1,183617,0,0,132070
338948,3,13,0,0,0,0,1,184149,0,0,132070
338949,11,12,0,0,0,0,2,183620,0,0,132070
338950,6,13,0,0,0,0,2,183618,0,0,132071
338951,7,8,0,0,0,0,2,25142,0,0,132071
338952,8,13,0,0,0,0,2,182008,0,0,132071
338953,1,2,0,0,0,0,1,2891,0,0,132072
338954,3,13,0,0,0,0,1,183619,0,0,132072
338955,7,8,0,0,0,0,2,183621,0,0,132073
338956,1,2,0,0,0,0,1,279,0,0,132068
338957,7,8,0,0,0,0,1,183623,0,0,132074
338958,4,5,0,0,0,0,5,183622,0,0,132075
338959,9,10,0,0,0,0,3,183624,0,0,132075
338960,3,13,0,0,0,0,1,948,0,0,132076
338961,7,8,0,0,0,0,2,293,0,0,132076
338962,11,12,0,0,0,0,2,183626,0,0,132076
338963,6,13,0,0,0,0,4,183625,0,0,132077
338964,1,2,0,0,0,0,1,183627,0,0,132067
338965,3,13,0,0,0,0,1,183628,0,0,132067
338966,6,13,0,0,0,0,2,156404,0,0,132067
338967,9,10,0,0,0,0,3,183630,0,0,132074
338968,7,8,0,0,0,0,2,183631,0,0,132078
338969,7,8,0,0,0,0,1,122781,0,0,130893
338970,7,8,0,0,0,0,1,122781,0,0,130889
338971,7,8,0,0,0,0,1,122781,0,0,130908
338972,7,8,0,0,0,0,1,122781,0,0,130904
338973,7,8,0,0,0,0,1,122781,0,0,130905
338974,7,8,0,0,0,0,1,122781,0,0,130898
338975,7,8,0,0,0,0,1,122781,0,0,130896
338976,7,8,0,0,0,0,1,122781,0,0,130907
338977,7,8,0,0,0,0,1,122781,0,0,130902
338978,7,8,0,0,0,0,1,122781,0,0,130897
338979,7,8,0,0,0,0,1,122781,0,0,130906
338980,7,8,0,0,0,0,1,122781,0,0,130894
338981,7,8,0,0,0,0,1,122781,0,0,130888
338982,7,8,0,0,0,0,1,122781,0,0,130429
338983,7,8,0,0,0,0,2,36927,0,0,132079
338984,1,2,0,0,0,0,1,183632,0,0,132080
338985,3,13,0,0,0,0,1,183633,0,0,132080
338989,7,8,0,0,0,0,2,183634,0,0,132048
338990,6,13,0,0,0,0,4,183636,0,0,132080
338993,6,13,0,0,0,0,4,183635,0,0,132082
338994,9,13,0,0,0,0,3,183638,0,0,132074
338995,10,13,0,0,0,0,3,183637,0,0,132074
338996,8,13,0,0,0,0,1,183639,0,0,132074
338997,7,8,0,0,0,0,2,183640,0,0,132078
338998,6,13,0,0,0,0,2,183641,0,0,132083
339000,3,13,0,0,0,0,1,183643,0,0,132085
339001,7,8,0,0,0,0,2,183644,0,0,132086
339002,4,5,0,0,0,0,5,183645,0,0,132087
339003,7,8,0,0,0,0,2,183646,0,0,132088
339004,7,8,0,0,0,0,2,183647,0,0,132089
339005,7,8,0,0,0,0,2,183648,0,0,132090
339006,4,5,0,0,0,0,5,183649,0,0,132091
339007,7,8,0,0,0,0,1,183650,0,0,132092
339008,8,13,0,0,0,0,2,183651,0,0,132078
339009,1,2,0,0,0,0,1,183652,0,0,4080
339010,3,13,0,0,0,0,1,183653,0,0,4080
339011,7,13,0,0,0,0,1,183654,0,0,131544
339012,3,13,0,0,0,0,1,29553,0,0,132093
339013,8,13,0,0,0,0,2,29552,0,0,132093
339014,7,8,0,0,0,0,2,183655,0,0,132093
339015,7,13,0,0,0,0,1,183656,0,0,131420
339016,6,13,0,0,0,0,3,183657,0,0,1243
339017,6,13,0,0,0,0,2,183658,0,0,1243
339018,1,2,0,0,0,0,1,183659,0,0,132094
339019,1,13,0,0,0,0,1,124466,0,0,132094
339020,3,13,0,0,0,0,1,122363,0,0,132094
339021,7,8,0,0,0,0,1,117966,0,0,132094
339022,8,13,0,0,0,0,1,124479,0,0,132094
339023,7,8,0,0,0,0,1,183660,0,0,132095
339024,7,8,0,0,0,0,1,183661,0,0,132096
339025,3,13,0,0,0,0,1,183662,0,0,132097
339026,7,8,0,0,0,0,2,183666,0,0,132098
339027,1,2,0,0,0,0,1,183663,0,0,132097
339028,6,13,0,0,0,0,2,183664,0,0,132097
339029,7,8,0,0,0,0,2,183665,0,0,132097
339030,7,8,0,0,0,0,2,349,0,0,132099
339031,1,2,0,0,0,0,1,183667,0,0,132100
339032,3,13,0,0,0,0,1,183668,0,0,132100
339033,6,13,0,0,0,0,1,183669,0,0,132100
339034,6,13,0,0,0,0,2,183670,0,0,132100
339035,6,13,0,0,0,0,2,183672,0,0,132101
339036,7,8,0,0,0,0,2,183681,0,0,132101
339037,6,13,0,0,0,0,2,183671,0,0,132102
339038,1,2,0,0,0,0,1,183673,0,0,132103
339039,3,13,0,0,0,0,1,183674,0,0,132103
339040,7,8,0,0,0,0,2,183675,0,0,132104
339041,7,13,5000,5000,0,0,2,183676,0,0,132101
339042,1,2,0,0,0,0,1,183677,0,0,132106
339043,3,13,0,0,0,0,1,183678,0,0,132106
339044,6,13,0,0,0,0,1,183679,0,0,132106
339045,6,13,0,0,0,0,2,183680,0,0,132106
339049,7,8,0,0,0,0,2,183682,0,0,132107
339051,1,2,0,0,0,0,1,183673,0,0,132109
339052,3,13,0,0,0,0,1,183674,0,0,132109
339053,1,2,0,0,0,0,1,183684,0,0,132110
339054,3,13,0,0,0,0,1,183685,0,0,132110
339055,6,13,0,0,0,0,2,156404,0,0,132110
339056,1,2,0,0,0,0,1,183686,0,0,132111
339057,3,13,0,0,0,0,3,183687,0,0,132111
339058,7,8,0,0,0,0,2,183688,0,0,132109
339059,3,13,0,0,0,0,1,183689,0,0,131888
339060,7,8,0,0,0,0,2,183690,0,0,132109
339063,1,2,0,0,0,0,1,183695,0,0,132112
339064,3,13,0,0,0,0,1,183694,0,0,132112
339066,3,13,0,0,0,0,1,183696,0,0,132113
339067,7,8,0,0,0,0,2,97846,0,0,132113
339069,1,2,0,0,0,0,1,109367,0,0,132115
339070,11,12,0,0,0,0,1,109367,0,0,132115
339071,4,5,0,0,0,0,5,174423,0,0,132116
339072,5,13,0,0,0,0,3,183699,0,0,132116
339073,1,2,0,0,0,0,1,358,0,0,132117
339074,3,13,0,0,0,0,1,183697,0,0,132117
339075,7,8,0,0,0,0,2,134500,0,0,132117
339076,8,13,0,0,0,0,2,19519,0,0,132117
339077,6,13,0,0,0,0,4,156404,0,0,132118
339079,3,13,0,0,0,0,1,183700,0,0,132116
339080,7,8,0,0,0,0,2,183701,0,0,132120
339081,6,13,0,0,0,0,2,183702,0,0,132120
339082,7,13,14500,14500,0,0,2,183703,0,0,132120
339084,1,2,0,0,0,0,1,183707,0,0,132121
339085,3,13,0,0,0,0,1,183708,0,0,132121
339086,1,2,0,0,0,0,1,182614,0,0,132122
339088,7,8,0,0,0,0,1,183712,0,0,132122
339093,1,2,0,0,0,0,1,183711,0,0,132124
339095,3,13,0,0,0,0,1,183714,0,0,132124
339096,6,13,0,0,0,0,4,177001,0,0,132124
339098,3,13,0,0,0,0,1,183713,0,0,132120
339099,1,2,0,0,0,0,1,183715,0,0,132126
339100,6,13,0,0,0,0,4,183716,0,0,132127
339101,7,8,0,0,0,0,2,183718,0,0,132127
339102,6,13,0,0,0,0,4,183717,0,0,130882
339103,1,2,0,0,0,0,2,183715,0,0,132128
339104,3,13,0,0,0,0,1,71472,0,0,132129
339105,3,13,0,0,0,0,1,183706,0,0,132129
339106,7,8,0,0,0,0,2,183719,0,0,132130
339107,7,8,0,0,0,0,2,183720,0,0,132131
339108,3,13,0,0,0,0,1,183721,0,0,132131
339109,1,2,0,0,0,0,1,183722,0,0,132132
339110,3,13,0,0,0,0,1,183723,0,0,132132
339111,6,13,0,0,0,0,2,183724,0,0,132132
339112,3,13,0,0,0,0,1,183725,0,0,130998
339113,3,13,0,0,0,0,1,183726,0,0,132125
339114,7,8,0,0,0,0,2,183727,0,0,132134
339115,3,13,0,0,0,0,1,183728,0,0,132134
339116,1,2,0,0,0,0,1,183729,0,0,132128
339117,7,8,0,0,0,0,2,183730,0,0,132135
339118,1,2,0,0,0,0,1,183731,0,0,132137
339119,3,13,0,0,0,0,1,183732,0,0,132137
339120,7,8,0,0,0,0,2,183733,0,0,132137
339122,11,12,0,0,0,0,1,183734,0,0,132136
339123,6,13,0,0,0,0,4,183736,0,0,132138
339124,3,13,0,0,0,0,1,183737,0,0,132128
339125,1,13,0,0,0,0,1,183738,0,0,131026
339128,1,2,0,0,0,0,1,262591,0,0,132140
339129,3,13,0,0,0,0,1,183742,0,0,132140
339130,6,13,0,0,0,0,4,183587,0,0,132140
339132,7,8,0,0,0,0,2,183741,0,0,132139
339134,11,12,0,0,0,0,1,183743,0,0,132139
339135,3,13,0,0,0,0,1,182841,0,0,132141
339136,6,13,0,0,0,0,4,157918,0,0,132141
339137,6,13,0,0,0,0,4,177373,0,0,132141
339138,1,2,0,0,0,0,1,183744,0,0,132142
339139,3,13,0,0,0,0,1,183745,0,0,132142
339140,6,13,0,0,0,0,2,183746,0,0,130928
339141,3,13,0,0,0,0,2,183747,0,0,132143
339142,4,5,0,0,0,0,5,183748,0,0,132144
339143,8,13,0,0,0,0,1,183749,0,0,132136
339144,5,13,0,0,0,0,3,183750,0,0,132144
339146,6,13,0,0,0,0,4,96802,0,0,132146
339147,7,8,0,0,0,0,2,56050,0,0,132146
339148,1,2,0,0,0,0,1,183754,0,0,132147
339150,11,12,0,0,0,0,2,183752,0,0,132147
339151,3,13,0,0,0,0,3,183753,0,0,132148
339152,11,12,0,0,0,0,1,183755,0,0,132147
339153,7,8,0,0,0,0,2,183756,0,0,132149
339154,1,2,0,0,0,0,1,183757,0,0,132150
339155,3,13,0,0,0,0,1,183758,0,0,132150
339156,6,13,0,0,0,0,4,183759,0,0,132150
339157,1,2,0,0,0,0,1,15536,0,0,132151
339158,3,13,0,0,0,0,1,185367,0,0,132151
339159,9,10,0,0,0,0,3,183760,0,0,132153
339160,7,8,0,0,0,0,2,183761,0,0,132154
339161,6,13,0,0,0,0,4,183762,0,0,132155
339162,7,8,0,0,0,0,2,183764,0,0,132156
339163,7,8,0,0,0,0,2,183763,0,0,132157
339164,3,13,0,0,0,0,1,183766,0,0,132158
339165,3,13,0,0,0,0,1,183765,0,0,132159
339169,7,8,0,0,0,0,2,183770,0,0,132161
339170,8,13,0,0,0,0,2,183768,0,0,132139
339172,7,8,0,0,0,0,2,183771,0,0,132147
339173,7,8,0,0,0,0,1,183772,0,0,132162
339175,1,2,0,0,0,0,1,183775,0,0,132164
339176,1,2,0,0,0,0,1,183774,0,0,132165
339177,6,13,0,0,0,0,1,183776,0,0,132165
339178,6,13,0,0,0,0,2,183777,0,0,132165
339179,7,8,0,0,0,0,2,183778,0,0,132166
339180,3,13,0,0,0,0,1,183779,0,0,132164
339181,3,13,0,0,0,0,1,183780,0,0,132167
339182,3,13,0,0,0,0,1,183781,0,0,132167
339183,7,8,0,0,0,0,2,36927,0,0,125299
339184,1,2,0,0,0,0,1,11726,0,0,125299
339185,1,2,0,0,0,0,1,183785,0,0,132168
339186,3,13,0,0,0,0,1,183784,0,0,132168
339187,6,13,0,0,0,0,2,183783,0,0,132168
339188,7,8,0,0,0,0,2,183782,0,0,132168
339189,6,13,0,0,0,0,4,156404,0,0,125299
339190,3,13,0,0,0,0,1,183786,0,0,125299
339191,3,3,0,0,0,0,1,184902,0,0,132169
339192,11,12,0,0,0,0,2,183789,0,0,132171
339193,7,8,0,0,0,0,2,183791,0,0,132171
339194,1,2,0,0,0,0,1,183792,0,0,132171
339195,7,8,0,0,0,0,2,183793,0,0,132172
339196,7,8,0,0,0,0,1,183794,0,0,132173
339197,3,13,0,0,0,0,3,183790,0,0,132170
339198,4,5,0,0,0,0,5,183795,0,0,132174
339200,7,8,0,0,0,0,2,183797,0,0,132175
339211,3,13,0,0,0,0,1,183799,0,0,132178
339214,1,2,0,0,0,0,1,183800,0,0,132179
339216,6,13,0,0,0,0,1,282,0,0,132178
339217,6,13,0,0,0,0,2,282,0,0,132178
339218,3,13,0,0,0,0,1,183799,0,0,132179
339220,6,13,0,0,0,0,2,183801,0,0,132179
339221,1,2,0,0,0,0,1,131800,0,0,132180
339222,3,13,0,0,0,0,1,131801,0,0,132180
339223,6,13,0,0,0,0,4,139494,0,0,132180
339224,6,13,0,0,0,0,4,157843,0,0,132181
339225,6,13,0,0,0,0,4,105691,0,0,132164
339226,3,13,0,0,0,0,1,183806,0,0,132182
339227,7,8,0,0,0,0,2,183807,0,0,132183
339228,7,8,0,0,0,0,4,189359,0,0,132184
339229,11,12,0,0,0,0,1,189360,0,0,132184
339230,6,13,0,0,0,0,3,183809,0,0,132185
339231,1,2,0,0,0,0,1,183810,0,0,132186
339233,3,13,0,0,0,0,1,183811,0,0,132186
339234,6,13,0,0,0,0,2,189410,0,0,132187
339235,1,2,0,0,0,0,1,189406,0,0,132187
339236,3,13,0,0,0,0,1,189409,0,0,132187
339238,3,13,0,0,0,0,1,183814,0,0,132188
339239,1,2,0,0,0,0,1,183815,0,0,130915
339240,3,13,0,0,0,0,1,183816,0,0,130915
339241,7,8,0,0,0,0,2,191777,0,0,132189
339242,7,8,0,0,0,0,1,191776,0,0,132189
339245,11,12,0,0,0,0,2,183819,0,0,132191
339246,1,2,0,0,0,0,1,183820,0,0,132192
339247,3,13,0,0,0,0,1,161090,0,0,132192
339248,3,13,0,0,0,0,1,183821,0,0,132192
339249,6,13,0,0,0,0,4,183822,0,0,132192
339250,7,8,0,0,0,0,2,183823,0,0,132192
339252,7,8,0,0,0,0,2,183824,0,0,132193
339253,7,8,0,0,0,0,1,183825,0,0,132194
339254,1,2,0,0,0,0,1,183826,0,0,132195
339255,11,12,0,0,0,0,1,183828,0,0,132195
339256,3,13,0,0,0,0,1,183827,0,0,132196
339257,1,2,0,0,0,0,1,172400,0,0,132197
339258,3,13,0,0,0,0,1,173398,0,0,132197
339259,6,13,0,0,0,0,4,158023,0,0,132197
339260,6,13,0,0,0,0,4,156399,0,0,132197
339261,5,13,0,0,0,0,3,183829,0,0,132198
339262,1,12,0,0,0,0,1,183830,0,0,132195
339263,9,10,0,0,0,0,3,183831,0,0,132199
339264,3,13,0,0,0,0,1,173398,0,0,121359
339265,4,5,0,0,0,0,5,183847,0,0,132201
339266,9,10,0,0,0,0,3,183833,0,0,132202
339267,9,10,0,0,0,0,3,183834,0,0,132203
339268,1,2,0,0,0,0,1,183837,0,0,132204
339269,3,13,0,0,0,0,1,183835,0,0,132204
339270,6,13,0,0,0,0,4,183836,0,0,132204
339271,7,8,0,0,0,0,2,183838,0,0,132205
339272,5,13,0,0,0,0,3,183839,0,0,132201
339273,3,13,0,0,0,0,1,183840,0,0,132206
339274,1,2,0,0,0,0,1,183845,0,0,132207
339275,3,13,0,0,0,0,1,183844,0,0,132207
339276,7,8,0,0,0,0,2,183842,0,0,132207
339277,4,5,0,0,0,0,5,173979,0,0,132208
339278,5,13,0,0,0,0,3,183843,0,0,132208
339279,6,13,0,0,0,0,4,183724,0,0,132209
339280,7,8,0,0,0,0,2,183846,0,0,132210
339281,7,8,0,0,0,0,1,183846,0,0,132210
339282,7,8,0,0,0,0,1,183848,0,0,132211
339283,3,13,0,0,0,0,1,183849,0,0,132212
339284,3,13,0,0,0,0,1,183850,0,0,132213
339285,1,2,0,0,0,0,1,183851,0,0,132214
339286,3,13,0,0,0,0,1,183852,0,0,132214
339287,1,2,0,0,0,0,1,183853,0,0,132215
339288,4,5,0,0,0,0,5,183854,0,0,132216
339289,5,13,0,0,0,0,3,183855,0,0,132216
339291,6,13,0,0,0,0,4,173415,0,0,132217
339292,1,2,0,0,0,0,1,183856,0,0,132218
339293,3,13,0,0,0,0,1,183857,0,0,132218
339294,7,8,0,0,0,0,2,183858,0,0,132218
339295,7,8,0,0,0,0,1,12621,0,0,132219
339296,11,12,0,0,0,0,2,183864,0,0,132219
339297,1,2,0,0,0,0,1,183859,0,0,132220
339298,3,13,0,0,0,0,1,183860,0,0,132220
339299,3,13,0,0,0,0,1,183861,0,0,132221
339300,6,13,0,0,0,0,4,183862,0,0,132221
339301,7,8,0,0,0,0,2,183863,0,0,132221
339302,3,13,0,0,0,0,1,183866,0,0,132222
339303,6,13,0,0,0,0,2,183867,0,0,132222
339304,5,13,0,0,0,0,3,183868,0,0,132222
339305,1,2,0,0,0,0,1,183865,0,0,132223
339306,3,13,0,0,0,0,1,183869,0,0,132223
339307,3,13,0,0,0,0,1,183870,0,0,132224
339309,1,2,0,0,0,0,1,183872,0,0,132225
339310,6,13,0,0,0,0,4,191800,0,0,132225
339311,3,13,0,0,0,0,1,183871,0,0,132226
339312,11,12,0,0,0,0,1,183873,0,0,132227
339313,11,12,0,0,0,0,1,183874,0,0,132228
339314,7,8,0,0,0,0,2,183875,0,0,132229
339315,7,8,0,0,0,0,2,183876,0,0,132230
339316,1,2,0,0,0,0,1,184211,0,0,132231
339317,3,13,0,0,0,0,1,183878,0,0,132231
339318,6,13,0,0,0,0,2,6846,0,0,132231
339319,7,8,0,0,0,0,2,183877,0,0,132231
339320,1,2,0,0,0,0,1,183915,0,0,132232
339321,3,13,0,0,0,0,1,183880,0,0,132232
339323,1,2,0,0,0,0,1,183879,0,0,132232
339326,1,2,0,0,0,0,1,182767,0,0,132234
339327,3,13,0,0,0,0,1,182768,0,0,132234
339328,6,13,0,0,0,0,2,184449,0,0,132234
339329,7,8,0,0,0,0,2,177510,0,0,132234
339330,6,13,0,0,0,0,4,173415,0,0,132235
339331,3,13,0,0,0,0,1,183883,0,0,132235
339332,6,13,0,0,0,0,4,183884,0,0,131002
339333,6,13,0,0,0,0,2,108327,0,0,132236
339334,7,8,0,0,0,0,2,53349,0,0,132236
339335,7,8,0,0,0,0,2,19058,0,0,132236
339336,9,10,0,0,0,0,3,183885,0,0,132237
339337,1,2,0,0,0,0,1,183886,0,0,132238
339338,3,13,0,0,0,0,1,183887,0,0,132238
339339,6,13,0,0,0,0,4,183888,0,0,132238
339340,7,8,0,0,0,0,2,183889,0,0,132238
339341,1,2,0,0,0,0,1,183890,0,0,132239
339342,3,13,0,0,0,0,1,183891,0,0,132239
339343,7,8,0,0,0,0,2,183892,0,0,132239
339344,7,8,0,0,0,0,2,183893,0,0,132240
339345,1,2,0,0,0,0,1,183894,0,0,132241
339346,3,13,0,0,0,0,1,183895,0,0,132241
339347,6,13,0,0,0,0,4,183896,0,0,132241
339348,1,2,0,0,0,0,1,183897,0,0,132242
339349,3,13,0,0,0,0,1,183898,0,0,132242
339350,1,2,0,0,0,0,1,183899,0,0,132243
339351,8,13,0,0,0,0,1,183900,0,0,131383
339352,7,8,0,0,0,0,2,117746,0,0,132244
339353,1,2,0,0,0,0,1,183901,0,0,132245
339354,7,8,0,0,0,0,2,183902,0,0,132246
339355,7,8,0,0,0,0,2,183903,0,0,132247
339356,7,8,0,0,0,0,2,183904,0,0,132248
339357,1,2,0,0,0,0,1,183906,0,0,132249
339358,3,13,0,0,0,0,1,183907,0,0,132249
339359,7,8,0,0,0,0,2,183905,0,0,132249
339360,7,8,0,0,0,0,1,183910,0,0,132250
339361,7,8,0,0,0,0,3,183909,0,0,132251
339362,7,8,0,0,0,0,1,183908,0,0,132252
339363,1,2,0,0,0,0,1,183911,0,0,132253
339364,3,13,0,0,0,0,1,183912,0,0,132253
339366,7,8,0,0,0,0,2,183917,0,0,132254
339367,3,13,0,0,0,0,1,183918,0,0,132255
339368,3,13,0,0,0,0,3,183919,0,0,132256
339369,6,13,0,0,0,0,4,183920,0,0,132256
339370,7,13,0,0,0,0,2,183921,0,0,5920
339371,3,13,0,0,0,0,1,183922,0,0,5920
339372,8,13,0,0,0,0,2,183923,0,0,5920
339373,7,13,0,0,0,0,1,183924,0,0,5444
339374,11,12,0,0,0,0,2,183925,0,0,5444
339375,3,13,0,0,0,0,1,183926,0,0,132257
339376,7,13,0,0,0,0,2,183924,0,0,5444
339377,7,8,0,0,0,0,2,183927,0,0,132258
339378,3,13,0,0,0,0,1,183928,0,0,132259
339380,4,5,0,0,0,0,5,179419,0,0,132260
339381,9,10,0,0,0,0,3,183929,0,0,132261
339382,3,13,0,0,0,0,1,183930,0,0,131828
339383,7,8,0,0,0,0,1,183931,0,0,132262
339384,3,13,0,0,0,0,1,183932,0,0,132263
339387,1,2,0,0,0,0,1,183937,0,0,132264
339388,1,13,1000,1000,0,0,1,182269,0,0,132264
339389,1,13,1500,1500,0,0,1,182269,0,0,132264
339390,1,13,2000,2000,0,0,1,182269,0,0,132264
339391,1,13,2500,2500,0,0,1,182269,0,0,132264
339392,1,13,3000,3000,0,0,1,182269,0,0,132264
339393,1,13,4800,4800,0,0,1,182274,0,0,132264
339394,3,13,0,0,0,0,1,182343,0,0,132264
339395,1,2,0,0,0,0,1,183933,0,0,132263
339396,7,8,0,0,0,0,2,183934,0,0,132263
339397,6,13,0,0,0,0,2,183935,0,0,132263
339398,3,13,0,0,0,0,1,183936,0,0,132265
339399,7,8,0,0,0,0,1,358,0,0,132266
339400,7,8,0,0,0,0,2,183939,0,0,132267
339402,3,13,0,0,0,0,1,182362,0,0,132268
339403,7,8,0,0,0,0,1,182290,0,0,132268
339404,7,8,0,0,0,0,1,182374,0,0,132268
339405,7,8,0,0,0,0,1,183941,0,0,132268
339406,3,13,0,0,0,0,1,166227,0,0,132269
339407,7,8,0,0,0,0,1,183942,0,0,132269
339408,1,2,0,0,0,0,1,183943,0,0,132270
339409,1,2,0,0,0,0,1,183944,0,0,132271
339410,3,13,0,0,0,0,1,183945,0,0,132271
339411,6,13,0,0,0,0,2,155949,0,0,132271
339412,7,8,0,0,0,0,2,349,0,0,132271
339413,6,13,0,0,0,0,4,17022,0,0,132271
339414,1,2,0,0,0,0,1,183947,0,0,132272
339415,3,13,0,0,0,0,1,183946,0,0,132272
339416,3,13,0,0,0,0,1,180653,0,0,132272
339417,6,13,0,0,0,0,4,155949,0,0,132272
339418,1,2,0,0,0,0,1,174449,0,0,132272
339419,1,2,0,0,0,0,1,183948,0,0,132273
339420,3,13,0,0,0,0,1,183949,0,0,132273
339421,6,13,0,0,0,0,4,183950,0,0,132273
339422,7,8,0,0,0,0,1,183951,0,0,132274
339423,1,2,0,0,0,0,3,183952,0,0,132275
339424,1,2,0,0,0,0,1,183953,0,0,132276
339425,3,13,0,0,0,0,1,183954,0,0,132276
339426,6,13,0,0,0,0,4,183955,0,0,132276
339427,7,8,0,0,0,0,2,183956,0,0,132276
339428,1,2,0,0,0,0,1,183957,0,0,132275
339429,6,13,0,0,0,0,4,155949,0,0,132278
339430,3,13,0,0,0,0,1,183958,0,0,132278
339431,7,8,0,0,0,0,2,183959,0,0,132279
339432,3,13,9950,9950,0,0,1,183960,0,0,132269
339433,1,2,0,0,0,0,1,183961,0,0,132280
339434,7,8,0,0,0,0,2,183962,0,0,132280
339435,11,12,0,0,0,0,1,183963,0,0,132280
339436,1,2,0,0,0,0,1,183964,0,0,132281
339437,1,2,0,0,0,0,1,183966,0,0,132282
339438,3,13,0,0,0,0,1,183967,0,0,132282
339439,7,8,0,0,0,0,2,183965,0,0,132282
339440,7,8,0,0,0,0,2,183968,0,0,132283
339441,3,13,0,0,0,0,1,88992,0,0,132285
339442,7,8,0,0,0,0,1,104659,0,0,132285
339443,8,13,0,0,0,0,2,89017,0,0,132285
339444,1,2,0,0,0,0,1,183970,0,0,132286
339445,3,13,0,0,0,0,1,183971,0,0,132286
339446,3,13,0,0,0,0,3,183972,0,0,7608
339447,4,13,1000,1000,0,0,3,183973,0,0,131631
339448,1,2,0,0,0,0,1,183974,0,0,132287
339449,1,12,0,0,0,0,1,183975,0,0,132287
339450,3,13,0,0,0,0,1,183976,0,0,132288
339451,11,12,0,0,0,0,1,183977,0,0,132287
339452,7,8,0,0,0,0,2,183978,0,0,132289
339453,6,13,0,0,0,0,2,183979,0,0,129370
339454,6,13,0,0,0,0,4,70428,0,0,132291
339455,7,8,0,0,0,0,2,45491,0,0,132291
339456,4,5,0,0,0,0,5,183980,0,0,132290
339457,9,10,0,0,0,0,3,183981,0,0,132292
339458,7,8,0,0,0,0,1,183982,0,0,132293
339459,3,13,0,0,0,0,1,181924,0,0,132122
339460,1,2,0,0,0,0,1,183983,0,0,132290
339461,3,13,0,0,0,0,1,183984,0,0,130882
339462,7,8,0,0,0,0,2,183985,0,0,132294
339463,1,2,0,0,0,0,1,183986,0,0,132295
339464,11,12,0,0,0,0,2,183987,0,0,132295
339465,7,8,0,0,0,0,2,183988,0,0,132296
339466,9,10,0,0,0,0,3,266609,0,0,132295
339467,9,10,0,0,0,0,3,100227,0,0,132295
339468,11,12,0,0,0,0,1,183989,0,0,132297
339469,7,8,0,0,0,0,2,183990,0,0,132297
339470,1,2,0,0,0,0,1,183992,0,0,132298
339471,3,13,0,0,0,0,1,183993,0,0,132298
339472,7,8,0,0,0,0,2,183994,0,0,132298
339473,6,13,0,0,0,0,4,183995,0,0,132298
339474,1,2,0,0,0,0,1,183997,0,0,132299
339475,11,12,0,0,0,0,1,183998,0,0,132299
339476,4,5,0,0,0,0,5,183999,0,0,132300
