ID,Name_lang,Description_lang,TypeID,Subtype,Faction,IconTextureFileID,RewardsBgTextureFileID,PopupBgTextureFileID,ExpansionLevel,MapID,DifficultyID,MinGear,Group_ID,Order_index,Required_player_condition_ID,Random_ID,ScenarioID,FinalEncounterID,Count_tank,Count_healer,Count_damage,Min_count_tank,Min_count_healer,Min_count_damage,Max_premade_count_tank,Max_premade_count_healer,Max_premade_count_damage,Bonus_reputation_amount,MentorItemLevel,MentorCharLevel,MaxPremadeGroupSize,ContentTuningID,Flags[0],Flags[1]
2332,The Azure Vault,,1,1,-1,4746634,4880614,4880614,9,2515,1,0,172,6,96354,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2939,49475,16
2333,The Azure Vault,,1,1,-1,4746634,4880614,4880614,9,2515,2,0,171,0,96356,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2334,The Azure Vault,,1,1,-1,4746634,4880614,4880614,9,2515,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2335,The Azure Vault,,1,1,-1,4746634,4880614,4880614,9,2515,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2337,The Leeching Vaults,"Like an open wound, anima bleeds from Castle Nathria's vaults. The hemorrhaging must be stopped before Revendreth is drained.",1,2,-1,3759926,3759936,3759940,8,2296,17,230,0,14,97370,0,0,2420,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,49179,16384
2338,Reliquary of Opulence,"With the aristocracy reveling in victory, heroes must crash their party and dismantle their power base.",1,2,-1,3759926,3759937,3759940,8,2296,17,230,0,15,97369,0,0,2426,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,49179,16384
2339,Blood from Stone,"Denathrius's Stone Legion Generals lie in wait, preparing a trap that will destroy the rebellion once and for all.",1,2,-1,3759926,3759938,3759940,8,2296,17,230,0,16,97368,0,0,2425,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,49179,16384
2340,An Audience with Arrogance,Denathrius eagerly awaits the heroes in his tower for the final confrontation to decide the fate of Revendreth.,1,2,-1,3759926,3759939,3759940,8,2296,17,230,0,17,97367,0,0,2424,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,49179,16384
2341,The Jailer's Vanguard,The Jailer's vanguard stands ready to repel any attack. Their lines must be broken to breach the Jailer's sanctum.,1,2,-1,4181530,4200804,4200803,8,2450,17,230,0,18,5703,0,0,2439,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2342,The Dark Bastille,Screams of the tormented fuel the Jailer's army. End their suffering and deprive the Maw of its most precious resource.,1,2,-1,4181530,4200805,4200803,8,2450,17,230,0,19,5703,0,0,2443,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2343,Shackles of Fate,The soul river ends at the tower's peak. Destroy those feeding off it to free the countless souls deprived of their afterlife.,1,2,-1,4181530,4200806,4200803,8,2450,17,230,0,20,5703,0,0,2440,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2344,The Reckoning,"Atop the Tower, Sylvanas Windrunner awaits. Here, the final confrontation for the fate of the cosmos will take place.",1,2,-1,4181530,4200807,4200803,8,2450,17,230,0,21,5703,0,0,2441,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2345,Cornerstone of Creation,"Lihuvim fights a losing battle against domination. Unless saved, the keeper's power will become the Jailer's.",1,2,-1,4423750,4465598,4465597,8,2481,17,230,0,23,5703,0,0,2461,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2346,Ephemeral Plains,"The essence of creation is being devoured. If left unchecked, reality will collapse.",1,2,-1,4423750,4465599,4465597,8,2481,17,230,0,22,5703,0,0,2463,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2347,Domination's Grasp,Zovaal's greatest followers have destroyed millions of civilations. Will they now unmake the universe?,1,2,-1,4423750,4465600,4465597,8,2481,17,230,0,24,5703,0,0,2469,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2348,The Grand Design,"The Jailer sits on the cusp of ultimate victory. Unless stopped, the cosmos will succumb to his power.",1,2,-1,4423750,4465601,4465597,8,2481,17,230,0,25,5703,0,0,2464,2,5,18,1,4,13,0,0,0,0,0,0,0,2426,16411,16384
2349,Emerald Dreamway,,1,3,-1,136349,615223,615222,0,2556,12,0,38,10,0,0,2047,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2078,67376131,0
2350,Random Dungeon (Dragonflight),,6,1,-1,0,0,337493,9,-1,1,0,172,1,114864,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2155,16387,16400
2351,Random Heroic (Dragonflight),,6,1,-1,0,0,337493,9,-1,2,0,171,2,114864,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,16387,16400
2352,Uldaman: Legacy of Tyr,,1,1,-1,4746642,4880613,4880613,8,2451,1,180,11,0,99347,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2547,16451,16400
2353,Uldaman: Legacy of Tyr,,1,1,-1,4746642,4880613,4880613,9,2451,2,0,171,0,99348,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2354,Uldaman: Legacy of Tyr,,1,1,-1,4746642,4880613,4880613,9,2451,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2355,Uldaman: Legacy of Tyr,,1,1,-1,4746642,4880613,4880613,9,2451,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2356,Neltharus,,1,1,-1,4746640,4880619,4880619,9,2519,1,0,172,2,99344,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2937,49475,16
2357,Neltharus,,1,1,-1,4746640,4880619,4880619,9,2519,2,0,171,0,99345,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2358,Neltharus,,1,1,-1,4746640,4880619,4880619,9,2519,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2359,Neltharus,,1,1,-1,4746640,4880619,4880619,9,2519,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2360,Ruby Life Pools,,1,1,-1,4746639,4880618,4880618,9,2521,2,0,171,0,96922,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2361,Ruby Life Pools,,1,1,-1,4746639,4880618,4880618,9,2521,1,0,172,1,96920,2350,0,2503,1,1,3,1,1,3,1,1,3,0,0,0,0,2548,49475,16
2362,Brackenhide Hollow,,1,1,-1,4746635,4880615,4880615,9,2520,1,0,172,5,99338,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2550,49475,16
2363,Brackenhide Hollow,,1,1,-1,0,0,0,9,2520,2,0,171,0,99339,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2364,Halls of Infusion,,1,1,-1,4746638,4880617,4880617,9,2527,1,0,172,7,97181,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2554,49475,16
2365,Halls of Infusion,,1,1,-1,4746638,4880617,4880617,9,2527,2,0,171,0,97182,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2366,Algeth'ar Academy,,1,1,-1,4746641,4880621,4880621,9,2526,1,0,172,8,99341,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2940,49475,16
2367,Algeth'ar Academy,,1,1,-1,4746641,4880621,4880621,9,2526,2,0,171,0,99342,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2368,The Nokhud Offensive,,1,1,-1,4746636,4880620,4880620,9,2516,1,0,172,3,97184,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2549,49475,16
2369,The Nokhud Offensive,,1,1,-1,4746636,4880620,4880620,9,2516,2,0,171,0,97185,2351,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2370,The Primal Bulwark,The Primal Council bolsters their defenses within the mountain. Their ranks must be broken to stop the Incarnates' release.,1,2,-1,4746643,4880698,4880622,9,2522,17,359,0,1,124009,0,0,2502,2,5,18,1,4,13,0,0,0,0,0,0,0,2161,16411,16384
2371,Caverns of Infusion,Kurog Grimtotem prepares to unleash monstrous elementals to bring about the destruction of any who oppose him.,1,2,-1,4746643,4880697,4880622,9,2522,17,359,0,2,124019,0,0,2491,2,5,18,1,4,13,0,0,0,0,0,0,0,2161,16411,16384
2372,Fury of the Storm,"Raszageth's fury threatens to destroy her siblings' prison. If she succeeds, the Incarnates will wreak havoc across Azeroth.",1,2,-1,4746643,4880696,4880622,9,2522,17,359,0,3,124021,0,0,2499,2,5,18,1,4,13,0,0,0,0,0,0,0,2161,16411,16384
2375,Ruby Life Pools,,1,1,-1,4746639,4880618,4880618,9,2521,23,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2376,Ruby Life Pools,,1,1,-1,4746639,4880618,4880618,9,2521,8,157,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2377,The Nokhud Offensive,,1,1,-1,4746636,4880620,4880620,9,2516,23,155,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2378,The Nokhud Offensive,,1,1,-1,4746636,4880620,4880620,9,2516,8,155,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2379,Brackenhide Hollow,,1,1,-1,4746635,4880615,4880615,9,2520,23,155,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2380,Brackenhide Hollow,,1,1,-1,4746635,4880615,4880615,9,2520,8,155,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2381,Halls of Infusion,,1,1,-1,4746638,4880617,4880617,9,2527,23,155,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2382,Halls of Infusion,,1,1,-1,4746638,4880617,4880617,9,2527,8,155,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2383,Algeth'ar Academy,,1,1,-1,4746641,4880621,4880621,9,2526,23,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2384,Algeth'ar Academy,,1,1,-1,4746641,4880621,4880621,9,2526,8,0,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2157,49155,0
2385,Uldaman: Legacy of Tyr,,1,1,-1,4746642,4880613,4880613,9,2451,1,0,172,4,103408,2350,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2938,49475,16400
2386,Tyr's Fall,,1,3,-1,136349,615223,615222,0,2583,12,0,38,0,0,0,2136,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2586,265218,20480
2387,The Old Frostwolf,,1,3,-1,136349,615223,615222,0,2582,12,0,0,0,0,0,2137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1281,335842306,4096
2388,Vault of the Incarnates,,2,2,-1,4746643,4880622,4880622,9,2522,16,0,170,0,0,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,0,0
2389,Vault of the Incarnates,,2,2,-1,4746643,4880622,4880622,9,2522,15,0,171,0,0,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,2159,0,0
2390,Vault of the Incarnates,,2,2,-1,4746643,4880622,4880622,9,2522,14,0,172,0,0,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,0,0
2391,The Last Conflict,,1,3,-1,136349,615223,615222,0,2590,12,0,38,10,0,0,2145,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2078,67406850,0
2392,10.1 UG - Campaign - Ch01 - Breaking Ground (JSS),10.1 UG - Campaign - Ch 01 - C - Scenario (JSS),1,3,-1,136349,615223,615222,0,2597,12,0,0,0,0,0,2146,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2650,297986,4100
2395,10.1 Underground - Campaign - Ch06 - Port to Aberrus (SMART),10.1 Underground - Campaign - Ch06 - Scenario (SMART),1,3,-1,0,0,0,0,2600,12,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,5,2650,297986,4
2397,Deathwing's Final Moment,,1,3,-1,136349,615223,615222,0,2625,12,0,38,10,0,0,2154,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2078,67406850,0
2398,Shane's Test Scenario,,1,3,-1,0,0,0,0,2627,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2060,0,0
2399,Discarded Works,"Neglected for millenia, Neltharion's creations have twisted into something monstrous.",1,2,-1,5149415,5150065,5149425,9,2569,17,386,0,4,124012,0,0,2530,2,5,18,1,4,13,0,0,0,0,0,0,0,2648,16411,16384
2400,Fury of Giants,The Zaqali warband has launched a devastating assault on the crucible in order to destroy anything in their path.,1,2,-1,5149415,5150066,5149425,9,2569,17,386,0,5,124023,0,0,2532,2,5,18,1,4,13,0,0,0,0,0,0,0,2648,16411,16384
2401,Neltharion's Shadow,"Something stirs in the dark... it once corrupted the Earth-Warder, and now it is eager to claim new victims.",1,2,-1,5149415,5150067,5149425,9,2569,17,386,0,6,124026,0,0,2532,2,5,18,1,4,13,0,0,0,0,0,0,0,2648,16411,16384
2402,Edge of the Void,"Sarkareth stands at the edge of the abyss, seeking to harness Neltharion's power and claim the former Earth-Warder's legacy.",1,2,-1,5149415,5150068,5149425,9,2569,17,386,0,7,124029,0,0,2520,2,5,18,1,4,13,0,0,0,0,0,0,0,2648,16411,16384
2403,"Aberrus, the Shadowed Crucible",,2,2,-1,5149415,5149425,5149425,9,2569,14,0,172,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,2645,0,0
2404,"Aberrus, the Shadowed Crucible",,2,2,-1,5149415,5149425,5149425,9,2569,15,0,171,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,0,0
2405,"Aberrus, the Shadowed Crucible",,2,2,-1,5149415,5149425,5149425,9,2569,16,0,170,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,0,0
2408,Time Rift: Azmerloth,,1,3,-1,136349,615223,615222,5,2586,12,0,38,10,0,0,2278,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2409,Time Rift: Azmourne,,1,3,-1,136349,615223,615222,5,2639,12,0,38,10,0,0,2281,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2411,The Leeching Vaults,"Like an open wound, anima bleeds from Castle Nathria's vaults. The hemorrhaging must be stopped before Revendreth is drained.",1,2,-1,3759926,3759936,3759940,8,2296,17,0,0,14,114864,0,0,2420,0,0,25,0,0,1,0,0,0,0,0,0,0,750,5139,24608
2412,Reliquary of Opulence,"With the aristocracy reveling in victory, heroes must crash their party and dismantle their power base.",1,2,-1,3759926,3759937,3759940,8,2296,17,0,0,15,114864,0,0,2426,0,0,25,0,0,1,0,0,0,0,0,0,0,750,5139,24608
2413,Blood from Stone,"Denathrius's Stone Legion Generals lie in wait, preparing a trap that will destroy the rebellion once and for all.",1,2,-1,3759926,3759938,3759940,8,2296,17,0,0,16,114864,0,0,2425,0,0,25,0,0,1,0,0,0,0,0,0,0,750,37907,8224
2414,An Audience with Arrogance,Denathrius eagerly awaits the heroes in his tower for the final confrontation to decide the fate of Revendreth.,1,2,-1,3759926,3759939,3759940,8,2296,17,0,0,17,114864,0,0,2424,0,0,25,0,0,1,0,0,0,0,0,0,0,750,5139,24608
2415,The Jailer's Vanguard,The Jailer's vanguard stands ready to repel any attack. Their lines must be broken to breach the Jailer's sanctum.,1,2,-1,4181530,4200804,4200803,8,2450,17,0,0,18,0,0,0,2439,0,0,25,0,0,1,0,0,0,0,0,0,0,2107,5139,24608
2416,The Dark Bastille,Screams of the tormented fuel the Jailer's army. End their suffering and deprive the Maw of its most precious resource.,1,2,-1,4181530,4200805,4200803,8,2450,17,0,0,19,0,0,0,2443,0,0,25,0,0,1,0,0,0,0,0,0,0,2107,5139,24608
2417,Shackles of Fate,The soul river ends at the tower's peak. Destroy those feeding off it to free the countless souls deprived of their afterlife.,1,2,-1,4181530,4200806,4200803,8,2450,17,0,0,20,0,0,0,2440,0,0,25,0,0,1,0,0,0,0,0,0,0,2107,5139,24608
2418,The Reckoning,"Atop the Tower, Sylvanas Windrunner awaits. Here, the final confrontation for the fate of the cosmos will take place.",1,2,-1,4181530,4200807,4200803,8,2450,17,0,0,21,0,0,0,2441,0,0,25,0,0,1,0,0,0,0,0,0,0,2107,5139,24608
2419,Cornerstone of Creation,"Lihuvim fights a losing battle against domination. Unless saved, the keeper's power will become the Jailer's.",1,2,-1,4423750,4465598,4465597,8,2481,17,0,0,23,0,0,0,2461,0,0,25,0,0,1,0,0,0,0,0,0,0,2168,5139,24608
2420,Ephemeral Plains,"The essence of creation is being devoured. If left unchecked, reality will collapse.",1,2,-1,4423750,4465599,4465597,8,2481,17,0,0,22,0,0,0,2463,0,0,25,0,0,1,0,0,0,0,0,0,0,2168,5139,24608
2421,Domination's Grasp,Zovaal's greatest followers have destroyed millions of civilations. Will they now unmake the universe?,1,2,-1,4423750,4465600,4465597,8,2481,17,0,0,24,0,0,0,2469,0,0,25,0,0,1,0,0,0,0,0,0,0,2168,5139,24608
2422,The Grand Design,"The Jailer sits on the cusp of ultimate victory. Unless stopped, the cosmos will succumb to his power.",1,2,-1,4423750,4465601,4465597,8,2481,17,0,0,25,0,0,0,2464,0,0,25,0,0,1,0,0,0,0,0,0,0,2168,5139,24608
2423,10.2 Dream - Local - Misfit Dragons - Halls of Valor (KRB),,1,3,-1,136349,615223,615222,0,2644,12,0,38,0,0,0,2290,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2705,297984,4098
2425,Time Rift: Ulderoth,,1,3,-1,136349,615223,615222,5,2635,12,0,38,10,0,0,2280,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2426,Time Rift: Azewrath,,1,3,-1,136349,615223,615222,5,2595,12,0,38,10,0,0,2282,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2427,Time Rift: Azq'roth,,1,3,-1,136349,615223,615222,5,2593,12,0,38,10,0,0,2283,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2428,Time Rift: The Warlands,,1,3,-1,136349,615223,615222,5,2634,12,0,38,10,0,0,2284,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2429,Time Rift: A.Z.E.R.O.T.H.,,1,3,-1,136349,615223,615222,5,2587,12,0,38,10,0,0,2285,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2684,335547395,32768
2430,Dawn of the Infinite,,1,1,-1,5221804,5221805,5221805,9,2579,23,385,170,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2681,49155,0
2431,Dawn of the Infinite: Galakrond's Fall,,1,1,-1,5221804,5221805,5221805,9,2579,2,0,171,0,111387,2351,0,2537,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2432,Dawn of the Infinite: Murozond's Rise,,1,1,-1,5221804,5221805,5221805,9,2579,2,0,171,0,111387,2351,0,2538,1,1,3,1,1,3,1,1,3,0,0,0,0,2156,49219,16
2433,A Hero's Resolve,,1,3,-1,0,0,0,0,2653,12,0,0,0,0,0,2286,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2819,297986,4096
2434,Retrieving the Disc,,1,3,-1,0,0,0,0,2654,12,0,0,0,0,0,2296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2586,297986,4096
2436,Ruby Life Pools,,1,1,-1,4746639,4880618,4880618,9,2521,205,0,173,1,115707,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2548,1745014851,73744
2437,Fungal Folly,,1,3,-1,136349,615223,615222,0,2664,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2438,The Final Beacon,,1,3,-1,0,0,0,0,2593,12,0,0,0,0,0,2309,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2707,297986,0
2439,Brackenhide Hollow,,1,1,-1,4746635,4880615,4880615,9,2520,205,0,173,5,115709,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2550,1745014851,73744
2440,Neltharus,,1,1,-1,4746640,4880619,4880619,9,2519,205,0,173,2,115711,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2937,1745014851,73744
2442,The Nokhud Offensive,,1,1,-1,4746636,4880620,4880620,9,2516,205,0,173,3,115713,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2549,1745014851,73744
2443,Kriegval's Rest,,1,3,-1,136349,615223,615222,0,2681,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2444,Halls of Infusion,,1,1,-1,4746638,4880617,4880617,9,2527,205,0,173,7,115710,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2554,1745014851,73744
2464,Algeth'ar Academy,,1,1,-1,4746641,4880621,4880621,9,2526,205,0,173,8,115708,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2940,1745014851,73744
2465,Uldaman: Legacy of Tyr,,1,1,-1,4746642,4880613,4880613,9,2451,205,0,173,4,115714,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2938,1745014851,73744
2466,Incarnate's Wake,"Smolderon has forced his way into the Emerald Dream. If left unchecked, his forces will burn everything in their path.",1,2,-1,5409263,5409264,5409265,9,2549,17,424,0,8,124032,0,0,2563,2,5,18,1,4,13,0,0,0,0,0,0,0,2608,16411,16384
2467,The Viridian Weave,"Nymue weaves the mesmerizing patterns of the Emerald Dream. Our intrusion has distrupted the weave, and we will be dealt with.",1,2,-1,5409263,5409267,5409265,9,2549,17,424,0,10,124042,0,0,2556,2,5,18,1,4,13,0,0,0,0,0,0,0,2608,16411,16384
2468,Molten Incursion,"Larodar, twisted by flame, seeks to bathe the Emerald Dream in fire. If successful, everything will be reduced to ash.",1,2,-1,5409263,5409268,5409265,9,2549,17,424,0,9,124038,0,0,2553,2,5,18,1,4,13,0,0,0,0,0,0,0,2608,16411,16384
2469,Fate of Amirdrassil,Fyrakk has reached the heart of Amirdrassil and threatens to consume its power for his own.,1,2,-1,5409263,5409269,5409265,9,2549,17,424,0,11,124044,0,0,2519,2,5,18,1,4,13,0,0,0,0,0,0,0,2608,16411,16384
2484,10.2.5 - VS Mode - LFG Dungeon (OJF),,0,0,-1,136349,851369,615222,5,2535,12,0,38,1,0,0,2324,0,0,0,1,0,0,1,0,0,1,0,0,0,0,877,67110411,0
2498,The Azure Vault,,1,1,-1,4746634,4880614,4880614,9,2515,205,0,173,6,115712,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2939,1745014851,73744
2499,The Hall of Awakening,"11.0 Z02 - Campaign - Ch3, Scenario - Halls of Awakening (MPK)",1,3,-1,136349,615223,615222,10,2692,12,0,0,0,0,0,2338,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2832,1275370499,12292
2500,The Waterworks,,1,3,-1,136349,615223,615222,0,2683,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2501,"New Candle, New Hope",11.0 Z02 - Campaign - Ch01 - Scenario - Lost Mines (DTM),1,3,-1,136349,615223,615222,0,2699,12,0,0,0,0,0,2352,0,0,0,5,0,0,1,0,0,1,0,0,0,5,2832,1208261635,12356
2502,"Amirdrassil, the Dream's Hope",,2,2,-1,5409263,5409265,5409265,9,2549,14,0,172,0,0,0,0,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,0
2503,"Amirdrassil, the Dream's Hope",,2,2,-1,5409263,5409265,5409265,9,2549,15,0,171,0,0,0,0,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,0,0
2504,"Amirdrassil, the Dream's Hope",,2,2,-1,5409263,5409265,5409265,9,2549,16,0,170,0,0,0,0,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,0,0
2507,The Dread Pit,,1,3,-1,136349,615223,615222,0,2684,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2508,Nightfall Sanctum,,1,3,-1,136349,615223,615222,0,2686,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2509,Mycomancer Cavern,,1,3,-1,136349,615223,615222,0,2679,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2510,The Sinkhole (Flooded),,1,3,-1,136349,615223,615222,0,2687,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2511,Skittering Breach,,1,3,-1,136349,615223,615222,0,2685,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2512,Zekvir's Lair,,1,3,-1,136349,615223,615222,0,2682,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2513,Tak-Rethan Abyss (Flooded),,1,3,-1,136349,615223,615222,0,2689,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2514,The Spiral Weave,,1,3,-1,136349,615223,615222,0,2688,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2516,Random Dungeon (The War Within),,6,1,-1,0,0,337493,10,-1,1,350,177,1,128548,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2974,16387,16400
2517,Random Heroic (The War Within),,6,1,-1,0,0,337493,10,-1,2,0,178,2,126067,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2720,16387,16400
2518,Darkflame Cleft,,1,1,-1,5912510,5912522,5912522,10,2651,1,350,177,0,117310,2516,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2718,49475,16
2519,Darkflame Cleft,,1,1,-1,5912510,5912522,5912522,10,2651,2,551,178,0,126067,2517,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2720,49219,16
2520,Darkflame Cleft,,1,1,-1,5912510,5912522,5912522,10,2651,23,180,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,2722,49155,0
2521,Darkflame Cleft,,1,1,-1,5912510,5912522,5912522,10,2651,8,180,0,0,21439,0,0,0,1,1,3,1,1,3,1,1,3,0,0,0,0,1279,49155,0
2522,Earthcrawl Mines,,1,3,-1,136349,615223,615222,0,2680,208,0,38,10,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,2677,1610629123,73856
2523,The Dawnbreaker,,1,1,-1,5912513,5912525,5912525,10,2662,1,350,177,0,117309,2516,0,2593,1,1,3,1,1,3,1,1,3,0,0,0,0,2718,49475,16
2524,The Dawnbreaker,,1,1,-1,5912513,5912525,5912525,10,2662,2,551,178,0,126067,2517,0,2593,1,1,3,1,1,3,1,1,3,0,0,0,0,2720,49219,16
2525,The Dawnbreaker,,1,1,-1,5912513,5912525,5912525,9,2662,23,180,0,0,21439,0,0,2593,1,1,3,1,1,3,1,1,3,0,0,0,0,2722,49155,0
2528,Temple of the Jade Serpent,,1,1,-1,632363,0,656587,4,960,1,0,180,0,116929,0,0,335,1,1,3,0,0,0,0,0,0,0,0,0,0,2563,1745014851,73744
