Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,24957,869,12,0,16,16,0,100000,0,0,0
,24958,869,12,0,17,17,0,100000,0,0,0
,24959,869,12,0,18,18,0,100000,0,0,0
,24960,869,12,0,19,19,0,100000,0,0,0
,24961,869,12,0,20,20,0,100000,0,0,0
,24962,869,12,0,21,21,0,100000,0,0,0
,24963,869,12,0,22,22,0,100000,0,0,0
,25077,870,12,0,9,9,0,100000,0,0,0
,25078,870,12,0,10,10,0,100000,0,0,0
,25079,870,12,0,11,11,0,100000,0,0,0
,25080,870,12,0,12,12,0,100000,0,0,0
,25081,870,12,0,13,13,0,100000,0,0,0
,25082,870,12,0,14,14,0,100000,0,0,0
,25083,870,12,0,15,15,0,100000,0,0,0
,25084,870,12,0,16,16,0,100000,0,0,0
,25085,870,12,0,17,17,0,100000,0,0,0
,25086,870,12,0,18,18,0,100000,0,0,0
,25087,870,12,0,19,19,0,100000,0,0,0
,25088,870,12,0,20,20,0,100000,0,0,0
,25089,870,12,0,21,21,0,100000,0,0,0
,25090,870,12,0,22,22,0,100000,0,0,0
,25204,686,12,0,20,20,0,100000,0,0,0
,25205,686,12,0,21,21,0,100000,0,0,0
,25206,686,12,0,22,22,0,100000,0,0,0
,25207,686,12,0,23,23,0,100000,0,0,0
,25208,686,12,0,24,24,0,100000,0,0,0
,25209,686,12,0,25,25,0,100000,0,0,0
,25210,686,12,0,26,26,0,100000,0,0,0
,25211,686,12,0,27,27,0,100000,0,0,0
,25212,686,12,0,28,28,0,100000,0,0,0
,25213,686,12,0,29,29,0,100000,0,0,0
,25214,686,12,0,30,30,0,100000,0,0,0
,25215,686,12,0,31,31,0,100000,0,0,0
,25216,686,12,0,32,32,0,100000,0,0,0
,25217,686,12,0,33,33,0,100000,0,0,0
,25331,687,12,0,20,20,0,100000,0,0,0
,25332,687,12,0,21,21,0,100000,0,0,0
,25333,687,12,0,22,22,0,100000,0,0,0
,25334,687,12,0,23,23,0,100000,0,0,0
,25335,687,12,0,24,24,0,100000,0,0,0
,25336,687,12,0,25,25,0,100000,0,0,0
,25337,687,12,0,26,26,0,100000,0,0,0
,25338,687,12,0,27,27,0,100000,0,0,0
,25339,687,12,0,28,28,0,100000,0,0,0
,25340,687,12,0,29,29,0,100000,0,0,0
,25341,687,12,0,30,30,0,100000,0,0,0
,25342,687,12,0,31,31,0,100000,0,0,0
,25343,687,12,0,32,32,0,100000,0,0,0
,25344,687,12,0,33,33,0,100000,0,0,0
,25458,614,12,0,3,3,0,100000,0,0,0
,25459,614,12,0,4,4,0,100000,0,0,0
,25460,614,12,0,5,5,0,100000,0,0,0
,25461,614,12,0,6,6,0,100000,0,0,0
,25462,614,12,0,7,7,0,100000,0,0,0
,25463,614,12,0,8,8,0,100000,0,0,0
,25464,614,12,0,9,9,0,100000,0,0,0
,25465,614,12,0,10,10,0,100000,0,0,0
,25466,614,12,0,11,11,0,100000,0,0,0
,25467,614,12,0,12,12,0,100000,0,0,0
,25468,614,12,0,13,13,0,100000,0,0,0
,25469,614,12,0,14,14,0,100000,0,0,0
,25470,614,12,0,15,15,0,100000,0,0,0
,25471,614,12,0,16,16,0,100000,0,0,0
,25585,615,12,0,3,3,0,100000,0,0,0
,25586,615,12,0,4,4,0,100000,0,0,0
,25587,615,12,0,5,5,0,100000,0,0,0
,25588,615,12,0,6,6,0,100000,0,0,0
,25589,615,12,0,7,7,0,100000,0,0,0
,25590,615,12,0,8,8,0,100000,0,0,0
,25591,615,12,0,9,9,0,100000,0,0,0
,25592,615,12,0,10,10,0,100000,0,0,0
,25593,615,12,0,11,11,0,100000,0,0,0
,25594,615,12,0,12,12,0,100000,0,0,0
,25595,615,12,0,13,13,0,100000,0,0,0
,25596,615,12,0,14,14,0,100000,0,0,0
,25597,615,12,0,15,15,0,100000,0,0,0
,25598,615,12,0,16,16,0,100000,0,0,0
,25712,852,12,0,20,20,0,100000,0,0,0
,25713,852,12,0,21,21,0,100000,0,0,0
,25714,852,12,0,22,22,0,100000,0,0,0
,25715,852,12,0,23,23,0,100000,0,0,0
,25716,852,12,0,24,24,0,100000,0,0,0
,25717,852,12,0,25,25,0,100000,0,0,0
,25718,852,12,0,26,26,0,100000,0,0,0
,25719,852,12,0,27,27,0,100000,0,0,0
,25720,852,12,0,28,28,0,100000,0,0,0
,25721,852,12,0,29,29,0,100000,0,0,0
,25722,852,12,0,30,30,0,100000,0,0,0
,25723,852,12,0,31,31,0,100000,0,0,0
,25724,852,12,0,32,32,0,100000,0,0,0
,25725,852,12,0,33,33,0,100000,0,0,0
,25839,853,12,0,20,20,0,100000,0,0,0
,25840,853,12,0,21,21,0,100000,0,0,0
,25841,853,12,0,22,22,0,100000,0,0,0
,25842,853,12,0,23,23,0,100000,0,0,0
,25843,853,12,0,24,24,0,100000,0,0,0
,25844,853,12,0,25,25,0,100000,0,0,0
,25845,853,12,0,26,26,0,100000,0,0,0
,25846,853,12,0,27,27,0,100000,0,0,0
,25847,853,12,0,28,28,0,100000,0,0,0
,25848,853,12,0,29,29,0,100000,0,0,0
,25849,853,12,0,30,30,0,100000,0,0,0
,25850,853,12,0,31,31,0,100000,0,0,0
,25851,853,12,0,32,32,0,100000,0,0,0
,25852,853,12,0,33,33,0,100000,0,0,0
,25966,880,12,0,10,10,0,100000,0,0,0
,25967,880,12,0,11,11,0,100000,0,0,0
,25968,880,12,0,12,12,0,100000,0,0,0
,25969,880,12,0,13,13,0,100000,0,0,0
,25970,880,12,0,14,14,0,100000,0,0,0
,25971,880,12,0,15,15,0,100000,0,0,0
,25972,880,12,0,16,16,0,100000,0,0,0
,25973,880,12,0,17,17,0,100000,0,0,0
,25974,880,12,0,18,18,0,100000,0,0,0
,25975,880,12,0,19,19,0,100000,0,0,0
,25976,880,12,0,20,20,0,100000,0,0,0
,25977,880,12,0,21,21,0,100000,0,0,0
,25978,880,12,0,22,22,0,100000,0,0,0
,25979,880,12,0,23,23,0,100000,0,0,0
,26093,881,12,0,11,11,0,100000,0,0,0
,26094,881,12,0,12,12,0,100000,0,0,0
,26095,881,12,0,13,13,0,100000,0,0,0
,26096,881,12,0,14,14,0,100000,0,0,0
,26097,881,12,0,15,15,0,100000,0,0,0
,26098,881,12,0,16,16,0,100000,0,0,0
,26099,881,12,0,17,17,0,100000,0,0,0
,26100,881,12,0,18,18,0,100000,0,0,0
,26101,881,12,0,19,19,0,100000,0,0,0
,26102,881,12,0,20,20,0,100000,0,0,0
,26103,881,12,0,21,21,0,100000,0,0,0
,26104,881,12,0,22,22,0,100000,0,0,0
,26105,881,12,0,23,23,0,100000,0,0,0
,26106,881,12,0,24,24,0,100000,0,0,0
,26220,794,12,0,16,16,0,100000,0,0,0
,26221,794,12,0,17,17,0,100000,0,0,0
,26222,794,12,0,18,18,0,100000,0,0,0
,26223,794,12,0,19,19,0,100000,0,0,0
,26224,794,12,0,20,20,0,100000,0,0,0
,26225,794,12,0,21,21,0,100000,0,0,0
,26226,794,12,0,22,22,0,100000,0,0,0
,26227,794,12,0,23,23,0,100000,0,0,0
,26228,794,12,0,24,24,0,100000,0,0,0
,26229,794,12,0,25,25,0,100000,0,0,0
,26230,794,12,0,26,26,0,100000,0,0,0
,26231,794,12,0,27,27,0,100000,0,0,0
,26232,794,12,0,28,28,0,100000,0,0,0
,26233,794,12,0,29,29,0,100000,0,0,0
,26347,795,12,0,16,16,0,100000,0,0,0
,26348,795,12,0,17,17,0,100000,0,0,0
,26349,795,12,0,18,18,0,100000,0,0,0
,26350,795,12,0,19,19,0,100000,0,0,0
,26351,795,12,0,20,20,0,100000,0,0,0
,26352,795,12,0,21,21,0,100000,0,0,0
,26353,795,12,0,22,22,0,100000,0,0,0
,26354,795,12,0,23,23,0,100000,0,0,0
,26355,795,12,0,24,24,0,100000,0,0,0
,26356,795,12,0,25,25,0,100000,0,0,0
,26357,795,12,0,26,26,0,100000,0,0,0
,26358,795,12,0,27,27,0,100000,0,0,0
,26359,795,12,0,28,28,0,100000,0,0,0
,26360,795,12,0,29,29,0,100000,0,0,0
None,26474,1730,141,0,0,0,0,90105,0,0,0
Feathers,26475,1730,141,0,1,1,0,90105,0,0,0
Totem,26476,1730,141,0,2,2,0,90105,0,0,0
Beads,26477,1730,141,0,3,3,0,90105,0,0,0
,26478,1731,141,0,0,0,0,0,0,-1718864,0
,26479,1731,141,0,1,1,0,0,0,-2511226,0
,26480,1731,141,0,2,2,0,0,0,-5337750,0
,26481,1731,141,0,3,3,0,0,0,-6848918,0
,26482,1731,141,0,4,4,0,0,0,-4884145,0
,26483,1731,141,0,5,5,0,0,0,-7579086,0
,26484,1731,141,0,6,6,0,0,0,-10800361,0
,26485,1731,141,0,7,7,0,0,0,-11720171,0
Light,26486,1732,141,0,0,0,16,0,0,0,0
Heavy,26487,1732,3108,0,1,1,64,0,0,0,0
Black Scales,26488,1733,3102,0,0,0,64,0,0,-10724260,0
Blue Scales,26489,1733,3103,0,1,1,64,0,0,-14916447,0
Bronze Scales,26490,1733,3104,0,2,2,64,0,0,-2967758,0
Green Scales,26491,1733,141,0,3,3,16,0,0,-12668863,0
Red Scales,26492,1733,3105,0,4,4,64,0,0,-3919863,0
Teal Scales,26493,1733,3106,0,5,5,0,0,0,-15881829,0
White Scales,26494,1733,3107,0,6,6,0,0,0,-3286567,0
Horn,26502,1734,141,0,0,0,16,0,0,0,0
Long,26503,1734,3109,0,1,1,64,0,0,0,0
Wolf,26504,1734,141,0,2,2,0,0,0,0,0
Hooked,26505,1734,3110,0,3,3,64,0,0,0,0
Beaked,26506,1734,3111,0,4,4,64,0,0,0,0
Sleek,26507,1735,141,0,0,0,0,0,0,0,0
Wavy,26508,1735,3092,0,1,1,64,0,0,0,0
Cluster,26509,1735,3093,0,2,2,64,0,0,0,0
Curved,26510,1735,3094,0,3,3,64,0,0,0,0
Ox,26511,1735,3095,0,4,4,64,0,0,0,0
Curled,26512,1735,3096,0,5,5,64,0,0,0,0
Stag,26513,1735,141,0,6,6,16,0,0,0,0
Swept,26514,1735,3097,0,7,7,64,0,0,0,0
Split,26515,1735,3098,0,8,8,64,0,0,0,0
None,26522,1737,141,0,0,0,16,0,0,0,0
Large Fin,26523,1737,3080,0,1,1,64,0,0,0,0
Small Fin,26524,1737,3081,0,2,2,64,0,0,0,0
Hair,26525,1737,3082,0,3,3,64,0,0,0,0
Plates,26526,1737,141,0,4,4,0,0,0,0,0
Spines,26527,1737,3083,0,5,5,64,0,0,0,0
Feathers,26528,1737,3084,0,6,6,64,0,0,0,0
Bare,26529,1738,141,0,0,0,0,0,0,0,0
Exposed Fin,26530,1738,3117,0,1,1,0,0,0,0,0
Fin,26531,1738,3118,0,2,2,64,0,0,0,0
Hair,26532,1738,141,0,3,3,16,0,0,0,0
Plates,26533,1738,3119,0,4,4,64,0,0,0,0
Spikes,26534,1738,3120,0,5,5,0,0,0,0,0
Feathers,26535,1738,3121,0,6,6,64,0,0,0,0
No Detail,26536,1739,141,0,0,0,0,0,0,0,0
Small Ears,26537,1739,3085,0,1,1,0,0,0,0,0
Finned Ears,26538,1739,3086,0,2,2,64,0,0,0,0
Long Ears,26539,1739,141,0,3,3,16,0,0,0,0
Thorns,26540,1739,141,0,4,4,0,0,0,0,0
Horns,26541,1739,3087,0,5,5,64,0,0,0,0
Bare,26549,1741,141,0,0,0,16,0,0,0,0
Exposed Fin,26550,1741,3074,0,1,1,0,0,0,0,0
Fin,26551,1741,3075,0,2,2,64,0,0,0,0
Mane,26552,1741,3076,0,3,3,64,0,0,0,0
Plate,26553,1741,141,0,4,4,0,0,0,0,0
Spikes,26554,1741,3077,0,5,5,64,0,0,0,0
Feathers,26555,1741,3078,0,6,6,64,0,0,0,0
Bare,26556,1742,141,0,0,0,16,0,0,0,0
Exposed Fin,26557,1742,3112,0,1,1,64,0,0,0,0
Fin,26558,1742,3113,0,2,2,64,0,0,0,0
Hair,26559,1742,141,0,3,3,0,0,0,0,0
Spikes,26560,1742,3114,0,4,4,64,0,0,0,0
Club,26561,1742,3115,0,5,5,64,0,0,0,0
Feathers,26562,1742,3116,0,6,6,64,0,0,0,0
,26563,1743,141,0,0,0,0,0,0,0,0
Bare,26564,1744,141,0,0,0,0,0,0,0,0
Saddle,26565,1744,141,0,1,1,16,0,0,0,0
Armor,26566,1744,3079,0,2,2,64,0,0,0,0
Bare,26567,1745,141,0,0,0,16,0,0,0,0
Helm,26568,1745,3091,0,1,1,0,0,0,0,0
Brown,26569,1746,141,0,0,0,0,0,0,-11453130,0
Black,26570,1746,3088,0,1,1,64,0,0,-15262688,0
Gray,26571,1746,3089,0,2,2,64,0,0,-11844032,0
White,26572,1746,3090,0,3,3,64,0,0,-5265511,0
Red,26573,1746,141,0,4,4,16,0,0,-9889771,0
Black,26574,1747,141,0,0,0,0,0,0,-14411752,0
Gray,26575,1747,3099,0,1,1,64,0,0,-10327444,0
White,26576,1747,3100,0,2,2,64,0,0,-5004145,0
Tan,26577,1747,141,0,3,3,16,0,0,-10075606,0
Yellow,26578,1747,3101,0,4,4,64,0,0,-3160952,0
Gold and Brown,26579,1748,141,0,0,0,16,0,0,-13100775,-8564448
Silver and Blue,26580,1748,3069,0,1,1,64,0,0,-13874825,-10065303
Steel and Orange,26581,1748,3070,0,2,2,64,0,0,-10209522,-14138557
Bronze and Green,26582,1748,3068,0,3,3,0,0,0,-11900871,-8569312
Gold and Red,26583,1748,3071,0,4,4,64,0,0,-7003625,-5213146
Silver and Purple,26584,1748,3072,0,5,5,64,0,0,-9482898,-10253183
White and Pink,26585,1748,3073,0,6,6,0,0,0,-7048568,-3495516
Both,26789,1761,141,0,0,0,16,0,0,0,0
Neither,26790,1761,141,0,1,1,8,0,0,0,0
Right,26791,1761,141,0,2,2,8,0,0,0,0
Left,26792,1761,141,0,3,3,8,0,0,0,0
,26793,1762,141,0,0,0,16,0,0,-1128414,0
,26795,1762,141,0,2,2,0,0,0,-9158645,0
,26796,1762,141,0,3,3,0,0,0,-6028276,0
,26797,1762,141,0,4,4,0,0,0,-3769939,0
,26798,1762,141,0,5,5,0,0,0,-6071895,0
,26799,1762,141,0,6,6,0,0,0,-11068068,0
,26800,1762,141,0,7,7,0,0,0,-14198895,0
,26801,1762,141,0,8,8,0,0,0,-11160862,0
,26802,1762,141,0,9,9,0,0,0,-13127283,0
,26803,1762,141,0,10,10,0,0,0,-14385360,0
,26804,1762,141,0,11,11,0,0,0,-8609505,0
,26805,1762,141,0,12,12,0,0,0,-7045517,0
,26806,1762,141,0,13,13,0,0,0,-13090982,0
,26835,1762,141,0,42,42,0,0,0,-3312615,0
Slit,26836,1763,141,0,0,0,16,0,0,0,0
Glow,26837,1763,141,0,1,1,0,0,0,0,0
Cross,26838,1763,141,0,2,2,0,0,0,0,0
,26841,41,146,0,18,7,0,90200,0,0,0
,26842,41,146,0,19,9,0,90200,0,0,0
,26843,41,146,0,20,11,0,90200,0,0,0
Swept,26861,1590,141,0,1,1,0,0,0,0,0
Sleek,26862,1590,141,0,2,2,0,0,0,0,0
Coiled,26863,1590,141,0,3,3,0,0,0,0,0
Ridged,26864,1590,141,0,4,4,0,0,0,0,0
Sickle,26865,1590,141,0,5,5,0,0,0,0,0
Plated,26866,1590,141,0,6,6,0,0,0,0,0
Thorns,26867,1590,141,0,7,7,0,0,0,0,0
Curled,26868,1590,141,0,8,8,0,0,0,0,0
Low Stag,26869,1590,141,0,9,13,0,0,0,0,0
Hook,26870,1590,141,0,10,10,0,0,0,0,0
Bolt,26871,1590,141,0,11,11,0,0,0,0,0
Subtle,26872,1590,141,0,12,12,0,0,0,0,0
Curved,26873,1590,141,0,13,9,0,0,0,0,0
High Stag,26874,1590,141,0,14,14,0,0,0,0,0
Broken,26875,1590,141,0,15,15,0,0,0,0,0
Arched,26876,1590,141,0,16,16,0,0,0,0,0
Grand,26877,1590,141,0,17,17,0,0,0,0,0
None,26878,1764,141,0,0,0,0,0,0,0,0
Guard,26879,1764,3133,0,1,1,0,0,0,0,0
Bands,26880,1764,3133,0,2,2,0,0,0,0,0
Chains,26881,1764,3133,0,3,3,0,0,0,0,0
New 00,26930,1765,3134,0,0,0,0,0,0,-3240656,0
New 01,26931,1765,3134,0,1,1,0,0,0,-10064533,0
New 02,26932,1765,3134,0,2,2,0,0,0,-13414318,0
New 03,26933,1765,3134,0,3,3,0,0,0,-9424096,0
New 04,26934,1765,3134,0,4,4,0,0,0,-7840461,0
,26942,1767,141,0,0,0,0,0,0,0,0
,26943,1767,141,0,1,1,0,0,0,0,0
,26944,1767,141,0,2,2,0,0,0,0,0
,26945,1767,141,0,3,3,0,0,0,0,0
,26946,1767,141,0,4,4,0,0,0,0,0
,26947,1767,141,0,5,5,0,0,0,0,0
,26948,1767,141,0,6,6,0,0,0,0,0
,26949,1767,141,0,7,7,0,0,0,0,0
,26950,1767,141,0,8,8,0,0,0,0,0
Hairless,26952,1768,141,0,0,0,0,0,0,0,0
War Locks,26953,1768,141,0,1,1,0,0,0,0,0
Wavy,26954,1768,141,0,2,2,0,0,0,0,0
Pixie,26955,1768,141,0,3,3,0,0,0,0,0
Untamed,26956,1768,141,0,4,4,0,0,0,0,0
Full Tail,26957,1768,141,0,5,5,0,0,0,0,0
Bob,26958,1768,141,0,6,6,0,0,0,0,0
Mohawk,26959,1768,141,0,7,7,0,0,0,0,0
Thick Braid,26960,1768,141,0,8,8,0,0,0,0,0
Spiky,26961,1768,141,0,9,9,0,0,0,0,0
Half Knot,26962,1768,141,0,10,10,0,0,0,0,0
Bun,26963,1768,141,0,11,11,0,0,0,0,0
Nomad,26964,1768,141,0,12,12,0,0,0,0,0
Ponytail,26965,1768,141,0,13,13,0,0,0,0,0
Lock Bun,26966,1768,141,0,14,14,0,0,0,0,0
Lock Knot,26967,1768,141,0,15,15,0,0,0,0,0
Undercut,26968,1768,141,0,16,16,0,0,0,0,0
Ornate,26969,1768,141,0,17,17,0,0,0,0,0
Short,26970,1768,141,0,18,18,0,0,0,0,0
Wild Tail,26971,1768,141,0,19,19,0,0,0,0,0
Twin Buns,26972,1768,141,0,20,20,0,0,0,0,0
Long,27004,1770,141,0,0,0,0,0,0,0,0
Medium,27005,1770,141,0,1,1,0,0,0,0,0
Short,27006,1770,141,0,2,2,0,0,0,0,0
,27007,1771,141,0,0,0,0,0,0,0,0
,27008,1771,141,0,1,1,0,0,0,0,0
,27017,1772,141,0,0,0,0,0,0,0,0
,27018,1772,141,0,1,1,0,0,0,0,0
,27019,1772,141,0,2,2,0,0,0,0,0
,27020,1772,141,0,3,3,0,0,0,0,0
New 00,27037,1773,141,0,0,0,0,0,0,-3240656,0
New 01,27038,1773,141,0,1,1,0,0,0,-10064533,0
New 02,27039,1773,141,0,2,2,0,0,0,-13414318,0
New 03,27040,1773,141,0,3,3,0,0,0,-9424096,0
New 04,27041,1773,141,0,4,4,0,0,0,-7840461,0
None,27042,1774,141,0,0,0,0,0,0,0,0
Swept,27043,1774,141,0,1,1,0,0,0,0,0
Sleek,27044,1774,141,0,2,2,0,0,0,0,0
Coiled,27045,1774,141,0,3,3,0,0,0,0,0
Ridged,27046,1774,141,0,4,4,0,0,0,0,0
Sickle,27047,1774,141,0,5,5,0,0,0,0,0
Plated,27048,1774,141,0,6,6,0,0,0,0,0
Thorns,27049,1774,141,0,7,7,0,0,0,0,0
Curled,27050,1774,141,0,8,8,0,0,0,0,0
Low Stag,27051,1774,141,0,9,13,0,0,0,0,0
Hook,27052,1774,141,0,10,10,0,0,0,0,0
Bolt,27053,1774,141,0,11,11,0,0,0,0,0
Subtle,27054,1774,141,0,12,12,0,0,0,0,0
Curved,27055,1774,141,0,13,9,0,0,0,0,0
High Stag,27056,1774,141,0,14,14,0,0,0,0,0
Broken,27057,1774,141,0,15,15,0,0,0,0,0
Arched,27058,1774,141,0,16,16,0,0,0,0,0
Grand,27059,1774,141,0,17,17,0,0,0,0,0
None,27071,1776,141,0,0,0,0,0,0,0,0
Guard,27072,1776,458,0,1,1,0,0,0,0,0
Bands,27073,1776,458,0,2,2,0,0,0,0,0
Chains,27074,1776,458,0,3,3,0,0,0,0,0
None,27128,1778,141,0,0,0,0,0,0,0,0
Sear,27129,1778,141,0,1,1,0,0,0,0,0
Singe,27130,1778,141,0,2,2,0,0,0,0,0
Scorch,27131,1778,141,0,3,3,0,0,0,0,0
Smolder,27132,1778,141,0,4,4,0,0,0,0,0
None,27133,1779,141,0,0,0,0,0,0,0,0
Razor Tip,27134,1779,451,0,1,1,0,0,0,0,0
Lance Tip,27135,1779,451,0,2,2,0,0,0,0,0
Mixed,27136,1779,141,0,3,4,0,0,0,0,0
Sigil,27137,1779,141,0,4,3,0,0,0,0,0
Cuff,27138,1779,452,0,5,6,0,0,0,0,0
Thorn,27139,1779,141,0,6,7,0,0,0,0,0
None,27140,1780,141,0,0,0,0,0,0,0,0
Thorn,27141,1780,141,0,1,1,0,0,0,0,0
Gem,27142,1780,141,0,2,2,0,0,0,0,0
Shard,27143,1780,141,0,3,3,0,0,0,0,0
None,27144,1781,141,0,0,0,0,0,0,0,0
Sigil,27145,1781,141,0,1,1,0,0,0,0,0
Chain,27146,1781,141,0,2,2,0,0,0,0,0
Tiara,27147,1781,141,0,3,3,0,0,0,0,0
None,27148,1782,141,0,0,0,0,0,0,0,0
New 01,27149,1782,141,0,1,1,0,0,0,0,0
,27169,1783,141,0,0,0,0,0,0,0,0
,27170,1783,141,0,1,1,0,0,0,0,0
,27171,1784,141,0,0,0,0,0,0,0,0
,27172,1784,141,0,1,1,0,0,0,0,0
New 00,27173,1775,458,0,0,9,0,0,0,-13483187,0
New 01,27174,1775,458,0,1,13,0,0,0,-12437438,0
New 02,27175,1775,458,0,2,6,0,0,0,-3035082,0
New 03,27176,1775,458,0,3,2,0,0,0,-5011889,0
New 04,27177,1775,458,0,4,4,0,0,0,-6918352,0
New 05,27178,1775,458,0,5,14,0,0,0,-14081497,0
New 06,27179,1775,458,0,6,11,0,0,0,-10790815,0
New 07,27180,1775,458,0,7,3,0,0,0,-10400204,0
New 08,27181,1775,458,0,8,15,0,0,0,-11915462,0
New 09,27182,1775,458,0,9,10,0,0,0,-8154468,0
New 10,27183,1775,458,0,10,5,0,0,0,-9083839,0
New 00,27184,1777,141,0,0,0,0,0,0,-3240656,0
New 01,27185,1777,141,0,1,1,0,0,0,-10064533,0
New 02,27186,1777,141,0,2,2,0,0,0,-13414318,0
New 03,27187,1777,141,0,3,3,0,0,0,-9424096,0
New 04,27188,1777,141,0,4,4,0,0,0,-7840461,0
New 00,27189,1769,141,0,0,0,0,0,0,-13094610,0
New 01,27190,1769,141,0,1,1,0,0,0,-13356488,0
New 02,27191,1769,141,0,2,2,0,0,0,-13616850,0
New 03,27192,1769,141,0,3,3,0,0,0,-13473948,0
New 04,27193,1769,141,0,4,4,0,0,0,-14186874,0
New 05,27194,1769,141,0,5,5,0,0,0,-11107019,0
New 06,27195,1769,141,0,6,6,0,0,0,-5977755,0
New 07,27196,1769,141,0,7,7,0,0,0,-12820701,0
New 08,27197,1769,141,0,8,8,0,0,0,-14599565,0
New 09,27198,1769,141,0,9,9,0,0,0,-15515739,0
New 10,27199,1769,141,0,10,10,0,0,0,-16750634,0
New 11,27200,1769,141,0,11,11,0,0,0,-14696457,0
New 12,27201,1769,141,0,12,12,0,0,0,-8205825,0
New 13,27202,1769,141,0,13,13,0,0,0,-9077884,0
New 14,27203,1769,141,0,14,14,0,0,0,-6775387,0
New 15,27204,1769,141,0,15,15,0,0,0,-7359284,0
New 16,27205,1769,141,0,16,16,0,0,0,-5135420,0
New 17,27206,1769,141,0,17,17,0,0,0,-3164779,0
New 18,27207,1769,141,0,18,18,0,0,0,-2318772,0
New 19,27208,1769,141,0,19,19,0,0,0,-7574204,0
New 20,27209,1769,141,0,20,20,0,0,0,-9414082,0
New 21,27210,1769,141,0,21,21,0,0,0,-11583702,0
New 22,27211,1769,141,0,22,22,0,0,0,-7969975,0
New 23,27212,1769,141,0,23,23,0,0,0,-2386591,0
New 24,27213,1769,141,0,24,24,0,0,0,-1867982,0
New 25,27214,1769,141,0,25,25,0,0,0,-5363413,0
New 26,27215,1769,141,0,26,26,0,0,0,-7855068,0
New 27,27216,1769,141,0,27,27,0,0,0,-7790003,0
New 28,27217,1769,141,0,28,28,0,0,0,-11393668,0
New 29,27218,1769,141,0,29,29,0,0,0,-11652758,0
New 30,27219,1769,141,0,30,30,0,0,0,-9084533,0
Both,27263,1786,141,0,0,0,16,100100,0,0,0
Left,27264,1786,141,0,1,2,8,100100,0,0,0
Right,27265,1786,141,0,2,1,8,100100,0,0,0
Neither,27266,1786,141,0,3,3,8,100100,0,0,0
New 00,27396,1785,141,0,0,4,0,0,0,-1128414,0
New 01,27397,1785,141,0,1,3,0,0,0,-2191872,0
New 02,27398,1785,141,0,2,2,0,0,0,-1608704,0
New 03,27399,1785,141,0,3,1,0,0,0,-2618112,0
New 04,27400,1785,141,0,4,12,0,0,0,-2785885,0
New 05,27401,1785,141,0,5,11,0,0,0,-3851549,0
New 06,27402,1785,141,0,6,10,0,0,0,-8580457,0
New 07,27403,1785,141,0,7,9,0,0,0,-14255458,0
New 08,27404,1785,141,0,8,8,0,0,0,-11353631,0
New 09,27405,1785,141,0,9,7,0,0,0,-12599151,0
New 10,27406,1785,141,0,10,6,0,0,0,-12474097,0
New 11,27407,1785,141,0,11,5,0,0,0,-6250723,0
New 12,27408,1785,141,0,12,13,0,0,0,-6712447,0
New 13,27409,1785,141,0,13,14,0,0,0,-13090982,0
New 01,27439,1787,448,0,1,11,0,0,0,-16033806,0
New 02,27440,1787,448,0,2,9,0,0,0,-12412706,0
New 03,27441,1787,448,0,3,1,0,0,0,-52450,0
New 04,27442,1787,448,0,4,16,0,0,0,-6087852,0
New 05,27443,1787,448,0,5,14,0,0,0,-7330952,0
New 06,27444,1787,448,0,6,13,0,0,0,-8119139,0
New 07,27445,1787,448,0,7,12,0,0,0,-10344530,0
New 08,27446,1787,448,0,8,15,0,0,0,-3511394,0
New 09,27447,1787,448,0,9,7,0,0,0,-12749802,0
New 10,27448,1787,448,0,10,8,0,0,0,-14641053,0
New 11,27449,1787,448,0,11,6,0,0,0,-6192629,0
New 12,27450,1787,448,0,12,3,0,0,0,-6863350,0
New 00,27451,1788,141,0,0,9,0,0,0,-11230790,0
New 01,27452,1788,141,0,1,1,0,0,0,-6079435,0
New 02,27453,1788,141,0,2,6,0,0,0,-10317015,0
New 03,27454,1788,141,0,3,3,0,0,0,-6590672,0
New 04,27455,1788,141,0,4,2,0,0,0,-10793140,0
New 05,27456,1788,141,0,5,14,0,0,0,-7234139,0
New 06,27457,1788,141,0,6,4,0,0,0,-5007574,0
New 07,27458,1788,141,0,7,11,0,0,0,-10598523,0
New 08,27459,1788,141,0,8,12,0,0,0,-5224602,0
New 09,27460,1788,141,0,9,15,0,0,0,-14144720,0
New 10,27461,1788,141,0,10,8,0,0,0,-14193564,0
None,27616,1791,141,0,0,0,0,0,0,0,0
Cinder,27617,1791,141,0,1,1,0,0,0,0,0
Smoke,27618,1791,141,0,2,2,0,0,0,0,0
Oath,27619,1791,141,0,3,3,0,0,0,0,0
Wrath,27620,1791,141,0,4,4,0,0,0,0,0
None,27621,1792,453,0,0,0,0,0,0,0,0
Myth,27622,1792,454,0,1,11,0,0,0,0,0
None,27623,1792,455,0,2,2,0,0,0,0,0
Myth,27624,1792,457,0,3,12,0,0,0,0,0
Myth,27625,1792,453,0,4,10,0,0,0,0,0
None,27626,1792,454,0,5,1,0,0,0,0,0
None,27627,1792,456,0,6,6,0,0,0,0,0
Wrath,27628,1792,457,0,7,22,0,0,0,0,0
