ID,GossipNpcOption,LFGDungeonsID,TrainerID,GarrFollowerTypeID,CharShipmentID,GarrTalentTreeID,UiMapID,UiItemInteractionID,Field_10_0_0_45141_008,Field_10_0_0_45141_009,CovenantID,GossipIndex,TraitTreeID,ProfessionID,Field_10_0_2_46144_014,NeighborhoodMapID,SkillLineID
59696,0,0,0,0,0,0,0,0,0,0,0,136020,0,0,0,0,0
59697,0,0,0,0,0,0,0,0,0,0,0,136021,0,0,0,0,0
59707,0,0,0,0,0,0,0,0,0,0,0,136085,0,0,0,0,0
59737,1,0,0,0,0,0,0,0,0,0,0,136181,0,0,0,0,0
59738,5,0,0,0,0,0,0,0,0,0,0,136182,0,0,0,0,0
59808,0,0,0,0,0,0,0,0,0,0,0,136432,0,0,0,0,0
59815,1,0,0,0,0,0,0,0,0,0,0,136448,0,0,0,0,0
59877,52,0,0,0,0,0,0,0,0,0,0,136730,0,0,0,0,0
59893,0,0,0,0,0,0,0,0,0,0,0,136793,0,0,0,0,0
59894,0,0,0,0,0,0,0,0,0,0,0,136794,0,0,0,0,0
59895,0,0,0,0,0,0,0,0,0,0,0,136795,0,0,0,0,0
59896,0,0,0,0,0,0,0,0,0,0,0,136796,0,0,0,0,0
59897,0,0,0,0,0,0,0,0,0,0,0,136797,0,0,0,0,0
59898,1,0,0,0,0,0,0,0,0,0,0,136798,0,0,0,0,0
59899,5,0,0,0,0,0,0,0,0,0,0,136799,0,0,0,0,0
59900,0,0,0,0,0,0,0,0,0,0,0,136800,0,0,0,0,0
59901,0,0,0,0,0,0,0,0,0,0,0,136801,0,0,0,0,0
59903,3,0,388,0,0,0,0,0,0,0,0,136803,0,0,0,0,0
59904,3,0,0,0,0,0,0,0,0,0,0,136805,0,0,0,0,0
59905,3,0,0,0,0,0,0,0,0,0,0,136807,0,0,0,0,0
59906,3,0,0,0,0,0,0,0,0,0,0,136808,0,0,0,0,0
59907,3,0,0,0,0,0,0,0,0,0,0,136810,0,0,0,0,0
59908,3,0,0,0,0,0,0,0,0,0,0,136811,0,0,0,0,0
59909,3,0,0,0,0,0,0,0,0,0,0,136813,0,0,0,0,0
59910,3,0,0,0,0,0,0,0,0,0,0,136815,0,0,0,0,0
59911,3,0,0,0,0,0,0,0,0,0,0,136816,0,0,0,0,0
59912,3,0,0,0,0,0,0,0,0,0,0,136817,0,0,0,0,0
59913,3,0,0,0,0,0,0,0,0,0,0,136818,0,0,0,0,0
59914,6,0,0,0,0,0,0,0,0,0,0,136820,0,0,0,0,0
59915,6,0,0,0,0,0,0,0,0,0,0,136825,0,0,0,0,0
59916,6,0,0,0,0,0,0,0,0,0,0,136827,0,0,0,0,0
59917,6,0,0,0,0,0,0,0,0,0,0,136828,0,0,0,0,0
59918,6,0,0,0,0,0,0,0,0,0,0,136829,0,0,0,0,0
59919,6,0,0,0,0,0,0,0,0,0,0,136830,0,0,0,0,0
59920,6,0,0,0,0,0,0,0,0,0,0,136832,0,0,0,0,0
59921,6,0,0,0,0,0,0,0,0,0,0,136833,0,0,0,0,0
59922,6,0,0,0,0,0,0,0,0,0,0,136835,0,0,0,0,0
59923,6,0,0,0,0,0,0,0,0,0,0,136836,0,0,0,0,0
59924,6,0,0,0,0,0,0,0,0,0,0,136837,0,0,0,0,0
59925,6,0,0,0,0,0,0,0,0,0,0,136838,0,0,0,0,0
59926,6,0,0,0,0,0,0,0,0,0,0,136839,0,0,0,0,0
59927,6,0,0,0,0,0,0,0,0,0,0,136840,0,0,0,0,0
59928,6,0,0,0,0,0,0,0,0,0,0,136841,0,0,0,0,0
59930,6,0,0,0,0,0,0,0,0,0,0,136844,0,0,0,0,0
59931,6,0,0,0,0,0,0,0,0,0,0,136845,0,0,0,0,0
59932,6,0,0,0,0,0,0,0,0,0,0,136846,0,0,0,0,0
59933,6,0,0,0,0,0,0,0,0,0,0,136848,0,0,0,0,0
59934,6,0,0,0,0,0,0,0,0,0,0,136849,0,0,0,0,0
59935,6,0,0,0,0,0,0,0,0,0,0,136850,0,0,0,0,0
59936,6,0,0,0,0,0,0,0,0,0,0,136851,0,0,0,0,0
59937,6,0,0,0,0,0,0,0,0,0,0,136852,0,0,0,0,0
59938,6,0,0,0,0,0,0,0,0,0,0,136853,0,0,0,0,0
59939,6,0,0,0,0,0,0,0,0,0,0,136854,0,0,0,0,0
60010,2,0,0,0,0,0,0,0,0,0,0,137017,0,0,0,0,0
60011,1,0,0,0,0,0,0,0,0,0,0,137018,0,0,0,0,0
60012,0,0,0,0,0,0,0,0,0,0,0,137020,0,0,0,0,0
60028,1,0,0,0,0,0,0,0,0,0,0,137052,0,0,0,0,0
60042,1,0,0,0,0,0,0,0,0,0,0,137076,0,0,0,0,0
60043,1,0,0,0,0,0,0,0,0,0,0,137077,0,0,0,0,0
60044,1,0,0,0,0,0,0,0,0,0,0,137078,0,0,0,0,0
60045,5,0,0,0,0,0,0,0,0,0,0,137079,0,0,0,0,0
60082,0,0,0,0,0,0,0,0,0,0,0,137226,0,0,0,0,0
60084,0,0,0,0,0,0,0,0,0,0,0,137228,0,0,0,0,0
60085,0,0,0,0,0,0,0,0,0,0,0,137229,0,0,0,0,0
60087,0,0,0,0,0,0,0,0,0,0,0,137241,0,0,0,0,0
60088,0,0,0,0,0,0,0,0,0,0,0,137242,0,0,0,0,0
60089,0,0,0,0,0,0,0,0,0,0,0,137243,0,0,0,0,0
60091,0,0,0,0,0,0,0,0,0,0,0,137247,0,0,0,0,0
60093,3,0,0,0,0,0,0,0,0,0,0,137256,0,0,0,0,0
60097,2,0,0,0,0,0,0,0,0,0,0,137274,0,0,0,0,0
60099,3,0,0,0,0,0,0,0,0,0,0,137279,0,0,0,0,0
60100,1,0,0,0,0,0,0,0,0,0,0,137280,0,0,0,0,0
60140,1,0,0,0,0,0,0,0,0,0,0,137416,0,0,0,0,0
60141,3,0,0,0,0,0,0,0,0,0,0,137419,0,0,0,0,0
60145,3,0,0,0,0,0,0,0,0,0,0,137433,0,0,0,0,0
60151,0,0,0,0,0,0,0,0,0,0,0,137455,0,0,0,0,0
60152,0,0,0,0,0,0,0,0,0,0,0,137456,0,0,0,0,0
60153,0,0,0,0,0,0,0,0,0,0,0,137457,0,0,0,0,0
60163,0,0,0,0,0,0,0,0,0,0,0,137508,0,0,0,0,0
60165,0,0,0,0,0,0,0,0,0,0,0,137511,0,0,0,0,0
60168,3,0,0,0,0,0,0,0,0,0,0,137520,0,0,0,0,0
60169,3,0,0,0,0,0,0,0,0,0,0,137521,0,0,0,0,0
60170,3,0,0,0,0,0,0,0,0,0,0,137522,0,0,0,0,0
60171,3,0,0,0,0,0,0,0,0,0,0,137524,0,0,0,0,0
60172,3,0,0,0,0,0,0,0,0,0,0,137525,0,0,0,0,0
60173,3,0,0,0,0,0,0,0,0,0,0,137526,0,0,0,0,0
60174,3,0,0,0,0,0,0,0,0,0,0,137527,0,0,0,0,0
60175,3,0,0,0,0,0,0,0,0,0,0,137528,0,0,0,0,0
60177,1,0,0,0,0,0,0,0,0,0,0,137530,0,0,0,0,0
60178,1,0,0,0,0,0,0,0,0,0,0,137531,0,0,0,0,0
60179,1,0,0,0,0,0,0,0,0,0,0,137532,0,0,0,0,0
60180,1,0,0,0,0,0,0,0,0,0,0,137533,0,0,0,0,0
60181,1,0,0,0,0,0,0,0,0,0,0,137534,0,0,0,0,0
60182,1,0,0,0,0,0,0,0,0,0,0,137535,0,0,0,0,0
60183,3,0,0,0,0,0,0,0,0,0,0,137536,0,0,0,0,0
60184,1,0,0,0,0,0,0,0,0,0,0,137537,0,0,0,0,0
60185,1,0,0,0,0,0,0,0,0,0,0,137538,0,0,0,0,0
60186,1,0,0,0,0,0,0,0,0,0,0,137539,0,0,0,0,0
60190,1,0,0,0,0,0,0,0,0,0,0,137545,0,0,0,0,0
60191,3,0,0,0,0,0,0,0,0,0,0,137546,0,0,0,0,0
60192,1,0,0,0,0,0,0,0,0,0,0,137547,0,0,0,0,0
60193,1,0,0,0,0,0,0,0,0,0,0,137548,0,0,0,0,0
60194,3,0,0,0,0,0,0,0,0,0,0,137549,0,0,0,0,0
60195,1,0,0,0,0,0,0,0,0,0,0,137550,0,0,0,0,0
60196,3,0,0,0,0,0,0,0,0,0,0,137551,0,0,0,0,0
60197,3,0,0,0,0,0,0,0,0,0,0,137555,0,0,0,0,0
60198,1,0,0,0,0,0,0,0,0,0,0,137556,0,0,0,0,0
60199,3,0,0,0,0,0,0,0,0,0,0,137557,0,0,0,0,0
60200,1,0,0,0,0,0,0,0,0,0,0,137558,0,0,0,0,0
60201,3,0,0,0,0,0,0,0,0,0,0,137559,0,0,0,0,0
60202,3,0,0,0,0,0,0,0,0,0,0,137560,0,0,0,0,0
60203,1,0,0,0,0,0,0,0,0,0,0,137561,0,0,0,0,0
60204,3,0,0,0,0,0,0,0,0,0,0,137562,0,0,0,0,0
60205,1,0,0,0,0,0,0,0,0,0,0,137563,0,0,0,0,0
60206,3,0,0,0,0,0,0,0,0,0,0,137564,0,0,0,0,0
60209,6,0,0,0,0,0,0,0,0,0,0,137570,0,0,0,0,0
60215,2,0,0,0,0,0,0,0,0,0,0,137584,0,0,0,0,0
60229,2,0,0,0,0,0,0,0,0,0,0,137650,0,0,0,0,0
60232,0,0,0,0,0,0,0,0,0,0,0,137669,0,0,0,0,0
60241,3,0,11,0,0,0,0,0,0,0,0,137698,0,0,0,0,0
60244,1,0,0,0,0,0,0,0,0,0,0,137708,0,0,0,0,0
60250,3,0,0,0,0,0,0,0,0,0,0,137727,0,0,0,0,0
60312,3,0,10,0,0,0,0,0,0,0,0,137845,0,0,0,0,0
60313,3,0,104,0,0,0,0,0,0,0,0,137848,0,0,0,0,0
60314,3,0,20,0,0,0,0,0,0,0,0,137849,0,0,0,0,0
60338,3,0,0,0,0,0,0,0,0,0,0,137936,0,0,0,0,0
60384,0,0,0,0,0,0,0,0,0,0,0,138045,0,0,0,0,0
60385,0,0,0,0,0,0,0,0,0,0,0,138046,0,0,0,0,0
60386,3,0,0,0,0,0,0,0,0,0,0,138047,0,0,0,0,0
60431,3,0,20,0,0,0,0,0,0,0,0,138168,0,0,0,0,0
60540,3,0,0,0,0,0,0,0,0,0,0,138461,0,0,0,0,0
60545,1,0,0,0,0,0,0,0,0,0,0,138472,0,0,0,0,0
60546,0,0,0,0,0,0,0,0,0,0,0,138473,0,0,0,0,0
60547,0,0,0,0,0,0,0,0,0,0,0,138474,0,0,0,0,0
60548,0,0,0,0,0,0,0,0,0,0,0,138475,0,0,0,0,0
60549,0,0,0,0,0,0,0,0,0,0,0,138476,0,0,0,0,0
60550,5,0,0,0,0,0,0,0,0,0,0,138477,0,0,0,0,0
60551,0,0,0,0,0,0,0,0,0,0,0,138478,0,0,0,0,0
60575,3,0,0,0,0,0,0,0,0,0,0,138597,0,0,0,0,0
60577,0,0,0,0,0,0,0,0,0,0,0,138600,0,0,0,0,0
60581,3,0,0,0,0,0,0,0,0,0,0,138604,0,0,0,0,0
60582,0,0,0,0,0,0,0,0,0,0,0,138606,0,0,0,0,0
60584,0,0,0,0,0,0,0,0,0,0,0,138608,0,0,0,0,0
60591,3,0,0,0,0,0,0,0,0,0,0,138643,0,0,0,0,0
60592,3,0,29,0,0,0,0,0,0,0,0,138646,0,0,0,0,0
60595,0,0,0,0,0,0,0,0,0,0,0,138660,0,0,0,0,0
60596,0,0,0,0,0,0,0,0,0,0,0,138661,0,0,0,0,0
60597,0,0,0,0,0,0,0,0,0,0,0,138662,0,0,0,0,0
60598,0,0,0,0,0,0,0,0,0,0,0,138663,0,0,0,0,0
60599,0,0,0,0,0,0,0,0,0,0,0,138664,0,0,0,0,0
60600,0,0,0,0,0,0,0,0,0,0,0,138665,0,0,0,0,0
60601,0,0,0,0,0,0,0,0,0,0,0,138666,0,0,0,0,0
60602,0,0,0,0,0,0,0,0,0,0,0,138667,0,0,0,0,0
60607,1,0,0,0,0,0,0,0,0,0,0,138681,0,0,0,0,0
60614,1,0,0,0,0,0,0,0,0,0,0,138694,0,0,0,0,0
60618,2,0,0,0,0,0,0,0,0,0,0,138750,0,0,0,0,0
60619,2,0,0,0,0,0,0,0,0,0,0,138752,0,0,0,0,0
60620,1,0,0,0,0,0,0,0,0,0,0,138763,0,0,0,0,0
60621,3,0,253,0,0,0,0,0,0,0,0,138764,0,0,0,0,0
60645,1,0,0,0,0,0,0,0,0,0,0,138810,0,0,0,0,0
60646,1,0,0,0,0,0,0,0,0,0,0,138811,0,0,0,0,0
60647,1,0,0,0,0,0,0,0,0,0,0,138812,0,0,0,0,0
60648,1,0,0,0,0,0,0,0,0,0,0,138813,0,0,0,0,0
60649,1,0,0,0,0,0,0,0,0,0,0,138814,0,0,0,0,0
60650,1,0,0,0,0,0,0,0,0,0,0,138815,0,0,0,0,0
60651,1,0,0,0,0,0,0,0,0,0,0,138816,0,0,0,0,0
60652,1,0,0,0,0,0,0,0,0,0,0,138817,0,0,0,0,0
60653,1,0,0,0,0,0,0,0,0,0,0,138818,0,0,0,0,0
60654,1,0,0,0,0,0,0,0,0,0,0,138819,0,0,0,0,0
60655,1,0,0,0,0,0,0,0,0,0,0,138820,0,0,0,0,0
60656,1,0,0,0,0,0,0,0,0,0,0,138821,0,0,0,0,0
60658,0,0,0,0,0,0,0,0,0,0,0,138832,0,0,0,0,0
60659,0,0,0,0,0,0,0,0,0,0,0,138833,0,0,0,0,0
60661,0,0,0,0,0,0,0,0,0,0,0,138843,0,0,0,0,0
60663,0,0,0,0,0,0,0,0,0,0,0,138847,0,0,0,0,0
60665,0,0,0,0,0,0,0,0,0,0,0,138849,0,0,0,0,0
60667,0,0,0,0,0,0,0,0,0,0,0,138852,0,0,0,0,0
60700,3,0,0,0,0,0,0,0,0,0,0,138987,0,0,0,0,0
60701,3,0,0,0,0,0,0,0,0,0,0,138988,0,0,0,0,0
60702,1,0,0,0,0,0,0,0,0,0,0,138991,0,0,0,0,0
60703,1,0,0,0,0,0,0,0,0,0,0,138992,0,0,0,0,0
60713,1,0,0,0,0,0,0,0,0,0,0,139018,0,0,0,0,0
60716,0,0,0,0,0,0,0,0,0,0,0,139070,0,0,0,0,0
60717,0,0,0,0,0,0,0,0,0,0,0,139071,0,0,0,0,0
60718,0,0,0,0,0,0,0,0,0,0,0,139073,0,0,0,0,0
60728,24,0,0,0,0,0,0,0,0,0,0,139183,0,0,0,0,0
60760,1,0,0,0,0,0,0,0,0,0,0,139256,0,0,0,0,0
60769,0,0,0,0,0,0,0,0,0,0,0,139276,0,0,0,0,0
60770,0,0,0,0,0,0,0,0,0,0,0,139277,0,0,0,0,0
60771,0,0,0,0,0,0,0,0,0,0,0,139278,0,0,0,0,0
60772,3,0,0,0,0,0,0,0,0,0,0,139279,0,0,0,0,0
60773,3,0,0,0,0,0,0,0,0,0,0,139280,0,0,0,0,0
60778,1,0,0,0,0,0,0,0,0,0,0,139295,0,0,0,0,0
60790,0,0,0,0,0,0,0,0,0,0,0,139322,0,0,0,0,0
60791,0,0,0,0,0,0,0,0,0,0,0,139323,0,0,0,0,0
60792,0,0,0,0,0,0,0,0,0,0,0,139324,0,0,0,0,0
60793,0,0,0,0,0,0,0,0,0,0,0,139325,0,0,0,0,0
60794,0,0,0,0,0,0,0,0,0,0,0,139326,0,0,0,0,0
60795,0,0,0,0,0,0,0,0,0,0,0,139327,0,0,0,0,0
60796,0,0,0,0,0,0,0,0,0,0,0,139328,0,0,0,0,0
60838,2,0,0,0,0,0,0,0,0,0,0,139402,0,0,0,0,0
60863,9,0,0,0,0,0,0,0,0,0,0,139443,0,0,0,0,0
60880,1,0,0,0,0,0,0,0,0,0,0,139486,0,0,0,0,0
60882,1,0,0,0,0,0,0,0,0,0,0,139496,0,0,0,0,0
60886,0,0,0,0,0,0,0,0,0,0,0,139509,0,0,0,0,0
60887,2,0,0,0,0,0,0,0,0,0,0,139510,0,0,0,0,0
60956,1,0,0,0,0,0,0,0,0,0,0,139727,0,0,0,0,0
60957,1,0,0,0,0,0,0,0,0,0,0,139797,0,0,0,0,0
60970,1,0,0,0,0,0,0,0,0,0,0,139828,0,0,0,0,0
60971,2,0,0,0,0,0,0,0,0,0,0,139830,0,0,0,0,0
60979,1,0,0,0,0,0,0,0,0,0,0,139846,0,0,0,0,0
60995,0,0,0,0,0,0,0,0,0,0,0,139908,0,0,0,0,0
61007,8,0,0,0,0,0,0,0,0,0,0,139956,0,0,0,0,0
61008,7,0,0,0,0,0,0,0,0,0,0,139957,0,0,0,0,0
61011,3,0,0,0,0,0,0,0,0,0,0,139977,0,0,0,0,0
61012,1,0,0,0,0,0,0,0,0,0,0,139978,0,0,0,0,0
61013,3,0,0,0,0,0,0,0,0,0,0,139983,0,0,0,0,0
61014,1,0,0,0,0,0,0,0,0,0,0,139989,0,0,0,0,0
61015,1,0,0,0,0,0,0,0,0,0,0,139990,0,0,0,0,0
61016,1,0,0,0,0,0,0,0,0,0,0,139991,0,0,0,0,0
61043,3,0,36,0,0,0,0,0,0,0,0,140090,0,0,0,0,0
61049,3,0,0,0,0,0,0,0,0,0,0,140115,0,0,0,0,0
61050,1,0,0,0,0,0,0,0,0,0,0,140116,0,0,0,0,0
61093,0,0,0,0,0,0,0,0,0,0,0,140215,0,0,0,0,0
61102,1,0,0,0,0,0,0,0,0,0,0,140253,0,0,0,0,0
61103,0,0,0,0,0,0,0,0,0,0,0,140254,0,0,0,0,0
61104,0,0,0,0,0,0,0,0,0,0,0,140255,0,0,0,0,0
61105,0,0,0,0,0,0,0,0,0,0,0,140256,0,0,0,0,0
61106,0,0,0,0,0,0,0,0,0,0,0,140257,0,0,0,0,0
61107,0,0,0,0,0,0,0,0,0,0,0,140258,0,0,0,0,0
61108,0,0,0,0,0,0,0,0,0,0,0,140259,0,0,0,0,0
61109,0,0,0,0,0,0,0,0,0,0,0,140260,0,0,0,0,0
61110,0,0,0,0,0,0,0,0,0,0,0,140261,0,0,0,0,0
61111,0,0,0,0,0,0,0,0,0,0,0,140262,0,0,0,0,0
61112,0,0,0,0,0,0,0,0,0,0,0,140263,0,0,0,0,0
61113,0,0,0,0,0,0,0,0,0,0,0,140264,0,0,0,0,0
61114,0,0,0,0,0,0,0,0,0,0,0,140265,0,0,0,0,0
61115,0,0,0,0,0,0,0,0,0,0,0,140266,0,0,0,0,0
61116,0,0,0,0,0,0,0,0,0,0,0,140270,0,0,0,0,0
61117,0,0,0,0,0,0,0,0,0,0,0,140271,0,0,0,0,0
61118,0,0,0,0,0,0,0,0,0,0,0,140272,0,0,0,0,0
61119,0,0,0,0,0,0,0,0,0,0,0,140273,0,0,0,0,0
61120,0,0,0,0,0,0,0,0,0,0,0,140274,0,0,0,0,0
61121,0,0,0,0,0,0,0,0,0,0,0,140275,0,0,0,0,0
61122,0,0,0,0,0,0,0,0,0,0,0,140276,0,0,0,0,0
61123,0,0,0,0,0,0,0,0,0,0,0,140277,0,0,0,0,0
61124,0,0,0,0,0,0,0,0,0,0,0,140278,0,0,0,0,0
61125,0,0,0,0,0,0,0,0,0,0,0,140279,0,0,0,0,0
61126,0,0,0,0,0,0,0,0,0,0,0,140280,0,0,0,0,0
61127,0,0,0,0,0,0,0,0,0,0,0,140281,0,0,0,0,0
61128,0,0,0,0,0,0,0,0,0,0,0,140282,0,0,0,0,0
61129,0,0,0,0,0,0,0,0,0,0,0,140283,0,0,0,0,0
61130,0,0,0,0,0,0,0,0,0,0,0,140284,0,0,0,0,0
61131,0,0,0,0,0,0,0,0,0,0,0,140285,0,0,0,0,0
61132,0,0,0,0,0,0,0,0,0,0,0,140286,0,0,0,0,0
61133,0,0,0,0,0,0,0,0,0,0,0,140287,0,0,0,0,0
61134,0,0,0,0,0,0,0,0,0,0,0,140288,0,0,0,0,0
61135,0,0,0,0,0,0,0,0,0,0,0,140289,0,0,0,0,0
61136,0,0,0,0,0,0,0,0,0,0,0,140290,0,0,0,0,0
61137,0,0,0,0,0,0,0,0,0,0,0,140291,0,0,0,0,0
61138,0,0,0,0,0,0,0,0,0,0,0,140292,0,0,0,0,0
61139,0,0,0,0,0,0,0,0,0,0,0,140293,0,0,0,0,0
61140,0,0,0,0,0,0,0,0,0,0,0,140294,0,0,0,0,0
61141,0,0,0,0,0,0,0,0,0,0,0,140295,0,0,0,0,0
61142,0,0,0,0,0,0,0,0,0,0,0,140296,0,0,0,0,0
61143,0,0,0,0,0,0,0,0,0,0,0,140297,0,0,0,0,0
61144,0,0,0,0,0,0,0,0,0,0,0,140298,0,0,0,0,0
61145,0,0,0,0,0,0,0,0,0,0,0,140299,0,0,0,0,0
61146,0,0,0,0,0,0,0,0,0,0,0,140300,0,0,0,0,0
61147,0,0,0,0,0,0,0,0,0,0,0,140301,0,0,0,0,0
61148,0,0,0,0,0,0,0,0,0,0,0,140302,0,0,0,0,0
61149,0,0,0,0,0,0,0,0,0,0,0,140303,0,0,0,0,0
61150,0,0,0,0,0,0,0,0,0,0,0,140304,0,0,0,0,0
61151,0,0,0,0,0,0,0,0,0,0,0,140305,0,0,0,0,0
61152,0,0,0,0,0,0,0,0,0,0,0,140306,0,0,0,0,0
61153,0,0,0,0,0,0,0,0,0,0,0,140307,0,0,0,0,0
61154,0,0,0,0,0,0,0,0,0,0,0,140308,0,0,0,0,0
61155,0,0,0,0,0,0,0,0,0,0,0,140309,0,0,0,0,0
61156,0,0,0,0,0,0,0,0,0,0,0,140310,0,0,0,0,0
61157,0,0,0,0,0,0,0,0,0,0,0,140311,0,0,0,0,0
61158,0,0,0,0,0,0,0,0,0,0,0,140312,0,0,0,0,0
61159,0,0,0,0,0,0,0,0,0,0,0,140313,0,0,0,0,0
61160,0,0,0,0,0,0,0,0,0,0,0,140314,0,0,0,0,0
61161,0,0,0,0,0,0,0,0,0,0,0,140315,0,0,0,0,0
61162,0,0,0,0,0,0,0,0,0,0,0,140316,0,0,0,0,0
61163,0,0,0,0,0,0,0,0,0,0,0,140317,0,0,0,0,0
61164,0,0,0,0,0,0,0,0,0,0,0,140318,0,0,0,0,0
61165,0,0,0,0,0,0,0,0,0,0,0,140319,0,0,0,0,0
61166,0,0,0,0,0,0,0,0,0,0,0,140320,0,0,0,0,0
61167,0,0,0,0,0,0,0,0,0,0,0,140321,0,0,0,0,0
61168,0,0,0,0,0,0,0,0,0,0,0,140322,0,0,0,0,0
61169,0,0,0,0,0,0,0,0,0,0,0,140323,0,0,0,0,0
61170,0,0,0,0,0,0,0,0,0,0,0,140324,0,0,0,0,0
61171,0,0,0,0,0,0,0,0,0,0,0,140325,0,0,0,0,0
61172,0,0,0,0,0,0,0,0,0,0,0,140326,0,0,0,0,0
61173,0,0,0,0,0,0,0,0,0,0,0,140327,0,0,0,0,0
61174,0,0,0,0,0,0,0,0,0,0,0,140328,0,0,0,0,0
61175,0,0,0,0,0,0,0,0,0,0,0,140329,0,0,0,0,0
61176,0,0,0,0,0,0,0,0,0,0,0,140330,0,0,0,0,0
61177,0,0,0,0,0,0,0,0,0,0,0,140331,0,0,0,0,0
61178,0,0,0,0,0,0,0,0,0,0,0,140332,0,0,0,0,0
61179,0,0,0,0,0,0,0,0,0,0,0,140333,0,0,0,0,0
61180,0,0,0,0,0,0,0,0,0,0,0,140334,0,0,0,0,0
61181,0,0,0,0,0,0,0,0,0,0,0,140335,0,0,0,0,0
61182,0,0,0,0,0,0,0,0,0,0,0,140336,0,0,0,0,0
61190,1,0,0,0,0,0,0,0,0,0,0,140409,0,0,0,0,0
61197,9,0,0,0,0,0,0,0,0,0,0,140439,0,0,0,0,0
61199,9,0,0,0,0,0,0,0,0,0,0,140447,0,0,0,0,0
61200,9,0,0,0,0,0,0,0,0,0,0,140448,0,0,0,0,0
61201,9,0,0,0,0,0,0,0,0,0,0,140449,0,0,0,0,0
61202,9,0,0,0,0,0,0,0,0,0,0,140450,0,0,0,0,0
61210,1,0,0,0,0,0,0,0,0,0,0,140474,0,0,0,0,0
61214,1,0,0,0,0,0,0,0,0,0,0,140485,0,0,0,0,0
61215,1,0,0,0,0,0,0,0,0,0,0,140486,0,0,0,0,0
61217,1,0,0,0,0,0,0,0,0,0,0,140489,0,0,0,0,0
61218,1,0,0,0,0,0,0,0,0,0,0,140490,0,0,0,0,0
61272,3,0,36,0,0,0,0,0,0,0,0,140594,0,0,0,0,0
61282,9,0,0,0,0,0,0,0,0,0,0,140620,0,0,0,0,0
61284,9,0,0,0,0,0,0,0,0,0,0,140623,0,0,0,0,0
61306,0,0,0,0,0,0,0,0,0,0,0,140674,0,0,0,0,0
61315,3,0,26,0,0,0,0,0,0,0,0,140714,0,0,0,0,0
61319,1,0,0,0,0,0,0,0,0,0,0,140760,0,0,0,0,0
61321,1,0,0,0,0,0,0,0,0,0,0,140766,0,0,0,0,0
61323,3,0,0,0,0,0,0,0,0,0,0,140781,0,0,0,0,0
61347,6,0,0,0,0,0,0,0,0,0,0,140874,0,0,0,0,0
61348,0,0,0,0,0,0,0,0,0,0,0,140875,0,0,0,0,0
61349,0,0,0,0,0,0,0,0,0,0,0,140876,0,0,0,0,0
61350,0,0,0,0,0,0,0,0,0,0,0,140877,0,0,0,0,0
61351,0,0,0,0,0,0,0,0,0,0,0,140878,0,0,0,0,0
61352,0,0,0,0,0,0,0,0,0,0,0,140879,0,0,0,0,0
61353,1,0,0,0,0,0,0,0,0,0,0,140880,0,0,0,0,0
61354,5,0,0,0,0,0,0,0,0,0,0,140881,0,0,0,0,0
61355,0,0,0,0,0,0,0,0,0,0,0,140882,0,0,0,0,0
61356,0,0,0,0,0,0,0,0,0,0,0,140883,0,0,0,0,0
61370,1,0,0,0,0,0,0,0,0,0,0,140922,0,0,0,0,0
61371,1,0,0,0,0,0,0,0,0,0,0,140923,0,0,0,0,0
61372,0,0,0,0,0,0,0,0,0,0,0,140924,0,0,0,0,0
61373,1,0,0,0,0,0,0,0,0,0,0,140935,0,0,0,0,0
61374,5,0,0,0,0,0,0,0,0,0,0,140939,0,0,0,0,0
61375,1,0,0,0,0,0,0,0,0,0,0,140940,0,0,0,0,0
61378,5,0,0,0,0,0,0,0,0,0,0,140952,0,0,0,0,0
61380,1,0,0,0,0,0,0,0,0,0,0,140954,0,0,0,0,0
61382,1,0,0,0,0,0,0,0,0,0,0,140957,0,0,0,0,0
61383,0,0,0,0,0,0,0,0,0,0,0,140958,0,0,0,0,0
61384,1,0,0,0,0,0,0,0,0,0,0,140960,0,0,0,0,0
61386,1,0,0,0,0,0,0,0,0,0,0,140970,0,0,0,0,0
61402,1,0,0,0,0,0,0,0,0,0,0,141115,0,0,0,0,0
61408,5,0,0,0,0,0,0,0,0,0,0,135587,0,0,0,0,0
61446,1,0,0,0,0,0,0,0,0,0,0,141301,0,0,0,0,0
61463,1,0,0,0,0,0,0,0,0,0,0,141345,0,0,0,0,0
61466,3,0,0,0,0,0,0,0,0,0,0,141359,0,0,0,0,0
61467,67,0,0,0,0,0,0,0,0,0,0,141360,0,0,0,0,0
61471,3,0,0,0,0,0,0,0,0,0,0,141409,0,0,0,0,0
61473,1,0,0,0,0,0,0,0,0,0,0,141412,0,0,0,0,0
61474,1,0,0,0,0,0,0,0,0,0,0,141413,0,0,0,0,0
61476,1,0,0,0,0,0,0,0,0,0,0,141419,0,0,0,0,0
61477,1,0,0,0,0,0,0,0,0,0,0,141420,0,0,0,0,0
61481,2,0,0,0,0,0,0,0,0,0,0,141432,0,0,0,0,0
61482,68,0,0,0,0,0,0,0,0,0,0,141439,0,0,0,0,0
61483,69,0,0,0,0,0,0,0,0,0,0,141440,0,0,0,0,0
61484,1,0,0,0,0,0,0,0,0,0,0,141441,0,0,0,0,0
61485,24,0,0,0,0,0,0,0,0,0,0,141442,0,0,0,0,0
61486,24,0,0,0,0,0,0,0,0,0,0,141443,0,0,0,0,0
61487,24,0,0,0,0,0,0,0,0,0,0,141444,0,0,0,0,0
